#PeakID(python identify_motif.py ./ENCODE_processed_files/FOSL1_idr.fa FOSL1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
46_45604	chr2	65919595	65919995	+	756	25.0	[7.2525406]	[152]	[6.825211, 9.704563]	[97, 152]	[65919831]	[65919776, 65919831]
46_4561	chr22	43007634	43008034	+	1000	139.0	[11.520754]	[143]	[9.531697]	[143]	[43007854]	[43007854]
46_45613	chr2	99559033	99559433	+	697	25.0	[8.605711]	[107]	[8.621279]	[107]	[99559210]	[99559210]
46_45614	chr2	100866095	100866495	+	743	25.0	[8.458307, 13.351411]	[87, 94]	[15.626627]	[94]	[100866278, 100866285]	[100866285]
46_45615	chr2	102037738	102038138	+	686	25.0	[8.619093]	[97]	[10.894309]	[97]	[102037916]	[102037916]
46_45618	chr2	111727695	111728095	+	725	25.0	[7.943337]	[141]	[7.509625, 6.5647078]	[141, 144]	[111727930]	[111727930, 111727933]
46_45626	chr2	144510882	144511282	+	744	25.0	[6.9673734]	[167]	[]	[]	[144511096]	[]
46_45628	chr2	151947755	151948155	+	688	25.0	[13.811987]	[161]	[11.972782]	[161]	[151948000]	[151948000]
46_45635	chr2	170367205	170367605	+	738	25.0	[8.669164]	[109]	[]	[]	[170367382]	[]
46_45636	chr2	170689417	170689817	+	584	25.0	[7.823107]	[84]	[]	[]	[170689599]	[]
46_45640	chr2	177604367	177604767	+	763	25.0	[9.314332]	[99]	[6.770823]	[99]	[177604527]	[177604527]
46_45657	chr2	231132103	231132503	+	658	25.0	[9.531697]	[169]	[11.520754]	[169]	[231132320]	[231132320]
46_45660	chr2	237181766	237182166	+	733	25.0	[13.811987]	[112]	[11.972782]	[112]	[237181970]	[237181970]
46_45669	chr20	21322835	21323235	+	650	25.0	[11.79898]	[174]	[11.8145485]	[174]	[21323085]	[21323085]
46_4568	chr4	73704557	73704957	+	1000	139.0	[9.783817]	[83]	[7.5087156]	[83]	[73704709]	[73704709]
46_45691	chr20	53590598	53590998	+	636	25.0	[6.770823]	[105]	[9.314332]	[105]	[53590802]	[53590802]
46_45695	chr21	15848648	15849048	+	724	25.0	[9.4802, 7.979266]	[137, 153]	[11.337273, 7.7086744]	[137, 153]	[15848850, 15848866]	[15848850, 15848866]
46_457	chr1	29202775	29203175	+	1000	329.0	[6.25051, 13.335394]	[58, 105]	[10.910327]	[105]	[29202928, 29202975]	[29202975]
46_45700	chr21	33685119	33685519	+	722	25.0	[]	[]	[8.20384]	[148]	[]	[33685364]
46_45708	chr21	45432878	45433278	+	729	25.0	[11.060178]	[109]	[13.185543]	[109]	[45433074]	[45433074]
46_45709	chr21	45478133	45478533	+	646	25.0	[7.1132793]	[110]	[9.675097]	[110]	[45478284]	[45478284]
46_4571	chr6	33418220	33418620	+	1000	139.0	[]	[]	[6.458852]	[99]	[]	[33418383]
46_45717	chr22	20127828	20128228	+	737	25.0	[]	[]	[6.2295947]	[189]	[]	[20128056]
46_4572	chr6	119628283	119628683	+	1000	139.0	[12.075051]	[103]	[9.9498005]	[103]	[119628485]	[119628485]
46_45736	chr22	22750495	22750895	+	743	25.0	[8.009867]	[159]	[]	[]	[22750669]	[]
46_45742	chr22	25680921	25681321	+	716	25.0	[14.247998]	[167]	[7.823107, 11.536771]	[141, 167]	[25681153]	[25681127, 25681153]
46_45751	chr22	39236452	39236852	+	658	25.0	[6.9673734]	[181]	[]	[]	[39236650]	[]
46_45754	chr22	41301447	41301847	+	560	25.0	[7.4660616]	[191]	[]	[]	[41301680]	[]
46_45759	chr22	46296297	46296697	+	720	25.0	[]	[]	[8.149128]	[130]	[]	[46296451]
46_45763	chr3	5123294	5123694	+	745	25.0	[11.806913]	[179]	[9.245538]	[179]	[5123536]	[5123536]
46_45764	chr3	5463979	5464379	+	745	25.0	[11.79898]	[85]	[11.8145485]	[85]	[5464148]	[5464148]
46_45766	chr3	10334343	10334743	+	744	25.0	[11.806913]	[177]	[9.245538]	[177]	[10334571]	[10334571]
46_45767	chr3	11704944	11705344	+	678	25.0	[6.770823]	[148]	[9.314332]	[148]	[11705169]	[11705169]
46_45774	chr3	32781143	32781543	+	702	25.0	[]	[]	[7.1301107]	[108]	[]	[32781318]
46_45776	chr3	36597398	36597798	+	701	25.0	[]	[]	[7.231399]	[156]	[]	[36597648]
46_45778	chr3	36903160	36903560	+	730	25.0	[15.626627]	[128]	[13.351411]	[128]	[36903388]	[36903388]
46_45780	chr3	39420538	39420938	+	697	25.0	[11.806913]	[168]	[9.245538]	[168]	[39420742]	[39420742]
46_45786	chr3	45143678	45144078	+	582	25.0	[8.149128]	[111]	[]	[]	[45143849]	[]
46_45795	chr3	60192656	60193056	+	646	25.0	[6.9673734]	[176]	[]	[]	[60192897]	[]
46_458	chr1	67686662	67687062	+	1000	329.0	[9.531697, 10.376787]	[66, 118]	[11.520754, 7.2474165]	[66, 118]	[67686823, 67686875]	[67686823, 67686875]
46_4580	chr1	11800809	11801209	+	1000	138.0	[13.811987]	[86]	[11.972782]	[86]	[11800988]	[11800988]
46_45800	chr3	71579999	71580399	+	651	25.0	[11.755416]	[129]	[9.062057]	[129]	[71580220]	[71580220]
46_4581	chr1	28313993	28314393	+	1000	138.0	[9.245538]	[84]	[11.806913]	[84]	[28314173]	[28314173]
46_45823	chr3	153599736	153600136	+	743	25.0	[10.420351]	[186]	[9.999908]	[186]	[153599966]	[153599966]
46_45825	chr3	168071469	168071869	+	724	25.0	[9.37329, 8.20384, 11.536771]	[83, 101, 143]	[7.2959795, 14.247998]	[83, 143]	[168071645, 168071663, 168071705]	[168071645, 168071705]
46_45829	chr3	179259897	179260297	+	684	25.0	[]	[]	[8.077866]	[123]	[]	[179260095]
46_45831	chr3	181017657	181018057	+	670	25.0	[11.536771]	[121]	[14.247998]	[121]	[181017871]	[181017871]
46_45846	chr4	7067936	7068336	+	661	25.0	[]	[]	[6.1800203]	[146]	[]	[7068176]
46_45855	chr4	54082111	54082511	+	729	25.0	[10.894309]	[123]	[8.619093]	[123]	[54082302]	[54082302]
46_45856	chr4	55172633	55173033	+	737	25.0	[]	[]	[8.20384]	[125]	[]	[55172849]
46_45859	chr4	67544546	67544946	+	648	25.0	[9.062057]	[125]	[11.755416]	[125]	[67544707]	[67544707]
46_4586	chr1	65811938	65812338	+	1000	138.0	[12.225017]	[105]	[9.799835]	[105]	[65812133]	[65812133]
46_45866	chr4	88143557	88143957	+	756	25.0	[6.770823, 11.536771]	[90, 101]	[9.314332, 14.247998]	[90, 101]	[88143709, 88143720]	[88143709, 88143720]
46_45868	chr4	95181490	95181890	+	597	25.0	[6.825211, 9.799835]	[173, 189]	[12.225017]	[189]	[95181691, 95181707]	[95181707]
46_4587	chr1	155970493	155970893	+	1000	138.0	[10.894309]	[54]	[8.619093]	[54]	[155970644]	[155970644]
46_45872	chr4	109708398	109708798	+	736	25.0	[]	[]	[6.947411]	[170]	[]	[109708597]
46_4588	chr1	243407532	243407932	+	1000	138.0	[14.247998, 9.966863]	[106, 126]	[11.536771, 7.7725763]	[106, 126]	[243407737, 243407757]	[243407737, 243407757]
46_4589	chr10	20891336	20891736	+	1000	138.0	[8.227716]	[152]	[]	[]	[20891580]	[]
46_45890	chr5	5335513	5335913	+	694	25.0	[13.185543, 7.943337]	[148, 159]	[6.1529865, 11.060178, 7.1966624, 7.509625]	[137, 148, 152, 159]	[5335753, 5335764]	[5335742, 5335753, 5335757, 5335764]
46_45905	chr5	61228661	61229061	+	619	25.0	[]	[]	[6.228411]	[165]	[]	[61228893]
46_45911	chr5	74315958	74316358	+	575	25.0	[9.571196, 13.335394]	[77, 104]	[7.0980735, 10.910327]	[77, 104]	[74316111, 74316138]	[74316111, 74316138]
46_45912	chr5	76521302	76521702	+	669	25.0	[11.060178, 13.811987]	[97, 145]	[13.185543, 11.972782]	[97, 145]	[76521477, 76521525]	[76521477, 76521525]
46_45920	chr5	82351695	82352095	+	714	25.0	[12.075051]	[81]	[9.9498005]	[81]	[82351852]	[82351852]
46_45922	chr5	88743409	88743809	+	638	25.0	[11.060178]	[186]	[6.6049547, 13.185543]	[160, 186]	[88743646]	[88743620, 88743646]
46_45930	chr5	132883287	132883687	+	741	25.0	[7.9277687]	[110]	[7.525193]	[110]	[132883493]	[132883493]
46_45933	chr5	137921837	137922237	+	593	25.0	[13.351411]	[109]	[15.626627]	[109]	[137922043]	[137922043]
46_45935	chr5	138573874	138574274	+	606	25.0	[9.314332]	[182]	[6.770823]	[182]	[138574103]	[138574103]
46_4594	chr15	80978717	80979117	+	1000	138.0	[13.811987]	[116]	[11.972782]	[116]	[80978922]	[80978922]
46_45944	chr5	150700198	150700598	+	584	25.0	[7.837481]	[149]	[6.146564]	[126]	[150700435]	[150700412]
46_45945	chr5	150757134	150757534	+	689	25.0	[13.335394]	[105]	[10.910327]	[105]	[150757298]	[150757298]
46_4595	chr15	84111994	84112394	+	1000	138.0	[13.351411]	[104]	[15.626627]	[104]	[84112189]	[84112189]
46_45969	chr6	15439803	15440203	+	746	25.0	[7.979266]	[151]	[7.7086744]	[151]	[15440039]	[15440039]
46_45970	chr6	15948899	15949299	+	612	25.0	[]	[]	[6.511294]	[182]	[]	[15949095]
46_45973	chr6	17032964	17033364	+	609	25.0	[8.896188]	[125]	[7.1889668]	[125]	[17033151]	[17033151]
46_4598	chr17	6998884	6999284	+	1000	138.0	[15.626627]	[122]	[13.351411]	[122]	[6999104]	[6999104]
46_45997	chr6	56953670	56954070	+	634	25.0	[14.247998, 8.233152]	[131, 138]	[11.536771, 6.313017]	[131, 138]	[56953877, 56953884]	[56953877, 56953884]
46_46	chr6	44966733	44967133	+	1000	504.0	[9.062057]	[112]	[11.755416]	[112]	[44966942]	[44966942]
46_46003	chr6	85361379	85361779	+	609	25.0	[10.158142, 8.262972]	[72, 89]	[12.433358, 8.397368]	[72, 89]	[85361531, 85361548]	[85361531, 85361548]
46_46011	chr6	108732532	108732932	+	559	25.0	[9.37329]	[77]	[7.2959795]	[77]	[108732705]	[108732705]
46_46012	chr6	108760533	108760933	+	586	25.0	[11.536771]	[118]	[14.247998]	[118]	[108760748]	[108760748]
46_46028	chr6	135243966	135244366	+	683	25.0	[]	[]	[8.259117]	[71]	[]	[135244126]
46_46033	chr6	139996417	139996817	+	576	25.0	[]	[]	[6.379597]	[158]	[]	[139996585]
46_46046	chr6	160379508	160379908	+	722	25.0	[15.626627]	[95]	[6.1529865, 13.351411]	[70, 95]	[160379698]	[160379673, 160379698]
46_4605	chr19	48568375	48568775	+	1000	138.0	[11.972782]	[63]	[13.811987]	[63]	[48568528]	[48568528]
46_46052	chr7	2079739	2080139	+	689	25.0	[6.2207766]	[97]	[]	[]	[2079932]	[]
46_46055	chr7	9937883	9938283	+	676	25.0	[13.811987, 7.3608875]	[169, 173]	[11.972782]	[169]	[9938105, 9938109]	[9938105]
46_46058	chr7	22849479	22849879	+	734	25.0	[]	[]	[7.7131166]	[76]	[]	[22849635]
46_4606	chr2	42132931	42133331	+	1000	138.0	[14.247998]	[117]	[11.536771]	[117]	[42133136]	[42133136]
46_46060	chr7	26199366	26199766	+	556	25.0	[10.910327]	[166]	[13.335394]	[166]	[26199563]	[26199563]
46_46061	chr7	26365079	26365479	+	708	25.0	[6.3779263]	[182]	[]	[]	[26365307]	[]
46_46066	chr7	39207690	39208090	+	761	25.0	[13.351411]	[114]	[15.626627, 7.525778]	[114, 180]	[39207875]	[39207875, 39207941]
46_46077	chr7	91558121	91558521	+	660	25.0	[7.508601]	[112]	[9.783932]	[112]	[91558273]	[91558273]
46_46081	chr7	101881002	101881402	+	745	25.0	[9.373464]	[145]	[9.507747]	[145]	[101881240]	[101881240]
46_46084	chr7	103163417	103163817	+	709	25.0	[7.979266]	[102]	[7.7086744, 6.825211]	[102, 113]	[103163606]	[103163606, 103163617]
46_46104	chr7	140147408	140147808	+	553	25.0	[11.060178]	[135]	[13.185543]	[135]	[140147599]	[140147599]
46_46106	chr7	143445459	143445859	+	600	25.0	[11.536771]	[102]	[14.247998]	[102]	[143445630]	[143445630]
46_4611	chr2	169507643	169508043	+	1000	138.0	[13.335394, 13.351411]	[58, 105]	[10.910327, 15.626627]	[58, 105]	[169507797, 169507844]	[169507797, 169507844]
46_46125	chr8	23297092	23297492	+	735	25.0	[11.536771]	[191]	[14.247998]	[191]	[23297325]	[23297325]
46_46130	chr8	29209357	29209757	+	708	25.0	[7.935703]	[156]	[]	[]	[29209598]	[]
46_4614	chr21	45366850	45367250	+	1000	138.0	[11.806913]	[103]	[9.245538]	[103]	[45367042]	[45367042]
46_46155	chr8	101989494	101989894	+	693	25.0	[11.520754, 8.669164]	[95, 149]	[9.531697]	[95]	[101989683, 101989737]	[101989683]
46_46159	chr8	105112011	105112411	+	580	25.0	[13.185543, 6.825211]	[145, 199]	[11.060178]	[145]	[105112200, 105112254]	[105112200]
46_46161	chr8	109072381	109072781	+	719	25.0	[10.894309]	[163]	[8.619093]	[163]	[109072620]	[109072620]
46_46162	chr8	110918383	110918783	+	691	25.0	[8.077866]	[211]	[]	[]	[110918634]	[]
46_46177	chr9	38144369	38144769	+	668	25.0	[10.910327]	[143]	[7.6756287, 13.335394]	[83, 143]	[38144607]	[38144547, 38144607]
46_4618	chr3	24156442	24156842	+	1000	138.0	[9.523314]	[124]	[9.357896]	[124]	[24156643]	[24156643]
46_46181	chr9	76677487	76677887	+	690	25.0	[8.13516]	[152]	[10.696422]	[152]	[76677732]	[76677732]
46_46185	chr9	91503596	91503996	+	689	25.0	[11.060178, 9.572866]	[98, 115]	[13.185543, 7.765274]	[98, 115]	[91503756, 91503773]	[91503756, 91503773]
46_4619	chr3	38834070	38834470	+	1000	138.0	[13.811987]	[108]	[11.972782]	[108]	[38834254]	[38834254]
46_462	chr2	55885700	55886100	+	1000	329.0	[13.335394, 13.335394]	[74, 96]	[10.910327, 10.910327]	[74, 96]	[55885870, 55885892]	[55885870, 55885892]
46_46203	chr9	127943651	127944051	+	603	25.0	[]	[]	[7.383864]	[137]	[]	[127943875]
46_4622	chr3	66997539	66997939	+	1000	138.0	[14.247998]	[107]	[11.536771]	[107]	[66997715]	[66997715]
46_4624	chr3	171967170	171967570	+	1000	138.0	[7.322488]	[88]	[10.5189495]	[88]	[171967345]	[171967345]
46_46250	chrX	149503442	149503842	+	595	25.0	[11.060178]	[114]	[13.185543]	[114]	[149503600]	[149503600]
46_4627	chr5	115349317	115349717	+	1000	138.0	[15.626627]	[133]	[13.351411]	[133]	[115349537]	[115349537]
46_4629	chr5	164360617	164361017	+	1000	138.0	[10.158142]	[104]	[12.433358]	[104]	[164360802]	[164360802]
46_46291	chr1	37415782	37416182	+	673	24.0	[14.247998]	[114]	[11.536771]	[114]	[37415976]	[37415976]
46_4630	chr5	174533627	174534027	+	1000	138.0	[12.433358]	[107]	[10.158142, 7.935703]	[107, 128]	[174533808]	[174533808, 174533829]
46_46317	chr1	101112077	101112477	+	631	24.0	[]	[]	[6.847221]	[141]	[]	[101112260]
46_46319	chr1	108560848	108561248	+	608	24.0	[6.398224, 8.194238]	[125, 162]	[8.67344]	[125]	[108561039, 108561076]	[108561039]
46_46324	chr1	112444276	112444676	+	659	24.0	[9.4802]	[139]	[11.337273]	[139]	[112444478]	[112444478]
46_4633	chr6	155085603	155086003	+	1000	138.0	[7.0980735, 7.2634783]	[107, 128]	[9.571196]	[107]	[155085796, 155085817]	[155085796]
46_46339	chr1	153553717	153554117	+	574	24.0	[6.2361355, 9.531697]	[106, 140]	[11.520754]	[140]	[153553873, 153553907]	[153553907]
46_46341	chr1	156281273	156281673	+	568	24.0	[6.582729]	[169]	[6.8843427]	[169]	[156281496]	[156281496]
46_46355	chr1	202228523	202228923	+	659	24.0	[]	[]	[7.3608875]	[131]	[]	[202228713]
46_46369	chr1	213715179	213715579	+	613	24.0	[11.060178]	[149]	[13.185543]	[149]	[213715389]	[213715389]
46_4637	chr8	41770492	41770892	+	1000	138.0	[9.062057, 10.910327]	[86, 136]	[11.755416, 13.335394]	[86, 136]	[41770671, 41770721]	[41770671, 41770721]
46_46374	chr1	223936539	223936939	+	602	24.0	[13.185543]	[145]	[11.060178]	[145]	[223936764]	[223936764]
46_46387	chr1	244861184	244861584	+	683	24.0	[10.158142]	[177]	[12.433358]	[177]	[244861368]	[244861368]
46_46395	chr10	15167293	15167693	+	580	24.0	[11.806913, 7.837481]	[142, 189]	[9.245538]	[142]	[15167450, 15167497]	[15167450]
46_46403	chr10	28682145	28682545	+	581	24.0	[]	[]	[6.1960926]	[70]	[]	[28682312]
46_46409	chr10	31274355	31274755	+	678	24.0	[11.536771]	[76]	[14.247998]	[76]	[31274515]	[31274515]
46_46415	chr10	44903259	44903659	+	691	24.0	[12.433358]	[167]	[10.158142]	[167]	[44903504]	[44903504]
46_46422	chr10	50603946	50604346	+	655	24.0	[7.508601]	[143]	[9.783932]	[143]	[50604176]	[50604176]
46_46437	chr10	73589492	73589892	+	587	24.0	[12.225017]	[207]	[9.799835]	[207]	[73589705]	[73589705]
46_46442	chr10	90871457	90871857	+	664	24.0	[9.523314]	[104]	[9.357896]	[104]	[90871642]	[90871642]
46_46447	chr10	110082011	110082411	+	707	24.0	[9.314332]	[89]	[6.770823]	[89]	[110082198]	[110082198]
46_46457	chr11	862900	863300	+	610	24.0	[14.247998]	[105]	[11.536771]	[105]	[863086]	[863086]
46_46463	chr11	6856011	6856411	+	558	24.0	[11.060178]	[111]	[13.185543]	[111]	[6856170]	[6856170]
46_46468	chr11	11731704	11732104	+	693	24.0	[14.247998, 8.13516]	[76, 89]	[11.536771, 10.696422]	[76, 89]	[11731872, 11731885]	[11731872, 11731885]
46_4647	chr1	159092039	159092439	+	1000	137.0	[11.806913, 9.999908]	[123, 135]	[9.245538, 10.420351]	[123, 135]	[159092236, 159092248]	[159092236, 159092248]
46_46476	chr11	19934880	19935280	+	651	24.0	[]	[]	[8.194238]	[114]	[]	[19935055]
46_46491	chr11	48109193	48109593	+	684	24.0	[6.582729]	[70]	[6.8843427]	[70]	[48109344]	[48109344]
46_4650	chr10	69222643	69223043	+	1000	137.0	[11.060178]	[93]	[13.185543]	[93]	[69222827]	[69222827]
46_4651	chr10	130138425	130138825	+	1000	137.0	[13.335394]	[121]	[10.910327]	[121]	[130138646]	[130138646]
46_4652	chr11	12693608	12694008	+	1000	137.0	[11.79898, 10.910327]	[118, 130]	[11.8145485, 13.335394]	[118, 130]	[12693802, 12693814]	[12693802, 12693814]
46_46526	chr11	114147850	114148250	+	618	24.0	[7.606708]	[91]	[]	[]	[114148001]	[]
46_4653	chr11	34652114	34652514	+	1000	137.0	[15.626627]	[106]	[13.351411, 7.3465133, 8.588233]	[106, 127, 150]	[34652319]	[34652319, 34652340, 34652363]
46_46531	chr12	851963	852363	+	630	24.0	[12.433358]	[78]	[10.158142]	[78]	[852128]	[852128]
46_46537	chr12	12837053	12837453	+	586	24.0	[8.621279]	[157]	[8.605711, 7.281633]	[157, 195]	[12837235]	[12837235, 12837273]
46_46542	chr12	28313550	28313950	+	652	24.0	[11.972782]	[192]	[13.811987]	[192]	[28313780]	[28313780]
46_46543	chr12	28742777	28743177	+	644	24.0	[9.245538]	[160]	[11.806913]	[160]	[28742980]	[28742980]
46_46546	chr12	43210457	43210857	+	673	24.0	[7.525778]	[81]	[]	[]	[43210627]	[]
46_46547	chr12	45298124	45298524	+	655	24.0	[6.235713]	[172]	[6.139215]	[172]	[45298316]	[45298316]
46_46554	chr12	49980846	49981246	+	674	24.0	[6.212843]	[103]	[]	[]	[49981021]	[]
46_46566	chr12	70437523	70437923	+	674	24.0	[11.755416]	[108]	[9.062057]	[108]	[70437692]	[70437692]
46_4658	chr13	41019102	41019502	+	1000	137.0	[13.351411]	[169]	[15.626627]	[169]	[41019344]	[41019344]
46_46585	chr12	110638578	110638978	+	546	24.0	[7.066662]	[126]	[7.08223]	[126]	[110638802]	[110638802]
46_46592	chr12	120713881	120714281	+	657	24.0	[7.6834273]	[130]	[9.940776]	[130]	[120714090]	[120714090]
46_46604	chr13	48110408	48110808	+	699	24.0	[11.536771]	[147]	[14.247998]	[147]	[48110646]	[48110646]
46_46607	chr13	67148199	67148599	+	683	24.0	[11.536771]	[183]	[14.247998]	[183]	[67148436]	[67148436]
46_46621	chr14	52835381	52835781	+	608	24.0	[11.972782]	[181]	[13.811987]	[181]	[52835608]	[52835608]
46_46625	chr14	72997701	72998101	+	653	24.0	[]	[]	[7.131782]	[154]	[]	[72997946]
46_46628	chr14	92121613	92122013	+	651	24.0	[6.273486]	[91]	[]	[]	[92121799]	[]
46_4663	chr15	75694254	75694654	+	1000	137.0	[10.435919]	[93]	[9.98434]	[93]	[75694440]	[75694440]
46_46634	chr15	39427152	39427552	+	652	24.0	[]	[]	[6.6477385]	[142]	[]	[39427391]
46_46635	chr15	39641453	39641853	+	587	24.0	[13.351411]	[210]	[15.626627]	[210]	[39641669]	[39641669]
46_46640	chr15	50940526	50940926	+	697	24.0	[15.626627]	[154]	[13.351411]	[154]	[50940707]	[50940707]
46_4665	chr16	27245819	27246219	+	1000	137.0	[7.7086744]	[126]	[7.979266]	[126]	[27245994]	[27245994]
46_46654	chr15	72358482	72358882	+	653	24.0	[14.247998]	[149]	[11.536771]	[149]	[72358687]	[72358687]
46_46655	chr15	74952041	74952441	+	705	24.0	[9.531697]	[101]	[11.520754]	[101]	[74952241]	[74952241]
46_4667	chr17	37491260	37491660	+	1000	137.0	[7.1173387, 13.335394]	[71, 103]	[10.910327]	[103]	[37491428, 37491460]	[37491460]
46_46670	chr15	101500041	101500441	+	662	24.0	[9.245538]	[107]	[11.806913]	[107]	[101500237]	[101500237]
46_46674	chr16	3654235	3654635	+	651	24.0	[9.357896]	[93]	[9.523314]	[93]	[3654395]	[3654395]
46_4668	chr17	40903130	40903530	+	1000	137.0	[12.433358]	[111]	[10.158142]	[111]	[40903332]	[40903332]
46_46687	chr16	23423456	23423856	+	695	24.0	[13.351411]	[101]	[15.626627]	[101]	[23423620]	[23423620]
46_46689	chr16	23752511	23752911	+	668	24.0	[11.520754]	[114]	[9.531697]	[114]	[23752720]	[23752720]
46_46699	chr16	54027109	54027509	+	646	24.0	[9.4802]	[175]	[11.337273]	[175]	[54027356]	[54027356]
46_467	chr11	10490497	10490897	+	1000	328.0	[14.247998]	[104]	[11.536771, 8.704309]	[104, 142]	[10490677]	[10490677, 10490715]
46_46703	chr16	68365381	68365781	+	668	24.0	[11.972782]	[171]	[13.811987]	[171]	[68365623]	[68365623]
46_46710	chr16	79767725	79768125	+	625	24.0	[]	[]	[8.077866]	[164]	[]	[79767938]
46_46717	chr16	86631437	86631837	+	680	24.0	[]	[]	[7.1566195]	[185]	[]	[86631666]
46_46737	chr17	13584629	13585029	+	684	24.0	[10.696422]	[93]	[8.13516]	[93]	[13584817]	[13584817]
46_46738	chr17	13597965	13598365	+	557	24.0	[13.335394]	[180]	[10.910327]	[180]	[13598164]	[13598164]
46_46740	chr17	15194084	15194484	+	613	24.0	[6.699236, 7.889923]	[155, 167]	[]	[]	[15194298, 15194310]	[]
46_46744	chr17	27572528	27572928	+	661	24.0	[]	[]	[6.773593]	[93]	[]	[27572718]
46_46749	chr17	29850073	29850473	+	618	24.0	[13.335394]	[90]	[10.910327, 7.525778]	[90, 145]	[29850262]	[29850262, 29850317]
46_4675	chr21	45318806	45319206	+	1000	137.0	[13.811987]	[95]	[11.972782]	[95]	[45318997]	[45318997]
46_46752	chr17	31498287	31498687	+	621	24.0	[]	[]	[6.511294]	[141]	[]	[31498511]
46_4676	chr22	27718156	27718556	+	1000	137.0	[14.247998]	[110]	[11.536771]	[110]	[27718360]	[27718360]
46_46766	chr17	49316720	49317120	+	679	24.0	[7.6655602]	[132]	[9.958643]	[132]	[49316922]	[49316922]
46_4677	chr22	40055525	40055925	+	1000	137.0	[14.247998]	[95]	[11.536771]	[95]	[40055719]	[40055719]
46_46795	chr18	3816830	3817230	+	629	24.0	[12.433358]	[176]	[10.158142]	[176]	[3817035]	[3817035]
46_46796	chr18	8212944	8213344	+	665	24.0	[11.972782]	[87]	[13.811987]	[87]	[8213122]	[8213122]
46_46802	chr18	21656454	21656854	+	670	24.0	[11.972782]	[95]	[13.811987]	[95]	[21656645]	[21656645]
46_46803	chr18	21702657	21703057	+	670	24.0	[]	[]	[6.6049547]	[101]	[]	[21702837]
46_46811	chr18	38792717	38793117	+	689	24.0	[11.536771]	[137]	[14.247998]	[137]	[38792924]	[38792924]
46_46826	chr19	6720598	6720998	+	664	24.0	[6.286931]	[134]	[8.144003]	[134]	[6720808]	[6720808]
46_4683	chr5	127296367	127296767	+	1000	137.0	[9.314332, 9.597704]	[99, 121]	[6.770823, 8.243733]	[99, 121]	[127296555, 127296577]	[127296555, 127296577]
46_46846	chr19	18425983	18426383	+	692	24.0	[8.4212055]	[174]	[10.410377]	[174]	[18426219]	[18426219]
46_46848	chr19	18514859	18515259	+	565	24.0	[8.4212055]	[134]	[10.410377]	[134]	[18515044]	[18515044]
46_4685	chr5	137995296	137995696	+	1000	137.0	[13.351411]	[136]	[15.626627]	[136]	[137995529]	[137995529]
46_46854	chr19	30419813	30420213	+	639	24.0	[13.351411, 6.932205]	[86, 93]	[15.626627, 8.296468]	[86, 109]	[30419993, 30420000]	[30419993, 30420016]
46_4686	chr5	143200747	143201147	+	1000	137.0	[10.158142]	[107]	[12.433358]	[107]	[143200943]	[143200943]
46_46877	chr19	55494313	55494713	+	661	24.0	[7.599406]	[155]	[]	[]	[55494532]	[]
46_46880	chr2	15841	16241	+	597	24.0	[10.158142]	[143]	[6.413076, 8.077866, 12.433358]	[78, 108, 143]	[16057]	[15992, 16022, 16057]
46_46883	chr2	8594656	8595056	+	603	24.0	[11.972782]	[126]	[6.25051, 13.811987]	[104, 126]	[8594866]	[8594844, 8594866]
46_46884	chr2	9075170	9075570	+	581	24.0	[6.947411, 6.6049547]	[107, 135]	[]	[]	[9075367, 9075395]	[]
46_4689	chr6	125004232	125004632	+	1000	137.0	[9.98434]	[88]	[10.435919]	[88]	[125004419]	[125004419]
46_46890	chr2	27282095	27282495	+	610	24.0	[9.531697, 6.458852]	[142, 152]	[6.481828, 11.520754]	[123, 142]	[27282291, 27282301]	[27282272, 27282291]
46_46909	chr2	63313027	63313427	+	652	24.0	[13.811987]	[153]	[11.972782]	[153]	[63313239]	[63313239]
46_4691	chr6	169725192	169725592	+	1000	137.0	[11.520754]	[138]	[9.531697]	[138]	[169725408]	[169725408]
46_46914	chr2	69390485	69390885	+	652	24.0	[]	[]	[6.1529865]	[118]	[]	[69390672]
46_4692	chr7	23347651	23348051	+	1000	137.0	[13.811987]	[95]	[11.972782]	[95]	[23347841]	[23347841]
46_46922	chr2	80354144	80354544	+	670	24.0	[7.837481]	[183]	[]	[]	[80354392]	[]
46_46937	chr2	112836734	112837134	+	554	24.0	[10.5189495]	[168]	[7.322488]	[168]	[112836979]	[112836979]
46_46941	chr2	113831169	113831569	+	651	24.0	[11.060178]	[150]	[13.185543]	[150]	[113831406]	[113831406]
46_46953	chr2	174344956	174345356	+	637	24.0	[11.755416]	[78]	[9.062057]	[78]	[174345116]	[174345116]
46_46957	chr2	189393367	189393767	+	644	24.0	[11.972782]	[75]	[13.811987]	[75]	[189393522]	[189393522]
46_46971	chr2	217845246	217845646	+	685	24.0	[9.958643]	[104]	[7.6655602]	[104]	[217845448]	[217845448]
46_46979	chr2	235162515	235162915	+	667	24.0	[11.536771]	[109]	[14.247998]	[109]	[235162709]	[235162709]
46_4699	chr1	244273807	244274207	+	1000	136.0	[15.626627]	[99]	[13.351411]	[99]	[244274003]	[244274003]
