#PeakID(python identify_motif.py ./ENCODE_processed_files/IRF2_idr.fa IRF2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
642_3918	chr12	100200622	100201022	+	1000	58.0	[7.574473]	[99]	[]	[]	[100200810]	[]
642_3919	chr12	108561309	108561709	+	1000	58.0	[5.6029005]	[140]	[]	[]	[108561488]	[]
642_3923	chr13	91357542	91357942	+	1000	58.0	[]	[]	[3.3478272]	[102]	[]	[91357731]
642_3925	chr16	1971786	1972186	+	1000	58.0	[]	[]	[5.6029005]	[91]	[]	[1971952]
642_3931	chr16	84732861	84733261	+	1000	58.0	[6.5886865, 3.3478272]	[130, 170]	[]	[]	[84733066, 84733106]	[]
642_3932	chr16	87918799	87919199	+	1000	58.0	[4.3336134, 12.521293]	[69, 77]	[]	[]	[87918967, 87918975]	[]
642_3937	chr17	42288864	42289264	+	1000	58.0	[]	[]	[13.246898, 12.521293]	[168, 174]	[]	[42289093, 42289099]
642_3939	chr17	63675852	63676252	+	1000	58.0	[7.7509656, 4.593794]	[78, 84]	[]	[]	[63676007, 63676013]	[]
642_394	chr18	55477501	55477901	+	1000	237.0	[]	[]	[18.919323, 5.863081]	[111, 117]	[]	[55477710, 55477716]
642_3942	chr18	3067636	3068036	+	1000	58.0	[]	[]	[13.246898, 13.246898]	[122, 128]	[]	[3067847, 3067853]
642_3954	chr19	52897396	52897796	+	1000	58.0	[5.9873137]	[190]	[]	[]	[52897633]	[]
642_3959	chr2	135530690	135531090	+	1000	58.0	[3.3478272]	[92]	[]	[]	[135530861]	[]
642_3978	chr3	141576431	141576831	+	1000	58.0	[9.209706, 10.266219]	[80, 99]	[]	[]	[141576597, 141576616]	[]
642_398	chr10	89301755	89302155	+	1000	235.0	[4.3336134]	[63]	[13.246898, 18.919323, 10.991825]	[84, 97, 103]	[89301916]	[89301937, 89301950, 89301956]
642_3981	chr4	75989851	75990251	+	1000	58.0	[]	[]	[10.266219]	[116]	[]	[75990059]
642_3982	chr4	76208431	76208831	+	1000	58.0	[3.3478272]	[97]	[6.5886865, 3.6080077]	[134, 140]	[76208609]	[76208646, 76208652]
642_3988	chr5	39057714	39058114	+	899	58.0	[]	[]	[18.919323, 7.7509656]	[177, 183]	[]	[39057952, 39057958]
642_399	chr14	70416848	70417248	+	1000	235.0	[5.6029005, 4.3336134]	[73, 141]	[12.521293]	[113]	[70417017, 70417085]	[70417057]
642_3990	chr5	137754566	137754966	+	1000	58.0	[]	[]	[10.006039]	[126]	[]	[137754782]
642_4002	chr6	31777072	31777472	+	1000	58.0	[]	[]	[3.4720602]	[127]	[]	[31777248]
642_401	chr5	172697411	172697811	+	1000	235.0	[5.7271333, 12.521293]	[78, 84]	[]	[]	[172697581, 172697587]	[]
642_4010	chr6	123655499	123655899	+	1000	58.0	[18.919323, 4.3336134]	[121, 134]	[]	[]	[123655694, 123655707]	[]
642_4011	chr6	134437012	134437412	+	1000	58.0	[12.521293]	[98]	[]	[]	[134437208]	[]
642_4014	chr7	43583725	43584125	+	1000	58.0	[]	[]	[4.3336134, 10.991825, 3.3478272]	[129, 135, 148]	[]	[43583951, 43583957, 43583970]
642_4021	chr7	158818214	158818614	+	1000	58.0	[6.5886865, 13.246898]	[71, 77]	[]	[]	[158818372, 158818378]	[]
642_403	chr9	78132656	78133056	+	1000	235.0	[]	[]	[18.919323, 14.409177]	[108, 114]	[]	[78132862, 78132868]
642_4036	chr1	16614893	16615293	+	1000	57.0	[7.574473, 3.3478272]	[113, 119]	[]	[]	[16615093, 16615099]	[]
642_4043	chr1	84945235	84945635	+	1000	57.0	[12.521293, 5.863081]	[109, 156]	[]	[]	[84945424, 84945471]	[]
642_4044	chr1	117059725	117060125	+	1000	57.0	[]	[]	[3.6080077]	[153]	[]	[117059948]
642_4045	chr1	143230682	143231082	+	1000	57.0	[5.863081]	[90]	[]	[]	[143230871]	[]
642_4048	chr1	173123072	173123472	+	1000	57.0	[16.66425]	[89]	[]	[]	[173123240]	[]
642_4052	chr1	205678534	205678934	+	1000	57.0	[]	[]	[3.3478272]	[124]	[]	[205678742]
642_4057	chr10	15651159	15651559	+	1000	57.0	[13.352664]	[92]	[]	[]	[15651326]	[]
642_406	chr3	142578768	142579168	+	1000	234.0	[]	[]	[10.266219]	[142]	[]	[142578993]
642_4075	chr12	27523645	27524045	+	1000	57.0	[]	[]	[7.7509656]	[115]	[]	[27523847]
642_4082	chr15	68277462	68277862	+	1000	57.0	[]	[]	[3.2771003]	[105]	[]	[68277666]
642_4086	chr16	3960735	3961135	+	1000	57.0	[]	[]	[18.919323]	[116]	[]	[3960946]
642_4089	chr16	87380935	87381335	+	1000	57.0	[13.246898, 12.261112]	[96, 102]	[6.5886865]	[145]	[87381123, 87381129]	[87381172]
642_4090	chr17	7686450	7686850	+	1000	57.0	[4.593794]	[108]	[]	[]	[7686647]	[]
642_4091	chr17	16216933	16217333	+	1000	57.0	[3.4720602]	[137]	[]	[]	[16217129]	[]
642_4098	chr17	65123192	65123592	+	1000	57.0	[5.863081]	[137]	[]	[]	[65123378]	[]
642_4099	chr17	68759721	68760121	+	1000	57.0	[]	[]	[13.246898]	[154]	[]	[68759940]
642_41	chrM	5200	5600	+	1000	630.0	[3.6080077]	[111]	[]	[]	[5407]	[]
642_4101	chr17	81509553	81509953	+	1000	57.0	[]	[]	[12.261112, 6.1232615]	[139, 145]	[]	[81509791, 81509797]
642_411	chr16	84138663	84139063	+	1000	232.0	[3.3478272, 3.6080077]	[64, 90]	[]	[]	[84138821, 84138847]	[]
642_412	chr4	76213557	76213957	+	1000	232.0	[]	[]	[12.521293]	[112]	[]	[76213768]
642_4122	chr2	226836253	226836653	+	1000	57.0	[]	[]	[12.521293]	[165]	[]	[226836488]
642_4123	chr2	232550399	232550799	+	1000	57.0	[3.6080077]	[183]	[]	[]	[232550637]	[]
642_4145	chr3	101827782	101828182	+	1000	57.0	[3.6080077, 12.261112]	[61, 67]	[]	[]	[101827943, 101827949]	[]
642_4147	chr3	186242416	186242816	+	1000	57.0	[18.919323]	[62]	[]	[]	[186242571]	[]
642_4148	chr3	186931188	186931588	+	1000	57.0	[10.991825, 5.863081]	[192, 198]	[]	[]	[186931431, 186931437]	[]
642_415	chr7	43759039	43759439	+	1000	231.0	[]	[]	[14.409177, 3.3478272]	[105, 128]	[]	[43759236, 43759259]
642_4151	chr4	105471550	105471950	+	1000	57.0	[]	[]	[12.521293]	[60]	[]	[105471710]
642_4153	chr5	72597592	72597992	+	1000	57.0	[4.457846]	[97]	[]	[]	[72597774]	[]
642_4155	chr5	95934393	95934793	+	1000	57.0	[]	[]	[4.457846]	[167]	[]	[95934621]
642_4159	chr5	150000424	150000824	+	1000	57.0	[]	[]	[5.6029005]	[138]	[]	[150000650]
642_4164	chr6	26251385	26251785	+	1000	57.0	[]	[]	[5.863081]	[125]	[]	[26251609]
642_4175	chr6	99425762	99426162	+	1000	57.0	[8.949526]	[93]	[6.848867]	[132]	[99425915]	[99425954]
642_4178	chr7	5529581	5529981	+	1000	57.0	[4.3336134]	[147]	[]	[]	[5529809]	[]
642_4179	chr7	7762277	7762677	+	1000	57.0	[]	[]	[6.5886865, 14.409177]	[83, 89]	[]	[7762447, 7762453]
642_418	chr3	45144265	45144665	+	1000	230.0	[18.919323, 13.246898]	[88, 94]	[]	[]	[45144449, 45144455]	[]
642_4194	chr7	149460431	149460831	+	1000	57.0	[6.848867]	[93]	[]	[]	[149460622]	[]
642_420	chr12	10613510	10613910	+	1000	229.0	[3.4720602]	[64]	[12.521293]	[129]	[10613662]	[10613727]
642_4200	chr9	131102480	131102880	+	1000	57.0	[5.6029005]	[135]	[]	[]	[131102694]	[]
642_4205	chr1	1778795	1779195	+	1000	56.0	[5.863081]	[97]	[]	[]	[1778980]	[]
642_4215	chr1	35931021	35931421	+	1000	56.0	[]	[]	[3.3478272]	[113]	[]	[35931233]
642_4234	chr10	14185399	14185799	+	1000	56.0	[13.246898]	[113]	[]	[]	[14185586]	[]
642_4240	chr10	70221505	70221905	+	1000	56.0	[]	[]	[12.521293]	[71]	[]	[70221671]
642_4256	chr12	120686656	120687056	+	1000	56.0	[]	[]	[6.5886865]	[99]	[]	[120686854]
642_4258	chr13	52194297	52194697	+	1000	56.0	[]	[]	[5.6029005]	[91]	[]	[52194482]
642_4259	chr13	98571053	98571453	+	1000	56.0	[16.66425]	[111]	[]	[]	[98571264]	[]
642_4274	chr17	49788336	49788736	+	1000	56.0	[]	[]	[5.6029005]	[159]	[]	[49788533]
642_4289	chr19	48255542	48255942	+	1000	56.0	[]	[]	[6.5886865]	[118]	[]	[48255754]
642_4297	chr2	112658922	112659322	+	1000	56.0	[]	[]	[16.66425]	[102]	[]	[112659112]
642_4315	chr3	180989594	180989994	+	1000	56.0	[4.457846]	[147]	[]	[]	[180989791]	[]
642_4316	chr3	184142623	184143023	+	1000	56.0	[12.3853445, 18.919323]	[80, 86]	[]	[]	[184142802, 184142808]	[]
642_4319	chr4	18022043	18022443	+	1000	56.0	[]	[]	[4.3336134]	[204]	[]	[18022276]
642_432	chr1	156740979	156741379	+	1000	224.0	[3.6080077]	[81]	[]	[]	[156741151]	[]
642_4324	chr4	129093012	129093412	+	1000	56.0	[10.006039]	[148]	[]	[]	[129093176]	[]
642_4328	chr5	65563100	65563500	+	1000	56.0	[5.6029005]	[166]	[]	[]	[65563320]	[]
642_4330	chr5	95554298	95554698	+	1000	56.0	[]	[]	[10.006039]	[110]	[]	[95554503]
642_4334	chr5	181184064	181184464	+	1000	56.0	[5.863081]	[197]	[]	[]	[181184299]	[]
642_4336	chr6	13624862	13625262	+	1000	56.0	[]	[]	[10.006039, 4.457846]	[133, 139]	[]	[13625086, 13625092]
642_4342	chr6	28838873	28839273	+	1000	56.0	[10.006039]	[146]	[]	[]	[28839088]	[]
642_437	chr5	130836600	130837000	+	1000	222.0	[]	[]	[13.246898, 16.66425]	[105, 111]	[]	[130836804, 130836810]
642_4376	chr8	96644441	96644841	+	1000	56.0	[7.7509656, 7.574473]	[173, 179]	[]	[]	[96644653, 96644659]	[]
642_4378	chr8	141245187	141245587	+	1000	56.0	[10.006039, 13.246898]	[92, 98]	[]	[]	[141245367, 141245373]	[]
642_4379	chr8	143558162	143558562	+	1000	56.0	[]	[]	[5.863081, 16.66425]	[88, 94]	[]	[143558343, 143558349]
642_4381	chr9	111483068	111483468	+	1000	56.0	[]	[]	[12.521293]	[114]	[]	[111483279]
642_4384	chrX	9462982	9463382	+	1000	56.0	[5.863081]	[57]	[]	[]	[9463136]	[]
642_4385	chr1	26686814	26687214	+	1000	55.0	[]	[]	[12.261112, 4.3336134]	[109, 115]	[]	[26687019, 26687025]
642_4388	chr1	75723536	75723936	+	1000	55.0	[]	[]	[12.521293]	[112]	[]	[75723745]
642_4391	chr1	99808686	99809086	+	1000	55.0	[]	[]	[6.5886865]	[142]	[]	[99808921]
642_4395	chr1	171781006	171781406	+	1000	55.0	[]	[]	[4.3336134]	[157]	[]	[171781231]
642_44	chr12	112938145	112938545	+	1000	619.0	[7.7509656, 12.521293]	[80, 86]	[]	[]	[112938325, 112938331]	[]
642_440	chr21	43938981	43939381	+	1000	221.0	[]	[]	[12.521293]	[104]	[]	[43939164]
642_4404	chr10	68471659	68472059	+	1000	55.0	[5.7271333]	[175]	[]	[]	[68471900]	[]
642_4407	chr10	78033673	78034073	+	1000	55.0	[]	[]	[4.3336134]	[161]	[]	[78033859]
642_4408	chr11	307928	308328	+	1000	55.0	[4.3336134, 10.006039]	[90, 107]	[]	[]	[308104, 308121]	[]
642_4416	chr12	92132296	92132696	+	1000	55.0	[7.6802387, 18.919323]	[128, 134]	[]	[]	[92132501, 92132507]	[]
642_442	chr11	10302759	10303159	+	1000	220.0	[7.7509656, 12.261112]	[87, 93]	[]	[]	[10302944, 10302950]	[]
642_4431	chr16	31033164	31033564	+	1000	55.0	[3.3478272]	[138]	[]	[]	[31033400]	[]
642_4434	chr16	34591670	34592070	+	1000	55.0	[]	[]	[5.6029005]	[68]	[]	[34591838]
642_444	chr22	20507340	20507740	+	1000	220.0	[]	[]	[5.6029005]	[122]	[]	[20507557]
642_4440	chr16	88455977	88456377	+	1000	55.0	[10.266219]	[120]	[]	[]	[88456192]	[]
642_4442	chr17	43170165	43170565	+	1000	55.0	[4.593794]	[181]	[]	[]	[43170382]	[]
642_4443	chr17	44708452	44708852	+	1000	55.0	[5.863081]	[163]	[]	[]	[44708658]	[]
642_445	chr7	103811935	103812335	+	1000	220.0	[]	[]	[5.6029005, 8.949526, 18.919323, 3.4720602, 8.949526, 12.261112, 3.4720602]	[60, 77, 96, 102, 122, 144, 150]	[]	[103812090, 103812107, 103812126, 103812132, 103812152, 103812174, 103812180]
642_4451	chr19	12669364	12669764	+	1000	55.0	[5.863081]	[161]	[]	[]	[12669604]	[]
642_4455	chr19	47109631	47110031	+	1000	55.0	[10.006039]	[98]	[]	[]	[47109827]	[]
642_446	chr11	63534936	63535336	+	1000	219.0	[12.521293, 5.863081]	[84, 90]	[]	[]	[63535119, 63535125]	[]
642_4464	chr2	55617423	55617823	+	1000	55.0	[]	[]	[6.5886865]	[148]	[]	[55617613]
642_4468	chr2	172093095	172093495	+	1000	55.0	[14.409177]	[138]	[]	[]	[172093313]	[]
642_4470	chr2	231709297	231709697	+	1000	55.0	[13.246898, 12.261112]	[96, 102]	[]	[]	[231709493, 231709499]	[]
642_4472	chr20	34875977	34876377	+	1000	55.0	[]	[]	[13.246898]	[83]	[]	[34876144]
642_4477	chr21	33947691	33948091	+	1000	55.0	[8.736752, 5.6029005]	[89, 95]	[10.266219]	[75]	[33947874, 33947880]	[33947860]
642_448	chr8	105319320	105319720	+	1000	219.0	[5.863081]	[108]	[]	[]	[105319521]	[]
642_4483	chr22	21628360	21628760	+	1000	55.0	[6.5886865]	[186]	[]	[]	[21628592]	[]
642_4494	chr3	179147118	179147518	+	1000	55.0	[]	[]	[3.3478272]	[126]	[]	[179147291]
642_4497	chr3	197750916	197751316	+	1000	55.0	[]	[]	[10.266219]	[147]	[]	[197751139]
642_450	chr12	6451890	6452290	+	1000	218.0	[5.863081, 18.919323, 5.863081]	[100, 106, 145]	[]	[]	[6452080, 6452086, 6452125]	[]
642_4508	chr5	74766989	74767389	+	1000	55.0	[4.3336134]	[95]	[]	[]	[74767180]	[]
642_451	chr13	99356368	99356768	+	1000	218.0	[16.66425, 5.863081]	[92, 98]	[]	[]	[99356558, 99356564]	[]
642_4516	chr6	7165086	7165486	+	1000	55.0	[3.3478272]	[162]	[]	[]	[7165336]	[]
642_4519	chr6	15627281	15627681	+	1000	55.0	[12.521293]	[162]	[]	[]	[15627498]	[]
642_4523	chr6	31814606	31815006	+	1000	55.0	[]	[]	[5.863081]	[178]	[]	[31814850]
642_4524	chr6	33289265	33289665	+	1000	55.0	[]	[]	[10.991825, 3.2771003]	[165, 183]	[]	[33289433, 33289451]
642_453	chr4	110119460	110119860	+	1000	218.0	[4.457846]	[151]	[18.919323, 8.736752]	[101, 107]	[110119711]	[110119661, 110119667]
642_4534	chr7	7099576	7099976	+	1000	55.0	[]	[]	[6.5886865]	[89]	[]	[7099759]
642_454	chr7	6105937	6106337	+	1000	218.0	[]	[]	[10.006039, 18.919323, 4.3336134]	[68, 98, 104]	[]	[6106105, 6106135, 6106141]
642_4555	chr9	105695242	105695642	+	1000	55.0	[]	[]	[4.3336134, 15.607738]	[82, 137]	[]	[105695395, 105695450]
642_4557	chr9	124771261	124771661	+	1000	55.0	[4.3336134, 12.261112]	[135, 141]	[]	[]	[124771452, 124771458]	[]
642_4563	chrX	39440169	39440569	+	1000	55.0	[4.3336134, 3.6080077, 3.6080077]	[63, 64, 70]	[]	[]	[39440332, 39440333, 39440339]	[]
642_4566	chr1	16367651	16368051	+	1000	54.0	[]	[]	[7.574473, 16.66425]	[188, 194]	[]	[16367856, 16367862]
642_4578	chr1	154157716	154158116	+	1000	54.0	[]	[]	[5.6029005]	[78]	[]	[154157883]
642_458	chr3	101677113	101677513	+	1000	217.0	[]	[]	[10.991825, 8.736752, 5.3194]	[122, 129, 136]	[]	[101677331, 101677338, 101677345]
642_4582	chr1	168178617	168179017	+	1000	54.0	[]	[]	[5.6029005, 4.3336134]	[175, 181]	[]	[168178801, 168178807]
642_4584	chr1	182396639	182397039	+	1000	54.0	[]	[]	[3.3478272]	[123]	[]	[182396817]
642_4587	chr1	202376295	202376695	+	1000	54.0	[6.1232615]	[145]	[]	[]	[202376495]	[]
642_459	chr11	14500345	14500745	+	1000	216.0	[]	[]	[10.266219]	[107]	[]	[14500550]
642_4595	chr1	246214934	246215334	+	1000	54.0	[5.6029005]	[117]	[5.6029005]	[132]	[246215151]	[246215166]
642_460	chr5	104089161	104089561	+	1000	216.0	[12.261112, 3.6080077]	[115, 121]	[]	[]	[104089360, 104089366]	[]
642_4600	chr10	43606187	43606587	+	1000	54.0	[]	[]	[5.6029005]	[132]	[]	[43606409]
642_4612	chr12	57078918	57079318	+	1000	54.0	[]	[]	[10.006039, 5.863081]	[132, 142]	[]	[57079135, 57079145]
642_4620	chr13	20828490	20828890	+	1000	54.0	[16.66425]	[71]	[]	[]	[20828656]	[]
642_4624	chr15	44663605	44664005	+	1000	54.0	[]	[]	[3.3478272]	[113]	[]	[44663780]
642_4628	chr15	90351970	90352370	+	1000	54.0	[6.848867]	[141]	[]	[]	[90352208]	[]
642_4633	chr16	79767970	79768370	+	1000	54.0	[4.3336134, 10.266219]	[66, 72]	[]	[]	[79768130, 79768136]	[]
642_4637	chr17	30831613	30832013	+	1000	54.0	[3.4720602, 5.863081]	[93, 99]	[5.6029005, 5.863081]	[138, 144]	[30831798, 30831804]	[30831843, 30831849]
642_464	chr14	63453587	63453987	+	1000	214.0	[7.7509656]	[138]	[10.266219]	[101]	[63453821]	[63453784]
642_4643	chr17	58518117	58518517	+	1000	54.0	[]	[]	[5.863081]	[177]	[]	[58518360]
642_4648	chr18	3493524	3493924	+	1000	54.0	[3.3478272, 12.521293]	[79, 117]	[4.3336134]	[105]	[3493700, 3493738]	[3493726]
642_4650	chr18	46421967	46422367	+	1000	54.0	[]	[]	[16.66425]	[91]	[]	[46422155]
642_4651	chr19	1173571	1173971	+	1000	54.0	[16.66425]	[124]	[]	[]	[1173794]	[]
642_4662	chr2	38995036	38995436	+	1000	54.0	[]	[]	[6.848867, 18.919323]	[117, 123]	[]	[38995245, 38995251]
642_4672	chr2	149562329	149562729	+	1000	54.0	[]	[]	[13.246898, 13.246898]	[106, 112]	[]	[149562526, 149562532]
642_4674	chr2	174325854	174326254	+	1000	54.0	[6.5886865, 13.246898]	[88, 104]	[]	[]	[174326031, 174326047]	[]
642_4682	chr21	35547823	35548223	+	1000	54.0	[7.7509656]	[82]	[16.66425]	[157]	[35547979]	[35548054]
642_47	chr6	32853642	32854042	+	1000	615.0	[13.246898, 12.521293]	[82, 88]	[]	[]	[32853823, 32853829]	[]
642_4701	chr3	108088783	108089183	+	1000	54.0	[4.4393797, 12.521293, 6.5886865, 3.6080077]	[94, 100, 106, 111]	[5.6029005]	[146]	[108088953, 108088959, 108088965, 108088970]	[108089005]
642_4702	chr3	121748577	121748977	+	1000	54.0	[16.66425]	[90]	[]	[]	[121748767]	[]
642_4704	chr3	152196812	152197212	+	1000	54.0	[]	[]	[16.66425]	[111]	[]	[152197010]
642_4706	chr4	17549078	17549478	+	1000	54.0	[14.409177]	[65]	[]	[]	[17549230]	[]
642_4710	chr4	70903180	70903580	+	1000	54.0	[]	[]	[6.5886865]	[93]	[]	[70903351]
642_4711	chr4	163494389	163494789	+	1000	54.0	[3.3478272]	[113]	[]	[]	[163494587]	[]
642_473	chr10	89392323	89392723	+	1000	210.0	[]	[]	[18.919323, 4.3336134, 12.521293]	[84, 90, 97]	[]	[89392506, 89392512, 89392519]
642_4733	chr6	105489086	105489486	+	1000	54.0	[]	[]	[18.919323, 8.949526, 4.3336134]	[103, 109, 134]	[]	[105489279, 105489285, 105489310]
642_4735	chr6	109515795	109516195	+	1000	54.0	[]	[]	[12.521293, 10.006039]	[111, 117]	[]	[109515982, 109515988]
642_4736	chr6	116571194	116571594	+	1000	54.0	[5.6029005]	[110]	[]	[]	[116571377]	[]
642_4739	chr6	147205740	147206140	+	1000	54.0	[]	[]	[4.593794, 6.5886865, 4.2628865]	[135, 149, 211]	[]	[147205909, 147205923, 147205985]
642_474	chr16	50697940	50698340	+	1000	210.0	[]	[]	[18.919323, 7.7509656]	[106, 112]	[]	[50698144, 50698150]
642_4741	chr7	45204079	45204479	+	1000	54.0	[6.848867, 5.863081, 13.352664, 5.6029005]	[115, 121, 155, 161]	[]	[]	[45204274, 45204280, 45204314, 45204320]	[]
642_4746	chr7	103660483	103660883	+	1000	54.0	[]	[]	[12.261112]	[101]	[]	[103660656]
642_4754	chr7	139775781	139776181	+	1000	54.0	[]	[]	[10.266219]	[142]	[]	[139776019]
642_4761	chr8	9136040	9136440	+	1000	54.0	[]	[]	[10.266219, 3.6080077, 3.3478272, 4.3336134]	[118, 124, 129, 150]	[]	[9136248, 9136254, 9136259, 9136280]
642_4763	chr8	42355533	42355933	+	1000	54.0	[]	[]	[16.66425, 12.261112]	[124, 130]	[]	[42355741, 42355747]
642_4764	chr8	66428749	66429149	+	1000	54.0	[5.6029005]	[187]	[]	[]	[66429000]	[]
642_4765	chr8	102585230	102585630	+	1000	54.0	[]	[]	[4.3336134]	[201]	[]	[102585475]
642_477	chr5	43037883	43038283	+	1000	210.0	[12.521293]	[91]	[]	[]	[43038074]	[]
642_4777	chr9	131151596	131151996	+	1000	54.0	[10.266219]	[117]	[]	[]	[131151811]	[]
642_4782	chrX	108091450	108091850	+	1000	54.0	[]	[]	[4.3336134, 4.3336134, 4.3336134]	[124, 125, 130]	[]	[108091632, 108091633, 108091638]
642_4783	chrX	119692987	119693387	+	1000	54.0	[6.848867, 5.6029005]	[137, 143]	[]	[]	[119693185, 119693191]	[]
642_4786	chr1	1780321	1780721	+	1000	53.0	[10.006039]	[97]	[]	[]	[1780517]	[]
642_480	chr1	145979200	145979600	+	1000	208.0	[]	[]	[5.863081, 10.991825]	[116, 122]	[]	[145979409, 145979415]
642_4802	chr1	47232259	47232659	+	1000	53.0	[]	[]	[3.6080077]	[99]	[]	[47232428]
642_481	chr1	174990359	174990759	+	1000	208.0	[]	[]	[5.6029005, 16.66425]	[100, 106]	[]	[174990558, 174990564]
642_4826	chr10	21533404	21533804	+	1000	53.0	[]	[]	[7.7509656]	[131]	[]	[21533598]
642_4829	chr10	32889769	32890169	+	1000	53.0	[4.593794, 18.919323]	[125, 131]	[]	[]	[32889974, 32889980]	[]
642_483	chr15	56468513	56468913	+	1000	208.0	[]	[]	[12.261112, 16.66425, 3.4720602, 3.3478272]	[100, 106, 112, 120]	[]	[56468712, 56468718, 56468724, 56468732]
642_4835	chr10	73625831	73626231	+	1000	53.0	[5.6029005]	[132]	[]	[]	[73626057]	[]
642_4836	chr10	75295199	75295599	+	1000	53.0	[16.66425]	[81]	[4.3336134]	[158]	[75295370]	[75295447]
642_4837	chr10	101682382	101682782	+	1000	53.0	[16.66425, 12.261112]	[116, 122]	[]	[]	[101682581, 101682587]	[]
642_4838	chr10	120851066	120851466	+	1000	53.0	[5.863081]	[81]	[]	[]	[120851229]	[]
642_4841	chr11	10455850	10456250	+	1000	53.0	[]	[]	[3.3478272]	[128]	[]	[10456052]
642_4849	chr12	57752314	57752714	+	1000	53.0	[3.4720602]	[57]	[]	[]	[57752468]	[]
642_4855	chr13	52617251	52617651	+	1000	53.0	[5.6029005]	[105]	[]	[]	[52617445]	[]
642_4862	chr15	90265459	90265859	+	1000	53.0	[]	[]	[5.6029005]	[98]	[]	[90265638]
642_4871	chr16	67816505	67816905	+	1000	53.0	[]	[]	[4.3336134]	[98]	[]	[67816668]
642_4888	chr18	23587248	23587648	+	1000	53.0	[]	[]	[18.919323]	[102]	[]	[23587442]
642_4896	chr19	37078178	37078578	+	1000	53.0	[]	[]	[3.3478272]	[170]	[]	[37078412]
642_4898	chr19	45092895	45093295	+	1000	53.0	[5.6029005]	[155]	[]	[]	[45093111]	[]
642_49	chr19	10086087	10086487	+	1000	612.0	[18.919323]	[88]	[]	[]	[10086274]	[]
642_490	chr8	85939439	85939839	+	1000	205.0	[12.261112, 6.848867]	[85, 91]	[3.5372808]	[149]	[85939622, 85939628]	[85939686]
642_4900	chr19	48445638	48446038	+	1000	53.0	[]	[]	[5.7271333]	[127]	[]	[48445836]
642_4906	chr2	47487062	47487462	+	1000	53.0	[5.863081, 5.6029005]	[105, 111]	[]	[]	[47487259, 47487265]	[]
642_4908	chr2	84033323	84033723	+	1000	53.0	[14.409177, 12.521293, 4.3336134]	[96, 102, 116]	[]	[]	[84033507, 84033513, 84033527]	[]
642_4914	chr2	177242469	177242869	+	1000	53.0	[5.863081, 6.5886865]	[139, 152]	[]	[]	[177242707, 177242720]	[]
642_4926	chr22_KI270733v1_random	158524	158924	+	1000	53.0	[]	[]	[3.3478272]	[149]	[]	[158773]
642_4932	chr3	45593027	45593427	+	1000	53.0	[10.006039]	[215]	[]	[]	[45593257]	[]
642_4940	chr4	74057602	74058002	+	1000	53.0	[5.6029005]	[113]	[5.7271333]	[76]	[74057790]	[74057753]
642_4956	chr6	13927145	13927545	+	1000	53.0	[4.3336134]	[100]	[]	[]	[13927302]	[]
642_4957	chr6	16236540	16236940	+	1000	53.0	[]	[]	[10.130272]	[155]	[]	[16236773]
642_4964	chr6	30453610	30454010	+	1000	53.0	[5.863081, 12.261112]	[76, 111]	[]	[]	[30453784, 30453819]	[]
642_4965	chr6	31620093	31620493	+	1000	53.0	[]	[]	[6.5886865, 10.006039]	[136, 184]	[]	[31620246, 31620294]
642_4969	chr6	79078446	79078846	+	1000	53.0	[7.7509656]	[157]	[]	[]	[79078661]	[]
642_4975	chr6	137904501	137904901	+	1000	53.0	[6.5886865]	[152]	[]	[]	[137904745]	[]
642_4976	chr6	146876303	146876703	+	1000	53.0	[]	[]	[5.7271333]	[118]	[]	[146876471]
642_4979	chr6	167831303	167831703	+	1000	53.0	[]	[]	[6.1232615]	[133]	[]	[167831528]
642_4983	chr7	76047795	76048195	+	1000	53.0	[]	[]	[4.3336134]	[102]	[]	[76047977]
642_4991	chr7	121081311	121081711	+	1000	53.0	[]	[]	[10.991825, 5.6029005, 6.694453]	[133, 149, 155]	[]	[121081535, 121081551, 121081557]
642_4992	chr7	128608964	128609364	+	1000	53.0	[]	[]	[7.7509656]	[126]	[]	[128609188]
642_4999	chr8	62864017	62864417	+	1000	53.0	[10.006039]	[102]	[]	[]	[62864215]	[]
642_5000	chr8	116766264	116766664	+	1000	53.0	[]	[]	[3.3478272]	[146]	[]	[116766503]
642_5008	chr9	134164654	134165054	+	1000	53.0	[3.3478272]	[100]	[]	[]	[134164850]	[]
642_5009	chrX	41087045	41087445	+	1000	53.0	[]	[]	[16.66425]	[136]	[]	[41087272]
642_5018	chr1	39392076	39392476	+	1000	52.0	[]	[]	[3.3478272]	[144]	[]	[39392318]
642_502	chr4	109046857	109047257	+	1000	201.0	[8.736752, 18.919323]	[86, 92]	[]	[]	[109047041, 109047047]	[]
642_5032	chr1	172907271	172907671	+	1000	52.0	[]	[]	[4.593794, 6.5886865]	[116, 123]	[]	[172907474, 172907481]
642_504	chr22	41301376	41301776	+	1000	200.0	[10.006039, 5.6029005]	[110, 116]	[]	[]	[41301574, 41301580]	[]
642_5041	chr1	244864593	244864993	+	1000	52.0	[10.991825]	[108]	[10.006039]	[186]	[244864746]	[244864824]
