#PeakID(python identify_motif.py ./ENCODE_processed_files/SP1_idr.fa SP1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
328_6963	chr20	3173527	3173927	+	1000	45.5	[5.9579506, 2.542215]	[102, 128]	[]	[]	[3173705, 3173731]	[]
328_697	chr1	28259180	28259580	+	1000	212.5	[4.1212234]	[199]	[13.761835]	[188]	[28259400]	[28259389]
328_698	chr17	51260077	51260477	+	1000	212.5	[]	[]	[5.265726]	[175]	[]	[51260274]
328_6980	chr4	1055651	1056051	+	939	45.5	[3.889388, 8.940253]	[115, 146]	[9.066016]	[128]	[1055859, 1055890]	[1055872]
328_6984	chr5	1385859	1386259	+	1000	45.5	[]	[]	[4.6362133]	[228]	[]	[1386055]
328_6986	chr5	73565513	73565913	+	1000	45.5	[15.302202]	[72]	[4.6789355]	[122]	[73565677]	[73565727]
328_6987	chr6	2857667	2858067	+	1000	45.5	[]	[]	[13.245386]	[178]	[]	[2857895]
328_6991	chr6	30942759	30943159	+	1000	45.5	[]	[]	[6.5060773]	[183]	[]	[30942988]
328_6994	chr7	98470659	98471059	+	769	45.5	[13.231995, 14.325035]	[77, 109]	[3.9308462]	[147]	[98470819, 98470851]	[98470889]
328_6995	chr7	100867149	100867549	+	985	45.5	[]	[]	[11.170155]	[133]	[]	[100867337]
328_70	chr1	27725504	27725904	+	1000	483.5	[]	[]	[4.325863, 6.340397]	[116, 149]	[]	[27725676, 27725709]
328_700	chr19	17303305	17303705	+	1000	212.5	[]	[]	[6.684429]	[156]	[]	[17303543]
328_7002	chr9	124940889	124941289	+	1000	45.5	[]	[]	[8.227662]	[166]	[]	[124941121]
328_7006	chrX	23782907	23783307	+	971	45.5	[]	[]	[7.744344, 10.2216215]	[137, 179]	[]	[23783080, 23783122]
328_7014	chr1	58899071	58899471	+	1000	45.0	[]	[]	[4.09216, 4.7696376]	[85, 86]	[]	[58899255, 58899256]
328_702	chr21	33491547	33491947	+	1000	212.5	[4.8856893]	[89]	[]	[]	[33491728]	[]
328_7021	chr1	234875878	234876278	+	646	45.0	[8.528328]	[153]	[]	[]	[234876109]	[]
328_703	chr21	42496267	42496667	+	1000	212.5	[]	[]	[10.413139]	[59]	[]	[42496424]
328_7036	chr14_GL000194v1_random	114789	115189	+	1000	45.0	[4.6209044]	[205]	[]	[]	[114999]	[]
328_7037	chr15	35546048	35546448	+	1000	45.0	[4.1519933]	[175]	[]	[]	[35546238]	[]
328_7038	chr15	40511560	40511960	+	744	45.0	[7.788003]	[194]	[]	[]	[40511729]	[]
328_7041	chr15	75738756	75739156	+	1000	45.0	[]	[]	[4.2029657]	[211]	[]	[75738991]
328_7042	chr15	101008396	101008796	+	954	45.0	[4.2253795, 8.170532]	[105, 107]	[]	[]	[101008555, 101008557]	[]
328_7046	chr16	68079698	68080098	+	819	45.0	[]	[]	[5.8907757]	[87]	[]	[68079875]
328_705	chr2	172555733	172556133	+	1000	212.0	[4.690192, 4.768914]	[130, 147]	[4.3707523, 8.426253]	[95, 114]	[172555943, 172555960]	[172555908, 172555927]
328_7054	chr17	56960878	56961278	+	937	45.0	[]	[]	[3.0215166]	[138]	[]	[56961066]
328_7056	chr17	81057002	81057402	+	1000	45.0	[]	[]	[6.914653]	[79]	[]	[81057167]
328_7057	chr19	13872607	13873007	+	998	45.0	[5.8713164]	[162]	[2.5832353]	[95]	[13872845]	[13872778]
328_706	chr4	51842765	51843165	+	1000	212.0	[]	[]	[2.8571742, 19.063852]	[95, 161]	[]	[51842938, 51843004]
328_7063	chr19	43827102	43827502	+	884	45.0	[3.303842]	[156]	[13.511243]	[130]	[43827323]	[43827297]
328_7065	chr2	69976135	69976535	+	976	45.0	[7.9561667]	[121]	[]	[]	[69976287]	[]
328_7076	chr3	47802923	47803323	+	1000	45.0	[3.5175512]	[121]	[6.7370267]	[89]	[47803112]	[47803080]
328_708	chr19	51367472	51367872	+	1000	211.5	[18.99463, 10.958337, 2.7386346, 13.027266, 5.792264, 5.320395]	[60, 74, 75, 94, 113, 125]	[]	[]	[51367632, 51367646, 51367647, 51367666, 51367685, 51367697]	[]
328_7081	chr5	81751406	81751806	+	861	45.0	[6.7239976, 4.235087, 5.8714314]	[220, 253, 282]	[]	[]	[81751585, 81751618, 81751647]	[]
328_7087	chr6	122471633	122472033	+	944	45.0	[3.3511372]	[277]	[]	[]	[122471843]	[]
328_709	chr2	55050441	55050841	+	1000	211.5	[]	[]	[8.17058]	[209]	[]	[55050683]
328_7093	chr7	143284698	143285098	+	701	45.0	[3.7906473]	[165]	[9.778776]	[131]	[143284921]	[143284887]
328_7094	chr7	151018086	151018486	+	944	45.0	[]	[]	[4.1482697]	[194]	[]	[151018327]
328_7096	chr7	155817587	155817987	+	985	45.0	[12.58073, 10.81696, 10.81696]	[99, 132, 165]	[]	[]	[155817759, 155817792, 155817825]	[]
328_7099	chr8	144787148	144787548	+	1000	45.0	[2.6739032]	[93]	[]	[]	[144787307]	[]
328_7100	chr9	32573031	32573431	+	865	45.0	[6.6261597]	[186]	[]	[]	[32573276]	[]
328_7113	chr1	32893177	32893577	+	959	44.5	[3.7207305, 6.0840964]	[189, 216]	[]	[]	[32893356, 32893383]	[]
328_713	chr17	28711219	28711619	+	1000	211.0	[7.7511816, 9.861541, 3.7891188, 9.861541, 8.386908]	[84, 102, 107, 119, 142]	[]	[]	[28711388, 28711406, 28711411, 28711423, 28711446]	[]
328_7131	chr11	106077234	106077634	+	838	44.5	[6.8040404, 10.29214]	[178, 203]	[5.7227473]	[145]	[106077443, 106077468]	[106077410]
328_7132	chr12	98503700	98504100	+	1000	44.5	[]	[]	[4.2611604, 9.490124, 7.604426]	[137, 150, 172]	[]	[98503913, 98503926, 98503948]
328_7135	chr14	49892752	49893152	+	928	44.5	[17.361525]	[113]	[]	[]	[49892936]	[]
328_7136	chr15	44536558	44536958	+	1000	44.5	[]	[]	[2.929119, 8.343045]	[143, 155]	[]	[44536714, 44536726]
328_7137	chr16	113516	113916	+	673	44.5	[9.763248]	[197]	[]	[]	[113759]	[]
328_714	chr19	7871455	7871855	+	1000	211.0	[]	[]	[5.485485, 3.8102655]	[154, 205]	[]	[7871637, 7871688]
328_7142	chr16	85569604	85570004	+	978	44.5	[]	[]	[10.868318, 7.1907363]	[140, 189]	[]	[85569760, 85569809]
328_7143	chr16	89574767	89575167	+	970	44.5	[5.106682]	[157]	[]	[]	[89574987]	[]
328_7145	chr17	7204939	7205339	+	993	44.5	[4.0010095]	[194]	[5.7556257]	[232]	[7205148]	[7205186]
328_7146	chr17	18315022	18315422	+	758	44.5	[5.7481074]	[100]	[]	[]	[18315192]	[]
328_7147	chr17	22310730	22311130	+	931	44.5	[]	[]	[5.683656, 8.674666]	[151, 184]	[]	[22310917, 22310950]
328_715	chr12	121686929	121687329	+	1000	210.5	[9.194568]	[69]	[]	[]	[121687088]	[]
328_7156	chr2	101308529	101308929	+	1000	44.5	[14.043327]	[189]	[4.9917693, 8.84614, 4.0663757]	[124, 130, 172]	[101308755]	[101308690, 101308696, 101308738]
328_716	chr7	100177331	100177731	+	1000	210.5	[]	[]	[8.52535, 17.66052, 16.96956, 8.924956]	[73, 113, 131, 153]	[]	[100177499, 100177539, 100177557, 100177579]
328_717	chr1	52842592	52842992	+	1000	210.0	[]	[]	[5.8778563, 9.326701]	[98, 134]	[]	[52842751, 52842787]
328_7170	chr22	41946724	41947124	+	1000	44.5	[9.656622, 8.433837]	[155, 225]	[]	[]	[41946896, 41946966]	[]
328_7172	chr3	101677014	101677414	+	981	44.5	[]	[]	[7.7397456]	[59]	[]	[101677172]
328_7176	chr4	105708515	105708915	+	1000	44.5	[]	[]	[7.017897]	[158]	[]	[105708741]
328_7177	chr4	146945765	146946165	+	693	44.5	[]	[]	[13.204805, 8.25737, 4.512385]	[110, 127, 148]	[]	[146945963, 146945980, 146946001]
328_7179	chr4	186500654	186501054	+	757	44.5	[]	[]	[5.9061766]	[182]	[]	[186500882]
328_7181	chr5	142364511	142364911	+	1000	44.5	[14.882065, 4.0462265, 14.463679]	[89, 118, 123]	[]	[]	[142364687, 142364716, 142364721]	[]
328_7184	chr6	32969998	32970398	+	1000	44.5	[]	[]	[3.9928362]	[153]	[]	[32970209]
328_7188	chr6	46652710	46653110	+	866	44.5	[]	[]	[10.945224]	[157]	[]	[46652881]
328_7189	chr6	87472517	87472917	+	1000	44.5	[4.0653863]	[73]	[]	[]	[87472689]	[]
328_7192	chr7	1368909	1369309	+	841	44.5	[]	[]	[9.595122]	[269]	[]	[1369141]
328_7197	chr8	41828666	41829066	+	1000	44.5	[4.472908]	[228]	[]	[]	[41828914]	[]
328_7204	chrX	54639475	54639875	+	1000	44.5	[11.230575]	[203]	[]	[]	[54639715]	[]
328_7209	chr1	109643273	109643673	+	1000	44.0	[]	[]	[3.406435]	[54]	[]	[109643427]
328_7216	chr10	93071785	93072185	+	997	44.0	[7.896034]	[90]	[2.7965858]	[144]	[93071959]	[93072013]
328_7217	chr11	19712529	19712929	+	1000	44.0	[11.968913]	[158]	[]	[]	[19712719]	[]
328_7218	chr11	65416268	65416668	+	887	44.0	[3.5567403, 3.1036646]	[121, 170]	[7.129292, 10.0550785]	[157, 162]	[65416438, 65416487]	[65416474, 65416479]
328_7224	chr14	21511106	21511506	+	1000	44.0	[2.770051]	[65]	[]	[]	[21511269]	[]
328_7225	chr14	24195454	24195854	+	871	44.0	[7.682999]	[214]	[]	[]	[24195621]	[]
328_7227	chr14	101760256	101760656	+	926	44.0	[4.969105]	[105]	[15.49735, 14.499818]	[118, 156]	[101760437]	[101760450, 101760488]
328_7228	chr15	30470797	30471197	+	949	44.0	[8.010982, 8.010982, 8.010982]	[96, 115, 134]	[4.707855]	[55]	[30470990, 30471009, 30471028]	[30470949]
328_7230	chr15	74843003	74843403	+	1000	44.0	[3.8437386]	[161]	[4.1513276]	[123]	[74843204]	[74843166]
328_7233	chr17	38901064	38901464	+	802	44.0	[4.4206643, 3.3261993]	[133, 201]	[]	[]	[38901230, 38901298]	[]
328_7234	chr17	50161420	50161820	+	696	44.0	[3.8979886]	[115]	[]	[]	[50161580]	[]
328_7236	chr18	3652826	3653226	+	872	44.0	[5.0249405]	[87]	[]	[]	[3652980]	[]
328_7240	chr19	11293793	11294193	+	1000	44.0	[]	[]	[14.26342]	[192]	[]	[11294020]
328_7242	chr19	45485235	45485635	+	907	44.0	[5.841863]	[203]	[]	[]	[45485472]	[]
328_7244	chr2	54115454	54115854	+	744	44.0	[3.8397295]	[102]	[]	[]	[54115618]	[]
328_725	chr7	100436320	100436720	+	1000	209.5	[10.979573, 4.1734815]	[105, 147]	[12.709217]	[91]	[100436525, 100436567]	[100436511]
328_7251	chr22	40856537	40856937	+	1000	44.0	[]	[]	[4.6736197]	[211]	[]	[40856765]
328_7254	chr3	98593585	98593985	+	774	44.0	[]	[]	[5.140669, 2.9751775]	[98, 104]	[]	[98593779, 98593785]
328_7256	chr3	184176481	184176881	+	1000	44.0	[]	[]	[13.395861, 4.5636735]	[150, 151]	[]	[184176676, 184176677]
328_7257	chr3	197791076	197791476	+	835	44.0	[]	[]	[3.6468308]	[251]	[]	[197791288]
328_7258	chr4	2364684	2365084	+	933	44.0	[]	[]	[4.5846953, 14.811122]	[158, 164]	[]	[2364915, 2364921]
328_726	chr1	46604149	46604549	+	1000	209.0	[]	[]	[11.502254, 3.0051446]	[143, 236]	[]	[46604304, 46604397]
328_7260	chr4	99563774	99564174	+	1000	44.0	[]	[]	[6.29099]	[156]	[]	[99563965]
328_7273	chr7	159197407	159197807	+	797	44.0	[3.6383386]	[114]	[]	[]	[159197560]	[]
328_7274	chr8	100950282	100950682	+	968	44.0	[8.02037, 10.082268]	[128, 143]	[]	[]	[100950487, 100950502]	[]
328_728	chr17	78187059	78187459	+	1000	209.0	[5.968891, 4.392397]	[149, 159]	[9.408563, 9.250229, 8.316606, 8.986307]	[116, 131, 136, 181]	[78187270, 78187280]	[78187237, 78187252, 78187257, 78187302]
328_7281	chrX	386763	387163	+	716	44.0	[4.150768, 7.5367856, 8.636017]	[64, 135, 150]	[]	[]	[386921, 386992, 387007]	[]
328_7282	chr1	15949522	15949922	+	888	43.5	[19.55166]	[165]	[]	[]	[15949771]	[]
328_7284	chr1	26771567	26771967	+	1000	43.5	[]	[]	[10.157922]	[272]	[]	[26771775]
328_7286	chr1	66929825	66930225	+	949	43.5	[2.630702]	[106]	[]	[]	[66930004]	[]
328_7291	chr1	222465279	222465679	+	1000	43.5	[5.4689407]	[178]	[5.801987, 3.8437386]	[152, 165]	[222465516]	[222465490, 222465503]
328_7293	chr10	14953973	14954373	+	788	43.5	[6.6884956]	[59]	[]	[]	[14954128]	[]
328_7296	chr11	65492661	65493061	+	780	43.5	[]	[]	[4.5818157]	[165]	[]	[65492837]
328_7297	chr12	38316340	38316740	+	898	43.5	[19.55166, 5.0424833]	[161, 166]	[]	[]	[38316585, 38316590]	[]
328_7301	chr14	20455110	20455510	+	1000	43.5	[]	[]	[2.7105894]	[164]	[]	[20455304]
328_7303	chr15	44728873	44729273	+	973	43.5	[8.18759]	[133]	[3.5192919, 4.092296]	[131, 149]	[44729060]	[44729058, 44729076]
328_7306	chr15	58770644	58771044	+	998	43.5	[6.7808766]	[168]	[]	[]	[58770816]	[]
328_7308	chr15	75758265	75758665	+	616	43.5	[14.015059]	[196]	[]	[]	[75758505]	[]
328_7310	chr16	58025390	58025790	+	996	43.5	[2.9375038]	[216]	[]	[]	[58025610]	[]
328_7315	chr17	47941206	47941606	+	921	43.5	[6.057471]	[107]	[]	[]	[47941392]	[]
328_7319	chr19	10602627	10603027	+	907	43.5	[]	[]	[4.4784017, 4.2602935, 5.919082]	[141, 142, 219]	[]	[10602779, 10602780, 10602857]
328_7321	chr19	47035516	47035916	+	1000	43.5	[5.6177273, 7.012881, 4.071889]	[119, 129, 134]	[9.188223]	[167]	[47035685, 47035695, 47035700]	[47035733]
328_7322	chr2	38602744	38603144	+	1000	43.5	[5.0455694, 3.084073, 8.313894]	[144, 163, 169]	[]	[]	[38602968, 38602987, 38602993]	[]
328_7329	chr2	191014022	191014422	+	969	43.5	[4.8940225]	[100]	[]	[]	[191014199]	[]
328_733	chr19	1205376	1205776	+	1000	208.5	[]	[]	[8.5245075]	[120]	[]	[1205582]
328_7337	chr3	101676124	101676524	+	853	43.5	[5.563146, 7.283972]	[193, 210]	[]	[]	[101676336, 101676353]	[]
328_7340	chr4	2441636	2442036	+	982	43.5	[]	[]	[6.2743807]	[199]	[]	[2441880]
328_7344	chr5	34007936	34008336	+	1000	43.5	[13.2124195, 7.5136285]	[80, 114]	[]	[]	[34008104, 34008138]	[]
328_7345	chr5	43483864	43484264	+	973	43.5	[4.76106, 12.439831]	[90, 106]	[]	[]	[43484022, 43484038]	[]
328_735	chr4	177442290	177442690	+	1000	208.5	[5.689626, 5.379768]	[82, 99]	[]	[]	[177442446, 177442463]	[]
328_7356	chr6	52577082	52577482	+	1000	43.5	[2.7797527]	[174]	[3.184326]	[141]	[52577275]	[52577242]
328_7357	chr7	6706809	6707209	+	968	43.5	[4.1875415, 3.1441853]	[127, 186]	[]	[]	[6706968, 6707027]	[]
328_7358	chr7	76549171	76549571	+	923	43.5	[]	[]	[5.953006]	[161]	[]	[76549416]
328_7359	chr7	103347557	103347957	+	879	43.5	[4.0358677]	[148]	[]	[]	[103347764]	[]
328_7364	chrX	153743709	153744109	+	552	43.5	[]	[]	[2.8631365]	[153]	[]	[153743926]
328_737	chr6	32195611	32196011	+	1000	208.5	[19.063852, 15.095945]	[152, 206]	[]	[]	[32195769, 32195823]	[]
328_7370	chr1	47181653	47182053	+	1000	43.0	[9.9494]	[156]	[2.7063482]	[137]	[47181836]	[47181817]
328_7372	chr1	62783861	62784261	+	979	43.0	[]	[]	[2.8591378]	[227]	[]	[62784095]
328_7374	chr1	213050964	213051364	+	993	43.0	[4.2547274, 4.2611604]	[178, 223]	[]	[]	[213051144, 213051189]	[]
328_738	chr1	26865032	26865432	+	1000	208.0	[]	[]	[4.8121195]	[162]	[]	[26865194]
328_7380	chr11	118530898	118531298	+	569	43.0	[3.6090837]	[234]	[4.2931457, 2.5826726]	[164, 212]	[118531141]	[118531071, 118531119]
328_7381	chr12	49018556	49018956	+	934	43.0	[14.580015]	[155]	[]	[]	[49018792]	[]
328_7390	chr16	56682006	56682406	+	1000	43.0	[]	[]	[2.9217312]	[196]	[]	[56682159]
328_7394	chr17	58417436	58417836	+	974	43.0	[6.735594, 4.3042946]	[195, 205]	[2.712766]	[175]	[58417646, 58417656]	[58417626]
328_7397	chr19	10291085	10291485	+	985	43.0	[]	[]	[6.145704]	[214]	[]	[10291315]
328_740	chr16	2682273	2682673	+	1000	208.0	[]	[]	[5.6500025]	[103]	[]	[2682466]
328_7401	chr20	44909936	44910336	+	988	43.0	[9.40317, 6.2149825]	[157, 158]	[]	[]	[44910122, 44910123]	[]
328_7403	chr21	14027203	14027603	+	911	43.0	[]	[]	[7.4525957]	[217]	[]	[14027453]
328_7406	chr22	11974034	11974434	+	932	43.0	[]	[]	[5.5802503]	[166]	[]	[11974222]
328_7415	chr3	50350624	50351024	+	1000	43.0	[]	[]	[11.297525]	[109]	[]	[50350810]
328_7416	chr3	66500953	66501353	+	585	43.0	[9.211015]	[109]	[]	[]	[66501155]	[]
328_7418	chr3	160449646	160450046	+	974	43.0	[9.503515]	[134]	[8.765116]	[177]	[160449800]	[160449843]
328_742	chr1	225845543	225845943	+	1000	207.5	[12.092847]	[71]	[]	[]	[225845713]	[]
328_7420	chr4	55546728	55547128	+	860	43.0	[8.343045]	[145]	[]	[]	[55546948]	[]
328_743	chr12	56360172	56360572	+	1000	207.5	[4.6861506]	[121]	[]	[]	[56360336]	[]
328_7430	chr7	25125474	25125874	+	992	43.0	[]	[]	[11.178803]	[115]	[]	[25125641]
328_7435	chr7	151085891	151086291	+	686	43.0	[9.724863]	[141]	[3.287831]	[119]	[151086114]	[151086092]
328_7437	chr8	65644503	65644903	+	996	43.0	[]	[]	[9.29139]	[90]	[]	[65644690]
328_7442	chr9	121121598	121121998	+	1000	43.0	[]	[]	[13.73358]	[147]	[]	[121121751]
328_7449	chrX	112841312	112841712	+	987	43.0	[12.775146]	[114]	[4.3074083, 3.1846998]	[84, 96]	[112841520]	[112841490, 112841502]
328_7450	chrX	129905828	129906228	+	933	43.0	[4.867551, 5.6971354]	[140, 190]	[]	[]	[129905994, 129906044]	[]
328_746	chr19	48364092	48364492	+	1000	207.0	[16.019585]	[74]	[13.33511, 4.891193]	[122, 133]	[48364243]	[48364291, 48364302]
328_7465	chr1	183635790	183636190	+	912	42.5	[]	[]	[14.26342, 3.912348, 4.5846953]	[89, 94, 108]	[]	[183635949, 183635954, 183635968]
328_7467	chr10	119080659	119081059	+	922	42.5	[]	[]	[2.7386346, 10.299298]	[114, 115]	[]	[119080873, 119080874]
328_7470	chr11	65477250	65477650	+	991	42.5	[]	[]	[5.9806895, 2.7575257, 9.929075]	[77, 141, 154]	[]	[65477412, 65477476, 65477489]
328_7471	chr11	67317468	67317868	+	984	42.5	[2.5975468]	[176]	[]	[]	[67317714]	[]
328_7476	chr12	55738369	55738769	+	957	42.5	[]	[]	[14.83831]	[223]	[]	[55738588]
328_748	chr21	17819324	17819724	+	1000	207.0	[5.894689]	[151]	[]	[]	[17819487]	[]
328_7485	chr15	101251813	101252213	+	901	42.5	[6.4102607]	[105]	[]	[]	[101251977]	[]
328_7487	chr16	31032987	31033387	+	995	42.5	[]	[]	[10.466357]	[95]	[]	[31033159]
328_749	chr11	64241229	64241629	+	1000	206.5	[]	[]	[14.600357, 7.9623203, 4.40002]	[121, 143, 185]	[]	[64241402, 64241424, 64241466]
328_7490	chr17	43021130	43021530	+	617	42.5	[3.7468646]	[132]	[10.257266]	[216]	[43021288]	[43021372]
328_7491	chr17	81484263	81484663	+	940	42.5	[]	[]	[4.9807687]	[181]	[]	[81484478]
328_7494	chr19	11243321	11243721	+	639	42.5	[14.641457, 14.641457, 14.464849]	[95, 128, 148]	[]	[]	[11243487, 11243520, 11243540]	[]
328_7495	chr19	13152822	13153222	+	825	42.5	[]	[]	[9.979842]	[73]	[]	[13152990]
328_7496	chr19	36573011	36573411	+	831	42.5	[]	[]	[3.4908597]	[116]	[]	[36573210]
328_7498	chr19	46850105	46850505	+	678	42.5	[6.300027]	[108]	[]	[]	[46850313]	[]
328_7499	chr19	50606048	50606448	+	979	42.5	[]	[]	[3.0491993]	[164]	[]	[50606286]
328_7501	chr2	63588722	63589122	+	990	42.5	[]	[]	[7.91501]	[123]	[]	[63588922]
328_7503	chr2	210002368	210002768	+	872	42.5	[]	[]	[16.804495]	[107]	[]	[210002572]
328_751	chr14	24114566	24114966	+	1000	206.5	[]	[]	[15.4701605, 2.8834867]	[121, 127]	[]	[24114762, 24114768]
328_7518	chr3	4986692	4987092	+	874	42.5	[]	[]	[4.2179847]	[131]	[]	[4986891]
328_7519	chr3	43105857	43106257	+	751	42.5	[]	[]	[3.1761935]	[149]	[]	[43106063]
328_752	chr19	48492933	48493333	+	1000	206.5	[]	[]	[3.6621833]	[222]	[]	[48493168]
328_7528	chr5	132227613	132228013	+	959	42.5	[]	[]	[5.9579506]	[85]	[]	[132227773]
328_7529	chr5	141849642	141850042	+	1000	42.5	[]	[]	[5.131458]	[115]	[]	[141849837]
328_7537	chr7	92245432	92245832	+	906	42.5	[4.6917143]	[198]	[]	[]	[92245660]	[]
328_7542	chr7	140924850	140925250	+	985	42.5	[]	[]	[3.310904]	[133]	[]	[140925076]
328_7544	chr7	151232185	151232585	+	984	42.5	[]	[]	[2.9550562, 5.190157]	[134, 177]	[]	[151232379, 151232422]
328_7548	chr8	52714338	52714738	+	717	42.5	[10.809716]	[158]	[]	[]	[52714550]	[]
328_7549	chr8	144078299	144078699	+	999	42.5	[]	[]	[5.131458, 2.6213946]	[139, 145]	[]	[144078498, 144078504]
328_7558	chr1	44807660	44808060	+	988	42.0	[]	[]	[6.3475566]	[171]	[]	[44807890]
328_756	chr10	97687236	97687636	+	1000	206.0	[8.299807]	[114]	[12.652886]	[98]	[97687420]	[97687404]
328_7565	chr1	222617459	222617859	+	959	42.0	[]	[]	[4.033888]	[124]	[]	[222617610]
328_7567	chr1	226680040	226680440	+	766	42.0	[]	[]	[5.6976986, 6.7657094]	[107, 118]	[]	[226680243, 226680254]
328_757	chr16	4416502	4416902	+	1000	206.0	[16.50567, 6.0650086, 4.5239453]	[143, 156, 185]	[]	[]	[4416685, 4416698, 4416727]	[]
328_7570	chr10	102055994	102056394	+	969	42.0	[6.0987034]	[182]	[]	[]	[102056206]	[]
328_7578	chr15	40045041	40045441	+	940	42.0	[8.822666]	[65]	[6.4459224]	[100]	[40045198]	[40045233]
328_7579	chr15	43371367	43371767	+	673	42.0	[]	[]	[7.437056, 6.911881, 6.01579]	[140, 161, 228]	[]	[43371519, 43371540, 43371607]
328_7581	chr17	5191705	5192105	+	562	42.0	[3.7838936, 6.806243]	[131, 136]	[]	[]	[5191894, 5191899]	[]
328_7582	chr17	75182965	75183365	+	985	42.0	[5.49914]	[106]	[4.9468346, 11.315562]	[131, 147]	[75183138]	[75183163, 75183179]
328_7587	chr19	17424983	17425383	+	972	42.0	[4.440531]	[162]	[6.7906265, 10.20616]	[107, 133]	[17425193]	[17425138, 17425164]
328_759	chr7	150379010	150379410	+	1000	206.0	[2.6326506]	[132]	[]	[]	[150379175]	[]
328_7594	chr19	52857575	52857975	+	879	42.0	[]	[]	[11.755479]	[86]	[]	[52857743]
328_7596	chr2	43226611	43227011	+	975	42.0	[]	[]	[2.6017797, 5.171424]	[119, 140]	[]	[43226788, 43226809]
328_7598	chr2	174486715	174487115	+	952	42.0	[2.9914837]	[224]	[]	[]	[174486954]	[]
328_7606	chr21	45555794	45556194	+	948	42.0	[2.738462]	[151]	[]	[]	[45556005]	[]
328_7616	chr22	23217586	23217986	+	628	42.0	[7.4687533]	[232]	[]	[]	[23217823]	[]
328_762	chr19	17209604	17210004	+	1000	205.5	[]	[]	[7.8137197, 16.858782, 6.058219, 19.091042, 6.266765]	[108, 120, 150, 165, 181]	[]	[17209764, 17209776, 17209806, 17209821, 17209837]
328_7620	chr3	52536322	52536722	+	970	42.0	[]	[]	[3.16759]	[114]	[]	[52536526]
328_7627	chr5	96935706	96936106	+	963	42.0	[6.098089, 19.063852, 3.5593646]	[88, 99, 118]	[11.233264]	[72]	[96935880, 96935891, 96935910]	[96935864]
328_7629	chr6	3650910	3651310	+	810	42.0	[3.0192583]	[172]	[]	[]	[3651095]	[]
328_763	chr1	31644757	31645157	+	1000	205.0	[7.860457]	[83]	[3.7034364]	[107]	[31644912]	[31644936]
328_7632	chr6	33345270	33345670	+	966	42.0	[3.2326558, 7.1622066]	[205, 210]	[8.177052]	[187]	[33345496, 33345501]	[33345478]
328_7639	chr8	41578218	41578618	+	966	42.0	[2.575686, 5.840709]	[88, 126]	[]	[]	[41578388, 41578426]	[]
328_7640	chr9	77177083	77177483	+	950	42.0	[3.7234108]	[132]	[2.5406535, 14.13605]	[109, 175]	[77177259]	[77177236, 77177302]
328_7646	chrX	123732862	123733262	+	753	42.0	[8.919923]	[153]	[]	[]	[123733082]	[]
328_7651	chr1	47192892	47193292	+	726	41.5	[]	[]	[3.98596]	[116]	[]	[47193074]
328_767	chr19	19776297	19776697	+	1000	204.5	[3.874635]	[210]	[]	[]	[19776542]	[]
328_7673	chr15	99565741	99566141	+	938	41.5	[]	[]	[3.5897465]	[102]	[]	[99565943]
328_768	chr19	35748247	35748647	+	1000	204.5	[3.732328]	[134]	[7.7304635]	[148]	[35748432]	[35748446]
328_7680	chr17	7445303	7445703	+	783	41.5	[]	[]	[19.063852]	[147]	[]	[7445493]
328_769	chr19	50724830	50725230	+	1000	204.5	[12.5737095, 15.49735]	[74, 96]	[4.0527024]	[120]	[50724985, 50725007]	[50725031]
328_7694	chr19	50361195	50361595	+	953	41.5	[8.163978, 8.121862, 5.267304, 8.121862, 9.927748]	[71, 91, 113, 135, 157]	[]	[]	[50361350, 50361370, 50361392, 50361414, 50361436]	[]
328_7700	chr2	169798787	169799187	+	736	41.5	[]	[]	[3.8434744]	[127]	[]	[169798943]
328_7703	chr20	63739227	63739627	+	594	41.5	[3.7253673]	[183]	[]	[]	[63739456]	[]
328_771	chr13	52012012	52012412	+	1000	204.0	[17.043718, 4.328536, 5.6500025]	[62, 77, 95]	[]	[]	[52012167, 52012182, 52012200]	[]
328_7719	chr3	185253980	185254380	+	582	41.5	[3.527146]	[81]	[3.0060165]	[79]	[185254134]	[185254132]
328_772	chr16	67806806	67807206	+	1000	204.0	[12.709217]	[151]	[13.2124195]	[133]	[67807036]	[67807018]
328_7724	chr4	118278478	118278878	+	961	41.5	[12.775146]	[128]	[7.7883935, 2.804838, 5.1861296]	[90, 100, 105]	[118278681]	[118278643, 118278653, 118278658]
328_7730	chr6	3162612	3163012	+	951	41.5	[]	[]	[4.135001]	[138]	[]	[3162803]
328_7738	chr6	166342350	166342750	+	778	41.5	[5.061357, 3.624469]	[95, 134]	[]	[]	[166342542, 166342581]	[]
328_774	chr4	151099420	151099820	+	1000	204.0	[11.51787]	[62]	[]	[]	[151099581]	[]
328_7744	chr7	120987638	120988038	+	649	41.5	[]	[]	[13.919825]	[122]	[]	[120987846]
328_7751	chr9	137205358	137205758	+	741	41.5	[3.3121574, 2.5645936, 2.6532345, 4.107323]	[172, 181, 213, 219]	[]	[]	[137205533, 137205542, 137205574, 137205580]	[]
328_7753	chrX	71532814	71533214	+	716	41.5	[]	[]	[2.8327641]	[144]	[]	[71533005]
