#PeakID(python identify_motif.py ./ENCODE_processed_files/NR2C2_idr.fa NR2C2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
151_36614	chr5	60802215	60802615	+	562	37.0	[9.443364]	[163]	[]	[]	[60802463]	[]
151_36616	chr5	71744346	71744746	+	654	37.0	[7.9852743]	[154]	[]	[]	[71744566]	[]
151_36620	chr5	82018415	82018815	+	641	37.0	[]	[]	[9.443364]	[117]	[]	[82018610]
151_36624	chr5	92458241	92458641	+	547	37.0	[9.443364]	[93]	[]	[]	[92458422]	[]
151_36625	chr5	99020057	99020457	+	591	37.0	[9.164563]	[195]	[]	[]	[99020258]	[]
151_36628	chr5	124724887	124725287	+	622	37.0	[]	[]	[7.7064734]	[200]	[]	[124725093]
151_36629	chr5	127229204	127229604	+	588	37.0	[9.164563, 7.7064734]	[181, 194]	[7.7064734]	[169]	[127229440, 127229453]	[127229428]
151_36633	chr5	135153505	135153905	+	636	37.0	[9.443364]	[123]	[9.443364]	[153]	[135153725]	[135153755]
151_36635	chr5	138748593	138748993	+	650	37.0	[9.443364]	[113]	[]	[]	[138748791]	[]
151_36636	chr5	139878069	139878469	+	633	37.0	[9.164563]	[219]	[]	[]	[139878313]	[]
151_36639	chr5	140351783	140352183	+	657	37.0	[9.164563]	[139]	[]	[]	[140351982]	[]
151_36652	chr6	5512990	5513390	+	648	37.0	[9.443364]	[133]	[]	[]	[5513163]	[]
151_36656	chr6	10488964	10489364	+	642	37.0	[]	[]	[9.443364]	[164]	[]	[10489196]
151_36657	chr6	10521189	10521589	+	629	37.0	[9.443364]	[170]	[]	[]	[10521426]	[]
151_36659	chr6	13629674	13630074	+	661	37.0	[]	[]	[9.443364]	[130]	[]	[13629846]
151_3666	chr20	43690920	43691320	+	1000	207.0	[]	[]	[9.443364]	[67]	[]	[43691072]
151_36660	chr6	14046523	14046923	+	658	37.0	[]	[]	[9.443364]	[110]	[]	[14046715]
151_36663	chr6	15352867	15353267	+	617	37.0	[9.164563]	[125]	[]	[]	[15353081]	[]
151_36665	chr6	16227988	16228388	+	589	37.0	[]	[]	[9.443364]	[120]	[]	[16228151]
151_36671	chr6	34230692	34231092	+	547	37.0	[9.443364]	[160]	[]	[]	[34230887]	[]
151_36672	chr6	34353586	34353986	+	586	37.0	[]	[]	[9.443364]	[102]	[]	[34353786]
151_36674	chr6	36122127	36122527	+	664	37.0	[9.443364]	[134]	[]	[]	[36122361]	[]
151_36686	chr6	116457078	116457478	+	635	37.0	[]	[]	[9.443364]	[143]	[]	[116457264]
151_36691	chr6	136950467	136950867	+	620	37.0	[9.164563]	[171]	[]	[]	[136950659]	[]
151_36694	chr6	146786782	146787182	+	593	37.0	[9.164563]	[201]	[]	[]	[146787032]	[]
151_36699	chr7	13806249	13806649	+	637	37.0	[9.443364, 9.164563]	[58, 129]	[]	[]	[13806406, 13806477]	[]
151_3670	chr3	47479162	47479562	+	1000	207.0	[9.443364]	[149]	[]	[]	[47479367]	[]
151_36706	chr7	34996875	34997275	+	658	37.0	[9.443364]	[113]	[]	[]	[34997073]	[]
151_36716	chr7	76403992	76404392	+	594	37.0	[9.443364]	[133]	[]	[]	[76404181]	[]
151_36720	chr7	103914545	103914945	+	652	37.0	[9.443364]	[166]	[]	[]	[103914747]	[]
151_36726	chr7	116955315	116955715	+	546	37.0	[]	[]	[9.443364]	[155]	[]	[116955517]
151_36728	chr7	129524334	129524734	+	552	37.0	[]	[]	[9.443364]	[158]	[]	[129524546]
151_36730	chr7	133444672	133445072	+	626	37.0	[9.443364]	[87]	[]	[]	[133444825]	[]
151_36734	chr7	138752798	138753198	+	627	37.0	[]	[]	[9.443364]	[68]	[]	[138752953]
151_36747	chr8	58318151	58318551	+	625	37.0	[9.443364]	[82]	[]	[]	[58318304]	[]
151_36755	chr8	133463918	133464318	+	642	37.0	[9.164563]	[159]	[]	[]	[133464124]	[]
151_36758	chr9	4983706	4984106	+	620	37.0	[]	[]	[9.443364]	[148]	[]	[4983911]
151_36759	chr9	33244173	33244573	+	563	37.0	[]	[]	[9.443364]	[104]	[]	[33244361]
151_36762	chr9	72127666	72128066	+	625	37.0	[]	[]	[9.443364]	[105]	[]	[72127850]
151_36769	chr9	97753894	97754294	+	642	37.0	[9.164563, 9.443364]	[133, 141]	[]	[]	[97754114, 97754122]	[]
151_36780	chr9	125410210	125410610	+	611	37.0	[]	[]	[9.164563]	[121]	[]	[125410407]
151_36793	chr9	136726799	136727199	+	605	37.0	[]	[]	[9.164563]	[158]	[]	[136727013]
151_36794	chr9	136787636	136788036	+	657	37.0	[]	[]	[7.7064734]	[69]	[]	[136787797]
151_368	chr1	19485312	19485712	+	1000	979.0	[9.164563]	[145]	[]	[]	[19485542]	[]
151_36803	chrX	129540096	129540496	+	647	37.0	[9.164563]	[161]	[]	[]	[129540266]	[]
151_36805	chrX	154501465	154501865	+	651	37.0	[9.443364]	[222]	[]	[]	[154501700]	[]
151_36806	chr1	1275896	1276296	+	622	36.0	[]	[]	[9.164563, 7.7064734]	[167, 174]	[]	[1276130, 1276137]
151_36807	chr1	5333230	5333630	+	551	36.0	[9.443364]	[139]	[9.443364]	[96]	[5333462]	[5333419]
151_36812	chr1	12591019	12591419	+	591	36.0	[7.9852743, 9.443364]	[85, 119]	[9.164563]	[109]	[12591191, 12591225]	[12591215]
151_36814	chr1	20197498	20197898	+	562	36.0	[9.164563]	[97]	[]	[]	[20197657]	[]
151_36823	chr1	31086571	31086971	+	633	36.0	[9.443364]	[184]	[]	[]	[31086808]	[]
151_36825	chr1	32110530	32110930	+	592	36.0	[9.443364]	[132]	[]	[]	[32110682]	[]
151_36832	chr1	51222105	51222505	+	596	36.0	[]	[]	[9.164563]	[162]	[]	[51222317]
151_36837	chr1	56511320	56511720	+	555	36.0	[9.443364]	[144]	[]	[]	[56511471]	[]
151_36844	chr1	77303453	77303853	+	612	36.0	[]	[]	[9.443364, 9.443364]	[150, 157]	[]	[77303669, 77303676]
151_36847	chr1	93663346	93663746	+	621	36.0	[9.443364, 9.443364, 9.443364]	[107, 114, 186]	[]	[]	[93663502, 93663509, 93663581]	[]
151_36854	chr1	118366836	118367236	+	636	36.0	[]	[]	[9.164563]	[157]	[]	[118367066]
151_36861	chr1	148371357	148371757	+	623	36.0	[9.164563]	[192]	[]	[]	[148371571]	[]
151_36869	chr1	166975433	166975833	+	625	36.0	[9.443364]	[158]	[]	[]	[166975665]	[]
151_36872	chr1	167658483	167658883	+	609	36.0	[]	[]	[9.443364]	[120]	[]	[167658658]
151_36874	chr1	172452116	172452516	+	626	36.0	[9.164563]	[133]	[]	[]	[172452291]	[]
151_36879	chr1	201614068	201614468	+	617	36.0	[]	[]	[9.443364]	[161]	[]	[201614250]
151_36884	chr1	207670937	207671337	+	579	36.0	[]	[]	[9.443364]	[146]	[]	[207671123]
151_36890	chr1	224510917	224511317	+	574	36.0	[]	[]	[9.443364]	[76]	[]	[224511073]
151_36891	chr1	226326984	226327384	+	575	36.0	[]	[]	[9.443364]	[135]	[]	[226327179]
151_369	chr19	1905565	1905965	+	1000	978.0	[9.443364]	[115]	[]	[]	[1905774]	[]
151_3690	chr15	64848322	64848722	+	1000	206.0	[]	[]	[9.443364, 9.443364, 9.164563]	[106, 121, 128]	[]	[64848522, 64848537, 64848544]
151_36903	chr10	28457842	28458242	+	601	36.0	[9.443364]	[107]	[]	[]	[28458031]	[]
151_36911	chr10	73994784	73995184	+	578	36.0	[]	[]	[9.164563]	[57]	[]	[73994939]
151_36915	chr10	89326703	89327103	+	581	36.0	[]	[]	[9.443364]	[95]	[]	[89326864]
151_36917	chr10	97801989	97802389	+	545	36.0	[9.443364]	[139]	[]	[]	[97802196]	[]
151_36920	chr11	877690	878090	+	610	36.0	[9.164563]	[158]	[]	[]	[877882]	[]
151_36927	chr11	47454195	47454595	+	623	36.0	[]	[]	[9.443364]	[86]	[]	[47454366]
151_36929	chr11	57340261	57340661	+	577	36.0	[]	[]	[9.443364]	[135]	[]	[57340482]
151_3694	chr16	29654900	29655300	+	1000	206.0	[]	[]	[9.443364, 9.443364]	[71, 81]	[]	[29655067, 29655077]
151_36941	chr11	64183594	64183994	+	630	36.0	[]	[]	[9.164563]	[72]	[]	[64183758]
151_36945	chr11	69402407	69402807	+	631	36.0	[]	[]	[9.443364]	[179]	[]	[69402604]
151_36956	chr11	78414315	78414715	+	580	36.0	[9.443364]	[135]	[]	[]	[78414492]	[]
151_36959	chr11	92003613	92004013	+	610	36.0	[]	[]	[9.164563]	[137]	[]	[92003788]
151_36960	chr11	93365792	93366192	+	630	36.0	[]	[]	[9.443364]	[125]	[]	[93365992]
151_36962	chr11	95711162	95711562	+	644	36.0	[]	[]	[9.443364]	[85]	[]	[95711346]
151_36965	chr11	110379282	110379682	+	598	36.0	[]	[]	[9.164563]	[119]	[]	[110379492]
151_36969	chr12	6829009	6829409	+	614	36.0	[7.9852743]	[100]	[]	[]	[6829165]	[]
151_36973	chr12	14307497	14307897	+	643	36.0	[]	[]	[9.443364]	[128]	[]	[14307719]
151_36974	chr12	27318258	27318658	+	625	36.0	[]	[]	[9.443364]	[167]	[]	[27318506]
151_3698	chr18	23452916	23453316	+	1000	206.0	[]	[]	[9.164563]	[107]	[]	[23453122]
151_36980	chr12	53208907	53209307	+	602	36.0	[]	[]	[9.164563]	[98]	[]	[53209067]
151_36985	chr12	68182067	68182467	+	602	36.0	[]	[]	[9.443364]	[142]	[]	[68182289]
151_36986	chr12	68198421	68198821	+	635	36.0	[7.7064734]	[177]	[9.443364]	[143]	[68198659]	[68198625]
151_36989	chr12	69432358	69432758	+	617	36.0	[7.9852743]	[96]	[]	[]	[69432527]	[]
151_36994	chr12	88432974	88433374	+	624	36.0	[]	[]	[9.443364, 9.443364]	[213, 225]	[]	[88433211, 88433223]
151_370	chr19	2328408	2328808	+	1000	978.0	[]	[]	[9.443364]	[107]	[]	[2328612]
151_37005	chr12	124685884	124686284	+	568	36.0	[9.443364]	[151]	[]	[]	[124686098]	[]
151_37007	chr13	27169767	27170167	+	650	36.0	[]	[]	[9.164563]	[153]	[]	[27169963]
151_37014	chr13	91567185	91567585	+	558	36.0	[9.443364]	[229]	[]	[]	[91567430]	[]
151_37016	chr13	94776300	94776700	+	619	36.0	[9.164563]	[222]	[]	[]	[94776549]	[]
151_3703	chr22	19941518	19941918	+	1000	206.0	[]	[]	[7.7064734]	[81]	[]	[19941687]
151_37038	chr14	100076493	100076893	+	628	36.0	[7.7064734, 9.164563]	[81, 91]	[]	[]	[100076649, 100076659]	[]
151_37044	chr15	40308046	40308446	+	598	36.0	[]	[]	[9.164563]	[130]	[]	[40308270]
151_3706	chr3	51390950	51391350	+	1000	206.0	[9.164563]	[94]	[]	[]	[51391131]	[]
151_37061	chr15	81086862	81087262	+	543	36.0	[]	[]	[9.164563, 9.443364]	[126, 133]	[]	[81087051, 81087058]
151_37067	chr15	89462315	89462715	+	580	36.0	[]	[]	[9.164563]	[89]	[]	[89462489]
151_37068	chr15	90659485	90659885	+	623	36.0	[9.443364, 9.164563]	[99, 160]	[]	[]	[90659637, 90659698]	[]
151_37070	chr16	4208222	4208622	+	571	36.0	[]	[]	[7.7064734, 9.443364]	[90, 102]	[]	[4208400, 4208412]
151_37077	chr16	30376495	30376895	+	589	36.0	[]	[]	[7.7064734]	[180]	[]	[30376724]
151_37078	chr16	30776640	30777040	+	598	36.0	[]	[]	[7.9852743]	[185]	[]	[30776856]
151_3708	chr3	197029685	197030085	+	1000	206.0	[9.443364]	[105]	[7.7064734]	[119]	[197029858]	[197029872]
151_37082	chr16	69425158	69425558	+	588	36.0	[]	[]	[9.443364]	[129]	[]	[69425380]
151_37085	chr16	84622763	84623163	+	605	36.0	[9.164563]	[95]	[]	[]	[84622941]	[]
151_37090	chr17	2383715	2384115	+	544	36.0	[9.164563]	[123]	[]	[]	[2383932]	[]
151_37105	chr17	41674984	41675384	+	565	36.0	[9.164563]	[132]	[]	[]	[41675192]	[]
151_37125	chr17	63474034	63474434	+	634	36.0	[]	[]	[9.443364]	[172]	[]	[63474267]
151_37127	chr17	64843886	64844286	+	615	36.0	[9.443364]	[134]	[]	[]	[64844057]	[]
151_37133	chr17	77821018	77821418	+	621	36.0	[]	[]	[9.443364, 7.9852743]	[95, 123]	[]	[77821191, 77821219]
151_37137	chr17	82121523	82121923	+	636	36.0	[]	[]	[9.443364]	[137]	[]	[82121676]
151_37138	chr17_GL000205v2_random	75139	75539	+	605	36.0	[9.164563]	[154]	[]	[]	[75312]	[]
151_37139	chr18	2171781	2172181	+	606	36.0	[]	[]	[9.164563]	[100]	[]	[2171980]
151_37142	chr18	9494875	9495275	+	571	36.0	[]	[]	[9.164563, 9.443364]	[53, 70]	[]	[9495026, 9495043]
151_3715	chr7	73005771	73006171	+	1000	206.0	[]	[]	[7.9852743]	[139]	[]	[73005975]
151_37152	chr19	11581164	11581564	+	612	36.0	[9.443364]	[237]	[]	[]	[11581406]	[]
151_37158	chr19	33879717	33880117	+	551	36.0	[9.164563]	[136]	[]	[]	[33879930]	[]
151_3716	chr7	106815673	106816073	+	1000	206.0	[9.443364, 9.443364]	[82, 89]	[]	[]	[106815854, 106815861]	[]
151_37168	chr2	11388669	11389069	+	576	36.0	[]	[]	[9.443364]	[145]	[]	[11388905]
151_37169	chr2	11680341	11680741	+	552	36.0	[9.443364]	[103]	[]	[]	[11680540]	[]
151_37171	chr2	24339209	24339609	+	567	36.0	[9.164563]	[84]	[9.443364]	[117]	[24339381]	[24339414]
151_37176	chr2	37323668	37324068	+	645	36.0	[7.9852743]	[189]	[]	[]	[37323917]	[]
151_37178	chr2	37917785	37918185	+	612	36.0	[]	[]	[7.9852743]	[85]	[]	[37917940]
151_3718	chr9	98851915	98852315	+	1000	206.0	[]	[]	[9.443364]	[102]	[]	[98852071]
151_37188	chr2	71545414	71545814	+	590	36.0	[9.164563, 9.443364]	[117, 129]	[]	[]	[71545570, 71545582]	[]
151_3719	chr1	39799685	39800085	+	1000	205.0	[]	[]	[9.164563, 9.443364]	[111, 127]	[]	[39799877, 39799893]
151_37194	chr2	117721746	117722146	+	604	36.0	[]	[]	[9.443364]	[186]	[]	[117721981]
151_37199	chr2	152583738	152584138	+	588	36.0	[9.443364]	[238]	[]	[]	[152583978]	[]
151_37201	chr2	166364356	166364756	+	576	36.0	[]	[]	[7.7064734]	[86]	[]	[166364527]
151_3721	chr10	73917043	73917443	+	1000	205.0	[9.443364]	[80]	[9.443364]	[146]	[73917222]	[73917288]
151_37217	chr20	4065470	4065870	+	542	36.0	[9.164563]	[144]	[]	[]	[4065699]	[]
151_37218	chr20	5122858	5123258	+	599	36.0	[9.443364]	[173]	[]	[]	[5123102]	[]
151_3723	chr12	121797019	121797419	+	1000	205.0	[9.443364]	[100]	[]	[]	[121797205]	[]
151_37230	chr21	14763784	14764184	+	593	36.0	[9.443364]	[136]	[]	[]	[14763967]	[]
151_37231	chr21	15164605	15165005	+	612	36.0	[9.164563]	[164]	[]	[]	[15164822]	[]
151_37243	chr21	36419942	36420342	+	633	36.0	[9.164563]	[124]	[]	[]	[36420107]	[]
151_37244	chr21	38089665	38090065	+	615	36.0	[]	[]	[7.9852743]	[181]	[]	[38089881]
151_3725	chr17	4949283	4949683	+	1000	205.0	[9.443364]	[92]	[]	[]	[4949445]	[]
151_37253	chr22	20462509	20462909	+	572	36.0	[9.164563]	[161]	[]	[]	[20462676]	[]
151_37261	chr22	22349926	22350326	+	545	36.0	[9.443364]	[174]	[]	[]	[22350175]	[]
151_3728	chr19	10270769	10271169	+	1000	205.0	[]	[]	[9.164563]	[134]	[]	[10270970]
151_37282	chr22	43970044	43970444	+	620	36.0	[9.164563]	[112]	[]	[]	[43970232]	[]
151_37284	chr22	46578213	46578613	+	627	36.0	[]	[]	[9.443364]	[82]	[]	[46578395]
151_37285	chr3	11184493	11184893	+	608	36.0	[9.443364]	[190]	[]	[]	[11184701]	[]
151_3729	chr19	40897146	40897546	+	1000	205.0	[]	[]	[9.443364]	[128]	[]	[40897344]
151_37293	chr3	32177361	32177761	+	557	36.0	[9.164563]	[145]	[9.164563, 7.7064734]	[172, 179]	[32177516]	[32177543, 32177550]
151_37301	chr3	50592044	50592444	+	621	36.0	[]	[]	[9.443364, 9.443364]	[141, 196]	[]	[50592225, 50592280]
151_37306	chr3	123813874	123814274	+	546	36.0	[]	[]	[9.164563]	[169]	[]	[123814121]
151_37308	chr3	129599506	129599906	+	575	36.0	[9.164563]	[86]	[]	[]	[129599676]	[]
151_37310	chr3	130112325	130112725	+	628	36.0	[9.443364]	[71]	[]	[]	[130112495]	[]
151_37311	chr3	141441379	141441779	+	562	36.0	[]	[]	[9.164563]	[183]	[]	[141441608]
151_37324	chr3	183468449	183468849	+	618	36.0	[9.443364]	[66]	[]	[]	[183468610]	[]
151_3733	chr4	2419798	2420198	+	1000	205.0	[9.164563]	[103]	[9.443364, 9.164563]	[73, 143]	[2419997]	[2419967, 2420037]
151_37333	chr4	48629478	48629878	+	611	36.0	[]	[]	[9.164563]	[215]	[]	[48629726]
151_3734	chr4	5753717	5754117	+	1000	205.0	[]	[]	[9.164563]	[97]	[]	[5753912]
151_37342	chr4	109128189	109128589	+	630	36.0	[]	[]	[9.443364]	[180]	[]	[109128436]
151_3736	chr4	128517868	128518268	+	1000	205.0	[9.443364]	[152]	[]	[]	[128518112]	[]
151_37361	chr5	95709145	95709545	+	577	36.0	[]	[]	[9.164563]	[127]	[]	[95709361]
151_37365	chr5	115624408	115624808	+	578	36.0	[]	[]	[9.164563]	[197]	[]	[115624633]
151_3738	chr6	3001703	3002103	+	1000	205.0	[9.164563]	[100]	[]	[]	[3001893]	[]
151_37380	chr5	151211767	151212167	+	605	36.0	[9.443364]	[195]	[]	[]	[151211969]	[]
151_37381	chr5	151219715	151220115	+	621	36.0	[]	[]	[9.164563]	[102]	[]	[151219878]
151_37384	chr5	172008654	172009054	+	599	36.0	[]	[]	[9.164563]	[149]	[]	[172008888]
151_37387	chr5	176535564	176535964	+	605	36.0	[9.443364]	[185]	[]	[]	[176535771]	[]
151_37398	chr6	14636256	14636656	+	618	36.0	[]	[]	[9.443364]	[147]	[]	[14636444]
151_374	chr3	12999268	12999668	+	1000	977.0	[9.443364]	[140]	[]	[]	[12999505]	[]
151_37400	chr6	14992363	14992763	+	568	36.0	[9.443364]	[107]	[]	[]	[14992555]	[]
151_37405	chr6	17981453	17981853	+	628	36.0	[]	[]	[9.443364]	[164]	[]	[17981651]
151_3741	chr8	28887978	28888378	+	1000	205.0	[]	[]	[9.443364]	[118]	[]	[28888184]
151_37414	chr6	30805054	30805454	+	629	36.0	[]	[]	[9.443364]	[155]	[]	[30805297]
151_37429	chr6	73614749	73615149	+	582	36.0	[9.443364]	[172]	[]	[]	[73614986]	[]
151_37438	chr6	118680637	118681037	+	610	36.0	[7.9852743]	[116]	[]	[]	[118680804]	[]
151_3744	chr1	246186828	246187228	+	1000	204.0	[]	[]	[9.164563]	[153]	[]	[246187061]
151_37446	chr6	137901461	137901861	+	612	36.0	[]	[]	[9.443364]	[155]	[]	[137901652]
151_37448	chr6	144873726	144874126	+	631	36.0	[9.443364]	[111]	[]	[]	[144873888]	[]
151_3745	chr10	97726643	97727043	+	1000	204.0	[]	[]	[9.443364]	[76]	[]	[97726813]
151_37454	chr6	168035758	168036158	+	610	36.0	[]	[]	[7.9852743]	[89]	[]	[168035914]
151_3746	chr11	71459781	71460181	+	1000	204.0	[7.9852743, 9.443364, 9.164563, 9.164563]	[77, 84, 92, 99]	[]	[]	[71459952, 71459959, 71459967, 71459974]	[]
151_37462	chr7	43569418	43569818	+	545	36.0	[]	[]	[9.443364]	[104]	[]	[43569616]
151_37463	chr7	44996284	44996684	+	632	36.0	[9.443364]	[142]	[]	[]	[44996525]	[]
151_37466	chr7	76019941	76020341	+	611	36.0	[9.443364]	[103]	[]	[]	[76020104]	[]
151_37469	chr7	81162166	81162566	+	596	36.0	[]	[]	[7.7064734]	[150]	[]	[81162411]
151_37470	chr7	87553214	87553614	+	620	36.0	[9.443364]	[109]	[]	[]	[87553390]	[]
151_37474	chr7	106720752	106721152	+	610	36.0	[9.443364]	[165]	[]	[]	[106720968]	[]
151_37477	chr7	123606136	123606536	+	639	36.0	[9.443364]	[133]	[]	[]	[123606357]	[]
151_37489	chr7	146053439	146053839	+	578	36.0	[]	[]	[9.164563]	[87]	[]	[146053611]
151_37492	chr7	158537075	158537475	+	577	36.0	[9.164563]	[164]	[]	[]	[158537307]	[]
151_37495	chr8	11891060	11891460	+	604	36.0	[]	[]	[9.443364]	[128]	[]	[11891217]
151_37496	chr8	13374062	13374462	+	642	36.0	[9.443364, 9.443364]	[117, 124]	[]	[]	[13374270, 13374277]	[]
151_37514	chr8	98271342	98271742	+	601	36.0	[9.443364]	[172]	[]	[]	[98271575]	[]
151_37516	chr8	101887822	101888222	+	609	36.0	[9.443364]	[156]	[]	[]	[101888053]	[]
151_37518	chr8	103371102	103371502	+	586	36.0	[]	[]	[7.9852743]	[124]	[]	[103371295]
151_3752	chr17	81977451	81977851	+	1000	204.0	[9.164563]	[102]	[]	[]	[81977629]	[]
151_37522	chr8	124861331	124861731	+	544	36.0	[9.164563]	[76]	[9.443364]	[114]	[124861502]	[124861540]
151_3753	chr19	7904110	7904510	+	1000	204.0	[7.7064734]	[148]	[9.164563]	[120]	[7904347]	[7904319]
151_37539	chr9	92043046	92043446	+	567	36.0	[]	[]	[9.443364]	[115]	[]	[92043217]
151_37550	chr9	130906829	130907229	+	555	36.0	[9.443364]	[81]	[]	[]	[130906991]	[]
151_37569	chrX	154784282	154784682	+	544	36.0	[]	[]	[9.164563]	[136]	[]	[154784496]
151_37577	chr1	15224199	15224599	+	607	35.0	[]	[]	[9.443364]	[125]	[]	[15224374]
151_37578	chr1	20059892	20060292	+	589	35.0	[9.443364]	[129]	[9.443364]	[161]	[20060102]	[20060134]
151_37584	chr1	31499343	31499743	+	566	35.0	[]	[]	[9.443364]	[79]	[]	[31499509]
151_37593	chr1	40659209	40659609	+	587	35.0	[9.164563]	[167]	[]	[]	[40659402]	[]
151_37603	chr1	100386341	100386741	+	603	35.0	[9.443364]	[189]	[]	[]	[100386581]	[]
151_37629	chr1	202203463	202203863	+	614	35.0	[]	[]	[9.443364]	[101]	[]	[202203662]
151_37635	chr1	211614715	211615115	+	611	35.0	[9.443364]	[195]	[]	[]	[211614953]	[]
151_37640	chr1	226007066	226007466	+	541	35.0	[]	[]	[9.443364, 9.164563]	[170, 180]	[]	[226007305, 226007315]
151_37654	chr10	21656010	21656410	+	578	35.0	[9.443364]	[152]	[]	[]	[21656244]	[]
151_3766	chr5	139836405	139836805	+	1000	204.0	[9.443364, 9.443364, 9.443364, 9.164563]	[112, 119, 126, 151]	[]	[]	[139836599, 139836606, 139836613, 139836638]	[]
151_37676	chr11	5164806	5165206	+	574	35.0	[7.9852743]	[156]	[]	[]	[5165051]	[]
151_3768	chr7	155291059	155291459	+	1000	204.0	[]	[]	[9.443364]	[85]	[]	[155291242]
151_37685	chr11	48087906	48088306	+	562	35.0	[9.164563]	[142]	[]	[]	[48088135]	[]
151_3769	chr8	124474575	124474975	+	1000	204.0	[9.443364]	[136]	[]	[]	[124474796]	[]
151_37703	chr12	26614281	26614681	+	610	35.0	[9.443364]	[115]	[]	[]	[26614484]	[]
151_37708	chr12	51875156	51875556	+	591	35.0	[]	[]	[9.164563]	[127]	[]	[51875352]
151_37716	chr12	76561008	76561408	+	559	35.0	[]	[]	[9.443364]	[215]	[]	[76561245]
151_37717	chr12	83122396	83122796	+	566	35.0	[]	[]	[9.443364]	[208]	[]	[83122625]
151_37723	chr12	110098578	110098978	+	578	35.0	[9.443364]	[233]	[]	[]	[110098823]	[]
151_37724	chr12	113095449	113095849	+	549	35.0	[9.443364]	[54]	[9.164563]	[66]	[113095600]	[113095612]
151_37725	chr12	116918453	116918853	+	587	35.0	[9.164563]	[134]	[]	[]	[116918647]	[]
151_37726	chr12	117099157	117099557	+	565	35.0	[7.7064734]	[174]	[]	[]	[117099378]	[]
151_37727	chr12	122952211	122952611	+	600	35.0	[9.443364]	[134]	[]	[]	[122952399]	[]
151_37732	chr13	59468439	59468839	+	570	35.0	[]	[]	[9.443364]	[183]	[]	[59468685]
151_37734	chr13	80151917	80152317	+	596	35.0	[9.164563]	[97]	[]	[]	[80152113]	[]
151_3774	chr10	5975779	5976179	+	1000	203.0	[9.443364]	[101]	[]	[]	[5975975]	[]
151_37744	chr14	29602005	29602405	+	616	35.0	[]	[]	[9.443364]	[225]	[]	[29602243]
151_3775	chr10	71882828	71883228	+	1000	203.0	[]	[]	[9.443364]	[99]	[]	[71883024]
151_37753	chr15	63497668	63498068	+	593	35.0	[9.443364]	[119]	[]	[]	[63497844]	[]
151_37756	chr15	67097804	67098204	+	573	35.0	[]	[]	[9.443364]	[129]	[]	[67097995]
151_37757	chr15	67899511	67899911	+	598	35.0	[]	[]	[9.164563]	[132]	[]	[67899721]
151_37764	chr15	78035770	78036170	+	594	35.0	[]	[]	[9.164563, 9.164563]	[92, 102]	[]	[78035952, 78035962]
151_37778	chr16	11633226	11633626	+	597	35.0	[9.443364]	[154]	[]	[]	[11633458]	[]
151_37784	chr16	23795338	23795738	+	590	35.0	[]	[]	[9.443364]	[139]	[]	[23795565]
151_37786	chr16	27365129	27365529	+	560	35.0	[9.443364]	[122]	[]	[]	[27365334]	[]
151_37808	chr17	17712300	17712700	+	540	35.0	[9.443364, 9.443364]	[119, 136]	[]	[]	[17712465, 17712482]	[]
151_37814	chr17	28183041	28183441	+	543	35.0	[9.443364, 9.164563]	[176, 183]	[]	[]	[28183285, 28183292]	[]
151_37823	chr17	41928945	41929345	+	540	35.0	[]	[]	[7.9852743]	[171]	[]	[41929179]
151_37826	chr17	47113996	47114396	+	571	35.0	[]	[]	[9.164563]	[75]	[]	[47114154]
151_37828	chr17	48991032	48991432	+	612	35.0	[9.164563]	[178]	[]	[]	[48991270]	[]
151_3783	chr17	76072368	76072768	+	1000	203.0	[]	[]	[7.9852743]	[68]	[]	[76072536]
151_37863	chr19	8387721	8388121	+	599	35.0	[]	[]	[9.443364]	[162]	[]	[8387928]
151_3787	chr19	17246137	17246537	+	1000	203.0	[7.7064734]	[96]	[]	[]	[17246292]	[]
151_37876	chr19	44706484	44706884	+	563	35.0	[]	[]	[9.443364]	[133]	[]	[44706717]
151_3788	chr19	39430686	39431086	+	1000	203.0	[]	[]	[9.443364]	[109]	[]	[39430880]
151_37882	chr19	51503530	51503930	+	549	35.0	[]	[]	[9.443364]	[157]	[]	[51503736]
151_37888	chr2	27538960	27539360	+	608	35.0	[9.164563, 9.443364]	[177, 202]	[]	[]	[27539170, 27539195]	[]
151_37895	chr2	55147963	55148363	+	584	35.0	[9.164563]	[147]	[]	[]	[55148155]	[]
151_37896	chr2	64179576	64179976	+	587	35.0	[]	[]	[9.443364, 9.443364]	[91, 98]	[]	[64179758, 64179765]
151_37900	chr2	86808409	86808809	+	600	35.0	[]	[]	[9.443364]	[131]	[]	[86808614]
151_37906	chr2	121651608	121652008	+	603	35.0	[9.443364]	[180]	[]	[]	[121651841]	[]
151_37908	chr2	130241101	130241501	+	598	35.0	[]	[]	[9.443364]	[113]	[]	[130241304]
151_37911	chr2	169570706	169571106	+	591	35.0	[]	[]	[9.443364]	[175]	[]	[169570903]
151_37912	chr2	173449035	173449435	+	613	35.0	[9.164563]	[105]	[]	[]	[173449186]	[]
151_37918	chr2	207528503	207528903	+	599	35.0	[9.443364]	[182]	[]	[]	[207528716]	[]
