#PeakID(python identify_motif.py ./ENCODE_processed_files/PBX2_idr.fa PBX2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
919_7828	chr22	19948990	19949390	+	1000	31.0	[]	[]	[8.685505]	[120]	[]	[19949172]
919_7848	chr22	20802393	20802793	+	1000	31.0	[]	[]	[8.685505]	[103]	[]	[20802571]
919_7849	chr22	20819477	20819877	+	973	31.0	[8.270616]	[151]	[]	[]	[20819690]	[]
919_7850	chr22	20854336	20854736	+	1000	31.0	[9.370035, 7.1611385]	[126, 163]	[9.180952, 10.914621]	[188, 208]	[20854493, 20854530]	[20854555, 20854575]
919_7854	chr22	20938313	20938713	+	1000	31.0	[8.165209]	[149]	[]	[]	[20938544]	[]
919_7856	chr22	20972410	20972810	+	1000	31.0	[]	[]	[6.9218564, 11.295278]	[120, 126]	[]	[20972623, 20972629]
919_7857	chr22	21018907	21019307	+	1000	31.0	[8.655526]	[187]	[]	[]	[21019152]	[]
919_786	chr18	23422740	23423140	+	1000	125.0	[]	[]	[7.636366]	[65]	[]	[23422901]
919_7862	chr22	21616133	21616533	+	1000	31.0	[10.01349]	[112]	[]	[]	[21616288]	[]
919_7867	chr22	21850955	21851355	+	1000	31.0	[]	[]	[8.34459]	[226]	[]	[21851194]
919_7871	chr22	22440716	22441116	+	1000	31.0	[8.653753]	[168]	[]	[]	[22440958]	[]
919_7873	chr22	22473687	22474087	+	1000	31.0	[]	[]	[6.9172416]	[127]	[]	[22473888]
919_7876	chr22	22512824	22513224	+	1000	31.0	[10.611208]	[176]	[]	[]	[22513036]	[]
919_7877	chr22	22539738	22540138	+	1000	31.0	[]	[]	[7.9346805]	[98]	[]	[22539912]
919_788	chr4	126850218	126850618	+	1000	125.0	[6.859688]	[79]	[8.880494]	[91]	[126850397]	[126850409]
919_7885	chr22	23029535	23029935	+	1000	31.0	[15.3284025]	[80]	[]	[]	[23029690]	[]
919_7889	chr3	4512849	4513249	+	967	31.0	[13.767965]	[104]	[]	[]	[4513050]	[]
919_7893	chr3	9782790	9783190	+	1000	31.0	[8.70122]	[121]	[]	[]	[9783009]	[]
919_7894	chr3	14256016	14256416	+	1000	31.0	[11.295278]	[147]	[8.0176115]	[128]	[14256251]	[14256232]
919_79	chr1	116827204	116827604	+	1000	307.0	[15.3284025]	[92]	[]	[]	[116827395]	[]
919_7901	chr3	100335427	100335827	+	1000	31.0	[7.169635]	[97]	[]	[]	[100335603]	[]
919_7909	chr3	172129949	172130349	+	1000	31.0	[12.475059]	[168]	[8.359376, 6.682185]	[143, 172]	[172130190]	[172130165, 172130194]
919_7911	chr3	197949614	197950014	+	765	31.0	[]	[]	[10.930472]	[151]	[]	[197949839]
919_7912	chr4	1882714	1883114	+	1000	31.0	[7.6729317]	[140]	[8.001171]	[86]	[1882939]	[1882885]
919_7916	chr4	169070762	169071162	+	950	31.0	[]	[]	[15.3284025]	[125]	[]	[169070976]
919_7917	chr5	10304845	10305245	+	1000	31.0	[]	[]	[12.475059]	[128]	[]	[10305071]
919_7918	chr5	10588751	10589151	+	1000	31.0	[7.1601453, 7.7142496]	[73, 147]	[]	[]	[10588908, 10588982]	[]
919_7920	chr5	21495283	21495683	+	1000	31.0	[9.180952]	[108]	[]	[]	[21495466]	[]
919_7923	chr5	34699676	34700076	+	1000	31.0	[8.161369, 10.436662]	[106, 152]	[]	[]	[34699876, 34699922]	[]
919_7925	chr5	53550607	53551007	+	1000	31.0	[15.3284025]	[132]	[]	[]	[53550838]	[]
919_7935	chr6	2791198	2791598	+	1000	31.0	[]	[]	[8.942274]	[144]	[]	[2791410]
919_7938	chr6	3251444	3251844	+	1000	31.0	[10.25316]	[111]	[]	[]	[3251648]	[]
919_7950	chr6	35754820	35755220	+	1000	31.0	[]	[]	[15.3284025]	[124]	[]	[35755004]
919_7952	chr6	44313139	44313539	+	1000	31.0	[7.677944]	[134]	[7.1035852]	[84]	[44313356]	[44313306]
919_7960	chr6	139490426	139490826	+	769	31.0	[8.833028, 8.270616]	[93, 97]	[]	[]	[139490606, 139490610]	[]
919_7962	chr6	147167896	147168296	+	1000	31.0	[7.1035852]	[104]	[15.3284025]	[98]	[147168098]	[147168092]
919_7967	chr6	160574006	160574406	+	1000	31.0	[]	[]	[13.096307]	[96]	[]	[160574185]
919_7971	chr7	44486733	44487133	+	1000	31.0	[6.880627]	[73]	[]	[]	[44486902]	[]
919_7977	chr7	76365991	76366391	+	1000	31.0	[10.25316]	[213]	[7.9515624]	[175]	[76366226]	[76366188]
919_7980	chr7	100837315	100837715	+	1000	31.0	[]	[]	[8.787421]	[95]	[]	[100837508]
919_7987	chr7	111223872	111224272	+	1000	31.0	[]	[]	[10.434889]	[93]	[]	[111224058]
919_7988	chr7	126701095	126701495	+	1000	31.0	[7.3372383]	[131]	[7.457406]	[111]	[126701323]	[126701303]
919_799	chr11	74086218	74086618	+	1000	123.0	[]	[]	[13.767965]	[99]	[]	[74086416]
919_7994	chr7	137962837	137963237	+	750	31.0	[]	[]	[8.155379]	[165]	[]	[137963068]
919_7995	chr7	141227438	141227838	+	1000	31.0	[]	[]	[8.013846]	[77]	[]	[141227612]
919_800	chr12	121799460	121799860	+	1000	123.0	[6.655311, 7.6186666]	[67, 85]	[]	[]	[121799624, 121799642]	[]
919_8002	chr8	9550910	9551310	+	995	31.0	[]	[]	[10.434889]	[156]	[]	[9551156]
919_8004	chr8	42387728	42388128	+	1000	31.0	[]	[]	[13.767965]	[112]	[]	[42387926]
919_8008	chr8	72101319	72101719	+	1000	31.0	[15.3284025]	[103]	[]	[]	[72101502]	[]
919_8010	chr8	97640334	97640734	+	1000	31.0	[]	[]	[13.767965]	[113]	[]	[97640546]
919_8011	chr8	97918523	97918923	+	939	31.0	[]	[]	[9.76323]	[101]	[]	[97918707]
919_8012	chr8	98768656	98769056	+	1000	31.0	[10.611208]	[99]	[]	[]	[98768837]	[]
919_8014	chr8	101126719	101127119	+	1000	31.0	[]	[]	[8.655526]	[128]	[]	[101126908]
919_8015	chr8	140621316	140621716	+	1000	31.0	[6.809208]	[126]	[13.767965]	[95]	[140621522]	[140621491]
919_8018	chr9	37591763	37592163	+	1000	31.0	[]	[]	[13.767965]	[99]	[]	[37591953]
919_8021	chr9	84438319	84438719	+	1000	31.0	[13.096307, 13.096307, 13.096307]	[65, 90, 127]	[]	[]	[84438472, 84438497, 84438534]	[]
919_8022	chr9	93191019	93191419	+	1000	31.0	[11.295278]	[143]	[]	[]	[93191248]	[]
919_8024	chr9	99017001	99017401	+	1000	31.0	[7.457406]	[69]	[]	[]	[99017168]	[]
919_8032	chr9	130733305	130733705	+	1000	31.0	[]	[]	[8.385908]	[68]	[]	[130733468]
919_8039	chrX	47650512	47650912	+	1000	31.0	[7.6864405]	[121]	[]	[]	[47650713]	[]
919_804	chr22	37844304	37844704	+	1000	123.0	[13.096307, 8.270616]	[104, 108]	[]	[]	[37844501, 37844505]	[]
919_8046	chr1	12175110	12175510	+	1000	30.0	[]	[]	[7.59513]	[98]	[]	[12175307]
919_805	chr7	73792578	73792978	+	1000	123.0	[]	[]	[9.703858]	[133]	[]	[73792805]
919_8055	chr1	32021574	32021974	+	1000	30.0	[7.287168]	[148]	[]	[]	[32021784]	[]
919_806	chr9	131011980	131012380	+	1000	123.0	[13.767965]	[96]	[]	[]	[131012174]	[]
919_8061	chr1	42950063	42950463	+	1000	30.0	[10.434889]	[105]	[]	[]	[42950263]	[]
919_8063	chr1	44037272	44037672	+	946	30.0	[]	[]	[6.8074355]	[130]	[]	[44037502]
919_8076	chr1	111463381	111463781	+	1000	30.0	[8.833028]	[104]	[]	[]	[111463565]	[]
919_8077	chr1	111615850	111616250	+	1000	30.0	[9.370035, 7.483721]	[114, 118]	[]	[]	[111616045, 111616049]	[]
919_8081	chr1	113675382	113675782	+	1000	30.0	[9.531195]	[114]	[]	[]	[113675583]	[]
919_8082	chr1	114380025	114380425	+	1000	30.0	[]	[]	[7.760843]	[99]	[]	[114380217]
919_8084	chr1	151739601	151740001	+	1000	30.0	[13.096307]	[96]	[]	[]	[151739791]	[]
919_8085	chr1	155231261	155231661	+	1000	30.0	[]	[]	[13.096307]	[97]	[]	[155231457]
919_8087	chr1	156758745	156759145	+	932	30.0	[9.45908]	[158]	[]	[]	[156758967]	[]
919_8089	chr1	173429426	173429826	+	841	30.0	[8.70122]	[127]	[]	[]	[173429637]	[]
919_809	chr11	107928046	107928446	+	1000	122.0	[7.335466]	[153]	[]	[]	[107928288]	[]
919_8090	chr1	176880930	176881330	+	854	30.0	[]	[]	[11.2828665]	[111]	[]	[176881130]
919_8108	chr1	225996463	225996863	+	1000	30.0	[]	[]	[8.359376]	[97]	[]	[225996649]
919_8110	chr1	226186800	226187200	+	1000	30.0	[8.534417]	[156]	[7.279904]	[98]	[226187045]	[226186987]
919_8115	chr1	241689013	241689413	+	1000	30.0	[10.242963]	[84]	[]	[]	[241689184]	[]
919_8117	chr10	15244700	15245100	+	1000	30.0	[8.833028, 7.9084163]	[103, 143]	[8.880494]	[115]	[15244898, 15244938]	[15244910]
919_8118	chr10	20981506	20981906	+	811	30.0	[6.7459693, 10.611208]	[99, 134]	[]	[]	[20981686, 20981721]	[]
919_8120	chr10	31977315	31977715	+	934	30.0	[13.096307]	[165]	[]	[]	[31977547]	[]
919_8121	chr10	35089537	35089937	+	1000	30.0	[]	[]	[8.123892]	[130]	[]	[35089748]
919_8123	chr10	40946008	40946408	+	955	30.0	[]	[]	[7.483721]	[60]	[]	[40946168]
919_8127	chr10	64515969	64516369	+	700	30.0	[10.668542]	[110]	[9.942505]	[151]	[64516179]	[64516220]
919_8133	chr10	72888216	72888616	+	1000	30.0	[8.880494]	[133]	[]	[]	[72888445]	[]
919_8138	chr10	78043613	78044013	+	838	30.0	[]	[]	[7.4669967]	[132]	[]	[78043828]
919_8142	chr10	133438145	133438545	+	1000	30.0	[6.920084, 7.990104]	[69, 159]	[8.661762, 9.905027]	[126, 143]	[133438299, 133438389]	[133438356, 133438373]
919_8148	chr11	57144664	57145064	+	732	30.0	[11.295278, 10.01349]	[115, 135]	[]	[]	[57144866, 57144886]	[]
919_8153	chr11	73851427	73851827	+	730	30.0	[]	[]	[10.614163]	[98]	[]	[73851580]
919_8161	chr12	43676148	43676548	+	1000	30.0	[]	[]	[11.295278, 13.767965]	[88, 134]	[]	[43676336, 43676382]
919_8168	chr12	96988919	96989319	+	835	30.0	[9.370035]	[86]	[6.7459693]	[121]	[96989100]	[96989135]
919_8169	chr12	106839370	106839770	+	1000	30.0	[]	[]	[13.096307]	[97]	[]	[106839556]
919_8171	chr12	112382237	112382637	+	815	30.0	[]	[]	[9.765003]	[112]	[]	[112382400]
919_8173	chr12	116591405	116591805	+	875	30.0	[13.767965]	[155]	[]	[]	[116591644]	[]
919_8175	chr13	28658042	28658442	+	609	30.0	[]	[]	[10.611208]	[106]	[]	[28658247]
919_818	chr17	66345928	66346328	+	1000	121.0	[]	[]	[13.767965]	[102]	[]	[66346129]
919_8180	chr13	80821303	80821703	+	916	30.0	[7.287168]	[206]	[]	[]	[80821524]	[]
919_8185	chr13	90297714	90298114	+	968	30.0	[]	[]	[7.121478]	[122]	[]	[90297915]
919_8189	chr13	90835048	90835448	+	822	30.0	[8.810179]	[96]	[]	[]	[90835223]	[]
919_819	chr17	77428173	77428573	+	1000	121.0	[13.767965]	[113]	[]	[]	[77428381]	[]
919_8191	chr13	90884171	90884571	+	1000	30.0	[7.2781315]	[97]	[]	[]	[90884348]	[]
919_8192	chr13	90930705	90931105	+	1000	30.0	[10.436662]	[155]	[]	[]	[90930921]	[]
919_8195	chr13	91241536	91241936	+	926	30.0	[10.222199]	[184]	[]	[]	[91241765]	[]
919_8202	chr13	92367812	92368212	+	731	30.0	[]	[]	[8.685505]	[141]	[]	[92368020]
919_8204	chr13	92580479	92580879	+	728	30.0	[8.653753]	[198]	[8.4530525]	[211]	[92580689]	[92580702]
919_8206	chr13	93213977	93214377	+	1000	30.0	[6.920084]	[131]	[7.2781315]	[177]	[93214172]	[93214218]
919_821	chr18	51197738	51198138	+	1000	121.0	[]	[]	[7.677944]	[100]	[]	[51197936]
919_8211	chr13	107959472	107959872	+	891	30.0	[8.70122]	[165]	[]	[]	[107959651]	[]
919_8216	chr13	107995699	107996099	+	1000	30.0	[6.682185]	[144]	[]	[]	[107995906]	[]
919_8219	chr14	55051533	55051933	+	1000	30.0	[]	[]	[8.787421]	[109]	[]	[55051714]
919_8223	chr14	103362771	103363171	+	1000	30.0	[15.3284025]	[87]	[]	[]	[103362950]	[]
919_8224	chr15	50287761	50288161	+	1000	30.0	[]	[]	[13.767965]	[110]	[]	[50287951]
919_8226	chr15	63436775	63437175	+	1000	30.0	[7.9084163]	[98]	[]	[]	[63436930]	[]
919_823	chr2	169050730	169051130	+	1000	121.0	[9.180952]	[105]	[]	[]	[169050933]	[]
919_8230	chr16	11627749	11628149	+	980	30.0	[8.138656]	[144]	[]	[]	[11627986]	[]
919_8232	chr16	23784791	23785191	+	1000	30.0	[]	[]	[8.385908]	[103]	[]	[23784952]
919_8233	chr16	24135751	24136151	+	1000	30.0	[7.287168]	[170]	[]	[]	[24135968]	[]
919_8237	chr16	30748009	30748409	+	1000	30.0	[]	[]	[7.4158554]	[118]	[]	[30748207]
919_8238	chr16	49997699	49998099	+	1000	30.0	[11.295278]	[109]	[7.3688555]	[145]	[49997892]	[49997928]
919_8239	chr16	56744949	56745349	+	1000	30.0	[11.98683]	[103]	[]	[]	[56745150]	[]
919_8246	chr16	79895293	79895693	+	927	30.0	[]	[]	[10.502711]	[166]	[]	[79895529]
919_8249	chr16	87303463	87303863	+	999	30.0	[9.370035]	[106]	[]	[]	[87303669]	[]
919_825	chr6	16277314	16277714	+	1000	121.0	[10.434889]	[101]	[]	[]	[16277513]	[]
919_8255	chr17	17041104	17041504	+	1000	30.0	[8.138656]	[92]	[]	[]	[17041282]	[]
919_8257	chr17	28710505	28710905	+	1000	30.0	[6.8849363, 13.096307]	[164, 168]	[]	[]	[28710749, 28710753]	[]
919_8258	chr17	36950017	36950417	+	1000	30.0	[15.3284025]	[116]	[]	[]	[36950229]	[]
919_8259	chr17	40013786	40014186	+	958	30.0	[]	[]	[7.560086]	[160]	[]	[40014026]
919_8263	chr17	44203737	44204137	+	1000	30.0	[7.94979]	[93]	[]	[]	[44203925]	[]
919_8268	chr17	63842587	63842987	+	1000	30.0	[]	[]	[7.213993]	[192]	[]	[63842792]
919_8269	chr17	67374263	67374663	+	1000	30.0	[]	[]	[10.614163]	[163]	[]	[67374480]
919_827	chr7	140697252	140697652	+	1000	121.0	[11.98683]	[94]	[]	[]	[140697445]	[]
919_8276	chr18	987508	987908	+	1000	30.0	[]	[]	[8.698377]	[103]	[]	[987688]
919_8279	chr18	9575479	9575879	+	868	30.0	[7.169635]	[111]	[]	[]	[9575681]	[]
919_8282	chr18	35497217	35497617	+	881	30.0	[7.636366, 13.096307]	[91, 95]	[8.4530525]	[99]	[35497404, 35497408]	[35497412]
919_8288	chr19	6602805	6603205	+	804	30.0	[]	[]	[13.767965]	[94]	[]	[6602979]
919_8289	chr19	6710557	6710957	+	1000	30.0	[11.295278]	[124]	[]	[]	[6710761]	[]
919_8290	chr19	10842765	10843165	+	1000	30.0	[8.138656]	[148]	[]	[]	[10843005]	[]
919_8292	chr19	12825536	12825936	+	1000	30.0	[]	[]	[7.94979]	[103]	[]	[12825729]
919_8293	chr19	17339361	17339761	+	915	30.0	[8.138656]	[131]	[]	[]	[17339527]	[]
919_8294	chr19	18386665	18387065	+	899	30.0	[7.9622016]	[112]	[]	[]	[18386851]	[]
919_8295	chr19	19459563	19459963	+	1000	30.0	[15.3284025]	[83]	[]	[]	[19459741]	[]
919_8296	chr19	29988333	29988733	+	977	30.0	[8.534417]	[95]	[]	[]	[29988519]	[]
919_8298	chr19	42283119	42283519	+	1000	30.0	[8.580075]	[134]	[]	[]	[42283342]	[]
919_8299	chr19	44849854	44850254	+	1000	30.0	[11.98683]	[88]	[]	[]	[44850042]	[]
919_8306	chr2	8691841	8692241	+	1000	30.0	[13.767965]	[96]	[]	[]	[8692028]	[]
919_8312	chr2	62295992	62296392	+	1000	30.0	[]	[]	[9.765003, 7.419928]	[173, 208]	[]	[62296171, 62296206]
919_8313	chr2	68420136	68420536	+	1000	30.0	[]	[]	[7.287168]	[137]	[]	[68420355]
919_8314	chr2	70686829	70687229	+	1000	30.0	[]	[]	[6.9234715]	[169]	[]	[70687069]
919_8316	chr2	113124226	113124626	+	569	30.0	[15.3284025]	[111]	[]	[]	[113124430]	[]
919_832	chr22	19648395	19648795	+	1000	120.0	[13.547267, 8.129065]	[101, 145]	[8.580075]	[76]	[19648589, 19648633]	[19648564]
919_8326	chr20	31662069	31662469	+	1000	30.0	[]	[]	[7.9515624]	[107]	[]	[31662264]
919_8328	chr20	36234993	36235393	+	1000	30.0	[8.270616]	[117]	[10.436662]	[101]	[36235195]	[36235179]
919_8329	chr20	37160612	37161012	+	1000	30.0	[]	[]	[10.434889, 8.880494]	[85, 115]	[]	[37160785, 37160815]
919_833	chr6	27251715	27252115	+	1000	120.0	[7.9622016]	[123]	[]	[]	[27251926]	[]
919_8330	chr20	49794537	49794937	+	1000	30.0	[13.767965]	[150]	[]	[]	[49794769]	[]
919_8331	chr20	59994618	59995018	+	882	30.0	[8.534417, 7.597396]	[73, 149]	[15.3284025]	[109]	[59994785, 59994861]	[59994821]
919_8334	chr21	31403786	31404186	+	1000	30.0	[]	[]	[6.9218564]	[141]	[]	[31404013]
919_834	chr7	53811819	53812219	+	1000	120.0	[]	[]	[13.547267]	[98]	[]	[53812016]
919_8343	chr22	19108926	19109326	+	985	30.0	[]	[]	[7.287168]	[108]	[]	[19109121]
919_835	chr9	125410155	125410555	+	1000	120.0	[9.514142]	[144]	[11.995326]	[103]	[125410396]	[125410355]
919_8360	chr22	19660682	19661082	+	1000	30.0	[]	[]	[7.5147405, 9.180952]	[122, 133]	[]	[19660847, 19660858]
919_8371	chr22	19868284	19868684	+	907	30.0	[]	[]	[10.245942]	[153]	[]	[19868506]
919_8373	chr22	19937644	19938044	+	994	30.0	[]	[]	[10.434889]	[124]	[]	[19937812]
919_838	chr16	8182782	8183182	+	1000	119.0	[6.8814974]	[145]	[]	[]	[8183021]	[]
919_8387	chr22	20321858	20322258	+	1000	30.0	[]	[]	[11.315171]	[82]	[]	[20322026]
919_8391	chr22	20447837	20448237	+	1000	30.0	[6.9043694]	[196]	[]	[]	[20448045]	[]
919_8396	chr22	20616284	20616684	+	750	30.0	[8.7029915]	[134]	[]	[]	[20616517]	[]
919_8417	chr22	21853405	21853805	+	1000	30.0	[9.456024]	[194]	[]	[]	[21853605]	[]
919_8422	chr22	22077558	22077958	+	1000	30.0	[11.295278]	[157]	[]	[]	[22077780]	[]
919_8424	chr22	22094400	22094800	+	1000	30.0	[]	[]	[9.514142]	[135]	[]	[22094625]
919_8433	chr22	22462513	22462913	+	1000	30.0	[10.215962]	[126]	[]	[]	[22462678]	[]
919_8434	chr22	22723087	22723487	+	1000	30.0	[8.077128]	[217]	[]	[]	[22723313]	[]
919_8437	chr22	23031558	23031958	+	1000	30.0	[11.295278]	[59]	[]	[]	[23031709]	[]
919_8440	chr22	39219362	39219762	+	817	30.0	[]	[]	[8.833028]	[103]	[]	[39219563]
919_8441	chr22	39773882	39774282	+	1000	30.0	[8.270616]	[123]	[]	[]	[39774091]	[]
919_8443	chr3	14177582	14177982	+	1000	30.0	[]	[]	[9.370035]	[103]	[]	[14177775]
919_8444	chr3	39383106	39383506	+	1000	30.0	[]	[]	[8.143421]	[115]	[]	[39383308]
919_8452	chr3	48439938	48440338	+	772	30.0	[]	[]	[10.434889]	[98]	[]	[48440119]
919_8455	chr3	101869144	101869544	+	913	30.0	[7.9515624]	[111]	[13.767965]	[93]	[101869352]	[101869334]
919_8458	chr3	195717383	195717783	+	1000	30.0	[]	[]	[8.942274]	[104]	[]	[195717543]
919_8462	chr4	49513203	49513603	+	1000	30.0	[7.9622016]	[157]	[8.70122]	[71]	[49513453]	[49513367]
919_8463	chr4	78650678	78651078	+	582	30.0	[7.2239294, 8.270616]	[121, 125]	[]	[]	[78650875, 78650879]	[]
919_8467	chr4	129093511	129093911	+	707	30.0	[6.951835]	[109]	[9.850762]	[79]	[129093707]	[129093677]
919_8468	chr4	154444875	154445275	+	1000	30.0	[]	[]	[11.2828665, 9.133486]	[125, 169]	[]	[154445074, 154445118]
919_8474	chr5	34684328	34684728	+	676	30.0	[7.750059]	[113]	[11.2828665]	[90]	[34684537]	[34684514]
919_8476	chr5	56288839	56289239	+	796	30.0	[]	[]	[7.9515624]	[74]	[]	[56289010]
919_8477	chr5	65707642	65708042	+	765	30.0	[]	[]	[13.767965]	[129]	[]	[65707864]
919_8478	chr5	72437087	72437487	+	1000	30.0	[7.6864405]	[122]	[]	[]	[72437298]	[]
919_8480	chr5	78648313	78648713	+	1000	30.0	[]	[]	[10.434889]	[77]	[]	[78648489]
919_8482	chr5	121962077	121962477	+	787	30.0	[8.942274]	[87]	[]	[]	[121962256]	[]
919_8488	chr5	159727177	159727577	+	778	30.0	[]	[]	[13.767965]	[127]	[]	[159727395]
919_8489	chr6	683938	684338	+	1000	30.0	[]	[]	[11.98683]	[105]	[]	[684139]
919_8490	chr6	4648067	4648467	+	1000	30.0	[]	[]	[12.843303]	[140]	[]	[4648277]
919_8491	chr6	6586808	6587208	+	982	30.0	[]	[]	[15.3284025]	[104]	[]	[6587005]
919_8492	chr6	14950672	14951072	+	1000	30.0	[11.315171]	[147]	[]	[]	[14950897]	[]
919_850	chr19	48872026	48872426	+	1000	118.0	[15.3284025]	[91]	[]	[]	[48872216]	[]
919_8501	chr6	33459223	33459623	+	914	30.0	[]	[]	[13.767965]	[120]	[]	[33459441]
919_8503	chr6	36319129	36319529	+	763	30.0	[]	[]	[13.767965]	[90]	[]	[36319311]
919_8506	chr6	37667576	37667976	+	811	30.0	[6.6958528]	[139]	[]	[]	[37667761]	[]
919_8509	chr6	75284649	75285049	+	1000	30.0	[7.249742]	[213]	[]	[]	[75284883]	[]
919_8518	chr6	139656079	139656479	+	1000	30.0	[8.270616]	[124]	[6.98671]	[85]	[139656293]	[139656254]
919_852	chr22	37186230	37186630	+	1000	118.0	[]	[]	[15.3284025, 11.995326]	[110, 128]	[]	[37186436, 37186454]
919_8520	chr6	149349301	149349701	+	1000	30.0	[9.180952]	[97]	[]	[]	[149349486]	[]
919_8522	chr6	150269724	150270124	+	736	30.0	[10.434889]	[86]	[]	[]	[150269905]	[]
919_8523	chr6	151765472	151765872	+	935	30.0	[]	[]	[13.767965]	[116]	[]	[151765676]
919_8530	chr7	1648237	1648637	+	845	30.0	[9.850762]	[77]	[]	[]	[1648404]	[]
919_8535	chr7	74160071	74160471	+	1000	30.0	[8.880494]	[177]	[]	[]	[74160311]	[]
919_8539	chr7	98559936	98560336	+	1000	30.0	[]	[]	[11.995326]	[132]	[]	[98560153]
919_854	chr3	88058919	88059319	+	1000	118.0	[11.995326]	[109]	[]	[]	[88059121]	[]
919_8546	chr7	106075918	106076318	+	1000	30.0	[13.096307, 7.392598]	[123, 134]	[]	[]	[106076109, 106076120]	[]
919_8557	chr7	131107973	131108373	+	1000	30.0	[]	[]	[11.295278]	[57]	[]	[131108129]
919_8560	chr7	136064152	136064552	+	743	30.0	[]	[]	[7.1611385]	[138]	[]	[136064384]
919_8561	chr7	139758351	139758751	+	853	30.0	[10.434889]	[107]	[]	[]	[139758553]	[]
919_8563	chr7	148526801	148527201	+	837	30.0	[]	[]	[15.3284025, 9.699092]	[111, 122]	[]	[148527003, 148527014]
919_8564	chr7	149773014	149773414	+	996	30.0	[11.315171, 11.315171]	[123, 131]	[]	[]	[149773225, 149773233]	[]
919_8565	chr7	150787484	150787884	+	1000	30.0	[8.653753]	[111]	[]	[]	[150787657]	[]
919_8566	chr7	150911888	150912288	+	792	30.0	[]	[]	[15.3284025]	[101]	[]	[150912087]
919_8575	chr7	158817078	158817478	+	1000	30.0	[7.457406, 7.457406]	[113, 125]	[]	[]	[158817233, 158817245]	[]
919_8580	chr8	37135596	37135996	+	823	30.0	[]	[]	[11.995326]	[118]	[]	[37135807]
919_8584	chr8	123170566	123170966	+	772	30.0	[13.767965]	[142]	[]	[]	[123170786]	[]
919_8587	chr8	134631510	134631910	+	1000	30.0	[10.434889, 7.060389]	[126, 134]	[]	[]	[134631733, 134631741]	[]
919_859	chr19	555999	556399	+	1000	117.0	[9.370035]	[105]	[]	[]	[556197]	[]
919_8592	chr9	68805496	68805896	+	936	30.0	[8.4295225]	[120]	[]	[]	[68805708]	[]
919_8594	chr9	120814146	120814546	+	820	30.0	[]	[]	[10.242963]	[180]	[]	[120814357]
919_8601	chr9	128202920	128203320	+	848	30.0	[8.978065]	[232]	[]	[]	[128203166]	[]
919_8606	chr9	128335563	128335963	+	1000	30.0	[7.279904]	[84]	[]	[]	[128335746]	[]
919_8607	chr9	129139871	129140271	+	743	30.0	[10.242963]	[112]	[]	[]	[129140083]	[]
919_8608	chr9	129482427	129482827	+	1000	30.0	[8.069627]	[124]	[]	[]	[129482638]	[]
919_8609	chr9	130813858	130814258	+	1000	30.0	[7.9346805]	[189]	[]	[]	[130814078]	[]
919_861	chr19	17334673	17335073	+	1000	117.0	[]	[]	[7.677944]	[106]	[]	[17334875]
919_8610	chr9	131155537	131155937	+	1000	30.0	[]	[]	[8.841524]	[67]	[]	[131155701]
919_8620	chrX	63434623	63435023	+	963	30.0	[7.9084163]	[91]	[]	[]	[63434809]	[]
919_8629	chr1	9289017	9289417	+	668	29.0	[7.9084163]	[96]	[]	[]	[9289197]	[]
919_8631	chr1	12218545	12218945	+	795	29.0	[7.6554127]	[125]	[]	[]	[12218721]	[]
919_8640	chr1	27500176	27500576	+	1000	29.0	[7.287168]	[116]	[13.767965]	[136]	[27500377]	[27500397]
919_8653	chr1	40004847	40005247	+	843	29.0	[]	[]	[15.3284025]	[104]	[]	[40005038]
919_8654	chr1	40057496	40057896	+	843	29.0	[]	[]	[7.0993586]	[167]	[]	[40057728]
919_8659	chr1	46421896	46422296	+	749	29.0	[7.9707575]	[155]	[]	[]	[46422059]	[]
919_8660	chr1	47241728	47242128	+	1000	29.0	[6.880627, 6.8849363]	[91, 146]	[9.370035]	[135]	[47241901, 47241956]	[47241945]
919_8662	chr1	52845121	52845521	+	1000	29.0	[]	[]	[13.767965]	[135]	[]	[52845341]
919_8663	chr1	53367874	53368274	+	1000	29.0	[9.76323]	[118]	[8.721576, 9.715816]	[160, 166]	[53368072]	[53368114, 53368120]
919_8664	chr1	53781686	53782086	+	1000	29.0	[]	[]	[10.914621]	[126]	[]	[53781854]
919_8679	chr1	113178468	113178868	+	928	29.0	[13.767965]	[126]	[]	[]	[113178687]	[]
919_868	chr7	5423803	5424203	+	1000	117.0	[]	[]	[7.6864405]	[87]	[]	[5423985]
919_8681	chr1	116841585	116841985	+	852	29.0	[6.8908954, 11.995326]	[76, 85]	[]	[]	[116841749, 116841758]	[]
919_8682	chr1	117020687	117021087	+	1000	29.0	[7.52839]	[146]	[13.767965]	[150]	[117020916]	[117020920]
919_8686	chr1	153343850	153344250	+	754	29.0	[]	[]	[7.249742]	[110]	[]	[153344060]
919_869	chr7	65006598	65006998	+	1000	117.0	[15.3284025]	[122]	[]	[]	[65006805]	[]
919_8692	chr1	156912994	156913394	+	1000	29.0	[]	[]	[8.270616, 7.249742]	[102, 117]	[]	[156913180, 156913195]
