#PeakID(python identify_motif.py ./ENCODE_processed_files/RREB1_idr.fa RREB1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
874_6368	chr22	21797859	21798259	+	1000	43.5	[3.8518577]	[146]	[]	[]	[21798048]	[]
874_6381	chr22	29195394	29195794	+	1000	43.5	[]	[]	[2.2514043]	[66]	[]	[29195549]
874_6382	chr22	36334154	36334554	+	1000	43.5	[]	[]	[5.286309, 5.0565915, 17.962524]	[95, 97, 98]	[]	[36334308, 36334310, 36334311]
874_6389	chr3	38164792	38165192	+	1000	43.5	[11.661137]	[113]	[]	[]	[38164958]	[]
874_6395	chr3	183099162	183099562	+	1000	43.5	[2.7386823]	[100]	[]	[]	[183099341]	[]
874_6411	chr5	78294704	78295104	+	1000	43.5	[]	[]	[2.1627758]	[159]	[]	[78294895]
874_6413	chr5	95646667	95647067	+	1000	43.5	[]	[]	[2.7572992]	[107]	[]	[95646841]
874_6418	chr5	151080648	151081048	+	1000	43.5	[2.050854]	[117]	[]	[]	[151080844]	[]
874_6439	chr6	167826350	167826750	+	1000	43.5	[12.95764, 9.833778, 3.0409071]	[134, 137, 139]	[]	[]	[167826584, 167826587, 167826589]	[]
874_645	chr12	48183426	48183826	+	1000	80.0	[4.137513]	[125]	[]	[]	[48183640]	[]
874_6452	chr7	106365296	106365696	+	1000	43.5	[6.6823406, 3.5345423, 2.6193304]	[183, 193, 194]	[]	[]	[106365498, 106365508, 106365509]	[]
874_6456	chr7	121041746	121042146	+	1000	43.5	[]	[]	[3.010125]	[185]	[]	[121041961]
874_6470	chr8	127860032	127860432	+	1000	43.5	[]	[]	[10.910722, 5.532612]	[130, 132]	[]	[127860257, 127860259]
874_6474	chr8	144095903	144096303	+	1000	43.5	[]	[]	[1.9009995]	[97]	[]	[144096056]
874_6485	chr9	133274901	133275301	+	1000	43.5	[2.3241897]	[81]	[]	[]	[133275072]	[]
874_6486	chr9	136644557	136644957	+	1000	43.5	[1.6608568]	[106]	[]	[]	[136644720]	[]
874_6488	chr1	1013399	1013799	+	927	43.0	[5.1635814, 5.1635814, 4.053875]	[57, 64, 139]	[5.7231493, 2.7661552]	[99, 101]	[1013552, 1013559, 1013634]	[1013594, 1013596]
874_6489	chr1	3796186	3796586	+	1000	43.0	[4.0856524]	[78]	[]	[]	[3796358]	[]
874_6492	chr1	12452168	12452568	+	1000	43.0	[]	[]	[2.288842]	[128]	[]	[12452354]
874_6493	chr1	12620591	12620991	+	1000	43.0	[]	[]	[1.6342067, 2.2469904, 1.6776278, 5.3697925, 16.355913, 2.3129523, 3.7043526]	[164, 166, 170, 172, 174, 176, 177]	[]	[12620777, 12620779, 12620783, 12620785, 12620787, 12620789, 12620790]
874_6498	chr1	26337711	26338111	+	1000	43.0	[2.8907597]	[162]	[]	[]	[26337950]	[]
874_6504	chr1	65420590	65420990	+	1000	43.0	[]	[]	[4.706187, 3.78837, 9.612149, 8.463479]	[108, 109, 111, 113]	[]	[65420762, 65420763, 65420765, 65420767]
874_6514	chr1	115978234	115978634	+	1000	43.0	[]	[]	[4.4941816]	[139]	[]	[115978432]
874_6515	chr1	117059663	117060063	+	1000	43.0	[1.9445491]	[183]	[]	[]	[117059890]	[]
874_6516	chr1	119648315	119648715	+	1000	43.0	[2.1976278]	[101]	[]	[]	[119648481]	[]
874_6519	chr1	165828228	165828628	+	1000	43.0	[]	[]	[2.1343372]	[122]	[]	[165828410]
874_6534	chr1	247390044	247390444	+	1000	43.0	[1.728607]	[153]	[]	[]	[247390265]	[]
874_6535	chr10	3668347	3668747	+	1000	43.0	[]	[]	[5.03175, 2.0796788]	[68, 70]	[]	[3668503, 3668505]
874_6536	chr10	7251914	7252314	+	1000	43.0	[4.495064]	[178]	[]	[]	[7252144]	[]
874_6560	chr15	51621993	51622393	+	1000	43.0	[]	[]	[2.912863, 3.6820893, 2.9762006]	[150, 154, 162]	[]	[51622207, 51622211, 51622219]
874_6574	chr16	85173502	85173902	+	1000	43.0	[]	[]	[1.9446619]	[109]	[]	[85173701]
874_6578	chr16	89508117	89508517	+	1000	43.0	[7.3922725]	[140]	[]	[]	[89508346]	[]
874_6588	chr18	9771484	9771884	+	1000	43.0	[]	[]	[3.493576]	[88]	[]	[9771652]
874_6590	chr19	3500466	3500866	+	1000	43.0	[4.8518867]	[140]	[]	[]	[3500698]	[]
874_660	chr16	113474	113874	+	1000	79.5	[]	[]	[2.5991845, 3.1956089, 7.9290524, 4.0856524]	[125, 126, 128, 129]	[]	[113665, 113666, 113668, 113669]
874_6608	chr2	170363348	170363748	+	1000	43.0	[8.314915]	[51]	[]	[]	[170363499]	[]
874_6624	chr22	20580098	20580498	+	1000	43.0	[]	[]	[7.1778398]	[213]	[]	[20580317]
874_6629	chr22	21095129	21095529	+	1000	43.0	[6.924012, 10.004963]	[110, 188]	[]	[]	[21095289, 21095367]	[]
874_664	chr3	48465540	48465940	+	1000	79.5	[]	[]	[6.446933]	[54]	[]	[48465692]
874_6649	chr3	45545452	45545852	+	1000	43.0	[2.0692317, 7.395101]	[215, 216]	[]	[]	[45545677, 45545678]	[]
874_6663	chr5	1799432	1799832	+	1000	43.0	[4.8445864, 6.2475667, 2.7670372, 4.659102, 3.1149008]	[168, 169, 170, 172, 177]	[]	[]	[1799616, 1799617, 1799618, 1799620, 1799625]	[]
874_6688	chr6	109094569	109094969	+	1000	43.0	[7.1059365, 2.1790106]	[134, 137]	[]	[]	[109094770, 109094773]	[]
874_6699	chr7	66114724	66115124	+	1000	43.0	[]	[]	[3.294941]	[65]	[]	[66114883]
874_6708	chr7	112422899	112423299	+	1000	43.0	[7.8657618, 7.1692266]	[82, 83]	[]	[]	[112423056, 112423057]	[]
874_6709	chr7	112449903	112450303	+	1000	43.0	[]	[]	[1.7312315]	[157]	[]	[112450148]
874_6731	chr9	114504204	114504604	+	1000	43.0	[]	[]	[3.462681, 14.133179]	[171, 175]	[]	[114504435, 114504439]
874_6738	chr9	131160391	131160791	+	1000	43.0	[6.361707]	[232]	[]	[]	[131160625]	[]
874_6742	chr1	1324304	1324704	+	1000	42.5	[2.3215652, 4.6039095, 5.0676317, 2.6061573]	[162, 163, 165, 168]	[]	[]	[1324544, 1324545, 1324547, 1324550]	[]
874_6745	chr1	12076485	12076885	+	1000	42.5	[]	[]	[1.6583169]	[171]	[]	[12076728]
874_6756	chr1	30732479	30732879	+	1000	42.5	[2.1976278]	[104]	[2.2169385]	[91]	[30732676]	[30732663]
874_6761	chr1	47228504	47228904	+	1000	42.5	[5.870705, 2.1825373, 10.004963, 4.0532475]	[96, 98, 101, 143]	[]	[]	[47228662, 47228664, 47228667, 47228709]	[]
874_677	chr6	43926769	43927169	+	1000	79.0	[]	[]	[4.697748]	[114]	[]	[43926980]
874_6780	chr1	202165522	202165922	+	979	42.5	[2.2845972, 1.7249256]	[201, 204]	[]	[]	[202165733, 202165736]	[]
874_6781	chr1	204461492	204461892	+	1000	42.5	[]	[]	[3.6834283, 2.744988]	[143, 149]	[]	[204461717, 204461723]
874_6791	chr10	49177490	49177890	+	1000	42.5	[]	[]	[2.8927171]	[153]	[]	[49177715]
874_6798	chr11	62665221	62665621	+	1000	42.5	[]	[]	[12.886467, 1.9963683, 7.4088793]	[95, 96, 104]	[]	[62665373, 62665374, 62665382]
874_6802	chr11	111878929	111879329	+	1000	42.5	[10.712087, 4.1373587, 5.691485, 1.6892118]	[148, 149, 152, 153]	[]	[]	[111879097, 111879098, 111879101, 111879102]	[]
874_6804	chr11	130069790	130070190	+	1000	42.5	[]	[]	[3.0287929]	[164]	[]	[130070031]
874_6809	chr12	51238779	51239179	+	1000	42.5	[]	[]	[3.6454492]	[149]	[]	[51239007]
874_6818	chr13	30617256	30617656	+	1000	42.5	[2.2845972]	[132]	[]	[]	[30617479]	[]
874_6819	chr13	91134449	91134849	+	1000	42.5	[2.034451, 1.8646828]	[114, 125]	[]	[]	[91134651, 91134662]	[]
874_682	chr1	201567100	201567500	+	1000	78.5	[]	[]	[4.2755046, 2.2468867]	[103, 107]	[]	[201567264, 201567268]
874_6839	chr16	18801182	18801582	+	1000	42.5	[1.9502363]	[190]	[]	[]	[18801420]	[]
874_6846	chr16	87391576	87391976	+	1000	42.5	[4.053811, 4.7294345]	[74, 81]	[]	[]	[87391744, 87391751]	[]
874_6864	chr18	35377038	35377438	+	1000	42.5	[8.942809]	[116]	[]	[]	[35377206]	[]
874_6866	chr19	10286810	10287210	+	1000	42.5	[]	[]	[1.9963683]	[199]	[]	[10287041]
874_6867	chr19	10332932	10333332	+	1000	42.5	[5.0143547]	[124]	[]	[]	[10333124]	[]
874_6871	chr19	46784487	46784887	+	1000	42.5	[]	[]	[4.6521926]	[112]	[]	[46784650]
874_688	chr6	31971779	31972179	+	1000	78.5	[1.9982615]	[102]	[]	[]	[31971937]	[]
874_6902	chr21	35475007	35475407	+	1000	42.5	[2.7416787]	[109]	[]	[]	[35475195]	[]
874_6905	chr21	46184753	46185153	+	1000	42.5	[11.809326]	[146]	[]	[]	[46184927]	[]
874_6910	chr22	19877286	19877686	+	1000	42.5	[8.410367, 6.9881845]	[85, 89]	[]	[]	[19877440, 19877444]	[]
874_6914	chr22	20125353	20125753	+	1000	42.5	[]	[]	[3.1237056, 1.9630817, 4.960578, 2.0999358, 6.100014]	[77, 85, 113, 114, 136]	[]	[20125516, 20125524, 20125552, 20125553, 20125575]
874_6916	chr22	20211405	20211805	+	1000	42.5	[]	[]	[1.9788569]	[178]	[]	[20211595]
874_695	chr1	167627748	167628148	+	1000	78.0	[9.2575, 10.085545, 2.6316926]	[148, 150, 153]	[]	[]	[167627980, 167627982, 167627985]	[]
874_6954	chr4	56435230	56435630	+	1000	42.5	[4.1381936, 4.9280696]	[183, 185]	[]	[]	[56435428, 56435430]	[]
874_6955	chr4	72567966	72568366	+	1000	42.5	[2.1308308]	[63]	[]	[]	[72568121]	[]
874_6969	chr5	141849331	141849731	+	1000	42.5	[1.9982615]	[104]	[]	[]	[141849533]	[]
874_6982	chr6	36840151	36840551	+	1000	42.5	[]	[]	[5.5237355, 5.151115, 6.144041, 9.5479765, 2.112402]	[169, 189, 224, 229, 231]	[]	[36840327, 36840347, 36840382, 36840387, 36840389]
874_6987	chr6	42039453	42039853	+	1000	42.5	[]	[]	[2.8389406, 6.5462646, 3.767643, 6.3827605, 5.605397, 3.800836]	[190, 195, 196, 199, 201, 205]	[]	[42039666, 42039671, 42039672, 42039675, 42039677, 42039681]
874_6988	chr6	96897506	96897906	+	1000	42.5	[]	[]	[5.2374, 2.7870793, 4.051251, 3.2314265]	[142, 145, 146, 153]	[]	[96897688, 96897691, 96897692, 96897699]
874_699	chr22	22882179	22882579	+	1000	78.0	[4.8445864, 2.2180395]	[231, 236]	[]	[]	[22882416, 22882421]	[]
874_7	chrM	13681	14081	+	1000	839.5	[3.4310167, 2.468339]	[100, 101]	[]	[]	[13852, 13853]	[]
874_7007	chr7	128398524	128398924	+	1000	42.5	[6.2677636]	[132]	[]	[]	[128398723]	[]
874_7017	chr8	141001386	141001786	+	1000	42.5	[]	[]	[8.942809]	[75]	[]	[141001543]
874_7019	chr9	35646807	35647207	+	1000	42.5	[]	[]	[4.948112, 9.923372, 8.93054, 5.2795334]	[83, 129, 130, 134]	[]	[35646981, 35647027, 35647028, 35647032]
874_7023	chr9	127159261	127159661	+	1000	42.5	[5.254111]	[105]	[]	[]	[127159424]	[]
874_7025	chr9	128428817	128429217	+	1000	42.5	[]	[]	[6.5339026, 2.5242498, 2.9892006]	[95, 115, 135]	[]	[128429006, 128429026, 128429046]
874_7037	chr1	9823007	9823407	+	1000	42.0	[2.262662]	[129]	[]	[]	[9823161]	[]
874_7053	chr1	47213396	47213796	+	1000	42.0	[7.917623, 4.7266374]	[76, 150]	[]	[]	[47213550, 47213624]	[]
874_7081	chr10	69087877	69088277	+	714	42.0	[]	[]	[2.5326884]	[88]	[]	[69088053]
874_7084	chr10	75108758	75109158	+	986	42.0	[4.339677]	[177]	[]	[]	[75108968]	[]
874_7087	chr10	80504083	80504483	+	1000	42.0	[]	[]	[2.9754221, 6.1103067, 4.033833]	[76, 86, 133]	[]	[80504239, 80504249, 80504296]
874_7092	chr11	4607926	4608326	+	1000	42.0	[4.086534]	[157]	[]	[]	[4608165]	[]
874_7095	chr11	47270613	47271013	+	1000	42.0	[3.294941, 2.693127]	[105, 116]	[]	[]	[47270786, 47270797]	[]
874_7098	chr11	77995003	77995403	+	1000	42.0	[]	[]	[9.853821]	[88]	[]	[77995190]
874_7100	chr11	117143986	117144386	+	955	42.0	[]	[]	[3.4529521]	[210]	[]	[117144225]
874_7103	chr12	52280365	52280765	+	1000	42.0	[]	[]	[4.4236946]	[80]	[]	[52280532]
874_7104	chr12	57456086	57456486	+	1000	42.0	[13.979516]	[163]	[]	[]	[57456276]	[]
874_7110	chr13	93314288	93314688	+	1000	42.0	[4.539737]	[200]	[]	[]	[93314497]	[]
874_7115	chr15	55407966	55408366	+	1000	42.0	[3.2430575]	[180]	[]	[]	[55408178]	[]
874_7131	chr16	66900195	66900595	+	1000	42.0	[]	[]	[4.5914435]	[172]	[]	[66900406]
874_7133	chr16	74296717	74297117	+	1000	42.0	[]	[]	[1.7927794]	[91]	[]	[74296896]
874_7139	chr17	36601258	36601658	+	1000	42.0	[]	[]	[2.9241664]	[156]	[]	[36601503]
874_7145	chr18	1002571	1002971	+	1000	42.0	[6.160146]	[172]	[]	[]	[1002783]	[]
874_7149	chr19	1269189	1269589	+	1000	42.0	[]	[]	[3.6315672, 4.0021176]	[79, 80]	[]	[1269353, 1269354]
874_7162	chr19	55258660	55259060	+	1000	42.0	[4.371988]	[60]	[]	[]	[55258817]	[]
874_7171	chr2	74421903	74422303	+	1000	42.0	[1.6873188]	[137]	[]	[]	[74422140]	[]
874_7173	chr2	144331767	144332167	+	1000	42.0	[6.2096386]	[149]	[]	[]	[144331981]	[]
874_7178	chr2	235460660	235461060	+	1000	42.0	[]	[]	[1.9122573]	[171]	[]	[235460900]
874_7189	chr22	19888107	19888507	+	1000	42.0	[6.383642, 6.902933, 15.079276, 5.435024, 4.6511817]	[182, 184, 185, 189, 193]	[]	[]	[19888347, 19888349, 19888350, 19888354, 19888358]	[]
874_7197	chr22	20419075	20419475	+	1000	42.0	[3.5048132]	[179]	[]	[]	[20419300]	[]
874_7202	chr22	21450348	21450748	+	1000	42.0	[]	[]	[4.890142]	[103]	[]	[21450515]
874_7217	chr22	22900519	22900919	+	1000	42.0	[]	[]	[7.239069]	[121]	[]	[22900734]
874_7223	chr3	157115216	157115616	+	1000	42.0	[]	[]	[2.605603]	[154]	[]	[157115394]
874_7228	chr4	70704678	70705078	+	1000	42.0	[2.6105254]	[115]	[]	[]	[70704883]	[]
874_7238	chr5	7869116	7869516	+	1000	42.0	[]	[]	[2.7572992]	[191]	[]	[7869357]
874_7246	chr5	127030767	127031167	+	1000	42.0	[2.693127]	[160]	[]	[]	[127030987]	[]
874_7247	chr5	131797095	131797495	+	1000	42.0	[]	[]	[2.991825]	[155]	[]	[131797312]
874_7255	chr5	181160121	181160521	+	1000	42.0	[7.4386506, 9.412783, 4.506493, 3.8641264]	[119, 121, 122, 124]	[]	[]	[181160283, 181160285, 181160286, 181160288]	[]
874_726	chr17	28741419	28741819	+	1000	77.0	[3.2202404, 5.2353806, 2.330197]	[131, 138, 194]	[]	[]	[28741587, 28741594, 28741650]	[]
874_7266	chr6	43838369	43838769	+	1000	42.0	[]	[]	[7.05832, 3.0734153]	[125, 132]	[]	[43838591, 43838598]
874_7279	chr7	100015723	100016123	+	1000	42.0	[14.1850395]	[136]	[]	[]	[100015913]	[]
874_7283	chr7	100875358	100875758	+	1000	42.0	[2.2812881]	[112]	[]	[]	[100875541]	[]
874_7285	chr7	129720350	129720750	+	1000	42.0	[]	[]	[4.221728]	[90]	[]	[129720523]
874_7288	chr7	140062951	140063351	+	1000	42.0	[]	[]	[2.713169]	[194]	[]	[140063178]
874_7289	chr7	140175714	140176114	+	1000	42.0	[7.473052]	[220]	[]	[]	[140175953]	[]
874_7292	chr8	65644647	65645047	+	1000	42.0	[]	[]	[2.0184584]	[71]	[]	[65644810]
874_7296	chr8	144798908	144799308	+	1000	42.0	[]	[]	[7.138445, 1.6704822]	[161, 164]	[]	[144799134, 144799137]
874_7300	chr9	99071910	99072310	+	1000	42.0	[5.870705]	[183]	[]	[]	[99072123]	[]
874_7310	chrX	154479248	154479648	+	1000	42.0	[]	[]	[1.667941]	[145]	[]	[154479466]
874_733	chr22	23217932	23218332	+	1000	77.0	[]	[]	[2.5676239, 8.818813, 5.4781685, 3.6324492, 5.687999]	[137, 140, 142, 143, 144]	[]	[23218149, 23218152, 23218154, 23218155, 23218156]
874_7333	chr1	46527960	46528360	+	1000	41.5	[]	[]	[8.168141]	[187]	[]	[46528163]
874_7334	chr1	54053101	54053501	+	1000	41.5	[1.6250395, 2.2487798]	[168, 172]	[]	[]	[54053316, 54053320]	[]
874_7337	chr1	112704789	112705189	+	1000	41.5	[4.0856524, 3.3591135, 5.656222, 3.2431219, 9.853821, 5.2345514]	[166, 167, 168, 169, 172, 174]	[]	[]	[112705005, 112705006, 112705007, 112705008, 112705011, 112705013]	[]
874_7343	chr1	154272115	154272515	+	1000	41.5	[]	[]	[13.168762, 3.128074, 2.2169385, 14.133179]	[121, 122, 125, 126]	[]	[154272284, 154272285, 154272288, 154272289]
874_7345	chr1	156456586	156456986	+	997	41.5	[]	[]	[3.6649573]	[108]	[]	[156456774]
874_7346	chr1	156705813	156706213	+	961	41.5	[1.6259215]	[90]	[]	[]	[156705974]	[]
874_7355	chr1	212488630	212489030	+	1000	41.5	[5.6660633]	[114]	[]	[]	[212488791]	[]
874_7356	chr1	212683229	212683629	+	1000	41.5	[]	[]	[5.572007, 3.3898957, 11.173317]	[187, 189, 190]	[]	[212683467, 212683469, 212683470]
874_7357	chr1	222617438	222617838	+	1000	41.5	[]	[]	[5.254111]	[160]	[]	[222617670]
874_7365	chr10	27504388	27504788	+	1000	41.5	[5.520301]	[197]	[]	[]	[27504606]	[]
874_7372	chr10	97292182	97292582	+	1000	41.5	[]	[]	[6.6685624, 1.9665881, 5.132695]	[148, 152, 153]	[]	[97292379, 97292383, 97292384]
874_7374	chr11	827291	827691	+	1000	41.5	[4.5914435, 2.3136835, 16.355913, 3.4827232, 9.479756]	[191, 192, 194, 196, 197]	[]	[]	[827508, 827509, 827511, 827513, 827514]	[]
874_7375	chr11	14520071	14520471	+	1000	41.5	[8.283251]	[96]	[]	[]	[14520242]	[]
874_7380	chr11	68030605	68031005	+	1000	41.5	[]	[]	[4.358988, 5.000855]	[103, 105]	[]	[68030785, 68030787]
874_7384	chr12	27014036	27014436	+	1000	41.5	[]	[]	[2.7661552]	[73]	[]	[27014203]
874_7389	chr12	93441493	93441893	+	1000	41.5	[4.327366]	[134]	[]	[]	[93441687]	[]
874_74	chr19	9834613	9835013	+	1000	251.5	[1.6574349]	[137]	[]	[]	[9834827]	[]
874_7403	chr15	43371144	43371544	+	685	41.5	[]	[]	[2.702865]	[157]	[]	[43371307]
874_7404	chr15	51829508	51829908	+	1000	41.5	[6.244769]	[59]	[2.4904513, 3.3468022, 1.6259215]	[77, 93, 96]	[51829662]	[51829680, 51829696, 51829699]
874_7421	chr17	35142063	35142463	+	1000	41.5	[5.1634774, 6.164083, 9.603302, 3.1447847]	[107, 113, 117, 121]	[]	[]	[35142227, 35142233, 35142237, 35142241]	[]
874_7423	chr17	42017032	42017432	+	1000	41.5	[]	[]	[1.8989294, 4.17176, 9.467226]	[175, 176, 177]	[]	[42017216, 42017217, 42017218]
874_7424	chr17	45316577	45316977	+	1000	41.5	[]	[]	[2.693127, 6.0418897]	[184, 185]	[]	[45316796, 45316797]
874_7431	chr17	76072530	76072930	+	1000	41.5	[1.6892118, 13.192114]	[128, 130]	[1.7004492]	[63]	[76072746, 76072748]	[76072681]
874_7437	chr19	5790922	5791322	+	1000	41.5	[]	[]	[2.1308308]	[172]	[]	[5791161]
874_7444	chr19	35740767	35741167	+	1000	41.5	[2.7572992]	[119]	[]	[]	[35740948]	[]
874_7445	chr19	48169966	48170366	+	1000	41.5	[1.7249256]	[70]	[]	[]	[48170130]	[]
874_7460	chr2	126674021	126674421	+	1000	41.5	[]	[]	[1.7611152]	[175]	[]	[126674254]
874_7462	chr2	181764165	181764565	+	1000	41.5	[5.305817]	[147]	[]	[]	[181764368]	[]
874_7474	chr21	33212062	33212462	+	1000	41.5	[2.722907]	[169]	[]	[]	[33212258]	[]
874_7481	chr22	19770916	19771316	+	980	41.5	[]	[]	[2.5032744]	[174]	[]	[19771092]
874_7483	chr22	20063760	20064160	+	1000	41.5	[]	[]	[7.474967, 8.000956]	[152, 153]	[]	[20063981, 20063982]
874_7491	chr22	20581607	20582007	+	1000	41.5	[]	[]	[2.3848555]	[190]	[]	[20581816]
874_7510	chr22	22219304	22219704	+	1000	41.5	[7.1734715]	[105]	[]	[]	[22219485]	[]
874_7512	chr22	22394643	22395043	+	1000	41.5	[4.591547]	[153]	[]	[]	[22394847]	[]
874_7513	chr22	22397387	22397787	+	1000	41.5	[9.3619585, 3.0609493, 2.5351157]	[90, 92, 93]	[]	[]	[22397560, 22397562, 22397563]	[]
874_7525	chr3	4983101	4983501	+	1000	41.5	[9.41089, 1.8286191, 4.357095, 4.495064]	[191, 192, 193, 196]	[]	[]	[4983305, 4983306, 4983307, 4983310]	[]
874_7528	chr3	12993643	12994043	+	1000	41.5	[2.1632264, 4.1698666, 12.905778, 8.971164, 7.1040435]	[63, 64, 65, 66, 68]	[]	[]	[12993806, 12993807, 12993808, 12993809, 12993811]	[]
874_753	chr1	162372776	162373176	+	1000	76.0	[10.847431, 6.3952265]	[135, 138]	[]	[]	[162373006, 162373009]	[]
874_7535	chr3	197749709	197750109	+	1000	41.5	[]	[]	[4.7813997]	[164]	[]	[197749902]
874_7541	chr5	34656110	34656510	+	1000	41.5	[5.877851]	[150]	[]	[]	[34656323]	[]
874_7547	chr5	108748350	108748750	+	1000	41.5	[5.7223706, 1.8795341]	[80, 98]	[]	[]	[108748530, 108748548]	[]
874_7552	chr5	150289852	150290252	+	1000	41.5	[4.3043294, 5.1634774, 5.974231]	[211, 215, 218]	[]	[]	[150290069, 150290073, 150290076]	[]
874_7556	chr6	2841601	2842001	+	1000	41.5	[1.8305123]	[95]	[]	[]	[2841769]	[]
874_7558	chr6	8063852	8064252	+	1000	41.5	[]	[]	[1.7409183, 10.207177, 10.425123, 7.1259785, 5.076634, 1.6776278, 5.520146, 9.9502, 3.4951892]	[145, 146, 149, 150, 151, 152, 153, 154, 156]	[]	[8064074, 8064075, 8064078, 8064079, 8064080, 8064081, 8064082, 8064083, 8064085]
874_7585	chr6	158536118	158536518	+	1000	41.5	[3.5557413]	[101]	[]	[]	[158536273]	[]
874_7590	chr7	100081592	100081992	+	1000	41.5	[11.606323, 1.8305123]	[171, 172]	[]	[]	[100081784, 100081785]	[]
874_7592	chr7	101815247	101815647	+	919	41.5	[4.8973293]	[243]	[5.7864394, 7.411677, 5.722464, 6.383642, 12.88296, 2.112402]	[188, 189, 190, 191, 193, 195]	[101815493]	[101815438, 101815439, 101815440, 101815441, 101815443, 101815445]
874_7598	chr7	134209557	134209957	+	1000	41.5	[7.512405, 9.129175, 4.115423, 2.7773926]	[117, 118, 121, 142]	[]	[]	[134209730, 134209731, 134209734, 134209755]	[]
874_7613	chr8	127735242	127735642	+	1000	41.5	[6.9659486, 7.5767546]	[128, 131]	[1.729489]	[193]	[127735412, 127735415]	[127735477]
874_7615	chr8	127961207	127961607	+	1000	41.5	[]	[]	[4.134561, 4.1259294]	[181, 184]	[]	[127961446, 127961449]
874_762	chr4	4541878	4542278	+	1000	76.0	[1.8803124, 1.7435427, 7.336976]	[99, 100, 102]	[]	[]	[4542055, 4542056, 4542058]	[]
874_7620	chr9	92115179	92115579	+	1000	41.5	[3.5460136]	[114]	[]	[]	[92115335]	[]
874_7625	chr9	128245560	128245960	+	1000	41.5	[3.3898957, 4.841962]	[121, 123]	[]	[]	[128245711, 128245713]	[]
874_7632	chr1	1001568	1001968	+	1000	41.0	[]	[]	[2.6105254]	[202]	[]	[1001809]
874_7634	chr1	2642934	2643334	+	818	41.0	[2.3478878, 1.7125633]	[139, 176]	[]	[]	[2643124, 2643161]	[]
874_7636	chr1	15152472	15152872	+	1000	41.0	[3.4619026]	[138]	[]	[]	[15152706]	[]
874_7640	chr1	25906284	25906684	+	1000	41.0	[4.9957285, 1.6574349, 3.3466473, 8.634538, 5.4698553, 11.672566]	[164, 165, 166, 167, 169, 170]	[]	[]	[25906517, 25906518, 25906519, 25906520, 25906522, 25906523]	[]
874_7644	chr1	30776490	30776890	+	1000	41.0	[2.3206832]	[125]	[]	[]	[30776672]	[]
874_7646	chr1	32886547	32886947	+	1000	41.0	[]	[]	[3.8351338]	[159]	[]	[32886793]
874_7647	chr1	37479284	37479684	+	1000	41.0	[]	[]	[7.4088793]	[93]	[]	[37479438]
874_7650	chr1	53945257	53945657	+	1000	41.0	[2.5992882, 1.7644244, 7.5468707, 1.8305123]	[138, 158, 164, 165]	[]	[]	[53945443, 53945463, 53945469, 53945470]	[]
874_7652	chr1	111620076	111620476	+	1000	41.0	[5.0029254]	[104]	[]	[]	[111620244]	[]
874_7665	chr1	205678336	205678736	+	1000	41.0	[7.189269]	[84]	[]	[]	[205678501]	[]
874_7676	chr10	17643976	17644376	+	1000	41.0	[]	[]	[12.970127, 11.586281, 10.79557, 7.758876, 4.5914435, 7.5477524, 3.799954]	[168, 171, 172, 173, 174, 177, 181]	[]	[17644182, 17644185, 17644186, 17644187, 17644188, 17644191, 17644195]
874_7678	chr10	68471654	68472054	+	1000	41.0	[3.010125]	[118]	[]	[]	[68471810]	[]
874_7682	chr11	18394446	18394846	+	1000	41.0	[3.6673846]	[61]	[]	[]	[18394607]	[]
874_7697	chr12	95217740	95218140	+	1000	41.0	[]	[]	[2.4523463, 3.767643]	[72, 73]	[]	[95217900, 95217901]
874_7714	chr15	74382438	74382838	+	1000	41.0	[]	[]	[6.8177075, 2.8389406]	[234, 236]	[]	[74382677, 74382679]
874_7715	chr15	89087738	89088138	+	1000	41.0	[2.693127]	[159]	[]	[]	[89087983]	[]
874_7730	chr16	88783839	88784239	+	1000	41.0	[]	[]	[3.6227622]	[177]	[]	[88784073]
874_7740	chr17	76736933	76737333	+	1000	41.0	[]	[]	[1.9754441]	[138]	[]	[76737135]
874_7741	chr17	77494888	77495288	+	1000	41.0	[]	[]	[3.8502443]	[115]	[]	[77495050]
874_7756	chr19	40464651	40465051	+	1000	41.0	[]	[]	[1.6767458]	[185]	[]	[40464892]
874_7764	chr19	54191207	54191607	+	1000	41.0	[]	[]	[8.906991, 3.1956089, 2.4366748, 5.688533, 3.4951892]	[129, 133, 200, 202, 204]	[]	[54191367, 54191371, 54191438, 54191440, 54191442]
874_7769	chr2	11967979	11968379	+	865	41.0	[]	[]	[2.3046393]	[104]	[]	[11968146]
874_777	chr22	22357229	22357629	+	1000	75.5	[]	[]	[4.2436633]	[148]	[]	[22357467]
874_7773	chr2	157786572	157786972	+	1000	41.0	[7.0488505, 3.208656, 5.0940294, 3.3986123]	[118, 120, 123, 125]	[7.292949]	[79]	[157786769, 157786771, 157786774, 157786776]	[157786730]
874_7774	chr2	158456440	158456840	+	902	41.0	[2.1343372, 1.9665881]	[182, 188]	[]	[]	[158456660, 158456666]	[]
874_7785	chr21	34886606	34887006	+	1000	41.0	[8.791667]	[189]	[]	[]	[34886815]	[]
