#PeakID(python identify_motif.py ./ENCODE_processed_files/MEF2A_idr.fa MEF2A --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
9_7341	chr19	3375477	3375877	+	729	33.0	[6.020032]	[153]	[11.830152]	[139]	[3375712]	[3375698]
9_7342	chr19	5880609	5881009	+	629	33.0	[11.212628]	[98]	[]	[]	[5880807]	[]
9_7346	chr19	14142718	14143118	+	947	33.0	[10.577045]	[72]	[8.661756]	[63]	[14142880]	[14142871]
9_7355	chr19	41886601	41887001	+	608	33.0	[12.91896]	[164]	[5.7580857]	[164]	[41886830]	[41886830]
9_736	chr1	155964204	155964604	+	1000	115.0	[]	[]	[12.991903]	[89]	[]	[155964385]
9_7362	chr19	55280900	55281300	+	945	33.0	[]	[]	[7.6777735]	[100]	[]	[55281082]
9_7369	chr2	39483527	39483927	+	1000	33.0	[10.662779]	[154]	[]	[]	[39483759]	[]
9_7379	chr2	144703848	144704248	+	1000	33.0	[7.908006]	[80]	[6.5484657]	[143]	[144704011]	[144704074]
9_738	chr15	67024477	67024877	+	1000	115.0	[16.258217]	[106]	[]	[]	[67024677]	[]
9_739	chr16	85051080	85051480	+	1000	115.0	[9.026804, 7.94265]	[130, 162]	[]	[]	[85051296, 85051328]	[]
9_7397	chr20	3151999	3152399	+	1000	33.0	[]	[]	[16.258217]	[95]	[]	[3152191]
9_740	chr16	87388505	87388905	+	1000	115.0	[]	[]	[6.0514646]	[114]	[]	[87388714]
9_7402	chr20	47253931	47254331	+	946	33.0	[]	[]	[5.9779663]	[103]	[]	[47254124]
9_7410	chr20	58303639	58304039	+	690	33.0	[8.370614]	[146]	[14.754784]	[88]	[58303854]	[58303796]
9_7411	chr21	14526142	14526542	+	1000	33.0	[7.9996214]	[69]	[]	[]	[14526308]	[]
9_7419	chr22	19827309	19827709	+	1000	33.0	[5.7609663]	[183]	[]	[]	[19827524]	[]
9_7420	chr22	19827922	19828322	+	1000	33.0	[7.87519]	[138]	[]	[]	[19828081]	[]
9_7430	chr22	21013209	21013609	+	1000	33.0	[7.3107314]	[173]	[7.0974126]	[170]	[21013436]	[21013433]
9_7434	chr22	21872305	21872705	+	1000	33.0	[7.391603]	[106]	[]	[]	[21872482]	[]
9_7437	chr22	22500122	22500522	+	1000	33.0	[10.85803, 7.343793]	[168, 208]	[6.977661]	[230]	[22500303, 22500343]	[22500365]
9_7439	chr22	22512651	22513051	+	1000	33.0	[6.21491]	[97]	[]	[]	[22512815]	[]
9_744	chr22	29504015	29504415	+	1000	115.0	[]	[]	[17.315159, 7.923]	[116, 129]	[]	[29504229, 29504242]
9_7443	chr22	22807267	22807667	+	1000	33.0	[]	[]	[6.534451]	[213]	[]	[22807492]
9_7445	chr22	22826691	22827091	+	1000	33.0	[9.427555]	[209]	[]	[]	[22826941]	[]
9_7446	chr22	23003744	23004144	+	1000	33.0	[]	[]	[5.705428]	[72]	[]	[23003908]
9_7447	chr22	23030314	23030714	+	1000	33.0	[]	[]	[6.016751]	[155]	[]	[23030544]
9_745	chr22	46456154	46456554	+	1000	115.0	[12.299063]	[123]	[]	[]	[46456369]	[]
9_7465	chr3	146496746	146497146	+	1000	33.0	[7.1491137]	[126]	[]	[]	[146496941]	[]
9_7468	chr3	155282730	155283130	+	882	33.0	[]	[]	[10.746974]	[142]	[]	[155282956]
9_7469	chr3	155335400	155335800	+	1000	33.0	[6.8510647]	[137]	[]	[]	[155335616]	[]
9_747	chr4	55321782	55322182	+	1000	115.0	[15.811725]	[96]	[8.015269]	[96]	[55321970]	[55321970]
9_7475	chr3	186999834	187000234	+	880	33.0	[]	[]	[14.048844]	[68]	[]	[187000001]
9_7484	chr4	78484554	78484954	+	1000	33.0	[]	[]	[5.746375]	[110]	[]	[78484758]
9_7485	chr4	80073246	80073646	+	1000	33.0	[]	[]	[8.316919]	[79]	[]	[80073417]
9_7487	chr4	105196759	105197159	+	1000	33.0	[14.048844]	[95]	[]	[]	[105196948]	[]
9_7488	chr4	121790913	121791313	+	1000	33.0	[]	[]	[6.116989]	[70]	[]	[121791068]
9_7489	chr4	127870698	127871098	+	673	33.0	[9.652645]	[111]	[]	[]	[127870850]	[]
9_749	chr4	141999673	142000073	+	1000	115.0	[6.951866]	[128]	[6.4807563, 7.770012]	[80, 123]	[141999888]	[141999840, 141999883]
9_7492	chr4	159103541	159103941	+	1000	33.0	[15.057976]	[133]	[]	[]	[159103758]	[]
9_7493	chr4	172143507	172143907	+	1000	33.0	[]	[]	[11.867161]	[151]	[]	[172143753]
9_7504	chr5	134437954	134438354	+	1000	33.0	[5.565715]	[152]	[]	[]	[134438171]	[]
9_751	chr7	92634126	92634526	+	1000	115.0	[9.146556]	[121]	[5.7604895]	[122]	[92634339]	[92634340]
9_7523	chr6	13330677	13331077	+	1000	33.0	[12.69387]	[137]	[]	[]	[13330900]	[]
9_7530	chr6	27547641	27548041	+	833	33.0	[6.3096714]	[103]	[]	[]	[27547842]	[]
9_7534	chr6	34315684	34316084	+	1000	33.0	[14.754784]	[99]	[]	[]	[34315880]	[]
9_7535	chr6	35011760	35012160	+	1000	33.0	[]	[]	[13.067403]	[85]	[]	[35011932]
9_755	chr1	150383617	150384017	+	1000	114.0	[]	[]	[17.315159]	[80]	[]	[150383791]
9_7552	chr6	130140061	130140461	+	1000	33.0	[6.9706955]	[108]	[6.9648724, 5.8419495]	[72, 85]	[130140268]	[130140232, 130140245]
9_7554	chr6	144216473	144216873	+	1000	33.0	[10.218181]	[161]	[6.0590153]	[154]	[144216663]	[144216656]
9_7559	chr6	163585289	163585689	+	1000	33.0	[8.218957]	[129]	[13.356004]	[174]	[163585478]	[163585523]
9_756	chr14	64879760	64880160	+	1000	114.0	[10.363728]	[73]	[]	[]	[64879932]	[]
9_757	chr14	92733055	92733455	+	1000	114.0	[]	[]	[17.315159]	[120]	[]	[92733272]
9_7570	chr7	76322879	76323279	+	1000	33.0	[11.56397]	[105]	[]	[]	[76323073]	[]
9_7571	chr7	77171052	77171452	+	1000	33.0	[7.1166778]	[112]	[]	[]	[77171245]	[]
9_7573	chr7	78009460	78009860	+	612	33.0	[13.110946]	[85]	[]	[]	[78009632]	[]
9_758	chr17	58352899	58353299	+	1000	114.0	[12.620911]	[122]	[]	[]	[58353117]	[]
9_7585	chr7	112550435	112550835	+	1000	33.0	[11.190435]	[60]	[]	[]	[112550592]	[]
9_759	chr17	60469720	60470120	+	1000	114.0	[]	[]	[11.200965]	[106]	[]	[60469923]
9_7595	chr7	137965039	137965439	+	1000	33.0	[9.159344]	[184]	[]	[]	[137965260]	[]
9_76	chr10	44913365	44913765	+	1000	349.0	[17.315159]	[127]	[]	[]	[44913592]	[]
9_7611	chr8	73518468	73518868	+	1000	33.0	[]	[]	[5.956703, 17.315159]	[73, 148]	[]	[73518634, 73518709]
9_7612	chr8	94448349	94448749	+	1000	33.0	[7.2498093, 7.8894258]	[158, 181]	[]	[]	[94448546, 94448569]	[]
9_7618	chr8	143951881	143952281	+	1000	33.0	[12.91896]	[147]	[5.7580857]	[147]	[143952036]	[143952036]
9_7619	chr9	35492087	35492487	+	1000	33.0	[]	[]	[6.0917735, 8.018149]	[72, 108]	[]	[35492245, 35492281]
9_762	chr7	135160115	135160515	+	1000	114.0	[6.266578, 10.657917]	[63, 85]	[]	[]	[135160266, 135160288]	[]
9_7620	chr9	92188994	92189394	+	1000	33.0	[]	[]	[17.315159]	[108]	[]	[92189190]
9_7627	chr9	98326231	98326631	+	909	33.0	[9.073612]	[193]	[7.2615194]	[193]	[98326477]	[98326477]
9_7628	chr9	112184189	112184589	+	1000	33.0	[]	[]	[9.406297]	[100]	[]	[112184355]
9_7630	chr9	124758281	124758681	+	1000	33.0	[11.212628, 7.196585]	[116, 157]	[]	[]	[124758477, 124758518]	[]
9_7631	chr9	128094118	128094518	+	1000	33.0	[]	[]	[6.033506]	[70]	[]	[128094272]
9_7642	chr9	130782268	130782668	+	1000	33.0	[5.956703]	[89]	[5.8795323]	[131]	[130782427]	[130782469]
9_7644	chr9	130812212	130812612	+	1000	33.0	[9.920132]	[190]	[12.620911, 8.481095, 7.9996214]	[147, 151, 153]	[130812463]	[130812420, 130812424, 130812426]
9_7651	chr9	131723639	131724039	+	1000	33.0	[]	[]	[17.315159]	[94]	[]	[131723826]
9_7658	chrX	39850714	39851114	+	1000	33.0	[6.7985744]	[113]	[]	[]	[39850869]	[]
9_766	chr10	86889039	86889439	+	1000	113.0	[]	[]	[10.132373]	[94]	[]	[86889233]
9_7660	chrX	54540305	54540705	+	870	33.0	[7.1608043]	[103]	[]	[]	[54540505]	[]
9_7666	chr1	6799605	6800005	+	1000	32.0	[]	[]	[16.258217]	[125]	[]	[6799814]
9_767	chr17	27529179	27529579	+	1000	113.0	[]	[]	[14.048844]	[101]	[]	[27529359]
9_7684	chr1	28512208	28512608	+	1000	32.0	[]	[]	[6.109006]	[140]	[]	[28512434]
9_7687	chr1	37410100	37410500	+	908	32.0	[10.661777]	[140]	[]	[]	[37410328]	[]
9_7689	chr1	38313493	38313893	+	864	32.0	[]	[]	[10.382992]	[88]	[]	[38313674]
9_7690	chr1	40032240	40032640	+	1000	32.0	[12.41287]	[135]	[]	[]	[40032451]	[]
9_7691	chr1	40276104	40276504	+	910	32.0	[13.110946]	[70]	[]	[]	[40276273]	[]
9_7692	chr1	45526419	45526819	+	671	32.0	[]	[]	[17.315159]	[113]	[]	[45526601]
9_7693	chr1	45930739	45931139	+	859	32.0	[8.78769]	[68]	[]	[]	[45930891]	[]
9_7696	chr1	51850381	51850781	+	662	32.0	[11.156079]	[193]	[]	[]	[51850589]	[]
9_77	chr15	75902177	75902577	+	1000	348.0	[15.811725]	[119]	[8.015269]	[119]	[75902391]	[75902391]
9_770	chr19	3608714	3609114	+	1000	113.0	[]	[]	[12.613945]	[118]	[]	[3608926]
9_7701	chr1	67078254	67078654	+	948	32.0	[]	[]	[11.557004]	[154]	[]	[67078483]
9_7704	chr1	86993632	86994032	+	1000	32.0	[5.573738]	[158]	[]	[]	[86993814]	[]
9_7705	chr1	100178078	100178478	+	1000	32.0	[5.673355, 7.1289372]	[93, 116]	[13.469811]	[93]	[100178266, 100178289]	[100178266]
9_772	chr5	65967268	65967668	+	1000	113.0	[]	[]	[11.200965]	[81]	[]	[65967436]
9_7729	chr1	172862772	172863172	+	1000	32.0	[16.258217]	[95]	[]	[]	[172862967]	[]
9_7734	chr1	197017863	197018263	+	1000	32.0	[14.422394]	[152]	[]	[]	[197018068]	[]
9_774	chr5	139985740	139986140	+	1000	113.0	[8.580311]	[159]	[13.929092]	[159]	[139985980]	[139985980]
9_775	chr6	26743001	26743401	+	1000	113.0	[12.299063]	[95]	[]	[]	[26743192]	[]
9_7750	chr10	11555573	11555973	+	1000	32.0	[7.4385543, 14.048844]	[61, 87]	[]	[]	[11555724, 11555750]	[]
9_7774	chr11	207404	207804	+	1000	32.0	[]	[]	[9.572968]	[104]	[]	[207556]
9_7794	chr11	76911099	76911499	+	1000	32.0	[]	[]	[8.102403]	[132]	[]	[76911308]
9_7799	chr11	119262623	119263023	+	628	32.0	[11.036327]	[115]	[6.3231277]	[115]	[119262807]	[119262807]
9_78	chr1	36321173	36321573	+	1000	345.0	[]	[]	[14.124345]	[98]	[]	[36321365]
9_780	chr16	85322874	85323274	+	1000	112.0	[12.299063]	[93]	[]	[]	[85323047]	[]
9_7813	chr12	110095601	110096001	+	771	32.0	[]	[]	[8.3082]	[68]	[]	[110095765]
9_7829	chr13	108006096	108006496	+	1000	32.0	[]	[]	[5.9829335]	[129]	[]	[108006278]
9_7832	chr14	81022987	81023387	+	1000	32.0	[9.154484]	[91]	[6.958328]	[91]	[81023176]	[81023176]
9_7834	chr15	20355124	20355524	+	1000	32.0	[8.015269]	[118]	[15.811725]	[118]	[20355332]	[20355332]
9_7839	chr15	51625243	51625643	+	761	32.0	[13.469811]	[130]	[7.348653, 5.673355]	[105, 130]	[51625459]	[51625434, 51625459]
9_784	chr7	55593501	55593901	+	1000	112.0	[12.613945, 12.613945]	[86, 114]	[]	[]	[55593684, 55593712]	[]
9_7849	chr15	80211141	80211541	+	989	32.0	[15.811725]	[121]	[8.015269]	[121]	[80211349]	[80211349]
9_785	chr7	113142290	113142690	+	1000	112.0	[8.78769]	[72]	[]	[]	[113142461]	[]
9_786	chr7	158710568	158710968	+	1000	112.0	[5.7308784]	[100]	[]	[]	[158710765]	[]
9_7862	chr16	47519572	47519972	+	1000	32.0	[]	[]	[17.315159]	[125]	[]	[47519789]
9_7864	chr16	69445113	69445513	+	1000	32.0	[14.124345]	[138]	[]	[]	[69445348]	[]
9_787	chr9	125131780	125132180	+	1000	112.0	[5.92816]	[79]	[12.640175]	[155]	[125131946]	[125132022]
9_7874	chr17	28763658	28764058	+	1000	32.0	[]	[]	[8.932131]	[177]	[]	[28763838]
9_788	chr1	11790810	11791210	+	1000	111.0	[11.066004]	[142]	[]	[]	[11791042]	[]
9_7883	chr17	44344867	44345267	+	1000	32.0	[7.722887]	[158]	[]	[]	[44345106]	[]
9_7889	chr17	51120944	51121344	+	983	32.0	[]	[]	[6.385992]	[209]	[]	[51121178]
9_789	chr1	16434535	16434935	+	1000	111.0	[]	[]	[17.315159]	[92]	[]	[16434726]
9_7898	chr17	77121831	77122231	+	1000	32.0	[7.5978484]	[118]	[]	[]	[77122049]	[]
9_790	chr10	74039787	74040187	+	1000	111.0	[8.78769]	[98]	[7.163769]	[133]	[74039982]	[74040017]
9_7904	chr18	839237	839637	+	1000	32.0	[]	[]	[9.605836]	[112]	[]	[839409]
9_791	chr11	59857697	59858097	+	1000	111.0	[]	[]	[6.4165115]	[101]	[]	[59857896]
9_7910	chr19	1895338	1895738	+	559	32.0	[14.048844]	[125]	[]	[]	[1895538]	[]
9_792	chr19	10412244	10412644	+	1000	111.0	[9.427555, 8.015269]	[80, 128]	[15.811725]	[128]	[10412413, 10412461]	[10412461]
9_7927	chr19	49469070	49469470	+	653	32.0	[]	[]	[6.2967596, 13.356004]	[71, 107]	[]	[49469239, 49469275]
9_7929	chr19	50269651	50270051	+	1000	32.0	[]	[]	[5.9617734, 10.739767]	[99, 157]	[]	[50269844, 50269902]
9_7935	chr2	12074024	12074424	+	1000	32.0	[8.959805]	[140]	[]	[]	[12074262]	[]
9_7936	chr2	28894257	28894657	+	1000	32.0	[]	[]	[6.0057917]	[126]	[]	[28894437]
9_7939	chr2	38827626	38828026	+	1000	32.0	[9.265598]	[108]	[]	[]	[38827819]	[]
9_7941	chr2	44572489	44572889	+	824	32.0	[]	[]	[6.78736]	[56]	[]	[44572641]
9_7944	chr2	69381243	69381643	+	1000	32.0	[8.4166975]	[183]	[]	[]	[69381467]	[]
9_7946	chr2	73832836	73833236	+	1000	32.0	[]	[]	[10.738278, 11.190435]	[145, 147]	[]	[73833074, 73833076]
9_7952	chr2	105477323	105477723	+	1000	32.0	[11.607512]	[164]	[]	[]	[105477570]	[]
9_796	chr7	150964639	150965039	+	1000	111.0	[5.687546]	[110]	[11.671909]	[110]	[150964845]	[150964845]
9_7961	chr2	177251963	177252363	+	1000	32.0	[]	[]	[8.277597]	[82]	[]	[177252116]
9_7969	chr20	34085676	34086076	+	1000	32.0	[6.2115254]	[179]	[]	[]	[34085914]	[]
9_7976	chr20	50903319	50903719	+	1000	32.0	[]	[]	[6.5147157]	[130]	[]	[50903542]
9_7979	chr20	62652022	62652422	+	1000	32.0	[]	[]	[11.56397]	[92]	[]	[62652208]
9_7981	chr21	31586087	31586487	+	1000	32.0	[]	[]	[10.132373]	[93]	[]	[31586272]
9_7983	chr21	37379669	37380069	+	1000	32.0	[12.872151]	[116]	[9.70553]	[92]	[37379876]	[37379852]
9_7985	chr21	44021592	44021992	+	1000	32.0	[]	[]	[9.590644]	[108]	[]	[44021757]
9_7994	chr22	21717415	21717815	+	1000	32.0	[11.867161, 7.465207]	[114, 159]	[]	[]	[21717607, 21717652]	[]
9_7997	chr22	21804088	21804488	+	1000	32.0	[]	[]	[9.42313]	[105]	[]	[21804239]
9_7998	chr22	21820051	21820451	+	1000	32.0	[10.326717]	[104]	[]	[]	[21820228]	[]
9_8	chr3	93470394	93470794	+	1000	637.0	[]	[]	[6.0747843]	[215]	[]	[93470625]
9_8003	chr22	22495042	22495442	+	1000	32.0	[]	[]	[7.804737]	[213]	[]	[22495288]
9_8008	chr22	22805273	22805673	+	1000	32.0	[8.319862, 6.713071]	[105, 165]	[]	[]	[22805441, 22805501]	[]
9_801	chr17	28599468	28599868	+	1000	110.0	[11.190435]	[124]	[]	[]	[28599673]	[]
9_8011	chr22	23066377	23066777	+	1000	32.0	[12.16521]	[91]	[]	[]	[23066553]	[]
9_8012	chr22	23134697	23135097	+	1000	32.0	[7.196585]	[90]	[]	[]	[23134860]	[]
9_8013	chr22	23191241	23191641	+	1000	32.0	[]	[]	[5.8403587]	[135]	[]	[23191411]
9_8014	chr22	23196044	23196444	+	1000	32.0	[9.231286]	[225]	[]	[]	[23196277]	[]
9_8015	chr22	24146001	24146401	+	1000	32.0	[]	[]	[17.315159]	[114]	[]	[24146200]
9_8018	chr3	9645888	9646288	+	974	32.0	[6.266578]	[134]	[]	[]	[9646122]	[]
9_802	chr17	62062298	62062698	+	1000	110.0	[14.001035]	[102]	[]	[]	[62062499]	[]
9_8023	chr3	25784081	25784481	+	1000	32.0	[]	[]	[10.218181]	[83]	[]	[25784249]
9_8025	chr3	33490769	33491169	+	1000	32.0	[9.026804]	[120]	[]	[]	[33490975]	[]
9_8028	chr3	39150823	39151223	+	996	32.0	[6.454526]	[201]	[]	[]	[39151061]	[]
9_8029	chr3	45511479	45511879	+	1000	32.0	[12.613945]	[144]	[]	[]	[45511717]	[]
9_8031	chr3	58059557	58059957	+	1000	32.0	[]	[]	[6.339522]	[120]	[]	[58059774]
9_8032	chr3	72614619	72615019	+	940	32.0	[10.382992]	[137]	[]	[]	[72614846]	[]
9_8034	chr3	124772189	124772589	+	1000	32.0	[]	[]	[12.497601]	[97]	[]	[124772352]
9_8039	chr3	170361787	170362187	+	1000	32.0	[6.7036223]	[146]	[]	[]	[170362023]	[]
9_8049	chr3	196367007	196367407	+	985	32.0	[7.2060337]	[107]	[14.124345]	[144]	[196367181]	[196367218]
9_805	chr5	65707672	65708072	+	1000	110.0	[12.425659, 8.522148]	[64, 104]	[12.425659]	[64]	[65707836, 65707876]	[65707836]
9_8054	chr4	37826036	37826436	+	944	32.0	[16.258217]	[69]	[8.863191]	[131]	[37826196]	[37826258]
9_8057	chr4	75723344	75723744	+	1000	32.0	[15.811725]	[128]	[8.015269]	[128]	[75723512]	[75723512]
9_8058	chr4	78801035	78801435	+	887	32.0	[]	[]	[17.315159]	[80]	[]	[78801192]
9_8062	chr4	98878523	98878923	+	745	32.0	[]	[]	[9.222055, 7.648357, 8.297655]	[83, 91, 140]	[]	[98878680, 98878688, 98878737]
9_8070	chr4	159003677	159004077	+	1000	32.0	[9.326051]	[98]	[]	[]	[159003862]	[]
9_8074	chr5	10761653	10762053	+	1000	32.0	[14.001035]	[111]	[]	[]	[10761846]	[]
9_8075	chr5	32265888	32266288	+	930	32.0	[8.09485]	[93]	[]	[]	[32266057]	[]
9_8078	chr5	80091694	80092094	+	1000	32.0	[17.315159]	[141]	[]	[]	[80091912]	[]
9_8080	chr5	95710346	95710746	+	641	32.0	[6.5147157]	[124]	[]	[]	[95710541]	[]
9_8081	chr5	132651770	132652170	+	1000	32.0	[9.111534]	[125]	[]	[]	[132651945]	[]
9_8084	chr5	145643237	145643637	+	1000	32.0	[13.929092]	[128]	[8.580311]	[128]	[145643431]	[145643431]
9_8087	chr5	177312937	177313337	+	879	32.0	[12.299063]	[186]	[]	[]	[177313173]	[]
9_8096	chr6	5270072	5270472	+	1000	32.0	[]	[]	[8.856631]	[71]	[]	[5270243]
9_81	chr1	16012716	16013116	+	1000	339.0	[7.7621646, 8.580311]	[95, 145]	[13.929092]	[145]	[16012889, 16012939]	[16012939]
9_8103	chr6	27548380	27548780	+	1000	32.0	[]	[]	[5.7365823, 7.722887]	[122, 145]	[]	[27548600, 27548623]
9_811	chr12	113793249	113793649	+	1000	109.0	[]	[]	[15.057976]	[112]	[]	[113793453]
9_8110	chr6	30179832	30180232	+	1000	32.0	[7.2615194]	[92]	[9.073612]	[92]	[30179998]	[30179998]
9_8114	chr6	32857476	32857876	+	896	32.0	[10.363728]	[155]	[]	[]	[32857647]	[]
9_8124	chr6	125104301	125104701	+	1000	32.0	[14.380129, 8.595365]	[84, 127]	[]	[]	[125104476, 125104519]	[]
9_8127	chr6	143803588	143803988	+	1000	32.0	[7.433952, 15.811725]	[112, 147]	[8.015269]	[147]	[143803753, 143803788]	[143803788]
9_813	chr2	231666826	231667226	+	1000	109.0	[]	[]	[12.872151]	[107]	[]	[231667022]
9_8130	chr6	147301049	147301449	+	1000	32.0	[14.422394]	[132]	[]	[]	[147301252]	[]
9_8131	chr6	149026470	149026870	+	961	32.0	[7.208994, 6.802238]	[122, 143]	[6.166656]	[143]	[149026689, 149026710]	[149026710]
9_814	chr20	38127090	38127490	+	1000	109.0	[10.056873]	[76]	[]	[]	[38127265]	[]
9_8145	chr7	64789170	64789570	+	1000	32.0	[8.262975]	[83]	[]	[]	[64789347]	[]
9_8149	chr7	74584435	74584835	+	975	32.0	[]	[]	[9.42313]	[61]	[]	[74584589]
9_8165	chr7	128366237	128366637	+	1000	32.0	[]	[]	[9.600976]	[113]	[]	[128366443]
9_8166	chr7	128777811	128778211	+	1000	32.0	[7.9996214, 6.116989]	[98, 100]	[]	[]	[128777984, 128777986]	[]
9_8171	chr7	139660190	139660590	+	954	32.0	[]	[]	[7.0974126]	[151]	[]	[139660427]
9_8173	chr7	143240516	143240916	+	1000	32.0	[9.3476305]	[110]	[]	[]	[143240671]	[]
9_8182	chr8	6746072	6746472	+	1000	32.0	[]	[]	[8.179392]	[159]	[]	[6746293]
9_8183	chr8	22960726	22961126	+	1000	32.0	[]	[]	[12.122945]	[118]	[]	[22960929]
9_8190	chr8	61748420	61748820	+	1000	32.0	[8.015269]	[124]	[15.811725]	[124]	[61748632]	[61748632]
9_8194	chr8	123149023	123149423	+	1000	32.0	[6.617891]	[138]	[]	[]	[123149242]	[]
9_8195	chr8	123396731	123397131	+	1000	32.0	[7.395462]	[169]	[6.0057917]	[165]	[123396943]	[123396939]
9_8198	chr9	6896462	6896862	+	1000	32.0	[]	[]	[8.179392]	[168]	[]	[6896710]
9_8203	chr9	108834883	108835283	+	843	32.0	[]	[]	[11.156079]	[111]	[]	[108835084]
9_8205	chr9	120794018	120794418	+	1000	32.0	[7.5559874]	[106]	[12.904769, 5.693151]	[106, 120]	[120794214]	[120794214, 120794228]
9_8208	chr9	130739674	130740074	+	1000	32.0	[6.1848693, 6.0590153]	[180, 213]	[]	[]	[130739872, 130739905]	[]
9_8218	chr9	131137781	131138181	+	1000	32.0	[]	[]	[7.770012]	[199]	[]	[131138004]
9_8220	chr9	131174562	131174962	+	1000	32.0	[5.560465]	[150]	[]	[]	[131174778]	[]
9_8226	chr9	131257346	131257746	+	1000	32.0	[]	[]	[6.261718]	[191]	[]	[131257557]
9_823	chr12	56867232	56867632	+	1000	108.0	[6.3385205]	[154]	[14.124345]	[72]	[56867481]	[56867399]
9_8235	chrX	49175313	49175713	+	708	32.0	[13.067403]	[134]	[]	[]	[49175531]	[]
9_8238	chrX	155893589	155893989	+	574	32.0	[12.872151]	[83]	[]	[]	[155893770]	[]
9_824	chr12	98646379	98646779	+	1000	108.0	[]	[]	[7.79969]	[120]	[]	[98646590]
9_825	chr12	101705849	101706249	+	1000	108.0	[14.422394]	[111]	[]	[]	[101706053]	[]
9_8251	chr1	25032139	25032539	+	1000	31.0	[11.401335]	[165]	[11.401335]	[165]	[25032378]	[25032378]
9_8256	chr1	27197893	27198293	+	1000	31.0	[]	[]	[6.8893723]	[102]	[]	[27198065]
9_8257	chr1	30765194	30765594	+	1000	31.0	[17.315159]	[156]	[]	[]	[30765408]	[]
9_8271	chr1	46333598	46333998	+	1000	31.0	[]	[]	[5.705428]	[93]	[]	[46333749]
9_8274	chr1	51955718	51956118	+	1000	31.0	[17.315159]	[149]	[]	[]	[51955937]	[]
9_8285	chr1	121080243	121080643	+	816	31.0	[9.073612]	[166]	[7.2615194]	[166]	[121080480]	[121080480]
9_8290	chr1	156755584	156755984	+	1000	31.0	[10.04188]	[84]	[]	[]	[156755750]	[]
9_8291	chr1	158246559	158246959	+	1000	31.0	[]	[]	[6.2986765]	[100]	[]	[158246743]
9_8295	chr1	169309068	169309468	+	1000	31.0	[]	[]	[5.629383]	[141]	[]	[169309285]
9_830	chr22	39246819	39247219	+	1000	108.0	[15.811725, 6.208222]	[121, 145]	[8.015269]	[121]	[39247019, 39247043]	[39247019]
9_8300	chr1	182392770	182393170	+	975	31.0	[]	[]	[17.315159]	[123]	[]	[182392961]
9_8303	chr1	200207829	200208229	+	1000	31.0	[]	[]	[12.872151]	[84]	[]	[200208013]
9_8313	chr1	207308353	207308753	+	1000	31.0	[7.43285, 6.39983]	[178, 181]	[]	[]	[207308546, 207308549]	[]
9_8319	chr1	226626443	226626843	+	1000	31.0	[]	[]	[7.1641073]	[154]	[]	[226626671]
9_832	chr3	157115267	157115667	+	1000	108.0	[13.356004]	[102]	[]	[]	[157115457]	[]
9_8322	chr1	234554871	234555271	+	680	31.0	[]	[]	[6.21491]	[100]	[]	[234555031]
9_8325	chr1	245337694	245338094	+	1000	31.0	[6.0095835, 8.522148]	[100, 144]	[]	[]	[245337888, 245337932]	[]
9_833	chr5	62285366	62285766	+	1000	108.0	[12.991903]	[91]	[]	[]	[62285554]	[]
9_8330	chr10	28735092	28735492	+	908	31.0	[5.7620244]	[174]	[]	[]	[28735304]	[]
9_8340	chr10	73366918	73367318	+	899	31.0	[]	[]	[7.0187144]	[64]	[]	[73367082]
9_8343	chr10	92871055	92871455	+	1000	31.0	[15.057976]	[77]	[]	[]	[92871229]	[]
9_8345	chr11	16012368	16012768	+	983	31.0	[8.580311]	[131]	[13.929092, 6.1743393]	[131, 133]	[16012588]	[16012588, 16012590]
9_8346	chr11	18651175	18651575	+	1000	31.0	[]	[]	[7.9241214]	[157]	[]	[18651407]
9_8348	chr11	36105306	36105706	+	1000	31.0	[6.0023556]	[105]	[]	[]	[36105490]	[]
9_8367	chr11	129945348	129945748	+	940	31.0	[5.8359895]	[130]	[]	[]	[129945575]	[]
9_8369	chr12	6612980	6613380	+	1000	31.0	[7.888673]	[125]	[]	[]	[6613181]	[]
9_8372	chr12	47208489	47208889	+	1000	31.0	[]	[]	[14.124345, 10.81022]	[95, 101]	[]	[47208673, 47208679]
9_8374	chr12	50765304	50765704	+	1000	31.0	[7.9241214, 11.036327, 9.652645]	[86, 88, 150]	[6.3231277]	[88]	[50765471, 50765473, 50765535]	[50765473]
9_8379	chr12	76781371	76781771	+	1000	31.0	[8.482584]	[85]	[]	[]	[76781548]	[]
9_8383	chr12	104577379	104577779	+	636	31.0	[]	[]	[13.323187]	[124]	[]	[104577598]
9_8389	chr12	122410063	122410463	+	1000	31.0	[13.929092]	[178]	[8.580311]	[178]	[122410305]	[122410305]
9_8392	chr13	21149579	21149979	+	697	31.0	[8.015269]	[121]	[15.811725]	[121]	[21149791]	[21149791]
9_8394	chr13	50911879	50912279	+	651	31.0	[7.7277474]	[155]	[]	[]	[50912116]	[]
9_8395	chr13	95315677	95316077	+	1000	31.0	[13.469811]	[137]	[5.673355]	[137]	[95315902]	[95315902]
9_8396	chr13	99436837	99437237	+	1000	31.0	[5.685467]	[113]	[]	[]	[99437049]	[]
