#PeakID(python scan_motif.py ./ENCODE_processed_files/TEAD2_idr.fa TEAD2 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
965_6854	chr6	30516204	30516604	+	871	32.5	[12.834519]	[145]	[]	[]	[30516409]	[]
965_6855	chr6	31401412	31401812	+	771	32.5	[10.269137]	[160]	[]	[]	[31401624]	[]
965_686	chr12	110271636	110272036	+	1000	79.0	[7.6749144]	[120]	[]	[]	[110271851]	[]
965_6860	chr6	37653829	37654229	+	737	32.5	[]	[]	[8.731906]	[135]	[]	[37654042]
965_6861	chr6	39228115	39228515	+	661	32.5	[10.269137]	[158]	[]	[]	[39228334]	[]
965_6864	chr6	86683050	86683450	+	959	32.5	[]	[]	[8.366211]	[70]	[]	[86683201]
965_687	chr14	37167271	37167671	+	1000	79.0	[8.311733]	[115]	[]	[]	[37167458]	[]
965_6881	chr7	135801001	135801401	+	821	32.5	[]	[]	[7.6554527]	[74]	[]	[135801168]
965_6883	chr7	151008432	151008832	+	937	32.5	[]	[]	[9.390524]	[116]	[]	[151008602]
965_6886	chr8	73281600	73282000	+	779	32.5	[]	[]	[12.834519, 7.5994935]	[149, 164]	[]	[73281820, 73281835]
965_6887	chr8	124921304	124921704	+	863	32.5	[]	[]	[10.269137]	[135]	[]	[124921534]
965_689	chr16	10362314	10362714	+	1000	79.0	[10.269137]	[82]	[]	[]	[10362495]	[]
965_6891	chr9	35733125	35733525	+	951	32.5	[12.834519, 8.518976]	[94, 121]	[]	[]	[35733315, 35733342]	[]
965_6894	chr9	113540869	113541269	+	545	32.5	[7.9547687]	[157]	[]	[]	[113541080]	[]
965_6899	chr9	128688467	128688867	+	738	32.5	[]	[]	[8.518976]	[123]	[]	[128688682]
965_69	chr12	27703669	27704069	+	1000	273.5	[]	[]	[10.269137]	[98]	[]	[27703864]
965_690	chr18	2854149	2854549	+	1000	79.0	[]	[]	[9.390524]	[127]	[]	[2854346]
965_6905	chr9	131217078	131217478	+	913	32.5	[8.176826]	[92]	[]	[]	[131217266]	[]
965_6906	chr9	132946601	132947001	+	940	32.5	[7.6554527]	[147]	[10.269137]	[92]	[132946843]	[132946788]
965_6911	chr1	15174245	15174645	+	888	32.0	[9.390524]	[131]	[]	[]	[15174462]	[]
965_6912	chr1	15800414	15800814	+	820	32.0	[12.834519]	[121]	[]	[]	[15800614]	[]
965_6913	chr1	15885934	15886334	+	858	32.0	[10.269137]	[160]	[]	[]	[15886180]	[]
965_6917	chr1	25992170	25992570	+	618	32.0	[7.7329817]	[203]	[]	[]	[25992412]	[]
965_692	chr19	49465256	49465656	+	1000	79.0	[]	[]	[9.390524]	[166]	[]	[49465485]
965_6920	chr1	36223071	36223471	+	872	32.0	[]	[]	[10.269137]	[101]	[]	[36223247]
965_6921	chr1	38744520	38744920	+	859	32.0	[9.390524]	[107]	[]	[]	[38744723]	[]
965_6924	chr1	45410710	45411110	+	754	32.0	[8.311733]	[149]	[9.390524]	[183]	[45410910]	[45410944]
965_6925	chr1	65253872	65254272	+	733	32.0	[]	[]	[7.9547687]	[187]	[]	[65254065]
965_6933	chr1	110874779	110875179	+	913	32.0	[]	[]	[7.7999115]	[145]	[]	[110875014]
965_6938	chr1	152035021	152035421	+	543	32.0	[7.6749144]	[115]	[]	[]	[152035227]	[]
965_6939	chr1	157369690	157370090	+	905	32.0	[8.311733]	[173]	[]	[]	[157369901]	[]
965_694	chr3	4943556	4943956	+	1000	79.0	[9.390524, 10.269137]	[65, 94]	[]	[]	[4943715, 4943744]	[]
965_6940	chr1	160376479	160376879	+	895	32.0	[8.518976]	[89]	[]	[]	[160376643]	[]
965_6944	chr1	167933780	167934180	+	947	32.0	[]	[]	[9.390524]	[164]	[]	[167933993]
965_6946	chr1	176880899	176881299	+	875	32.0	[]	[]	[12.834519]	[169]	[]	[176881126]
965_6948	chr1	180854432	180854832	+	758	32.0	[]	[]	[10.269137]	[64]	[]	[180854585]
965_6949	chr1	183633659	183634059	+	619	32.0	[12.834519]	[128]	[8.366211]	[117]	[183633883]	[183633872]
965_695	chr3	44468120	44468520	+	1000	79.0	[8.311733]	[134]	[]	[]	[44468351]	[]
965_6952	chr1	203025527	203025927	+	761	32.0	[7.7999115]	[210]	[]	[]	[203025755]	[]
965_6956	chr1	207873163	207873563	+	929	32.0	[]	[]	[8.366211]	[83]	[]	[207873317]
965_696	chr1	234867346	234867746	+	1000	78.5	[8.518976]	[157]	[]	[]	[234867573]	[]
965_6961	chr1	231065713	231066113	+	826	32.0	[]	[]	[7.6554527]	[173]	[]	[231065926]
965_6962	chr1	231358004	231358404	+	701	32.0	[]	[]	[8.366211]	[134]	[]	[231358156]
965_6963	chr1	244835238	244835638	+	888	32.0	[]	[]	[8.196857]	[87]	[]	[244835416]
965_6969	chr10	42087860	42088260	+	907	32.0	[]	[]	[8.196857]	[156]	[]	[42088109]
965_697	chr19	49349631	49350031	+	1000	78.5	[10.269137]	[101]	[]	[]	[49349807]	[]
965_6975	chr10	80143727	80144127	+	859	32.0	[]	[]	[12.834519]	[104]	[]	[80143919]
965_6976	chr10	96129517	96129917	+	916	32.0	[8.518976]	[110]	[]	[]	[96129720]	[]
965_6981	chr11	17186956	17187356	+	911	32.0	[]	[]	[8.366211]	[128]	[]	[17187171]
965_6982	chr11	22875848	22876248	+	865	32.0	[12.834519]	[95]	[8.176826]	[74]	[22876024]	[22876003]
965_6983	chr11	44564917	44565317	+	708	32.0	[]	[]	[10.269137]	[129]	[]	[44565114]
965_6985	chr11	47268613	47269013	+	907	32.0	[12.834519]	[89]	[]	[]	[47268787]	[]
965_6989	chr11	61545367	61545767	+	774	32.0	[]	[]	[8.518976]	[87]	[]	[61545546]
965_6990	chr11	62771018	62771418	+	747	32.0	[]	[]	[8.196857]	[163]	[]	[62771250]
965_6992	chr11	65903117	65903517	+	915	32.0	[12.834519, 7.8428354]	[117, 164]	[]	[]	[65903313, 65903360]	[]
965_6995	chr11	111983245	111983645	+	880	32.0	[12.834519]	[121]	[12.834519]	[103]	[111983435]	[111983417]
965_6996	chr11	112073897	112074297	+	797	32.0	[]	[]	[12.834519]	[132]	[]	[112074098]
965_6999	chr12	7058198	7058598	+	917	32.0	[8.311733]	[113]	[9.390524]	[147]	[7058409]	[7058443]
965_7	chrUn_KI270438v1	103893	104293	+	1000	850.0	[]	[]	[8.518976, 8.518976, 8.518976]	[60, 75, 115]	[]	[104053, 104068, 104108]
965_7000	chr12	56300612	56301012	+	884	32.0	[]	[]	[12.834519]	[58]	[]	[56300770]
965_7007	chr13	80607393	80607793	+	878	32.0	[]	[]	[8.196857]	[163]	[]	[80607639]
965_701	chr8	26641694	26642094	+	1000	78.5	[9.390524]	[82]	[]	[]	[26641852]	[]
965_7012	chr13	107871108	107871508	+	877	32.0	[]	[]	[7.7999115]	[223]	[]	[107871350]
965_7015	chr14	63102167	63102567	+	928	32.0	[7.6554527, 9.390524, 12.834519]	[109, 131, 147]	[7.7329817]	[177]	[63102340, 63102362, 63102378]	[63102408]
965_7020	chr15	69452084	69452484	+	835	32.0	[]	[]	[8.366211]	[204]	[]	[69452313]
965_7021	chr15	74100012	74100412	+	773	32.0	[]	[]	[9.390524]	[135]	[]	[74100231]
965_7024	chr15	92801694	92802094	+	920	32.0	[9.390524]	[194]	[8.518976]	[166]	[92801927]	[92801899]
965_7026	chr16	8109056	8109456	+	675	32.0	[8.731906]	[146]	[]	[]	[8109298]	[]
965_7032	chr16	75087100	75087500	+	813	32.0	[10.269137]	[74]	[]	[]	[75087253]	[]
965_7033	chr16	81828049	81828449	+	775	32.0	[]	[]	[8.731906, 10.269137]	[133, 200]	[]	[81828227, 81828294]
965_704	chr16	34590713	34591113	+	1000	78.0	[12.834519, 8.196857, 8.196857]	[77, 121, 160]	[]	[]	[34590869, 34590913, 34590952]	[]
965_7042	chr18	1508632	1509032	+	730	32.0	[]	[]	[7.9547687, 7.9547687]	[122, 159]	[]	[1508820, 1508857]
965_7048	chr19	6600060	6600460	+	749	32.0	[]	[]	[7.8428354]	[107]	[]	[6600257]
965_7049	chr19	14009114	14009514	+	916	32.0	[8.311733]	[145]	[]	[]	[14009337]	[]
965_705	chr18	3652678	3653078	+	1000	78.0	[7.7329817]	[167]	[]	[]	[3652918]	[]
965_7054	chr19	48795405	48795805	+	929	32.0	[]	[]	[8.731906]	[101]	[]	[48795576]
965_7055	chr19	49813394	49813794	+	927	32.0	[12.834519]	[68]	[]	[]	[49813559]	[]
965_7056	chr19	50368723	50369123	+	903	32.0	[]	[]	[10.269137]	[58]	[]	[50368875]
965_7059	chr2	24253254	24253654	+	708	32.0	[8.311733, 7.8428354, 8.518976]	[107, 150, 175]	[]	[]	[24253417, 24253460, 24253485]	[]
965_706	chr18	11925773	11926173	+	1000	78.0	[]	[]	[7.6749144, 12.834519]	[89, 127]	[]	[11925950, 11925988]
965_7060	chr2	30165014	30165414	+	908	32.0	[9.390524]	[62]	[]	[]	[30165165]	[]
965_7066	chr2	86214151	86214551	+	812	32.0	[8.731906]	[117]	[]	[]	[86214342]	[]
965_7068	chr2	110695134	110695534	+	910	32.0	[12.834519]	[109]	[]	[]	[110695331]	[]
965_7069	chr2	120914864	120915264	+	814	32.0	[7.7329817]	[92]	[12.834519]	[106]	[120915053]	[120915067]
965_7070	chr2	157257243	157257643	+	891	32.0	[9.390524]	[94]	[8.731906]	[74]	[157257430]	[157257410]
965_7074	chr2	215831253	215831653	+	920	32.0	[8.176826]	[76]	[]	[]	[215831423]	[]
965_7075	chr20	4038122	4038522	+	910	32.0	[]	[]	[8.366211]	[95]	[]	[4038312]
965_7077	chr20	23146798	23147198	+	909	32.0	[]	[]	[12.834519]	[96]	[]	[23146990]
965_7079	chr20	49101086	49101486	+	581	32.0	[8.731906]	[123]	[]	[]	[49101279]	[]
965_7084	chr22	19233994	19234394	+	714	32.0	[]	[]	[8.731906]	[175]	[]	[19234241]
965_7086	chr22	19945175	19945575	+	912	32.0	[12.834519]	[152]	[]	[]	[19945417]	[]
965_7096	chr22	21721632	21722032	+	784	32.0	[9.390524]	[184]	[]	[]	[21721866]	[]
965_7098	chr22	21927295	21927695	+	926	32.0	[]	[]	[12.834519]	[129]	[]	[21927500]
965_71	chrUn_KI270438v1	108516	108916	+	1000	272.0	[]	[]	[12.834519, 8.518976, 8.518976, 8.518976]	[54, 99, 129, 144]	[]	[108667, 108712, 108742, 108757]
965_7101	chr22	22032743	22033143	+	879	32.0	[]	[]	[7.7999115]	[242]	[]	[22032992]
965_7108	chr22	22401158	22401558	+	872	32.0	[7.9547687]	[151]	[8.196857]	[131]	[22401399]	[22401379]
965_7109	chr22	22432926	22433326	+	923	32.0	[8.311733]	[78]	[12.834519]	[152]	[22433086]	[22433160]
965_711	chr20	31061202	31061602	+	1000	78.0	[]	[]	[7.6554527, 12.834519, 12.834519, 8.518976, 10.269137, 8.518976, 8.518976]	[82, 107, 117, 127, 132, 157, 162]	[]	[31061359, 31061384, 31061394, 31061404, 31061409, 31061434, 31061439]
965_7113	chr22	22853569	22853969	+	769	32.0	[8.196857]	[141]	[]	[]	[22853729]	[]
965_7115	chr22_KI270736v1_random	180078	180478	+	719	32.0	[]	[]	[8.518976, 8.518976, 12.834519, 8.518976]	[123, 128, 133, 148]	[]	[180291, 180296, 180301, 180316]
965_7117	chr3	9793603	9794003	+	659	32.0	[10.269137]	[87]	[]	[]	[9793785]	[]
965_712	chr3	46509245	46509645	+	1000	78.0	[9.390524, 7.7329817]	[112, 149]	[]	[]	[46509432, 46509469]	[]
965_7120	chr3	45660094	45660494	+	910	32.0	[]	[]	[8.311733]	[85]	[]	[45660263]
965_7121	chr3	47281490	47281890	+	748	32.0	[]	[]	[12.834519]	[103]	[]	[47281677]
965_7122	chr3	138410215	138410615	+	907	32.0	[7.6749144]	[103]	[]	[]	[138410407]	[]
965_7127	chr4	26576368	26576768	+	928	32.0	[9.390524]	[157]	[8.196857]	[98]	[26576602]	[26576543]
965_7129	chr4	71441784	71442184	+	574	32.0	[12.834519]	[74]	[]	[]	[71441942]	[]
965_7131	chr5	1185769	1186169	+	945	32.0	[]	[]	[7.6554527]	[78]	[]	[1185923]
965_7133	chr5	42872789	42873189	+	902	32.0	[7.6554527]	[131]	[]	[]	[42872971]	[]
965_7134	chr5	56264395	56264795	+	855	32.0	[]	[]	[9.390524]	[88]	[]	[56264568]
965_7136	chr5	98963650	98964050	+	876	32.0	[8.366211]	[110]	[8.366211]	[101]	[98963853]	[98963844]
965_7138	chr5	139403759	139404159	+	920	32.0	[7.8428354]	[100]	[]	[]	[139403945]	[]
965_7140	chr5	149455803	149456203	+	908	32.0	[]	[]	[8.311733]	[148]	[]	[149456032]
965_7141	chr5	151684870	151685270	+	911	32.0	[10.269137]	[142]	[]	[]	[151685077]	[]
965_7142	chr5	154272971	154273371	+	927	32.0	[]	[]	[9.390524]	[157]	[]	[154273196]
965_7143	chr6	8085015	8085415	+	652	32.0	[8.311733]	[160]	[10.269137]	[92]	[8085263]	[8085195]
965_7144	chr6	16265254	16265654	+	922	32.0	[7.6749144]	[100]	[]	[]	[16265435]	[]
965_7145	chr6	20291618	20292018	+	859	32.0	[]	[]	[10.269137]	[119]	[]	[20291789]
965_7148	chr6	26322466	26322866	+	800	32.0	[9.390524]	[247]	[]	[]	[26322714]	[]
965_7151	chr6	28735180	28735580	+	921	32.0	[]	[]	[8.731906, 8.731906]	[171, 195]	[]	[28735393, 28735417]
965_7152	chr6	31620212	31620612	+	768	32.0	[10.269137]	[149]	[]	[]	[31620422]	[]
965_7160	chr6	144087734	144088134	+	858	32.0	[]	[]	[7.5994935]	[106]	[]	[144087889]
965_7161	chr6	157461521	157461921	+	710	32.0	[]	[]	[7.7999115]	[207]	[]	[157461741]
965_7167	chr7	38846253	38846653	+	863	32.0	[10.269137]	[115]	[]	[]	[38846465]	[]
965_717	chr22	19827622	19828022	+	1000	77.5	[]	[]	[8.366211]	[161]	[]	[19827873]
965_7173	chr7	106796669	106797069	+	735	32.0	[]	[]	[10.269137]	[121]	[]	[106796865]
965_7175	chr7	106872080	106872480	+	915	32.0	[9.390524]	[90]	[]	[]	[106872242]	[]
965_7176	chr7	106952585	106952985	+	886	32.0	[]	[]	[9.390524]	[139]	[]	[106952822]
965_7177	chr7	106980184	106980584	+	851	32.0	[9.390524]	[152]	[]	[]	[106980419]	[]
965_7179	chr7	108489156	108489556	+	916	32.0	[8.311733, 8.518976]	[107, 197]	[]	[]	[108489315, 108489405]	[]
965_7182	chr7	128737951	128738351	+	912	32.0	[7.7329817]	[180]	[]	[]	[128738197]	[]
965_7186	chr7	133354336	133354736	+	922	32.0	[]	[]	[9.390524]	[132]	[]	[133354564]
965_7189	chr7	149495163	149495563	+	769	32.0	[8.176826]	[113]	[7.6554527]	[134]	[149495328]	[149495349]
965_7196	chr8	74350313	74350713	+	672	32.0	[10.269137]	[160]	[]	[]	[74350557]	[]
965_7197	chr8	123613611	123614011	+	869	32.0	[]	[]	[7.6554527]	[178]	[]	[123613849]
965_7199	chr9	68697814	68698214	+	878	32.0	[]	[]	[12.834519]	[165]	[]	[68698031]
965_72	chr15	90648268	90648668	+	1000	269.0	[10.269137]	[129]	[]	[]	[90648493]	[]
965_720	chr22	23183305	23183705	+	1000	77.5	[10.269137]	[220]	[]	[]	[23183528]	[]
965_7200	chr9	70398166	70398566	+	917	32.0	[12.834519]	[157]	[]	[]	[70398411]	[]
965_7203	chr9	112903152	112903552	+	873	32.0	[8.311733]	[121]	[8.731906]	[87]	[112903370]	[112903336]
965_7205	chr9	122446924	122447324	+	880	32.0	[12.834519]	[130]	[]	[]	[122447116]	[]
965_7212	chr9	137425518	137425918	+	754	32.0	[7.6749144]	[85]	[]	[]	[137425674]	[]
965_7215	chrX	120228093	120228493	+	818	32.0	[8.176826]	[126]	[]	[]	[120228285]	[]
965_722	chr4	184339666	184340066	+	1000	77.5	[]	[]	[10.269137]	[102]	[]	[184339859]
965_7225	chr1	25246165	25246565	+	906	31.5	[7.5994935]	[198]	[]	[]	[25246407]	[]
965_7227	chr1	26080410	26080810	+	897	31.5	[]	[]	[10.269137]	[101]	[]	[26080596]
965_7229	chr1	27428233	27428633	+	887	31.5	[12.834519, 8.311733]	[72, 137]	[]	[]	[27428398, 27428463]	[]
965_723	chr9	99821615	99822015	+	1000	77.5	[10.269137]	[98]	[]	[]	[99821811]	[]
965_7234	chr1	36134941	36135341	+	743	31.5	[]	[]	[12.834519]	[112]	[]	[36135142]
965_7236	chr1	52635646	52636046	+	631	31.5	[9.390524]	[146]	[8.311733]	[180]	[52635823]	[52635857]
965_7246	chr1	124225144	124225544	+	813	31.5	[8.366211]	[123]	[9.390524]	[136]	[124225360]	[124225373]
965_7248	chr1	143215657	143216057	+	803	31.5	[]	[]	[8.518976, 8.518976]	[135, 140]	[]	[143215830, 143215835]
965_725	chr1	123648179	123648579	+	1000	77.0	[]	[]	[9.390524]	[74]	[]	[123648349]
965_7250	chr1	161153882	161154282	+	723	31.5	[]	[]	[7.9547687]	[149]	[]	[161154099]
965_7255	chr1	176559838	176560238	+	825	31.5	[]	[]	[12.834519]	[130]	[]	[176560050]
965_7258	chr1	182445966	182446366	+	901	31.5	[]	[]	[7.5994935]	[222]	[]	[182446193]
965_7259	chr1	182586159	182586559	+	873	31.5	[]	[]	[9.390524]	[160]	[]	[182586377]
965_726	chr10	42079606	42080006	+	1000	77.0	[]	[]	[8.196857]	[75]	[]	[42079768]
965_7260	chr1	193395399	193395799	+	809	31.5	[]	[]	[10.269137]	[159]	[]	[193395602]
965_7261	chr1	206634201	206634601	+	892	31.5	[]	[]	[9.390524]	[180]	[]	[206634395]
965_7262	chr1	212605587	212605987	+	856	31.5	[8.176826]	[151]	[]	[]	[212605800]	[]
965_7263	chr1	223848002	223848402	+	890	31.5	[]	[]	[7.9547687]	[156]	[]	[223848246]
965_7264	chr1	225962106	225962506	+	858	31.5	[]	[]	[7.7999115]	[114]	[]	[225962317]
965_7267	chr1	236503275	236503675	+	879	31.5	[7.7329817]	[152]	[]	[]	[236503498]	[]
965_7268	chr1	236567556	236567956	+	906	31.5	[7.6749144]	[119]	[]	[]	[236567765]	[]
965_7269	chr10	28682136	28682536	+	862	31.5	[]	[]	[7.6749144]	[189]	[]	[28682363]
965_727	chr13	107883723	107884123	+	1000	77.0	[12.834519]	[124]	[]	[]	[107883893]	[]
965_7273	chr10	72243807	72244207	+	881	31.5	[7.7329817, 7.6554527]	[201, 208]	[]	[]	[72244048, 72244055]	[]
965_728	chr2	68829223	68829623	+	1000	77.0	[12.834519]	[92]	[]	[]	[68829411]	[]
965_7280	chr11	65711850	65712250	+	827	31.5	[7.7329817]	[154]	[]	[]	[65712095]	[]
965_7281	chr11	65859014	65859414	+	836	31.5	[12.834519]	[184]	[]	[]	[65859249]	[]
965_7283	chr11	86245088	86245488	+	869	31.5	[7.6749144]	[82]	[8.366211]	[151]	[86245270]	[86245339]
965_7284	chr11	96506958	96507358	+	759	31.5	[8.366211, 8.366211]	[89, 132]	[]	[]	[96507135, 96507178]	[]
965_7285	chr11	118002712	118003112	+	871	31.5	[]	[]	[10.269137]	[199]	[]	[118002915]
965_7286	chr11	118620712	118621112	+	877	31.5	[]	[]	[12.834519]	[158]	[]	[118620952]
965_7289	chr12	31315351	31315751	+	920	31.5	[7.6749144]	[227]	[]	[]	[31315596]	[]
965_7291	chr12	62250620	62251020	+	884	31.5	[]	[]	[12.834519]	[84]	[]	[62250785]
965_7294	chr12	115823699	115824099	+	868	31.5	[]	[]	[7.7999115]	[165]	[]	[115823920]
965_7295	chr12	119235294	119235694	+	755	31.5	[7.6749144]	[130]	[]	[]	[119235512]	[]
965_7296	chr12	121742880	121743280	+	882	31.5	[]	[]	[8.311733]	[209]	[]	[121743106]
965_7297	chr13	44143189	44143589	+	895	31.5	[]	[]	[8.518976, 12.834519]	[99, 104]	[]	[44143380, 44143385]
965_7299	chr13	91400280	91400680	+	752	31.5	[8.366211]	[77]	[]	[]	[91400456]	[]
965_73	chr1	143194869	143195269	+	1000	267.5	[]	[]	[8.518976, 8.518976]	[127, 132]	[]	[143195091, 143195096]
965_7301	chr13	91699729	91700129	+	891	31.5	[]	[]	[8.311733]	[217]	[]	[91699950]
965_7303	chr13	107919538	107919938	+	700	31.5	[7.6554527]	[140]	[]	[]	[107919695]	[]
965_7306	chr15	40160973	40161373	+	889	31.5	[]	[]	[10.269137]	[143]	[]	[40161211]
965_7313	chr15	90034201	90034601	+	786	31.5	[9.390524]	[142]	[]	[]	[90034422]	[]
965_7316	chr16	106997	107397	+	906	31.5	[8.196857]	[99]	[]	[]	[107183]	[]
965_7317	chr16	30747915	30748315	+	650	31.5	[8.518976]	[140]	[]	[]	[30748149]	[]
965_732	chr6	34756943	34757343	+	1000	77.0	[12.834519]	[90]	[]	[]	[34757102]	[]
965_7325	chr17	7012166	7012566	+	816	31.5	[8.176826, 8.518976]	[152, 167]	[]	[]	[7012373, 7012388]	[]
965_7328	chr17	50148615	50149015	+	907	31.5	[]	[]	[12.834519]	[112]	[]	[50148817]
965_7329	chr17	74960857	74961257	+	794	31.5	[7.7329817]	[118]	[12.834519]	[193]	[74961027]	[74961102]
965_733	chr6	161406598	161406998	+	1000	77.0	[]	[]	[9.390524]	[116]	[]	[161406814]
965_7333	chr19	6460476	6460876	+	794	31.5	[7.6749144]	[148]	[]	[]	[6460723]	[]
965_7334	chr19	19444879	19445279	+	893	31.5	[8.366211]	[112]	[]	[]	[19445060]	[]
965_7337	chr19	44051451	44051851	+	750	31.5	[10.269137]	[75]	[]	[]	[44051617]	[]
965_7338	chr19	44590475	44590875	+	835	31.5	[8.196857]	[133]	[]	[]	[44590647]	[]
965_7343	chr2	20584515	20584915	+	809	31.5	[12.834519, 8.311733]	[86, 104]	[12.834519]	[130]	[20584699, 20584717]	[20584743]
965_7344	chr2	26702069	26702469	+	828	31.5	[]	[]	[10.269137]	[117]	[]	[26702286]
965_7347	chr2	65436401	65436801	+	746	31.5	[]	[]	[8.311733]	[111]	[]	[65436574]
965_7348	chr2	74036390	74036790	+	910	31.5	[7.7999115]	[104]	[]	[]	[74036582]	[]
965_7350	chr2	95165334	95165734	+	607	31.5	[12.834519]	[158]	[]	[]	[95165508]	[]
965_7360	chr20	31059285	31059685	+	851	31.5	[]	[]	[8.518976, 8.518976, 8.518976, 8.518976, 8.518976, 8.518976, 8.518976, 8.518976, 8.518976, 8.518976, 8.518976]	[79, 89, 104, 109, 114, 119, 124, 129, 134, 139, 169]	[]	[31059445, 31059455, 31059470, 31059475, 31059480, 31059485, 31059490, 31059495, 31059500, 31059505, 31059535]
965_7361	chr20	31917848	31918248	+	893	31.5	[]	[]	[12.834519]	[120]	[]	[31918058]
965_7366	chr21	35232536	35232936	+	704	31.5	[8.311733]	[92]	[]	[]	[35232723]	[]
965_7368	chr21	39183981	39184381	+	885	31.5	[8.731906]	[167]	[]	[]	[39184219]	[]
965_737	chr1	231049338	231049738	+	1000	76.5	[]	[]	[7.7329817]	[156]	[]	[231049575]
965_7374	chr22	19488914	19489314	+	805	31.5	[10.269137]	[151]	[]	[]	[19489139]	[]
965_7375	chr22	19510922	19511322	+	722	31.5	[12.834519]	[98]	[]	[]	[19511108]	[]
965_7376	chr22	19577145	19577545	+	876	31.5	[8.176826]	[142]	[]	[]	[19577362]	[]
965_7378	chr22	19603786	19604186	+	883	31.5	[7.5994935]	[77]	[7.7329817]	[60]	[19603957]	[19603940]
965_7382	chr22	20472939	20473339	+	884	31.5	[8.196857]	[158]	[]	[]	[20473175]	[]
965_7386	chr22	21107048	21107448	+	713	31.5	[7.6749144]	[168]	[]	[]	[21107217]	[]
965_7396	chr22	22436934	22437334	+	904	31.5	[7.7329817]	[136]	[]	[]	[22437154]	[]
965_7399	chr22	22584816	22585216	+	898	31.5	[7.6749144]	[143]	[]	[]	[22585028]	[]
965_74	chr16	46388521	46388921	+	1000	267.5	[]	[]	[12.834519]	[150]	[]	[46388770]
965_7400	chr22	22700860	22701260	+	896	31.5	[8.196857]	[110]	[]	[]	[22701063]	[]
965_7402	chr22	22732043	22732443	+	872	31.5	[8.731906]	[168]	[]	[]	[22732289]	[]
965_7403	chr22	22992196	22992596	+	870	31.5	[7.6554527]	[96]	[]	[]	[22992349]	[]
965_7408	chr22	43969501	43969901	+	681	31.5	[]	[]	[8.366211]	[134]	[]	[43969709]
965_7409	chr3	5021533	5021933	+	720	31.5	[7.6749144]	[115]	[]	[]	[5021740]	[]
965_741	chr22	19144625	19145025	+	1000	76.5	[]	[]	[8.731906]	[92]	[]	[19144810]
965_7410	chr3	38724055	38724455	+	891	31.5	[8.366211]	[131]	[]	[]	[38724262]	[]
965_7413	chr3	43678271	43678671	+	879	31.5	[8.196857]	[176]	[]	[]	[43678476]	[]
965_7418	chr3	131602325	131602725	+	904	31.5	[12.834519]	[87]	[]	[]	[131602510]	[]
965_742	chr4	190112285	190112685	+	1000	76.5	[8.366211]	[142]	[8.196857]	[115]	[190112489]	[190112462]
965_7420	chr3	156605671	156606071	+	793	31.5	[]	[]	[12.834519]	[129]	[]	[156605899]
965_7426	chr3	194133498	194133898	+	908	31.5	[]	[]	[12.834519]	[151]	[]	[194133707]
965_7427	chr3	196632246	196632646	+	868	31.5	[8.311733]	[78]	[]	[]	[196632421]	[]
965_7428	chr4	5036234	5036634	+	883	31.5	[7.7999115]	[145]	[]	[]	[5036450]	[]
965_7429	chr4	5790235	5790635	+	677	31.5	[10.269137]	[99]	[]	[]	[5790424]	[]
965_7431	chr4	8547077	8547477	+	892	31.5	[9.390524]	[182]	[]	[]	[8547293]	[]
965_7432	chr4	48315935	48316335	+	829	31.5	[]	[]	[10.269137]	[169]	[]	[48316146]
965_7434	chr4	71009996	71010396	+	712	31.5	[]	[]	[8.731906]	[120]	[]	[71010203]
965_7436	chr5	10689641	10690041	+	697	31.5	[]	[]	[12.834519]	[197]	[]	[10689876]
965_7438	chr5	115366227	115366627	+	792	31.5	[]	[]	[12.834519]	[98]	[]	[115366403]
965_7443	chr5	142446220	142446620	+	786	31.5	[12.834519]	[107]	[]	[]	[142446426]	[]
965_7458	chr6	33744353	33744753	+	835	31.5	[]	[]	[7.7329817]	[107]	[]	[33744525]
965_7459	chr6	34745157	34745557	+	815	31.5	[7.6749144]	[113]	[]	[]	[34745356]	[]
965_7464	chr6	49532042	49532442	+	907	31.5	[7.7999115]	[130]	[]	[]	[49532219]	[]
965_7467	chr6	105896181	105896581	+	805	31.5	[]	[]	[8.311733]	[146]	[]	[105896406]
965_7473	chr6	158881848	158882248	+	670	31.5	[]	[]	[8.176826, 7.5994935]	[148, 214]	[]	[158882024, 158882090]
965_7474	chr7	873371	873771	+	650	31.5	[7.7329817]	[127]	[]	[]	[873577]	[]
965_7476	chr7	5755603	5756003	+	878	31.5	[8.366211, 8.366211]	[87, 129]	[]	[]	[5755755, 5755797]	[]
965_7480	chr7	51067654	51068054	+	905	31.5	[]	[]	[8.731906]	[131]	[]	[51067868]
965_7487	chr7	105269419	105269819	+	865	31.5	[]	[]	[12.834519]	[102]	[]	[105269604]
965_7488	chr7	106604323	106604723	+	583	31.5	[8.366211]	[126]	[8.196857]	[187]	[106604505]	[106604566]
965_7491	chr7	107972047	107972447	+	897	31.5	[8.311733]	[111]	[]	[]	[107972210]	[]
965_7493	chr7	111741798	111742198	+	890	31.5	[8.176826]	[207]	[]	[]	[111742007]	[]
965_7497	chr7	133080940	133081340	+	851	31.5	[7.5994935]	[151]	[]	[]	[133081140]	[]
965_7498	chr7	137996533	137996933	+	820	31.5	[7.9547687]	[86]	[]	[]	[137996716]	[]
