#PeakID(python identify_motif.py ./ENCODE_processed_files/NFIC_idr.fa NFIC --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
366_43044	chr17	75588914	75589314	+	567	58.0	[7.275311]	[144]	[7.275311]	[105]	[75589140]	[75589101]
366_43045	chr17	78317381	78317781	+	715	58.0	[7.275311]	[154]	[]	[]	[78317560]	[]
366_43046	chr17	78381817	78382217	+	715	58.0	[7.275311, 7.275311]	[196, 238]	[]	[]	[78382021, 78382063]	[]
366_4305	chr19	4471930	4472330	+	1000	403.0	[7.275311]	[178]	[]	[]	[4472180]	[]
366_43050	chr18	24076224	24076624	+	562	58.0	[7.275311]	[137]	[]	[]	[24076396]	[]
366_43051	chr19	513658	514058	+	735	58.0	[7.275311, 7.275311]	[127, 160]	[]	[]	[513826, 513859]	[]
366_43052	chr19	1174382	1174782	+	753	58.0	[]	[]	[7.275311]	[173]	[]	[1174584]
366_43053	chr19	1682568	1682968	+	736	58.0	[7.275311]	[111]	[]	[]	[1682766]	[]
366_43054	chr19	2457222	2457622	+	744	58.0	[]	[]	[7.275311]	[145]	[]	[2457444]
366_43055	chr19	5773783	5774183	+	615	58.0	[7.275311, 7.275311]	[118, 195]	[]	[]	[5773948, 5774025]	[]
366_43056	chr19	8388639	8389039	+	753	58.0	[]	[]	[7.275311]	[151]	[]	[8388842]
366_43057	chr19	13840637	13841037	+	757	58.0	[]	[]	[7.275311]	[146]	[]	[13840806]
366_43058	chr19	17671811	17672211	+	646	58.0	[7.275311]	[274]	[7.275311]	[276]	[17672047]	[17672049]
366_43065	chr19	44694039	44694439	+	557	58.0	[7.275311]	[94]	[]	[]	[44694230]	[]
366_43067	chr19	50896607	50897007	+	749	58.0	[7.275311]	[130]	[]	[]	[50896788]	[]
366_43068	chr19	51019876	51020276	+	750	58.0	[]	[]	[7.275311, 7.275311]	[126, 183]	[]	[51020031, 51020088]
366_43069	chr19	51065600	51066000	+	747	58.0	[7.275311, 7.275311, 7.275311]	[86, 110, 150]	[]	[]	[51065754, 51065778, 51065818]	[]
366_4307	chr22	41918143	41918543	+	1000	403.0	[7.275311, 7.275311]	[96, 123]	[7.275311]	[105]	[41918335, 41918362]	[41918344]
366_43075	chr2	42571710	42572110	+	638	58.0	[7.275311]	[160]	[7.275311, 7.275311]	[169, 180]	[42571884]	[42571893, 42571904]
366_43079	chr2	74399808	74400208	+	639	58.0	[7.275311]	[160]	[7.275311]	[175]	[74400003]	[74400018]
366_4308	chr1	34898434	34898834	+	1000	402.5	[7.275311]	[112]	[7.275311]	[121]	[34898634]	[34898643]
366_43082	chr2	100417226	100417626	+	747	58.0	[7.275311]	[188]	[]	[]	[100417416]	[]
366_43083	chr2	108531531	108531931	+	729	58.0	[]	[]	[7.275311]	[139]	[]	[108531692]
366_43084	chr2	156254398	156254798	+	656	58.0	[]	[]	[7.275311]	[158]	[]	[156254642]
366_43086	chr2	171181850	171182250	+	685	58.0	[7.275311]	[94]	[]	[]	[171182025]	[]
366_43090	chr20	1226814	1227214	+	735	58.0	[]	[]	[7.275311]	[197]	[]	[1227059]
366_43092	chr20	32397426	32397826	+	745	58.0	[7.275311]	[96]	[7.275311]	[98]	[32397604]	[32397606]
366_43094	chr20	41487848	41488248	+	615	58.0	[]	[]	[7.275311]	[178]	[]	[41488087]
366_43095	chr20	46619574	46619974	+	737	58.0	[]	[]	[7.275311]	[133]	[]	[46619772]
366_43097	chr20	50739541	50739941	+	727	58.0	[7.275311]	[221]	[]	[]	[50739769]	[]
366_431	chr3	193885923	193886323	+	1000	1515.5	[7.275311]	[101]	[]	[]	[193886122]	[]
366_43102	chr21	33383246	33383646	+	722	58.0	[]	[]	[7.275311]	[156]	[]	[33383461]
366_43103	chr21	37085545	37085945	+	744	58.0	[7.275311]	[125]	[]	[]	[37085749]	[]
366_43104	chr21	37263567	37263967	+	678	58.0	[7.275311, 7.275311]	[92, 138]	[]	[]	[37263729, 37263775]	[]
366_43107	chr22	19118046	19118446	+	575	58.0	[7.275311]	[101]	[]	[]	[19118237]	[]
366_43108	chr22	19459017	19459417	+	747	58.0	[]	[]	[7.275311]	[131]	[]	[19459237]
366_43110	chr22	19539083	19539483	+	706	58.0	[7.275311]	[149]	[]	[]	[19539331]	[]
366_43111	chr22	19660761	19661161	+	720	58.0	[]	[]	[7.275311]	[120]	[]	[19660943]
366_43114	chr22	20907830	20908230	+	753	58.0	[]	[]	[7.275311]	[202]	[]	[20908055]
366_43119	chr22	22209912	22210312	+	748	58.0	[7.275311]	[113]	[]	[]	[22210125]	[]
366_43121	chr22	22756875	22757275	+	741	58.0	[]	[]	[7.275311, 7.275311]	[165, 211]	[]	[22757059, 22757105]
366_43122	chr22	22798651	22799051	+	732	58.0	[7.275311]	[124]	[]	[]	[22798870]	[]
366_43123	chr22	22934146	22934546	+	742	58.0	[]	[]	[7.275311, 7.275311, 7.275311, 7.275311]	[59, 80, 86, 151]	[]	[22934302, 22934323, 22934329, 22934394]
366_43124	chr22	23634226	23634626	+	728	58.0	[]	[]	[7.275311]	[116]	[]	[23634436]
366_43125	chr22	39282686	39283086	+	722	58.0	[7.275311]	[64]	[]	[]	[39282838]	[]
366_4313	chr17	76727017	76727417	+	1000	402.5	[7.275311]	[122]	[7.275311]	[81]	[76727238]	[76727197]
366_43131	chr3	33067457	33067857	+	750	58.0	[7.275311]	[58]	[]	[]	[33067610]	[]
366_43132	chr3	46379379	46379779	+	619	58.0	[7.275311]	[215]	[7.275311]	[204]	[46379625]	[46379614]
366_43133	chr3	47297671	47298071	+	751	58.0	[]	[]	[7.275311]	[133]	[]	[47297893]
366_43135	chr3	49634783	49635183	+	755	58.0	[7.275311]	[94]	[7.275311, 7.275311]	[87, 148]	[49634968]	[49634961, 49635022]
366_4314	chr18	25974727	25975127	+	1000	402.5	[7.275311]	[88]	[]	[]	[25974909]	[]
366_43141	chr3	142065496	142065896	+	755	58.0	[7.275311, 7.275311]	[103, 148]	[7.275311, 7.275311]	[141, 150]	[142065672, 142065717]	[142065710, 142065719]
366_43146	chr3	188319657	188320057	+	636	58.0	[7.275311]	[79]	[]	[]	[188319809]	[]
366_43149	chr4	10652750	10653150	+	727	58.0	[]	[]	[7.275311]	[102]	[]	[10652939]
366_4315	chr1	39372102	39372502	+	1000	402.0	[7.275311]	[103]	[7.275311]	[112]	[39372300]	[39372309]
366_43151	chr4	48275081	48275481	+	719	58.0	[7.275311]	[222]	[7.275311]	[227]	[48275303]	[48275308]
366_43152	chr4	49044174	49044574	+	580	58.0	[7.275311, 7.275311]	[127, 135]	[]	[]	[49044396, 49044404]	[]
366_43156	chr4	127511624	127512024	+	661	58.0	[7.275311, 7.275311]	[221, 260]	[]	[]	[127511806, 127511845]	[]
366_43157	chr4	128334318	128334718	+	550	58.0	[7.275311]	[142]	[]	[]	[128334509]	[]
366_43158	chr4	129095843	129096243	+	619	58.0	[7.275311]	[115]	[]	[]	[129096046]	[]
366_43159	chr4	140150936	140151336	+	751	58.0	[7.275311]	[192]	[7.275311]	[155]	[140151185]	[140151148]
366_4316	chr12	23686090	23686490	+	1000	402.0	[7.275311]	[105]	[7.275311, 7.275311]	[87, 114]	[23686289]	[23686271, 23686298]
366_43160	chr4	151760780	151761180	+	748	58.0	[]	[]	[7.275311]	[170]	[]	[151760978]
366_43161	chr5	40816273	40816673	+	634	58.0	[7.275311]	[255]	[]	[]	[40816519]	[]
366_43162	chr5	46106532	46106932	+	695	58.0	[7.275311, 7.275311]	[103, 171]	[7.275311]	[138]	[46106690, 46106758]	[46106725]
366_43165	chr5	119331956	119332356	+	674	58.0	[7.275311]	[148]	[7.275311]	[86]	[119332173]	[119332111]
366_4317	chr12	124422989	124423389	+	1000	402.0	[]	[]	[7.275311, 7.275311]	[150, 198]	[]	[124423152, 124423200]
366_43171	chr6	26372290	26372690	+	745	58.0	[]	[]	[7.275311]	[157]	[]	[26372455]
366_43172	chr6	28848439	28848839	+	636	58.0	[]	[]	[7.275311]	[192]	[]	[28848663]
366_43175	chr6	37712385	37712785	+	756	58.0	[7.275311, 7.275311]	[145, 158]	[]	[]	[37712565, 37712578]	[]
366_43176	chr6	40912267	40912667	+	716	58.0	[]	[]	[7.275311]	[132]	[]	[40912498]
366_43178	chr6	44052160	44052560	+	551	58.0	[7.275311]	[196]	[]	[]	[44052377]	[]
366_43179	chr6	45351871	45352271	+	680	58.0	[]	[]	[7.275311]	[72]	[]	[45352030]
366_4318	chr2	201080594	201080994	+	1000	402.0	[7.275311, 7.275311]	[71, 81]	[7.275311, 7.275311]	[90, 114]	[201080762, 201080772]	[201080781, 201080805]
366_43180	chr6	45421647	45422047	+	747	58.0	[7.275311]	[135]	[]	[]	[45421849]	[]
366_43181	chr6	67936799	67937199	+	683	58.0	[]	[]	[7.275311, 7.275311]	[123, 194]	[]	[67936956, 67937027]
366_43184	chr6	119346058	119346458	+	728	58.0	[]	[]	[7.275311]	[193]	[]	[119346270]
366_43185	chr6	139638072	139638472	+	681	58.0	[7.275311]	[81]	[]	[]	[139638224]	[]
366_43186	chr6	149834521	149834921	+	754	58.0	[7.275311, 7.275311]	[115, 155]	[]	[]	[149834711, 149834751]	[]
366_43189	chr7	5431570	5431970	+	711	58.0	[]	[]	[7.275311]	[136]	[]	[5431737]
366_4319	chr9	129246557	129246957	+	1000	402.0	[7.275311]	[164]	[]	[]	[129246766]	[]
366_43190	chr7	6272899	6273299	+	677	58.0	[7.275311]	[114]	[]	[]	[6273104]	[]
366_43194	chr7	86533319	86533719	+	714	58.0	[7.275311, 7.275311]	[100, 162]	[7.275311]	[130]	[86533500, 86533562]	[86533530]
366_43195	chr7	99110423	99110823	+	748	58.0	[]	[]	[7.275311]	[169]	[]	[99110661]
366_43196	chr7	99994454	99994854	+	752	58.0	[7.275311, 7.275311]	[136, 180]	[7.275311]	[169]	[99994655, 99994699]	[99994688]
366_43197	chr7	106573403	106573803	+	633	58.0	[7.275311]	[78]	[7.275311]	[141]	[106573559]	[106573622]
366_43198	chr7	106732483	106732883	+	601	58.0	[7.275311]	[79]	[]	[]	[106732642]	[]
366_43202	chr7	130369392	130369792	+	752	58.0	[]	[]	[7.275311]	[139]	[]	[130369607]
366_43204	chr7	140003860	140004260	+	565	58.0	[7.275311]	[177]	[7.275311, 7.275311, 7.275311]	[135, 179, 214]	[140004065]	[140004023, 140004067, 140004102]
366_43207	chr8	17265234	17265634	+	752	58.0	[]	[]	[7.275311]	[177]	[]	[17265440]
366_43209	chr8	26640708	26641108	+	619	58.0	[7.275311]	[85]	[7.275311]	[132]	[26640887]	[26640934]
366_4321	chr20	9149051	9149451	+	1000	401.5	[7.275311]	[124]	[]	[]	[9149267]	[]
366_43212	chr8	43648764	43649164	+	750	58.0	[7.275311]	[133]	[7.275311]	[94]	[43648995]	[43648956]
366_43214	chr8	95101193	95101593	+	701	58.0	[7.275311]	[194]	[]	[]	[95101414]	[]
366_43218	chr8	141340493	141340893	+	752	58.0	[7.275311]	[170]	[7.275311]	[212]	[141340699]	[141340741]
366_4322	chr3	170730181	170730581	+	1000	401.5	[7.275311, 7.275311]	[83, 122]	[7.275311, 7.275311]	[124, 163]	[170730349, 170730388]	[170730390, 170730429]
366_43222	chr9	94668904	94669304	+	748	58.0	[]	[]	[7.275311, 7.275311]	[86, 126]	[]	[94669080, 94669120]
366_43226	chr9	127187491	127187891	+	746	58.0	[7.275311]	[161]	[7.275311]	[120]	[127187706]	[127187665]
366_43228	chr9	128412546	128412946	+	613	58.0	[]	[]	[7.275311]	[187]	[]	[128412704]
366_43229	chr9	129476937	129477337	+	755	58.0	[7.275311]	[146]	[]	[]	[129477144]	[]
366_43230	chr9	133994611	133995011	+	754	58.0	[]	[]	[7.275311]	[128]	[]	[133994824]
366_43236	chrX	124111150	124111550	+	756	58.0	[7.275311]	[173]	[]	[]	[124111390]	[]
366_4324	chr10	50622048	50622448	+	1000	401.0	[]	[]	[7.275311]	[221]	[]	[50622288]
366_43241	chr1	21390102	21390502	+	752	57.5	[]	[]	[7.275311]	[117]	[]	[21390317]
366_43243	chr1	26300658	26301058	+	748	57.5	[]	[]	[7.275311, 7.275311]	[185, 232]	[]	[26300844, 26300891]
366_43247	chr1	28284984	28285384	+	717	57.5	[7.275311]	[209]	[]	[]	[28285218]	[]
366_43248	chr1	30759988	30760388	+	705	57.5	[7.275311, 7.275311]	[169, 177]	[]	[]	[30760193, 30760201]	[]
366_4325	chr9	125428397	125428797	+	1000	401.0	[7.275311]	[70]	[7.275311, 7.275311]	[103, 152]	[125428551]	[125428584, 125428633]
366_43250	chr1	41013306	41013706	+	738	57.5	[]	[]	[7.275311]	[170]	[]	[41013507]
366_43252	chr1	47710298	47710698	+	652	57.5	[]	[]	[7.275311]	[236]	[]	[47710528]
366_43254	chr1	54417031	54417431	+	646	57.5	[7.275311]	[214]	[]	[]	[54417282]	[]
366_43255	chr1	61639199	61639599	+	713	57.5	[7.275311]	[132]	[7.275311]	[69]	[61639426]	[61639363]
366_43256	chr1	64744517	64744917	+	729	57.5	[]	[]	[7.275311, 7.275311]	[165, 207]	[]	[64744699, 64744741]
366_43260	chr1	109970340	109970740	+	558	57.5	[7.275311]	[220]	[7.275311]	[222]	[109970582]	[109970584]
366_43261	chr1	112461916	112462316	+	716	57.5	[7.275311, 7.275311]	[61, 137]	[]	[]	[112462075, 112462151]	[]
366_43264	chr1	145824991	145825391	+	724	57.5	[7.275311]	[169]	[]	[]	[145825166]	[]
366_43267	chr1	151062276	151062676	+	722	57.5	[7.275311, 7.275311]	[56, 148]	[7.275311]	[137]	[151062431, 151062523]	[151062512]
366_43269	chr1	156996972	156997372	+	738	57.5	[]	[]	[7.275311]	[105]	[]	[156997166]
366_43270	chr1	159076884	159077284	+	743	57.5	[]	[]	[7.275311]	[149]	[]	[159077084]
366_43273	chr1	167826324	167826724	+	689	57.5	[]	[]	[7.275311]	[85]	[]	[167826503]
366_43274	chr1	171577719	171578119	+	663	57.5	[]	[]	[7.275311]	[106]	[]	[171577914]
366_43275	chr1	180306649	180307049	+	732	57.5	[7.275311, 7.275311]	[82, 117]	[]	[]	[180306828, 180306863]	[]
366_43277	chr1	182289817	182290217	+	686	57.5	[7.275311]	[59]	[7.275311]	[124]	[182289971]	[182290036]
366_43279	chr1	205406638	205407038	+	719	57.5	[7.275311, 7.275311]	[102, 111]	[7.275311]	[104]	[205406839, 205406848]	[205406841]
366_4328	chr20	45922443	45922843	+	1000	400.5	[]	[]	[7.275311]	[114]	[]	[45922649]
366_43283	chr1	220086234	220086634	+	741	57.5	[7.275311, 7.275311, 7.275311]	[103, 143, 189]	[7.275311]	[191]	[220086392, 220086432, 220086478]	[220086480]
366_43284	chr1	221884843	221885243	+	725	57.5	[7.275311]	[155]	[7.275311]	[173]	[221885050]	[221885068]
366_43287	chr1	229341391	229341791	+	691	57.5	[]	[]	[7.275311]	[96]	[]	[229341563]
366_43288	chr1	231194831	231195231	+	591	57.5	[7.275311]	[103]	[]	[]	[231195024]	[]
366_43289	chr1	235297590	235297990	+	733	57.5	[]	[]	[7.275311]	[106]	[]	[235297794]
366_43290	chr10	28811590	28811990	+	697	57.5	[]	[]	[7.275311, 7.275311]	[173, 186]	[]	[28811772, 28811785]
366_43292	chr10	50415016	50415416	+	739	57.5	[7.275311]	[151]	[]	[]	[50415170]	[]
366_43293	chr10	68457246	68457646	+	622	57.5	[]	[]	[7.275311]	[182]	[]	[68457466]
366_43297	chr10	79158323	79158723	+	665	57.5	[7.275311]	[154]	[7.275311, 7.275311]	[91, 97]	[79158556]	[79158493, 79158499]
366_43298	chr10	92830731	92831131	+	577	57.5	[7.275311]	[80]	[]	[]	[92830903]	[]
366_433	chr7	67260092	67260492	+	1000	1515.5	[7.275311]	[98]	[7.275311, 7.275311]	[66, 107]	[67260287]	[67260255, 67260296]
366_4330	chr9	14514177	14514577	+	1000	400.5	[7.275311]	[127]	[]	[]	[14514382]	[]
366_43300	chr10	117408372	117408772	+	729	57.5	[]	[]	[7.275311, 7.275311, 7.275311]	[70, 77, 94]	[]	[117408541, 117408548, 117408565]
366_43302	chr10	124877657	124878057	+	633	57.5	[7.275311]	[174]	[7.275311]	[183]	[124877855]	[124877864]
366_43304	chr11	3852628	3853028	+	703	57.5	[7.275311]	[182]	[]	[]	[3852829]	[]
366_43305	chr11	4184308	4184708	+	672	57.5	[7.275311]	[205]	[7.275311]	[207]	[4184534]	[4184536]
366_43306	chr11	10902266	10902666	+	746	57.5	[7.275311]	[66]	[]	[]	[10902422]	[]
366_43307	chr11	15493845	15494245	+	743	57.5	[7.275311]	[122]	[7.275311]	[131]	[15494064]	[15494073]
366_43308	chr11	18778531	18778931	+	554	57.5	[7.275311]	[110]	[7.275311, 7.275311, 7.275311]	[73, 112, 119]	[18778730]	[18778693, 18778732, 18778739]
366_43311	chr11	61922840	61923240	+	691	57.5	[7.275311, 7.275311, 7.275311, 7.275311]	[109, 114, 121, 173]	[7.275311]	[152]	[61923004, 61923009, 61923016, 61923068]	[61923047]
366_43315	chr11	114162707	114163107	+	620	57.5	[7.275311, 7.275311]	[118, 159]	[]	[]	[114162903, 114162944]	[]
366_43317	chr11	130072112	130072512	+	734	57.5	[]	[]	[7.275311, 7.275311]	[173, 184]	[]	[130072311, 130072322]
366_43318	chr12	27549638	27550038	+	622	57.5	[7.275311, 7.275311]	[131, 189]	[]	[]	[27549812, 27549870]	[]
366_43321	chr12	108477906	108478306	+	709	57.5	[7.275311]	[99]	[]	[]	[108478072]	[]
366_43325	chr12	131682614	131683014	+	745	57.5	[7.275311, 7.275311]	[91, 151]	[]	[]	[131682781, 131682841]	[]
366_43326	chr13	28816803	28817203	+	656	57.5	[7.275311]	[134]	[7.275311]	[149]	[28817009]	[28817024]
366_43329	chr13	91378552	91378952	+	748	57.5	[]	[]	[7.275311]	[104]	[]	[91378752]
366_4333	chr21	19433621	19434021	+	1000	400.0	[7.275311]	[145]	[7.275311, 7.275311]	[81, 154]	[19433862]	[19433798, 19433871]
366_43332	chr13	92497969	92498369	+	742	57.5	[]	[]	[7.275311]	[143]	[]	[92498166]
366_43333	chr13	110981447	110981847	+	735	57.5	[]	[]	[7.275311]	[132]	[]	[110981649]
366_43335	chr14	46630347	46630747	+	645	57.5	[7.275311, 7.275311, 7.275311]	[93, 116, 144]	[7.275311]	[164]	[46630505, 46630528, 46630556]	[46630576]
366_43336	chr14	55107923	55108323	+	745	57.5	[]	[]	[7.275311]	[163]	[]	[55108169]
366_43337	chr14	61695340	61695740	+	745	57.5	[]	[]	[7.275311]	[145]	[]	[61695570]
366_43339	chr14	76927852	76928252	+	557	57.5	[]	[]	[7.275311]	[153]	[]	[76928038]
366_43340	chr14	77604442	77604842	+	746	57.5	[7.275311]	[64]	[7.275311]	[97]	[77604598]	[77604631]
366_43341	chr14	77892484	77892884	+	729	57.5	[7.275311]	[211]	[]	[]	[77892721]	[]
366_43342	chr14	95380534	95380934	+	682	57.5	[7.275311]	[137]	[7.275311]	[139]	[95380753]	[95380755]
366_43344	chr15	23053833	23054233	+	720	57.5	[]	[]	[7.275311]	[199]	[]	[23054066]
366_4335	chrX	39984352	39984752	+	1000	400.0	[7.275311]	[121]	[7.275311]	[94]	[39984571]	[39984544]
366_43350	chr15	76931005	76931405	+	697	57.5	[7.275311]	[160]	[]	[]	[76931228]	[]
366_43353	chr15	92807734	92808134	+	744	57.5	[7.275311]	[245]	[]	[]	[92807981]	[]
366_43354	chr16	6852882	6853282	+	662	57.5	[7.275311]	[89]	[7.275311]	[98]	[6853034]	[6853043]
366_43356	chr16	8567929	8568329	+	735	57.5	[]	[]	[7.275311]	[141]	[]	[8568137]
366_43358	chr16	21551510	21551910	+	589	57.5	[7.275311]	[132]	[7.275311]	[140]	[21551728]	[21551736]
366_4336	chr1	26353554	26353954	+	1000	399.5	[7.275311]	[117]	[]	[]	[26353725]	[]
366_43360	chr16	29072527	29072927	+	583	57.5	[7.275311, 7.275311]	[167, 185]	[7.275311]	[197]	[29072719, 29072737]	[29072749]
366_43366	chr16	68924091	68924491	+	612	57.5	[7.275311, 7.275311]	[102, 116]	[7.275311, 7.275311]	[104, 111]	[68924279, 68924293]	[68924281, 68924288]
366_43367	chr16	70395486	70395886	+	742	57.5	[7.275311]	[91]	[7.275311]	[84]	[70395676]	[70395669]
366_43368	chr16	81623300	81623700	+	750	57.5	[7.275311]	[148]	[]	[]	[81623488]	[]
366_43369	chr16	85433475	85433875	+	628	57.5	[]	[]	[7.275311]	[139]	[]	[85433701]
366_43372	chr17	1589850	1590250	+	699	57.5	[7.275311]	[195]	[]	[]	[1590084]	[]
366_43375	chr17	31510818	31511218	+	751	57.5	[]	[]	[7.275311]	[133]	[]	[31510979]
366_43376	chr17	32356034	32356434	+	748	57.5	[7.275311, 7.275311]	[100, 126]	[]	[]	[32356216, 32356242]	[]
366_43383	chr17	76446145	76446545	+	746	57.5	[7.275311, 7.275311]	[60, 106]	[]	[]	[76446305, 76446351]	[]
366_43384	chr17_GL000205v2_random	53073	53473	+	742	57.5	[7.275311]	[149]	[]	[]	[53235]	[]
366_43386	chr18	46199502	46199902	+	662	57.5	[7.275311]	[107]	[7.275311]	[109]	[46199666]	[46199668]
366_43387	chr18	62716668	62717068	+	681	57.5	[]	[]	[7.275311, 7.275311]	[127, 145]	[]	[62716858, 62716876]
366_43390	chr19	4157181	4157581	+	741	57.5	[7.275311]	[106]	[]	[]	[4157382]	[]
366_43392	chr19	8355366	8355766	+	574	57.5	[7.275311]	[163]	[]	[]	[8355583]	[]
366_43395	chr19	17496259	17496659	+	705	57.5	[7.275311]	[112]	[]	[]	[17496452]	[]
366_43399	chr19	39432070	39432470	+	692	57.5	[7.275311]	[100]	[]	[]	[39432245]	[]
366_434	chr8	23494121	23494521	+	1000	1511.5	[7.275311, 7.275311]	[132, 162]	[]	[]	[23494342, 23494372]	[]
366_43400	chr19	41843423	41843823	+	748	57.5	[]	[]	[7.275311]	[131]	[]	[41843637]
366_43401	chr19	41918518	41918918	+	660	57.5	[]	[]	[7.275311]	[88]	[]	[41918698]
366_43402	chr19	42246207	42246607	+	647	57.5	[7.275311, 7.275311]	[166, 170]	[7.275311, 7.275311]	[102, 135]	[42246448, 42246452]	[42246384, 42246417]
366_43404	chr19	44212338	44212738	+	700	57.5	[]	[]	[7.275311, 7.275311]	[173, 200]	[]	[44212535, 44212562]
366_43405	chr19	48258012	48258412	+	749	57.5	[]	[]	[7.275311]	[189]	[]	[48258250]
366_43406	chr19	49502928	49503328	+	715	57.5	[7.275311, 7.275311]	[80, 89]	[7.275311, 7.275311]	[82, 126]	[49503086, 49503095]	[49503088, 49503132]
366_43407	chr2	12279092	12279492	+	739	57.5	[7.275311]	[134]	[7.275311]	[159]	[12279294]	[12279319]
366_4341	chr5	173737063	173737463	+	1000	399.5	[7.275311]	[164]	[7.275311]	[155]	[173737306]	[173737297]
366_43411	chr2	55111841	55112241	+	673	57.5	[7.275311, 7.275311]	[82, 161]	[]	[]	[55112010, 55112089]	[]
366_43412	chr2	58238001	58238401	+	641	57.5	[]	[]	[7.275311]	[149]	[]	[58238250]
366_43415	chr2	96920147	96920547	+	747	57.5	[7.275311]	[109]	[7.275311]	[98]	[96920332]	[96920321]
366_43418	chr2	144794630	144795030	+	716	57.5	[7.275311]	[100]	[7.275311]	[109]	[144794825]	[144794834]
366_43423	chr2	177416437	177416837	+	597	57.5	[]	[]	[7.275311, 7.275311]	[69, 141]	[]	[177416603, 177416675]
366_43424	chr2	207792290	207792690	+	618	57.5	[7.275311, 7.275311]	[185, 192]	[]	[]	[207792494, 207792501]	[]
366_43428	chr20	48691544	48691944	+	596	57.5	[7.275311]	[103]	[7.275311]	[112]	[48691713]	[48691722]
366_43431	chr21	33544441	33544841	+	745	57.5	[7.275311]	[175]	[]	[]	[33544661]	[]
366_43433	chr21	35102924	35103324	+	701	57.5	[7.275311]	[156]	[]	[]	[35103154]	[]
366_43435	chr21	43805701	43806101	+	746	57.5	[]	[]	[7.275311]	[100]	[]	[43805878]
366_43440	chr22	19106045	19106445	+	741	57.5	[]	[]	[7.275311]	[181]	[]	[19106280]
366_43441	chr22	19157089	19157489	+	626	57.5	[7.275311, 7.275311, 7.275311]	[146, 151, 159]	[]	[]	[19157313, 19157318, 19157326]	[]
366_43442	chr22	19289240	19289640	+	661	57.5	[7.275311, 7.275311, 7.275311]	[153, 179, 192]	[7.275311]	[230]	[19289406, 19289432, 19289445]	[19289483]
366_43446	chr22	20648035	20648435	+	741	57.5	[7.275311]	[121]	[]	[]	[20648223]	[]
366_43447	chr22	20770151	20770551	+	728	57.5	[7.275311]	[161]	[7.275311]	[150]	[20770378]	[20770367]
366_43450	chr22	21746718	21747118	+	693	57.5	[7.275311, 7.275311, 7.275311]	[120, 144, 196]	[]	[]	[21746881, 21746905, 21746957]	[]
366_43453	chr22	22192031	22192431	+	703	57.5	[]	[]	[7.275311]	[138]	[]	[22192187]
366_43454	chr22	22392737	22393137	+	742	57.5	[7.275311]	[163]	[]	[]	[22392966]	[]
366_43455	chr22	30356532	30356932	+	747	57.5	[]	[]	[7.275311]	[63]	[]	[30356688]
366_43457	chr3	4971298	4971698	+	716	57.5	[7.275311]	[148]	[]	[]	[4971541]	[]
366_43460	chr3	13429775	13430175	+	747	57.5	[]	[]	[7.275311]	[67]	[]	[13429938]
366_43461	chr3	14588085	14588485	+	540	57.5	[]	[]	[7.275311]	[208]	[]	[14588304]
366_43464	chr3	23920826	23921226	+	713	57.5	[7.275311, 7.275311]	[144, 163]	[]	[]	[23921047, 23921066]	[]
366_43465	chr3	23940736	23941136	+	716	57.5	[]	[]	[7.275311]	[97]	[]	[23940893]
366_43466	chr3	25647953	25648353	+	708	57.5	[]	[]	[7.275311, 7.275311]	[112, 124]	[]	[25648165, 25648177]
366_43467	chr3	32951295	32951695	+	724	57.5	[7.275311, 7.275311]	[80, 93]	[]	[]	[32951457, 32951470]	[]
366_43469	chr3	40386877	40387277	+	698	57.5	[7.275311]	[203]	[]	[]	[40387095]	[]
366_43470	chr3	45073040	45073440	+	729	57.5	[7.275311]	[60]	[]	[]	[45073194]	[]
366_43471	chr3	47780326	47780726	+	742	57.5	[]	[]	[7.275311, 7.275311, 7.275311]	[74, 113, 147]	[]	[47780479, 47780518, 47780552]
366_43472	chr3	52204339	52204739	+	693	57.5	[7.275311]	[104]	[7.275311]	[113]	[52204524]	[52204533]
366_43478	chr3	164459750	164460150	+	655	57.5	[7.275311, 7.275311]	[85, 159]	[]	[]	[164459913, 164459987]	[]
366_43479	chr3	177281112	177281512	+	751	57.5	[]	[]	[7.275311]	[120]	[]	[177281294]
366_4348	chr8	61055907	61056307	+	1000	399.0	[7.275311]	[137]	[7.275311]	[139]	[61056139]	[61056141]
366_43480	chr3	186827518	186827918	+	726	57.5	[7.275311]	[158]	[7.275311, 7.275311]	[137, 180]	[186827694]	[186827673, 186827716]
366_43483	chr4	80496422	80496822	+	723	57.5	[7.275311]	[93]	[]	[]	[80496592]	[]
366_43484	chr4	83111358	83111758	+	587	57.5	[7.275311, 7.275311]	[143, 161]	[7.275311]	[152]	[83111558, 83111576]	[83111567]
366_43486	chr4	133596428	133596828	+	619	57.5	[7.275311]	[148]	[]	[]	[133596613]	[]
366_4349	chr1	35770722	35771122	+	1000	398.5	[7.275311, 7.275311]	[72, 120]	[]	[]	[35770880, 35770928]	[]
366_43498	chr5	160438632	160439032	+	751	57.5	[7.275311]	[188]	[7.275311, 7.275311]	[162, 193]	[160438826]	[160438800, 160438831]
366_43499	chr5	173753131	173753531	+	678	57.5	[7.275311]	[82]	[]	[]	[173753310]	[]
