#PeakID(python identify_motif.py ./ENCODE_processed_files/BHLHE40_idr.fa BHLHE40 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
890_46271	chr16	79698156	79698556	+	645	29.0	[7.0544653]	[121]	[]	[]	[79698346]	[]
890_46276	chr16	84174385	84174785	+	611	29.0	[7.2062225]	[86]	[6.900726]	[86]	[84174542]	[84174542]
890_46278	chr16	84741285	84741685	+	680	29.0	[8.548939]	[96]	[9.912252]	[96]	[84741439]	[84741439]
890_46289	chr17	7560319	7560719	+	624	29.0	[]	[]	[7.046873]	[128]	[]	[7560485]
890_463	chr10	60944587	60944987	+	1000	457.0	[13.009925]	[107]	[13.009925]	[107]	[60944791]	[60944791]
890_46310	chr17	43768332	43768732	+	596	29.0	[7.7966723]	[71]	[7.3707657]	[71]	[43768495]	[43768495]
890_46312	chr17	45487765	45488165	+	597	29.0	[6.9167833]	[167]	[7.363437]	[167]	[45487990]	[45487990]
890_46313	chr17	45793042	45793442	+	591	29.0	[9.912252]	[146]	[8.548939]	[146]	[45793254]	[45793254]
890_46327	chr17	58389856	58390256	+	690	29.0	[7.2138147]	[84]	[7.066406]	[84]	[58390035]	[58390035]
890_46329	chr17	66420947	66421347	+	631	29.0	[7.0544653]	[125]	[]	[]	[66421163]	[]
890_4633	chr1	205321637	205322037	+	1000	151.0	[7.30558]	[103]	[8.360582]	[103]	[205321836]	[205321836]
890_46338	chr17	76710063	76710463	+	663	29.0	[8.548939]	[103]	[9.912252]	[103]	[76710220]	[76710220]
890_46340	chr17	78491057	78491457	+	604	29.0	[6.9167833]	[126]	[7.363437]	[126]	[78491263]	[78491263]
890_46342	chr17	79684339	79684739	+	638	29.0	[13.169274]	[80]	[13.318897]	[80]	[79684514]	[79684514]
890_46345	chr17	79978482	79978882	+	595	29.0	[7.7966723, 13.169274]	[72, 113]	[7.3707657, 13.318897]	[72, 113]	[79978651, 79978692]	[79978651, 79978692]
890_46365	chr18	36544347	36544747	+	656	29.0	[13.169274]	[83]	[13.318897]	[83]	[36544506]	[36544506]
890_46367	chr18	37662342	37662742	+	621	29.0	[13.318897]	[144]	[13.169274]	[144]	[37662564]	[37662564]
890_46370	chr18	58160528	58160928	+	636	29.0	[7.066406]	[81]	[7.2138147]	[81]	[58160707]	[58160707]
890_46388	chr19	7696543	7696943	+	629	29.0	[7.017397, 11.247076]	[109, 116]	[6.876215, 9.876531]	[109, 116]	[7696733, 7696740]	[7696733, 7696740]
890_4639	chr11	114762443	114762843	+	1000	151.0	[7.2138147]	[122]	[7.066406]	[122]	[114762659]	[114762659]
890_4640	chr11	129923183	129923583	+	1000	151.0	[9.876531]	[105]	[11.247076]	[105]	[129923388]	[129923388]
890_46410	chr19	30682947	30683347	+	563	29.0	[8.360582]	[108]	[7.30558]	[108]	[30683113]	[30683113]
890_4642	chr14	74945315	74945715	+	1000	151.0	[13.318897]	[99]	[13.169274]	[99]	[74945509]	[74945509]
890_46421	chr19	40594432	40594832	+	629	29.0	[7.225755]	[135]	[7.5227866]	[135]	[40594604]	[40594604]
890_46431	chr19	46658601	46659001	+	638	29.0	[13.318897]	[92]	[13.169274]	[92]	[46658778]	[46658778]
890_46437	chr19	48462240	48462640	+	623	29.0	[9.912252]	[94]	[8.548939]	[94]	[48462414]	[48462414]
890_46461	chr2	20541171	20541571	+	681	29.0	[13.009925]	[189]	[13.009925]	[189]	[20541401]	[20541401]
890_4648	chr17	81480093	81480493	+	1000	151.0	[13.009925]	[120]	[13.009925]	[120]	[81480311]	[81480311]
890_46480	chr2	62467935	62468335	+	681	29.0	[10.071603]	[156]	[8.857911]	[156]	[62468183]	[62468183]
890_46490	chr2	88808677	88809077	+	665	29.0	[13.009925]	[97]	[13.009925]	[97]	[88808872]	[88808872]
890_465	chr11	62881533	62881933	+	1000	457.0	[7.607124]	[122]	[8.157613]	[122]	[62881755]	[62881755]
890_4650	chr19	861675	862075	+	1000	151.0	[13.009925]	[88]	[13.009925]	[88]	[861842]	[861842]
890_46515	chr2	158782095	158782495	+	638	29.0	[7.363437, 13.009925]	[82, 121]	[6.9167833, 13.009925]	[82, 121]	[158782265, 158782304]	[158782265, 158782304]
890_4652	chr19	55280702	55281102	+	1000	151.0	[13.009925]	[112]	[13.009925]	[112]	[55280905]	[55280905]
890_46531	chr2	200787731	200788131	+	692	29.0	[13.169274]	[146]	[13.318897]	[146]	[200787965]	[200787965]
890_46538	chr2	231321980	231322380	+	697	29.0	[13.009925]	[137]	[13.009925]	[137]	[231322213]	[231322213]
890_46539	chr2	237873446	237873846	+	648	29.0	[8.548939]	[113]	[9.912252]	[113]	[237873656]	[237873656]
890_46540	chr2	240789541	240789941	+	680	29.0	[13.009925]	[83]	[13.009925]	[83]	[240789723]	[240789723]
890_46557	chr20	22534066	22534466	+	698	29.0	[10.071603]	[117]	[8.857911]	[117]	[22534260]	[22534260]
890_46559	chr20	36340189	36340589	+	670	29.0	[8.548939]	[116]	[9.912252]	[116]	[36340381]	[36340381]
890_4656	chr20	25623075	25623475	+	1000	151.0	[7.2114162, 10.185503]	[90, 108]	[7.4877, 11.406425]	[90, 108]	[25623260, 25623278]	[25623260, 25623278]
890_46566	chr20	43507005	43507405	+	654	29.0	[13.009925]	[155]	[13.009925]	[155]	[43507228]	[43507228]
890_46567	chr20	43539169	43539569	+	634	29.0	[13.009925]	[189]	[13.009925]	[189]	[43539398]	[43539398]
890_4658	chr22	20697416	20697816	+	1000	151.0	[7.4100494]	[58]	[7.1574593]	[58]	[20697573]	[20697573]
890_46583	chr20	57040996	57041396	+	637	29.0	[13.318897]	[121]	[13.169274]	[121]	[57041216]	[57041216]
890_46586	chr20	62406556	62406956	+	659	29.0	[7.2062225]	[137]	[6.900726]	[137]	[62406785]	[62406785]
890_46597	chr21	36730913	36731313	+	664	29.0	[13.318897]	[115]	[13.169274]	[115]	[36731102]	[36731102]
890_4661	chr3	15859967	15860367	+	1000	151.0	[8.548939]	[56]	[9.912252]	[56]	[15860121]	[15860121]
890_4662	chr3	100492400	100492800	+	1000	151.0	[7.4877]	[116]	[7.2114162]	[116]	[100492593]	[100492593]
890_4663	chr3	126476103	126476503	+	1000	151.0	[7.3707657]	[65]	[7.7966723]	[65]	[126476263]	[126476263]
890_46645	chr22	21766056	21766456	+	673	29.0	[7.2062225]	[95]	[6.900726]	[95]	[21766240]	[21766240]
890_4667	chr5	140174913	140175313	+	1000	151.0	[7.1388025, 6.900726]	[62, 119]	[7.6892915, 7.2062225]	[62, 119]	[140175068, 140175125]	[140175068, 140175125]
890_46685	chr3	9971403	9971803	+	621	29.0	[7.363437]	[111]	[6.9167833]	[111]	[9971604]	[9971604]
890_46688	chr3	13575595	13575995	+	556	29.0	[11.247076]	[121]	[9.876531]	[121]	[13575786]	[13575786]
890_4672	chr6	108562572	108562972	+	1000	151.0	[7.3707657]	[80]	[7.7966723]	[80]	[108562746]	[108562746]
890_4674	chr7	77695968	77696368	+	1000	151.0	[8.210959]	[119]	[7.4552026]	[119]	[77696175]	[77696175]
890_46747	chr3	195173689	195174089	+	654	29.0	[8.157613]	[112]	[7.607124]	[112]	[195173899]	[195173899]
890_46763	chr4	10374559	10374959	+	609	29.0	[7.4477744]	[126]	[7.848641]	[126]	[10374770]	[10374770]
890_46802	chr5	1005437	1005837	+	672	29.0	[13.478247]	[171]	[13.478247]	[171]	[1005670]	[1005670]
890_46814	chr5	68368092	68368492	+	632	29.0	[11.247076]	[95]	[9.876531]	[95]	[68368284]	[68368284]
890_46821	chr5	79032284	79032684	+	664	29.0	[13.478247]	[135]	[13.478247]	[135]	[79032485]	[79032485]
890_46823	chr5	90267643	90268043	+	555	29.0	[13.009925]	[112]	[13.009925]	[112]	[90267845]	[90267845]
890_46844	chr5	141564121	141564521	+	640	29.0	[7.4664316]	[187]	[7.569399]	[187]	[141564333]	[141564333]
890_4685	chr1	197675730	197676130	+	1000	150.0	[11.247076]	[121]	[9.876531]	[121]	[197675937]	[197675937]
890_46858	chr5	172689848	172690248	+	618	29.0	[13.478247]	[108]	[13.478247]	[108]	[172690053]	[172690053]
890_4686	chr11	69674794	69675194	+	1000	150.0	[13.009925]	[96]	[13.009925]	[96]	[69674984]	[69674984]
890_46862	chr5	178046760	178047160	+	639	29.0	[13.009925]	[117]	[13.009925]	[117]	[178046976]	[178046976]
890_4687	chr12	28190174	28190574	+	1000	150.0	[10.071603]	[106]	[8.857911]	[106]	[28190379]	[28190379]
890_46871	chr6	1604330	1604730	+	677	29.0	[8.05161]	[109]	[7.14623]	[109]	[1604532]	[1604532]
890_4690	chr13	32315267	32315667	+	1000	150.0	[8.857911]	[97]	[10.071603]	[97]	[32315459]	[32315459]
890_46906	chr6	33517142	33517542	+	658	29.0	[11.247076]	[129]	[9.876531]	[129]	[33517354]	[33517354]
890_4691	chr13	36297653	36298053	+	1000	150.0	[8.548939]	[113]	[9.912252]	[113]	[36297862]	[36297862]
890_4693	chr14	23286006	23286406	+	1000	150.0	[7.2114162]	[110]	[7.4877]	[110]	[23286202]	[23286202]
890_46935	chr6	111260466	111260866	+	676	29.0	[6.876215]	[84]	[7.135697]	[84]	[111260617]	[111260617]
890_46942	chr6	134020535	134020935	+	663	29.0	[10.185503]	[115]	[11.406425]	[115]	[134020742]	[134020742]
890_4695	chr15	82809463	82809863	+	1000	150.0	[7.956022]	[95]	[7.6797376]	[95]	[82809656]	[82809656]
890_4696	chr16	14501538	14501938	+	1000	150.0	[7.0544653]	[122]	[]	[]	[14501751]	[]
890_4697	chr16	22782360	22782760	+	1000	150.0	[7.607124]	[121]	[8.157613]	[121]	[22782573]	[22782573]
890_46977	chr7	6730247	6730647	+	568	29.0	[7.3707657]	[115]	[7.7966723]	[115]	[6730436]	[6730436]
890_47	chr16	3283245	3283645	+	1000	671.0	[7.9982634]	[116]	[7.298152]	[116]	[3283458]	[3283458]
890_470	chr12	26114327	26114727	+	1000	456.0	[13.318897, 11.406425]	[78, 116]	[13.169274, 10.185503]	[78, 116]	[26114503, 26114541]	[26114503, 26114541]
890_47011	chr7	105769865	105770265	+	649	29.0	[11.247076]	[83]	[9.876531]	[83]	[105770044]	[105770044]
890_47028	chr7	130215631	130216031	+	676	29.0	[]	[]	[7.046873]	[143]	[]	[130215838]
890_47033	chr7	134451687	134452087	+	559	29.0	[9.912252]	[98]	[8.548939]	[98]	[134451872]	[134451872]
890_47037	chr7	139367779	139368179	+	649	29.0	[13.478247]	[217]	[13.478247]	[217]	[139368019]	[139368019]
890_47055	chr8	1640985	1641385	+	698	29.0	[13.318897]	[122]	[13.169274]	[122]	[1641196]	[1641196]
890_47074	chr8	56199905	56200305	+	592	29.0	[13.009925]	[105]	[13.009925]	[105]	[56200109]	[56200109]
890_4708	chr19	4580288	4580688	+	1000	150.0	[13.169274]	[122]	[13.318897]	[122]	[4580494]	[4580494]
890_47098	chr8	128138272	128138672	+	675	29.0	[7.2138147]	[132]	[7.066406]	[132]	[128138498]	[128138498]
890_47107	chr8	143157223	143157623	+	636	29.0	[9.876531, 13.009925, 9.876531]	[105, 121, 170]	[11.247076, 13.009925, 11.247076]	[105, 121, 170]	[143157402, 143157418, 143157467]	[143157402, 143157418, 143157467]
890_4712	chr2	68122401	68122801	+	1000	150.0	[6.99811]	[125]	[7.101077]	[125]	[68122618]	[68122618]
890_47120	chr9	77939108	77939508	+	635	29.0	[7.066406]	[124]	[7.2138147]	[124]	[77939323]	[77939323]
890_4713	chr2	74603679	74604079	+	1000	150.0	[8.210959]	[113]	[7.4552026]	[113]	[74603885]	[74603885]
890_47155	chr9	135217030	135217430	+	660	29.0	[13.009925]	[127]	[13.009925]	[127]	[135217256]	[135217256]
890_47158	chr9	136251232	136251632	+	603	29.0	[7.066406]	[169]	[7.2138147]	[169]	[136251473]	[136251473]
890_4716	chr22	22788127	22788527	+	1000	150.0	[]	[]	[7.046873]	[79]	[]	[22788300]
890_47161	chr9	137384076	137384476	+	581	29.0	[7.5227866]	[64]	[7.225755]	[64]	[137384227]	[137384227]
890_47166	chrX	320652	321052	+	601	29.0	[7.1574593, 7.046873, 10.071603]	[83, 102, 142]	[7.4100494, 8.857911]	[83, 142]	[320813, 320832, 320872]	[320813, 320872]
890_47171	chrX	40729926	40730326	+	612	29.0	[9.912252]	[129]	[8.548939]	[129]	[40730150]	[40730150]
890_4719	chr6	34235294	34235694	+	1000	150.0	[13.009925]	[137]	[13.009925]	[137]	[34235516]	[34235516]
890_47199	chr1	2880798	2881198	+	607	28.0	[11.406425, 13.009925]	[149, 157]	[10.185503, 13.009925]	[149, 157]	[2881025, 2881033]	[2881025, 2881033]
890_472	chr22	30591706	30592106	+	1000	456.0	[13.009925]	[85]	[13.009925]	[85]	[30591891]	[30591891]
890_47208	chr1	9416527	9416927	+	640	28.0	[7.0544653]	[97]	[]	[]	[9416718]	[]
890_47238	chr1	34788106	34788506	+	544	28.0	[6.858047]	[118]	[]	[]	[34788312]	[]
890_47248	chr1	43232097	43232497	+	630	28.0	[11.406425]	[96]	[10.185503]	[96]	[43232293]	[43232293]
890_4727	chr9	132944746	132945146	+	1000	150.0	[13.478247]	[104]	[13.478247]	[104]	[132944949]	[132944949]
890_47270	chr1	101064713	101065113	+	574	28.0	[9.876531]	[174]	[11.247076]	[174]	[101064950]	[101064950]
890_4728	chrX	38634685	38635085	+	1000	150.0	[7.066406]	[107]	[6.9763474, 7.2138147]	[64, 107]	[38634882]	[38634839, 38634882]
890_4729	chrX	53683755	53684155	+	1000	150.0	[7.6892915]	[88]	[7.1388025]	[88]	[53683943]	[53683943]
890_47297	chr1	162562950	162563350	+	651	28.0	[11.247076]	[117]	[9.876531]	[117]	[162563145]	[162563145]
890_47303	chr1	179955118	179955518	+	635	28.0	[6.8802905]	[188]	[]	[]	[179955368]	[]
890_47316	chr1	203733202	203733602	+	568	28.0	[8.548939]	[158]	[9.912252]	[158]	[203733452]	[203733452]
890_47317	chr1	205236462	205236862	+	634	28.0	[]	[]	[7.046873]	[80]	[]	[205236626]
890_4732	chr1	162561688	162562088	+	1000	149.0	[6.99811]	[124]	[7.101077]	[124]	[162561891]	[162561891]
890_4734	chr1	183635862	183636262	+	1000	149.0	[13.478247]	[95]	[13.478247]	[95]	[183636043]	[183636043]
890_47344	chr1	234734798	234735198	+	558	28.0	[7.046873]	[222]	[]	[]	[234735024]	[]
890_47353	chr10	416145	416545	+	577	28.0	[7.848641]	[108]	[7.4477744]	[108]	[416350]	[416350]
890_47354	chr10	482176	482576	+	590	28.0	[8.519932]	[127]	[7.614552]	[127]	[482376]	[482376]
890_47356	chr10	3782049	3782449	+	608	28.0	[13.169274]	[117]	[13.318897]	[117]	[3782238]	[3782238]
890_47358	chr10	16904816	16905216	+	595	28.0	[7.4100494]	[116]	[7.1574593]	[116]	[16905027]	[16905027]
890_47368	chr10	45971772	45972172	+	556	28.0	[13.169274]	[146]	[13.318897]	[146]	[45972016]	[45972016]
890_47379	chr10	71127301	71127701	+	580	28.0	[9.876531, 6.8802905]	[94, 106]	[11.247076]	[94]	[71127492, 71127504]	[71127492]
890_47383	chr10	73647329	73647729	+	572	28.0	[13.478247]	[158]	[13.478247]	[158]	[73647548]	[73647548]
890_47391	chr10	80552383	80552783	+	612	28.0	[7.298152]	[96]	[7.9982634]	[96]	[80552550]	[80552550]
890_474	chr17	81395193	81395593	+	1000	455.0	[7.6892915, 7.6892915]	[71, 136]	[7.1388025, 7.1388025]	[71, 136]	[81395355, 81395420]	[81395355, 81395420]
890_47405	chr10	131902249	131902649	+	659	28.0	[7.2138147]	[94]	[7.066406, 7.046873]	[94, 161]	[131902429]	[131902429, 131902496]
890_47414	chr11	3226281	3226681	+	591	28.0	[13.009925]	[131]	[13.009925]	[131]	[3226500]	[3226500]
890_4742	chr15	40756989	40757389	+	1000	149.0	[9.876531]	[105]	[11.247076]	[105]	[40757188]	[40757188]
890_47429	chr11	19713611	19714011	+	590	28.0	[13.009925]	[65]	[13.009925]	[65]	[19713770]	[19713770]
890_4745	chr16	31142336	31142736	+	1000	149.0	[7.14623]	[95]	[8.05161]	[95]	[31142525]	[31142525]
890_47479	chr12	2403216	2403616	+	558	28.0	[13.169274]	[150]	[13.318897]	[150]	[2403446]	[2403446]
890_47490	chr12	48977290	48977690	+	642	28.0	[7.0544653]	[73]	[]	[]	[48977452]	[]
890_47503	chr12	62903154	62903554	+	599	28.0	[7.0544653]	[138]	[]	[]	[62903368]	[]
890_4752	chr19	19489208	19489608	+	1000	149.0	[7.225755, 7.5227866]	[113, 142]	[7.5227866, 7.225755]	[113, 142]	[19489413, 19489442]	[19489413, 19489442]
890_47526	chr12	127087949	127088349	+	602	28.0	[]	[]	[6.8972507]	[109]	[]	[127088148]
890_47527	chr12	127238220	127238620	+	618	28.0	[6.8972507]	[154]	[]	[]	[127238452]	[]
890_47536	chr13	50914453	50914853	+	644	28.0	[7.101077]	[103]	[6.99811]	[103]	[50914646]	[50914646]
890_4754	chr19	35213981	35214381	+	1000	149.0	[13.318897]	[110]	[13.169274]	[110]	[35214184]	[35214184]
890_47581	chr14	37172562	37172962	+	561	28.0	[7.135697]	[78]	[6.876215]	[78]	[37172733]	[37172733]
890_47588	chr14	75422124	75422524	+	652	28.0	[8.548939]	[88]	[9.912252]	[88]	[75422307]	[75422307]
890_47605	chr15	31214544	31214944	+	600	28.0	[11.406425]	[129]	[10.185503]	[129]	[31214759]	[31214759]
890_47606	chr15	35306693	35307093	+	626	28.0	[8.857911]	[149]	[10.071603]	[149]	[35306912]	[35306912]
890_47625	chr15	69469448	69469848	+	555	28.0	[13.478247]	[127]	[13.478247]	[127]	[69469640]	[69469640]
890_47626	chr15	70636558	70636958	+	565	28.0	[13.478247]	[121]	[13.478247]	[121]	[70636739]	[70636739]
890_4764	chr3	46892139	46892539	+	1000	149.0	[13.009925]	[111]	[13.009925]	[111]	[46892342]	[46892342]
890_4765	chr3	47406400	47406800	+	1000	149.0	[7.225755]	[132]	[7.5227866]	[132]	[47406609]	[47406609]
890_47651	chr16	10619194	10619594	+	542	28.0	[6.8972507]	[141]	[]	[]	[10619401]	[]
890_4767	chr4	2468665	2469065	+	1000	149.0	[7.2114162]	[77]	[7.4877]	[77]	[2468835]	[2468835]
890_4768	chr4	6709184	6709584	+	1000	149.0	[13.169274]	[106]	[13.318897]	[106]	[6709383]	[6709383]
890_47692	chr16	89561204	89561604	+	657	28.0	[7.614552]	[143]	[8.519932]	[143]	[89561429]	[89561429]
890_4770	chr4	76087108	76087508	+	1000	149.0	[9.876531]	[78]	[11.247076]	[78]	[76087281]	[76087281]
890_47709	chr17	27572394	27572794	+	637	28.0	[7.046873]	[145]	[]	[]	[27572638]	[]
890_47717	chr17	34626226	34626626	+	593	28.0	[13.009925]	[154]	[13.009925]	[154]	[34626458]	[34626458]
890_47726	chr17	48240581	48240981	+	665	28.0	[]	[]	[7.0544653]	[81]	[]	[48240741]
890_4774	chr6	138336212	138336612	+	1000	149.0	[7.7966723, 13.478247]	[69, 94]	[7.3707657, 13.478247]	[69, 94]	[138336380, 138336405]	[138336380, 138336405]
890_47740	chr17	68359393	68359793	+	611	28.0	[13.009925]	[105]	[13.009925]	[105]	[68359565]	[68359565]
890_47742	chr17	74309206	74309606	+	626	28.0	[8.360582]	[124]	[7.30558]	[124]	[74309390]	[74309390]
890_47760	chr17	83075478	83075878	+	612	28.0	[13.478247]	[119]	[13.478247]	[119]	[83075684]	[83075684]
890_47761	chr18	618609	619009	+	638	28.0	[7.4477744]	[78]	[7.848641]	[78]	[618783]	[618783]
890_47762	chr18	702893	703293	+	574	28.0	[7.2062225]	[96]	[6.900726]	[96]	[703050]	[703050]
890_4777	chr7	22443476	22443876	+	1000	149.0	[8.548939]	[120]	[9.912252]	[120]	[22443691]	[22443691]
890_47793	chr19	947776	948176	+	647	28.0	[]	[]	[6.8972507]	[112]	[]	[947971]
890_47819	chr19	19172077	19172477	+	615	28.0	[7.03964]	[105]	[6.924827]	[105]	[19172260]	[19172260]
890_4782	chr8	26383621	26384021	+	1000	149.0	[10.185503]	[93]	[11.406425]	[93]	[26383813]	[26383813]
890_47829	chr19	38661154	38661554	+	606	28.0	[9.876531]	[120]	[11.247076]	[120]	[38661360]	[38661360]
890_4783	chr8	42052016	42052416	+	1000	149.0	[8.857911]	[127]	[10.071603]	[127]	[42052223]	[42052223]
890_47832	chr19	42078517	42078917	+	662	28.0	[9.912252]	[121]	[8.548939]	[121]	[42078717]	[42078717]
890_47834	chr19	42395025	42395425	+	638	28.0	[9.876531]	[83]	[11.247076]	[83]	[42395203]	[42395203]
890_4785	chr8	125091609	125092009	+	1000	149.0	[7.5227866, 7.225755]	[70, 106]	[7.225755, 7.5227866]	[70, 106]	[125091778, 125091814]	[125091778, 125091814]
890_47858	chr19	57230485	57230885	+	563	28.0	[7.520388, 9.912252]	[130, 181]	[7.6470494, 8.548939]	[130, 181]	[57230683, 57230734]	[57230683, 57230734]
890_47864	chr2	9138527	9138927	+	559	28.0	[7.2062225]	[87]	[6.900726]	[87]	[9138709]	[9138709]
890_47866	chr2	9765545	9765945	+	649	28.0	[7.363437]	[146]	[6.9167833]	[146]	[9765784]	[9765784]
890_47867	chr2	11657171	11657571	+	546	28.0	[13.169274]	[107]	[13.318897, 7.0544653]	[107, 129]	[11657378]	[11657378, 11657400]
890_47878	chr2	28326006	28326406	+	610	28.0	[]	[]	[7.046873]	[132]	[]	[28326224]
890_4788	chr9	131102316	131102716	+	1000	149.0	[10.071603]	[85]	[8.857911]	[85]	[131102497]	[131102497]
890_47921	chr2	172899720	172900120	+	616	28.0	[13.169274]	[137]	[13.318897]	[137]	[172899918]	[172899918]
890_4793	chr10	70477742	70478142	+	1000	148.0	[8.548939, 9.912252]	[99, 117]	[9.912252, 8.548939]	[99, 117]	[70477937, 70477955]	[70477937, 70477955]
890_47948	chr2	235658394	235658794	+	629	28.0	[13.009925]	[77]	[13.009925]	[77]	[235658569]	[235658569]
890_4795	chr11	795210	795610	+	1000	148.0	[13.318897]	[129]	[13.169274]	[129]	[795429]	[795429]
890_47958	chr20	20396081	20396481	+	605	28.0	[13.009925]	[131]	[13.009925]	[131]	[20396312]	[20396312]
890_4796	chr11	5242924	5243324	+	1000	148.0	[9.912252]	[102]	[8.548939]	[102]	[5243123]	[5243123]
890_4797	chr11	64878791	64879191	+	1000	148.0	[9.912252]	[148]	[8.548939]	[148]	[64879033]	[64879033]
890_4798	chr11	114439165	114439565	+	1000	148.0	[]	[]	[7.046873]	[93]	[]	[114439336]
890_47982	chr20	61830610	61831010	+	622	28.0	[13.009925]	[126]	[13.009925]	[126]	[61830823]	[61830823]
890_47989	chr21	14761646	14762046	+	637	28.0	[7.363437]	[149]	[6.9167833]	[149]	[14761855]	[14761855]
890_4802	chr12	57039006	57039406	+	1000	148.0	[7.363437]	[104]	[6.9167833]	[104]	[57039208]	[57039208]
890_48020	chr22	19764080	19764480	+	629	28.0	[10.071603]	[195]	[8.857911]	[195]	[19764323]	[19764323]
890_48031	chr22	20707725	20708125	+	581	28.0	[9.912252]	[73]	[8.548939]	[73]	[20707895]	[20707895]
890_48052	chr22	24952899	24953299	+	583	28.0	[13.318897]	[70]	[13.169274]	[70]	[24953065]	[24953065]
890_48066	chr3	8996832	8997232	+	586	28.0	[9.876531]	[141]	[11.247076]	[141]	[8997058]	[8997058]
890_48084	chr3	46447259	46447659	+	662	28.0	[6.900726]	[139]	[7.2062225]	[139]	[46447488]	[46447488]
890_48116	chr3	179943455	179943855	+	648	28.0	[13.169274]	[156]	[13.318897]	[156]	[179943685]	[179943685]
890_48118	chr3	185773705	185774105	+	636	28.0	[7.3070817]	[108]	[7.260427]	[108]	[185773876]	[185773876]
890_4815	chr17	75776593	75776993	+	1000	148.0	[7.101077]	[115]	[6.99811]	[115]	[75776807]	[75776807]
890_48156	chr4	154329298	154329698	+	648	28.0	[10.185503]	[131]	[11.406425]	[131]	[154329525]	[154329525]
890_48161	chr4	173940116	173940516	+	631	28.0	[9.912252]	[104]	[8.548939]	[104]	[173940320]	[173940320]
890_48167	chr5	14685626	14686026	+	604	28.0	[6.9167833]	[154]	[7.363437]	[154]	[14685873]	[14685873]
890_48169	chr5	29796061	29796461	+	556	28.0	[7.066406]	[86]	[7.2138147]	[86]	[29796233]	[29796233]
890_4817	chr17	83064667	83065067	+	1000	148.0	[11.406425]	[95]	[10.185503]	[95]	[83064857]	[83064857]
890_48180	chr5	78569456	78569856	+	580	28.0	[6.9167833]	[158]	[7.363437]	[158]	[78569700]	[78569700]
890_48184	chr5	115366323	115366723	+	626	28.0	[7.363437]	[115]	[6.9167833]	[115]	[115366509]	[115366509]
890_48192	chr5	124712869	124713269	+	544	28.0	[7.0544653]	[147]	[]	[]	[124713097]	[]
890_48194	chr5	133199301	133199701	+	667	28.0	[13.009925]	[88]	[13.009925]	[88]	[133199484]	[133199484]
890_48197	chr5	135398039	135398439	+	614	28.0	[6.900726]	[100]	[7.2062225]	[100]	[135398236]	[135398236]
890_48198	chr5	137921921	137922321	+	630	28.0	[7.363437]	[146]	[6.9167833]	[146]	[137922154]	[137922154]
890_482	chr9	133149310	133149710	+	1000	452.0	[8.05161, 10.185503]	[85, 122]	[7.14623, 11.406425]	[85, 122]	[133149479, 133149516]	[133149479, 133149516]
890_48213	chr5	170192764	170193164	+	601	28.0	[10.185503]	[133]	[11.406425]	[133]	[170192989]	[170192989]
890_4823	chr2	156341366	156341766	+	1000	148.0	[9.912252]	[96]	[8.548939]	[96]	[156341554]	[156341554]
890_48230	chr6	5143611	5144011	+	610	28.0	[6.9763474]	[148]	[]	[]	[5143851]	[]
890_48232	chr6	6674869	6675269	+	567	28.0	[7.066406]	[111]	[7.2138147]	[111]	[6675080]	[6675080]
890_48236	chr6	13446427	13446827	+	626	28.0	[8.113682]	[126]	[8.113682]	[126]	[13446641]	[13446641]
890_48266	chr6	34227691	34228091	+	552	28.0	[7.5227866]	[102]	[7.225755]	[102]	[34227863]	[34227863]
890_48275	chr6	40713015	40713415	+	598	28.0	[7.0544653]	[150]	[]	[]	[40713223]	[]
890_48287	chr6	45455540	45455940	+	641	28.0	[7.956022]	[109]	[7.6797376]	[109]	[45455714]	[45455714]
890_48298	chr6	117536473	117536873	+	565	28.0	[8.157613]	[186]	[7.607124]	[186]	[117536707]	[117536707]
890_483	chr19	29893646	29894046	+	1000	451.0	[9.912252]	[105]	[8.548939]	[105]	[29893850]	[29893850]
890_4830	chr4	153518631	153519031	+	1000	148.0	[11.247076]	[103]	[9.876531]	[103]	[153518834]	[153518834]
890_48302	chr6	134741142	134741542	+	562	28.0	[7.4100494, 7.135697]	[134, 158]	[7.1574593, 6.876215]	[134, 158]	[134741356, 134741380]	[134741356, 134741380]
890_48304	chr6	138007083	138007483	+	637	28.0	[8.548939]	[120]	[9.912252]	[120]	[138007293]	[138007293]
890_48317	chr7	371052	371452	+	596	28.0	[]	[]	[7.046873]	[104]	[]	[371255]
890_48319	chr7	1707070	1707470	+	643	28.0	[10.071603]	[141]	[8.857911]	[141]	[1707291]	[1707291]
890_48326	chr7	25860587	25860987	+	545	28.0	[7.4877]	[137]	[7.2114162]	[137]	[25860779]	[25860779]
890_48333	chr7	50214572	50214972	+	625	28.0	[11.406425]	[150]	[10.185503]	[150]	[50214757]	[50214757]
890_48334	chr7	73316537	73316937	+	651	28.0	[8.857911]	[113]	[7.046873, 10.071603]	[78, 113]	[73316727]	[73316692, 73316727]
890_48340	chr7	100485526	100485926	+	605	28.0	[7.2062225]	[107]	[6.900726]	[107]	[100485693]	[100485693]
