#PeakID(python identify_motif.py ./ENCODE_processed_files/ATF1_idr.fa ATF1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
755_2057	chr19	3306755	3307155	+	1000	67.0	[10.880985, 8.745255]	[93, 112]	[10.880985]	[95]	[3306946, 3306965]	[3306948]
755_2064	chr2	108449009	108449409	+	1000	67.0	[]	[]	[10.880985]	[93]	[]	[108449201]
755_2068	chr22	19291736	19292136	+	1000	67.0	[9.08557]	[133]	[]	[]	[19291968]	[]
755_2074	chr22	50582433	50582833	+	1000	67.0	[]	[]	[9.08557]	[129]	[]	[50582648]
755_2092	chrX	48539188	48539588	+	1000	67.0	[10.880985]	[125]	[10.880985]	[127]	[48539402]	[48539404]
755_2098	chr1	159780461	159780861	+	1000	66.0	[9.08557]	[98]	[]	[]	[159780658]	[]
755_2099	chr1	206105148	206105548	+	1000	66.0	[10.880985]	[110]	[10.880985]	[112]	[206105354]	[206105356]
755_210	chr12	109573024	109573424	+	1000	256.0	[10.880985]	[109]	[10.880985, 10.880985]	[111, 130]	[109573216]	[109573218, 109573237]
755_2100	chr1	244862960	244863360	+	1000	66.0	[10.880985]	[86]	[10.880985]	[88]	[244863142]	[244863144]
755_2101	chr1	248873583	248873983	+	1000	66.0	[9.08557]	[107]	[]	[]	[248873788]	[]
755_2102	chr10	1048800	1049200	+	1000	66.0	[8.028987]	[169]	[]	[]	[1049033]	[]
755_2105	chr12	45727461	45727861	+	1000	66.0	[8.745255]	[84]	[8.745255]	[86]	[45727634]	[45727636]
755_2106	chr15	41972434	41972834	+	1000	66.0	[]	[]	[10.880985]	[110]	[]	[41972633]
755_2108	chr15	74615581	74615981	+	1000	66.0	[]	[]	[9.08557]	[122]	[]	[74615791]
755_2109	chr16	3158699	3159099	+	1000	66.0	[]	[]	[10.880985]	[99]	[]	[3158898]
755_2110	chr16	8109384	8109784	+	1000	66.0	[10.880985]	[106]	[]	[]	[8109589]	[]
755_2111	chr17	50866211	50866611	+	1000	66.0	[]	[]	[9.08557]	[136]	[]	[50866436]
755_2113	chr17	81977413	81977813	+	1000	66.0	[9.08557]	[101]	[]	[]	[81977611]	[]
755_2118	chr19	47352055	47352455	+	1000	66.0	[10.880985]	[115]	[]	[]	[47352265]	[]
755_2124	chr20	49219133	49219533	+	1000	66.0	[9.08557]	[165]	[]	[]	[49219350]	[]
755_213	chr3	119463440	119463840	+	1000	255.0	[10.880985]	[103]	[10.880985]	[105]	[119463640]	[119463642]
755_2138	chr6	17511101	17511501	+	1000	66.0	[]	[]	[9.08557]	[113]	[]	[17511303]
755_2140	chr7	106346570	106346970	+	1000	66.0	[]	[]	[10.880985]	[120]	[]	[106346767]
755_2142	chr7	158595071	158595471	+	1000	66.0	[9.08557]	[61]	[]	[]	[158595228]	[]
755_2143	chr8	27772478	27772878	+	1000	66.0	[]	[]	[9.08557]	[93]	[]	[27772671]
755_2147	chr8	144901935	144902335	+	1000	66.0	[]	[]	[9.08557]	[99]	[]	[144902129]
755_215	chr7	23181769	23182169	+	1000	254.0	[10.880985]	[113]	[10.880985]	[115]	[23181975]	[23181977]
755_2155	chr10	45594687	45595087	+	1000	65.0	[9.08557]	[148]	[9.08557]	[156]	[45594919]	[45594927]
755_216	chr16	71808884	71809284	+	1000	252.0	[9.08557]	[135]	[]	[]	[71809109]	[]
755_2161	chr16	11201824	11202224	+	1000	65.0	[9.08557]	[102]	[]	[]	[11202015]	[]
755_2165	chr19	996329	996729	+	1000	65.0	[10.880985]	[141]	[10.880985]	[143]	[996551]	[996553]
755_2169	chr19	17681535	17681935	+	1000	65.0	[10.880985]	[76]	[10.880985]	[78]	[17681688]	[17681690]
755_2170	chr19	18203875	18204275	+	1000	65.0	[10.880985, 9.08557, 9.08557]	[78, 126, 170]	[]	[]	[18204032, 18204080, 18204124]	[]
755_2171	chr19	35533216	35533616	+	1000	65.0	[10.880985]	[103]	[10.880985, 10.880985]	[87, 105]	[35533408]	[35533392, 35533410]
755_2173	chr19	37551143	37551543	+	1000	65.0	[]	[]	[9.08557, 9.08557]	[97, 130]	[]	[37551339, 37551372]
755_2176	chr2	2613372	2613772	+	1000	65.0	[]	[]	[6.94984, 9.08557]	[90, 140]	[]	[2613543, 2613593]
755_2187	chr3	25664842	25665242	+	1000	65.0	[]	[]	[10.880985]	[121]	[]	[25665058]
755_2192	chr5	90529431	90529831	+	1000	65.0	[]	[]	[9.08557, 9.08557]	[100, 108]	[]	[90529629, 90529637]
755_2195	chr6	36441370	36441770	+	1000	65.0	[9.08557]	[178]	[]	[]	[36441587]	[]
755_220	chr4	163166734	163167134	+	1000	249.0	[6.94984, 10.880985]	[68, 97]	[9.08557]	[147]	[163166902, 163166931]	[163166981]
755_2206	chr9	131181052	131181452	+	1000	65.0	[8.028987]	[144]	[]	[]	[131181261]	[]
755_2209	chrX	154490588	154490988	+	1000	65.0	[10.880985, 9.08557]	[91, 106]	[]	[]	[154490775, 154490790]	[]
755_221	chr7	1160048	1160448	+	1000	249.0	[]	[]	[10.880985]	[73]	[]	[1160221]
755_2210	chr1	11805912	11806312	+	1000	64.0	[9.08557]	[94]	[8.028987]	[86]	[11806105]	[11806097]
755_2214	chr1	150269034	150269434	+	1000	64.0	[]	[]	[8.028987]	[122]	[]	[150269252]
755_2218	chr10	26675602	26676002	+	1000	64.0	[]	[]	[10.880985]	[114]	[]	[26675814]
755_2220	chr10	73879552	73879952	+	1000	64.0	[8.028987]	[116]	[9.08557]	[136]	[73879766]	[73879786]
755_2221	chr10	132537191	132537591	+	1000	64.0	[10.880985]	[98]	[10.880985]	[100]	[132537381]	[132537383]
755_2226	chr12	118016544	118016944	+	1000	64.0	[9.08557]	[148]	[]	[]	[118016783]	[]
755_2229	chr14	24242464	24242864	+	1000	64.0	[]	[]	[9.08557]	[211]	[]	[24242712]
755_223	chr6	15248573	15248973	+	1000	247.0	[10.880985, 10.880985]	[74, 123]	[10.880985, 10.880985]	[76, 125]	[15248744, 15248793]	[15248746, 15248795]
755_2233	chr16	85306172	85306572	+	1000	64.0	[]	[]	[9.08557]	[122]	[]	[85306387]
755_2236	chr17	48626426	48626826	+	1000	64.0	[]	[]	[10.880985, 8.745255]	[113, 133]	[]	[48626621, 48626641]
755_2241	chr19	17555336	17555736	+	1000	64.0	[10.880985]	[128]	[10.880985]	[130]	[17555540]	[17555542]
755_2244	chr19	49478693	49479093	+	1000	64.0	[10.880985, 10.880985]	[81, 92]	[]	[]	[49478873, 49478884]	[]
755_2249	chr2	156342362	156342762	+	1000	64.0	[9.08557]	[120]	[]	[]	[156342568]	[]
755_2250	chr2	159135439	159135839	+	1000	64.0	[]	[]	[9.08557]	[140]	[]	[159135652]
755_2271	chr4	143184501	143184901	+	1000	64.0	[9.08557]	[116]	[]	[]	[143184697]	[]
755_2274	chr5	149731954	149732354	+	1000	64.0	[8.028987]	[63]	[]	[]	[149732115]	[]
755_2276	chr5	176416367	176416767	+	1000	64.0	[10.880985]	[128]	[10.880985]	[130]	[176416583]	[176416585]
755_2277	chr6	63572295	63572695	+	1000	64.0	[9.08557]	[73]	[]	[]	[63572468]	[]
755_2278	chr6	70413012	70413412	+	1000	64.0	[9.08557, 9.08557]	[118, 135]	[]	[]	[70413204, 70413221]	[]
755_2285	chr8	1759979	1760379	+	1000	64.0	[10.880985]	[127]	[9.08557]	[147]	[1760197]	[1760217]
755_2287	chr9	97013603	97014003	+	1000	64.0	[]	[]	[10.880985]	[78]	[]	[97013781]
755_23	chr3	9986668	9987068	+	1000	490.0	[10.880985]	[92]	[10.880985, 9.08557]	[94, 120]	[9986855]	[9986857, 9986883]
755_2306	chr10	120005631	120006031	+	1000	63.0	[]	[]	[10.880985]	[109]	[]	[120005829]
755_2308	chr11	62841343	62841743	+	1000	63.0	[]	[]	[9.08557]	[94]	[]	[62841494]
755_2310	chr12	93442105	93442505	+	1000	63.0	[]	[]	[8.745255]	[98]	[]	[93442288]
755_2313	chr16	2926974	2927374	+	1000	63.0	[]	[]	[10.880985]	[100]	[]	[2927162]
755_2315	chr17	8138902	8139302	+	1000	63.0	[]	[]	[10.880985]	[122]	[]	[8139122]
755_2317	chr17	45247498	45247898	+	1000	63.0	[9.08557]	[78]	[]	[]	[45247675]	[]
755_2320	chr19	4723738	4724138	+	1000	63.0	[]	[]	[6.94984]	[110]	[]	[4723941]
755_2324	chr19	50657877	50658277	+	1000	63.0	[]	[]	[10.880985]	[121]	[]	[50658095]
755_2325	chr19	57363307	57363707	+	1000	63.0	[10.880985]	[98]	[10.880985]	[100]	[57363498]	[57363500]
755_2344	chr7	35694981	35695381	+	1000	63.0	[]	[]	[9.08557]	[107]	[]	[35695188]
755_2350	chr9	130915647	130916047	+	1000	63.0	[]	[]	[10.880985]	[163]	[]	[130915867]
755_236	chr5	37370899	37371299	+	1000	241.0	[9.08557]	[115]	[]	[]	[37371108]	[]
755_2360	chr1	108559726	108560126	+	1000	62.0	[10.880985]	[95]	[]	[]	[108559919]	[]
755_2362	chr1	153963431	153963831	+	1000	62.0	[10.880985]	[120]	[10.880985]	[122]	[153963648]	[153963650]
755_2363	chr1	156421645	156422045	+	1000	62.0	[10.880985]	[125]	[10.880985]	[127]	[156421853]	[156421855]
755_2364	chr1	167757040	167757440	+	1000	62.0	[]	[]	[10.880985]	[113]	[]	[167757249]
755_237	chr11	77474180	77474580	+	1000	240.0	[8.745255, 9.08557, 10.880985]	[78, 94, 130]	[10.880985, 10.880985, 9.08557]	[80, 132, 145]	[77474350, 77474366, 77474402]	[77474352, 77474404, 77474417]
755_2371	chr11	47408291	47408691	+	1000	62.0	[10.880985]	[136]	[]	[]	[47408524]	[]
755_2375	chr11	119057187	119057587	+	1000	62.0	[]	[]	[10.880985]	[108]	[]	[119057388]
755_2380	chr14	35045936	35046336	+	1000	62.0	[10.880985]	[129]	[10.880985]	[131]	[35046147]	[35046149]
755_2382	chr15	82680350	82680750	+	1000	62.0	[9.08557]	[68]	[]	[]	[82680509]	[]
755_2388	chr18	3177971	3178371	+	1000	62.0	[10.880985]	[102]	[10.880985]	[104]	[3178165]	[3178167]
755_2391	chr19	39409338	39409738	+	1000	62.0	[10.880985]	[92]	[10.880985]	[94]	[39409530]	[39409532]
755_240	chr16	67660700	67661100	+	1000	238.0	[10.880985]	[102]	[10.880985]	[104]	[67660902]	[67660904]
755_2417	chr4	184838821	184839221	+	1000	62.0	[10.880985, 8.028987]	[125, 152]	[10.880985]	[127]	[184839027, 184839054]	[184839029]
755_2421	chr5	79235921	79236321	+	1000	62.0	[8.745255]	[83]	[10.880985]	[106]	[79236100]	[79236123]
755_2427	chr6	36680234	36680634	+	1000	62.0	[10.880985, 9.08557]	[166, 221]	[]	[]	[36680421, 36680476]	[]
755_2429	chr6	150865444	150865844	+	1000	62.0	[]	[]	[10.880985]	[129]	[]	[150865654]
755_2431	chr7	105876345	105876745	+	1000	62.0	[]	[]	[10.880985]	[113]	[]	[105876552]
755_2452	chr1	89524629	89525029	+	1000	61.0	[]	[]	[9.08557]	[123]	[]	[89524849]
755_2459	chr1	224434629	224435029	+	1000	61.0	[]	[]	[9.08557]	[90]	[]	[224434813]
755_2462	chr11	66288927	66289327	+	1000	61.0	[]	[]	[9.08557]	[114]	[]	[66289139]
755_2463	chr11	67118931	67119331	+	1000	61.0	[9.08557]	[97]	[]	[]	[67119122]	[]
755_2464	chr11	78352172	78352572	+	1000	61.0	[]	[]	[10.880985]	[85]	[]	[78352340]
755_2465	chr12	1690776	1691176	+	1000	61.0	[]	[]	[9.08557]	[126]	[]	[1690990]
755_2466	chr12	56266682	56267082	+	1000	61.0	[10.880985]	[119]	[]	[]	[56266897]	[]
755_2473	chr15	75903686	75904086	+	1000	61.0	[]	[]	[6.94984]	[133]	[]	[75903908]
755_2476	chr16	2514082	2514482	+	1000	61.0	[10.880985, 10.880985]	[85, 96]	[10.880985, 8.745255]	[87, 98]	[2514262, 2514273]	[2514264, 2514275]
755_2481	chr17	76453065	76453465	+	1000	61.0	[10.880985]	[85]	[8.028987]	[108]	[76453243]	[76453266]
755_2483	chr19	35994911	35995311	+	1000	61.0	[8.745255]	[87]	[8.745255]	[89]	[35995093]	[35995095]
755_2489	chr2	73233115	73233515	+	1000	61.0	[9.08557]	[135]	[]	[]	[73233320]	[]
755_2491	chr2	127387763	127388163	+	1000	61.0	[10.880985]	[126]	[8.028987, 10.880985]	[70, 149]	[127387972]	[127387916, 127387995]
755_2495	chr20	31514223	31514623	+	1000	61.0	[]	[]	[10.880985]	[137]	[]	[31514437]
755_2497	chr20	35601384	35601784	+	1000	61.0	[]	[]	[9.08557]	[157]	[]	[35601634]
755_2500	chr22	19953532	19953932	+	1000	61.0	[]	[]	[10.880985]	[110]	[]	[19953691]
755_251	chr22	21666127	21666527	+	1000	234.0	[10.880985]	[108]	[10.880985]	[110]	[21666333]	[21666335]
755_2518	chr6	138773531	138773931	+	1000	61.0	[8.745255]	[134]	[10.880985]	[136]	[138773756]	[138773758]
755_2519	chr7	135211403	135211803	+	1000	61.0	[]	[]	[10.880985]	[91]	[]	[135211594]
755_2523	chr9	128296524	128296924	+	1000	61.0	[]	[]	[10.880985]	[110]	[]	[128296733]
755_2530	chr9	131151997	131152397	+	1000	61.0	[8.745255]	[120]	[]	[]	[131152211]	[]
755_2545	chr11	61429813	61430213	+	1000	60.0	[]	[]	[9.08557]	[101]	[]	[61430004]
755_2550	chr15	45548780	45549180	+	1000	60.0	[]	[]	[8.745255, 10.880985]	[125, 131]	[]	[45549000, 45549006]
755_2555	chr16	87392069	87392469	+	1000	60.0	[9.08557]	[111]	[]	[]	[87392271]	[]
755_2557	chr17	49570013	49570413	+	1000	60.0	[9.08557]	[89]	[]	[]	[49570195]	[]
755_2560	chr17	82273498	82273898	+	1000	60.0	[10.880985]	[106]	[10.880985]	[108]	[82273700]	[82273702]
755_258	chr16	1308955	1309355	+	1000	230.0	[]	[]	[9.08557]	[109]	[]	[1309164]
755_2586	chr22	23244397	23244797	+	1000	60.0	[]	[]	[10.880985]	[94]	[]	[23244586]
755_2590	chr3	142225433	142225833	+	1000	60.0	[9.08557]	[93]	[]	[]	[142225617]	[]
755_2592	chr4	10116866	10117266	+	1000	60.0	[10.880985]	[75]	[9.08557]	[128]	[10117034]	[10117087]
755_2596	chr6	30489209	30489609	+	1000	60.0	[9.08557]	[105]	[]	[]	[30489402]	[]
755_2598	chr6	43809325	43809725	+	1000	60.0	[10.880985]	[106]	[10.880985]	[108]	[43809519]	[43809521]
755_2602	chr7	32905695	32906095	+	1000	60.0	[9.08557]	[102]	[]	[]	[32905887]	[]
755_2611	chr9	129802908	129803308	+	1000	60.0	[9.08557]	[126]	[]	[]	[129803132]	[]
755_2618	chr9	131041325	131041725	+	1000	60.0	[]	[]	[9.08557]	[191]	[]	[131041523]
755_262	chr16	88570200	88570600	+	1000	229.0	[10.880985]	[106]	[]	[]	[88570402]	[]
755_2622	chr9	131133378	131133778	+	1000	60.0	[]	[]	[9.08557]	[116]	[]	[131133586]
755_2624	chr9	136410405	136410805	+	1000	60.0	[8.028987]	[147]	[]	[]	[136410640]	[]
755_2629	chr1	7012450	7012850	+	1000	59.0	[10.880985, 9.08557]	[87, 112]	[]	[]	[7012634, 7012659]	[]
755_2638	chr10	131088539	131088939	+	1000	59.0	[10.880985]	[101]	[10.880985]	[103]	[131088715]	[131088717]
755_2639	chr11	43880547	43880947	+	1000	59.0	[]	[]	[6.94984]	[122]	[]	[43880764]
755_2640	chr11	66616836	66617236	+	1000	59.0	[10.880985]	[108]	[9.08557]	[95]	[66617044]	[66617031]
755_2641	chr11	69295149	69295549	+	1000	59.0	[]	[]	[9.08557]	[143]	[]	[69295371]
755_2644	chr11	117907154	117907554	+	1000	59.0	[9.08557]	[98]	[]	[]	[117907352]	[]
755_2646	chr12	53054301	53054701	+	1000	59.0	[10.880985]	[119]	[10.880985]	[121]	[53054512]	[53054514]
755_2650	chr15	62390305	62390705	+	1000	59.0	[9.08557]	[93]	[]	[]	[62390488]	[]
755_2651	chr15	82045993	82046393	+	1000	59.0	[]	[]	[10.880985]	[97]	[]	[82046190]
755_2656	chr16	71484443	71484843	+	1000	59.0	[]	[]	[9.08557]	[84]	[]	[71484625]
755_2658	chr18	658009	658409	+	1000	59.0	[]	[]	[9.08557]	[151]	[]	[658241]
755_2666	chr19	55063131	55063531	+	1000	59.0	[10.880985]	[100]	[10.880985]	[102]	[55063331]	[55063333]
755_2670	chr20	35742232	35742632	+	1000	59.0	[]	[]	[6.94984]	[136]	[]	[35742461]
755_2672	chr20	50499363	50499763	+	1000	59.0	[]	[]	[10.880985]	[84]	[]	[50499533]
755_2704	chr7	149718871	149719271	+	1000	59.0	[]	[]	[10.880985]	[114]	[]	[149719055]
755_2706	chr7	156640339	156640739	+	1000	59.0	[9.08557]	[118]	[]	[]	[156640550]	[]
755_271	chr17	42832918	42833318	+	1000	227.0	[]	[]	[10.880985]	[95]	[]	[42833111]
755_2724	chr9	130981707	130982107	+	1000	59.0	[]	[]	[9.08557]	[96]	[]	[130981867]
755_273	chr11	63938615	63939015	+	1000	226.0	[]	[]	[10.880985]	[99]	[]	[63938806]
755_274	chr2	70142556	70142956	+	1000	226.0	[10.880985]	[114]	[10.880985]	[56]	[70142766]	[70142708]
755_2742	chr11	207488	207888	+	1000	58.0	[10.880985]	[77]	[]	[]	[207659]	[]
755_2746	chr12	49288277	49288677	+	1000	58.0	[]	[]	[10.880985, 10.880985]	[103, 111]	[]	[49288478, 49288486]
755_2749	chr14	60248831	60249231	+	1000	58.0	[10.880985]	[113]	[10.880985]	[115]	[60249032]	[60249034]
755_2751	chr15	45048694	45049094	+	1000	58.0	[]	[]	[8.745255]	[98]	[]	[45048874]
755_2755	chr16	9091188	9091588	+	1000	58.0	[8.745255]	[139]	[10.880985]	[141]	[9091416]	[9091418]
755_2756	chr16	15576832	15577232	+	1000	58.0	[10.880985]	[104]	[]	[]	[15577025]	[]
755_2757	chr16	30634150	30634550	+	1000	58.0	[]	[]	[9.08557]	[140]	[]	[30634379]
755_276	chr10	122980464	122980864	+	1000	225.0	[10.880985]	[86]	[10.880985]	[88]	[122980647]	[122980649]
755_2761	chr17	8173331	8173731	+	1000	58.0	[6.94984, 8.028987]	[64, 156]	[]	[]	[8173490, 8173582]	[]
755_2764	chr17	42266888	42267288	+	1000	58.0	[9.08557]	[86]	[]	[]	[42267069]	[]
755_2766	chr18	11953141	11953541	+	1000	58.0	[10.880985]	[138]	[9.08557]	[85]	[11953361]	[11953308]
755_2769	chr19	35641477	35641877	+	1000	58.0	[10.880985, 9.08557]	[123, 133]	[10.880985]	[125]	[35641685, 35641695]	[35641687]
755_2772	chr19	40191223	40191623	+	1000	58.0	[]	[]	[10.880985]	[101]	[]	[40191424]
755_2776	chr2	199911090	199911490	+	1000	58.0	[6.94984, 10.880985]	[82, 112]	[]	[]	[199911266, 199911296]	[]
755_2777	chr2	218568195	218568595	+	1000	58.0	[]	[]	[9.08557]	[136]	[]	[218568397]
755_2779	chr20	35664712	35665112	+	1000	58.0	[10.880985]	[156]	[10.880985]	[158]	[35664956]	[35664958]
755_2780	chr20	37626961	37627361	+	1000	58.0	[10.880985]	[140]	[]	[]	[37627197]	[]
755_2797	chr22	23157501	23157901	+	1000	58.0	[9.08557]	[155]	[]	[]	[23157717]	[]
755_280	chr1	7771083	7771483	+	1000	224.0	[10.880985]	[89]	[]	[]	[7771271]	[]
755_2808	chr3	169966599	169966999	+	1000	58.0	[]	[]	[10.880985]	[97]	[]	[169966792]
755_2811	chr5	178626952	178627352	+	1000	58.0	[10.880985]	[118]	[8.745255]	[120]	[178627160]	[178627162]
755_2831	chr9	130961149	130961549	+	1000	58.0	[9.08557]	[86]	[]	[]	[130961331]	[]
755_2850	chr1	197201324	197201724	+	1000	57.0	[6.94984]	[57]	[]	[]	[197201480]	[]
755_2859	chr12	116359013	116359413	+	1000	57.0	[10.880985]	[101]	[10.880985]	[103]	[116359213]	[116359215]
755_2860	chr12	120086966	120087366	+	1000	57.0	[9.08557]	[143]	[]	[]	[120087125]	[]
755_2863	chr15	59689291	59689691	+	1000	57.0	[]	[]	[10.880985]	[70]	[]	[59689458]
755_2865	chr16	74666814	74667214	+	1000	57.0	[8.028987]	[117]	[]	[]	[74667031]	[]
755_2867	chr17	17836109	17836509	+	1000	57.0	[8.745255]	[158]	[10.880985]	[160]	[17836341]	[17836343]
755_288	chr4	103019557	103019957	+	1000	222.0	[10.880985]	[113]	[]	[]	[103019763]	[]
755_2886	chr20	50635896	50636296	+	1000	57.0	[10.880985]	[134]	[]	[]	[50636109]	[]
755_2887	chr20	57718363	57718763	+	1000	57.0	[10.880985]	[103]	[10.880985]	[105]	[57718561]	[57718563]
755_29	chr1	40161100	40161500	+	1000	475.0	[]	[]	[9.08557]	[116]	[]	[40161315]
755_290	chr15	66386562	66386962	+	1000	221.0	[10.880985]	[104]	[9.08557]	[116]	[66386764]	[66386776]
755_2915	chr3	196110403	196110803	+	1000	57.0	[]	[]	[9.08557, 10.880985]	[101, 111]	[]	[196110595, 196110605]
755_292	chr19	1021486	1021886	+	1000	220.0	[10.880985]	[103]	[8.028987, 10.880985, 10.880985]	[64, 105, 122]	[1021683]	[1021644, 1021685, 1021702]
755_2921	chr6	15400624	15401024	+	1000	57.0	[8.745255]	[123]	[]	[]	[15400833]	[]
755_2924	chr6	27020060	27020460	+	1000	57.0	[8.028987]	[157]	[]	[]	[27020273]	[]
755_2931	chr7	18000582	18000982	+	1000	57.0	[]	[]	[9.08557]	[106]	[]	[18000783]
755_2937	chr9	112717990	112718390	+	1000	57.0	[]	[]	[10.880985]	[135]	[]	[112718217]
755_296	chr14	104752928	104753328	+	1000	218.0	[10.880985]	[112]	[10.880985]	[114]	[104753135]	[104753137]
755_2963	chr1	16352344	16352744	+	1000	56.0	[]	[]	[10.880985]	[103]	[]	[16352525]
755_2964	chr1	116372979	116373379	+	1000	56.0	[10.880985]	[101]	[]	[]	[116373172]	[]
755_2972	chr11	65472035	65472435	+	1000	56.0	[9.08557]	[104]	[9.08557]	[163]	[65472221]	[65472280]
755_2973	chr11	117098362	117098762	+	1000	56.0	[]	[]	[9.08557]	[123]	[]	[117098576]
755_298	chr21	43659323	43659723	+	1000	217.0	[9.08557]	[104]	[]	[]	[43659524]	[]
755_2998	chr2	180006926	180007326	+	1000	56.0	[9.08557]	[162]	[10.880985]	[97]	[180007170]	[180007105]
755_3002	chr20	35285691	35286091	+	1000	56.0	[8.028987, 8.028987]	[85, 131]	[]	[]	[35285854, 35285900]	[]
755_3003	chr21	29647287	29647687	+	1000	56.0	[10.880985, 10.880985]	[86, 151]	[8.745255]	[153]	[29647465, 29647530]	[29647532]
755_3040	chr6	3650949	3651349	+	1000	56.0	[10.880985]	[82]	[]	[]	[3651125]	[]
755_3048	chr7	127392042	127392442	+	1000	56.0	[9.08557]	[101]	[]	[]	[127392235]	[]
755_305	chr2	20822920	20823320	+	1000	213.0	[10.880985]	[95]	[10.880985]	[97]	[20823114]	[20823116]
755_3050	chr8	96235423	96235823	+	1000	56.0	[8.745255, 8.028987]	[108, 156]	[10.880985, 6.94984]	[110, 178]	[96235603, 96235651]	[96235605, 96235673]
755_3053	chr9	6681530	6681930	+	1000	56.0	[9.08557]	[108]	[]	[]	[6681733]	[]
755_3055	chr9	94166634	94167034	+	1000	56.0	[10.880985]	[109]	[10.880985]	[111]	[94166837]	[94166839]
755_3056	chr9	116466163	116466563	+	1000	56.0	[10.880985]	[162]	[10.880985]	[164]	[116466386]	[116466388]
755_3072	chr1	28518771	28519171	+	1000	55.0	[]	[]	[10.880985]	[109]	[]	[28518971]
755_3074	chr1	51236070	51236470	+	1000	55.0	[9.08557]	[104]	[]	[]	[51236267]	[]
755_3079	chr1	205545111	205545511	+	1000	55.0	[10.880985]	[124]	[10.880985]	[126]	[205545322]	[205545324]
755_3081	chr10	23438823	23439223	+	1000	55.0	[9.08557]	[116]	[]	[]	[23439024]	[]
755_3094	chr15	84981148	84981548	+	1000	55.0	[9.08557]	[69]	[]	[]	[84981309]	[]
755_3097	chr16	30075704	30076104	+	1000	55.0	[9.08557]	[143]	[]	[]	[30075941]	[]
755_310	chr14	91510368	91510768	+	1000	211.0	[]	[]	[8.028987]	[115]	[]	[91510575]
755_3100	chr17	4142979	4143379	+	1000	55.0	[]	[]	[10.880985]	[105]	[]	[4143172]
755_3106	chr17	48830773	48831173	+	1000	55.0	[10.880985]	[103]	[]	[]	[48830972]	[]
755_3108	chr17	75896336	75896736	+	1000	55.0	[]	[]	[9.08557]	[87]	[]	[75896517]
755_3114	chr19	18281490	18281890	+	1000	55.0	[10.880985]	[124]	[]	[]	[18281704]	[]
755_3118	chr2	61017510	61017910	+	1000	55.0	[6.94984]	[89]	[]	[]	[61017685]	[]
755_312	chr19	7562812	7563212	+	1000	211.0	[9.08557]	[131]	[]	[]	[7563036]	[]
755_313	chr6	31806537	31806937	+	1000	211.0	[10.880985]	[107]	[10.880985]	[109]	[31806737]	[31806739]
755_3152	chr4	16226424	16226824	+	1000	55.0	[]	[]	[9.08557]	[84]	[]	[16226607]
755_3156	chr5	892390	892790	+	1000	55.0	[]	[]	[9.08557]	[109]	[]	[892581]
755_3176	chr8	144373261	144373661	+	1000	55.0	[10.880985, 10.880985]	[99, 108]	[10.880985]	[101]	[144373456, 144373465]	[144373458]
755_3178	chr9	35657630	35658030	+	1000	55.0	[9.08557]	[124]	[6.94984]	[100]	[35657829]	[35657805]
755_3194	chr1	8317876	8318276	+	1000	54.0	[10.880985]	[141]	[10.880985]	[143]	[8318084]	[8318086]
755_3195	chr1	23809652	23810052	+	1000	54.0	[10.880985]	[88]	[]	[]	[23809836]	[]
755_3199	chr1	53220185	53220585	+	1000	54.0	[]	[]	[9.08557]	[110]	[]	[53220369]
755_3200	chr1	110338164	110338564	+	1000	54.0	[8.745255]	[165]	[]	[]	[110338404]	[]
755_3202	chr1	151710225	151710625	+	1000	54.0	[10.880985]	[107]	[10.880985]	[109]	[151710426]	[151710428]
755_3204	chr1	201171465	201171865	+	1000	54.0	[10.880985]	[82]	[10.880985]	[84]	[201171642]	[201171644]
755_3207	chr10	84328137	84328537	+	1000	54.0	[]	[]	[9.08557]	[108]	[]	[84328341]
755_3209	chr11	66222701	66223101	+	1000	54.0	[10.880985]	[116]	[]	[]	[66222904]	[]
755_321	chr7	23105487	23105887	+	1000	208.0	[10.880985]	[120]	[]	[]	[23105702]	[]
755_3215	chr13	50124307	50124707	+	1000	54.0	[10.880985]	[102]	[10.880985]	[104]	[50124496]	[50124498]
755_3216	chr14	68793276	68793676	+	1000	54.0	[10.880985]	[105]	[10.880985]	[107]	[68793461]	[68793463]
755_322	chr3	196867683	196868083	+	1000	207.0	[9.08557]	[101]	[]	[]	[196867880]	[]
755_3224	chr17	38840142	38840542	+	1000	54.0	[10.880985]	[112]	[10.880985]	[114]	[38840345]	[38840347]
755_3225	chr17	57256186	57256586	+	1000	54.0	[10.880985]	[104]	[10.880985]	[106]	[57256379]	[57256381]
755_3227	chr19	4066625	4067025	+	1000	54.0	[]	[]	[9.08557]	[104]	[]	[4066822]
755_3228	chr19	7903553	7903953	+	1000	54.0	[]	[]	[9.08557]	[105]	[]	[7903745]
755_3233	chr19	42075627	42076027	+	1000	54.0	[]	[]	[10.880985]	[123]	[]	[42075841]
755_3235	chr19	48588788	48589188	+	1000	54.0	[8.028987]	[124]	[]	[]	[48588998]	[]
755_3237	chr19	50725177	50725577	+	1000	54.0	[8.028987]	[131]	[]	[]	[50725398]	[]
