#PeakID(python identify_motif.py ./ENCODE_processed_files/JUNB_idr.fa JUNB --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
771_617	chr21	46188352	46188752	+	1000	100.0	[13.506975]	[125]	[15.927315]	[125]	[46188563]	[46188563]
771_6204	chr3	81760827	81761227	+	1000	38.0	[8.646172]	[122]	[11.066511]	[122]	[81761045]	[81761045]
771_6212	chr3	172138866	172139266	+	1000	38.0	[10.641206]	[156]	[13.191141]	[156]	[172139095]	[172139095]
771_6213	chr3	177744908	177745308	+	1000	38.0	[13.506975]	[128]	[15.927315]	[128]	[177745135]	[177745135]
771_6221	chr4	94419967	94420367	+	823	38.0	[11.291996]	[146]	[13.28149]	[146]	[94420183]	[94420183]
771_6224	chr4	184514292	184514692	+	999	38.0	[13.712336]	[107]	[10.861151]	[107]	[184514490]	[184514490]
771_6228	chr5	43105691	43106091	+	1000	38.0	[7.3206153]	[175]	[]	[]	[43105941]	[]
771_6229	chr5	68344429	68344829	+	718	38.0	[10.770802, 8.490399]	[81, 122]	[13.061545]	[81]	[68344607, 68344648]	[68344607]
771_6243	chr6	4155809	4156209	+	1000	38.0	[7.9050317]	[101]	[10.325372]	[101]	[4155998]	[4155998]
771_6244	chr6	4732932	4733332	+	1000	38.0	[10.846566]	[108]	[8.124977]	[108]	[4733123]	[4733123]
771_625	chrX	13647660	13648060	+	1000	100.0	[13.506975]	[113]	[15.927315]	[113]	[13647860]	[13647860]
771_6250	chr6	24666735	24667135	+	1000	38.0	[]	[]	[8.270454]	[188]	[]	[24666931]
771_6263	chr6	32086669	32087069	+	1000	38.0	[8.426227]	[109]	[10.545317]	[109]	[32086871]	[32086871]
771_6270	chr6	47656211	47656611	+	1000	38.0	[13.712336]	[99]	[10.861151]	[99]	[47656396]	[47656396]
771_6273	chr6	111265843	111266243	+	1000	38.0	[10.325372]	[148]	[7.9050317]	[148]	[111266065]	[111266065]
771_6298	chr7	106552804	106553204	+	1000	38.0	[8.646172]	[168]	[11.066511]	[168]	[106553026]	[106553026]
771_630	chr17	77834434	77834834	+	1000	99.0	[13.712336]	[142]	[10.861151]	[142]	[77834667]	[77834667]
771_6300	chr7	107168418	107168818	+	1000	38.0	[10.210002]	[141]	[7.6191545]	[141]	[107168611]	[107168611]
771_6316	chr7	152709647	152710047	+	1000	38.0	[10.846566]	[118]	[8.124977]	[118]	[152709855]	[152709855]
771_6321	chr7	159201908	159202308	+	744	38.0	[13.28149]	[125]	[11.291996]	[125]	[159202119]	[159202119]
771_6323	chr8	28093043	28093443	+	1000	38.0	[]	[]	[7.2914376]	[155]	[]	[28093215]
771_6324	chr8	41508389	41508789	+	1000	38.0	[15.927315]	[120]	[7.52174, 13.506975]	[113, 120]	[41508602]	[41508595, 41508602]
771_6327	chr8	55864399	55864799	+	700	38.0	[8.646172]	[104]	[11.066511]	[104]	[55864602]	[55864602]
771_6329	chr8	73371645	73372045	+	1000	38.0	[9.447061]	[102]	[6.725914]	[102]	[73371830]	[73371830]
771_6334	chr9	38047770	38048170	+	759	38.0	[]	[]	[7.976533]	[187]	[]	[38048011]
771_6340	chr9	128094411	128094811	+	1000	38.0	[10.770802]	[125]	[13.061545]	[125]	[128094625]	[128094625]
771_6344	chr9	129834957	129835357	+	1000	38.0	[]	[]	[6.91942]	[110]	[]	[129835149]
771_6348	chr9	130871462	130871862	+	1000	38.0	[]	[]	[6.4479933]	[129]	[]	[130871619]
771_6359	chr9	132780646	132781046	+	1000	38.0	[13.191141]	[87]	[10.641206]	[87]	[132780831]	[132780831]
771_636	chr2	233350716	233351116	+	1000	99.0	[12.491025, 13.712336]	[105, 117]	[12.4798975, 10.861151]	[105, 117]	[233350912, 233350924]	[233350912, 233350924]
771_6362	chrX	13652966	13653366	+	1000	38.0	[11.291996]	[153]	[13.28149]	[153]	[13653189]	[13653189]
771_6363	chrX	138945147	138945547	+	1000	38.0	[6.955682, 8.646172]	[111, 183]	[6.889872, 8.138908, 11.066511]	[111, 170, 183]	[138945322, 138945394]	[138945322, 138945381, 138945394]
771_6368	chr1	9893200	9893600	+	1000	37.0	[]	[]	[7.452026]	[126]	[]	[9893395]
771_6372	chr1	12437003	12437403	+	989	37.0	[10.846566]	[123]	[8.124977]	[123]	[12437195]	[12437195]
771_6373	chr1	15949470	15949870	+	1000	37.0	[7.619093]	[182]	[7.6302204]	[182]	[15949701]	[15949701]
771_6376	chr1	21687056	21687456	+	999	37.0	[8.747505]	[183]	[8.85852]	[183]	[21687307]	[21687307]
771_6378	chr1	26156515	26156915	+	1000	37.0	[8.124977]	[82]	[10.846566]	[82]	[26156691]	[26156691]
771_638	chr4	121711537	121711937	+	1000	99.0	[7.026721, 10.846566]	[109, 150]	[9.146254, 8.124977]	[109, 150]	[121711727, 121711768]	[121711727, 121711768]
771_6384	chr1	30872068	30872468	+	882	37.0	[6.7830076]	[137]	[]	[]	[30872303]	[]
771_6385	chr1	32772906	32773306	+	1000	37.0	[]	[]	[7.3442326]	[76]	[]	[32773060]
771_639	chr6	6749981	6750381	+	1000	99.0	[6.490206, 12.491025]	[81, 100]	[12.4798975]	[100]	[6750151, 6750170]	[6750170]
771_6394	chr1	65412142	65412542	+	1000	37.0	[11.291996]	[79]	[13.28149]	[79]	[65412315]	[65412315]
771_6399	chr1	116825483	116825883	+	1000	37.0	[]	[]	[7.4553385]	[136]	[]	[116825647]
771_640	chr6	37059263	37059663	+	1000	99.0	[8.124977, 9.236603]	[113, 123]	[10.846566, 7.677511]	[113, 123]	[37059469, 37059479]	[37059469, 37059479]
771_6404	chr1	156816628	156817028	+	1000	37.0	[7.1393647]	[144]	[]	[]	[156816853]	[]
771_6413	chr1	173824816	173825216	+	1000	37.0	[7.1737247]	[143]	[]	[]	[173824990]	[]
771_6416	chr1	206673224	206673624	+	1000	37.0	[8.87654]	[72]	[8.43501]	[72]	[206673386]	[206673386]
771_6418	chr1	207017577	207017977	+	982	37.0	[7.026721]	[188]	[9.146254]	[188]	[207017805]	[207017805]
771_642	chr7	116465802	116466202	+	1000	99.0	[13.712336]	[73]	[10.861151, 6.3543315]	[73, 115]	[116465953]	[116465953, 116465995]
771_6421	chr1	211630162	211630562	+	1000	37.0	[]	[]	[8.12231]	[87]	[]	[211630333]
771_6427	chr1	228842208	228842608	+	1000	37.0	[11.291996]	[132]	[13.28149]	[132]	[228842423]	[228842423]
771_6443	chr10	119161568	119161968	+	1000	37.0	[8.490399]	[117]	[6.5979047]	[132]	[119161767]	[119161782]
771_6444	chr10	124646575	124646975	+	1000	37.0	[7.6011157, 10.276045]	[63, 89]	[9.834072]	[89]	[124646730, 124646756]	[124646756]
771_6445	chr11	393190	393590	+	1000	37.0	[7.027282, 13.191141]	[101, 140]	[9.440167, 10.641206]	[101, 140]	[393373, 393412]	[393373, 393412]
771_6446	chr11	727779	728179	+	1000	37.0	[10.641206]	[184]	[13.191141]	[184]	[728012]	[728012]
771_6448	chr11	6568490	6568890	+	1000	37.0	[10.325372]	[109]	[7.9050317]	[109]	[6568670]	[6568670]
771_645	chr1	67686644	67687044	+	1000	98.0	[8.426227, 10.097851]	[87, 139]	[10.545317, 6.8162637]	[87, 139]	[67686823, 67686875]	[67686823, 67686875]
771_6450	chr11	11843181	11843581	+	1000	37.0	[]	[]	[8.40005, 6.7159123]	[117, 173]	[]	[11843375, 11843431]
771_6451	chr11	19978686	19979086	+	1000	37.0	[11.066511]	[91]	[8.646172]	[91]	[19978874]	[19978874]
771_6454	chr11	62787109	62787509	+	1000	37.0	[7.9050317]	[98]	[10.325372]	[98]	[62787293]	[62787293]
771_6464	chr11	125070685	125071085	+	1000	37.0	[10.325372]	[168]	[7.9050317]	[168]	[125070903]	[125070903]
771_647	chr10	70331748	70332148	+	1000	98.0	[10.325372]	[77]	[7.9050317]	[77]	[70331914]	[70331914]
771_6471	chr12	76470551	76470951	+	929	37.0	[15.927315]	[110]	[13.506975]	[110]	[76470755]	[76470755]
771_6474	chr12	104219993	104220393	+	1000	37.0	[8.426227]	[98]	[10.545317]	[98]	[104220171]	[104220171]
771_648	chr11	57424737	57425137	+	1000	98.0	[13.191141]	[140]	[10.641206]	[140]	[57424967]	[57424967]
771_6483	chr14	76918720	76919120	+	1000	37.0	[7.6989293, 10.641206]	[111, 179]	[10.219282, 13.191141]	[111, 179]	[76918901, 76918969]	[76918901, 76918969]
771_6490	chr15	65832667	65833067	+	1000	37.0	[8.646172]	[85]	[11.066511]	[85]	[65832848]	[65832848]
771_6491	chr15	67433468	67433868	+	1000	37.0	[]	[]	[6.532526]	[88]	[]	[67433642]
771_6506	chr16	79972013	79972413	+	891	37.0	[6.4479933, 10.325372]	[114, 145]	[8.176992, 7.995023, 7.9050317]	[104, 137, 145]	[79972200, 79972231]	[79972190, 79972223, 79972231]
771_6507	chr16	84730391	84730791	+	1000	37.0	[13.191141]	[108]	[10.641206]	[108]	[84730584]	[84730584]
771_6508	chr16	88238743	88239143	+	886	37.0	[8.646172]	[149]	[11.066511]	[149]	[88238992]	[88238992]
771_6509	chr17	7219677	7220077	+	965	37.0	[10.641206]	[145]	[13.191141]	[145]	[7219893]	[7219893]
771_651	chr17	47265922	47266322	+	1000	98.0	[10.861151, 8.007028, 8.646172]	[85, 111, 123]	[13.712336, 10.027612, 11.066511]	[85, 111, 123]	[47266098, 47266124, 47266136]	[47266098, 47266124, 47266136]
771_6510	chr17	27978137	27978537	+	1000	37.0	[13.061545]	[124]	[10.770802]	[124]	[27978338]	[27978338]
771_6514	chr17	35063535	35063935	+	1000	37.0	[10.545317]	[188]	[8.426227]	[188]	[35063781]	[35063781]
771_6528	chr18	12308612	12309012	+	862	37.0	[13.506975]	[91]	[15.927315]	[91]	[12308784]	[12308784]
771_6534	chr19	13013273	13013673	+	1000	37.0	[13.061545]	[99]	[10.770802]	[99]	[13013466]	[13013466]
771_6535	chr19	13861682	13862082	+	1000	37.0	[10.641206]	[127]	[13.191141]	[127]	[13861893]	[13861893]
771_654	chr2	20579262	20579662	+	1000	98.0	[15.927315]	[130]	[13.506975]	[130]	[20579474]	[20579474]
771_6540	chr19	35154948	35155348	+	1000	37.0	[7.0216236]	[94]	[]	[]	[35155105]	[]
771_6552	chr1_KI270709v1_random	10285	10685	+	1000	37.0	[6.6684]	[74]	[6.337772]	[74]	[10456]	[10456]
771_6560	chr2	55111703	55112103	+	1000	37.0	[13.061545]	[125]	[10.770802]	[125]	[55111902]	[55111902]
771_6563	chr2	102064192	102064592	+	1000	37.0	[7.027282, 10.770802]	[98, 146]	[9.440167, 13.061545]	[98, 146]	[102064384, 102064432]	[102064384, 102064432]
771_6567	chr2	177093362	177093762	+	1000	37.0	[15.927315]	[151]	[13.506975]	[151]	[177093590]	[177093590]
771_6574	chr2	223725515	223725915	+	592	37.0	[9.667006, 13.28149]	[60, 126]	[7.2471085, 11.291996]	[60, 126]	[223725669, 223725735]	[223725669, 223725735]
771_6578	chr20	44552898	44553298	+	630	37.0	[10.545317, 13.191141]	[97, 107]	[8.426227, 10.641206]	[97, 107]	[44553087, 44553097]	[44553087, 44553097]
771_658	chr6	47242523	47242923	+	1000	98.0	[10.545317]	[105]	[8.426227]	[105]	[47242716]	[47242716]
771_6585	chr21	33761703	33762103	+	1000	37.0	[13.191141]	[118]	[10.641206]	[118]	[33761884]	[33761884]
771_6616	chr22	22838661	22839061	+	1000	37.0	[]	[]	[7.4553385]	[119]	[]	[22838865]
771_6619	chr22	23231563	23231963	+	1000	37.0	[]	[]	[7.691465]	[148]	[]	[23231768]
771_6637	chr3	45545501	45545901	+	1000	37.0	[13.061545, 7.5262027]	[106, 141]	[10.770802]	[106]	[45545704, 45545739]	[45545704]
771_6649	chr4	4659992	4660392	+	1000	37.0	[8.270454, 8.426227]	[92, 135]	[10.545317]	[135]	[4660157, 4660200]	[4660200]
771_6652	chr4	37000261	37000661	+	1000	37.0	[10.846566]	[72]	[8.124977]	[72]	[37000424]	[37000424]
771_6654	chr4	112589187	112589587	+	711	37.0	[13.506975]	[100]	[7.976533, 15.927315]	[86, 100]	[112589386]	[112589372, 112589386]
771_6658	chr5	31532161	31532561	+	1000	37.0	[]	[]	[7.9042892]	[163]	[]	[31532393]
771_6661	chr5	74326953	74327353	+	1000	37.0	[10.861151]	[140]	[13.712336]	[140]	[74327192]	[74327192]
771_667	chr11	66418062	66418462	+	1000	97.0	[10.846566, 13.28149]	[128, 147]	[8.124977, 11.291996]	[128, 147]	[66418279, 66418298]	[66418279, 66418298]
771_6674	chr5	164360560	164360960	+	1000	37.0	[8.646172]	[184]	[11.066511]	[184]	[164360802]	[164360802]
771_6697	chr6	31727422	31727822	+	1000	37.0	[]	[]	[7.561598]	[118]	[]	[31727635]
771_6699	chr6	35259300	35259700	+	1000	37.0	[]	[]	[8.212388]	[104]	[]	[35259498]
771_6711	chr6	85078012	85078412	+	971	37.0	[10.861151]	[115]	[13.712336]	[115]	[85078211]	[85078211]
771_6713	chr6	90466613	90467013	+	974	37.0	[10.846566]	[127]	[8.124977]	[127]	[90466806]	[90466806]
771_673	chr22	21641418	21641818	+	1000	97.0	[6.9073806]	[128]	[]	[]	[21641639]	[]
771_6731	chr7	75596808	75597208	+	882	37.0	[10.770802, 8.85852]	[152, 216]	[13.061545, 8.747505]	[152, 216]	[75596991, 75597055]	[75596991, 75597055]
771_6742	chr7	116339603	116340003	+	870	37.0	[11.291996]	[103]	[13.28149]	[103]	[116339795]	[116339795]
771_675	chr6	45445795	45446195	+	1000	97.0	[11.136225]	[87]	[7.771173]	[87]	[45445973]	[45445973]
771_6763	chr8	98179073	98179473	+	1000	37.0	[15.927315]	[150]	[13.506975]	[150]	[98179314]	[98179314]
771_6765	chr8	101051727	101052127	+	953	37.0	[13.712336]	[107]	[10.861151]	[107]	[101051909]	[101051909]
771_6769	chr8	128556653	128557053	+	1000	37.0	[13.061545]	[126]	[10.770802]	[126]	[128556858]	[128556858]
771_677	chr9	137435971	137436371	+	1000	97.0	[13.712336]	[149]	[10.861151]	[149]	[137436192]	[137436192]
771_6770	chr8	143571334	143571734	+	1000	37.0	[13.506975]	[119]	[15.927315]	[119]	[143571533]	[143571533]
771_6772	chr9	37300632	37301032	+	1000	37.0	[9.462089]	[79]	[12.31283]	[79]	[37300800]	[37300800]
771_6781	chr9	130741876	130742276	+	1000	37.0	[]	[]	[7.531723]	[165]	[]	[130742110]
771_679	chr1	93567380	93567780	+	1000	96.0	[13.712336, 7.352811]	[78, 153]	[10.861151, 10.056789]	[78, 153]	[93567554, 93567629]	[93567554, 93567629]
771_6801	chr1	10415445	10415845	+	930	36.0	[]	[]	[7.5262027]	[73]	[]	[10415602]
771_6823	chr1	44652812	44653212	+	1000	36.0	[7.4553385]	[143]	[]	[]	[44653016]	[]
771_6825	chr1	45569976	45570376	+	1000	36.0	[7.1563168]	[147]	[9.016658]	[147]	[45570194]	[45570194]
771_6845	chr1	154220419	154220819	+	1000	36.0	[10.846566]	[113]	[8.124977]	[113]	[154220620]	[154220620]
771_6849	chr1	180611394	180611794	+	1000	36.0	[9.236603]	[216]	[7.677511]	[216]	[180611616]	[180611616]
771_6852	chr1	201885520	201885920	+	1000	36.0	[10.846566]	[150]	[8.124977]	[150]	[201885751]	[201885751]
771_6859	chr1	211515274	211515674	+	1000	36.0	[8.124977]	[107]	[10.846566]	[107]	[211515463]	[211515463]
771_6884	chr10	73744053	73744453	+	1000	36.0	[7.293798]	[139]	[]	[]	[73744215]	[]
771_6886	chr10	74854002	74854402	+	839	36.0	[]	[]	[7.691193]	[87]	[]	[74854173]
771_6887	chr10	84156797	84157197	+	1000	36.0	[8.124977]	[80]	[10.846566]	[80]	[84156968]	[84156968]
771_6888	chr10	100229465	100229865	+	987	36.0	[]	[]	[8.212388]	[76]	[]	[100229627]
771_689	chr4	121155932	121156332	+	1000	96.0	[10.545317]	[89]	[8.426227]	[89]	[121156112]	[121156112]
771_69	chr6	4379941	4380341	+	1000	322.0	[10.0394945]	[76]	[7.789663]	[76]	[4380114]	[4380114]
771_6900	chr12	6278617	6279017	+	906	36.0	[13.191141, 10.545317]	[105, 126]	[10.641206, 8.426227]	[105, 126]	[6278818, 6278839]	[6278818, 6278839]
771_6913	chr12	80186687	80187087	+	1000	36.0	[15.927315]	[107]	[13.506975]	[107]	[80186890]	[80186890]
771_6914	chr12	92224819	92225219	+	1000	36.0	[10.770802]	[121]	[13.061545]	[121]	[92225024]	[92225024]
771_692	chr6	4942131	4942531	+	1000	96.0	[13.506975]	[139]	[15.927315]	[139]	[4942337]	[4942337]
771_6928	chr14	73058185	73058585	+	1000	36.0	[]	[]	[7.1273255]	[138]	[]	[73058361]
771_694	chr7	101100122	101100522	+	1000	96.0	[13.061545, 10.641206]	[66, 111]	[10.770802, 13.191141]	[66, 111]	[101100282, 101100327]	[101100282, 101100327]
771_6964	chr16	89320261	89320661	+	758	36.0	[10.545317]	[84]	[8.426227]	[84]	[89320438]	[89320438]
771_6967	chr17	17819629	17820029	+	815	36.0	[13.506975]	[99]	[15.927315]	[99]	[17819816]	[17819816]
771_697	chr8	40600409	40600809	+	1000	96.0	[8.646172]	[106]	[11.066511]	[106]	[40600607]	[40600607]
771_698	chr9	91164706	91165106	+	1000	96.0	[13.28149]	[102]	[11.291996]	[102]	[91164908]	[91164908]
771_6989	chr17	81519445	81519845	+	1000	36.0	[8.124977]	[102]	[10.846566]	[102]	[81519639]	[81519639]
771_6992	chr18	59927344	59927744	+	836	36.0	[7.6888065]	[155]	[6.7108865, 6.7552223]	[145, 155]	[59927537]	[59927527, 59927537]
771_7022	chr2	53668519	53668919	+	841	36.0	[]	[]	[7.3535123]	[118]	[]	[53668736]
771_7023	chr2	53969264	53969664	+	1000	36.0	[10.770802, 7.253499]	[96, 103]	[13.061545, 7.383095, 7.691465]	[96, 141, 145]	[53969451, 53969458]	[53969451, 53969496, 53969500]
771_7027	chr2	99180912	99181312	+	1000	36.0	[7.161842]	[160]	[]	[]	[99181127]	[]
771_7030	chr2	151575367	151575767	+	1000	36.0	[7.619093]	[91]	[7.6302204]	[91]	[151575519]	[151575519]
771_7034	chr2	175167812	175168212	+	1000	36.0	[7.0216236]	[215]	[]	[]	[175168041]	[]
771_7050	chr20	56418945	56419345	+	646	36.0	[9.447061]	[113]	[6.725914]	[113]	[56419139]	[56419139]
771_7058	chr22	19881209	19881609	+	1000	36.0	[6.9308314]	[142]	[]	[]	[19881377]	[]
771_706	chr11	9613137	9613537	+	1000	95.0	[]	[]	[7.232081]	[97]	[]	[9613308]
771_707	chr11	66892129	66892529	+	1000	95.0	[10.325372, 9.447061, 13.712336]	[119, 140, 161]	[7.9050317, 6.725914, 10.861151]	[119, 140, 161]	[66892318, 66892339, 66892360]	[66892318, 66892339, 66892360]
771_7072	chr22	22085719	22086119	+	1000	36.0	[11.291996]	[166]	[13.28149]	[166]	[22085943]	[22085943]
771_709	chr2	46315178	46315578	+	1000	95.0	[8.646172]	[104]	[11.066511]	[104]	[46315364]	[46315364]
771_7090	chr22	23198234	23198634	+	1000	36.0	[]	[]	[7.473444]	[58]	[]	[23198386]
771_7094	chr22	27726618	27727018	+	769	36.0	[13.28149]	[113]	[11.291996]	[113]	[27726821]	[27726821]
771_7103	chr3	40309180	40309580	+	1000	36.0	[13.712336]	[81]	[10.861151]	[81]	[40309342]	[40309342]
771_7106	chr3	47017040	47017440	+	1000	36.0	[8.426227]	[107]	[10.545317]	[107]	[47017246]	[47017246]
771_7111	chr3	126911376	126911776	+	1000	36.0	[10.770802]	[120]	[13.061545]	[120]	[126911587]	[126911587]
771_7119	chr4	2801162	2801562	+	1000	36.0	[13.506975]	[89]	[15.927315]	[89]	[2801324]	[2801324]
771_7121	chr4	40121492	40121892	+	1000	36.0	[10.545317]	[102]	[8.426227]	[102]	[40121674]	[40121674]
771_7127	chr4	76179416	76179816	+	775	36.0	[8.646172]	[102]	[11.066511]	[102]	[76179616]	[76179616]
771_7129	chr4	168421704	168422104	+	1000	36.0	[13.191141]	[70]	[10.641206]	[70]	[168421873]	[168421873]
771_714	chr6	7975033	7975433	+	1000	95.0	[13.506975]	[108]	[15.927315]	[108]	[7975221]	[7975221]
771_7141	chr5	76790577	76790977	+	845	36.0	[13.061545, 6.725914]	[82, 143]	[10.770802, 9.447061]	[82, 143]	[76790737, 76790798]	[76790737, 76790798]
771_7149	chr5	149455996	149456396	+	1000	36.0	[10.545317]	[140]	[8.426227]	[140]	[149456227]	[149456227]
771_7152	chr5	164487917	164488317	+	1000	36.0	[10.861151, 10.210002]	[147, 179]	[13.712336, 7.6191545]	[147, 179]	[164488122, 164488154]	[164488122, 164488154]
771_7163	chr6	17703337	17703737	+	1000	36.0	[13.061545]	[108]	[10.770802]	[108]	[17703534]	[17703534]
771_7188	chr6	129490487	129490887	+	1000	36.0	[8.646172]	[76]	[11.066511]	[76]	[129490654]	[129490654]
771_719	chr7	102991650	102992050	+	1000	95.0	[10.641206, 11.291996]	[90, 117]	[13.191141, 13.28149]	[90, 117]	[102991835, 102991862]	[102991835, 102991862]
771_7201	chr7	25849605	25850005	+	1000	36.0	[10.846566]	[133]	[8.124977]	[133]	[25849832]	[25849832]
771_7202	chr7	43572511	43572911	+	1000	36.0	[13.191141, 10.056789]	[98, 105]	[10.641206, 7.352811]	[98, 105]	[43572688, 43572695]	[43572688, 43572695]
771_7211	chr7	75937914	75938314	+	1000	36.0	[10.325372]	[136]	[7.9050317]	[136]	[75938122]	[75938122]
771_7217	chr7	98168565	98168965	+	996	36.0	[15.927315]	[69]	[13.506975]	[69]	[98168727]	[98168727]
771_7219	chr7	100101354	100101754	+	1000	36.0	[]	[]	[7.9042892]	[71]	[]	[100101510]
771_7226	chr7	106041058	106041458	+	1000	36.0	[7.253499]	[118]	[]	[]	[106041252]	[]
771_7232	chr7	107998078	107998478	+	1000	36.0	[10.264917]	[127]	[9.8452]	[127]	[107998264]	[107998264]
771_7243	chr7	134448628	134449028	+	594	36.0	[9.743723, 7.47152]	[149, 156]	[8.270454, 9.625255]	[139, 149]	[134448856, 134448863]	[134448846, 134448856]
771_7249	chr7	151091367	151091767	+	906	36.0	[7.293798]	[121]	[]	[]	[151091547]	[]
771_7252	chr8	1745459	1745859	+	1000	36.0	[13.061545]	[117]	[10.770802]	[117]	[1745644]	[1745644]
771_7253	chr8	9082124	9082524	+	981	36.0	[12.305938]	[83]	[9.763456]	[83]	[9082290]	[9082290]
771_7254	chr8	9172468	9172868	+	1000	36.0	[]	[]	[6.9073806]	[98]	[]	[9172647]
771_7258	chr8	38385927	38386327	+	1000	36.0	[7.2389207]	[141]	[]	[]	[38386141]	[]
771_7259	chr8	38999340	38999740	+	966	36.0	[9.146254, 8.646172]	[71, 81]	[7.026721, 11.066511]	[71, 81]	[38999494, 38999504]	[38999494, 38999504]
771_7261	chr8	42215142	42215542	+	1000	36.0	[]	[]	[6.3543315]	[159]	[]	[42215379]
771_7265	chr8	125594020	125594420	+	1000	36.0	[8.646172]	[107]	[11.066511]	[107]	[125594217]	[125594217]
771_7266	chr8	142940005	142940405	+	924	36.0	[9.016658]	[124]	[7.1563168]	[124]	[142940203]	[142940203]
771_727	chr11	45982976	45983376	+	1000	94.0	[8.646172]	[101]	[11.066511]	[101]	[45983174]	[45983174]
771_7273	chr9	112180297	112180697	+	1000	36.0	[]	[]	[6.3611712]	[174]	[]	[112180516]
771_728	chr11	46296878	46297278	+	1000	94.0	[10.545317]	[91]	[8.426227]	[91]	[46297068]	[46297068]
771_7295	chr1	8878601	8879001	+	1000	35.0	[7.9042892]	[145]	[]	[]	[8878795]	[]
771_7301	chr1	20507915	20508315	+	1000	35.0	[7.7815423]	[160]	[]	[]	[20508160]	[]
771_7309	chr1	38923591	38923991	+	1000	35.0	[6.500429]	[115]	[]	[]	[38923792]	[]
771_731	chr2	64831312	64831712	+	1000	94.0	[8.646172]	[106]	[11.066511]	[106]	[64831517]	[64831517]
771_7313	chr1	45929329	45929729	+	1000	35.0	[]	[]	[6.490206]	[87]	[]	[45929505]
771_7320	chr1	67646658	67647058	+	646	35.0	[12.305938]	[116]	[9.763456]	[116]	[67646853]	[67646853]
771_7326	chr1	111508182	111508582	+	1000	35.0	[7.889711]	[71]	[]	[]	[111508345]	[]
771_7330	chr1	116882144	116882544	+	934	35.0	[10.276045]	[151]	[9.834072]	[151]	[116882379]	[116882379]
771_7340	chr1	150363422	150363822	+	1000	35.0	[7.4109645]	[157]	[]	[]	[150363661]	[]
771_7342	chr1	154263768	154264168	+	803	35.0	[13.061545]	[119]	[6.504784, 10.770802]	[100, 119]	[154263958]	[154263939, 154263958]
771_7351	chr1	173870104	173870504	+	1000	35.0	[]	[]	[7.1910195]	[131]	[]	[173870280]
771_7363	chr1	229024611	229025011	+	1000	35.0	[13.061545, 11.066511, 6.6572723]	[105, 119, 146]	[10.770802, 8.646172, 6.3488994]	[105, 119, 146]	[229024808, 229024822, 229024849]	[229024808, 229024822, 229024849]
771_7369	chr10	3045792	3046192	+	1000	35.0	[9.447061]	[120]	[6.725914]	[120]	[3046000]	[3046000]
771_737	chr3	177357412	177357812	+	1000	94.0	[13.191141, 13.712336]	[109, 161]	[10.641206, 10.861151]	[109, 161]	[177357609, 177357661]	[177357609, 177357661]
771_7370	chr10	5551623	5552023	+	1000	35.0	[10.846566]	[76]	[8.124977]	[76]	[5551797]	[5551797]
771_7374	chr10	42070371	42070771	+	1000	35.0	[6.337772]	[150]	[6.6684]	[150]	[42070616]	[42070616]
771_738	chr4	72112565	72112965	+	1000	94.0	[11.291996, 11.291996, 7.976533, 10.861151]	[79, 100, 109, 128]	[13.28149, 13.28149, 13.712336]	[79, 100, 128]	[72112724, 72112745, 72112754, 72112773]	[72112724, 72112745, 72112773]
771_7389	chr10	73886092	73886492	+	806	35.0	[9.016658]	[113]	[7.1563168]	[113]	[73886296]	[73886296]
771_7394	chr10	130138423	130138823	+	1000	35.0	[13.191141]	[134]	[10.641206]	[134]	[130138646]	[130138646]
771_7410	chr11	63974393	63974793	+	1000	35.0	[]	[]	[6.683848]	[61]	[]	[63974544]
771_7415	chr11	68282153	68282553	+	1000	35.0	[8.646172, 6.6572723]	[99, 109]	[11.066511, 6.3488994]	[99, 109]	[68282345, 68282355]	[68282345, 68282355]
771_7416	chr11	68659170	68659570	+	1000	35.0	[7.1910195]	[84]	[]	[]	[68659342]	[]
771_7423	chr11	94876614	94877014	+	1000	35.0	[12.4798975]	[132]	[12.491025]	[132]	[94876841]	[94876841]
771_7426	chr11	122755433	122755833	+	894	35.0	[12.305938]	[153]	[9.763456]	[153]	[122755677]	[122755677]
771_7429	chr12	8996754	8997154	+	737	35.0	[11.291996]	[112]	[13.28149]	[112]	[8996920]	[8996920]
771_7441	chr12	110741268	110741668	+	1000	35.0	[6.475763]	[108]	[]	[]	[110741448]	[]
771_7443	chr12	120086795	120087195	+	1000	35.0	[]	[]	[6.9308314]	[188]	[]	[120087023]
771_7450	chr13	40116033	40116433	+	1000	35.0	[13.506975]	[90]	[15.927315]	[90]	[40116221]	[40116221]
771_7454	chr13	98476548	98476948	+	1000	35.0	[13.191141]	[99]	[10.641206]	[99]	[98476714]	[98476714]
771_7465	chr15	27124422	27124822	+	1000	35.0	[8.43501, 7.161842, 10.325372]	[98, 122, 142]	[8.87654, 7.9050317]	[98, 142]	[27124590, 27124614, 27124634]	[27124590, 27124634]
771_7468	chr15	43469856	43470256	+	888	35.0	[10.119268]	[160]	[7.7989426]	[160]	[43470100]	[43470100]
771_7479	chr16	229115	229515	+	1000	35.0	[10.545317]	[68]	[8.426227]	[68]	[229270]	[229270]
