#PeakID(python identify_motif.py ./ENCODE_processed_files/GABPA_idr.fa GABPA --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
0_694	chr16	720967	721367	+	1000	680.0	[13.315012]	[95]	[]	[]	[721145]	[]
0_6941	chr22	19397044	19397444	+	1000	114.0	[10.993419]	[97]	[]	[]	[19397214]	[]
0_6942	chr22	40045232	40045632	+	1000	114.0	[8.808626]	[128]	[]	[]	[40045432]	[]
0_6947	chr3	149225132	149225532	+	1000	114.0	[]	[]	[11.52214]	[113]	[]	[149225345]
0_6948	chr3	180679341	180679741	+	1000	114.0	[10.972914, 7.708896, 6.819938]	[136, 150, 154]	[10.605342]	[109]	[180679557, 180679571, 180679575]	[180679530]
0_6950	chr5	143002638	143003038	+	1000	114.0	[9.254243]	[145]	[]	[]	[143002869]	[]
0_6954	chr7	12715579	12715979	+	1000	114.0	[13.28716, 7.9830055]	[99, 171]	[]	[]	[12715741, 12715813]	[]
0_6955	chr7	25028572	25028972	+	1000	114.0	[]	[]	[16.797768]	[166]	[]	[25028808]
0_6959	chr8	1701197	1701597	+	1000	114.0	[7.1436195]	[170]	[]	[]	[1701434]	[]
0_696	chr22	22559092	22559492	+	1000	680.0	[12.187773]	[150]	[7.430582]	[129]	[22559342]	[22559321]
0_6963	chr8	142726402	142726802	+	1000	114.0	[]	[]	[8.677165]	[141]	[]	[142726631]
0_6966	chr9	130768255	130768655	+	1000	114.0	[]	[]	[7.571145, 14.455669]	[85, 116]	[]	[130768437, 130768468]
0_6967	chr9	131102601	131103001	+	1000	114.0	[11.482137]	[155]	[]	[]	[131102829]	[]
0_6969	chrX	39808504	39808904	+	1000	114.0	[16.797768]	[98]	[]	[]	[39808692]	[]
0_6974	chr1	23868187	23868587	+	1000	113.0	[8.928876]	[133]	[]	[]	[23868413]	[]
0_6976	chr1	89994706	89995106	+	1000	113.0	[8.556916]	[86]	[]	[]	[89994889]	[]
0_6977	chr1	109090572	109090972	+	1000	113.0	[6.724421]	[106]	[9.292399]	[130]	[109090762]	[109090786]
0_6987	chr15	41660329	41660729	+	1000	113.0	[]	[]	[6.649592]	[124]	[]	[41660481]
0_6988	chr15	55897670	55898070	+	1000	113.0	[9.59458, 8.656132]	[106, 122]	[]	[]	[55897864, 55897880]	[]
0_6990	chr15	72783565	72783965	+	1000	113.0	[7.6212845]	[88]	[]	[]	[72783743]	[]
0_6991	chr15	73951213	73951613	+	1000	113.0	[]	[]	[11.196773]	[116]	[]	[73951422]
0_6992	chr16	4288315	4288715	+	1000	113.0	[13.315012]	[110]	[]	[]	[4288499]	[]
0_6994	chr16	71895169	71895569	+	1000	113.0	[]	[]	[8.31329]	[98]	[]	[71895351]
0_6999	chr2	20212391	20212791	+	1000	113.0	[10.381482]	[128]	[]	[]	[20212607]	[]
0_7	chr21	25734868	25735268	+	1000	826.0	[]	[]	[8.563595, 12.187773]	[86, 92]	[]	[25735051, 25735057]
0_70	chr1	40040496	40040896	+	1000	790.0	[10.381482]	[88]	[11.02127]	[121]	[40040677]	[40040710]
0_700	chr9	97633353	97633753	+	1000	680.0	[10.291292]	[119]	[]	[]	[97633565]	[]
0_7003	chr20	43752449	43752849	+	1000	113.0	[8.969249, 14.337926]	[125, 155]	[10.186114]	[66]	[43752668, 43752698]	[43752609]
0_7007	chr3	52536401	52536801	+	1000	113.0	[7.2996006]	[101]	[]	[]	[52536595]	[]
0_701	chr1	109075822	109076222	+	1000	679.0	[6.6482825, 13.315012]	[83, 97]	[]	[]	[109076003, 109076017]	[]
0_7010	chr4	184012919	184013319	+	1000	113.0	[]	[]	[11.196773]	[120]	[]	[184013135]
0_7012	chr6	36727682	36728082	+	1000	113.0	[11.527266, 7.506938]	[119, 143]	[]	[]	[36727898, 36727922]	[]
0_7016	chr8	129420496	129420896	+	1000	113.0	[8.466779, 10.650471]	[52, 132]	[]	[]	[129420647, 129420727]	[]
0_7017	chr9	136662649	136663049	+	1000	113.0	[8.080923]	[161]	[14.337926]	[95]	[136662899]	[136662833]
0_7018	chr1	9593363	9593763	+	1000	112.0	[7.6212845]	[94]	[]	[]	[9593553]	[]
0_7019	chr1	26786172	26786572	+	1000	112.0	[]	[]	[8.548608, 7.0025306]	[85, 96]	[]	[26786354, 26786365]
0_702	chr1	149927610	149928010	+	1000	679.0	[6.808803, 11.02127]	[105, 111]	[]	[]	[149927815, 149927821]	[]
0_7023	chr1	193058369	193058769	+	1000	112.0	[]	[]	[7.596274]	[157]	[]	[193058586]
0_7027	chr10	132551406	132551806	+	1000	112.0	[14.455669]	[120]	[]	[]	[132551625]	[]
0_7030	chr11	66842836	66843236	+	1000	112.0	[]	[]	[10.374664]	[60]	[]	[66842995]
0_7031	chr11	95256500	95256900	+	1000	112.0	[]	[]	[10.972914]	[138]	[]	[95256732]
0_7033	chr12	96194260	96194660	+	1000	112.0	[]	[]	[13.584]	[134]	[]	[96194482]
0_7034	chr12	113649276	113649676	+	1000	112.0	[6.755474]	[82]	[]	[]	[113649435]	[]
0_704	chr14	105490816	105491216	+	1000	679.0	[]	[]	[11.02127]	[78]	[]	[105490993]
0_7043	chr16	88992301	88992701	+	1000	112.0	[7.8970804]	[122]	[]	[]	[88992515]	[]
0_7049	chr18	63869402	63869802	+	1000	112.0	[7.7140174]	[115]	[12.1667385]	[87]	[63869613]	[63869585]
0_705	chr15	65517470	65517870	+	1000	679.0	[13.315012]	[114]	[]	[]	[65517683]	[]
0_7054	chr19	31214028	31214428	+	1000	112.0	[10.937941]	[140]	[12.479856]	[150]	[31214223]	[31214233]
0_7055	chr19	45442861	45443261	+	1000	112.0	[]	[]	[13.885272, 8.677165]	[78, 101]	[]	[45443033, 45443056]
0_7057	chr2	12456278	12456678	+	1000	112.0	[8.407518]	[175]	[]	[]	[12456509]	[]
0_7058	chr2	23293084	23293484	+	1000	112.0	[]	[]	[6.5212226]	[82]	[]	[23293262]
0_7068	chr5	43066785	43067185	+	1000	112.0	[7.487201]	[59]	[]	[]	[43066942]	[]
0_707	chr18	3261831	3262231	+	1000	679.0	[7.344563]	[159]	[]	[]	[3262077]	[]
0_7074	chr7	88184770	88185170	+	1000	112.0	[]	[]	[11.02127]	[96]	[]	[88184952]
0_7076	chr7	124480369	124480769	+	1000	112.0	[8.561428]	[133]	[]	[]	[124480592]	[]
0_7077	chr8	54101681	54102081	+	1000	112.0	[]	[]	[8.486515]	[109]	[]	[54101851]
0_7084	chrX	5306616	5307016	+	1000	112.0	[14.022644, 9.233524]	[68, 107]	[]	[]	[5306782, 5306821]	[]
0_7085	chrX	135004150	135004550	+	1000	112.0	[10.381482]	[116]	[]	[]	[135004363]	[]
0_709	chr8	94719629	94720029	+	1000	679.0	[]	[]	[14.022644]	[148]	[]	[94719876]
0_7090	chr1	109089319	109089719	+	1000	111.0	[8.705017]	[99]	[]	[]	[109089504]	[]
0_7092	chr1	204287003	204287403	+	1000	111.0	[13.584]	[135]	[]	[]	[204287207]	[]
0_7093	chr1	226308360	226308760	+	1000	111.0	[9.887399]	[100]	[]	[]	[226308543]	[]
0_7097	chr11	73779223	73779623	+	1000	111.0	[]	[]	[6.57086]	[155]	[]	[73779418]
0_7098	chr12	4874651	4875051	+	1000	111.0	[14.504025, 12.044184]	[89, 131]	[]	[]	[4874832, 4874874]	[]
0_71	chr11	47578801	47579201	+	1000	790.0	[8.358616, 10.101244, 7.122586]	[70, 111, 117]	[]	[]	[47578970, 47579011, 47579017]	[]
0_710	chr1	40531346	40531746	+	1000	678.0	[]	[]	[8.569641]	[70]	[]	[40531513]
0_7104	chr14	35809190	35809590	+	1000	111.0	[8.1455]	[146]	[]	[]	[35809419]	[]
0_7106	chr15	51681262	51681662	+	1000	111.0	[8.6276045, 13.885272]	[82, 94]	[10.137757]	[154]	[51681431, 51681443]	[51681503]
0_7108	chr16	15998543	15998943	+	1000	111.0	[7.7312946, 7.8302183, 6.5372586]	[85, 101, 125]	[]	[]	[15998695, 15998711, 15998735]	[]
0_711	chr11	118252036	118252436	+	1000	678.0	[]	[]	[11.617513]	[61]	[]	[118252187]
0_7110	chr18	657379	657779	+	1000	111.0	[]	[]	[11.700283]	[124]	[]	[657586]
0_7113	chr19	45178296	45178696	+	1000	111.0	[6.7830257]	[74]	[]	[]	[45178448]	[]
0_7114	chr2	2527187	2527587	+	1000	111.0	[12.1667385, 7.046324]	[87, 139]	[]	[]	[2527358, 2527410]	[]
0_7116	chr2	148981355	148981755	+	1000	111.0	[8.830417, 8.969249]	[159, 173]	[]	[]	[148981589, 148981603]	[]
0_7119	chr20	49989529	49989929	+	1000	111.0	[]	[]	[13.864238]	[123]	[]	[49989744]
0_712	chr12	6723854	6724254	+	1000	678.0	[]	[]	[8.345782, 8.656132, 6.783325]	[61, 125, 147]	[]	[6724011, 6724075, 6724097]
0_7121	chr22	19766951	19767351	+	1000	111.0	[]	[]	[11.8865]	[120]	[]	[19767157]
0_7127	chr3	48472913	48473313	+	1000	111.0	[6.9121447]	[98]	[11.482137]	[154]	[48473092]	[48473148]
0_7128	chr3	75785379	75785779	+	1000	111.0	[10.539888]	[92]	[]	[]	[75785567]	[]
0_7129	chr3	195259867	195260267	+	1000	111.0	[]	[]	[8.936685, 8.952971]	[74, 78]	[]	[195260021, 195260025]
0_713	chr12	120194530	120194930	+	1000	678.0	[7.280992, 7.7623734]	[95, 106]	[]	[]	[120194721, 120194732]	[]
0_7135	chr6	90458668	90459068	+	1000	111.0	[10.972914, 9.646693]	[114, 138]	[]	[]	[90458868, 90458892]	[]
0_7136	chr6	136113767	136114167	+	1000	111.0	[]	[]	[13.885272]	[103]	[]	[136113954]
0_7140	chr7	150663840	150664240	+	1000	111.0	[]	[]	[7.3535852, 9.055262, 14.741034]	[70, 82, 104]	[]	[150664002, 150664014, 150664036]
0_7148	chr9	136588071	136588471	+	1000	111.0	[6.565744]	[69]	[]	[]	[136588233]	[]
0_7154	chr1	26279828	26280228	+	1000	110.0	[]	[]	[9.532927]	[136]	[]	[26280051]
0_7169	chr14	24141600	24142000	+	1000	110.0	[7.9426746]	[132]	[6.7131634]	[94]	[24141809]	[24141771]
0_717	chr2	112542206	112542606	+	1000	678.0	[9.560779]	[116]	[]	[]	[112542421]	[]
0_7170	chr15	83108495	83108895	+	1000	110.0	[]	[]	[10.131039]	[92]	[]	[83108677]
0_7174	chr17	8190107	8190507	+	1000	110.0	[]	[]	[10.464252, 12.044184]	[55, 86]	[]	[8190259, 8190290]
0_7176	chr19	5952992	5953392	+	1000	110.0	[13.885272]	[117]	[]	[]	[5953192]	[]
0_718	chr20	2508948	2509348	+	1000	678.0	[7.280992]	[123]	[]	[]	[2509167]	[]
0_7180	chr19	41575994	41576394	+	1000	110.0	[]	[]	[8.284277, 8.31793]	[75, 91]	[]	[41576152, 41576168]
0_7181	chr19	50601648	50602048	+	1000	110.0	[10.010789]	[75]	[]	[]	[50601823]	[]
0_7189	chr22	19579944	19580344	+	1000	110.0	[11.230427, 13.864238]	[61, 126]	[10.485287]	[154]	[19580098, 19580163]	[19580191]
0_719	chr3	44624811	44625211	+	1000	678.0	[]	[]	[10.85517, 8.106905]	[98, 147]	[]	[44625007, 44625056]
0_7192	chr3	10141717	10142117	+	1000	110.0	[]	[]	[7.6212845]	[217]	[]	[10141964]
0_7195	chr3	49786451	49786851	+	1000	110.0	[9.784637]	[116]	[9.155027]	[108]	[49786652]	[49786644]
0_7197	chr4	85681300	85681700	+	1000	110.0	[7.156256, 11.230427]	[106, 123]	[]	[]	[85681470, 85681487]	[]
0_7200	chr5	177462299	177462699	+	1000	110.0	[10.137757]	[104]	[7.979851]	[149]	[177462501]	[177462546]
0_7202	chr6	28616078	28616478	+	1000	110.0	[]	[]	[6.681528]	[80]	[]	[28616247]
0_7204	chr6	113920873	113921273	+	1000	110.0	[14.337926]	[99]	[6.5993977]	[143]	[113921070]	[113921114]
0_7205	chr6	134519434	134519834	+	1000	110.0	[7.2887926]	[133]	[11.680546, 13.864238]	[77, 150]	[134519647]	[134519591, 134519664]
0_7209	chr7	142808785	142809185	+	1000	110.0	[6.6532393]	[84]	[13.077335]	[68]	[142808963]	[142808947]
0_721	chr5	131170528	131170928	+	1000	678.0	[]	[]	[11.617513]	[81]	[]	[131170698]
0_7210	chr7	150737152	150737552	+	1000	110.0	[]	[]	[10.650471, 16.797768]	[72, 115]	[]	[150737308, 150737351]
0_722	chr6	17600078	17600478	+	1000	678.0	[8.358616]	[108]	[]	[]	[17600284]	[]
0_7224	chr1	156504898	156505298	+	1000	109.0	[]	[]	[11.379836]	[63]	[]	[156505060]
0_7225	chr1	167152453	167152853	+	1000	109.0	[]	[]	[14.337926]	[142]	[]	[167152691]
0_7232	chr11	48055804	48056204	+	1000	109.0	[]	[]	[12.187773, 7.1864915]	[123, 154]	[]	[48056021, 48056052]
0_7233	chr11	62612521	62612921	+	1000	109.0	[]	[]	[11.24513]	[171]	[]	[62612767]
0_7241	chr15	40307766	40308166	+	1000	109.0	[]	[]	[9.38153]	[86]	[]	[40307952]
0_7249	chr17	31313962	31314362	+	1000	109.0	[]	[]	[11.543174, 10.539888]	[65, 89]	[]	[31314121, 31314145]
0_7255	chr19	18304770	18305170	+	1000	109.0	[]	[]	[9.047306, 7.063919]	[102, 164]	[]	[18304940, 18305002]
0_7257	chr19	52570253	52570653	+	1000	109.0	[10.325104]	[152]	[8.080047]	[143]	[52570482]	[52570473]
0_7259	chr2	73175616	73176016	+	1000	109.0	[]	[]	[9.38153]	[98]	[]	[73175796]
0_7260	chr20	50513692	50514092	+	1000	109.0	[]	[]	[7.1677146]	[131]	[]	[50513909]
0_7262	chr21	44854733	44855133	+	1000	109.0	[8.0238]	[109]	[11.07903]	[75]	[44854932]	[44854898]
0_7263	chr21	44880901	44881301	+	1000	109.0	[]	[]	[14.741034, 7.3352523]	[174, 208]	[]	[44881115, 44881149]
0_7268	chr3	14410696	14411096	+	1000	109.0	[7.7049985]	[162]	[8.106905]	[139]	[14410923]	[14410900]
0_7269	chr3	44685449	44685849	+	1000	109.0	[]	[]	[11.02127]	[133]	[]	[44685668]
0_727	chr21	43728621	43729021	+	1000	677.0	[10.402516]	[136]	[12.75817]	[155]	[43728845]	[43728864]
0_7274	chr4	110198541	110198941	+	1000	109.0	[]	[]	[6.5422564]	[101]	[]	[110198700]
0_7275	chr6	4984715	4985115	+	1000	109.0	[8.533577, 9.38153]	[105, 113]	[6.731053]	[146]	[4984914, 4984922]	[4984955]
0_7277	chr6	27617134	27617534	+	1000	109.0	[8.467783, 13.315012]	[69, 107]	[]	[]	[27617301, 27617339]	[]
0_7278	chr6	27792257	27792657	+	1000	109.0	[]	[]	[9.406017]	[122]	[]	[27792473]
0_7286	chr7	44797123	44797523	+	1000	109.0	[6.941172]	[151]	[]	[]	[44797353]	[]
0_7287	chr7	76303440	76303840	+	1000	109.0	[]	[]	[8.19779]	[98]	[]	[76303626]
0_7288	chr7	84092225	84092625	+	1000	109.0	[11.8865, 11.230427, 11.482137]	[97, 101, 159]	[]	[]	[84092408, 84092412, 84092470]	[]
0_7295	chr1	109532285	109532685	+	1000	108.0	[]	[]	[8.683983]	[121]	[]	[109532504]
0_730	chr9	35102983	35103383	+	1000	677.0	[7.441135, 9.560779]	[84, 116]	[]	[]	[35103166, 35103198]	[]
0_7300	chr1	211630157	211630557	+	1000	108.0	[9.115549]	[68]	[]	[]	[211630320]	[]
0_7301	chr1	212485965	212486365	+	1000	108.0	[10.783594]	[137]	[]	[]	[212486191]	[]
0_7305	chr10	50550294	50550694	+	1000	108.0	[11.589661, 8.677165]	[99, 180]	[]	[]	[50550454, 50550535]	[]
0_7317	chr15	63503211	63503611	+	1000	108.0	[11.089114, 6.6204314, 6.8660955]	[66, 79, 128]	[]	[]	[63503363, 63503376, 63503425]	[]
0_732	chr1	11805834	11806234	+	1000	676.0	[]	[]	[7.596274]	[104]	[]	[11806036]
0_7321	chr16	67159809	67160209	+	1000	108.0	[6.7518926]	[78]	[]	[]	[67159987]	[]
0_7326	chr18	1464438	1464838	+	1000	108.0	[11.341048]	[171]	[]	[]	[1464668]	[]
0_7327	chr18	3623841	3624241	+	1000	108.0	[]	[]	[8.345782]	[91]	[]	[3624028]
0_7329	chr18	48955938	48956338	+	1000	108.0	[]	[]	[11.42543]	[96]	[]	[48956127]
0_7332	chr19	51926662	51927062	+	1000	108.0	[7.2585464]	[156]	[]	[]	[51926906]	[]
0_7335	chr2	170714340	170714740	+	1000	108.0	[7.5453005]	[126]	[]	[]	[170714544]	[]
0_734	chr12	108561198	108561598	+	1000	676.0	[]	[]	[15.100268, 11.42543]	[116, 134]	[]	[108561413, 108561431]
0_7340	chr21	14550217	14550617	+	1000	108.0	[]	[]	[14.504025, 16.797768]	[82, 144]	[]	[14550397, 14550459]
0_7344	chr3	47245278	47245678	+	1000	108.0	[13.043534, 16.797768, 9.07987]	[94, 117, 123]	[8.29477]	[144]	[47245470, 47245493, 47245499]	[47245520]
0_735	chr3	19946884	19947284	+	1000	676.0	[]	[]	[8.332634, 7.8741784]	[62, 96]	[]	[19947041, 19947075]
0_7353	chr5	109656787	109657187	+	1000	108.0	[6.493521, 8.903031]	[71, 169]	[7.5685887, 11.482137]	[99, 151]	[109656938, 109657036]	[109656966, 109657018]
0_7355	chr5	177116902	177117302	+	1000	108.0	[]	[]	[7.131867]	[156]	[]	[177117146]
0_7359	chr6	43570973	43571373	+	1000	108.0	[7.0025306]	[107]	[]	[]	[43571168]	[]
0_7360	chr6	53547905	53548305	+	1000	108.0	[]	[]	[8.928876]	[196]	[]	[53548138]
0_7368	chr7	153422888	153423288	+	1000	108.0	[]	[]	[10.143806]	[135]	[]	[153423095]
0_7369	chr9	73143909	73144309	+	1000	108.0	[8.964536]	[111]	[]	[]	[73144104]	[]
0_737	chr1	150293647	150294047	+	1000	675.0	[10.056115, 9.804404]	[108, 126]	[]	[]	[150293848, 150293866]	[]
0_7372	chr9	122828279	122828679	+	1000	108.0	[6.5148845]	[79]	[]	[]	[122828442]	[]
0_7380	chr1	57623007	57623407	+	1000	107.0	[]	[]	[11.482137, 7.1938577]	[91, 115]	[]	[57623196, 57623220]
0_7381	chr1	92080023	92080423	+	1000	107.0	[]	[]	[9.804404]	[104]	[]	[92080209]
0_7385	chr1	163422986	163423386	+	1000	107.0	[6.8402514]	[90]	[11.617513]	[134]	[163423162]	[163423206]
0_7386	chr1	203487542	203487942	+	1000	107.0	[]	[]	[8.486515]	[120]	[]	[203487753]
0_7387	chr1	207034175	207034575	+	1000	107.0	[]	[]	[13.28716]	[129]	[]	[207034386]
0_7389	chr10	11145394	11145794	+	1000	107.0	[]	[]	[15.100268, 10.402516]	[115, 128]	[]	[11145590, 11145603]
0_739	chr19	9621135	9621535	+	1000	675.0	[]	[]	[6.7806845]	[135]	[]	[9621357]
0_7390	chr10	58268860	58269260	+	1000	107.0	[7.233336, 8.349035]	[83, 115]	[]	[]	[58269034, 58269066]	[]
0_7391	chr11	307911	308311	+	1000	107.0	[]	[]	[11.10404]	[91]	[]	[308100]
0_7392	chr11	32434372	32434772	+	1000	107.0	[7.1436195]	[111]	[]	[]	[32434559]	[]
0_7394	chr11	125070628	125071028	+	1000	107.0	[8.166533]	[127]	[]	[]	[125070820]	[]
0_74	chr11	8688803	8689203	+	1000	789.0	[13.315012, 8.483154]	[72, 92]	[7.8582926]	[126]	[8688973, 8688993]	[8689027]
0_7407	chr17	50151856	50152256	+	1000	107.0	[6.4754066]	[122]	[]	[]	[50152019]	[]
0_7408	chr17	58339033	58339433	+	1000	107.0	[7.710133]	[102]	[9.727931]	[164]	[58339214]	[58339276]
0_741	chr3	179604483	179604883	+	1000	675.0	[11.617513, 11.379836]	[90, 152]	[]	[]	[179604669, 179604731]	[]
0_7410	chr17	81387248	81387648	+	1000	107.0	[]	[]	[7.648027]	[78]	[]	[81387419]
0_7411	chr18	48922927	48923327	+	1000	107.0	[]	[]	[10.85517]	[105]	[]	[48923104]
0_7412	chr18	51030038	51030438	+	1000	107.0	[]	[]	[7.300838]	[71]	[]	[51030189]
0_7413	chr19	13104292	13104692	+	1000	107.0	[]	[]	[9.784637]	[80]	[]	[13104456]
0_7415	chr19	51123430	51123830	+	1000	107.0	[]	[]	[12.187773, 16.797768, 9.0510845]	[107, 128, 147]	[]	[51123628, 51123649, 51123668]
0_7416	chr19	52171221	52171621	+	1000	107.0	[]	[]	[8.3116]	[148]	[]	[52171383]
0_7417	chr2	25877429	25877829	+	1000	107.0	[10.266081, 6.808536]	[77, 86]	[]	[]	[25877599, 25877608]	[]
0_7419	chr2	54723250	54723650	+	1000	107.0	[]	[]	[7.5246973]	[160]	[]	[54723471]
0_742	chr4	55853461	55853861	+	1000	675.0	[9.275414, 8.808626]	[75, 132]	[12.604423]	[109]	[55853635, 55853692]	[55853669]
0_7422	chr21	42893344	42893744	+	1000	107.0	[]	[]	[7.300838]	[115]	[]	[42893551]
0_7425	chr3	171967156	171967556	+	1000	107.0	[]	[]	[9.426659]	[97]	[]	[171967313]
0_743	chr1	161153981	161154381	+	1000	674.0	[10.056115]	[129]	[]	[]	[161154205]	[]
0_7430	chr5	112976550	112976950	+	1000	107.0	[]	[]	[8.403745]	[143]	[]	[112976765]
0_7431	chr5	134905290	134905690	+	1000	107.0	[8.705017]	[69]	[]	[]	[134905444]	[]
0_7435	chr6	31777043	31777443	+	1000	107.0	[]	[]	[6.7124143]	[222]	[]	[31777273]
0_744	chr1	161202106	161202506	+	1000	674.0	[6.6482825]	[138]	[]	[]	[161202341]	[]
0_7441	chr8	101108716	101109116	+	1000	107.0	[9.532927, 7.613551]	[116, 135]	[8.143188, 13.315012]	[70, 104]	[101108930, 101108949]	[101108884, 101108918]
0_7442	chr9	110255442	110255842	+	1000	107.0	[11.59153]	[148]	[]	[]	[110255684]	[]
0_7443	chr9	112844710	112845110	+	1000	107.0	[10.381482]	[122]	[]	[]	[112844919]	[]
0_7448	chr1	154385561	154385961	+	1000	106.0	[]	[]	[8.705017, 7.441135, 7.613551]	[88, 153, 158]	[]	[154385733, 154385798, 154385803]
0_7449	chr1	160428684	160429084	+	1000	106.0	[14.504025]	[121]	[8.3083725]	[56]	[160428904]	[160428839]
0_745	chr19	44304859	44305259	+	1000	674.0	[]	[]	[10.402516, 7.1436195]	[53, 109]	[]	[44305011, 44305067]
0_7452	chr10	3765131	3765531	+	1000	106.0	[]	[]	[8.358616]	[91]	[]	[3765316]
0_7455	chr10	73246925	73247325	+	1000	106.0	[11.59153]	[199]	[]	[]	[73247160]	[]
0_746	chr2	118088193	118088593	+	1000	674.0	[]	[]	[7.596274, 7.52346, 7.7140174]	[52, 99, 105]	[]	[118088344, 118088391, 118088397]
0_7460	chr11	69298547	69298947	+	1000	106.0	[13.538871]	[123]	[6.5867777]	[78]	[69298761]	[69298716]
0_7463	chr11	83157626	83158026	+	1000	106.0	[10.402516]	[123]	[7.138499]	[91]	[83157842]	[83157810]
0_7466	chr12	109020791	109021191	+	1000	106.0	[8.928876]	[94]	[]	[]	[109020973]	[]
0_747	chr20	20017131	20017531	+	1000	674.0	[9.157671]	[108]	[]	[]	[20017336]	[]
0_7470	chr15	50119131	50119531	+	1000	106.0	[]	[]	[7.7140174]	[106]	[]	[50119336]
0_7481	chr19	16887480	16887880	+	1000	106.0	[14.504025]	[95]	[8.907843]	[152]	[16887664]	[16887721]
0_7484	chr2	16625219	16625619	+	1000	106.0	[]	[]	[8.428553, 16.797768, 8.952971]	[76, 89, 114]	[]	[16625395, 16625408, 16625433]
0_7487	chr2	151289308	151289708	+	1000	106.0	[8.403745]	[97]	[]	[]	[151289486]	[]
0_749	chr1	169893833	169894233	+	1000	673.0	[]	[]	[6.9272175]	[83]	[]	[169894006]
0_7490	chr20	36861907	36862307	+	1000	106.0	[]	[]	[8.705017]	[107]	[]	[36862096]
0_7499	chr5	132457471	132457871	+	1000	106.0	[14.504025]	[194]	[]	[]	[132457717]	[]
0_750	chr10	112446848	112447248	+	1000	673.0	[]	[]	[7.524943]	[94]	[]	[112447037]
0_7503	chr6	107848312	107848712	+	1000	106.0	[]	[]	[7.7476707, 8.677165, 9.643549]	[81, 88, 137]	[]	[107848490, 107848497, 107848546]
0_7507	chr7	113118477	113118877	+	1000	106.0	[11.124158]	[191]	[]	[]	[113118700]	[]
0_751	chr17	79797182	79797582	+	1000	673.0	[]	[]	[11.617513]	[100]	[]	[79797382]
0_7510	chr7	157576428	157576828	+	1000	106.0	[]	[]	[8.677165, 14.022644]	[128, 157]	[]	[157576639, 157576668]
0_7511	chr8	26576999	26577399	+	1000	106.0	[12.1667385]	[112]	[]	[]	[26577159]	[]
0_7512	chr8	38386162	38386562	+	1000	106.0	[8.785288]	[112]	[]	[]	[38386362]	[]
0_752	chr19	50511188	50511588	+	1000	673.0	[]	[]	[7.3771515, 11.02127]	[61, 106]	[]	[50511347, 50511392]
0_7521	chr1	159008751	159009151	+	1000	105.0	[11.379836, 8.323752]	[125, 192]	[]	[]	[159008935, 159009002]	[]
0_7524	chr1	186093428	186093828	+	1000	105.0	[11.42543, 6.6610503]	[99, 122]	[]	[]	[186093612, 186093635]	[]
0_7529	chr11	23730149	23730549	+	1000	105.0	[15.100268]	[160]	[]	[]	[23730389]	[]
0_7530	chr11	61333045	61333445	+	1000	105.0	[]	[]	[7.3139396]	[134]	[]	[61333273]
0_7537	chr12	120231309	120231709	+	1000	105.0	[]	[]	[11.8865, 11.07903]	[79, 107]	[]	[120231485, 120231513]
0_754	chr21	36319958	36320358	+	1000	673.0	[6.800773]	[62]	[8.705017, 11.02127]	[73, 111]	[36320118]	[36320129, 36320167]
0_7544	chr17	42135580	42135980	+	1000	105.0	[7.330335, 8.936685, 14.741034]	[104, 120, 168]	[]	[]	[42135755, 42135771, 42135819]	[]
0_7545	chr17	44006893	44007293	+	1000	105.0	[]	[]	[10.101244, 6.506861]	[103, 129]	[]	[44007085, 44007111]
0_7548	chr17	58332497	58332897	+	1000	105.0	[]	[]	[8.548608]	[76]	[]	[58332668]
0_7549	chr19	1103666	1104066	+	1000	105.0	[8.107761]	[87]	[]	[]	[1103838]	[]
0_755	chr1	109548362	109548762	+	1000	672.0	[]	[]	[11.617513]	[99]	[]	[109548561]
0_7552	chr19	41364179	41364579	+	1000	105.0	[]	[]	[8.76805]	[101]	[]	[41364352]
0_7553	chr19	45092791	45093191	+	1000	105.0	[7.2996006, 11.589661, 8.123694]	[62, 109, 130]	[]	[]	[45092949, 45092996, 45093017]	[]
0_7554	chr19	49127986	49128386	+	1000	105.0	[]	[]	[7.029281]	[93]	[]	[49128172]
0_7556	chr2	96146302	96146702	+	1000	105.0	[]	[]	[7.8970804]	[102]	[]	[96146502]
0_756	chr11	65134363	65134763	+	1000	672.0	[11.617513]	[102]	[6.655002]	[76]	[65134564]	[65134538]
0_7562	chr22	22837945	22838345	+	1000	105.0	[11.110148]	[133]	[7.205768]	[94]	[22838156]	[22838117]
0_7563	chr22	36355060	36355460	+	1000	105.0	[]	[]	[11.089114]	[97]	[]	[36355248]
0_7565	chr3	138915446	138915846	+	1000	105.0	[9.254243]	[124]	[6.9700384]	[165]	[138915646]	[138915687]
0_7567	chr4	47463422	47463822	+	1000	105.0	[8.217527]	[128]	[]	[]	[47463637]	[]
0_757	chr15	45587143	45587543	+	1000	672.0	[11.02127]	[94]	[]	[]	[45587329]	[]
0_7574	chr6	36853320	36853720	+	1000	105.0	[7.2313104]	[194]	[]	[]	[36853557]	[]
0_7581	chr8	60903981	60904381	+	1000	105.0	[14.741034]	[103]	[]	[]	[60904168]	[]
