#PeakID(python identify_motif.py ./ENCODE_processed_files/FOXJ2_idr.fa FOXJ2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
303_5847	chr5	95730710	95731110	+	1000	60.0	[]	[]	[10.381243]	[69]	[]	[95730868]
303_5862	chr6	30102997	30103397	+	1000	60.0	[12.285931]	[98]	[]	[]	[30103193]	[]
303_5869	chr6	37499801	37500201	+	1000	60.0	[]	[]	[12.067478]	[143]	[]	[37500029]
303_5873	chr6	108557756	108558156	+	1000	60.0	[12.285931]	[142]	[]	[]	[108557990]	[]
303_5874	chr6	111483895	111484295	+	1000	60.0	[]	[]	[8.10693]	[103]	[]	[111484048]
303_5878	chr6	134373404	134373804	+	1000	60.0	[]	[]	[12.067478]	[106]	[]	[134373592]
303_5884	chr7	7799118	7799518	+	1000	60.0	[12.285931]	[137]	[]	[]	[7799346]	[]
303_5891	chr7	92763569	92763969	+	1000	60.0	[]	[]	[8.325381]	[119]	[]	[92763773]
303_5902	chr7	157398292	157398692	+	1000	60.0	[]	[]	[8.10693, 8.325381]	[82, 102]	[]	[157398443, 157398463]
303_5903	chr8	274279	274679	+	1000	60.0	[8.10693]	[162]	[12.285931]	[108]	[274529]	[274475]
303_5904	chr8	9119832	9120232	+	1000	60.0	[]	[]	[7.3291993]	[131]	[]	[9120059]
303_5905	chr8	22768398	22768798	+	1000	60.0	[6.2755356]	[174]	[7.5476513]	[91]	[22768635]	[22768552]
303_5909	chr8	42267612	42268012	+	1000	60.0	[6.5088143, 7.961771]	[77, 118]	[]	[]	[42267773, 42267814]	[]
303_5911	chr8	96644359	96644759	+	1000	60.0	[8.325381]	[112]	[]	[]	[96644539]	[]
303_5914	chr9	2029672	2030072	+	1000	60.0	[]	[]	[12.067478, 7.961771]	[72, 106]	[]	[2029831, 2029865]
303_592	chr1	202810593	202810993	+	1000	155.0	[]	[]	[12.285931]	[96]	[]	[202810786]
303_5924	chr1	6603833	6604233	+	1000	59.0	[]	[]	[8.325381]	[95]	[]	[6603988]
303_5932	chr1	61271098	61271498	+	1000	59.0	[6.5088143, 6.5088143]	[126, 158]	[]	[]	[61271313, 61271345]	[]
303_594	chr17	47844130	47844530	+	1000	155.0	[]	[]	[7.3291993]	[97]	[]	[47844322]
303_595	chr4	68349909	68350309	+	1000	155.0	[]	[]	[12.285931]	[93]	[]	[68350100]
303_5957	chr10	3911660	3912060	+	1000	59.0	[]	[]	[12.067478]	[105]	[]	[3911841]
303_5962	chr10	35386630	35387030	+	1000	59.0	[]	[]	[8.10693, 7.3291993]	[134, 142]	[]	[35386838, 35386846]
303_5968	chr10	93445600	93446000	+	1000	59.0	[10.381243]	[117]	[7.5476513]	[83]	[93445812]	[93445778]
303_5971	chr11	10742803	10743203	+	1000	59.0	[10.162791]	[111]	[]	[]	[10743010]	[]
303_5985	chr11	86524192	86524592	+	1000	59.0	[8.10693]	[111]	[8.10693]	[129]	[86524357]	[86524375]
303_6	chrM	11040	11440	+	1000	812.0	[6.5088143]	[145]	[]	[]	[11279]	[]
303_6000	chr14	89399713	89400113	+	1000	59.0	[7.1202607]	[144]	[]	[]	[89399922]	[]
303_602	chr19	50025509	50025909	+	1000	154.0	[]	[]	[8.325381]	[97]	[]	[50025705]
303_6021	chr16	48366392	48366792	+	1000	59.0	[6.5088143]	[124]	[8.10693]	[119]	[48366586]	[48366581]
303_6027	chr17	40108133	40108533	+	1000	59.0	[12.067478]	[123]	[]	[]	[40108335]	[]
303_6028	chr17	78324487	78324887	+	1000	59.0	[12.067478]	[175]	[]	[]	[78324723]	[]
303_6038	chr19	13795104	13795504	+	1000	59.0	[12.285931]	[67]	[]	[]	[13795270]	[]
303_605	chr7	23530310	23530710	+	1000	154.0	[12.067478]	[109]	[8.10693]	[79]	[23530518]	[23530488]
303_606	chr10	22086697	22087097	+	1000	153.0	[6.5088143, 7.3291993]	[104, 108]	[12.285931]	[131]	[22086900, 22086904]	[22086927]
303_6065	chr2	144357912	144358312	+	1000	59.0	[]	[]	[8.325381]	[56]	[]	[144358064]
303_6079	chr22	19960115	19960515	+	1000	59.0	[12.285931, 7.961771, 12.285931]	[88, 154, 164]	[]	[]	[19960272, 19960338, 19960348]	[]
303_6083	chr22	45549114	45549514	+	1000	59.0	[]	[]	[7.3291993]	[108]	[]	[45549299]
303_609	chr19	17267001	17267401	+	1000	153.0	[8.10693]	[120]	[]	[]	[17267204]	[]
303_6101	chr4	48698279	48698679	+	1000	59.0	[]	[]	[7.3291993]	[149]	[]	[48698521]
303_6103	chr4	82984525	82984925	+	1000	59.0	[]	[]	[10.381243]	[76]	[]	[82984697]
303_6104	chr4	88759046	88759446	+	1000	59.0	[12.285931]	[94]	[8.325381]	[62]	[88759232]	[88759200]
303_6115	chr5	123423578	123423978	+	1000	59.0	[10.381243]	[139]	[]	[]	[123423729]	[]
303_6159	chr8	19767448	19767848	+	1000	59.0	[12.067478]	[71]	[]	[]	[19767609]	[]
303_6165	chr9	2227463	2227863	+	1000	59.0	[6.4206944]	[144]	[]	[]	[2227693]	[]
303_6169	chr9	130693452	130693852	+	1000	59.0	[12.285931]	[97]	[]	[]	[130693644]	[]
303_617	chr11	65487629	65488029	+	1000	152.0	[]	[]	[12.067478]	[110]	[]	[65487835]
303_6172	chr9	137550185	137550585	+	1000	59.0	[12.285931]	[162]	[]	[]	[137550427]	[]
303_6174	chrX	24862232	24862632	+	1000	59.0	[]	[]	[12.067478]	[137]	[]	[24862461]
303_6178	chrX	97309408	97309808	+	1000	59.0	[7.961771]	[99]	[]	[]	[97309602]	[]
303_619	chr19	54208116	54208516	+	1000	152.0	[]	[]	[10.162791]	[58]	[]	[54208272]
303_6199	chr1	111920203	111920603	+	1000	58.0	[10.381243]	[78]	[]	[]	[111920378]	[]
303_62	chrX	107711016	107711416	+	1000	401.0	[]	[]	[7.3291993, 6.5088143]	[104, 114]	[]	[107711209, 107711219]
303_6200	chr1	112794583	112794983	+	1000	58.0	[]	[]	[8.325381]	[66]	[]	[112794744]
303_6207	chr1	151548741	151549141	+	1000	58.0	[]	[]	[12.067478]	[118]	[]	[151548943]
303_6213	chr1	182259102	182259502	+	1000	58.0	[8.10693]	[73]	[]	[]	[182259266]	[]
303_6223	chr10	25117756	25118156	+	1000	58.0	[]	[]	[10.162791]	[129]	[]	[25117949]
303_6226	chr10	69202308	69202708	+	1000	58.0	[]	[]	[7.5476513, 10.162791]	[77, 157]	[]	[69202476, 69202556]
303_6256	chr14	74084581	74084981	+	1000	58.0	[8.1802225]	[83]	[]	[]	[74084755]	[]
303_6261	chr15	58014068	58014468	+	1000	58.0	[]	[]	[12.067478]	[114]	[]	[58014269]
303_6280	chr17	7857766	7858166	+	1000	58.0	[]	[]	[7.961771]	[177]	[]	[7857969]
303_6285	chr17	48492589	48492989	+	1000	58.0	[]	[]	[12.067478]	[127]	[]	[48492809]
303_629	chr17	29546107	29546507	+	1000	151.0	[12.285931]	[110]	[]	[]	[29546316]	[]
303_63	chr1	44807229	44807629	+	1000	391.0	[7.5476513]	[129]	[]	[]	[44807448]	[]
303_630	chr18	322540	322940	+	1000	151.0	[12.067478]	[89]	[]	[]	[322729]	[]
303_6312	chr2	90382432	90382832	+	1000	58.0	[8.10693]	[73]	[]	[]	[90382600]	[]
303_6318	chr2	159130275	159130675	+	1000	58.0	[]	[]	[10.162791]	[82]	[]	[159130448]
303_6319	chr2	159614867	159615267	+	1000	58.0	[7.1202607]	[119]	[]	[]	[159615051]	[]
303_632	chr22	20885747	20886147	+	1000	151.0	[]	[]	[7.5476513]	[137]	[]	[20885976]
303_6325	chr2	207515686	207516086	+	1000	58.0	[6.4206944]	[129]	[8.325381]	[110]	[207515908]	[207515889]
303_6326	chr2	219724706	219725106	+	1000	58.0	[7.961771, 12.067478]	[113, 117]	[12.285931]	[67]	[219724916, 219724920]	[219724870]
303_6329	chr20	18734518	18734918	+	1000	58.0	[]	[]	[12.067478]	[95]	[]	[18734709]
303_633	chr7	116218055	116218455	+	1000	151.0	[12.285931]	[108]	[12.067478]	[70]	[116218247]	[116218209]
303_6344	chr22	38705343	38705743	+	1000	58.0	[]	[]	[7.3291993]	[136]	[]	[38705571]
303_636	chr1	64864042	64864442	+	1000	150.0	[7.3291993]	[93]	[6.5088143]	[132]	[64864226]	[64864265]
303_6385	chr5	150700868	150701268	+	1000	58.0	[]	[]	[8.1802225]	[140]	[]	[150701085]
303_640	chr5	43064799	43065199	+	1000	150.0	[8.325381]	[150]	[]	[]	[43065023]	[]
303_6407	chr6	134198051	134198451	+	1000	58.0	[12.285931]	[86]	[]	[]	[134198230]	[]
303_6409	chr6	139939158	139939558	+	1000	58.0	[]	[]	[6.4206944, 6.4206944]	[116, 146]	[]	[139939353, 139939383]
303_6413	chr6	157823992	157824392	+	1000	58.0	[]	[]	[12.067478]	[116]	[]	[157824205]
303_6424	chr7	77696243	77696643	+	1000	58.0	[8.1802225]	[105]	[]	[]	[77696448]	[]
303_6435	chr7	150400701	150401101	+	1000	58.0	[8.325381, 8.1802225]	[128, 142]	[]	[]	[150400912, 150400926]	[]
303_6437	chr8	2998558	2998958	+	1000	58.0	[6.2755356]	[107]	[]	[]	[2998748]	[]
303_6438	chr8	10771694	10772094	+	1000	58.0	[7.961771]	[168]	[]	[]	[10771930]	[]
303_6442	chr8	67062024	67062424	+	1000	58.0	[12.067478]	[160]	[]	[]	[67062200]	[]
303_6448	chr8	144901383	144901783	+	1000	58.0	[]	[]	[12.285931]	[87]	[]	[144901557]
303_6452	chrUn_GL000220v1	138440	138840	+	1000	58.0	[6.5088143, 7.3291993]	[119, 123]	[]	[]	[138659, 138663]	[]
303_6467	chr1	52402085	52402485	+	1000	57.0	[7.961771]	[92]	[7.961771]	[104]	[52402261]	[52402273]
303_6479	chr1	203612924	203613324	+	1000	57.0	[]	[]	[12.067478]	[117]	[]	[203613111]
303_6481	chr1	207866791	207867191	+	1000	57.0	[]	[]	[12.067478]	[118]	[]	[207866990]
303_6495	chr11	45843158	45843558	+	1000	57.0	[]	[]	[8.1802225]	[125]	[]	[45843378]
303_6503	chr12	54280148	54280548	+	1000	57.0	[10.381243]	[102]	[]	[]	[54280332]	[]
303_6510	chr13	71867090	71867490	+	1000	57.0	[]	[]	[6.4206944]	[97]	[]	[71867256]
303_6514	chr14	81529426	81529826	+	1000	57.0	[]	[]	[8.325381]	[64]	[]	[81529586]
303_6544	chr17	43170829	43171229	+	1000	57.0	[]	[]	[7.3291993]	[135]	[]	[43171048]
303_6549	chr18	21600527	21600927	+	1000	57.0	[7.5476513]	[163]	[]	[]	[21600731]	[]
303_6555	chr19	4968743	4969143	+	1000	57.0	[]	[]	[10.162791]	[162]	[]	[4968975]
303_6567	chr19	48724846	48725246	+	1000	57.0	[10.381243]	[158]	[]	[]	[48725086]	[]
303_6572	chr2	42927539	42927939	+	1000	57.0	[6.5088143]	[100]	[]	[]	[42927738]	[]
303_6579	chr2	113843214	113843614	+	1000	57.0	[12.285931]	[162]	[]	[]	[113843443]	[]
303_6602	chr21	39451549	39451949	+	1000	57.0	[]	[]	[6.4206944]	[180]	[]	[39451790]
303_6617	chr3	93973789	93974189	+	1000	57.0	[12.285931]	[166]	[]	[]	[93974016]	[]
303_6618	chr3	136196319	136196719	+	1000	57.0	[12.067478]	[164]	[]	[]	[136196523]	[]
303_663	chr1	3900570	3900970	+	1000	147.0	[]	[]	[7.3291993]	[102]	[]	[3900731]
303_6639	chr5	43484270	43484670	+	1000	57.0	[]	[]	[7.3291993]	[187]	[]	[43484470]
303_664	chr1	21022245	21022645	+	1000	147.0	[12.067478, 8.325381]	[98, 141]	[]	[]	[21022418, 21022461]	[]
303_6648	chr6	722015	722415	+	1000	57.0	[12.285931]	[176]	[]	[]	[722254]	[]
303_6666	chr6	35343477	35343877	+	1000	57.0	[]	[]	[10.381243]	[142]	[]	[35343696]
303_6670	chr6	57242503	57242903	+	1000	57.0	[]	[]	[8.1802225]	[78]	[]	[57242656]
303_6672	chr6	81938325	81938725	+	1000	57.0	[]	[]	[10.162791]	[138]	[]	[81938562]
303_6675	chr6	99568512	99568912	+	1000	57.0	[6.4206944]	[117]	[]	[]	[99568705]	[]
303_6682	chr6	137157539	137157939	+	1000	57.0	[]	[]	[7.3291993]	[107]	[]	[137157732]
303_6694	chr7	111735629	111736029	+	1000	57.0	[8.1802225]	[73]	[]	[]	[111735792]	[]
303_6701	chr8	40718535	40718935	+	1000	57.0	[7.5476513]	[151]	[]	[]	[40718751]	[]
303_671	chr19	49877268	49877668	+	1000	147.0	[]	[]	[12.285931]	[104]	[]	[49877454]
303_6727	chr1	39899015	39899415	+	1000	56.0	[]	[]	[7.5476513]	[135]	[]	[39899206]
303_6734	chr1	143275532	143275932	+	1000	56.0	[10.162791]	[134]	[]	[]	[143275763]	[]
303_6739	chr1	154627859	154628259	+	1000	56.0	[]	[]	[7.5476513]	[89]	[]	[154628045]
303_6741	chr1	164735597	164735997	+	1000	56.0	[]	[]	[7.1202607]	[132]	[]	[164735793]
303_6746	chr1	207824641	207825041	+	1000	56.0	[6.4206944, 8.10693]	[102, 111]	[]	[]	[207824834, 207824843]	[]
303_6751	chr10	18203992	18204392	+	1000	56.0	[]	[]	[7.5476513]	[146]	[]	[18204231]
303_6752	chr10	21064185	21064585	+	1000	56.0	[8.325381, 12.285931]	[102, 134]	[]	[]	[21064381, 21064413]	[]
303_6756	chr10	73586627	73587027	+	1000	56.0	[]	[]	[10.162791]	[76]	[]	[73586789]
303_676	chr7	130494526	130494926	+	1000	147.0	[]	[]	[12.285931]	[127]	[]	[130494738]
303_6760	chr10	99732020	99732420	+	1000	56.0	[]	[]	[10.381243]	[146]	[]	[99732264]
303_6764	chr11	44780867	44781267	+	1000	56.0	[7.3291993]	[73]	[]	[]	[44781038]	[]
303_6783	chr12	93922475	93922875	+	1000	56.0	[7.5476513]	[99]	[]	[]	[93922658]	[]
303_6786	chr12	107092222	107092622	+	1000	56.0	[12.285931]	[104]	[]	[]	[107092425]	[]
303_6789	chr13	66657117	66657517	+	1000	56.0	[12.285931]	[73]	[]	[]	[66657271]	[]
303_6790	chr13	93228344	93228744	+	1000	56.0	[]	[]	[8.325381]	[172]	[]	[93228559]
303_6791	chr13	113853422	113853822	+	1000	56.0	[10.162791]	[134]	[12.067478]	[129]	[113853629]	[113853624]
303_6793	chr14	69398275	69398675	+	1000	56.0	[6.5088143]	[173]	[]	[]	[69398521]	[]
303_6794	chr14	72776850	72777250	+	1000	56.0	[12.285931]	[88]	[]	[]	[72777031]	[]
303_6813	chr17	28189686	28190086	+	1000	56.0	[8.10693, 12.067478]	[70, 112]	[]	[]	[28189848, 28189890]	[]
303_6816	chr17	43315747	43316147	+	1000	56.0	[]	[]	[7.3291993, 8.10693]	[138, 164]	[]	[43315936, 43315962]
303_6819	chr17	64331974	64332374	+	1000	56.0	[10.381243]	[149]	[]	[]	[64332195]	[]
303_682	chr11	114159986	114160386	+	1000	146.0	[]	[]	[7.3291993]	[64]	[]	[114160148]
303_6820	chr17	82698805	82699205	+	1000	56.0	[]	[]	[12.285931]	[100]	[]	[82699001]
303_6821	chr18	21686454	21686854	+	1000	56.0	[]	[]	[7.3387127]	[129]	[]	[21686676]
303_6837	chr2	48508766	48509166	+	1000	56.0	[12.285931]	[88]	[10.381243]	[147]	[48508927]	[48508986]
303_685	chr2	168936048	168936448	+	1000	146.0	[10.381243]	[161]	[]	[]	[168936276]	[]
303_6861	chr3	4225010	4225410	+	1000	56.0	[8.10693]	[137]	[]	[]	[4225204]	[]
303_6865	chr3	36908026	36908426	+	1000	56.0	[7.961771, 8.325381]	[86, 109]	[]	[]	[36908196, 36908219]	[]
303_6868	chr3	141431801	141432201	+	1000	56.0	[]	[]	[8.325381]	[110]	[]	[141431989]
303_6876	chr4	74543384	74543784	+	1000	56.0	[]	[]	[7.961771]	[75]	[]	[74543558]
303_6879	chr4	85681194	85681594	+	1000	56.0	[6.5088143]	[189]	[]	[]	[85681413]	[]
303_6880	chr4	89110926	89111326	+	1000	56.0	[12.285931]	[116]	[7.3291993]	[111]	[89111141]	[89111136]
303_6883	chr5	72237445	72237845	+	1000	56.0	[]	[]	[8.10693]	[161]	[]	[72237682]
303_6884	chr5	74766994	74767394	+	1000	56.0	[8.325381]	[115]	[]	[]	[74767187]	[]
303_6888	chr5	140261314	140261714	+	1000	56.0	[8.325381]	[172]	[]	[]	[140261535]	[]
303_6894	chr6	20034324	20034724	+	1000	56.0	[8.325381]	[129]	[]	[]	[20034545]	[]
303_69	chr3	3110192	3110592	+	1000	374.0	[]	[]	[12.067478]	[82]	[]	[3110370]
303_6900	chr6	42045508	42045908	+	1000	56.0	[12.067478]	[159]	[]	[]	[42045754]	[]
303_6906	chr6	125550924	125551324	+	1000	56.0	[]	[]	[8.1802225]	[140]	[]	[125551157]
303_6909	chr7	6058549	6058949	+	1000	56.0	[12.285931, 7.961771]	[99, 134]	[8.1802225]	[139]	[6058741, 6058776]	[6058781]
303_691	chr11	86492632	86493032	+	1000	145.0	[]	[]	[7.961771]	[143]	[]	[86492863]
303_6912	chr7	44959606	44960006	+	1000	56.0	[]	[]	[8.325381]	[158]	[]	[44959838]
303_692	chr12	56126183	56126583	+	1000	145.0	[]	[]	[12.285931]	[115]	[]	[56126393]
303_6921	chr7	106464162	106464562	+	1000	56.0	[12.285931]	[103]	[]	[]	[106464338]	[]
303_6936	chr8	42152663	42153063	+	1000	56.0	[6.4206944]	[134]	[]	[]	[42152891]	[]
303_6940	chr9	87795209	87795609	+	1000	56.0	[12.285931, 10.381243]	[128, 149]	[]	[]	[87795413, 87795434]	[]
303_6945	chr9	120876302	120876702	+	1000	56.0	[]	[]	[7.5476513]	[179]	[]	[120876537]
303_6955	chr1	8409134	8409534	+	1000	55.0	[12.285931]	[98]	[]	[]	[8409314]	[]
303_6958	chr1	11178307	11178707	+	1000	55.0	[10.381243]	[149]	[]	[]	[11178537]	[]
303_6967	chr1	31769392	31769792	+	1000	55.0	[7.3387127]	[150]	[]	[]	[31769613]	[]
303_6973	chr1	45035621	45036021	+	1000	55.0	[]	[]	[7.961771]	[132]	[]	[45035848]
303_698	chr7	98922675	98923075	+	1000	145.0	[12.285931]	[162]	[12.285931]	[110]	[98922923]	[98922871]
303_6982	chr1	100132917	100133317	+	1000	55.0	[]	[]	[7.3291993]	[101]	[]	[100133081]
303_6983	chr1	100265542	100265942	+	1000	55.0	[7.3291993]	[183]	[]	[]	[100265767]	[]
303_6987	chr1	143203615	143204015	+	1000	55.0	[10.162791]	[92]	[]	[]	[143203807]	[]
303_6995	chr1	211928257	211928657	+	1000	55.0	[]	[]	[8.325381]	[141]	[]	[211928477]
303_6997	chr1	221715456	221715856	+	1000	55.0	[8.1802225]	[87]	[8.1802225]	[125]	[221715620]	[221715658]
303_7011	chr11	5275716	5276116	+	1000	55.0	[10.162791]	[94]	[]	[]	[5275871]	[]
303_702	chr3	178260855	178261255	+	1000	144.0	[12.285931, 8.325381]	[104, 144]	[]	[]	[178261053, 178261093]	[]
303_7025	chr12	14384953	14385353	+	1000	55.0	[]	[]	[8.325381, 7.3291993, 6.4206944]	[81, 114, 139]	[]	[14385110, 14385143, 14385168]
303_7028	chr12	25844028	25844428	+	1000	55.0	[7.3291993]	[106]	[]	[]	[25844216]	[]
303_703	chr6	33289315	33289715	+	1000	144.0	[6.5088143]	[130]	[]	[]	[33289509]	[]
303_7032	chr12	49188157	49188557	+	1000	55.0	[7.3291993]	[103]	[]	[]	[49188354]	[]
303_7037	chr14	56555968	56556368	+	1000	55.0	[8.10693]	[146]	[8.10693]	[98]	[56556210]	[56556162]
303_705	chr8	102108017	102108417	+	1000	144.0	[8.1802225, 8.10693]	[94, 127]	[]	[]	[102108208, 102108241]	[]
303_7059	chr16	58684590	58684990	+	1000	55.0	[6.4206944]	[168]	[]	[]	[58684834]	[]
303_7081	chr19	18571472	18571872	+	1000	55.0	[7.5476513]	[60]	[]	[]	[18571630]	[]
303_7092	chr19	51448662	51449062	+	1000	55.0	[]	[]	[6.4206944, 12.067478]	[76, 136]	[]	[51448835, 51448895]
303_71	chr3	156680939	156681339	+	1000	370.0	[7.3291993]	[135]	[]	[]	[156681167]	[]
303_710	chr12	28190205	28190605	+	1000	143.0	[]	[]	[12.285931]	[89]	[]	[28190393]
303_7103	chr2	37084080	37084480	+	1000	55.0	[10.381243]	[135]	[]	[]	[37084241]	[]
303_7105	chr2	39379686	39380086	+	1000	55.0	[]	[]	[8.1802225, 7.3291993]	[107, 125]	[]	[39379874, 39379892]
303_7107	chr2	55862705	55863105	+	1000	55.0	[8.10693]	[99]	[]	[]	[55862894]	[]
303_7110	chr2	62705172	62705572	+	1000	55.0	[12.067478]	[151]	[]	[]	[62705404]	[]
303_7119	chr2	126674034	126674434	+	1000	55.0	[]	[]	[10.162791]	[143]	[]	[126674274]
303_7132	chr20	37527812	37528212	+	1000	55.0	[8.1802225]	[105]	[]	[]	[37528004]	[]
303_7157	chr3	141386590	141386990	+	1000	55.0	[6.5088143]	[112]	[6.5088143]	[120]	[141386797]	[141386805]
303_7159	chr3	142022364	142022764	+	1000	55.0	[]	[]	[12.285931]	[84]	[]	[142022527]
303_7175	chr5	6632953	6633353	+	1000	55.0	[8.325381]	[152]	[]	[]	[6633176]	[]
303_7191	chr6	33249159	33249559	+	1000	55.0	[7.5476513]	[147]	[]	[]	[33249376]	[]
303_7205	chr6	148068380	148068780	+	1000	55.0	[]	[]	[12.067478]	[106]	[]	[148068579]
303_7208	chr7	2104160	2104560	+	1000	55.0	[8.325381]	[72]	[]	[]	[2104313]	[]
303_721	chr5	61305025	61305425	+	1000	142.0	[6.2755356]	[113]	[6.5088143]	[107]	[61305236]	[61305230]
303_7232	chr8	68215096	68215496	+	1000	55.0	[]	[]	[12.067478]	[107]	[]	[68215277]
303_7240	chr9	6757700	6758100	+	1000	55.0	[]	[]	[7.3291993]	[102]	[]	[6757898]
303_725	chr1	109090458	109090858	+	1000	141.0	[12.285931]	[124]	[]	[]	[109090668]	[]
303_7262	chr1	25338138	25338538	+	1000	54.0	[]	[]	[8.325381]	[152]	[]	[25338371]
303_7279	chr1	116846146	116846546	+	1000	54.0	[]	[]	[8.10693, 6.4206944, 8.1802225]	[93, 141, 167]	[]	[116846322, 116846370, 116846396]
303_7280	chr1	117696156	117696556	+	1000	54.0	[6.5088143]	[129]	[]	[]	[117696379]	[]
303_7289	chr1	167249021	167249421	+	1000	54.0	[]	[]	[8.325381]	[128]	[]	[167249245]
303_7294	chr1	221612422	221612822	+	1000	54.0	[12.067478]	[133]	[]	[]	[221612619]	[]
303_7295	chr1	226002743	226003143	+	1000	54.0	[8.325381]	[202]	[]	[]	[226002963]	[]
303_7299	chr10	3708846	3709246	+	1000	54.0	[]	[]	[7.961771]	[97]	[]	[3709030]
303_730	chr2	148659063	148659463	+	1000	141.0	[]	[]	[12.285931]	[104]	[]	[148659266]
303_7300	chr10	15313854	15314254	+	1000	54.0	[]	[]	[10.381243]	[103]	[]	[15314048]
303_7304	chr10	29008221	29008621	+	1000	54.0	[7.3291993]	[141]	[]	[]	[29008450]	[]
303_7318	chr11	14657070	14657470	+	1000	54.0	[]	[]	[10.162791]	[87]	[]	[14657250]
303_7322	chr11	46593960	46594360	+	1000	54.0	[8.10693, 8.1802225, 12.067478]	[57, 102, 106]	[]	[]	[46594115, 46594160, 46594164]	[]
303_7325	chr11	64317605	64318005	+	1000	54.0	[12.067478]	[135]	[]	[]	[64317839]	[]
303_7331	chr12	57782582	57782982	+	1000	54.0	[]	[]	[12.067478]	[112]	[]	[57782782]
303_7341	chr15	34337587	34337987	+	1000	54.0	[]	[]	[12.285931]	[124]	[]	[34337763]
303_7343	chr15	44971038	44971438	+	1000	54.0	[8.10693]	[115]	[6.5088143]	[100]	[44971232]	[44971217]
303_737	chr18	57134846	57135246	+	1000	140.0	[]	[]	[12.285931]	[142]	[]	[57135059]
303_7370	chr16	84730456	84730856	+	1000	54.0	[]	[]	[8.325381]	[114]	[]	[84730653]
303_7376	chr17	58391462	58391862	+	1000	54.0	[]	[]	[12.285931]	[71]	[]	[58391623]
303_7384	chr18	9643571	9643971	+	1000	54.0	[]	[]	[12.067478]	[125]	[]	[9643785]
303_7390	chr18	74242479	74242879	+	1000	54.0	[10.162791]	[104]	[]	[]	[74242660]	[]
303_74	chr19	6066632	6067032	+	1000	369.0	[]	[]	[7.5476513]	[56]	[]	[6066786]
303_7417	chr2	54574412	54574812	+	1000	54.0	[]	[]	[6.5088143]	[180]	[]	[54574639]
303_742	chr1	12448827	12449227	+	1000	139.0	[]	[]	[12.067478]	[164]	[]	[12449065]
303_7436	chr2	204483455	204483855	+	1000	54.0	[]	[]	[12.285931]	[140]	[]	[204483677]
303_7438	chr2	216188497	216188897	+	1000	54.0	[]	[]	[7.5476513, 10.162791]	[113, 130]	[]	[216188708, 216188725]
303_7441	chr20	8019671	8020071	+	1000	54.0	[12.067478]	[150]	[]	[]	[8019900]	[]
303_7446	chr20	41050651	41051051	+	1000	54.0	[]	[]	[10.162791]	[150]	[]	[41050894]
303_7447	chr20	49916445	49916845	+	1000	54.0	[]	[]	[12.285931, 6.5088143]	[97, 154]	[]	[49916634, 49916691]
303_746	chr14	89954662	89955062	+	1000	139.0	[]	[]	[6.5088143]	[101]	[]	[89954854]
303_7462	chr3	130389717	130390117	+	1000	54.0	[8.325381]	[86]	[]	[]	[130389900]	[]
303_7465	chr3	158408149	158408549	+	1000	54.0	[12.285931, 10.381243]	[97, 132]	[]	[]	[158408316, 158408351]	[]
303_7468	chr3	194323817	194324217	+	1000	54.0	[7.961771]	[129]	[]	[]	[194324002]	[]
303_7478	chr5	39424827	39425227	+	1000	54.0	[]	[]	[8.10693, 12.067478]	[143, 207]	[]	[39425000, 39425064]
303_7482	chr5	141849641	141850041	+	1000	54.0	[]	[]	[12.285931]	[97]	[]	[141849813]
303_7488	chr6	3291924	3292324	+	1000	54.0	[10.381243]	[179]	[]	[]	[3292165]	[]
303_750	chr20	58907786	58908186	+	1000	139.0	[]	[]	[7.961771]	[75]	[]	[58907958]
303_7513	chr7	91633111	91633511	+	1000	54.0	[]	[]	[12.067478]	[117]	[]	[91633320]
303_7515	chr7	116630933	116631333	+	1000	54.0	[6.5088143]	[118]	[]	[]	[116631150]	[]
303_7518	chr7	131069180	131069580	+	1000	54.0	[7.3291993]	[125]	[]	[]	[131069352]	[]
303_753	chr1	59638114	59638514	+	1000	138.0	[]	[]	[10.162791]	[94]	[]	[59638303]
303_7542	chrX	49079664	49080064	+	1000	54.0	[]	[]	[12.285931]	[136]	[]	[49079883]
303_7545	chrX	153791027	153791427	+	1000	54.0	[6.4206944]	[125]	[]	[]	[153791246]	[]
303_7553	chr1	26123480	26123880	+	1000	53.0	[]	[]	[8.325381]	[130]	[]	[26123656]
303_7572	chr1	119336954	119337354	+	1000	53.0	[10.381243, 12.067478]	[88, 142]	[12.067478]	[137]	[119337141, 119337195]	[119337190]
303_7573	chr1	119645850	119646250	+	1000	53.0	[]	[]	[8.1802225]	[140]	[]	[119646087]
303_758	chr17	41530184	41530584	+	1000	138.0	[]	[]	[8.10693]	[161]	[]	[41530433]
303_7585	chr1	176073496	176073896	+	1000	53.0	[12.285931]	[125]	[6.5088143]	[99]	[176073718]	[176073692]
303_7596	chr1	241972661	241973061	+	1000	53.0	[8.325381]	[71]	[]	[]	[241972817]	[]
303_7612	chr11	71928442	71928842	+	1000	53.0	[]	[]	[7.961771]	[122]	[]	[71928602]
