#PeakID(python identify_motif.py ./ENCODE_processed_files/BHLHE40_idr.fa BHLHE40 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
890_48133	chr4	8495470	8495870	+	626	28.0	[6.8972507]	[152]	[]	[]	[8495710]	[]
890_48135	chr4	13399257	13399657	+	612	28.0	[7.2062225]	[119]	[6.900726]	[119]	[13399423]	[13399423]
890_48136	chr4	26071683	26072083	+	642	28.0	[11.406425]	[132]	[10.185503]	[132]	[26071894]	[26071894]
890_48138	chr4	39182961	39183361	+	569	28.0	[7.066406]	[90]	[7.2138147]	[90]	[39183135]	[39183135]
890_4814	chr17	73304344	73304744	+	1000	148.0	[13.009925]	[109]	[13.009925]	[109]	[73304549]	[73304549]
890_48141	chr4	54403067	54403467	+	615	28.0	[7.363437]	[147]	[6.9167833]	[147]	[54403277]	[54403277]
890_48143	chr4	56038683	56039083	+	630	28.0	[8.548939]	[125]	[9.912252]	[125]	[56038878]	[56038878]
890_48145	chr4	56460194	56460594	+	586	28.0	[7.135697]	[183]	[6.876215]	[183]	[56460438]	[56460438]
890_48147	chr4	56946727	56947127	+	650	28.0	[13.009925, 7.14623]	[102, 122]	[13.009925, 8.05161]	[102, 122]	[56946923, 56946943]	[56946923, 56946943]
890_4816	chr17	82716046	82716446	+	1000	148.0	[13.009925]	[99]	[13.009925]	[99]	[82716243]	[82716243]
890_48164	chr5	1546627	1547027	+	620	28.0	[13.009925]	[143]	[13.009925]	[143]	[1546847]	[1546847]
890_48183	chr5	96699452	96699852	+	642	28.0	[7.363437]	[142]	[6.9167833]	[142]	[96699677]	[96699677]
890_48186	chr5	119299717	119300117	+	645	28.0	[]	[]	[6.8972507]	[109]	[]	[119299912]
890_4819	chr19	2041890	2042290	+	1000	148.0	[7.046873]	[127]	[]	[]	[2042109]	[]
890_48195	chr5	133469879	133470279	+	619	28.0	[13.478247]	[87]	[13.478247]	[87]	[133470066]	[133470066]
890_48202	chr5	139878079	139878479	+	632	28.0	[7.5227866]	[154]	[7.225755]	[154]	[139878316]	[139878316]
890_48204	chr5	148480868	148481268	+	569	28.0	[13.009925]	[94]	[13.009925]	[94]	[148481039]	[148481039]
890_48206	chr5	149187724	149188124	+	611	28.0	[9.912252]	[85]	[8.548939]	[85]	[149187909]	[149187909]
890_48208	chr5	154244447	154244847	+	638	28.0	[11.406425]	[135]	[10.185503]	[135]	[154244669]	[154244669]
890_48209	chr5	154860018	154860418	+	639	28.0	[]	[]	[7.0544653]	[152]	[]	[154860249]
890_4821	chr19	39401742	39402142	+	1000	148.0	[13.009925]	[127]	[13.009925]	[127]	[39401967]	[39401967]
890_48211	chr5	160237151	160237551	+	610	28.0	[13.009925]	[156]	[13.009925]	[156]	[160237395]	[160237395]
890_4822	chr2	88015824	88016224	+	1000	148.0	[9.876531]	[102]	[11.247076]	[102]	[88016020]	[88016020]
890_48220	chr5	178547251	178547651	+	631	28.0	[13.478247, 9.876531]	[102, 142]	[13.478247, 11.247076]	[102, 142]	[178547409, 178547449]	[178547409, 178547449]
890_48226	chr6	3895776	3896176	+	604	28.0	[13.478247]	[122]	[13.478247]	[122]	[3895975]	[3895975]
890_48228	chr6	4704553	4704953	+	644	28.0	[7.848641, 7.607124, 13.478247]	[126, 160, 182]	[7.4477744, 8.157613, 13.478247]	[126, 160, 182]	[4704744, 4704778, 4704800]	[4704744, 4704778, 4704800]
890_48229	chr6	4712591	4712991	+	623	28.0	[13.318897]	[116]	[13.169274]	[116]	[4712776]	[4712776]
890_48234	chr6	11770087	11770487	+	607	28.0	[7.520388]	[135]	[7.6470494]	[135]	[11770307]	[11770307]
890_48235	chr6	11771588	11771988	+	672	28.0	[10.071603]	[147]	[8.857911]	[147]	[11771835]	[11771835]
890_48239	chr6	15368885	15369285	+	620	28.0	[6.9167833, 7.066406]	[133, 146]	[7.363437, 7.2138147]	[133, 146]	[15369094, 15369107]	[15369094, 15369107]
890_48242	chr6	17443431	17443831	+	595	28.0	[11.247076, 13.009925]	[102, 110]	[9.876531, 13.009925]	[102, 110]	[17443591, 17443599]	[17443591, 17443599]
890_4825	chr21	37446459	37446859	+	1000	148.0	[8.113682, 13.478247]	[79, 91]	[8.113682, 13.478247]	[79, 91]	[37446632, 37446644]	[37446632, 37446644]
890_48252	chr6	28756412	28756812	+	639	28.0	[6.876215]	[145]	[7.135697]	[145]	[28756595]	[28756595]
890_48254	chr6	30101358	30101758	+	631	28.0	[8.548939]	[83]	[9.912252]	[83]	[30101539]	[30101539]
890_4826	chr22	22881594	22881994	+	1000	148.0	[13.169274]	[84]	[13.318897]	[84]	[22881778]	[22881778]
890_48262	chr6	31842166	31842566	+	564	28.0	[7.2062225]	[163]	[6.900726]	[163]	[31842400]	[31842400]
890_4827	chr22	36913342	36913742	+	1000	148.0	[13.318897]	[95]	[13.169274]	[95]	[36913525]	[36913525]
890_48272	chr6	36740425	36740825	+	570	28.0	[8.548939]	[143]	[9.912252]	[143]	[36740650]	[36740650]
890_48277	chr6	41843319	41843719	+	660	28.0	[13.318897]	[103]	[13.169274]	[103]	[41843513]	[41843513]
890_4828	chr4	2262154	2262554	+	1000	148.0	[8.548939]	[95]	[9.912252]	[95]	[2262341]	[2262341]
890_48289	chr6	67009771	67010171	+	570	28.0	[13.169274]	[105]	[13.318897]	[105]	[67009973]	[67009973]
890_4829	chr4	51906345	51906745	+	1000	148.0	[8.113682, 9.912252]	[112, 122]	[8.113682, 8.548939]	[112, 122]	[51906549, 51906559]	[51906549, 51906559]
890_48290	chr6	79775239	79775639	+	643	28.0	[13.478247]	[81]	[13.478247]	[81]	[79775418]	[79775418]
890_48293	chr6	99867043	99867443	+	614	28.0	[13.169274]	[90]	[13.318897]	[90]	[99867223]	[99867223]
890_48294	chr6	106758120	106758520	+	556	28.0	[7.225755]	[136]	[7.5227866]	[136]	[106758352]	[106758352]
890_48296	chr6	111715250	111715650	+	606	28.0	[7.4477744]	[90]	[7.848641]	[90]	[111715435]	[111715435]
890_48299	chr6	119122384	119122784	+	626	28.0	[7.0544653]	[115]	[]	[]	[119122586]	[]
890_4831	chr5	97089515	97089915	+	1000	148.0	[13.478247]	[96]	[13.478247]	[96]	[97089710]	[97089710]
890_48316	chr6	168535647	168536047	+	610	28.0	[11.406425]	[124]	[10.185503]	[124]	[168535828]	[168535828]
890_4832	chr6	7680612	7681012	+	1000	148.0	[7.956022]	[120]	[7.6797376]	[120]	[7680823]	[7680823]
890_48328	chr7	26237884	26238284	+	622	28.0	[10.071603]	[118]	[8.857911]	[118]	[26238101]	[26238101]
890_48329	chr7	28505003	28505403	+	633	28.0	[13.009925]	[120]	[13.009925]	[120]	[28505188]	[28505188]
890_48341	chr7	100515237	100515637	+	624	28.0	[8.548939]	[113]	[9.912252]	[113]	[100515443]	[100515443]
890_48358	chr7	129129191	129129591	+	561	28.0	[7.135697, 13.009925]	[146, 192]	[6.876215, 13.009925]	[146, 192]	[129129359, 129129405]	[129129359, 129129405]
890_4836	chr7	111855158	111855558	+	1000	148.0	[13.169274]	[97]	[13.318897]	[97]	[111855353]	[111855353]
890_48360	chr7	130290795	130291195	+	619	28.0	[7.6470494]	[116]	[7.520388]	[116]	[130290971]	[130290971]
890_48364	chr7	134165282	134165682	+	552	28.0	[13.478247]	[114]	[13.478247]	[114]	[134165489]	[134165489]
890_48369	chr7	138871081	138871481	+	592	28.0	[9.912252]	[141]	[8.548939]	[141]	[138871300]	[138871300]
890_48370	chr7	140170916	140171316	+	625	28.0	[7.0544653]	[110]	[]	[]	[140171106]	[]
890_48373	chr7	143939404	143939804	+	552	28.0	[11.406425]	[129]	[10.185503]	[129]	[143939594]	[143939594]
890_48375	chr7	149145040	149145440	+	611	28.0	[7.066406]	[153]	[7.2138147]	[153]	[149145262]	[149145262]
890_48379	chr7	150990764	150991164	+	629	28.0	[]	[]	[7.046873]	[154]	[]	[150990996]
890_48381	chr7	151288548	151288948	+	588	28.0	[10.185503]	[125]	[11.406425]	[125]	[151288756]	[151288756]
890_48382	chr7	153590267	153590667	+	627	28.0	[13.009925]	[125]	[13.009925]	[125]	[153590469]	[153590469]
890_48386	chr7	157000592	157000992	+	628	28.0	[10.185503]	[104]	[11.406425]	[104]	[157000796]	[157000796]
890_48388	chr7	159193557	159193957	+	572	28.0	[7.848641]	[141]	[7.046873, 7.4477744]	[73, 141]	[159193783]	[159193715, 159193783]
890_484	chr3	49238444	49238844	+	1000	451.0	[7.298152]	[91]	[7.9982634]	[91]	[49238633]	[49238633]
890_4840	chr8	101129761	101130161	+	1000	148.0	[7.363437, 7.298152]	[58, 118]	[6.9167833, 7.9982634]	[58, 118]	[101129915, 101129975]	[101129915, 101129975]
890_48413	chr8	98844755	98845155	+	609	28.0	[13.478247]	[112]	[13.478247]	[112]	[98844954]	[98844954]
890_48440	chr9	92686984	92687384	+	587	28.0	[8.548939]	[165]	[9.912252]	[165]	[92687218]	[92687218]
890_48441	chr9	93112370	93112770	+	597	28.0	[13.318897]	[158]	[13.169274]	[158]	[93112607]	[93112607]
890_48443	chr9	98536819	98537219	+	634	28.0	[]	[]	[6.858047]	[133]	[]	[98537047]
890_48459	chr9	132862743	132863143	+	571	28.0	[13.009925]	[119]	[13.009925]	[119]	[132862951]	[132862951]
890_48460	chr9	133159541	133159941	+	595	28.0	[6.876215]	[88]	[7.135697]	[88]	[133159710]	[133159710]
890_48461	chr9	133942335	133942735	+	608	28.0	[]	[]	[7.0544653]	[102]	[]	[133942530]
890_48464	chr9	136268321	136268721	+	613	28.0	[]	[]	[7.046873]	[64]	[]	[136268483]
890_48471	chrX	1830092	1830492	+	633	28.0	[13.009925]	[139]	[13.009925]	[139]	[1830313]	[1830313]
890_48473	chrX	11758362	11758762	+	628	28.0	[8.05161]	[151]	[7.14623]	[151]	[11758582]	[11758582]
890_4848	chr1	231049596	231049996	+	1000	147.0	[13.318897]	[101]	[13.169274]	[101]	[231049788]	[231049788]
890_48481	chrX	85851441	85851841	+	586	28.0	[7.066406]	[128]	[7.046873, 7.2138147]	[120, 128]	[85851661]	[85851653, 85851661]
890_48485	chrX	131881178	131881578	+	593	28.0	[7.225755]	[102]	[7.5227866]	[102]	[131881380]	[131881380]
890_48486	chrX	134183655	134184055	+	627	28.0	[8.857911, 8.857911]	[148, 157]	[10.071603, 10.071603]	[148, 157]	[134183887, 134183896]	[134183887, 134183896]
890_48488	chr1	1781172	1781572	+	618	27.0	[7.5227866]	[187]	[7.225755]	[187]	[1781411]	[1781411]
890_48489	chr1	2421130	2421530	+	585	27.0	[13.009925]	[127]	[13.009925]	[127]	[2421326]	[2421326]
890_48490	chr1	2477638	2478038	+	570	27.0	[7.2138147]	[106]	[7.066406]	[106]	[2477833]	[2477833]
890_48491	chr1	2594061	2594461	+	599	27.0	[7.3707657]	[73]	[7.7966723]	[73]	[2594217]	[2594217]
890_48499	chr1	12217312	12217712	+	561	27.0	[7.135697]	[114]	[6.876215]	[114]	[12217511]	[12217511]
890_48501	chr1	14904335	14904735	+	605	27.0	[7.4877]	[169]	[7.2114162]	[169]	[14904580]	[14904580]
890_48505	chr1	21409911	21410311	+	547	27.0	[7.225755]	[119]	[7.5227866]	[119]	[21410130]	[21410130]
890_48506	chr1	22183279	22183679	+	563	27.0	[13.009925]	[154]	[13.009925]	[154]	[22183527]	[22183527]
890_4851	chr10	133314221	133314621	+	1000	147.0	[11.406425, 11.406425]	[119, 128]	[10.185503, 10.185503]	[119, 128]	[133314439, 133314448]	[133314439, 133314448]
890_48518	chr1	30136621	30137021	+	553	27.0	[13.169274]	[93]	[13.318897]	[93]	[30136813]	[30136813]
890_48519	chr1	31511796	31512196	+	578	27.0	[]	[]	[7.046873, 7.046873]	[110, 139]	[]	[31511977, 31512006]
890_4852	chr12	57039430	57039830	+	1000	147.0	[13.169274]	[140]	[13.318897]	[140]	[57039663]	[57039663]
890_48527	chr1	45493114	45493514	+	584	27.0	[7.066406]	[90]	[7.2138147]	[90]	[45493298]	[45493298]
890_4853	chr12	57444758	57445158	+	1000	147.0	[]	[]	[7.0544653]	[106]	[]	[57444960]
890_48530	chr1	46347444	46347844	+	596	27.0	[7.5227866]	[116]	[7.225755]	[116]	[46347620]	[46347620]
890_4854	chr12	106974534	106974934	+	1000	147.0	[13.478247]	[125]	[13.478247]	[125]	[106974750]	[106974750]
890_48545	chr1	112379706	112380106	+	578	27.0	[13.169274]	[104]	[13.318897]	[104]	[112379882]	[112379882]
890_48554	chr1	151921721	151922121	+	560	27.0	[7.0544653]	[153]	[]	[]	[151921954]	[]
890_48561	chr1	171677984	171678384	+	556	27.0	[11.406425]	[117]	[10.185503]	[117]	[171678191]	[171678191]
890_48567	chr1	181903618	181904018	+	563	27.0	[7.363437]	[148]	[6.9167833]	[148]	[181903846]	[181903846]
890_48569	chr1	197009063	197009463	+	580	27.0	[7.607124, 7.2062225]	[62, 91]	[8.157613, 6.900726]	[62, 91]	[197009223, 197009252]	[197009223, 197009252]
890_48572	chr1	205545060	205545460	+	571	27.0	[6.900726]	[88]	[7.2062225]	[88]	[205545241]	[205545241]
890_48573	chr1	205924730	205925130	+	611	27.0	[13.009925]	[129]	[13.009925]	[129]	[205924940]	[205924940]
890_4858	chr15	40559134	40559534	+	1000	147.0	[11.406425]	[87]	[10.185503]	[87]	[40559320]	[40559320]
890_48581	chr1	211343006	211343406	+	541	27.0	[8.857911]	[198]	[10.071603]	[198]	[211343214]	[211343214]
890_4859	chr15	41416650	41417050	+	1000	147.0	[11.406425]	[102]	[10.185503]	[102]	[41416840]	[41416840]
890_48594	chr1	227170487	227170887	+	556	27.0	[6.900726]	[235]	[7.2062225]	[235]	[227170726]	[227170726]
890_48597	chr1	230026518	230026918	+	587	27.0	[7.2138147]	[150]	[7.066406]	[150]	[230026734]	[230026734]
890_4860	chr15	63395695	63396095	+	1000	147.0	[]	[]	[7.046873]	[118]	[]	[63395910]
890_48603	chr1	244643068	244643468	+	586	27.0	[9.876531]	[105]	[11.247076]	[105]	[244643257]	[244643257]
890_48604	chr1	244793953	244794353	+	626	27.0	[7.1574593]	[127]	[7.4100494]	[127]	[244794168]	[244794168]
890_48612	chr10	11896526	11896926	+	610	27.0	[8.113682]	[81]	[8.113682]	[81]	[11896697]	[11896697]
890_48617	chr10	45105296	45105696	+	563	27.0	[13.478247]	[106]	[13.478247]	[106]	[45105481]	[45105481]
890_4862	chr16	1002717	1003117	+	1000	147.0	[7.4100494]	[84]	[7.1574593]	[84]	[1002901]	[1002901]
890_48623	chr10	49217052	49217452	+	555	27.0	[13.009925]	[112]	[13.009925]	[112]	[49217257]	[49217257]
890_48624	chr10	50259671	50260071	+	569	27.0	[10.185503]	[127]	[11.406425]	[127]	[50259887]	[50259887]
890_48629	chr10	68622737	68623137	+	613	27.0	[]	[]	[6.8972507]	[132]	[]	[68622954]
890_48633	chr10	71908901	71909301	+	588	27.0	[11.247076]	[152]	[9.876531]	[152]	[71909134]	[71909134]
890_48635	chr10	72032347	72032747	+	586	27.0	[11.406425]	[105]	[10.185503]	[105]	[72032547]	[72032547]
890_4864	chr16	30901980	30902380	+	1000	147.0	[7.6892915]	[108]	[7.1388025]	[108]	[30902182]	[30902182]
890_48665	chr11	11445399	11445799	+	622	27.0	[13.169274]	[146]	[13.318897]	[146]	[11445616]	[11445616]
890_4867	chr17	41803704	41804104	+	1000	147.0	[13.169274]	[136]	[13.318897]	[136]	[41803928]	[41803928]
890_48674	chr11	35036112	35036512	+	608	27.0	[8.113682]	[174]	[8.113682]	[174]	[35036336]	[35036336]
890_48687	chr11	76578864	76579264	+	606	27.0	[7.101077]	[183]	[6.99811]	[183]	[76579094]	[76579094]
890_4869	chr17	64306847	64307247	+	1000	147.0	[11.406425]	[80]	[10.185503]	[80]	[64307014]	[64307014]
890_48698	chr11	124176530	124176930	+	572	27.0	[13.009925]	[115]	[13.009925]	[115]	[124176702]	[124176702]
890_487	chr11	59551085	59551485	+	1000	450.0	[9.876531]	[103]	[11.247076]	[103]	[59551284]	[59551284]
890_4870	chr19	10960601	10961001	+	1000	147.0	[7.14623]	[111]	[8.05161]	[111]	[10960805]	[10960805]
890_48700	chr12	1525951	1526351	+	589	27.0	[11.247076]	[87]	[9.876531]	[87]	[1526109]	[1526109]
890_48715	chr12	58087424	58087824	+	595	27.0	[6.9763474]	[101]	[]	[]	[58087614]	[]
890_48720	chr12	68787489	68787889	+	547	27.0	[7.4877]	[155]	[7.2114162]	[155]	[68787738]	[68787738]
890_48723	chr12	92739088	92739488	+	570	27.0	[13.318897]	[67]	[13.169274]	[67]	[92739244]	[92739244]
890_48726	chr12	104589994	104590394	+	540	27.0	[13.009925]	[115]	[13.009925]	[115]	[104590176]	[104590176]
890_48728	chr12	105018024	105018424	+	596	27.0	[7.2138147]	[128]	[7.066406]	[128]	[105018250]	[105018250]
890_48730	chr12	108121268	108121668	+	612	27.0	[7.6470494, 6.99811]	[88, 141]	[7.520388, 7.101077]	[88, 141]	[108121451, 108121504]	[108121451, 108121504]
890_48732	chr12	111174459	111174859	+	568	27.0	[7.3707657]	[97]	[7.7966723]	[97]	[111174649]	[111174649]
890_48746	chr13	41179838	41180238	+	594	27.0	[13.169274]	[120]	[13.318897]	[120]	[41180044]	[41180044]
890_48747	chr13	44257757	44258157	+	578	27.0	[7.1574593]	[125]	[7.4100494]	[125]	[44257966]	[44257966]
890_4876	chr2	38542898	38543298	+	1000	147.0	[7.225755]	[144]	[7.5227866]	[144]	[38543138]	[38543138]
890_48761	chr13	90156250	90156650	+	542	27.0	[13.318897]	[158]	[13.169274]	[158]	[90156484]	[90156484]
890_4877	chr2	219294855	219295255	+	1000	147.0	[7.101077]	[131]	[6.99811]	[131]	[219295072]	[219295072]
890_4878	chr20	5720138	5720538	+	1000	147.0	[13.478247]	[117]	[13.478247]	[117]	[5720355]	[5720355]
890_48787	chr13	93340439	93340839	+	592	27.0	[6.900726]	[145]	[7.2062225]	[145]	[93340662]	[93340662]
890_4879	chr20	31604049	31604449	+	1000	147.0	[7.3707657]	[125]	[7.046873, 7.7966723]	[104, 125]	[31604273]	[31604252, 31604273]
890_48797	chr14	54567844	54568244	+	556	27.0	[7.30558]	[92]	[8.360582]	[92]	[54568009]	[54568009]
890_48816	chr14	103379118	103379518	+	618	27.0	[13.318897]	[101]	[13.169274]	[101]	[103379312]	[103379312]
890_48817	chr14	103888202	103888602	+	612	27.0	[7.2062225]	[134]	[7.046873, 6.900726]	[125, 134]	[103888428]	[103888419, 103888428]
890_4882	chr21	33383178	33383578	+	1000	147.0	[10.071603]	[107]	[8.857911]	[107]	[33383372]	[33383372]
890_48821	chr15	29855557	29855957	+	571	27.0	[8.05161, 7.848641]	[98, 135]	[7.14623, 7.4477744]	[98, 135]	[29855723, 29855760]	[29855723, 29855760]
890_48838	chr15	73239560	73239960	+	567	27.0	[13.478247]	[119]	[13.478247]	[119]	[73239761]	[73239761]
890_48839	chr15	74826229	74826629	+	584	27.0	[8.548939, 8.548939]	[135, 165]	[9.912252, 9.912252]	[135, 165]	[74826447, 74826477]	[74826447, 74826477]
890_48845	chr15	84590280	84590680	+	572	27.0	[13.478247]	[118]	[13.478247]	[118]	[84590487]	[84590487]
890_4885	chr22	49962268	49962668	+	1000	147.0	[7.225755]	[101]	[7.5227866]	[101]	[49962464]	[49962464]
890_48850	chr15	99480410	99480810	+	567	27.0	[13.478247]	[94]	[13.478247]	[94]	[99480603]	[99480603]
890_48851	chr15	100002232	100002632	+	590	27.0	[13.169274]	[88]	[13.318897, 6.858047]	[88, 115]	[100002420]	[100002420, 100002447]
890_48855	chr16	2533313	2533713	+	583	27.0	[13.478247]	[116]	[13.478247]	[116]	[2533515]	[2533515]
890_48861	chr16	12912599	12912999	+	599	27.0	[8.857911, 13.318897]	[90, 143]	[10.071603, 13.169274]	[90, 143]	[12912765, 12912818]	[12912765, 12912818]
890_48863	chr16	15779916	15780316	+	549	27.0	[13.009925]	[152]	[13.009925]	[152]	[15780131]	[15780131]
890_48864	chr16	17773567	17773967	+	567	27.0	[13.169274]	[94]	[13.318897]	[94]	[17773756]	[17773756]
890_48871	chr16	48530003	48530403	+	599	27.0	[7.4100494]	[80]	[7.1574593]	[80]	[48530176]	[48530176]
890_48872	chr16	49282169	49282569	+	579	27.0	[7.14623]	[211]	[8.05161]	[211]	[49282405]	[49282405]
890_48873	chr16	50388177	50388577	+	575	27.0	[7.2138147]	[124]	[7.066406]	[124]	[50388400]	[50388400]
890_4888	chr5	143026355	143026755	+	1000	147.0	[6.876215]	[111]	[7.017397]	[111]	[143026559]	[143026559]
890_48887	chr16	83942805	83943205	+	589	27.0	[7.5227866]	[127]	[7.225755]	[127]	[83943001]	[83943001]
890_48894	chr17	2892478	2892878	+	613	27.0	[13.318897]	[89]	[13.169274]	[89]	[2892666]	[2892666]
890_48895	chr17	3931755	3932155	+	602	27.0	[7.4477744]	[142]	[7.848641]	[142]	[3931989]	[3931989]
890_48898	chr17	6328210	6328610	+	561	27.0	[7.135697, 8.857911]	[138, 166]	[6.876215, 10.071603]	[138, 166]	[6328410, 6328438]	[6328410, 6328438]
890_48904	chr17	22093470	22093870	+	621	27.0	[]	[]	[7.0544653]	[174]	[]	[22093697]
890_48905	chr17	24187967	24188367	+	597	27.0	[7.5227866]	[88]	[7.225755]	[88]	[24188155]	[24188155]
890_48917	chr17	36714765	36715165	+	597	27.0	[13.478247]	[129]	[13.478247]	[129]	[36714991]	[36714991]
890_48922	chr17	40499447	40499847	+	562	27.0	[7.3707657]	[113]	[7.7966723]	[113]	[40499654]	[40499654]
890_48923	chr17	42682331	42682731	+	607	27.0	[8.05161, 7.14623]	[78, 108]	[7.14623, 8.05161]	[78, 108]	[42682508, 42682538]	[42682508, 42682538]
890_48930	chr17	57331400	57331800	+	593	27.0	[7.225755]	[175]	[7.5227866]	[175]	[57331646]	[57331646]
890_48934	chr17	67289283	67289683	+	558	27.0	[11.247076]	[150]	[9.876531]	[150]	[67289507]	[67289507]
890_48938	chr17	75383180	75383580	+	557	27.0	[7.225755]	[144]	[7.5227866]	[144]	[75383419]	[75383419]
890_48942	chr17	77002773	77003173	+	562	27.0	[13.169274]	[176]	[13.318897]	[176]	[77003016]	[77003016]
890_48948	chr18	6482516	6482916	+	601	27.0	[7.7966723]	[131]	[7.3707657]	[131]	[6482726]	[6482726]
890_48958	chr18	26103552	26103952	+	592	27.0	[7.046873]	[119]	[]	[]	[26103755]	[]
890_48965	chr18	57631633	57632033	+	548	27.0	[7.4477744]	[88]	[7.848641]	[88]	[57631789]	[57631789]
890_48972	chr19	3146599	3146999	+	603	27.0	[6.8972507]	[104]	[]	[]	[3146784]	[]
890_48981	chr19	10471842	10472242	+	622	27.0	[7.2138147]	[215]	[7.066406]	[215]	[10472083]	[10472083]
890_49002	chr19	42411632	42412032	+	594	27.0	[7.7966723]	[102]	[7.3707657]	[102]	[42411833]	[42411833]
890_49003	chr19	44768615	44769015	+	558	27.0	[13.009925]	[112]	[13.009925]	[112]	[44768817]	[44768817]
890_49010	chr19	49520575	49520975	+	563	27.0	[8.548939]	[108]	[9.912252]	[108]	[49520736]	[49520736]
890_49012	chr19	50768652	50769052	+	605	27.0	[7.135697, 13.009925]	[96, 142]	[6.876215, 13.009925]	[96, 142]	[50768831, 50768877]	[50768831, 50768877]
890_49015	chr19	54240289	54240689	+	597	27.0	[7.4100494]	[120]	[7.1574593]	[120]	[54240508]	[54240508]
890_49017	chr19	55157596	55157996	+	590	27.0	[7.30558]	[130]	[8.360582]	[130]	[55157809]	[55157809]
890_4902	chr1	160421175	160421575	+	1000	146.0	[]	[]	[6.8972507]	[130]	[]	[160421396]
890_49021	chr2	9033774	9034174	+	602	27.0	[]	[]	[7.0544653]	[147]	[]	[9034011]
890_49022	chr2	9260314	9260714	+	597	27.0	[7.2138147]	[155]	[7.066406]	[155]	[9260543]	[9260543]
890_49024	chr2	11022982	11023382	+	575	27.0	[6.900726]	[75]	[7.2062225]	[75]	[11023153]	[11023153]
890_49027	chr2	26884305	26884705	+	584	27.0	[13.169274]	[75]	[13.318897]	[75]	[26884478]	[26884478]
890_49029	chr2	28669493	28669893	+	594	27.0	[13.009925]	[164]	[13.009925]	[164]	[28669738]	[28669738]
890_4903	chr1	184773767	184774167	+	1000	146.0	[6.99811]	[124]	[7.101077]	[124]	[184773988]	[184773988]
890_49031	chr2	32428061	32428461	+	564	27.0	[11.247076]	[88]	[9.876531]	[88]	[32428232]	[32428232]
890_49033	chr2	45834412	45834812	+	591	27.0	[10.185503]	[71]	[11.406425]	[71]	[45834572]	[45834572]
890_49038	chr2	65901100	65901500	+	564	27.0	[13.009925]	[112]	[13.009925]	[112]	[65901309]	[65901309]
890_49040	chr2	73644544	73644944	+	580	27.0	[8.857911]	[95]	[10.071603]	[95]	[73644725]	[73644725]
890_49042	chr2	84934524	84934924	+	594	27.0	[13.009925]	[88]	[13.009925]	[88]	[84934701]	[84934701]
890_49047	chr2	96403329	96403729	+	565	27.0	[13.009925]	[92]	[13.009925]	[92]	[96403514]	[96403514]
890_4905	chr10	104340052	104340452	+	1000	146.0	[7.1574593]	[137]	[7.4100494]	[137]	[104340275]	[104340275]
890_49053	chr2	111598873	111599273	+	568	27.0	[7.6892915]	[171]	[7.1388025]	[171]	[111599112]	[111599112]
890_49054	chr2	112924390	112924790	+	544	27.0	[9.912252]	[129]	[8.548939]	[129]	[112924603]	[112924603]
890_49057	chr2	130884044	130884444	+	600	27.0	[11.247076]	[158]	[9.876531]	[158]	[130884260]	[130884260]
890_4906	chr11	710262	710662	+	1000	146.0	[7.848641]	[101]	[7.4477744]	[101]	[710459]	[710459]
890_49060	chr2	149219782	149220182	+	580	27.0	[7.848641]	[140]	[7.4477744]	[140]	[149219975]	[149219975]
890_49061	chr2	150865274	150865674	+	588	27.0	[13.478247]	[140]	[13.478247]	[140]	[150865502]	[150865502]
890_49071	chr2	177644917	177645317	+	597	27.0	[7.2138147]	[75]	[7.066406]	[75]	[177645076]	[177645076]
890_49073	chr2	182946892	182947292	+	550	27.0	[7.066406]	[133]	[7.2138147]	[133]	[182947075]	[182947075]
890_49078	chr2	218284378	218284778	+	575	27.0	[]	[]	[7.0544653]	[148]	[]	[218284597]
890_49079	chr2	227458959	227459359	+	585	27.0	[7.3707657]	[87]	[7.7966723]	[87]	[227459134]	[227459134]
890_49080	chr2	230181174	230181574	+	586	27.0	[13.478247]	[117]	[13.478247]	[117]	[230181381]	[230181381]
890_49081	chr2	231515532	231515932	+	550	27.0	[7.225755]	[164]	[7.5227866]	[164]	[231515731]	[231515731]
890_49086	chr20	2297262	2297662	+	563	27.0	[13.009925]	[133]	[13.009925]	[133]	[2297483]	[2297483]
890_4909	chr12	131682534	131682934	+	1000	146.0	[13.169274]	[105]	[13.318897]	[105]	[131682734]	[131682734]
890_49090	chr20	32677219	32677619	+	574	27.0	[13.009925]	[158]	[13.009925]	[158]	[32677467]	[32677467]
890_49095	chr20	37408801	37409201	+	560	27.0	[9.876531]	[125]	[11.247076]	[125]	[37409023]	[37409023]
890_49098	chr20	46977940	46978340	+	549	27.0	[13.478247]	[136]	[13.478247]	[136]	[46978150]	[46978150]
890_49102	chr20	48949618	48950018	+	587	27.0	[6.9167833]	[96]	[7.363437]	[96]	[48949792]	[48949792]
890_49108	chr21	32001312	32001712	+	612	27.0	[6.99811]	[106]	[7.101077]	[106]	[32001501]	[32001501]
890_49114	chr21	37045147	37045547	+	553	27.0	[13.318897]	[136]	[13.169274]	[136]	[37045346]	[37045346]
