#PeakID(python identify_motif.py ./ENCODE_processed_files/TCF12_idr.fa TCF12 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
368_7308	chr6	135006555	135006955	+	1000	112.5	[]	[]	[8.779576]	[98]	[]	[135006742]
368_7309	chr7	104093250	104093650	+	1000	112.5	[8.779576]	[189]	[]	[]	[104093433]	[]
368_732	chr8	127960229	127960629	+	1000	512.0	[]	[]	[8.968127]	[149]	[]	[127960434]
368_7322	chr15	74580459	74580859	+	1000	112.0	[8.779576]	[115]	[]	[]	[74580612]	[]
368_7324	chr2	235444272	235444672	+	1000	112.0	[]	[]	[12.567606, 12.567606]	[73, 101]	[]	[235444444, 235444472]
368_7326	chr21	23922090	23922490	+	1000	112.0	[]	[]	[8.001244]	[173]	[]	[23922289]
368_7331	chr3	138915035	138915435	+	1000	112.0	[]	[]	[8.228404]	[123]	[]	[138915225]
368_734	chr15	87671319	87671719	+	1000	511.5	[8.891774]	[118]	[]	[]	[87671534]	[]
368_7343	chr1	67539299	67539699	+	1000	111.5	[]	[]	[8.182954, 8.779576]	[116, 133]	[]	[67539502, 67539519]
368_7349	chr10	24921392	24921792	+	1000	111.5	[8.069409]	[170]	[]	[]	[24921565]	[]
368_735	chr16	81624839	81625239	+	1000	511.5	[]	[]	[8.001244]	[94]	[]	[81625022]
368_7352	chr12	103960536	103960936	+	1000	111.5	[]	[]	[8.779576]	[81]	[]	[103960713]
368_7353	chr14	27760325	27760725	+	1000	111.5	[]	[]	[8.182954]	[141]	[]	[27760563]
368_7354	chr14	32020958	32021358	+	1000	111.5	[8.779576]	[98]	[8.891774]	[123]	[32021112]	[32021137]
368_7357	chr2	55116042	55116442	+	1000	111.5	[]	[]	[8.891774]	[159]	[]	[55116264]
368_7358	chr3	6518728	6519128	+	1000	111.5	[8.001244]	[112]	[]	[]	[6518909]	[]
368_7380	chr11	65371277	65371677	+	1000	111.0	[8.182954]	[77]	[]	[]	[65371448]	[]
368_7387	chr20	50638598	50638998	+	1000	111.0	[]	[]	[8.069409]	[149]	[]	[50638828]
368_7388	chr22	30675448	30675848	+	1000	111.0	[]	[]	[8.779576]	[79]	[]	[30675614]
368_7390	chr3	49806245	49806645	+	1000	111.0	[8.228404]	[127]	[]	[]	[49806466]	[]
368_7391	chr3	196143366	196143766	+	1000	111.0	[8.182954, 8.968127]	[87, 146]	[]	[]	[196143544, 196143603]	[]
368_74	chrX	153897906	153898306	+	1000	764.0	[]	[]	[8.090539]	[79]	[]	[153898080]
368_7406	chr12	12392366	12392766	+	1000	110.5	[8.891774]	[71]	[]	[]	[12392532]	[]
368_7409	chr19	57655444	57655844	+	1000	110.5	[8.069409, 8.182954, 8.527855]	[89, 118, 145]	[]	[]	[57655632, 57655661, 57655688]	[]
368_7410	chr2	38945584	38945984	+	1000	110.5	[8.891774]	[161]	[8.891774]	[160]	[38945789]	[38945788]
368_7412	chr2	173300455	173300855	+	1000	110.5	[8.02331]	[140]	[]	[]	[173300676]	[]
368_7420	chr3	47186333	47186733	+	1000	110.5	[8.891774]	[126]	[8.891774]	[125]	[47186559]	[47186558]
368_7423	chr6	2597483	2597883	+	1000	110.5	[]	[]	[8.320784, 8.001244, 8.069409, 8.182954]	[72, 84, 121, 143]	[]	[2597643, 2597655, 2597692, 2597714]
368_7425	chr6	106177820	106178220	+	1000	110.5	[8.891774]	[97]	[]	[]	[106177987]	[]
368_7429	chr9	128094151	128094551	+	1000	110.5	[]	[]	[8.182954]	[125]	[]	[128094359]
368_743	chr7	87140291	87140691	+	1000	510.5	[8.090539]	[144]	[]	[]	[87140523]	[]
368_7433	chr1	19868549	19868949	+	1000	110.0	[8.069409]	[159]	[]	[]	[19868778]	[]
368_7437	chr10	5829222	5829622	+	1000	110.0	[]	[]	[8.069409]	[90]	[]	[5829405]
368_7440	chr12	118013304	118013704	+	777	110.0	[]	[]	[8.001244]	[144]	[]	[118013534]
368_7441	chr13	22813953	22814353	+	1000	110.0	[]	[]	[8.069409]	[87]	[]	[22814117]
368_7445	chr16	55996096	55996496	+	1000	110.0	[]	[]	[8.320784]	[98]	[]	[55996291]
368_7447	chr19	21460680	21461080	+	1000	110.0	[8.228404, 8.891774]	[160, 166]	[8.891774]	[165]	[21460915, 21460921]	[21460920]
368_7448	chr19	32670010	32670410	+	1000	110.0	[8.001244]	[129]	[]	[]	[32670231]	[]
368_7449	chr2	80312291	80312691	+	1000	110.0	[]	[]	[12.567606, 8.001244]	[58, 86]	[]	[80312444, 80312472]
368_7457	chr4	49322842	49323242	+	1000	110.0	[8.182954]	[115]	[]	[]	[49323031]	[]
368_7462	chr6	42674410	42674810	+	1000	110.0	[8.090539]	[157]	[]	[]	[42674630]	[]
368_7470	chr10	61359430	61359830	+	1000	109.5	[]	[]	[8.069409]	[134]	[]	[61359627]
368_7481	chr18	35464999	35465399	+	1000	109.5	[]	[]	[8.527855]	[179]	[]	[35465244]
368_7482	chr19	5434252	5434652	+	1000	109.5	[]	[]	[8.891774]	[113]	[]	[5434441]
368_7486	chr22	45315783	45316183	+	1000	109.5	[]	[]	[8.001244]	[103]	[]	[45315978]
368_7492	chr7	2959862	2960262	+	1000	109.5	[8.527855]	[52]	[]	[]	[2960014]	[]
368_7495	chr9	86285177	86285577	+	1000	109.5	[]	[]	[8.891774]	[121]	[]	[86285377]
368_7499	chr1	12040446	12040846	+	1000	109.0	[8.001244]	[93]	[]	[]	[12040619]	[]
368_7508	chr14	78048105	78048505	+	1000	109.0	[]	[]	[8.001244, 8.228404]	[130, 136]	[]	[78048330, 78048336]
368_7515	chr2	119856474	119856874	+	1000	109.0	[]	[]	[8.069409]	[96]	[]	[119856660]
368_7516	chr2	233217907	233218307	+	1000	109.0	[]	[]	[7.7957826]	[138]	[]	[233218141]
368_7517	chr20	49541773	49542173	+	1000	109.0	[]	[]	[12.567606]	[154]	[]	[49541993]
368_7527	chr6	145871122	145871522	+	1000	109.0	[]	[]	[12.567606]	[69]	[]	[145871276]
368_7535	chrX	18173545	18173945	+	1000	109.0	[8.891774]	[120]	[]	[]	[18173729]	[]
368_7538	chr1	43495156	43495556	+	1000	108.5	[]	[]	[12.567606]	[131]	[]	[43495358]
368_7547	chr11	69401667	69402067	+	1000	108.5	[]	[]	[8.069409, 8.182954, 8.069409]	[135, 138, 148]	[]	[69401870, 69401873, 69401883]
368_7550	chr12	57272618	57273018	+	1000	108.5	[7.549868]	[84]	[8.891774]	[125]	[57272798]	[57272839]
368_7559	chr19	11578235	11578635	+	1000	108.5	[]	[]	[8.069409, 8.069409, 7.7957826]	[108, 122, 136]	[]	[11578424, 11578438, 11578452]
368_756	chr5	170151397	170151797	+	1000	507.5	[]	[]	[8.779576]	[103]	[]	[170151583]
368_7561	chr19	23098899	23099299	+	1000	108.5	[]	[]	[8.001244]	[137]	[]	[23099128]
368_7562	chr19	29988355	29988755	+	1000	108.5	[]	[]	[8.320784]	[174]	[]	[29988582]
368_7572	chr7	610894	611294	+	1000	108.5	[8.968127]	[65]	[]	[]	[611055]	[]
368_7576	chr9	14525847	14526247	+	1000	108.5	[8.891774]	[116]	[]	[]	[14526052]	[]
368_7577	chrX	152843802	152844202	+	1000	108.5	[8.228404]	[103]	[]	[]	[152843990]	[]
368_7587	chr18	31738880	31739280	+	1000	108.0	[8.494345, 12.567606]	[54, 83]	[]	[]	[31739034, 31739063]	[]
368_7588	chr18	44735730	44736130	+	1000	108.0	[8.891774]	[105]	[]	[]	[44735934]	[]
368_7590	chr19	48553769	48554169	+	1000	108.0	[8.320784]	[131]	[]	[]	[48553960]	[]
368_7604	chrX	71094967	71095367	+	1000	108.0	[]	[]	[8.968127]	[140]	[]	[71095196]
368_7608	chr15	51702662	51703062	+	1000	107.5	[]	[]	[8.182954]	[136]	[]	[51702893]
368_761	chr7	108538233	108538633	+	1000	506.5	[8.891774]	[146]	[]	[]	[108538468]	[]
368_7612	chr17	57054017	57054417	+	1000	107.5	[]	[]	[9.473919, 8.968127]	[88, 92]	[]	[57054184, 57054188]
368_7614	chr18	12997329	12997729	+	1000	107.5	[8.891774]	[116]	[8.891774]	[115]	[12997516]	[12997515]
368_7618	chr2	197949203	197949603	+	1000	107.5	[8.001244]	[102]	[]	[]	[197949374]	[]
368_7627	chr9	33560217	33560617	+	1000	107.5	[]	[]	[8.090539]	[60]	[]	[33560375]
368_7628	chr1	167760619	167761019	+	1000	107.0	[]	[]	[8.779576]	[153]	[]	[167760795]
368_7629	chr1	211579721	211580121	+	840	107.0	[]	[]	[8.069409]	[157]	[]	[211579957]
368_7635	chr13	71906421	71906821	+	1000	107.0	[]	[]	[7.549868]	[118]	[]	[71906597]
368_7636	chr15	65212132	65212532	+	1000	107.0	[8.320784]	[159]	[8.090539]	[145]	[65212376]	[65212362]
368_7640	chr18	55202233	55202633	+	1000	107.0	[8.090539]	[115]	[]	[]	[55202417]	[]
368_7641	chr19	40663857	40664257	+	1000	107.0	[7.549868]	[93]	[8.001244]	[153]	[40664036]	[40664096]
368_7642	chr2	15730438	15730838	+	1000	107.0	[]	[]	[8.001244]	[152]	[]	[15730680]
368_765	chr20	50903334	50903734	+	1000	505.5	[8.891774]	[126]	[]	[]	[50903525]	[]
368_7652	chr4	13496627	13497027	+	1000	107.0	[8.182954, 7.7957826]	[69, 106]	[]	[]	[13496786, 13496823]	[]
368_7656	chr6	4930198	4930598	+	1000	107.0	[12.567606]	[150]	[]	[]	[4930446]	[]
368_766	chr1	89545581	89545981	+	1000	504.5	[]	[]	[8.182954]	[124]	[]	[89545803]
368_7661	chr10	11737679	11738079	+	1000	106.5	[8.069409]	[74]	[8.891774]	[114]	[11737846]	[11737886]
368_7663	chr11	118074046	118074446	+	1000	106.5	[8.090539]	[124]	[]	[]	[118074257]	[]
368_7665	chr12	123036497	123036897	+	1000	106.5	[8.320784]	[146]	[]	[]	[123036731]	[]
368_7667	chr15	22516112	22516512	+	1000	106.5	[]	[]	[8.805163]	[89]	[]	[22516300]
368_7668	chr16	69481752	69482152	+	1000	106.5	[8.320784]	[87]	[]	[]	[69481935]	[]
368_7671	chr19	42018802	42019202	+	1000	106.5	[8.001244]	[91]	[]	[]	[42018957]	[]
368_7672	chr2	14720716	14721116	+	1000	106.5	[8.001244]	[123]	[]	[]	[14720931]	[]
368_7683	chr7	77714830	77715230	+	1000	106.5	[]	[]	[7.549868]	[116]	[]	[77715045]
368_7685	chr8	97325748	97326148	+	1000	106.5	[8.891774]	[148]	[]	[]	[97325995]	[]
368_7694	chr10	92464374	92464774	+	1000	106.0	[8.891774, 8.182954]	[113, 135]	[]	[]	[92464581, 92464603]	[]
368_7695	chr11	94572994	94573394	+	1000	106.0	[8.001244]	[141]	[]	[]	[94573225]	[]
368_7697	chr12	6875571	6875971	+	1000	106.0	[]	[]	[12.567606]	[90]	[]	[6875755]
368_7702	chr15	74887463	74887863	+	1000	106.0	[8.182954]	[110]	[]	[]	[74887631]	[]
368_7709	chr20	266566	266966	+	1000	106.0	[8.494345]	[161]	[]	[]	[266817]	[]
368_7710	chr20	34011264	34011664	+	1000	106.0	[8.001244]	[95]	[]	[]	[34011454]	[]
368_7717	chr1	16624843	16625243	+	1000	105.5	[8.891774]	[309]	[8.891774]	[308]	[16625062]	[16625061]
368_7722	chr1	167824327	167824727	+	1000	105.5	[8.001244]	[73]	[]	[]	[167824494]	[]
368_7723	chr10	71359457	71359857	+	1000	105.5	[]	[]	[7.549868]	[120]	[]	[71359641]
368_7728	chr15	50223835	50224235	+	1000	105.5	[]	[]	[7.549868]	[120]	[]	[50224033]
368_773	chr3	129054656	129055056	+	1000	504.0	[]	[]	[7.7957826]	[75]	[]	[129054818]
368_7730	chr15	96290690	96291090	+	1000	105.5	[]	[]	[8.182954]	[89]	[]	[96290866]
368_7738	chr5	134426285	134426685	+	1000	105.5	[8.968127]	[126]	[]	[]	[134426489]	[]
368_7747	chr7	156819958	156820358	+	1000	105.5	[8.891774]	[131]	[]	[]	[156820168]	[]
368_7748	chr8	93109894	93110294	+	1000	105.5	[]	[]	[12.567606]	[141]	[]	[93110125]
368_7750	chr9	123656102	123656502	+	941	105.5	[]	[]	[8.228404, 8.228404]	[90, 97]	[]	[123656259, 123656266]
368_7753	chr1	42967072	42967472	+	1000	105.0	[8.320784, 8.320784]	[60, 71]	[]	[]	[42967223, 42967234]	[]
368_7754	chr1	46159527	46159927	+	993	105.0	[8.320784]	[95]	[]	[]	[46159706]	[]
368_7759	chr11	43689195	43689595	+	1000	105.0	[8.069409]	[105]	[]	[]	[43689371]	[]
368_777	chr19	51508074	51508474	+	1000	503.5	[8.228404]	[94]	[]	[]	[51508267]	[]
368_7773	chr20	29597627	29598027	+	1000	105.0	[8.001244]	[85]	[]	[]	[29597810]	[]
368_7775	chr3	166223032	166223432	+	1000	105.0	[8.527855]	[134]	[]	[]	[166223236]	[]
368_7776	chr4	10240340	10240740	+	1000	105.0	[8.891774]	[114]	[]	[]	[10240543]	[]
368_7780	chr6	26351490	26351890	+	1000	105.0	[8.001244]	[136]	[8.001244]	[197]	[26351660]	[26351721]
368_7782	chr6	150269861	150270261	+	1000	105.0	[]	[]	[8.228404]	[178]	[]	[150270052]
368_7783	chr7	4739165	4739565	+	1000	105.0	[8.891774]	[96]	[9.473919]	[103]	[4739341]	[4739348]
368_7790	chr1	25410048	25410448	+	1000	104.5	[8.001244]	[118]	[]	[]	[25410255]	[]
368_7792	chr1	85172707	85173107	+	1000	104.5	[]	[]	[12.567606]	[78]	[]	[85172881]
368_7796	chr17	45382977	45383377	+	1000	104.5	[]	[]	[7.7957826]	[114]	[]	[45383153]
368_78	chr17	28527252	28527652	+	1000	758.0	[]	[]	[8.090539]	[99]	[]	[28527446]
368_780	chr9	129246564	129246964	+	1000	503.5	[]	[]	[8.182954]	[105]	[]	[129246758]
368_7802	chr3	24152869	24153269	+	1000	104.5	[]	[]	[12.567606]	[66]	[]	[24153028]
368_7803	chr3	100262875	100263275	+	1000	104.5	[8.320784]	[96]	[9.473919]	[105]	[100263068]	[100263077]
368_7828	chr17	1730231	1730631	+	1000	104.0	[9.473919]	[181]	[]	[]	[1730463]	[]
368_7829	chr18	46865257	46865657	+	1000	104.0	[8.805163]	[129]	[8.182954]	[187]	[46865408]	[46865466]
368_7833	chr2	170820902	170821302	+	1000	104.0	[8.779576]	[117]	[]	[]	[170821101]	[]
368_7834	chr2	177554380	177554780	+	1000	104.0	[]	[]	[8.891774]	[144]	[]	[177554612]
368_7835	chr20	1061528	1061928	+	1000	104.0	[8.891774]	[145]	[8.891774]	[144]	[1061742]	[1061741]
368_7845	chr6	34544790	34545190	+	1000	104.0	[7.7957826]	[120]	[8.228404]	[125]	[34544987]	[34544992]
368_7849	chr7	77822302	77822702	+	1000	104.0	[8.891774]	[120]	[8.891774]	[119]	[77822497]	[77822496]
368_7851	chr9	120804988	120805388	+	1000	104.0	[]	[]	[8.320784]	[142]	[]	[120805217]
368_7853	chr1	22487829	22488229	+	1000	103.5	[]	[]	[9.473919]	[73]	[]	[22488001]
368_7855	chr1	174156490	174156890	+	1000	103.5	[8.320784]	[142]	[]	[]	[174156700]	[]
368_7858	chr12	12464957	12465357	+	1000	103.5	[8.001244]	[107]	[]	[]	[12465132]	[]
368_7861	chr13	109224005	109224405	+	1000	103.5	[8.891774]	[68]	[]	[]	[109224168]	[]
368_7866	chr17	43398300	43398700	+	1000	103.5	[]	[]	[8.891774]	[153]	[]	[43398545]
368_7867	chr19	3502985	3503385	+	1000	103.5	[]	[]	[8.320784]	[104]	[]	[3503163]
368_7871	chr2	119771328	119771728	+	1000	103.5	[12.567606]	[139]	[]	[]	[119771557]	[]
368_7872	chr20	17507059	17507459	+	1000	103.5	[]	[]	[8.527855]	[136]	[]	[17507269]
368_7873	chr22	19928718	19929118	+	1000	103.5	[]	[]	[9.473919, 8.069409]	[74, 111]	[]	[19928873, 19928910]
368_7876	chr5	10607264	10607664	+	1000	103.5	[12.567606]	[160]	[]	[]	[10607428]	[]
368_7877	chr5	42889275	42889675	+	1000	103.5	[8.320784]	[126]	[]	[]	[42889495]	[]
368_7879	chr6	89321574	89321974	+	1000	103.5	[8.228404]	[146]	[8.069409]	[127]	[89321817]	[89321798]
368_788	chr19	38544056	38544456	+	1000	502.0	[]	[]	[8.001244]	[126]	[]	[38544282]
368_7884	chr8	102528708	102529108	+	1000	103.5	[]	[]	[8.182954]	[129]	[]	[102528935]
368_7887	chr1	99781871	99782271	+	1000	103.0	[12.567606]	[150]	[]	[]	[99782083]	[]
368_7888	chr1	148388360	148388760	+	1000	103.0	[]	[]	[8.228404]	[120]	[]	[148388560]
368_7891	chr10	103504312	103504712	+	1000	103.0	[8.090539]	[124]	[]	[]	[103504513]	[]
368_7892	chr11	12578101	12578501	+	1000	103.0	[]	[]	[8.02331]	[91]	[]	[12578292]
368_7894	chr11	59537767	59538167	+	1000	103.0	[8.001244]	[145]	[]	[]	[59537933]	[]
368_7896	chr12	92150555	92150955	+	1000	103.0	[8.891774]	[145]	[]	[]	[92150799]	[]
368_7909	chr4	77954675	77955075	+	1000	103.0	[8.891774]	[132]	[]	[]	[77954894]	[]
368_7916	chr8	23049729	23050129	+	963	103.0	[]	[]	[8.891774]	[164]	[]	[23049971]
368_7919	chr1	100407431	100407831	+	1000	102.5	[8.001244]	[125]	[]	[]	[100407638]	[]
368_7934	chr19	48951610	48952010	+	1000	102.5	[]	[]	[12.567606]	[126]	[]	[48951826]
368_7937	chr2	191023328	191023728	+	1000	102.5	[]	[]	[8.228404, 8.001244]	[89, 153]	[]	[191023484, 191023548]
368_794	chr19	2949948	2950348	+	1000	500.5	[]	[]	[8.320784]	[78]	[]	[2950118]
368_7943	chr3	107124825	107125225	+	1000	102.5	[]	[]	[7.7957826]	[97]	[]	[107125021]
368_7949	chr6	43081036	43081436	+	1000	102.5	[8.069409]	[116]	[]	[]	[43081230]	[]
368_7954	chr8	30671695	30672095	+	1000	102.5	[]	[]	[8.320784, 8.069409, 8.182954]	[108, 115, 135]	[]	[30671901, 30671908, 30671928]
368_7955	chr8	38090482	38090882	+	1000	102.5	[8.182954]	[145]	[]	[]	[38090698]	[]
368_7956	chr8	39415466	39415866	+	1000	102.5	[]	[]	[8.001244]	[175]	[]	[39415710]
368_7966	chr11	86500507	86500907	+	1000	102.0	[8.069409]	[79]	[]	[]	[86500671]	[]
368_7967	chr12	133837	134237	+	1000	102.0	[]	[]	[8.320784, 8.090539]	[104, 151]	[]	[134035, 134082]
368_7968	chr12	122793692	122794092	+	1000	102.0	[8.001244]	[100]	[]	[]	[122793873]	[]
368_7969	chr13	97327486	97327886	+	1000	102.0	[]	[]	[8.228404]	[127]	[]	[97327705]
368_7978	chr20	49037965	49038365	+	1000	102.0	[8.805163]	[63]	[8.805163]	[62]	[49038118]	[49038117]
368_7979	chr22	38846971	38847371	+	1000	102.0	[8.320784]	[79]	[]	[]	[38847143]	[]
368_7983	chr3	58523039	58523439	+	1000	102.0	[]	[]	[8.001244]	[119]	[]	[58523256]
368_7987	chr6	83985203	83985603	+	1000	102.0	[8.891774]	[160]	[8.891774]	[159]	[83985445]	[83985444]
368_799	chr19	38122773	38123173	+	1000	499.0	[8.001244, 8.320784]	[78, 124]	[]	[]	[38122947, 38122993]	[]
368_7993	chr1	45266318	45266718	+	1000	101.5	[9.473919]	[109]	[]	[]	[45266505]	[]
368_8001	chr11	13826926	13827326	+	1000	101.5	[]	[]	[8.891774, 7.549868]	[121, 163]	[]	[13827134, 13827176]
368_8011	chr19	16463956	16464356	+	1000	101.5	[7.549868]	[82]	[8.001244]	[144]	[16464116]	[16464178]
368_8013	chr19	43620561	43620961	+	1000	101.5	[8.320784, 8.527855]	[85, 118]	[]	[]	[43620731, 43620764]	[]
368_8015	chr2	43060406	43060806	+	1000	101.5	[8.090539]	[75]	[7.7957826]	[80]	[43060573]	[43060578]
368_802	chr9	127425792	127426192	+	1000	498.5	[8.320784]	[93]	[8.001244]	[109]	[127425975]	[127425991]
368_8022	chr3	5199852	5200252	+	1000	101.5	[8.182954]	[73]	[]	[]	[5200021]	[]
368_8031	chr7	97450430	97450830	+	1000	101.5	[7.7957826]	[147]	[]	[]	[97450646]	[]
368_8035	chr9	64128642	64129042	+	1000	101.5	[8.001244]	[145]	[8.090539]	[87]	[64128864]	[64128806]
368_8041	chr11	130095295	130095695	+	1000	101.0	[]	[]	[12.567606]	[162]	[]	[130095537]
368_8042	chr12	22082303	22082703	+	1000	101.0	[8.891774]	[135]	[]	[]	[22082505]	[]
368_8044	chr12	124605811	124606211	+	1000	101.0	[]	[]	[8.779576]	[105]	[]	[124605994]
368_8048	chr17	69170323	69170723	+	1000	101.0	[8.001244]	[150]	[]	[]	[69170570]	[]
368_8050	chr19	18375245	18375645	+	993	101.0	[]	[]	[8.001244]	[126]	[]	[18375466]
368_8056	chr20	58373996	58374396	+	1000	101.0	[]	[]	[8.891774]	[149]	[]	[58374222]
368_8060	chr3	196193879	196194279	+	1000	101.0	[8.494345]	[99]	[]	[]	[196194076]	[]
368_8073	chr7	45229537	45229937	+	1000	101.0	[8.891774, 8.182954]	[87, 155]	[]	[]	[45229708, 45229776]	[]
368_8077	chrX	63434517	63434917	+	1000	101.0	[]	[]	[8.069409]	[121]	[]	[63434707]
368_8078	chr1	25369949	25370349	+	1000	100.5	[8.968127]	[109]	[]	[]	[25370147]	[]
368_8079	chr1	31781138	31781538	+	1000	100.5	[]	[]	[8.228404]	[92]	[]	[31781295]
368_8080	chr1	38969057	38969457	+	1000	100.5	[]	[]	[8.891774, 7.7957826]	[99, 102]	[]	[38969247, 38969250]
368_8095	chr3	50338019	50338419	+	1000	100.5	[8.320784]	[111]	[]	[]	[50338174]	[]
368_8096	chr3	72006856	72007256	+	1000	100.5	[]	[]	[8.779576]	[134]	[]	[72007074]
368_8102	chr8	73356397	73356797	+	1000	100.5	[8.069409, 8.228404]	[111, 174]	[]	[]	[73356584, 73356647]	[]
368_8103	chr8	101003236	101003636	+	1000	100.5	[]	[]	[8.069409]	[143]	[]	[101003439]
368_8107	chr9	123300640	123301040	+	1000	100.5	[12.567606]	[176]	[]	[]	[123300872]	[]
368_811	chr14	96803014	96803414	+	1000	497.0	[]	[]	[7.549868]	[80]	[]	[96803192]
368_8112	chr1	12203647	12204047	+	1000	100.0	[]	[]	[8.090539]	[137]	[]	[12203873]
368_8122	chr15	75124728	75125128	+	1000	100.0	[8.069409]	[79]	[]	[]	[75124890]	[]
368_8125	chr19	52749801	52750201	+	1000	100.0	[]	[]	[8.069409]	[126]	[]	[52749960]
368_8135	chr6	124949746	124950146	+	1000	100.0	[7.7957826]	[171]	[]	[]	[124949977]	[]
368_8141	chr9	113379468	113379868	+	1000	100.0	[]	[]	[8.968127]	[99]	[]	[113379640]
368_8143	chrX	31371952	31372352	+	1000	100.0	[]	[]	[8.069409]	[143]	[]	[31372192]
368_8146	chr1	201167332	201167732	+	1000	99.5	[]	[]	[8.069409]	[102]	[]	[201167521]
368_8148	chr10	22643820	22644220	+	1000	99.5	[8.069409]	[107]	[]	[]	[22644025]	[]
368_8153	chr14	96581030	96581430	+	1000	99.5	[]	[]	[8.090539]	[114]	[]	[96581234]
368_8154	chr15	60396899	60397299	+	1000	99.5	[7.7957826, 8.891774]	[165, 180]	[]	[]	[60397111, 60397126]	[]
368_8157	chr16	57601732	57602132	+	1000	99.5	[]	[]	[8.891774]	[105]	[]	[57601906]
368_8158	chr17	14209201	14209601	+	1000	99.5	[]	[]	[12.567606]	[149]	[]	[14209424]
368_8159	chr17	33667707	33668107	+	1000	99.5	[8.891774]	[91]	[]	[]	[33667875]	[]
368_8169	chr3	169939264	169939664	+	1000	99.5	[]	[]	[8.182954]	[92]	[]	[169939438]
368_818	chr1	12175150	12175550	+	1000	495.5	[]	[]	[8.069409, 8.228404]	[106, 126]	[]	[12175343, 12175363]
368_8188	chr10	97887379	97887779	+	1000	99.0	[7.7957826]	[74]	[8.228404]	[134]	[97887536]	[97887596]
368_8193	chr14	100406510	100406910	+	1000	99.0	[]	[]	[8.891774]	[98]	[]	[100406692]
368_8194	chr14	100676106	100676506	+	1000	99.0	[]	[]	[8.001244, 9.473919]	[112, 124]	[]	[100676308, 100676320]
368_8199	chr19	34262387	34262787	+	1000	99.0	[9.473919]	[72]	[]	[]	[34262538]	[]
368_8200	chr19	48765782	48766182	+	1000	99.0	[9.473919]	[161]	[]	[]	[48766021]	[]
368_8203	chr20	4119397	4119797	+	1000	99.0	[]	[]	[8.891774]	[63]	[]	[4119556]
368_8208	chr3	46492858	46493258	+	1000	99.0	[12.567606]	[119]	[]	[]	[46493059]	[]
368_821	chr6	158853205	158853605	+	1000	494.5	[12.567606]	[129]	[]	[]	[158853430]	[]
368_8212	chr3	194051811	194052211	+	1000	99.0	[8.182954]	[90]	[]	[]	[194051988]	[]
368_8215	chr5	76369664	76370064	+	1000	99.0	[7.7957826]	[75]	[]	[]	[76369837]	[]
368_822	chr8	92095311	92095711	+	1000	494.5	[]	[]	[8.069409]	[91]	[]	[92095491]
368_8221	chr9	131094657	131095057	+	1000	99.0	[]	[]	[8.891774, 8.891774]	[128, 163]	[]	[131094859, 131094894]
368_8230	chr10	117262804	117263204	+	1000	98.5	[8.494345]	[161]	[]	[]	[117263036]	[]
368_8237	chr15	95698217	95698617	+	1000	98.5	[8.001244]	[145]	[]	[]	[95698444]	[]
368_824	chr8	140618878	140619278	+	1000	494.5	[8.891774]	[88]	[8.891774]	[87]	[140619058]	[140619057]
368_8243	chr19	3388635	3389035	+	1000	98.5	[]	[]	[8.320784]	[172]	[]	[3388860]
368_8246	chr22	21712828	21713228	+	1000	98.5	[]	[]	[8.805163]	[156]	[]	[21712999]
368_8248	chr3	158642107	158642507	+	1000	98.5	[]	[]	[8.891774]	[85]	[]	[158642292]
368_825	chr3	14120828	14121228	+	1000	494.0	[8.891774]	[125]	[8.891774]	[124]	[14121041]	[14121040]
368_8254	chr6	90357989	90358389	+	1000	98.5	[8.779576]	[117]	[]	[]	[90358197]	[]
368_8256	chr7	98175190	98175590	+	955	98.5	[]	[]	[8.069409]	[117]	[]	[98175384]
368_8262	chr1	116827258	116827658	+	1000	98.0	[8.182954]	[191]	[]	[]	[116827480]	[]
368_8266	chr1	241735451	241735851	+	1000	98.0	[8.182954]	[72]	[]	[]	[241735620]	[]
368_827	chr6	67889094	67889494	+	1000	494.0	[]	[]	[8.228404]	[65]	[]	[67889249]
368_8274	chr16	10485762	10486162	+	1000	98.0	[12.567606, 8.779576]	[117, 146]	[]	[]	[10485935, 10485964]	[]
368_8275	chr16	85216919	85217319	+	1000	98.0	[]	[]	[8.779576]	[154]	[]	[85217158]
368_8276	chr17	47935940	47936340	+	1000	98.0	[8.182954]	[178]	[]	[]	[47936163]	[]
368_828	chr7	150313272	150313672	+	1000	493.5	[]	[]	[8.001244]	[127]	[]	[150313471]
368_8280	chr2	47179334	47179734	+	1000	98.0	[]	[]	[7.549868]	[83]	[]	[47179503]
368_8281	chr2	48284893	48285293	+	1000	98.0	[12.567606, 12.567606]	[145, 173]	[]	[]	[48285092, 48285120]	[]
368_8282	chr2	97712023	97712423	+	630	98.0	[]	[]	[8.320784, 8.228404]	[75, 81]	[]	[97712185, 97712191]
368_8283	chr2	173815729	173816129	+	1000	98.0	[9.473919]	[92]	[8.001244]	[139]	[173815905]	[173815952]
368_8284	chr20	32355153	32355553	+	1000	98.0	[8.090539, 12.567606]	[130, 137]	[]	[]	[32355364, 32355371]	[]
368_829	chr1	203650310	203650710	+	1000	493.0	[8.891774]	[141]	[8.320784]	[66]	[203650538]	[203650463]
