#PeakID(python identify_motif.py ./ENCODE_processed_files/FOXJ2_idr.fa FOXJ2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
303_6802	chr15	101446165	101446565	+	1000	56.0	[]	[]	[12.067478, 7.961771]	[155, 171]	[]	[101446380, 101446396]
303_6805	chr16	22195708	22196108	+	1000	56.0	[12.285931]	[215]	[]	[]	[22195941]	[]
303_6810	chr16	85050484	85050884	+	1000	56.0	[]	[]	[8.325381]	[116]	[]	[85050686]
303_6812	chr17	26594703	26595103	+	1000	56.0	[]	[]	[7.5476513]	[122]	[]	[26594924]
303_6826	chr19	18743274	18743674	+	1000	56.0	[12.285931]	[129]	[]	[]	[18743482]	[]
303_6828	chr19	48574694	48575094	+	1000	56.0	[7.3291993]	[144]	[]	[]	[48574926]	[]
303_6833	chr2	12361510	12361910	+	1000	56.0	[12.067478]	[143]	[]	[]	[12361741]	[]
303_6835	chr2	24805794	24806194	+	1000	56.0	[]	[]	[12.285931]	[117]	[]	[24805996]
303_6838	chr2	68287599	68287999	+	1000	56.0	[12.067478]	[157]	[]	[]	[68287840]	[]
303_6845	chr2	144703794	144704194	+	1000	56.0	[8.325381]	[140]	[]	[]	[144704027]	[]
303_6851	chr20	49281193	49281593	+	1000	56.0	[]	[]	[12.285931]	[110]	[]	[49281390]
303_6852	chr20	50982306	50982706	+	1000	56.0	[8.1802225]	[147]	[]	[]	[50982527]	[]
303_6855	chr21	42955712	42956112	+	1000	56.0	[7.3387127]	[114]	[]	[]	[42955920]	[]
303_686	chr6	139765791	139766191	+	1000	146.0	[]	[]	[12.285931]	[103]	[]	[139765993]
303_6871	chr3	158148404	158148804	+	1000	56.0	[]	[]	[12.067478, 7.3291993]	[126, 158]	[]	[158148615, 158148647]
303_6875	chr4	48683781	48684181	+	1000	56.0	[]	[]	[7.3291993]	[150]	[]	[48684002]
303_6881	chr4	98739424	98739824	+	1000	56.0	[]	[]	[7.3291993, 12.285931]	[154, 158]	[]	[98739666, 98739670]
303_689	chr10	3805111	3805511	+	1000	145.0	[8.325381, 7.3291993, 6.4206944]	[72, 76, 116]	[]	[]	[3805269, 3805273, 3805313]	[]
303_6895	chr6	24658952	24659352	+	1000	56.0	[10.162791]	[219]	[]	[]	[24659193]	[]
303_6898	chr6	36862265	36862665	+	1000	56.0	[7.3291993, 8.10693]	[143, 195]	[]	[]	[36862461, 36862513]	[]
303_6899	chr6	41768743	41769143	+	1000	56.0	[7.3291993, 7.3291993]	[92, 124]	[]	[]	[41768931, 41768963]	[]
303_6902	chr6	89818820	89819220	+	1000	56.0	[8.10693]	[106]	[12.285931]	[88]	[89818990]	[89818972]
303_6910	chr7	23759513	23759913	+	1000	56.0	[]	[]	[7.961771]	[129]	[]	[23759732]
303_6920	chr7	105531426	105531826	+	1000	56.0	[]	[]	[6.5088143]	[108]	[]	[105531580]
303_6926	chr7	127838804	127839204	+	1000	56.0	[6.5088143]	[124]	[]	[]	[127838997]	[]
303_6938	chr9	20692491	20692891	+	1000	56.0	[]	[]	[12.067478]	[113]	[]	[20692689]
303_694	chr3	170765389	170765789	+	1000	145.0	[10.381243]	[91]	[6.4206944]	[111]	[170765559]	[170765579]
303_6941	chr9	91901694	91902094	+	1000	56.0	[]	[]	[12.067478]	[71]	[]	[91901859]
303_6944	chr9	107274139	107274539	+	1000	56.0	[]	[]	[8.10693, 7.3291993, 7.3291993]	[150, 156, 160]	[]	[107274368, 107274374, 107274378]
303_6946	chr9	127969516	127969916	+	1000	56.0	[12.067478]	[148]	[7.5476513]	[116]	[127969749]	[127969717]
303_696	chr5	10507484	10507884	+	1000	145.0	[]	[]	[12.285931]	[101]	[]	[10507681]
303_6963	chr1	16056016	16056416	+	1000	55.0	[]	[]	[12.285931]	[116]	[]	[16056219]
303_6964	chr1	25933578	25933978	+	1000	55.0	[]	[]	[12.067478]	[116]	[]	[25933785]
303_6965	chr1	27867206	27867606	+	1000	55.0	[8.10693]	[108]	[]	[]	[27867369]	[]
303_6970	chr1	38969050	38969450	+	1000	55.0	[]	[]	[12.285931]	[107]	[]	[38969255]
303_6975	chr1	47296783	47297183	+	1000	55.0	[10.162791]	[102]	[]	[]	[47296973]	[]
303_6978	chr1	67682499	67682899	+	1000	55.0	[8.325381]	[111]	[]	[]	[67682702]	[]
303_6980	chr1	83828072	83828472	+	1000	55.0	[10.162791]	[135]	[10.381243]	[107]	[83828302]	[83828274]
303_6981	chr1	87025138	87025538	+	1000	55.0	[12.285931]	[141]	[]	[]	[87025354]	[]
303_6986	chr1	117964108	117964508	+	1000	55.0	[]	[]	[10.381243]	[86]	[]	[117964276]
303_699	chr1	54407592	54407992	+	1000	144.0	[12.067478]	[104]	[]	[]	[54407793]	[]
303_6992	chr1	196459360	196459760	+	1000	55.0	[]	[]	[7.3291993, 10.162791]	[84, 149]	[]	[196459514, 196459579]
303_6999	chr1	234718124	234718524	+	1000	55.0	[12.067478]	[110]	[8.10693, 7.5476513]	[103, 117]	[234718320]	[234718313, 234718327]
303_70	chr22	23141903	23142303	+	1000	371.0	[7.5476513]	[104]	[]	[]	[23142088]	[]
303_700	chr10	21329971	21330371	+	1000	144.0	[6.5088143, 7.3291993]	[110, 114]	[]	[]	[21330166, 21330170]	[]
303_7001	chr10	11141527	11141927	+	1000	55.0	[]	[]	[12.067478]	[67]	[]	[11141687]
303_7002	chr10	32795581	32795981	+	1000	55.0	[12.285931]	[128]	[]	[]	[32795807]	[]
303_7008	chr10	110871709	110872109	+	1000	55.0	[8.325381, 8.10693, 7.3291993]	[90, 96, 100]	[]	[]	[110871897, 110871903, 110871907]	[]
303_701	chr19	38401175	38401575	+	1000	144.0	[]	[]	[12.285931]	[86]	[]	[38401355]
303_7010	chr11	3402195	3402595	+	1000	55.0	[]	[]	[7.5476513]	[116]	[]	[3402402]
303_7014	chr11	65575124	65575524	+	1000	55.0	[12.285931]	[124]	[]	[]	[65575306]	[]
303_7015	chr11	65847741	65848141	+	1000	55.0	[12.285931]	[119]	[]	[]	[65847949]	[]
303_7021	chr11	119594744	119595144	+	1000	55.0	[]	[]	[8.10693]	[143]	[]	[119594980]
303_7022	chr11	134363598	134363998	+	1000	55.0	[6.4206944]	[175]	[]	[]	[134363839]	[]
303_7029	chr12	29154994	29155394	+	1000	55.0	[12.067478]	[138]	[]	[]	[29155198]	[]
303_7030	chr12	31896711	31897111	+	1000	55.0	[8.325381]	[150]	[8.10693]	[71]	[31896954]	[31896875]
303_704	chr7	159310774	159311174	+	1000	144.0	[]	[]	[6.5088143]	[121]	[]	[159310993]
303_7041	chr15	34101751	34102151	+	1000	55.0	[]	[]	[6.4206944]	[76]	[]	[34101921]
303_7045	chr15	65766926	65767326	+	1000	55.0	[12.067478, 8.1802225]	[83, 102]	[8.1802225]	[107]	[65767104, 65767123]	[65767128]
303_7046	chr15	65783771	65784171	+	1000	55.0	[8.325381, 7.5476513]	[124, 149]	[]	[]	[65783959, 65783984]	[]
303_7049	chr15	77335230	77335630	+	1000	55.0	[]	[]	[6.4206944]	[164]	[]	[77335443]
303_7053	chr16	1474819	1475219	+	1000	55.0	[]	[]	[7.3291993]	[142]	[]	[1475021]
303_7058	chr16	23134226	23134626	+	1000	55.0	[]	[]	[8.325381]	[104]	[]	[23134417]
303_7064	chr17	6969335	6969735	+	1000	55.0	[8.325381, 6.4206944]	[119, 142]	[12.285931]	[101]	[6969537, 6969560]	[6969519]
303_7066	chr17	19448721	19449121	+	1000	55.0	[]	[]	[12.285931]	[110]	[]	[19448926]
303_7068	chr17	70128712	70129112	+	1000	55.0	[12.285931]	[124]	[]	[]	[70128916]	[]
303_707	chr1	185514250	185514650	+	1000	143.0	[]	[]	[10.162791]	[137]	[]	[185514483]
303_7076	chr19	669019	669419	+	1000	55.0	[]	[]	[12.067478]	[182]	[]	[669243]
303_708	chr1	243447320	243447720	+	1000	143.0	[]	[]	[12.285931]	[133]	[]	[243447545]
303_7086	chr19	40417115	40417515	+	1000	55.0	[12.285931]	[107]	[]	[]	[40417301]	[]
303_7088	chr19	46193113	46193513	+	1000	55.0	[]	[]	[6.2755356]	[137]	[]	[46193326]
303_7096	chr2	9695899	9696299	+	1000	55.0	[]	[]	[7.3291993]	[56]	[]	[9696051]
303_7098	chr2	13020433	13020833	+	1000	55.0	[10.381243]	[176]	[]	[]	[13020669]	[]
303_7100	chr2	20182494	20182894	+	1000	55.0	[]	[]	[6.4206944]	[180]	[]	[20182745]
303_7101	chr2	24253310	24253710	+	1000	55.0	[]	[]	[6.5088143]	[168]	[]	[24253545]
303_7102	chr2	29480387	29480787	+	1000	55.0	[]	[]	[6.4206944]	[143]	[]	[29480611]
303_7104	chr2	38515636	38516036	+	1000	55.0	[]	[]	[10.162791]	[227]	[]	[38515874]
303_7108	chr2	56142623	56143023	+	1000	55.0	[]	[]	[12.285931]	[96]	[]	[56142809]
303_711	chr3	185268399	185268799	+	1000	143.0	[12.285931]	[121]	[]	[]	[185268617]	[]
303_7120	chr2	144595289	144595689	+	1000	55.0	[12.067478]	[191]	[]	[]	[144595538]	[]
303_7121	chr2	159152098	159152498	+	1000	55.0	[]	[]	[7.961771]	[129]	[]	[159152289]
303_7123	chr2	169910395	169910795	+	1000	55.0	[8.325381]	[94]	[6.4206944]	[107]	[169910574]	[169910587]
303_7125	chr2	177334971	177335371	+	1000	55.0	[]	[]	[10.381243]	[163]	[]	[177335197]
303_7134	chr21	36965318	36965718	+	1000	55.0	[8.10693]	[200]	[]	[]	[36965552]	[]
303_7135	chr21	39183500	39183900	+	1000	55.0	[]	[]	[8.10693]	[123]	[]	[39183666]
303_7140	chr22	21574500	21574900	+	1000	55.0	[]	[]	[7.3291993, 6.5088143]	[106, 110]	[]	[21574660, 21574664]
303_715	chr6	135523213	135523613	+	1000	143.0	[]	[]	[12.067478, 6.2755356, 6.5088143]	[107, 126, 157]	[]	[135523397, 135523416, 135523447]
303_7151	chr3	47324260	47324660	+	1000	55.0	[6.4206944, 10.381243]	[88, 127]	[10.381243]	[59]	[47324444, 47324483]	[47324415]
303_7152	chr3	52339606	52340006	+	1000	55.0	[]	[]	[7.3291993, 7.3291993, 8.10693]	[69, 73, 77]	[]	[52339767, 52339771, 52339775]
303_7154	chr3	61077624	61078024	+	1000	55.0	[7.5476513, 7.961771]	[118, 148]	[10.162791]	[99]	[61077830, 61077860]	[61077811]
303_7163	chr4	15550440	15550840	+	1000	55.0	[10.381243, 7.3291993]	[123, 138]	[]	[]	[15550624, 15550639]	[]
303_7164	chr4	40242698	40243098	+	1000	55.0	[]	[]	[8.10693]	[98]	[]	[40242881]
303_7166	chr4	80179652	80180052	+	1000	55.0	[]	[]	[8.325381]	[126]	[]	[80179870]
303_7167	chr4	83548392	83548792	+	1000	55.0	[12.067478]	[92]	[]	[]	[83548578]	[]
303_7168	chr4	87232191	87232591	+	1000	55.0	[]	[]	[10.162791, 10.162791]	[71, 155]	[]	[87232344, 87232428]
303_7169	chr4	87391203	87391603	+	1000	55.0	[]	[]	[8.325381]	[162]	[]	[87391434]
303_7174	chr4	185567668	185568068	+	1000	55.0	[]	[]	[12.067478]	[115]	[]	[185567882]
303_7180	chr5	96808112	96808512	+	1000	55.0	[]	[]	[8.10693, 6.5088143]	[97, 123]	[]	[96808274, 96808300]
303_7181	chr5	108271134	108271534	+	1000	55.0	[]	[]	[7.961771]	[61]	[]	[108271293]
303_7185	chr5	171409053	171409453	+	1000	55.0	[]	[]	[8.10693, 7.1202607]	[116, 155]	[]	[171409245, 171409284]
303_7194	chr6	39993198	39993598	+	1000	55.0	[8.325381]	[118]	[]	[]	[39993401]	[]
303_7195	chr6	42782709	42783109	+	1000	55.0	[]	[]	[8.325381]	[140]	[]	[42782882]
303_7196	chr6	42901451	42901851	+	1000	55.0	[6.5088143]	[136]	[]	[]	[42901656]	[]
303_7199	chr6	58793341	58793741	+	1000	55.0	[]	[]	[7.3387127]	[139]	[]	[58793579]
303_72	chrUn_KI270466v1	843	1243	+	1000	370.0	[7.1202607, 7.3387127]	[72, 148]	[]	[]	[1015, 1091]	[]
303_720	chr22	23250108	23250508	+	1000	142.0	[12.067478]	[145]	[10.162791]	[119]	[23250328]	[23250302]
303_7211	chr7	22361841	22362241	+	1000	55.0	[12.285931]	[139]	[]	[]	[22362067]	[]
303_7212	chr7	39949984	39950384	+	1000	55.0	[]	[]	[6.4206944]	[148]	[]	[39950177]
303_7218	chr7	91685569	91685969	+	1000	55.0	[]	[]	[8.1802225]	[134]	[]	[91685790]
303_722	chr5	135159642	135160042	+	1000	142.0	[7.3291993, 12.285931]	[98, 113]	[]	[]	[135159832, 135159847]	[]
303_7227	chr7	131294602	131295002	+	1000	55.0	[12.285931]	[84]	[]	[]	[131294781]	[]
303_7229	chr7	138294601	138295001	+	1000	55.0	[]	[]	[8.325381]	[135]	[]	[138294812]
303_723	chr7	105429761	105430161	+	1000	142.0	[7.5476513]	[74]	[8.325381, 6.2755356]	[93, 128]	[105429929]	[105429948, 105429983]
303_7233	chr8	85410620	85411020	+	1000	55.0	[10.162791]	[84]	[10.381243]	[129]	[85410803]	[85410848]
303_7235	chr8	102806413	102806813	+	1000	55.0	[]	[]	[10.381243]	[111]	[]	[102806614]
303_7236	chr8	123823453	123823853	+	1000	55.0	[]	[]	[8.10693, 7.3291993, 7.3291993, 8.10693, 8.10693]	[74, 84, 88, 92, 98]	[]	[123823620, 123823630, 123823634, 123823638, 123823644]
303_724	chr1	61076989	61077389	+	1000	141.0	[12.067478]	[120]	[]	[]	[61077209]	[]
303_7241	chr9	92752032	92752432	+	1000	55.0	[8.1802225]	[132]	[]	[]	[92752253]	[]
303_7242	chr9	97923646	97924046	+	1000	55.0	[]	[]	[12.067478]	[133]	[]	[97923854]
303_7247	chr9	129488535	129488935	+	1000	55.0	[]	[]	[7.3291993]	[98]	[]	[129488722]
303_7252	chrX	10190352	10190752	+	1000	55.0	[]	[]	[12.285931]	[121]	[]	[10190568]
303_7263	chr1	26237428	26237828	+	1000	54.0	[8.1802225]	[104]	[]	[]	[26237630]	[]
303_727	chr10	22631721	22632121	+	1000	141.0	[10.381243]	[115]	[]	[]	[22631922]	[]
303_7270	chr1	42222286	42222686	+	1000	54.0	[]	[]	[12.285931]	[155]	[]	[42222523]
303_7272	chr1	58784939	58785339	+	1000	54.0	[8.325381]	[155]	[]	[]	[58785157]	[]
303_7274	chr1	65067540	65067940	+	1000	54.0	[]	[]	[8.10693]	[82]	[]	[65067715]
303_7275	chr1	70221242	70221642	+	1000	54.0	[]	[]	[8.325381]	[109]	[]	[70221415]
303_7281	chr1	143184794	143185194	+	1000	54.0	[10.162791]	[115]	[]	[]	[143184994]	[]
303_7290	chr1	172818318	172818718	+	1000	54.0	[12.067478]	[152]	[]	[]	[172818568]	[]
303_7298	chr1	246142339	246142739	+	1000	54.0	[]	[]	[7.3387127]	[177]	[]	[246142569]
303_73	chr14	75293993	75294393	+	1000	369.0	[]	[]	[12.285931]	[103]	[]	[75294195]
303_731	chr22	20867409	20867809	+	1000	141.0	[7.5476513]	[140]	[]	[]	[20867615]	[]
303_7312	chr10	104121571	104121971	+	1000	54.0	[8.10693]	[99]	[]	[]	[104121747]	[]
303_7313	chr10	120145107	120145507	+	1000	54.0	[7.961771]	[143]	[7.3291993]	[153]	[120145346]	[120145356]
303_7324	chr11	62840286	62840686	+	1000	54.0	[8.10693, 8.10693]	[128, 134]	[]	[]	[62840486, 62840492]	[]
303_7326	chr11	67312627	67313027	+	1000	54.0	[8.1802225]	[99]	[]	[]	[67312824]	[]
303_733	chr6	72560076	72560476	+	1000	141.0	[7.3291993]	[100]	[]	[]	[72560250]	[]
303_7330	chr12	48409918	48410318	+	1000	54.0	[]	[]	[12.285931]	[149]	[]	[48410108]
303_7337	chr14	20820415	20820815	+	1000	54.0	[]	[]	[7.3291993]	[67]	[]	[20820567]
303_7344	chr15	48858342	48858742	+	1000	54.0	[12.067478]	[92]	[]	[]	[48858526]	[]
303_7346	chr15	67892621	67893021	+	1000	54.0	[8.1802225]	[134]	[]	[]	[67892839]	[]
303_7353	chr15	85443729	85444129	+	1000	54.0	[8.325381]	[139]	[12.067478]	[109]	[85443963]	[85443933]
303_7354	chr16	4434049	4434449	+	1000	54.0	[]	[]	[7.3291993]	[137]	[]	[4434283]
303_736	chr14	31048537	31048937	+	1000	140.0	[8.10693]	[111]	[]	[]	[31048745]	[]
303_7360	chr16	27625356	27625756	+	1000	54.0	[]	[]	[8.10693]	[102]	[]	[27625540]
303_7367	chr16	74988970	74989370	+	1000	54.0	[]	[]	[7.961771]	[121]	[]	[74989164]
303_7374	chr17	16313453	16313853	+	1000	54.0	[]	[]	[12.067478]	[109]	[]	[16313651]
303_7381	chr17	82290150	82290550	+	1000	54.0	[]	[]	[6.5088143]	[169]	[]	[82290397]
303_7383	chr18	3597778	3598178	+	1000	54.0	[8.10693]	[106]	[12.285931]	[144]	[3597940]	[3597978]
303_7388	chr18	35936906	35937306	+	1000	54.0	[]	[]	[10.381243, 12.285931]	[66, 125]	[]	[35937066, 35937125]
303_7389	chr18	59388777	59389177	+	1000	54.0	[12.067478]	[168]	[]	[]	[59389009]	[]
303_739	chr20	37711070	37711470	+	1000	140.0	[]	[]	[12.285931]	[128]	[]	[37711287]
303_7391	chr19	893151	893551	+	1000	54.0	[6.2755356, 7.961771]	[102, 141]	[]	[]	[893342, 893381]	[]
303_7392	chr19	909174	909574	+	1000	54.0	[12.285931]	[154]	[]	[]	[909421]	[]
303_7394	chr19	4064161	4064561	+	1000	54.0	[12.285931]	[121]	[]	[]	[4064371]	[]
303_7398	chr19	14419436	14419836	+	1000	54.0	[]	[]	[6.5088143]	[89]	[]	[14419610]
303_7404	chr19	40139811	40140211	+	1000	54.0	[]	[]	[12.285931]	[142]	[]	[40140053]
303_7414	chr2	11746436	11746836	+	1000	54.0	[]	[]	[7.5476513]	[152]	[]	[11746633]
303_7420	chr2	65567261	65567661	+	1000	54.0	[]	[]	[10.381243]	[85]	[]	[65567442]
303_7424	chr2	85418373	85418773	+	1000	54.0	[7.3291993]	[163]	[]	[]	[85418618]	[]
303_7428	chr2	105650459	105650859	+	1000	54.0	[7.5476513, 12.067478]	[62, 120]	[7.1202607]	[115]	[105650615, 105650673]	[105650668]
303_7430	chr2	121309758	121310158	+	1000	54.0	[8.10693]	[82]	[]	[]	[121309940]	[]
303_7431	chr2	130181617	130182017	+	1000	54.0	[]	[]	[10.162791]	[129]	[]	[130181842]
303_7439	chr2	219278970	219279370	+	1000	54.0	[]	[]	[12.067478, 7.3291993]	[134, 177]	[]	[219279124, 219279167]
303_7449	chr20	53753804	53754204	+	1000	54.0	[8.325381]	[108]	[]	[]	[53754003]	[]
303_7461	chr3	69242925	69243325	+	1000	54.0	[]	[]	[7.3291993]	[83]	[]	[69243097]
303_7463	chr3	152269409	152269809	+	1000	54.0	[]	[]	[6.5088143]	[167]	[]	[152269609]
303_7464	chr3	157109227	157109627	+	1000	54.0	[8.1802225]	[59]	[]	[]	[157109385]	[]
303_7466	chr3	169772223	169772623	+	1000	54.0	[]	[]	[7.3291993, 8.10693]	[130, 139]	[]	[169772384, 169772393]
303_7474	chr4	107693071	107693471	+	1000	54.0	[7.3291993]	[147]	[]	[]	[107693314]	[]
303_7475	chr4	138330517	138330917	+	1000	54.0	[8.10693, 7.3291993, 10.162791]	[129, 133, 151]	[]	[]	[138330720, 138330724, 138330742]	[]
303_7477	chr4	153463965	153464365	+	1000	54.0	[]	[]	[6.4206944]	[152]	[]	[153464191]
303_7479	chr5	55995646	55996046	+	1000	54.0	[12.285931]	[126]	[]	[]	[55995863]	[]
303_748	chr16	15590883	15591283	+	1000	139.0	[12.067478]	[121]	[]	[]	[15591100]	[]
303_7483	chr5	149447286	149447686	+	1000	54.0	[7.3291993]	[135]	[]	[]	[149447492]	[]
303_7486	chr5	180085134	180085534	+	1000	54.0	[10.381243]	[115]	[]	[]	[180085346]	[]
303_7487	chr5	181206761	181207161	+	1000	54.0	[]	[]	[8.325381]	[140]	[]	[181206964]
303_749	chr2	177890062	177890462	+	1000	139.0	[10.162791]	[95]	[7.961771]	[80]	[177890255]	[177890240]
303_7493	chr6	27231485	27231885	+	1000	54.0	[]	[]	[8.1802225]	[140]	[]	[27231674]
303_7497	chr6	42779021	42779421	+	1000	54.0	[8.10693]	[122]	[]	[]	[42779220]	[]
303_75	chr22	20777742	20778142	+	1000	369.0	[]	[]	[12.285931]	[97]	[]	[20777927]
303_7514	chr7	106766577	106766977	+	1000	54.0	[]	[]	[7.1202607]	[150]	[]	[106766808]
303_7516	chr7	129066605	129067005	+	1000	54.0	[]	[]	[7.3291993]	[180]	[]	[129066808]
303_752	chr7	99090783	99091183	+	1000	139.0	[8.1802225]	[83]	[7.3291993]	[78]	[99090966]	[99090961]
303_7520	chr7	139360371	139360771	+	1000	54.0	[]	[]	[10.381243]	[174]	[]	[139360583]
303_7521	chr7	144391757	144392157	+	1000	54.0	[12.285931]	[78]	[]	[]	[144391920]	[]
303_7523	chr8	26385454	26385854	+	1000	54.0	[]	[]	[12.067478]	[113]	[]	[26385646]
303_7532	chr8	124262707	124263107	+	1000	54.0	[8.1802225]	[147]	[7.3291993]	[102]	[124262945]	[124262900]
303_7535	chr9	92115309	92115709	+	1000	54.0	[]	[]	[12.285931]	[225]	[]	[92115559]
303_7536	chr9	108235588	108235988	+	1000	54.0	[6.4206944]	[119]	[6.4206944, 6.4206944]	[110, 138]	[108235806]	[108235797, 108235825]
303_7538	chr9	122427764	122428164	+	1000	54.0	[]	[]	[8.10693]	[151]	[]	[122428013]
303_7539	chr9	136784980	136785380	+	1000	54.0	[7.3387127]	[159]	[7.961771, 7.3387127]	[151, 158]	[136785195]	[136785187, 136785194]
303_7541	chrUn_KI270336v1	642	1042	+	1000	54.0	[]	[]	[7.3387127]	[80]	[]	[822]
303_7548	chr1	15832027	15832427	+	1000	53.0	[7.5476513]	[116]	[]	[]	[15832196]	[]
303_7558	chr1	44093653	44094053	+	1000	53.0	[]	[]	[8.325381]	[153]	[]	[44093899]
303_7561	chr1	46437751	46438151	+	1000	53.0	[]	[]	[8.325381]	[91]	[]	[46437933]
303_7570	chr1	111467885	111468285	+	1000	53.0	[10.162791, 7.1202607]	[95, 150]	[]	[]	[111468036, 111468091]	[]
303_7574	chr1	121586719	121587119	+	1000	53.0	[]	[]	[12.285931]	[138]	[]	[121586942]
303_7575	chr1	143213550	143213950	+	1000	53.0	[10.381243]	[104]	[]	[]	[143213749]	[]
303_7582	chr1	155934534	155934934	+	1000	53.0	[6.5088143]	[136]	[]	[]	[155934695]	[]
303_7588	chr1	196546229	196546629	+	1000	53.0	[10.162791]	[135]	[]	[]	[196546459]	[]
303_7589	chr1	201916594	201916994	+	1000	53.0	[12.067478]	[126]	[]	[]	[201916807]	[]
303_7592	chr1	223785768	223786168	+	1000	53.0	[12.067478]	[69]	[12.285931]	[108]	[223785937]	[223785976]
303_7598	chr10	5433106	5433506	+	1000	53.0	[]	[]	[7.3291993, 12.067478]	[60, 149]	[]	[5433257, 5433346]
303_76	chr5	149079884	149080284	+	1000	363.0	[]	[]	[6.5088143]	[63]	[]	[149080046]
303_7602	chr10	68075307	68075707	+	1000	53.0	[]	[]	[8.10693]	[171]	[]	[68075546]
303_7603	chr10	69446565	69446965	+	1000	53.0	[]	[]	[12.285931, 7.5476513]	[99, 117]	[]	[69446740, 69446758]
303_7608	chr11	53375200	53375600	+	1000	53.0	[12.285931]	[58]	[]	[]	[53375358]	[]
303_7610	chr11	68469108	68469508	+	1000	53.0	[]	[]	[12.067478]	[104]	[]	[68469303]
303_7615	chr11	86416526	86416926	+	1000	53.0	[]	[]	[8.325381, 8.1802225]	[79, 86]	[]	[86416693, 86416700]
303_7619	chr12	8610836	8611236	+	1000	53.0	[]	[]	[7.3291993]	[84]	[]	[8610990]
303_762	chrX	103382904	103383304	+	1000	138.0	[]	[]	[12.285931]	[98]	[]	[103383094]
303_7621	chr12	24744031	24744431	+	1000	53.0	[]	[]	[6.5088143, 8.10693]	[71, 91]	[]	[24744195, 24744215]
303_7622	chr12	28340131	28340531	+	1000	53.0	[]	[]	[12.067478, 7.1202607]	[108, 163]	[]	[28340321, 28340376]
303_763	chr1	45266314	45266714	+	1000	137.0	[]	[]	[12.285931]	[150]	[]	[45266539]
303_7632	chr14	39145349	39145749	+	1000	53.0	[8.10693]	[113]	[]	[]	[39145519]	[]
303_7634	chr14	72826062	72826462	+	1000	53.0	[12.285931]	[153]	[]	[]	[72826298]	[]
303_7636	chr15	48678368	48678768	+	1000	53.0	[7.5476513]	[154]	[]	[]	[48678611]	[]
303_7641	chr15	80260481	80260881	+	1000	53.0	[]	[]	[10.381243, 12.285931, 12.067478]	[94, 104, 122]	[]	[80260671, 80260681, 80260699]
303_7642	chr15	82146918	82147318	+	1000	53.0	[12.067478]	[135]	[]	[]	[82147122]	[]
303_7651	chr16	10938735	10939135	+	1000	53.0	[]	[]	[8.325381, 10.162791]	[115, 143]	[]	[10938901, 10938929]
303_766	chr10	91220204	91220604	+	1000	137.0	[12.285931]	[94]	[]	[]	[91220398]	[]
303_7661	chr17	4101270	4101670	+	1000	53.0	[7.3291993]	[135]	[]	[]	[4101480]	[]
303_7666	chr17	55451352	55451752	+	1000	53.0	[]	[]	[12.067478]	[94]	[]	[55451543]
303_7668	chr17	80068593	80068993	+	1000	53.0	[12.067478]	[153]	[]	[]	[80068823]	[]
303_7669	chr17	82292640	82293040	+	1000	53.0	[7.961771]	[139]	[6.4206944]	[189]	[82292792]	[82292842]
303_7677	chr18	31494741	31495141	+	1000	53.0	[12.285931]	[109]	[8.325381]	[161]	[31494933]	[31494985]
303_7680	chr19	6057141	6057541	+	1000	53.0	[]	[]	[12.285931]	[90]	[]	[6057323]
303_7700	chr1_KI270713v1_random	30041	30441	+	1000	53.0	[]	[]	[7.961771]	[142]	[]	[30231]
303_7702	chr2	8894279	8894679	+	1000	53.0	[]	[]	[8.1802225]	[94]	[]	[8894470]
303_7704	chr2	11187087	11187487	+	1000	53.0	[8.325381, 12.285931]	[71, 128]	[]	[]	[11187238, 11187295]	[]
303_7722	chr2	118706333	118706733	+	1000	53.0	[12.285931]	[102]	[]	[]	[118706518]	[]
303_7723	chr2	127000983	127001383	+	1000	53.0	[8.1802225]	[181]	[]	[]	[127001196]	[]
303_7724	chr2	145748896	145749296	+	1000	53.0	[10.381243]	[164]	[]	[]	[145749128]	[]
303_7726	chr2	158047028	158047428	+	1000	53.0	[12.067478]	[75]	[]	[]	[158047203]	[]
303_7728	chr2	178428352	178428752	+	1000	53.0	[]	[]	[7.3291993, 8.10693]	[76, 80]	[]	[178428525, 178428529]
303_7730	chr2	218569827	218570227	+	1000	53.0	[]	[]	[6.4206944, 10.381243]	[85, 130]	[]	[218570005, 218570050]
303_7731	chr2	223723953	223724353	+	1000	53.0	[]	[]	[12.285931]	[107]	[]	[223724155]
303_7734	chr20	30671090	30671490	+	1000	53.0	[]	[]	[12.285931]	[62]	[]	[30671242]
303_7737	chr20	47328169	47328569	+	1000	53.0	[]	[]	[7.3387127, 6.4206944]	[106, 120]	[]	[47328374, 47328388]
303_775	chr22	40813885	40814285	+	1000	137.0	[6.4206944]	[136]	[8.10693]	[152]	[40814109]	[40814125]
303_7752	chr3	19889132	19889532	+	1000	53.0	[10.381243]	[98]	[]	[]	[19889302]	[]
303_7756	chr3	129703942	129704342	+	1000	53.0	[8.10693]	[175]	[]	[]	[129704165]	[]
303_776	chr4	78764379	78764779	+	1000	137.0	[12.285931]	[74]	[6.4206944]	[90]	[78764553]	[78764569]
