#PeakID(python identify_motif.py ./ENCODE_processed_files/ELF1_idr.fa ELF1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
686_771	chr12	113966140	113966540	+	1000	156.0	[10.263223]	[125]	[]	[]	[113966365]	[]
686_7718	chr9	133133790	133134190	+	975	37.0	[9.441459]	[81]	[11.107086]	[70]	[133133968]	[133133957]
686_7719	chrX	48918756	48919156	+	1000	37.0	[8.716876]	[116]	[]	[]	[48918962]	[]
686_7720	chrX	153926765	153927165	+	689	37.0	[9.213819]	[110]	[16.017126]	[98]	[153926933]	[153926921]
686_773	chr16	29996021	29996421	+	1000	156.0	[12.777884]	[115]	[]	[]	[29996227]	[]
686_7731	chr1	64898018	64898418	+	1000	36.5	[]	[]	[9.550997]	[83]	[]	[64898173]
686_7734	chr1	155208227	155208627	+	1000	36.5	[6.697287, 6.7326183]	[166, 180]	[]	[]	[155208443, 155208457]	[]
686_774	chr19	19663558	19663958	+	1000	156.0	[8.460052]	[127]	[10.263223]	[86]	[19663763]	[19663722]
686_7740	chr1	235326677	235327077	+	892	36.5	[]	[]	[13.502466]	[163]	[]	[235326862]
686_7741	chr10	15313824	15314224	+	904	36.5	[]	[]	[7.2679267, 10.285673]	[118, 164]	[]	[15313995, 15314041]
686_7744	chr10	60313342	60313742	+	1000	36.5	[]	[]	[9.942367]	[132]	[]	[60313541]
686_7749	chr11	307840	308240	+	898	36.5	[7.123239]	[198]	[]	[]	[308046]	[]
686_7754	chr11	126211443	126211843	+	1000	36.5	[8.537822]	[133]	[]	[]	[126211644]	[]
686_7767	chr14	31229605	31230005	+	556	36.5	[7.40341]	[215]	[]	[]	[31229801]	[]
686_778	chr6	45377902	45378302	+	1000	156.0	[]	[]	[7.405256]	[106]	[]	[45378096]
686_779	chr12	124988909	124989309	+	1000	155.5	[]	[]	[9.875818]	[111]	[]	[124989120]
686_7796	chr2	28359143	28359543	+	896	36.5	[6.591644]	[287]	[]	[]	[28359382]	[]
686_78	chr19	45730722	45731122	+	1000	387.0	[]	[]	[8.725028]	[100]	[]	[45730913]
686_781	chr20	31739003	31739403	+	1000	155.5	[]	[]	[9.875818]	[92]	[]	[31739176]
686_782	chr6	32128112	32128512	+	1000	155.5	[7.0837836]	[118]	[]	[]	[32128320]	[]
686_7821	chr3	183501272	183501672	+	979	36.5	[]	[]	[12.777884]	[112]	[]	[183501474]
686_7826	chr4	79325771	79326171	+	714	36.5	[6.3665667]	[172]	[]	[]	[79325959]	[]
686_783	chr11	8688840	8689240	+	1000	155.0	[6.699158]	[140]	[10.263223, 12.777884]	[105, 176]	[8689028]	[8688993, 8689064]
686_7830	chr4	139453570	139453970	+	986	36.5	[]	[]	[6.591644]	[163]	[]	[139453758]
686_7853	chr6	42746902	42747302	+	1000	36.5	[12.777884]	[165]	[]	[]	[42747130]	[]
686_7854	chr6	53359385	53359785	+	938	36.5	[]	[]	[11.964272]	[210]	[]	[53359625]
686_7855	chr6	72580280	72580680	+	1000	36.5	[]	[]	[6.568722]	[231]	[]	[72580501]
686_7856	chr6	129710005	129710405	+	1000	36.5	[]	[]	[8.347088]	[127]	[]	[129710188]
686_7858	chr6	157667229	157667629	+	981	36.5	[9.062206, 6.511952]	[126, 182]	[]	[]	[157667395, 157667451]	[]
686_7859	chr6	158231537	158231937	+	920	36.5	[]	[]	[12.777884]	[182]	[]	[158231783]
686_786	chr19	43950976	43951376	+	1000	155.0	[7.1053114]	[76]	[12.777884]	[110]	[43951145]	[43951179]
686_7863	chr7	77531042	77531442	+	986	36.5	[]	[]	[13.502466]	[152]	[]	[77531258]
686_7864	chr7	103660439	103660839	+	1000	36.5	[]	[]	[10.285673, 10.758294]	[114, 126]	[]	[103660648, 103660660]
686_7868	chr7	148697604	148698004	+	967	36.5	[]	[]	[9.098152]	[128]	[]	[148697796]
686_787	chr22	20393837	20394237	+	1000	155.0	[9.136763, 7.680637, 8.807323]	[107, 126, 183]	[8.807323]	[116]	[20393991, 20394010, 20394067]	[20394000]
686_7870	chr8	102590710	102591110	+	1000	36.5	[12.800334]	[139]	[]	[]	[102590901]	[]
686_788	chr5	142024842	142025242	+	1000	155.0	[]	[]	[9.875818]	[172]	[]	[142025082]
686_789	chr6	33322788	33323188	+	1000	155.0	[9.875818, 7.5927477]	[86, 162]	[9.054054]	[150]	[33322963, 33323039]	[33323027]
686_7890	chr1	151459299	151459699	+	874	36.0	[]	[]	[9.919916]	[106]	[]	[151459502]
686_79	chr20	56392185	56392585	+	1000	387.0	[12.777884]	[95]	[7.5964475]	[77]	[56392377]	[56392359]
686_7908	chr11	70111621	70112021	+	774	36.0	[]	[]	[8.651784]	[151]	[]	[70111861]
686_7909	chr11	91905455	91905855	+	848	36.0	[9.938401]	[156]	[]	[]	[91905671]	[]
686_7910	chr11	124249775	124250175	+	726	36.0	[]	[]	[7.080435]	[165]	[]	[124249982]
686_7916	chr12	27710465	27710865	+	867	36.0	[]	[]	[9.148726]	[125]	[]	[27710681]
686_7918	chr12	51218420	51218820	+	708	36.0	[9.373884]	[107]	[6.659025]	[79]	[51218618]	[51218590]
686_792	chr12	31715204	31715604	+	1000	154.5	[]	[]	[6.3558517, 9.062206]	[82, 147]	[]	[31715382, 31715447]
686_7928	chr13	28755237	28755637	+	953	36.0	[]	[]	[13.502466]	[95]	[]	[28755431]
686_7933	chr15	34318571	34318971	+	993	36.0	[8.583661]	[176]	[9.026612]	[116]	[34318808]	[34318748]
686_7938	chr16	75012748	75013148	+	882	36.0	[16.017126]	[170]	[]	[]	[75012924]	[]
686_7941	chr16	87956295	87956695	+	998	36.0	[12.712791]	[137]	[]	[]	[87956493]	[]
686_7942	chr17	27805454	27805854	+	557	36.0	[9.351434]	[164]	[]	[]	[27805704]	[]
686_7945	chr17	48011353	48011753	+	966	36.0	[6.591644]	[191]	[]	[]	[48011536]	[]
686_7946	chr17	63405677	63406077	+	814	36.0	[]	[]	[6.615581]	[148]	[]	[63405866]
686_7949	chr17	81910445	81910845	+	932	36.0	[]	[]	[9.441459]	[154]	[]	[81910676]
686_795	chr19	51571051	51571451	+	1000	154.5	[12.777884]	[118]	[]	[]	[51571265]	[]
686_7951	chr17	82885795	82886195	+	746	36.0	[]	[]	[9.054054]	[134]	[]	[82885988]
686_7955	chr18	34979151	34979551	+	998	36.0	[9.509456]	[154]	[]	[]	[34979369]	[]
686_7957	chr19	8355637	8356037	+	1000	36.0	[9.550997]	[141]	[]	[]	[8355833]	[]
686_7972	chr20	23143152	23143552	+	961	36.0	[9.054054]	[191]	[]	[]	[23143379]	[]
686_798	chr22	41468858	41469258	+	1000	154.5	[]	[]	[9.213819]	[106]	[]	[41469059]
686_7980	chr21	46500357	46500757	+	820	36.0	[6.3342037]	[122]	[]	[]	[46500515]	[]
686_7990	chr22	44026820	44027220	+	794	36.0	[6.5834923, 16.017126]	[124, 136]	[]	[]	[44026991, 44027003]	[]
686_7991	chr3	4978642	4979042	+	599	36.0	[9.595095]	[143]	[]	[]	[4978870]	[]
686_7993	chr3	48472922	48473322	+	997	36.0	[9.441459]	[159]	[6.6380315]	[102]	[48473149]	[48473092]
686_7998	chr3	172710923	172711323	+	988	36.0	[9.854824]	[117]	[]	[]	[172711127]	[]
686_80	chr21	44339252	44339652	+	1000	383.0	[8.716876]	[96]	[]	[]	[44339447]	[]
686_8000	chr3	194089480	194089880	+	945	36.0	[9.449611]	[76]	[]	[]	[194089633]	[]
686_8001	chr4	2441582	2441982	+	763	36.0	[12.453062]	[109]	[9.938401]	[89]	[2441758]	[2441738]
686_8003	chr4	124713226	124713626	+	994	36.0	[7.3179855]	[81]	[]	[]	[124713393]	[]
686_8006	chr4	158210219	158210619	+	966	36.0	[8.137034]	[222]	[]	[]	[158210451]	[]
686_801	chr9	125200295	125200695	+	1000	154.5	[]	[]	[9.213819]	[98]	[]	[125200489]
686_8016	chr6	33590047	33590447	+	976	36.0	[]	[]	[13.115062]	[187]	[]	[33590290]
686_802	chr11	57530596	57530996	+	1000	154.0	[]	[]	[10.263223, 8.716876]	[76, 118]	[]	[57530759, 57530801]
686_8020	chr6	41768625	41769025	+	950	36.0	[12.800334]	[126]	[]	[]	[41768795]	[]
686_8027	chr7	2844245	2844645	+	994	36.0	[]	[]	[8.725028]	[109]	[]	[2844452]
686_8036	chr7	137935712	137936112	+	1000	36.0	[]	[]	[16.017126]	[178]	[]	[137935961]
686_8037	chr7	152314118	152314518	+	1000	36.0	[7.971893]	[153]	[]	[]	[152314323]	[]
686_8039	chr8	129582164	129582564	+	763	36.0	[8.651784]	[127]	[6.705439]	[184]	[129582333]	[129582390]
686_804	chr15	65185496	65185896	+	1000	153.5	[]	[]	[9.213819]	[107]	[]	[65185693]
686_8044	chr9	123302895	123303295	+	896	36.0	[7.080435, 9.441459, 8.537822, 11.95612]	[121, 147, 163, 180]	[]	[]	[123303082, 123303108, 123303124, 123303141]	[]
686_8046	chr9	130780689	130781089	+	799	36.0	[]	[]	[7.615198]	[176]	[]	[130780933]
686_8049	chr9	131127927	131128327	+	964	36.0	[7.080435]	[159]	[]	[]	[131128137]	[]
686_805	chr16	2682212	2682612	+	1000	153.5	[8.716876]	[105]	[6.615581]	[142]	[2682377]	[2682414]
686_8059	chr1	24416016	24416416	+	763	35.5	[]	[]	[6.740715, 9.054054]	[76, 97]	[]	[24416177, 24416198]
686_807	chr7	129224447	129224847	+	1000	153.5	[9.875818]	[63]	[9.595095]	[92]	[129224610]	[129224639]
686_8079	chr10	128629556	128629956	+	937	35.5	[6.3747187]	[199]	[6.7770047]	[222]	[128629759]	[128629782]
686_808	chr11	8682511	8682911	+	1000	153.0	[12.777884]	[147]	[]	[]	[8682727]	[]
686_8089	chr12	1648476	1648876	+	965	35.5	[]	[]	[9.351434]	[119]	[]	[1648686]
686_809	chr4	139083709	139084109	+	1000	153.0	[]	[]	[16.017126]	[167]	[]	[139083952]
686_8090	chr12	8026294	8026694	+	989	35.5	[]	[]	[8.224974]	[132]	[]	[8026482]
686_8093	chr12	48956344	48956744	+	983	35.5	[]	[]	[7.4349017, 9.509456, 7.2679267]	[129, 153, 216]	[]	[48956506, 48956530, 48956593]
686_8094	chr12	49056047	49056447	+	965	35.5	[]	[]	[6.591644]	[159]	[]	[49056258]
686_81	chr17	1324174	1324574	+	1000	379.0	[]	[]	[6.770984]	[102]	[]	[1324335]
686_810	chr9	137200837	137201237	+	1000	153.0	[]	[]	[9.919916]	[106]	[]	[137201033]
686_8102	chr12	122400146	122400546	+	956	35.5	[]	[]	[7.615198]	[193]	[]	[122400390]
686_8106	chr13	98476453	98476853	+	974	35.5	[10.263223]	[121]	[11.107086, 7.867843]	[104, 116]	[98476649]	[98476632, 98476644]
686_811	chr1	109392807	109393207	+	1000	152.5	[8.719781]	[104]	[9.875818]	[139]	[109392997]	[109393032]
686_8110	chr15	40764125	40764525	+	907	35.5	[7.8291354]	[154]	[]	[]	[40764357]	[]
686_8113	chr16	3134634	3135034	+	914	35.5	[9.373884]	[88]	[]	[]	[3134790]	[]
686_812	chr17	714646	715046	+	1000	152.5	[]	[]	[12.777884, 12.777884]	[112, 131]	[]	[714851, 714870]
686_8120	chr16	56932776	56933176	+	982	35.5	[]	[]	[10.651694]	[161]	[]	[56932946]
686_8126	chr16	85171765	85172165	+	954	35.5	[]	[]	[6.6342473]	[98]	[]	[85171946]
686_8133	chr19	9406879	9407279	+	895	35.5	[]	[]	[9.351434, 9.351434]	[91, 111]	[]	[9407069, 9407089]
686_8141	chr2	134918673	134919073	+	890	35.5	[13.15916]	[114]	[]	[]	[134918844]	[]
686_8147	chr21	44873503	44873903	+	721	35.5	[12.777884]	[116]	[]	[]	[44873701]	[]
686_8149	chr22	17980554	17980954	+	959	35.5	[]	[]	[7.793728]	[144]	[]	[17980718]
686_815	chr17	75393775	75394175	+	1000	152.0	[]	[]	[6.863509, 13.15916, 9.026612]	[144, 157, 163]	[]	[75393989, 75394002, 75394008]
686_8158	chr22	37199181	37199581	+	996	35.5	[]	[]	[12.777884]	[196]	[]	[37199431]
686_8159	chr22	40652098	40652498	+	874	35.5	[7.391173, 7.0178514]	[120, 142]	[]	[]	[40652279, 40652301]	[]
686_816	chr2	200525892	200526292	+	1000	152.0	[]	[]	[11.964272, 12.0241165]	[64, 106]	[]	[200526054, 200526096]
686_8163	chr3	124730392	124730792	+	809	35.5	[7.971261]	[210]	[7.4027147]	[117]	[124730637]	[124730544]
686_8167	chr4	25312580	25312980	+	987	35.5	[6.3747187]	[150]	[]	[]	[25312821]	[]
686_8168	chr4	39032242	39032642	+	960	35.5	[]	[]	[12.590676, 7.1053114]	[121, 185]	[]	[39032425, 39032489]
686_817	chr3	19946909	19947309	+	1000	152.0	[7.1053114, 7.4468126, 9.919916]	[108, 116, 174]	[]	[]	[19947076, 19947084, 19947142]	[]
686_8171	chr4	53591316	53591716	+	996	35.5	[6.591644, 12.800334]	[111, 143]	[]	[]	[53591519, 53591551]	[]
686_8174	chr5	67004271	67004671	+	990	35.5	[6.779136]	[145]	[]	[]	[67004431]	[]
686_8176	chr5	112174832	112175232	+	888	35.5	[]	[]	[12.777884]	[163]	[]	[112175027]
686_8195	chr7	65146000	65146400	+	933	35.5	[9.942367]	[160]	[]	[]	[65146206]	[]
686_820	chr1	156601289	156601689	+	1000	151.5	[9.56109]	[104]	[]	[]	[156601472]	[]
686_821	chr12	56336740	56337140	+	1000	151.5	[16.017126]	[118]	[10.6445]	[193]	[56336910]	[56336985]
686_8213	chrX	47144963	47145363	+	944	35.5	[]	[]	[8.52967]	[182]	[]	[47145212]
686_822	chr19	3434945	3435345	+	1000	151.5	[6.69303]	[109]	[]	[]	[3435111]	[]
686_8224	chr1	35202055	35202455	+	943	35.0	[12.590676]	[94]	[7.971893, 13.15916]	[81, 179]	[35202219]	[35202206, 35202304]
686_823	chr5	159263081	159263481	+	1000	151.5	[]	[]	[12.777884, 12.777884]	[74, 111]	[]	[159263252, 159263289]
686_8232	chr1	162386294	162386694	+	953	35.0	[9.286342]	[137]	[]	[]	[162386455]	[]
686_824	chr9	37079710	37080110	+	1000	151.5	[12.777884]	[103]	[]	[]	[37079904]	[]
686_8241	chr10	69087797	69088197	+	974	35.0	[9.495998]	[144]	[]	[]	[69088025]	[]
686_8243	chr10	101353740	101354140	+	878	35.0	[]	[]	[6.7216086]	[182]	[]	[101353961]
686_8244	chr11	10455710	10456110	+	965	35.0	[7.2679267]	[151]	[]	[]	[10455959]	[]
686_825	chrX	47836612	47837012	+	1000	151.5	[]	[]	[9.351434]	[94]	[]	[47836764]
686_8251	chr11	85628482	85628882	+	950	35.0	[9.098152]	[175]	[]	[]	[85628674]	[]
686_8258	chr13	46181926	46182326	+	930	35.0	[6.7216086]	[135]	[]	[]	[46182115]	[]
686_8259	chr13	107853106	107853506	+	952	35.0	[]	[]	[9.373884]	[133]	[]	[107853296]
686_8261	chr14	34043730	34044130	+	878	35.0	[]	[]	[7.40341]	[141]	[]	[34043920]
686_8266	chr16	2904178	2904578	+	774	35.0	[10.82986]	[205]	[]	[]	[2904392]	[]
686_8268	chr16	4288260	4288660	+	927	35.0	[9.062206]	[129]	[6.7770047, 12.777884]	[99, 180]	[4288448]	[4288418, 4288499]
686_827	chr12	122526945	122527345	+	1000	151.0	[]	[]	[8.719781]	[191]	[]	[122527171]
686_8273	chr16	67993528	67993928	+	952	35.0	[]	[]	[9.898269]	[160]	[]	[67993745]
686_8284	chr17	80454622	80455022	+	867	35.0	[]	[]	[6.770984]	[145]	[]	[80454783]
686_8285	chr18	8730451	8730851	+	853	35.0	[]	[]	[10.285673]	[206]	[]	[8730664]
686_8288	chr19	5091216	5091616	+	832	35.0	[7.123038]	[232]	[]	[]	[5091420]	[]
686_8290	chr19	14450162	14450562	+	715	35.0	[7.7850375]	[90]	[8.784873]	[143]	[14450315]	[14450368]
686_8291	chr19	40425710	40426110	+	815	35.0	[8.7393265]	[160]	[]	[]	[40425918]	[]
686_8296	chr19	48660749	48661149	+	644	35.0	[]	[]	[11.95612]	[81]	[]	[48660927]
686_830	chr2	200811512	200811912	+	1000	151.0	[6.594993]	[187]	[]	[]	[200811726]	[]
686_8304	chr2	121018686	121019086	+	963	35.0	[]	[]	[8.725028]	[164]	[]	[121018910]
686_8305	chr2	201257902	201258302	+	971	35.0	[7.6718717]	[231]	[8.224974]	[169]	[201258137]	[201258075]
686_832	chr1	154983085	154983485	+	1000	150.5	[7.1942296]	[114]	[]	[]	[154983261]	[]
686_8320	chr22	22868185	22868585	+	801	35.0	[]	[]	[6.8368497]	[159]	[]	[22868389]
686_8329	chr3	131502608	131503008	+	921	35.0	[]	[]	[9.875818]	[230]	[]	[131502849]
686_8334	chr4	168480954	168481354	+	966	35.0	[9.473548, 7.900327]	[105, 136]	[]	[]	[168481152, 168481183]	[]
686_8337	chr5	67215806	67216206	+	636	35.0	[16.017126, 8.24912]	[83, 135]	[]	[]	[67215985, 67216037]	[]
686_8340	chr5	140182702	140183102	+	935	35.0	[]	[]	[13.502466]	[113]	[]	[140182874]
686_8349	chr6	35720390	35720790	+	961	35.0	[13.502466]	[109]	[]	[]	[35720556]	[]
686_8353	chr6	98947599	98947999	+	958	35.0	[6.511952, 8.537822]	[100, 136]	[]	[]	[98947755, 98947791]	[]
686_8357	chr6	156988476	156988876	+	893	35.0	[8.240355]	[139]	[]	[]	[156988713]	[]
686_8360	chr7	2354266	2354666	+	966	35.0	[]	[]	[7.1942296, 6.915993]	[168, 230]	[]	[2354440, 2354502]
686_8369	chr7	98051126	98051526	+	774	35.0	[]	[]	[12.777884]	[103]	[]	[98051288]
686_8376	chr7	158863744	158864144	+	832	35.0	[7.84237]	[220]	[]	[]	[158863981]	[]
686_8380	chr9	32572990	32573390	+	648	35.0	[]	[]	[11.107086]	[139]	[]	[32573187]
686_8386	chr9	131174904	131175304	+	903	35.0	[]	[]	[7.8562293]	[187]	[]	[131175132]
686_8387	chr9	133004329	133004729	+	957	35.0	[6.4493685, 6.466288]	[150, 183]	[]	[]	[133004506, 133004539]	[]
686_8389	chrX	53093720	53094120	+	685	35.0	[]	[]	[8.7474785]	[179]	[]	[53093959]
686_839	chr19	48445659	48446059	+	1000	150.0	[]	[]	[7.022259]	[177]	[]	[48445849]
686_8392	chrX	153971025	153971425	+	905	35.0	[9.56109]	[115]	[9.106304]	[88]	[153971221]	[153971194]
686_8395	chr1	26723464	26723864	+	942	34.5	[9.236269]	[145]	[9.236269]	[155]	[26723678]	[26723688]
686_840	chr5	61162245	61162645	+	1000	150.0	[9.062206, 7.0178514]	[147, 154]	[]	[]	[61162460, 61162467]	[]
686_8405	chr1	77759654	77760054	+	864	34.5	[]	[]	[11.098322]	[83]	[]	[77759815]
686_841	chr6	33391135	33391535	+	1000	150.0	[]	[]	[12.777884]	[96]	[]	[33391315]
686_842	chr16	89505416	89505816	+	1000	149.5	[7.405256, 12.0241165]	[64, 92]	[]	[]	[89505575, 89505603]	[]
686_8427	chr11	61152077	61152477	+	942	34.5	[]	[]	[9.473548]	[100]	[]	[61152275]
686_8428	chr11	61963183	61963583	+	890	34.5	[8.7474785, 11.651423, 7.658413]	[137, 150, 168]	[10.82986]	[223]	[61963341, 61963354, 61963372]	[61963427]
686_8433	chr12	54307005	54307405	+	813	34.5	[9.136763]	[134]	[7.8562293]	[128]	[54307167]	[54307161]
686_8436	chr12	107903552	107903952	+	793	34.5	[6.699158]	[102]	[]	[]	[107903748]	[]
686_8449	chr15	43122858	43123258	+	933	34.5	[]	[]	[6.3342037, 6.392591]	[160, 186]	[]	[43123030, 43123056]
686_845	chr1	212242188	212242588	+	1000	149.0	[]	[]	[7.7850375, 9.213819]	[93, 104]	[]	[212242379, 212242390]
686_8451	chr15	74546259	74546659	+	913	34.5	[6.6586843, 16.017126]	[53, 108]	[]	[]	[74546410, 74546465]	[]
686_8452	chr15	75043015	75043415	+	904	34.5	[7.6718717]	[146]	[]	[]	[75043222]	[]
686_8453	chr16	18926484	18926884	+	931	34.5	[]	[]	[7.0373144]	[132]	[]	[18926673]
686_8454	chr16	29805102	29805502	+	793	34.5	[]	[]	[7.8027515, 6.770984]	[122, 157]	[]	[29805266, 29805301]
686_847	chr4	99563705	99564105	+	1000	149.0	[7.6718717]	[230]	[]	[]	[99563930]	[]
686_8471	chr19	2783226	2783626	+	953	34.5	[12.590676, 6.659025]	[113, 186]	[]	[]	[2783388, 2783461]	[]
686_8476	chr19	45455960	45456360	+	614	34.5	[9.449611]	[117]	[]	[]	[45456170]	[]
686_848	chr6	34887877	34888277	+	1000	149.0	[]	[]	[13.502466]	[73]	[]	[34888042]
686_8482	chr19	50361142	50361542	+	811	34.5	[8.651784, 8.651784]	[144, 186]	[]	[]	[50361346, 50361388]	[]
686_8484	chr19	57410879	57411279	+	931	34.5	[10.82986]	[78]	[]	[]	[57411033]	[]
686_849	chr8	143278545	143278945	+	1000	149.0	[12.777884]	[108]	[6.466288]	[121]	[143278741]	[143278754]
686_8490	chr2	132347278	132347678	+	886	34.5	[7.9299264]	[121]	[9.919916]	[144]	[132347479]	[132347502]
686_85	chr4	189940612	189941012	+	1000	377.5	[12.777884]	[122]	[]	[]	[189940824]	[]
686_850	chr1	149927629	149928029	+	1000	148.5	[6.3558517, 7.9740243, 6.697287]	[149, 155, 165]	[12.777884]	[109]	[149927861, 149927867, 149927877]	[149927821]
686_8519	chr22	36388037	36388437	+	889	34.5	[]	[]	[7.963109]	[189]	[]	[36388237]
686_8529	chr3	184711845	184712245	+	882	34.5	[]	[]	[12.777884]	[206]	[]	[184712058]
686_8533	chr4	3781280	3781680	+	947	34.5	[]	[]	[6.3558517, 6.69303]	[64, 151]	[]	[3781442, 3781529]
686_8537	chr5	40798284	40798684	+	950	34.5	[]	[]	[9.054054]	[107]	[]	[40798440]
686_854	chr19	50511187	50511587	+	1000	148.5	[8.807323, 12.777884]	[64, 109]	[]	[]	[50511348, 50511393]	[]
686_8541	chr5	138178467	138178867	+	777	34.5	[6.705439]	[93]	[]	[]	[138178652]	[]
686_8556	chr6	137910488	137910888	+	650	34.5	[9.106304]	[194]	[]	[]	[137910689]	[]
686_8557	chr6	143060243	143060643	+	923	34.5	[11.95612]	[111]	[]	[]	[143060402]	[]
686_8559	chr6	160992457	160992857	+	946	34.5	[]	[]	[6.594993]	[168]	[]	[160992643]
686_8560	chr6	166998552	166998952	+	650	34.5	[]	[]	[7.0464296]	[196]	[]	[166998802]
686_8562	chr7	19708622	19709022	+	851	34.5	[]	[]	[8.7393265]	[114]	[]	[19708814]
686_8563	chr7	25895282	25895682	+	749	34.5	[8.7474785, 6.703123]	[88, 141]	[]	[]	[25895460, 25895513]	[]
686_8566	chr7	40134486	40134886	+	925	34.5	[]	[]	[8.41218]	[135]	[]	[40134696]
686_8567	chr7	65144613	65145013	+	917	34.5	[7.391173]	[103]	[]	[]	[65144812]	[]
686_8572	chr7	121041801	121042201	+	931	34.5	[]	[]	[11.107086]	[160]	[]	[121042016]
686_8575	chr7	129830165	129830565	+	942	34.5	[8.651784]	[130]	[]	[]	[129830339]	[]
686_8579	chr7	150324366	150324766	+	958	34.5	[]	[]	[7.6718717]	[140]	[]	[150324582]
686_8583	chr8	89759136	89759536	+	925	34.5	[]	[]	[9.509456]	[135]	[]	[89759310]
686_8593	chr9	130873977	130874377	+	819	34.5	[]	[]	[7.534257]	[123]	[]	[130874171]
686_8597	chrX	131830720	131831120	+	876	34.5	[10.831991]	[108]	[]	[]	[131830871]	[]
686_86	chr11	114400406	114400806	+	1000	375.0	[6.6260953, 7.8864684]	[81, 91]	[]	[]	[114400580, 114400590]	[]
686_8601	chr1	15352399	15352799	+	894	34.0	[]	[]	[16.017126]	[163]	[]	[15352614]
686_8606	chr1	51648230	51648630	+	861	34.0	[]	[]	[12.712791]	[184]	[]	[51648457]
686_861	chr19	40750373	40750773	+	1000	148.0	[]	[]	[6.7326183]	[117]	[]	[40750537]
686_8615	chr1	167632329	167632729	+	907	34.0	[]	[]	[12.712791]	[88]	[]	[167632499]
686_8617	chr1	185316801	185317201	+	917	34.0	[9.098152]	[167]	[]	[]	[185317010]	[]
686_8618	chr1	200154071	200154471	+	736	34.0	[]	[]	[10.285673, 9.122051, 8.133188]	[146, 160, 167]	[]	[200154291, 200154305, 200154312]
686_8623	chr10	5404618	5405018	+	907	34.0	[9.56109]	[152]	[11.964272]	[94]	[5404866]	[5404808]
686_8633	chr11	65873415	65873815	+	872	34.0	[7.065536, 11.964272]	[194, 244]	[]	[]	[65873615, 65873665]	[]
686_8637	chr11	125902742	125903142	+	853	34.0	[8.137034]	[179]	[]	[]	[125902971]	[]
686_8642	chr12	113237984	113238384	+	913	34.0	[7.5696073]	[137]	[12.777884]	[124]	[113238179]	[113238166]
686_8643	chr12	122895568	122895968	+	929	34.0	[]	[]	[6.863509]	[193]	[]	[122895765]
686_8644	chr12	126998885	126999285	+	897	34.0	[]	[]	[7.453959]	[153]	[]	[126999128]
686_8654	chr15	67882336	67882736	+	930	34.0	[9.495998, 8.651784]	[97, 158]	[]	[]	[67882515, 67882576]	[]
686_8656	chr15	77611790	77612190	+	560	34.0	[9.875818]	[130]	[]	[]	[77611994]	[]
686_8666	chr16	90082045	90082445	+	939	34.0	[6.683428]	[56]	[]	[]	[90082197]	[]
686_8684	chr19	38648603	38649003	+	922	34.0	[13.15916]	[241]	[]	[]	[38648850]	[]
686_8687	chr2	61471589	61471989	+	563	34.0	[]	[]	[8.224974]	[80]	[]	[61471746]
686_869	chr19	50376251	50376651	+	1000	147.5	[9.473548, 7.505192, 6.699158, 7.2748194]	[72, 108, 134, 137]	[9.213819]	[103]	[50376415, 50376451, 50376477, 50376480]	[50376446]
686_8693	chr20	543599	543999	+	846	34.0	[8.716876, 6.770984]	[105, 129]	[]	[]	[543804, 543828]	[]
686_8695	chr20	32681315	32681715	+	931	34.0	[]	[]	[8.537822]	[254]	[]	[32681474]
686_8697	chr20	50691572	50691972	+	892	34.0	[7.453959]	[171]	[]	[]	[50691749]	[]
686_8699	chr22	17366886	17367286	+	922	34.0	[]	[]	[6.659025]	[176]	[]	[17367117]
686_87	chr22	22753497	22753897	+	1000	375.0	[9.875818]	[91]	[]	[]	[22753687]	[]
686_870	chr21	25734822	25735222	+	1000	147.5	[11.95612, 7.2679267, 13.15916]	[76, 135, 141]	[]	[]	[25734993, 25735052, 25735058]	[]
686_8710	chr22	22048936	22049336	+	924	34.0	[]	[]	[7.5276423, 11.651423]	[97, 154]	[]	[22049092, 22049149]
686_8715	chr22	26512289	26512689	+	644	34.0	[9.56109]	[124]	[]	[]	[26512489]	[]
686_8717	chr22	45163747	45164147	+	555	34.0	[7.4055414, 8.716876]	[127, 142]	[]	[]	[45163902, 45163917]	[]
686_8719	chr3	15797769	15798169	+	879	34.0	[]	[]	[9.854824]	[131]	[]	[15797999]
686_8720	chr3	42870306	42870706	+	894	34.0	[]	[]	[10.263223]	[114]	[]	[42870509]
686_8727	chr5	96702665	96703065	+	885	34.0	[]	[]	[7.9299264]	[157]	[]	[96702866]
686_873	chr1	8878465	8878865	+	1000	147.0	[]	[]	[13.115062]	[234]	[]	[8878705]
686_8731	chr5	140710854	140711254	+	855	34.0	[6.3558517]	[139]	[]	[]	[140711066]	[]
686_8736	chr6	13354494	13354894	+	848	34.0	[]	[]	[9.236269]	[146]	[]	[13354729]
686_8740	chr6	29631423	29631823	+	922	34.0	[6.378302, 9.106304]	[170, 195]	[]	[]	[29631645, 29631670]	[]
686_8748	chr7	20329772	20330172	+	729	34.0	[]	[]	[7.793728]	[219]	[]	[20329986]
