#PeakID(python identify_motif.py ./ENCODE_processed_files/ELK1_idr.fa ELK1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
120_528	chr11	809322	809722	+	1000	79.0	[]	[]	[14.663861]	[146]	[]	[809546]
120_5287	chr9	37079705	37080105	+	725	27.0	[12.6155815]	[125]	[]	[]	[37079903]	[]
120_5290	chr9	124320251	124320651	+	828	27.0	[]	[]	[12.6155815]	[127]	[]	[124320457]
120_53	chr15	23565415	23565815	+	1000	259.0	[10.702384, 12.6155815]	[69, 97]	[]	[]	[23565580, 23565608]	[]
120_530	chr12	49741357	49741757	+	1000	79.0	[11.900691]	[83]	[12.329792]	[106]	[49741539]	[49741562]
120_531	chr12	120686613	120687013	+	1000	79.0	[16.446117]	[83]	[]	[]	[120686794]	[]
120_5315	chrX	52934670	52935070	+	796	27.0	[7.1745977]	[134]	[]	[]	[52934897]	[]
120_532	chr16	28846174	28846574	+	1000	79.0	[10.118435]	[96]	[14.663861]	[90]	[28846355]	[28846349]
120_5324	chr1	9495189	9495589	+	796	26.0	[6.155368]	[192]	[]	[]	[9495432]	[]
120_533	chr16	84186871	84187271	+	1000	79.0	[16.446117, 8.920127]	[113, 135]	[11.419997]	[100]	[84187055, 84187077]	[84187042]
120_534	chr19	56314662	56315062	+	1000	79.0	[]	[]	[13.550472]	[144]	[]	[56314864]
120_5350	chr1	112707304	112707704	+	733	26.0	[5.54029]	[133]	[]	[]	[112707522]	[]
120_5363	chr1	183635540	183635940	+	721	26.0	[]	[]	[6.8745704]	[146]	[]	[183635758]
120_5365	chr1	204763764	204764164	+	608	26.0	[8.920127]	[119]	[]	[]	[204763968]	[]
120_537	chr20	62182781	62183181	+	1000	79.0	[12.6155815, 13.550472]	[131, 159]	[10.785713]	[112]	[62183002, 62183030]	[62182983]
120_5371	chr1	208219734	208220134	+	758	26.0	[5.450635]	[145]	[]	[]	[208219943]	[]
120_5372	chr1	223772154	223772554	+	805	26.0	[5.8813252]	[133]	[]	[]	[223772372]	[]
120_5381	chr1	248858899	248859299	+	717	26.0	[8.601443]	[148]	[]	[]	[248859077]	[]
120_539	chr3	42880897	42881297	+	1000	79.0	[]	[]	[14.663861]	[97]	[]	[42881083]
120_5397	chr11	18588619	18589019	+	817	26.0	[6.2695093]	[70]	[]	[]	[18588779]	[]
120_5398	chr11	45847096	45847496	+	707	26.0	[]	[]	[5.623602]	[126]	[]	[45847305]
120_540	chr4	73258968	73259368	+	1000	79.0	[10.118435]	[100]	[]	[]	[73259157]	[]
120_541	chr5	6632872	6633272	+	1000	79.0	[8.181883]	[93]	[14.663861]	[86]	[6633062]	[6633055]
120_5416	chr12	62466599	62466999	+	798	26.0	[12.6155815]	[102]	[]	[]	[62466779]	[]
120_5417	chr12	89326700	89327100	+	573	26.0	[]	[]	[6.6503706]	[130]	[]	[89326908]
120_5420	chr12	122399776	122400176	+	774	26.0	[6.1698327]	[180]	[]	[]	[122400021]	[]
120_543	chr7	75486158	75486558	+	1000	79.0	[16.446117]	[119]	[]	[]	[75486361]	[]
120_5432	chr14	24195493	24195893	+	797	26.0	[]	[]	[10.118435]	[139]	[]	[24195697]
120_5433	chr14	35121896	35122296	+	783	26.0	[10.118435]	[120]	[]	[]	[35122088]	[]
120_5434	chr14	77457749	77458149	+	766	26.0	[9.914867]	[157]	[]	[]	[77457997]	[]
120_5435	chr15	40807248	40807648	+	770	26.0	[]	[]	[7.8849635]	[109]	[]	[40807447]
120_5437	chr15	55408275	55408675	+	714	26.0	[7.0910826, 5.54029]	[107, 142]	[8.499255, 9.986728]	[178, 198]	[55408434, 55408469]	[55408505, 55408525]
120_5440	chr15	65818962	65819362	+	682	26.0	[11.697124]	[130]	[]	[]	[65819149]	[]
120_5441	chr15	77633398	77633798	+	807	26.0	[]	[]	[7.9376245]	[130]	[]	[77633598]
120_5442	chr15	90143144	90143544	+	648	26.0	[5.92804]	[65]	[]	[]	[90143296]	[]
120_5444	chr16	1309040	1309440	+	786	26.0	[]	[]	[6.259324, 5.7344956]	[118, 154]	[]	[1309247, 1309283]
120_5455	chr17	38799695	38800095	+	707	26.0	[8.720509]	[232]	[]	[]	[38799938]	[]
120_5457	chr17	40362585	40362985	+	784	26.0	[5.92804]	[88]	[]	[]	[40362743]	[]
120_5458	chr17	40417683	40418083	+	741	26.0	[5.4397116]	[173]	[]	[]	[40417929]	[]
120_5462	chr17	62423723	62424123	+	792	26.0	[]	[]	[8.181883]	[107]	[]	[62423885]
120_5463	chr17	62681556	62681956	+	699	26.0	[]	[]	[9.565032]	[149]	[]	[62681774]
120_5464	chr17	76103585	76103985	+	807	26.0	[]	[]	[11.900691]	[118]	[]	[76103770]
120_5474	chr19	3500549	3500949	+	699	26.0	[7.785617]	[132]	[]	[]	[3500751]	[]
120_548	chr1	2391547	2391947	+	1000	78.0	[11.899101, 8.183473]	[109, 115]	[]	[]	[2391754, 2391760]	[]
120_5486	chr19	36013985	36014385	+	730	26.0	[]	[]	[6.401216]	[195]	[]	[36014232]
120_5487	chr19	37655635	37656035	+	747	26.0	[9.66722]	[87]	[]	[]	[37655816]	[]
120_5488	chr19	39445446	39445846	+	745	26.0	[]	[]	[8.601443]	[121]	[]	[39445661]
120_5493	chr19	49154940	49155340	+	632	26.0	[]	[]	[7.405859]	[141]	[]	[49155114]
120_5497	chr19	58475988	58476388	+	801	26.0	[]	[]	[8.499255]	[143]	[]	[58476156]
120_55	chr11	96243169	96243569	+	1000	255.0	[]	[]	[8.920127]	[107]	[]	[96243375]
120_550	chr1	109548354	109548754	+	1000	78.0	[14.663861]	[112]	[8.612574]	[135]	[109548561]	[109548584]
120_5501	chr2	38643736	38644136	+	565	26.0	[]	[]	[10.702384]	[129]	[]	[38643887]
120_5506	chr2	113890839	113891239	+	674	26.0	[]	[]	[6.155368]	[193]	[]	[113891059]
120_5508	chr2	170929951	170930351	+	746	26.0	[]	[]	[6.1561913]	[215]	[]	[170930174]
120_5539	chr22	20604915	20605315	+	647	26.0	[]	[]	[12.6155815]	[148]	[]	[20605133]
120_554	chr16	70346665	70347065	+	1000	78.0	[]	[]	[13.681358]	[128]	[]	[70346883]
120_555	chr17	36535246	36535646	+	1000	78.0	[12.6155815, 14.663861, 7.353675]	[112, 138, 158]	[]	[]	[36535447, 36535473, 36535493]	[]
120_5550	chr22	21572504	21572904	+	723	26.0	[]	[]	[7.0910826]	[180]	[]	[21572729]
120_556	chr17	42017270	42017670	+	1000	78.0	[]	[]	[16.446117]	[109]	[]	[42017465]
120_557	chr18	9136379	9136779	+	1000	78.0	[]	[]	[10.649723]	[122]	[]	[9136595]
120_558	chr19	13150171	13150571	+	1000	78.0	[]	[]	[10.118435, 13.681358]	[82, 125]	[]	[13150340, 13150383]
120_5582	chr22	22680192	22680592	+	771	26.0	[]	[]	[5.45392]	[184]	[]	[22680437]
120_559	chr19	56121255	56121655	+	1000	78.0	[13.550472]	[119]	[13.550472]	[116]	[56121456]	[56121453]
120_560	chr2	177552635	177553035	+	1000	78.0	[13.681358, 6.8745704]	[105, 111]	[10.475057]	[119]	[177552809, 177552815]	[177552823]
120_5601	chr22	23106447	23106847	+	770	26.0	[7.0910826]	[85]	[]	[]	[23106604]	[]
120_562	chr2	219245291	219245691	+	1000	78.0	[7.579411]	[138]	[13.681358]	[95]	[219245528]	[219245485]
120_5623	chr3	50328055	50328455	+	736	26.0	[]	[]	[11.900691, 6.2402864]	[101, 107]	[]	[50328241, 50328247]
120_5632	chr4	122922815	122923215	+	755	26.0	[12.6155815]	[216]	[]	[]	[122923065]	[]
120_5633	chr4	154550172	154550572	+	621	26.0	[7.6939425, 6.0021086]	[125, 146]	[8.307604, 8.720509]	[60, 122]	[154550392, 154550413]	[154550327, 154550389]
120_5636	chr5	40797791	40798191	+	590	26.0	[11.900691]	[156]	[]	[]	[40798006]	[]
120_5650	chr6	7165025	7165425	+	745	26.0	[8.920127]	[134]	[]	[]	[7165235]	[]
120_5658	chr6	30130959	30131359	+	723	26.0	[7.1942153]	[123]	[8.720509]	[120]	[30131170]	[30131167]
120_567	chr5	75236773	75237173	+	1000	78.0	[14.663861]	[130]	[]	[]	[75236982]	[]
120_5672	chr6	53573326	53573726	+	625	26.0	[]	[]	[16.446117]	[81]	[]	[53573505]
120_5673	chr6	99425793	99426193	+	741	26.0	[]	[]	[7.785617, 6.080818]	[127, 166]	[]	[99425987, 99426026]
120_568	chr6	31972258	31972658	+	1000	78.0	[7.353675]	[174]	[]	[]	[31972464]	[]
120_5688	chr7	131111216	131111616	+	670	26.0	[]	[]	[10.702384]	[204]	[]	[131111447]
120_5689	chr7	140062828	140063228	+	661	26.0	[7.1501074]	[172]	[]	[]	[140063074]	[]
120_569	chr7	100015341	100015741	+	1000	78.0	[9.8508215, 7.5894604]	[108, 127]	[11.899101]	[150]	[100015541, 100015560]	[100015583]
120_5693	chr7	150961990	150962390	+	833	26.0	[5.92804]	[126]	[]	[]	[150962195]	[]
120_5694	chr7	151080682	151081082	+	683	26.0	[8.30505]	[130]	[5.54794]	[86]	[151080903]	[151080859]
120_5699	chr8	123396480	123396880	+	699	26.0	[]	[]	[10.649723]	[101]	[]	[123396668]
120_570	chr9	37800537	37800937	+	1000	78.0	[14.663861]	[163]	[]	[]	[37800785]	[]
120_5703	chr9	113056568	113056968	+	810	26.0	[11.900691]	[139]	[6.097445]	[154]	[113056794]	[113056809]
120_571	chr1	32817179	32817579	+	1000	77.0	[5.9205213]	[132]	[]	[]	[32817403]	[]
120_5719	chr9	133417876	133418276	+	793	26.0	[9.8508215, 5.5508943]	[61, 96]	[]	[]	[133418034, 133418069]	[]
120_572	chr1	37989884	37990284	+	1000	77.0	[14.663861]	[100]	[]	[]	[37990083]	[]
120_5721	chr9	137277413	137277813	+	783	26.0	[]	[]	[8.307604]	[131]	[]	[137277588]
120_5727	chrX	48911440	48911840	+	621	26.0	[]	[]	[8.070155]	[201]	[]	[48911679]
120_5729	chrX	130166045	130166445	+	631	26.0	[]	[]	[6.533397]	[111]	[]	[130166248]
120_573	chr1	46303425	46303825	+	1000	77.0	[]	[]	[14.663861, 8.183473]	[141, 161]	[]	[46303651, 46303671]
120_574	chr1	109283075	109283475	+	1000	77.0	[14.663861]	[102]	[5.92804]	[95]	[109283254]	[109283247]
120_5744	chr1	28259153	28259553	+	659	25.0	[]	[]	[6.7590513]	[152]	[]	[28259343]
120_5757	chr1	53014727	53015127	+	697	25.0	[6.116678]	[136]	[]	[]	[53014934]	[]
120_5758	chr1	53889615	53890015	+	704	25.0	[11.899101]	[144]	[]	[]	[53889793]	[]
120_576	chr10	43574438	43574838	+	1000	77.0	[]	[]	[14.663861]	[125]	[]	[43574649]
120_5769	chr1	151611719	151612119	+	733	25.0	[]	[]	[8.312699]	[91]	[]	[151611894]
120_5773	chr1	156385559	156385959	+	739	25.0	[7.104724]	[126]	[]	[]	[156385759]	[]
120_5779	chr1	193070355	193070755	+	614	25.0	[16.446117]	[128]	[]	[]	[193070546]	[]
120_578	chr17	58352045	58352445	+	1000	77.0	[]	[]	[14.663861, 6.1569576, 11.419997]	[92, 107, 113]	[]	[58352226, 58352241, 58352247]
120_5783	chr1	212284253	212284653	+	558	25.0	[]	[]	[7.824828]	[100]	[]	[212284416]
120_5789	chr1	230066515	230066915	+	750	25.0	[6.155368]	[161]	[]	[]	[230066737]	[]
120_5795	chr10	28839637	28840037	+	662	25.0	[10.649723]	[168]	[7.579411]	[165]	[28839866]	[28839863]
120_5797	chr10	35090442	35090842	+	678	25.0	[]	[]	[6.8745704]	[84]	[]	[35090600]
120_580	chr19	10928514	10928914	+	1000	77.0	[]	[]	[10.547535, 16.446117, 6.2644196]	[73, 118, 151]	[]	[10928676, 10928721, 10928754]
120_5806	chr10	101588072	101588472	+	582	25.0	[14.663861]	[125]	[]	[]	[101588271]	[]
120_5807	chr10	102393885	102394285	+	757	25.0	[]	[]	[6.8745704, 6.2567697]	[156, 166]	[]	[102394115, 102394125]
120_5808	chr10	132555208	132555608	+	550	25.0	[9.833897]	[124]	[]	[]	[132555419]	[]
120_5809	chr11	6606901	6607301	+	743	25.0	[10.702384]	[120]	[6.669387]	[144]	[6607092]	[6607116]
120_5818	chr11	71800338	71800738	+	736	25.0	[]	[]	[11.899101]	[117]	[]	[71800547]
120_5823	chr11	130916298	130916698	+	550	25.0	[]	[]	[9.8508215]	[135]	[]	[130916477]
120_5828	chr12	53727287	53727687	+	544	25.0	[]	[]	[7.032336]	[144]	[]	[53727462]
120_5833	chr12	121399520	121399920	+	685	25.0	[6.133603]	[231]	[]	[]	[121399766]	[]
120_5834	chr13	23889224	23889624	+	742	25.0	[]	[]	[9.8508215]	[133]	[]	[23889437]
120_585	chr4	39638889	39639289	+	1000	77.0	[]	[]	[12.43198]	[138]	[]	[39639115]
120_5856	chr14	92794150	92794550	+	758	25.0	[9.8508215]	[73]	[]	[]	[92794322]	[]
120_5859	chr15	43510782	43511182	+	726	25.0	[9.135932]	[93]	[]	[]	[43510951]	[]
120_586	chr6	30557023	30557423	+	1000	77.0	[13.550472, 9.8508215, 5.418713]	[113, 160, 166]	[8.720509]	[110]	[30557218, 30557265, 30557271]	[30557215]
120_5865	chr15	59657320	59657720	+	756	25.0	[12.6155815, 6.1561913]	[125, 144]	[]	[]	[59657526, 59657545]	[]
120_587	chr7	44490484	44490884	+	1000	77.0	[]	[]	[14.663861, 16.446117]	[84, 133]	[]	[44490663, 44490712]
120_5875	chr16	30534806	30535206	+	731	25.0	[]	[]	[7.353675]	[168]	[]	[30535052]
120_5884	chr16	85569792	85570192	+	793	25.0	[]	[]	[9.8508215]	[123]	[]	[85570007]
120_5885	chr16	85613087	85613487	+	797	25.0	[9.8508215]	[114]	[]	[]	[85613256]	[]
120_5889	chr17	8154142	8154542	+	724	25.0	[6.8745704]	[144]	[]	[]	[8154341]	[]
120_5891	chr17	17281128	17281528	+	713	25.0	[]	[]	[11.900691]	[145]	[]	[17281298]
120_5892	chr17	21214033	21214433	+	767	25.0	[10.087307, 7.353675, 6.1042967]	[101, 143, 159]	[]	[]	[21214216, 21214258, 21214274]	[]
120_59	chr19	40420795	40421195	+	1000	246.0	[]	[]	[7.0910826, 6.1569576]	[100, 119]	[]	[40420992, 40421011]
120_590	chr1	163321613	163322013	+	1000	76.0	[]	[]	[8.920127]	[83]	[]	[163321784]
120_5903	chr17	55750886	55751286	+	756	25.0	[11.899101]	[132]	[]	[]	[55751116]	[]
120_5904	chr17	58417364	58417764	+	781	25.0	[6.155368]	[143]	[]	[]	[58417539]	[]
120_591	chr1	169794742	169795142	+	1000	76.0	[]	[]	[6.116678]	[111]	[]	[169794945]
120_5913	chr18	46104399	46104799	+	763	25.0	[]	[]	[5.798541]	[122]	[]	[46104557]
120_5922	chr19	13154236	13154636	+	733	25.0	[]	[]	[7.9376245]	[127]	[]	[13154400]
120_5927	chr19	44071927	44072327	+	762	25.0	[]	[]	[11.900691]	[128]	[]	[44072131]
120_593	chr15	101652251	101652651	+	1000	76.0	[]	[]	[11.419997]	[151]	[]	[101652499]
120_5939	chr19	55452944	55453344	+	714	25.0	[]	[]	[8.898363]	[110]	[]	[55453140]
120_5940	chr19	57614068	57614468	+	666	25.0	[7.1501074]	[204]	[16.446117]	[112]	[57614316]	[57614224]
120_5948	chr2	58241285	58241685	+	732	25.0	[6.401216, 9.997651]	[137, 207]	[]	[]	[58241444, 58241514]	[]
120_595	chr2	171922212	171922612	+	1000	76.0	[]	[]	[14.663861]	[139]	[]	[171922435]
120_5952	chr2	85327788	85328188	+	721	25.0	[]	[]	[7.353675]	[101]	[]	[85327977]
120_5953	chr2	95121687	95122087	+	680	25.0	[6.0441613]	[117]	[]	[]	[95121887]	[]
120_5954	chr2	108594939	108595339	+	661	25.0	[5.87242]	[148]	[]	[]	[108595153]	[]
120_5955	chr2	121649848	121650248	+	548	25.0	[14.663861]	[172]	[10.087307]	[112]	[121650097]	[121650037]
120_5957	chr2	159286764	159287164	+	628	25.0	[]	[]	[9.914867]	[115]	[]	[159286957]
120_596	chr2	237085661	237086061	+	1000	76.0	[8.601443]	[75]	[]	[]	[237085830]	[]
120_5963	chr2	196068733	196069133	+	744	25.0	[9.8508215]	[89]	[12.7289]	[57]	[196068918]	[196068886]
120_5964	chr2	231464755	231465155	+	723	25.0	[16.446117]	[92]	[6.0731683]	[114]	[231464944]	[231464966]
120_5965	chr20	18507332	18507732	+	559	25.0	[]	[]	[9.63774, 7.898935]	[134, 204]	[]	[18507495, 18507565]
120_5967	chr20	36556483	36556883	+	730	25.0	[6.8303165]	[122]	[]	[]	[36556671]	[]
120_597	chr3	10320957	10321357	+	1000	76.0	[]	[]	[14.663861]	[61]	[]	[10321118]
120_5974	chr21	32393078	32393478	+	667	25.0	[9.63774]	[239]	[]	[]	[32393325]	[]
120_6007	chr22	20979504	20979904	+	708	25.0	[5.4549427]	[167]	[]	[]	[20979675]	[]
120_601	chr6	26031781	26032181	+	1000	76.0	[5.450635]	[87]	[]	[]	[26031959]	[]
120_6017	chr22	21944273	21944673	+	703	25.0	[5.95339]	[144]	[]	[]	[21944438]	[]
120_602	chr6	36885698	36886098	+	1000	76.0	[7.353675, 6.133603]	[104, 187]	[9.8508215]	[171]	[36885860, 36885943]	[36885927]
120_603	chr7	99558432	99558832	+	1000	76.0	[14.663861]	[137]	[8.499255]	[72]	[99558664]	[99558599]
120_606	chr1	247111742	247112142	+	1000	75.0	[16.446117]	[89]	[]	[]	[247111930]	[]
120_6064	chr3	48016116	48016516	+	730	25.0	[6.6882463]	[183]	[]	[]	[48016332]	[]
120_6066	chr3	100400929	100401329	+	540	25.0	[13.681358, 6.401216]	[78, 153]	[]	[]	[100401101, 100401176]	[]
120_6069	chr3	170869944	170870344	+	718	25.0	[8.183473]	[86]	[]	[]	[170870104]	[]
120_6070	chr3	184185698	184186098	+	647	25.0	[8.601443]	[177]	[]	[]	[184185923]	[]
120_6075	chr4	169757776	169758176	+	725	25.0	[]	[]	[9.8508215]	[88]	[]	[169757939]
120_608	chr11	83193466	83193866	+	1000	75.0	[16.446117, 6.3700876, 8.69865]	[92, 118, 138]	[]	[]	[83193655, 83193681, 83193701]	[]
120_6081	chr5	76774533	76774933	+	753	25.0	[8.801478]	[94]	[]	[]	[76774703]	[]
120_6082	chr5	78483788	78484188	+	649	25.0	[6.1569576]	[118]	[]	[]	[78483993]	[]
120_6084	chr5	94618454	94618854	+	743	25.0	[8.898363]	[67]	[9.8508215]	[85]	[94618613]	[94618631]
120_6091	chr6	13573874	13574274	+	782	25.0	[8.215395]	[182]	[]	[]	[13574062]	[]
120_61	chr12	50222519	50222919	+	1000	234.0	[8.920127]	[80]	[]	[]	[50222699]	[]
120_610	chr13	111153449	111153849	+	1000	75.0	[]	[]	[14.663861, 6.8718476]	[108, 127]	[]	[111153647, 111153666]
120_611	chr15	74461030	74461430	+	1000	75.0	[]	[]	[13.681358]	[159]	[]	[74461274]
120_6113	chr6	161273928	161274328	+	699	25.0	[]	[]	[5.95339]	[156]	[]	[161274146]
120_6114	chr7	6081308	6081708	+	805	25.0	[12.6155815]	[103]	[]	[]	[6081499]	[]
120_6117	chr7	65373673	65374073	+	724	25.0	[]	[]	[9.8508215]	[115]	[]	[65373830]
120_613	chr17	35578386	35578786	+	1000	75.0	[8.898363]	[112]	[]	[]	[35578582]	[]
120_6136	chr7	111741721	111742121	+	737	25.0	[5.7260623]	[177]	[]	[]	[111741965]	[]
120_614	chr19	13838975	13839375	+	1000	75.0	[13.550472]	[111]	[]	[]	[13839172]	[]
120_6159	chr8	123042118	123042518	+	748	25.0	[9.927981]	[154]	[5.5418797, 9.833897]	[123, 129]	[123042342]	[123042311, 123042317]
120_616	chr2	9423391	9423791	+	1000	75.0	[16.446117]	[122]	[]	[]	[9423607]	[]
120_6162	chr9	4740979	4741379	+	698	25.0	[12.6155815]	[192]	[]	[]	[4741219]	[]
120_6163	chr9	37913624	37914024	+	699	25.0	[]	[]	[6.155368]	[87]	[]	[37913804]
120_6169	chr9	124771161	124771561	+	722	25.0	[8.204471]	[185]	[]	[]	[124771369]	[]
120_618	chr21	28992731	28993131	+	1000	75.0	[]	[]	[11.900691]	[133]	[]	[28992954]
120_6184	chr9	132670026	132670426	+	751	25.0	[]	[]	[6.533397]	[205]	[]	[132670236]
120_6192	chrX	130060358	130060758	+	646	25.0	[11.419997]	[104]	[]	[]	[130060554]	[]
120_6193	chrX	150693715	150694115	+	655	25.0	[]	[]	[10.118435, 14.663861]	[87, 148]	[]	[150693902, 150693963]
120_6196	chrY	11333002	11333402	+	736	25.0	[]	[]	[5.645092]	[65]	[]	[11333158]
120_620	chr3	139389456	139389856	+	1000	75.0	[]	[]	[12.6155815]	[97]	[]	[139389652]
120_621	chr5	34915382	34915782	+	1000	75.0	[11.616154]	[130]	[]	[]	[34915605]	[]
120_6213	chr1	36160851	36161251	+	673	24.0	[10.702384]	[124]	[]	[]	[36161054]	[]
120_6223	chr1	47334621	47335021	+	677	24.0	[]	[]	[10.702384]	[136]	[]	[47334822]
120_623	chr6	28141650	28142050	+	1000	75.0	[13.550472]	[109]	[10.785713]	[106]	[28141844]	[28141841]
120_6234	chr1	173824993	173825393	+	711	24.0	[7.710297]	[165]	[8.215395]	[162]	[173825179]	[173825176]
120_6235	chr1	179081604	179082004	+	578	24.0	[7.043712]	[154]	[]	[]	[179081774]	[]
120_624	chr6	41072342	41072742	+	1000	75.0	[7.579411]	[130]	[14.663861]	[127]	[41072560]	[41072557]
120_625	chr7	130205210	130205610	+	1000	75.0	[5.9205213]	[157]	[]	[]	[130205384]	[]
120_6266	chr10	133308650	133309050	+	654	24.0	[10.118435]	[126]	[8.876061]	[147]	[133308864]	[133308885]
120_627	chr1	143245630	143246030	+	1000	74.0	[]	[]	[5.840594]	[80]	[]	[143245810]
120_6272	chr11	65571901	65572301	+	596	24.0	[6.1561913]	[109]	[]	[]	[65572082]	[]
120_6289	chr12	111445967	111446367	+	689	24.0	[13.681358, 7.9376245]	[93, 133]	[]	[]	[111446159, 111446199]	[]
120_629	chr1	179882540	179882940	+	1000	74.0	[8.145725, 6.1569576]	[54, 153]	[12.43198]	[131]	[179882691, 179882790]	[179882768]
120_630	chr11	3057266	3057666	+	1000	74.0	[12.6155815, 9.434147]	[69, 139]	[7.5894604]	[98]	[3057433, 3057503]	[3057462]
120_6315	chr14	51240018	51240418	+	626	24.0	[10.118435]	[170]	[]	[]	[51240241]	[]
120_6319	chr15	30625472	30625872	+	664	24.0	[5.4413013]	[142]	[]	[]	[30625668]	[]
120_632	chr15	65869229	65869629	+	1000	74.0	[12.6155815, 10.946643]	[87, 120]	[5.5418797]	[96]	[65869411, 65869444]	[65869420]
120_6321	chr15	69059089	69059489	+	669	24.0	[6.8718476]	[160]	[]	[]	[69059301]	[]
120_6328	chr16	20741539	20741939	+	657	24.0	[]	[]	[5.54029]	[133]	[]	[20741694]
120_6332	chr16	67246142	67246542	+	690	24.0	[6.133603, 6.116678]	[123, 137]	[]	[]	[67246357, 67246371]	[]
120_6340	chr17	40287516	40287916	+	675	24.0	[8.499255]	[111]	[]	[]	[40287682]	[]
120_6356	chr19	984150	984550	+	731	24.0	[]	[]	[6.8277817]	[113]	[]	[984328]
120_6357	chr19	1354558	1354958	+	702	24.0	[5.54794]	[78]	[6.2644196]	[148]	[1354735]	[1354805]
120_6363	chr19	14496379	14496779	+	687	24.0	[]	[]	[8.69865]	[100]	[]	[14496552]
120_6364	chr19	17719211	17719611	+	702	24.0	[]	[]	[5.8366838, 11.616154]	[104, 126]	[]	[17719410, 17719432]
120_6379	chr19	55643353	55643753	+	700	24.0	[8.315654]	[103]	[]	[]	[55643523]	[]
120_638	chr4	932235	932635	+	1000	74.0	[]	[]	[6.8718476, 14.663861, 5.54794]	[60, 135, 150]	[]	[932387, 932462, 932477]
120_6384	chr2	38875750	38876150	+	687	24.0	[]	[]	[9.8508215]	[145]	[]	[38875966]
120_6387	chr2	68774516	68774916	+	651	24.0	[]	[]	[11.899101]	[163]	[]	[68774765]
120_639	chr4	8440547	8440947	+	1000	74.0	[]	[]	[12.7289]	[82]	[]	[8440720]
120_6396	chr2	135530454	135530854	+	745	24.0	[]	[]	[9.63774]	[158]	[]	[135530678]
120_640	chr4	76148322	76148722	+	1000	74.0	[9.833897]	[94]	[16.446117]	[155]	[76148500]	[76148561]
120_641	chr4	82373970	82374370	+	1000	74.0	[16.446117]	[100]	[]	[]	[82374167]	[]
120_6416	chr22	19036941	19037341	+	568	24.0	[]	[]	[6.155368]	[134]	[]	[19037101]
120_642	chr5	150700465	150700865	+	1000	74.0	[]	[]	[14.663861]	[98]	[]	[150700659]
120_645	chr7	5045592	5045992	+	1000	74.0	[]	[]	[16.446117]	[111]	[]	[5045790]
120_6454	chr22	22406562	22406962	+	615	24.0	[5.676263]	[113]	[]	[]	[22406760]	[]
120_6489	chr3	75785344	75785744	+	693	24.0	[]	[]	[13.550472]	[124]	[]	[75785568]
120_6490	chr3	138862620	138863020	+	617	24.0	[6.1569576]	[93]	[]	[]	[138862783]	[]
120_6496	chr4	2468863	2469263	+	640	24.0	[8.070155, 11.900691]	[96, 160]	[]	[]	[2469042, 2469106]	[]
120_6497	chr4	2755885	2756285	+	675	24.0	[9.8508215]	[144]	[]	[]	[2756064]	[]
120_6509	chr5	65624770	65625170	+	635	24.0	[]	[]	[7.785617]	[227]	[]	[65624998]
120_651	chr1	99766426	99766826	+	1000	73.0	[]	[]	[16.446117]	[115]	[]	[99766633]
120_6515	chr5	172006738	172007138	+	709	24.0	[]	[]	[9.833897, 6.8718476]	[147, 168]	[]	[172006904, 172006925]
120_6540	chr6	72580369	72580769	+	584	24.0	[]	[]	[11.899101]	[105]	[]	[72580548]
120_6541	chr6	117675188	117675588	+	632	24.0	[5.819759]	[134]	[]	[]	[117675397]	[]
120_6542	chr6	125301563	125301963	+	667	24.0	[7.6939425, 11.899101]	[136, 198]	[]	[]	[125301719, 125301781]	[]
120_655	chr17	30906069	30906469	+	1000	73.0	[]	[]	[16.446117]	[68]	[]	[30906237]
120_6556	chr7	64665893	64666293	+	687	24.0	[]	[]	[9.8508215]	[140]	[]	[64666114]
120_656	chr19	1479065	1479465	+	1000	73.0	[]	[]	[14.663861]	[112]	[]	[1479254]
120_6566	chr7	100852055	100852455	+	615	24.0	[7.353675]	[61]	[]	[]	[100852213]	[]
120_658	chr19	19663524	19663924	+	1000	73.0	[]	[]	[12.6155815, 7.585262, 16.446117]	[70, 93, 107]	[]	[19663686, 19663709, 19663723]
120_659	chr20	45791692	45792092	+	1000	73.0	[]	[]	[9.8508215]	[140]	[]	[45791909]
120_6592	chr8	93740775	93741175	+	709	24.0	[5.909324]	[142]	[]	[]	[93741011]	[]
120_66	chr22	22559102	22559502	+	1000	223.0	[10.649723]	[77]	[]	[]	[22559279]	[]
120_6623	chrX	40175635	40176035	+	609	24.0	[8.524351]	[131]	[7.1942153]	[128]	[40175800]	[40175797]
120_6625	chrX	71283414	71283814	+	688	24.0	[]	[]	[8.181883]	[143]	[]	[71283635]
120_6626	chrX	78103831	78104231	+	580	24.0	[8.876061, 8.932364]	[140, 153]	[6.155368]	[90]	[78104041, 78104054]	[78103991]
120_6627	chrX	152958840	152959240	+	694	24.0	[]	[]	[6.080818]	[120]	[]	[152959049]
120_664	chr3	44624795	44625195	+	1000	73.0	[16.446117]	[125]	[]	[]	[44625007]	[]
120_6652	chr1	39883256	39883656	+	574	23.0	[6.0731683]	[181]	[]	[]	[39883457]	[]
120_6653	chr1	42952523	42952923	+	555	23.0	[8.920127]	[101]	[]	[]	[42952716]	[]
