#PeakID(python identify_motif.py ./ENCODE_processed_files/CUX1_idr.fa CUX1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
152_5888	chr16	56423997	56424397	+	1000	45.0	[10.203943]	[138]	[6.0151424]	[138]	[56424192]	[56424192]
152_590	chrX	9462947	9463347	+	1000	112.0	[10.203943]	[104]	[6.0151424]	[104]	[9463151]	[9463151]
152_5902	chr17	42518903	42519303	+	936	45.0	[6.0151424]	[225]	[10.203943]	[225]	[42519149]	[42519149]
152_5904	chr17	48892806	48893206	+	1000	45.0	[10.203943]	[137]	[6.0151424]	[137]	[48893019]	[48893019]
152_5934	chr2	68250684	68251084	+	1000	45.0	[10.935475, 10.935475]	[101, 115]	[10.935475, 10.935475]	[101, 115]	[68250852, 68250866]	[68250852, 68250866]
152_5940	chr2	225282853	225283253	+	1000	45.0	[6.0151424]	[131]	[10.203943]	[131]	[225283080]	[225283080]
152_5967	chr22	21788570	21788970	+	1000	45.0	[10.203943]	[169]	[6.0151424]	[169]	[21788788]	[21788788]
152_5975	chr22	22551315	22551715	+	1000	45.0	[]	[]	[5.975493]	[166]	[]	[22551547]
152_5986	chr22	24482482	24482882	+	1000	45.0	[10.203943]	[93]	[6.0151424]	[93]	[24482641]	[24482641]
152_5998	chr3	45088705	45089105	+	1000	45.0	[6.0151424]	[151]	[10.203943]	[151]	[45088933]	[45088933]
152_6004	chr3	158111700	158112100	+	1000	45.0	[10.203943]	[72]	[6.0151424]	[72]	[158111862]	[158111862]
152_6007	chr3	193592793	193593193	+	1000	45.0	[10.203943]	[72]	[6.0151424]	[72]	[193592944]	[193592944]
152_6012	chr4	70706244	70706644	+	1000	45.0	[6.0151424]	[91]	[10.203943]	[91]	[70706405]	[70706405]
152_6014	chr4	79182181	79182581	+	1000	45.0	[10.203943]	[98]	[6.0151424]	[98]	[79182371]	[79182371]
152_6023	chr4	139082622	139083022	+	1000	45.0	[10.935475]	[189]	[10.935475]	[189]	[139082847]	[139082847]
152_6024	chr4	139656508	139656908	+	1000	45.0	[6.0151424]	[105]	[10.203943]	[105]	[139656673]	[139656673]
152_6032	chr5	109191204	109191604	+	1000	45.0	[6.0151424]	[114]	[10.203943]	[114]	[109191413]	[109191413]
152_6041	chr6	15343561	15343961	+	1000	45.0	[6.0151424]	[111]	[10.203943]	[111]	[15343749]	[15343749]
152_6056	chr6	49650586	49650986	+	1000	45.0	[6.0151424]	[187]	[10.203943]	[187]	[49650829]	[49650829]
152_6060	chr6	107539222	107539622	+	1000	45.0	[10.203943]	[95]	[6.0151424]	[95]	[107539410]	[107539410]
152_607	chr1	168321032	168321432	+	1000	109.0	[10.203943]	[125]	[6.0151424]	[125]	[168321252]	[168321252]
152_6075	chr7	13989493	13989893	+	1000	45.0	[]	[]	[5.975493]	[143]	[]	[13989729]
152_6079	chr7	103919778	103920178	+	1000	45.0	[6.0151424]	[100]	[10.203943]	[100]	[103919967]	[103919967]
152_608	chr1	172401864	172402264	+	1000	109.0	[6.0151424]	[92]	[10.203943]	[92]	[172402040]	[172402040]
152_6096	chr8	8845071	8845471	+	1000	45.0	[10.203943]	[154]	[6.0151424]	[154]	[8845307]	[8845307]
152_6109	chr8	140790700	140791100	+	1000	45.0	[10.203943]	[85]	[6.0151424]	[85]	[140790879]	[140790879]
152_611	chr12	82358253	82358653	+	1000	109.0	[10.203943]	[100]	[6.0151424]	[100]	[82358447]	[82358447]
152_6112	chr9	71638505	71638905	+	1000	45.0	[6.0151424]	[116]	[10.203943]	[116]	[71638694]	[71638694]
152_6113	chr9	85740733	85741133	+	1000	45.0	[10.935475]	[89]	[10.935475]	[89]	[85740912]	[85740912]
152_6135	chr1	920781	921181	+	1000	44.0	[6.0151424, 6.0151424]	[163, 167]	[10.203943, 10.203943, 5.975493]	[163, 167, 179]	[921011, 921015]	[921011, 921015, 921027]
152_6141	chr1	15849220	15849620	+	1000	44.0	[6.0151424]	[118]	[10.203943]	[118]	[15849412]	[15849412]
152_6148	chr1	28113008	28113408	+	1000	44.0	[10.203943]	[153]	[6.0151424]	[153]	[28113245]	[28113245]
152_6154	chr1	38992367	38992767	+	1000	44.0	[10.935475]	[127]	[10.935475]	[127]	[38992581]	[38992581]
152_6172	chr1	149885057	149885457	+	1000	44.0	[10.203943]	[105]	[6.0151424]	[105]	[149885256]	[149885256]
152_6173	chr1	150234331	150234731	+	1000	44.0	[10.935475]	[116]	[10.935475]	[116]	[150234542]	[150234542]
152_6195	chr10	12710725	12711125	+	1000	44.0	[10.203943]	[91]	[6.0151424, 5.975493]	[91, 137]	[12710902]	[12710902, 12710948]
152_620	chr3	193660675	193661075	+	1000	109.0	[5.975493, 6.0151424]	[136, 174]	[10.203943]	[174]	[193660874, 193660912]	[193660912]
152_6202	chr10	42088358	42088758	+	1000	44.0	[]	[]	[5.975493]	[95]	[]	[42088553]
152_6209	chr10	122932369	122932769	+	1000	44.0	[10.203943, 10.203943, 5.975493]	[127, 160, 169]	[6.0151424, 6.0151424]	[127, 160]	[122932538, 122932571, 122932580]	[122932538, 122932571]
152_6219	chr11	90223560	90223960	+	1000	44.0	[10.203943]	[175]	[6.0151424]	[175]	[90223759]	[90223759]
152_622	chr6	17869661	17870061	+	1000	109.0	[10.203943]	[117]	[6.0151424]	[117]	[17869870]	[17869870]
152_6227	chr12	6470691	6471091	+	1000	44.0	[10.203943]	[92]	[6.0151424]	[92]	[6470879]	[6470879]
152_6230	chr12	22544362	22544762	+	1000	44.0	[10.935475]	[100]	[10.935475]	[100]	[22544536]	[22544536]
152_6249	chr13	93269211	93269611	+	1000	44.0	[6.0151424, 10.203943]	[91, 113]	[10.203943, 6.0151424]	[91, 113]	[93269395, 93269417]	[93269395, 93269417]
152_6264	chr15	67720534	67720934	+	1000	44.0	[10.203943]	[95]	[6.0151424]	[95]	[67720702]	[67720702]
152_6267	chr15	96468051	96468451	+	917	44.0	[10.203943, 6.0151424, 10.203943]	[69, 82, 86]	[6.0151424, 10.203943, 6.0151424]	[69, 82, 86]	[96468215, 96468228, 96468232]	[96468215, 96468228, 96468232]
152_6279	chr16	87389250	87389650	+	1000	44.0	[]	[]	[5.975493]	[111]	[]	[87389451]
152_6297	chr18	9950349	9950749	+	1000	44.0	[6.0151424]	[238]	[10.203943]	[238]	[9950593]	[9950593]
152_6298	chr18	23442986	23443386	+	1000	44.0	[6.0151424, 6.0151424]	[123, 172]	[10.203943, 10.203943]	[123, 172]	[23443178, 23443227]	[23443178, 23443227]
152_6302	chr19	13061129	13061529	+	1000	44.0	[10.203943]	[91]	[6.0151424]	[91]	[13061285]	[13061285]
152_6303	chr19	13154976	13155376	+	905	44.0	[10.935475]	[125]	[10.935475]	[125]	[13155197]	[13155197]
152_6319	chr2	38690918	38691318	+	787	44.0	[10.203943]	[150]	[6.0151424]	[150]	[38691162]	[38691162]
152_6333	chr2	209208067	209208467	+	1000	44.0	[10.203943]	[131]	[6.0151424]	[131]	[209208280]	[209208280]
152_6336	chr20	6034478	6034878	+	1000	44.0	[6.0151424]	[145]	[10.203943]	[145]	[6034684]	[6034684]
152_6368	chr22	22369061	22369461	+	1000	44.0	[10.203943]	[121]	[6.0151424]	[121]	[22369260]	[22369260]
152_6383	chr22	31895861	31896261	+	1000	44.0	[6.0151424]	[92]	[10.203943]	[92]	[31896044]	[31896044]
152_6384	chr22	39927431	39927831	+	1000	44.0	[10.935475]	[126]	[10.935475]	[126]	[39927649]	[39927649]
152_6395	chr3	43476706	43477106	+	1000	44.0	[10.203943, 10.203943]	[102, 121]	[6.0151424, 6.0151424]	[102, 121]	[43476876, 43476895]	[43476876, 43476895]
152_64	chr21	29641943	29642343	+	1000	257.0	[10.935475]	[114]	[5.975493, 10.935475]	[91, 114]	[29642155]	[29642132, 29642155]
152_640	chr2	144441674	144442074	+	1000	107.0	[6.0151424]	[115]	[10.203943]	[115]	[144441864]	[144441864]
152_6402	chr3	152961263	152961663	+	1000	44.0	[10.203943]	[149]	[6.0151424]	[149]	[152961473]	[152961473]
152_6414	chr4	56434374	56434774	+	1000	44.0	[]	[]	[5.975493]	[109]	[]	[56434581]
152_6418	chr4	89055324	89055724	+	1000	44.0	[10.203943]	[105]	[6.0151424]	[105]	[89055517]	[89055517]
152_6426	chr5	65742548	65742948	+	1000	44.0	[5.975493]	[141]	[]	[]	[65742789]	[]
152_643	chr22	22838607	22839007	+	1000	107.0	[10.203943]	[131]	[6.0151424]	[131]	[22838822]	[22838822]
152_6433	chr5	122112093	122112493	+	1000	44.0	[10.203943]	[123]	[6.0151424]	[123]	[122112304]	[122112304]
152_644	chr3	17422628	17423028	+	1000	107.0	[6.0151424, 6.0151424, 6.0151424]	[108, 115, 149]	[10.203943, 10.203943, 10.203943]	[108, 115, 149]	[17422821, 17422828, 17422862]	[17422821, 17422828, 17422862]
152_645	chr6	6886351	6886751	+	1000	107.0	[6.0151424]	[91]	[10.203943]	[91]	[6886537]	[6886537]
152_6487	chr7	123624563	123624963	+	1000	44.0	[]	[]	[5.975493]	[123]	[]	[123624737]
152_6489	chr7	123723965	123724365	+	1000	44.0	[10.203943]	[94]	[6.0151424]	[94]	[123724143]	[123724143]
152_649	chr7	94087714	94088114	+	1000	107.0	[10.935475]	[97]	[10.935475]	[97]	[94087907]	[94087907]
152_6490	chr7	123756581	123756981	+	1000	44.0	[6.0151424]	[115]	[10.203943]	[115]	[123756794]	[123756794]
152_650	chr7	129750030	129750430	+	1000	107.0	[10.203943]	[87]	[6.0151424]	[87]	[129750197]	[129750197]
152_6500	chr8	2641377	2641777	+	1000	44.0	[10.203943]	[103]	[6.0151424]	[103]	[2641575]	[2641575]
152_6503	chr8	65562066	65562466	+	1000	44.0	[6.0151424]	[143]	[10.203943]	[143]	[65562293]	[65562293]
152_6513	chr9	123834825	123835225	+	1000	44.0	[10.203943]	[126]	[6.0151424]	[126]	[123835039]	[123835039]
152_6528	chrX	23781349	23781749	+	1000	44.0	[]	[]	[5.975493]	[174]	[]	[23781561]
152_6530	chrX	71107816	71108216	+	1000	44.0	[6.0151424]	[109]	[10.203943]	[109]	[71108022]	[71108022]
152_6534	chr1	10034477	10034877	+	1000	43.0	[5.975493]	[131]	[]	[]	[10034676]	[]
152_6536	chr1	10415204	10415604	+	1000	43.0	[5.975493]	[190]	[]	[]	[10415433]	[]
152_6538	chr1	12437273	12437673	+	1000	43.0	[6.0151424]	[81]	[10.203943]	[81]	[12437437]	[12437437]
152_6546	chr1	25435863	25436263	+	1000	43.0	[6.0151424, 10.935475]	[111, 135]	[10.203943, 10.935475]	[111, 135]	[25436061, 25436085]	[25436061, 25436085]
152_6549	chr1	31183915	31184315	+	1000	43.0	[6.0151424]	[105]	[10.203943]	[105]	[31184093]	[31184093]
152_6571	chr1	167862685	167863085	+	1000	43.0	[]	[]	[5.975493]	[168]	[]	[167862929]
152_66	chr7	137967384	137967784	+	1000	257.0	[6.0151424]	[117]	[10.203943]	[117]	[137967597]	[137967597]
152_6602	chr10	3775597	3775997	+	1000	43.0	[6.0151424]	[111]	[10.203943]	[111]	[3775785]	[3775785]
152_6618	chr10	106819516	106819916	+	1000	43.0	[10.203943]	[118]	[6.0151424]	[118]	[106819734]	[106819734]
152_6622	chr11	6926904	6927304	+	1000	43.0	[6.0151424, 10.203943]	[119, 153]	[10.203943, 6.0151424]	[119, 153]	[6927120, 6927154]	[6927120, 6927154]
152_6627	chr11	44338209	44338609	+	1000	43.0	[10.935475]	[169]	[10.935475]	[169]	[44338448]	[44338448]
152_6629	chr11	100576323	100576723	+	1000	43.0	[10.935475]	[106]	[10.935475]	[106]	[100576526]	[100576526]
152_663	chr4	94595822	94596222	+	1000	106.0	[6.0151424]	[91]	[10.203943]	[91]	[94596010]	[94596010]
152_6638	chr12	68746772	68747172	+	1000	43.0	[10.935475]	[197]	[10.935475]	[197]	[68747021]	[68747021]
152_6641	chr12	124564931	124565331	+	1000	43.0	[10.203943]	[150]	[5.975493, 6.0151424]	[142, 150]	[124565176]	[124565168, 124565176]
152_6649	chr14	64844907	64845307	+	1000	43.0	[5.975493]	[78]	[]	[]	[64845079]	[]
152_6653	chr15	80072232	80072632	+	1000	43.0	[]	[]	[5.975493]	[138]	[]	[80072467]
152_6662	chr16	24253088	24253488	+	1000	43.0	[6.0151424]	[88]	[10.203943]	[88]	[24253274]	[24253274]
152_6683	chr17	80124270	80124670	+	1000	43.0	[10.203943, 10.203943]	[65, 74]	[6.0151424, 6.0151424]	[65, 74]	[80124433, 80124442]	[80124433, 80124442]
152_67	chr16	23901072	23901472	+	1000	256.0	[10.935475]	[98]	[10.935475]	[98]	[23901270]	[23901270]
152_6725	chr2	144580697	144581097	+	1000	43.0	[10.203943]	[146]	[6.0151424]	[146]	[144580914]	[144580914]
152_6726	chr2	144682199	144682599	+	1000	43.0	[]	[]	[5.975493]	[171]	[]	[144682394]
152_6727	chr2	145812154	145812554	+	1000	43.0	[10.203943, 6.0151424]	[128, 164]	[6.0151424, 10.203943]	[128, 164]	[145812366, 145812402]	[145812366, 145812402]
152_6732	chr2	170462575	170462975	+	1000	43.0	[10.203943]	[119]	[6.0151424]	[119]	[170462769]	[170462769]
152_6735	chr2	171811092	171811492	+	1000	43.0	[10.203943]	[154]	[6.0151424]	[154]	[171811288]	[171811288]
152_6739	chr2	207531553	207531953	+	1000	43.0	[6.0151424, 6.0151424]	[104, 139]	[10.203943, 10.203943]	[104, 139]	[207531749, 207531784]	[207531749, 207531784]
152_6745	chr20	23092284	23092684	+	1000	43.0	[6.0151424]	[118]	[10.203943]	[118]	[23092463]	[23092463]
152_6752	chr21	14583854	14584254	+	1000	43.0	[]	[]	[5.975493]	[102]	[]	[14584030]
152_6756	chr22	17201277	17201677	+	1000	43.0	[10.203943]	[153]	[6.0151424]	[153]	[17201496]	[17201496]
152_6758	chr22	19807389	19807789	+	1000	43.0	[10.203943]	[140]	[6.0151424]	[140]	[19807616]	[19807616]
152_6806	chr3	183945779	183946179	+	1000	43.0	[10.203943]	[155]	[6.0151424]	[155]	[183945978]	[183945978]
152_6814	chr4	81786021	81786421	+	1000	43.0	[6.0151424]	[141]	[10.203943]	[141]	[81786236]	[81786236]
152_682	chr2	72543529	72543929	+	1000	105.0	[10.203943]	[110]	[6.0151424]	[110]	[72543726]	[72543726]
152_6821	chr5	43514038	43514438	+	1000	43.0	[5.975493, 6.0151424]	[123, 136]	[10.203943]	[136]	[43514243, 43514256]	[43514256]
152_6831	chr5	168786128	168786528	+	1000	43.0	[6.0151424]	[132]	[10.203943]	[132]	[168786351]	[168786351]
152_6838	chr6	14704839	14705239	+	1000	43.0	[10.935475]	[128]	[10.935475]	[128]	[14705030]	[14705030]
152_6845	chr6	30616981	30617381	+	1000	43.0	[5.975493]	[95]	[]	[]	[30617145]	[]
152_6854	chr6	112043554	112043954	+	1000	43.0	[10.203943]	[123]	[6.0151424]	[123]	[112043752]	[112043752]
152_6871	chr7	76355382	76355782	+	1000	43.0	[6.0151424]	[132]	[10.203943]	[132]	[76355613]	[76355613]
152_6889	chr7	127823594	127823994	+	1000	43.0	[6.0151424]	[170]	[10.203943]	[170]	[127823824]	[127823824]
152_6890	chr7	129067798	129068198	+	1000	43.0	[6.0151424]	[110]	[10.203943]	[110]	[129068004]	[129068004]
152_6894	chr7	143305488	143305888	+	1000	43.0	[6.0151424]	[163]	[10.203943]	[163]	[143305735]	[143305735]
152_6896	chr7	148940452	148940852	+	1000	43.0	[10.203943]	[173]	[6.0151424]	[173]	[148940641]	[148940641]
152_6909	chr8	90168642	90169042	+	1000	43.0	[6.0151424]	[147]	[10.203943]	[147]	[90168864]	[90168864]
152_691	chr16	19223261	19223661	+	1000	104.0	[5.975493, 10.203943]	[99, 109]	[6.0151424]	[109]	[19223458, 19223468]	[19223468]
152_6914	chr8	143953713	143954113	+	1000	43.0	[10.203943]	[105]	[6.0151424]	[105]	[143953915]	[143953915]
152_6922	chr9	123003386	123003786	+	1000	43.0	[6.0151424]	[138]	[10.203943]	[138]	[123003603]	[123003603]
152_6948	chr1	26686691	26687091	+	1000	42.0	[]	[]	[5.975493]	[200]	[]	[26686902]
152_695	chr22	26645187	26645587	+	1000	104.0	[10.203943]	[81]	[6.0151424]	[81]	[26645354]	[26645354]
152_6960	chr1	61446638	61447038	+	1000	42.0	[6.0151424]	[78]	[10.203943]	[78]	[61446811]	[61446811]
152_697	chr6	100230109	100230509	+	1000	104.0	[6.0151424, 10.935475, 6.0151424]	[60, 95, 106]	[10.203943, 10.935475, 10.203943]	[60, 95, 106]	[100230268, 100230303, 100230314]	[100230268, 100230303, 100230314]
152_6975	chr1	181084333	181084733	+	1000	42.0	[]	[]	[5.975493]	[219]	[]	[181084571]
152_698	chr6	157240452	157240852	+	1000	104.0	[10.203943]	[150]	[6.0151424]	[150]	[157240666]	[157240666]
152_6983	chr1	220189770	220190170	+	1000	42.0	[5.975493, 6.0151424]	[123, 162]	[10.203943]	[162]	[220189967, 220190006]	[220190006]
152_70	chr19	19489340	19489740	+	1000	253.0	[6.0151424, 6.0151424]	[86, 121]	[10.203943, 10.203943]	[86, 121]	[19489517, 19489552]	[19489517, 19489552]
152_7001	chr10	72689659	72690059	+	1000	42.0	[6.0151424]	[153]	[10.203943]	[153]	[72689908]	[72689908]
152_704	chr10	22029554	22029954	+	1000	103.0	[10.935475]	[114]	[10.935475]	[114]	[22029762]	[22029762]
152_7060	chr14	49868515	49868915	+	1000	42.0	[10.935475]	[97]	[10.935475]	[97]	[49868701]	[49868701]
152_7064	chr15	39213463	39213863	+	1000	42.0	[10.203943]	[93]	[6.0151424]	[93]	[39213654]	[39213654]
152_7065	chr15	41331656	41332056	+	1000	42.0	[10.203943]	[147]	[6.0151424]	[147]	[41331903]	[41331903]
152_7105	chr17	42271476	42271876	+	1000	42.0	[10.203943, 10.203943, 10.203943]	[131, 135, 139]	[6.0151424, 6.0151424, 6.0151424]	[131, 135, 139]	[42271695, 42271699, 42271703]	[42271695, 42271699, 42271703]
152_711	chr2	54589540	54589940	+	1000	103.0	[10.203943]	[119]	[6.0151424]	[119]	[54589758]	[54589758]
152_712	chr2	92081120	92081520	+	1000	103.0	[5.975493]	[93]	[]	[]	[92081310]	[]
152_7121	chr19	4342763	4343163	+	1000	42.0	[10.935475]	[104]	[10.935475]	[104]	[4342966]	[4342966]
152_7130	chr19	50608121	50608521	+	1000	42.0	[5.975493]	[148]	[]	[]	[50608344]	[]
152_7143	chr2	64017667	64018067	+	1000	42.0	[10.203943, 5.975493]	[65, 124]	[6.0151424]	[65]	[64017819, 64017878]	[64017819]
152_7151	chr2	156341332	156341732	+	1000	42.0	[10.935475]	[107]	[10.935475]	[107]	[156341507]	[156341507]
152_7153	chr2	178279173	178279573	+	1000	42.0	[]	[]	[5.975493]	[92]	[]	[178279365]
152_7156	chr2	190465064	190465464	+	1000	42.0	[10.203943]	[88]	[6.0151424]	[88]	[190465247]	[190465247]
152_7158	chr2	196366262	196366662	+	1000	42.0	[5.975493, 10.203943]	[88, 143]	[6.0151424]	[143]	[196366423, 196366478]	[196366478]
152_7162	chr20	49678448	49678848	+	1000	42.0	[10.203943]	[190]	[6.0151424]	[190]	[49678694]	[49678694]
152_7174	chr22	16809143	16809543	+	1000	42.0	[5.975493, 10.203943, 6.0151424]	[119, 123, 132]	[6.0151424, 10.203943]	[123, 132]	[16809307, 16809311, 16809320]	[16809311, 16809320]
152_7179	chr22	20186439	20186839	+	1000	42.0	[6.0151424]	[95]	[10.203943]	[95]	[20186616]	[20186616]
152_7215	chr3	15275176	15275576	+	1000	42.0	[10.203943]	[68]	[6.0151424]	[68]	[15275337]	[15275337]
152_7230	chr3	185913201	185913601	+	1000	42.0	[6.0151424]	[124]	[10.203943]	[124]	[185913423]	[185913423]
152_7242	chr4	108972749	108973149	+	1000	42.0	[10.203943]	[131]	[6.0151424]	[131]	[108972919]	[108972919]
152_7249	chr5	67206892	67207292	+	1000	42.0	[6.0151424]	[84]	[10.203943]	[84]	[67207069]	[67207069]
152_725	chr10	32377559	32377959	+	1000	102.0	[10.203943]	[110]	[6.0151424]	[110]	[32377769]	[32377769]
152_7259	chr5	141832893	141833293	+	1000	42.0	[6.0151424]	[129]	[10.203943]	[129]	[141833111]	[141833111]
152_7271	chr6	10314927	10315327	+	1000	42.0	[10.935475]	[179]	[10.935475]	[179]	[10315167]	[10315167]
152_7273	chr6	11766400	11766800	+	1000	42.0	[10.203943]	[129]	[6.0151424]	[129]	[11766615]	[11766615]
152_7292	chr6	38789161	38789561	+	1000	42.0	[6.0151424]	[128]	[10.203943, 5.975493]	[128, 138]	[38789331]	[38789331, 38789341]
152_7299	chr6	110982003	110982403	+	1000	42.0	[10.935475]	[149]	[10.935475]	[149]	[110982251]	[110982251]
152_73	chr18	3602894	3603294	+	1000	250.0	[]	[]	[5.975493]	[121]	[]	[3603103]
152_7301	chr6	125843548	125843948	+	1000	42.0	[10.203943]	[134]	[6.0151424]	[134]	[125843772]	[125843772]
152_7303	chr6	135195402	135195802	+	1000	42.0	[6.0151424]	[99]	[10.203943]	[99]	[135195576]	[135195576]
152_7315	chr7	8752027	8752427	+	1000	42.0	[10.203943]	[85]	[6.0151424]	[85]	[8752208]	[8752208]
152_732	chr2	170229709	170230109	+	1000	102.0	[10.203943]	[77]	[6.0151424, 5.975493]	[77, 94]	[170229885]	[170229885, 170229902]
152_733	chr2	202911524	202911924	+	1000	102.0	[10.935475]	[100]	[10.935475]	[100]	[202911723]	[202911723]
152_7337	chr7	116339558	116339958	+	1000	42.0	[10.203943]	[97]	[6.0151424]	[97]	[116339746]	[116339746]
152_735	chr3	128170924	128171324	+	1000	102.0	[10.203943]	[140]	[6.0151424]	[140]	[128171157]	[128171157]
152_7356	chr8	58388687	58389087	+	1000	42.0	[10.203943, 10.935475]	[151, 163]	[6.0151424, 10.935475]	[151, 163]	[58388922, 58388934]	[58388922, 58388934]
152_7357	chr8	73296165	73296565	+	1000	42.0	[6.0151424]	[145]	[10.203943]	[145]	[73296397]	[73296397]
152_7360	chr8	100720000	100720400	+	1000	42.0	[6.0151424]	[125]	[10.203943]	[125]	[100720218]	[100720218]
152_7363	chr8	101326891	101327291	+	1000	42.0	[6.0151424]	[146]	[10.203943]	[146]	[101327101]	[101327101]
152_738	chr6	122709922	122710322	+	1000	102.0	[10.935475, 6.0151424, 6.0151424]	[70, 98, 106]	[10.935475, 10.203943, 10.203943]	[70, 98, 106]	[122710080, 122710108, 122710116]	[122710080, 122710108, 122710116]
152_7397	chrX	24025994	24026394	+	1000	42.0	[10.935475]	[110]	[10.935475]	[110]	[24026199]	[24026199]
152_7398	chrX	41781541	41781941	+	1000	42.0	[10.935475]	[140]	[10.935475]	[140]	[41781757]	[41781757]
152_7400	chrX	120603728	120604128	+	1000	42.0	[6.0151424]	[81]	[10.203943]	[81]	[120603902]	[120603902]
152_7410	chr1	23339584	23339984	+	1000	41.0	[10.203943, 5.975493]	[126, 130]	[6.0151424]	[126]	[23339798, 23339802]	[23339798]
152_7436	chr1	113757533	113757933	+	1000	41.0	[10.203943]	[63]	[6.0151424]	[63]	[113757689]	[113757689]
152_7439	chr1	151005737	151006137	+	1000	41.0	[10.203943]	[85]	[6.0151424]	[85]	[151005890]	[151005890]
152_7440	chr1	151327781	151328181	+	1000	41.0	[10.203943]	[158]	[6.0151424]	[158]	[151327993]	[151327993]
152_7445	chr1	162631447	162631847	+	1000	41.0	[]	[]	[5.975493]	[125]	[]	[162631628]
152_7457	chr1	183989067	183989467	+	1000	41.0	[]	[]	[5.975493]	[128]	[]	[183989288]
152_7459	chr1	186122667	186123067	+	1000	41.0	[10.203943]	[101]	[6.0151424]	[101]	[186122858]	[186122858]
152_7467	chr1	212995460	212995860	+	1000	41.0	[5.975493]	[116]	[]	[]	[212995653]	[]
152_7481	chr10	7168524	7168924	+	1000	41.0	[10.203943]	[131]	[6.0151424]	[131]	[7168743]	[7168743]
152_7482	chr10	13526893	13527293	+	1000	41.0	[10.203943]	[144]	[6.0151424]	[144]	[13527114]	[13527114]
152_7493	chr10	42084408	42084808	+	1000	41.0	[5.975493]	[174]	[]	[]	[42084639]	[]
152_7507	chr10	91613758	91614158	+	1000	41.0	[10.935475]	[135]	[10.935475]	[135]	[91613968]	[91613968]
152_751	chr3	152272947	152273347	+	1000	101.0	[6.0151424]	[176]	[10.203943]	[176]	[152273197]	[152273197]
152_7542	chr12	31326995	31327395	+	1000	41.0	[6.0151424, 6.0151424]	[79, 108]	[10.203943, 10.203943]	[79, 108]	[31327170, 31327199]	[31327170, 31327199]
152_7559	chr12	127106991	127107391	+	1000	41.0	[10.935475]	[89]	[10.935475]	[89]	[127107156]	[127107156]
152_7574	chr15	58014421	58014821	+	1000	41.0	[10.935475, 5.975493]	[78, 103]	[10.935475]	[78]	[58014591, 58014616]	[58014591]
152_7579	chr15	65801194	65801594	+	1000	41.0	[10.935475]	[137]	[10.935475]	[137]	[65801418]	[65801418]
152_76	chr7	121076224	121076624	+	1000	246.0	[10.203943]	[83]	[6.0151424]	[83]	[121076406]	[121076406]
152_7601	chr17	40664908	40665308	+	1000	41.0	[10.935475]	[155]	[10.935475]	[155]	[40665136]	[40665136]
152_7619	chr19	18450948	18451348	+	1000	41.0	[10.935475]	[131]	[10.935475]	[131]	[18451169]	[18451169]
152_7623	chr19	40778385	40778785	+	1000	41.0	[10.935475]	[91]	[10.935475]	[91]	[40778555]	[40778555]
152_7636	chr2	80238664	80239064	+	1000	41.0	[10.203943]	[101]	[6.0151424]	[101]	[80238862]	[80238862]
152_7649	chr2	178413918	178414318	+	1000	41.0	[6.0151424]	[120]	[10.203943]	[120]	[178414120]	[178414120]
152_7650	chr2	190334411	190334811	+	1000	41.0	[6.0151424]	[117]	[10.203943]	[117]	[190334619]	[190334619]
152_7651	chr2	203238722	203239122	+	1000	41.0	[5.975493]	[131]	[]	[]	[203238886]	[]
152_7655	chr20	22346702	22347102	+	1000	41.0	[6.0151424]	[113]	[10.203943]	[113]	[22346898]	[22346898]
152_766	chr15	43469899	43470299	+	1000	100.0	[10.203943]	[116]	[6.0151424]	[116]	[43470107]	[43470107]
152_7684	chr22	21043358	21043758	+	1000	41.0	[6.0151424]	[176]	[10.203943]	[176]	[21043598]	[21043598]
152_770	chr2	48134560	48134960	+	1000	100.0	[6.0151424]	[124]	[10.203943]	[124]	[48134776]	[48134776]
152_7709	chr22	22902137	22902537	+	1000	41.0	[5.975493]	[182]	[]	[]	[22902322]	[]
152_7716	chr22	31295890	31296290	+	849	41.0	[6.0151424]	[122]	[10.203943]	[122]	[31296084]	[31296084]
152_7717	chr22	35301514	35301914	+	1000	41.0	[10.203943]	[100]	[6.0151424]	[100]	[35301709]	[35301709]
152_7729	chr3	23969385	23969785	+	1000	41.0	[10.935475, 10.203943]	[110, 135]	[10.935475, 6.0151424]	[110, 135]	[23969581, 23969606]	[23969581, 23969606]
152_774	chr6	43571028	43571428	+	1000	100.0	[6.0151424]	[162]	[10.203943]	[162]	[43571271]	[43571271]
152_7741	chr3	105614301	105614701	+	1000	41.0	[10.203943]	[199]	[6.0151424]	[199]	[105614544]	[105614544]
152_775	chr7	13117098	13117498	+	1000	100.0	[10.203943]	[113]	[6.0151424]	[113]	[13117288]	[13117288]
152_7781	chr5	76583377	76583777	+	742	41.0	[10.203943]	[125]	[6.0151424]	[125]	[76583558]	[76583558]
152_7789	chr5	151447219	151447619	+	1000	41.0	[10.203943]	[118]	[6.0151424]	[118]	[151447414]	[151447414]
152_779	chr10	73956497	73956897	+	1000	99.0	[5.975493]	[124]	[]	[]	[73956721]	[]
