#PeakID(python identify_motif.py ./ENCODE_processed_files/SREBF2_idr.fa SREBF2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
99_28933	chr11	48055485	48055885	+	631	33.0	[7.2258306]	[175]	[10.987299]	[175]	[48055700]	[48055700]
99_28980	chr11	73143518	73143918	+	595	33.0	[7.0070686]	[150]	[]	[]	[73143756]	[]
99_28998	chr11	94129945	94130345	+	680	33.0	[11.914455]	[126]	[11.393749, 5.7233167]	[126, 155]	[94130142]	[94130142, 94130171]
99_29006	chr11	113315695	113316095	+	720	33.0	[6.308777]	[113]	[10.933234]	[113]	[113315883]	[113315883]
99_29052	chr12	64611006	64611406	+	566	33.0	[6.626487]	[181]	[4.918883]	[181]	[64611202]	[64611202]
99_29174	chr14	21106808	21107208	+	639	33.0	[5.69254]	[177]	[5.8475146]	[177]	[21107034]	[21107034]
99_29212	chr15	64246781	64247181	+	674	33.0	[]	[]	[7.0070686]	[197]	[]	[64246990]
99_29224	chr15	80991477	80991877	+	659	33.0	[4.7707453]	[162]	[5.2378263]	[162]	[80991711]	[80991711]
99_29240	chr15	101108744	101109144	+	551	33.0	[6.413446]	[164]	[6.355444]	[164]	[101108927]	[101108927]
99_2925	chr1	6127607	6128007	+	1000	60.0	[5.602598]	[146]	[6.477231]	[146]	[6127843]	[6127843]
99_29253	chr16	3459059	3459459	+	698	33.0	[9.881098]	[149]	[10.132329]	[149]	[3459250]	[3459250]
99_29324	chr16	81089661	81090061	+	643	33.0	[7.63041]	[158]	[11.144358]	[158]	[81089869]	[81089869]
99_2938	chr1	58898964	58899364	+	1000	60.0	[7.63041]	[153]	[11.144358]	[153]	[58899193]	[58899193]
99_29451	chr17	76405138	76405538	+	572	33.0	[]	[]	[6.4171405]	[158]	[]	[76405341]
99_29465	chr17	80892009	80892409	+	674	33.0	[6.5328536]	[116]	[]	[]	[80892217]	[]
99_29471	chr17	83073006	83073406	+	622	33.0	[7.253585]	[132]	[5.367403]	[132]	[83073199]	[83073199]
99_2948	chr1	179081777	179082177	+	1000	60.0	[6.3889966]	[133]	[8.56757]	[133]	[179081956]	[179081956]
99_29522	chr19	5627454	5627854	+	647	33.0	[14.125089]	[184]	[12.742215]	[184]	[5627664]	[5627664]
99_29554	chr19	18521677	18522077	+	620	33.0	[6.375795]	[162]	[]	[]	[18521916]	[]
99_29562	chr19	35145231	35145631	+	676	33.0	[5.1931653]	[107]	[]	[]	[35145405]	[]
99_29565	chr19	35319028	35319428	+	682	33.0	[]	[]	[5.317426]	[85]	[]	[35319201]
99_29568	chr19	36035603	36036003	+	639	33.0	[]	[]	[5.2188683]	[204]	[]	[36035830]
99_2965	chr11	64181503	64181903	+	1000	60.0	[15.936364]	[149]	[17.547552]	[149]	[64181717]	[64181717]
99_29653	chr2	42917438	42917838	+	679	33.0	[5.454265]	[148]	[5.5742846]	[148]	[42917620]	[42917620]
99_29663	chr2	60297582	60297982	+	644	33.0	[6.419986]	[131]	[5.353265]	[131]	[60297807]	[60297807]
99_29670	chr2	69816852	69817252	+	658	33.0	[9.109005]	[87]	[9.356526]	[87]	[69817013]	[69817013]
99_29681	chr2	74585306	74585706	+	617	33.0	[]	[]	[7.0070686]	[178]	[]	[74585487]
99_29710	chr2	144883479	144883879	+	647	33.0	[5.2188683]	[149]	[]	[]	[144883693]	[]
99_29758	chr2	190319658	190320058	+	634	33.0	[5.384487]	[110]	[6.6567845]	[110]	[190319809]	[190319809]
99_29762	chr2	241355097	241355497	+	665	33.0	[5.251019]	[141]	[]	[]	[241355310]	[]
99_29810	chr20	53621663	53622063	+	641	33.0	[6.48582]	[75]	[7.3898134]	[75]	[53621837]	[53621837]
99_2983	chr16	695465	695865	+	1000	60.0	[10.3032675]	[177]	[13.004938]	[177]	[695715]	[695715]
99_29835	chr21	32727225	32727625	+	647	33.0	[6.002454]	[142]	[]	[]	[32727402]	[]
99_29840	chr21	33975564	33975964	+	650	33.0	[7.772798]	[122]	[6.219612]	[122]	[33975736]	[33975736]
99_29863	chr22	16543767	16544167	+	676	33.0	[]	[]	[6.224505]	[233]	[]	[16544011]
99_2990	chr16	84186741	84187141	+	1000	60.0	[7.819484]	[57]	[5.754647]	[57]	[84186896]	[84186896]
99_29951	chr3	20225720	20226120	+	656	33.0	[]	[]	[6.5176706]	[156]	[]	[20225948]
99_3004	chr17	78186894	78187294	+	1000	60.0	[5.6674447]	[154]	[]	[]	[78187097]	[]
99_30115	chr5	34686778	34687178	+	646	33.0	[6.123891]	[101]	[8.177755]	[101]	[34686951]	[34686951]
99_30129	chr5	73448643	73449043	+	668	33.0	[]	[]	[6.7558374]	[154]	[]	[73448821]
99_30166	chr5	151253544	151253944	+	652	33.0	[6.309554]	[133]	[7.004441]	[133]	[151253762]	[151253762]
99_30201	chr6	4403901	4404301	+	698	33.0	[11.42953]	[133]	[9.602491]	[133]	[4404053]	[4404053]
99_30233	chr6	14733342	14733742	+	707	33.0	[6.329314]	[210]	[5.9132137]	[210]	[14733573]	[14733573]
99_30234	chr6	14792605	14793005	+	697	33.0	[]	[]	[5.3089323]	[155]	[]	[14792821]
99_3028	chr2	127810773	127811173	+	1000	60.0	[4.998689]	[161]	[6.3137712]	[161]	[127810988]	[127810988]
99_30309	chr6	33624564	33624964	+	619	33.0	[]	[]	[4.8142886]	[174]	[]	[33624790]
99_30341	chr6	41777799	41778199	+	624	33.0	[7.9888544]	[95]	[6.9175787]	[95]	[41777958]	[41777958]
99_3035	chr22	19688331	19688731	+	1000	60.0	[6.373862]	[110]	[6.8180256]	[110]	[19688508]	[19688508]
99_3037	chr22	19745196	19745596	+	1000	60.0	[8.375118]	[139]	[5.9928136]	[139]	[19745361]	[19745361]
99_30382	chr6	83987793	83988193	+	601	33.0	[6.413446]	[149]	[6.355444]	[149]	[83987957]	[83987957]
99_30388	chr6	109381250	109381650	+	635	33.0	[]	[]	[4.7653837]	[192]	[]	[109381446]
99_30395	chr6	125889467	125889867	+	620	33.0	[7.6083612]	[139]	[]	[]	[125889628]	[]
99_30446	chr6	157870117	157870517	+	682	33.0	[5.873199]	[163]	[7.256073]	[163]	[157870291]	[157870291]
99_3048	chr22	20836584	20836984	+	1000	60.0	[5.215811]	[142]	[]	[]	[20836798]	[]
99_30592	chr7	107199871	107200271	+	559	33.0	[4.841732]	[210]	[]	[]	[107200095]	[]
99_30633	chr7	127682150	127682550	+	667	33.0	[13.004938]	[127]	[10.3032675]	[127]	[127682324]	[127682324]
99_30708	chr7	139971274	139971674	+	576	33.0	[6.8983717]	[115]	[8.008061]	[115]	[139971434]	[139971434]
99_30757	chr7	155723212	155723612	+	709	33.0	[5.6781764]	[152]	[]	[]	[155723460]	[]
99_30814	chr8	102864624	102865024	+	654	33.0	[7.87524]	[140]	[5.969268]	[140]	[102864816]	[102864816]
99_30880	chr9	112751503	112751903	+	622	33.0	[12.74451]	[160]	[11.114115]	[160]	[112751679]	[112751679]
99_30891	chr9	124595729	124596129	+	670	33.0	[9.687264]	[119]	[11.549684]	[119]	[124595922]	[124595922]
99_3096	chr5	141320546	141320946	+	1000	60.0	[8.615629]	[145]	[]	[]	[141320722]	[]
99_30970	chr1	15501349	15501749	+	605	32.0	[5.9712152]	[133]	[]	[]	[15501571]	[]
99_310	chr16	88737471	88737871	+	1000	104.0	[6.477231]	[124]	[5.602598]	[124]	[88737639]	[88737639]
99_31004	chr1	25766646	25767046	+	558	32.0	[]	[]	[5.124028]	[178]	[]	[25766887]
99_31160	chr1	116400860	116401260	+	622	32.0	[4.8692756]	[63]	[]	[]	[116401021]	[]
99_31218	chr1	176858191	176858591	+	601	32.0	[7.591356]	[119]	[7.172001]	[119]	[176858351]	[176858351]
99_31237	chr1	197917700	197918100	+	556	32.0	[5.014568]	[145]	[5.8978496]	[145]	[197917888]	[197917888]
99_31246	chr1	201832658	201833058	+	614	32.0	[7.79502]	[128]	[8.334932]	[128]	[201832830]	[201832830]
99_3125	chr7	97871985	97872385	+	1000	60.0	[]	[]	[4.8692756]	[136]	[]	[97872148]
99_3131	chr7	127588747	127589147	+	1000	60.0	[]	[]	[5.7233167]	[175]	[]	[127588997]
99_31343	chr1	246137338	246137738	+	611	32.0	[5.1328235]	[186]	[6.3238363]	[186]	[246137537]	[246137537]
99_3135	chr7	157273456	157273856	+	1000	60.0	[5.2188683]	[120]	[]	[]	[157273652]	[]
99_31366	chr10	17412308	17412708	+	602	32.0	[4.986595]	[132]	[5.1606174]	[132]	[17412484]	[17412484]
99_31375	chr10	45467499	45467899	+	664	32.0	[]	[]	[4.8104844]	[178]	[]	[45467748]
99_31474	chr11	3378872	3379272	+	654	32.0	[6.304411]	[126]	[4.7808824]	[126]	[3379096]	[3379096]
99_31479	chr11	7988517	7988917	+	594	32.0	[5.338483]	[161]	[]	[]	[7988750]	[]
99_31523	chr11	65488612	65489012	+	564	32.0	[7.885485]	[94]	[8.133006]	[94]	[65488766]	[65488766]
99_31532	chr11	68282135	68282535	+	632	32.0	[4.757032]	[108]	[6.783023]	[108]	[68282337]	[68282337]
99_31543	chr11	75143069	75143469	+	628	32.0	[5.760652]	[151]	[7.3718405]	[151]	[75143227]	[75143227]
99_31563	chr11	119376166	119376566	+	650	32.0	[8.73989]	[71]	[7.6992993]	[71]	[119376326]	[119376326]
99_31565	chr12	569786	570186	+	593	32.0	[6.783546]	[95]	[5.3234625]	[95]	[569946]	[569946]
99_31581	chr12	50056385	50056785	+	591	32.0	[7.9127636]	[111]	[4.9224114]	[111]	[50056571]	[50056571]
99_31663	chr13	89927344	89927744	+	642	32.0	[4.942262]	[232]	[5.730965]	[151]	[89927588]	[89927507]
99_31686	chr13	91531747	91532147	+	616	32.0	[]	[]	[5.10322]	[105]	[]	[91531950]
99_31709	chr14	23567487	23567887	+	592	32.0	[5.3542013]	[193]	[]	[]	[23567734]	[]
99_31727	chr14	91114766	91115166	+	558	32.0	[6.5715]	[181]	[7.1114125]	[181]	[91114990]	[91114990]
99_31744	chr15	41917780	41918180	+	581	32.0	[11.144358]	[97]	[7.63041]	[97]	[41917931]	[41917931]
99_31752	chr15	56887581	56887981	+	620	32.0	[10.012176]	[85]	[9.796326]	[85]	[56887755]	[56887755]
99_31759	chr15	64163279	64163679	+	621	32.0	[4.837593]	[136]	[7.7311254]	[136]	[64163444]	[64163444]
99_3178	chr1	161021141	161021541	+	1000	59.0	[5.5678797]	[157]	[6.522595]	[157]	[161021367]	[161021367]
99_318	chr6	159726848	159727248	+	1000	103.0	[5.0823603]	[157]	[5.830057]	[157]	[159727060]	[159727060]
99_31814	chr16	15643225	15643625	+	542	32.0	[5.207615]	[136]	[]	[]	[15643448]	[]
99_31846	chr16	70157662	70158062	+	606	32.0	[]	[]	[4.8692756, 7.564835]	[93, 174]	[]	[70157822, 70157903]
99_31856	chr16	79863975	79864375	+	586	32.0	[]	[]	[6.224505]	[104]	[]	[79864154]
99_31899	chr17	27293465	27293865	+	643	32.0	[]	[]	[5.0077453]	[115]	[]	[27293659]
99_319	chr9	131128218	131128618	+	1000	103.0	[8.528767]	[68]	[6.377666]	[68]	[131128377]	[131128377]
99_31953	chr17	59106073	59106473	+	610	32.0	[9.619249]	[124]	[5.2871833]	[124]	[59106233]	[59106233]
99_31957	chr17	63405789	63406189	+	619	32.0	[5.722752]	[109]	[6.562003]	[109]	[63405990]	[63405990]
99_3197	chr11	460353	460753	+	1000	59.0	[7.253585]	[106]	[5.367403]	[106]	[460528]	[460528]
99_32018	chr18	22559986	22560386	+	578	32.0	[5.2761946]	[153]	[]	[]	[22560190]	[]
99_32124	chr2	8580466	8580866	+	586	32.0	[6.7558374]	[168]	[]	[]	[8580660]	[]
99_3216	chr15	75738886	75739286	+	1000	59.0	[5.602598]	[87]	[6.477231]	[87]	[75739048]	[75739048]
99_3221	chr16	85557098	85557498	+	1000	59.0	[11.587584]	[105]	[10.497101]	[105]	[85557269]	[85557269]
99_32259	chr2	178530904	178531304	+	601	32.0	[]	[]	[6.5176706]	[90]	[]	[178531082]
99_32359	chr22	22400975	22401375	+	625	32.0	[14.318923]	[72]	[11.324861]	[72]	[22401126]	[22401126]
99_32409	chr3	33277086	33277486	+	559	32.0	[7.2258306]	[57]	[10.987299]	[57]	[33277242]	[33277242]
99_3241	chr19	13880150	13880550	+	1000	59.0	[]	[]	[6.484933]	[141]	[]	[13880302]
99_32444	chr3	47568887	47569287	+	609	32.0	[6.1910067]	[112]	[]	[]	[47569066]	[]
99_32483	chr3	179149087	179149487	+	548	32.0	[8.123887]	[76]	[6.244045, 4.8685822]	[76, 105]	[179149252]	[179149252, 179149281]
99_32491	chr3	187739306	187739706	+	597	32.0	[7.162525]	[158]	[5.91963]	[158]	[187739484]	[187739484]
99_32492	chr3	187739914	187740314	+	618	32.0	[]	[]	[5.207615]	[216]	[]	[187740149]
99_3252	chr2	63588759	63589159	+	1000	59.0	[6.626487]	[203]	[4.918883]	[203]	[63588983]	[63588983]
99_32574	chr5	38478829	38479229	+	607	32.0	[8.069822]	[149]	[5.326991]	[149]	[38479057]	[38479057]
99_32623	chr5	143229534	143229934	+	591	32.0	[]	[]	[4.895257]	[118]	[]	[143229722]
99_32624	chr5	145817810	145818210	+	635	32.0	[6.375795]	[207]	[]	[]	[145818050]	[]
99_32659	chr6	4853830	4854230	+	571	32.0	[6.5328536]	[199]	[]	[]	[4854055]	[]
99_32660	chr6	6057301	6057701	+	661	32.0	[13.96803]	[198]	[12.337635]	[198]	[6057523]	[6057523]
99_32670	chr6	11758820	11759220	+	576	32.0	[5.3542013]	[152]	[]	[]	[11759055]	[]
99_32680	chr6	13733037	13733437	+	591	32.0	[7.5279307]	[100]	[6.0044026]	[100]	[13733194]	[13733194]
99_32743	chr6	31558382	31558782	+	627	32.0	[7.88572]	[129]	[5.6541166]	[129]	[31558603]	[31558603]
99_32752	chr6	33000143	33000543	+	583	32.0	[6.3482513]	[146]	[6.2204676]	[146]	[33000325]	[33000325]
99_32811	chr6	44124111	44124511	+	638	32.0	[9.550361]	[125]	[7.6916513]	[125]	[44124297]	[44124297]
99_32819	chr6	50815815	50816215	+	609	32.0	[9.687264]	[95]	[11.549684]	[95]	[50815989]	[50815989]
99_32826	chr6	70413581	70413981	+	581	32.0	[7.1593804]	[153]	[]	[]	[70413832]	[]
99_32828	chr6	85642386	85642786	+	590	32.0	[4.999786]	[86]	[]	[]	[85642548]	[]
99_32913	chr6	159691102	159691502	+	575	32.0	[5.326658]	[100]	[4.8737445]	[100]	[159691297]	[159691297]
99_32994	chr7	100064498	100064898	+	548	32.0	[5.7498374]	[167]	[7.448025]	[167]	[100064732]	[100064732]
99_33016	chr7	103894669	103895069	+	607	32.0	[8.043841]	[137]	[]	[]	[103894880]	[]
99_33051	chr7	107660648	107661048	+	576	32.0	[]	[]	[6.375795]	[151]	[]	[107660851]
99_33136	chr7	134887000	134887400	+	584	32.0	[4.961886]	[142]	[]	[]	[134887201]	[]
99_33159	chr7	138890972	138891372	+	663	32.0	[5.91963]	[113]	[7.4077773]	[113]	[138891162]	[138891162]
99_3319	chr4	87422490	87422890	+	1000	59.0	[9.602491]	[171]	[11.42953]	[171]	[87422665]	[87422665]
99_33192	chr7	148806023	148806423	+	589	32.0	[5.281087]	[153]	[]	[]	[148806256]	[]
99_33239	chr7	156952410	156952810	+	633	32.0	[9.302839]	[173]	[7.939172]	[173]	[156952594]	[156952594]
99_33265	chr8	23296210	23296610	+	612	32.0	[5.6541166]	[76]	[7.88572]	[76]	[23296361]	[23296361]
99_33298	chr8	97777827	97778227	+	609	32.0	[6.257601]	[121]	[5.233354]	[121]	[97777981]	[97777981]
99_33314	chr8	130642191	130642591	+	607	32.0	[6.671065]	[122]	[]	[]	[130642403]	[]
99_33332	chr9	91423166	91423566	+	598	32.0	[6.985234]	[84]	[6.328761]	[84]	[91423345]	[91423345]
99_33354	chr9	112447296	112447696	+	586	32.0	[9.0321665]	[118]	[6.586282]	[118]	[112447469]	[112447469]
99_33362	chr9	123374862	123375262	+	573	32.0	[7.1114125]	[185]	[5.730965, 6.5715]	[177, 185]	[123375060]	[123375052, 123375060]
99_33457	chr1	25898228	25898628	+	556	31.0	[9.818341]	[233]	[11.213679]	[233]	[25898474]	[25898474]
99_3356	chr7	47979264	47979664	+	1000	59.0	[5.873199]	[132]	[7.256073]	[132]	[47979463]	[47979463]
99_33563	chr1	154963716	154964116	+	570	31.0	[6.1681943]	[84]	[6.216803]	[84]	[154963888]	[154963888]
99_3357	chr7	50467944	50468344	+	1000	59.0	[9.707419]	[125]	[8.0962305]	[125]	[50468167]	[50468167]
99_3359	chr7	92528034	92528434	+	1000	59.0	[6.8983717]	[181]	[8.008061]	[181]	[92528279]	[92528279]
99_3360	chr7	96322098	96322498	+	1000	59.0	[8.856226]	[140]	[9.356904]	[140]	[96322324]	[96322324]
99_33660	chr10	2315166	2315566	+	589	31.0	[17.547552]	[132]	[15.936364]	[132]	[2315379]	[2315379]
99_33685	chr10	60318374	60318774	+	556	31.0	[]	[]	[4.778447]	[126]	[]	[60318572]
99_33721	chr11	16297370	16297770	+	556	31.0	[6.6869483]	[101]	[6.7098656]	[101]	[16297561]	[16297561]
99_33740	chr11	64061072	64061472	+	560	31.0	[7.8927026]	[71]	[7.7108884]	[71]	[64061243]	[64061243]
99_33772	chr11	111777658	111778058	+	574	31.0	[5.407133]	[240]	[6.299832]	[240]	[111777900]	[111777900]
99_33788	chr12	32106099	32106499	+	551	31.0	[]	[]	[5.2472296]	[68]	[]	[32106256]
99_3379	chr9	114587601	114588001	+	1000	59.0	[7.7284265]	[156]	[7.7284265]	[156]	[114587771]	[114587771]
99_33902	chr15	82847478	82847878	+	559	31.0	[8.856226, 12.550676]	[149, 200]	[9.356904, 12.531469]	[149, 200]	[82847642, 82847693]	[82847642, 82847693]
99_33938	chr16	58196722	58197122	+	550	31.0	[11.352321]	[198]	[9.818341]	[198]	[58196959]	[58196959]
99_33957	chr16	84095498	84095898	+	578	31.0	[]	[]	[5.0184474]	[195]	[]	[84095744]
99_33963	chr16	85587802	85588202	+	553	31.0	[7.1114125]	[100]	[6.5715]	[100]	[85587991]	[85587991]
99_33987	chr17	39729289	39729689	+	554	31.0	[]	[]	[4.778447]	[200]	[]	[39729521]
99_34024	chr17	67246614	67247014	+	559	31.0	[6.216803]	[176]	[6.413446]	[176]	[67246858]	[67246858]
99_34027	chr17	75625959	75626359	+	595	31.0	[5.9712152]	[201]	[]	[]	[75626186]	[]
99_34135	chr2	69582483	69582883	+	590	31.0	[5.9305873]	[200]	[5.014568]	[200]	[69582685]	[69582685]
99_3414	chr1	169794675	169795075	+	1000	58.0	[4.7920666]	[158]	[]	[]	[169794865]	[]
99_34163	chr2	159758706	159759106	+	583	31.0	[6.2226224]	[75]	[5.4843426]	[75]	[159758878]	[159758878]
99_34195	chr2	219178775	219179175	+	545	31.0	[]	[]	[5.8576007]	[245]	[]	[219179024]
99_34366	chr3	195781184	195781584	+	594	31.0	[]	[]	[6.128274]	[127]	[]	[195781365]
99_34373	chr4	1980891	1981291	+	545	31.0	[4.8827033]	[196]	[5.809614]	[196]	[1981109]	[1981109]
99_34448	chr5	132098260	132098660	+	564	31.0	[5.481017]	[58]	[8.201895]	[58]	[132098411]	[132098411]
99_34469	chr6	3353227	3353627	+	541	31.0	[4.9095244]	[169]	[]	[]	[3353471]	[]
99_34481	chr6	14730241	14730641	+	555	31.0	[]	[]	[6.1910067]	[138]	[]	[14730464]
99_34489	chr6	16127784	16128184	+	549	31.0	[6.0037622]	[155]	[7.850007]	[155]	[16127986]	[16127986]
99_34498	chr6	20846480	20846880	+	543	31.0	[7.0070686]	[156]	[]	[]	[20846650]	[]
99_3454	chr12	57229859	57230259	+	1000	58.0	[5.365669, 6.163102]	[128, 145]	[4.9508657, 6.4578857]	[128, 145]	[57230029, 57230046]	[57230029, 57230046]
99_34557	chr6	43893845	43894245	+	574	31.0	[6.7914]	[95]	[7.746115]	[95]	[43894006]	[43894006]
99_34566	chr6	52904374	52904774	+	540	31.0	[5.8576007]	[193]	[]	[]	[52904605]	[]
99_34570	chr6	108576762	108577162	+	573	31.0	[11.355849]	[173]	[11.104618]	[173]	[108576955]	[108576955]
99_34580	chr6	136773086	136773486	+	608	31.0	[5.2537107]	[127]	[]	[]	[136773241]	[]
99_34585	chr6	143227638	143228038	+	571	31.0	[6.355444]	[147]	[6.413446]	[147]	[143227865]	[143227865]
99_34622	chr7	22718472	22718872	+	569	31.0	[5.796432]	[109]	[5.0598764]	[109]	[22718672]	[22718672]
99_34666	chr7	103967374	103967774	+	583	31.0	[7.4101677]	[192]	[8.181284]	[192]	[103967618]	[103967618]
99_34747	chr7	143329314	143329714	+	557	31.0	[7.850007]	[104]	[6.1424026]	[104]	[143329517]	[143329517]
99_34787	chr8	73296719	73297119	+	585	31.0	[4.9961805]	[202]	[]	[]	[73296954]	[]
99_34852	chrX	110003953	110004353	+	595	31.0	[6.9175787]	[96]	[7.9888544]	[96]	[110004142]	[110004142]
99_34910	chr3	39389283	39389683	+	545	30.0	[5.81763]	[134]	[7.380233]	[134]	[39389499]	[39389499]
99_34925	chr6	43492531	43492931	+	541	30.0	[6.9175787]	[116]	[7.9888544]	[116]	[43492736]	[43492736]
99_3493	chr2	99336211	99336611	+	1000	58.0	[5.251019]	[161]	[]	[]	[99336373]	[]
99_3505	chr21	44853684	44854084	+	1000	58.0	[8.73989]	[201]	[7.6992993]	[201]	[44853927]	[44853927]
99_3522	chr22	21635109	21635509	+	1000	58.0	[6.626487]	[197]	[4.780242]	[197]	[21635323]	[21635323]
99_3544	chr22	23126278	23126678	+	1000	58.0	[]	[]	[4.8142886]	[90]	[]	[23126460]
99_3546	chr3	4814276	4814676	+	1000	58.0	[]	[]	[4.9095244]	[134]	[]	[4814504]
99_3582	chr6	117675055	117675455	+	1000	58.0	[]	[]	[5.317426]	[138]	[]	[117675268]
99_3611	chr7	159006795	159007195	+	1000	58.0	[5.51126]	[189]	[]	[]	[159007020]	[]
99_3664	chr10	48306161	48306561	+	1000	57.0	[5.2537107]	[182]	[]	[]	[48306410]	[]
99_3666	chr10	61765580	61765980	+	1000	57.0	[5.354451]	[116]	[]	[]	[61765777]	[]
99_3712	chr17	40108228	40108628	+	1000	57.0	[]	[]	[5.2537107]	[115]	[]	[40108393]
99_3733	chr19	45691716	45692116	+	1000	57.0	[8.181284]	[133]	[7.4101677]	[133]	[45691882]	[45691882]
99_3738	chr19	58387787	58388187	+	1000	57.0	[5.219686]	[190]	[]	[]	[58388037]	[]
99_3743	chr2	38875560	38875960	+	1000	57.0	[6.3482513]	[105]	[6.2204676]	[105]	[38875757]	[38875757]
99_3754	chr20	50292636	50293036	+	1000	57.0	[]	[]	[4.8142886]	[106]	[]	[50292835]
99_3765	chr22	19997111	19997511	+	1000	57.0	[5.3115067]	[108]	[6.375795]	[115]	[19997262]	[19997269]
99_3814	chr4	6709225	6709625	+	1000	57.0	[5.4843426]	[154]	[6.0839815]	[154]	[6709382]	[6709382]
99_3822	chr5	77030118	77030518	+	1000	57.0	[]	[]	[4.8152113]	[147]	[]	[77030345]
99_3838	chr6	29649772	29650172	+	1000	57.0	[4.942262]	[142]	[]	[]	[29650010]	[]
99_3843	chr6	34246408	34246808	+	1000	57.0	[4.8022575]	[173]	[7.966632]	[173]	[34246633]	[34246633]
99_3849	chr6	44247675	44248075	+	1000	57.0	[]	[]	[5.288735]	[184]	[]	[44247912]
99_3854	chr6	154734234	154734634	+	1000	57.0	[9.796326]	[76]	[9.766924]	[76]	[154734404]	[154734404]
99_386	chr1	28648439	28648839	+	1000	96.0	[5.320216]	[158]	[]	[]	[28648665]	[]
99_3864	chr7	116954176	116954576	+	1000	57.0	[6.8180256, 4.918883]	[90, 97]	[6.5125027, 6.626487]	[90, 97]	[116954338, 116954345]	[116954338, 116954345]
99_3927	chr1	161153844	161154244	+	1000	56.0	[7.759665]	[97]	[5.3968854]	[97]	[161154010]	[161154010]
99_3949	chr10	74176693	74177093	+	1000	56.0	[]	[]	[6.1910067]	[172]	[]	[74176882]
99_3957	chr11	64247005	64247405	+	1000	56.0	[]	[]	[5.441064]	[227]	[]	[64247255]
99_3958	chr11	64317279	64317679	+	1000	56.0	[4.999786]	[138]	[]	[]	[64317467]	[]
99_3959	chr11	65122020	65122420	+	1000	56.0	[9.934966]	[134]	[10.012176]	[134]	[65122175]	[65122175]
99_3972	chr12	65169303	65169703	+	1000	56.0	[5.4686193]	[65]	[7.0990143]	[65]	[65169456]	[65169456]
99_4	chrM	9644	10044	+	1000	1739.0	[5.407133]	[90]	[6.299832]	[90]	[9823]	[9823]
99_4013	chr19	3762640	3763040	+	1000	56.0	[]	[]	[5.1603675]	[98]	[]	[3762814]
99_4018	chr19	14137142	14137542	+	1000	56.0	[4.9508657]	[120]	[5.365669]	[120]	[14137320]	[14137320]
99_4020	chr19	17338106	17338506	+	1000	56.0	[8.133006]	[138]	[7.885485]	[138]	[17338344]	[17338344]
99_4026	chr19	40750356	40750756	+	1000	56.0	[11.720621, 17.547552]	[67, 108]	[12.811104, 15.936364]	[67, 108]	[40750516, 40750557]	[40750516, 40750557]
99_4033	chr2	69178207	69178607	+	1000	56.0	[]	[]	[7.641859]	[97]	[]	[69178380]
99_4035	chr2	70086069	70086469	+	1000	56.0	[8.393434]	[95]	[7.0746374]	[95]	[70086250]	[70086250]
99_4050	chr22	19195225	19195625	+	1000	56.0	[5.3542013, 4.8104844]	[172, 184]	[]	[]	[19195421, 19195433]	[]
99_4093	chr3	19946772	19947172	+	1000	56.0	[16.1302]	[116]	[16.1302]	[116]	[19946974]	[19946974]
99_4099	chr3	170180938	170181338	+	1000	56.0	[5.441064]	[185]	[]	[]	[170181135]	[]
99_4107	chr5	10703143	10703543	+	1000	56.0	[6.2204676]	[85]	[6.3825455]	[85]	[10703294]	[10703294]
99_4126	chr6	26457985	26458385	+	1000	56.0	[7.355334]	[188]	[5.2967796]	[188]	[26458214]	[26458214]
99_4134	chr6	31747185	31747585	+	1000	56.0	[5.4686193]	[219]	[7.0990143]	[219]	[31747428]	[31747428]
99_4154	chr6	161244589	161244989	+	1000	56.0	[6.063409]	[75]	[5.9436717]	[75]	[161244759]	[161244759]
99_421	chr22	23217959	23218359	+	1000	94.0	[4.8692756]	[195]	[]	[]	[23218172]	[]
99_4243	chr1	235083557	235083957	+	1000	55.0	[]	[]	[4.764523]	[141]	[]	[235083769]
99_427	chr7	143263379	143263779	+	1000	94.0	[4.9018226]	[80]	[5.0404634]	[80]	[143263548]	[143263548]
99_4272	chr11	117181113	117181513	+	1000	55.0	[6.9760795]	[175]	[7.2684712]	[175]	[117181362]	[117181362]
99_4299	chr16	29926188	29926588	+	1000	55.0	[6.589189]	[170]	[6.174386]	[170]	[29926435]	[29926435]
99_4319	chr18	3247199	3247599	+	1000	55.0	[6.6088166]	[208]	[9.830373]	[208]	[3247422]	[3247422]
99_4368	chr21	42878645	42879045	+	1000	55.0	[]	[]	[5.3542013]	[155]	[]	[42878883]
99_4369	chr21	43854823	43855223	+	1000	55.0	[7.98505]	[167]	[5.206837]	[167]	[43855028]	[43855028]
99_4396	chr22	21065360	21065760	+	1000	55.0	[5.1003165]	[163]	[]	[]	[21065564]	[]
99_4416	chr22	22515106	22515506	+	1000	55.0	[9.938496]	[149]	[11.298452]	[149]	[22515350]	[22515350]
99_4431	chr3	5426450	5426850	+	1000	55.0	[]	[]	[5.8576007]	[187]	[]	[5426675]
99_4433	chr3	12484045	12484445	+	1000	55.0	[9.830373]	[60]	[6.6088166]	[60]	[12484199]	[12484199]
