#PeakID(python identify_motif.py ./ENCODE_processed_files/SREBF2_idr.fa SREBF2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
99_34325	chr3	43522645	43523045	+	554	31.0	[]	[]	[5.9712152]	[197]	[]	[43522853]
99_34329	chr3	44254225	44254625	+	570	31.0	[10.27358]	[95]	[9.16307]	[95]	[44254405]	[44254405]
99_34367	chr3	196340970	196341370	+	593	31.0	[6.589189]	[95]	[6.174386]	[95]	[196341147]	[196341147]
99_34371	chr4	1710673	1711073	+	609	31.0	[7.0714707]	[98]	[7.691886]	[98]	[1710827]	[1710827]
99_34380	chr4	10459266	10459666	+	559	31.0	[5.7786255]	[130]	[8.097008]	[130]	[10459460]	[10459460]
99_34381	chr4	17578088	17578488	+	591	31.0	[7.6442943]	[176]	[7.286196]	[176]	[17578294]	[17578294]
99_3440	chr11	18322368	18322768	+	1000	58.0	[9.796326, 9.796326]	[55, 88]	[10.012176, 10.012176]	[55, 88]	[18322521, 18322554]	[18322521, 18322554]
99_34409	chr4	144115642	144116042	+	584	31.0	[7.0714707]	[117]	[7.691886]	[117]	[144115843]	[144115843]
99_34415	chr5	6408786	6409186	+	547	31.0	[]	[]	[5.8035364]	[239]	[]	[6409036]
99_34422	chr5	34526744	34527144	+	555	31.0	[6.128274]	[88]	[]	[]	[34526897]	[]
99_34434	chr5	56288053	56288453	+	541	31.0	[5.338483]	[147]	[]	[]	[56288286]	[]
99_34437	chr5	72314401	72314801	+	570	31.0	[6.1199374]	[105]	[6.4487815]	[105]	[72314584]	[72314584]
99_3446	chr11	86068933	86069333	+	1000	58.0	[16.1302]	[150]	[16.1302]	[150]	[86069125]	[86069125]
99_34471	chr6	3400242	3400642	+	562	31.0	[11.352321]	[236]	[9.818341]	[236]	[3400486]	[3400486]
99_34479	chr6	10696560	10696960	+	590	31.0	[10.27358]	[92]	[9.16307]	[92]	[10696720]	[10696720]
99_34504	chr6	27036756	27037156	+	541	31.0	[7.691886]	[151]	[7.0714707]	[151]	[27036956]	[27036956]
99_34510	chr6	28341974	28342374	+	560	31.0	[5.8576007]	[89]	[]	[]	[28342160]	[]
99_34512	chr6	28557275	28557675	+	546	31.0	[6.174386]	[183]	[6.589189]	[183]	[28557492]	[28557492]
99_34516	chr6	30494190	30494590	+	578	31.0	[10.27358, 10.92028]	[116, 135]	[9.16307, 14.161864]	[116, 135]	[30494360, 30494379]	[30494360, 30494379]
99_34521	chr6	30825949	30826349	+	564	31.0	[7.0714707]	[87]	[7.691886]	[87]	[30826107]	[30826107]
99_34527	chr6	32932994	32933394	+	551	31.0	[7.0714707, 5.374046]	[110, 120]	[7.691886, 7.9399495]	[110, 120]	[32933145, 32933155]	[32933145, 32933155]
99_34529	chr6	33411269	33411669	+	542	31.0	[6.626487]	[94]	[4.918883]	[94]	[33411443]	[33411443]
99_34531	chr6	34353981	34354381	+	546	31.0	[9.356904]	[166]	[8.856226]	[166]	[34354149]	[34354149]
99_34532	chr6	34415427	34415827	+	544	31.0	[7.691886]	[104]	[7.0714707]	[104]	[34415602]	[34415602]
99_34559	chr6	43993610	43994010	+	560	31.0	[7.0714707]	[90]	[7.691886]	[90]	[43993789]	[43993789]
99_34591	chr6	147236801	147237201	+	566	31.0	[6.589189]	[124]	[6.174386]	[124]	[147237007]	[147237007]
99_34599	chr6	156871298	156871698	+	558	31.0	[6.063409]	[161]	[5.977966]	[161]	[156871522]	[156871522]
99_34603	chr6	158864390	158864790	+	545	31.0	[8.410511]	[164]	[5.984417]	[164]	[158864586]	[158864586]
99_34618	chr7	12721625	12722025	+	595	31.0	[9.16307]	[177]	[10.27358]	[177]	[12721831]	[12721831]
99_34629	chr7	65429890	65430290	+	591	31.0	[6.4143014, 6.7098656, 6.9037, 12.901568, 12.901568]	[146, 157, 186, 197, 219]	[4.9308968, 6.6869483, 5.2695937, 11.518695, 11.518695]	[146, 157, 186, 197, 219]	[65430059, 65430070, 65430099, 65430110, 65430132]	[65430059, 65430070, 65430099, 65430110, 65430132]
99_34630	chr7	66013846	66014246	+	569	31.0	[9.542401]	[120]	[9.610193]	[120]	[66014066]	[66014066]
99_34631	chr7	66104283	66104683	+	541	31.0	[6.589189]	[153]	[6.174386]	[153]	[66104479]	[66104479]
99_34632	chr7	66515641	66516041	+	546	31.0	[10.27358]	[123]	[9.16307]	[123]	[66515800]	[66515800]
99_34642	chr7	75996982	75997382	+	546	31.0	[10.27358]	[149]	[9.16307]	[149]	[75997209]	[75997209]
99_34646	chr7	92604354	92604754	+	558	31.0	[5.115098]	[155]	[5.830057]	[155]	[92604536]	[92604536]
99_34658	chr7	101233224	101233624	+	541	31.0	[8.201895]	[110]	[5.481017]	[110]	[101233391]	[101233391]
99_34660	chr7	102063458	102063858	+	548	31.0	[7.691886]	[117]	[7.0714707]	[117]	[102063624]	[102063624]
99_34671	chr7	105144248	105144648	+	584	31.0	[5.115098]	[192]	[5.830057]	[192]	[105144472]	[105144472]
99_34678	chr7	106127162	106127562	+	600	31.0	[6.626487]	[179]	[4.780242]	[179]	[106127396]	[106127396]
99_34693	chr7	108273954	108274354	+	564	31.0	[]	[]	[7.3857613]	[124]	[]	[108274167]
99_3471	chr19	1406942	1407342	+	1000	58.0	[8.039114]	[106]	[6.123891]	[106]	[1407122]	[1407122]
99_34716	chr7	129052097	129052497	+	570	31.0	[7.614812]	[148]	[6.780116]	[148]	[129052292]	[129052292]
99_34717	chr7	129090610	129091010	+	586	31.0	[]	[]	[5.8576007]	[167]	[]	[129090861]
99_34726	chr7	134835749	134836149	+	549	31.0	[10.27358]	[86]	[9.16307]	[86]	[134835923]	[134835923]
99_34746	chr7	143321711	143322111	+	553	31.0	[5.9436717]	[207]	[6.0306706]	[207]	[143321941]	[143321941]
99_34765	chr7	157055792	157056192	+	573	31.0	[7.0714707]	[137]	[7.691886]	[137]	[157055958]	[157055958]
99_34769	chr7	158841202	158841602	+	560	31.0	[9.16307]	[196]	[10.27358]	[196]	[158841444]	[158841444]
99_3477	chr19	38506653	38507053	+	1000	58.0	[]	[]	[4.9917645]	[135]	[]	[38506884]
99_34776	chr8	29263332	29263732	+	589	31.0	[6.408342]	[170]	[7.761814]	[170]	[29263534]	[29263534]
99_34778	chr8	37895280	37895680	+	563	31.0	[8.722757]	[173]	[7.4312534]	[173]	[37895488]	[37895488]
99_34796	chr8	123177295	123177695	+	542	31.0	[5.3542013]	[187]	[]	[]	[123177524]	[]
99_34827	chr9	111894236	111894636	+	556	31.0	[6.174386]	[115]	[6.589189]	[115]	[111894432]	[111894432]
99_34839	chr9	129728783	129729183	+	567	31.0	[4.815266]	[131]	[5.693249]	[131]	[129728942]	[129728942]
99_34897	chr2	12492928	12493328	+	540	30.0	[6.7914]	[171]	[7.746115]	[171]	[12493146]	[12493146]
99_349	chr7	155205286	155205686	+	1000	100.0	[4.999786]	[146]	[]	[]	[155205511]	[]
99_34900	chr2	55226559	55226959	+	543	30.0	[5.115098]	[71]	[5.830057]	[71]	[55226728]	[55226728]
99_34902	chr2	169633903	169634303	+	554	30.0	[9.16307]	[77]	[10.27358]	[77]	[169634061]	[169634061]
99_34907	chr3	9437768	9438168	+	555	30.0	[7.524402]	[134]	[]	[]	[9437955]	[]
99_34913	chr3	47224416	47224816	+	545	30.0	[6.174386, 10.92028]	[119, 127]	[6.589189, 14.161864]	[119, 127]	[47224624, 47224632]	[47224624, 47224632]
99_34921	chr6	8110905	8111305	+	543	30.0	[]	[]	[4.764523]	[188]	[]	[8111133]
99_34934	chr7	157118831	157119231	+	540	30.0	[6.626487]	[125]	[4.918883]	[125]	[157119014]	[157119014]
99_34941	chr9	130198338	130198738	+	555	30.0	[9.16307]	[127]	[10.27358]	[127]	[130198561]	[130198561]
99_34942	chr9	137224248	137224648	+	555	30.0	[10.27358]	[211]	[9.16307]	[211]	[137224495]	[137224495]
99_3496	chr2	169585324	169585724	+	1000	58.0	[7.9399495, 6.589189]	[128, 136]	[5.374046, 6.174386]	[128, 136]	[169585482, 169585490]	[169585482, 169585490]
99_3510	chr22	19403241	19403641	+	1000	58.0	[5.374046]	[133]	[7.9399495]	[133]	[19403395]	[19403395]
99_3531	chr22	22538562	22538962	+	1000	58.0	[]	[]	[4.7552915]	[205]	[]	[22538789]
99_3561	chr6	17962436	17962836	+	1000	58.0	[5.7233167]	[110]	[]	[]	[17962601]	[]
99_3570	chr6	31653775	31654175	+	1000	58.0	[6.174386]	[248]	[6.589189]	[248]	[31654024]	[31654024]
99_3571	chr6	31813988	31814388	+	1000	58.0	[5.1328235]	[128]	[6.2910986]	[128]	[31814186]	[31814186]
99_358	chr9	131103651	131104051	+	1000	99.0	[5.180429]	[221]	[]	[]	[131103881]	[]
99_3583	chr6	125956688	125957088	+	1000	58.0	[]	[]	[5.887083]	[112]	[]	[125956864]
99_3587	chr7	66740133	66740533	+	1000	58.0	[6.3217306]	[112]	[]	[]	[66740285]	[]
99_359	chr9	131137544	131137944	+	1000	99.0	[9.16307]	[209]	[10.27358]	[209]	[131137782]	[131137782]
99_3606	chr7	150320586	150320986	+	1000	58.0	[4.8827033]	[186]	[5.809614]	[186]	[150320823]	[150320823]
99_3617	chr9	130748387	130748787	+	1000	58.0	[]	[]	[7.524402]	[217]	[]	[130748632]
99_3618	chr9	130792928	130793328	+	1000	58.0	[9.16307]	[142]	[10.27358]	[142]	[130793157]	[130793157]
99_3620	chr9	130918561	130918961	+	1000	58.0	[11.587584]	[149]	[10.497101]	[149]	[130918810]	[130918810]
99_3630	chr1	16352042	16352442	+	1000	57.0	[5.3542013]	[134]	[]	[]	[16352250]	[]
99_3631	chr1	16610444	16610844	+	1000	57.0	[6.5336]	[88]	[6.3015757]	[88]	[16610621]	[16610621]
99_3636	chr1	27490484	27490884	+	1000	57.0	[5.754647]	[191]	[7.7851896]	[191]	[27490696]	[27490696]
99_3639	chr1	35886958	35887358	+	1000	57.0	[]	[]	[5.0077453]	[165]	[]	[35887150]
99_364	chr19	50123663	50124063	+	1000	98.0	[5.414555]	[142]	[6.1819606]	[142]	[50123898]	[50123898]
99_3673	chr11	65418907	65419307	+	1000	57.0	[6.244045]	[185]	[8.123887]	[185]	[65419108]	[65419108]
99_3675	chr11	66568471	66568871	+	1000	57.0	[11.019846]	[184]	[11.235696]	[184]	[66568722]	[66568722]
99_3685	chr12	56468319	56468719	+	1000	57.0	[6.477231]	[101]	[5.602598]	[101]	[56468514]	[56468514]
99_3694	chr13	107850629	107851029	+	1000	57.0	[5.830057]	[98]	[5.115098]	[98]	[107850815]	[107850815]
99_372	chr1	1000728	1001128	+	1000	97.0	[5.0404634, 5.0598764]	[94, 116]	[5.0404634, 5.5897145, 5.796432]	[94, 99, 116]	[1000917, 1000939]	[1000917, 1000922, 1000939]
99_3729	chr19	13763949	13764349	+	1000	57.0	[7.5372915]	[114]	[6.254947]	[114]	[13764115]	[13764115]
99_3835	chr6	28924183	28924583	+	1000	57.0	[6.174386, 5.374046]	[89, 97]	[6.589189, 7.9399495]	[89, 97]	[28924355, 28924363]	[28924355, 28924363]
99_3861	chr7	107032129	107032529	+	1000	57.0	[8.615629]	[108]	[]	[]	[107032298]	[]
99_3862	chr7	107048383	107048783	+	1000	57.0	[5.180429]	[128]	[]	[]	[107048567]	[]
99_3889	chr9	131040040	131040440	+	1000	57.0	[7.691886]	[178]	[7.0714707]	[178]	[131040274]	[131040274]
99_3903	chr1	16634384	16634784	+	1000	56.0	[8.856226]	[104]	[9.356904]	[104]	[16634539]	[16634539]
99_3904	chr1	21651250	21651650	+	1000	56.0	[4.7707453]	[221]	[5.2378263]	[221]	[21651491]	[21651491]
99_3905	chr1	22052029	22052429	+	1000	56.0	[]	[]	[7.798918]	[155]	[]	[22052202]
99_394	chr22	23244397	23244797	+	1000	96.0	[16.1302]	[133]	[16.1302]	[133]	[23244588]	[23244588]
99_3940	chr1	235104740	235105140	+	1000	56.0	[5.1603675]	[90]	[]	[]	[235104897]	[]
99_3944	chr10	43407647	43408047	+	1000	56.0	[7.6992993]	[233]	[8.73989]	[233]	[43407885]	[43407885]
99_3948	chr10	70673085	70673485	+	1000	56.0	[9.109005]	[149]	[9.356526]	[149]	[70673317]	[70673317]
99_397	chr7	101165370	101165770	+	1000	96.0	[6.6088166]	[149]	[9.830373]	[149]	[101165616]	[101165616]
99_3976	chr12	124866853	124867253	+	1000	56.0	[5.9132137, 9.013285]	[101, 153]	[6.329314, 9.761483]	[101, 153]	[124867027, 124867079]	[124867027, 124867079]
99_3981	chr13	107949795	107950195	+	1000	56.0	[7.6083612]	[114]	[]	[]	[107949960]	[]
99_3982	chr13	108003145	108003545	+	1000	56.0	[7.3718405]	[112]	[5.760652]	[112]	[108003330]	[108003330]
99_3984	chr13	108008243	108008643	+	1000	56.0	[9.16307]	[165]	[10.27358]	[165]	[108008460]	[108008460]
99_3989	chr16	3263630	3264030	+	1000	56.0	[6.123891]	[182]	[8.177755]	[182]	[3263879]	[3263879]
99_3995	chr16	81746080	81746480	+	1000	56.0	[]	[]	[5.2188683]	[96]	[]	[81746262]
99_4006	chr17_GL000205v2_random	75834	76234	+	1000	56.0	[4.906482]	[198]	[5.326658]	[198]	[76053]	[76053]
99_4028	chr19	50136552	50136952	+	1000	56.0	[5.8595395, 7.524402]	[88, 128]	[5.6211786]	[88]	[50136726, 50136766]	[50136726]
99_404	chr22	20027129	20027529	+	1000	95.0	[]	[]	[7.232367]	[154]	[]	[20027369]
99_4063	chr22	20789485	20789885	+	1000	56.0	[]	[]	[4.9351773]	[133]	[]	[20789680]
99_4065	chr22	20839385	20839785	+	1000	56.0	[6.174386]	[164]	[6.589189]	[164]	[20839609]	[20839609]
99_4074	chr22	21787478	21787878	+	1000	56.0	[11.060286]	[61]	[9.348567]	[61]	[21787633]	[21787633]
99_4076	chr22	21840450	21840850	+	1000	56.0	[7.524402]	[237]	[]	[]	[21840696]	[]
99_4077	chr22	21842039	21842439	+	1000	56.0	[6.589189]	[182]	[6.174386]	[182]	[21842222]	[21842222]
99_4079	chr22	21962692	21963092	+	1000	56.0	[]	[]	[8.615629]	[96]	[]	[21962855]
99_4083	chr22	22500563	22500963	+	1000	56.0	[7.524402]	[193]	[]	[]	[22500811]	[]
99_4097	chr3	48087411	48087811	+	1000	56.0	[7.448025]	[139]	[5.7498374]	[139]	[48087609]	[48087609]
99_4104	chr4	121823694	121824094	+	1000	56.0	[7.199629]	[139]	[]	[]	[121823913]	[]
99_4112	chr5	81301446	81301846	+	1000	56.0	[]	[]	[4.7920666]	[160]	[]	[81301694]
99_4143	chr6	37109691	37110091	+	1000	56.0	[5.5678797, 5.338483]	[109, 151]	[6.522595]	[109]	[37109879, 37109921]	[37109879]
99_417	chr1	46340600	46341000	+	1000	94.0	[6.6027203]	[75]	[]	[]	[46340770]	[]
99_4193	chr9	131216537	131216937	+	1000	56.0	[9.16307]	[218]	[10.27358]	[218]	[131216758]	[131216758]
99_4209	chr1	27044487	27044887	+	1000	55.0	[5.8475146]	[148]	[5.69254]	[148]	[27044707]	[27044707]
99_4251	chr10	69222698	69223098	+	1000	55.0	[8.491991]	[108]	[8.1996]	[108]	[69222857]	[69222857]
99_4287	chr14_GL000225v1_random	50692	51092	+	1000	55.0	[8.334932]	[53]	[7.79502]	[53]	[50844]	[50844]
99_4313	chr17	48107587	48107987	+	1000	55.0	[5.4686193]	[214]	[7.0990143]	[214]	[48107834]	[48107834]
99_4318	chr18	3245876	3246276	+	1000	55.0	[7.6083612]	[171]	[]	[]	[3246070]	[]
99_4324	chr18	50281403	50281803	+	1000	55.0	[]	[]	[6.184257]	[135]	[]	[50281595]
99_4385	chr22	20772798	20773198	+	1000	55.0	[7.524402]	[199]	[]	[]	[20773043]	[]
99_4388	chr22	20915283	20915683	+	1000	55.0	[6.219612]	[127]	[7.634157]	[127]	[20915434]	[20915434]
99_4401	chr22	21998666	21999066	+	1000	55.0	[]	[]	[4.9043765]	[107]	[]	[21998830]
99_4415	chr22	22503325	22503725	+	1000	55.0	[6.7045374]	[168]	[9.425415]	[168]	[22503553]	[22503553]
99_4417	chr22	22545814	22546214	+	1000	55.0	[7.0714707]	[133]	[7.691886]	[133]	[22546017]	[22546017]
99_4422	chr22	22861977	22862377	+	1000	55.0	[5.326991]	[119]	[8.069822]	[119]	[22862170]	[22862170]
99_4440	chr3	139329331	139329731	+	1000	55.0	[5.8795004]	[159]	[]	[]	[139329538]	[]
99_4498	chr7	107047882	107048282	+	1000	55.0	[7.907915]	[102]	[9.243289]	[102]	[107048074]	[107048074]
99_450	chr7	139091082	139091482	+	1000	93.0	[6.174386, 5.374046, 8.393434]	[101, 109, 145]	[6.589189, 7.9399495, 7.0746374]	[101, 109, 145]	[139091277, 139091285, 139091321]	[139091277, 139091285, 139091321]
99_4516	chr8	2732533	2732933	+	1000	55.0	[9.796326]	[109]	[10.012176]	[109]	[2732734]	[2732734]
99_452	chr9	130743059	130743459	+	1000	93.0	[8.097008, 9.16307]	[158, 168]	[5.7786255, 10.27358]	[158, 168]	[130743294, 130743304]	[130743294, 130743304]
99_4530	chr9	131200140	131200540	+	1000	55.0	[7.0714707]	[139]	[7.691886]	[139]	[131200353]	[131200353]
99_4533	chr9	131253396	131253796	+	1000	55.0	[5.115098]	[211]	[5.830057]	[211]	[131253643]	[131253643]
99_4541	chr1	3774951	3775351	+	1000	54.0	[7.939172, 7.286196]	[214, 226]	[9.302839, 7.6442943]	[214, 226]	[3775176, 3775188]	[3775176, 3775188]
99_4548	chr1	21176600	21177000	+	1000	54.0	[5.335151]	[169]	[5.173364]	[169]	[21176808]	[21176808]
99_4555	chr1	28579905	28580305	+	1000	54.0	[6.445661]	[163]	[]	[]	[28580081]	[]
99_4569	chr1	53325507	53325907	+	1000	54.0	[9.610193]	[196]	[9.542401]	[196]	[53325705]	[53325705]
99_4572	chr1	109089465	109089865	+	1000	54.0	[]	[]	[6.641663]	[127]	[]	[109089630]
99_4577	chr1	145845479	145845879	+	1000	54.0	[]	[]	[7.3563595]	[107]	[]	[145845633]
99_4581	chr1	180585068	180585468	+	1000	54.0	[10.27358]	[200]	[9.16307]	[200]	[180585272]	[180585272]
99_4585	chr1	202017427	202017827	+	1000	54.0	[6.174386]	[99]	[6.589189]	[99]	[202017595]	[202017595]
99_4588	chr1	204565652	204566052	+	1000	54.0	[13.96803]	[139]	[12.337635]	[139]	[204565888]	[204565888]
99_463	chr3	157160002	157160402	+	1000	92.0	[5.2761946]	[87]	[]	[]	[157160174]	[]
99_4633	chr12	110079621	110080021	+	1000	54.0	[]	[]	[6.671065]	[131]	[]	[110079831]
99_4634	chr12	110613853	110614253	+	1000	54.0	[5.0823603]	[214]	[5.830057]	[214]	[110614098]	[110614098]
99_4638	chr13	80557551	80557951	+	1000	54.0	[6.586282]	[226]	[9.0321665]	[226]	[80557787]	[80557787]
99_4645	chr13	107919207	107919607	+	1000	54.0	[4.8685822]	[172]	[]	[]	[107919400]	[]
99_4646	chr13	107990454	107990854	+	1000	54.0	[]	[]	[4.8325005]	[145]	[]	[107990686]
99_465	chr6	31795990	31796390	+	1000	92.0	[10.27358]	[239]	[9.16307]	[239]	[31796238]	[31796238]
99_4655	chr16	53341	53741	+	1000	54.0	[5.206837]	[67]	[7.98505]	[67]	[53502]	[53502]
99_4660	chr16	3165827	3166227	+	1000	54.0	[5.41352]	[142]	[]	[]	[3166053]	[]
99_4681	chr17	44070412	44070812	+	1000	54.0	[6.224505]	[147]	[]	[]	[44070616]	[]
99_4682	chr17	47492505	47492905	+	1000	54.0	[5.968407]	[106]	[4.9119596]	[106]	[47492703]	[47492703]
99_4683	chr17	74960743	74961143	+	1000	54.0	[5.954486, 9.761483]	[145, 183]	[5.954486, 4.8104844, 9.013285]	[145, 152, 183]	[74960917, 74960955]	[74960917, 74960924, 74960955]
99_4688	chr19	495587	495987	+	1000	54.0	[8.410511]	[104]	[5.984417]	[104]	[495742]	[495742]
99_4715	chr2	68063897	68064297	+	1000	54.0	[11.027548]	[129]	[9.348567]	[129]	[68064096]	[68064096]
99_473	chr17	63848703	63849103	+	1000	91.0	[9.761483]	[175]	[9.013285]	[175]	[63848951]	[63848951]
99_4737	chr22	19207037	19207437	+	1000	54.0	[9.16307]	[138]	[10.27358]	[138]	[19207248]	[19207248]
99_4755	chr22	20408775	20409175	+	1000	54.0	[9.16307]	[208]	[10.27358]	[208]	[20409023]	[20409023]
99_4765	chr22	20936422	20936822	+	1000	54.0	[6.586282]	[70]	[9.0321665]	[70]	[20936582]	[20936582]
99_4768	chr22	21789441	21789841	+	1000	54.0	[13.96803]	[137]	[12.337635]	[137]	[21789599]	[21789599]
99_4769	chr22	21908576	21908976	+	1000	54.0	[10.27358]	[114]	[9.16307]	[114]	[21908747]	[21908747]
99_4780	chr22	22779141	22779541	+	1000	54.0	[10.27358]	[121]	[9.16307]	[121]	[22779328]	[22779328]
99_4783	chr22	22824273	22824673	+	1000	54.0	[6.174386]	[147]	[6.589189]	[147]	[22824492]	[22824492]
99_4788	chr22	22937157	22937557	+	1000	54.0	[]	[]	[4.8692756]	[193]	[]	[22937399]
99_4826	chr6	27891937	27892337	+	1000	54.0	[]	[]	[7.524402]	[166]	[]	[27892124]
99_4830	chr6	28729107	28729507	+	1000	54.0	[7.6378217]	[102]	[6.154417]	[102]	[28729268]	[28729268]
99_4834	chr6	31196915	31197315	+	1000	54.0	[11.144358]	[137]	[7.63041]	[137]	[31197096]	[31197096]
99_4862	chr7	73572691	73573091	+	1000	54.0	[4.841732]	[136]	[]	[]	[73572904]	[]
99_4865	chr7	75875410	75875810	+	1000	54.0	[7.0714707]	[138]	[7.691886]	[138]	[75875571]	[75875571]
99_4874	chr7	111563014	111563414	+	1000	54.0	[7.9399495, 6.589189]	[157, 165]	[5.374046, 6.174386]	[157, 165]	[111563212, 111563220]	[111563212, 111563220]
99_4887	chr8	23494192	23494592	+	1000	54.0	[]	[]	[4.942262]	[122]	[]	[23494399]
99_4899	chr9	120880031	120880431	+	1000	54.0	[7.0714707]	[159]	[7.691886]	[159]	[120880272]	[120880272]
99_4905	chr9	128251891	128252291	+	1000	54.0	[4.8685822]	[182]	[]	[]	[128252114]	[]
99_4940	chr1	46248409	46248809	+	1000	53.0	[]	[]	[4.961886]	[126]	[]	[46248562]
99_4965	chr1	182259193	182259593	+	1000	53.0	[5.2188683]	[99]	[]	[]	[182259346]	[]
99_4993	chr11	316163	316563	+	1000	53.0	[4.8104844]	[92]	[]	[]	[316335]	[]
99_502	chr22	21719049	21719449	+	1000	90.0	[9.881098]	[94]	[10.132329]	[94]	[21719236]	[21719236]
99_5033	chr13	107900776	107901176	+	1000	53.0	[4.778447]	[99]	[]	[]	[107900944]	[]
99_5036	chr15	40421920	40422320	+	1000	53.0	[5.887083]	[111]	[]	[]	[40422092]	[]
99_5058	chr17	30116592	30116992	+	1000	53.0	[5.2426963]	[86]	[]	[]	[30116777]	[]
99_5077	chr17	82287924	82288324	+	1000	53.0	[7.6992993, 7.6992993]	[138, 162]	[8.73989, 8.73989]	[138, 162]	[82288136, 82288160]	[82288136, 82288160]
99_5082	chr18	3623004	3623404	+	1000	53.0	[7.6613994]	[206]	[7.9300528]	[206]	[3623230]	[3623230]
99_5084	chr19	1605655	1606055	+	1000	53.0	[]	[]	[5.833019]	[102]	[]	[1605825]
99_5144	chr22	19416782	19417182	+	1000	53.0	[10.27358]	[146]	[9.16307]	[146]	[19416977]	[19416977]
99_5147	chr22	19613812	19614212	+	1000	53.0	[6.7443457]	[204]	[7.8759885]	[204]	[19614031]	[19614031]
99_515	chr1	52697887	52698287	+	1000	89.0	[11.393749]	[175]	[11.914455]	[175]	[52698121]	[52698121]
99_5155	chr22	20322400	20322800	+	1000	53.0	[]	[]	[5.791331]	[128]	[]	[20322606]
99_5163	chr22	20912616	20913016	+	1000	53.0	[7.691886]	[147]	[7.0714707]	[147]	[20912857]	[20912857]
99_5171	chr22	21808746	21809146	+	1000	53.0	[5.830057]	[117]	[5.115098]	[117]	[21808945]	[21808945]
99_5188	chr22	22862968	22863368	+	1000	53.0	[]	[]	[6.7558374]	[157]	[]	[22863179]
99_5191	chr22	22946959	22947359	+	1000	53.0	[7.691886]	[209]	[7.0714707]	[209]	[22947189]	[22947189]
99_5233	chr5	113513490	113513890	+	1000	53.0	[]	[]	[5.2342973]	[145]	[]	[113513675]
99_5239	chr5	145853072	145853472	+	1000	53.0	[]	[]	[6.5176706]	[241]	[]	[145853323]
99_5259	chr6	32255257	32255657	+	1000	53.0	[5.3573465]	[159]	[6.477231]	[159]	[32255445]	[32255445]
99_528	chr22	20920086	20920486	+	1000	89.0	[6.174386]	[132]	[6.589189]	[132]	[20920280]	[20920280]
99_5296	chr7	121052263	121052663	+	1000	53.0	[11.019846]	[152]	[10.990444]	[152]	[121052457]	[121052457]
99_5306	chr7	143504433	143504833	+	1000	53.0	[]	[]	[5.8576007]	[188]	[]	[143504680]
99_5353	chr1	19653735	19654135	+	1000	52.0	[9.567649]	[147]	[10.430638]	[147]	[19653971]	[19653971]
99_5359	chr1	28590184	28590584	+	1000	52.0	[6.7098656]	[99]	[6.6869483]	[99]	[28590356]	[28590356]
99_5378	chr1	148038455	148038855	+	1000	52.0	[7.98505]	[88]	[4.9615855]	[88]	[148038626]	[148038626]
99_5384	chr1	153727403	153727803	+	1000	52.0	[5.791331]	[166]	[]	[]	[153727588]	[]
99_5404	chr1	236349661	236350061	+	1000	52.0	[5.173364]	[213]	[5.335151]	[213]	[236349889]	[236349889]
99_5405	chr1	244367298	244367698	+	1000	52.0	[]	[]	[4.7653837]	[148]	[]	[244367488]
99_5413	chr10	70331978	70332378	+	1000	52.0	[]	[]	[6.444684]	[75]	[]	[70332144]
99_5417	chr10	72321810	72322210	+	1000	52.0	[]	[]	[5.338483]	[98]	[]	[72322004]
99_5429	chr11	67582569	67582969	+	1000	52.0	[]	[]	[5.338483]	[197]	[]	[67582815]
99_543	chr9	131149293	131149693	+	1000	89.0	[5.5208254]	[155]	[6.652468]	[155]	[131149532]	[131149532]
99_544	chr9	131175867	131176267	+	1000	89.0	[7.0714707]	[152]	[7.691886]	[152]	[131176095]	[131176095]
99_5456	chr13	93308453	93308853	+	1000	52.0	[5.115098]	[155]	[5.830057]	[155]	[93308673]	[93308673]
99_5465	chr14_GL000225v1_random	33452	33852	+	1000	52.0	[]	[]	[4.8142886]	[148]	[]	[33696]
99_5471	chr15	74995195	74995595	+	1000	52.0	[9.425415]	[80]	[6.7045374]	[80]	[74995359]	[74995359]
99_5508	chr17_GL000205v2_random	77123	77523	+	1000	52.0	[6.1819606]	[176]	[5.414555]	[176]	[77337]	[77337]
99_5574	chr22	19742408	19742808	+	1000	52.0	[6.9037, 5.2342973]	[123, 128]	[5.2695937]	[123]	[19742596, 19742601]	[19742596]
99_5585	chr22	20774915	20775315	+	1000	52.0	[6.254947]	[122]	[7.5372915]	[122]	[20775110]	[20775110]
99_5587	chr22	20911915	20912315	+	1000	52.0	[5.777381]	[149]	[5.2574964]	[149]	[20912163]	[20912163]
99_5591	chr22	21850913	21851313	+	1000	52.0	[7.0714707]	[82]	[7.691886]	[82]	[21851088]	[21851088]
99_5592	chr22	21900057	21900457	+	1000	52.0	[9.16307]	[170]	[10.27358]	[170]	[21900304]	[21900304]
99_5596	chr22	22091429	22091829	+	1000	52.0	[6.5336]	[80]	[6.3015757]	[80]	[22091594]	[22091594]
99_5607	chr22	22945210	22945610	+	1000	52.0	[10.866451]	[219]	[10.765922]	[219]	[22945456]	[22945456]
99_5643	chr5	43120589	43120989	+	1000	52.0	[4.9018226]	[146]	[4.9018226]	[146]	[43120821]	[43120821]
