#PeakID(python identify_motif.py ./ENCODE_processed_files/TCF3_idr.fa TCF3 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
203_58950	chr1	234564671	234565071	+	579	29.0	[]	[]	[7.8880606]	[182]	[]	[234564899]
203_58963	chr1	245997894	245998294	+	770	29.0	[8.52607]	[172]	[]	[]	[245998083]	[]
203_58967	chr10	5618887	5619287	+	698	29.0	[8.643063]	[128]	[8.643063]	[136]	[5619107]	[5619115]
203_59000	chr10	71384229	71384629	+	750	29.0	[]	[]	[12.754859]	[101]	[]	[71384393]
203_59018	chr10	103350976	103351376	+	616	29.0	[8.332749]	[146]	[8.801346]	[95]	[103351194]	[103351143]
203_59042	chr11	12179451	12179851	+	789	29.0	[8.643063]	[106]	[8.643063]	[105]	[12179650]	[12179649]
203_59046	chr11	19975585	19975985	+	642	29.0	[8.235647]	[121]	[]	[]	[19975777]	[]
203_59059	chr11	46119368	46119768	+	752	29.0	[7.5073967, 8.235647]	[115, 183]	[]	[]	[46119519, 46119587]	[]
203_59060	chr11	46345071	46345471	+	685	29.0	[12.754859]	[62]	[8.643063]	[97]	[46345230]	[46345265]
203_59061	chr11	46379280	46379680	+	716	29.0	[8.235647]	[200]	[]	[]	[46379514]	[]
203_59066	chr11	59866420	59866820	+	575	29.0	[]	[]	[8.332749]	[98]	[]	[59866602]
203_59073	chr11	64224130	64224530	+	670	29.0	[12.754859, 8.272243]	[81, 171]	[]	[]	[64224282, 64224372]	[]
203_59076	chr11	68447100	68447500	+	649	29.0	[]	[]	[12.754859]	[121]	[]	[68447280]
203_59077	chr11	68798197	68798597	+	766	29.0	[12.754859, 7.5855]	[198, 229]	[]	[]	[68798414, 68798445]	[]
203_59079	chr11	70226908	70227308	+	588	29.0	[]	[]	[7.5073967]	[132]	[]	[70227135]
203_59114	chr11	121292551	121292951	+	640	29.0	[8.643063]	[126]	[]	[]	[121292758]	[]
203_59126	chr12	6685818	6686218	+	651	29.0	[]	[]	[12.754859]	[150]	[]	[6686050]
203_59131	chr12	8996715	8997115	+	671	29.0	[8.643063]	[168]	[8.643063]	[167]	[8996964]	[8996963]
203_59132	chr12	11836846	11837246	+	699	29.0	[8.332749]	[168]	[]	[]	[11837085]	[]
203_59142	chr12	46555870	46556270	+	735	29.0	[8.498569]	[169]	[]	[]	[46556119]	[]
203_59148	chr12	51291792	51292192	+	590	29.0	[]	[]	[8.235647]	[77]	[]	[51291955]
203_59150	chr12	52692242	52692642	+	744	29.0	[8.643063, 12.754859]	[73, 86]	[8.643063, 8.386223]	[108, 118]	[52692405, 52692418]	[52692440, 52692450]
203_59164	chr12	77049750	77050150	+	605	29.0	[]	[]	[12.754859]	[149]	[]	[77049977]
203_59168	chr12	93592971	93593371	+	759	29.0	[]	[]	[7.5855]	[104]	[]	[93593172]
203_5917	chr5	80653522	80653922	+	1000	207.0	[8.332749]	[138]	[8.643063]	[95]	[80653756]	[80653713]
203_59177	chr12	111597809	111598209	+	727	29.0	[9.166563]	[69]	[8.272243]	[148]	[111597974]	[111598053]
203_59178	chr12	111757674	111758074	+	761	29.0	[]	[]	[8.643063]	[134]	[]	[111757852]
203_59194	chr13	21140312	21140712	+	740	29.0	[8.801346]	[142]	[]	[]	[21140472]	[]
203_59205	chr13	41916581	41916981	+	608	29.0	[8.235647]	[167]	[]	[]	[41916818]	[]
203_59222	chr13	99605999	99606399	+	584	29.0	[8.643063]	[67]	[8.498569]	[89]	[99606151]	[99606173]
203_59225	chr13	110714776	110715176	+	728	29.0	[8.235647]	[168]	[]	[]	[110715003]	[]
203_59229	chr13	113862898	113863298	+	697	29.0	[7.8923073]	[193]	[]	[]	[113863125]	[]
203_59236	chr14	23044763	23045163	+	717	29.0	[]	[]	[8.801346]	[76]	[]	[23044934]
203_59242	chr14	59244800	59245200	+	777	29.0	[8.52607]	[120]	[]	[]	[59245013]	[]
203_59254	chr14	81529334	81529734	+	736	29.0	[]	[]	[8.52607]	[116]	[]	[81529494]
203_59255	chr14	87998445	87998845	+	736	29.0	[7.5073967]	[172]	[]	[]	[87998674]	[]
203_59260	chr14	93206824	93207224	+	639	29.0	[9.166563]	[142]	[]	[]	[93206981]	[]
203_59263	chr14	100015295	100015695	+	570	29.0	[]	[]	[8.235647]	[66]	[]	[100015456]
203_59284	chr15	43899862	43900262	+	727	29.0	[]	[]	[7.5073967]	[82]	[]	[43900037]
203_59286	chr15	45456584	45456984	+	601	29.0	[8.498569]	[74]	[]	[]	[45456752]	[]
203_59287	chr15	48631234	48631634	+	675	29.0	[]	[]	[8.235647]	[154]	[]	[48631470]
203_5929	chrX	155334627	155335027	+	1000	207.0	[8.498569]	[67]	[]	[]	[155334792]	[]
203_59298	chr15	57334263	57334663	+	778	29.0	[]	[]	[9.166563]	[78]	[]	[57334430]
203_5930	chr1	19113319	19113719	+	1000	206.0	[8.235647]	[138]	[]	[]	[19113556]	[]
203_59308	chr15	65611872	65612272	+	824	29.0	[8.272243]	[146]	[]	[]	[65612110]	[]
203_59313	chr15	70433133	70433533	+	551	29.0	[8.386223, 8.801346]	[65, 120]	[]	[]	[70433285, 70433340]	[]
203_59329	chr15	90915219	90915619	+	704	29.0	[8.643063, 8.332749, 12.754859]	[86, 96, 105]	[]	[]	[90915390, 90915400, 90915409]	[]
203_59337	chr16	362117	362517	+	575	29.0	[12.754859, 9.166563]	[96, 108]	[]	[]	[362286, 362298]	[]
203_5934	chr1	171762190	171762590	+	1000	206.0	[]	[]	[7.8880606]	[109]	[]	[171762398]
203_59340	chr16	3541991	3542391	+	776	29.0	[8.272243]	[59]	[12.754859]	[93]	[3542143]	[3542177]
203_59342	chr16	4200269	4200669	+	736	29.0	[]	[]	[8.332749, 8.332749]	[66, 73]	[]	[4200432, 4200439]
203_59344	chr16	8962571	8962971	+	701	29.0	[]	[]	[12.754859]	[134]	[]	[8962783]
203_59347	chr16	12455265	12455665	+	719	29.0	[12.754859]	[112]	[]	[]	[12455452]	[]
203_59356	chr16	23182263	23182663	+	587	29.0	[]	[]	[8.801346]	[91]	[]	[23182435]
203_59359	chr16	27314058	27314458	+	612	29.0	[]	[]	[8.679044]	[105]	[]	[27314259]
203_59372	chr16	56197554	56197954	+	630	29.0	[8.498569, 8.235647]	[118, 127]	[]	[]	[56197771, 56197780]	[]
203_5938	chr12	49983856	49984256	+	1000	206.0	[]	[]	[8.643063, 8.643063]	[122, 154]	[]	[49984067, 49984099]
203_59399	chr17	1715091	1715491	+	589	29.0	[]	[]	[8.332749]	[182]	[]	[1715305]
203_5940	chr16	12675795	12676195	+	1000	206.0	[]	[]	[8.332749]	[106]	[]	[12676000]
203_59401	chr17	4796010	4796410	+	639	29.0	[8.679044]	[196]	[]	[]	[4796235]	[]
203_59404	chr17	7834835	7835235	+	820	29.0	[]	[]	[12.754859]	[158]	[]	[7835041]
203_59411	chr17	27526703	27527103	+	720	29.0	[7.5855]	[148]	[]	[]	[27526943]	[]
203_59412	chr17	28336221	28336621	+	810	29.0	[12.754859]	[103]	[]	[]	[28336392]	[]
203_59414	chr17	29622832	29623232	+	654	29.0	[]	[]	[8.643063]	[138]	[]	[29623038]
203_5942	chr16	47448803	47449203	+	1000	206.0	[8.235647]	[145]	[]	[]	[47449046]	[]
203_59423	chr17	39971246	39971646	+	593	29.0	[8.332749]	[125]	[]	[]	[39971445]	[]
203_59432	chr17	48054225	48054625	+	683	29.0	[8.643063]	[112]	[]	[]	[48054379]	[]
203_59436	chr17	50852027	50852427	+	691	29.0	[7.8880606]	[114]	[]	[]	[50852195]	[]
203_5945	chr17	37609208	37609608	+	1000	206.0	[7.8923073]	[59]	[8.643063]	[94]	[37609365]	[37609400]
203_59456	chr17	66426323	66426723	+	762	29.0	[8.235647]	[191]	[8.332749]	[157]	[66426562]	[66426528]
203_59458	chr17	67826921	67827321	+	771	29.0	[8.52607]	[204]	[]	[]	[67827166]	[]
203_59465	chr17	75699692	75700092	+	576	29.0	[]	[]	[8.235647]	[80]	[]	[75699849]
203_59472	chr17	78252860	78253260	+	610	29.0	[]	[]	[8.643063]	[153]	[]	[78253087]
203_59476	chr17	80008413	80008813	+	773	29.0	[8.332749]	[144]	[]	[]	[80008651]	[]
203_59479	chr17	82023428	82023828	+	655	29.0	[8.643063]	[71]	[8.643063]	[70]	[82023599]	[82023598]
203_59502	chr18	46104258	46104658	+	704	29.0	[]	[]	[12.754859]	[170]	[]	[46104438]
203_59517	chr19	843334	843734	+	629	29.0	[]	[]	[8.235647]	[107]	[]	[843534]
203_59523	chr19	1690854	1691254	+	775	29.0	[]	[]	[7.8923073]	[197]	[]	[1691093]
203_59528	chr19	4911624	4912024	+	726	29.0	[8.235647]	[174]	[7.5855]	[160]	[4911838]	[4911824]
203_59529	chr19	5031564	5031964	+	583	29.0	[]	[]	[9.166563]	[169]	[]	[5031814]
203_59543	chr19	17243744	17244144	+	631	29.0	[]	[]	[8.643063]	[93]	[]	[17243917]
203_59545	chr19	17998286	17998686	+	785	29.0	[8.332749]	[72]	[]	[]	[17998456]	[]
203_59579	chr19	48170921	48171321	+	761	29.0	[8.52607, 8.643063]	[98, 176]	[8.498569, 8.498569]	[124, 181]	[48171078, 48171156]	[48171104, 48171161]
203_59594	chr19	51564763	51565163	+	730	29.0	[8.272243]	[180]	[]	[]	[51564981]	[]
203_59597	chr19	54186958	54187358	+	588	29.0	[]	[]	[8.643063]	[162]	[]	[54187175]
203_59599	chr19	58545286	58545686	+	730	29.0	[]	[]	[8.272243]	[153]	[]	[58545534]
203_59600	chr2	268333	268733	+	759	29.0	[8.498569]	[110]	[]	[]	[268526]	[]
203_59603	chr2	8993199	8993599	+	739	29.0	[8.643063, 8.643063]	[128, 144]	[8.643063]	[143]	[8993407, 8993423]	[8993422]
203_59613	chr2	27921868	27922268	+	750	29.0	[8.332749]	[91]	[]	[]	[27922024]	[]
203_59642	chr2	110681748	110682148	+	746	29.0	[8.235647]	[100]	[]	[]	[110681940]	[]
203_5965	chr9	128099414	128099814	+	1000	206.0	[7.8880606]	[131]	[]	[]	[128099642]	[]
203_59655	chr2	166346408	166346808	+	625	29.0	[8.643063]	[112]	[]	[]	[166346607]	[]
203_59667	chr2	178480958	178481358	+	749	29.0	[12.754859]	[88]	[]	[]	[178481109]	[]
203_59690	chr20	3875660	3876060	+	777	29.0	[]	[]	[8.272243]	[103]	[]	[3875821]
203_59697	chr20	25470031	25470431	+	673	29.0	[]	[]	[8.332749, 8.272243]	[132, 172]	[]	[25470210, 25470250]
203_597	chr7	138243471	138243871	+	1000	595.0	[8.235647]	[63]	[]	[]	[138243632]	[]
203_59707	chr20	35174663	35175063	+	649	29.0	[8.643063, 7.8880606]	[89, 149]	[]	[]	[35174836, 35174896]	[]
203_59712	chr20	36439476	36439876	+	642	29.0	[8.52607]	[126]	[8.52607]	[114]	[36439666]	[36439654]
203_59721	chr20	44745630	44746030	+	617	29.0	[]	[]	[7.5073967]	[201]	[]	[44745872]
203_59762	chr21	46636924	46637324	+	772	29.0	[8.679044]	[108]	[7.5855]	[99]	[46637104]	[46637095]
203_59768	chr22	19033971	19034371	+	774	29.0	[]	[]	[7.5855]	[167]	[]	[19034188]
203_59785	chr22	20629084	20629484	+	559	29.0	[8.332749]	[112]	[8.272243]	[137]	[20629247]	[20629272]
203_59789	chr22	20957301	20957701	+	791	29.0	[7.5855]	[105]	[7.5855]	[163]	[20957457]	[20957515]
203_59794	chr22	21922766	21923166	+	766	29.0	[8.52607]	[174]	[]	[]	[21923013]	[]
203_59795	chr22	22097801	22098201	+	777	29.0	[8.643063]	[139]	[8.643063]	[138]	[22098001]	[22098000]
203_59801	chr22	22376840	22377240	+	544	29.0	[7.8880606]	[111]	[]	[]	[22377050]	[]
203_59814	chr22	38180970	38181370	+	564	29.0	[]	[]	[8.332749]	[139]	[]	[38181159]
203_59817	chr22	39254605	39255005	+	746	29.0	[8.235647]	[98]	[8.272243]	[130]	[39254781]	[39254813]
203_59819	chr22	40045478	40045878	+	785	29.0	[7.5855]	[155]	[]	[]	[40045693]	[]
203_59842	chr3	36893006	36893406	+	795	29.0	[]	[]	[8.235647]	[165]	[]	[36893236]
203_59854	chr3	45091203	45091603	+	769	29.0	[8.272243]	[146]	[]	[]	[45091411]	[]
203_59859	chr3	49093079	49093479	+	742	29.0	[9.166563]	[109]	[]	[]	[49093241]	[]
203_59860	chr3	49166244	49166644	+	753	29.0	[]	[]	[8.332749]	[154]	[]	[49166463]
203_59864	chr3	51671075	51671475	+	729	29.0	[8.801346]	[77]	[]	[]	[51671249]	[]
203_59899	chr3	141234654	141235054	+	748	29.0	[]	[]	[8.643063]	[173]	[]	[141234904]
203_59917	chr3	172082212	172082612	+	708	29.0	[8.643063]	[69]	[]	[]	[172082366]	[]
203_5993	chr22	22508560	22508960	+	1000	205.0	[7.8923073]	[183]	[]	[]	[22508803]	[]
203_59930	chr3	183427951	183428351	+	596	29.0	[]	[]	[8.643063]	[193]	[]	[183428202]
203_59933	chr3	186109386	186109786	+	635	29.0	[8.643063]	[180]	[8.643063]	[179]	[186109619]	[186109618]
203_59941	chr3	196163554	196163954	+	627	29.0	[7.5855]	[178]	[]	[]	[196163763]	[]
203_59943	chr4	681677	682077	+	768	29.0	[]	[]	[12.754859, 12.754859]	[62, 121]	[]	[681830, 681889]
203_59955	chr4	10458215	10458615	+	754	29.0	[7.5855]	[76]	[]	[]	[10458371]	[]
203_59958	chr4	26321958	26322358	+	770	29.0	[]	[]	[8.643063]	[142]	[]	[26322143]
203_5996	chr3	33914765	33915165	+	1000	205.0	[]	[]	[7.8923073]	[138]	[]	[33914996]
203_59968	chr4	55728739	55729139	+	757	29.0	[7.5855]	[108]	[]	[]	[55728923]	[]
203_600	chr11	117224251	117224651	+	1000	594.0	[]	[]	[8.643063]	[56]	[]	[117224405]
203_60000	chr4	183073576	183073976	+	728	29.0	[]	[]	[8.272243]	[69]	[]	[183073737]
203_60009	chr5	10548758	10549158	+	779	29.0	[]	[]	[8.498569, 8.498569, 8.498569, 8.498569]	[86, 116, 128, 150]	[]	[10548928, 10548958, 10548970, 10548992]
203_60012	chr5	22249208	22249608	+	556	29.0	[8.643063]	[74]	[]	[]	[22249364]	[]
203_60020	chr5	45181791	45182191	+	725	29.0	[7.5855]	[114]	[]	[]	[45181990]	[]
203_60026	chr5	76403797	76404197	+	574	29.0	[]	[]	[8.52607]	[120]	[]	[76404011]
203_60047	chr5	132000093	132000493	+	571	29.0	[]	[]	[12.754859]	[73]	[]	[132000262]
203_60052	chr5	139724986	139725386	+	773	29.0	[8.386223]	[101]	[]	[]	[139725154]	[]
203_60095	chr6	10954538	10954938	+	717	29.0	[8.235647]	[183]	[8.235647]	[137]	[10954757]	[10954711]
203_60101	chr6	14621455	14621855	+	767	29.0	[7.5073967]	[170]	[]	[]	[14621634]	[]
203_60111	chr6	17311576	17311976	+	773	29.0	[]	[]	[9.540733]	[112]	[]	[17311741]
203_60125	chr6	27617163	27617563	+	571	29.0	[]	[]	[7.5855]	[171]	[]	[27617387]
203_60126	chr6	27933069	27933469	+	575	29.0	[]	[]	[8.332749]	[118]	[]	[27933281]
203_60140	chr6	33091996	33092396	+	609	29.0	[]	[]	[8.52607]	[147]	[]	[33092171]
203_6015	chr11	12182730	12183130	+	1000	204.0	[7.8923073]	[171]	[]	[]	[12182976]	[]
203_60154	chr6	41075479	41075879	+	606	29.0	[7.5855]	[85]	[]	[]	[41075631]	[]
203_6016	chr11	70470134	70470534	+	1000	204.0	[]	[]	[8.498569]	[95]	[]	[70470328]
203_60161	chr6	43620665	43621065	+	754	29.0	[]	[]	[8.643063]	[198]	[]	[43620880]
203_60182	chr6	108712860	108713260	+	777	29.0	[]	[]	[8.332749, 8.332749]	[118, 137]	[]	[108713078, 108713097]
203_60183	chr6	109341235	109341635	+	752	29.0	[]	[]	[8.801346, 7.5855]	[142, 178]	[]	[109341394, 109341430]
203_60193	chr6	135132336	135132736	+	664	29.0	[]	[]	[7.8923073]	[100]	[]	[135132500]
203_60194	chr6	135148851	135149251	+	752	29.0	[9.540733, 8.332749]	[208, 231]	[]	[]	[135149060, 135149083]	[]
203_60205	chr6	149898262	149898662	+	750	29.0	[]	[]	[7.8923073]	[87]	[]	[149898444]
203_60210	chr6	159976961	159977361	+	755	29.0	[8.643063]	[89]	[]	[]	[159977118]	[]
203_60214	chr6	161068453	161068853	+	732	29.0	[]	[]	[7.5855]	[183]	[]	[161068691]
203_60218	chr6	167859208	167859608	+	752	29.0	[]	[]	[8.498569]	[134]	[]	[167859412]
203_60223	chr7	1874370	1874770	+	580	29.0	[]	[]	[12.754859]	[180]	[]	[1874604]
203_60227	chr7	6026377	6026777	+	704	29.0	[]	[]	[8.643063]	[121]	[]	[6026560]
203_60236	chr7	26153042	26153442	+	741	29.0	[]	[]	[7.5073967, 8.235647]	[129, 137]	[]	[26153193, 26153201]
203_60237	chr7	26398114	26398514	+	550	29.0	[]	[]	[8.801346]	[88]	[]	[26398272]
203_60239	chr7	29806273	29806673	+	635	29.0	[]	[]	[12.754859, 8.679044]	[192, 238]	[]	[29806468, 29806514]
203_60244	chr7	44213894	44214294	+	772	29.0	[]	[]	[7.8923073]	[116]	[]	[44214086]
203_60246	chr7	51161006	51161406	+	752	29.0	[8.498569]	[132]	[]	[]	[51161236]	[]
203_60247	chr7	51187529	51187929	+	777	29.0	[7.5855]	[168]	[]	[]	[51187776]	[]
203_60285	chr7	112303736	112304136	+	794	29.0	[]	[]	[8.235647, 7.5855]	[84, 148]	[]	[112303902, 112303966]
203_60287	chr7	116180253	116180653	+	773	29.0	[]	[]	[8.386223]	[183]	[]	[116180503]
203_60304	chr7	130096434	130096834	+	603	29.0	[8.498569]	[129]	[]	[]	[130096657]	[]
203_60308	chr7	132580782	132581182	+	606	29.0	[]	[]	[8.52607, 8.498569]	[100, 138]	[]	[132580976, 132581014]
203_60312	chr7	135845405	135845805	+	557	29.0	[12.754859]	[139]	[]	[]	[135845621]	[]
203_60331	chr7	151246854	151247254	+	673	29.0	[7.5073967]	[134]	[8.643063]	[102]	[151247075]	[151247043]
203_60338	chr7	157360636	157361036	+	563	29.0	[]	[]	[7.8923073]	[199]	[]	[157360871]
203_6034	chr20	41034251	41034651	+	1000	204.0	[12.754859]	[78]	[]	[]	[41034425]	[]
203_60341	chr8	3584884	3585284	+	699	29.0	[]	[]	[8.498569]	[147]	[]	[3585114]
203_60347	chr8	26571229	26571629	+	658	29.0	[9.540733]	[67]	[]	[]	[26571391]	[]
203_60392	chr8	101326943	101327343	+	647	29.0	[]	[]	[12.754859]	[96]	[]	[101327137]
203_60393	chr8	102530669	102531069	+	730	29.0	[]	[]	[8.52607]	[158]	[]	[102530896]
203_60394	chr8	102647601	102648001	+	763	29.0	[]	[]	[8.52607]	[104]	[]	[102647758]
203_60395	chr8	102738439	102738839	+	760	29.0	[]	[]	[8.801346]	[152]	[]	[102738667]
203_60397	chr8	115457971	115458371	+	754	29.0	[]	[]	[8.498569]	[79]	[]	[115458123]
203_60400	chr8	123192571	123192971	+	798	29.0	[]	[]	[8.643063]	[87]	[]	[123192742]
203_60409	chr8	134542846	134543246	+	792	29.0	[8.498569, 7.8923073]	[130, 184]	[]	[]	[134543019, 134543073]	[]
203_60412	chr8	143407441	143407841	+	686	29.0	[]	[]	[9.540733]	[106]	[]	[143407609]
203_60414	chr8	144396665	144397065	+	593	29.0	[7.5855]	[87]	[]	[]	[144396837]	[]
203_60416	chr9	2241802	2242202	+	797	29.0	[8.801346]	[82]	[7.8880606]	[150]	[2241975]	[2242043]
203_60435	chr9	92634635	92635035	+	723	29.0	[7.8923073]	[128]	[9.166563]	[65]	[92634850]	[92634787]
203_60440	chr9	96856942	96857342	+	746	29.0	[8.235647]	[127]	[]	[]	[96857131]	[]
203_6045	chr6	50825645	50826045	+	1000	204.0	[12.754859]	[96]	[]	[]	[50825825]	[]
203_60453	chr9	123307105	123307505	+	622	29.0	[]	[]	[7.5855]	[87]	[]	[123307287]
203_60456	chr9	126955827	126956227	+	791	29.0	[8.235647]	[103]	[]	[]	[126956016]	[]
203_60457	chr9	127567313	127567713	+	801	29.0	[8.332749]	[175]	[]	[]	[127567551]	[]
203_60466	chr9	130934217	130934617	+	568	29.0	[]	[]	[7.5855]	[221]	[]	[130934467]
203_6047	chr6	130206460	130206860	+	1000	204.0	[]	[]	[8.643063]	[98]	[]	[130206657]
203_60470	chr9	133558745	133559145	+	730	29.0	[9.540733]	[63]	[]	[]	[133558905]	[]
203_60484	chrX	9342631	9343031	+	566	29.0	[]	[]	[9.166563]	[91]	[]	[9342787]
203_60485	chrX	9467325	9467725	+	770	29.0	[8.498569]	[136]	[]	[]	[9467559]	[]
203_60489	chrX	20141750	20142150	+	669	29.0	[]	[]	[8.801346]	[126]	[]	[20141908]
203_60497	chrX	48787776	48788176	+	763	29.0	[]	[]	[8.643063]	[132]	[]	[48787963]
203_60502	chrX	66033341	66033741	+	702	29.0	[]	[]	[8.272243]	[150]	[]	[66033535]
203_60503	chrX	68747983	68748383	+	573	29.0	[]	[]	[8.643063]	[126]	[]	[68748175]
203_60513	chrX	130339445	130339845	+	712	29.0	[]	[]	[8.272243]	[105]	[]	[130339607]
203_60516	chrX	151753331	151753731	+	764	29.0	[8.332749]	[107]	[]	[]	[151753537]	[]
203_60517	chrX	151982230	151982630	+	570	29.0	[]	[]	[8.235647]	[60]	[]	[151982387]
203_60545	chr1	13759496	13759896	+	638	28.0	[]	[]	[7.5073967]	[94]	[]	[13759681]
203_60562	chr1	27004633	27005033	+	616	28.0	[]	[]	[7.8923073]	[84]	[]	[27004796]
203_60578	chr1	32241260	32241660	+	729	28.0	[]	[]	[12.754859]	[174]	[]	[32241483]
203_6058	chr10	30160595	30160995	+	1000	203.0	[8.332749]	[166]	[]	[]	[30160840]	[]
203_60584	chr1	37808924	37809324	+	644	28.0	[]	[]	[8.679044]	[142]	[]	[37809116]
203_60592	chr1	43293353	43293753	+	744	28.0	[8.498569]	[177]	[]	[]	[43293581]	[]
203_60609	chr1	67749488	67749888	+	610	28.0	[8.272243]	[151]	[]	[]	[67749688]	[]
203_60619	chr1	108199170	108199570	+	710	28.0	[]	[]	[7.8923073]	[146]	[]	[108199367]
203_6062	chr11	86484231	86484631	+	1000	203.0	[8.386223, 8.235647]	[69, 90]	[]	[]	[86484389, 86484410]	[]
203_60636	chr1	119611618	119612018	+	695	28.0	[8.272243]	[168]	[]	[]	[119611866]	[]
203_60649	chr1	156156158	156156558	+	571	28.0	[8.643063]	[148]	[]	[]	[156156360]	[]
203_60654	chr1	160085615	160086015	+	643	28.0	[]	[]	[9.166563]	[57]	[]	[160085769]
203_60677	chr1	201026215	201026615	+	741	28.0	[]	[]	[8.235647, 8.332749]	[134, 151]	[]	[201026435, 201026452]
203_60678	chr1	201408175	201408575	+	639	28.0	[8.272243]	[120]	[]	[]	[201408386]	[]
203_60686	chr1	202825692	202826092	+	751	28.0	[]	[]	[7.5073967]	[191]	[]	[202825917]
203_60693	chr1	206923112	206923512	+	695	28.0	[]	[]	[12.754859]	[96]	[]	[206923291]
203_60719	chr1	231203155	231203555	+	658	28.0	[7.5855]	[210]	[]	[]	[231203388]	[]
203_60721	chr1	233598913	233599313	+	652	28.0	[8.235647]	[142]	[]	[]	[233599144]	[]
203_60734	chr10	182000	182400	+	618	28.0	[7.5855]	[97]	[]	[]	[182180]	[]
203_60740	chr10	7933221	7933621	+	655	28.0	[]	[]	[8.235647]	[171]	[]	[7933470]
203_60765	chr10	50576184	50576584	+	667	28.0	[8.643063]	[238]	[]	[]	[50576427]	[]
203_60775	chr10	71761454	71761854	+	680	28.0	[12.754859]	[61]	[]	[]	[71761605]	[]
203_60788	chr10	98314386	98314786	+	731	28.0	[]	[]	[8.643063]	[122]	[]	[98314599]
203_60793	chr10	101781026	101781426	+	605	28.0	[8.272243]	[154]	[]	[]	[101781269]	[]
203_60795	chr10	102678780	102679180	+	715	28.0	[8.643063]	[125]	[8.643063]	[124]	[102678989]	[102678988]
203_608	chr11	875945	876345	+	1000	593.0	[]	[]	[8.52607]	[110]	[]	[876151]
203_60801	chr10	123153970	123154370	+	735	28.0	[]	[]	[8.332749]	[118]	[]	[123154163]
203_60805	chr11	561218	561618	+	647	28.0	[]	[]	[7.8923073]	[76]	[]	[561380]
203_60819	chr11	17383853	17384253	+	698	28.0	[]	[]	[12.754859]	[185]	[]	[17384094]
203_60843	chr11	64340733	64341133	+	605	28.0	[8.332749, 7.8923073]	[68, 131]	[]	[]	[64340891, 64340954]	[]
203_60845	chr11	64553409	64553809	+	702	28.0	[8.272243]	[111]	[8.272243, 8.272243]	[152, 165]	[64553597]	[64553638, 64553651]
203_60854	chr11	69420533	69420933	+	725	28.0	[]	[]	[7.8880606]	[207]	[]	[69420776]
203_60856	chr11	72585705	72586105	+	651	28.0	[8.272243]	[215]	[]	[]	[72585951]	[]
203_60858	chr11	73766836	73767236	+	759	28.0	[12.754859]	[143]	[]	[]	[73767050]	[]
203_6087	chr9	130043657	130044057	+	1000	203.0	[9.540733]	[150]	[9.540733]	[149]	[130043903]	[130043902]
203_6088	chrX	54992930	54993330	+	1000	203.0	[8.643063]	[57]	[]	[]	[54993084]	[]
203_60886	chr11	114776166	114776566	+	666	28.0	[12.754859, 8.235647]	[70, 126]	[]	[]	[114776324, 114776380]	[]
203_60891	chr11	119380585	119380985	+	671	28.0	[]	[]	[8.332749]	[169]	[]	[119380827]
203_60903	chr12	7128162	7128562	+	595	28.0	[]	[]	[7.5855]	[80]	[]	[7128318]
203_60905	chr12	15882058	15882458	+	693	28.0	[8.801346]	[168]	[]	[]	[15882282]	[]
203_60909	chr12	23504022	23504422	+	678	28.0	[8.498569]	[104]	[]	[]	[23504201]	[]
203_6093	chr1	111743726	111744126	+	1000	202.0	[8.498569]	[94]	[]	[]	[111743920]	[]
203_60945	chr12	104311171	104311571	+	609	28.0	[8.643063]	[145]	[8.332749, 8.643063]	[123, 144]	[104311402]	[104311380, 104311401]
203_60946	chr12	104722565	104722965	+	700	28.0	[]	[]	[7.8923073, 8.332749]	[82, 118]	[]	[104722732, 104722768]
203_60957	chr12	118064632	118065032	+	670	28.0	[12.754859]	[110]	[]	[]	[118064831]	[]
203_60959	chr12	120007289	120007689	+	586	28.0	[7.5855]	[119]	[]	[]	[120007490]	[]
203_60961	chr12	121095916	121096316	+	702	28.0	[8.235647]	[155]	[]	[]	[121096122]	[]
203_60967	chr12	123043428	123043828	+	682	28.0	[8.272243]	[152]	[]	[]	[123043621]	[]
203_60974	chr13	24911111	24911511	+	547	28.0	[]	[]	[9.540733]	[142]	[]	[24911334]
203_60976	chr13	36297629	36298029	+	684	28.0	[8.332749, 8.801346]	[133, 142]	[9.540733]	[157]	[36297838, 36297847]	[36297862]
203_61	chr1	160540124	160540524	+	1000	800.0	[]	[]	[8.643063]	[84]	[]	[160540308]
203_61002	chr13	100610327	100610727	+	617	28.0	[7.5855]	[133]	[]	[]	[100610537]	[]
203_61008	chr14	23126119	23126519	+	579	28.0	[]	[]	[9.166563, 12.754859]	[88, 145]	[]	[23126307, 23126364]
203_61014	chr14	39432751	39433151	+	717	28.0	[7.8923073]	[126]	[12.754859]	[150]	[39432956]	[39432980]
203_61017	chr14	49868237	49868637	+	713	28.0	[8.272243]	[75]	[]	[]	[49868393]	[]
203_61018	chr14	54396857	54397257	+	751	28.0	[]	[]	[8.679044]	[157]	[]	[54397074]
203_61022	chr14	67694819	67695219	+	740	28.0	[8.272243]	[110]	[]	[]	[67694984]	[]
203_61025	chr14	71393889	71394289	+	713	28.0	[]	[]	[7.5855]	[126]	[]	[71394113]
