#PeakID(python identify_motif.py ./ENCODE_processed_files/MEF2A_idr.fa MEF2A --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
9_526	chr4	102620684	102621084	+	1000	142.0	[7.79969, 14.422394]	[88, 135]	[]	[]	[102620866, 102620913]	[]
9_5263	chr9	96654316	96654716	+	1000	39.0	[8.648204]	[146]	[]	[]	[96654536]	[]
9_5265	chr9	113548272	113548672	+	1000	39.0	[17.315159]	[140]	[]	[]	[113548510]	[]
9_5267	chr9	124688474	124688874	+	1000	39.0	[10.098799]	[81]	[]	[]	[124688654]	[]
9_5269	chr9	127451228	127451628	+	1000	39.0	[9.937121]	[100]	[]	[]	[127451427]	[]
9_527	chr10	114634676	114635076	+	1000	141.0	[]	[]	[14.001035]	[95]	[]	[114634866]
9_5270	chr9	129413599	129413999	+	1000	39.0	[8.648204]	[127]	[]	[]	[129413794]	[]
9_5279	chr9	131131150	131131550	+	1000	39.0	[8.856631]	[182]	[]	[]	[131131353]	[]
9_528	chr2	8615770	8616170	+	1000	141.0	[8.173239]	[100]	[]	[]	[8615967]	[]
9_5282	chrX	70435181	70435581	+	812	39.0	[11.401335]	[152]	[15.057976, 11.401335]	[85, 152]	[70435426]	[70435359, 70435426]
9_5285	chr1	921026	921426	+	1000	38.0	[]	[]	[9.604835]	[79]	[]	[921181]
9_5288	chr1	6183353	6183753	+	572	38.0	[12.299063]	[99]	[]	[]	[6183524]	[]
9_5297	chr1	67479139	67479539	+	1000	38.0	[7.679938]	[179]	[5.7609663]	[198]	[67479371]	[67479390]
9_53	chr15	99565772	99566172	+	1000	390.0	[17.315159]	[90]	[]	[]	[99565961]	[]
9_5307	chr1	156725639	156726039	+	1000	38.0	[10.099138]	[102]	[]	[]	[156725837]	[]
9_531	chr6	135304851	135305251	+	1000	141.0	[]	[]	[12.991903]	[91]	[]	[135305025]
9_5315	chr1	185528159	185528559	+	1000	38.0	[]	[]	[6.016751, 12.299063]	[57, 102]	[]	[185528313, 185528358]
9_532	chr12	2336280	2336680	+	1000	140.0	[]	[]	[17.315159]	[60]	[]	[2336438]
9_5333	chr10	14837517	14837917	+	1000	38.0	[]	[]	[13.554542]	[138]	[]	[14837738]
9_5353	chr11	123054340	123054740	+	1000	38.0	[]	[]	[11.56397]	[126]	[]	[123054535]
9_5370	chr13	44143280	44143680	+	1000	38.0	[5.868607]	[115]	[]	[]	[44143482]	[]
9_5378	chr15	40238765	40239165	+	883	38.0	[12.91896]	[128]	[5.7580857]	[128]	[40238958]	[40238958]
9_5379	chr15	41438148	41438548	+	1000	38.0	[]	[]	[13.067403]	[62]	[]	[41438303]
9_538	chr2	33021568	33021968	+	1000	139.0	[]	[]	[9.600976, 14.754784]	[80, 106]	[]	[33021747, 33021773]
9_5383	chr15	62119421	62119821	+	1000	38.0	[6.0647836]	[141]	[12.16521]	[101]	[62119656]	[62119616]
9_5387	chr15	68114356	68114756	+	1000	38.0	[]	[]	[17.315159]	[158]	[]	[68114603]
9_5394	chr16	25109574	25109974	+	1000	38.0	[]	[]	[10.463239]	[120]	[]	[25109791]
9_5400	chr16	79542143	79542543	+	1000	38.0	[]	[]	[14.001035]	[111]	[]	[79542351]
9_5409	chr17	16516605	16517005	+	1000	38.0	[10.81022]	[120]	[]	[]	[16516810]	[]
9_5411	chr17	39281772	39282172	+	1000	38.0	[9.231286]	[110]	[]	[]	[39281979]	[]
9_5415	chr17	59698097	59698497	+	626	38.0	[14.001035]	[138]	[]	[]	[59698311]	[]
9_5435	chr19	49876745	49877145	+	1000	38.0	[6.4920115]	[158]	[]	[]	[49876932]	[]
9_544	chr22	22928799	22929199	+	1000	138.0	[7.5978484]	[100]	[]	[]	[22928995]	[]
9_5442	chr2	61530378	61530778	+	1000	38.0	[17.315159]	[103]	[5.9635267]	[81]	[61530567]	[61530545]
9_545	chr5	42586641	42587041	+	1000	138.0	[11.15574]	[120]	[]	[]	[42586842]	[]
9_5450	chr2	144405326	144405726	+	1000	38.0	[11.671909]	[78]	[5.687546]	[78]	[144405494]	[144405494]
9_5456	chr2	204541595	204541995	+	1000	38.0	[14.048844]	[64]	[]	[]	[204541755]	[]
9_5460	chr2	238138417	238138817	+	1000	38.0	[13.110946]	[113]	[]	[]	[238138621]	[]
9_547	chr10	49225102	49225502	+	1000	137.0	[12.991903]	[104]	[]	[]	[49225302]	[]
9_548	chr17	31340236	31340636	+	1000	137.0	[]	[]	[12.16521]	[111]	[]	[31340425]
9_5492	chr3	46539017	46539417	+	1000	38.0	[12.991903]	[87]	[]	[]	[46539201]	[]
9_55	chr11	66418216	66418616	+	1000	388.0	[12.620911, 14.422394]	[82, 144]	[6.4712667, 16.258217]	[59, 124]	[66418397, 66418459]	[66418374, 66418439]
9_5502	chr4	41806806	41807206	+	1000	38.0	[12.69387]	[125]	[]	[]	[41807021]	[]
9_5503	chr4	72567845	72568245	+	1000	38.0	[6.385992, 7.770012]	[160, 162]	[]	[]	[72568024, 72568026]	[]
9_5506	chr4	106365483	106365883	+	1000	38.0	[10.083745]	[131]	[10.083745]	[131]	[106365714]	[106365714]
9_5512	chr5	79514419	79514819	+	1000	38.0	[]	[]	[5.7604895]	[137]	[]	[79514655]
9_5514	chr5	87081481	87081881	+	1000	38.0	[6.712733]	[111]	[]	[]	[87081674]	[]
9_5515	chr5	87115969	87116369	+	1000	38.0	[8.221049]	[98]	[]	[]	[87116149]	[]
9_5537	chr6	52984272	52984672	+	1000	38.0	[9.5187025]	[118]	[11.966377]	[118]	[52984486]	[52984486]
9_556	chr20	47360609	47361009	+	1000	136.0	[10.81022]	[85]	[]	[]	[47360788]	[]
9_5562	chr7	139918500	139918900	+	1000	38.0	[10.909436]	[123]	[]	[]	[139918692]	[]
9_559	chr1	92957006	92957406	+	1000	135.0	[11.15574]	[108]	[]	[]	[92957213]	[]
9_5593	chr9	131185146	131185546	+	1000	38.0	[]	[]	[5.7609663]	[127]	[]	[131185308]
9_5594	chrX	12981937	12982337	+	1000	38.0	[]	[]	[7.8441963]	[63]	[]	[12982100]
9_561	chr10	3803803	3804203	+	1000	135.0	[9.146556]	[92]	[6.0057917]	[79]	[3803990]	[3803977]
9_5621	chr1	75520726	75521126	+	1000	37.0	[]	[]	[10.099138, 6.0057917]	[74, 134]	[]	[75520893, 75520953]
9_563	chr21	37338877	37339277	+	1000	135.0	[6.3231277]	[102]	[11.036327]	[102]	[37339078]	[37339078]
9_5637	chr1	202018369	202018769	+	1000	37.0	[]	[]	[5.968529]	[86]	[]	[202018547]
9_5639	chr1	204465661	204466061	+	1000	37.0	[]	[]	[6.874379]	[131]	[]	[204465876]
9_5651	chr10	3705008	3705408	+	575	37.0	[9.5187025]	[118]	[11.966377]	[118]	[3705193]	[3705193]
9_5658	chr10	60777977	60778377	+	1000	37.0	[]	[]	[13.356004]	[138]	[]	[60778151]
9_566	chr19	13847629	13848029	+	1000	134.0	[10.382992]	[109]	[]	[]	[13847830]	[]
9_5668	chr11	33893619	33894019	+	1000	37.0	[]	[]	[13.323187]	[139]	[]	[33893841]
9_5670	chr11	47426298	47426698	+	1000	37.0	[]	[]	[11.583234]	[137]	[]	[47426516]
9_5671	chr11	47864950	47865350	+	1000	37.0	[]	[]	[9.713955]	[117]	[]	[47865125]
9_5672	chr11	59957059	59957459	+	1000	37.0	[]	[]	[15.057976]	[80]	[]	[59957211]
9_5676	chr11	95789818	95790218	+	1000	37.0	[]	[]	[11.487363]	[78]	[]	[95789983]
9_5678	chr12	12533268	12533668	+	1000	37.0	[15.057976, 6.708211]	[104, 124]	[]	[]	[12533471, 12533491]	[]
9_5679	chr12	39623851	39624251	+	1000	37.0	[12.991903]	[109]	[]	[]	[39624055]	[]
9_568	chr5	131536442	131536842	+	1000	134.0	[11.966377]	[154]	[9.5187025]	[154]	[131536668]	[131536668]
9_5689	chr12	116955627	116956027	+	1000	37.0	[8.179392]	[148]	[]	[]	[116955851]	[]
9_5692	chr13	19984666	19985066	+	1000	37.0	[]	[]	[12.991903]	[109]	[]	[19984838]
9_5699	chr15	65805099	65805499	+	1000	37.0	[8.7347145]	[161]	[]	[]	[65805344]	[]
9_57	chr1	156281313	156281713	+	1000	379.0	[]	[]	[16.258217]	[96]	[]	[156281509]
9_5700	chr15	72770706	72771106	+	1000	37.0	[9.682826]	[146]	[17.315159]	[127]	[72770919]	[72770900]
9_5705	chr15	82586557	82586957	+	1000	37.0	[10.083745, 5.852184]	[85, 126]	[6.454865, 10.083745, 9.227879]	[80, 85, 126]	[82586724, 82586765]	[82586719, 82586724, 82586765]
9_5716	chr17	8151014	8151414	+	1000	37.0	[8.580311]	[119]	[13.929092, 10.278996]	[119, 138]	[8151203]	[8151203, 8151222]
9_572	chr3	33115259	33115659	+	1000	133.0	[17.315159]	[98]	[]	[]	[33115449]	[]
9_5735	chr19	4769459	4769859	+	1000	37.0	[]	[]	[6.5147157]	[77]	[]	[4769617]
9_5736	chr19	18300991	18301391	+	1000	37.0	[]	[]	[6.173218]	[103]	[]	[18301185]
9_5745	chr2	33059875	33060275	+	797	37.0	[]	[]	[14.422394]	[145]	[]	[33060097]
9_5747	chr2	66481235	66481635	+	1000	37.0	[]	[]	[7.1641073]	[174]	[]	[66481477]
9_5766	chr21	46284299	46284699	+	842	37.0	[7.5559874]	[154]	[12.904769]	[154]	[46284544]	[46284544]
9_577	chr17	45165314	45165714	+	1000	132.0	[]	[]	[10.647586]	[83]	[]	[45165476]
9_5793	chr3	172391624	172392024	+	697	37.0	[5.852184]	[158]	[9.227879]	[158]	[172391866]	[172391866]
9_5809	chr5	134240535	134240935	+	1000	37.0	[]	[]	[12.299063]	[146]	[]	[134240743]
9_581	chr6	107653118	107653518	+	1000	132.0	[7.5978484]	[120]	[]	[]	[107653331]	[]
9_5812	chr5	173915230	173915630	+	687	37.0	[]	[]	[11.867161]	[128]	[]	[173915455]
9_5817	chr6	11974094	11974494	+	1000	37.0	[6.226209]	[82]	[7.8443017, 17.315159]	[117, 142]	[11974271]	[11974306, 11974331]
9_5821	chr6	15991971	15992371	+	919	37.0	[17.315159]	[92]	[]	[]	[15992150]	[]
9_5823	chr6	21965028	21965428	+	1000	37.0	[13.469811]	[129]	[9.590644, 5.673355]	[64, 129]	[21965256]	[21965191, 21965256]
9_5830	chr6	35719773	35720173	+	1000	37.0	[15.057976]	[96]	[]	[]	[35719963]	[]
9_5837	chr6	119498045	119498445	+	1000	37.0	[]	[]	[7.419761, 12.640175, 9.326051]	[75, 106, 119]	[]	[119498219, 119498250, 119498263]
9_5845	chr7	39589675	39590075	+	1000	37.0	[]	[]	[8.856631]	[100]	[]	[39589850]
9_5854	chr7	127895984	127896384	+	1000	37.0	[7.6240788]	[97]	[]	[]	[127896181]	[]
9_587	chr1	173429873	173430273	+	1000	131.0	[11.15574]	[132]	[]	[]	[173430104]	[]
9_5873	chr8	78881676	78882076	+	1000	37.0	[17.315159]	[107]	[]	[]	[78881874]	[]
9_589	chr18	3211645	3212045	+	1000	131.0	[17.315159]	[147]	[]	[]	[3211864]	[]
9_5896	chrX	15310134	15310534	+	1000	37.0	[]	[]	[17.315159]	[126]	[]	[15310343]
9_59	chr20	23152394	23152794	+	1000	373.0	[17.315159]	[108]	[]	[]	[23152600]	[]
9_5900	chrX	71173392	71173792	+	1000	37.0	[]	[]	[9.801089]	[102]	[]	[71173586]
9_5901	chrX	121160943	121161343	+	1000	37.0	[]	[]	[11.066004]	[94]	[]	[121161118]
9_5904	chr1	16248825	16249225	+	1000	36.0	[10.647586, 7.471963]	[157, 163]	[]	[]	[16249048, 16249054]	[]
9_592	chr3	16906673	16907073	+	1000	131.0	[17.315159]	[92]	[]	[]	[16906848]	[]
9_5930	chr1	65412415	65412815	+	1000	36.0	[7.770012]	[144]	[]	[]	[65412593]	[]
9_5932	chr1	95084215	95084615	+	1000	36.0	[]	[]	[12.640175]	[113]	[]	[95084388]
9_5935	chr1	116825441	116825841	+	863	36.0	[10.662778]	[146]	[]	[]	[116825671]	[]
9_595	chr16	57859288	57859688	+	1000	130.0	[9.5187025]	[123]	[11.966377]	[123]	[57859493]	[57859493]
9_5954	chr1	207443290	207443690	+	1000	36.0	[]	[]	[17.315159]	[166]	[]	[207443527]
9_596	chr20	53652289	53652689	+	1000	130.0	[13.929092]	[107]	[8.580311]	[107]	[53652493]	[53652493]
9_5968	chr10	43385286	43385686	+	1000	36.0	[12.425659]	[115]	[12.425659]	[115]	[43385471]	[43385471]
9_597	chr21	44854781	44855181	+	1000	130.0	[]	[]	[7.9926558]	[149]	[]	[44855019]
9_5973	chr10	79102099	79102499	+	1000	36.0	[]	[]	[15.057976]	[127]	[]	[79102305]
9_5980	chr11	17846890	17847290	+	1000	36.0	[17.315159]	[142]	[5.9615636]	[152]	[17847125]	[17847135]
9_5990	chr11	69448386	69448786	+	1000	36.0	[7.355618]	[141]	[]	[]	[69448596]	[]
9_5993	chr12	27179829	27180229	+	1000	36.0	[]	[]	[12.872151]	[123]	[]	[27180039]
9_5995	chr12	45215236	45215636	+	1000	36.0	[6.522651]	[99]	[]	[]	[45215428]	[]
9_600	chr7	2715873	2716273	+	1000	130.0	[17.315159]	[117]	[]	[]	[2716076]	[]
9_601	chr11	36509280	36509680	+	1000	129.0	[16.258217]	[103]	[6.0057917]	[54]	[36509480]	[36509431]
9_602	chr2	152166578	152166978	+	1000	129.0	[]	[]	[11.15574]	[96]	[]	[152166773]
9_6023	chr15	96053365	96053765	+	1000	36.0	[]	[]	[9.307804]	[108]	[]	[96053541]
9_6027	chr16	21953072	21953472	+	1000	36.0	[6.266578]	[168]	[8.65479]	[131]	[21953267]	[21953230]
9_6042	chr17	45977119	45977519	+	1000	36.0	[]	[]	[6.456076]	[116]	[]	[45977314]
9_6044	chr17	48993984	48994384	+	1000	36.0	[12.991903, 6.0414886]	[123, 164]	[]	[]	[48994172, 48994213]	[]
9_605	chr6	14734596	14734996	+	1000	129.0	[5.729208]	[69]	[7.4256425]	[133]	[14734765]	[14734829]
9_6050	chr17	59893981	59894381	+	1000	36.0	[10.083745]	[127]	[10.083745]	[127]	[59894185]	[59894185]
9_6052	chr17	63381136	63381536	+	993	36.0	[10.5505705]	[101]	[]	[]	[63381323]	[]
9_6062	chr19	11091749	11092149	+	1000	36.0	[5.7604885]	[88]	[]	[]	[11091910]	[]
9_6067	chr19	45403749	45404149	+	919	36.0	[9.477839]	[94]	[]	[]	[45403926]	[]
9_6070	chr1_KI270714v1_random	10021	10421	+	1000	36.0	[]	[]	[11.208964]	[100]	[]	[10220]
9_6072	chr2	8853939	8854339	+	1000	36.0	[15.811725]	[89]	[8.015269]	[89]	[8854123]	[8854123]
9_6082	chr2	70087029	70087429	+	1000	36.0	[]	[]	[7.6259384]	[116]	[]	[70087207]
9_6087	chr2	135876489	135876889	+	1000	36.0	[]	[]	[12.054005]	[95]	[]	[135876661]
9_6090	chr20	10434915	10435315	+	1000	36.0	[]	[]	[6.4101615]	[143]	[]	[10435086]
9_6091	chr20	22414323	22414723	+	1000	36.0	[10.133494]	[104]	[6.5259814]	[133]	[22414491]	[22414520]
9_6098	chr21	29182175	29182575	+	1000	36.0	[8.069534]	[113]	[]	[]	[29182368]	[]
9_6108	chr22	20775235	20775635	+	1000	36.0	[10.614968]	[147]	[16.258217]	[97]	[20775479]	[20775429]
9_611	chr5	141521185	141521585	+	1000	128.0	[10.056873]	[98]	[]	[]	[141521380]	[]
9_6115	chr22	21701019	21701419	+	1000	36.0	[]	[]	[5.8091326]	[80]	[]	[21701189]
9_6134	chr3	65039700	65040100	+	1000	36.0	[]	[]	[5.9615636]	[112]	[]	[65039898]
9_6137	chr3	150546870	150547270	+	1000	36.0	[10.132373]	[110]	[]	[]	[150547075]	[]
9_6147	chr3	197949909	197950309	+	1000	36.0	[]	[]	[6.1245904]	[158]	[]	[197950128]
9_6154	chr4	126750803	126751203	+	949	36.0	[]	[]	[14.048844]	[142]	[]	[126750995]
9_6156	chr4	138182839	138183239	+	1000	36.0	[11.401335]	[77]	[11.401335]	[77]	[138183005]	[138183005]
9_6164	chr5	69364418	69364818	+	1000	36.0	[13.365452]	[126]	[]	[]	[69364632]	[]
9_6174	chr5	142095494	142095894	+	1000	36.0	[]	[]	[17.315159]	[110]	[]	[142095682]
9_6179	chr5	173926356	173926756	+	1000	36.0	[12.872151]	[126]	[12.872151]	[98]	[173926572]	[173926544]
9_6191	chr6	32153028	32153428	+	1000	36.0	[5.8359895]	[123]	[5.587118]	[187]	[32153199]	[32153263]
9_6198	chr6	89035745	89036145	+	1000	36.0	[10.657917]	[120]	[]	[]	[89035953]	[]
9_62	chr3	12953338	12953738	+	1000	370.0	[9.234844]	[56]	[7.8043694, 17.315159]	[56, 108]	[12953490]	[12953490, 12953542]
9_6201	chr6	125872189	125872589	+	1000	36.0	[14.380129]	[190]	[6.902161]	[216]	[125872413]	[125872439]
9_6203	chr6	129497741	129498141	+	1000	36.0	[]	[]	[10.140694]	[136]	[]	[129497950]
9_6205	chr6	139648315	139648715	+	1000	36.0	[7.765152]	[152]	[]	[]	[139648559]	[]
9_621	chr1	38815880	38816280	+	1000	126.0	[7.106849]	[110]	[]	[]	[38816086]	[]
9_6211	chr7	7099544	7099944	+	1000	36.0	[8.370614, 5.893029]	[160, 222]	[]	[]	[7099719, 7099781]	[]
9_6213	chr7	37208454	37208854	+	1000	36.0	[]	[]	[13.323187]	[174]	[]	[37208699]
9_6224	chr7	117023291	117023691	+	1000	36.0	[]	[]	[12.299063]	[109]	[]	[117023477]
9_6225	chr7	130899095	130899495	+	1000	36.0	[12.69387]	[135]	[]	[]	[130899303]	[]
9_6241	chr8	90197348	90197748	+	1000	36.0	[]	[]	[5.6694098, 6.9079847, 5.987794]	[71, 135, 154]	[]	[90197499, 90197563, 90197582]
9_6244	chr8	127794852	127795252	+	1000	36.0	[17.315159]	[53]	[]	[]	[127795004]	[]
9_6258	chr9	130846776	130847176	+	1000	36.0	[]	[]	[5.6577077]	[200]	[]	[130847002]
9_6269	chr1	6600932	6601332	+	1000	35.0	[]	[]	[5.629383]	[156]	[]	[6601132]
9_6280	chr1	32650609	32651009	+	1000	35.0	[5.7365823]	[203]	[]	[]	[32650839]	[]
9_6282	chr1	39215521	39215921	+	1000	35.0	[]	[]	[13.110946]	[137]	[]	[39215750]
9_629	chr22	25762158	25762558	+	1000	126.0	[]	[]	[10.099138]	[118]	[]	[25762372]
9_6294	chr1	110872965	110873365	+	1000	35.0	[6.949879]	[93]	[]	[]	[110873146]	[]
9_6306	chr1	167922015	167922415	+	1000	35.0	[14.048844]	[143]	[5.7478247]	[121]	[167922241]	[167922219]
9_6312	chr1	220089767	220090167	+	1000	35.0	[11.15574]	[161]	[]	[]	[220090000]	[]
9_6319	chr1	241641001	241641401	+	1000	35.0	[7.353701, 8.580311]	[70, 99]	[7.148715, 13.929092]	[70, 99]	[241641168, 241641197]	[241641168, 241641197]
9_632	chr1	208219696	208220096	+	1000	125.0	[]	[]	[15.057976]	[134]	[]	[208219921]
9_6323	chr1	246567130	246567530	+	1000	35.0	[17.315159]	[127]	[]	[]	[246567317]	[]
9_633	chr10	49278369	49278769	+	1000	125.0	[8.580311]	[125]	[13.929092]	[125]	[49278593]	[49278593]
9_6330	chr10	11149590	11149990	+	798	35.0	[10.909436]	[133]	[]	[]	[11149804]	[]
9_6335	chr10	59695640	59696040	+	953	35.0	[]	[]	[14.048844]	[138]	[]	[59695871]
9_6344	chr10	73941190	73941590	+	1000	35.0	[14.124345]	[152]	[]	[]	[73941422]	[]
9_6348	chr10	110822034	110822434	+	1000	35.0	[13.469811]	[98]	[5.673355]	[98]	[110822228]	[110822228]
9_637	chr5	56058415	56058815	+	1000	125.0	[8.015269]	[93]	[15.811725]	[93]	[56058594]	[56058594]
9_6370	chr11	120248619	120249019	+	1000	35.0	[]	[]	[6.688431]	[112]	[]	[120248822]
9_638	chr6	30757563	30757963	+	1000	125.0	[5.7604895]	[113]	[5.9557414]	[114]	[30757762]	[30757763]
9_6381	chr12	89856429	89856829	+	1000	35.0	[]	[]	[11.488469, 6.431217]	[77, 156]	[]	[89856601, 89856680]
9_6382	chr12	93415664	93416064	+	1000	35.0	[9.652307, 12.299063]	[64, 100]	[]	[]	[93415827, 93415863]	[]
9_6418	chr16	4474518	4474918	+	1000	35.0	[5.7604885]	[153]	[]	[]	[4474743]	[]
9_642	chr11	86519229	86519629	+	1000	124.0	[12.991903]	[112]	[]	[]	[86519439]	[]
9_6432	chr17	40854252	40854652	+	1000	35.0	[5.85266]	[102]	[]	[]	[40854441]	[]
9_6438	chr17	59964181	59964581	+	1000	35.0	[13.554542]	[126]	[]	[]	[59964398]	[]
9_6442	chr18	47893931	47894331	+	1000	35.0	[]	[]	[6.81257]	[89]	[]	[47894112]
9_6449	chr19	12977821	12978221	+	687	35.0	[]	[]	[6.2967596]	[159]	[]	[12978042]
9_645	chr18	57107126	57107526	+	1000	124.0	[16.258217]	[130]	[]	[]	[57107343]	[]
9_6459	chr19	49492614	49493014	+	1000	35.0	[8.482584]	[169]	[]	[]	[49492849]	[]
9_6475	chr2	47520183	47520583	+	595	35.0	[7.8043694]	[119]	[9.234844]	[119]	[47520389]	[47520389]
9_6486	chr2	168856617	168857017	+	1000	35.0	[]	[]	[15.057976]	[135]	[]	[168856825]
9_6489	chr2	173091144	173091544	+	1000	35.0	[14.754784]	[113]	[]	[]	[173091343]	[]
9_6494	chr2	188381623	188382023	+	978	35.0	[]	[]	[17.315159]	[123]	[]	[188381830]
9_6498	chr2	217085897	217086297	+	842	35.0	[12.91896]	[121]	[5.7580857]	[121]	[217086116]	[217086116]
9_650	chr7	143490692	143491092	+	1000	124.0	[12.613945]	[134]	[]	[]	[143490919]	[]
9_6500	chr2	240561650	240562050	+	1000	35.0	[]	[]	[15.057976]	[125]	[]	[240561844]
9_6527	chr22	22736246	22736646	+	1000	35.0	[5.729208]	[181]	[]	[]	[22736454]	[]
9_653	chr18	3603046	3603446	+	1000	123.0	[]	[]	[7.7621646]	[149]	[]	[3603289]
9_6542	chr3	58235499	58235899	+	1000	35.0	[11.671909]	[157]	[5.687546]	[157]	[58235740]	[58235740]
9_6543	chr3	70068036	70068436	+	1000	35.0	[]	[]	[10.779332]	[112]	[]	[70068233]
9_6558	chr3	186996274	186996674	+	953	35.0	[17.315159]	[115]	[]	[]	[186996459]	[]
9_656	chr9	95171003	95171403	+	1000	123.0	[]	[]	[8.018149]	[99]	[]	[95171201]
9_6561	chr4	1415555	1415955	+	1000	35.0	[9.265598]	[120]	[]	[]	[1415758]	[]
9_6564	chr4	40205455	40205855	+	893	35.0	[7.3107314]	[195]	[]	[]	[40205683]	[]
9_6570	chr4	80127345	80127745	+	1000	35.0	[]	[]	[9.326051]	[161]	[]	[80127590]
9_6575	chr4	151695045	151695445	+	1000	35.0	[8.580311]	[129]	[6.9357142, 13.929092]	[107, 129]	[151695238]	[151695216, 151695238]
9_658	chr9	136206540	136206940	+	1000	123.0	[6.1815386]	[88]	[]	[]	[136206717]	[]
9_6584	chr5	76527779	76528179	+	1000	35.0	[]	[]	[9.231286]	[127]	[]	[76527989]
9_6587	chr5	124655917	124656317	+	1000	35.0	[5.7159576]	[129]	[]	[]	[124656141]	[]
9_659	chr12	123365195	123365595	+	1000	122.0	[]	[]	[11.830152]	[100]	[]	[123365391]
9_6604	chr6	408722	409122	+	1000	35.0	[8.461761, 6.3728333, 8.015269]	[69, 91, 121]	[15.811725]	[121]	[408875, 408897, 408927]	[408927]
9_6611	chr6	15389700	15390100	+	1000	35.0	[16.258217]	[106]	[6.985101, 14.422394]	[142, 148]	[15389900]	[15389936, 15389942]
9_6613	chr6	17930181	17930581	+	660	35.0	[8.898896]	[210]	[]	[]	[17930407]	[]
9_6619	chr6	27831461	27831861	+	1000	35.0	[6.173218]	[196]	[]	[]	[27831678]	[]
9_662	chr4	78784238	78784638	+	1000	122.0	[9.652645]	[129]	[17.315159]	[79]	[78784462]	[78784412]
9_6631	chr6	43926441	43926841	+	1000	35.0	[]	[]	[5.7077427]	[141]	[]	[43926594]
9_6634	chr6	57172002	57172402	+	1000	35.0	[]	[]	[8.482584]	[126]	[]	[57172226]
9_6639	chr6	135319854	135320254	+	1000	35.0	[]	[]	[17.315159]	[129]	[]	[135320055]
9_664	chr7	112484803	112485203	+	1000	122.0	[17.315159]	[95]	[]	[]	[112484993]	[]
9_6642	chr6	139519503	139519903	+	1000	35.0	[]	[]	[11.791661]	[143]	[]	[139519719]
9_6648	chr7	10939903	10940303	+	1000	35.0	[8.495496]	[141]	[]	[]	[10940118]	[]
9_666	chr9	98886748	98887148	+	1000	122.0	[9.026804]	[145]	[]	[]	[98886975]	[]
9_6666	chr7	139231072	139231472	+	1000	35.0	[]	[]	[11.56397]	[80]	[]	[139231243]
9_667	chr11	17386564	17386964	+	1000	121.0	[10.81022, 13.323187]	[64, 97]	[]	[]	[17386727, 17386760]	[]
9_6671	chr8	41792348	41792748	+	1000	35.0	[]	[]	[8.316198]	[128]	[]	[41792514]
9_6675	chr8	115586928	115587328	+	1000	35.0	[14.754784]	[114]	[]	[]	[115587131]	[]
9_6677	chr9	37144733	37145133	+	1000	35.0	[]	[]	[6.0597363]	[167]	[]	[37144961]
9_6679	chr9	99137232	99137632	+	944	35.0	[]	[]	[11.098821]	[178]	[]	[99137417]
9_6685	chr9	130756258	130756658	+	1000	35.0	[7.2767115]	[127]	[11.208964]	[158]	[130756466]	[130756497]
9_669	chr12	8038725	8039125	+	1000	121.0	[]	[]	[17.315159]	[92]	[]	[8038910]
9_6690	chr9	131143758	131144158	+	1000	35.0	[]	[]	[8.482584]	[92]	[]	[131143940]
9_6693	chr9	131226413	131226813	+	1000	35.0	[6.3385205]	[149]	[8.481095, 8.29767]	[202, 204]	[131226590]	[131226643, 131226645]
9_6710	chr1	17336106	17336506	+	1000	34.0	[8.262975]	[146]	[]	[]	[17336336]	[]
9_6723	chr1	39178958	39179358	+	1000	34.0	[]	[]	[8.400734]	[104]	[]	[39179150]
9_6724	chr1	39392033	39392433	+	1000	34.0	[]	[]	[6.9357142]	[106]	[]	[39392185]
9_6726	chr1	40187368	40187768	+	1000	34.0	[17.315159]	[136]	[]	[]	[40187579]	[]
9_6729	chr1	45686359	45686759	+	1000	34.0	[5.6418214]	[132]	[]	[]	[45686520]	[]
9_673	chr5	16418527	16418927	+	1000	121.0	[7.826562]	[165]	[7.19098]	[165]	[16418751]	[16418751]
9_6748	chr1	205711074	205711474	+	1000	34.0	[8.400734]	[93]	[]	[]	[205711248]	[]
9_6754	chr1	221035540	221035940	+	1000	34.0	[]	[]	[5.677468]	[87]	[]	[221035695]
9_6759	chr1	235075017	235075417	+	1000	34.0	[12.299063]	[63]	[7.9848037]	[125]	[235075178]	[235075240]
9_676	chr8	25857085	25857485	+	1000	121.0	[13.323187]	[107]	[]	[]	[25857292]	[]
9_6766	chr10	23016503	23016903	+	964	34.0	[8.015269]	[95]	[15.811725, 7.770012]	[95, 143]	[23016694]	[23016694, 23016742]
9_6767	chr10	25060021	25060421	+	1000	34.0	[6.0366282]	[103]	[]	[]	[25060224]	[]
9_6770	chr10	44959061	44959461	+	1000	34.0	[9.70553]	[108]	[]	[]	[44959255]	[]
9_6774	chr10	61786654	61787054	+	1000	34.0	[6.226209]	[105]	[]	[]	[61786853]	[]
9_6779	chr10	114633206	114633606	+	1000	34.0	[11.401335]	[144]	[11.401335]	[144]	[114633442]	[114633442]
9_6792	chr11	62665054	62665454	+	1000	34.0	[6.26624]	[152]	[9.159345]	[152]	[62665281]	[62665281]
