#PeakID(python identify_motif.py ./ENCODE_processed_files/NFIC_idr.fa NFIC --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
366_8455	chr6	14452723	14453123	+	1000	238.0	[]	[]	[7.275311]	[221]	[]	[14452960]
366_8456	chr6	36678294	36678694	+	1000	238.0	[7.275311]	[177]	[]	[]	[36678541]	[]
366_8457	chr6	125004251	125004651	+	1000	238.0	[7.275311]	[78]	[]	[]	[125004413]	[]
366_8459	chr9	136721680	136722080	+	1000	238.0	[7.275311]	[187]	[7.275311]	[143]	[136721882]	[136721838]
366_8460	chr1	35556796	35557196	+	1000	237.5	[7.275311]	[72]	[]	[]	[35556964]	[]
366_8462	chr1	228140166	228140566	+	1000	237.5	[7.275311, 7.275311]	[64, 73]	[]	[]	[228140319, 228140328]	[]
366_8463	chr10	125049478	125049878	+	1000	237.5	[7.275311]	[141]	[7.275311]	[151]	[125049716]	[125049726]
366_8466	chr15	64801988	64802388	+	1000	237.5	[7.275311]	[103]	[7.275311, 7.275311]	[112, 118]	[64802191]	[64802200, 64802206]
366_8470	chr17	50866035	50866435	+	1000	237.5	[7.275311, 7.275311]	[228, 238]	[]	[]	[50866233, 50866243]	[]
366_8472	chr20	54067487	54067887	+	1000	237.5	[7.275311]	[116]	[7.275311, 7.275311]	[91, 98]	[54067699]	[54067674, 54067681]
366_8475	chr4	71300916	71301316	+	1000	237.5	[7.275311, 7.275311, 7.275311]	[93, 105, 141]	[7.275311]	[114]	[71301101, 71301113, 71301149]	[71301122]
366_8476	chr5	37717541	37717941	+	1000	237.5	[7.275311, 7.275311]	[58, 111]	[7.275311]	[120]	[37717695, 37717748]	[37717757]
366_8481	chr9	104099632	104100032	+	1000	237.5	[7.275311]	[105]	[]	[]	[104099828]	[]
366_8483	chr1	29145771	29146171	+	1000	237.0	[7.275311]	[160]	[7.275311, 7.275311]	[106, 118]	[29145990]	[29145936, 29145948]
366_8486	chr10	11178550	11178950	+	1000	237.0	[7.275311]	[163]	[7.275311]	[103]	[11178782]	[11178722]
366_8487	chr11	62548836	62549236	+	1000	237.0	[7.275311]	[129]	[7.275311, 7.275311, 7.275311]	[81, 101, 131]	[62549052]	[62549004, 62549024, 62549054]
366_8494	chr18	35458903	35459303	+	1000	237.0	[]	[]	[7.275311, 7.275311, 7.275311]	[104, 137, 144]	[]	[35459099, 35459132, 35459139]
366_8498	chr20	23357858	23358258	+	1000	237.0	[7.275311, 7.275311]	[105, 137]	[7.275311]	[107]	[23358044, 23358076]	[23358046]
366_85	chr8	60751621	60752021	+	1000	2156.5	[7.275311]	[103]	[7.275311]	[112]	[60751817]	[60751826]
366_850	chr15	82985893	82986293	+	1000	1114.0	[]	[]	[7.275311]	[110]	[]	[82986102]
366_8504	chr7	144004698	144005098	+	1000	237.0	[7.275311]	[103]	[7.275311, 7.275311]	[112, 117]	[144004901]	[144004910, 144004915]
366_8509	chr9	128845715	128846115	+	1000	237.0	[]	[]	[7.275311]	[173]	[]	[128845962]
366_8511	chr1	84086192	84086592	+	1000	236.5	[7.275311]	[85]	[7.275311]	[102]	[84086356]	[84086373]
366_8524	chr22	44680560	44680960	+	1000	236.5	[7.275311, 7.275311]	[58, 96]	[7.275311]	[105]	[44680717, 44680755]	[44680764]
366_8525	chr3	57692688	57693088	+	1000	236.5	[7.275311]	[185]	[7.275311, 7.275311, 7.275311]	[155, 161, 201]	[57692902]	[57692872, 57692878, 57692918]
366_8526	chr3	177359886	177360286	+	1000	236.5	[7.275311]	[193]	[]	[]	[177360135]	[]
366_8528	chr5	140567086	140567486	+	1000	236.5	[7.275311]	[98]	[7.275311, 7.275311]	[70, 107]	[140567279]	[140567251, 140567288]
366_8531	chr6	33208117	33208517	+	1000	236.5	[7.275311, 7.275311]	[252, 301]	[]	[]	[33208288, 33208337]	[]
366_8537	chrX	38661067	38661467	+	1000	236.5	[7.275311]	[102]	[7.275311]	[111]	[38661269]	[38661278]
366_8538	chr1	28369577	28369977	+	1000	236.0	[7.275311]	[115]	[7.275311, 7.275311, 7.275311]	[93, 120, 128]	[28369751]	[28369729, 28369756, 28369764]
366_8541	chr15	57082240	57082640	+	1000	236.0	[7.275311]	[233]	[]	[]	[57082490]	[]
366_8542	chr15	67607327	67607727	+	1000	236.0	[7.275311, 7.275311]	[86, 103]	[7.275311]	[112]	[67607508, 67607525]	[67607534]
366_8544	chr2	103445321	103445721	+	1000	236.0	[]	[]	[7.275311]	[167]	[]	[103445559]
366_8545	chr20	41034198	41034598	+	1000	236.0	[]	[]	[7.275311, 7.275311, 7.275311]	[137, 163, 182]	[]	[41034378, 41034404, 41034423]
366_8552	chr1	156126290	156126690	+	1000	235.5	[7.275311, 7.275311, 7.275311]	[56, 69, 119]	[]	[]	[156126442, 156126455, 156126505]	[]
366_856	chr14	101962474	101962874	+	1000	1112.5	[7.275311, 7.275311]	[87, 134]	[7.275311]	[96]	[101962658, 101962705]	[101962667]
366_8560	chr2	98472271	98472671	+	1000	235.5	[7.275311]	[109]	[7.275311]	[80]	[98472479]	[98472450]
366_8565	chr9	128419013	128419413	+	1000	235.5	[7.275311, 7.275311]	[143, 154]	[7.275311]	[172]	[128419166, 128419177]	[128419195]
366_8567	chr1	186375427	186375827	+	1000	235.0	[7.275311]	[89]	[7.275311, 7.275311]	[109, 162]	[186375594]	[186375614, 186375667]
366_857	chr17	76529659	76530059	+	1000	1112.5	[7.275311, 7.275311]	[106, 111]	[7.275311, 7.275311]	[77, 119]	[76529850, 76529855]	[76529821, 76529863]
366_8570	chr15	27271489	27271889	+	1000	235.0	[7.275311, 7.275311]	[122, 126]	[7.275311, 7.275311]	[135, 160]	[27271693, 27271697]	[27271706, 27271731]
366_8572	chr17	81045357	81045757	+	1000	235.0	[7.275311, 7.275311]	[62, 140]	[7.275311, 7.275311]	[71, 103]	[81045517, 81045595]	[81045526, 81045558]
366_858	chrX	2457326	2457726	+	1000	1112.5	[7.275311]	[107]	[7.275311, 7.275311, 7.275311]	[71, 109, 120]	[2457527]	[2457491, 2457529, 2457540]
366_8581	chr8	22137193	22137593	+	1000	235.0	[]	[]	[7.275311, 7.275311, 7.275311, 7.275311]	[107, 111, 164, 197]	[]	[22137344, 22137348, 22137401, 22137434]
366_8582	chr9	37917454	37917854	+	1000	235.0	[7.275311]	[88]	[7.275311, 7.275311]	[90, 97]	[37917635]	[37917637, 37917644]
366_8585	chr11	12116400	12116800	+	1000	234.5	[7.275311, 7.275311, 7.275311]	[105, 109, 154]	[]	[]	[12116590, 12116594, 12116639]	[]
366_8587	chr12	113422280	113422680	+	1000	234.5	[]	[]	[7.275311, 7.275311]	[127, 173]	[]	[113422446, 113422492]
366_859	chr10	11898178	11898578	+	1000	1112.0	[7.275311]	[104]	[7.275311]	[113]	[11898360]	[11898369]
366_8591	chr16	2035848	2036248	+	1000	234.5	[7.275311]	[111]	[7.275311, 7.275311]	[104, 120]	[2036052]	[2036045, 2036061]
366_8592	chr16	54448048	54448448	+	1000	234.5	[7.275311]	[117]	[7.275311]	[66]	[54448263]	[54448212]
366_8595	chr17	76386508	76386908	+	1000	234.5	[7.275311]	[112]	[7.275311, 7.275311]	[91, 121]	[76386714]	[76386693, 76386723]
366_8598	chr19	10636323	10636723	+	1000	234.5	[7.275311, 7.275311]	[121, 200]	[7.275311]	[109]	[10636492, 10636571]	[10636480]
366_8599	chr19	58499215	58499615	+	1000	234.5	[7.275311]	[161]	[7.275311]	[170]	[58499450]	[58499459]
366_8600	chr2	111226975	111227375	+	1000	234.5	[7.275311]	[104]	[7.275311]	[113]	[111227178]	[111227187]
366_8604	chr6	26285353	26285753	+	1000	234.5	[]	[]	[7.275311]	[88]	[]	[26285539]
366_8605	chr6	35280906	35281306	+	1000	234.5	[7.275311, 7.275311]	[104, 117]	[7.275311, 7.275311, 7.275311]	[119, 126, 161]	[35281092, 35281105]	[35281107, 35281114, 35281149]
366_8607	chr6	158799479	158799879	+	1000	234.5	[7.275311]	[95]	[7.275311]	[104]	[158799664]	[158799673]
366_8609	chr9	129751871	129752271	+	1000	234.5	[7.275311, 7.275311]	[91, 98]	[7.275311, 7.275311, 7.275311]	[100, 139, 145]	[129752060, 129752067]	[129752069, 129752108, 129752114]
366_8610	chr1	30775143	30775543	+	1000	234.0	[7.275311, 7.275311]	[132, 231]	[7.275311]	[141]	[30775294, 30775393]	[30775303]
366_8614	chr14	22976702	22977102	+	1000	234.0	[7.275311]	[109]	[7.275311]	[122]	[22976890]	[22976903]
366_8615	chr15	35674840	35675240	+	1000	234.0	[7.275311]	[118]	[]	[]	[35675033]	[]
366_8616	chr15	67232587	67232987	+	1000	234.0	[7.275311]	[159]	[7.275311, 7.275311]	[145, 168]	[67232819]	[67232805, 67232828]
366_8617	chr17	20267098	20267498	+	1000	234.0	[7.275311]	[81]	[7.275311]	[95]	[20267262]	[20267276]
366_862	chr5	32217798	32218198	+	1000	1111.0	[7.275311]	[102]	[7.275311, 7.275311]	[104, 111]	[32217997]	[32217999, 32218006]
366_8622	chr20	20946322	20946722	+	1000	234.0	[7.275311]	[146]	[7.275311]	[85]	[20946566]	[20946505]
366_8623	chr22	19620855	19621255	+	1000	234.0	[7.275311, 7.275311]	[109, 133]	[]	[]	[19621046, 19621070]	[]
366_8627	chr6	56370595	56370995	+	1000	234.0	[7.275311, 7.275311]	[124, 140]	[]	[]	[56370794, 56370810]	[]
366_8629	chr6	154432850	154433250	+	1000	234.0	[7.275311]	[71]	[]	[]	[154433017]	[]
366_8630	chr7	105532051	105532451	+	1000	234.0	[7.275311, 7.275311, 7.275311]	[75, 122, 151]	[7.275311, 7.275311]	[130, 144]	[105532202, 105532249, 105532278]	[105532257, 105532271]
366_8637	chr14	55122512	55122912	+	1000	233.5	[7.275311, 7.275311]	[77, 105]	[7.275311]	[114]	[55122684, 55122712]	[55122721]
366_8643	chr19	10510275	10510675	+	1000	233.5	[]	[]	[7.275311, 7.275311]	[104, 188]	[]	[10510435, 10510519]
366_8646	chr5	139341739	139342139	+	1000	233.5	[7.275311]	[151]	[]	[]	[139341952]	[]
366_8655	chr1	44485601	44486001	+	1000	233.0	[]	[]	[7.275311]	[156]	[]	[44485844]
366_8656	chr10	69319149	69319549	+	1000	233.0	[7.275311]	[106]	[]	[]	[69319312]	[]
366_866	chr1	38789725	38790125	+	1000	1109.0	[7.275311, 7.275311]	[120, 127]	[7.275311, 7.275311]	[94, 129]	[38789940, 38789947]	[38789914, 38789949]
366_8663	chr2	46034609	46035009	+	1000	233.0	[7.275311]	[95]	[7.275311, 7.275311, 7.275311]	[104, 122, 133]	[46034801]	[46034810, 46034828, 46034839]
366_8664	chr2	86251964	86252364	+	1000	233.0	[7.275311]	[101]	[]	[]	[86252155]	[]
366_8667	chr3	45583052	45583452	+	1000	233.0	[7.275311, 7.275311, 7.275311, 7.275311]	[99, 126, 176, 182]	[7.275311]	[134]	[45583203, 45583230, 45583280, 45583286]	[45583238]
366_8669	chr5	56983915	56984315	+	1000	233.0	[7.275311]	[166]	[7.275311]	[104]	[56984149]	[56984087]
366_8673	chr7	7534036	7534436	+	1000	233.0	[7.275311]	[108]	[7.275311, 7.275311]	[110, 117]	[7534233]	[7534235, 7534242]
366_8675	chr7	158239551	158239951	+	1000	233.0	[]	[]	[7.275311, 7.275311]	[108, 151]	[]	[158239757, 158239800]
366_8678	chr1	23820320	23820720	+	1000	232.5	[7.275311]	[89]	[]	[]	[23820490]	[]
366_868	chr1	67441207	67441607	+	1000	1107.5	[7.275311]	[94]	[7.275311, 7.275311]	[103, 115]	[67441398]	[67441407, 67441419]
366_8682	chr11	62591372	62591772	+	1000	232.5	[]	[]	[7.275311, 7.275311]	[77, 98]	[]	[62591524, 62591545]
366_8683	chr15	81101879	81102279	+	1000	232.5	[7.275311, 7.275311, 7.275311]	[71, 123, 136]	[7.275311, 7.275311, 7.275311]	[114, 141, 163]	[81102036, 81102088, 81102101]	[81102079, 81102106, 81102128]
366_8688	chr2	38508365	38508765	+	1000	232.5	[7.275311]	[172]	[7.275311]	[105]	[38508613]	[38508546]
366_8690	chr3	46406964	46407364	+	1000	232.5	[]	[]	[7.275311]	[134]	[]	[46407171]
366_8693	chr6	44234088	44234488	+	1000	232.5	[7.275311, 7.275311]	[69, 120]	[7.275311, 7.275311]	[71, 154]	[44234243, 44234294]	[44234245, 44234328]
366_8695	chr8	27836744	27837144	+	1000	232.5	[7.275311]	[115]	[7.275311]	[117]	[27836950]	[27836952]
366_8697	chr1	65420565	65420965	+	1000	232.0	[7.275311]	[147]	[7.275311]	[203]	[65420726]	[65420782]
366_8703	chr11	114082732	114083132	+	1000	232.0	[7.275311]	[147]	[7.275311]	[97]	[114082967]	[114082917]
366_8706	chr17	41938097	41938497	+	1000	232.0	[7.275311]	[147]	[7.275311, 7.275311]	[125, 167]	[41938309]	[41938287, 41938329]
366_8707	chr17	43172008	43172408	+	1000	232.0	[7.275311]	[178]	[]	[]	[43172180]	[]
366_8708	chr17	76737468	76737868	+	1000	232.0	[]	[]	[7.275311]	[92]	[]	[76737657]
366_8711	chr2	36538325	36538725	+	1000	232.0	[]	[]	[7.275311]	[126]	[]	[36538517]
366_8713	chr22	19940926	19941326	+	1000	232.0	[7.275311, 7.275311]	[103, 125]	[7.275311]	[105]	[19941110, 19941132]	[19941112]
366_8715	chr4	1167415	1167815	+	1000	232.0	[7.275311]	[82]	[]	[]	[1167593]	[]
366_8718	chr5	151892440	151892840	+	1000	232.0	[7.275311]	[100]	[7.275311]	[109]	[151892635]	[151892644]
366_8725	chr10	47553235	47553635	+	1000	231.5	[]	[]	[7.275311]	[101]	[]	[47553435]
366_873	chr1	11650197	11650597	+	1000	1104.5	[7.275311]	[62]	[7.275311, 7.275311]	[71, 102]	[11650357]	[11650366, 11650397]
366_8732	chr15	63729324	63729724	+	1000	231.5	[7.275311]	[99]	[7.275311]	[108]	[63729516]	[63729525]
366_8733	chr15	78695897	78696297	+	1000	231.5	[7.275311]	[85]	[]	[]	[78696082]	[]
366_8740	chr2	156339125	156339525	+	1000	231.5	[7.275311]	[107]	[7.275311, 7.275311]	[112, 116]	[156339325]	[156339330, 156339334]
366_8749	chr1	109818424	109818824	+	1000	231.0	[7.275311]	[210]	[7.275311]	[212]	[109818664]	[109818666]
366_875	chr2	68121022	68121422	+	1000	1104.0	[]	[]	[7.275311]	[118]	[]	[68121231]
366_8755	chr13	67123163	67123563	+	1000	231.0	[7.275311]	[113]	[]	[]	[67123368]	[]
366_8756	chr13	92572201	92572601	+	1000	231.0	[7.275311]	[91]	[7.275311]	[100]	[92572392]	[92572401]
366_876	chr10	17230134	17230534	+	1000	1103.0	[7.275311]	[101]	[7.275311, 7.275311]	[62, 110]	[17230328]	[17230289, 17230337]
366_8775	chr12	54432485	54432885	+	1000	230.5	[]	[]	[7.275311]	[161]	[]	[54432705]
366_8776	chr16	88856997	88857397	+	1000	230.5	[7.275311]	[150]	[7.275311]	[173]	[88857152]	[88857175]
366_8777	chr17	30708350	30708750	+	1000	230.5	[7.275311]	[167]	[7.275311]	[169]	[30708583]	[30708585]
366_8779	chr17	80858996	80859396	+	1000	230.5	[7.275311, 7.275311]	[103, 146]	[7.275311]	[112]	[80859165, 80859208]	[80859174]
366_8780	chr2	110770585	110770985	+	1000	230.5	[7.275311, 7.275311, 7.275311]	[97, 104, 144]	[7.275311]	[106]	[110770775, 110770782, 110770822]	[110770784]
366_8785	chr6	14767151	14767551	+	1000	230.5	[7.275311]	[102]	[7.275311]	[111]	[14767348]	[14767357]
366_8787	chr8	141629390	141629790	+	1000	230.5	[7.275311, 7.275311]	[86, 108]	[7.275311, 7.275311]	[95, 141]	[141629575, 141629597]	[141629584, 141629630]
366_8794	chr11	11420475	11420875	+	1000	230.0	[]	[]	[7.275311]	[128]	[]	[11420701]
366_8796	chr15	42584425	42584825	+	1000	230.0	[]	[]	[7.275311]	[241]	[]	[42584666]
366_8800	chr22	20552493	20552893	+	1000	230.0	[7.275311, 7.275311]	[149, 160]	[]	[]	[20552667, 20552678]	[]
366_8807	chr8	144529309	144529709	+	1000	230.0	[]	[]	[7.275311]	[146]	[]	[144529555]
366_8812	chr11	124207337	124207737	+	1000	229.5	[7.275311, 7.275311]	[135, 144]	[7.275311, 7.275311]	[164, 194]	[124207526, 124207535]	[124207555, 124207585]
366_8815	chr20	45972160	45972560	+	1000	229.5	[7.275311]	[88]	[]	[]	[45972346]	[]
366_8819	chr3	33716241	33716641	+	1000	229.5	[7.275311, 7.275311]	[129, 166]	[7.275311]	[138]	[33716448, 33716485]	[33716457]
366_8820	chr3	38119034	38119434	+	1000	229.5	[7.275311, 7.275311]	[85, 92]	[7.275311, 7.275311]	[94, 120]	[38119219, 38119226]	[38119228, 38119254]
366_8821	chr3	70916718	70917118	+	1000	229.5	[]	[]	[7.275311]	[119]	[]	[70916923]
366_8825	chr5	119330529	119330929	+	1000	229.5	[7.275311]	[123]	[7.275311]	[125]	[119330747]	[119330749]
366_8828	chr1	116573384	116573784	+	1000	229.0	[7.275311]	[95]	[7.275311, 7.275311, 7.275311]	[97, 102, 134]	[116573560]	[116573562, 116573567, 116573599]
366_883	chr19	48332894	48333294	+	1000	1100.0	[7.275311]	[79]	[]	[]	[48333062]	[]
366_8831	chr1	201983149	201983549	+	1000	229.0	[7.275311]	[167]	[7.275311]	[116]	[201983381]	[201983330]
366_8833	chr11	65095963	65096363	+	1000	229.0	[7.275311]	[187]	[]	[]	[65096180]	[]
366_8835	chr15	67656839	67657239	+	1000	229.0	[7.275311]	[113]	[7.275311, 7.275311]	[122, 142]	[67657036]	[67657045, 67657065]
366_8838	chr19	5308785	5309185	+	1000	229.0	[7.275311, 7.275311]	[203, 220]	[]	[]	[5309012, 5309029]	[]
366_8839	chr21	45910475	45910875	+	1000	229.0	[7.275311]	[100]	[7.275311, 7.275311, 7.275311]	[102, 109, 144]	[45910670]	[45910672, 45910679, 45910714]
366_884	chr19	48873485	48873885	+	1000	1100.0	[7.275311]	[89]	[7.275311]	[91]	[48873641]	[48873643]
366_8845	chr6	27892982	27893382	+	1000	229.0	[7.275311]	[93]	[7.275311]	[64]	[27893164]	[27893135]
366_8846	chr6	106477819	106478219	+	1000	229.0	[7.275311]	[102]	[7.275311, 7.275311]	[111, 130]	[106478017]	[106478026, 106478045]
366_8854	chr11	70360192	70360592	+	1000	228.5	[7.275311, 7.275311]	[94, 139]	[7.275311]	[103]	[70360382, 70360427]	[70360391]
366_8855	chr11	72321594	72321994	+	1000	228.5	[]	[]	[7.275311]	[71]	[]	[72321753]
366_8856	chr11	120167568	120167968	+	1000	228.5	[7.275311, 7.275311]	[106, 110]	[7.275311]	[119]	[120167771, 120167775]	[120167784]
366_8858	chr15	41332680	41333080	+	1000	228.5	[7.275311]	[108]	[7.275311]	[112]	[41332882]	[41332886]
366_886	chr2	9737242	9737642	+	1000	1099.0	[7.275311, 7.275311]	[53, 83]	[]	[]	[9737394, 9737424]	[]
366_8861	chr19	19225054	19225454	+	1000	228.5	[7.275311]	[160]	[]	[]	[19225288]	[]
366_8863	chr2	219525835	219526235	+	1000	228.5	[7.275311, 7.275311, 7.275311]	[67, 83, 141]	[7.275311]	[124]	[219526000, 219526016, 219526074]	[219526057]
366_8866	chr3	155233194	155233594	+	1000	228.5	[]	[]	[7.275311]	[114]	[]	[155233397]
366_8867	chr3	196081921	196082321	+	1000	228.5	[7.275311, 7.275311]	[134, 163]	[]	[]	[196082098, 196082127]	[]
366_8868	chr6	158999863	159000263	+	1000	228.5	[7.275311, 7.275311]	[130, 150]	[7.275311]	[154]	[159000028, 159000048]	[159000052]
366_887	chr4	5003428	5003828	+	1000	1099.0	[7.275311]	[104]	[7.275311, 7.275311, 7.275311]	[136, 158, 163]	[5003608]	[5003640, 5003662, 5003667]
366_8871	chr9	87592737	87593137	+	1000	228.5	[]	[]	[7.275311]	[130]	[]	[87592954]
366_8876	chr10	42782771	42783171	+	1000	228.0	[7.275311]	[126]	[]	[]	[42782973]	[]
366_8877	chr11	113674101	113674501	+	1000	228.0	[7.275311, 7.275311]	[112, 116]	[7.275311]	[121]	[113674304, 113674308]	[113674313]
366_8878	chr11	117224244	117224644	+	1000	228.0	[]	[]	[7.275311]	[129]	[]	[117224465]
366_888	chr4	123361361	123361761	+	1000	1099.0	[7.275311, 7.275311]	[99, 106]	[7.275311, 7.275311]	[101, 108]	[123361559, 123361566]	[123361561, 123361568]
366_8882	chr20	32475119	32475519	+	1000	228.0	[]	[]	[7.275311]	[144]	[]	[32475339]
366_8889	chr6	169768878	169769278	+	1000	228.0	[7.275311]	[102]	[7.275311]	[111]	[169769072]	[169769081]
366_8890	chr7	111274844	111275244	+	1000	228.0	[7.275311]	[144]	[]	[]	[111275058]	[]
366_8891	chr7	135208414	135208814	+	1000	228.0	[7.275311]	[120]	[]	[]	[135208619]	[]
366_890	chr12	591512	591912	+	1000	1098.0	[7.275311]	[94]	[7.275311]	[158]	[591689]	[591753]
366_8904	chr17	32142933	32143333	+	1000	227.5	[]	[]	[7.275311]	[136]	[]	[32143145]
366_8909	chr4	83455480	83455880	+	1000	227.5	[7.275311]	[148]	[]	[]	[83455693]	[]
366_8913	chr8	3107975	3108375	+	1000	227.5	[7.275311]	[113]	[]	[]	[3108169]	[]
366_8916	chr1	905940	906340	+	1000	227.0	[7.275311, 7.275311]	[165, 193]	[]	[]	[906147, 906175]	[]
366_8919	chr12	56377188	56377588	+	1000	227.0	[7.275311]	[110]	[]	[]	[56377382]	[]
366_8923	chr16	52265548	52265948	+	1000	227.0	[7.275311]	[104]	[7.275311]	[113]	[52265743]	[52265752]
366_8931	chr6	133957885	133958285	+	1000	227.0	[7.275311]	[136]	[]	[]	[133958083]	[]
366_8937	chr1	165543387	165543787	+	1000	226.5	[7.275311, 7.275311]	[76, 93]	[]	[]	[165543553, 165543570]	[]
366_894	chr22	20084589	20084989	+	1000	1096.0	[7.275311, 7.275311]	[88, 126]	[7.275311]	[97]	[20084777, 20084815]	[20084786]
366_8946	chr2	66481225	66481625	+	1000	226.5	[]	[]	[7.275311]	[134]	[]	[66481453]
366_8948	chr20	41362286	41362686	+	1000	226.5	[7.275311, 7.275311, 7.275311]	[68, 92, 141]	[7.275311, 7.275311]	[101, 112]	[41362454, 41362478, 41362527]	[41362487, 41362498]
366_8949	chr22	23183016	23183416	+	1000	226.5	[]	[]	[7.275311]	[125]	[]	[23183211]
366_8951	chr6	96924193	96924593	+	1000	226.5	[7.275311]	[62]	[]	[]	[96924345]	[]
366_8957	chr1	44327775	44328175	+	1000	226.0	[7.275311, 7.275311]	[103, 123]	[7.275311, 7.275311]	[105, 112]	[44327978, 44327998]	[44327980, 44327987]
366_8961	chr17	28743407	28743807	+	1000	226.0	[7.275311]	[103]	[7.275311]	[158]	[28743592]	[28743647]
366_8964	chr2	169116225	169116625	+	1000	226.0	[7.275311]	[125]	[7.275311, 7.275311]	[127, 134]	[169116441]	[169116443, 169116450]
366_8965	chr2	201907189	201907589	+	1000	226.0	[7.275311]	[100]	[7.275311]	[102]	[201907384]	[201907386]
366_8967	chr20	41050585	41050985	+	1000	226.0	[]	[]	[7.275311]	[117]	[]	[41050791]
366_8968	chr22	21646692	21647092	+	1000	226.0	[7.275311, 7.275311]	[136, 152]	[]	[]	[21646887, 21646903]	[]
366_8969	chr3	194255698	194256098	+	1000	226.0	[]	[]	[7.275311]	[163]	[]	[194255946]
366_8970	chr5	34496959	34497359	+	1000	226.0	[7.275311, 7.275311]	[107, 153]	[7.275311, 7.275311]	[112, 116]	[34497162, 34497208]	[34497167, 34497171]
366_8974	chr7	143419914	143420314	+	1000	226.0	[7.275311]	[91]	[7.275311]	[100]	[143420084]	[143420093]
366_8975	chr8	102402628	102403028	+	1000	226.0	[]	[]	[7.275311]	[97]	[]	[102402803]
366_8976	chr8	140634034	140634434	+	1000	226.0	[]	[]	[7.275311, 7.275311]	[117, 139]	[]	[140634251, 140634273]
366_8977	chrX	153765534	153765934	+	1000	226.0	[7.275311]	[63]	[]	[]	[153765685]	[]
366_8978	chr1	39566669	39567069	+	1000	225.5	[7.275311, 7.275311]	[118, 125]	[7.275311]	[127]	[39566875, 39566882]	[39566884]
366_8980	chr1	180633580	180633980	+	1000	225.5	[7.275311]	[157]	[]	[]	[180633768]	[]
366_8981	chr10	98236875	98237275	+	1000	225.5	[7.275311, 7.275311]	[142, 172]	[7.275311]	[144]	[98237090, 98237120]	[98237092]
366_8984	chr12	47903276	47903676	+	1000	225.5	[7.275311]	[98]	[7.275311]	[107]	[47903455]	[47903464]
366_8987	chr17	76082735	76083135	+	1000	225.5	[7.275311]	[156]	[7.275311]	[165]	[76082964]	[76082973]
366_899	chr11	16280337	16280737	+	1000	1089.5	[7.275311]	[76]	[7.275311]	[85]	[16280510]	[16280519]
366_8994	chr4	151671764	151672164	+	1000	225.5	[7.275311]	[126]	[7.275311]	[102]	[151671974]	[151671950]
366_8995	chr5	95961944	95962344	+	1000	225.5	[7.275311, 7.275311, 7.275311]	[106, 124, 133]	[7.275311]	[126]	[95962101, 95962119, 95962128]	[95962121]
366_8996	chr6	117938330	117938730	+	1000	225.5	[7.275311]	[132]	[7.275311]	[141]	[117938541]	[117938550]
366_8999	chr7	139359408	139359808	+	1000	225.5	[]	[]	[7.275311, 7.275311]	[131, 161]	[]	[139359618, 139359648]
366_9	chr7	151039335	151039735	+	1000	2502.5	[7.275311]	[95]	[7.275311, 7.275311, 7.275311]	[54, 104, 139]	[151039529]	[151039488, 151039538, 151039573]
366_9000	chr7	142790480	142790880	+	1000	225.5	[]	[]	[7.275311, 7.275311]	[88, 132]	[]	[142790638, 142790682]
366_9001	chr8	60651930	60652330	+	1000	225.5	[]	[]	[7.275311]	[175]	[]	[60652143]
366_9004	chr1	200902016	200902416	+	1000	225.0	[7.275311]	[82]	[7.275311]	[91]	[200902197]	[200902206]
366_9008	chr16	57534002	57534402	+	1000	225.0	[7.275311, 7.275311]	[114, 136]	[7.275311, 7.275311]	[106, 123]	[57534208, 57534230]	[57534200, 57534217]
366_9012	chr4	74632630	74633030	+	1000	225.0	[7.275311]	[110]	[]	[]	[74632814]	[]
366_9013	chr5	177496473	177496873	+	1000	225.0	[7.275311, 7.275311, 7.275311]	[194, 207, 211]	[7.275311]	[166]	[177496679, 177496692, 177496696]	[177496651]
366_9016	chr7	480752	481152	+	1000	225.0	[7.275311]	[100]	[7.275311, 7.275311]	[109, 139]	[480945]	[480954, 480984]
366_9017	chr9	129880936	129881336	+	1000	225.0	[7.275311]	[193]	[]	[]	[129881129]	[]
366_9023	chr10	5897541	5897941	+	1000	224.5	[7.275311]	[123]	[7.275311]	[132]	[5897720]	[5897729]
366_903	chr12	13918	14318	+	1000	1085.5	[7.275311]	[164]	[]	[]	[14164]	[]
366_9038	chr8	100416684	100417084	+	1000	224.5	[7.275311]	[204]	[]	[]	[100416898]	[]
366_9039	chr8	128044855	128045255	+	1000	224.5	[7.275311]	[148]	[7.275311, 7.275311]	[141, 150]	[128045018]	[128045011, 128045020]
366_904	chr11	65381878	65382278	+	1000	1084.5	[7.275311, 7.275311, 7.275311]	[89, 107, 134]	[7.275311]	[150]	[65382058, 65382076, 65382103]	[65382119]
366_9040	chr9	7067132	7067532	+	1000	224.5	[7.275311, 7.275311]	[164, 171]	[]	[]	[7067373, 7067380]	[]
366_9043	chr11	9280681	9281081	+	1000	224.0	[]	[]	[7.275311, 7.275311, 7.275311]	[112, 141, 168]	[]	[9280862, 9280891, 9280918]
366_9049	chr15	101295026	101295426	+	1000	224.0	[7.275311]	[104]	[7.275311, 7.275311]	[113, 149]	[101295217]	[101295226, 101295262]
