#PeakID(python identify_motif.py ./ENCODE_processed_files/KLF16_idr.fa KLF16 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
805_39126	chr14	75419337	75419737	+	602	25.0	[10.221417, 8.325146, 12.000808]	[155, 157, 160]	[]	[]	[75419581, 75419583, 75419586]	[]
805_39128	chr14	77027768	77028168	+	564	25.0	[]	[]	[7.609212]	[76]	[]	[77027927]
805_39132	chr14	93206903	93207303	+	561	25.0	[]	[]	[7.3942986]	[201]	[]	[93207126]
805_39133	chr14	95524136	95524536	+	588	25.0	[7.947322, 10.75702, 8.831296]	[80, 82, 86]	[]	[]	[95524297, 95524299, 95524303]	[]
805_39140	chr14	104800200	104800600	+	550	25.0	[8.557642]	[79]	[7.6086707, 9.239975]	[139, 141]	[104800367]	[104800427, 104800429]
805_39146	chr15	31977816	31978216	+	637	25.0	[8.273051]	[120]	[]	[]	[31978035]	[]
805_39151	chr15	40354314	40354714	+	569	25.0	[9.464272, 7.6039934]	[122, 128]	[10.75702, 12.29139, 6.5752125, 7.2721825]	[98, 100, 103, 105]	[40354524, 40354530]	[40354500, 40354502, 40354505, 40354507]
805_39152	chr15	41495642	41496042	+	629	25.0	[]	[]	[8.930296]	[226]	[]	[41495885]
805_39167	chr15	72342359	72342759	+	567	25.0	[8.061128]	[95]	[]	[]	[72342543]	[]
805_39176	chr15	94164193	94164593	+	580	25.0	[]	[]	[6.8069506]	[122]	[]	[94164410]
805_39189	chr16	9027079	9027479	+	574	25.0	[7.644837]	[67]	[]	[]	[9027237]	[]
805_3919	chr1	236523767	236524167	+	1000	91.0	[6.4933114]	[108]	[]	[]	[236523969]	[]
805_39191	chr16	11076454	11076854	+	583	25.0	[]	[]	[9.930836]	[68]	[]	[11076614]
805_39194	chr16	14634047	14634447	+	604	25.0	[13.576849]	[84]	[]	[]	[14634219]	[]
805_39209	chr16	67399408	67399808	+	604	25.0	[]	[]	[6.987592]	[121]	[]	[67399618]
805_39215	chr16	79844908	79845308	+	596	25.0	[]	[]	[8.381167]	[106]	[]	[79845079]
805_39220	chr16	81651051	81651451	+	596	25.0	[]	[]	[7.1464634, 7.6039934, 6.428879, 8.930296]	[152, 154, 157, 161]	[]	[81651272, 81651274, 81651277, 81651281]
805_39227	chr16	88856968	88857368	+	594	25.0	[]	[]	[7.316851]	[87]	[]	[88857153]
805_3925	chr11	8688813	8689213	+	1000	91.0	[7.216604]	[100]	[]	[]	[8689009]	[]
805_39250	chr17	47323564	47323964	+	609	25.0	[7.0975323]	[211]	[]	[]	[47323813]	[]
805_39261	chr17	58185416	58185816	+	588	25.0	[]	[]	[9.930836]	[200]	[]	[58185638]
805_39268	chr17	76725774	76726174	+	571	25.0	[]	[]	[6.987592, 8.502228, 9.283125]	[145, 151, 158]	[]	[76725980, 76725986, 76725993]
805_39270	chr17	79779244	79779644	+	587	25.0	[]	[]	[6.9816003, 9.220879, 12.000808]	[134, 138, 146]	[]	[79779447, 79779451, 79779459]
805_39273	chr17	82716582	82716982	+	580	25.0	[]	[]	[13.953096]	[135]	[]	[82716816]
805_39279	chr18	11310503	11310903	+	581	25.0	[]	[]	[7.609212]	[65]	[]	[11310659]
805_39287	chr18	32091608	32092008	+	580	25.0	[]	[]	[8.649299]	[126]	[]	[32091809]
805_39293	chr19	2282084	2282484	+	561	25.0	[6.8069506, 8.952417]	[128, 163]	[6.9816003]	[106]	[2282258, 2282293]	[2282236]
805_39298	chr19	7871984	7872384	+	574	25.0	[]	[]	[13.168583, 10.219348, 12.562974, 10.894487]	[113, 149, 167, 203]	[]	[7872135, 7872171, 7872189, 7872225]
805_3930	chr12	51522646	51523046	+	1000	91.0	[9.220879]	[166]	[]	[]	[51522893]	[]
805_39304	chr19	11558774	11559174	+	598	25.0	[]	[]	[7.87323, 8.017478]	[66, 67]	[]	[11558939, 11558940]
805_3931	chr12	104598845	104599245	+	1000	91.0	[]	[]	[6.8780885]	[77]	[]	[104599004]
805_39310	chr19	16446894	16447294	+	547	25.0	[7.032538]	[128]	[]	[]	[16447118]	[]
805_39311	chr19	17469935	17470335	+	546	25.0	[]	[]	[13.953096]	[143]	[]	[17470172]
805_39326	chr19	40687435	40687835	+	585	25.0	[6.8829293, 7.543767]	[178, 210]	[]	[]	[40687644, 40687676]	[]
805_39330	chr19	43754254	43754654	+	566	25.0	[6.4703717, 13.953096]	[172, 178]	[]	[]	[43754470, 43754476]	[]
805_39333	chr19	45767399	45767799	+	614	25.0	[]	[]	[8.930296, 7.0975323]	[199, 201]	[]	[45767643, 45767645]
805_39336	chr19	48258243	48258643	+	606	25.0	[7.316851]	[56]	[]	[]	[48258399]	[]
805_3934	chr14	104700709	104701109	+	1000	91.0	[]	[]	[8.933888, 6.8069506]	[99, 106]	[]	[104700895, 104700902]
805_39342	chr19	55476040	55476440	+	599	25.0	[7.6214185]	[86]	[13.953096]	[174]	[55476201]	[55476289]
805_39343	chr19	57240436	57240836	+	602	25.0	[]	[]	[9.609028]	[153]	[]	[57240658]
805_39344	chr19	58407008	58407408	+	578	25.0	[]	[]	[6.445277]	[124]	[]	[58407196]
805_3935	chr15	78437782	78438182	+	1000	91.0	[8.2765045, 10.894487]	[137, 143]	[]	[]	[78438013, 78438019]	[]
805_39360	chr2	42929871	42930271	+	560	25.0	[8.017478]	[92]	[]	[]	[42930055]	[]
805_39368	chr2	60581814	60582214	+	609	25.0	[]	[]	[6.8780885, 6.8780885]	[127, 135]	[]	[60582012, 60582020]
805_39375	chr2	75710470	75710870	+	581	25.0	[7.473779, 8.381167]	[173, 214]	[]	[]	[75710648, 75710689]	[]
805_39380	chr2	108620950	108621350	+	556	25.0	[7.0396867, 6.9816003]	[92, 95]	[9.220879]	[146]	[108621121, 108621124]	[108621175]
805_39381	chr2	112764563	112764963	+	600	25.0	[]	[]	[9.597125]	[102]	[]	[112764717]
805_39384	chr2	127526648	127527048	+	605	25.0	[8.952417]	[136]	[]	[]	[127526835]	[]
805_39394	chr2	168944091	168944491	+	597	25.0	[12.29139]	[93]	[]	[]	[168944273]	[]
805_3941	chr18	57630113	57630513	+	1000	91.0	[6.8780885]	[154]	[]	[]	[57630359]	[]
805_39414	chr2	201254398	201254798	+	566	25.0	[7.5520773]	[87]	[]	[]	[201254550]	[]
805_39415	chr2	207831821	207832221	+	548	25.0	[6.860324]	[92]	[]	[]	[207832011]	[]
805_3942	chr19	2236226	2236626	+	1000	91.0	[10.131101]	[78]	[12.562974]	[120]	[2236396]	[2236438]
805_39430	chr20	21505189	21505589	+	576	25.0	[7.032538]	[126]	[]	[]	[21505413]	[]
805_3944	chr19	38412892	38413292	+	1000	91.0	[8.469394]	[130]	[7.3942986]	[67]	[38413117]	[38413054]
805_39455	chr21	37916716	37917116	+	591	25.0	[]	[]	[9.930836]	[161]	[]	[37916966]
805_39459	chr21	39380159	39380559	+	601	25.0	[]	[]	[8.544636]	[179]	[]	[39380408]
805_3948	chr2	73071573	73071973	+	1000	91.0	[]	[]	[8.267059]	[168]	[]	[73071823]
805_39489	chr22	20574948	20575348	+	605	25.0	[8.740978]	[118]	[]	[]	[20575163]	[]
805_39509	chr22	22403767	22404167	+	627	25.0	[]	[]	[6.8829293]	[163]	[]	[22403963]
805_3953	chr2	134918545	134918945	+	1000	91.0	[]	[]	[8.933888]	[131]	[]	[134918768]
805_39531	chr22	42933464	42933864	+	559	25.0	[7.0975323, 7.6236315]	[144, 151]	[6.8069506]	[85]	[42933680, 42933687]	[42933621]
805_39536	chr22	50085138	50085538	+	554	25.0	[7.6567397]	[129]	[]	[]	[50085353]	[]
805_39540	chr3	5122634	5123034	+	602	25.0	[]	[]	[6.4261723]	[210]	[]	[5122847]
805_39543	chr3	10334512	10334912	+	597	25.0	[6.8780885]	[147]	[]	[]	[10334747]	[]
805_39544	chr3	11642358	11642758	+	566	25.0	[8.942199]	[130]	[]	[]	[11642568]	[]
805_39550	chr3	15330176	15330576	+	557	25.0	[7.8755774]	[88]	[7.0396867]	[153]	[15330331]	[15330396]
805_39557	chr3	37768401	37768801	+	593	25.0	[]	[]	[12.29139]	[98]	[]	[37768577]
805_39560	chr3	44926867	44927267	+	552	25.0	[]	[]	[8.273051]	[153]	[]	[44927116]
805_39564	chr3	48560974	48561374	+	603	25.0	[6.8069506, 10.131101]	[81, 163]	[]	[]	[48561139, 48561221]	[]
805_3957	chr20	35742419	35742819	+	1000	91.0	[7.6567397]	[61]	[]	[]	[35742571]	[]
805_3958	chr20	48682667	48683067	+	1000	91.0	[10.131101]	[130]	[8.502228]	[155]	[48682883]	[48682908]
805_39580	chr3	127590881	127591281	+	595	25.0	[9.609028]	[148]	[]	[]	[127591122]	[]
805_39581	chr3	128075513	128075913	+	603	25.0	[15.238556, 7.8755774]	[90, 169]	[12.000808, 9.265699]	[102, 121]	[128075670, 128075749]	[128075682, 128075701]
805_39592	chr3	172160092	172160492	+	605	25.0	[]	[]	[7.195727]	[139]	[]	[172160307]
805_39594	chr3	181700370	181700770	+	617	25.0	[]	[]	[10.610686]	[139]	[]	[181700577]
805_39598	chr3	193780727	193781127	+	564	25.0	[13.576849]	[103]	[]	[]	[193780907]	[]
805_39613	chr4	3783736	3784136	+	579	25.0	[7.778771, 7.0975323]	[81, 148]	[8.649299]	[156]	[3783911, 3783978]	[3783986]
805_39626	chr4	54683575	54683975	+	624	25.0	[]	[]	[6.876938]	[102]	[]	[54683751]
805_39627	chr4	55546701	55547101	+	626	25.0	[7.1700025, 9.930836]	[156, 161]	[]	[]	[55546947, 55546952]	[]
805_3963	chr3	50539470	50539870	+	1000	91.0	[]	[]	[6.8722267, 8.540713]	[81, 141]	[]	[50539640, 50539700]
805_39630	chr4	74444842	74445242	+	581	25.0	[]	[]	[9.934757, 7.6214185]	[63, 65]	[]	[74444993, 74444995]
805_39637	chr4	108168793	108169193	+	573	25.0	[12.000808, 8.061128]	[117, 123]	[10.131101, 6.8433437, 7.578269]	[158, 163, 165]	[108168994, 108169000]	[108169035, 108169040, 108169042]
805_39653	chr4	185143000	185143400	+	551	25.0	[10.131101]	[126]	[]	[]	[185143207]	[]
805_39657	chr5	10501663	10502063	+	590	25.0	[]	[]	[6.6167054, 7.0975323]	[182, 184]	[]	[10501881, 10501883]
805_39661	chr5	34007768	34008168	+	587	25.0	[9.283125]	[86]	[]	[]	[34007929]	[]
805_39688	chr5	89279589	89279989	+	606	25.0	[]	[]	[10.221417, 6.5752125, 7.2721825, 7.6567397]	[111, 114, 116, 122]	[]	[89279791, 89279794, 89279796, 89279802]
805_39692	chr5	96657050	96657450	+	615	25.0	[]	[]	[7.16752]	[96]	[]	[96657243]
805_39696	chr5	129095112	129095512	+	568	25.0	[10.894487]	[140]	[15.238556]	[103]	[129095331]	[129095294]
805_3970	chr5	32285482	32285882	+	1000	91.0	[9.826173]	[139]	[]	[]	[32285713]	[]
805_39709	chr5	142324611	142325011	+	609	25.0	[]	[]	[7.216604]	[133]	[]	[142324780]
805_39724	chr5	179820563	179820963	+	562	25.0	[]	[]	[8.42266, 7.473779, 8.381167, 13.953096]	[105, 106, 193, 199]	[]	[179820718, 179820719, 179820806, 179820812]
805_39729	chr6	7138977	7139377	+	558	25.0	[]	[]	[10.610686, 7.0396867, 6.696274, 7.7268963, 7.287687]	[137, 140, 143, 144, 151]	[]	[7139211, 7139214, 7139217, 7139218, 7139225]
805_39732	chr6	10521079	10521479	+	595	25.0	[]	[]	[12.29139]	[113]	[]	[10521257]
805_39734	chr6	13923815	13924215	+	599	25.0	[13.286267]	[68]	[]	[]	[13923970]	[]
805_39739	chr6	15662226	15662626	+	584	25.0	[]	[]	[9.265699]	[132]	[]	[15662455]
805_39740	chr6	16286068	16286468	+	601	25.0	[]	[]	[7.6222334, 6.719461, 10.610686]	[122, 143, 147]	[]	[16286285, 16286306, 16286310]
805_39747	chr6	26193609	26194009	+	621	25.0	[]	[]	[9.220879]	[132]	[]	[26193772]
805_39760	chr6	33418922	33419322	+	597	25.0	[6.8069506]	[173]	[]	[]	[33419121]	[]
805_39764	chr6	37126408	37126808	+	582	25.0	[]	[]	[7.935419]	[114]	[]	[37126610]
805_39769	chr6	43636213	43636613	+	611	25.0	[11.416559]	[102]	[]	[]	[43636413]	[]
805_39773	chr6	43953686	43954086	+	607	25.0	[]	[]	[7.5520773]	[111]	[]	[43953857]
805_39778	chr6	68640061	68640461	+	568	25.0	[]	[]	[7.313411]	[172]	[]	[68640279]
805_39811	chr6	167968121	167968521	+	578	25.0	[]	[]	[6.719461]	[104]	[]	[167968307]
805_3982	chr7	100081724	100082124	+	1000	91.0	[]	[]	[9.679184]	[116]	[]	[100081921]
805_3983	chr7	101169772	101170172	+	1000	91.0	[]	[]	[9.609028]	[151]	[]	[101170013]
805_39832	chr7	43583446	43583846	+	579	25.0	[]	[]	[6.8780885]	[145]	[]	[43583688]
805_39867	chr7	106110090	106110490	+	591	25.0	[8.267059]	[221]	[]	[]	[106110317]	[]
805_39870	chr7	106806879	106807279	+	545	25.0	[7.0975323]	[227]	[]	[]	[106807118]	[]
805_39907	chr8	11802536	11802936	+	559	25.0	[8.502228, 7.609212]	[87, 103]	[8.952417]	[62]	[11802715, 11802731]	[11802690]
805_39918	chr8	37694389	37694789	+	543	25.0	[6.8780885]	[108]	[]	[]	[37694555]	[]
805_39923	chr8	51899001	51899401	+	605	25.0	[9.168893, 13.953096, 9.265699]	[91, 107, 128]	[]	[]	[51899174, 51899190, 51899211]	[]
805_39930	chr8	70669178	70669578	+	575	25.0	[]	[]	[9.666626]	[125]	[]	[70669402]
805_39931	chr8	73250368	73250768	+	563	25.0	[]	[]	[10.610686]	[152]	[]	[73250585]
805_3994	chr9	124711911	124712311	+	1000	91.0	[6.7358594]	[105]	[]	[]	[124712103]	[]
805_39955	chr9	95025796	95026196	+	581	25.0	[12.000808]	[206]	[]	[]	[95026008]	[]
805_39966	chr9	124347634	124348034	+	575	25.0	[7.9824696]	[136]	[]	[]	[124347794]	[]
805_39967	chr9	124940877	124941277	+	543	25.0	[8.017478, 6.412952]	[147, 149]	[12.000808, 8.017478]	[230, 236]	[124941038, 124941040]	[124941121, 124941127]
805_39971	chr9	129570544	129570944	+	555	25.0	[7.313411]	[158]	[]	[]	[129570710]	[]
805_39973	chr9	130107123	130107523	+	586	25.0	[6.5057116]	[141]	[6.8069506]	[161]	[130107338]	[130107358]
805_39985	chrX	40109670	40110070	+	558	25.0	[8.061128]	[141]	[7.287687, 6.6778235, 9.609028, 7.9824696]	[99, 106, 127, 156]	[40109905]	[40109863, 40109870, 40109891, 40109920]
805_39993	chrX	110397864	110398264	+	605	25.0	[8.178812]	[107]	[]	[]	[110398057]	[]
805_39996	chrX	123732919	123733319	+	594	25.0	[8.218906, 8.933888]	[70, 116]	[]	[]	[123733086, 123733132]	[]
805_39997	chrX	129843704	129844104	+	572	25.0	[8.218906]	[114]	[]	[]	[129843864]	[]
805_39999	chrX	131830418	131830818	+	593	25.0	[]	[]	[11.883123]	[164]	[]	[131830662]
805_4	chrM	11795	12195	+	1000	793.0	[6.9568024]	[160]	[]	[]	[12012]	[]
805_40003	chrX	150621631	150622031	+	599	25.0	[7.6567397]	[114]	[]	[]	[150621840]	[]
805_40008	chr1	12434373	12434773	+	545	24.0	[12.29139]	[161]	[]	[]	[12434597]	[]
805_40009	chr1	16162413	16162813	+	563	24.0	[7.8755774, 8.469394]	[204, 208]	[7.543767]	[194]	[16162645, 16162649]	[16162635]
805_40020	chr1	43285435	43285835	+	570	24.0	[]	[]	[12.562974, 12.562974]	[122, 163]	[]	[43285616, 43285657]
805_40036	chr1	110339645	110340045	+	558	24.0	[]	[]	[10.131101, 7.693098]	[143, 188]	[]	[110339844, 110339889]
805_4004	chr1	150272452	150272852	+	1000	90.0	[]	[]	[8.740978]	[124]	[]	[150272673]
805_40049	chr1	172450914	172451314	+	548	24.0	[]	[]	[10.75702]	[133]	[]	[172451122]
805_4005	chr1	151311531	151311931	+	1000	90.0	[]	[]	[6.5499396]	[100]	[]	[151311706]
805_40052	chr1	182029825	182030225	+	578	24.0	[]	[]	[13.953096, 8.649299]	[102, 107]	[]	[182029984, 182029989]
805_40060	chr1	209826188	209826588	+	572	24.0	[7.2721825]	[152]	[]	[]	[209826382]	[]
805_40077	chr10	63628511	63628911	+	556	24.0	[]	[]	[6.8069506]	[107]	[]	[63628716]
805_4008	chr10	12043188	12043588	+	1000	90.0	[]	[]	[10.610686]	[79]	[]	[12043363]
805_40085	chr10	79188189	79188589	+	550	24.0	[13.953096]	[135]	[12.000808]	[158]	[79188387]	[79188410]
805_40095	chr10	133453525	133453925	+	546	24.0	[6.9816003]	[154]	[7.1121063]	[67]	[133453772]	[133453685]
805_40100	chr11	27499093	27499493	+	564	24.0	[10.551159]	[133]	[]	[]	[27499302]	[]
805_40103	chr11	57763601	57764001	+	575	24.0	[]	[]	[12.000808]	[126]	[]	[57763786]
805_40107	chr11	65060328	65060728	+	551	24.0	[10.901268]	[184]	[]	[]	[65060522]	[]
805_40110	chr11	67268321	67268721	+	566	24.0	[7.9128156]	[73]	[7.216604]	[94]	[67268474]	[67268495]
805_40122	chr11	124440650	124441050	+	544	24.0	[]	[]	[6.876938]	[190]	[]	[124440847]
805_40123	chr12	5200496	5200896	+	570	24.0	[]	[]	[7.9976654, 13.953096]	[145, 151]	[]	[5200734, 5200740]
805_4013	chr12	51172587	51172987	+	1000	90.0	[7.357674, 11.883123]	[123, 152]	[]	[]	[51172804, 51172833]	[]
805_40139	chr12	52692236	52692636	+	573	24.0	[6.656291]	[99]	[]	[]	[52692412]	[]
805_40160	chr12	125533432	125533832	+	557	24.0	[9.930836, 6.69701]	[150, 155]	[]	[]	[125533667, 125533672]	[]
805_40163	chr13	31044394	31044794	+	593	24.0	[6.8069506]	[76]	[6.8780885]	[61]	[31044566]	[31044551]
805_40166	chr13	52455146	52455546	+	540	24.0	[7.0910645]	[162]	[]	[]	[52455397]	[]
805_40178	chr13	91386616	91387016	+	588	24.0	[]	[]	[6.8722267]	[178]	[]	[91386802]
805_40186	chr13	91758828	91759228	+	549	24.0	[8.074149]	[62]	[]	[]	[91758985]	[]
805_4019	chr17	30831721	30832121	+	1000	90.0	[7.195727]	[139]	[]	[]	[30831956]	[]
805_402	chr11	61869769	61870169	+	1000	268.0	[]	[]	[9.464272, 6.8069506]	[66, 75]	[]	[61869931, 61869940]
805_40201	chr14	67695526	67695926	+	553	24.0	[10.219348]	[215]	[]	[]	[67695776]	[]
805_4021	chr17	76414564	76414964	+	1000	90.0	[]	[]	[6.5499396]	[57]	[]	[76414718]
805_40217	chr15	56989587	56989987	+	578	24.0	[]	[]	[7.16752]	[119]	[]	[56989804]
805_40223	chr15	77875076	77875476	+	561	24.0	[6.8069506]	[147]	[7.2721825, 10.901268]	[105, 109]	[77875288]	[77875246, 77875250]
805_40231	chr15	95930869	95931269	+	555	24.0	[]	[]	[11.506877]	[109]	[]	[95931070]
805_40237	chr16	15782959	15783359	+	591	24.0	[8.42266]	[82]	[]	[]	[15783120]	[]
805_4024	chr2	3377630	3378030	+	1000	90.0	[6.69701]	[65]	[]	[]	[3377791]	[]
805_40251	chr16	81446560	81446960	+	551	24.0	[]	[]	[7.316851, 6.9816003, 7.0396867]	[131, 169, 172]	[]	[81446759, 81446797, 81446800]
805_4026	chr2	70124000	70124400	+	1000	90.0	[]	[]	[7.313411, 6.8069506]	[95, 125]	[]	[70124192, 70124222]
805_40268	chr17	79042356	79042756	+	553	24.0	[7.0792723]	[128]	[]	[]	[79042581]	[]
805_40271	chr17	82231761	82232161	+	547	24.0	[7.6039934]	[121]	[8.933888]	[163]	[82231918]	[82231960]
805_40277	chr18	48540517	48540917	+	575	24.0	[]	[]	[13.953096]	[133]	[]	[48540735]
805_40285	chr19	7831534	7831934	+	556	24.0	[10.026438]	[168]	[]	[]	[7831772]	[]
805_40292	chr19	37218028	37218428	+	547	24.0	[]	[]	[6.8069506]	[123]	[]	[37218221]
805_40301	chr19	46924850	46925250	+	552	24.0	[7.6848807]	[226]	[]	[]	[46925099]	[]
805_40306	chr19	58362449	58362849	+	540	24.0	[8.061128]	[169]	[8.285589]	[94]	[58362686]	[58362611]
805_40316	chr2	43130924	43131324	+	566	24.0	[]	[]	[7.1121063]	[187]	[]	[43131169]
805_40318	chr2	70258487	70258887	+	543	24.0	[]	[]	[9.464272]	[205]	[]	[70258698]
805_40325	chr2	120246935	120247335	+	573	24.0	[]	[]	[7.313411]	[128]	[]	[120247162]
805_40334	chr2	176205094	176205494	+	583	24.0	[7.1509056]	[80]	[]	[]	[176205255]	[]
805_40337	chr2	203014408	203014808	+	567	24.0	[8.178812]	[145]	[8.649299]	[116]	[203014610]	[203014581]
805_40339	chr2	207330797	207331197	+	542	24.0	[7.5520773]	[78]	[]	[]	[207330968]	[]
805_40341	chr2	218659473	218659873	+	542	24.0	[]	[]	[12.186728, 8.649299]	[116, 147]	[]	[218659634, 218659665]
805_40345	chr2	230712537	230712937	+	563	24.0	[7.0001297]	[125]	[]	[]	[230712724]	[]
805_40352	chr20	21125811	21126211	+	543	24.0	[13.953096, 10.131101]	[128, 149]	[]	[]	[21125972, 21125993]	[]
805_40355	chr20	34473214	34473614	+	582	24.0	[8.930296, 7.644837]	[125, 129]	[]	[]	[34473395, 34473399]	[]
805_4036	chr22	22855679	22856079	+	1000	90.0	[]	[]	[13.953096, 7.1464634]	[99, 103]	[]	[22855876, 22855880]
805_40363	chr20	62926288	62926688	+	543	24.0	[]	[]	[7.8755774]	[128]	[]	[62926484]
805_40369	chr21	31459473	31459873	+	550	24.0	[6.719461]	[156]	[7.947322]	[139]	[31459717]	[31459700]
805_40370	chr21	34931833	34932233	+	569	24.0	[]	[]	[7.313411]	[133]	[]	[34932004]
805_40371	chr21	35028622	35029022	+	543	24.0	[]	[]	[7.3308363]	[146]	[]	[35028866]
805_40374	chr21	38026945	38027345	+	577	24.0	[]	[]	[7.313411]	[120]	[]	[38027130]
805_40393	chr22	21918163	21918563	+	561	24.0	[8.747796, 10.221417]	[72, 142]	[]	[]	[21918319, 21918389]	[]
805_40417	chr3	32145415	32145815	+	562	24.0	[]	[]	[7.644837, 7.609212]	[139, 144]	[]	[32145579, 32145584]
805_4042	chr6	10725089	10725489	+	1000	90.0	[9.283125]	[150]	[7.5390553]	[104]	[10725322]	[10725276]
805_40421	chr3	46214655	46215055	+	557	24.0	[]	[]	[8.502228]	[86]	[]	[46214841]
805_40448	chr4	16582500	16582900	+	581	24.0	[7.0975323]	[116]	[]	[]	[16582707]	[]
805_40449	chr4	24472993	24473393	+	542	24.0	[]	[]	[10.700085, 7.9976654, 8.831296, 8.267059]	[144, 146, 178, 183]	[]	[24473187, 24473189, 24473221, 24473226]
805_4046	chr6	31734635	31735035	+	1000	90.0	[7.6567397]	[94]	[6.5499396]	[157]	[31734816]	[31734879]
805_40466	chr4	150960814	150961214	+	565	24.0	[6.4933114]	[169]	[]	[]	[150961044]	[]
805_40468	chr4	153295048	153295448	+	548	24.0	[6.8069506]	[114]	[7.1121063, 6.428879]	[76, 105]	[153295250]	[153295212, 153295241]
805_4047	chr6	41957191	41957591	+	1000	90.0	[8.2890625]	[110]	[]	[]	[41957391]	[]
805_40473	chr4	184817857	184818257	+	548	24.0	[7.791171]	[127]	[]	[]	[184818053]	[]
805_4048	chr6	44134268	44134668	+	1000	90.0	[6.8069506, 6.9816003, 13.8484335]	[144, 151, 158]	[]	[]	[44134478, 44134485, 44134492]	[]
805_40485	chr5	96812855	96813255	+	568	24.0	[6.860324]	[175]	[]	[]	[96813085]	[]
805_40487	chr5	138213280	138213680	+	566	24.0	[]	[]	[8.061128, 6.6710057]	[85, 154]	[]	[138213450, 138213519]
805_40494	chr5	176536536	176536936	+	550	24.0	[]	[]	[12.000808, 7.0396867, 7.8834333, 6.5176144, 7.803074]	[152, 155, 159, 236, 237]	[]	[176536694, 176536697, 176536701, 176536778, 176536779]
805_40514	chr6	30886477	30886877	+	564	24.0	[]	[]	[7.755831]	[176]	[]	[30886690]
805_40522	chr6	49556455	49556855	+	555	24.0	[]	[]	[10.221417]	[106]	[]	[49556652]
805_40541	chr6	160973381	160973781	+	541	24.0	[]	[]	[7.3308363]	[122]	[]	[160973601]
805_40547	chr7	5429342	5429742	+	549	24.0	[7.0396867]	[119]	[]	[]	[5429556]	[]
805_40550	chr7	22820512	22820912	+	555	24.0	[]	[]	[12.186728, 7.6567397]	[108, 117]	[]	[22820698, 22820707]
805_40553	chr7	32663753	32664153	+	578	24.0	[]	[]	[7.313411]	[129]	[]	[32663982]
805_40558	chr7	55415172	55415572	+	582	24.0	[6.4158807]	[74]	[6.876938]	[109]	[55415339]	[55415374]
805_40577	chr7	112938781	112939181	+	582	24.0	[13.953096]	[173]	[9.826173]	[148]	[112939009]	[112938984]
805_40584	chr7	130668899	130669299	+	549	24.0	[]	[]	[8.397566]	[159]	[]	[130669096]
805_40588	chr7	140478220	140478620	+	556	24.0	[6.860324]	[93]	[12.000808]	[140]	[140478410]	[140478457]
805_40589	chr7	140674222	140674622	+	542	24.0	[]	[]	[7.316851]	[154]	[]	[140674419]
805_4059	chr9	3467578	3467978	+	1000	90.0	[6.69701, 10.131101]	[135, 140]	[]	[]	[3467810, 3467815]	[]
805_40597	chr7	151411662	151412062	+	562	24.0	[7.6567397, 10.221417, 8.325146]	[66, 72, 74]	[]	[]	[151411823, 151411829, 151411831]	[]
805_40609	chr8	48514323	48514723	+	582	24.0	[13.953096]	[166]	[]	[]	[48514513]	[]
805_40622	chr8	102657302	102657702	+	574	24.0	[6.9816003]	[56]	[]	[]	[102657458]	[]
805_40625	chr8	119832637	119833037	+	583	24.0	[]	[]	[7.693098]	[190]	[]	[119832869]
805_40627	chr8	141290171	141290571	+	542	24.0	[10.610686]	[92]	[]	[]	[141290334]	[]
805_40629	chr8	143597085	143597485	+	564	24.0	[9.597125, 7.473779]	[162, 170]	[]	[]	[143597279, 143597287]	[]
805_40631	chr9	34994366	34994766	+	550	24.0	[]	[]	[8.540713]	[150]	[]	[34994549]
805_40632	chr9	36166521	36166921	+	546	24.0	[]	[]	[7.693098]	[126]	[]	[36166715]
805_40637	chr9	93594118	93594518	+	541	24.0	[7.2591763, 9.930836]	[178, 192]	[]	[]	[93594334, 93594348]	[]
805_4064	chr1	11663998	11664398	+	1000	89.0	[7.693098]	[86]	[10.131101]	[55]	[11664183]	[11664152]
805_40661	chr9	136578992	136579392	+	570	24.0	[]	[]	[12.000808, 8.894671]	[112, 117]	[]	[136579156, 136579161]
805_40673	chrX	70451999	70452399	+	579	24.0	[]	[]	[13.286267]	[147]	[]	[70452236]
805_40675	chrX	85109178	85109578	+	544	24.0	[11.883123]	[90]	[7.935419]	[169]	[85109342]	[85109421]
805_40680	chr1	43979608	43980008	+	547	23.0	[6.428879, 13.286267, 8.502228, 12.186728]	[111, 120, 127, 142]	[]	[]	[43979802, 43979811, 43979818, 43979833]	[]
805_40700	chr14	60485754	60486154	+	553	23.0	[6.839118, 9.504365, 9.220879, 7.644837]	[168, 197, 203, 207]	[]	[]	[60485938, 60485967, 60485973, 60485977]	[]
805_40706	chr18	36411683	36412083	+	548	23.0	[7.1121063]	[90]	[]	[]	[36411869]	[]
805_40716	chr21	35027533	35027933	+	557	23.0	[]	[]	[7.313411]	[74]	[]	[35027690]
805_40732	chr6	80004718	80005118	+	545	23.0	[]	[]	[6.5752125, 12.186728, 6.719461]	[111, 150, 178]	[]	[80004897, 80004936, 80004964]
805_40734	chr6	108560744	108561144	+	545	23.0	[]	[]	[9.609028, 10.131101]	[86, 147]	[]	[108560911, 108560972]
