#PeakID(python scan_motif.py ./ENCODE_processed_files/ATF1_idr.fa ATF1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
755_7024	chr17	43778204	43778604	+	1000	37.0	[10.880985, 9.08557]	[66, 143]	[]	[]	[43778355, 43778432]	[]
755_7027	chr17	44279754	44280154	+	1000	37.0	[]	[]	[10.880985]	[99]	[]	[44279941]
755_703	chr20	35615586	35615986	+	1000	134.0	[10.880985, 9.08557, 10.880985]	[94, 114, 157]	[10.880985, 10.880985]	[96, 159]	[35615767, 35615787, 35615830]	[35615769, 35615832]
755_7031	chr17	64024140	64024540	+	1000	37.0	[8.745255]	[115]	[10.880985]	[117]	[64024354]	[64024356]
755_7033	chr17	68019831	68020231	+	1000	37.0	[6.94984]	[70]	[]	[]	[68020001]	[]
755_704	chr3	154324345	154324745	+	1000	134.0	[10.880985]	[126]	[9.08557, 10.880985]	[103, 128]	[154324564]	[154324541, 154324566]
755_7040	chr19	551066	551466	+	1000	37.0	[10.880985]	[106]	[]	[]	[551269]	[]
755_7043	chr19	12839027	12839427	+	1000	37.0	[]	[]	[9.08557]	[76]	[]	[12839200]
755_7046	chr19	18590393	18590793	+	1000	37.0	[]	[]	[10.880985]	[116]	[]	[18590607]
755_7047	chr19	35000025	35000425	+	1000	37.0	[9.08557]	[144]	[]	[]	[35000256]	[]
755_7048	chr19	35352728	35353128	+	1000	37.0	[9.08557]	[92]	[]	[]	[35352915]	[]
755_7055	chr19	57769465	57769865	+	1000	37.0	[]	[]	[8.745255]	[71]	[]	[57769625]
755_7056	chr19	57916404	57916804	+	1000	37.0	[8.745255, 8.745255]	[131, 136]	[9.08557]	[84]	[57916615, 57916620]	[57916568]
755_7057	chr2	8678738	8679138	+	1000	37.0	[]	[]	[9.08557]	[92]	[]	[8678929]
755_706	chr9	128275157	128275557	+	1000	134.0	[10.880985]	[89]	[10.880985]	[91]	[128275345]	[128275347]
755_7060	chr2	26764074	26764474	+	1000	37.0	[9.08557]	[152]	[]	[]	[26764261]	[]
755_7069	chr2	144519942	144520342	+	626	37.0	[10.880985, 6.94984]	[141, 148]	[]	[]	[144520164, 144520171]	[]
755_7073	chr2	177148901	177149301	+	1000	37.0	[]	[]	[8.028987]	[130]	[]	[177149130]
755_7075	chr2	219642400	219642800	+	1000	37.0	[]	[]	[9.08557]	[90]	[]	[219642566]
755_7077	chr20	57560820	57561220	+	1000	37.0	[10.880985]	[102]	[10.880985]	[104]	[57561019]	[57561021]
755_7078	chr20	62711701	62712101	+	1000	37.0	[10.880985]	[106]	[]	[]	[62711904]	[]
755_7081	chr21	35106170	35106570	+	1000	37.0	[]	[]	[10.880985]	[127]	[]	[35106372]
755_7089	chr22	19373310	19373710	+	1000	37.0	[]	[]	[10.880985]	[146]	[]	[19373547]
755_7098	chr22	19792530	19792930	+	1000	37.0	[]	[]	[8.028987]	[113]	[]	[19792718]
755_71	chr15	72783581	72783981	+	1000	362.0	[]	[]	[10.880985]	[103]	[]	[72783784]
755_7121	chr22	20628717	20629117	+	1000	37.0	[9.08557]	[108]	[]	[]	[20628922]	[]
755_713	chr4	68349950	68350350	+	1000	133.0	[6.94984, 10.880985, 10.880985]	[55, 127, 132]	[10.880985, 10.880985]	[78, 134]	[68350103, 68350175, 68350180]	[68350126, 68350182]
755_7130	chr22	20895350	20895750	+	1000	37.0	[10.880985]	[116]	[]	[]	[20895564]	[]
755_714	chr5	113513472	113513872	+	1000	133.0	[10.880985, 6.94984]	[106, 114]	[10.880985]	[108]	[113513676, 113513684]	[113513678]
755_715	chr8	144792235	144792635	+	1000	133.0	[]	[]	[9.08557]	[65]	[]	[144792399]
755_7151	chr22	22101639	22102039	+	1000	37.0	[9.08557]	[192]	[]	[]	[22101868]	[]
755_716	chr19	8321184	8321584	+	1000	132.0	[10.880985]	[131]	[]	[]	[8321391]	[]
755_7168	chr22	24607397	24607797	+	1000	37.0	[10.880985]	[106]	[10.880985]	[108]	[24607601]	[24607603]
755_717	chr19	9435361	9435761	+	1000	132.0	[10.880985]	[127]	[10.880985]	[129]	[9435583]	[9435585]
755_7170	chr22	28772522	28772922	+	1000	37.0	[10.880985]	[113]	[]	[]	[28772727]	[]
755_7174	chr3	13420928	13421328	+	1000	37.0	[]	[]	[9.08557]	[142]	[]	[13421121]
755_7177	chr3	39153440	39153840	+	1000	37.0	[9.08557]	[138]	[8.028987]	[106]	[39153659]	[39153627]
755_7179	chr3	48663537	48663937	+	929	37.0	[]	[]	[6.94984, 10.880985]	[74, 132]	[]	[48663706, 48663764]
755_718	chr19	10380435	10380835	+	1000	132.0	[]	[]	[8.028987]	[123]	[]	[10380650]
755_7181	chr3	49120739	49121139	+	1000	37.0	[9.08557]	[115]	[]	[]	[49120941]	[]
755_7186	chr3	182793145	182793545	+	1000	37.0	[]	[]	[8.028987]	[148]	[]	[182793391]
755_7187	chr4	1870844	1871244	+	1000	37.0	[10.880985]	[105]	[10.880985]	[107]	[1871047]	[1871049]
755_7189	chr4	49160992	49161392	+	1000	37.0	[10.880985]	[123]	[]	[]	[49161210]	[]
755_719	chr19	57280258	57280658	+	1000	132.0	[10.880985]	[100]	[10.880985]	[102]	[57280454]	[57280456]
755_7190	chr4	75514283	75514683	+	1000	37.0	[10.880985]	[111]	[]	[]	[75514491]	[]
755_7191	chr4	105473232	105473632	+	1000	37.0	[6.94984]	[141]	[10.880985]	[110]	[105473468]	[105473437]
755_7195	chr5	34686775	34687175	+	1000	37.0	[10.880985]	[106]	[]	[]	[34686952]	[]
755_72	chr1	53238330	53238730	+	1000	360.0	[10.880985, 10.880985]	[98, 123]	[10.880985]	[125]	[53238518, 53238543]	[53238545]
755_720	chr2	219245264	219245664	+	1000	132.0	[6.94984]	[94]	[]	[]	[219245453]	[]
755_721	chr6	44387258	44387658	+	1000	132.0	[10.880985, 10.880985]	[75, 101]	[10.880985]	[103]	[44387428, 44387454]	[44387456]
755_7210	chr6	5230646	5231046	+	978	37.0	[]	[]	[10.880985]	[128]	[]	[5230862]
755_7211	chr6	7166331	7166731	+	1000	37.0	[6.94984]	[159]	[]	[]	[7166569]	[]
755_7213	chr6	21263916	21264316	+	1000	37.0	[]	[]	[9.08557]	[108]	[]	[21264112]
755_7214	chr6	26195308	26195708	+	1000	37.0	[]	[]	[8.745255]	[147]	[]	[26195496]
755_7216	chr6	27864950	27865350	+	1000	37.0	[10.880985]	[115]	[10.880985]	[117]	[27865164]	[27865166]
755_7218	chr6	33840432	33840832	+	1000	37.0	[]	[]	[9.08557]	[141]	[]	[33840644]
755_722	chr1	52404344	52404744	+	1000	131.0	[10.880985]	[96]	[]	[]	[52404532]	[]
755_7227	chr6	158835518	158835918	+	1000	37.0	[]	[]	[9.08557]	[107]	[]	[158835714]
755_7228	chr7	5558904	5559304	+	1000	37.0	[10.880985]	[95]	[]	[]	[5559096]	[]
755_7230	chr7	28409112	28409512	+	1000	37.0	[10.880985]	[101]	[10.880985]	[103]	[28409308]	[28409310]
755_7234	chr7	74279578	74279978	+	785	37.0	[10.880985]	[121]	[]	[]	[74279783]	[]
755_724	chr2	233251362	233251762	+	1000	131.0	[9.08557]	[85]	[9.08557]	[107]	[233251544]	[233251566]
755_7240	chr7	101240460	101240860	+	1000	37.0	[10.880985]	[116]	[10.880985]	[118]	[101240647]	[101240649]
755_7244	chr7	107103451	107103851	+	1000	37.0	[10.880985]	[97]	[]	[]	[107103646]	[]
755_7245	chr7	120985171	120985571	+	1000	37.0	[10.880985]	[98]	[10.880985]	[100]	[120985353]	[120985355]
755_7247	chr7	138257415	138257815	+	1000	37.0	[]	[]	[8.745255]	[130]	[]	[138257639]
755_725	chr3	58306038	58306438	+	1000	131.0	[10.880985]	[103]	[10.880985, 9.08557]	[105, 122]	[58306238]	[58306240, 58306257]
755_7257	chr8	94262186	94262586	+	1000	37.0	[10.880985]	[97]	[10.880985]	[99]	[94262381]	[94262383]
755_7259	chr8	109539325	109539725	+	1000	37.0	[]	[]	[10.880985]	[169]	[]	[109539569]
755_7263	chr9	114238914	114239314	+	1000	37.0	[]	[]	[9.08557]	[127]	[]	[114239116]
755_7268	chr9	122134713	122135113	+	1000	37.0	[10.880985]	[102]	[10.880985]	[104]	[122134911]	[122134913]
755_7271	chr9	129111055	129111455	+	1000	37.0	[9.08557]	[78]	[]	[]	[129111232]	[]
755_7274	chr9	130452126	130452526	+	741	37.0	[10.880985]	[91]	[10.880985]	[93]	[130452315]	[130452317]
755_728	chr9	129777055	129777455	+	1000	131.0	[10.880985]	[116]	[10.880985]	[118]	[129777266]	[129777268]
755_7289	chrX	23743257	23743657	+	1000	37.0	[10.880985]	[142]	[]	[]	[23743474]	[]
755_729	chr9	135961224	135961624	+	1000	131.0	[]	[]	[9.08557]	[72]	[]	[135961394]
755_7290	chrX	40735690	40736090	+	1000	37.0	[]	[]	[8.028987]	[193]	[]	[40735929]
755_7291	chrX	41333898	41334298	+	1000	37.0	[10.880985]	[119]	[]	[]	[41334106]	[]
755_7292	chrX	43654431	43654831	+	815	37.0	[10.880985]	[100]	[10.880985]	[102]	[43654625]	[43654627]
755_7294	chr1	3907153	3907553	+	1000	36.0	[]	[]	[10.880985]	[115]	[]	[3907348]
755_7295	chr1	4331582	4331982	+	1000	36.0	[]	[]	[10.880985, 10.880985, 10.880985, 10.880985, 10.880985]	[60, 80, 100, 122, 142]	[]	[4331734, 4331754, 4331774, 4331796, 4331816]
755_7296	chr1	5456043	5456443	+	1000	36.0	[10.880985]	[101]	[10.880985]	[103]	[5456223]	[5456225]
755_7297	chr1	6602905	6603305	+	1000	36.0	[9.08557]	[115]	[]	[]	[6603103]	[]
755_73	chr10	73167876	73168276	+	1000	356.0	[]	[]	[8.028987, 8.028987]	[92, 142]	[]	[73168064, 73168114]
755_7301	chr1	14422133	14422533	+	1000	36.0	[8.028987]	[94]	[]	[]	[14422315]	[]
755_7304	chr1	16545830	16546230	+	1000	36.0	[]	[]	[6.94984]	[92]	[]	[16546014]
755_7306	chr1	20185666	20186066	+	1000	36.0	[9.08557]	[111]	[]	[]	[20185871]	[]
755_7307	chr1	21509012	21509412	+	1000	36.0	[]	[]	[9.08557]	[97]	[]	[21509209]
755_7308	chr1	28105042	28105442	+	755	36.0	[]	[]	[10.880985]	[96]	[]	[28105232]
755_731	chr1	46718973	46719373	+	1000	130.0	[10.880985]	[112]	[10.880985]	[114]	[46719181]	[46719183]
755_7310	chr1	36731453	36731853	+	1000	36.0	[10.880985]	[106]	[10.880985]	[108]	[36731656]	[36731658]
755_7319	chr1	58784118	58784518	+	1000	36.0	[10.880985]	[146]	[]	[]	[58784364]	[]
755_7323	chr1	110339750	110340150	+	1000	36.0	[8.028987]	[119]	[]	[]	[110339951]	[]
755_7324	chr1	110880965	110881365	+	1000	36.0	[10.880985]	[106]	[8.745255]	[108]	[110881120]	[110881122]
755_7325	chr1	117059897	117060297	+	1000	36.0	[6.94984]	[114]	[]	[]	[117060091]	[]
755_7326	chr1	149928107	149928507	+	1000	36.0	[10.880985]	[128]	[]	[]	[149928313]	[]
755_7330	chr1	156161213	156161613	+	819	36.0	[]	[]	[10.880985]	[145]	[]	[156161440]
755_7332	chr1	170074527	170074927	+	1000	36.0	[9.08557]	[160]	[]	[]	[170074777]	[]
755_7335	chr1	184771283	184771683	+	1000	36.0	[]	[]	[10.880985]	[98]	[]	[184771471]
755_7339	chr1	218285080	218285480	+	1000	36.0	[9.08557]	[141]	[]	[]	[218285296]	[]
755_734	chr18	23433358	23433758	+	1000	130.0	[]	[]	[10.880985]	[100]	[]	[23433558]
755_7340	chr1	220487448	220487848	+	704	36.0	[10.880985]	[167]	[10.880985]	[169]	[220487678]	[220487680]
755_7346	chr10	6871106	6871506	+	1000	36.0	[10.880985]	[107]	[10.880985]	[109]	[6871306]	[6871308]
755_735	chr5	5422188	5422588	+	1000	130.0	[8.745255]	[102]	[10.880985]	[104]	[5422387]	[5422389]
755_7350	chr10	49538351	49538751	+	1000	36.0	[]	[]	[8.745255]	[99]	[]	[49538521]
755_7354	chr10	104291366	104291766	+	1000	36.0	[10.880985]	[177]	[]	[]	[104291615]	[]
755_7355	chr10	119081027	119081427	+	1000	36.0	[9.08557]	[152]	[]	[]	[119081268]	[]
755_7356	chr11	326952	327352	+	986	36.0	[10.880985]	[123]	[10.880985]	[125]	[327161]	[327163]
755_7357	chr11	1844524	1844924	+	1000	36.0	[9.08557]	[138]	[]	[]	[1844743]	[]
755_7361	chr11	45355258	45355658	+	1000	36.0	[]	[]	[10.880985]	[154]	[]	[45355460]
755_7367	chr11	68684261	68684661	+	1000	36.0	[9.08557]	[119]	[]	[]	[68684479]	[]
755_7368	chr11	75351425	75351825	+	1000	36.0	[]	[]	[9.08557]	[132]	[]	[75351637]
755_737	chr6	35259269	35259669	+	1000	130.0	[10.880985]	[95]	[10.880985, 9.08557]	[97, 139]	[35259456]	[35259458, 35259500]
755_7370	chr11	93197289	93197689	+	1000	36.0	[10.880985]	[105]	[]	[]	[93197488]	[]
755_7373	chr12	52032937	52033337	+	1000	36.0	[10.880985]	[137]	[]	[]	[52033150]	[]
755_7375	chr12	62466592	62466992	+	1000	36.0	[10.880985]	[116]	[]	[]	[62466793]	[]
755_7377	chr12	109111183	109111583	+	1000	36.0	[10.880985]	[75]	[]	[]	[109111338]	[]
755_7380	chr12	122830773	122831173	+	1000	36.0	[9.08557]	[126]	[]	[]	[122830995]	[]
755_7393	chr14	24113962	24114362	+	1000	36.0	[]	[]	[9.08557]	[98]	[]	[24114157]
755_7395	chr14	77028534	77028934	+	899	36.0	[10.880985]	[119]	[10.880985]	[121]	[77028745]	[77028747]
755_74	chr3	52409826	52410226	+	1000	356.0	[]	[]	[9.08557, 10.880985]	[75, 101]	[]	[52410000, 52410026]
755_7401	chr15	69031473	69031873	+	1000	36.0	[8.028987, 9.08557]	[112, 132]	[]	[]	[69031678, 69031698]	[]
755_7402	chr15	75726151	75726551	+	1000	36.0	[10.880985]	[134]	[]	[]	[75726375]	[]
755_7403	chr15	84747899	84748299	+	1000	36.0	[]	[]	[9.08557]	[175]	[]	[84748144]
755_7404	chr15	90840970	90841370	+	1000	36.0	[]	[]	[9.08557]	[200]	[]	[90841212]
755_7409	chr16	1474852	1475252	+	1000	36.0	[9.08557]	[127]	[]	[]	[1475054]	[]
755_741	chr17	49708015	49708415	+	1000	129.0	[10.880985]	[124]	[]	[]	[49708221]	[]
755_7410	chr16	1708785	1709185	+	1000	36.0	[]	[]	[10.880985]	[123]	[]	[1708995]
755_7416	chr16	85850362	85850762	+	1000	36.0	[8.028987, 9.08557]	[114, 138]	[]	[]	[85850563, 85850587]	[]
755_742	chr18	36067372	36067772	+	1000	129.0	[10.880985]	[107]	[10.880985]	[109]	[36067576]	[36067578]
755_7422	chr17	7573585	7573985	+	1000	36.0	[10.880985]	[174]	[]	[]	[7573831]	[]
755_7423	chr17	8210461	8210861	+	1000	36.0	[10.880985]	[129]	[8.745255]	[131]	[8210682]	[8210684]
755_7424	chr17	17682258	17682658	+	1000	36.0	[10.880985]	[99]	[10.880985]	[101]	[17682457]	[17682459]
755_7426	chr17	28494679	28495079	+	1000	36.0	[9.08557]	[83]	[]	[]	[28494861]	[]
755_743	chr19	55503718	55504118	+	1000	129.0	[10.880985]	[107]	[10.880985]	[109]	[55503915]	[55503917]
755_7430	chr17	30291854	30292254	+	1000	36.0	[9.08557]	[151]	[]	[]	[30292101]	[]
755_7432	chr17	43388351	43388751	+	1000	36.0	[8.745255]	[170]	[8.028987]	[175]	[43388592]	[43388597]
755_7435	chr17	75855186	75855586	+	1000	36.0	[]	[]	[10.880985]	[165]	[]	[75855436]
755_7436	chr17	76182149	76182549	+	1000	36.0	[8.028987]	[187]	[]	[]	[76182360]	[]
755_744	chr2	30447036	30447436	+	1000	129.0	[]	[]	[9.08557]	[62]	[]	[30447197]
755_7440	chr18	12883750	12884150	+	1000	36.0	[9.08557]	[90]	[]	[]	[12883932]	[]
755_7443	chr19	4343327	4343727	+	1000	36.0	[10.880985]	[119]	[]	[]	[4343542]	[]
755_7444	chr19	5978067	5978467	+	1000	36.0	[8.028987]	[127]	[]	[]	[5978267]	[]
755_745	chr4	169620342	169620742	+	1000	129.0	[10.880985]	[89]	[10.880985, 10.880985]	[77, 91]	[169620522]	[169620510, 169620524]
755_7450	chr19	12793422	12793822	+	1000	36.0	[9.08557, 9.08557]	[150, 195]	[]	[]	[12793620, 12793665]	[]
755_7451	chr19	13102435	13102835	+	1000	36.0	[]	[]	[9.08557]	[133]	[]	[13102613]
755_7452	chr19	13162796	13163196	+	1000	36.0	[]	[]	[8.028987]	[100]	[]	[13162995]
755_7454	chr19	17036009	17036409	+	1000	36.0	[10.880985]	[127]	[10.880985]	[129]	[17036233]	[17036235]
755_7455	chr19	18006939	18007339	+	1000	36.0	[6.94984]	[118]	[]	[]	[18007139]	[]
755_7458	chr19	32675085	32675485	+	1000	36.0	[10.880985]	[103]	[]	[]	[32675257]	[]
755_7459	chr19	33819844	33820244	+	1000	36.0	[9.08557]	[214]	[]	[]	[33820084]	[]
755_7462	chr19	40268580	40268980	+	1000	36.0	[9.08557]	[112]	[]	[]	[40268786]	[]
755_7468	chr19	49017646	49018046	+	1000	36.0	[]	[]	[8.745255]	[105]	[]	[49017851]
755_7473	chr2	7007851	7008251	+	1000	36.0	[]	[]	[10.880985]	[88]	[]	[7008039]
755_7475	chr2	38654971	38655371	+	1000	36.0	[10.880985]	[106]	[10.880985]	[108]	[38655161]	[38655163]
755_748	chr14	55026958	55027358	+	1000	128.0	[]	[]	[9.08557]	[107]	[]	[55027159]
755_7481	chr2	108377692	108378092	+	1000	36.0	[10.880985]	[139]	[10.880985]	[141]	[108377907]	[108377909]
755_7482	chr2	121532275	121532675	+	1000	36.0	[]	[]	[10.880985]	[103]	[]	[121532467]
755_7483	chr2	148645212	148645612	+	1000	36.0	[6.94984]	[90]	[]	[]	[148645400]	[]
755_7484	chr2	177264667	177265067	+	1000	36.0	[9.08557]	[126]	[]	[]	[177264859]	[]
755_7486	chr2	218367711	218368111	+	1000	36.0	[]	[]	[8.028987]	[96]	[]	[218367878]
755_7488	chr20	32819680	32820080	+	1000	36.0	[8.745255]	[119]	[6.94984]	[129]	[32819895]	[32819905]
755_7489	chr20	33419072	33419472	+	1000	36.0	[10.880985]	[98]	[]	[]	[33419265]	[]
755_749	chr22	40856836	40857236	+	1000	128.0	[10.880985]	[87]	[10.880985]	[89]	[40857022]	[40857024]
755_7493	chr20	63215951	63216351	+	1000	36.0	[]	[]	[9.08557]	[151]	[]	[63216171]
755_75	chr12	82358215	82358615	+	1000	355.0	[]	[]	[9.08557, 10.880985]	[79, 115]	[]	[82358392, 82358428]
755_751	chr5	150700895	150701295	+	1000	128.0	[6.94984, 10.880985]	[93, 135]	[9.08557]	[129]	[150701088, 150701130]	[150701124]
755_752	chr1	84690162	84690562	+	1000	127.0	[]	[]	[9.08557]	[75]	[]	[84690335]
755_7528	chr22	20133684	20134084	+	1000	36.0	[8.745255]	[156]	[]	[]	[20133928]	[]
755_753	chr11	95790206	95790606	+	1000	127.0	[6.94984, 10.880985]	[85, 100]	[10.880985]	[102]	[95790388, 95790403]	[95790405]
755_7533	chr22	20441666	20442066	+	1000	36.0	[10.880985]	[140]	[8.745255]	[142]	[20441860]	[20441862]
755_7535	chr22	20471016	20471416	+	1000	36.0	[]	[]	[8.028987]	[185]	[]	[20471219]
755_754	chr11	108467322	108467722	+	1000	127.0	[10.880985]	[114]	[8.745255]	[116]	[108467526]	[108467528]
755_7554	chr22	21583548	21583948	+	1000	36.0	[8.028987]	[108]	[]	[]	[21583707]	[]
755_758	chr16	81007278	81007678	+	1000	127.0	[10.880985]	[97]	[10.880985, 9.08557]	[99, 151]	[81007475]	[81007477, 81007529]
755_759	chr19	1241478	1241878	+	1000	127.0	[]	[]	[8.028987]	[108]	[]	[1241680]
755_7591	chr3	16550830	16551230	+	1000	36.0	[]	[]	[8.028987]	[206]	[]	[16551080]
755_76	chr16	71845754	71846154	+	1000	355.0	[9.08557, 9.08557]	[80, 116]	[]	[]	[71845933, 71845969]	[]
755_760	chr19	58575192	58575592	+	1000	127.0	[9.08557]	[129]	[]	[]	[58575416]	[]
755_7608	chr5	110738843	110739243	+	1000	36.0	[9.08557]	[81]	[]	[]	[110739019]	[]
755_7609	chr5	135399048	135399448	+	1000	36.0	[]	[]	[8.028987]	[145]	[]	[135399276]
755_761	chr3	184335702	184336102	+	1000	127.0	[10.880985, 9.08557, 8.745255]	[66, 98, 123]	[10.880985]	[125]	[184335865, 184335897, 184335922]	[184335924]
755_7610	chr5	139482051	139482451	+	1000	36.0	[8.028987]	[98]	[]	[]	[139482244]	[]
755_7612	chr5	160288837	160289237	+	1000	36.0	[10.880985]	[146]	[10.880985]	[148]	[160289056]	[160289058]
755_7616	chr6	2841713	2842113	+	1000	36.0	[]	[]	[9.08557]	[173]	[]	[2841904]
755_7617	chr6	7389260	7389660	+	1000	36.0	[10.880985]	[105]	[]	[]	[7389439]	[]
755_7619	chr6	26020202	26020602	+	1000	36.0	[]	[]	[10.880985]	[122]	[]	[26020374]
755_762	chr5	87412728	87413128	+	1000	127.0	[6.94984]	[113]	[8.028987]	[104]	[87412941]	[87412932]
755_763	chr7	112450220	112450620	+	1000	127.0	[10.880985]	[102]	[10.880985]	[104]	[112450408]	[112450410]
755_7633	chr6	89081621	89082021	+	1000	36.0	[10.880985]	[72]	[10.880985]	[74]	[89081788]	[89081790]
755_7634	chr6	149941710	149942110	+	1000	36.0	[9.08557, 9.08557]	[149, 166]	[]	[]	[149941931, 149941948]	[]
755_7637	chr6	169725205	169725605	+	1000	36.0	[8.028987]	[148]	[9.08557]	[70]	[169725443]	[169725365]
755_7641	chr7	24980189	24980589	+	1000	36.0	[9.08557]	[107]	[]	[]	[24980371]	[]
755_7642	chr7	30771541	30771941	+	1000	36.0	[]	[]	[8.028987]	[119]	[]	[30771749]
755_7644	chr7	40134465	40134865	+	1000	36.0	[]	[]	[9.08557]	[145]	[]	[40134704]
755_7648	chr7	76364568	76364968	+	1000	36.0	[8.028987]	[118]	[]	[]	[76364762]	[]
755_7656	chr7	129595007	129595407	+	1000	36.0	[]	[]	[10.880985]	[113]	[]	[129595188]
755_7658	chr7	140175488	140175888	+	1000	36.0	[]	[]	[10.880985]	[176]	[]	[140175716]
755_7663	chr8	18076194	18076594	+	1000	36.0	[10.880985]	[126]	[10.880985]	[128]	[18076402]	[18076404]
755_7671	chr8	133297020	133297420	+	1000	36.0	[8.028987, 8.745255]	[106, 147]	[]	[]	[133297214, 133297255]	[]
755_7673	chr8	145002799	145003199	+	1000	36.0	[8.745255]	[116]	[]	[]	[145003015]	[]
755_7674	chr9	33816763	33817163	+	1000	36.0	[]	[]	[9.08557]	[98]	[]	[33816954]
755_7676	chr9	95317224	95317624	+	1000	36.0	[10.880985]	[156]	[]	[]	[95317460]	[]
755_7682	chr9	128420015	128420415	+	1000	36.0	[9.08557]	[124]	[]	[]	[128420227]	[]
755_7683	chr9	128455797	128456197	+	1000	36.0	[9.08557]	[162]	[]	[]	[128456027]	[]
755_7689	chr9	131220956	131221356	+	1000	36.0	[]	[]	[8.745255]	[90]	[]	[131221129]
755_7692	chrUn_GL000220v1	119679	120079	+	1000	36.0	[9.08557]	[101]	[]	[]	[119880]	[]
755_7696	chrX	24025477	24025877	+	1000	36.0	[]	[]	[9.08557]	[101]	[]	[24025676]
755_7698	chrX	119690751	119691151	+	1000	36.0	[10.880985]	[135]	[10.880985]	[137]	[119690974]	[119690976]
755_77	chr5	71455392	71455792	+	1000	354.0	[10.880985]	[91]	[10.880985]	[93]	[71455579]	[71455581]
755_770	chr2	43595948	43596348	+	1000	126.0	[10.880985]	[91]	[10.880985]	[93]	[43596139]	[43596141]
755_7700	chr1	1109721	1110121	+	1000	35.0	[9.08557]	[118]	[]	[]	[1109930]	[]
755_7701	chr1	11740254	11740654	+	1000	35.0	[10.880985]	[114]	[10.880985]	[116]	[11740456]	[11740458]
755_7703	chr1	14590800	14591200	+	1000	35.0	[10.880985]	[103]	[10.880985]	[105]	[14590993]	[14590995]
755_7704	chr1	15543668	15544068	+	1000	35.0	[9.08557]	[82]	[]	[]	[15543840]	[]
755_7706	chr1	16545157	16545557	+	1000	35.0	[8.028987]	[124]	[]	[]	[16545361]	[]
755_7708	chr1	16634975	16635375	+	1000	35.0	[]	[]	[10.880985]	[150]	[]	[16635185]
755_7719	chr1	40450811	40451211	+	1000	35.0	[]	[]	[9.08557]	[119]	[]	[40451018]
755_772	chr21	45541676	45542076	+	1000	126.0	[9.08557]	[105]	[]	[]	[45541880]	[]
755_7726	chr1	58546483	58546883	+	1000	35.0	[]	[]	[9.08557]	[103]	[]	[58546683]
755_7727	chr1	93847259	93847659	+	1000	35.0	[8.028987]	[182]	[]	[]	[93847491]	[]
755_7728	chr1	94417930	94418330	+	878	35.0	[9.08557]	[153]	[]	[]	[94418161]	[]
755_7729	chr1	112819083	112819483	+	1000	35.0	[10.880985]	[83]	[8.745255]	[85]	[112819256]	[112819258]
755_773	chr22	29480872	29481272	+	1000	126.0	[10.880985]	[90]	[]	[]	[29481062]	[]
755_7730	chr1	112878308	112878708	+	1000	35.0	[]	[]	[9.08557]	[120]	[]	[112878487]
755_7737	chr1	151327980	151328380	+	1000	35.0	[]	[]	[9.08557]	[133]	[]	[151328195]
755_7738	chr1	155194601	155195001	+	1000	35.0	[10.880985]	[84]	[10.880985]	[86]	[155194778]	[155194780]
755_7739	chr1	160989886	160990286	+	1000	35.0	[8.745255]	[88]	[]	[]	[160990067]	[]
755_774	chr3	49029252	49029652	+	1000	126.0	[10.880985]	[114]	[8.028987, 10.880985]	[90, 116]	[49029464]	[49029440, 49029466]
755_7740	chr1	167553361	167553761	+	1000	35.0	[]	[]	[9.08557]	[98]	[]	[167553552]
755_7743	chr1	194873329	194873729	+	1000	35.0	[8.028987]	[140]	[]	[]	[194873558]	[]
755_7752	chr10	28677058	28677458	+	961	35.0	[9.08557]	[103]	[]	[]	[28677259]	[]
755_776	chrX	102768938	102769338	+	1000	126.0	[10.880985, 8.028987]	[90, 110]	[10.880985]	[92]	[102769126, 102769146]	[102769128]
755_7764	chr11	46617044	46617444	+	1000	35.0	[]	[]	[9.08557]	[146]	[]	[46617246]
755_7765	chr11	61891780	61892180	+	1000	35.0	[]	[]	[10.880985]	[89]	[]	[61891963]
755_7769	chr11	64300972	64301372	+	1000	35.0	[9.08557]	[147]	[]	[]	[64301203]	[]
755_7775	chr11	66347830	66348230	+	1000	35.0	[8.745255]	[200]	[]	[]	[66348050]	[]
755_7777	chr11	75400792	75401192	+	1000	35.0	[]	[]	[9.08557]	[144]	[]	[75400995]
755_7782	chr12	47867569	47867969	+	1000	35.0	[10.880985]	[124]	[10.880985]	[126]	[47867770]	[47867772]
755_7784	chr12	51238613	51239013	+	1000	35.0	[9.08557]	[87]	[]	[]	[51238799]	[]
755_7789	chr12	124027129	124027529	+	1000	35.0	[9.08557]	[119]	[]	[]	[124027341]	[]
755_779	chr1	46340935	46341335	+	1000	125.0	[8.745255]	[93]	[9.08557]	[126]	[46341117]	[46341150]
755_7791	chr12	131896026	131896426	+	1000	35.0	[]	[]	[9.08557]	[112]	[]	[131896225]
755_7792	chr13	21140201	21140601	+	1000	35.0	[]	[]	[10.880985]	[98]	[]	[21140399]
755_7793	chr13	50909563	50909963	+	1000	35.0	[]	[]	[9.08557]	[110]	[]	[50909751]
755_78	chr19	16572300	16572700	+	1000	352.0	[]	[]	[9.08557]	[85]	[]	[16572484]
755_780	chr1	93879003	93879403	+	1000	125.0	[]	[]	[9.08557]	[106]	[]	[93879205]
