#PeakID(python identify_motif.py ./ENCODE_processed_files/JUN_idr.fa JUN --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
92_3743	chr12	57744417	57744817	+	1000	76.0	[10.10063, 8.699417, 11.582608]	[79, 98, 109]	[13.198336, 6.5574484]	[98, 109]	[57744596, 57744615, 57744626]	[57744615, 57744626]
92_3758	chr18	23227166	23227566	+	1000	76.0	[12.5632305]	[98]	[9.113695]	[98]	[23227358]	[23227358]
92_3763	chr19	13152803	13153203	+	1000	76.0	[11.210287]	[108]	[11.210287]	[108]	[13153007]	[13153007]
92_377	chr11	124079667	124080067	+	1000	175.0	[7.02068]	[87]	[10.508973]	[87]	[124079850]	[124079850]
92_3774	chr2	201781204	201781604	+	1000	76.0	[15.35756]	[100]	[15.35756]	[100]	[201781403]	[201781403]
92_3776	chr20	53162294	53162694	+	1000	76.0	[5.3844943]	[104]	[8.407081, 6.247855, 8.034277]	[104, 132, 159]	[53162490]	[53162490, 53162518, 53162545]
92_3781	chr3	9933540	9933940	+	1000	76.0	[12.259855]	[114]	[7.3017154]	[114]	[9933742]	[9933742]
92_3785	chr3	48663928	48664328	+	1000	76.0	[6.6871166]	[124]	[15.123054]	[124]	[48664137]	[48664137]
92_3790	chr5	76608885	76609285	+	1000	76.0	[17.21607, 6.9755206]	[99, 114]	[8.741374, 11.573731]	[99, 114]	[76609072, 76609087]	[76609072, 76609087]
92_3794	chr5	154754863	154755263	+	1000	76.0	[]	[]	[9.896005]	[152]	[]	[154755089]
92_38	chr11	9565932	9566332	+	1000	311.0	[15.729881]	[72]	[10.704721]	[72]	[9566095]	[9566095]
92_3810	chr8	37886440	37886840	+	1000	76.0	[5.0391703]	[135]	[]	[]	[37886674]	[]
92_3819	chr1	34378973	34379373	+	1000	75.0	[13.486869]	[121]	[]	[]	[34379191]	[]
92_382	chr6	47242501	47242901	+	1000	175.0	[6.0438595]	[152]	[7.1682744]	[84]	[47242750]	[47242682]
92_3824	chr1	156728656	156729056	+	1000	75.0	[]	[]	[9.051063]	[78]	[]	[156728833]
92_3828	chr1	221712219	221712619	+	1000	75.0	[8.707479]	[121]	[9.268537]	[121]	[221712434]	[221712434]
92_3829	chr1	226821229	226821629	+	1000	75.0	[8.741374]	[131]	[11.236842]	[131]	[226821457]	[226821457]
92_3837	chr11	65487545	65487945	+	1000	75.0	[]	[]	[10.322954]	[100]	[]	[65487741]
92_3856	chr15	62119373	62119773	+	1000	75.0	[]	[]	[11.959139]	[153]	[]	[62119604]
92_386	chr11	12201040	12201440	+	1000	174.0	[6.648359]	[87]	[9.182585]	[87]	[12201223]	[12201223]
92_3863	chr17	28952165	28952565	+	1000	75.0	[]	[]	[7.3939433]	[133]	[]	[28952395]
92_3866	chr17	81519449	81519849	+	1000	75.0	[]	[]	[9.519474]	[159]	[]	[81519697]
92_3875	chr19	50511317	50511717	+	1000	75.0	[8.699417, 11.210287]	[112, 142]	[13.198336, 11.210287]	[112, 142]	[50511529, 50511559]	[50511529, 50511559]
92_3881	chr21	43307017	43307417	+	1000	75.0	[5.077588]	[98]	[]	[]	[43307204]	[]
92_389	chr18	3706469	3706869	+	1000	174.0	[9.535344]	[107]	[9.147153]	[107]	[3706665]	[3706665]
92_3894	chr4	4248041	4248441	+	1000	75.0	[9.535344]	[117]	[9.147153]	[117]	[4248231]	[4248231]
92_3896	chr4	158672029	158672429	+	1000	75.0	[]	[]	[10.139388]	[117]	[]	[158672246]
92_39	chr1	151311560	151311960	+	1000	310.0	[]	[]	[11.393853]	[153]	[]	[151311805]
92_390	chrX	13647654	13648054	+	1000	174.0	[11.516398]	[124]	[]	[]	[13647867]	[]
92_3905	chr6	27838186	27838586	+	1000	75.0	[9.053184, 8.142464]	[58, 94]	[]	[]	[27838338, 27838374]	[]
92_3909	chr6	136250207	136250607	+	1000	75.0	[13.486869]	[140]	[7.402073]	[135]	[136250411]	[136250406]
92_391	chr14	67619549	67619949	+	1000	173.0	[13.2645445]	[100]	[13.303303]	[100]	[67619747]	[67619747]
92_3919	chr7	138002053	138002453	+	1000	75.0	[11.210287]	[107]	[11.210287]	[107]	[138002257]	[138002257]
92_3928	chrX	13110751	13111151	+	1000	75.0	[6.6063333]	[122]	[6.6450915]	[122]	[13110972]	[13110972]
92_3931	chr1	14443473	14443873	+	1000	74.0	[10.557858]	[59]	[]	[]	[14443625]	[]
92_3941	chr1	40450856	40451256	+	1000	74.0	[]	[]	[10.139388]	[91]	[]	[40451015]
92_3953	chr1	246153830	246154230	+	1000	74.0	[]	[]	[11.516398]	[134]	[]	[246154061]
92_3958	chr11	6612081	6612481	+	1000	74.0	[11.210287]	[105]	[11.210287]	[105]	[6612256]	[6612256]
92_3972	chr12	92539222	92539622	+	1000	74.0	[6.9755206]	[153]	[11.573731]	[153]	[92539471]	[92539471]
92_3987	chr16	1971818	1972218	+	1000	74.0	[11.10532]	[140]	[6.6451597]	[140]	[1972042]	[1972042]
92_3996	chr18	62664000	62664400	+	1000	74.0	[6.582149]	[146]	[10.557926]	[146]	[62664236]	[62664236]
92_40	chr6	26204285	26204685	+	1000	309.0	[13.2645445]	[94]	[13.303303]	[94]	[26204478]	[26204478]
92_4001	chr19	57320244	57320644	+	1000	74.0	[13.2645445]	[133]	[13.303303]	[133]	[57320477]	[57320477]
92_4003	chr2	28716287	28716687	+	1000	74.0	[15.123054]	[111]	[6.6871166]	[111]	[28716481]	[28716481]
92_4008	chr2	200713057	200713457	+	1000	74.0	[]	[]	[5.5354342]	[97]	[]	[200713240]
92_4012	chr21	33915733	33916133	+	1000	74.0	[11.236842]	[182]	[8.741374]	[182]	[33915984]	[33915984]
92_4015	chr22	31290609	31291009	+	1000	74.0	[11.077043]	[83]	[11.077043]	[83]	[31290772]	[31290772]
92_4022	chr3	172138874	172139274	+	1000	74.0	[]	[]	[10.861387]	[83]	[]	[172139057]
92_4024	chr4	38667104	38667504	+	1000	74.0	[]	[]	[6.893958]	[97]	[]	[38667288]
92_4031	chr6	4322809	4323209	+	1000	74.0	[]	[]	[16.21138]	[138]	[]	[4323027]
92_4040	chr6	125192263	125192663	+	1000	74.0	[6.979772, 6.648359]	[76, 125]	[15.161812]	[125]	[125192426, 125192475]	[125192475]
92_4041	chr6	147156836	147157236	+	1000	74.0	[]	[]	[5.238619]	[135]	[]	[147157064]
92_4047	chr7	116630935	116631335	+	1000	74.0	[]	[]	[8.464445]	[110]	[]	[116631141]
92_405	chr8	90187671	90188071	+	1000	172.0	[]	[]	[9.330719]	[64]	[]	[90187826]
92_4055	chr8	48925818	48926218	+	1000	74.0	[15.35756]	[100]	[15.35756]	[100]	[48926014]	[48926014]
92_4057	chr9	96778037	96778437	+	1000	74.0	[7.694728]	[122]	[7.196748]	[122]	[96778233]	[96778233]
92_4058	chr9	105681682	105682082	+	1000	74.0	[7.1418567]	[103]	[]	[]	[105681880]	[]
92_4059	chr9	108049031	108049431	+	1000	74.0	[]	[]	[12.05523]	[80]	[]	[108049210]
92_4061	chr9	127451244	127451644	+	1000	74.0	[]	[]	[5.671539]	[123]	[]	[127451463]
92_4064	chr9	130863599	130863999	+	1000	74.0	[]	[]	[5.8320975]	[112]	[]	[130863805]
92_407	chr1	3992044	3992444	+	1000	171.0	[15.123054, 15.123054, 9.823366, 17.21607, 15.123054, 15.123054, 15.123054]	[55, 71, 85, 102, 119, 135, 151]	[6.6871166, 6.6871166, 8.741374, 6.6871166, 6.6871166, 6.6871166]	[55, 71, 102, 119, 135, 151]	[3992198, 3992214, 3992228, 3992245, 3992262, 3992278, 3992294]	[3992198, 3992214, 3992245, 3992262, 3992278, 3992294]
92_4073	chr1	110963990	110964390	+	1000	73.0	[14.052155]	[124]	[]	[]	[110964194]	[]
92_4077	chr1	201019453	201019853	+	1000	73.0	[13.352264]	[116]	[]	[]	[201019668]	[]
92_4078	chr1	203795357	203795757	+	1000	73.0	[]	[]	[7.481632]	[94]	[]	[203795546]
92_408	chr1	212488501	212488901	+	1000	171.0	[15.123054]	[111]	[6.6871166]	[111]	[212488704]	[212488704]
92_4081	chr1	224067539	224067939	+	1000	73.0	[6.3683476]	[167]	[11.516398]	[114]	[224067785]	[224067732]
92_4095	chr12	57454866	57455266	+	1000	73.0	[]	[]	[8.545626, 10.322954]	[112, 129]	[]	[57455059, 57455076]
92_4098	chr12	107759434	107759834	+	1000	73.0	[6.9755206]	[112]	[11.573731]	[112]	[107759634]	[107759634]
92_4100	chr12	113231582	113231982	+	1000	73.0	[6.8287253]	[112]	[]	[]	[113231775]	[]
92_4102	chr14	81401998	81402398	+	1000	73.0	[7.8020997]	[140]	[]	[]	[81402230]	[]
92_4104	chr15	57861806	57862206	+	1000	73.0	[]	[]	[6.606409]	[145]	[]	[57862041]
92_4105	chr15	58546623	58547023	+	1000	73.0	[9.204991, 6.582149, 5.9131484]	[78, 81, 130]	[10.557926]	[81]	[58546796, 58546799, 58546848]	[58546799]
92_4118	chr19	18660225	18660625	+	1000	73.0	[]	[]	[6.9124446]	[54]	[]	[18660378]
92_4121	chr19	50476117	50476517	+	1000	73.0	[13.2645445, 13.303303, 6.6450915]	[69, 96, 130]	[13.303303, 13.2645445, 6.6063333]	[69, 96, 130]	[50476273, 50476300, 50476334]	[50476273, 50476300, 50476334]
92_4134	chr20	62623845	62624245	+	1000	73.0	[6.6871166]	[90]	[9.1438265]	[90]	[62624035]	[62624035]
92_4155	chr5	149703227	149703627	+	1000	73.0	[5.57746]	[131]	[]	[]	[149703428]	[]
92_4161	chr6	36334961	36335361	+	1000	73.0	[8.611706]	[152]	[13.675624]	[152]	[36335196]	[36335196]
92_4172	chr7	44606297	44606697	+	1000	73.0	[11.210287]	[114]	[11.210287]	[114]	[44606500]	[44606500]
92_4191	chr1	16266503	16266903	+	1000	72.0	[]	[]	[9.623063]	[184]	[]	[16266742]
92_4198	chr1	146021059	146021459	+	1000	72.0	[11.573731]	[112]	[6.9755206]	[112]	[146021260]	[146021260]
92_42	chr18	22667953	22668353	+	1000	303.0	[]	[]	[8.96782]	[91]	[]	[22668141]
92_4210	chr11	69166500	69166900	+	1000	72.0	[9.1438265]	[133]	[6.6871166]	[133]	[69166724]	[69166724]
92_4223	chr15	92904201	92904601	+	1000	72.0	[9.535344]	[96]	[9.147153]	[96]	[92904381]	[92904381]
92_4226	chr16	9127563	9127963	+	1000	72.0	[7.8445306]	[122]	[]	[]	[9127751]	[]
92_4233	chr17	46742858	46743258	+	1000	72.0	[]	[]	[5.342469]	[148]	[]	[46743102]
92_4235	chr17	59829165	59829565	+	1000	72.0	[]	[]	[7.402073]	[101]	[]	[59829349]
92_4238	chr18	267879	268279	+	1000	72.0	[10.057873]	[88]	[9.038966]	[88]	[268064]	[268064]
92_424	chr11	86740602	86741002	+	1000	169.0	[10.2545595]	[119]	[]	[]	[86740818]	[]
92_425	chr12	26274674	26275074	+	1000	169.0	[]	[]	[8.072927]	[159]	[]	[26274915]
92_4253	chr21	42415027	42415427	+	1000	72.0	[7.47221]	[104]	[7.47221]	[104]	[42415219]	[42415219]
92_4259	chr3	156781579	156781979	+	1000	72.0	[5.4847074]	[141]	[]	[]	[156781813]	[]
92_426	chr12	56127706	56128106	+	1000	169.0	[15.35756]	[109]	[15.35756]	[109]	[56127904]	[56127904]
92_4267	chr5	56175431	56175831	+	1000	72.0	[5.296419]	[69]	[]	[]	[56175592]	[]
92_4268	chr5	154647281	154647681	+	1000	72.0	[10.704721]	[97]	[15.729881]	[97]	[154647475]	[154647475]
92_4270	chr6	7698170	7698570	+	1000	72.0	[7.3478417]	[104]	[6.9208927, 5.9832387]	[104, 140]	[7698359]	[7698359, 7698395]
92_4277	chr6	46437649	46438049	+	1000	72.0	[16.21138]	[117]	[]	[]	[46437857]	[]
92_4278	chr6	49541123	49541523	+	1000	72.0	[11.959139]	[80]	[]	[]	[49541288]	[]
92_4284	chr7	121278311	121278711	+	1000	72.0	[8.471775]	[92]	[]	[]	[121278486]	[]
92_4292	chr9	94945488	94945888	+	1000	72.0	[7.481632]	[116]	[10.569042]	[133]	[94945688]	[94945705]
92_43	chr2	88600109	88600509	+	1000	303.0	[6.6871166]	[92]	[15.123054, 12.632176]	[92, 115]	[88600286]	[88600286, 88600309]
92_4300	chr1	9539214	9539614	+	1000	71.0	[11.210287]	[115]	[11.210287]	[115]	[9539415]	[9539415]
92_4301	chr1	14346128	14346528	+	1000	71.0	[]	[]	[9.553237]	[84]	[]	[14346312]
92_4307	chr1	38745466	38745866	+	1000	71.0	[5.572144]	[108]	[5.970831]	[108]	[38745672]	[38745672]
92_4314	chr1	184973563	184973963	+	1000	71.0	[8.191424]	[152]	[10.599883]	[155]	[184973782]	[184973785]
92_4318	chr10	6033931	6034331	+	1000	71.0	[15.729881, 9.071671]	[93, 143]	[10.704721]	[93]	[6034123, 6034173]	[6034123]
92_4320	chr10	104391364	104391764	+	1000	71.0	[6.6940527, 15.35756]	[94, 97]	[15.35756, 5.9497805]	[97, 137]	[104391555, 104391558]	[104391558, 104391598]
92_4322	chr11	326941	327341	+	1000	71.0	[7.5866, 11.210287]	[125, 130]	[5.3970866, 11.210287]	[63, 130]	[327155, 327160]	[327093, 327160]
92_433	chr1	16146266	16146666	+	1000	168.0	[10.557858]	[130]	[]	[]	[16146478]	[]
92_4338	chr12	64404850	64405250	+	1000	71.0	[]	[]	[8.200302]	[89]	[]	[64405038]
92_4345	chr15	51981536	51981936	+	1000	71.0	[12.000681]	[84]	[6.5485716]	[84]	[51981718]	[51981718]
92_4349	chr15	98896870	98897270	+	1000	71.0	[6.6450915]	[123]	[6.6063333]	[123]	[98897039]	[98897039]
92_4360	chr19	3762460	3762860	+	1000	71.0	[]	[]	[4.970148, 7.6946597]	[111, 150]	[]	[3762654, 3762693]
92_4371	chr2	19348215	19348615	+	1000	71.0	[11.210287, 6.258268, 11.210287]	[78, 91, 153]	[11.210287, 6.297026, 11.210287]	[78, 91, 153]	[19348372, 19348385, 19348447]	[19348372, 19348385, 19348447]
92_4374	chr2	38690834	38691234	+	1000	71.0	[5.57746]	[96]	[]	[]	[38691024]	[]
92_4381	chr2	196400113	196400513	+	1000	71.0	[8.768372]	[121]	[11.959139]	[94]	[196400305]	[196400278]
92_4385	chr21	42644260	42644660	+	1000	71.0	[8.741374]	[95]	[17.21607]	[95]	[42644451]	[42644451]
92_4389	chr22	22855643	22856043	+	1000	71.0	[7.360249]	[139]	[]	[]	[22855864]	[]
92_4391	chr3	11272171	11272571	+	1000	71.0	[]	[]	[10.139388]	[103]	[]	[11272372]
92_44	chr9	97922045	97922445	+	1000	300.0	[15.35756]	[91]	[15.35756]	[91]	[97922230]	[97922230]
92_4409	chr5	57383231	57383631	+	1000	71.0	[]	[]	[12.347575]	[151]	[]	[57383461]
92_4414	chr6	31652670	31653070	+	1000	71.0	[7.000999]	[109]	[]	[]	[31652867]	[]
92_4415	chr6	36679225	36679625	+	1000	71.0	[12.000681]	[155]	[6.5485716]	[155]	[36679475]	[36679475]
92_4419	chr6	125780861	125781261	+	1000	71.0	[14.052155]	[192]	[5.9799123]	[149]	[125781110]	[125781067]
92_442	chr6	90479228	90479628	+	1000	168.0	[]	[]	[6.410653]	[71]	[]	[90479392]
92_443	chr7	2530233	2530633	+	1000	168.0	[9.1438265]	[117]	[6.6871166]	[117]	[2530438]	[2530438]
92_4430	chr8	10928416	10928816	+	1000	71.0	[10.470215]	[154]	[7.0594378]	[154]	[10928655]	[10928655]
92_4436	chr9	107784502	107784902	+	1000	71.0	[8.39605]	[123]	[]	[]	[107784711]	[]
92_4444	chr1	37534460	37534860	+	1000	70.0	[6.35467]	[161]	[6.0625196]	[113]	[37534702]	[37534654]
92_4446	chr1	43321308	43321708	+	1000	70.0	[]	[]	[9.519474]	[131]	[]	[43321539]
92_4457	chr1	184051453	184051853	+	1000	70.0	[7.8417473]	[85]	[]	[]	[184051613]	[]
92_4465	chr11	1564484	1564884	+	1000	70.0	[11.210287]	[109]	[11.210287]	[109]	[1564688]	[1564688]
92_4469	chr11	65117711	65118111	+	1000	70.0	[8.464445]	[86]	[]	[]	[65117891]	[]
92_4483	chr15	42548613	42549013	+	1000	70.0	[13.2645445]	[91]	[13.303303]	[91]	[42548792]	[42548792]
92_4488	chr16	48366464	48366864	+	1000	70.0	[]	[]	[9.896005, 16.21138]	[101, 138]	[]	[48366636, 48366673]
92_4493	chr17	38825168	38825568	+	1000	70.0	[]	[]	[6.540124]	[76]	[]	[38825338]
92_4494	chr17	43778180	43778580	+	1000	70.0	[6.5574484]	[124]	[11.582608]	[124]	[43778399]	[43778399]
92_4502	chr19	49876567	49876967	+	1000	70.0	[5.671539]	[115]	[]	[]	[49876782]	[]
92_4507	chr2	54572274	54572674	+	1000	70.0	[]	[]	[5.447921]	[110]	[]	[54572482]
92_4509	chr2	68467305	68467705	+	1000	70.0	[]	[]	[10.139388]	[134]	[]	[68467524]
92_4517	chr2	159119727	159120127	+	1000	70.0	[8.984027, 12.000681]	[107, 122]	[9.022785, 6.5485716]	[107, 122]	[159119923, 159119938]	[159119923, 159119938]
92_4521	chr20	38109885	38110285	+	1000	70.0	[5.296419, 7.5300474]	[55, 72]	[]	[]	[38110036, 38110053]	[]
92_4524	chr22	20779725	20780125	+	1000	70.0	[]	[]	[8.506867]	[74]	[]	[20779890]
92_4525	chr22	21760618	21761018	+	1000	70.0	[5.2662997, 10.623671]	[105, 120]	[5.199823]	[120]	[21760805, 21760820]	[21760820]
92_453	chr12	108629750	108630150	+	1000	166.0	[10.599883, 8.611706]	[70, 94]	[5.689363, 13.675624, 6.7525315]	[73, 94, 137]	[108629918, 108629942]	[108629921, 108629942, 108629985]
92_4531	chr3	16264812	16265212	+	1000	70.0	[10.139388]	[127]	[]	[]	[16265015]	[]
92_4535	chr3	47910782	47911182	+	1000	70.0	[]	[]	[6.352823]	[141]	[]	[47911020]
92_4536	chr3	48472904	48473304	+	1000	70.0	[11.62836]	[137]	[11.20141]	[137]	[48473136]	[48473136]
92_4539	chr3	185938053	185938453	+	1000	70.0	[13.068796]	[102]	[]	[]	[185938250]	[]
92_4540	chr4	37648101	37648501	+	1000	70.0	[7.402073]	[117]	[]	[]	[37648316]	[]
92_4545	chr5	119330497	119330897	+	1000	70.0	[12.48218, 5.905019]	[71, 139]	[]	[]	[119330662, 119330730]	[]
92_4546	chr5	132020906	132021306	+	1000	70.0	[9.022785]	[83]	[8.984027]	[83]	[132021084]	[132021084]
92_4557	chr6	162727722	162728122	+	1000	70.0	[]	[]	[8.530655]	[108]	[]	[162727926]
92_4558	chr7	23273098	23273498	+	1000	70.0	[]	[]	[6.410585]	[88]	[]	[23273284]
92_456	chr3	142976601	142977001	+	1000	166.0	[]	[]	[5.6853056, 7.8445306]	[124, 141]	[]	[142976820, 142976837]
92_4582	chrX	135973553	135973953	+	1000	70.0	[13.303303]	[117]	[13.2645445]	[117]	[135973767]	[135973767]
92_4586	chr1	17208016	17208416	+	1000	69.0	[6.6871166]	[108]	[15.123054]	[108]	[17208222]	[17208222]
92_4598	chr1	125169930	125170330	+	1000	69.0	[8.440658, 8.440658, 8.440658]	[73, 99, 151]	[]	[]	[125170081, 125170107, 125170159]	[]
92_460	chr6	15299596	15299996	+	1000	166.0	[]	[]	[6.7141137]	[71]	[]	[15299761]
92_4602	chr1	156126246	156126646	+	1000	69.0	[]	[]	[7.1714935]	[116]	[]	[156126454]
92_4606	chr1	202553592	202553992	+	1000	69.0	[11.005662]	[186]	[5.342469]	[111]	[202553833]	[202553758]
92_4607	chr10	31242886	31243286	+	1000	69.0	[9.330719]	[99]	[]	[]	[31243049]	[]
92_4614	chr11	120432133	120432533	+	1000	69.0	[]	[]	[6.410653]	[143]	[]	[120432363]
92_4616	chr12	1605986	1606386	+	1000	69.0	[6.8367867]	[130]	[6.480592]	[125]	[1606208]	[1606203]
92_4622	chr12	56116423	56116823	+	1000	69.0	[7.346482]	[81]	[]	[]	[56116582]	[]
92_4626	chr12	124913935	124914335	+	1000	69.0	[11.210287]	[100]	[11.210287]	[100]	[124914135]	[124914135]
92_463	chr7	39589710	39590110	+	1000	166.0	[7.0255423]	[79]	[]	[]	[39589889]	[]
92_4630	chr14	103109720	103110120	+	1000	69.0	[]	[]	[5.6853056]	[66]	[]	[103109885]
92_4636	chr16	87956207	87956607	+	1000	69.0	[8.741374]	[109]	[17.21607]	[109]	[87956412]	[87956412]
92_4642	chr17	62965643	62966043	+	1000	69.0	[]	[]	[13.068796]	[146]	[]	[62965870]
92_4644	chr17	69013448	69013848	+	1000	69.0	[]	[]	[9.504284]	[95]	[]	[69013620]
92_4652	chr18	35041116	35041516	+	1000	69.0	[7.47221]	[159]	[7.47221]	[159]	[35041355]	[35041355]
92_4654	chr19	10106132	10106532	+	1000	69.0	[6.401708]	[73]	[]	[]	[10106295]	[]
92_4658	chr19	34232931	34233331	+	1000	69.0	[6.177953]	[86]	[]	[]	[34233109]	[]
92_4672	chr20	48788061	48788461	+	1000	69.0	[14.157123]	[93]	[]	[]	[48788249]	[]
92_4673	chr20	62523792	62524192	+	1000	69.0	[6.410585]	[109]	[]	[]	[62523994]	[]
92_4682	chr3	15040850	15041250	+	1000	69.0	[5.671539]	[126]	[]	[]	[15041067]	[]
92_469	chr11	43920665	43921065	+	1000	165.0	[]	[]	[6.564379]	[98]	[]	[43920852]
92_4701	chr6	15922531	15922931	+	1000	69.0	[]	[]	[8.752467]	[69]	[]	[15922686]
92_4706	chr6	53313772	53314172	+	1000	69.0	[6.6063333]	[112]	[6.6450915]	[112]	[53313980]	[53313980]
92_4710	chr7	2104201	2104601	+	1000	69.0	[]	[]	[5.9832387]	[150]	[]	[2104423]
92_4721	chr9	76359360	76359760	+	1000	69.0	[13.675624]	[126]	[5.339686, 8.611706]	[104, 126]	[76359568]	[76359546, 76359568]
92_4723	chr9	112180307	112180707	+	1000	69.0	[]	[]	[6.582149]	[115]	[]	[112180515]
92_473	chr2	53668530	53668930	+	1000	165.0	[8.514785, 15.123054]	[102, 137]	[6.6871166, 6.6940527]	[137, 140]	[53668724, 53668759]	[53668759, 53668762]
92_4732	chr1	26799828	26800228	+	1000	68.0	[13.068796]	[138]	[]	[]	[26800050]	[]
92_4743	chr1	153633818	153634218	+	1000	68.0	[10.196721]	[102]	[5.626772]	[102]	[153634016]	[153634016]
92_4750	chr1	211928216	211928616	+	1000	68.0	[5.339686]	[192]	[]	[]	[211928449]	[]
92_476	chr3	194572296	194572696	+	1000	165.0	[6.5574484]	[60]	[11.582608, 11.393853]	[60, 85]	[194572451]	[194572451, 194572476]
92_4767	chr11	124114848	124115248	+	1000	68.0	[9.595194]	[172]	[]	[]	[124115094]	[]
92_4768	chr11	130522202	130522602	+	1000	68.0	[5.466913]	[146]	[6.46752, 6.4017763]	[81, 149]	[130522447]	[130522382, 130522450]
92_4779	chr13	109706983	109707383	+	1000	68.0	[11.997897]	[107]	[13.486869]	[97]	[109707173]	[109707163]
92_4784	chr16	1705889	1706289	+	1000	68.0	[9.147153]	[111]	[9.535344]	[111]	[1706087]	[1706087]
92_4788	chr16	29995908	29996308	+	1000	68.0	[]	[]	[9.051063]	[108]	[]	[29996073]
92_4797	chr17	79835989	79836389	+	1000	68.0	[10.704721]	[72]	[15.729881]	[72]	[79836149]	[79836149]
92_4799	chr18	57141594	57141994	+	1000	68.0	[14.052155]	[98]	[]	[]	[57141787]	[]
92_48	chr7	87110783	87111183	+	1000	288.0	[11.236842]	[75]	[8.741374]	[75]	[87110956]	[87110956]
92_4807	chr19	56314445	56314845	+	1000	68.0	[11.210287]	[116]	[11.210287]	[116]	[56314639]	[56314639]
92_4814	chr2	108594955	108595355	+	1000	68.0	[6.986784]	[63]	[]	[]	[108595111]	[]
92_4817	chr20	5784756	5785156	+	1000	68.0	[8.611706]	[133]	[13.675624]	[133]	[5784988]	[5784988]
92_4821	chr22	19604822	19605222	+	1000	68.0	[6.5485716, 13.059919]	[61, 106]	[12.000681, 5.012173]	[61, 106]	[19604980, 19605025]	[19604980, 19605025]
92_4827	chr3	39406601	39407001	+	1000	68.0	[6.525358]	[209]	[]	[]	[39406847]	[]
92_4834	chr4	73740266	73740666	+	1000	68.0	[]	[]	[7.485281]	[130]	[]	[73740488]
92_4838	chr5	39158124	39158524	+	1000	68.0	[10.861387]	[90]	[5.7313886]	[82]	[39158305]	[39158297]
92_4839	chr5	65481725	65482125	+	1000	68.0	[7.47221]	[123]	[7.47221]	[123]	[65481919]	[65481919]
92_484	chr4	169659996	169660396	+	1000	164.0	[7.03367, 8.741374]	[105, 108]	[17.21607]	[108]	[169660188, 169660191]	[169660191]
92_4842	chr5	96017919	96018319	+	1000	68.0	[9.038966]	[123]	[10.057873]	[123]	[96018132]	[96018132]
92_4844	chr5	139341593	139341993	+	1000	68.0	[7.0895696]	[140]	[]	[]	[139341830]	[]
92_4857	chr7	66493427	66493827	+	1000	68.0	[9.535344]	[90]	[9.147153]	[90]	[66493605]	[66493605]
92_4864	chr7	149719960	149720360	+	1000	68.0	[]	[]	[9.519474]	[142]	[]	[149720192]
92_4865	chr8	68077333	68077733	+	1000	68.0	[13.636866]	[126]	[10.2545595, 8.650464]	[80, 126]	[68077550]	[68077504, 68077550]
92_4866	chr9	97567759	97568159	+	1000	68.0	[6.5616426]	[127]	[8.109006]	[127]	[97567976]	[97567976]
92_4874	chr1	55443609	55444009	+	1000	67.0	[6.247855]	[68]	[]	[]	[55443777]	[]
92_4886	chr10	13161243	13161643	+	1000	67.0	[9.053184]	[160]	[]	[]	[13161443]	[]
92_4896	chr11	4094590	4094990	+	1000	67.0	[6.614463]	[86]	[7.2142787]	[86]	[4094773]	[4094773]
92_4899	chr11	63689239	63689639	+	1000	67.0	[]	[]	[14.052155]	[106]	[]	[63689440]
92_49	chr19	47244073	47244473	+	1000	286.0	[9.022785]	[112]	[8.984027, 8.191424]	[112, 137]	[47244283]	[47244283, 47244308]
92_491	chr11	108664638	108665038	+	1000	163.0	[13.303303]	[95]	[13.2645445]	[95]	[108664829]	[108664829]
92_4917	chr16	567074	567474	+	1000	67.0	[11.077043]	[110]	[11.077043]	[110]	[567279]	[567279]
92_4930	chr17	42023612	42024012	+	1000	67.0	[10.139388]	[107]	[]	[]	[42023819]	[]
92_4943	chr19	17555318	17555718	+	1000	67.0	[11.210287]	[140]	[11.210287]	[140]	[17555539]	[17555539]
92_4944	chr19	31214097	31214497	+	1000	67.0	[8.611706]	[122]	[13.675624]	[122]	[31214317]	[31214317]
92_4946	chr19	38899532	38899932	+	1000	67.0	[]	[]	[6.987928]	[202]	[]	[38899782]
92_4954	chr2	173210521	173210921	+	1000	67.0	[6.540124]	[200]	[6.8367867]	[124]	[173210768]	[173210692]
92_4960	chr22	20156985	20157385	+	1000	67.0	[]	[]	[8.398701]	[93]	[]	[20157177]
92_4961	chr22	40636724	40637124	+	1000	67.0	[10.704721]	[95]	[15.729881]	[95]	[40636917]	[40636917]
92_4976	chr5	177494606	177495006	+	1000	67.0	[]	[]	[12.670935]	[129]	[]	[177494820]
92_4981	chr6	31958770	31959170	+	1000	67.0	[5.6404023]	[99]	[]	[]	[31958967]	[]
92_4991	chr7	76047829	76048229	+	1000	67.0	[8.415957]	[81]	[4.966422]	[81]	[76048005]	[76048005]
92_4998	chr7	128267041	128267441	+	1000	67.0	[]	[]	[11.997897]	[97]	[]	[128267230]
92_5	chrM	9684	10084	+	1000	771.0	[]	[]	[5.0391703]	[62]	[]	[9844]
92_5003	chr8	30904481	30904881	+	1000	67.0	[15.35756]	[116]	[15.35756]	[116]	[30904692]	[30904692]
