#PeakID(python identify_motif.py ./ENCODE_processed_files/MEIS2_idr.fa MEIS2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
596_4977	chr8	140337274	140337674	+	1000	248.0	[7.239613]	[127]	[7.4989777]	[161]	[140337487]	[140337521]
596_498	chr1	151494720	151495120	+	1000	981.0	[11.310461, 7.239613]	[99, 110]	[]	[]	[151494908, 151494919]	[]
596_4983	chr3	177834984	177835384	+	1000	247.5	[]	[]	[11.310461]	[128]	[]	[177835164]
596_4984	chr4	67401832	67402232	+	1000	247.5	[7.4989777, 7.4989777, 11.310461]	[85, 97, 113]	[]	[]	[67402006, 67402018, 67402034]	[]
596_4988	chr1	30184644	30185044	+	1000	247.0	[7.705946]	[108]	[]	[]	[30184813]	[]
596_4989	chr12	53494064	53494464	+	1000	247.0	[11.310461]	[102]	[11.310461, 11.310461]	[122, 132]	[53494255]	[53494275, 53494285]
596_4995	chr3	119211253	119211653	+	1000	247.0	[]	[]	[7.705946]	[104]	[]	[119211448]
596_4998	chr7	32779120	32779520	+	1000	247.0	[]	[]	[11.310461]	[152]	[]	[32779344]
596_5	chr2	172046125	172046525	+	1000	1728.0	[]	[]	[7.239613]	[130]	[]	[172046337]
596_5017	chr4	48698338	48698738	+	1000	245.5	[11.310461]	[135]	[]	[]	[48698565]	[]
596_502	chr1	89547756	89548156	+	1000	979.5	[11.310461]	[72]	[11.310461]	[141]	[89547925]	[89547994]
596_5038	chr19	42242580	42242980	+	1000	244.5	[]	[]	[11.310461]	[131]	[]	[42242794]
596_5043	chr22	19604761	19605161	+	1000	244.5	[11.310461]	[103]	[]	[]	[19604927]	[]
596_505	chr5	124662274	124662674	+	1000	977.0	[11.310461]	[117]	[]	[]	[124662480]	[]
596_5054	chr12	27843831	27844231	+	1000	244.0	[11.310461]	[120]	[]	[]	[27844041]	[]
596_5069	chr16	89490533	89490933	+	1000	243.5	[11.310461]	[103]	[]	[]	[89490734]	[]
596_5071	chr20	34281180	34281580	+	1000	243.5	[11.310461]	[118]	[]	[]	[34281389]	[]
596_5072	chr20	35875524	35875924	+	1000	243.5	[11.310461]	[88]	[]	[]	[35875693]	[]
596_5077	chr11	8827238	8827638	+	1000	243.0	[7.705946]	[157]	[]	[]	[8827488]	[]
596_508	chr10	75294851	75295251	+	1000	973.5	[11.310461]	[146]	[]	[]	[75295087]	[]
596_509	chrX	121161450	121161850	+	1000	973.5	[]	[]	[11.310461, 11.310461]	[98, 110]	[]	[121161642, 121161654]
596_5093	chr12	108729693	108730093	+	1000	242.5	[]	[]	[7.705946]	[106]	[]	[108729897]
596_5094	chr15	79896427	79896827	+	1000	242.5	[]	[]	[11.310461]	[112]	[]	[79896615]
596_5102	chr3	59877282	59877682	+	1000	242.5	[7.4989777, 11.310461]	[121, 128]	[]	[]	[59877501, 59877508]	[]
596_5104	chr6	144123824	144124224	+	1000	242.5	[7.239613]	[96]	[11.310461]	[167]	[144123981]	[144124052]
596_5117	chr8	20200795	20201195	+	1000	242.0	[]	[]	[7.239613]	[141]	[]	[20201028]
596_5119	chr8	90984173	90984573	+	1000	242.0	[7.4989777]	[98]	[]	[]	[90984363]	[]
596_5121	chrX	155997290	155997690	+	1000	242.0	[]	[]	[7.239613, 7.4989777]	[111, 131]	[]	[155997491, 155997511]
596_5123	chr1	219907055	219907455	+	1000	241.5	[]	[]	[7.239613]	[64]	[]	[219907218]
596_5127	chr17	7931886	7932286	+	1000	241.5	[]	[]	[7.4989777]	[94]	[]	[7932052]
596_5129	chr2	11940194	11940594	+	1000	241.5	[7.239613]	[127]	[]	[]	[11940399]	[]
596_5130	chr2	68762720	68763120	+	1000	241.5	[11.310461]	[137]	[7.239613]	[169]	[68762937]	[68762969]
596_5136	chr1	248926817	248927217	+	1000	241.0	[]	[]	[7.4989777]	[100]	[]	[248927010]
596_514	chr5	19048770	19049170	+	1000	972.0	[]	[]	[7.239613]	[135]	[]	[19048999]
596_5140	chr19	1040888	1041288	+	1000	241.0	[]	[]	[11.310461]	[106]	[]	[1041082]
596_5143	chr3	5426259	5426659	+	1000	241.0	[]	[]	[7.4989777]	[106]	[]	[5426438]
596_5145	chr3	178084221	178084621	+	1000	241.0	[]	[]	[7.4989777]	[129]	[]	[178084438]
596_5154	chr17	59365378	59365778	+	1000	240.5	[7.705946]	[112]	[7.4989777]	[91]	[59365566]	[59365545]
596_517	chr16	3003842	3004242	+	1000	969.0	[11.310461]	[103]	[]	[]	[3004042]	[]
596_5179	chr17	49252370	49252770	+	1000	239.5	[]	[]	[11.310461, 11.310461]	[86, 101]	[]	[49252553, 49252568]
596_5183	chr4	20480149	20480549	+	1000	239.5	[7.239613]	[100]	[]	[]	[20480346]	[]
596_519	chr6	137982472	137982872	+	1000	964.0	[]	[]	[11.310461]	[132]	[]	[137982704]
596_5198	chr1	24416814	24417214	+	1000	238.5	[7.239613]	[109]	[]	[]	[24416994]	[]
596_52	chr3	38724091	38724491	+	1000	1533.5	[7.239613]	[69]	[11.310461]	[145]	[38724260]	[38724336]
596_5206	chr3	125512103	125512503	+	1000	238.5	[7.4989777]	[71]	[]	[]	[125512274]	[]
596_521	chr17	66468269	66468669	+	1000	962.0	[11.310461]	[148]	[]	[]	[66468507]	[]
596_5214	chr2	170013846	170014246	+	1000	238.0	[]	[]	[7.4989777]	[93]	[]	[170014030]
596_5217	chr5	34221319	34221719	+	1000	238.0	[7.705946, 7.239613]	[69, 138]	[]	[]	[34221488, 34221557]	[]
596_5218	chr5	172004910	172005310	+	1000	238.0	[]	[]	[7.705946, 7.239613]	[101, 148]	[]	[172005104, 172005151]
596_5224	chr12	45725665	45726065	+	1000	237.5	[]	[]	[11.310461, 7.4989777]	[91, 116]	[]	[45725843, 45725868]
596_5233	chr21	21148510	21148910	+	1000	237.5	[]	[]	[7.4989777]	[84]	[]	[21148690]
596_5234	chr3	195907751	195908151	+	1000	237.5	[11.310461]	[105]	[]	[]	[195907951]	[]
596_5235	chr4	159145837	159146237	+	1000	237.5	[]	[]	[7.4989777]	[210]	[]	[159146068]
596_5236	chr5	143200796	143201196	+	1000	237.5	[]	[]	[7.705946]	[92]	[]	[143200961]
596_5247	chr14	22871486	22871886	+	1000	237.0	[7.4989777]	[99]	[7.4989777]	[184]	[22871650]	[22871735]
596_525	chr10	25766730	25767130	+	1000	958.0	[]	[]	[11.310461]	[101]	[]	[25766925]
596_5250	chr3	141386684	141387084	+	1000	237.0	[7.239613]	[78]	[7.239613]	[137]	[141386842]	[141386901]
596_5255	chr10	48400006	48400406	+	1000	236.5	[]	[]	[7.4989777]	[125]	[]	[48400212]
596_5257	chr16	57810290	57810690	+	1000	236.5	[7.705946]	[170]	[7.705946]	[146]	[57810512]	[57810488]
596_5281	chrX	11375503	11375903	+	1000	236.0	[]	[]	[7.4989777]	[114]	[]	[11375695]
596_5286	chr1	61141645	61142045	+	1000	235.0	[7.239613, 7.239613]	[89, 159]	[7.239613]	[93]	[61141802, 61141872]	[61141806]
596_5295	chr2	128867272	128867672	+	1000	235.0	[]	[]	[7.705946]	[155]	[]	[128867502]
596_5296	chr3	187026006	187026406	+	1000	235.0	[7.4989777]	[127]	[7.4989777]	[112]	[187026223]	[187026208]
596_5298	chrX	131985499	131985899	+	1000	235.0	[]	[]	[7.4989777]	[137]	[]	[131985718]
596_5299	chr1	51469373	51469773	+	1000	234.5	[]	[]	[11.310461]	[94]	[]	[51469566]
596_530	chr1	61318233	61318633	+	1000	953.5	[]	[]	[11.310461]	[124]	[]	[61318441]
596_5309	chr10	17479756	17480156	+	1000	234.0	[11.310461]	[80]	[]	[]	[17479928]	[]
596_5316	chr2	174120366	174120766	+	1000	234.0	[]	[]	[7.239613]	[94]	[]	[174120540]
596_5317	chr2	223692219	223692619	+	1000	234.0	[7.239613]	[144]	[]	[]	[223692447]	[]
596_5318	chr4	80252811	80253211	+	1000	234.0	[7.4989777, 11.310461]	[107, 150]	[7.705946]	[118]	[80253013, 80253056]	[80253024]
596_5319	chr5	90845972	90846372	+	571	234.0	[]	[]	[7.4989777]	[95]	[]	[90846142]
596_5321	chr7	98399083	98399483	+	1000	234.0	[11.310461]	[126]	[7.705946]	[79]	[98399301]	[98399254]
596_5325	chr13	21987862	21988262	+	1000	233.5	[7.239613]	[129]	[]	[]	[21988083]	[]
596_5344	chr16	56481389	56481789	+	1000	233.0	[11.310461]	[102]	[]	[]	[56481578]	[]
596_5346	chr3	129793800	129794200	+	1000	233.0	[11.310461]	[100]	[]	[]	[129793987]	[]
596_5349	chr6	156851370	156851770	+	1000	233.0	[]	[]	[7.705946]	[132]	[]	[156851602]
596_535	chr17	76659873	76660273	+	1000	951.0	[7.705946, 11.310461]	[91, 102]	[]	[]	[76660059, 76660070]	[]
596_5350	chr7	121623131	121623531	+	1000	233.0	[]	[]	[11.310461]	[111]	[]	[121623334]
596_5351	chr1	90831900	90832300	+	1000	232.5	[11.310461]	[134]	[]	[]	[90832131]	[]
596_5366	chr1	156193830	156194230	+	1000	232.0	[11.310461]	[173]	[]	[]	[156194075]	[]
596_5369	chr12	94207860	94208260	+	1000	232.0	[7.239613, 11.310461]	[157, 163]	[]	[]	[94208093, 94208099]	[]
596_537	chr1	59446251	59446651	+	1000	948.0	[11.310461]	[160]	[11.310461, 11.310461]	[97, 108]	[59446494]	[59446431, 59446442]
596_5374	chr2	170362851	170363251	+	1000	232.0	[]	[]	[7.4989777]	[99]	[]	[170363028]
596_5375	chr20	55096065	55096465	+	1000	232.0	[]	[]	[7.705946]	[105]	[]	[55096256]
596_5385	chr15	96327295	96327695	+	1000	231.5	[11.310461]	[135]	[]	[]	[96327514]	[]
596_5392	chr1	61641084	61641484	+	1000	231.0	[]	[]	[11.310461]	[133]	[]	[61641301]
596_5394	chr1	221473435	221473835	+	1000	231.0	[]	[]	[7.4989777]	[104]	[]	[221473625]
596_5395	chr10	102478996	102479396	+	1000	231.0	[11.310461]	[115]	[]	[]	[102479206]	[]
596_5396	chr11	36409255	36409655	+	1000	231.0	[11.310461]	[127]	[]	[]	[36409467]	[]
596_5397	chr11	61869705	61870105	+	1000	231.0	[]	[]	[7.239613]	[96]	[]	[61869895]
596_54	chr1	150545631	150546031	+	1000	1531.5	[]	[]	[7.4989777]	[104]	[]	[150545832]
596_5410	chr1	91819459	91819859	+	1000	230.5	[]	[]	[11.310461]	[95]	[]	[91819645]
596_5412	chr11	36073490	36073890	+	1000	230.5	[7.239613]	[125]	[]	[]	[36073685]	[]
596_5413	chr16	81469904	81470304	+	1000	230.5	[11.310461]	[172]	[]	[]	[81470134]	[]
596_5432	chr12	49343186	49343586	+	1000	229.5	[11.310461]	[119]	[7.705946]	[169]	[49343387]	[49343437]
596_5435	chr13	42259435	42259835	+	1000	229.5	[]	[]	[7.705946]	[66]	[]	[42259590]
596_544	chr11	45880153	45880553	+	1000	942.5	[]	[]	[7.239613]	[88]	[]	[45880340]
596_5441	chr8	79820031	79820431	+	1000	229.5	[]	[]	[7.239613]	[113]	[]	[79820244]
596_5450	chr17	40350368	40350768	+	1000	229.0	[11.310461]	[136]	[7.239613]	[116]	[40350593]	[40350573]
596_5460	chr5	164504128	164504528	+	1000	229.0	[7.4989777]	[118]	[7.4989777]	[162]	[164504327]	[164504371]
596_5463	chr9	129884077	129884477	+	1000	229.0	[7.239613]	[131]	[7.705946]	[114]	[129884297]	[129884280]
596_5469	chr2	106115269	106115669	+	1000	228.5	[]	[]	[11.310461]	[98]	[]	[106115426]
596_547	chrX	130173391	130173791	+	1000	941.0	[]	[]	[7.239613]	[97]	[]	[130173583]
596_5474	chr9	92152155	92152555	+	1000	228.5	[11.310461]	[63]	[11.310461]	[86]	[92152312]	[92152335]
596_5482	chr22	19757642	19758042	+	1000	228.0	[7.705946]	[95]	[7.4989777, 11.310461]	[117, 123]	[19757819]	[19757841, 19757847]
596_5483	chr3	38087323	38087723	+	1000	228.0	[7.705946, 7.705946, 7.705946]	[105, 124, 164]	[]	[]	[38087512, 38087531, 38087571]	[]
596_5484	chr4	36785970	36786370	+	1000	228.0	[11.310461]	[167]	[]	[]	[36786210]	[]
596_5485	chr4	67204415	67204815	+	1000	228.0	[7.705946]	[100]	[]	[]	[67204601]	[]
596_5486	chr4	79603735	79604135	+	1000	228.0	[7.705946]	[128]	[7.239613]	[106]	[79603936]	[79603914]
596_5488	chr7	64665818	64666218	+	1000	228.0	[]	[]	[11.310461]	[127]	[]	[64666011]
596_5494	chr19	21505339	21505739	+	1000	227.5	[]	[]	[11.310461, 11.310461]	[75, 112]	[]	[21505496, 21505533]
596_5501	chr6	134029489	134029889	+	1000	227.5	[11.310461, 11.310461, 11.310461]	[89, 101, 108]	[]	[]	[134029677, 134029689, 134029696]	[]
596_5509	chr1	182236134	182236534	+	1000	227.0	[7.239613]	[115]	[]	[]	[182236328]	[]
596_5518	chr17_GL000205v2_random	56293	56693	+	1000	227.0	[7.705946]	[83]	[]	[]	[56454]	[]
596_5523	chr4	73923086	73923486	+	1000	227.0	[]	[]	[7.239613]	[99]	[]	[73923273]
596_5530	chr10	43251294	43251694	+	1000	226.5	[]	[]	[7.705946]	[141]	[]	[43251534]
596_5532	chr11	72759183	72759583	+	1000	226.5	[]	[]	[7.4989777]	[119]	[]	[72759402]
596_5537	chr2	196233869	196234269	+	1000	226.5	[]	[]	[7.239613]	[109]	[]	[196234075]
596_5543	chr7	100428199	100428599	+	1000	226.5	[]	[]	[7.705946]	[127]	[]	[100428424]
596_5544	chr7	101100055	101100455	+	1000	226.5	[11.310461]	[91]	[]	[]	[101100245]	[]
596_5548	chr11	64230189	64230589	+	1000	226.0	[11.310461]	[150]	[]	[]	[64230426]	[]
596_5552	chr2	67561549	67561949	+	1000	226.0	[7.4989777]	[121]	[7.705946]	[111]	[67561757]	[67561747]
596_5553	chr3	172857095	172857495	+	1000	226.0	[11.310461, 7.239613]	[101, 137]	[]	[]	[172857282, 172857318]	[]
596_5561	chr12	49088085	49088485	+	1000	225.5	[11.310461]	[90]	[]	[]	[49088255]	[]
596_5571	chr5	29982457	29982857	+	1000	225.5	[]	[]	[7.705946]	[111]	[]	[29982662]
596_5581	chr11	114160046	114160446	+	1000	225.0	[]	[]	[7.4989777]	[93]	[]	[114160237]
596_5588	chr2	169828438	169828838	+	1000	225.0	[7.239613]	[165]	[11.310461]	[136]	[169828688]	[169828659]
596_5589	chr20	62686114	62686514	+	1000	225.0	[11.310461]	[97]	[]	[]	[62686307]	[]
596_5591	chr22	16783804	16784204	+	1000	225.0	[7.4989777]	[106]	[7.4989777]	[98]	[16784009]	[16784001]
596_5592	chr22	20016782	20017182	+	1000	225.0	[]	[]	[7.239613]	[115]	[]	[20016971]
596_5593	chr3	101940634	101941034	+	1000	225.0	[11.310461]	[132]	[7.239613]	[79]	[101940855]	[101940802]
596_5597	chr6	11393016	11393416	+	1000	225.0	[7.4989777]	[132]	[]	[]	[11393233]	[]
596_56	chr15	58332086	58332486	+	1000	1530.0	[7.4989777]	[103]	[]	[]	[58332285]	[]
596_5602	chr12	120234731	120235131	+	1000	224.5	[11.310461]	[115]	[7.4989777]	[122]	[120234931]	[120234938]
596_5618	chr1	220272283	220272683	+	1000	224.0	[7.705946]	[112]	[11.310461]	[105]	[220272472]	[220272465]
596_5625	chr4	154471902	154472302	+	1000	224.0	[11.310461]	[105]	[7.4989777]	[154]	[154472098]	[154472147]
596_564	chr6	106520801	106521201	+	1000	928.0	[7.239613]	[91]	[]	[]	[106520987]	[]
596_5646	chr1	201551773	201552173	+	1000	223.0	[]	[]	[7.239613]	[133]	[]	[201551952]
596_5647	chr10	28778601	28779001	+	1000	223.0	[]	[]	[11.310461]	[92]	[]	[28778778]
596_5652	chr18	21559212	21559612	+	1000	223.0	[7.239613]	[112]	[]	[]	[21559419]	[]
596_5659	chr6	46437920	46438320	+	1000	223.0	[11.310461]	[125]	[11.310461]	[80]	[46438127]	[46438082]
596_5664	chr1	166612897	166613297	+	1000	222.5	[]	[]	[7.4989777]	[84]	[]	[166613063]
596_5673	chr6	32195646	32196046	+	1000	222.5	[11.310461]	[135]	[]	[]	[32195854]	[]
596_5678	chr9	92047508	92047908	+	1000	222.5	[11.310461]	[143]	[]	[]	[92047727]	[]
596_5683	chr11	78339505	78339905	+	1000	222.0	[]	[]	[11.310461]	[154]	[]	[78339666]
596_5685	chr15	64801922	64802322	+	1000	222.0	[11.310461]	[106]	[]	[]	[64802121]	[]
596_5691	chr5	139273468	139273868	+	1000	222.0	[11.310461]	[128]	[]	[]	[139273684]	[]
596_5698	chr18	3281376	3281776	+	1000	221.5	[]	[]	[7.4989777, 7.705946]	[106, 140]	[]	[3281574, 3281608]
596_570	chr10	72272481	72272881	+	1000	918.5	[7.239613]	[81]	[7.705946, 7.4989777]	[96, 103]	[72272645]	[72272660, 72272667]
596_5702	chr4	185209316	185209716	+	1000	221.5	[]	[]	[11.310461]	[94]	[]	[185209507]
596_5715	chr17	12438871	12439271	+	1000	221.0	[7.4989777]	[70]	[]	[]	[12439035]	[]
596_5721	chr7	100897830	100898230	+	1000	221.0	[]	[]	[7.4989777, 11.310461]	[140, 161]	[]	[100898046, 100898067]
596_5725	chr1	31742441	31742841	+	1000	220.5	[]	[]	[7.239613]	[104]	[]	[31742640]
596_5727	chr1	173149935	173150335	+	1000	220.5	[]	[]	[7.239613, 7.239613]	[83, 128]	[]	[173150109, 173150154]
596_574	chr10	60978806	60979206	+	1000	914.5	[]	[]	[7.705946, 7.4989777]	[96, 157]	[]	[60978996, 60979057]
596_5741	chr11	125592416	125592816	+	1000	220.0	[11.310461]	[165]	[]	[]	[125592648]	[]
596_5755	chr14	77826090	77826490	+	1000	219.5	[]	[]	[11.310461]	[154]	[]	[77826323]
596_5756	chr15	44792666	44793066	+	1000	219.5	[7.239613]	[94]	[11.310461]	[84]	[44792855]	[44792845]
596_576	chr3	171192464	171192864	+	1000	913.5	[11.310461]	[115]	[]	[]	[171192677]	[]
596_5763	chr21	14367030	14367430	+	1000	219.5	[]	[]	[7.239613]	[139]	[]	[14367226]
596_5764	chr22	39920137	39920537	+	1000	219.5	[]	[]	[7.239613]	[59]	[]	[39920296]
596_5768	chr6	43937318	43937718	+	1000	219.5	[11.310461]	[150]	[]	[]	[43937544]	[]
596_5778	chr15	57090436	57090836	+	979	219.0	[11.310461]	[78]	[]	[]	[57090587]	[]
596_578	chr10	22386494	22386894	+	1000	911.0	[]	[]	[11.310461]	[92]	[]	[22386680]
596_5786	chr8	90187697	90188097	+	1000	219.0	[]	[]	[7.4989777]	[128]	[]	[90187914]
596_5793	chr10	21195156	21195556	+	1000	218.5	[11.310461]	[104]	[7.4989777]	[161]	[21195330]	[21195387]
596_5795	chr16	69267704	69268104	+	1000	218.5	[]	[]	[11.310461]	[126]	[]	[69267910]
596_58	chr1	116420346	116420746	+	1000	1528.0	[11.310461]	[126]	[11.310461]	[102]	[116420563]	[116420539]
596_580	chr21	35106196	35106596	+	1000	910.0	[11.310461]	[117]	[11.310461]	[90]	[35106405]	[35106378]
596_5805	chr12	33752928	33753328	+	1000	218.0	[7.705946, 11.310461]	[84, 118]	[11.310461]	[138]	[33753098, 33753132]	[33753152]
596_5825	chr1	228490424	228490824	+	1000	217.5	[]	[]	[11.310461, 7.705946]	[99, 149]	[]	[228490616, 228490666]
596_5831	chr19	12401088	12401488	+	1000	217.5	[11.310461]	[104]	[]	[]	[12401268]	[]
596_5834	chr3	193794197	193794597	+	1000	217.5	[11.310461]	[91]	[]	[]	[193794369]	[]
596_5837	chr6	15066682	15067082	+	1000	217.5	[7.4989777]	[151]	[7.4989777]	[80]	[15066908]	[15066837]
596_5842	chr10	6464968	6465368	+	1000	217.0	[]	[]	[7.239613]	[163]	[]	[6465217]
596_5846	chr16	46748223	46748623	+	1000	217.0	[11.310461, 7.239613]	[108, 152]	[]	[]	[46748417, 46748461]	[]
596_585	chr10	50326738	50327138	+	1000	906.5	[]	[]	[7.705946]	[98]	[]	[50326921]
596_5851	chr2	219286150	219286550	+	1000	217.0	[]	[]	[7.4989777]	[78]	[]	[219286321]
596_5856	chr9	135959897	135960297	+	1000	217.0	[]	[]	[11.310461]	[128]	[]	[135960092]
596_5857	chr1	51740661	51741061	+	1000	216.5	[]	[]	[11.310461]	[139]	[]	[51740861]
596_5866	chr21	14569819	14570219	+	1000	216.5	[7.705946]	[94]	[7.4989777]	[101]	[14570006]	[14570013]
596_5869	chr6	7147406	7147806	+	1000	216.5	[11.310461]	[83]	[]	[]	[7147584]	[]
596_5878	chr10	47323911	47324311	+	1000	216.0	[7.4989777]	[92]	[7.705946]	[99]	[47324096]	[47324103]
596_588	chr8	90167998	90168398	+	1000	905.0	[]	[]	[7.705946]	[107]	[]	[90168190]
596_5890	chr3	49786521	49786921	+	1000	216.0	[]	[]	[7.705946]	[69]	[]	[49786678]
596_5892	chr3	183584890	183585290	+	1000	216.0	[7.239613]	[88]	[]	[]	[183585068]	[]
596_59	chr20	22414233	22414633	+	1000	1525.5	[11.310461, 7.239613]	[105, 142]	[7.239613]	[59]	[22414431, 22414468]	[22414385]
596_5905	chr19	12162745	12163145	+	1000	215.5	[]	[]	[11.310461, 11.310461]	[84, 97]	[]	[12162917, 12162930]
596_5909	chr21	33947714	33948114	+	1000	215.5	[7.239613, 7.4989777]	[96, 106]	[]	[]	[33947904, 33947914]	[]
596_5927	chr2	204541556	204541956	+	1000	215.0	[7.239613]	[150]	[]	[]	[204541796]	[]
596_5929	chr20	47319006	47319406	+	1000	215.0	[]	[]	[11.310461]	[82]	[]	[47319164]
596_5938	chr1	67682561	67682961	+	1000	214.5	[7.4989777]	[132]	[]	[]	[67682766]	[]
596_5946	chr2	80410363	80410763	+	1000	214.5	[]	[]	[11.310461, 7.4989777]	[56, 78]	[]	[80410516, 80410538]
596_5950	chr5	78915212	78915612	+	1000	214.5	[]	[]	[7.239613]	[139]	[]	[78915429]
596_5956	chr1	24847994	24848394	+	1000	214.0	[]	[]	[11.310461]	[137]	[]	[24848226]
596_5958	chr13	59681898	59682298	+	951	214.0	[7.4989777]	[125]	[]	[]	[59682115]	[]
596_5960	chr18	903638	904038	+	1000	214.0	[]	[]	[11.310461]	[134]	[]	[903870]
596_5969	chr7	92534564	92534964	+	1000	214.0	[11.310461]	[104]	[]	[]	[92534766]	[]
596_5975	chr1	59505547	59505947	+	1000	213.5	[7.239613]	[153]	[]	[]	[59505786]	[]
596_5980	chr16	84879806	84880206	+	1000	213.5	[7.705946]	[125]	[]	[]	[84880001]	[]
596_5986	chr22	39946609	39947009	+	1000	213.5	[]	[]	[7.705946]	[111]	[]	[39946805]
596_5987	chr3	33915800	33916200	+	1000	213.5	[]	[]	[11.310461, 11.310461]	[137, 143]	[]	[33916019, 33916025]
596_5991	chr6	47242451	47242851	+	1000	213.5	[7.239613]	[154]	[]	[]	[47242683]	[]
596_5993	chr1	36374459	36374859	+	1000	213.0	[]	[]	[7.705946]	[90]	[]	[36374610]
596_6004	chr3	25428051	25428451	+	1000	213.0	[11.310461]	[118]	[]	[]	[25428264]	[]
596_6006	chr3	88075478	88075878	+	1000	213.0	[]	[]	[7.4989777, 7.239613]	[68, 98]	[]	[88075645, 88075675]
596_6011	chr1	172499631	172500031	+	1000	212.5	[7.705946, 7.4989777, 7.705946]	[108, 137, 143]	[]	[]	[172499819, 172499848, 172499854]	[]
596_6014	chr14	58427476	58427876	+	1000	212.5	[]	[]	[7.4989777]	[216]	[]	[58427723]
596_6016	chr16	29995456	29995856	+	1000	212.5	[11.310461]	[138]	[]	[]	[29995668]	[]
596_6022	chr20	8853799	8854199	+	1000	212.5	[7.239613]	[101]	[]	[]	[8853990]	[]
596_6028	chr6	105522595	105522995	+	1000	212.5	[7.239613]	[134]	[]	[]	[105522819]	[]
596_6030	chr7	121437906	121438306	+	1000	212.5	[7.4989777]	[113]	[]	[]	[121438116]	[]
596_6031	chr8	142940042	142940442	+	1000	212.5	[]	[]	[7.239613]	[169]	[]	[142940289]
596_6036	chr1	244341522	244341922	+	1000	212.0	[11.310461]	[169]	[]	[]	[244341756]	[]
596_6037	chr11	3379090	3379490	+	1000	212.0	[11.310461]	[131]	[]	[]	[3379285]	[]
596_6038	chr11	67354480	67354880	+	1000	212.0	[]	[]	[11.310461]	[129]	[]	[67354706]
596_6042	chr18	22559785	22560185	+	1000	212.0	[11.310461]	[93]	[]	[]	[22559967]	[]
596_6043	chr19	38850453	38850853	+	1000	212.0	[11.310461]	[162]	[]	[]	[38850695]	[]
596_6044	chr2	3584130	3584530	+	1000	212.0	[11.310461]	[94]	[]	[]	[3584312]	[]
596_6047	chr2	201907141	201907541	+	1000	212.0	[]	[]	[7.705946, 11.310461]	[88, 130]	[]	[201907313, 201907355]
596_6058	chr7	151232241	151232641	+	1000	212.0	[11.310461]	[151]	[]	[]	[151232469]	[]
596_606	chr12	54359106	54359506	+	1000	895.5	[]	[]	[11.310461, 11.310461]	[58, 99]	[]	[54359264, 54359305]
596_6069	chr22	38163874	38164274	+	1000	211.5	[]	[]	[7.239613]	[101]	[]	[38164069]
596_6079	chr2	174395550	174395950	+	1000	211.0	[11.310461]	[95]	[11.310461]	[147]	[174395738]	[174395790]
596_6084	chr8	17362959	17363359	+	1000	211.0	[11.310461, 7.705946]	[112, 163]	[]	[]	[17363156, 17363207]	[]
596_609	chr3	71050600	71051000	+	1000	893.0	[7.4989777]	[66]	[11.310461]	[98]	[71050762]	[71050794]
596_6090	chr15	34366165	34366565	+	1000	210.5	[11.310461]	[100]	[]	[]	[34366364]	[]
596_6091	chr16	67356406	67356806	+	1000	210.5	[]	[]	[7.705946]	[107]	[]	[67356602]
596_6092	chr19	29606050	29606450	+	1000	210.5	[]	[]	[7.239613]	[129]	[]	[29606230]
596_6097	chr5	82386522	82386922	+	1000	210.5	[]	[]	[11.310461]	[89]	[]	[82386711]
596_6098	chr5	82388875	82389275	+	1000	210.5	[11.310461]	[137]	[]	[]	[82389073]	[]
596_6099	chr5	90741163	90741563	+	1000	210.5	[]	[]	[7.4989777]	[51]	[]	[90741314]
596_6101	chr6	14166900	14167300	+	1000	210.5	[]	[]	[7.705946]	[114]	[]	[14167095]
596_6116	chr2	159612553	159612953	+	1000	210.0	[7.705946]	[81]	[11.310461]	[125]	[159612723]	[159612767]
596_6120	chr6	56955164	56955564	+	1000	210.0	[11.310461]	[112]	[]	[]	[56955374]	[]
596_6121	chr7	27071626	27072026	+	1000	210.0	[]	[]	[11.310461]	[134]	[]	[27071829]
596_6124	chr1	5885797	5886197	+	1000	209.5	[7.4989777]	[133]	[]	[]	[5886014]	[]
596_6129	chr17	29726836	29727236	+	1000	209.5	[]	[]	[7.239613]	[97]	[]	[29727012]
596_6132	chr2	12577572	12577972	+	1000	209.5	[11.310461]	[108]	[]	[]	[12577748]	[]
596_6134	chr21	44339189	44339589	+	1000	209.5	[7.705946]	[90]	[]	[]	[44339376]	[]
596_6138	chr6	100271586	100271986	+	1000	209.5	[]	[]	[11.310461]	[117]	[]	[100271791]
596_6141	chr7	103660516	103660916	+	1000	209.5	[7.705946, 7.239613]	[122, 146]	[]	[]	[103660711, 103660735]	[]
596_6148	chr16	85474708	85475108	+	1000	209.0	[11.310461]	[111]	[]	[]	[85474912]	[]
596_6149	chr18	56651170	56651570	+	1000	209.0	[]	[]	[7.705946]	[89]	[]	[56651354]
596_6152	chr2	201254444	201254844	+	1000	209.0	[]	[]	[7.705946]	[93]	[]	[201254629]
596_6154	chr3	152234653	152235053	+	1000	209.0	[]	[]	[11.310461, 7.239613]	[109, 128]	[]	[152234835, 152234854]
