#PeakID(python identify_motif.py ./ENCODE_processed_files/CUX1_idr.fa CUX1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
152_494	chr1	28416526	28416926	+	1000	118.0	[10.203943]	[92]	[6.0151424]	[92]	[28416714]	[28416714]
152_4941	chr17	42389841	42390241	+	1000	48.0	[6.0151424]	[106]	[10.203943]	[106]	[42390046]	[42390046]
152_4945	chr17	80284638	80285038	+	1000	48.0	[6.0151424]	[126]	[10.203943]	[126]	[80284833]	[80284833]
152_4964	chr2	168797282	168797682	+	1000	48.0	[]	[]	[5.975493]	[109]	[]	[168797450]
152_4965	chr2	170052242	170052642	+	1000	48.0	[]	[]	[5.975493]	[146]	[]	[170052464]
152_4969	chr2	217289826	217290226	+	1000	48.0	[10.203943]	[56]	[6.0151424]	[56]	[217289979]	[217289979]
152_497	chr17	55770317	55770717	+	1000	118.0	[6.0151424]	[120]	[10.203943]	[120]	[55770537]	[55770537]
152_4974	chr21	14534032	14534432	+	1000	48.0	[5.975493, 10.203943]	[116, 178]	[6.0151424]	[178]	[14534189, 14534251]	[14534251]
152_4976	chr21	21176039	21176439	+	1000	48.0	[10.203943, 6.0151424]	[120, 144]	[6.0151424, 10.203943]	[120, 144]	[21176242, 21176266]	[21176242, 21176266]
152_4977	chr21	38111141	38111541	+	1000	48.0	[6.0151424, 6.0151424, 10.203943]	[60, 74, 98]	[10.203943, 10.203943, 6.0151424]	[60, 74, 98]	[38111297, 38111311, 38111335]	[38111297, 38111311, 38111335]
152_498	chr19	45195804	45196204	+	1000	118.0	[6.0151424]	[112]	[10.203943]	[112]	[45196007]	[45196007]
152_499	chr19	50741319	50741719	+	1000	118.0	[10.203943]	[113]	[6.0151424]	[113]	[50741531]	[50741531]
152_4993	chr22	22506242	22506642	+	1000	48.0	[]	[]	[5.975493]	[124]	[]	[22506464]
152_4994	chr22	22828695	22829095	+	1000	48.0	[10.203943]	[164]	[6.0151424]	[164]	[22828901]	[22828901]
152_50	chr10	73456327	73456727	+	1000	275.0	[6.0151424]	[128]	[10.203943]	[128]	[73456542]	[73456542]
152_5005	chr3	4491926	4492326	+	1000	48.0	[6.0151424]	[183]	[10.203943]	[183]	[4492171]	[4492171]
152_5009	chr3	9630505	9630905	+	1000	48.0	[6.0151424, 6.0151424]	[88, 147]	[10.203943, 10.203943]	[88, 147]	[9630688, 9630747]	[9630688, 9630747]
152_5014	chr3	41317267	41317667	+	1000	48.0	[6.0151424, 6.0151424, 6.0151424, 6.0151424]	[107, 122, 132, 145]	[10.203943, 10.203943, 10.203943, 10.203943]	[107, 122, 132, 145]	[41317473, 41317488, 41317498, 41317511]	[41317473, 41317488, 41317498, 41317511]
152_5016	chr3	47479088	47479488	+	1000	48.0	[10.203943]	[98]	[6.0151424]	[98]	[47479249]	[47479249]
152_502	chr5	181217977	181218377	+	1000	118.0	[]	[]	[5.975493]	[92]	[]	[181218161]
152_5020	chr3	178048892	178049292	+	1000	48.0	[6.0151424]	[118]	[10.203943]	[118]	[178049105]	[178049105]
152_5023	chr3	196837764	196838164	+	1000	48.0	[6.0151424, 6.0151424]	[136, 140]	[10.203943, 10.203943]	[136, 140]	[196837961, 196837965]	[196837961, 196837965]
152_5024	chr4	49150678	49151078	+	1000	48.0	[10.203943]	[84]	[6.0151424]	[84]	[49150861]	[49150861]
152_5026	chr4	78628663	78629063	+	1000	48.0	[6.0151424]	[88]	[10.203943]	[88]	[78628846]	[78628846]
152_5028	chr5	54344629	54345029	+	1000	48.0	[6.0151424]	[106]	[10.203943]	[106]	[54344819]	[54344819]
152_5029	chr5	54742329	54742729	+	1000	48.0	[10.203943]	[122]	[6.0151424]	[122]	[54742543]	[54742543]
152_5030	chr5	55390315	55390715	+	1000	48.0	[6.0151424]	[118]	[10.203943]	[118]	[55390529]	[55390529]
152_5032	chr5	109018150	109018550	+	1000	48.0	[6.0151424, 10.203943, 6.0151424]	[113, 146, 185]	[10.203943, 6.0151424, 10.203943]	[113, 146, 185]	[109018319, 109018352, 109018391]	[109018319, 109018352, 109018391]
152_5036	chr5	149887583	149887983	+	1000	48.0	[10.203943]	[138]	[6.0151424]	[138]	[149887799]	[149887799]
152_5038	chr5	179549850	179550250	+	1000	48.0	[10.203943]	[124]	[6.0151424]	[124]	[179550061]	[179550061]
152_5043	chr6	17843361	17843761	+	1000	48.0	[]	[]	[5.975493]	[146]	[]	[17843548]
152_5046	chr6	27541570	27541970	+	1000	48.0	[]	[]	[5.975493]	[153]	[]	[27541814]
152_505	chr7	129424221	129424621	+	1000	118.0	[10.203943, 10.203943, 10.203943, 10.203943, 10.203943, 10.203943, 10.203943]	[85, 89, 93, 97, 101, 105, 109]	[6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424]	[85, 89, 93, 97, 101, 105, 109]	[129424400, 129424404, 129424408, 129424412, 129424416, 129424420, 129424424]	[129424400, 129424404, 129424408, 129424412, 129424416, 129424420, 129424424]
152_5057	chr6	49782279	49782679	+	1000	48.0	[6.0151424]	[123]	[10.203943]	[123]	[49782501]	[49782501]
152_5063	chr6	149934292	149934692	+	1000	48.0	[10.203943]	[93]	[6.0151424]	[93]	[149934480]	[149934480]
152_507	chr1	168001210	168001610	+	1000	117.0	[6.0151424, 6.0151424, 6.0151424, 6.0151424]	[102, 109, 136, 156]	[10.203943, 10.203943, 10.203943, 10.203943]	[102, 109, 136, 156]	[168001395, 168001402, 168001429, 168001449]	[168001395, 168001402, 168001429, 168001449]
152_5070	chr7	76108538	76108938	+	1000	48.0	[5.975493]	[98]	[]	[]	[76108731]	[]
152_5081	chr7	116364039	116364439	+	1000	48.0	[10.935475]	[97]	[10.935475]	[97]	[116364222]	[116364222]
152_509	chr2	105669394	105669794	+	1000	117.0	[6.0151424]	[157]	[10.203943]	[157]	[105669640]	[105669640]
152_5096	chr7	151027568	151027968	+	1000	48.0	[10.203943]	[125]	[6.0151424]	[125]	[151027786]	[151027786]
152_510	chr2	145748841	145749241	+	1000	117.0	[6.0151424, 6.0151424, 10.935475]	[93, 97, 108]	[10.203943, 10.203943, 10.935475]	[93, 97, 108]	[145749017, 145749021, 145749032]	[145749017, 145749021, 145749032]
152_5104	chr9	91234481	91234881	+	1000	48.0	[6.0151424]	[94]	[10.203943]	[94]	[91234655]	[91234655]
152_5126	chr1	59055771	59056171	+	1000	47.0	[10.203943]	[125]	[6.0151424]	[125]	[59055979]	[59055979]
152_5127	chr1	60894672	60895072	+	860	47.0	[10.203943]	[206]	[6.0151424]	[206]	[60894915]	[60894915]
152_5129	chr1	91278585	91278985	+	1000	47.0	[10.203943]	[71]	[6.0151424]	[71]	[91278737]	[91278737]
152_5134	chr1	112660062	112660462	+	1000	47.0	[6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424]	[115, 119, 123, 127, 131, 143, 147]	[10.203943, 10.203943, 10.203943, 10.203943, 10.203943, 10.203943, 10.203943]	[115, 119, 123, 127, 131, 143, 147]	[112660255, 112660259, 112660263, 112660267, 112660271, 112660283, 112660287]	[112660255, 112660259, 112660263, 112660267, 112660271, 112660283, 112660287]
152_5139	chr1	151069297	151069697	+	1000	47.0	[]	[]	[5.975493]	[159]	[]	[151069540]
152_5148	chr1	201015700	201016100	+	1000	47.0	[6.0151424]	[116]	[10.203943]	[116]	[201015915]	[201015915]
152_5151	chr1	204383363	204383763	+	1000	47.0	[6.0151424]	[135]	[10.203943]	[135]	[204383569]	[204383569]
152_5155	chr1	212214382	212214782	+	1000	47.0	[6.0151424]	[125]	[10.203943]	[125]	[212214583]	[212214583]
152_5157	chr1	219906277	219906677	+	1000	47.0	[6.0151424]	[83]	[10.203943]	[83]	[219906444]	[219906444]
152_5162	chr1	246143488	246143888	+	1000	47.0	[10.203943, 10.203943, 10.203943, 10.203943]	[134, 138, 142, 146]	[6.0151424, 6.0151424, 6.0151424, 6.0151424]	[134, 138, 142, 146]	[246143670, 246143674, 246143678, 246143682]	[246143670, 246143674, 246143678, 246143682]
152_5169	chr10	42638701	42639101	+	1000	47.0	[6.0151424]	[129]	[10.203943]	[129]	[42638914]	[42638914]
152_517	chr11	74057300	74057700	+	1000	116.0	[10.935475]	[115]	[10.935475]	[115]	[74057514]	[74057514]
152_5174	chr10	100636726	100637126	+	1000	47.0	[10.203943]	[106]	[6.0151424]	[106]	[100636918]	[100636918]
152_5186	chr12	32120346	32120746	+	1000	47.0	[10.203943]	[94]	[6.0151424]	[94]	[32120532]	[32120532]
152_5187	chr12	42421119	42421519	+	1000	47.0	[6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424]	[92, 131, 135, 139, 143, 147]	[10.203943, 10.203943, 10.203943, 10.203943, 10.203943, 10.203943]	[92, 131, 135, 139, 143, 147]	[42421303, 42421342, 42421346, 42421350, 42421354, 42421358]	[42421303, 42421342, 42421346, 42421350, 42421354, 42421358]
152_5192	chr12	50763580	50763980	+	1000	47.0	[10.935475]	[86]	[10.935475]	[86]	[50763765]	[50763765]
152_5197	chr12	101855276	101855676	+	1000	47.0	[6.0151424]	[83]	[10.203943]	[83]	[101855448]	[101855448]
152_520	chr20	50882139	50882539	+	1000	116.0	[6.0151424]	[112]	[10.203943]	[112]	[50882341]	[50882341]
152_521	chr3	155037845	155038245	+	1000	116.0	[6.0151424]	[120]	[10.203943]	[120]	[155038026]	[155038026]
152_5210	chr13	108682686	108683086	+	1000	47.0	[6.0151424]	[121]	[10.203943]	[121]	[108682896]	[108682896]
152_5217	chr15	44738407	44738807	+	1000	47.0	[5.975493, 6.0151424]	[127, 159]	[10.203943]	[159]	[44738620, 44738652]	[44738652]
152_5221	chr15	58538467	58538867	+	1000	47.0	[6.0151424]	[140]	[10.203943]	[140]	[58538684]	[58538684]
152_5228	chr17	7982229	7982629	+	1000	47.0	[10.935475, 5.975493]	[110, 133]	[10.935475]	[110]	[7982433, 7982456]	[7982433]
152_5230	chr17	30116268	30116668	+	1000	47.0	[10.935475]	[94]	[10.935475]	[94]	[30116425]	[30116425]
152_5231	chr17	34981039	34981439	+	1000	47.0	[6.0151424]	[149]	[10.203943]	[149]	[34981283]	[34981283]
152_5232	chr17	44387954	44388354	+	1000	47.0	[10.203943]	[183]	[6.0151424]	[183]	[44388194]	[44388194]
152_5237	chr17	78787323	78787723	+	1000	47.0	[10.203943]	[100]	[6.0151424]	[100]	[78787493]	[78787493]
152_5239	chr18	10787328	10787728	+	1000	47.0	[5.975493]	[174]	[]	[]	[10787568]	[]
152_5243	chr19	44677345	44677745	+	1000	47.0	[6.0151424]	[157]	[10.203943]	[157]	[44677561]	[44677561]
152_5247	chr2	121689292	121689692	+	1000	47.0	[10.203943]	[152]	[6.0151424]	[152]	[121689521]	[121689521]
152_525	chr6	143807809	143808209	+	1000	116.0	[6.0151424]	[78]	[10.203943]	[78]	[143807961]	[143807961]
152_5251	chr2	197516987	197517387	+	1000	47.0	[6.0151424]	[73]	[10.203943]	[73]	[197517144]	[197517144]
152_5252	chr2	232838449	232838849	+	1000	47.0	[6.0151424]	[101]	[10.203943]	[101]	[232838612]	[232838612]
152_5253	chr20	31058879	31059279	+	1000	47.0	[]	[]	[5.975493, 5.975493]	[154, 209]	[]	[31059043, 31059098]
152_5254	chr20	45873739	45874139	+	1000	47.0	[10.203943]	[145]	[6.0151424]	[145]	[45873955]	[45873955]
152_5264	chr22	19706200	19706600	+	1000	47.0	[10.203943, 10.203943, 10.203943, 10.203943, 10.203943]	[58, 62, 66, 70, 74]	[6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424]	[58, 62, 66, 70, 74]	[19706358, 19706362, 19706366, 19706370, 19706374]	[19706358, 19706362, 19706366, 19706370, 19706374]
152_5265	chr22	19835757	19836157	+	1000	47.0	[10.203943]	[130]	[6.0151424]	[130]	[19835973]	[19835973]
152_527	chr1	224499233	224499633	+	1000	115.0	[10.203943]	[116]	[6.0151424]	[116]	[224499443]	[224499443]
152_5274	chr22	21898399	21898799	+	1000	47.0	[6.0151424, 6.0151424, 6.0151424]	[90, 123, 160]	[10.203943, 10.203943, 10.203943]	[90, 123, 160]	[21898566, 21898599, 21898636]	[21898566, 21898599, 21898636]
152_5278	chr22	22072505	22072905	+	1000	47.0	[6.0151424]	[100]	[10.203943]	[100]	[22072688]	[22072688]
152_5279	chr22	22490000	22490400	+	1000	47.0	[5.975493]	[68]	[]	[]	[22490155]	[]
152_5282	chr22	22823953	22824353	+	1000	47.0	[6.0151424]	[104]	[10.203943]	[104]	[22824127]	[22824127]
152_5289	chr3	43674813	43675213	+	1000	47.0	[10.935475]	[147]	[10.935475]	[147]	[43675046]	[43675046]
152_529	chr17	47946835	47947235	+	1000	115.0	[6.0151424]	[110]	[10.203943]	[110]	[47947039]	[47947039]
152_5292	chr3	60298031	60298431	+	1000	47.0	[6.0151424]	[89]	[10.203943]	[89]	[60298208]	[60298208]
152_5296	chr3	152825726	152826126	+	1000	47.0	[10.203943]	[92]	[6.0151424]	[92]	[152825877]	[152825877]
152_53	chr6	28980903	28981303	+	1000	269.0	[10.203943]	[97]	[6.0151424]	[97]	[28981097]	[28981097]
152_5304	chr3	191476399	191476799	+	1000	47.0	[10.203943]	[145]	[6.0151424]	[145]	[191476622]	[191476622]
152_5309	chr4	81747315	81747715	+	1000	47.0	[5.975493]	[227]	[]	[]	[81747560]	[]
152_531	chr18	35582219	35582619	+	1000	115.0	[5.975493, 10.203943]	[99, 106]	[6.0151424]	[106]	[35582407, 35582414]	[35582414]
152_5318	chr5	40847474	40847874	+	1000	47.0	[6.0151424]	[146]	[5.975493, 10.203943]	[80, 146]	[40847706]	[40847640, 40847706]
152_5324	chr5	142446038	142446438	+	1000	47.0	[10.203943]	[183]	[6.0151424]	[183]	[142446285]	[142446285]
152_5327	chr5	171477126	171477526	+	1000	47.0	[10.935475]	[99]	[10.935475]	[99]	[171477299]	[171477299]
152_5328	chr6	6557539	6557939	+	1000	47.0	[]	[]	[5.975493]	[117]	[]	[6557697]
152_533	chr2	24921126	24921526	+	1000	115.0	[5.975493, 10.935475]	[71, 83]	[5.975493, 10.935475]	[67, 83]	[24921290, 24921302]	[24921286, 24921302]
152_5336	chr6	27777718	27778118	+	1000	47.0	[]	[]	[5.975493]	[155]	[]	[27777933]
152_5338	chr6	34295790	34296190	+	1000	47.0	[6.0151424]	[114]	[10.203943]	[114]	[34295994]	[34295994]
152_5342	chr6	52330352	52330752	+	1000	47.0	[10.203943]	[87]	[5.975493, 6.0151424]	[83, 87]	[52330539]	[52330535, 52330539]
152_535	chr6	158242428	158242828	+	1000	115.0	[6.0151424]	[102]	[10.203943]	[102]	[158242618]	[158242618]
152_5350	chr6	134111003	134111403	+	1000	47.0	[5.975493, 5.975493]	[69, 125]	[]	[]	[134111171, 134111227]	[]
152_5352	chr6	135088630	135089030	+	1000	47.0	[10.203943, 10.203943]	[68, 72]	[6.0151424, 6.0151424]	[68, 72]	[135088795, 135088799]	[135088795, 135088799]
152_5359	chr6	147542453	147542853	+	1000	47.0	[6.0151424]	[96]	[10.203943]	[96]	[147542646]	[147542646]
152_5363	chr7	2859079	2859479	+	1000	47.0	[10.203943, 10.203943, 10.203943, 10.203943, 10.203943]	[80, 84, 88, 92, 96]	[6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424]	[80, 84, 88, 92, 96]	[2859254, 2859258, 2859262, 2859266, 2859270]	[2859254, 2859258, 2859262, 2859266, 2859270]
152_5370	chr7	66713677	66714077	+	1000	47.0	[6.0151424, 6.0151424]	[114, 118]	[10.203943, 10.203943]	[114, 118]	[66713870, 66713874]	[66713870, 66713874]
152_5379	chr7	143259942	143260342	+	1000	47.0	[10.203943]	[90]	[6.0151424]	[90]	[143260122]	[143260122]
152_538	chr1	31928622	31929022	+	1000	114.0	[10.203943]	[90]	[6.0151424]	[90]	[31928805]	[31928805]
152_5380	chr7	149146314	149146714	+	1000	47.0	[10.203943]	[161]	[6.0151424]	[161]	[149146555]	[149146555]
152_5382	chr8	17926727	17927127	+	1000	47.0	[]	[]	[5.975493]	[119]	[]	[17926918]
152_5383	chr8	21210282	21210682	+	1000	47.0	[6.0151424, 10.203943, 10.935475, 10.203943, 6.0151424, 10.203943, 10.935475, 10.203943, 6.0151424]	[108, 116, 120, 128, 132, 140, 144, 148, 158]	[10.203943, 6.0151424, 10.935475, 6.0151424, 10.203943, 6.0151424, 10.935475, 6.0151424, 10.203943]	[108, 116, 120, 128, 132, 140, 144, 148, 158]	[21210469, 21210477, 21210481, 21210489, 21210493, 21210501, 21210505, 21210509, 21210519]	[21210469, 21210477, 21210481, 21210489, 21210493, 21210501, 21210505, 21210509, 21210519]
152_5390	chr8	125541376	125541776	+	1000	47.0	[5.975493]	[78]	[]	[]	[125541538]	[]
152_5391	chr9	32579659	32580059	+	1000	47.0	[10.203943]	[88]	[6.0151424]	[88]	[32579843]	[32579843]
152_5392	chr9	100087912	100088312	+	1000	47.0	[10.203943]	[127]	[6.0151424]	[127]	[100088105]	[100088105]
152_5393	chr9	120742953	120743353	+	1000	47.0	[10.203943]	[143]	[6.0151424]	[143]	[120743186]	[120743186]
152_5398	chr9	131062855	131063255	+	1000	47.0	[10.203943]	[226]	[6.0151424]	[226]	[131063098]	[131063098]
152_54	chr1	3318345	3318745	+	1000	268.0	[6.0151424, 10.203943, 6.0151424, 5.975493, 10.203943, 6.0151424, 6.0151424]	[78, 96, 100, 107, 115, 130, 149]	[10.203943, 6.0151424, 10.203943, 6.0151424, 10.203943, 10.203943]	[78, 96, 100, 115, 130, 149]	[3318505, 3318523, 3318527, 3318534, 3318542, 3318557, 3318576]	[3318505, 3318523, 3318527, 3318542, 3318557, 3318576]
152_5401	chr9	131116467	131116867	+	1000	47.0	[6.0151424]	[138]	[10.203943]	[138]	[131116672]	[131116672]
152_5406	chr9	135952354	135952754	+	1000	47.0	[10.203943]	[163]	[6.0151424]	[163]	[135952591]	[135952591]
152_5407	chr9	137511739	137512139	+	1000	47.0	[10.203943]	[118]	[6.0151424]	[118]	[137511940]	[137511940]
152_5408	chrX	15492595	15492995	+	1000	47.0	[10.935475]	[123]	[10.935475]	[123]	[15492816]	[15492816]
152_5409	chrX	23740609	23741009	+	1000	47.0	[10.203943]	[90]	[6.0151424]	[90]	[23740799]	[23740799]
152_542	chr12	69348073	69348473	+	1000	114.0	[10.203943]	[100]	[6.0151424]	[100]	[69348270]	[69348270]
152_5423	chr1	40848492	40848892	+	1000	46.0	[6.0151424]	[94]	[10.203943]	[94]	[40848661]	[40848661]
152_5424	chr1	51964000	51964400	+	1000	46.0	[10.203943]	[97]	[6.0151424]	[97]	[51964187]	[51964187]
152_5426	chr1	61453138	61453538	+	1000	46.0	[10.203943]	[117]	[6.0151424]	[117]	[61453349]	[61453349]
152_5429	chr1	89804724	89805124	+	1000	46.0	[10.203943]	[194]	[6.0151424, 5.975493]	[194, 198]	[89804950]	[89804950, 89804954]
152_5440	chr1	160692296	160692696	+	1000	46.0	[10.203943]	[137]	[6.0151424]	[137]	[160692516]	[160692516]
152_5447	chr1	172719494	172719894	+	1000	46.0	[10.935475]	[183]	[10.935475]	[183]	[172719709]	[172719709]
152_5448	chr1	175154932	175155332	+	1000	46.0	[5.975493]	[124]	[]	[]	[175155146]	[]
152_545	chr6	109304355	109304755	+	1000	114.0	[6.0151424]	[104]	[10.203943]	[104]	[109304552]	[109304552]
152_5455	chr1	213015537	213015937	+	1000	46.0	[10.935475]	[120]	[10.935475]	[120]	[213015729]	[213015729]
152_5463	chr1	235502303	235502703	+	1000	46.0	[6.0151424]	[103]	[10.203943]	[103]	[235502505]	[235502505]
152_5465	chr1	245133990	245134390	+	1000	46.0	[10.935475, 10.935475]	[80, 93]	[10.935475, 10.935475]	[80, 93]	[245134168, 245134181]	[245134168, 245134181]
152_5467	chr10	26882028	26882428	+	1000	46.0	[10.203943]	[115]	[6.0151424]	[115]	[26882239]	[26882239]
152_5470	chr10	60768871	60769271	+	1000	46.0	[10.935475]	[170]	[10.935475]	[170]	[60769107]	[60769107]
152_5473	chr10	100374118	100374518	+	1000	46.0	[10.203943]	[169]	[6.0151424]	[169]	[100374367]	[100374367]
152_5474	chr10	110665127	110665527	+	1000	46.0	[10.935475]	[139]	[10.935475]	[139]	[110665358]	[110665358]
152_5482	chr11	65909311	65909711	+	1000	46.0	[10.935475, 10.203943]	[99, 131]	[10.935475, 6.0151424]	[99, 131]	[65909510, 65909542]	[65909510, 65909542]
152_5483	chr11	69689638	69690038	+	1000	46.0	[10.203943]	[145]	[6.0151424]	[145]	[69689872]	[69689872]
152_549	chr9	130869961	130870361	+	1000	114.0	[6.0151424]	[130]	[10.203943]	[130]	[130870181]	[130870181]
152_5495	chr12	95187536	95187936	+	1000	46.0	[10.203943]	[87]	[6.0151424]	[87]	[95187703]	[95187703]
152_55	chr3	45133704	45134104	+	1000	267.0	[10.203943, 5.975493]	[64, 152]	[6.0151424]	[64]	[45133857, 45133945]	[45133857]
152_5508	chr15	57029974	57030374	+	1000	46.0	[6.0151424, 6.0151424, 6.0151424]	[75, 87, 152]	[10.203943, 10.203943, 10.203943]	[75, 87, 152]	[57030145, 57030157, 57030222]	[57030145, 57030157, 57030222]
152_5512	chr15	75718842	75719242	+	1000	46.0	[10.935475]	[88]	[10.935475]	[88]	[75719028]	[75719028]
152_5522	chr16	69600093	69600493	+	1000	46.0	[10.203943, 6.0151424]	[112, 127]	[6.0151424, 10.203943]	[112, 127]	[69600281, 69600296]	[69600281, 69600296]
152_5524	chr16	84143796	84144196	+	1000	46.0	[10.203943, 10.203943, 10.203943]	[140, 144, 148]	[6.0151424, 6.0151424, 6.0151424]	[140, 144, 148]	[84144017, 84144021, 84144025]	[84144017, 84144021, 84144025]
152_5528	chr17	40854049	40854449	+	1000	46.0	[10.203943]	[120]	[6.0151424]	[120]	[40854238]	[40854238]
152_5529	chr17	44255831	44256231	+	1000	46.0	[5.975493, 5.975493, 5.975493, 6.0151424, 5.975493, 6.0151424, 5.975493, 5.975493, 5.975493, 5.975493]	[70, 85, 92, 96, 103, 107, 118, 122, 133, 145]	[10.203943, 10.203943]	[96, 107]	[44255985, 44256000, 44256007, 44256011, 44256018, 44256022, 44256033, 44256037, 44256048, 44256060]	[44256011, 44256022]
152_5530	chr17	44690113	44690513	+	1000	46.0	[6.0151424]	[117]	[10.203943]	[117]	[44690327]	[44690327]
152_5537	chr17	69857500	69857900	+	1000	46.0	[10.203943]	[105]	[6.0151424]	[105]	[69857704]	[69857704]
152_5538	chr17	76194054	76194454	+	1000	46.0	[6.0151424]	[113]	[10.203943]	[113]	[76194256]	[76194256]
152_554	chr1	211576730	211577130	+	1000	113.0	[6.0151424, 6.0151424, 6.0151424]	[78, 97, 129]	[10.203943, 10.203943, 10.203943]	[78, 97, 129]	[211576905, 211576924, 211576956]	[211576905, 211576924, 211576956]
152_5546	chr18	12621865	12622265	+	1000	46.0	[5.975493]	[108]	[]	[]	[12622059]	[]
152_5548	chr18	23487955	23488355	+	1000	46.0	[5.975493]	[219]	[]	[]	[23488177]	[]
152_5550	chr19	2520143	2520543	+	1000	46.0	[10.203943]	[101]	[6.0151424]	[101]	[2520311]	[2520311]
152_5553	chr19	14962250	14962650	+	1000	46.0	[10.935475, 10.935475]	[102, 120]	[10.935475, 10.935475]	[102, 120]	[14962451, 14962469]	[14962451, 14962469]
152_5554	chr19	28613857	28614257	+	1000	46.0	[10.203943]	[109]	[6.0151424]	[109]	[28614034]	[28614034]
152_5556	chr19	42244293	42244693	+	1000	46.0	[10.935475]	[109]	[10.935475]	[109]	[42244497]	[42244497]
152_5557	chr19	45273062	45273462	+	1000	46.0	[6.0151424]	[210]	[10.203943]	[210]	[45273310]	[45273310]
152_556	chr10	87547666	87548066	+	1000	113.0	[6.0151424, 6.0151424, 10.935475, 10.203943]	[79, 83, 118, 122]	[10.203943, 10.203943, 10.935475, 6.0151424]	[79, 83, 118, 122]	[87547837, 87547841, 87547876, 87547880]	[87547837, 87547841, 87547876, 87547880]
152_5564	chr2	55281311	55281711	+	1000	46.0	[]	[]	[5.975493]	[136]	[]	[55281511]
152_5569	chr2	66434966	66435366	+	1000	46.0	[10.935475]	[144]	[10.935475]	[144]	[66435199]	[66435199]
152_557	chr13	24505184	24505584	+	1000	113.0	[10.935475, 6.0151424]	[74, 100]	[10.935475, 10.203943]	[74, 100]	[24505355, 24505381]	[24505355, 24505381]
152_5570	chr2	89761168	89761568	+	1000	46.0	[10.203943, 10.935475, 10.203943, 10.203943, 10.203943]	[74, 78, 82, 93, 123]	[6.0151424, 10.935475, 6.0151424, 6.0151424, 6.0151424]	[74, 78, 82, 93, 123]	[89761332, 89761336, 89761340, 89761351, 89761381]	[89761332, 89761336, 89761340, 89761351, 89761381]
152_5578	chr2	170206247	170206647	+	1000	46.0	[6.0151424]	[142]	[10.203943]	[142]	[170206488]	[170206488]
152_5579	chr2	177593987	177594387	+	1000	46.0	[6.0151424]	[109]	[10.203943]	[109]	[177594187]	[177594187]
152_558	chr13	107900940	107901340	+	1000	113.0	[10.203943, 10.203943]	[115, 145]	[6.0151424, 6.0151424]	[115, 145]	[107901134, 107901164]	[107901134, 107901164]
152_5586	chr20	36079972	36080372	+	1000	46.0	[10.203943, 5.975493]	[122, 145]	[6.0151424]	[122]	[36080194, 36080217]	[36080194]
152_559	chr16	81035459	81035859	+	1000	113.0	[10.935475]	[78]	[5.975493, 10.935475]	[74, 78]	[81035637]	[81035633, 81035637]
152_5596	chr22	20498795	20499195	+	1000	46.0	[6.0151424]	[156]	[10.203943]	[156]	[20498964]	[20498964]
152_5597	chr22	20740497	20740897	+	1000	46.0	[]	[]	[5.975493]	[128]	[]	[20740712]
152_560	chr2	38475264	38475664	+	1000	113.0	[10.203943]	[106]	[6.0151424]	[106]	[38475453]	[38475453]
152_5603	chr22	21799711	21800111	+	1000	46.0	[10.203943]	[226]	[6.0151424]	[226]	[21799951]	[21799951]
152_5607	chr22	22011105	22011505	+	1000	46.0	[10.935475]	[132]	[10.935475]	[132]	[22011336]	[22011336]
152_5608	chr22	22039817	22040217	+	1000	46.0	[10.203943]	[98]	[6.0151424]	[98]	[22039980]	[22039980]
152_5613	chr22	22536781	22537181	+	1000	46.0	[10.203943]	[96]	[6.0151424]	[96]	[22536960]	[22536960]
152_5616	chr22	22859606	22860006	+	1000	46.0	[6.0151424]	[110]	[10.203943]	[110]	[22859803]	[22859803]
152_5619	chr22	22984851	22985251	+	1000	46.0	[6.0151424]	[195]	[10.203943]	[195]	[22985084]	[22985084]
152_5621	chr22	23022827	23023227	+	1000	46.0	[5.975493]	[134]	[]	[]	[23023053]	[]
152_5630	chr3	32177169	32177569	+	1000	46.0	[6.0151424]	[89]	[10.203943]	[89]	[32177353]	[32177353]
152_5634	chr3	46523923	46524323	+	1000	46.0	[10.203943]	[89]	[6.0151424]	[89]	[46524099]	[46524099]
152_564	chr22	22507735	22508135	+	1000	113.0	[10.203943]	[129]	[6.0151424]	[129]	[22507959]	[22507959]
152_5641	chr3	151674108	151674508	+	1000	46.0	[]	[]	[5.975493]	[66]	[]	[151674264]
152_5645	chr3	170765356	170765756	+	1000	46.0	[]	[]	[5.975493, 5.975493]	[91, 155]	[]	[170765532, 170765596]
152_5649	chr4	55670606	55671006	+	1000	46.0	[6.0151424]	[86]	[10.203943]	[86]	[55670784]	[55670784]
152_5654	chr4	176290476	176290876	+	1000	46.0	[5.975493]	[67]	[]	[]	[176290636]	[]
152_5655	chr5	32369756	32370156	+	1000	46.0	[]	[]	[5.975493]	[178]	[]	[32369973]
