#PeakID(python identify_motif.py ./ENCODE_processed_files/GABPA_idr.fa GABPA --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
0_30829	chr5	170097925	170098325	+	639	26.0	[]	[]	[11.24513]	[177]	[]	[170098152]
0_3083	chr17	42566903	42567303	+	1000	295.0	[8.332634, 7.122586]	[65, 99]	[]	[]	[42567067, 42567101]	[]
0_30830	chr5	172790000	172790400	+	600	26.0	[11.96591]	[170]	[7.3836083]	[113]	[172790228]	[172790171]
0_30832	chr6	10316507	10316907	+	601	26.0	[7.1642256]	[168]	[]	[]	[10316712]	[]
0_30833	chr6	11165247	11165647	+	622	26.0	[]	[]	[13.864238]	[121]	[]	[11165450]
0_30834	chr6	11388018	11388418	+	580	26.0	[6.580146]	[135]	[10.374664, 8.569641, 8.705017]	[154, 195, 211]	[11388172]	[11388191, 11388232, 11388248]
0_30835	chr6	13873703	13874103	+	578	26.0	[]	[]	[8.656132]	[162]	[]	[13873949]
0_30836	chr6	13924108	13924508	+	606	26.0	[6.7632093]	[178]	[]	[]	[13924359]	[]
0_3084	chr17	63741803	63742203	+	1000	295.0	[7.7496114]	[82]	[6.755474]	[140]	[63741982]	[63742040]
0_30840	chr6	27684494	27684894	+	622	26.0	[6.5702095]	[225]	[]	[]	[27684720]	[]
0_30844	chr6	39206190	39206590	+	595	26.0	[]	[]	[11.07903]	[186]	[]	[39206423]
0_30846	chr6	43356149	43356549	+	544	26.0	[]	[]	[16.797768]	[102]	[]	[43356343]
0_30851	chr6	53171820	53172220	+	604	26.0	[7.0781283, 12.479856]	[148, 215]	[]	[]	[53171997, 53172064]	[]
0_30855	chr6	112721410	112721810	+	540	26.0	[]	[]	[14.741034]	[91]	[]	[112721600]
0_30856	chr6	116631473	116631873	+	639	26.0	[9.725425]	[160]	[]	[]	[116631705]	[]
0_30857	chr6	136782375	136782775	+	607	26.0	[14.741034]	[115]	[]	[]	[136782565]	[]
0_30858	chr6	137772681	137773081	+	576	26.0	[]	[]	[7.1961875]	[185]	[]	[137772924]
0_30860	chr6	139442177	139442577	+	599	26.0	[]	[]	[6.6204314, 11.8865]	[158, 162]	[]	[139442341, 139442345]
0_30864	chr6	152301931	152302331	+	599	26.0	[9.358185]	[127]	[]	[]	[152302131]	[]
0_30869	chr7	2693782	2694182	+	611	26.0	[]	[]	[8.785288]	[222]	[]	[2694022]
0_3087	chr2	165293756	165294156	+	1000	295.0	[]	[]	[13.864238, 14.455669]	[91, 133]	[]	[165293935, 165293977]
0_30870	chr7	4683945	4684345	+	639	26.0	[10.951742, 8.775023]	[224, 239]	[]	[]	[4684173, 4684188]	[]
0_30871	chr7	5634229	5634629	+	549	26.0	[8.184149]	[203]	[]	[]	[5634470]	[]
0_30873	chr7	18666056	18666456	+	575	26.0	[]	[]	[7.2744613, 10.485287, 9.240441]	[133, 156, 186]	[]	[18666246, 18666269, 18666299]
0_30874	chr7	22565158	22565558	+	595	26.0	[6.7124143]	[131]	[8.748556]	[163]	[22565344]	[22565376]
0_30875	chr7	23475353	23475753	+	554	26.0	[]	[]	[6.6312723]	[217]	[]	[23475590]
0_30878	chr7	28186898	28187298	+	616	26.0	[6.5001817]	[162]	[]	[]	[28187095]	[]
0_30879	chr7	37660335	37660735	+	635	26.0	[]	[]	[6.5671253, 8.059889]	[129, 156]	[]	[37660530, 37660557]
0_3088	chr3	101676267	101676667	+	1000	295.0	[11.230427]	[59]	[]	[]	[101676422]	[]
0_30881	chr7	77698323	77698723	+	581	26.0	[]	[]	[13.885272]	[158]	[]	[77698487]
0_30884	chr7	95470492	95470892	+	602	26.0	[13.864238]	[87]	[]	[]	[95470667]	[]
0_30886	chr7	99150861	99151261	+	625	26.0	[6.5481195]	[153]	[]	[]	[99151108]	[]
0_30889	chr7	100825712	100826112	+	546	26.0	[7.914823]	[97]	[]	[]	[100825872]	[]
0_3089	chr6	28443325	28443725	+	1000	295.0	[]	[]	[8.683983]	[81]	[]	[28443492]
0_30895	chr7	117143067	117143467	+	575	26.0	[8.263244, 8.522615, 13.397782]	[102, 159, 165]	[]	[]	[117143246, 117143303, 117143309]	[]
0_30898	chr7	139107924	139108324	+	621	26.0	[]	[]	[10.374664]	[131]	[]	[139108100]
0_30899	chr7	139629324	139629724	+	578	26.0	[]	[]	[13.397782]	[154]	[]	[139629540]
0_309	chr7	108569561	108569961	+	1000	742.0	[8.705017]	[56]	[11.617513]	[102]	[108569714]	[108569760]
0_30900	chr7	142703532	142703932	+	628	26.0	[]	[]	[7.717047]	[100]	[]	[142703722]
0_30901	chr7	142964180	142964580	+	604	26.0	[]	[]	[6.734197]	[136]	[]	[142964403]
0_30902	chr7	149632633	149633033	+	573	26.0	[11.680546]	[136]	[]	[]	[149632819]	[]
0_30905	chr7	157555348	157555748	+	569	26.0	[8.46734]	[73]	[]	[]	[157555499]	[]
0_30906	chr8	9013355	9013755	+	563	26.0	[8.108106, 7.806834]	[137, 155]	[]	[]	[9013535, 9013553]	[]
0_30907	chr8	11244086	11244486	+	583	26.0	[6.7012587]	[147]	[]	[]	[11244328]	[]
0_30908	chr8	22137209	22137609	+	580	26.0	[]	[]	[6.540387]	[147]	[]	[22137425]
0_3091	chr17	40341143	40341543	+	1000	294.0	[8.628059]	[101]	[]	[]	[40341324]	[]
0_30911	chr8	29989274	29989674	+	607	26.0	[]	[]	[7.430582]	[99]	[]	[29989447]
0_30914	chr8	55844336	55844736	+	555	26.0	[10.183011]	[162]	[]	[]	[55844553]	[]
0_30915	chr8	60929371	60929771	+	574	26.0	[15.100268]	[129]	[12.479856]	[142]	[60929592]	[60929605]
0_30916	chr8	73892867	73893267	+	584	26.0	[]	[]	[11.8865]	[120]	[]	[73893084]
0_30918	chr8	85378128	85378528	+	587	26.0	[]	[]	[8.853755]	[129]	[]	[85378301]
0_3092	chr19	13102908	13103308	+	1000	294.0	[10.050995]	[196]	[]	[]	[13103155]	[]
0_30920	chr8	90279853	90280253	+	559	26.0	[8.629273]	[120]	[]	[]	[90280036]	[]
0_30922	chr8	100982377	100982777	+	631	26.0	[]	[]	[6.9723463]	[169]	[]	[100982606]
0_30923	chr8	140343335	140343735	+	611	26.0	[9.829299]	[127]	[]	[]	[140343553]	[]
0_30924	chr8	144466860	144467260	+	592	26.0	[7.1075187]	[111]	[6.487413]	[83]	[144467048]	[144467020]
0_30925	chr9	15618604	15619004	+	633	26.0	[9.887399]	[92]	[]	[]	[15618779]	[]
0_30928	chr9	38321295	38321695	+	553	26.0	[]	[]	[11.341048, 7.3535852]	[104, 129]	[]	[38321491, 38321516]
0_30929	chr9	87674633	87675033	+	611	26.0	[]	[]	[6.724421]	[122]	[]	[87674853]
0_3093	chr11	1262497	1262897	+	1000	293.0	[11.07903, 8.704684]	[137, 149]	[]	[]	[1262728, 1262740]	[]
0_30934	chr9	113627049	113627449	+	581	26.0	[8.478184, 8.29477, 8.9971]	[65, 118, 129]	[]	[]	[113627209, 113627262, 113627273]	[]
0_30935	chr9	127187232	127187632	+	572	26.0	[9.213668]	[211]	[]	[]	[127187448]	[]
0_30936	chr9	127224381	127224781	+	572	26.0	[]	[]	[9.669839]	[190]	[]	[127224624]
0_30937	chr9	127545556	127545956	+	553	26.0	[7.1398635]	[137]	[]	[]	[127545780]	[]
0_30941	chr9	130815980	130816380	+	622	26.0	[11.694756]	[208]	[]	[]	[130816216]	[]
0_30942	chr9	130885366	130885766	+	609	26.0	[]	[]	[10.330545]	[225]	[]	[130885600]
0_3095	chr15	43185235	43185635	+	1000	293.0	[]	[]	[11.02127]	[94]	[]	[43185416]
0_30951	chrX	37333380	37333780	+	577	26.0	[10.353631]	[142]	[]	[]	[37333602]	[]
0_30952	chrX	40117743	40118143	+	554	26.0	[]	[]	[12.447291]	[188]	[]	[40117933]
0_30954	chrX	102840784	102841184	+	607	26.0	[10.622659]	[120]	[8.42165]	[73]	[102841003]	[102840956]
0_30955	chrX	120498001	120498401	+	618	26.0	[]	[]	[6.819938]	[117]	[]	[120498159]
0_30956	chrX	120672010	120672410	+	540	26.0	[]	[]	[11.110148, 7.551757]	[107, 152]	[]	[120672198, 120672243]
0_30958	chrX	148310318	148310718	+	611	26.0	[]	[]	[10.353631]	[164]	[]	[148310521]
0_30959	chrX	154430461	154430861	+	595	26.0	[]	[]	[6.5708704]	[128]	[]	[154430668]
0_3096	chr17	17972640	17973040	+	1000	293.0	[6.6951857]	[154]	[8.323752]	[136]	[17972878]	[17972860]
0_30966	chr1	23497133	23497533	+	553	25.0	[]	[]	[10.993419]	[142]	[]	[23497358]
0_30968	chr1	29282795	29283195	+	558	25.0	[]	[]	[6.973317]	[202]	[]	[29283004]
0_30969	chr1	30727534	30727934	+	595	25.0	[]	[]	[7.8500643]	[118]	[]	[30727720]
0_30972	chr1	45864029	45864429	+	594	25.0	[10.605342]	[181]	[7.2638836]	[197]	[45864258]	[45864274]
0_30975	chr1	53957173	53957573	+	593	25.0	[13.864238]	[67]	[]	[]	[53957335]	[]
0_30976	chr1	54945134	54945534	+	564	25.0	[7.116778]	[88]	[7.5374146]	[62]	[54945319]	[54945293]
0_3098	chr19	7637556	7637956	+	1000	293.0	[8.787787]	[89]	[]	[]	[7637742]	[]
0_30980	chr1	117606550	117606950	+	568	25.0	[7.0517845]	[118]	[]	[]	[117606736]	[]
0_30981	chr1	174023375	174023775	+	546	25.0	[]	[]	[6.9395175]	[84]	[]	[174023554]
0_30986	chr1	201119267	201119667	+	576	25.0	[16.797768]	[156]	[]	[]	[201119490]	[]
0_30987	chr1	204338265	204338665	+	551	25.0	[]	[]	[16.797768]	[111]	[]	[204338449]
0_30989	chr1	207818308	207818708	+	562	25.0	[]	[]	[8.12728]	[117]	[]	[207818491]
0_3099	chr19	12790087	12790487	+	1000	293.0	[15.100268]	[156]	[8.12094]	[62]	[12790332]	[12790238]
0_30990	chr1	211614706	211615106	+	566	25.0	[6.8623395]	[83]	[]	[]	[211614879]	[]
0_30993	chr1	222711156	222711556	+	569	25.0	[]	[]	[10.464252]	[219]	[]	[222711405]
0_30998	chr10	621655	622055	+	548	25.0	[]	[]	[7.7049985]	[101]	[]	[621851]
0_31	chr1	11262594	11262994	+	1000	801.0	[9.268644, 9.59458]	[75, 87]	[]	[]	[11262769, 11262781]	[]
0_310	chr17	35578418	35578818	+	1000	741.0	[]	[]	[8.08774]	[74]	[]	[35578582]
0_31002	chr10	11163089	11163489	+	579	25.0	[8.032566]	[174]	[]	[]	[11163305]	[]
0_31004	chr10	22454910	22455310	+	547	25.0	[]	[]	[10.735237]	[156]	[]	[22455138]
0_31005	chr10	22672761	22673161	+	576	25.0	[7.2448907, 13.864238]	[97, 186]	[]	[]	[22672917, 22673006]	[]
0_31006	chr10	24988685	24989085	+	570	25.0	[]	[]	[11.8865]	[130]	[]	[24988883]
0_31009	chr10	40440953	40441353	+	564	25.0	[6.592336]	[82]	[]	[]	[40441134]	[]
0_3101	chr22	22156734	22157134	+	1000	293.0	[]	[]	[8.683983]	[103]	[]	[22156935]
0_31010	chr10	42623787	42624187	+	564	25.0	[]	[]	[8.0238]	[178]	[]	[42624016]
0_31012	chr10	64519838	64520238	+	540	25.0	[]	[]	[7.7312946, 6.490965]	[131, 172]	[]	[64520027, 64520068]
0_31014	chr10	79038311	79038711	+	541	25.0	[]	[]	[11.230427]	[191]	[]	[79038560]
0_31017	chr10	92691521	92691921	+	591	25.0	[]	[]	[6.8721423, 8.548608]	[145, 177]	[]	[92691713, 92691745]
0_31018	chr10	102927602	102928002	+	557	25.0	[8.348509]	[166]	[]	[]	[102927848]	[]
0_31019	chr10	114173618	114174018	+	544	25.0	[8.677165]	[176]	[6.651009, 7.441135]	[135, 141]	[114173839]	[114173798, 114173804]
0_3102	chr1	206575202	206575602	+	1000	292.0	[]	[]	[10.951742]	[71]	[]	[206575361]
0_31021	chr11	3643197	3643597	+	553	25.0	[]	[]	[7.4623065]	[150]	[]	[3643439]
0_31025	chr11	10021450	10021850	+	562	25.0	[]	[]	[10.650471, 8.004411]	[135, 168]	[]	[10021638, 10021671]
0_31026	chr11	10351463	10351863	+	566	25.0	[]	[]	[7.3139396]	[104]	[]	[10351660]
0_31028	chr11	32794449	32794849	+	602	25.0	[9.804404, 11.617513]	[101, 132]	[]	[]	[32794644, 32794675]	[]
0_3103	chr10	4333420	4333820	+	1000	292.0	[10.101244, 8.04451, 10.101244]	[113, 133, 153]	[]	[]	[4333625, 4333645, 4333665]	[]
0_31031	chr11	44322991	44323391	+	541	25.0	[]	[]	[7.063919]	[178]	[]	[44323218]
0_31033	chr11	61007356	61007756	+	556	25.0	[9.887399, 7.596274]	[109, 124]	[]	[]	[61007551, 61007566]	[]
0_31039	chr11	83118374	83118774	+	560	25.0	[10.020014]	[135]	[9.254243]	[121]	[83118601]	[83118587]
0_3104	chr13	99200494	99200894	+	1000	292.0	[8.853755]	[107]	[9.532927]	[122]	[99200698]	[99200713]
0_31040	chr11	85652851	85653251	+	568	25.0	[7.362634]	[115]	[]	[]	[85653036]	[]
0_31042	chr11	88424831	88425231	+	587	25.0	[]	[]	[13.885272, 8.403745]	[112, 164]	[]	[88425015, 88425067]
0_31045	chr11	124586315	124586715	+	566	25.0	[6.4939]	[93]	[9.352657]	[128]	[124586469]	[124586504]
0_31046	chr11	128830937	128831337	+	574	25.0	[11.543174]	[58]	[]	[]	[128831089]	[]
0_31049	chr12	22047440	22047840	+	560	25.0	[]	[]	[12.604423]	[134]	[]	[22047671]
0_31052	chr12	49306097	49306497	+	565	25.0	[8.952971]	[238]	[]	[]	[49306340]	[]
0_31053	chr12	50597442	50597842	+	576	25.0	[13.864238]	[129]	[]	[]	[50597664]	[]
0_31054	chr12	53093734	53094134	+	568	25.0	[11.543174, 9.52895]	[115, 129]	[]	[]	[53093937, 53093951]	[]
0_31057	chr12	92030515	92030915	+	593	25.0	[8.176619]	[220]	[6.8721423]	[201]	[92030739]	[92030720]
0_31059	chr12	104458597	104458997	+	592	25.0	[8.952971]	[84]	[6.5600133]	[94]	[104458772]	[104458782]
0_3106	chr8	70402180	70402580	+	1000	292.0	[]	[]	[6.891909]	[114]	[]	[70402392]
0_31060	chr12	104526216	104526616	+	550	25.0	[12.447291]	[132]	[]	[]	[104526433]	[]
0_31062	chr12	113271957	113272357	+	590	25.0	[]	[]	[8.973371, 12.187773]	[122, 146]	[]	[113272178, 113272202]
0_31064	chr13	16688823	16689223	+	559	25.0	[7.7312946]	[81]	[]	[]	[16689004]	[]
0_31065	chr13	81395330	81395730	+	565	25.0	[8.705017, 7.710133]	[120, 129]	[]	[]	[81395527, 81395536]	[]
0_31066	chr13	91358105	91358505	+	556	25.0	[6.7632093]	[124]	[]	[]	[91358318]	[]
0_31067	chr13	96783581	96783981	+	552	25.0	[]	[]	[6.8623395, 11.02127]	[88, 117]	[]	[96783751, 96783780]
0_3107	chr15	52679239	52679639	+	1000	291.0	[12.187773]	[106]	[]	[]	[52679433]	[]
0_31070	chr13	114064118	114064518	+	571	25.0	[]	[]	[15.100268]	[119]	[]	[114064323]
0_31071	chr14	23078500	23078900	+	581	25.0	[]	[]	[7.5501113]	[117]	[]	[23078669]
0_31072	chr14	23146335	23146735	+	557	25.0	[8.644198]	[111]	[]	[]	[23146494]	[]
0_31073	chr14	49599994	49600394	+	565	25.0	[]	[]	[10.937941]	[189]	[]	[49600191]
0_31075	chr14	75234347	75234747	+	543	25.0	[8.375894, 7.0370817]	[147, 151]	[]	[]	[75234564, 75234568]	[]
0_31078	chr14	103854776	103855176	+	560	25.0	[7.7140174]	[104]	[]	[]	[103854972]	[]
0_3108	chr17	74982131	74982531	+	1000	291.0	[16.797768]	[146]	[]	[]	[74982360]	[]
0_31080	chr15	44735570	44735970	+	557	25.0	[]	[]	[6.5600133]	[111]	[]	[44735753]
0_31082	chr15	63190402	63190802	+	567	25.0	[13.584]	[116]	[]	[]	[63190572]	[]
0_31083	chr15	63834799	63835199	+	570	25.0	[]	[]	[6.5422564]	[106]	[]	[63834995]
0_31086	chr16	137272	137672	+	542	25.0	[10.464252]	[93]	[]	[]	[137431]	[]
0_3109	chr19	35717504	35717904	+	1000	291.0	[6.8402514]	[144]	[]	[]	[35717746]	[]
0_31090	chr16	4885859	4886259	+	581	25.0	[9.560779]	[86]	[]	[]	[4886036]	[]
0_31092	chr16	11782987	11783387	+	545	25.0	[8.830417]	[119]	[]	[]	[11783154]	[]
0_31093	chr16	12089601	12090001	+	580	25.0	[13.885272]	[105]	[]	[]	[12089766]	[]
0_31094	chr16	12458472	12458872	+	562	25.0	[]	[]	[11.230427]	[108]	[]	[12458640]
0_31097	chr16	25225294	25225694	+	584	25.0	[6.5148845]	[137]	[]	[]	[25225492]	[]
0_31099	chr16	58344534	58344934	+	592	25.0	[]	[]	[13.28716]	[112]	[]	[58344736]
0_311	chr17	39687863	39688263	+	1000	741.0	[10.539888, 10.137757]	[108, 126]	[10.972914]	[121]	[39688066, 39688084]	[39688079]
0_3110	chr2	6865644	6866044	+	1000	291.0	[8.106905]	[150]	[]	[]	[6865875]	[]
0_31100	chr16	67514373	67514773	+	576	25.0	[12.044184]	[185]	[8.946981]	[131]	[67514585]	[67514531]
0_31101	chr16	70525017	70525417	+	561	25.0	[8.870481]	[153]	[]	[]	[70525247]	[]
0_31102	chr16	86755747	86756147	+	543	25.0	[]	[]	[7.8970804]	[131]	[]	[86755929]
0_31104	chr16	87585842	87586242	+	575	25.0	[]	[]	[6.5205355]	[214]	[]	[87586066]
0_31105	chr17	8300631	8301031	+	540	25.0	[]	[]	[7.5527945]	[90]	[]	[8300807]
0_31109	chr17	47810433	47810833	+	562	25.0	[7.330335]	[177]	[]	[]	[47810663]	[]
0_3111	chr2	55519416	55519816	+	1000	291.0	[11.02127]	[86]	[]	[]	[55519597]	[]
0_31113	chr17	75091497	75091897	+	542	25.0	[]	[]	[11.700283]	[65]	[]	[75091655]
0_31115	chr17	81090662	81091062	+	555	25.0	[7.382371]	[139]	[]	[]	[81090846]	[]
0_31116	chr18	1011226	1011626	+	595	25.0	[7.6141596]	[78]	[]	[]	[1011397]	[]
0_31117	chr18	1465771	1466171	+	562	25.0	[]	[]	[7.724173]	[115]	[]	[1465923]
0_3112	chr22	35399737	35400137	+	1000	291.0	[11.8865]	[93]	[]	[]	[35399920]	[]
0_31120	chr18	9823646	9824046	+	569	25.0	[]	[]	[8.245619]	[228]	[]	[9823895]
0_31121	chr18	11909064	11909464	+	577	25.0	[8.480988]	[84]	[]	[]	[11909215]	[]
0_31122	chr18	35042564	35042964	+	589	25.0	[6.9059434]	[94]	[11.807504]	[117]	[35042738]	[35042761]
0_31123	chr18	51528384	51528784	+	554	25.0	[14.741034]	[98]	[]	[]	[51528572]	[]
0_31124	chr18	55699210	55699610	+	548	25.0	[13.28716, 8.12728]	[100, 157]	[]	[]	[55699366, 55699423]	[]
0_31126	chr19	6697224	6697624	+	583	25.0	[6.808803, 15.100268]	[88, 94]	[]	[]	[6697404, 6697410]	[]
0_31127	chr19	14348446	14348846	+	551	25.0	[7.1111274]	[101]	[]	[]	[14348600]	[]
0_31128	chr19	15555619	15556019	+	565	25.0	[]	[]	[6.6124125]	[118]	[]	[15555796]
0_31129	chr19	15640491	15640891	+	545	25.0	[7.710133]	[156]	[]	[]	[15640711]	[]
0_31130	chr19	35167362	35167762	+	573	25.0	[]	[]	[11.543174]	[121]	[]	[35167518]
0_31131	chr19	41530690	41531090	+	559	25.0	[]	[]	[6.5372586]	[95]	[]	[41530862]
0_31132	chr19	49546977	49547377	+	550	25.0	[]	[]	[6.7632093, 8.677165]	[101, 128]	[]	[49547171, 49547198]
0_31135	chr2	3780679	3781079	+	563	25.0	[6.724421, 11.807504]	[171, 221]	[7.139903]	[210]	[3780876, 3780926]	[3780915]
0_31136	chr2	13018373	13018773	+	589	25.0	[]	[]	[7.408891, 11.589661]	[110, 141]	[]	[13018548, 13018579]
0_3114	chr11	64810574	64810974	+	1000	290.0	[9.737612]	[138]	[11.841372]	[92]	[64810811]	[64810765]
0_31140	chr2	37829171	37829571	+	577	25.0	[]	[]	[6.57086]	[152]	[]	[37829390]
0_31141	chr2	39494812	39495212	+	559	25.0	[]	[]	[8.4919]	[99]	[]	[39494974]
0_31142	chr2	42913427	42913827	+	549	25.0	[8.766753, 7.6839647]	[141, 155]	[]	[]	[42913602, 42913616]	[]
0_31143	chr2	46690919	46691319	+	542	25.0	[11.379836]	[106]	[]	[]	[46691070]	[]
0_31144	chr2	61991617	61992017	+	563	25.0	[7.484082]	[143]	[12.75817]	[90]	[61991849]	[61991796]
0_31148	chr2	74249400	74249800	+	549	25.0	[6.8605685]	[144]	[]	[]	[74249638]	[]
0_3115	chr11	69675140	69675540	+	1000	290.0	[10.539888]	[117]	[7.280992]	[121]	[69675347]	[69675351]
0_31150	chr2	119476286	119476686	+	562	25.0	[9.499273]	[173]	[]	[]	[119476496]	[]
0_31151	chr2	119699330	119699730	+	581	25.0	[]	[]	[13.397782]	[183]	[]	[119699565]
0_31153	chr2	151979703	151980103	+	566	25.0	[]	[]	[8.656132]	[131]	[]	[151979888]
0_31154	chr2	157464096	157464496	+	556	25.0	[10.782356]	[240]	[]	[]	[157464344]	[]
0_31157	chr2	177395426	177395826	+	553	25.0	[]	[]	[8.428553]	[146]	[]	[177395642]
0_31159	chr2	189002013	189002413	+	567	25.0	[12.1667385, 12.1667385]	[118, 161]	[]	[]	[189002190, 189002233]	[]
0_3116	chr19	6801471	6801871	+	1000	290.0	[10.381482]	[104]	[]	[]	[6801666]	[]
0_31160	chr2	189516528	189516928	+	541	25.0	[8.028062, 8.569641]	[148, 199]	[]	[]	[189516712, 189516763]	[]
0_31161	chr2	195487115	195487515	+	554	25.0	[6.6108727]	[154]	[]	[]	[195487280]	[]
0_31162	chr2	204692749	204693149	+	544	25.0	[7.6479983, 9.254243]	[111, 132]	[11.10404]	[72]	[204692948, 204692969]	[204692909]
0_31163	chr2	205680026	205680426	+	572	25.0	[6.9395175]	[90]	[12.1667385]	[106]	[205680207]	[205680223]
0_31164	chr2	208491595	208491995	+	585	25.0	[13.885272]	[132]	[]	[]	[208491810]	[]
0_31166	chr2	231575864	231576264	+	559	25.0	[]	[]	[11.07903, 14.337926]	[84, 139]	[]	[231576032, 231576087]
0_31167	chr20	18650287	18650687	+	549	25.0	[7.7694464]	[125]	[]	[]	[18650496]	[]
0_31168	chr20	31917977	31918377	+	555	25.0	[8.588806]	[181]	[]	[]	[31918189]	[]
0_3117	chr19	13847588	13847988	+	1000	290.0	[16.797768]	[117]	[]	[]	[13847798]	[]
0_31171	chr20	37584367	37584767	+	568	25.0	[]	[]	[7.2982693, 8.478184]	[132, 159]	[]	[37584544, 37584571]
0_31174	chr20	44690981	44691381	+	540	25.0	[13.315012]	[124]	[]	[]	[44691200]	[]
0_31175	chr20	48760405	48760805	+	582	25.0	[14.504025]	[190]	[]	[]	[48760604]	[]
0_31177	chr20	50724799	50725199	+	563	25.0	[12.028045]	[160]	[]	[]	[50724975]	[]
0_3118	chr19	19388545	19388945	+	1000	290.0	[16.797768]	[80]	[]	[]	[19388721]	[]
0_31180	chr20	62530619	62531019	+	557	25.0	[6.6557074]	[117]	[]	[]	[62530786]	[]
0_31181	chr21	14736378	14736778	+	551	25.0	[6.8715696]	[215]	[]	[]	[14736617]	[]
0_31182	chr21	34640544	34640944	+	547	25.0	[7.7146797]	[103]	[]	[]	[34640709]	[]
0_31184	chr21	34937924	34938324	+	578	25.0	[]	[]	[9.229938]	[220]	[]	[34938147]
0_31186	chr21	44653099	44653499	+	581	25.0	[]	[]	[7.300838]	[95]	[]	[44653274]
0_31187	chr22	19266619	19267019	+	549	25.0	[]	[]	[6.9985275]	[133]	[]	[19266821]
0_31188	chr22	19434615	19435015	+	571	25.0	[]	[]	[7.8419166]	[117]	[]	[19434804]
0_3119	chr19	35545306	35545706	+	1000	290.0	[]	[]	[9.157671]	[85]	[]	[35545491]
0_31193	chr22	21820077	21820477	+	555	25.0	[7.987796]	[194]	[]	[]	[21820318]	[]
0_31195	chr22	22697334	22697734	+	564	25.0	[11.089114]	[114]	[]	[]	[22697525]	[]
0_31196	chr22	22767874	22768274	+	564	25.0	[]	[]	[7.8698606]	[143]	[]	[22768097]
0_31197	chr22	23111055	23111455	+	545	25.0	[8.501582]	[107]	[]	[]	[23111214]	[]
0_31199	chr22	24445606	24446006	+	598	25.0	[]	[]	[12.044184]	[135]	[]	[24445839]
0_312	chr20	50958583	50958983	+	1000	741.0	[8.19779]	[148]	[7.4689865, 7.139903]	[127, 152]	[50958823]	[50958802, 50958827]
0_3120	chr7	78019722	78020122	+	1000	290.0	[9.560779]	[100]	[]	[]	[78019921]	[]
0_31200	chr22	40728684	40729084	+	547	25.0	[]	[]	[7.3897166]	[157]	[]	[40728931]
0_31202	chr3	4633321	4633721	+	570	25.0	[11.124158]	[108]	[]	[]	[4633526]	[]
0_31204	chr3	8563663	8564063	+	599	25.0	[]	[]	[8.166069]	[132]	[]	[8563838]
0_31211	chr3	44232337	44232737	+	566	25.0	[14.504025]	[178]	[]	[]	[44232578]	[]
0_31213	chr3	46349717	46350117	+	568	25.0	[]	[]	[11.482137]	[94]	[]	[46349904]
0_31216	chr3	62922389	62922789	+	571	25.0	[13.584, 8.785288]	[98, 144]	[]	[]	[62922542, 62922588]	[]
0_31217	chr3	114152582	114152982	+	586	25.0	[11.42543]	[99]	[]	[]	[114152780]	[]
0_31218	chr3	141012527	141012927	+	554	25.0	[6.6261353]	[136]	[9.499273]	[94]	[141012754]	[141012712]
0_31219	chr3	141644877	141645277	+	555	25.0	[]	[]	[11.700283]	[106]	[]	[141645048]
0_3122	chr1	45339980	45340380	+	1000	289.0	[6.79308]	[111]	[]	[]	[45340174]	[]
0_31220	chr3	149272970	149273370	+	586	25.0	[9.8456745]	[106]	[]	[]	[149273148]	[]
0_31221	chr3	149464933	149465333	+	566	25.0	[]	[]	[11.10404]	[110]	[]	[149465140]
0_31223	chr3	167886773	167887173	+	588	25.0	[7.4689865]	[128]	[]	[]	[167886966]	[]
0_31224	chr3	170360914	170361314	+	576	25.0	[13.043534]	[104]	[7.4114175]	[142]	[170361065]	[170361103]
0_31225	chr3	171838224	171838624	+	568	25.0	[13.397782, 7.551757]	[160, 181]	[]	[]	[171838425, 171838446]	[]
0_31226	chr3	180912136	180912536	+	574	25.0	[]	[]	[6.6101136]	[90]	[]	[180912317]
0_31228	chr3	185423168	185423568	+	563	25.0	[]	[]	[11.258278]	[96]	[]	[185423345]
0_31229	chr3	187098878	187099278	+	544	25.0	[]	[]	[11.543174]	[113]	[]	[187099060]
0_3123	chr1	212242177	212242577	+	1000	289.0	[7.591153, 7.6212845]	[109, 120]	[]	[]	[212242379, 212242390]	[]
0_31230	chr4	980697	981097	+	547	25.0	[]	[]	[7.376844]	[101]	[]	[980872]
0_31231	chr4	6999161	6999561	+	591	25.0	[8.670533]	[221]	[]	[]	[6999395]	[]
0_31232	chr4	38328260	38328660	+	566	25.0	[13.885272]	[162]	[]	[]	[38328494]	[]
0_31237	chr4	78781993	78782393	+	544	25.0	[12.187773]	[112]	[]	[]	[78782199]	[]
0_31238	chr4	146520791	146521191	+	558	25.0	[8.356729]	[141]	[]	[]	[146520944]	[]
0_31242	chr4	184145154	184145554	+	549	25.0	[10.073393]	[139]	[]	[]	[184145328]	[]
0_31243	chr4	187302491	187302891	+	560	25.0	[10.353631]	[73]	[13.043534, 8.94816]	[108, 144]	[187302661]	[187302696, 187302732]
0_31248	chr5	55146546	55146946	+	567	25.0	[]	[]	[6.8788614]	[148]	[]	[55146780]
