#PeakID(python identify_motif.py ./ENCODE_processed_files/RUNX1_idr.fa RUNX1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
39_37793	chr2	216682398	216682798	+	679	23.0	[8.892592]	[156]	[]	[]	[216682639]	[]
39_37794	chr2	217162488	217162888	+	560	23.0	[10.586677]	[135]	[]	[]	[217162701]	[]
39_37798	chr2	218648515	218648915	+	625	23.0	[8.260495]	[75]	[]	[]	[218648671]	[]
39_37802	chr2	223930512	223930912	+	629	23.0	[10.370103]	[117]	[12.064187]	[200]	[223930668]	[223930751]
39_37803	chr2	224585690	224586090	+	640	23.0	[8.017088]	[174]	[]	[]	[224585936]	[]
39_37810	chr20	330473	330873	+	589	23.0	[8.260495, 7.3683157]	[131, 182]	[]	[]	[330635, 330686]	[]
39_37811	chr20	3676615	3677015	+	624	23.0	[7.7944894]	[142]	[]	[]	[3676849]	[]
39_37818	chr20	25863470	25863870	+	610	23.0	[]	[]	[8.329008]	[93]	[]	[25863663]
39_37825	chr20	33947670	33948070	+	695	23.0	[]	[]	[7.2151175]	[148]	[]	[33947860]
39_37829	chr20	35091748	35092148	+	632	23.0	[]	[]	[7.748347]	[188]	[]	[35091994]
39_37830	chr20	36571646	36572046	+	648	23.0	[]	[]	[12.064187]	[180]	[]	[36571869]
39_37834	chr20	37345124	37345524	+	599	23.0	[8.892592]	[178]	[]	[]	[37345308]	[]
39_37835	chr20	37626953	37627353	+	663	23.0	[]	[]	[8.329008]	[101]	[]	[37627147]
39_37838	chr20	38932514	38932914	+	668	23.0	[8.892592, 7.151105]	[120, 164]	[]	[]	[38932668, 38932712]	[]
39_37839	chr20	40962968	40963368	+	626	23.0	[]	[]	[8.892592]	[117]	[]	[40963154]
39_37843	chr20	45884874	45885274	+	666	23.0	[8.044104, 8.044104]	[192, 198]	[]	[]	[45885069, 45885075]	[]
39_37849	chr20	50061783	50062183	+	678	23.0	[8.329008]	[187]	[10.586677]	[199]	[50062012]	[50062024]
39_37855	chr20	51528893	51529293	+	617	23.0	[]	[]	[7.748347, 8.017088]	[208, 221]	[]	[51529121, 51529134]
39_37859	chr20	59031352	59031752	+	684	23.0	[8.502309]	[198]	[]	[]	[59031593]	[]
39_37867	chr20	64054364	64054764	+	653	23.0	[8.017088]	[181]	[]	[]	[64054570]	[]
39_37868	chr20	64079566	64079966	+	565	23.0	[7.7944894]	[129]	[]	[]	[64079762]	[]
39_37874	chr21	32547613	32548013	+	687	23.0	[8.329008]	[169]	[]	[]	[32547859]	[]
39_37875	chr21	32624688	32625088	+	669	23.0	[12.064187]	[78]	[]	[]	[32624852]	[]
39_37887	chr21	35614370	35614770	+	655	23.0	[]	[]	[8.017088]	[215]	[]	[35614592]
39_37888	chr21	36297787	36298187	+	555	23.0	[7.2151175]	[148]	[]	[]	[36298002]	[]
39_37890	chr21	36426948	36427348	+	644	23.0	[]	[]	[7.397283]	[186]	[]	[36427169]
39_37904	chr21	42840461	42840861	+	713	23.0	[8.329008, 8.329008, 8.329008]	[163, 168, 189]	[]	[]	[42840660, 42840665, 42840686]	[]
39_37906	chr21	43832639	43833039	+	734	23.0	[8.260495]	[118]	[]	[]	[43832853]	[]
39_37912	chr21	45590206	45590606	+	685	23.0	[8.044104]	[154]	[]	[]	[45590396]	[]
39_37916	chr21	46457140	46457540	+	659	23.0	[]	[]	[10.586677]	[125]	[]	[46457363]
39_37917	chr21	46655996	46656396	+	659	23.0	[10.586677]	[119]	[]	[]	[46656199]	[]
39_37919	chr22	16440829	16441229	+	645	23.0	[8.044104]	[143]	[]	[]	[16441049]	[]
39_37923	chr22	16687751	16688151	+	689	23.0	[]	[]	[8.017088]	[96]	[]	[16687925]
39_37934	chr22	19442802	19443202	+	607	23.0	[]	[]	[10.370103]	[88]	[]	[19442963]
39_37936	chr22	19598928	19599328	+	621	23.0	[]	[]	[7.151105, 10.370103]	[71, 131]	[]	[19599089, 19599149]
39_3794	chr17	44389743	44390143	+	1000	52.0	[8.329008]	[99]	[8.892592]	[117]	[44389911]	[44389929]
39_37947	chr22	22275820	22276220	+	603	23.0	[]	[]	[8.017088]	[138]	[]	[22276029]
39_37949	chr22	27669419	27669819	+	653	23.0	[]	[]	[9.738007]	[147]	[]	[27669638]
39_37958	chr22	32482697	32483097	+	564	23.0	[10.586677]	[158]	[]	[]	[32482942]	[]
39_37959	chr22	35209302	35209702	+	597	23.0	[]	[]	[7.2151175]	[221]	[]	[35209552]
39_37962	chr22	37309559	37309959	+	580	23.0	[]	[]	[8.892592]	[118]	[]	[37309740]
39_37963	chr22	37696713	37697113	+	663	23.0	[7.748347]	[130]	[]	[]	[37696899]	[]
39_37971	chr22	39994004	39994404	+	695	23.0	[8.502309]	[114]	[8.017088]	[194]	[39994171]	[39994251]
39_37972	chr22	41565551	41565951	+	629	23.0	[8.017088]	[179]	[]	[]	[41565786]	[]
39_37973	chr22	41725452	41725852	+	690	23.0	[]	[]	[10.370103]	[61]	[]	[41725604]
39_37974	chr22	41907485	41907885	+	592	23.0	[7.151105]	[139]	[8.260495]	[110]	[41907708]	[41907679]
39_37977	chr22	46268312	46268712	+	654	23.0	[]	[]	[8.329008]	[170]	[]	[46268543]
39_37978	chr22	50338666	50339066	+	657	23.0	[8.329008, 8.329008, 8.329008, 8.909202, 8.329008, 8.909202]	[141, 152, 159, 175, 209, 218]	[]	[]	[50338830, 50338841, 50338848, 50338864, 50338898, 50338907]	[]
39_3798	chr17	78272160	78272560	+	1000	52.0	[]	[]	[7.2151175]	[164]	[]	[78272386]
39_37999	chr3	12997971	12998371	+	624	23.0	[8.329008]	[206]	[8.017088]	[186]	[12998210]	[12998190]
39_380	chr18	9803406	9803806	+	1000	106.0	[8.329008]	[132]	[]	[]	[9803631]	[]
39_38002	chr3	13344775	13345175	+	540	23.0	[]	[]	[9.738007]	[182]	[]	[13345003]
39_38011	chr3	14383589	14383989	+	665	23.0	[8.892592]	[111]	[10.586677]	[84]	[14383783]	[14383756]
39_38012	chr3	14430064	14430464	+	652	23.0	[7.7944894]	[156]	[]	[]	[14430276]	[]
39_38015	chr3	15287585	15287985	+	667	23.0	[]	[]	[12.064187]	[173]	[]	[15287817]
39_38026	chr3	36904570	36904970	+	550	23.0	[]	[]	[7.151105]	[152]	[]	[36904727]
39_38028	chr3	37163194	37163594	+	597	23.0	[]	[]	[8.909202, 8.909202]	[151, 192]	[]	[37163404, 37163445]
39_38032	chr3	40204272	40204672	+	554	23.0	[]	[]	[8.892592]	[107]	[]	[40204478]
39_38035	chr3	41581635	41582035	+	588	23.0	[10.370103]	[233]	[]	[]	[41581885]	[]
39_38038	chr3	42023374	42023774	+	631	23.0	[9.738007]	[146]	[]	[]	[42023562]	[]
39_38043	chr3	43644567	43644967	+	630	23.0	[7.748347]	[131]	[]	[]	[43644750]	[]
39_38051	chr3	44965273	44965673	+	567	23.0	[7.2151175]	[145]	[]	[]	[44965487]	[]
39_38052	chr3	45063669	45064069	+	656	23.0	[]	[]	[8.329008]	[53]	[]	[45063820]
39_38054	chr3	45093874	45094274	+	628	23.0	[7.397283]	[82]	[]	[]	[45094032]	[]
39_38060	chr3	46484234	46484634	+	642	23.0	[8.044104]	[163]	[]	[]	[46484454]	[]
39_38067	chr3	47722723	47723123	+	627	23.0	[7.7944894]	[116]	[]	[]	[47722905]	[]
39_38087	chr3	58081943	58082343	+	641	23.0	[]	[]	[8.329008]	[125]	[]	[58082094]
39_3809	chr19	8240301	8240701	+	1000	52.0	[12.064187]	[69]	[]	[]	[8240452]	[]
39_38090	chr3	67011952	67012352	+	678	23.0	[]	[]	[10.370103]	[97]	[]	[67012135]
39_38100	chr3	126472226	126472626	+	650	23.0	[]	[]	[8.329008]	[198]	[]	[126472473]
39_38105	chr3	139297521	139297921	+	598	23.0	[8.260495]	[145]	[]	[]	[139297762]	[]
39_38107	chr3	143245707	143246107	+	705	23.0	[]	[]	[8.892592]	[65]	[]	[143245861]
39_38110	chr3	153038804	153039204	+	701	23.0	[9.738007]	[155]	[8.909202]	[117]	[153039051]	[153039013]
39_38116	chr3	170726517	170726917	+	573	23.0	[10.370103]	[147]	[]	[]	[170726749]	[]
39_38122	chr3	183227484	183227884	+	603	23.0	[8.502309]	[115]	[]	[]	[183227695]	[]
39_38123	chr3	183878104	183878504	+	641	23.0	[]	[]	[8.329008]	[171]	[]	[183878322]
39_3813	chr19	14785198	14785598	+	1000	52.0	[]	[]	[8.502309]	[92]	[]	[14785357]
39_38134	chr3	195748695	195749095	+	576	23.0	[]	[]	[8.892592]	[148]	[]	[195748884]
39_38141	chr3	197433583	197433983	+	633	23.0	[7.2151175]	[125]	[]	[]	[197433801]	[]
39_38144	chr3	197737693	197738093	+	656	23.0	[7.748347]	[136]	[]	[]	[197737882]	[]
39_38153	chr4	2389594	2389994	+	631	23.0	[]	[]	[8.017088]	[223]	[]	[2389845]
39_38157	chr4	5050401	5050801	+	645	23.0	[7.397283]	[106]	[]	[]	[5050596]	[]
39_38160	chr4	10171008	10171408	+	635	23.0	[10.586677]	[154]	[]	[]	[10171226]	[]
39_38162	chr4	24805547	24805947	+	669	23.0	[]	[]	[10.586677, 8.017088]	[148, 214]	[]	[24805699, 24805765]
39_38166	chr4	40239490	40239890	+	600	23.0	[]	[]	[7.7944894]	[204]	[]	[40239702]
39_38167	chr4	40553908	40554308	+	708	23.0	[]	[]	[7.7944894]	[89]	[]	[40554082]
39_38172	chr4	48623433	48623833	+	692	23.0	[7.151105]	[145]	[]	[]	[48623668]	[]
39_38175	chr4	55625688	55626088	+	607	23.0	[]	[]	[8.329008]	[118]	[]	[55625882]
39_38178	chr4	67300419	67300819	+	599	23.0	[8.329008]	[102]	[]	[]	[67300614]	[]
39_3818	chr19	18743238	18743638	+	1000	52.0	[]	[]	[8.260495]	[114]	[]	[18743429]
39_38181	chr4	72505283	72505683	+	693	23.0	[]	[]	[7.151105]	[208]	[]	[72505523]
39_38188	chr4	78720160	78720560	+	608	23.0	[8.892592]	[98]	[8.892592]	[101]	[78720323]	[78720326]
39_38190	chr4	88814116	88814516	+	635	23.0	[]	[]	[10.370103]	[129]	[]	[88814307]
39_38197	chr4	122117733	122118133	+	672	23.0	[]	[]	[12.064187]	[135]	[]	[122117957]
39_38206	chr4	158769249	158769649	+	663	23.0	[10.370103]	[163]	[]	[]	[158769483]	[]
39_38207	chr4	159017865	159018265	+	700	23.0	[]	[]	[9.738007]	[178]	[]	[159018055]
39_3821	chr19	48891920	48892320	+	1000	52.0	[]	[]	[8.502309]	[113]	[]	[48892119]
39_38210	chr4	184686084	184686484	+	605	23.0	[7.7944894, 8.260495]	[74, 101]	[]	[]	[184686250, 184686277]	[]
39_38211	chr4	186501601	186502001	+	596	23.0	[]	[]	[8.892592]	[114]	[]	[186501786]
39_38215	chr5	997114	997514	+	704	23.0	[]	[]	[8.892592]	[160]	[]	[997363]
39_38218	chr5	8012324	8012724	+	548	23.0	[]	[]	[7.748347]	[148]	[]	[8012538]
39_38221	chr5	10376989	10377389	+	554	23.0	[8.892592, 10.370103]	[221, 237]	[]	[]	[10377220, 10377236]	[]
39_38223	chr5	10536433	10536833	+	703	23.0	[]	[]	[10.370103]	[118]	[]	[10536649]
39_38228	chr5	36237667	36238067	+	635	23.0	[7.151105]	[112]	[7.3683157]	[124]	[36237841]	[36237853]
39_38231	chr5	39193494	39193894	+	680	23.0	[]	[]	[8.909202]	[133]	[]	[39193704]
39_38237	chr5	62271300	62271700	+	617	23.0	[8.017088, 7.3683157]	[152, 203]	[]	[]	[62271462, 62271513]	[]
39_38239	chr5	68433228	68433628	+	616	23.0	[]	[]	[8.892592]	[244]	[]	[68433473]
39_3824	chr2	6887638	6888038	+	1000	52.0	[8.329008]	[103]	[]	[]	[6887814]	[]
39_38246	chr5	78985673	78986073	+	594	23.0	[]	[]	[8.017088]	[128]	[]	[78985891]
39_38253	chr5	96811530	96811930	+	647	23.0	[]	[]	[10.586677]	[132]	[]	[96811730]
39_38256	chr5	109388153	109388553	+	635	23.0	[]	[]	[7.3683157]	[184]	[]	[109388383]
39_38259	chr5	119303216	119303616	+	554	23.0	[9.738007]	[162]	[]	[]	[119303467]	[]
39_3826	chr2	43210586	43210986	+	1000	52.0	[]	[]	[8.017088, 8.329008]	[164, 192]	[]	[43210792, 43210820]
39_38275	chr5	135439922	135440322	+	653	23.0	[8.260495]	[111]	[]	[]	[135440107]	[]
39_38279	chr5	139677859	139678259	+	654	23.0	[]	[]	[8.260495]	[159]	[]	[139678069]
39_3828	chr2	86189395	86189795	+	1000	52.0	[]	[]	[12.064187]	[96]	[]	[86189550]
39_38281	chr5	140169604	140170004	+	622	23.0	[]	[]	[8.892592]	[113]	[]	[140169778]
39_38286	chr5	142598075	142598475	+	721	23.0	[]	[]	[8.892592]	[61]	[]	[142598236]
39_38287	chr5	143209266	143209666	+	624	23.0	[7.397283]	[155]	[]	[]	[143209509]	[]
39_38290	chr5	149366002	149366402	+	698	23.0	[]	[]	[8.044104]	[203]	[]	[149366233]
39_38293	chr5	150616018	150616418	+	576	23.0	[]	[]	[10.586677]	[141]	[]	[150616259]
39_38297	chr5	151097701	151098101	+	666	23.0	[7.7944894]	[71]	[]	[]	[151097870]	[]
39_38300	chr5	154206703	154207103	+	623	23.0	[]	[]	[10.370103]	[115]	[]	[154206896]
39_38304	chr5	157362107	157362507	+	670	23.0	[9.738007]	[137]	[]	[]	[157362339]	[]
39_38308	chr5	160188047	160188447	+	710	23.0	[]	[]	[10.370103]	[193]	[]	[160188278]
39_38309	chr5	160363725	160364125	+	673	23.0	[]	[]	[10.586677]	[146]	[]	[160363939]
39_3831	chr2	157327524	157327924	+	1000	52.0	[8.892592]	[105]	[]	[]	[157327710]	[]
39_38318	chr5	173592067	173592467	+	608	23.0	[]	[]	[8.329008]	[87]	[]	[173592244]
39_38325	chr5	176533722	176534122	+	648	23.0	[]	[]	[7.2151175]	[86]	[]	[176533879]
39_38329	chr5	178116513	178116913	+	721	23.0	[12.064187]	[71]	[]	[]	[178116669]	[]
39_38333	chr5	180105771	180106171	+	661	23.0	[]	[]	[8.017088]	[119]	[]	[180105972]
39_38335	chr5	180605908	180606308	+	631	23.0	[7.2151175]	[123]	[]	[]	[180606084]	[]
39_38344	chr6	3278145	3278545	+	646	23.0	[7.151105]	[103]	[10.370103]	[92]	[3278347]	[3278336]
39_38353	chr6	4682733	4683133	+	629	23.0	[12.064187]	[101]	[]	[]	[4682932]	[]
39_38368	chr6	13359863	13360263	+	621	23.0	[]	[]	[10.370103]	[96]	[]	[13360037]
39_38371	chr6	13708093	13708493	+	559	23.0	[10.586677]	[161]	[]	[]	[13708302]	[]
39_38375	chr6	14240446	14240846	+	677	23.0	[12.064187, 10.370103]	[131, 153]	[]	[]	[14240665, 14240687]	[]
39_38381	chr6	15395461	15395861	+	692	23.0	[]	[]	[8.260495]	[125]	[]	[15395643]
39_38387	chr6	15904403	15904803	+	549	23.0	[]	[]	[8.017088]	[194]	[]	[15904610]
39_38394	chr6	17635351	17635751	+	657	23.0	[8.017088]	[220]	[]	[]	[17635573]	[]
39_38395	chr6	17699450	17699850	+	603	23.0	[]	[]	[8.329008]	[163]	[]	[17699640]
39_38397	chr6	17701802	17702202	+	617	23.0	[7.397283, 7.748347]	[110, 144]	[]	[]	[17702002, 17702036]	[]
39_384	chr5	133932646	133933046	+	1000	106.0	[]	[]	[12.064187]	[64]	[]	[133932809]
39_3840	chr20	33690052	33690452	+	1000	52.0	[10.370103]	[105]	[]	[]	[33690217]	[]
39_38402	chr6	24773468	24773868	+	583	23.0	[7.397283]	[102]	[]	[]	[24773651]	[]
39_38407	chr6	26280612	26281012	+	635	23.0	[]	[]	[8.260495]	[206]	[]	[26280847]
39_38415	chr6	26745398	26745798	+	633	23.0	[]	[]	[8.260495]	[187]	[]	[26745601]
39_38420	chr6	27651274	27651674	+	600	23.0	[7.748347]	[214]	[]	[]	[27651518]	[]
39_38423	chr6	28215308	28215708	+	604	23.0	[7.7944894]	[134]	[]	[]	[28215522]	[]
39_38428	chr6	29834754	29835154	+	634	23.0	[]	[]	[8.329008]	[128]	[]	[29834967]
39_38435	chr6	31475054	31475454	+	696	23.0	[10.370103]	[75]	[]	[]	[31475214]	[]
39_38436	chr6	31562482	31562882	+	618	23.0	[]	[]	[8.502309]	[182]	[]	[31562688]
39_38445	chr6	32110548	32110948	+	699	23.0	[8.329008, 10.370103, 8.892592, 8.892592]	[115, 151, 157, 183]	[]	[]	[32110723, 32110759, 32110765, 32110791]	[]
39_38446	chr6	32170343	32170743	+	719	23.0	[]	[]	[8.260495]	[193]	[]	[32170540]
39_38454	chr6	34240864	34241264	+	647	23.0	[9.738007]	[131]	[]	[]	[34241036]	[]
39_38455	chr6	34295806	34296206	+	638	23.0	[]	[]	[8.329008]	[133]	[]	[34295969]
39_38456	chr6	34320872	34321272	+	598	23.0	[]	[]	[8.502309]	[114]	[]	[34321044]
39_38460	chr6	34526088	34526488	+	674	23.0	[]	[]	[8.502309]	[94]	[]	[34526265]
39_38463	chr6	35173300	35173700	+	636	23.0	[]	[]	[10.370103]	[155]	[]	[35173516]
39_38465	chr6	35691502	35691902	+	646	23.0	[7.151105]	[177]	[7.397283, 8.017088]	[130, 170]	[35691713]	[35691666, 35691706]
39_38470	chr6	36618918	36619318	+	685	23.0	[]	[]	[9.738007]	[148]	[]	[36619132]
39_38481	chr6	41320517	41320917	+	668	23.0	[8.017088]	[83]	[]	[]	[41320690]	[]
39_38482	chr6	41763712	41764112	+	549	23.0	[]	[]	[8.260495]	[147]	[]	[41763932]
39_38483	chr6	42008983	42009383	+	624	23.0	[8.329008]	[162]	[7.7944894]	[181]	[42009201]	[42009220]
39_38489	chr6	42914462	42914862	+	574	23.0	[8.329008, 10.586677]	[75, 91]	[]	[]	[42914614, 42914630]	[]
39_38491	chr6	43266877	43267277	+	643	23.0	[8.892592]	[122]	[]	[]	[43267095]	[]
39_38509	chr6	44166388	44166788	+	632	23.0	[8.260495]	[135]	[7.7944894]	[166]	[44166576]	[44166607]
39_38511	chr6	44249011	44249411	+	643	23.0	[7.7944894]	[129]	[]	[]	[44249238]	[]
39_38515	chr6	47240501	47240901	+	623	23.0	[]	[]	[10.586677]	[58]	[]	[47240656]
39_38531	chr6	87742012	87742412	+	669	23.0	[8.260495]	[120]	[]	[]	[87742225]	[]
39_38532	chr6	89072951	89073351	+	620	23.0	[7.151105, 8.017088]	[164, 171]	[]	[]	[89073173, 89073180]	[]
39_38543	chr6	110682397	110682797	+	587	23.0	[7.748347]	[131]	[]	[]	[110682571]	[]
39_38547	chr6	116492576	116492976	+	656	23.0	[]	[]	[8.017088]	[102]	[]	[116492768]
39_3855	chr22	21783435	21783835	+	1000	52.0	[10.586677]	[98]	[]	[]	[21783607]	[]
39_38552	chr6	125302337	125302737	+	698	23.0	[]	[]	[7.7944894]	[106]	[]	[125302521]
39_38553	chr6	126065156	126065556	+	617	23.0	[]	[]	[12.064187]	[118]	[]	[126065362]
39_38561	chr6	137232478	137232878	+	620	23.0	[10.586677]	[139]	[]	[]	[137232702]	[]
39_38568	chr6	139378694	139379094	+	623	23.0	[7.2151175]	[124]	[]	[]	[139378910]	[]
39_3857	chr22	21841505	21841905	+	1000	52.0	[10.586677]	[92]	[9.738007, 7.7944894]	[113, 119]	[21841672]	[21841693, 21841699]
39_38576	chr6	146922052	146922452	+	628	23.0	[]	[]	[9.738007]	[131]	[]	[146922265]
39_38588	chr6	149867187	149867587	+	607	23.0	[]	[]	[8.909202]	[105]	[]	[149867357]
39_38589	chr6	149868211	149868611	+	637	23.0	[]	[]	[7.151105]	[171]	[]	[149868388]
39_38593	chr6	152338499	152338899	+	626	23.0	[8.017088, 8.260495]	[94, 169]	[]	[]	[152338659, 152338734]	[]
39_38603	chr6	158003922	158004322	+	641	23.0	[]	[]	[7.748347]	[149]	[]	[158004164]
39_38604	chr6	158010810	158011210	+	676	23.0	[]	[]	[8.892592, 8.892592]	[111, 148]	[]	[158011012, 158011049]
39_38608	chr6	158920239	158920639	+	635	23.0	[8.892592]	[81]	[]	[]	[158920396]	[]
39_38615	chr6	166377105	166377505	+	612	23.0	[8.260495]	[79]	[]	[]	[166377280]	[]
39_38617	chr6	166776423	166776823	+	567	23.0	[9.738007]	[100]	[8.502309]	[137]	[166776614]	[166776651]
39_38618	chr6	166910846	166911246	+	564	23.0	[]	[]	[9.738007]	[104]	[]	[166911014]
39_38622	chr7	1926519	1926919	+	664	23.0	[]	[]	[12.064187]	[178]	[]	[1926747]
39_38627	chr7	2556256	2556656	+	566	23.0	[10.586677]	[108]	[]	[]	[2556446]	[]
39_38628	chr7	2792102	2792502	+	644	23.0	[8.892592]	[161]	[]	[]	[2792318]	[]
39_38640	chr7	23243411	23243811	+	641	23.0	[8.892592]	[110]	[]	[]	[23243596]	[]
39_38647	chr7	32891273	32891673	+	559	23.0	[]	[]	[10.370103]	[96]	[]	[32891432]
39_38649	chr7	36388850	36389250	+	568	23.0	[]	[]	[8.017088]	[180]	[]	[36389064]
39_3865	chr22	22714156	22714556	+	1000	52.0	[]	[]	[7.748347]	[135]	[]	[22714368]
39_38658	chr7	45000494	45000894	+	652	23.0	[12.064187]	[149]	[]	[]	[45000705]	[]
39_38668	chr7	65980150	65980550	+	677	23.0	[]	[]	[8.909202]	[143]	[]	[65980318]
39_38672	chr7	66630583	66630983	+	641	23.0	[]	[]	[10.586677]	[95]	[]	[66630774]
39_38677	chr7	73499417	73499817	+	658	23.0	[]	[]	[8.329008]	[190]	[]	[73499661]
39_38678	chr7	73547791	73548191	+	596	23.0	[7.2151175]	[129]	[]	[]	[73547980]	[]
39_3868	chr22	23060488	23060888	+	1000	52.0	[8.017088]	[213]	[]	[]	[23060734]	[]
39_38684	chr7	74268340	74268740	+	584	23.0	[]	[]	[8.329008]	[160]	[]	[74268505]
39_38687	chr7	75439375	75439775	+	575	23.0	[]	[]	[8.329008]	[108]	[]	[75439537]
39_38689	chr7	75934497	75934897	+	644	23.0	[12.064187]	[115]	[]	[]	[75934665]	[]
39_38690	chr7	75989977	75990377	+	691	23.0	[7.748347]	[177]	[]	[]	[75990186]	[]
39_38692	chr7	76129289	76129689	+	636	23.0	[12.064187]	[192]	[]	[]	[76129523]	[]
39_38694	chr7	76319925	76320325	+	637	23.0	[7.748347]	[104]	[]	[]	[76320096]	[]
39_38695	chr7	76369323	76369723	+	605	23.0	[]	[]	[10.370103]	[117]	[]	[76369526]
39_38696	chr7	76371218	76371618	+	685	23.0	[10.586677]	[145]	[]	[]	[76371426]	[]
39_38701	chr7	78002708	78003108	+	597	23.0	[8.892592]	[129]	[]	[]	[78002907]	[]
39_38703	chr7	86926577	86926977	+	688	23.0	[7.3683157]	[90]	[]	[]	[86926737]	[]
39_38707	chr7	99994063	99994463	+	561	23.0	[]	[]	[8.017088]	[154]	[]	[99994229]
39_38708	chr7	100163079	100163479	+	570	23.0	[]	[]	[8.329008]	[143]	[]	[100163297]
39_38711	chr7	100624493	100624893	+	593	23.0	[8.909202]	[204]	[]	[]	[100624727]	[]
39_38715	chr7	101063918	101064318	+	541	23.0	[10.586677]	[136]	[7.2151175]	[168]	[101064129]	[101064161]
39_38716	chr7	101349409	101349809	+	559	23.0	[]	[]	[7.397283]	[211]	[]	[101349637]
39_38719	chr7	101952423	101952823	+	716	23.0	[9.738007]	[123]	[]	[]	[101952635]	[]
39_3872	chr22	23270876	23271276	+	1000	52.0	[8.017088]	[159]	[]	[]	[23271062]	[]
39_38723	chr7	105036232	105036632	+	685	23.0	[]	[]	[10.370103]	[123]	[]	[105036452]
39_38725	chr7	105320787	105321187	+	670	23.0	[]	[]	[8.909202]	[171]	[]	[105320982]
39_38731	chr7	106354816	106355216	+	666	23.0	[]	[]	[8.892592]	[126]	[]	[106355039]
39_38734	chr7	106681960	106682360	+	662	23.0	[10.370103]	[210]	[]	[]	[106682193]	[]
39_38742	chr7	106861739	106862139	+	605	23.0	[]	[]	[7.2151175]	[168]	[]	[106861922]
39_38746	chr7	107008932	107009332	+	623	23.0	[8.329008]	[95]	[]	[]	[107009127]	[]
39_38751	chr7	107170633	107171033	+	572	23.0	[7.151105]	[121]	[]	[]	[107170843]	[]
39_38752	chr7	107237604	107238004	+	554	23.0	[7.7944894, 7.3683157]	[183, 188]	[]	[]	[107237839, 107237844]	[]
39_38755	chr7	107570271	107570671	+	703	23.0	[8.892592]	[163]	[8.329008]	[93]	[107570515]	[107570445]
39_38757	chr7	108413676	108414076	+	650	23.0	[]	[]	[7.2151175]	[140]	[]	[108413863]
39_38761	chr7	111716455	111716855	+	684	23.0	[]	[]	[8.892592, 8.892592]	[95, 122]	[]	[111716638, 111716665]
39_38766	chr7	116626831	116627231	+	639	23.0	[]	[]	[10.370103]	[119]	[]	[116627046]
39_38767	chr7	116804996	116805396	+	651	23.0	[7.2151175]	[145]	[7.151105]	[224]	[116805156]	[116805235]
39_38770	chr7	117171109	117171509	+	642	23.0	[]	[]	[8.044104]	[115]	[]	[117171283]
39_38771	chr7	120986016	120986416	+	601	23.0	[]	[]	[10.586677]	[129]	[]	[120986222]
39_38781	chr7	127717287	127717687	+	654	23.0	[7.748347, 7.3683157, 7.151105, 12.064187]	[100, 105, 111, 151]	[]	[]	[127717477, 127717482, 127717488, 127717528]	[]
39_38782	chr7	128020060	128020460	+	610	23.0	[]	[]	[7.151105]	[141]	[]	[128020241]
39_3879	chr3	45273730	45274130	+	1000	52.0	[8.329008]	[102]	[]	[]	[45273917]	[]
39_38792	chr7	128898246	128898646	+	606	23.0	[]	[]	[7.2151175]	[109]	[]	[128898424]
39_38803	chr7	130099334	130099734	+	686	23.0	[7.151105]	[155]	[]	[]	[130099536]	[]
39_38817	chr7	133070816	133071216	+	570	23.0	[]	[]	[7.748347]	[187]	[]	[133071010]
39_38819	chr7	134084822	134085222	+	621	23.0	[7.397283]	[125]	[]	[]	[134085035]	[]
39_38826	chr7	135990690	135991090	+	671	23.0	[]	[]	[8.044104]	[83]	[]	[135990850]
39_38833	chr7	138225937	138226337	+	628	23.0	[8.017088, 8.892592]	[65, 119]	[]	[]	[138226102, 138226156]	[]
39_38834	chr7	138303251	138303651	+	550	23.0	[10.370103]	[109]	[]	[]	[138303457]	[]
39_38839	chr7	139370447	139370847	+	625	23.0	[7.7944894]	[169]	[]	[]	[139370643]	[]
39_38849	chr7	140374077	140374477	+	557	23.0	[]	[]	[7.7944894]	[147]	[]	[140374320]
39_38850	chr7	140390732	140391132	+	581	23.0	[]	[]	[7.2151175]	[170]	[]	[140390977]
39_38856	chr7	143231057	143231457	+	711	23.0	[]	[]	[8.329008, 8.329008, 8.329008]	[118, 135, 150]	[]	[143231259, 143231276, 143231291]
39_38859	chr7	148572019	148572419	+	664	23.0	[]	[]	[7.2151175]	[207]	[]	[148572266]
39_38861	chr7	148835785	148836185	+	616	23.0	[]	[]	[7.151105]	[78]	[]	[148835948]
39_38863	chr7	149206371	149206771	+	655	23.0	[8.892592]	[187]	[]	[]	[149206621]	[]
39_38864	chr7	149695733	149696133	+	560	23.0	[10.586677]	[225]	[]	[]	[149695963]	[]
39_38865	chr7	149856580	149856980	+	575	23.0	[12.064187]	[119]	[]	[]	[149856770]	[]
39_38866	chr7	149857556	149857956	+	637	23.0	[]	[]	[9.738007]	[171]	[]	[149857736]
39_38867	chr7	150307093	150307493	+	638	23.0	[]	[]	[12.064187]	[149]	[]	[150307341]
39_38870	chr7	150909141	150909541	+	600	23.0	[12.064187]	[85]	[]	[]	[150909319]	[]
