#PeakID(python identify_motif.py ./ENCODE_processed_files/ATF3_idr.fa ATF3 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
886_5012	chr17	32755005	32755405	+	1000	325.0	[12.965319]	[111]	[12.536653]	[111]	[32755204]	[32755204]
886_5014	chr3	49029248	49029648	+	1000	325.0	[6.136028, 10.041749]	[90, 116]	[6.265752, 10.041749]	[90, 116]	[49029437, 49029463]	[49029437, 49029463]
886_5019	chr9	6931824	6932224	+	1000	325.0	[4.037037]	[111]	[]	[]	[6932026]	[]
886_503	chr7	22433924	22434324	+	1000	946.0	[11.304774]	[130]	[11.304774]	[130]	[22434143]	[22434143]
886_5034	chr7	76166413	76166813	+	1000	324.5	[5.0544653, 6.136028, 13.240523]	[72, 96, 122]	[4.625799, 6.265752, 13.4641905]	[72, 96, 122]	[76166568, 76166592, 76166618]	[76166568, 76166592, 76166618]
886_504	chr7	140924845	140925245	+	1000	946.0	[16.662966, 12.900274]	[78, 96]	[4.037037, 16.662966, 12.77055]	[53, 78, 96]	[140925022, 140925040]	[140924997, 140925022, 140925040]
886_5040	chr9	136206573	136206973	+	1000	324.5	[4.7366085]	[81]	[4.7305465]	[81]	[136206729]	[136206729]
886_5044	chr18	23380831	23381231	+	1000	324.0	[11.304774]	[112]	[11.304774]	[112]	[23381039]	[23381039]
886_5048	chr4	40205816	40206216	+	1000	324.0	[4.670253]	[70]	[4.670253]	[70]	[40205973]	[40205973]
886_5051	chr6	56542786	56543186	+	1000	324.0	[8.266545]	[104]	[8.061547]	[104]	[56542981]	[56542981]
886_5057	chr1	225508521	225508921	+	1000	323.5	[5.259015]	[127]	[5.697581]	[127]	[225508723]	[225508723]
886_5069	chr7	43572507	43572907	+	1000	323.0	[5.373662]	[143]	[5.3698244]	[143]	[43572722]	[43572722]
886_5077	chr8	81858724	81859124	+	1000	322.5	[5.268915]	[89]	[5.687681]	[89]	[81858902]	[81858902]
886_5085	chr19	4310325	4310725	+	1000	322.0	[5.697581, 4.037037]	[105, 117]	[5.259015]	[105]	[4310522, 4310534]	[4310522]
886_5101	chr4	10096526	10096926	+	1000	321.5	[11.8935375, 5.902131]	[70, 119]	[12.332103, 6.3307967]	[70, 119]	[10096695, 10096744]	[10096695, 10096744]
886_5114	chr19	15125273	15125673	+	1000	321.0	[12.137334]	[104]	[12.257158, 4.037037]	[104, 122]	[15125466]	[15125466, 15125484]
886_5121	chr3	65619377	65619777	+	1000	321.0	[7.806472]	[107]	[7.4877305]	[107]	[65619579]	[65619579]
886_5123	chr5	119330471	119330871	+	1000	321.0	[4.0652885]	[101]	[4.6076975]	[101]	[119330662]	[119330662]
886_5126	chr1	31296760	31297160	+	1000	320.5	[14.1073065]	[109]	[13.873739]	[109]	[31296927]	[31296927]
886_5127	chr10	28778459	28778859	+	1000	320.5	[8.899761, 10.671558]	[126, 163]	[8.704662, 10.661659]	[126, 163]	[28778648, 28778685]	[28778648, 28778685]
886_5149	chr5	68730680	68731080	+	1000	320.0	[8.439688, 8.011022]	[118, 144]	[8.130846, 8.559512]	[118, 144]	[68730873, 68730899]	[68730873, 68730899]
886_5157	chr17	44779074	44779474	+	1000	319.5	[4.037037]	[106]	[]	[]	[44779276]	[]
886_517	chr17	78840823	78841223	+	1000	937.0	[10.028443]	[152]	[10.028443]	[152]	[78841066]	[78841066]
886_5177	chr19	38418073	38418473	+	1000	318.5	[16.662966]	[124]	[16.662966]	[124]	[38418287]	[38418287]
886_5185	chr5	78597327	78597727	+	1000	318.5	[9.467933]	[95]	[9.581676]	[95]	[78597511]	[78597511]
886_5197	chr19	3968602	3969002	+	1000	318.0	[12.332103]	[108]	[11.8935375]	[108]	[3968806]	[3968806]
886_5201	chr3	150268741	150269141	+	1000	318.0	[5.268915, 12.965319]	[88, 91]	[5.687681, 12.536653]	[88, 91]	[150268926, 150268929]	[150268926, 150268929]
886_5209	chr19	10403422	10403822	+	1000	317.5	[16.662966]	[81]	[16.662966]	[81]	[10403600]	[10403600]
886_5212	chr4	134327376	134327776	+	1000	317.5	[8.439688]	[100]	[8.130846]	[100]	[134327574]	[134327574]
886_5219	chr11	69166507	69166907	+	1000	317.0	[10.671558]	[133]	[10.661659]	[133]	[69166724]	[69166724]
886_5227	chr1	146021043	146021443	+	1000	316.5	[7.4727845]	[125]	[7.2392173]	[125]	[146021260]	[146021260]
886_5229	chr10	61765607	61766007	+	1000	316.5	[5.687681]	[202]	[5.268915]	[202]	[61765777]	[61765777]
886_5233	chr18	59902067	59902467	+	1000	316.5	[12.965319]	[86]	[12.536653]	[86]	[59902241]	[59902241]
886_524	chr22	23251559	23251959	+	1000	932.5	[16.662966]	[105]	[16.662966]	[105]	[23251763]	[23251763]
886_5257	chr11	16094042	16094442	+	1000	315.5	[12.965319]	[98]	[12.536653]	[98]	[16094239]	[16094239]
886_5259	chr17	63773513	63773913	+	1000	315.5	[4.0338807]	[194]	[]	[]	[63773719]	[]
886_526	chr11	43920797	43921197	+	1000	930.5	[11.260322]	[77]	[11.688987]	[77]	[43920961]	[43920961]
886_5262	chr22	37803118	37803518	+	1000	315.5	[6.255852]	[111]	[6.145928]	[111]	[37803318]	[37803318]
886_5272	chr2	217162534	217162934	+	1000	315.0	[16.662966]	[116]	[16.662966]	[116]	[217162737]	[217162737]
886_528	chr1	67682543	67682943	+	1000	928.5	[7.4877305]	[100]	[7.806472]	[100]	[67682737]	[67682737]
886_5281	chr17	64006623	64007023	+	1000	314.5	[4.670253]	[78]	[4.670253]	[78]	[64006800]	[64006800]
886_5304	chr4	128521570	128521970	+	1000	314.0	[12.536653]	[92]	[12.965319]	[92]	[128521757]	[128521757]
886_5307	chr6	169921295	169921695	+	1000	314.0	[4.625799, 5.268915]	[66, 162]	[5.0544653, 4.037037, 4.037037, 5.687681]	[66, 93, 141, 162]	[169921450, 169921546]	[169921450, 169921477, 169921525, 169921546]
886_5351	chr4	159015869	159016269	+	1000	312.0	[12.004346]	[115]	[12.008184]	[115]	[159016069]	[159016069]
886_5356	chr6	27838189	27838589	+	1000	312.0	[9.058384]	[126]	[8.714892]	[126]	[27838374]	[27838374]
886_5360	chr9	134205950	134206350	+	1000	312.0	[12.322203, 5.268915]	[99, 128]	[11.903437, 5.687681]	[99, 128]	[134206135, 134206164]	[134206135, 134206164]
886_5368	chr3	87503933	87504333	+	1000	311.5	[17.29618]	[106]	[17.30608]	[106]	[87504137]	[87504137]
886_537	chr6	136325973	136326373	+	1000	923.0	[17.939297]	[102]	[17.939297, 4.037037]	[102, 124]	[136326174]	[136326174, 136326196]
886_5384	chr15	98311578	98311978	+	1000	310.5	[12.900274]	[106]	[12.77055]	[106]	[98311782]	[98311782]
886_540	chr1	150629466	150629866	+	1000	921.5	[12.890374]	[133]	[12.78045]	[133]	[150629668]	[150629668]
886_5401	chr16	2361144	2361544	+	1000	310.0	[12.965319]	[114]	[12.536653]	[114]	[2361347]	[2361347]
886_5412	chr12	6752950	6753350	+	1000	309.5	[16.662966]	[98]	[16.662966]	[98]	[6753140]	[6753140]
886_5420	chr11	20077968	20078368	+	1000	309.0	[9.133328]	[108]	[8.471095]	[108]	[20078163]	[20078163]
886_5421	chr17	83056068	83056468	+	1000	309.0	[7.4727845]	[65]	[7.2392173]	[65]	[83056229]	[83056229]
886_5430	chr10	17006724	17007124	+	1000	308.5	[11.688987]	[122]	[11.260322]	[122]	[17006925]	[17006925]
886_5432	chr12	74022031	74022431	+	1000	308.5	[7.4877305]	[121]	[7.806472]	[121]	[74022246]	[74022246]
886_5446	chr11	62855945	62856345	+	1000	308.0	[5.0544653]	[120]	[4.625799]	[120]	[62856153]	[62856153]
886_5451	chr2	47534251	47534651	+	1000	308.0	[5.687681]	[156]	[5.268915]	[156]	[47534494]	[47534494]
886_5481	chr16	86929153	86929553	+	1000	306.5	[10.661659]	[111]	[10.671558]	[111]	[86929357]	[86929357]
886_5490	chr8	47862629	47863029	+	1000	306.5	[12.332103]	[128]	[11.8935375]	[128]	[47862843]	[47862843]
886_5491	chr1	26799833	26800233	+	1000	306.0	[11.260322]	[124]	[11.688987]	[124]	[26800050]	[26800050]
886_5495	chr10	60353779	60354179	+	1000	306.0	[12.536653]	[132]	[12.965319]	[132]	[60353993]	[60353993]
886_5502	chr22	40527861	40528261	+	1000	306.0	[5.687681]	[147]	[5.268915]	[147]	[40528099]	[40528099]
886_5504	chr4	124631756	124632156	+	1000	306.0	[4.673748]	[91]	[4.670253]	[91]	[124631941]	[124631941]
886_5505	chr5	79235263	79235663	+	1000	306.0	[4.7366085]	[62]	[4.7305465]	[62]	[79235423]	[79235423]
886_5528	chr19	7488827	7489227	+	1000	305.0	[4.037037, 16.662966]	[75, 94]	[16.662966]	[94]	[7489001, 7489020]	[7489020]
886_553	chr5	138337311	138337711	+	1000	918.0	[12.536653, 6.779144]	[96, 118]	[12.965319, 6.8989677]	[96, 118]	[138337505, 138337527]	[138337505, 138337527]
886_5530	chr5	76608879	76609279	+	1000	305.0	[12.536653, 7.2392173]	[100, 115]	[12.965319, 7.4727845]	[100, 115]	[76609072, 76609087]	[76609072, 76609087]
886_5551	chr7	106243877	106244277	+	1000	304.5	[5.067771]	[131]	[4.6391053]	[131]	[106244080]	[106244080]
886_5554	chr1	201019440	201019840	+	1000	304.0	[5.902131]	[153]	[6.3307967]	[153]	[201019668]	[201019668]
886_5556	chr15	98896831	98897231	+	1000	304.0	[10.661659]	[121]	[10.671558]	[121]	[98897039]	[98897039]
886_5560	chr5	131534933	131535333	+	1000	304.0	[12.965319]	[124]	[12.536653]	[124]	[131535137]	[131535137]
886_5561	chr5	133995377	133995777	+	1000	304.0	[5.0544653]	[74]	[4.625799]	[74]	[133995545]	[133995545]
886_5563	chr1	176847104	176847504	+	1000	303.5	[6.3307967]	[95]	[5.902131]	[95]	[176847295]	[176847295]
886_5567	chr2	27891097	27891497	+	1000	303.5	[5.3698244, 13.873739]	[62, 106]	[5.373662, 14.1073065]	[62, 106]	[27891259, 27891303]	[27891259, 27891303]
886_558	chr12	111841770	111842170	+	1000	915.5	[17.939297]	[101]	[17.939297]	[101]	[111841970]	[111841970]
886_5584	chr6	42745956	42746356	+	1000	303.0	[8.471095]	[125]	[9.133328]	[125]	[42746168]	[42746168]
886_5589	chr1	226875930	226876330	+	1000	302.5	[]	[]	[4.037037]	[118]	[]	[226876133]
886_559	chr1	151062776	151063176	+	1000	915.0	[10.661659]	[101]	[10.671558]	[101]	[151062972]	[151062972]
886_5618	chr7	44606314	44606714	+	1000	302.0	[16.662966, 5.373662]	[87, 151]	[16.662966, 5.3698244]	[87, 151]	[44606500, 44606564]	[44606500, 44606564]
886_5624	chr15	50880569	50880969	+	1000	301.5	[7.806472]	[105]	[7.4877305]	[105]	[50880771]	[50880771]
886_5635	chr6	167487717	167488117	+	1000	301.5	[17.939297]	[110]	[17.939297]	[110]	[167487921]	[167487921]
886_5645	chr18	35041137	35041537	+	1000	301.0	[10.041749]	[163]	[10.041749]	[163]	[35041355]	[35041355]
886_5647	chr1	61058463	61058863	+	1000	300.5	[6.8545146]	[159]	[7.163356]	[159]	[61058713]	[61058713]
886_565	chr3	9977025	9977425	+	1000	914.5	[10.028443]	[120]	[10.028443]	[120]	[9977236]	[9977236]
886_5653	chr19	14221233	14221633	+	1000	300.5	[6.255852]	[97]	[6.145928]	[97]	[14221427]	[14221427]
886_5655	chr19	58573336	58573736	+	1000	300.5	[]	[]	[4.040532]	[219]	[]	[58573586]
886_5666	chr12	116955586	116955986	+	1000	300.0	[12.965319]	[108]	[12.536653]	[108]	[116955789]	[116955789]
886_5678	chr1	143502575	143502975	+	1000	299.5	[6.3307967]	[147]	[5.902131]	[147]	[143502812]	[143502812]
886_5685	chr18	2425706	2426106	+	1000	299.5	[4.6076975]	[105]	[4.0652885]	[105]	[2425886]	[2425886]
886_5687	chr20	31740238	31740638	+	1000	299.5	[7.7965717]	[91]	[7.49763]	[91]	[31740428]	[31740428]
886_5689	chr21	35075498	35075898	+	1000	299.5	[12.322203]	[104]	[11.903437]	[104]	[35075693]	[35075693]
886_5708	chr2	46179074	46179474	+	1000	299.0	[13.873739]	[105]	[14.1073065]	[105]	[46179270]	[46179270]
886_572	chr7	105012891	105013291	+	1000	909.5	[11.304774]	[112]	[11.304774]	[112]	[105013099]	[105013099]
886_573	chr1	212488461	212488861	+	1000	909.0	[11.903437]	[143]	[12.322203]	[143]	[212488704]	[212488704]
886_5731	chr2	150133665	150134065	+	1000	298.0	[4.037037]	[183]	[]	[]	[150133915]	[]
886_5739	chr12	26628257	26628657	+	1000	297.5	[17.939297]	[101]	[17.939297]	[101]	[26628458]	[26628458]
886_5756	chr3	179375111	179375511	+	1000	297.0	[4.670253]	[200]	[4.670253]	[200]	[179375344]	[179375344]
886_5759	chr7	39749171	39749571	+	1000	297.0	[12.965319]	[132]	[12.536653]	[132]	[39749395]	[39749395]
886_5778	chr1	156571400	156571800	+	1000	296.0	[12.965319]	[101]	[12.536653]	[101]	[156571599]	[156571599]
886_578	chr6	28080991	28081391	+	1000	906.5	[17.30608]	[101]	[17.29618]	[101]	[28081191]	[28081191]
886_5791	chr6	158031485	158031885	+	1000	296.0	[10.671558]	[207]	[10.661659]	[207]	[158031702]	[158031702]
886_580	chr20	45972205	45972605	+	1000	906.0	[17.30608]	[110]	[17.29618]	[110]	[45972412]	[45972412]
886_5803	chr10	35260023	35260423	+	1000	295.0	[4.670253]	[99]	[4.670253]	[99]	[35260207]	[35260207]
886_5804	chr17	39270863	39271263	+	1000	295.0	[4.670253]	[67]	[4.670253]	[67]	[39271029]	[39271029]
886_5821	chr6	125192259	125192659	+	1000	294.5	[4.625799, 12.332103]	[95, 144]	[5.0544653, 11.8935375]	[95, 144]	[125192426, 125192475]	[125192426, 125192475]
886_5828	chr2	74206085	74206485	+	1000	294.0	[6.6060014, 7.2392173]	[112, 124]	[6.8296685, 7.4727845]	[112, 124]	[74206284, 74206296]	[74206284, 74206296]
886_5829	chr20	23193950	23194350	+	1000	294.0	[11.903437]	[90]	[12.322203]	[90]	[23194138]	[23194138]
886_583	chr7	138002057	138002457	+	1000	905.5	[16.662966]	[102]	[16.662966]	[102]	[138002257]	[138002257]
886_5852	chr1	154974092	154974492	+	1000	293.0	[]	[]	[4.037037]	[204]	[]	[154974298]
886_5857	chr2	218679061	218679461	+	1000	293.0	[4.625799]	[89]	[5.0544653]	[89]	[218679250]	[218679250]
886_5861	chr6	387428	387828	+	1000	293.0	[5.0544653, 13.413666]	[71, 100]	[4.625799, 13.53349]	[71, 100]	[387596, 387625]	[387596, 387625]
886_5862	chr6	35490006	35490406	+	1000	293.0	[7.837879]	[102]	[8.490212]	[102]	[35490204]	[35490204]
886_5869	chr16	85390655	85391055	+	1000	292.5	[5.687681]	[110]	[5.268915]	[110]	[85390855]	[85390855]
886_5873	chr22	30266088	30266488	+	1000	292.5	[17.939297]	[102]	[17.939297]	[102]	[30266280]	[30266280]
886_588	chr11	47378394	47378794	+	1000	903.5	[11.688987]	[98]	[11.260322]	[98]	[47378585]	[47378585]
886_5885	chr17	60599951	60600351	+	1000	292.0	[13.240523]	[100]	[13.4641905]	[100]	[60600131]	[60600131]
886_5889	chr21	14736758	14737158	+	1000	292.0	[12.322203]	[97]	[11.903437]	[97]	[14736952]	[14736952]
886_5895	chr7	143434701	143435101	+	1000	292.0	[12.965319]	[96]	[12.536653]	[96]	[143434895]	[143434895]
886_59	chr1	151311574	151311974	+	1000	1449.5	[8.490212]	[142]	[7.837879]	[142]	[151311805]	[151311805]
886_5906	chr11	130522209	130522609	+	1000	291.5	[5.516118]	[86]	[5.635942]	[86]	[130522382]	[130522382]
886_592	chr18	830293	830693	+	1000	900.0	[12.536653]	[115]	[12.965319]	[115]	[830497]	[830497]
886_5936	chr7	103735395	103735795	+	1000	291.0	[12.332103]	[90]	[11.8935375]	[90]	[103735570]	[103735570]
886_5937	chr1	229508139	229508539	+	1000	290.5	[12.004346]	[147]	[12.008184]	[147]	[229508355]	[229508355]
886_5942	chr2	43692431	43692831	+	1000	290.5	[17.939297]	[93]	[17.939297]	[93]	[43692623]	[43692623]
886_5967	chr19	1042170	1042570	+	1000	289.5	[13.4641905]	[125]	[13.240523]	[125]	[1042377]	[1042377]
886_5975	chr12	49069480	49069880	+	1000	289.0	[5.902131, 6.3307967]	[68, 71]	[6.3307967, 5.902131]	[68, 71]	[49069634, 49069637]	[49069634, 49069637]
886_598	chr2	112021671	112022071	+	1000	898.5	[4.670253]	[122]	[4.670253]	[122]	[112021892]	[112021892]
886_5981	chr7	103630328	103630728	+	1000	289.0	[10.671558]	[120]	[10.661659]	[120]	[103630538]	[103630538]
886_5986	chr19	29606056	29606456	+	1000	288.5	[11.260322]	[97]	[11.688987]	[97]	[29606227]	[29606227]
886_5991	chr9	35814242	35814642	+	1000	288.5	[8.704662]	[110]	[8.899761]	[110]	[35814442]	[35814442]
886_5998	chr11	117828607	117829007	+	1000	288.0	[7.837879]	[105]	[8.490212]	[105]	[117828807]	[117828807]
886_60	chr15	45456538	45456938	+	1000	1448.5	[17.939297]	[97]	[17.939297]	[97]	[45456731]	[45456731]
886_6000	chr13	22063711	22064111	+	1000	288.0	[4.670253]	[104]	[4.670253]	[104]	[22063906]	[22063906]
886_6003	chr2	20438510	20438910	+	1000	288.0	[9.133328]	[111]	[8.471095]	[111]	[20438692]	[20438692]
886_6004	chr2	169038237	169038637	+	1000	288.0	[]	[]	[4.037037]	[145]	[]	[169038458]
886_601	chr16	27549828	27550228	+	1000	897.5	[17.29618]	[107]	[17.30608]	[107]	[27550033]	[27550033]
886_602	chr3	16264817	16265217	+	1000	897.5	[6.255852]	[100]	[6.145928]	[100]	[16265015]	[16265015]
886_6025	chr17	75666984	75667384	+	1000	287.5	[6.255852]	[120]	[6.145928]	[120]	[75667199]	[75667199]
886_6032	chr9	134456424	134456824	+	1000	287.5	[13.240523]	[109]	[13.4641905]	[109]	[134456622]	[134456622]
886_6039	chr2	33219754	33220154	+	1000	287.0	[6.779144]	[67]	[6.8989677, 4.037037]	[67, 88]	[33219914]	[33219914, 33219935]
886_6043	chr5	94888669	94889069	+	1000	287.0	[6.6060014]	[118]	[6.8296685]	[118]	[94888881]	[94888881]
886_6056	chr20	49989362	49989762	+	1000	286.5	[10.028443]	[104]	[10.028443]	[104]	[49989559]	[49989559]
886_606	chr13	93320962	93321362	+	1000	894.5	[10.661659]	[60]	[10.671558]	[60]	[93321115]	[93321115]
886_607	chr17	78861991	78862391	+	1000	894.5	[]	[]	[4.037037]	[141]	[]	[78862217]
886_6071	chr15	43791840	43792240	+	1000	286.0	[10.661659]	[73]	[10.671558]	[73]	[43792009]	[43792009]
886_6073	chr17	76444582	76444982	+	1000	286.0	[12.536653]	[103]	[12.965319]	[103]	[76444781]	[76444781]
886_6081	chr1	160193113	160193513	+	1000	285.5	[11.304774]	[124]	[11.304774]	[124]	[160193330]	[160193330]
886_6103	chr1	227299214	227299614	+	1000	285.0	[8.439688]	[100]	[8.130846]	[100]	[227299406]	[227299406]
886_6104	chr11	34234012	34234412	+	1000	285.0	[10.671558]	[165]	[10.661659]	[165]	[34234243]	[34234243]
886_6106	chr17	77471303	77471703	+	1000	285.0	[5.902131]	[83]	[6.3307967]	[83]	[77471479]	[77471479]
886_6114	chr7	30525399	30525799	+	1000	285.0	[6.286343]	[109]	[6.286343]	[109]	[30525580]	[30525580]
886_6115	chr8	782842	783242	+	1000	285.0	[4.037037, 4.670253, 6.334292]	[78, 86, 152]	[4.670253, 5.902131]	[86, 152]	[783009, 783017, 783083]	[783017, 783083]
886_612	chr5	132459440	132459840	+	1000	891.0	[6.3307967, 5.697581]	[67, 134]	[5.902131, 5.259015]	[67, 134]	[132459607, 132459674]	[132459607, 132459674]
886_6125	chr3	193794151	193794551	+	1000	284.5	[4.298856]	[98]	[4.3741302]	[98]	[193794338]	[193794338]
886_6139	chr17	74988680	74989080	+	1000	284.0	[12.322203]	[134]	[11.903437]	[134]	[74988899]	[74988899]
886_6161	chr3	101676986	101677386	+	1000	283.5	[13.240523]	[168]	[13.4641905]	[168]	[101677236]	[101677236]
886_6178	chr11	58579776	58580176	+	1000	282.5	[7.7965717]	[119]	[7.49763]	[119]	[58579981]	[58579981]
886_6179	chr12	108562331	108562731	+	1000	282.5	[13.240523]	[97]	[13.4641905]	[97]	[108562525]	[108562525]
886_6182	chr9	123326662	123327062	+	1000	282.5	[10.671558, 11.304774, 10.661659]	[106, 133, 151]	[10.661659, 11.304774, 10.671558]	[106, 133, 151]	[123326834, 123326861, 123326879]	[123326834, 123326861, 123326879]
886_6186	chr17	37067685	37068085	+	1000	282.0	[7.49763]	[91]	[7.7965717]	[91]	[37067861]	[37067861]
886_6188	chr6	28480117	28480517	+	1000	282.0	[5.902131]	[106]	[6.3307967]	[106]	[28480319]	[28480319]
886_6189	chr9	111601620	111602020	+	1000	282.0	[4.037037]	[165]	[]	[]	[111601853]	[]
886_619	chr1	119645855	119646255	+	1000	887.5	[10.028443]	[125]	[10.028443]	[125]	[119646077]	[119646077]
886_620	chr7	101882940	101883340	+	1000	887.5	[6.779144]	[97]	[6.8989677]	[97]	[101883135]	[101883135]
886_6201	chr6	159084473	159084873	+	1000	281.5	[8.899761]	[58]	[8.704662]	[58]	[159084630]	[159084630]
886_6222	chr20	23366368	23366768	+	1000	280.5	[11.903437]	[102]	[12.322203]	[102]	[23366565]	[23366565]
886_6224	chr6	31737890	31738290	+	1000	280.5	[10.671558]	[126]	[10.661659]	[126]	[31738083]	[31738083]
886_6249	chr19	58544040	58544440	+	1000	279.5	[16.662966]	[135]	[16.662966]	[135]	[58544247]	[58544247]
886_625	chr3	194572262	194572662	+	1000	885.0	[10.028443, 8.490212]	[90, 115]	[10.028443, 7.837879]	[90, 115]	[194572451, 194572476]	[194572451, 194572476]
886_6254	chr5	62233423	62233823	+	1000	279.5	[10.028443]	[163]	[10.028443]	[163]	[62233674]	[62233674]
886_6257	chrX	118272212	118272612	+	1000	279.5	[4.037037]	[199]	[]	[]	[118272428]	[]
886_6262	chr15	66963730	66964130	+	1000	279.0	[12.536653]	[106]	[12.965319]	[106]	[66963934]	[66963934]
886_628	chr19	45455733	45456133	+	1000	882.5	[8.490212]	[102]	[7.837879]	[102]	[45455934]	[45455934]
886_6294	chr2	27356587	27356987	+	1000	278.0	[6.8989677]	[134]	[6.779144]	[134]	[27356803]	[27356803]
886_6299	chr5	160261008	160261408	+	1000	278.0	[10.661659]	[115]	[10.671558]	[115]	[160261204]	[160261204]
886_6309	chr15	75776035	75776435	+	1000	277.5	[11.260322]	[115]	[11.688987]	[115]	[75776247]	[75776247]
886_631	chr8	48925819	48926219	+	1000	880.5	[17.939297]	[101]	[17.939297]	[101]	[48926014]	[48926014]
886_6327	chr2	144580697	144581097	+	1000	277.0	[9.133328]	[128]	[8.471095]	[128]	[144580906]	[144580906]
886_6328	chr2	181988161	181988561	+	1000	277.0	[17.939297]	[100]	[17.939297]	[100]	[181988346]	[181988346]
886_633	chr1	93567371	93567771	+	1000	879.5	[]	[]	[4.037037]	[82]	[]	[93567549]
886_634	chr2	24971929	24972329	+	1000	879.0	[14.1073065]	[101]	[13.873739]	[101]	[24972124]	[24972124]
886_6344	chr11	118252161	118252561	+	1000	276.5	[13.240523]	[105]	[13.4641905]	[105]	[118252364]	[118252364]
886_6347	chr17	30323811	30324211	+	1000	276.5	[7.163356]	[101]	[6.8545146]	[101]	[30323998]	[30323998]
886_6353	chr22	24482477	24482877	+	1000	276.5	[7.49763]	[81]	[7.7965717]	[81]	[24482657]	[24482657]
886_6359	chr7	76373225	76373625	+	1000	276.5	[7.4727845]	[85]	[7.2392173]	[85]	[76373410]	[76373410]
886_6363	chrX	37383302	37383702	+	1000	276.5	[5.697581]	[84]	[5.259015]	[84]	[37383482]	[37383482]
886_6374	chr1	9539201	9539601	+	1000	275.5	[16.662966]	[117]	[16.662966]	[117]	[9539415]	[9539415]
886_6385	chr6	145813188	145813588	+	1000	275.5	[4.037037]	[106]	[]	[]	[145813342]	[]
886_639	chr5	172765388	172765788	+	1000	876.5	[12.536653]	[98]	[12.965319]	[98]	[172765583]	[172765583]
886_6401	chr7	76294596	76294996	+	1000	275.0	[7.4727845]	[106]	[7.2392173]	[106]	[76294792]	[76294792]
886_6404	chr9	95170986	95171386	+	1000	275.0	[4.3741302]	[110]	[4.298856]	[110]	[95171189]	[95171189]
886_6405	chr1	15464299	15464699	+	1000	274.5	[4.670253]	[95]	[4.670253]	[95]	[15464483]	[15464483]
886_6407	chr1	100354929	100355329	+	1000	274.5	[11.8935375]	[138]	[12.332103]	[138]	[100355162]	[100355162]
886_6409	chr1	162854324	162854724	+	1000	274.5	[12.965319]	[100]	[12.536653]	[100]	[162854523]	[162854523]
886_6415	chr16	30650343	30650743	+	1000	274.5	[10.661659]	[92]	[10.671558]	[92]	[30650525]	[30650525]
886_6416	chr17	28926029	28926429	+	1000	274.5	[4.673748, 12.332103, 10.028443]	[104, 122, 155]	[4.670253, 11.8935375, 10.028443]	[104, 122, 155]	[28926225, 28926243, 28926276]	[28926225, 28926243, 28926276]
886_6417	chr17	68749932	68750332	+	1000	274.5	[13.873739]	[98]	[14.1073065]	[98]	[68750124]	[68750124]
886_6423	chr6	135521471	135521871	+	1000	274.5	[17.29618]	[90]	[17.30608]	[90]	[135521661]	[135521661]
886_6426	chr1	17053810	17054210	+	1000	274.0	[10.041749]	[231]	[10.041749]	[231]	[17054028]	[17054028]
886_6428	chr1	43321308	43321708	+	1000	274.0	[6.6060014]	[137]	[6.8296685]	[137]	[43321539]	[43321539]
886_6435	chr2	44268243	44268643	+	1000	274.0	[17.939297]	[101]	[17.939297]	[101]	[44268438]	[44268438]
886_6439	chr6	13979359	13979759	+	1000	274.0	[5.902131]	[218]	[6.3307967]	[218]	[13979572]	[13979572]
886_6442	chr1	173149889	173150289	+	1000	273.5	[4.670253]	[153]	[4.670253]	[153]	[173150101]	[173150101]
886_6465	chr8	37145609	37146009	+	1000	273.0	[6.779144]	[102]	[6.8989677]	[102]	[37145808]	[37145808]
886_6470	chr11	86069703	86070103	+	1000	272.5	[6.6017027]	[139]	[7.034206]	[139]	[86069916]	[86069916]
886_6474	chr2	151302948	151303348	+	1000	272.5	[4.3741302]	[80]	[4.298856]	[80]	[151303103]	[151303103]
886_648	chr7	158109583	158109983	+	1000	872.5	[6.919559, 10.661659, 11.8935375]	[179, 214, 250]	[6.929459, 10.671558, 12.332103]	[179, 214, 250]	[158109747, 158109782, 158109818]	[158109747, 158109782, 158109818]
886_6485	chr13	110412121	110412521	+	1000	272.0	[6.3910904]	[151]	[5.968487]	[151]	[110412358]	[110412358]
886_6496	chr6	90537749	90538149	+	1000	272.0	[7.7965717]	[118]	[7.49763]	[118]	[90537961]	[90537961]
886_65	chr19	51002670	51003070	+	1000	1430.5	[17.30608]	[102]	[17.29618]	[102]	[51002867]	[51002867]
886_6503	chr13	98582046	98582446	+	1000	271.5	[6.3307967, 12.536653]	[118, 138]	[5.902131, 12.965319]	[118, 138]	[98582248, 98582268]	[98582248, 98582268]
886_6519	chr1	221712212	221712612	+	1000	271.0	[11.304774]	[129]	[11.304774]	[129]	[221712434]	[221712434]
886_6527	chr19	5952981	5953381	+	1000	271.0	[7.7965717]	[107]	[7.49763]	[107]	[5953185]	[5953185]
886_653	chr2	43595941	43596341	+	1000	869.0	[16.662966]	[106]	[16.662966]	[106]	[43596138]	[43596138]
886_6544	chr3	47282473	47282873	+	1000	270.5	[10.671558]	[120]	[10.661659]	[120]	[47282672]	[47282672]
