#PeakID(python identify_motif.py ./ENCODE_processed_files/FOSL1_idr.fa FOSL1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
46_7815	chr3	153221741	153222141	+	1000	100.0	[10.158142]	[103]	[12.433358]	[103]	[153221935]	[153221935]
46_7816	chr3	170307851	170308251	+	1000	100.0	[13.351411]	[165]	[15.626627]	[165]	[170308074]	[170308074]
46_7817	chr3	172857096	172857496	+	1000	100.0	[9.531697]	[142]	[11.520754]	[142]	[172857334]	[172857334]
46_7818	chr3	183536565	183536965	+	1000	100.0	[11.520754]	[120]	[9.531697]	[120]	[183536773]	[183536773]
46_7819	chr3	194322719	194323119	+	1000	100.0	[9.245538]	[61]	[11.806913]	[61]	[194322877]	[194322877]
46_782	chr19	6060890	6061290	+	1000	288.0	[11.806913]	[107]	[9.245538]	[107]	[6061087]	[6061087]
46_7820	chr3	195146940	195147340	+	1000	100.0	[10.894309]	[74]	[8.619093]	[74]	[195147114]	[195147114]
46_7821	chr3	197577668	197578068	+	1000	100.0	[11.520754]	[132]	[9.531697]	[132]	[197577881]	[197577881]
46_7822	chr4	68267401	68267801	+	1000	100.0	[6.4290934, 13.185543]	[102, 124]	[8.219074, 11.060178]	[102, 124]	[68267601, 68267623]	[68267601, 68267623]
46_7823	chr4	79632105	79632505	+	1000	100.0	[]	[]	[7.1566195]	[154]	[]	[79632333]
46_7824	chr4	109945105	109945505	+	1000	100.0	[11.972782, 8.227716]	[78, 106]	[13.811987]	[78]	[109945276, 109945304]	[109945276]
46_7825	chr4	128322276	128322676	+	1000	100.0	[7.376905, 11.972782]	[125, 136]	[9.637747, 13.811987]	[125, 136]	[128322483, 128322494]	[128322483, 128322494]
46_7826	chr4	152265062	152265462	+	1000	100.0	[]	[]	[7.3256807]	[93]	[]	[152265219]
46_7827	chr4	174669223	174669623	+	1000	100.0	[12.433358]	[152]	[6.146564, 10.158142]	[76, 152]	[174669464]	[174669388, 174669464]
46_7828	chr5	68304351	68304751	+	1000	100.0	[9.4802]	[155]	[11.337273]	[155]	[68304600]	[68304600]
46_783	chr2	195613900	195614300	+	1000	288.0	[11.060178]	[69]	[13.185543]	[69]	[195614064]	[195614064]
46_7831	chr5	174355117	174355517	+	1000	100.0	[11.060178]	[76]	[13.185543]	[76]	[174355279]	[174355279]
46_7832	chr5	180006789	180007189	+	1000	100.0	[6.770823]	[83]	[9.314332]	[83]	[180006956]	[180006956]
46_7833	chr6	2714211	2714611	+	1000	100.0	[10.910327]	[160]	[13.335394]	[160]	[2714447]	[2714447]
46_7834	chr6	4810260	4810660	+	1000	100.0	[13.185543]	[113]	[11.060178]	[113]	[4810468]	[4810468]
46_7835	chr6	15735815	15736215	+	1000	100.0	[9.9498005]	[121]	[12.075051]	[121]	[15736015]	[15736015]
46_7836	chr6	15895993	15896393	+	1000	100.0	[6.228079]	[144]	[]	[]	[15896166]	[]
46_7839	chr6	146997040	146997440	+	1000	100.0	[11.8145485, 7.599406]	[98, 109]	[11.79898]	[98]	[146997232, 146997243]	[146997232]
46_784	chr22	22037808	22038208	+	1000	288.0	[9.245538]	[97]	[11.806913]	[97]	[22038000]	[22038000]
46_7841	chr6	157761265	157761665	+	1000	100.0	[11.536771]	[155]	[7.756559, 14.247998]	[137, 155]	[157761512]	[157761494, 157761512]
46_7842	chr6	159974009	159974409	+	1000	100.0	[13.335394]	[141]	[10.910327]	[141]	[159974224]	[159974224]
46_7843	chr6	169292621	169293021	+	1000	100.0	[14.247998]	[134]	[11.536771]	[134]	[169292835]	[169292835]
46_7845	chr7	25314981	25315381	+	1000	100.0	[11.79898]	[134]	[11.8145485]	[134]	[25315210]	[25315210]
46_7846	chr7	25940936	25941336	+	1000	100.0	[11.806913]	[111]	[9.245538]	[111]	[25941144]	[25941144]
46_7847	chr7	35697507	35697907	+	1000	100.0	[6.1960926, 11.806913]	[79, 92]	[9.245538]	[92]	[35697678, 35697691]	[35697691]
46_7848	chr7	74079316	74079716	+	1000	100.0	[]	[]	[7.231399]	[119]	[]	[74079510]
46_7849	chr7	97512798	97513198	+	1000	100.0	[7.508601, 9.9498005]	[91, 128]	[9.783932, 12.075051]	[91, 128]	[97512979, 97513016]	[97512979, 97513016]
46_785	chr6	36350783	36351183	+	1000	288.0	[9.637747]	[102]	[7.376905]	[102]	[36350961]	[36350961]
46_7850	chr7	99408644	99409044	+	1000	100.0	[6.488914]	[146]	[]	[]	[99408887]	[]
46_7851	chr7	137949689	137950089	+	1000	100.0	[13.811987]	[105]	[11.972782]	[105]	[137949892]	[137949892]
46_7852	chr7	139443185	139443585	+	1000	100.0	[10.158142]	[81]	[12.433358]	[81]	[139443366]	[139443366]
46_7853	chr7	155277614	155278014	+	1000	100.0	[10.047792, 11.520754]	[60, 117]	[7.691646, 9.531697]	[60, 117]	[155277773, 155277830]	[155277773, 155277830]
46_7854	chr8	23518733	23519133	+	1000	100.0	[11.060178, 7.691646]	[130, 137]	[13.185543, 10.047792]	[130, 137]	[23518944, 23518951]	[23518944, 23518951]
46_7855	chr8	26637622	26638022	+	1000	100.0	[15.626627]	[121]	[13.351411]	[121]	[26637816]	[26637816]
46_7856	chr8	56074272	56074672	+	1000	100.0	[9.531697]	[99]	[11.520754]	[99]	[56074439]	[56074439]
46_7857	chr8	73346433	73346833	+	1000	100.0	[9.062057]	[63]	[11.755416]	[63]	[73346595]	[73346595]
46_7858	chr8	85835919	85836319	+	1000	100.0	[13.185543]	[160]	[11.060178]	[160]	[85836156]	[85836156]
46_7859	chr8	95237123	95237523	+	1000	100.0	[12.433358]	[94]	[10.158142]	[94]	[95237306]	[95237306]
46_786	chr9	127919330	127919730	+	1000	288.0	[11.060178, 10.894309]	[68, 107]	[13.185543, 8.619093]	[68, 107]	[127919491, 127919530]	[127919491, 127919530]
46_7860	chr8	101198474	101198874	+	1000	100.0	[10.5189495, 7.691646]	[138, 171]	[7.322488, 10.047792]	[138, 171]	[101198685, 101198718]	[101198685, 101198718]
46_7861	chr8	115774639	115775039	+	1000	100.0	[6.146564, 11.060178]	[77, 126]	[13.185543]	[126]	[115774808, 115774857]	[115774857]
46_7863	chr8	143332980	143333380	+	1000	100.0	[12.433358]	[108]	[10.158142]	[108]	[143333176]	[143333176]
46_7864	chr9	76666421	76666821	+	1000	100.0	[14.247998, 13.811987]	[73, 104]	[11.536771, 11.972782]	[73, 104]	[76666591, 76666622]	[76666591, 76666622]
46_7865	chr9	110351192	110351592	+	1000	100.0	[15.626627]	[123]	[13.351411]	[123]	[110351379]	[110351379]
46_7866	chr9	124218677	124219077	+	1000	100.0	[11.972782]	[117]	[13.811987]	[117]	[124218884]	[124218884]
46_7867	chrX	120453961	120454361	+	1000	100.0	[11.79898]	[123]	[11.8145485, 8.562147]	[123, 173]	[120454143]	[120454143, 120454193]
46_7868	chr1	9714109	9714509	+	1000	99.0	[9.373464]	[141]	[9.507747]	[141]	[9714342]	[9714342]
46_7869	chr1	23103294	23103694	+	1000	99.0	[7.517559]	[142]	[]	[]	[23103516]	[]
46_787	chr12	116916715	116917115	+	1000	287.0	[13.351411]	[163]	[15.626627]	[163]	[116916948]	[116916948]
46_7870	chr1	25022832	25023232	+	1000	99.0	[14.247998]	[100]	[11.536771]	[100]	[25023027]	[25023027]
46_7872	chr1	86774312	86774712	+	1000	99.0	[9.046039]	[101]	[7.0391154]	[101]	[86774509]	[86774509]
46_7873	chr1	115430717	115431117	+	1000	99.0	[11.536771, 7.0391154]	[122, 137]	[14.247998, 9.046039]	[122, 137]	[115430928, 115430943]	[115430928, 115430943]
46_7874	chr1	119737161	119737561	+	1000	99.0	[7.5087156]	[154]	[9.783817]	[154]	[119737397]	[119737397]
46_7875	chr1	157932059	157932459	+	1000	99.0	[13.351411]	[145]	[6.212843, 15.626627]	[121, 145]	[157932289]	[157932265, 157932289]
46_7876	chr1	198122668	198123068	+	1000	99.0	[8.619093]	[119]	[10.894309]	[119]	[198122875]	[198122875]
46_7877	chr1	234624748	234625148	+	1000	99.0	[11.060178, 6.302952]	[119, 169]	[13.185543]	[119]	[234624946, 234624996]	[234624946]
46_7878	chr10	23514310	23514710	+	1000	99.0	[11.520754, 6.169279]	[111, 133]	[9.531697]	[111]	[23514508, 23514530]	[23514508]
46_7879	chr10	46784573	46784973	+	1000	99.0	[9.245538]	[131]	[11.806913]	[131]	[46784804]	[46784804]
46_788	chr16	75624825	75625225	+	1000	287.0	[11.972782]	[78]	[13.811987]	[78]	[75625001]	[75625001]
46_7880	chr10	49601761	49602161	+	1000	99.0	[9.531697, 11.337273]	[72, 100]	[11.520754, 9.4802]	[72, 100]	[49601924, 49601952]	[49601924, 49601952]
46_7881	chr10	70559316	70559716	+	1000	99.0	[7.508601]	[146]	[9.783932]	[146]	[70559552]	[70559552]
46_7882	chr10	97070077	97070477	+	1000	99.0	[15.626627]	[100]	[13.351411]	[100]	[97070275]	[97070275]
46_7883	chr10	99667119	99667519	+	1000	99.0	[13.351411, 6.1529865, 8.20384]	[96, 142, 172]	[15.626627]	[96]	[99667274, 99667320, 99667350]	[99667274]
46_7884	chr10	103254938	103255338	+	1000	99.0	[11.536771]	[118]	[14.247998]	[118]	[103255143]	[103255143]
46_7885	chr10	133012613	133013013	+	1000	99.0	[11.806913]	[95]	[9.245538]	[95]	[133012803]	[133012803]
46_7886	chr11	4044023	4044423	+	1000	99.0	[6.302952, 13.351411]	[98, 136]	[15.626627]	[136]	[4044217, 4044255]	[4044255]
46_7887	chr11	10657388	10657788	+	1000	99.0	[11.806913]	[125]	[9.245538]	[125]	[10657593]	[10657593]
46_7888	chr11	47337259	47337659	+	1000	99.0	[13.185543]	[170]	[11.060178]	[170]	[47337500]	[47337500]
46_7889	chr11	47515255	47515655	+	1000	99.0	[10.158142]	[143]	[12.433358]	[143]	[47515483]	[47515483]
46_789	chr2	55050371	55050771	+	1000	287.0	[12.433358]	[103]	[10.158142]	[103]	[55050566]	[55050566]
46_7890	chr11	47939530	47939930	+	1000	99.0	[7.5087156, 14.247998]	[113, 150]	[9.783817, 11.536771]	[113, 150]	[47939722, 47939759]	[47939722, 47939759]
46_7891	chr11	75013055	75013455	+	1000	99.0	[10.910327]	[131]	[13.335394]	[131]	[75013271]	[75013271]
46_7895	chr12	54933454	54933854	+	1000	99.0	[7.935703]	[116]	[]	[]	[54933665]	[]
46_7897	chr12	118544500	118544900	+	1000	99.0	[11.806913, 9.464183]	[96, 107]	[9.245538, 6.6209717]	[96, 107]	[118544689, 118544700]	[118544689, 118544700]
46_7898	chr12	125233338	125233738	+	1000	99.0	[15.626627]	[102]	[13.351411]	[102]	[125233534]	[125233534]
46_79	chr18	3603410	3603810	+	1000	461.0	[7.1966624, 11.060178, 14.247998]	[85, 89, 137]	[13.185543, 11.536771]	[89, 137]	[3603585, 3603589, 3603637]	[3603589, 3603637]
46_790	chr3	170572830	170573230	+	1000	287.0	[13.351411, 8.562147]	[104, 144]	[15.626627]	[104]	[170573027, 170573067]	[170573027]
46_7900	chr14	56514823	56515223	+	1000	99.0	[15.626627, 10.894309]	[96, 173]	[13.351411, 8.619093]	[96, 173]	[56514991, 56515068]	[56514991, 56515068]
46_7901	chr14	65356272	65356672	+	1000	99.0	[11.972782, 9.940776]	[94, 157]	[13.811987, 7.6834273]	[94, 157]	[65356451, 65356514]	[65356451, 65356514]
46_7902	chr14	103445104	103445504	+	1000	99.0	[]	[]	[7.7492566]	[125]	[]	[103445316]
46_7903	chr15	22710845	22711245	+	1000	99.0	[9.245538]	[71]	[11.806913]	[71]	[22711010]	[22711010]
46_7904	chr15	39925425	39925825	+	1000	99.0	[11.755416]	[140]	[9.062057, 8.608078]	[140, 167]	[39925626]	[39925626, 39925653]
46_7906	chr15	57334302	57334702	+	1000	99.0	[13.351411]	[114]	[15.626627]	[114]	[57334514]	[57334514]
46_7907	chr15	65252559	65252959	+	1000	99.0	[7.6756287, 7.376905]	[63, 103]	[9.637747]	[103]	[65252717, 65252757]	[65252757]
46_7908	chr16	12002367	12002767	+	1000	99.0	[15.626627]	[71]	[13.351411]	[71]	[12002521]	[12002521]
46_7909	chr16	87392034	87392434	+	1000	99.0	[]	[]	[6.7934384]	[179]	[]	[87392280]
46_791	chr5	149134493	149134893	+	1000	287.0	[15.626627, 9.357896]	[112, 137]	[13.351411, 7.0230985, 7.823107, 9.523314]	[112, 126, 130, 137]	[149134691, 149134716]	[149134691, 149134705, 149134709, 149134716]
46_7911	chr17	59423237	59423637	+	1000	99.0	[]	[]	[7.383864]	[89]	[]	[59423416]
46_7912	chr17	64974363	64974763	+	1000	99.0	[11.755416]	[68]	[9.062057]	[68]	[64974530]	[64974530]
46_7913	chr17	76623256	76623656	+	1000	99.0	[9.9498005]	[150]	[12.075051]	[150]	[76623466]	[76623466]
46_7914	chr18	8615366	8615766	+	1000	99.0	[13.185543]	[132]	[11.060178]	[132]	[8615589]	[8615589]
46_7915	chr18	22485662	22486062	+	1000	99.0	[13.185543]	[123]	[11.060178]	[123]	[22485878]	[22485878]
46_7916	chr19	3558061	3558461	+	1000	99.0	[9.531697, 6.481828]	[61, 76]	[11.520754]	[61]	[3558214, 3558229]	[3558214]
46_7919	chr19	18263027	18263427	+	1000	99.0	[14.247998]	[108]	[11.536771]	[108]	[18263200]	[18263200]
46_792	chr6	150559970	150560370	+	1000	287.0	[11.520754]	[135]	[9.531697]	[135]	[150560201]	[150560201]
46_7920	chr19	18522193	18522593	+	1000	99.0	[10.894309]	[138]	[8.619093]	[138]	[18522425]	[18522425]
46_7921	chr19	35318924	35319324	+	1000	99.0	[8.077866, 11.806913]	[99, 107]	[7.4133296, 9.245538]	[85, 107]	[35319093, 35319101]	[35319079, 35319101]
46_7924	chr2	43467969	43468369	+	1000	99.0	[6.825211, 11.79898]	[114, 124]	[11.8145485]	[124]	[43468171, 43468181]	[43468181]
46_7925	chr2	61012300	61012700	+	1000	99.0	[11.972782, 7.7856965]	[86, 143]	[13.811987]	[86]	[61012475, 61012532]	[61012475]
46_7926	chr2	145751570	145751970	+	1000	99.0	[13.351411]	[164]	[15.626627]	[164]	[145751790]	[145751790]
46_7927	chr2	157692773	157693173	+	1000	99.0	[10.894309]	[95]	[8.619093]	[95]	[157692956]	[157692956]
46_7928	chr2	207330822	207331222	+	1000	99.0	[9.357896]	[125]	[9.523314]	[125]	[207331044]	[207331044]
46_7929	chr2	216578315	216578715	+	1000	99.0	[15.626627]	[121]	[13.351411]	[121]	[216578524]	[216578524]
46_793	chr7	26850315	26850715	+	1000	287.0	[11.972782]	[119]	[13.811987]	[119]	[26850528]	[26850528]
46_7930	chr2	235347674	235348074	+	1000	99.0	[11.806913]	[101]	[9.245538]	[101]	[235347859]	[235347859]
46_7931	chr20	4129274	4129674	+	1000	99.0	[11.536771]	[97]	[14.247998]	[97]	[4129462]	[4129462]
46_7932	chr20	49397473	49397873	+	1000	99.0	[12.433358]	[130]	[10.158142]	[130]	[49397685]	[49397685]
46_7934	chr21	35282911	35283311	+	1000	99.0	[11.972782, 8.192566]	[133, 183]	[13.811987]	[133]	[35283111, 35283161]	[35283111]
46_7935	chr21	37565104	37565504	+	1000	99.0	[9.531697]	[106]	[11.520754]	[106]	[37565300]	[37565300]
46_7937	chr22	39316347	39316747	+	1000	99.0	[10.158142]	[95]	[12.433358]	[95]	[39316525]	[39316525]
46_7938	chr3	28241118	28241518	+	1000	99.0	[11.8145485]	[119]	[11.79898]	[119]	[28241318]	[28241318]
46_7939	chr3	127587301	127587701	+	1000	99.0	[10.158142]	[187]	[12.433358]	[187]	[127587546]	[127587546]
46_794	chr8	127618398	127618798	+	1000	287.0	[12.433358]	[88]	[10.158142]	[88]	[127618585]	[127618585]
46_7940	chr3	146421820	146422220	+	1000	99.0	[9.9498005, 13.351411]	[63, 105]	[12.075051, 15.626627]	[63, 105]	[146421983, 146422025]	[146421983, 146422025]
46_7941	chr3	157530650	157531050	+	1000	99.0	[8.619093]	[103]	[10.894309]	[103]	[157530830]	[157530830]
46_7942	chr3	171960954	171961354	+	1000	99.0	[6.6049547]	[104]	[]	[]	[171961144]	[]
46_7943	chr3	186160854	186161254	+	1000	99.0	[14.247998]	[95]	[11.536771]	[95]	[186161044]	[186161044]
46_7944	chr4	76179367	76179767	+	1000	99.0	[10.158142]	[172]	[12.433358]	[172]	[76179616]	[76179616]
46_7945	chr4	122285297	122285697	+	1000	99.0	[15.626627]	[112]	[13.351411]	[112]	[122285488]	[122285488]
46_7946	chr4	158540121	158540521	+	1000	99.0	[11.337273]	[82]	[9.4802]	[82]	[158540280]	[158540280]
46_7947	chr5	16455947	16456347	+	1000	99.0	[13.811987, 8.325933]	[123, 141]	[11.972782]	[123]	[16456165, 16456183]	[16456165]
46_7948	chr5	39178151	39178551	+	1000	99.0	[13.351411]	[89]	[15.626627]	[89]	[39178331]	[39178331]
46_795	chr9	109134073	109134473	+	1000	287.0	[9.4802]	[109]	[11.337273]	[109]	[109134260]	[109134260]
46_7950	chr5	80871584	80871984	+	1000	99.0	[10.158142, 6.9673734]	[103, 137]	[12.433358]	[103]	[80871786, 80871820]	[80871786]
46_7951	chr5	113042822	113043222	+	1000	99.0	[9.357896]	[114]	[9.523314]	[114]	[113043033]	[113043033]
46_7953	chr5	140382016	140382416	+	1000	99.0	[14.247998]	[118]	[11.536771]	[118]	[140382213]	[140382213]
46_7954	chr5	148805310	148805710	+	1000	99.0	[11.536771, 6.6477385]	[94, 113]	[14.247998]	[94]	[148805504, 148805523]	[148805504]
46_7955	chr5	150065275	150065675	+	1000	99.0	[9.373464]	[111]	[9.507747]	[111]	[150065485]	[150065485]
46_7956	chr5	153742082	153742482	+	1000	99.0	[9.940776]	[119]	[7.6834273]	[119]	[153742299]	[153742299]
46_7958	chr6	2760817	2761217	+	1000	99.0	[11.972782]	[93]	[13.811987]	[93]	[2760991]	[2760991]
46_7959	chr6	7130178	7130578	+	1000	99.0	[11.806913]	[121]	[9.245538, 6.6477385]	[121, 140]	[7130393]	[7130393, 7130412]
46_796	chr1	150613477	150613877	+	1000	286.0	[12.075051, 13.185543]	[91, 122]	[9.9498005, 11.060178]	[91, 122]	[150613653, 150613684]	[150613653, 150613684]
46_7960	chr6	21263948	21264348	+	1000	99.0	[10.910327]	[78]	[13.335394]	[78]	[21264104]	[21264104]
46_7961	chr6	27800721	27801121	+	1000	99.0	[7.279962, 10.894309]	[87, 122]	[7.082056, 8.619093]	[55, 122]	[27800907, 27800942]	[27800875, 27800942]
46_7962	chr6	28212789	28213189	+	1000	99.0	[7.7131166]	[91]	[]	[]	[28212980]	[]
46_7963	chr6	51107898	51108298	+	1000	99.0	[7.691646]	[200]	[10.047792]	[200]	[51108145]	[51108145]
46_7964	chr6	67881193	67881593	+	1000	99.0	[10.158142]	[105]	[12.433358]	[105]	[67881378]	[67881378]
46_7965	chr7	138030697	138031097	+	1000	99.0	[11.972782]	[108]	[13.811987]	[108]	[138030898]	[138030898]
46_7966	chr7	139047993	139048393	+	1000	99.0	[10.910327]	[103]	[13.335394]	[103]	[139048193]	[139048193]
46_7967	chr8	40539650	40540050	+	1000	99.0	[14.247998]	[153]	[11.536771, 6.195226]	[153, 163]	[40539873]	[40539873, 40539883]
46_7968	chr8	41569501	41569901	+	1000	99.0	[11.536771]	[115]	[14.247998]	[115]	[41569703]	[41569703]
46_7969	chr8	58752138	58752538	+	1000	99.0	[9.507747]	[95]	[9.373464]	[95]	[58752329]	[58752329]
46_797	chr10	46217433	46217833	+	1000	286.0	[9.062057]	[151]	[11.755416]	[151]	[46217673]	[46217673]
46_7970	chr8	89801672	89802072	+	1000	99.0	[7.3465133, 15.626627, 12.075051]	[94, 116, 123]	[13.351411, 9.9498005]	[116, 123]	[89801852, 89801874, 89801881]	[89801874, 89801881]
46_7971	chr9	38062548	38062948	+	1000	99.0	[13.185543]	[85]	[11.060178]	[85]	[38062718]	[38062718]
46_7972	chr9	130539382	130539782	+	1000	99.0	[11.536771, 11.79898]	[120, 164]	[14.247998, 11.8145485]	[120, 164]	[130539583, 130539627]	[130539583, 130539627]
46_7973	chrX	109774647	109775047	+	1000	99.0	[7.508601]	[97]	[9.783932]	[97]	[109774836]	[109774836]
46_7976	chr1	44676419	44676819	+	1000	98.0	[11.755416]	[118]	[9.062057]	[118]	[44676605]	[44676605]
46_7978	chr1	84698631	84699031	+	1000	98.0	[6.273486, 11.8145485]	[103, 156]	[11.79898]	[156]	[84698786, 84698839]	[84698839]
46_7979	chr1	86780922	86781322	+	1000	98.0	[12.433358]	[169]	[10.158142]	[169]	[86781165]	[86781165]
46_798	chr12	91778922	91779322	+	1000	286.0	[7.2474165]	[140]	[10.376787]	[140]	[91779152]	[91779152]
46_7980	chr1	116377832	116378232	+	1000	98.0	[13.811987]	[143]	[11.972782]	[143]	[116378071]	[116378071]
46_7981	chr1	146025797	146026197	+	1000	98.0	[]	[]	[8.704309]	[103]	[]	[146025991]
46_7982	chr1	153001346	153001746	+	1000	98.0	[9.531697]	[136]	[11.520754]	[136]	[153001578]	[153001578]
46_7983	chr1	167548349	167548749	+	1000	98.0	[9.507747]	[125]	[9.373464]	[125]	[167548551]	[167548551]
46_7984	chr1	176379911	176380311	+	1000	98.0	[13.351411]	[131]	[15.626627]	[131]	[176380122]	[176380122]
46_7985	chr1	179055906	179056306	+	1000	98.0	[8.227716]	[125]	[]	[]	[179056127]	[]
46_7986	chr1	195766698	195767098	+	1000	98.0	[13.185543, 11.060178]	[74, 92]	[11.060178, 13.185543]	[74, 92]	[195766863, 195766881]	[195766863, 195766881]
46_7987	chr1	211548519	211548919	+	1000	98.0	[8.619093]	[78]	[10.894309]	[78]	[211548689]	[211548689]
46_7988	chr1	224770286	224770686	+	1000	98.0	[12.433358]	[148]	[10.158142]	[148]	[224770514]	[224770514]
46_799	chr16	23784816	23785216	+	1000	286.0	[11.755416]	[92]	[9.062057]	[92]	[23785008]	[23785008]
46_7991	chr10	49037204	49037604	+	1000	98.0	[8.619093, 6.947411]	[73, 153]	[10.894309]	[73]	[49037369, 49037449]	[49037369]
46_7993	chr10	61284209	61284609	+	1000	98.0	[10.894309]	[94]	[8.619093]	[94]	[61284390]	[61284390]
46_7994	chr10	61655538	61655938	+	1000	98.0	[9.783932]	[82]	[7.508601]	[82]	[61655714]	[61655714]
46_7995	chr10	103125811	103126211	+	1000	98.0	[13.335394]	[108]	[10.910327]	[108]	[103126010]	[103126010]
46_7996	chr10	118481872	118482272	+	1000	98.0	[7.281633, 11.972782]	[110, 141]	[13.811987]	[141]	[118482043, 118482074]	[118482074]
46_7997	chr11	6568471	6568871	+	1000	98.0	[10.894309, 10.894309]	[70, 103]	[8.619093, 8.619093]	[70, 103]	[6568637, 6568670]	[6568637, 6568670]
46_7998	chr11	8068623	8069023	+	1000	98.0	[7.6834273, 6.4444776]	[136, 157]	[9.940776]	[136]	[8068838, 8068859]	[8068838]
46_7999	chr11	8384551	8384951	+	1000	98.0	[13.811987]	[144]	[11.972782]	[144]	[8384762]	[8384762]
46_8	chrM	4810	5210	+	1000	661.0	[7.9277687]	[131]	[7.525193]	[131]	[5033]	[5033]
46_80	chr1	108016408	108016808	+	1000	460.0	[10.158142]	[119]	[12.433358]	[119]	[108016623]	[108016623]
46_800	chr19	2168935	2169335	+	1000	286.0	[]	[]	[7.3608875]	[107]	[]	[2169109]
46_8000	chr11	66188531	66188931	+	1000	98.0	[13.351411]	[131]	[15.626627]	[131]	[66188761]	[66188761]
46_8003	chr12	53365171	53365571	+	1000	98.0	[10.910327]	[87]	[13.335394]	[87]	[53365345]	[53365345]
46_8006	chr12	112351174	112351574	+	1000	98.0	[9.571196]	[203]	[7.0980735]	[203]	[112351425]	[112351425]
46_8007	chr12	113933344	113933744	+	1000	98.0	[11.972782]	[144]	[13.811987]	[144]	[113933563]	[113933563]
46_8008	chr13	49062261	49062661	+	1000	98.0	[9.373464]	[74]	[9.507747]	[74]	[49062428]	[49062428]
46_801	chr21	46143929	46144329	+	1000	286.0	[12.433358, 13.811987]	[94, 125]	[10.158142, 11.972782]	[94, 125]	[46144112, 46144143]	[46144112, 46144143]
46_8010	chr14	44449087	44449487	+	1000	98.0	[9.357896]	[164]	[9.523314]	[164]	[44449311]	[44449311]
46_8012	chr14	78135351	78135751	+	1000	98.0	[7.4293466, 6.770823]	[95, 155]	[9.527757, 9.314332]	[95, 155]	[78135511, 78135571]	[78135511, 78135571]
46_8013	chr14	101323563	101323963	+	1000	98.0	[9.245538, 6.770823, 6.770823]	[84, 113, 142]	[11.806913, 9.314332, 9.314332]	[84, 113, 142]	[101323746, 101323775, 101323804]	[101323746, 101323775, 101323804]
46_8014	chr15	63177116	63177516	+	1000	98.0	[6.4962163, 13.185543]	[74, 90]	[11.060178]	[90]	[63177276, 63177292]	[63177292]
46_8016	chr15	90234007	90234407	+	1000	98.0	[]	[]	[8.661861]	[130]	[]	[90234211]
46_8017	chr15	90845123	90845523	+	1000	98.0	[13.185543]	[119]	[11.060178]	[119]	[90845331]	[90845331]
46_8018	chr15	99212416	99212816	+	1000	98.0	[11.536771]	[69]	[14.247998]	[69]	[99212585]	[99212585]
46_8019	chr16	29775740	29776140	+	1000	98.0	[13.351411]	[116]	[15.626627]	[116]	[29775952]	[29775952]
46_802	chr3	9976980	9977380	+	1000	286.0	[9.245538]	[123]	[11.806913]	[123]	[9977202]	[9977202]
46_8021	chr16	82192711	82193111	+	1000	98.0	[6.413076]	[164]	[]	[]	[82192940]	[]
46_8022	chr17	42365089	42365489	+	1000	98.0	[9.9498005]	[117]	[12.075051]	[117]	[42365304]	[42365304]
46_8024	chr17	57553458	57553858	+	1000	98.0	[9.507747]	[78]	[9.373464]	[78]	[57553633]	[57553633]
46_8025	chr17	63974620	63975020	+	1000	98.0	[7.889923, 9.245538]	[60, 71]	[11.806913]	[71]	[63974778, 63974789]	[63974789]
46_8026	chr17	74042785	74043185	+	1000	98.0	[13.811987, 11.536771]	[110, 153]	[11.972782, 14.247998]	[110, 153]	[74042969, 74043012]	[74042969, 74043012]
46_8027	chr17	78568436	78568836	+	1000	98.0	[13.811987]	[135]	[11.972782]	[135]	[78568653]	[78568653]
46_8029	chr18	30582091	30582491	+	1000	98.0	[9.245538, 9.675097]	[67, 120]	[11.806913, 7.1132793]	[67, 120]	[30582253, 30582306]	[30582253, 30582306]
46_803	chr3	186882787	186883187	+	1000	286.0	[10.376787, 9.999908]	[63, 108]	[7.2474165, 10.420351]	[63, 108]	[186882945, 186882990]	[186882945, 186882990]
46_8030	chr18	31785391	31785791	+	1000	98.0	[6.6461816, 11.536771]	[127, 134]	[14.247998]	[134]	[31785583, 31785590]	[31785590]
46_8031	chr18	36075885	36076285	+	1000	98.0	[11.337273]	[71]	[9.4802]	[71]	[36076049]	[36076049]
46_8032	chr18	47945474	47945874	+	1000	98.0	[15.626627]	[140]	[13.351411]	[140]	[47945707]	[47945707]
46_8034	chr19	9596981	9597381	+	1000	98.0	[10.910327, 10.910327, 9.799835]	[107, 144, 166]	[13.335394, 13.335394, 12.225017]	[107, 144, 166]	[9597160, 9597197, 9597219]	[9597160, 9597197, 9597219]
46_8036	chr19	21694493	21694893	+	1000	98.0	[14.247998]	[111]	[11.536771]	[111]	[21694704]	[21694704]
46_8037	chr19	45809744	45810144	+	1000	98.0	[9.507747, 13.351411]	[82, 100]	[9.373464, 15.626627]	[82, 100]	[45809922, 45809940]	[45809922, 45809940]
46_8039	chr2	43288741	43289141	+	1000	98.0	[7.0230985]	[159]	[]	[]	[43288972]	[]
46_804	chr5	170151367	170151767	+	1000	286.0	[13.335394]	[88]	[10.910327]	[88]	[170151555]	[170151555]
