#PeakID(python identify_motif.py ./ENCODE_processed_files/SP1_idr.fa SP1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
328_699	chr18	62186898	62187298	+	1000	212.5	[]	[]	[8.714218, 8.725265]	[122, 147]	[]	[62187117, 62187142]
328_6990	chr6	30647169	30647569	+	917	45.5	[]	[]	[9.4293585]	[152]	[]	[30647334]
328_6993	chr7	73587824	73588224	+	957	45.5	[2.8527613]	[164]	[]	[]	[73588068]	[]
328_7007	chrX	41085376	41085776	+	747	45.5	[9.218279]	[92]	[]	[]	[41085563]	[]
328_7008	chr1	1944060	1944460	+	867	45.0	[]	[]	[4.2634745, 7.8429537, 4.2634745]	[144, 162, 220]	[]	[1944211, 1944229, 1944287]
328_7015	chr1	100895841	100896241	+	947	45.0	[17.600748, 13.503932]	[88, 109]	[]	[]	[100896006, 100896027]	[]
328_7020	chr1	204711545	204711945	+	1000	45.0	[3.897502]	[164]	[]	[]	[204711791]	[]
328_7023	chr10	30247653	30248053	+	1000	45.0	[]	[]	[3.124236]	[96]	[]	[30247810]
328_7024	chr10	78973300	78973700	+	896	45.0	[7.789818, 5.002602]	[221, 231]	[5.466106]	[174]	[78973524, 78973534]	[78973477]
328_7027	chr11	76193213	76193613	+	672	45.0	[]	[]	[20.29, 20.29, 6.179668]	[96, 114, 132]	[]	[76193403, 76193421, 76193439]
328_7029	chr12	93773051	93773451	+	674	45.0	[]	[]	[3.3843412]	[218]	[]	[93773283]
328_7030	chr12	120087063	120087463	+	842	45.0	[]	[]	[16.054379]	[128]	[]	[120087278]
328_7031	chr12	120291684	120292084	+	1000	45.0	[4.893965]	[164]	[]	[]	[120291919]	[]
328_7035	chr14	35045969	35046369	+	1000	45.0	[9.953082, 9.256183]	[167, 182]	[]	[]	[35046205, 35046220]	[]
328_7039	chr15	44683200	44683600	+	1000	45.0	[]	[]	[10.602403]	[112]	[]	[44683401]
328_7040	chr15	66700722	66701122	+	800	45.0	[4.7393785]	[230]	[]	[]	[66700965]	[]
328_7044	chr16	2497343	2497743	+	734	45.0	[]	[]	[4.0717435]	[101]	[]	[2497505]
328_7052	chr17	49362287	49362687	+	749	45.0	[5.5533776, 6.345052]	[146, 167]	[]	[]	[49362470, 49362491]	[]
328_7060	chr19	35210842	35211242	+	1000	45.0	[]	[]	[7.8257203]	[170]	[]	[35211044]
328_7061	chr19	35585833	35586233	+	1000	45.0	[]	[]	[10.3133745, 6.491729]	[128, 184]	[]	[35586021, 35586077]
328_7064	chr2	9003876	9004276	+	626	45.0	[10.602403]	[70]	[]	[]	[9004028]	[]
328_7066	chr2	231708241	231708641	+	803	45.0	[8.771809]	[182]	[]	[]	[231708478]	[]
328_7067	chr20	4148569	4148969	+	806	45.0	[4.2538395]	[98]	[4.346475, 5.1316304, 3.4483993]	[70, 121, 160]	[4148752]	[4148724, 4148775, 4148814]
328_7069	chr21	34029974	34030374	+	913	45.0	[8.927337]	[305]	[]	[]	[34030223]	[]
328_7071	chr22	21693038	21693438	+	1000	45.0	[7.8257203]	[195]	[3.4079018]	[228]	[21693198]	[21693231]
328_7080	chr4	163166804	163167204	+	908	45.0	[]	[]	[3.8405962]	[171]	[]	[163167016]
328_7082	chr5	177491452	177491852	+	1000	45.0	[6.2135673]	[151]	[4.299256]	[171]	[177491664]	[177491684]
328_7091	chr7	76294766	76295166	+	997	45.0	[]	[]	[16.54813]	[217]	[]	[76294921]
328_7092	chr7	99693521	99693921	+	1000	45.0	[]	[]	[7.896478]	[93]	[]	[99693694]
328_71	chr19	1652639	1653039	+	1000	482.5	[]	[]	[3.0006]	[147]	[]	[1652800]
328_7105	chrX	41923429	41923829	+	1000	45.0	[5.6198792, 9.430473, 8.938204]	[85, 123, 146]	[]	[]	[41923613, 41923651, 41923674]	[]
328_7106	chrX	47582078	47582478	+	1000	45.0	[7.1263742]	[185]	[]	[]	[47582296]	[]
328_7109	chrX	150898438	150898838	+	1000	45.0	[8.770068]	[165]	[]	[]	[150898672]	[]
328_711	chr7	129434156	129434556	+	1000	211.5	[]	[]	[9.954263, 19.063852, 5.7000356]	[105, 148, 153]	[]	[129434342, 129434385, 129434390]
328_7110	chr1	941603	942003	+	891	44.5	[6.576429]	[192]	[]	[]	[941831]	[]
328_7111	chr1	6440575	6440975	+	1000	44.5	[]	[]	[4.041513]	[95]	[]	[6440761]
328_7115	chr1	117367217	117367617	+	1000	44.5	[2.8209786]	[79]	[]	[]	[117367373]	[]
328_7122	chr10	69318632	69319032	+	927	44.5	[5.840709]	[90]	[5.7770267]	[109]	[69318803]	[69318822]
328_7125	chr10	97736863	97737263	+	1000	44.5	[]	[]	[14.627546]	[149]	[]	[97737073]
328_7126	chr11	17276329	17276729	+	1000	44.5	[4.872054, 2.7590358]	[149, 164]	[7.9441514]	[117]	[17276528, 17276543]	[17276496]
328_7130	chr11	74592219	74592619	+	1000	44.5	[6.9840064, 3.4285984]	[215, 241]	[]	[]	[74592443, 74592469]	[]
328_7144	chr16	89640940	89641340	+	1000	44.5	[]	[]	[4.255032]	[134]	[]	[89641161]
328_7154	chr19	18385761	18386161	+	1000	44.5	[4.858895]	[195]	[]	[]	[18386008]	[]
328_7155	chr2	95402427	95402827	+	882	44.5	[10.419625]	[167]	[]	[]	[95402640]	[]
328_7159	chr20	38674132	38674532	+	1000	44.5	[]	[]	[4.6218505]	[169]	[]	[38674359]
328_7161	chr20	51338666	51339066	+	727	44.5	[]	[]	[11.105569]	[168]	[]	[51338849]
328_7168	chr22	22929200	22929600	+	1000	44.5	[3.9828289]	[183]	[]	[]	[22929401]	[]
328_7171	chr3	6490414	6490814	+	717	44.5	[]	[]	[5.0788903]	[205]	[]	[6490650]
328_7178	chr4	147708937	147709337	+	541	44.5	[11.105569]	[160]	[]	[]	[147709125]	[]
328_718	chr16	87392058	87392458	+	1000	210.0	[6.5477686, 16.804495]	[69, 106]	[]	[]	[87392218, 87392255]	[]
328_7182	chr6	26341470	26341870	+	1000	44.5	[7.3631816]	[164]	[]	[]	[26341643]	[]
328_719	chr19	16628140	16628540	+	1000	210.0	[8.205278, 7.3829255, 11.058973]	[102, 107, 157]	[11.315562]	[84]	[16628323, 16628328, 16628378]	[16628305]
328_7198	chr8	90985171	90985571	+	912	44.5	[4.4931273]	[105]	[9.146695, 16.019585]	[67, 72]	[90985364]	[90985326, 90985331]
328_7202	chrX	44872797	44873197	+	969	44.5	[]	[]	[15.39534]	[200]	[]	[44873029]
328_7206	chr1	12659003	12659403	+	1000	44.0	[]	[]	[5.5427814]	[89]	[]	[12659168]
328_7213	chr1	202808357	202808757	+	1000	44.0	[5.767993, 2.9000585, 12.176909]	[161, 163, 201]	[5.4264035]	[217]	[202808522, 202808524, 202808562]	[202808578]
328_7215	chr10	86960369	86960769	+	978	44.0	[]	[]	[7.1969576]	[118]	[]	[86960549]
328_7219	chr11	68257503	68257903	+	1000	44.0	[5.766398, 13.265091]	[139, 206]	[]	[]	[68257655, 68257722]	[]
328_7235	chr17	75034454	75034854	+	1000	44.0	[]	[]	[6.3634863]	[174]	[]	[75034630]
328_7237	chr18	56638565	56638965	+	838	44.0	[4.050034]	[186]	[]	[]	[56638772]	[]
328_7238	chr19	1605464	1605864	+	1000	44.0	[]	[]	[4.946945]	[77]	[]	[1605625]
328_7241	chr19	39258201	39258601	+	849	44.0	[3.4065306]	[83]	[4.8668313, 4.2545547]	[98, 109]	[39258357]	[39258372, 39258383]
328_7246	chr21	42923856	42924256	+	775	44.0	[]	[]	[4.949019]	[106]	[]	[42924033]
328_7252	chr3	10703015	10703415	+	862	44.0	[5.2538395]	[68]	[9.776047, 3.045005, 3.6185658]	[82, 85, 120]	[10703174]	[10703188, 10703191, 10703226]
328_7259	chr4	56907498	56907898	+	886	44.0	[9.360953]	[240]	[3.1124098]	[167]	[56907727]	[56907654]
328_7261	chr5	10563801	10564201	+	586	44.0	[6.2064075, 5.2772326]	[71, 99]	[3.2940297, 13.70639]	[128, 133]	[10563963, 10563991]	[10564020, 10564025]
328_7263	chr5	132369486	132369886	+	893	44.0	[4.326883, 8.765116, 5.553004, 3.1271284]	[111, 116, 149, 175]	[]	[]	[132369639, 132369644, 132369677, 132369703]	[]
328_7269	chr6	119566797	119567197	+	1000	44.0	[6.59388]	[140]	[]	[]	[119566990]	[]
328_7271	chr7	99686103	99686503	+	1000	44.0	[9.33162]	[196]	[]	[]	[99686292]	[]
328_7276	chr8	143545700	143546100	+	1000	44.0	[8.211729]	[70]	[]	[]	[143545851]	[]
328_7277	chr9	105244224	105244624	+	638	44.0	[]	[]	[9.924946]	[190]	[]	[105244471]
328_7278	chr9	105782551	105782951	+	986	44.0	[]	[]	[5.0788903]	[253]	[]	[105782800]
328_7279	chr9	130782058	130782458	+	905	44.0	[]	[]	[5.285962]	[181]	[]	[130782244]
328_7283	chr1	21659300	21659700	+	809	43.5	[5.985563, 2.8058264]	[129, 147]	[]	[]	[21659522, 21659540]	[]
328_7285	chr1	54939019	54939419	+	878	43.5	[3.7054372]	[152]	[]	[]	[54939241]	[]
328_729	chr4	4672986	4673386	+	1000	209.0	[15.857788, 4.8305793, 10.538305, 12.023924]	[82, 108, 131, 152]	[]	[]	[4673153, 4673179, 4673202, 4673223]	[]
328_7290	chr1	210557525	210557925	+	999	43.5	[4.346944]	[162]	[]	[]	[210557730]	[]
328_7295	chr10	69507618	69508018	+	940	43.5	[12.531677]	[264]	[]	[]	[69507837]	[]
328_730	chr1	151281165	151281565	+	1000	208.5	[12.159348, 4.6638284]	[101, 103]	[9.161034]	[124]	[151281347, 151281349]	[151281370]
328_7300	chr12	115365719	115366119	+	784	43.5	[]	[]	[3.3843412]	[108]	[]	[115365909]
328_7302	chr14	61695111	61695511	+	919	43.5	[3.7477143]	[225]	[6.171526, 3.2055097, 3.6595542]	[168, 174, 180]	[61695362]	[61695305, 61695311, 61695317]
328_731	chr12	111369009	111369409	+	1000	208.5	[7.4865894, 7.134603]	[93, 107]	[]	[]	[111369195, 111369209]	[]
328_7311	chr16	69565705	69566105	+	1000	43.5	[2.6165726]	[129]	[15.368152]	[206]	[69565876]	[69565953]
328_732	chr16	67893009	67893409	+	1000	208.5	[6.8199368, 7.108056]	[110, 121]	[3.6553643]	[144]	[67893182, 67893193]	[67893216]
328_7320	chr19	40634467	40634867	+	745	43.5	[4.5996966, 6.2497373]	[114, 159]	[]	[]	[40634645, 40634690]	[]
328_7325	chr2	128091063	128091463	+	989	43.5	[2.7426057, 6.821514]	[214, 219]	[]	[]	[128091293, 128091298]	[]
328_7335	chr22	25235892	25236292	+	966	43.5	[]	[]	[14.352224]	[130]	[]	[25236109]
328_7336	chr3	27484322	27484722	+	637	43.5	[16.246578, 2.5690284, 7.5164657, 10.219899]	[131, 136, 144, 159]	[]	[]	[27484486, 27484491, 27484499, 27484514]	[]
328_7338	chr3	194255475	194255875	+	699	43.5	[7.4100204]	[238]	[]	[]	[194255726]	[]
328_734	chr22	19959236	19959636	+	1000	208.5	[]	[]	[15.198749, 19.091042]	[84, 137]	[]	[19959408, 19959461]
328_7342	chr4	102345284	102345684	+	674	43.5	[8.062165]	[195]	[2.8503418]	[183]	[102345528]	[102345516]
328_7346	chr5	61408694	61409094	+	923	43.5	[]	[]	[12.92931, 9.884528]	[138, 161]	[]	[61408896, 61408919]
328_7355	chr6	43510223	43510623	+	718	43.5	[15.275013, 3.9440296, 8.600398]	[117, 134, 140]	[]	[]	[43510394, 43510411, 43510417]	[]
328_7363	chrX	18674799	18675199	+	958	43.5	[8.943937]	[177]	[]	[]	[18675047]	[]
328_7365	chr1	23838379	23838779	+	951	43.0	[5.3898106]	[177]	[]	[]	[23838629]	[]
328_7369	chr1	32520516	32520916	+	692	43.0	[10.435502]	[132]	[]	[]	[32520744]	[]
328_7377	chr10	28386155	28386555	+	951	43.0	[]	[]	[3.3542178]	[75]	[]	[28386308]
328_7386	chr15	65530180	65530580	+	920	43.0	[11.51787]	[256]	[]	[]	[65530401]	[]
328_739	chr1	197995613	197996013	+	1000	208.0	[2.6256807]	[171]	[]	[]	[197995856]	[]
328_7391	chr16	84266397	84266797	+	1000	43.0	[4.9766173]	[143]	[]	[]	[84266639]	[]
328_7393	chr17	28842792	28843192	+	989	43.0	[3.4243824]	[100]	[]	[]	[28842976]	[]
328_7396	chr18	32470672	32471072	+	664	43.0	[6.59388]	[203]	[]	[]	[32470921]	[]
328_7398	chr19	18374268	18374668	+	763	43.0	[]	[]	[3.2671287]	[208]	[]	[18374495]
328_7402	chr20	63272541	63272941	+	823	43.0	[7.8566585]	[128]	[7.365025]	[108]	[63272762]	[63272742]
328_7409	chr22	21837069	21837469	+	816	43.0	[]	[]	[8.856836]	[235]	[]	[21837308]
328_7411	chr22	29388499	29388899	+	793	43.0	[]	[]	[10.522852]	[193]	[]	[29388650]
328_7412	chr22	40346548	40346948	+	836	43.0	[4.6014547]	[118]	[7.0825424, 2.6982973, 4.402401]	[98, 150, 155]	[40346750]	[40346730, 40346782, 40346787]
328_7414	chr3	17860865	17861265	+	842	43.0	[]	[]	[5.0788903]	[227]	[]	[17861112]
328_7423	chr6	26537172	26537572	+	946	43.0	[]	[]	[4.2301216]	[150]	[]	[26537354]
328_7427	chr6	104859604	104860004	+	1000	43.0	[]	[]	[9.403342]	[140]	[]	[104859807]
328_7429	chr6	138987989	138988389	+	973	43.0	[2.9915295, 4.107496]	[126, 162]	[5.829176]	[113]	[138988183, 138988219]	[138988170]
328_7436	chr7	156470581	156470981	+	1000	43.0	[]	[]	[9.328602]	[186]	[]	[156470788]
328_7440	chr9	86354286	86354686	+	1000	43.0	[4.1447234]	[154]	[]	[]	[86354500]	[]
328_745	chr11	119902734	119903134	+	1000	207.0	[7.9553695]	[137]	[]	[]	[119902966]	[]
328_7453	chr1	19878153	19878553	+	925	42.5	[]	[]	[6.59388]	[127]	[]	[19878343]
328_7464	chr1	150163046	150163446	+	666	42.5	[7.2684364]	[142]	[]	[]	[150163228]	[]
328_747	chr2	96532176	96532576	+	1000	207.0	[4.855431, 10.676234, 2.9569504]	[83, 100, 110]	[]	[]	[96532356, 96532373, 96532383]	[]
328_7472	chr11	76745807	76746207	+	728	42.5	[]	[]	[5.9666934]	[202]	[]	[76746056]
328_7477	chr12	76084568	76084968	+	978	42.5	[]	[]	[7.075197]	[125]	[]	[76084788]
328_7479	chr12	123843991	123844391	+	865	42.5	[5.2512145]	[140]	[]	[]	[123844229]	[]
328_7482	chr14	100621841	100622241	+	896	42.5	[8.912414]	[100]	[10.626574]	[135]	[100622022]	[100622057]
328_7483	chr15	30791214	30791614	+	973	42.5	[18.99463, 4.7916613]	[135, 170]	[]	[]	[30791421, 30791456]	[]
328_7488	chr17	27575176	27575576	+	688	42.5	[]	[]	[2.5372634, 11.105569]	[147, 187]	[]	[27575353, 27575393]
328_750	chr12	92929205	92929605	+	1000	206.5	[7.3215218]	[110]	[12.176909, 11.366746, 6.8755627]	[94, 139, 154]	[92929372]	[92929356, 92929401, 92929416]
328_7500	chr2	44361657	44362057	+	914	42.5	[]	[]	[2.5453591]	[223]	[]	[44361906]
328_7502	chr2	126644758	126645158	+	869	42.5	[5.717909, 6.1854744]	[205, 282]	[]	[]	[126644923, 126645000]	[]
328_7504	chr2	230712638	230713038	+	706	42.5	[]	[]	[7.396041]	[94]	[]	[230712798]
328_7506	chr20	62386810	62387210	+	990	42.5	[]	[]	[3.6218154]	[151]	[]	[62387029]
328_7507	chr21	45360252	45360652	+	836	42.5	[8.299807]	[186]	[9.188223, 4.291308]	[137, 180]	[45360496]	[45360447, 45360490]
328_7510	chr22	19975079	19975479	+	875	42.5	[5.520202]	[132]	[]	[]	[19975282]	[]
328_7520	chr3	129026915	129027315	+	621	42.5	[4.353435]	[229]	[]	[]	[129027102]	[]
328_7525	chr4	183098825	183099225	+	956	42.5	[]	[]	[9.42933]	[135]	[]	[183099016]
328_7526	chr5	43389719	43390119	+	926	42.5	[6.620279]	[188]	[]	[]	[43389940]	[]
328_753	chr6	30571133	30571533	+	1000	206.5	[4.107438, 16.097958, 16.50567]	[69, 89, 111]	[14.69308]	[157]	[30571289, 30571309, 30571331]	[30571377]
328_7534	chr6	44074470	44074870	+	677	42.5	[3.5345633]	[160]	[]	[]	[44074711]	[]
328_7540	chr7	128697258	128697658	+	608	42.5	[]	[]	[2.8181272]	[144]	[]	[128697499]
328_7545	chr7	155290985	155291385	+	994	42.5	[7.9441514]	[143]	[]	[]	[155291221]	[]
328_755	chr1	244451901	244452301	+	1000	206.0	[18.99463]	[114]	[]	[]	[244452096]	[]
328_7551	chr9	136793285	136793685	+	798	42.5	[]	[]	[2.9440854]	[162]	[]	[136793515]
328_7553	chr1	3796396	3796796	+	779	42.0	[]	[]	[7.2025275, 6.120176]	[117, 144]	[]	[3796608, 3796635]
328_7554	chr1	9768066	9768466	+	813	42.0	[]	[]	[14.03404, 14.03404]	[98, 160]	[]	[9768229, 9768291]
328_7555	chr1	10474591	10474991	+	683	42.0	[3.4476094]	[215]	[]	[]	[10474830]	[]
328_7556	chr1	16636042	16636442	+	935	42.0	[]	[]	[7.8257203]	[180]	[]	[16636195]
328_7564	chr1	213015459	213015859	+	951	42.0	[]	[]	[5.3839025]	[88]	[]	[213015633]
328_7572	chr11	5624730	5625130	+	974	42.0	[]	[]	[4.4522305]	[256]	[]	[5624945]
328_7573	chr11	64571575	64571975	+	673	42.0	[]	[]	[5.699923]	[226]	[]	[64571821]
328_7576	chr13	114054239	114054639	+	622	42.0	[]	[]	[9.670113, 9.670113, 8.336002]	[176, 198, 220]	[]	[114054443, 114054465, 114054487]
328_7577	chr15	28848492	28848892	+	758	42.0	[]	[]	[18.99463]	[96]	[]	[28848688]
328_7593	chr19	51390373	51390773	+	979	42.0	[]	[]	[5.8181257, 4.150653, 13.196668, 5.8020444]	[162, 168, 183, 188]	[]	[51390583, 51390589, 51390604, 51390609]
328_7595	chr2	26763933	26764333	+	663	42.0	[3.4805577]	[223]	[2.587691, 5.2112308]	[212, 233]	[26764151]	[26764140, 26764161]
328_7600	chr20	35171739	35172139	+	766	42.0	[]	[]	[6.4301333]	[136]	[]	[35171917]
328_7602	chr20	49936272	49936672	+	965	42.0	[]	[]	[3.3121574]	[166]	[]	[49936451]
328_7603	chr21	5250224	5250624	+	890	42.0	[]	[]	[4.070229]	[175]	[]	[5250387]
328_7610	chr22	21812272	21812672	+	725	42.0	[]	[]	[3.1181176]	[187]	[]	[21812515]
328_7617	chr3	15186590	15186990	+	932	42.0	[]	[]	[2.6053057]	[202]	[]	[15186811]
328_7618	chr3	46022933	46023333	+	710	42.0	[]	[]	[9.085292, 7.956109]	[138, 151]	[]	[46023144, 46023157]
328_7621	chr3	150600766	150601166	+	938	42.0	[8.836033]	[116]	[]	[]	[150600953]	[]
328_7624	chr4	73258488	73258888	+	976	42.0	[]	[]	[10.602403, 5.223628, 7.426582]	[177, 182, 184]	[]	[73258696, 73258701, 73258703]
328_7642	chr9	99104724	99105124	+	714	42.0	[8.8463125]	[102]	[4.664353, 6.030915, 15.7789755]	[81, 87, 123]	[99104906]	[99104885, 99104891, 99104927]
328_7643	chr9	128254216	128254616	+	968	42.0	[5.50603]	[168]	[]	[]	[128254444]	[]
328_7647	chrX	154428342	154428742	+	782	42.0	[]	[]	[3.6213858]	[95]	[]	[154428532]
328_7648	chr1	6075758	6076158	+	862	41.5	[19.083261]	[190]	[]	[]	[6075969]	[]
328_7650	chr1	42958741	42959141	+	803	41.5	[5.11641]	[92]	[6.266765, 14.325035, 4.032992]	[135, 148, 176]	[42958900]	[42958943, 42958956, 42958984]
328_7653	chr1	164558607	164559007	+	941	41.5	[3.3160655]	[254]	[]	[]	[164558847]	[]
328_7654	chr1	169106075	169106475	+	962	41.5	[]	[]	[7.8031883, 4.733863, 3.787921]	[111, 132, 159]	[]	[169106263, 169106284, 169106311]
328_7658	chr10	70589847	70590247	+	825	41.5	[]	[]	[3.6979275]	[212]	[]	[70590061]
328_7660	chr10	80079018	80079418	+	764	41.5	[]	[]	[2.618266, 7.6930723, 4.2444663, 5.863351]	[113, 118, 123, 177]	[]	[80079193, 80079198, 80079203, 80079257]
328_7663	chr12	13000094	13000494	+	563	41.5	[]	[]	[3.9814425, 12.70108, 3.0613635, 17.10516, 8.462228]	[74, 86, 99, 112, 125]	[]	[13000265, 13000277, 13000290, 13000303, 13000316]
328_7664	chr12	42144733	42145133	+	894	41.5	[12.92931, 7.0087113]	[97, 102]	[]	[]	[42144909, 42144914]	[]
328_7665	chr12	56125818	56126218	+	955	41.5	[]	[]	[5.285962]	[81]	[]	[56125974]
328_7671	chr14	105398236	105398636	+	911	41.5	[11.297674]	[229]	[]	[]	[105398450]	[]
328_7674	chr16	25015240	25015640	+	751	41.5	[6.5329266]	[120]	[]	[]	[25015409]	[]
328_7678	chr16	85234576	85234976	+	811	41.5	[10.731344, 10.945224]	[87, 98]	[]	[]	[85234735, 85234746]	[]
328_7679	chr16	85567278	85567678	+	772	41.5	[2.7740014]	[79]	[]	[]	[85567439]	[]
328_7682	chr18	1521752	1522152	+	949	41.5	[]	[]	[5.0788903]	[159]	[]	[1521958]
328_7688	chr19	17246179	17246579	+	707	41.5	[3.8320959]	[232]	[3.3119469]	[226]	[17246388]	[17246382]
328_7698	chr2	127701030	127701430	+	949	41.5	[10.680973]	[131]	[]	[]	[127701216]	[]
328_7699	chr2	147844004	147844404	+	933	41.5	[2.7858822]	[105]	[]	[]	[147844205]	[]
328_77	chr22	20020846	20021246	+	1000	473.0	[10.413139]	[80]	[]	[]	[20021013]	[]
328_770	chr22	49657398	49657798	+	1000	204.5	[9.509105, 3.8814056, 9.23521]	[118, 147, 152]	[]	[]	[49657593, 49657622, 49657627]	[]
328_7702	chr20	62776544	62776944	+	625	41.5	[3.2038732]	[115]	[]	[]	[62776726]	[]
328_7717	chr3	43671032	43671432	+	800	41.5	[2.6827857]	[185]	[]	[]	[43671276]	[]
328_7720	chr3	186567095	186567495	+	825	41.5	[10.419625]	[231]	[]	[]	[186567331]	[]
328_7725	chr4	174283209	174283609	+	879	41.5	[]	[]	[8.50657]	[189]	[]	[174283454]
328_773	chr19	6515931	6516331	+	1000	204.0	[]	[]	[11.218426, 19.091042, 7.384339]	[84, 118, 158]	[]	[6516082, 6516116, 6516156]
328_7735	chr6	35805087	35805487	+	828	41.5	[2.540941, 17.300081, 3.2530706]	[61, 90, 137]	[]	[]	[35805238, 35805267, 35805314]	[]
328_7737	chr6	44064518	44064918	+	870	41.5	[]	[]	[6.085369]	[149]	[]	[44064682]
328_7739	chr7	73793623	73794023	+	706	41.5	[14.134495]	[78]	[]	[]	[73793784]	[]
328_7746	chr8	30658103	30658503	+	957	41.5	[4.8253326]	[129]	[]	[]	[30658289]	[]
328_7750	chr9	131110085	131110485	+	688	41.5	[2.5677137]	[161]	[]	[]	[131110317]	[]
328_7766	chr1	213045645	213046045	+	811	41.0	[]	[]	[2.773588]	[173]	[]	[213045838]
328_7770	chr11	45918675	45919075	+	841	41.0	[]	[]	[9.1472845, 4.133837]	[104, 115]	[]	[45918874, 45918885]
328_7774	chr11	124739667	124740067	+	736	41.0	[9.456547]	[132]	[12.790988]	[109]	[124739853]	[124739830]
328_7781	chr14	92759229	92759629	+	740	41.0	[20.262814]	[112]	[]	[]	[92759438]	[]
328_7784	chr15	42208144	42208544	+	918	41.0	[6.316211, 11.571341]	[86, 109]	[]	[]	[42208320, 42208343]	[]
328_7786	chr15	56887227	56887627	+	902	41.0	[4.9762764]	[141]	[2.6651227]	[187]	[56887383]	[56887429]
328_7787	chr15	65185347	65185747	+	703	41.0	[]	[]	[3.260898]	[163]	[]	[65185512]
328_7795	chr16	81451881	81452281	+	839	41.0	[6.7678]	[212]	[]	[]	[81452110]	[]
328_7799	chr18	13035283	13035683	+	619	41.0	[3.2677367]	[154]	[]	[]	[13035510]	[]
328_7801	chr19	4329314	4329714	+	811	41.0	[6.965428, 8.103801]	[135, 161]	[]	[]	[4329532, 4329558]	[]
328_7802	chr19	8005903	8006303	+	818	41.0	[]	[]	[10.841833]	[158]	[]	[8006103]
328_7803	chr19	11339528	11339928	+	858	41.0	[]	[]	[4.8171873, 3.232521, 15.164234, 10.886182]	[87, 88, 99, 123]	[]	[11339704, 11339705, 11339716, 11339740]
328_7805	chr19	19034300	19034700	+	945	41.0	[5.13217]	[114]	[3.7233086, 12.674122]	[100, 152]	[19034487]	[19034473, 19034525]
328_7807	chr19	44844726	44845126	+	782	41.0	[4.260466, 6.2407565]	[66, 71]	[3.67545]	[106]	[44844879, 44844884]	[44844919]
328_7809	chr19	47438786	47439186	+	814	41.0	[5.1852937]	[132]	[15.551185]	[125]	[47439006]	[47438999]
328_7812	chr2	3493684	3494084	+	929	41.0	[6.3993716]	[173]	[]	[]	[3493911]	[]
328_7813	chr2	46753635	46754035	+	801	41.0	[]	[]	[11.105569]	[147]	[]	[46753859]
328_7819	chr2	207798519	207798919	+	941	41.0	[11.105569]	[99]	[]	[]	[207798704]	[]
328_7823	chr22	20026956	20027356	+	712	41.0	[]	[]	[6.924649]	[138]	[]	[20027147]
328_783	chr7	73738753	73739153	+	1000	203.0	[10.809716, 8.417766]	[148, 160]	[]	[]	[73738970, 73738982]	[]
328_7830	chr22	23913879	23914279	+	656	41.0	[]	[]	[15.368152, 5.0069294]	[126, 161]	[]	[23914070, 23914105]
328_7832	chr3	3126716	3127116	+	828	41.0	[3.938113]	[68]	[7.2747416]	[142]	[3126875]	[3126949]
328_7834	chr3	12868032	12868432	+	792	41.0	[4.181499]	[114]	[]	[]	[12868228]	[]
328_7836	chr3	57597278	57597678	+	806	41.0	[]	[]	[6.706997]	[223]	[]	[57597513]
328_7837	chr3	130184300	130184700	+	684	41.0	[]	[]	[7.564832, 7.129706]	[92, 124]	[]	[130184486, 130184518]
328_7841	chr5	140639401	140639801	+	927	41.0	[]	[]	[2.8340764, 2.5616846]	[140, 197]	[]	[140639572, 140639629]
328_7842	chr5	177554490	177554890	+	609	41.0	[4.0638986]	[203]	[]	[]	[177554713]	[]
328_7843	chr6	1488414	1488814	+	942	41.0	[8.992656]	[117]	[9.642923]	[160]	[1488582]	[1488625]
328_7845	chr6	2987531	2987931	+	926	41.0	[]	[]	[10.923823]	[189]	[]	[2987734]
328_7849	chr6	28758343	28758743	+	930	41.0	[]	[]	[3.0602589]	[89]	[]	[28758511]
328_7852	chr6	43635494	43635894	+	875	41.0	[6.5193963]	[203]	[]	[]	[43635742]	[]
328_7855	chr6	142030303	142030703	+	929	41.0	[4.000962]	[212]	[9.504412]	[162]	[142030544]	[142030494]
328_7858	chr7	146018900	146019300	+	900	41.0	[5.024688, 6.349673]	[94, 158]	[]	[]	[146019086, 146019150]	[]
328_7859	chr8	27491035	27491435	+	875	41.0	[4.360254]	[112]	[]	[]	[27491196]	[]
328_786	chr18	79068974	79069374	+	1000	202.5	[]	[]	[15.34917]	[235]	[]	[79069221]
328_7860	chr8	66113887	66114287	+	665	41.0	[5.390358, 4.650835, 7.833001, 3.1986797]	[206, 207, 209, 210]	[]	[]	[66114077, 66114078, 66114080, 66114081]	[]
328_7863	chr9	130849483	130849883	+	800	41.0	[]	[]	[5.285962]	[128]	[]	[130849701]
328_7869	chrX	283093	283493	+	798	41.0	[]	[]	[4.4984655]	[148]	[]	[283320]
328_7872	chr1	22641900	22642300	+	695	40.5	[]	[]	[7.2055416]	[196]	[]	[22642149]
328_7877	chr1	52552601	52553001	+	807	40.5	[14.134553]	[124]	[]	[]	[52552811]	[]
328_788	chr22	19723304	19723704	+	1000	202.5	[]	[]	[8.043214, 10.413139]	[103, 114]	[]	[19723479, 19723490]
