#PeakID(python identify_motif.py ./ENCODE_processed_files/GATA2_idr.fa GATA2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
946_4967	chr5	157611019	157611419	+	1000	112.0	[9.93833, 10.555019]	[85, 105]	[]	[]	[157611197, 157611217]	[]
946_49670	chr2	31979043	31979443	+	686	35.0	[]	[]	[12.699877]	[144]	[]	[31979286]
946_49671	chr2	36449957	36450357	+	720	35.0	[]	[]	[12.699877]	[74]	[]	[36450122]
946_49674	chr2	38147306	38147706	+	619	35.0	[]	[]	[9.722767]	[149]	[]	[38147548]
946_49676	chr2	39433541	39433941	+	709	35.0	[]	[]	[9.93833]	[165]	[]	[39433766]
946_49677	chr2	43212424	43212824	+	666	35.0	[]	[]	[7.7934723]	[151]	[]	[43212630]
946_49679	chr2	44016260	44016660	+	640	35.0	[]	[]	[7.083552]	[72]	[]	[44016428]
946_49681	chr2	46690814	46691214	+	654	35.0	[]	[]	[7.373495, 10.555019]	[69, 118]	[]	[46690971, 46691020]
946_49684	chr2	47531628	47532028	+	690	35.0	[]	[]	[10.555019]	[103]	[]	[47531803]
946_49689	chr2	62131311	62131711	+	725	35.0	[]	[]	[10.555019]	[144]	[]	[62131474]
946_4969	chr6	17859813	17860213	+	1000	112.0	[7.242745]	[108]	[10.555019]	[58]	[17860018]	[17859968]
946_49691	chr2	62299157	62299557	+	558	35.0	[7.7934723]	[173]	[]	[]	[62299405]	[]
946_49693	chr2	69744487	69744887	+	574	35.0	[8.065871]	[82]	[]	[]	[69744639]	[]
946_497	chr11	59706854	59707254	+	1000	328.0	[9.722767]	[127]	[8.174054]	[83]	[59707078]	[59707034]
946_4970	chr6	28553824	28554224	+	1000	112.0	[]	[]	[9.722767]	[120]	[]	[28554028]
946_49701	chr2	74851224	74851624	+	728	35.0	[9.722767]	[101]	[]	[]	[74851382]	[]
946_49702	chr2	75090763	75091163	+	595	35.0	[9.722767, 12.699877]	[59, 136]	[]	[]	[75090917, 75090994]	[]
946_4971	chr6	42987796	42988196	+	1000	112.0	[]	[]	[10.555019]	[122]	[]	[42987996]
946_49710	chr2	102032988	102033388	+	740	35.0	[10.555019]	[116]	[]	[]	[102033193]	[]
946_49712	chr2	105753825	105754225	+	571	35.0	[]	[]	[7.6269035]	[159]	[]	[105754072]
946_49713	chr2	110674851	110675251	+	646	35.0	[]	[]	[7.5779095]	[192]	[]	[110675083]
946_49716	chr2	120005831	120006231	+	668	35.0	[]	[]	[9.387603]	[136]	[]	[120006017]
946_49719	chr2	121735806	121736206	+	631	35.0	[]	[]	[8.567237]	[160]	[]	[121735995]
946_4972	chr6	52643264	52643664	+	1000	112.0	[7.6269035]	[133]	[8.065871]	[124]	[52643495]	[52643486]
946_49725	chr2	144356175	144356575	+	709	35.0	[9.387603]	[150]	[]	[]	[144356328]	[]
946_49726	chr2	145416534	145416934	+	629	35.0	[]	[]	[7.373495]	[222]	[]	[145416759]
946_49727	chr2	156580491	156580891	+	679	35.0	[]	[]	[12.699877]	[165]	[]	[156580740]
946_4973	chr6	157459338	157459738	+	1000	112.0	[]	[]	[10.555019]	[143]	[]	[157459554]
946_49734	chr2	168383771	168384171	+	732	35.0	[]	[]	[9.722767]	[104]	[]	[168383971]
946_49735	chr2	168711993	168712393	+	747	35.0	[8.065871]	[219]	[]	[]	[168712235]	[]
946_49737	chr2	168853239	168853639	+	677	35.0	[9.722767]	[158]	[]	[]	[168853418]	[]
946_49738	chr2	169120906	169121306	+	726	35.0	[7.6269035]	[202]	[]	[]	[169121138]	[]
946_49742	chr2	170298983	170299383	+	727	35.0	[9.93833]	[164]	[]	[]	[170299159]	[]
946_49745	chr2	170758662	170759062	+	685	35.0	[9.93833]	[177]	[]	[]	[170758873]	[]
946_49746	chr2	170820906	170821306	+	626	35.0	[8.250492]	[84]	[]	[]	[170821087]	[]
946_49747	chr2	171018281	171018681	+	672	35.0	[12.699877]	[165]	[]	[]	[171018468]	[]
946_49749	chr2	172951509	172951909	+	644	35.0	[]	[]	[12.699877]	[122]	[]	[172951721]
946_4975	chr7	108012498	108012898	+	1000	112.0	[12.699877]	[86]	[]	[]	[108012674]	[]
946_49751	chr2	174117973	174118373	+	677	35.0	[7.242745]	[114]	[]	[]	[174118140]	[]
946_49752	chr2	174173046	174173446	+	676	35.0	[]	[]	[12.699877]	[76]	[]	[174173209]
946_49753	chr2	174202273	174202673	+	712	35.0	[9.93833]	[76]	[]	[]	[174202427]	[]
946_49754	chr2	174325007	174325407	+	611	35.0	[8.567237]	[81]	[]	[]	[174325169]	[]
946_49758	chr2	181790659	181791059	+	572	35.0	[]	[]	[12.699877]	[97]	[]	[181790836]
946_49760	chr2	186490473	186490873	+	595	35.0	[9.387603, 7.373495]	[75, 137]	[]	[]	[186490637, 186490699]	[]
946_49764	chr2	187576899	187577299	+	653	35.0	[]	[]	[12.699877]	[143]	[]	[187577132]
946_4977	chr7	150421276	150421676	+	1000	112.0	[]	[]	[12.699877]	[129]	[]	[150421499]
946_49772	chr2	215442329	215442729	+	632	35.0	[9.93833]	[84]	[]	[]	[215442491]	[]
946_49774	chr2	217061113	217061513	+	569	35.0	[12.699877]	[158]	[12.699877]	[84]	[217061352]	[217061278]
946_49777	chr2	231400713	231401113	+	585	35.0	[9.722767]	[118]	[7.242745]	[82]	[231400922]	[231400886]
946_49778	chr2	231514178	231514578	+	724	35.0	[]	[]	[7.169444]	[147]	[]	[231514388]
946_4978	chr8	30731391	30731791	+	1000	112.0	[]	[]	[12.699877]	[157]	[]	[30731634]
946_49782	chr20	95221	95621	+	650	35.0	[]	[]	[8.567237]	[130]	[]	[95447]
946_49788	chr20	3023429	3023829	+	590	35.0	[7.373495]	[152]	[]	[]	[3023605]	[]
946_4979	chr8	42015089	42015489	+	1000	112.0	[]	[]	[12.699877]	[148]	[]	[42015336]
946_49791	chr20	4066477	4066877	+	665	35.0	[]	[]	[8.065871]	[157]	[]	[4066706]
946_49792	chr20	5205384	5205784	+	654	35.0	[8.567237]	[179]	[]	[]	[5205627]	[]
946_49793	chr20	5548002	5548402	+	584	35.0	[]	[]	[12.699877]	[143]	[]	[5548240]
946_49794	chr20	5778987	5779387	+	627	35.0	[7.5779095]	[198]	[]	[]	[5779231]	[]
946_49796	chr20	9136072	9136472	+	733	35.0	[]	[]	[12.699877]	[171]	[]	[9136314]
946_49797	chr20	21146252	21146652	+	624	35.0	[]	[]	[7.5779095]	[128]	[]	[21146444]
946_4980	chr9	109134079	109134479	+	1000	112.0	[]	[]	[9.722767]	[106]	[]	[109134285]
946_4981	chr9	124388672	124389072	+	1000	112.0	[7.7934723, 8.174054]	[114, 150]	[]	[]	[124388885, 124388921]	[]
946_49816	chr20	36099601	36100001	+	675	35.0	[12.699877]	[95]	[]	[]	[36099770]	[]
946_49818	chr20	37291644	37292044	+	652	35.0	[]	[]	[7.000952]	[73]	[]	[37291816]
946_49828	chr20	48953679	48954079	+	672	35.0	[12.699877]	[128]	[7.5779095]	[119]	[48953899]	[48953890]
946_49829	chr20	49937671	49938071	+	710	35.0	[8.174054]	[150]	[]	[]	[49937850]	[]
946_49831	chr20	50371825	50372225	+	607	35.0	[]	[]	[7.373495]	[213]	[]	[50372044]
946_49832	chr20	50426903	50427303	+	736	35.0	[8.174054]	[94]	[]	[]	[50427086]	[]
946_49834	chr20	50517773	50518173	+	709	35.0	[]	[]	[12.699877]	[189]	[]	[50517985]
946_49835	chr20	50772739	50773139	+	671	35.0	[8.065871]	[76]	[]	[]	[50772900]	[]
946_49837	chr20	51630921	51631321	+	551	35.0	[]	[]	[8.065871]	[165]	[]	[51631167]
946_49845	chr20	62364367	62364767	+	666	35.0	[]	[]	[8.250492]	[142]	[]	[62364605]
946_49847	chr20	62792650	62793050	+	649	35.0	[7.242745]	[159]	[]	[]	[62792898]	[]
946_49853	chr21	29335015	29335415	+	704	35.0	[]	[]	[8.567237]	[154]	[]	[29335253]
946_49854	chr21	29888594	29888994	+	726	35.0	[]	[]	[8.065871]	[155]	[]	[29888827]
946_49855	chr21	32279718	32280118	+	680	35.0	[]	[]	[10.555019]	[153]	[]	[32279934]
946_4986	chr1	27663126	27663526	+	1000	111.0	[]	[]	[7.6269035]	[95]	[]	[27663319]
946_49861	chr21	34096232	34096632	+	772	35.0	[8.567237]	[67]	[]	[]	[34096387]	[]
946_49865	chr21	35014295	35014695	+	687	35.0	[12.699877]	[172]	[9.93833]	[152]	[35014523]	[35014503]
946_4987	chr1	36489257	36489657	+	1000	111.0	[12.699877]	[153]	[]	[]	[36489455]	[]
946_49870	chr21	35525706	35526106	+	690	35.0	[]	[]	[10.555019]	[214]	[]	[35525935]
946_49876	chr21	38848209	38848609	+	746	35.0	[7.6269035]	[162]	[]	[]	[38848437]	[]
946_49879	chr21	39339350	39339750	+	667	35.0	[]	[]	[10.555019]	[199]	[]	[39339562]
946_4988	chr1	67646209	67646609	+	1000	111.0	[]	[]	[9.722767]	[141]	[]	[67646431]
946_49880	chr21	39435799	39436199	+	703	35.0	[7.242745]	[115]	[]	[]	[39436005]	[]
946_49881	chr21	39441993	39442393	+	648	35.0	[]	[]	[7.6269035]	[146]	[]	[39442152]
946_4989	chr1	155308632	155309032	+	1000	111.0	[9.722767]	[83]	[]	[]	[155308791]	[]
946_49890	chr21	43920781	43921181	+	680	35.0	[8.174054]	[87]	[]	[]	[43920940]	[]
946_49899	chr21	46501947	46502347	+	602	35.0	[]	[]	[12.699877]	[152]	[]	[46502155]
946_499	chr6	4620592	4620992	+	1000	328.0	[]	[]	[9.722767]	[101]	[]	[4620792]
946_4990	chr1	157325194	157325594	+	1000	111.0	[10.555019]	[155]	[]	[]	[157325431]	[]
946_49900	chr21	46518189	46518589	+	680	35.0	[7.242745]	[111]	[]	[]	[46518387]	[]
946_49908	chr22	18150078	18150478	+	598	35.0	[]	[]	[9.387603]	[204]	[]	[18150292]
946_4991	chr1	168445612	168446012	+	1000	111.0	[10.555019]	[137]	[]	[]	[168445835]	[]
946_49912	chr22	22340473	22340873	+	694	35.0	[]	[]	[9.722767, 10.555019]	[165, 192]	[]	[22340667, 22340694]
946_4992	chr1	196546232	196546632	+	1000	111.0	[12.699877, 7.242745]	[73, 130]	[]	[]	[196546399, 196546456]	[]
946_49922	chr22	30990696	30991096	+	688	35.0	[]	[]	[12.699877]	[141]	[]	[30990912]
946_49923	chr22	36511238	36511638	+	700	35.0	[7.7934723]	[123]	[]	[]	[36511410]	[]
946_49926	chr22	38965876	38966276	+	658	35.0	[]	[]	[12.699877, 8.567237]	[115, 138]	[]	[38966065, 38966088]
946_49928	chr22	39930758	39931158	+	673	35.0	[]	[]	[8.065871]	[120]	[]	[39930963]
946_49929	chr3	4420880	4421280	+	637	35.0	[7.083552]	[138]	[]	[]	[4421073]	[]
946_49931	chr3	4646012	4646412	+	562	35.0	[]	[]	[9.722767]	[128]	[]	[4646207]
946_4994	chr10	87224	87624	+	1000	111.0	[]	[]	[10.555019]	[163]	[]	[87463]
946_49946	chr3	11478857	11479257	+	762	35.0	[8.065871]	[161]	[]	[]	[11479091]	[]
946_49949	chr3	12456451	12456851	+	750	35.0	[12.699877]	[85]	[]	[]	[12456617]	[]
946_4995	chr10	5981572	5981972	+	1000	111.0	[]	[]	[12.699877]	[114]	[]	[5981777]
946_49955	chr3	13002542	13002942	+	676	35.0	[]	[]	[8.174054]	[183]	[]	[13002776]
946_49965	chr3	14526018	14526418	+	672	35.0	[]	[]	[12.699877]	[136]	[]	[14526248]
946_49968	chr3	15063171	15063571	+	618	35.0	[]	[]	[7.373495]	[118]	[]	[15063341]
946_4997	chr10	17655553	17655953	+	1000	111.0	[]	[]	[12.699877]	[93]	[]	[17655730]
946_49970	chr3	15312535	15312935	+	662	35.0	[]	[]	[10.555019]	[148]	[]	[15312776]
946_49976	chr3	21783844	21784244	+	664	35.0	[7.5779095, 10.555019]	[85, 140]	[]	[]	[21784023, 21784078]	[]
946_4998	chr11	3839272	3839672	+	1000	111.0	[]	[]	[9.93833]	[94]	[]	[3839450]
946_49981	chr3	32759324	32759724	+	557	35.0	[]	[]	[7.5779095, 9.93833]	[119, 146]	[]	[32759503, 32759530]
946_49989	chr3	37892857	37893257	+	730	35.0	[]	[]	[8.065871]	[130]	[]	[37893021]
946_4999	chr11	18491095	18491495	+	1000	111.0	[9.93833]	[79]	[]	[]	[18491260]	[]
946_49990	chr3	38022401	38022801	+	638	35.0	[7.6269035]	[120]	[9.93833]	[139]	[38022609]	[38022628]
946_49993	chr3	39386442	39386842	+	723	35.0	[]	[]	[9.722767]	[206]	[]	[39386685]
946_49995	chr3	40463003	40463403	+	754	35.0	[10.555019]	[171]	[]	[]	[40463240]	[]
946_49996	chr3	41075974	41076374	+	688	35.0	[]	[]	[12.699877]	[150]	[]	[41076190]
946_49999	chr3	43689497	43689897	+	682	35.0	[]	[]	[7.7934723]	[136]	[]	[43689724]
946_50	chr10	45470568	45470968	+	1000	682.0	[]	[]	[7.6269035, 9.93833]	[63, 121]	[]	[45470724, 45470782]
946_5000	chr11	27392717	27393117	+	1000	111.0	[9.722767]	[154]	[8.065871]	[98]	[27392950]	[27392894]
946_50001	chr3	44463548	44463948	+	683	35.0	[]	[]	[12.699877]	[120]	[]	[44463718]
946_5001	chr12	46255619	46256019	+	1000	111.0	[12.699877]	[100]	[]	[]	[46255815]	[]
946_50011	chr3	46952066	46952466	+	713	35.0	[7.5779095]	[175]	[]	[]	[46952298]	[]
946_50016	chr3	47740163	47740563	+	733	35.0	[8.065871]	[127]	[]	[]	[47740359]	[]
946_50018	chr3	48776857	48777257	+	754	35.0	[8.174054]	[85]	[10.555019]	[100]	[48777018]	[48777033]
946_5002	chr12	56877953	56878353	+	1000	111.0	[9.722767]	[124]	[]	[]	[56878162]	[]
946_50022	chr3	50336414	50336814	+	699	35.0	[7.6269035]	[78]	[]	[]	[50336580]	[]
946_50029	chr3	72034689	72035089	+	583	35.0	[9.387603]	[98]	[]	[]	[72034865]	[]
946_5003	chr15	42495845	42496245	+	1000	111.0	[]	[]	[9.387603]	[119]	[]	[42496057]
946_50030	chr3	72345599	72345999	+	716	35.0	[9.93833, 8.065871]	[82, 91]	[]	[]	[72345759, 72345768]	[]
946_50032	chr3	122681184	122681584	+	603	35.0	[10.555019]	[144]	[]	[]	[122681412]	[]
946_50036	chr3	134197605	134198005	+	650	35.0	[9.387603]	[111]	[8.174054]	[86]	[134197790]	[134197765]
946_50039	chr3	143184893	143185293	+	694	35.0	[]	[]	[12.699877]	[100]	[]	[143185056]
946_50041	chr3	146507314	146507714	+	667	35.0	[]	[]	[12.699877]	[84]	[]	[146507465]
946_50043	chr3	153062093	153062493	+	621	35.0	[12.699877]	[157]	[]	[]	[153062337]	[]
946_50048	chr3	155891740	155892140	+	664	35.0	[]	[]	[9.93833]	[144]	[]	[155891971]
946_5005	chr15	80902304	80902704	+	1000	111.0	[]	[]	[12.699877]	[148]	[]	[80902530]
946_50051	chr3	167876582	167876982	+	601	35.0	[9.722767]	[150]	[]	[]	[167876797]	[]
946_50055	chr3	171363046	171363446	+	729	35.0	[8.174054]	[147]	[7.242745]	[189]	[171363203]	[171363245]
946_50056	chr3	171959141	171959541	+	680	35.0	[]	[]	[8.065871]	[163]	[]	[171959352]
946_50057	chr3	172099259	172099659	+	743	35.0	[]	[]	[8.174054]	[96]	[]	[172099422]
946_50059	chr3	172830716	172831116	+	703	35.0	[7.5779095]	[104]	[]	[]	[172830889]	[]
946_5006	chr15	91047424	91047824	+	1000	111.0	[7.169444]	[99]	[]	[]	[91047620]	[]
946_50060	chr3	177744916	177745316	+	690	35.0	[9.93833]	[67]	[12.699877]	[82]	[177745081]	[177745096]
946_50061	chr3	178288124	178288524	+	711	35.0	[10.555019]	[109]	[]	[]	[178288320]	[]
946_50063	chr3	183382304	183382704	+	715	35.0	[7.083552]	[146]	[]	[]	[183382547]	[]
946_50067	chr3	184733936	184734336	+	636	35.0	[12.699877]	[164]	[]	[]	[184734164]	[]
946_50068	chr3	185354013	185354413	+	612	35.0	[8.174054]	[188]	[]	[]	[185354242]	[]
946_5007	chr16	20849918	20850318	+	1000	111.0	[]	[]	[7.5779095]	[141]	[]	[20850139]
946_50072	chr3	193940372	193940772	+	701	35.0	[]	[]	[7.373495]	[118]	[]	[193940578]
946_50074	chr3	195003830	195004230	+	619	35.0	[]	[]	[9.93833]	[178]	[]	[195004060]
946_50075	chr3	195247811	195248211	+	661	35.0	[10.555019]	[150]	[]	[]	[195248037]	[]
946_5008	chr16	23727634	23728034	+	1000	111.0	[9.93833, 8.174054]	[133, 162]	[]	[]	[23727845, 23727874]	[]
946_50087	chr3	198106248	198106648	+	715	35.0	[]	[]	[9.93833]	[136]	[]	[198106463]
946_5009	chr17	34886860	34887260	+	1000	111.0	[7.7934723]	[98]	[]	[]	[34887057]	[]
946_50097	chr4	2014980	2015380	+	573	35.0	[9.387603]	[155]	[]	[]	[2015225]	[]
946_50099	chr4	2610913	2611313	+	649	35.0	[9.93833]	[180]	[7.7934723]	[92]	[2611164]	[2611076]
946_5010	chr19	17305389	17305789	+	1000	111.0	[]	[]	[9.387603]	[160]	[]	[17305623]
946_50102	chr4	6674809	6675209	+	681	35.0	[]	[]	[10.555019]	[120]	[]	[6675020]
946_50107	chr4	10213402	10213802	+	719	35.0	[]	[]	[7.7934723, 10.555019]	[89, 156]	[]	[10213576, 10213643]
946_50111	chr4	39105912	39106312	+	646	35.0	[12.699877]	[164]	[12.699877]	[148]	[39106087]	[39106071]
946_50112	chr4	39469264	39469664	+	583	35.0	[]	[]	[8.567237]	[76]	[]	[39469415]
946_50113	chr4	40120690	40121090	+	694	35.0	[12.699877]	[154]	[]	[]	[40120877]	[]
946_50116	chr4	48247503	48247903	+	739	35.0	[]	[]	[9.387603]	[162]	[]	[48247748]
946_50121	chr4	54937444	54937844	+	671	35.0	[]	[]	[7.000952]	[175]	[]	[54937674]
946_50122	chr4	69066817	69067217	+	603	35.0	[10.555019]	[98]	[]	[]	[69067012]	[]
946_50123	chr4	75509659	75510059	+	663	35.0	[7.7934723]	[156]	[]	[]	[75509906]	[]
946_50126	chr4	76302938	76303338	+	614	35.0	[12.699877]	[104]	[]	[]	[76303134]	[]
946_5013	chr2	39515318	39515718	+	1000	111.0	[]	[]	[7.5779095]	[93]	[]	[39515511]
946_50132	chr4	80116381	80116781	+	629	35.0	[]	[]	[12.699877]	[239]	[]	[80116624]
946_50133	chr4	80241676	80242076	+	715	35.0	[12.699877]	[199]	[]	[]	[80241903]	[]
946_50136	chr4	98674606	98675006	+	590	35.0	[12.699877]	[148]	[]	[]	[98674795]	[]
946_50137	chr4	102726909	102727309	+	650	35.0	[9.93833]	[108]	[]	[]	[102727082]	[]
946_50144	chr4	127515237	127515637	+	711	35.0	[]	[]	[7.7934723]	[161]	[]	[127515468]
946_50147	chr4	133596533	133596933	+	586	35.0	[10.555019]	[132]	[]	[]	[133596745]	[]
946_50149	chr4	152479503	152479903	+	712	35.0	[]	[]	[9.93833]	[68]	[]	[152479654]
946_5015	chr21	34845759	34846159	+	1000	111.0	[]	[]	[7.6269035]	[117]	[]	[34845971]
946_50152	chr4	165325870	165326270	+	568	35.0	[9.722767]	[160]	[]	[]	[165326048]	[]
946_50156	chr5	882338	882738	+	657	35.0	[]	[]	[12.699877]	[212]	[]	[882554]
946_50159	chr5	7714189	7714589	+	697	35.0	[]	[]	[10.555019]	[154]	[]	[7714430]
946_5016	chr21	46153399	46153799	+	1000	111.0	[]	[]	[12.699877]	[133]	[]	[46153619]
946_50161	chr5	10392348	10392748	+	694	35.0	[]	[]	[7.373495]	[96]	[]	[10392502]
946_50166	chr5	32638356	32638756	+	734	35.0	[7.6269035]	[183]	[]	[]	[32638592]	[]
946_50169	chr5	39223547	39223947	+	724	35.0	[]	[]	[9.93833]	[116]	[]	[39223751]
946_50174	chr5	43428329	43428729	+	656	35.0	[10.555019]	[134]	[]	[]	[43428529]	[]
946_50175	chr5	54162200	54162600	+	562	35.0	[12.699877]	[102]	[]	[]	[54162371]	[]
946_50176	chr5	55576218	55576618	+	687	35.0	[]	[]	[12.699877]	[64]	[]	[55576381]
946_50178	chr5	62584071	62584471	+	604	35.0	[]	[]	[7.169444, 7.6269035]	[81, 156]	[]	[62584230, 62584305]
946_50183	chr5	69188972	69189372	+	668	35.0	[9.93833]	[149]	[]	[]	[69189173]	[]
946_50184	chr5	69330048	69330448	+	711	35.0	[8.065871]	[103]	[]	[]	[69330240]	[]
946_50192	chr5	80193579	80193979	+	718	35.0	[]	[]	[8.567237]	[140]	[]	[80193774]
946_50193	chr5	82332915	82333315	+	663	35.0	[12.699877]	[87]	[]	[]	[82333097]	[]
946_50197	chr5	109388188	109388588	+	686	35.0	[]	[]	[7.7934723]	[173]	[]	[109388439]
946_502	chr19	2949928	2950328	+	1000	327.0	[12.699877]	[148]	[10.555019]	[111]	[2950170]	[2950133]
946_5020	chr22	23158404	23158804	+	1000	111.0	[]	[]	[7.7934723]	[131]	[]	[23158607]
946_50200	chr5	122940926	122941326	+	732	35.0	[]	[]	[12.699877, 7.5779095, 9.387603]	[62, 125, 145]	[]	[122941084, 122941147, 122941167]
946_50203	chr5	127023874	127024274	+	697	35.0	[]	[]	[8.174054]	[70]	[]	[127024027]
946_50204	chr5	131814973	131815373	+	722	35.0	[10.555019]	[149]	[]	[]	[131815221]	[]
946_50206	chr5	132299827	132300227	+	630	35.0	[12.699877]	[166]	[]	[]	[132300063]	[]
946_50208	chr5	134503902	134504302	+	678	35.0	[7.242745]	[203]	[7.5779095, 7.083552]	[108, 195]	[134504152]	[134504057, 134504144]
946_50210	chr5	136109655	136110055	+	630	35.0	[]	[]	[10.555019]	[128]	[]	[136109853]
946_50213	chr5	138979946	138980346	+	612	35.0	[]	[]	[9.93833]	[118]	[]	[138980163]
946_50234	chr5	170200805	170201205	+	696	35.0	[]	[]	[9.93833, 7.6269035]	[75, 83]	[]	[170200979, 170200987]
946_50235	chr5	170296928	170297328	+	685	35.0	[]	[]	[7.6269035]	[169]	[]	[170297124]
946_50239	chr5	173778863	173779263	+	570	35.0	[10.555019]	[192]	[]	[]	[173779096]	[]
946_50242	chr5	173854166	173854566	+	688	35.0	[]	[]	[8.174054]	[130]	[]	[173854359]
946_50247	chr5	176935925	176936325	+	719	35.0	[12.699877]	[139]	[7.6269035]	[194]	[176936096]	[176936151]
946_5026	chr4	15649877	15650277	+	1000	111.0	[]	[]	[9.93833]	[116]	[]	[15650082]
946_50263	chr6	3085096	3085496	+	654	35.0	[]	[]	[7.242745]	[131]	[]	[3085280]
946_50265	chr6	3258083	3258483	+	690	35.0	[7.373495]	[77]	[]	[]	[3258251]	[]
946_50269	chr6	5004609	5005009	+	728	35.0	[]	[]	[7.242745]	[131]	[]	[5004768]
946_5027	chr4	83489943	83490343	+	1000	111.0	[9.93833]	[139]	[12.699877]	[87]	[83490158]	[83490106]
946_50271	chr6	6752704	6753104	+	562	35.0	[8.567237]	[117]	[]	[]	[6752877]	[]
946_50274	chr6	6959489	6959889	+	558	35.0	[10.555019]	[103]	[]	[]	[6959666]	[]
946_50275	chr6	7300902	7301302	+	657	35.0	[12.699877, 10.555019]	[113, 133]	[]	[]	[7301078, 7301098]	[]
946_50277	chr6	7712990	7713390	+	642	35.0	[12.699877]	[85]	[]	[]	[7713174]	[]
946_5028	chr4	106369397	106369797	+	1000	111.0	[]	[]	[7.7934723]	[110]	[]	[106369604]
946_50282	chr6	13331985	13332385	+	570	35.0	[7.6269035]	[99]	[12.699877]	[184]	[13332144]	[13332229]
946_50283	chr6	13575708	13576108	+	686	35.0	[7.373495]	[144]	[]	[]	[13575926]	[]
946_50284	chr6	13829019	13829419	+	752	35.0	[]	[]	[8.250492]	[160]	[]	[13829192]
946_50287	chr6	13989560	13989960	+	643	35.0	[]	[]	[9.722767]	[214]	[]	[13989775]
946_50289	chr6	14570242	14570642	+	627	35.0	[7.6269035]	[57]	[]	[]	[14570399]	[]
946_50295	chr6	15343465	15343865	+	706	35.0	[9.722767]	[130]	[]	[]	[15343693]	[]
946_50297	chr6	15677971	15678371	+	558	35.0	[]	[]	[9.387603]	[102]	[]	[15678162]
946_50299	chr6	16163880	16164280	+	665	35.0	[]	[]	[9.93833]	[89]	[]	[16164042]
946_503	chr19	38882763	38883163	+	1000	327.0	[7.7934723, 12.699877]	[77, 129]	[]	[]	[38882935, 38882987]	[]
946_50302	chr6	18243388	18243788	+	696	35.0	[12.699877]	[79]	[]	[]	[18243562]	[]
946_50303	chr6	18327560	18327960	+	589	35.0	[12.699877]	[89]	[]	[]	[18327728]	[]
946_50304	chr6	20119794	20120194	+	689	35.0	[9.387603]	[151]	[7.5779095]	[89]	[20120036]	[20119974]
946_50309	chr6	24779409	24779809	+	685	35.0	[10.555019]	[114]	[9.387603]	[69]	[24779618]	[24779573]
946_5031	chr5	73488680	73489080	+	1000	111.0	[7.5779095]	[132]	[]	[]	[73488905]	[]
946_50313	chr6	27392446	27392846	+	705	35.0	[]	[]	[7.5779095]	[181]	[]	[27392677]
946_50318	chr6	28018174	28018574	+	735	35.0	[12.699877]	[106]	[7.7934723]	[112]	[28018377]	[28018383]
946_50319	chr6	28263642	28264042	+	653	35.0	[]	[]	[9.93833]	[138]	[]	[28263850]
946_50320	chr6	28372189	28372589	+	549	35.0	[]	[]	[10.555019, 7.083552]	[172, 211]	[]	[28372380, 28372419]
946_50321	chr6	28612666	28613066	+	749	35.0	[7.5779095]	[141]	[]	[]	[28612895]	[]
946_50326	chr6	28946131	28946531	+	658	35.0	[]	[]	[7.7934723]	[130]	[]	[28946286]
946_50329	chr6	30696914	30697314	+	729	35.0	[]	[]	[8.065871]	[135]	[]	[30697091]
946_5033	chr6	11834107	11834507	+	1000	111.0	[]	[]	[9.93833, 7.000952]	[119, 142]	[]	[11834319, 11834342]
946_50332	chr6	30857347	30857747	+	762	35.0	[]	[]	[7.7934723, 9.93833]	[77, 86]	[]	[30857519, 30857528]
946_50333	chr6	31126734	31127134	+	602	35.0	[12.699877]	[96]	[]	[]	[31126903]	[]
946_50338	chr6	31957414	31957814	+	568	35.0	[]	[]	[12.699877]	[167]	[]	[31957620]
946_5034	chr6	15994778	15995178	+	1000	111.0	[8.567237, 7.6269035]	[76, 89]	[]	[]	[15994936, 15994949]	[]
946_50341	chr6	33287438	33287838	+	697	35.0	[]	[]	[7.000952]	[121]	[]	[33287651]
946_50346	chr6	33439214	33439614	+	629	35.0	[]	[]	[8.065871]	[222]	[]	[33439462]
946_5035	chr6	26205937	26206337	+	1000	111.0	[12.699877]	[132]	[]	[]	[26206166]	[]
946_50358	chr6	36620849	36621249	+	555	35.0	[]	[]	[12.699877]	[118]	[]	[36621005]
946_50360	chr6	36838519	36838919	+	612	35.0	[7.5779095]	[152]	[]	[]	[36838678]	[]
946_5037	chr6	37083482	37083882	+	1000	111.0	[7.6269035]	[122]	[]	[]	[37083703]	[]
946_50370	chr6	41822290	41822690	+	597	35.0	[8.174054]	[163]	[]	[]	[41822511]	[]
946_50372	chr6	42232285	42232685	+	607	35.0	[]	[]	[9.722767]	[168]	[]	[42232491]
946_50373	chr6	42498693	42499093	+	565	35.0	[7.6269035]	[123]	[]	[]	[42498906]	[]
946_50379	chr6	43373243	43373643	+	675	35.0	[]	[]	[9.722767]	[145]	[]	[43373475]
946_5038	chr6	37183243	37183643	+	1000	111.0	[]	[]	[8.174054]	[87]	[]	[37183429]
946_5039	chr6	43014054	43014454	+	1000	111.0	[9.93833]	[116]	[]	[]	[43014250]	[]
946_50390	chr6	45314114	45314514	+	703	35.0	[]	[]	[9.93833]	[131]	[]	[45314313]
