#PeakID(python identify_motif.py ./ENCODE_processed_files/NFATC3_idr.fa NFATC3 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
28_7397	chr17	48484820	48485220	+	1000	41.0	[10.276439]	[112]	[7.0441737]	[144]	[48485027]	[48485059]
28_7405	chr18	9055156	9055556	+	1000	41.0	[10.276439]	[152]	[]	[]	[9055389]	[]
28_7407	chr19	1601427	1601827	+	1000	41.0	[]	[]	[10.276439]	[172]	[]	[1601660]
28_7409	chr19	8363293	8363693	+	1000	41.0	[7.408826, 9.601446]	[133, 203]	[]	[]	[8363460, 8363530]	[]
28_741	chr12	716591	716991	+	1000	80.0	[]	[]	[10.276439]	[107]	[]	[716773]
28_7413	chr19	18387529	18387929	+	1000	41.0	[]	[]	[7.408826]	[92]	[]	[18387716]
28_7419	chr19	47210740	47211140	+	1000	41.0	[10.276439]	[197]	[]	[]	[47210951]	[]
28_7422	chr19	49408196	49408596	+	1000	41.0	[10.276439]	[118]	[]	[]	[49408374]	[]
28_7432	chr2	64019760	64020160	+	1000	41.0	[7.0441737]	[111]	[]	[]	[64019964]	[]
28_744	chr18	2658180	2658580	+	1000	80.0	[]	[]	[10.276439]	[75]	[]	[2658345]
28_7441	chr20	30671211	30671611	+	1000	41.0	[]	[]	[10.276439]	[207]	[]	[30671426]
28_7442	chr20	31061126	31061526	+	1000	41.0	[]	[]	[7.657809, 7.657809, 7.657809, 7.657809, 7.657809, 7.657809, 7.657809, 7.657809, 10.276439, 7.657809]	[123, 133, 138, 143, 158, 173, 178, 183, 198, 208]	[]	[31061283, 31061293, 31061298, 31061303, 31061318, 31061333, 31061338, 31061343, 31061358, 31061368]
28_7443	chr20	34085538	34085938	+	1000	41.0	[]	[]	[7.657809, 10.276439]	[160, 172]	[]	[34085764, 34085776]
28_7445	chr20	50882002	50882402	+	1000	41.0	[7.657809]	[139]	[]	[]	[50882232]	[]
28_7454	chr22	18998934	18999334	+	1000	41.0	[7.657809]	[109]	[]	[]	[18999128]	[]
28_7455	chr22	19108086	19108486	+	1000	41.0	[]	[]	[10.276439]	[240]	[]	[19108328]
28_746	chr4	110200754	110201154	+	1000	80.0	[]	[]	[10.276439]	[148]	[]	[110200997]
28_7464	chr22	22696249	22696649	+	1000	41.0	[]	[]	[7.0441737]	[163]	[]	[22696468]
28_7468	chr22	29821407	29821807	+	1000	41.0	[]	[]	[7.408826]	[190]	[]	[29821653]
28_7470	chr22	50118638	50119038	+	1000	41.0	[7.0441737]	[169]	[]	[]	[50118809]	[]
28_7476	chr3	47324192	47324592	+	1000	41.0	[]	[]	[10.276439]	[182]	[]	[47324405]
28_7477	chr3	48185092	48185492	+	1000	41.0	[]	[]	[9.601446]	[155]	[]	[48185340]
28_748	chr6	26322721	26323121	+	1000	80.0	[7.408826, 10.276439]	[101, 138]	[]	[]	[26322919, 26322956]	[]
28_7482	chr3	138642624	138643024	+	1000	41.0	[10.276439]	[192]	[]	[]	[138642862]	[]
28_749	chr6	143806288	143806688	+	1000	80.0	[10.276439, 7.408826]	[65, 114]	[7.408826]	[72]	[143806442, 143806491]	[143806449]
28_7490	chr3	195687516	195687916	+	1000	41.0	[]	[]	[7.657809]	[147]	[]	[195687729]
28_7496	chr4	153463975	153464375	+	1000	41.0	[7.408826]	[114]	[]	[]	[153464186]	[]
28_7499	chr4	185202396	185202796	+	1000	41.0	[7.408826, 7.408826]	[178, 190]	[]	[]	[185202590, 185202602]	[]
28_752	chr7	137986310	137986710	+	1000	80.0	[10.276439]	[108]	[]	[]	[137986505]	[]
28_7525	chr6	28266258	28266658	+	1000	41.0	[10.276439, 10.276439]	[176, 188]	[7.657809]	[128]	[28266464, 28266476]	[28266416]
28_7530	chr6	35737446	35737846	+	1000	41.0	[]	[]	[7.408826, 7.408826]	[101, 174]	[]	[35737608, 35737681]
28_7531	chr6	36954193	36954593	+	1000	41.0	[7.408826]	[147]	[]	[]	[36954392]	[]
28_7534	chr6	43094032	43094432	+	1000	41.0	[]	[]	[10.276439]	[80]	[]	[43094208]
28_7546	chr6	169451871	169452271	+	1000	41.0	[7.657809, 7.0441737]	[130, 193]	[]	[]	[169452044, 169452107]	[]
28_7552	chr7	24763384	24763784	+	1000	41.0	[10.276439]	[199]	[10.276439]	[193]	[24763621]	[24763615]
28_7553	chr7	44982134	44982534	+	1000	41.0	[7.0441737]	[169]	[]	[]	[44982315]	[]
28_7554	chr7	65002478	65002878	+	1000	41.0	[10.276439]	[188]	[]	[]	[65002668]	[]
28_7558	chr7	75879792	75880192	+	1000	41.0	[]	[]	[7.408826]	[112]	[]	[75879952]
28_7561	chr7	99466308	99466708	+	1000	41.0	[7.408826]	[115]	[]	[]	[99466486]	[]
28_7566	chr7	108535369	108535769	+	1000	41.0	[10.276439]	[155]	[7.408826]	[66]	[108535611]	[108535522]
28_7573	chr7	134593860	134594260	+	1000	41.0	[]	[]	[10.276439]	[107]	[]	[134594061]
28_758	chr3	44236608	44237008	+	1000	79.5	[10.276439]	[150]	[9.601446, 7.657809]	[90, 112]	[44236833]	[44236773, 44236795]
28_7581	chr8	20202347	20202747	+	1000	41.0	[7.0441737, 10.276439]	[88, 158]	[7.408826]	[163]	[20202507, 20202577]	[20202582]
28_7588	chr8	101158945	101159345	+	1000	41.0	[]	[]	[7.408826]	[114]	[]	[101159130]
28_7591	chr9	34132234	34132634	+	1000	41.0	[7.408826, 7.657809]	[101, 148]	[]	[]	[34132434, 34132481]	[]
28_7594	chr9	97944584	97944984	+	1000	41.0	[10.276439]	[60]	[]	[]	[97944744]	[]
28_7595	chr9	109132576	109132976	+	1000	41.0	[]	[]	[7.408826, 7.0441737]	[137, 202]	[]	[109132755, 109132820]
28_7596	chr9	130736883	130737283	+	1000	41.0	[10.276439]	[81]	[]	[]	[130737034]	[]
28_7597	chr9	130776972	130777372	+	1000	41.0	[7.408826, 7.408826, 7.408826]	[135, 151, 203]	[]	[]	[130777151, 130777167, 130777219]	[]
28_76	chr17	26619737	26620137	+	1000	218.0	[10.276439]	[169]	[7.657809, 10.276439]	[188, 231]	[26619923]	[26619942, 26619985]
28_7602	chrX	11461523	11461923	+	1000	41.0	[]	[]	[7.408826]	[121]	[]	[11461740]
28_7603	chr1	1471079	1471479	+	1000	40.5	[]	[]	[10.276439]	[106]	[]	[1471258]
28_7608	chr1	23116405	23116805	+	1000	40.5	[]	[]	[7.408826]	[124]	[]	[23116626]
28_761	chr6	31973039	31973439	+	1000	79.5	[10.276439]	[124]	[]	[]	[31973258]	[]
28_7618	chr1	31880240	31880640	+	1000	40.5	[7.408826]	[105]	[]	[]	[31880404]	[]
28_7627	chr1	54199783	54200183	+	1000	40.5	[10.276439]	[136]	[]	[]	[54200008]	[]
28_7633	chr1	151001667	151002067	+	1000	40.5	[]	[]	[10.276439, 7.408826]	[177, 215]	[]	[151001846, 151001884]
28_7637	chr1	162564642	162565042	+	1000	40.5	[10.276439, 7.408826]	[115, 163]	[]	[]	[162564825, 162564873]	[]
28_7645	chr1	205228936	205229336	+	1000	40.5	[7.408826]	[91]	[]	[]	[205229117]	[]
28_7651	chr1	212414927	212415327	+	1000	40.5	[]	[]	[10.276439, 7.0441737]	[106, 113]	[]	[212415115, 212415122]
28_7654	chr1	224012664	224013064	+	1000	40.5	[]	[]	[7.657809, 7.0441737, 7.657809, 7.657809, 7.0441737, 7.0441737, 7.657809, 7.657809, 7.657809]	[122, 127, 137, 142, 147, 162, 172, 182, 202]	[]	[224012820, 224012825, 224012835, 224012840, 224012845, 224012860, 224012870, 224012880, 224012900]
28_7659	chr1	234371981	234372381	+	1000	40.5	[7.408826]	[146]	[]	[]	[234372215]	[]
28_7662	chr1	246571295	246571695	+	1000	40.5	[]	[]	[10.276439]	[140]	[]	[246571500]
28_7676	chr10	73849097	73849497	+	1000	40.5	[]	[]	[7.408826]	[200]	[]	[73849347]
28_7677	chr10	80496518	80496918	+	1000	40.5	[10.276439]	[112]	[]	[]	[80496687]	[]
28_7679	chr10	86754840	86755240	+	1000	40.5	[]	[]	[7.408826]	[122]	[]	[86755030]
28_7680	chr11	5247312	5247712	+	1000	40.5	[7.657809]	[214]	[]	[]	[5247553]	[]
28_7682	chr11	35040164	35040564	+	699	40.5	[]	[]	[10.276439]	[68]	[]	[35040321]
28_7683	chr11	43746619	43747019	+	1000	40.5	[10.276439]	[137]	[]	[]	[43746851]	[]
28_7686	chr11	64996918	64997318	+	1000	40.5	[7.408826]	[125]	[10.276439]	[165]	[64997103]	[64997143]
28_7691	chr11	78050846	78051246	+	1000	40.5	[7.408826]	[193]	[10.276439]	[169]	[78051081]	[78051057]
28_7692	chr11	86177243	86177643	+	1000	40.5	[]	[]	[7.408826]	[147]	[]	[86177478]
28_77	chr17	67993141	67993541	+	1000	216.5	[]	[]	[9.601446]	[151]	[]	[67993375]
28_7704	chr12	104589257	104589657	+	1000	40.5	[]	[]	[7.408826]	[95]	[]	[104589437]
28_7709	chr13	107925547	107925947	+	1000	40.5	[9.601446]	[151]	[]	[]	[107925769]	[]
28_7710	chr14	34982617	34983017	+	1000	40.5	[]	[]	[7.408826]	[146]	[]	[34982844]
28_7722	chr16	3183928	3184328	+	1000	40.5	[]	[]	[7.408826]	[190]	[]	[3184124]
28_7729	chr16	34572444	34572844	+	1000	40.5	[]	[]	[7.657809, 7.657809, 7.657809, 7.657809, 7.657809, 7.657809, 7.657809, 7.657809]	[55, 68, 73, 78, 117, 140, 145, 150]	[]	[34572599, 34572612, 34572617, 34572622, 34572661, 34572684, 34572689, 34572694]
28_7736	chr17	35533309	35533709	+	1000	40.5	[10.276439]	[154]	[10.276439]	[101]	[35533542]	[35533489]
28_7737	chr17	42024797	42025197	+	1000	40.5	[10.276439]	[135]	[]	[]	[42024988]	[]
28_7739	chr17	81722554	81722954	+	1000	40.5	[9.601446]	[128]	[]	[]	[81722715]	[]
28_774	chr2	177251946	177252346	+	1000	79.0	[]	[]	[9.601446]	[162]	[]	[177252167]
28_7744	chr19	11565188	11565588	+	1000	40.5	[10.276439]	[128]	[]	[]	[11565369]	[]
28_7747	chr19	17450345	17450745	+	1000	40.5	[]	[]	[7.0441737]	[198]	[]	[17450588]
28_775	chr22	20639773	20640173	+	1000	79.0	[]	[]	[7.408826, 7.657809, 7.0441737]	[84, 108, 165]	[]	[20639939, 20639963, 20640020]
28_7751	chr19	38900746	38901146	+	1000	40.5	[]	[]	[7.408826, 10.276439, 7.408826]	[94, 104, 166]	[]	[38900914, 38900924, 38900986]
28_7752	chr19	39532840	39533240	+	1000	40.5	[10.276439]	[169]	[]	[]	[39533082]	[]
28_7754	chr19	40664720	40665120	+	1000	40.5	[]	[]	[7.408826]	[141]	[]	[40664935]
28_7757	chr19	51549606	51550006	+	1000	40.5	[]	[]	[7.408826]	[100]	[]	[51549776]
28_777	chr6	27552315	27552715	+	1000	79.0	[7.408826]	[160]	[]	[]	[27552554]	[]
28_7770	chr2	68391758	68392158	+	1000	40.5	[]	[]	[10.276439]	[87]	[]	[68391928]
28_7776	chr2	157722479	157722879	+	1000	40.5	[7.0441737]	[67]	[]	[]	[157722642]	[]
28_7783	chr2	177433401	177433801	+	1000	40.5	[10.276439]	[87]	[]	[]	[177433573]	[]
28_7784	chr2	178522879	178523279	+	1000	40.5	[]	[]	[7.0441737, 9.601446]	[69, 147]	[]	[178523048, 178523126]
28_7785	chr20	32665363	32665763	+	1000	40.5	[]	[]	[10.276439]	[228]	[]	[32665603]
28_7792	chr21	36298301	36298701	+	1000	40.5	[10.276439]	[166]	[]	[]	[36298507]	[]
28_7793	chr21	37373508	37373908	+	1000	40.5	[7.657809]	[96]	[]	[]	[37373669]	[]
28_7795	chr21	39379643	39380043	+	1000	40.5	[]	[]	[7.0441737]	[187]	[]	[39379879]
28_7796	chr21	39446175	39446575	+	1000	40.5	[7.408826, 7.408826]	[141, 164]	[]	[]	[39446347, 39446370]	[]
28_7797	chr21	42010089	42010489	+	1000	40.5	[9.601446, 7.657809]	[152, 202]	[]	[]	[42010285, 42010335]	[]
28_780	chr9	38170883	38171283	+	1000	79.0	[]	[]	[9.601446]	[88]	[]	[38171058]
28_7800	chr22	21621141	21621541	+	1000	40.5	[]	[]	[7.408826]	[110]	[]	[21621335]
28_7802	chr22	21767584	21767984	+	1000	40.5	[9.601446]	[111]	[]	[]	[21767743]	[]
28_7807	chr22	22940604	22941004	+	850	40.5	[]	[]	[7.408826]	[205]	[]	[22940812]
28_781	chr1	15831885	15832285	+	1000	78.5	[7.0441737]	[95]	[10.276439]	[132]	[15832049]	[15832086]
28_7811	chr22	41286452	41286852	+	1000	40.5	[9.601446]	[123]	[]	[]	[41286623]	[]
28_7817	chr3	33074429	33074829	+	1000	40.5	[]	[]	[7.0441737]	[135]	[]	[33074635]
28_782	chr1	29156859	29157259	+	1000	78.5	[7.657809]	[226]	[]	[]	[29157105]	[]
28_7826	chr3	115986515	115986915	+	1000	40.5	[]	[]	[10.276439]	[81]	[]	[115986688]
28_7834	chr4	48739515	48739915	+	1000	40.5	[]	[]	[7.408826]	[167]	[]	[48739692]
28_7841	chr4	153410051	153410451	+	1000	40.5	[10.276439, 7.408826]	[102, 165]	[10.276439, 7.657809]	[136, 148]	[153410230, 153410293]	[153410264, 153410276]
28_7848	chr5	141970152	141970552	+	1000	40.5	[]	[]	[7.408826, 7.408826]	[102, 151]	[]	[141970321, 141970370]
28_7849	chr5	142015072	142015472	+	1000	40.5	[]	[]	[10.276439]	[140]	[]	[142015305]
28_7852	chr5	181027348	181027748	+	1000	40.5	[7.657809]	[134]	[10.276439]	[123]	[181027571]	[181027560]
28_7857	chr6	26212243	26212643	+	1000	40.5	[]	[]	[7.657809]	[245]	[]	[26212494]
28_7859	chr6	31401234	31401634	+	1000	40.5	[7.408826]	[207]	[]	[]	[31401469]	[]
28_7861	chr6	34306102	34306502	+	1000	40.5	[]	[]	[7.657809]	[159]	[]	[34306330]
28_7866	chr6	37058588	37058988	+	1000	40.5	[]	[]	[7.0441737]	[201]	[]	[37058816]
28_7867	chr6	37185977	37186377	+	1000	40.5	[7.408826]	[151]	[]	[]	[37186216]	[]
28_7868	chr6	37427670	37428070	+	1000	40.5	[7.657809]	[119]	[]	[]	[37427855]	[]
28_7871	chr6	44043380	44043780	+	1000	40.5	[]	[]	[10.276439]	[218]	[]	[44043606]
28_7888	chr7	93219617	93220017	+	1000	40.5	[7.408826]	[210]	[7.657809]	[134]	[93219858]	[93219782]
28_7893	chr7	123580762	123581162	+	1000	40.5	[]	[]	[7.408826]	[202]	[]	[123580975]
28_7894	chr7	128353203	128353603	+	1000	40.5	[]	[]	[7.408826]	[152]	[]	[128353422]
28_7895	chr7	129785134	129785534	+	1000	40.5	[9.601446]	[159]	[]	[]	[129785339]	[]
28_7898	chr7	134547331	134547731	+	1000	40.5	[]	[]	[7.408826]	[98]	[]	[134547495]
28_7902	chr7	151395395	151395795	+	1000	40.5	[]	[]	[9.601446]	[91]	[]	[151395584]
28_7905	chr8	30157125	30157525	+	1000	40.5	[7.657809, 7.408826, 7.657809]	[71, 95, 135]	[]	[]	[30157293, 30157317, 30157357]	[]
28_7909	chr8	129583271	129583671	+	1000	40.5	[7.657809]	[119]	[]	[]	[129583466]	[]
28_7910	chr9	37840891	37841291	+	1000	40.5	[7.657809]	[200]	[]	[]	[37841093]	[]
28_7915	chr9	125239740	125240140	+	1000	40.5	[]	[]	[7.657809]	[188]	[]	[125239972]
28_7917	chrUn_KI270742v1	35168	35568	+	1000	40.5	[7.657809]	[130]	[]	[]	[35393]	[]
28_7918	chrUn_KI270744v1	120459	120859	+	1000	40.5	[]	[]	[7.0441737]	[231]	[]	[120694]
28_7919	chrX	44915463	44915863	+	1000	40.5	[9.601446]	[118]	[]	[]	[44915638]	[]
28_7934	chr1	44707913	44708313	+	1000	40.0	[10.276439]	[187]	[]	[]	[44708141]	[]
28_7940	chr1	55197086	55197486	+	1000	40.0	[10.276439]	[114]	[]	[]	[55197286]	[]
28_7941	chr1	55217619	55218019	+	1000	40.0	[]	[]	[10.276439, 7.0441737]	[94, 139]	[]	[55217798, 55217843]
28_7945	chr1	89890405	89890805	+	1000	40.0	[]	[]	[7.657809]	[197]	[]	[89890606]
28_7946	chr1	109427536	109427936	+	1000	40.0	[10.276439]	[124]	[10.276439]	[99]	[109427718]	[109427693]
28_7949	chr1	112872755	112873155	+	1000	40.0	[]	[]	[7.408826]	[89]	[]	[112872922]
28_795	chr8	123149036	123149436	+	1000	78.5	[7.657809]	[128]	[]	[]	[123149224]	[]
28_7951	chr1	116724807	116725207	+	1000	40.0	[7.0441737, 7.0441737]	[130, 198]	[]	[]	[116724982, 116725050]	[]
28_7955	chr1	146037754	146038154	+	1000	40.0	[]	[]	[7.657809]	[101]	[]	[146037929]
28_7957	chr1	154385728	154386128	+	1000	40.0	[]	[]	[7.408826]	[129]	[]	[154385906]
28_7958	chr1	155563654	155564054	+	1000	40.0	[]	[]	[7.657809]	[146]	[]	[155563805]
28_796	chr1	42825025	42825425	+	1000	78.0	[]	[]	[10.276439]	[66]	[]	[42825184]
28_7974	chr1	235104605	235105005	+	1000	40.0	[10.276439]	[85]	[]	[]	[235104776]	[]
28_7979	chr10	43404644	43405044	+	1000	40.0	[]	[]	[7.408826]	[185]	[]	[43404880]
28_798	chr1	204506976	204507376	+	1000	78.0	[]	[]	[7.408826]	[187]	[]	[204507223]
28_7985	chr10	75138125	75138525	+	1000	40.0	[10.276439]	[148]	[]	[]	[75138323]	[]
28_7988	chr10	118769226	118769626	+	1000	40.0	[10.276439]	[203]	[]	[]	[118769436]	[]
28_7995	chr11	45964833	45965233	+	1000	40.0	[10.276439]	[160]	[]	[]	[45965051]	[]
28_7996	chr11	57526998	57527398	+	1000	40.0	[7.408826]	[135]	[]	[]	[57527233]	[]
28_7997	chr11	58746010	58746410	+	1000	40.0	[7.408826]	[157]	[]	[]	[58746224]	[]
28_8004	chr11	78574937	78575337	+	1000	40.0	[7.408826]	[227]	[]	[]	[78575168]	[]
28_8005	chr11	90241266	90241666	+	806	40.0	[7.408826, 9.601446]	[145, 156]	[]	[]	[90241472, 90241483]	[]
28_8008	chr12	46191207	46191607	+	1000	40.0	[7.0441737, 10.276439]	[129, 155]	[]	[]	[46191427, 46191453]	[]
28_8010	chr12	47834087	47834487	+	1000	40.0	[7.0441737]	[141]	[]	[]	[47834260]	[]
28_8011	chr12	56300518	56300918	+	1000	40.0	[]	[]	[10.276439]	[143]	[]	[56300719]
28_8012	chr12	57457769	57458169	+	1000	40.0	[10.276439]	[94]	[7.657809]	[148]	[57457955]	[57458009]
28_8013	chr12	57905231	57905631	+	1000	40.0	[]	[]	[7.408826]	[157]	[]	[57905416]
28_8018	chr12	116380738	116381138	+	1000	40.0	[]	[]	[7.408826]	[135]	[]	[116380943]
28_8021	chr12	122083024	122083424	+	1000	40.0	[9.601446]	[145]	[]	[]	[122083231]	[]
28_8022	chr13	44917700	44918100	+	1000	40.0	[9.601446]	[76]	[]	[]	[44917873]	[]
28_8024	chr13	97258066	97258466	+	1000	40.0	[7.408826]	[167]	[]	[]	[97258296]	[]
28_8025	chr13	107899618	107900018	+	1000	40.0	[7.657809]	[107]	[]	[]	[107899780]	[]
28_8026	chr14	22872553	22872953	+	1000	40.0	[10.276439]	[155]	[]	[]	[22872770]	[]
28_803	chr11	86931472	86931872	+	1000	78.0	[]	[]	[10.276439]	[90]	[]	[86931625]
28_8030	chr15	44728559	44728959	+	1000	40.0	[]	[]	[7.0441737]	[66]	[]	[44728721]
28_8035	chr15	75638332	75638732	+	1000	40.0	[7.408826, 7.408826]	[93, 134]	[7.657809]	[145]	[75638502, 75638543]	[75638554]
28_804	chr13	107912834	107913234	+	1000	78.0	[7.408826]	[105]	[]	[]	[107913030]	[]
28_8049	chr16	89560071	89560471	+	1000	40.0	[]	[]	[7.0441737]	[101]	[]	[89560240]
28_8050	chr17	27547229	27547629	+	1000	40.0	[7.657809]	[97]	[7.657809]	[81]	[27547410]	[27547394]
28_806	chr17	26594666	26595066	+	1000	78.0	[]	[]	[10.276439]	[100]	[]	[26594866]
28_8060	chr17	48049184	48049584	+	1000	40.0	[7.408826]	[138]	[]	[]	[48049375]	[]
28_8061	chr17	49191679	49192079	+	1000	40.0	[10.276439]	[148]	[]	[]	[49191861]	[]
28_8068	chr17	77122170	77122570	+	1000	40.0	[9.601446]	[129]	[]	[]	[77122390]	[]
28_8070	chr18	9828455	9828855	+	1000	40.0	[7.657809]	[226]	[]	[]	[9828684]	[]
28_8079	chr19	14418011	14418411	+	1000	40.0	[]	[]	[7.408826]	[172]	[]	[14418247]
28_808	chr17	65062573	65062973	+	1000	78.0	[]	[]	[7.0441737]	[76]	[]	[65062729]
28_8082	chr19	19366685	19367085	+	1000	40.0	[7.657809]	[97]	[]	[]	[19366873]	[]
28_8084	chr19	34358827	34359227	+	1000	40.0	[7.0441737]	[75]	[]	[]	[34359000]	[]
28_8090	chr2	20823206	20823606	+	1000	40.0	[]	[]	[7.408826]	[155]	[]	[20823431]
28_8092	chr2	38552333	38552733	+	1000	40.0	[]	[]	[7.408826]	[201]	[]	[38552578]
28_8095	chr2	69724643	69725043	+	1000	40.0	[7.408826]	[133]	[10.276439, 7.657809]	[124, 144]	[69724860]	[69724851, 69724871]
28_8096	chr2	74197976	74198376	+	1000	40.0	[]	[]	[10.276439]	[108]	[]	[74198158]
28_8104	chr2	156431128	156431528	+	1000	40.0	[7.408826]	[202]	[]	[]	[156431346]	[]
28_8108	chr2	181891249	181891649	+	1000	40.0	[9.601446]	[124]	[]	[]	[181891401]	[]
28_8124	chr22	23043127	23043527	+	1000	40.0	[10.276439]	[197]	[]	[]	[23043335]	[]
28_8125	chr22	23048653	23049053	+	1000	40.0	[7.0441737]	[151]	[]	[]	[23048814]	[]
28_8126	chr22	35371890	35372290	+	1000	40.0	[7.408826, 7.0441737]	[180, 190]	[]	[]	[35372131, 35372141]	[]
28_8128	chr3	13452694	13453094	+	1000	40.0	[7.657809]	[103]	[7.408826]	[64]	[13452886]	[13452847]
28_8130	chr3	20023947	20024347	+	1000	40.0	[10.276439]	[108]	[7.657809]	[121]	[20024121]	[20024134]
28_8136	chr3	150451452	150451852	+	1000	40.0	[7.408826]	[157]	[]	[]	[150451686]	[]
28_8140	chr3	195698871	195699271	+	1000	40.0	[7.408826]	[79]	[]	[]	[195699031]	[]
28_8143	chr4	40046365	40046765	+	1000	40.0	[10.276439]	[119]	[7.657809]	[83]	[40046563]	[40046527]
28_8150	chr5	49630720	49631120	+	1000	40.0	[7.657809]	[144]	[]	[]	[49630911]	[]
28_8153	chr5	72953705	72954105	+	1000	40.0	[7.0441737]	[206]	[]	[]	[72953920]	[]
28_8154	chr5	90606537	90606937	+	845	40.0	[7.408826]	[105]	[]	[]	[90606706]	[]
28_8155	chr5	112549580	112549980	+	1000	40.0	[]	[]	[10.276439]	[151]	[]	[112549805]
28_8156	chr5	134187562	134187962	+	948	40.0	[]	[]	[9.601446]	[133]	[]	[134187730]
28_8157	chr5	141605613	141606013	+	1000	40.0	[]	[]	[7.408826]	[213]	[]	[141605863]
28_8165	chr5	181216066	181216466	+	1000	40.0	[]	[]	[7.657809]	[102]	[]	[181216250]
28_8171	chr6	20092003	20092403	+	1000	40.0	[]	[]	[10.276439]	[113]	[]	[20092184]
28_8174	chr6	27477687	27478087	+	1000	40.0	[7.408826]	[111]	[]	[]	[27477896]	[]
28_8180	chr6	33123696	33124096	+	1000	40.0	[10.276439]	[108]	[]	[]	[33123887]	[]
28_819	chr7	91299929	91300329	+	1000	77.5	[7.657809]	[87]	[]	[]	[91300094]	[]
28_8192	chr6	137641409	137641809	+	1000	40.0	[]	[]	[7.657809]	[179]	[]	[137641606]
28_82	chr1	15795131	15795531	+	1000	208.5	[]	[]	[10.276439]	[92]	[]	[15795321]
28_8201	chr7	12714092	12714492	+	1000	40.0	[]	[]	[7.408826]	[124]	[]	[12714249]
28_8202	chr7	27677828	27678228	+	876	40.0	[]	[]	[7.408826]	[189]	[]	[27678049]
28_8210	chr7	77944478	77944878	+	1000	40.0	[]	[]	[10.276439]	[178]	[]	[77944727]
28_8211	chr7	91939918	91940318	+	1000	40.0	[7.657809]	[179]	[]	[]	[91940099]	[]
28_8217	chr7	128863462	128863862	+	1000	40.0	[]	[]	[7.657809]	[156]	[]	[128863702]
28_8224	chr7	149317929	149318329	+	1000	40.0	[]	[]	[10.276439]	[167]	[]	[149318179]
28_8228	chr8	28889830	28890230	+	1000	40.0	[7.408826, 7.408826]	[217, 223]	[]	[]	[28890072, 28890078]	[]
28_8229	chr8	30156178	30156578	+	1000	40.0	[7.0441737]	[98]	[]	[]	[30156364]	[]
28_8230	chr8	38150272	38150672	+	1000	40.0	[]	[]	[7.408826, 7.408826]	[91, 123]	[]	[38150439, 38150471]
28_8232	chr8	85660032	85660432	+	1000	40.0	[10.276439]	[74]	[]	[]	[85660202]	[]
28_8235	chr8	102653525	102653925	+	1000	40.0	[]	[]	[7.408826]	[127]	[]	[102653751]
28_8237	chr9	2844160	2844560	+	1000	40.0	[]	[]	[10.276439]	[84]	[]	[2844333]
28_8238	chr9	71742287	71742687	+	1000	40.0	[]	[]	[7.0441737]	[144]	[]	[71742525]
28_8239	chr9	94238658	94239058	+	1000	40.0	[10.276439]	[108]	[]	[]	[94238858]	[]
28_824	chr1	227526522	227526922	+	1000	77.0	[10.276439]	[135]	[]	[]	[227526755]	[]
28_8245	chr9	131153219	131153619	+	1000	40.0	[10.276439]	[164]	[]	[]	[131153447]	[]
28_8246	chr9	131203914	131204314	+	1000	40.0	[]	[]	[7.408826]	[194]	[]	[131204124]
28_8248	chr9	131242899	131243299	+	1000	40.0	[]	[]	[7.408826]	[150]	[]	[131243083]
28_8250	chrX	21839378	21839778	+	1000	40.0	[9.601446]	[112]	[]	[]	[21839537]	[]
28_8252	chrX	40103607	40104007	+	1000	40.0	[9.601446]	[100]	[]	[]	[40103793]	[]
28_8255	chr1	10473524	10473924	+	1000	39.5	[]	[]	[7.408826]	[108]	[]	[10473704]
28_8267	chr1	33055044	33055444	+	1000	39.5	[10.276439]	[79]	[]	[]	[33055216]	[]
28_8272	chr1	46223311	46223711	+	1000	39.5	[]	[]	[7.657809]	[168]	[]	[46223550]
28_8274	chr1	51850244	51850644	+	1000	39.5	[7.657809]	[158]	[]	[]	[51850423]	[]
28_8275	chr1	52532967	52533367	+	1000	39.5	[7.408826]	[139]	[7.0441737]	[117]	[52533202]	[52533180]
28_8277	chr1	70034350	70034750	+	1000	39.5	[10.276439, 7.408826]	[94, 110]	[]	[]	[70034534, 70034550]	[]
28_828	chr19	10572279	10572679	+	1000	77.0	[]	[]	[7.408826]	[109]	[]	[10572481]
28_8282	chr1	116138895	116139295	+	1000	39.5	[9.601446]	[152]	[10.276439]	[104]	[116139128]	[116139080]
28_8286	chr1	158686342	158686742	+	1000	39.5	[7.408826, 7.408826]	[87, 110]	[10.276439, 7.0441737]	[94, 179]	[158686496, 158686519]	[158686503, 158686588]
28_829	chr19	38544149	38544549	+	1000	77.0	[10.276439]	[159]	[]	[]	[38544342]	[]
28_8290	chr1	172637556	172637956	+	1000	39.5	[]	[]	[7.657809]	[128]	[]	[172637781]
28_8296	chr1	200642388	200642788	+	1000	39.5	[]	[]	[7.408826]	[148]	[]	[200642597]
28_8302	chr1	205811788	205812188	+	1000	39.5	[]	[]	[7.657809]	[151]	[]	[205811964]
28_8305	chr1	224061378	224061778	+	1000	39.5	[]	[]	[10.276439]	[136]	[]	[224061588]
28_8306	chr1	226061147	226061547	+	1000	39.5	[10.276439]	[170]	[]	[]	[226061350]	[]
