#PeakID(python scan_motif.py ./ENCODE_processed_files/E2F1_idr.fa E2F1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
562_672	chr10	73252479	73252879	+	1000	118.0	[]	[]	[10.2635145]	[95]	[]	[73252670]
562_6722	chr22	22796297	22796697	+	632	28.5	[6.051324]	[142]	[]	[]	[22796528]	[]
562_673	chr12	123601812	123602212	+	1000	118.0	[]	[]	[6.051324, 11.7800665]	[86, 108]	[]	[123601972, 123601994]
562_6733	chr3	15274775	15275175	+	743	28.5	[]	[]	[11.7800665]	[120]	[]	[15274961]
562_6735	chr3	37993977	37994377	+	770	28.5	[5.570742]	[148]	[]	[]	[37994152]	[]
562_6736	chr3	49340095	49340495	+	676	28.5	[]	[]	[11.7800665, 10.378438]	[112, 120]	[]	[49340265, 49340273]
562_6737	chr3	111979043	111979443	+	730	28.5	[11.7800665]	[105]	[9.187896]	[173]	[111979219]	[111979287]
562_674	chr13	30465900	30466300	+	1000	118.0	[11.7800665]	[143]	[]	[]	[30466120]	[]
562_6740	chr4	25233560	25233960	+	766	28.5	[]	[]	[11.665144]	[190]	[]	[25233790]
562_6741	chr4	25312622	25313022	+	579	28.5	[11.665144]	[110]	[]	[]	[25312802]	[]
562_6743	chr4	55395344	55395744	+	742	28.5	[5.570742]	[71]	[]	[]	[55395495]	[]
562_6744	chr4	112285757	112286157	+	716	28.5	[]	[]	[10.704447, 11.7800665, 9.302818]	[122, 128, 165]	[]	[112285948, 112285954, 112285991]
562_6747	chr4	145201709	145202109	+	761	28.5	[]	[]	[5.552912]	[176]	[]	[145201943]
562_6748	chr4	183353582	183353982	+	607	28.5	[]	[]	[11.665144]	[132]	[]	[183353803]
562_6749	chr5	154445234	154445634	+	716	28.5	[]	[]	[11.665144]	[215]	[]	[154445482]
562_6751	chr6	2764546	2764946	+	754	28.5	[5.552912]	[144]	[]	[]	[2764741]	[]
562_6758	chr6	134174473	134174873	+	777	28.5	[]	[]	[6.051324]	[180]	[]	[134174708]
562_6759	chr7	48088450	48088850	+	693	28.5	[11.665144]	[142]	[]	[]	[48088644]	[]
562_676	chr2	241881094	241881494	+	1000	118.0	[11.665144]	[118]	[]	[]	[241881299]	[]
562_6761	chr7	66606927	66607327	+	765	28.5	[]	[]	[10.378438]	[129]	[]	[66607121]
562_6764	chr8	65644418	65644818	+	760	28.5	[]	[]	[10.2635145]	[161]	[]	[65644611]
562_6768	chr9	126804698	126805098	+	768	28.5	[]	[]	[6.051324]	[149]	[]	[126804936]
562_6772	chr9	129406264	129406664	+	634	28.5	[]	[]	[11.665144]	[186]	[]	[129406480]
562_6773	chr9	130196866	130197266	+	612	28.5	[11.7800665]	[126]	[]	[]	[130197090]	[]
562_6779	chr9	131097288	131097688	+	612	28.5	[]	[]	[11.7800665]	[153]	[]	[131097474]
562_6781	chrX	77786061	77786461	+	638	28.5	[]	[]	[9.187896]	[86]	[]	[77786232]
562_6783	chr1	6612729	6613129	+	557	28.0	[10.2635145]	[151]	[]	[]	[6612966]	[]
562_6788	chr1	53237654	53238054	+	762	28.0	[]	[]	[11.665144]	[165]	[]	[53237837]
562_679	chr9	89318752	89319152	+	1000	118.0	[]	[]	[11.665144]	[88]	[]	[89318918]
562_6791	chr1	108559642	108560042	+	670	28.0	[5.570742]	[124]	[]	[]	[108559863]	[]
562_6798	chr1	205321303	205321703	+	734	28.0	[]	[]	[5.570742]	[201]	[]	[205321553]
562_68	chr22	19479689	19480089	+	1000	409.5	[11.7800665, 10.704447]	[122, 160]	[]	[]	[19479899, 19479937]	[]
562_680	chr11	47578556	47578956	+	1000	117.5	[]	[]	[11.665144]	[79]	[]	[47578724]
562_6807	chr10	95907904	95908304	+	742	28.0	[]	[]	[11.665144]	[155]	[]	[95908109]
562_6808	chr11	7020270	7020670	+	709	28.0	[11.7800665]	[131]	[6.051324]	[88]	[7020491]	[7020448]
562_6809	chr11	59142523	59142923	+	708	28.0	[10.704447]	[143]	[]	[]	[59142763]	[]
562_681	chrX	123961802	123962202	+	1000	117.5	[11.7800665]	[76]	[9.187896]	[107]	[123961977]	[123962008]
562_6813	chr11	66289504	66289904	+	740	28.0	[]	[]	[11.7800665]	[169]	[]	[66289743]
562_6815	chr11	111766649	111767049	+	715	28.0	[]	[]	[11.665144]	[174]	[]	[111766833]
562_682	chr1	100132716	100133116	+	1000	117.0	[]	[]	[9.187896]	[124]	[]	[100132909]
562_6820	chr13	23248424	23248824	+	752	28.0	[11.665144]	[107]	[]	[]	[23248609]	[]
562_6821	chr13	111153388	111153788	+	728	28.0	[]	[]	[6.051324]	[142]	[]	[111153608]
562_6822	chr14	60980952	60981352	+	568	28.0	[]	[]	[9.302818]	[182]	[]	[60981201]
562_6823	chr15	39782514	39782914	+	695	28.0	[9.302818]	[135]	[11.7800665]	[169]	[39782710]	[39782744]
562_6824	chr15	44663396	44663796	+	724	28.0	[5.570742]	[174]	[5.570742]	[165]	[44663610]	[44663601]
562_6826	chr16	11851442	11851842	+	595	28.0	[11.665144]	[158]	[]	[]	[11851605]	[]
562_6829	chr16	66900069	66900469	+	602	28.0	[9.187896]	[134]	[9.187896]	[131]	[66900296]	[66900293]
562_683	chr11	85664947	85665347	+	1000	117.0	[]	[]	[6.051324, 10.589524]	[115, 131]	[]	[85665146, 85665162]
562_6830	chr16	68022995	68023395	+	746	28.0	[11.7800665]	[165]	[]	[]	[68023215]	[]
562_6834	chr17	28750089	28750489	+	577	28.0	[11.665144]	[195]	[]	[]	[28750295]	[]
562_6838	chr18	32092524	32092924	+	715	28.0	[]	[]	[10.378438]	[116]	[]	[32092737]
562_6839	chr19	953494	953894	+	640	28.0	[11.665144]	[96]	[]	[]	[953680]	[]
562_684	chr22	19723212	19723612	+	1000	117.0	[5.570742]	[118]	[10.378438]	[162]	[19723366]	[19723410]
562_6840	chr19	12495247	12495647	+	743	28.0	[]	[]	[10.378438]	[126]	[]	[12495473]
562_6849	chr2	169134435	169134835	+	670	28.0	[]	[]	[5.570742]	[116]	[]	[169134611]
562_685	chr5	138331680	138332080	+	1000	117.0	[]	[]	[5.570742]	[76]	[]	[138331836]
562_6851	chr2	178413387	178413787	+	587	28.0	[]	[]	[5.570742]	[147]	[]	[178413617]
562_6852	chr2	200864601	200865001	+	714	28.0	[9.302818]	[130]	[]	[]	[200864801]	[]
562_6854	chr2	218395937	218396337	+	628	28.0	[9.302818]	[220]	[6.051324, 10.704447]	[154, 217]	[218396180]	[218396114, 218396177]
562_6857	chr21	9839196	9839596	+	574	28.0	[]	[]	[10.589524]	[166]	[]	[9839445]
562_686	chr20	36773607	36774007	+	1000	116.5	[]	[]	[11.7800665]	[91]	[]	[36773795]
562_688	chr6	26204272	26204672	+	1000	116.0	[11.665144]	[96]	[]	[]	[26204459]	[]
562_6882	chr5	61408723	61409123	+	737	28.0	[10.704447]	[76]	[]	[]	[61408891]	[]
562_6883	chr5	62403810	62404210	+	734	28.0	[11.7800665]	[162]	[]	[]	[62404013]	[]
562_6887	chr6	3228829	3229229	+	722	28.0	[11.7800665]	[149]	[10.589524]	[66]	[3229076]	[3228993]
562_6890	chr6	26570036	26570436	+	737	28.0	[]	[]	[11.7800665]	[163]	[]	[26570254]
562_6896	chr6	45377639	45378039	+	663	28.0	[]	[]	[11.665144]	[70]	[]	[45377803]
562_6899	chr6	79537036	79537436	+	591	28.0	[]	[]	[6.051324]	[102]	[]	[79537202]
562_69	chr6	20401639	20402039	+	1000	408.5	[11.665144, 11.7800665]	[90, 108]	[9.187896]	[119]	[20401826, 20401844]	[20401855]
562_690	chr14	20461740	20462140	+	1000	115.0	[9.302818]	[97]	[]	[]	[20461930]	[]
562_691	chr5	10294521	10294921	+	1000	115.0	[11.665144]	[102]	[]	[]	[10294711]	[]
562_6913	chr8	42214875	42215275	+	728	28.0	[]	[]	[11.7800665]	[185]	[]	[42215109]
562_6915	chr9	3526426	3526826	+	724	28.0	[5.667835]	[171]	[5.667835, 11.7800665]	[91, 124]	[3526674]	[3526594, 3526627]
562_6917	chr9	71910045	71910445	+	729	28.0	[9.302818]	[95]	[]	[]	[71910216]	[]
562_6918	chr9	78296700	78297100	+	731	28.0	[]	[]	[11.665144, 9.302818, 10.704447]	[71, 124, 134]	[]	[78296860, 78296913, 78296923]
562_692	chrX	15675144	15675544	+	1000	115.0	[10.589524]	[138]	[]	[]	[15675366]	[]
562_6920	chr9	129246498	129246898	+	718	28.0	[11.7800665]	[130]	[]	[]	[129246723]	[]
562_6924	chr1	1308124	1308524	+	602	27.5	[5.667835]	[143]	[]	[]	[1308360]	[]
562_6926	chr1	16145890	16146290	+	720	27.5	[]	[]	[10.704447]	[149]	[]	[16146123]
562_6929	chr1	28669266	28669666	+	593	27.5	[11.7800665, 5.570742]	[103, 169]	[]	[]	[28669433, 28669499]	[]
562_693	chr12	121399571	121399971	+	1000	114.5	[]	[]	[11.665144]	[82]	[]	[121399750]
562_6930	chr1	31889230	31889630	+	704	27.5	[]	[]	[10.378438]	[137]	[]	[31889407]
562_694	chr19	45092872	45093272	+	1000	114.5	[6.051324]	[64]	[]	[]	[45093032]	[]
562_6947	chr11	3380734	3381134	+	675	27.5	[]	[]	[10.2635145]	[173]	[]	[3380973]
562_695	chr17	73191484	73191884	+	1000	114.0	[10.704447]	[118]	[]	[]	[73191688]	[]
562_6950	chr11	57514777	57515177	+	710	27.5	[11.7800665]	[114]	[]	[]	[57514986]	[]
562_6951	chr11	65385701	65386101	+	584	27.5	[]	[]	[11.665144]	[140]	[]	[65385917]
562_6952	chr11	66269126	66269526	+	644	27.5	[]	[]	[11.665144]	[91]	[]	[66269294]
562_6955	chr12	64608365	64608765	+	697	27.5	[5.667835]	[145]	[]	[]	[64608576]	[]
562_6956	chr12	108629816	108630216	+	667	27.5	[6.051324]	[110]	[]	[]	[108630022]	[]
562_6958	chr12	114684195	114684595	+	659	27.5	[11.7800665]	[166]	[]	[]	[114684413]	[]
562_6959	chr12	120446174	120446574	+	554	27.5	[]	[]	[10.704447]	[106]	[]	[120446331]
562_696	chr19	52734851	52735251	+	1000	114.0	[11.665144]	[139]	[]	[]	[52735083]	[]
562_6960	chr12	121933932	121934332	+	649	27.5	[11.665144]	[85]	[]	[]	[121934111]	[]
562_6962	chr13	45464668	45465068	+	621	27.5	[]	[]	[6.051324]	[128]	[]	[45464873]
562_6966	chr14	20427101	20427501	+	684	27.5	[11.665144]	[136]	[]	[]	[20427333]	[]
562_6968	chr14	101678021	101678421	+	683	27.5	[11.665144]	[109]	[]	[]	[101678200]	[]
562_697	chr3	172750567	172750967	+	1000	114.0	[9.187896]	[83]	[]	[]	[172750721]	[]
562_6970	chr15	90903148	90903548	+	671	27.5	[]	[]	[6.051324]	[209]	[]	[90903382]
562_6971	chr16	19086409	19086809	+	657	27.5	[9.187896]	[109]	[]	[]	[19086600]	[]
562_6973	chr16	29816882	29817282	+	640	27.5	[11.7800665]	[106]	[]	[]	[29817054]	[]
562_6976	chr17	32444894	32445294	+	623	27.5	[10.704447]	[93]	[]	[]	[32445076]	[]
562_6977	chr17	38701682	38702082	+	680	27.5	[11.7800665]	[166]	[]	[]	[38701904]	[]
562_6980	chr17	48636482	48636882	+	689	27.5	[]	[]	[5.667835, 6.051324]	[168, 183]	[]	[48636672, 48636687]
562_699	chr14	51239725	51240125	+	1000	113.5	[9.187896]	[148]	[9.187896]	[145]	[51239958]	[51239955]
562_700	chr2	10120207	10120607	+	1000	113.5	[]	[]	[5.570742]	[139]	[]	[10120427]
562_7003	chr2	69436819	69437219	+	707	27.5	[11.7800665]	[132]	[]	[]	[69437034]	[]
562_7004	chr2	69978539	69978939	+	636	27.5	[]	[]	[10.704447]	[134]	[]	[69978725]
562_7007	chr2	97589691	97590091	+	622	27.5	[]	[]	[11.7800665]	[74]	[]	[97589845]
562_7011	chr2	174546934	174547334	+	584	27.5	[11.7800665]	[128]	[]	[]	[174547132]	[]
562_7013	chr20	31951882	31952282	+	728	27.5	[9.302818, 5.667835]	[157, 170]	[]	[]	[31952104, 31952117]	[]
562_7014	chr20	36605440	36605840	+	710	27.5	[9.187896]	[155]	[]	[]	[36605658]	[]
562_703	chr3	186783141	186783541	+	1000	113.5	[]	[]	[5.570742]	[106]	[]	[186783338]
562_704	chr7	100429135	100429535	+	1000	113.5	[9.302818]	[89]	[]	[]	[100429310]	[]
562_7042	chr22	44676382	44676782	+	698	27.5	[10.2635145]	[136]	[]	[]	[44676540]	[]
562_7043	chr3	14457950	14458350	+	702	27.5	[]	[]	[11.665144]	[121]	[]	[14458149]
562_7048	chr3	50235755	50236155	+	631	27.5	[]	[]	[6.051324]	[115]	[]	[50235932]
562_7049	chr3	130818053	130818453	+	579	27.5	[11.7800665]	[148]	[]	[]	[130818260]	[]
562_705	chr11	576193	576593	+	1000	113.0	[]	[]	[11.665144]	[121]	[]	[576405]
562_7052	chr4	88522842	88523242	+	711	27.5	[11.7800665]	[191]	[]	[]	[88523054]	[]
562_7055	chr5	95730723	95731123	+	717	27.5	[10.378438]	[89]	[]	[]	[95730885]	[]
562_7056	chr5	134005174	134005574	+	631	27.5	[]	[]	[9.302818]	[185]	[]	[134005394]
562_7058	chr6	2971742	2972142	+	722	27.5	[10.2635145]	[94]	[5.667835]	[128]	[2971923]	[2971957]
562_706	chr11	108222490	108222890	+	1000	113.0	[10.2635145]	[57]	[6.051324, 5.570742]	[67, 100]	[108222645]	[108222655, 108222688]
562_7060	chr6	15769743	15770143	+	694	27.5	[11.665144]	[107]	[]	[]	[15769934]	[]
562_7064	chr6	27830469	27830869	+	690	27.5	[9.302818]	[183]	[]	[]	[27830676]	[]
562_7067	chr6	111483108	111483508	+	665	27.5	[11.665144, 5.667835, 6.051324]	[162, 174, 194]	[]	[]	[111483299, 111483311, 111483331]	[]
562_707	chr17	45161516	45161916	+	1000	113.0	[5.552912]	[125]	[]	[]	[45161694]	[]
562_7072	chr7	6104412	6104812	+	689	27.5	[5.570742]	[187]	[]	[]	[6104643]	[]
562_7073	chr7	22434086	22434486	+	687	27.5	[]	[]	[11.7800665]	[131]	[]	[22434312]
562_7074	chr7	22499960	22500360	+	702	27.5	[10.589524]	[148]	[10.378438]	[96]	[22500200]	[22500148]
562_7075	chr7	38177767	38178167	+	714	27.5	[5.570742, 11.665144]	[102, 166]	[]	[]	[38177947, 38178011]	[]
562_7077	chr7	93591165	93591565	+	684	27.5	[]	[]	[10.378438]	[162]	[]	[93591347]
562_7078	chr7	106977123	106977523	+	660	27.5	[]	[]	[5.667835]	[159]	[]	[106977369]
562_708	chr19	12681228	12681628	+	1000	113.0	[]	[]	[11.7800665, 6.051324]	[80, 96]	[]	[12681405, 12681421]
562_7083	chr7	157404976	157405376	+	686	27.5	[5.667835]	[156]	[]	[]	[157405224]	[]
562_7084	chr8	37390474	37390874	+	624	27.5	[11.7800665]	[131]	[]	[]	[37390704]	[]
562_7085	chr8	94894407	94894807	+	687	27.5	[]	[]	[6.051324]	[143]	[]	[94894597]
562_7086	chr9	272808	273208	+	651	27.5	[]	[]	[5.570742]	[162]	[]	[273023]
562_7088	chr9	128117655	128118055	+	543	27.5	[11.665144]	[89]	[9.302818]	[70]	[128117838]	[128117819]
562_7089	chr9	130535977	130536377	+	547	27.5	[]	[]	[10.704447]	[157]	[]	[130536190]
562_709	chr19	38899570	38899970	+	1000	113.0	[10.704447]	[94]	[]	[]	[38899750]	[]
562_7090	chr9	130764267	130764667	+	695	27.5	[]	[]	[11.665144]	[67]	[]	[130764427]
562_7098	chrX	131746383	131746783	+	729	27.5	[11.7800665, 9.187896]	[142, 155]	[]	[]	[131746583, 131746596]	[]
562_7099	chr1	23555002	23555402	+	649	27.0	[10.378438]	[94]	[]	[]	[23555163]	[]
562_71	chr1	37554220	37554620	+	1000	404.0	[11.7800665]	[99]	[5.667835]	[146]	[37554411]	[37554458]
562_710	chr2	70142539	70142939	+	1000	113.0	[9.302818]	[153]	[11.665144]	[107]	[70142779]	[70142733]
562_7106	chr1	109910279	109910679	+	655	27.0	[5.570742]	[196]	[]	[]	[109910523]	[]
562_711	chr1	244835208	244835608	+	1000	112.5	[11.665144]	[63]	[9.302818, 5.570742]	[58, 145]	[244835371]	[244835366, 244835453]
562_7110	chr1	159021865	159022265	+	598	27.0	[]	[]	[5.552912]	[157]	[]	[159022060]
562_7116	chr10	63466183	63466583	+	697	27.0	[]	[]	[6.051324]	[166]	[]	[63466387]
562_712	chr15	40694964	40695364	+	1000	112.5	[5.667835, 11.665144]	[117, 130]	[]	[]	[40695156, 40695169]	[]
562_7124	chr12	96035565	96035965	+	546	27.0	[10.2635145]	[55]	[]	[]	[96035718]	[]
562_7125	chr12	104600190	104600590	+	611	27.0	[]	[]	[11.665144]	[145]	[]	[104600408]
562_7128	chr12	121664265	121664665	+	643	27.0	[]	[]	[5.667835]	[155]	[]	[121664492]
562_7135	chr14	74883065	74883465	+	672	27.0	[]	[]	[10.589524]	[128]	[]	[74883247]
562_7136	chr14	89955695	89956095	+	620	27.0	[6.051324]	[138]	[10.378438]	[90]	[89955933]	[89955885]
562_7137	chr15	40874175	40874575	+	552	27.0	[]	[]	[11.7800665]	[126]	[]	[40874341]
562_7138	chr15	101007015	101007415	+	673	27.0	[]	[]	[10.378438]	[68]	[]	[101007175]
562_7139	chr15	101008303	101008703	+	686	27.0	[]	[]	[6.051324]	[108]	[]	[101008509]
562_7141	chr16	13919641	13920041	+	630	27.0	[9.302818]	[142]	[]	[]	[13919862]	[]
562_7146	chr17	7857680	7858080	+	627	27.0	[6.051324]	[216]	[]	[]	[7857914]	[]
562_7148	chr17	29177043	29177443	+	662	27.0	[]	[]	[6.051324]	[119]	[]	[29177202]
562_715	chr6	36594053	36594453	+	1000	112.5	[]	[]	[5.667835]	[148]	[]	[36594246]
562_7151	chr17	44141625	44142025	+	698	27.0	[5.570742]	[166]	[]	[]	[44141850]	[]
562_7154	chr18	3623305	3623705	+	603	27.0	[]	[]	[5.667835]	[187]	[]	[3623521]
562_7159	chr19	9914793	9915193	+	553	27.0	[9.187896]	[70]	[]	[]	[9914958]	[]
562_716	chrX	48278881	48279281	+	1000	112.5	[11.665144, 6.051324]	[118, 170]	[]	[]	[48279080, 48279132]	[]
562_7160	chr19	11496304	11496704	+	590	27.0	[]	[]	[11.7800665]	[107]	[]	[11496497]
562_7163	chr19	48745142	48745542	+	680	27.0	[]	[]	[9.187896]	[99]	[]	[48745333]
562_717	chrX	101097870	101098270	+	1000	112.5	[]	[]	[11.7800665, 11.7800665]	[117, 132]	[]	[101098066, 101098081]
562_7170	chr20	35616524	35616924	+	623	27.0	[]	[]	[11.7800665]	[113]	[]	[35616737]
562_7177	chr22	21437951	21438351	+	594	27.0	[5.667835]	[109]	[]	[]	[21438147]	[]
562_718	chr15	30625887	30626287	+	1000	112.0	[]	[]	[9.187896]	[93]	[]	[30626077]
562_7191	chr3	33097404	33097804	+	654	27.0	[]	[]	[5.667835]	[118]	[]	[33097602]
562_7194	chr3	52278840	52279240	+	679	27.0	[]	[]	[5.667835]	[181]	[]	[52279079]
562_7195	chr3	128123637	128124037	+	582	27.0	[11.665144]	[199]	[]	[]	[128123860]	[]
562_7197	chr3	179033176	179033576	+	619	27.0	[5.570742, 5.570742, 10.378438]	[93, 100, 107]	[]	[]	[179033347, 179033354, 179033361]	[]
562_7199	chr3	197510068	197510468	+	545	27.0	[10.589524, 10.378438, 11.7800665]	[58, 96, 104]	[]	[]	[197510223, 197510261, 197510269]	[]
562_720	chr22	20509287	20509687	+	1000	112.0	[11.7800665]	[93]	[]	[]	[20509474]	[]
562_7201	chr5	891121	891521	+	602	27.0	[10.378438, 6.051324]	[114, 150]	[]	[]	[891292, 891328]	[]
562_7203	chr5	54314154	54314554	+	685	27.0	[]	[]	[5.570742]	[162]	[]	[54314390]
562_7209	chr5	179818904	179819304	+	585	27.0	[11.7800665]	[181]	[]	[]	[179819144]	[]
562_7216	chr6	29628194	29628594	+	641	27.0	[]	[]	[9.302818]	[124]	[]	[29628393]
562_7223	chr6	111483863	111484263	+	684	27.0	[]	[]	[11.7800665]	[145]	[]	[111484055]
562_7225	chr6	138988151	138988551	+	665	27.0	[5.667835, 6.051324]	[106, 199]	[]	[]	[138988302, 138988395]	[]
562_723	chrX	71181851	71182251	+	1000	112.0	[10.2635145]	[102]	[]	[]	[71182043]	[]
562_7230	chr7	12687308	12687708	+	695	27.0	[10.378438, 11.7800665]	[144, 177]	[]	[]	[12687482, 12687515]	[]
562_7231	chr7	51376689	51377089	+	676	27.0	[]	[]	[9.187896]	[88]	[]	[51376853]
562_7234	chr7	106069440	106069840	+	611	27.0	[]	[]	[11.665144]	[177]	[]	[106069642]
562_724	chrX	119852965	119853365	+	1000	112.0	[]	[]	[11.665144, 10.589524]	[67, 134]	[]	[119853129, 119853196]
562_7241	chr8	38231229	38231629	+	622	27.0	[]	[]	[5.570742, 5.570742]	[70, 144]	[]	[38231388, 38231462]
562_7243	chr8	134712396	134712796	+	643	27.0	[6.051324]	[153]	[11.7800665]	[123]	[134712642]	[134712612]
562_725	chr1	39701701	39702101	+	1000	111.5	[]	[]	[11.665144]	[145]	[]	[39701914]
562_7256	chr1	31162656	31163056	+	630	26.5	[9.302818]	[97]	[]	[]	[31162843]	[]
562_7258	chr1	33347693	33348093	+	614	26.5	[]	[]	[11.665144]	[104]	[]	[33347877]
562_726	chr11	16738309	16738709	+	1000	111.5	[10.589524]	[121]	[11.7800665]	[108]	[16738498]	[16738485]
562_7260	chr1	35787330	35787730	+	562	26.5	[11.7800665, 5.552912]	[126, 137]	[]	[]	[35787552, 35787563]	[]
562_7265	chr1	93567220	93567620	+	641	26.5	[]	[]	[9.302818]	[102]	[]	[93567418]
562_7268	chr1	153946675	153947075	+	590	26.5	[]	[]	[11.665144]	[88]	[]	[153946853]
562_727	chr19	36054699	36055099	+	1000	111.5	[10.378438]	[163]	[11.665144]	[123]	[36054922]	[36054882]
562_7270	chr1	156460490	156460890	+	646	26.5	[5.667835]	[141]	[]	[]	[156460720]	[]
562_7275	chr1	180213296	180213696	+	605	26.5	[]	[]	[11.7800665]	[211]	[]	[180213519]
562_7279	chr1	219174292	219174692	+	623	26.5	[]	[]	[11.665144]	[157]	[]	[219174541]
562_728	chr3	48087495	48087895	+	1000	111.5	[11.7800665]	[102]	[]	[]	[48087686]	[]
562_7282	chr10	63132919	63133319	+	632	26.5	[5.667835]	[132]	[5.552912]	[127]	[63133128]	[63133123]
562_7283	chr10	103350967	103351367	+	593	26.5	[10.378438]	[88]	[]	[]	[103351149]	[]
562_7284	chr11	59536695	59537095	+	593	26.5	[]	[]	[11.7800665]	[106]	[]	[59536897]
562_729	chr12	68686794	68687194	+	1000	111.0	[11.665144, 5.570742]	[119, 135]	[]	[]	[68686998, 68687014]	[]
562_7290	chr12	96906974	96907374	+	669	26.5	[6.051324]	[162]	[]	[]	[96907205]	[]
562_7293	chr12	120471554	120471954	+	647	26.5	[]	[]	[11.7800665]	[113]	[]	[120471718]
562_7294	chr12	120581247	120581647	+	622	26.5	[]	[]	[5.570742]	[166]	[]	[120581435]
562_7297	chr12	124916357	124916757	+	562	26.5	[11.7800665]	[198]	[]	[]	[124916607]	[]
562_730	chr15	84980241	84980641	+	1000	111.0	[11.7800665]	[117]	[]	[]	[84980455]	[]
562_7302	chr15	43185051	43185451	+	627	26.5	[11.7800665]	[123]	[]	[]	[43185261]	[]
562_7306	chr15	90249099	90249499	+	622	26.5	[5.552912, 11.7800665]	[142, 160]	[]	[]	[90249330, 90249348]	[]
562_7307	chr16	1342968	1343368	+	635	26.5	[11.665144]	[117]	[]	[]	[1343165]	[]
562_731	chr6	8102413	8102813	+	1000	111.0	[9.187896]	[147]	[11.7800665]	[66]	[8102650]	[8102569]
562_7310	chr16	14975546	14975946	+	648	26.5	[6.051324]	[142]	[]	[]	[14975768]	[]
562_7314	chr16	89490569	89490969	+	597	26.5	[6.051324, 6.051324]	[69, 101]	[]	[]	[89490727, 89490759]	[]
562_7315	chr17	42824111	42824511	+	584	26.5	[]	[]	[5.570742]	[88]	[]	[42824288]
562_7318	chr17	81295396	81295796	+	573	26.5	[]	[]	[9.187896]	[207]	[]	[81295646]
562_7319	chr18	2826558	2826958	+	638	26.5	[11.665144]	[125]	[]	[]	[2826744]	[]
562_7321	chr18	12376478	12376878	+	581	26.5	[10.589524]	[231]	[]	[]	[12376727]	[]
562_7324	chr19	2263312	2263712	+	603	26.5	[5.552912]	[196]	[]	[]	[2263553]	[]
562_7327	chr19	15264121	15264521	+	658	26.5	[11.665144]	[112]	[]	[]	[15264275]	[]
562_7330	chr19	32345295	32345695	+	592	26.5	[]	[]	[5.667835]	[188]	[]	[32345504]
562_7332	chr19	38402885	38403285	+	602	26.5	[11.665144]	[80]	[]	[]	[38403038]	[]
562_7335	chr19	48737205	48737605	+	618	26.5	[9.302818]	[140]	[]	[]	[48737392]	[]
562_7338	chr2	96265917	96266317	+	608	26.5	[]	[]	[6.051324]	[124]	[]	[96266117]
562_7339	chr2	148020597	148020997	+	625	26.5	[]	[]	[11.7800665]	[134]	[]	[148020782]
562_7341	chr2	174153940	174154340	+	542	26.5	[]	[]	[11.7800665]	[90]	[]	[174154113]
562_7346	chr20	56219849	56220249	+	599	26.5	[11.665144]	[94]	[]	[]	[56220042]	[]
562_7348	chr21	37072438	37072838	+	616	26.5	[]	[]	[5.552912, 11.7800665]	[78, 129]	[]	[37072595, 37072646]
562_735	chr6	151452008	151452408	+	1000	110.5	[11.7800665]	[100]	[5.570742]	[158]	[151452188]	[151452246]
562_736	chr7	13990928	13991328	+	1000	110.5	[11.665144]	[126]	[]	[]	[13991137]	[]
562_7361	chr3	3179629	3180029	+	561	26.5	[11.7800665]	[151]	[]	[]	[3179847]	[]
562_7362	chr3	12796531	12796931	+	626	26.5	[]	[]	[11.7800665]	[107]	[]	[12796687]
562_7364	chr3	36958398	36958798	+	639	26.5	[5.552912]	[154]	[]	[]	[36958608]	[]
562_7365	chr3	56557030	56557430	+	642	26.5	[10.2635145]	[91]	[]	[]	[56557183]	[]
562_7366	chr3	129026838	129027238	+	611	26.5	[]	[]	[11.665144]	[239]	[]	[129027082]
562_7367	chr3	150733647	150734047	+	644	26.5	[11.665144]	[191]	[]	[]	[150733889]	[]
562_7368	chr4	6709149	6709549	+	621	26.5	[]	[]	[5.552912]	[98]	[]	[6709334]
562_7369	chr4	55853348	55853748	+	638	26.5	[]	[]	[9.187896]	[149]	[]	[55853559]
562_737	chr7	25125142	25125542	+	1000	110.5	[]	[]	[11.7800665]	[87]	[]	[25125325]
562_7370	chr4	127782413	127782813	+	557	26.5	[5.552912]	[172]	[]	[]	[127782602]	[]
562_7371	chr4	128645227	128645627	+	637	26.5	[11.665144]	[83]	[]	[]	[128645390]	[]
562_738	chr1	155934198	155934598	+	1000	110.0	[]	[]	[5.570742]	[135]	[]	[155934428]
562_7384	chr6	38722781	38723181	+	594	26.5	[]	[]	[5.570742]	[84]	[]	[38722955]
562_7385	chr6	45378335	45378735	+	620	26.5	[]	[]	[5.570742]	[86]	[]	[45378515]
562_7386	chr6	52671061	52671461	+	671	26.5	[]	[]	[6.051324]	[124]	[]	[52671257]
562_739	chr11	78292070	78292470	+	1000	110.0	[11.665144]	[87]	[]	[]	[78292249]	[]
562_74	chr12	69359923	69360323	+	1000	384.5	[]	[]	[10.589524]	[90]	[]	[69360112]
562_740	chr19	14381936	14382336	+	1000	110.0	[]	[]	[11.665144]	[99]	[]	[14382128]
562_7400	chr8	143571271	143571671	+	629	26.5	[11.665144]	[167]	[]	[]	[143571514]	[]
562_7408	chrX	49123719	49124119	+	652	26.5	[9.187896]	[105]	[]	[]	[49123907]	[]
