#PeakID(python identify_motif.py ./ENCODE_processed_files/CREB1_idr.fa CREB1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
789_7706	chr6	15509530	15509930	+	1000	77.0	[6.599558, 7.587105]	[98, 118]	[11.325602]	[118]	[15509717, 15509737]	[15509737]
789_7714	chr7	1117163	1117563	+	1000	77.0	[11.507445, 7.304901, 7.304901]	[88, 91, 144]	[14.340561, 14.340561]	[91, 144]	[1117348, 1117351, 1117404]	[1117351, 1117404]
789_772	chr12	89709526	89709926	+	1000	353.0	[6.9910398]	[77]	[7.0666766]	[77]	[89709702]	[89709702]
789_7720	chr7	76364539	76364939	+	1000	77.0	[9.55874]	[148]	[7.7968802, 9.093543]	[148, 151]	[76364762]	[76364762, 76364765]
789_7730	chr8	144331726	144332126	+	1000	77.0	[12.391855]	[128]	[12.391855]	[128]	[144331935]	[144331935]
789_7736	chrX	108558228	108558628	+	1000	77.0	[6.726624]	[155]	[9.726789]	[73]	[108558475]	[108558393]
789_774	chr16	4847216	4847616	+	1000	353.0	[12.391855]	[89]	[12.391855]	[89]	[4847388]	[4847388]
789_7741	chr1	11797749	11798149	+	1000	76.0	[]	[]	[7.435873]	[117]	[]	[11797931]
789_7744	chr1	28088487	28088887	+	1000	76.0	[]	[]	[6.7118297]	[105]	[]	[28088660]
789_7751	chr1	166839222	166839622	+	1000	76.0	[6.6389275, 7.304901]	[122, 125]	[14.340561]	[125]	[166839400, 166839403]	[166839403]
789_7753	chr1	192476900	192477300	+	1000	76.0	[7.304901, 7.587105]	[96, 113]	[14.340561, 11.325602]	[96, 113]	[192477082, 192477099]	[192477082, 192477099]
789_7765	chr10	119161766	119162166	+	1000	76.0	[12.391855]	[140]	[12.391855]	[140]	[119161992]	[119161992]
789_7768	chr11	45810050	45810450	+	1000	76.0	[11.507445, 7.304901]	[117, 120]	[14.340561]	[120]	[45810261, 45810264]	[45810264]
789_777	chr9	126805762	126806162	+	1000	353.0	[6.7814016]	[74]	[]	[]	[126805933]	[]
789_7770	chr11	73377106	73377506	+	1000	76.0	[9.614517]	[75]	[]	[]	[73377262]	[]
789_7771	chr11	75768494	75768894	+	1000	76.0	[6.7118297]	[169]	[]	[]	[75768743]	[]
789_7775	chr11	118573201	118573601	+	1000	76.0	[6.6389275]	[156]	[]	[]	[118573451]	[]
789_7776	chr12	53492971	53493371	+	1000	76.0	[10.066811]	[105]	[7.5523715]	[105]	[53493168]	[53493168]
789_7779	chr12	108561235	108561635	+	1000	76.0	[9.270329]	[137]	[]	[]	[108561453]	[]
789_7780	chr12	109998917	109999317	+	1000	76.0	[7.5523715]	[152]	[10.066811]	[152]	[109999141]	[109999141]
789_7788	chr16	2868455	2868855	+	1000	76.0	[7.2336946]	[140]	[]	[]	[2868684]	[]
789_7789	chr16	2980981	2981381	+	1000	76.0	[]	[]	[9.535811]	[78]	[]	[2981148]
789_779	chr18	11851168	11851568	+	1000	352.0	[12.391855]	[102]	[12.391855]	[102]	[11851367]	[11851367]
789_7796	chr17	8151099	8151499	+	1000	76.0	[6.9573374]	[148]	[7.144837]	[148]	[8151322]	[8151322]
789_78	chr1	186375580	186375980	+	1000	657.0	[8.105255]	[76]	[8.320283]	[76]	[186375755]	[186375755]
789_7803	chr17	76540838	76541238	+	1000	76.0	[7.304901]	[143]	[14.340561]	[143]	[76541023]	[76541023]
789_7823	chr2	46316512	46316912	+	1000	76.0	[]	[]	[9.501078]	[135]	[]	[46316739]
789_7824	chr2	64213007	64213407	+	1000	76.0	[]	[]	[9.745586]	[134]	[]	[64213240]
789_7828	chr2	201182883	201183283	+	1000	76.0	[11.507445, 7.304901]	[112, 115]	[14.340561]	[115]	[201183091, 201183094]	[201183094]
789_783	chr17	48626419	48626819	+	1000	351.0	[7.8243337]	[103]	[7.778084]	[103]	[48626619]	[48626619]
789_7839	chr3	20041453	20041853	+	1000	76.0	[]	[]	[6.6389275]	[132]	[]	[20041640]
789_7843	chr3	149851248	149851648	+	1000	76.0	[6.6892962]	[70]	[10.053962]	[73]	[149851410]	[149851413]
789_7847	chr4	98801200	98801600	+	1000	76.0	[]	[]	[6.702695]	[148]	[]	[98801439]
789_7850	chr5	10708517	10708917	+	1000	76.0	[6.599558]	[181]	[]	[]	[10708762]	[]
789_7854	chr5	69189633	69190033	+	1000	76.0	[7.8243337]	[135]	[7.778084]	[135]	[69189866]	[69189866]
789_7860	chr6	10517403	10517803	+	1000	76.0	[7.778084]	[134]	[7.8243337]	[134]	[10517621]	[10517621]
789_7861	chr6	15691270	15691670	+	1000	76.0	[]	[]	[6.7118297]	[85]	[]	[15691452]
789_7864	chr6	43687650	43688050	+	1000	76.0	[]	[]	[9.726789]	[158]	[]	[43687892]
789_7869	chr6	169898863	169899263	+	1000	76.0	[7.302018]	[106]	[7.6658115]	[106]	[169899066]	[169899066]
789_7870	chr6	170140119	170140519	+	1000	76.0	[6.7814016, 7.304901, 8.105255]	[92, 95, 112]	[14.340561, 8.320283]	[95, 112]	[170140292, 170140295, 170140312]	[170140295, 170140312]
789_7871	chr7	44477415	44477815	+	1000	76.0	[11.325602]	[124]	[7.587105]	[124]	[44477612]	[44477612]
789_7873	chr7	75486116	75486516	+	1000	76.0	[]	[]	[6.7580795]	[69]	[]	[75486268]
789_788	chr16	2223365	2223765	+	1000	349.0	[9.55874]	[105]	[7.7968802]	[105]	[2223567]	[2223567]
789_7882	chr7	152433673	152434073	+	1000	76.0	[]	[]	[9.745586]	[159]	[]	[152433916]
789_7884	chr8	23474233	23474633	+	1000	76.0	[6.939924]	[104]	[]	[]	[23474433]	[]
789_7888	chr8	100510296	100510696	+	1000	76.0	[7.3216233]	[125]	[7.573706]	[125]	[100510513]	[100510513]
789_7889	chr8	101048697	101049097	+	1000	76.0	[]	[]	[11.507445]	[145]	[]	[101048937]
789_7893	chr9	272149	272549	+	1000	76.0	[]	[]	[6.7814016]	[110]	[]	[272333]
789_7897	chr9	113368998	113369398	+	1000	76.0	[]	[]	[7.2336946]	[172]	[]	[113369248]
789_79	chr17	35587055	35587455	+	1000	656.0	[12.391855, 12.391855]	[82, 105]	[12.391855, 12.391855]	[82, 105]	[35587236, 35587259]	[35587236, 35587259]
789_7902	chrX	22999640	23000040	+	1000	76.0	[]	[]	[7.2540293]	[90]	[]	[22999814]
789_7908	chr1	25233022	25233422	+	1000	75.0	[]	[]	[6.599558]	[91]	[]	[25233186]
789_7909	chr1	28882233	28882633	+	1000	75.0	[]	[]	[6.7118297]	[92]	[]	[28882411]
789_791	chrX	136497020	136497420	+	1000	349.0	[7.302018]	[93]	[7.6658115]	[93]	[136497203]	[136497203]
789_7910	chr1	32722090	32722490	+	1000	75.0	[11.325602, 9.535811]	[117, 149]	[6.6389275, 7.587105]	[66, 117]	[32722307, 32722339]	[32722256, 32722307]
789_7918	chr1	161153773	161154173	+	1000	75.0	[7.2540293]	[85]	[]	[]	[161153943]	[]
789_7919	chr1	174166940	174167340	+	1000	75.0	[9.77304]	[143]	[6.6389275]	[146]	[174167179]	[174167182]
789_7923	chr1	222617930	222618330	+	1000	75.0	[]	[]	[6.730626]	[91]	[]	[222618101]
789_7924	chr1	222711948	222712348	+	1000	75.0	[6.893674]	[116]	[]	[]	[222712128]	[]
789_7926	chr10	15195995	15196395	+	1000	75.0	[12.391855]	[106]	[12.391855]	[106]	[15196200]	[15196200]
789_7928	chr10	40440951	40441351	+	1000	75.0	[7.302018]	[124]	[7.6658115]	[124]	[40441174]	[40441174]
789_7929	chr10	56361087	56361487	+	1000	75.0	[10.066811]	[117]	[7.5523715]	[117]	[56361287]	[56361287]
789_793	chr11	62591428	62591828	+	1000	347.0	[]	[]	[10.053962]	[76]	[]	[62591594]
789_7931	chr10	93209024	93209424	+	1000	75.0	[9.535811, 9.535811, 7.587105, 9.535811, 9.535811, 9.535811]	[62, 77, 92, 107, 133, 148]	[11.325602]	[92]	[93209180, 93209195, 93209210, 93209225, 93209251, 93209266]	[93209210]
789_7932	chr11	10899508	10899908	+	1000	75.0	[]	[]	[6.6389275]	[146]	[]	[10899754]
789_7938	chr12	110124155	110124555	+	1000	75.0	[8.320283]	[96]	[8.105255]	[96]	[110124331]	[110124331]
789_7939	chr12	130584492	130584892	+	1000	75.0	[]	[]	[6.7118297, 10.268989, 10.268989, 10.268989, 10.268989]	[118, 135, 158, 181, 204]	[]	[130584649, 130584666, 130584689, 130584712, 130584735]
789_794	chr19	9435347	9435747	+	1000	347.0	[12.391855]	[138]	[12.391855]	[138]	[9435583]	[9435583]
789_7941	chr13	44435145	44435545	+	1000	75.0	[7.304901]	[129]	[14.340561]	[129]	[44435352]	[44435352]
789_7945	chr15	51004048	51004448	+	1000	75.0	[7.5523715]	[69]	[10.066811, 6.6389275]	[69, 133]	[51004205]	[51004205, 51004269]
789_7947	chr15	90931674	90932074	+	1000	75.0	[]	[]	[6.6892962]	[68]	[]	[90931836]
789_7967	chr19	39412643	39413043	+	1000	75.0	[7.0666766]	[135]	[6.9910398]	[135]	[39412866]	[39412866]
789_7969	chr19	51547701	51548101	+	1000	75.0	[]	[]	[9.745586]	[107]	[]	[51547898]
789_7972	chr2	69604098	69604498	+	1000	75.0	[9.745586]	[108]	[6.939924]	[111]	[69604300]	[69604303]
789_7976	chr2	121699377	121699777	+	1000	75.0	[9.250724, 11.325602]	[66, 122]	[7.587105]	[122]	[121699542, 121699598]	[121699598]
789_7977	chr2	127864860	127865260	+	1000	75.0	[14.340561]	[92]	[7.304901]	[92]	[127865038]	[127865038]
789_7978	chr2	157786765	157787165	+	1000	75.0	[]	[]	[10.268989]	[104]	[]	[157786952]
789_798	chr10	92290921	92291321	+	1000	346.0	[]	[]	[7.2540293]	[146]	[]	[92291165]
789_7980	chr2	195595774	195596174	+	1000	75.0	[6.599558]	[99]	[]	[]	[195595957]	[]
789_7984	chr20	33419095	33419495	+	1000	75.0	[7.3216233]	[86]	[7.573706]	[86]	[33419265]	[33419265]
789_7985	chr20	37178805	37179205	+	1000	75.0	[]	[]	[9.472043]	[109]	[]	[37178982]
789_7988	chr22	22959178	22959578	+	1000	75.0	[]	[]	[6.893674]	[79]	[]	[22959329]
789_7991	chr3	120642474	120642874	+	1000	75.0	[11.325602]	[172]	[7.587105]	[172]	[120642714]	[120642714]
789_7993	chr3	128012067	128012467	+	1000	75.0	[12.391855, 12.391855]	[74, 91]	[12.391855, 9.726789, 12.391855]	[74, 79, 91]	[128012233, 128012250]	[128012233, 128012238, 128012250]
789_7996	chr4	78621362	78621762	+	1000	75.0	[]	[]	[6.730626]	[127]	[]	[78621565]
789_8	chr6	17706756	17707156	+	1000	766.0	[7.7968802]	[71]	[9.55874]	[71]	[17706925]	[17706925]
789_80	chr19	50511345	50511745	+	1000	656.0	[7.6658115, 12.391855]	[90, 120]	[7.302018, 12.391855]	[90, 120]	[50511530, 50511560]	[50511530, 50511560]
789_8004	chr5	96963226	96963626	+	1000	75.0	[11.325602]	[81]	[7.587105]	[81]	[96963393]	[96963393]
789_8005	chr5	109690955	109691355	+	1000	75.0	[7.7968802]	[58]	[9.55874]	[58]	[109691108]	[109691108]
789_801	chr20	35285681	35286081	+	1000	346.0	[6.726624]	[142]	[]	[]	[35285918]	[]
789_8015	chr6	27672167	27672567	+	1000	75.0	[7.435873]	[187]	[]	[]	[27672408]	[]
789_8016	chr6	31948723	31949123	+	1000	75.0	[6.9910398]	[83]	[7.0666766, 11.507445]	[83, 119]	[31948903]	[31948903, 31948939]
789_8021	chr6	137811402	137811802	+	1000	75.0	[7.7968802]	[70]	[9.55874]	[70]	[137811555]	[137811555]
789_8026	chr6	161550255	161550655	+	1000	75.0	[10.053962, 8.320283, 10.053962]	[123, 138, 155]	[6.9124703, 8.105255, 6.9124703]	[126, 138, 158]	[161550451, 161550466, 161550483]	[161550454, 161550466, 161550486]
789_8030	chr7	74850890	74851290	+	1000	75.0	[]	[]	[9.250724]	[87]	[]	[74851076]
789_8033	chr7	121081379	121081779	+	1000	75.0	[]	[]	[9.55974]	[109]	[]	[121081564]
789_8034	chr7	123154193	123154593	+	1000	75.0	[8.492485, 7.304901]	[87, 115]	[14.340561]	[115]	[123154353, 123154381]	[123154381]
789_8037	chr8	93916555	93916955	+	1000	75.0	[12.391855]	[118]	[12.391855]	[118]	[93916772]	[93916772]
789_8039	chr9	87726312	87726712	+	1000	75.0	[7.6658115]	[95]	[7.302018]	[95]	[87726492]	[87726492]
789_8047	chr1	21782183	21782583	+	1000	74.0	[]	[]	[6.730626]	[118]	[]	[21782378]
789_8048	chr1	29236270	29236670	+	1000	74.0	[12.391855]	[105]	[12.391855]	[105]	[29236474]	[29236474]
789_8049	chr1	33045758	33046158	+	1000	74.0	[7.304901, 9.522412, 6.893674]	[85, 117, 144]	[14.340561]	[85]	[33045940, 33045972, 33045999]	[33045940]
789_805	chr10	95693791	95694191	+	1000	345.0	[7.302018]	[102]	[7.6658115]	[102]	[95693989]	[95693989]
789_8051	chr1	51520280	51520680	+	1000	74.0	[8.492485]	[131]	[]	[]	[51520503]	[]
789_8052	chr1	112819040	112819440	+	1000	74.0	[8.320283]	[124]	[8.105255]	[124]	[112819256]	[112819256]
789_8053	chr1	186112255	186112655	+	1000	74.0	[7.0390015]	[115]	[]	[]	[186112458]	[]
789_8056	chr10	60073880	60074280	+	1000	74.0	[14.340561]	[103]	[7.304901]	[103]	[60074052]	[60074052]
789_806	chr11	9460682	9461082	+	1000	345.0	[12.391855]	[99]	[12.391855]	[99]	[9460848]	[9460848]
789_8064	chr11	96817535	96817935	+	1000	74.0	[7.5305133]	[101]	[7.611034]	[101]	[96817729]	[96817729]
789_8074	chr15	41116388	41116788	+	1000	74.0	[7.5305133]	[212]	[7.611034]	[212]	[41116637]	[41116637]
789_8077	chr15	75723774	75724174	+	1000	74.0	[12.391855]	[121]	[12.391855]	[121]	[75723991]	[75723991]
789_8080	chr16	24986721	24987121	+	1000	74.0	[6.7814016, 6.7814016]	[129, 138]	[]	[]	[24986921, 24986930]	[]
789_8085	chr17	17352147	17352547	+	1000	74.0	[10.066811]	[148]	[7.5523715]	[148]	[17352340]	[17352340]
789_8086	chr17	21042868	21043268	+	1000	74.0	[8.105255]	[164]	[8.320283]	[164]	[21043116]	[21043116]
789_8090	chr17	44108643	44109043	+	1000	74.0	[6.7118297]	[143]	[]	[]	[44108886]	[]
789_81	chr2	2573964	2574364	+	1000	656.0	[14.340561, 7.778084, 14.340561, 7.144837, 7.144837, 14.340561]	[81, 92, 116, 127, 146, 165]	[7.304901, 7.8243337, 7.304901, 6.9573374, 6.9573374, 7.304901]	[81, 92, 116, 127, 146, 165]	[2574126, 2574137, 2574161, 2574172, 2574191, 2574210]	[2574126, 2574137, 2574161, 2574172, 2574191, 2574210]
789_810	chr3	53130263	53130663	+	1000	344.0	[7.6658115]	[104]	[7.302018]	[104]	[53130464]	[53130464]
789_8100	chr19	2702763	2703163	+	1000	74.0	[12.391855]	[92]	[12.391855]	[92]	[2702928]	[2702928]
789_8105	chr19	38270027	38270427	+	1000	74.0	[6.6892962]	[99]	[]	[]	[38270208]	[]
789_8106	chr19	40465655	40466055	+	1000	74.0	[6.7580795]	[120]	[]	[]	[40465839]	[]
789_8107	chr19	47891899	47892299	+	1000	74.0	[]	[]	[9.726789]	[60]	[]	[47892053]
789_811	chr6	35259269	35259669	+	1000	344.0	[12.391855]	[87]	[12.391855]	[87]	[35259456]	[35259456]
789_8111	chr2	58023888	58024288	+	1000	74.0	[7.8243337]	[97]	[7.778084]	[97]	[58024083]	[58024083]
789_8115	chr2	170783543	170783943	+	1000	74.0	[7.304901, 6.7814016, 7.304901]	[90, 132, 135]	[14.340561, 14.340561]	[90, 135]	[170783726, 170783768, 170783771]	[170783726, 170783771]
789_812	chr6	44387243	44387643	+	1000	344.0	[12.391855]	[112]	[12.391855]	[112]	[44387454]	[44387454]
789_8125	chr22	19604816	19605216	+	1000	74.0	[7.587105, 14.340561]	[75, 120]	[11.325602, 7.304901]	[75, 120]	[19604981, 19605026]	[19604981, 19605026]
789_8126	chr22	21753623	21754023	+	1000	74.0	[9.472043, 7.587105]	[55, 84]	[11.325602]	[84]	[21753775, 21753804]	[21753804]
789_8128	chr3	13579079	13579479	+	1000	74.0	[11.507445, 7.304901]	[133, 136]	[14.340561]	[136]	[13579306, 13579309]	[13579309]
789_8129	chr3	14432208	14432608	+	1000	74.0	[]	[]	[9.472043]	[77]	[]	[14432380]
789_813	chr7	112450206	112450606	+	1000	344.0	[12.391855]	[104]	[12.391855]	[104]	[112450408]	[112450408]
789_8130	chr3	14502937	14503337	+	1000	74.0	[7.7968802, 14.340561, 6.702695]	[89, 98, 146]	[9.55874, 7.304901, 6.9124703]	[89, 98, 101]	[14503105, 14503114, 14503162]	[14503105, 14503114, 14503117]
789_8135	chr3	160565911	160566311	+	1000	74.0	[7.778084]	[110]	[7.8243337]	[110]	[160566113]	[160566113]
789_8139	chr4	88823584	88823984	+	1000	74.0	[6.7814016, 7.304901]	[121, 124]	[14.340561]	[124]	[88823792, 88823795]	[88823795]
789_814	chr7	127588179	127588579	+	1000	344.0	[7.144837]	[86]	[6.9573374]	[86]	[127588363]	[127588363]
789_8143	chr5	59127552	59127952	+	1000	74.0	[12.391855]	[85]	[12.391855, 9.093543]	[85, 117]	[59127727]	[59127727, 59127759]
789_8146	chr5	139517881	139518281	+	1000	74.0	[7.5523715]	[93]	[10.066811]	[93]	[139518065]	[139518065]
789_8150	chr6	13302883	13303283	+	1000	74.0	[9.501078]	[127]	[]	[]	[13303095]	[]
789_8158	chr6	158817228	158817628	+	1000	74.0	[]	[]	[7.435873]	[96]	[]	[158817407]
789_8159	chr7	33129321	33129721	+	1000	74.0	[]	[]	[9.745586]	[163]	[]	[33129563]
789_816	chr3	44729402	44729802	+	1000	343.0	[12.391855]	[102]	[12.391855]	[102]	[44729602]	[44729602]
789_8160	chr7	43572515	43572915	+	1000	74.0	[6.939924, 7.8243337]	[87, 110]	[7.778084]	[110]	[43572700, 43572723]	[43572723]
789_8161	chr7	43768863	43769263	+	1000	74.0	[9.55874, 9.77304]	[82, 104]	[7.7968802]	[82]	[43769031, 43769053]	[43769031]
789_8164	chr7	73005716	73006116	+	1000	74.0	[12.391855]	[146]	[12.391855]	[146]	[73005961]	[73005961]
789_8183	chr9	129910592	129910992	+	1000	74.0	[]	[]	[6.730626]	[76]	[]	[129910767]
789_819	chr5	176869984	176870384	+	1000	342.0	[7.6658115]	[73]	[7.302018, 6.6461034]	[73, 93]	[176870155]	[176870155, 176870175]
789_8205	chr1	151189985	151190385	+	1000	73.0	[]	[]	[9.093543]	[109]	[]	[151190188]
789_821	chr1	154627794	154628194	+	1000	341.0	[6.7814016, 7.304901]	[97, 100]	[14.340561]	[100]	[154627987, 154627990]	[154627990]
789_8210	chr1	201171432	201171832	+	1000	73.0	[12.391855]	[111]	[12.391855]	[111]	[201171642]	[201171642]
789_8212	chr1	208184284	208184684	+	1000	73.0	[9.614517]	[110]	[6.6461034]	[113]	[208184478]	[208184481]
789_8215	chr10	49177371	49177771	+	1000	73.0	[7.778084]	[100]	[7.8243337]	[100]	[49177568]	[49177568]
789_8221	chr11	65386301	65386701	+	1000	73.0	[6.893674]	[112]	[]	[]	[65386506]	[]
789_8226	chr11	91791112	91791512	+	1000	73.0	[14.340561]	[75]	[7.304901, 11.507445]	[75, 78]	[91791283]	[91791283, 91791286]
789_8232	chr12	76020690	76021090	+	1000	73.0	[11.325602]	[87]	[7.587105]	[87]	[76020874]	[76020874]
789_8233	chr12	125237114	125237514	+	1000	73.0	[12.391855]	[124]	[12.391855]	[124]	[125237314]	[125237314]
789_8234	chr12	127157665	127158065	+	1000	73.0	[6.6389275]	[113]	[9.745586]	[116]	[127157877]	[127157880]
789_8249	chr17	40486063	40486463	+	1000	73.0	[]	[]	[6.893674]	[123]	[]	[40486281]
789_825	chrX	30215266	30215666	+	1000	341.0	[6.9910398]	[87]	[7.0666766]	[87]	[30215451]	[30215451]
789_8253	chr17	45345513	45345913	+	1000	73.0	[6.9124703]	[85]	[]	[]	[45345672]	[]
789_8258	chr17	64572731	64573131	+	1000	73.0	[9.745586, 6.7814016, 6.7580795]	[78, 114, 156]	[10.053962]	[117]	[64572899, 64572935, 64572977]	[64572938]
789_8260	chr17	79833761	79834161	+	1000	73.0	[7.144837]	[159]	[6.9573374]	[159]	[79834006]	[79834006]
789_8265	chr19	8086071	8086471	+	1000	73.0	[6.9124703]	[99]	[6.6892962]	[150]	[8086269]	[8086320]
789_827	chr17	8249078	8249478	+	1000	340.0	[8.320283]	[106]	[8.105255]	[106]	[8249280]	[8249280]
789_8272	chr19	40623779	40624179	+	1000	73.0	[]	[]	[6.9124703]	[150]	[]	[40623985]
789_8273	chr19	40897189	40897589	+	1000	73.0	[7.435873, 10.066811]	[100, 121]	[7.5523715]	[121]	[40897378, 40897399]	[40897399]
789_8278	chr19	55175057	55175457	+	1000	73.0	[7.6658115]	[110]	[7.302018]	[110]	[55175261]	[55175261]
789_828	chr17	49788398	49788798	+	1000	340.0	[7.5305133]	[122]	[7.611034]	[122]	[49788615]	[49788615]
789_8281	chr2	28276847	28277247	+	1000	73.0	[11.507445]	[117]	[]	[]	[28277060]	[]
789_8282	chr2	96207329	96207729	+	1000	73.0	[9.55874, 7.5523715]	[100, 111]	[7.7968802, 10.066811]	[100, 111]	[96207518, 96207529]	[96207518, 96207529]
789_8291	chr22	22788110	22788510	+	1000	73.0	[6.599558]	[160]	[]	[]	[22788317]	[]
789_83	chr1	53238338	53238738	+	1000	654.0	[12.391855]	[105]	[12.391855]	[105]	[53238543]	[53238543]
789_830	chr19	44500575	44500975	+	1000	340.0	[12.391855]	[120]	[12.391855]	[120]	[44500790]	[44500790]
789_8309	chr4	78622669	78623069	+	1000	73.0	[9.501078]	[141]	[]	[]	[78622897]	[]
789_831	chr6	41895145	41895545	+	1000	340.0	[]	[]	[6.7814016]	[102]	[]	[41895347]
789_8311	chr4	128811973	128812373	+	1000	73.0	[]	[]	[11.507445]	[159]	[]	[128812213]
789_8315	chr5	173782051	173782451	+	1000	73.0	[12.391855]	[81]	[12.391855]	[81]	[173782228]	[173782228]
789_832	chr9	127451269	127451669	+	1000	340.0	[7.7968802]	[99]	[9.55874]	[99]	[127451464]	[127451464]
789_8320	chr6	43969504	43969904	+	1000	73.0	[]	[]	[9.535811]	[83]	[]	[43969680]
789_8322	chr6	72560970	72561370	+	1000	73.0	[]	[]	[6.7814016]	[178]	[]	[72561214]
789_8323	chr6	117595083	117595483	+	1000	73.0	[7.6658115, 7.0390015]	[68, 121]	[7.302018]	[68]	[117595240, 117595293]	[117595240]
789_8325	chr6	145814119	145814519	+	1000	73.0	[7.587105]	[121]	[11.325602]	[121]	[145814337]	[145814337]
789_8330	chr7	8261950	8262350	+	1000	73.0	[6.9573374]	[134]	[7.144837]	[134]	[8262158]	[8262158]
789_8332	chr7	29839315	29839715	+	1000	73.0	[7.587105]	[147]	[11.325602]	[147]	[29839559]	[29839559]
789_8337	chr7	107321971	107322371	+	1000	73.0	[11.325602]	[157]	[7.587105]	[157]	[107322217]	[107322217]
789_834	chr2	2613380	2613780	+	1000	339.0	[7.6658115]	[116]	[7.302018]	[116]	[2613591]	[2613591]
789_8342	chr8	37673573	37673973	+	1000	73.0	[6.6389275]	[101]	[]	[]	[37673766]	[]
789_8346	chr8	99137821	99138221	+	1000	73.0	[6.939924]	[107]	[]	[]	[99138016]	[]
789_8351	chr8	143387777	143388177	+	1000	73.0	[7.2208457]	[86]	[]	[]	[143387943]	[]
789_8355	chr9	128552082	128552482	+	1000	73.0	[7.587105]	[126]	[11.325602]	[126]	[128552289]	[128552289]
789_8356	chr9	129882966	129883366	+	1000	73.0	[14.340561]	[57]	[7.304901]	[57]	[129883119]	[129883119]
789_8361	chr1	20587628	20588028	+	1000	72.0	[7.5305133]	[105]	[9.726789, 7.611034]	[97, 105]	[20587826]	[20587818, 20587826]
789_8362	chr1	21613004	21613404	+	1000	72.0	[7.3216233]	[120]	[7.573706]	[120]	[21613211]	[21613211]
789_8364	chr1	36162241	36162641	+	1000	72.0	[]	[]	[10.053962, 11.507445]	[136, 159]	[]	[36162463, 36162486]
789_8365	chr1	85062005	85062405	+	1000	72.0	[12.391855]	[132]	[12.391855]	[132]	[85062203]	[85062203]
789_8373	chr1	185530187	185530587	+	1000	72.0	[7.573706]	[115]	[7.3216233]	[115]	[185530401]	[185530401]
789_8375	chr1	203682722	203683122	+	1000	72.0	[]	[]	[6.726624]	[105]	[]	[203682915]
789_8379	chr1	248873077	248873477	+	1000	72.0	[]	[]	[6.7118297]	[148]	[]	[248873280]
789_8381	chr10	22369481	22369881	+	1000	72.0	[11.507445]	[134]	[10.268989]	[109]	[22369709]	[22369684]
789_8386	chr10	68956956	68957356	+	1000	72.0	[8.320283]	[156]	[8.105255]	[156]	[68957190]	[68957190]
789_8398	chr12	25276114	25276514	+	1000	72.0	[7.587105]	[119]	[11.325602]	[119]	[25276328]	[25276328]
789_84	chr19	50358793	50359193	+	1000	654.0	[12.391855, 7.6658115, 8.320283]	[82, 93, 123]	[12.391855, 7.302018, 8.105255]	[82, 93, 123]	[50358975, 50358986, 50359016]	[50358975, 50358986, 50359016]
789_840	chr4	39366180	39366580	+	1000	338.0	[12.391855]	[98]	[12.391855]	[98]	[39366378]	[39366378]
789_8409	chr16	23907415	23907815	+	1000	72.0	[]	[]	[11.507445]	[124]	[]	[23907618]
789_8412	chr16	29654892	29655292	+	1000	72.0	[7.587105]	[89]	[11.325602]	[89]	[29655077]	[29655077]
789_8417	chr16	89664273	89664673	+	1000	72.0	[12.391855]	[121]	[12.391855]	[121]	[89664478]	[89664478]
789_8419	chr17	30541849	30542249	+	1000	72.0	[11.325602, 9.270329]	[114, 127]	[7.587105]	[114]	[30542055, 30542068]	[30542055]
789_842	chr1	109984517	109984917	+	1000	337.0	[12.391855, 7.6658115]	[61, 128]	[12.391855, 7.302018]	[61, 128]	[109984675, 109984742]	[109984675, 109984742]
789_8420	chr17	31094599	31094999	+	1000	72.0	[12.391855]	[123]	[12.391855]	[123]	[31094811]	[31094811]
789_8424	chr17	48831287	48831687	+	1000	72.0	[9.015383]	[75]	[]	[]	[48831455]	[]
789_843	chr15	34224822	34225222	+	1000	337.0	[7.144837]	[68]	[6.9573374]	[68]	[34224990]	[34224990]
789_8432	chr17	80689259	80689659	+	1000	72.0	[6.730626]	[140]	[]	[]	[80689459]	[]
789_844	chr2	127387768	127388168	+	1000	337.0	[7.144837]	[111]	[6.9573374]	[111]	[127387972]	[127387972]
789_8440	chr2	10497861	10498261	+	1000	72.0	[10.268989]	[124]	[]	[]	[10498079]	[]
789_8441	chr2	36451516	36451916	+	1000	72.0	[]	[]	[6.9124703]	[151]	[]	[36451754]
789_8445	chr2	90398127	90398527	+	1000	72.0	[9.614517]	[108]	[9.501078]	[170]	[90398299]	[90398361]
789_8448	chr2	233854593	233854993	+	1000	72.0	[]	[]	[6.6892962]	[131]	[]	[233854813]
789_845	chr2	203014385	203014785	+	1000	337.0	[7.302018, 7.573706]	[81, 112]	[7.6658115, 7.3216233]	[81, 112]	[203014562, 203014593]	[203014562, 203014593]
789_8452	chr20	25195493	25195893	+	1000	72.0	[7.302018]	[104]	[7.6658115]	[104]	[25195694]	[25195694]
789_8454	chr20	51617344	51617744	+	1000	72.0	[12.391855]	[98]	[12.391855]	[98]	[51617534]	[51617534]
789_8455	chr20	62873685	62874085	+	1000	72.0	[7.302018]	[79]	[7.6658115]	[79]	[62873861]	[62873861]
