#PeakID(python identify_motif.py ./ENCODE_processed_files/GABPA_idr.fa GABPA --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
0_29485	chr20	54193263	54193663	+	680	28.0	[]	[]	[7.6871657]	[112]	[]	[54193452]
0_29486	chr20	57415030	57415430	+	708	28.0	[]	[]	[7.923983]	[130]	[]	[57415199]
0_29490	chr21	29289317	29289717	+	687	28.0	[11.570496]	[61]	[]	[]	[29289470]	[]
0_29494	chr21	34612587	34612987	+	714	28.0	[9.727931]	[81]	[]	[]	[34612763]	[]
0_29495	chr21	35839990	35840390	+	716	28.0	[]	[]	[8.968015]	[57]	[]	[35840145]
0_29497	chr21	43779050	43779450	+	706	28.0	[8.787787]	[154]	[11.8865]	[107]	[43779280]	[43779233]
0_29498	chr21	45590744	45591144	+	692	28.0	[]	[]	[6.792098]	[123]	[]	[45590936]
0_2950	chr10	43397164	43397564	+	1000	309.0	[]	[]	[15.100268]	[161]	[]	[43397387]
0_29504	chr22	20203659	20204059	+	663	28.0	[7.0517845]	[93]	[]	[]	[20203816]	[]
0_29508	chr22	21053994	21054394	+	702	28.0	[10.381482]	[98]	[9.358185]	[146]	[21054182]	[21054230]
0_29511	chr22	21881870	21882270	+	736	28.0	[]	[]	[7.9245043]	[200]	[]	[21882093]
0_29525	chr22	32652534	32652934	+	630	28.0	[8.76805]	[160]	[13.885272]	[92]	[32652758]	[32652690]
0_29528	chr22	42418823	42419223	+	550	28.0	[8.016659, 6.981497]	[100, 106]	[]	[]	[42418994, 42419000]	[]
0_29531	chr3	4421125	4421525	+	690	28.0	[]	[]	[7.197509]	[83]	[]	[4421306]
0_29534	chr3	10240827	10241227	+	617	28.0	[]	[]	[13.077335]	[72]	[]	[10240986]
0_29535	chr3	16319418	16319818	+	742	28.0	[8.460709, 8.263244]	[180, 187]	[]	[]	[16319656, 16319663]	[]
0_29537	chr3	32848178	32848578	+	667	28.0	[6.4900455]	[178]	[]	[]	[32848414]	[]
0_29540	chr3	45908319	45908719	+	616	28.0	[]	[]	[7.0231366, 11.196773]	[89, 115]	[]	[45908477, 45908503]
0_29543	chr3	66442331	66442731	+	561	28.0	[6.5148845]	[166]	[]	[]	[66442561]	[]
0_29544	chr3	72155607	72156007	+	651	28.0	[]	[]	[9.093816]	[88]	[]	[72155793]
0_29547	chr3	129614823	129615223	+	626	28.0	[8.830417]	[135]	[]	[]	[129614984]	[]
0_29551	chr3	156816906	156817306	+	727	28.0	[9.338051]	[186]	[]	[]	[156817116]	[]
0_29553	chr3	160180533	160180933	+	553	28.0	[]	[]	[9.248419]	[146]	[]	[160180717]
0_29561	chr4	38082494	38082894	+	697	28.0	[7.6456685]	[134]	[]	[]	[38082650]	[]
0_29563	chr4	52545530	52545930	+	716	28.0	[]	[]	[11.700283]	[117]	[]	[52545699]
0_29566	chr4	78484565	78484965	+	610	28.0	[]	[]	[8.895008]	[124]	[]	[78484787]
0_29569	chr4	86014665	86015065	+	623	28.0	[9.499273]	[161]	[]	[]	[86014877]	[]
0_2957	chr1	43834594	43834994	+	1000	308.0	[10.302213]	[101]	[7.9743237]	[65]	[43834790]	[43834754]
0_29576	chr4	152399270	152399670	+	706	28.0	[]	[]	[6.6951857, 11.527266, 8.895008]	[86, 119, 149]	[]	[152399452, 152399485, 152399515]
0_2958	chr12	52949704	52950104	+	1000	308.0	[]	[]	[6.682084]	[127]	[]	[52949917]
0_29581	chr4	184343802	184344202	+	722	28.0	[]	[]	[6.651009]	[165]	[]	[184344051]
0_29583	chr5	5492452	5492852	+	678	28.0	[10.310681]	[227]	[]	[]	[5492689]	[]
0_29584	chr5	10357780	10358180	+	729	28.0	[]	[]	[7.2079678, 7.8500643]	[85, 95]	[]	[10357933, 10357943]
0_29585	chr5	10590540	10590940	+	596	28.0	[6.540387]	[105]	[]	[]	[10590719]	[]
0_29586	chr5	14675815	14676215	+	684	28.0	[11.807504]	[123]	[]	[]	[14676032]	[]
0_29587	chr5	16455990	16456390	+	651	28.0	[12.044184]	[108]	[]	[]	[16456192]	[]
0_29588	chr5	39543330	39543730	+	749	28.0	[11.341048]	[155]	[]	[]	[39543529]	[]
0_29590	chr5	59315634	59316034	+	583	28.0	[]	[]	[11.527266]	[177]	[]	[59315883]
0_29597	chr5	108572572	108572972	+	679	28.0	[]	[]	[8.609644, 9.59458]	[87, 145]	[]	[108572723, 108572781]
0_29598	chr5	112742364	112742764	+	713	28.0	[6.9723463]	[172]	[]	[]	[112742607]	[]
0_2960	chr7	102973163	102973563	+	1000	308.0	[]	[]	[11.700283]	[66]	[]	[102973329]
0_29606	chr5	151749711	151750111	+	597	28.0	[7.5374146, 7.32774]	[85, 116]	[]	[]	[151749876, 151749907]	[]
0_29607	chr5	157571318	157571718	+	613	28.0	[]	[]	[11.543174]	[65]	[]	[157571476]
0_29610	chr5	177390491	177390891	+	672	28.0	[10.374664]	[158]	[]	[]	[177390740]	[]
0_29611	chr5	177427816	177428216	+	663	28.0	[]	[]	[7.217509, 6.885685, 7.225262]	[62, 83, 94]	[]	[177427968, 177427989, 177428000]
0_29613	chr5	180328652	180329052	+	637	28.0	[]	[]	[11.8865]	[73]	[]	[180328819]
0_29626	chr6	17700630	17701030	+	691	28.0	[6.6261353]	[187]	[]	[]	[17700855]	[]
0_29628	chr6	22095761	22096161	+	617	28.0	[8.729895]	[78]	[]	[]	[22095934]	[]
0_29629	chr6	24645870	24646270	+	744	28.0	[6.783325]	[126]	[]	[]	[24646032]	[]
0_2963	chr1	93180976	93181376	+	1000	307.0	[8.403745]	[148]	[]	[]	[93181188]	[]
0_29630	chr6	25951547	25951947	+	707	28.0	[9.67735]	[77]	[]	[]	[25951698]	[]
0_29633	chr6	26353485	26353885	+	614	28.0	[9.0510845, 8.928876, 9.268644]	[109, 121, 131]	[]	[]	[26353644, 26353656, 26353666]	[]
0_29639	chr6	31206038	31206438	+	688	28.0	[]	[]	[7.8582926]	[171]	[]	[31206221]
0_29641	chr6	33274401	33274801	+	661	28.0	[13.397782]	[144]	[]	[]	[33274614]	[]
0_29645	chr6	39541648	39542048	+	584	28.0	[]	[]	[8.428553, 14.455669, 11.02127]	[86, 114, 142]	[]	[39541813, 39541841, 39541869]
0_29649	chr6	45439413	45439813	+	700	28.0	[10.110004]	[146]	[]	[]	[45439603]	[]
0_29657	chr6	105793191	105793591	+	700	28.0	[]	[]	[8.650307]	[106]	[]	[105793365]
0_29660	chr6	107670859	107671259	+	709	28.0	[16.797768, 6.819938]	[142, 177]	[]	[]	[107671067, 107671102]	[]
0_29661	chr6	110952281	110952681	+	631	28.0	[6.763289]	[157]	[]	[]	[110952475]	[]
0_29665	chr6	126195690	126196090	+	703	28.0	[]	[]	[13.397782]	[91]	[]	[126195852]
0_29666	chr6	129671806	129672206	+	664	28.0	[]	[]	[7.382371]	[142]	[]	[129672023]
0_29668	chr6	136051102	136051502	+	574	28.0	[]	[]	[8.548608, 11.807504]	[96, 103]	[]	[136051267, 136051274]
0_29669	chr6	139157149	139157549	+	666	28.0	[9.621482]	[154]	[]	[]	[139157321]	[]
0_2967	chr19	18322873	18323273	+	1000	307.0	[8.705017]	[76]	[8.775023]	[141]	[18323049]	[18323114]
0_29674	chr6	154355023	154355423	+	664	28.0	[10.262324]	[119]	[6.5993977]	[110]	[154355242]	[154355233]
0_29676	chr6	163485522	163485922	+	716	28.0	[7.028977]	[127]	[6.4724874]	[104]	[163485746]	[163485723]
0_2968	chr19	49640482	49640882	+	1000	307.0	[7.596274]	[113]	[]	[]	[49640688]	[]
0_29681	chr7	34837349	34837749	+	678	28.0	[9.133993]	[149]	[12.028045, 8.946981]	[172, 202]	[34837534]	[34837557, 34837587]
0_29684	chr7	67105402	67105802	+	675	28.0	[]	[]	[8.785288]	[99]	[]	[67105584]
0_29687	chr7	77906245	77906645	+	612	28.0	[]	[]	[8.428553, 7.077524]	[157, 161]	[]	[77906440, 77906444]
0_2969	chr19	55640787	55641187	+	1000	307.0	[8.358616]	[103]	[]	[]	[55640988]	[]
0_29693	chr7	102440166	102440566	+	616	28.0	[9.030051]	[198]	[]	[]	[102440407]	[]
0_297	chr19	44212282	44212682	+	1000	744.0	[]	[]	[6.93056]	[144]	[]	[44212526]
0_29705	chr7	128322096	128322496	+	633	28.0	[10.782356]	[124]	[]	[]	[128322316]	[]
0_29708	chr7	133690769	133691169	+	709	28.0	[]	[]	[8.483154]	[135]	[]	[133690966]
0_29709	chr7	134996098	134996498	+	714	28.0	[8.162817]	[157]	[]	[]	[134996338]	[]
0_29711	chr7	135980004	135980404	+	690	28.0	[6.761118]	[110]	[]	[]	[135980210]	[]
0_29712	chr7	139017085	139017485	+	607	28.0	[]	[]	[8.245479]	[127]	[]	[139017266]
0_29714	chr7	142603862	142604262	+	737	28.0	[12.1667385]	[138]	[]	[]	[142604018]	[]
0_29718	chr7	149027281	149027681	+	687	28.0	[]	[]	[8.428553]	[223]	[]	[149027506]
0_29719	chr7	151303228	151303628	+	636	28.0	[7.537846]	[130]	[]	[]	[151303443]	[]
0_29721	chr7	157224642	157225042	+	729	28.0	[6.813747]	[134]	[]	[]	[157224839]	[]
0_29722	chr8	2728040	2728440	+	670	28.0	[]	[]	[6.84779]	[119]	[]	[2728202]
0_29725	chr8	29578097	29578497	+	637	28.0	[12.187773]	[128]	[]	[]	[29578250]	[]
0_29729	chr8	47304986	47305386	+	723	28.0	[]	[]	[14.022644, 6.6108727]	[132, 143]	[]	[47305190, 47305201]
0_29730	chr8	49125475	49125875	+	691	28.0	[11.589661]	[243]	[]	[]	[49125724]	[]
0_29732	chr8	73346544	73346944	+	624	28.0	[]	[]	[10.302213]	[66]	[]	[73346695]
0_29734	chr8	85502137	85502537	+	605	28.0	[11.52368, 16.797768]	[75, 91]	[]	[]	[85502294, 85502310]	[]
0_29736	chr8	94905108	94905508	+	596	28.0	[]	[]	[9.8456745]	[104]	[]	[94905261]
0_29737	chr8	97778328	97778728	+	662	28.0	[]	[]	[6.8920207]	[193]	[]	[97778560]
0_2974	chr11	116772854	116773254	+	1000	306.0	[]	[]	[11.617513]	[108]	[]	[116773057]
0_29740	chr8	104537338	104537738	+	635	28.0	[]	[]	[12.044184]	[114]	[]	[104537543]
0_29749	chr9	14994691	14995091	+	628	28.0	[]	[]	[16.797768]	[163]	[]	[14994897]
0_2975	chr16	22297199	22297599	+	1000	306.0	[]	[]	[7.692846]	[100]	[]	[22297376]
0_29750	chr9	34741714	34742114	+	707	28.0	[]	[]	[16.797768, 7.368683]	[108, 121]	[]	[34741916, 34741929]
0_29753	chr9	98263659	98264059	+	745	28.0	[7.9185567]	[163]	[]	[]	[98263839]	[]
0_29758	chr9	120985716	120986116	+	708	28.0	[]	[]	[7.569826]	[133]	[]	[120985870]
0_29762	chr9	127395569	127395969	+	714	28.0	[]	[]	[6.5912433]	[174]	[]	[127395772]
0_29765	chr9	130749375	130749775	+	620	28.0	[8.946981, 7.368683]	[79, 111]	[]	[]	[130749548, 130749580]	[]
0_2977	chr19	912990	913390	+	1000	306.0	[]	[]	[15.100268]	[125]	[]	[913211]
0_29771	chr9	131116668	131117068	+	625	28.0	[8.059889, 8.323752]	[114, 155]	[]	[]	[131116853, 131116894]	[]
0_29776	chrX	17361610	17362010	+	710	28.0	[11.258278]	[114]	[]	[]	[17361821]	[]
0_29777	chrX	23802506	23802906	+	647	28.0	[13.864238]	[81]	[]	[]	[23802676]	[]
0_29778	chrX	24343686	24344086	+	544	28.0	[]	[]	[10.101244]	[110]	[]	[24343893]
0_2978	chr4	145180418	145180818	+	1000	306.0	[]	[]	[12.640427]	[96]	[]	[145180612]
0_29782	chrX	65667460	65667860	+	728	28.0	[]	[]	[9.38153]	[159]	[]	[65667695]
0_29786	chrX	152177760	152178160	+	547	28.0	[]	[]	[7.7694464]	[118]	[]	[152177924]
0_29791	chr1	10459133	10459533	+	702	27.0	[]	[]	[8.563595, 7.9743237]	[118, 172]	[]	[10459325, 10459379]
0_29800	chr1	23005725	23006125	+	569	27.0	[]	[]	[7.344563]	[128]	[]	[23005928]
0_29803	chr1	27116346	27116746	+	594	27.0	[6.592336]	[208]	[]	[]	[27116562]	[]
0_29805	chr1	30767427	30767827	+	663	27.0	[8.593737, 7.3922048]	[118, 134]	[]	[]	[30767634, 30767650]	[]
0_29811	chr1	35811184	35811584	+	611	27.0	[]	[]	[8.704684]	[117]	[]	[35811385]
0_29813	chr1	39817358	39817758	+	655	27.0	[]	[]	[13.885272]	[158]	[]	[39817570]
0_29818	chr1	44093629	44094029	+	561	27.0	[]	[]	[6.511657]	[117]	[]	[44093810]
0_29819	chr1	50720474	50720874	+	575	27.0	[]	[]	[6.8062468]	[141]	[]	[50720658]
0_29825	chr1	66494474	66494874	+	628	27.0	[10.937941]	[151]	[8.936685]	[165]	[66494698]	[66494712]
0_29826	chr1	84712443	84712843	+	647	27.0	[8.04451, 8.621614]	[134, 161]	[]	[]	[84712666, 84712693]	[]
0_29832	chr1	110203051	110203451	+	635	27.0	[7.914823]	[68]	[]	[]	[110203208]	[]
0_29834	chr1	111721822	111722222	+	567	27.0	[6.6212873]	[124]	[12.447291]	[116]	[111722028]	[111722020]
0_29841	chr1	151196169	151196569	+	625	27.0	[10.423121]	[132]	[6.472866]	[170]	[151196334]	[151196372]
0_29847	chr1	167869683	167870083	+	627	27.0	[6.837227]	[67]	[]	[]	[167869847]	[]
0_2985	chr8	143289415	143289815	+	1000	305.0	[]	[]	[9.275414]	[95]	[]	[143289607]
0_29853	chr1	185367211	185367611	+	575	27.0	[]	[]	[10.650471, 7.9743237]	[128, 153]	[]	[185367422, 185367447]
0_29859	chr1	212121772	212122172	+	681	27.0	[8.749813]	[114]	[8.407518]	[134]	[212121985]	[212122005]
0_29860	chr1	214101197	214101597	+	610	27.0	[]	[]	[11.230427]	[182]	[]	[214101432]
0_29861	chr1	221762075	221762475	+	589	27.0	[10.186114]	[99]	[]	[]	[221762236]	[]
0_29864	chr1	225996864	225997264	+	615	27.0	[13.864238]	[216]	[]	[]	[225997114]	[]
0_29869	chr10	2985654	2986054	+	611	27.0	[8.42165]	[88]	[6.981497]	[105]	[2985836]	[2985853]
0_29870	chr10	21099393	21099793	+	573	27.0	[11.124158]	[76]	[]	[]	[21099551]	[]
0_29873	chr10	40556655	40557055	+	636	27.0	[7.2494817]	[148]	[]	[]	[40556903]	[]
0_29874	chr10	43304712	43305112	+	692	27.0	[9.401013]	[166]	[]	[]	[43304960]	[]
0_29879	chr10	70693687	70694087	+	641	27.0	[9.1883955]	[162]	[]	[]	[70693854]	[]
0_2988	chr11	77047551	77047951	+	1000	304.0	[10.972914]	[134]	[]	[]	[77047765]	[]
0_29881	chr10	72315790	72316190	+	634	27.0	[]	[]	[8.785288]	[171]	[]	[72316003]
0_29884	chr10	83990089	83990489	+	638	27.0	[]	[]	[10.951742]	[113]	[]	[83990272]
0_29887	chr10	92027155	92027555	+	611	27.0	[11.07903]	[94]	[]	[]	[92027340]	[]
0_29889	chr10	99828638	99829038	+	588	27.0	[15.100268]	[111]	[11.617513]	[142]	[99828836]	[99828867]
0_29892	chr10	116465594	116465994	+	575	27.0	[8.626189]	[146]	[10.310681]	[80]	[116465837]	[116465771]
0_29895	chr11	1589271	1589671	+	629	27.0	[8.565925]	[106]	[8.19779]	[124]	[1589466]	[1589484]
0_29904	chr11	57566115	57566515	+	646	27.0	[]	[]	[9.055262]	[131]	[]	[57566314]
0_29909	chr11	65452794	65453194	+	640	27.0	[]	[]	[7.0619245, 9.560779]	[84, 138]	[]	[65452976, 65453030]
0_29913	chr11	67579493	67579893	+	677	27.0	[9.155027]	[160]	[]	[]	[67579710]	[]
0_29917	chr11	76799168	76799568	+	601	27.0	[6.540387]	[113]	[]	[]	[76799379]	[]
0_29921	chr11	96103712	96104112	+	570	27.0	[7.1677146]	[166]	[6.6610503]	[212]	[96103908]	[96103954]
0_29922	chr11	100866038	100866438	+	545	27.0	[13.397782]	[152]	[12.75817]	[175]	[100866251]	[100866274]
0_29924	chr11	110808173	110808573	+	540	27.0	[]	[]	[14.504025]	[123]	[]	[110808349]
0_29927	chr11	119618252	119618652	+	648	27.0	[]	[]	[9.784637, 8.08774]	[125, 142]	[]	[119618446, 119618463]
0_29928	chr11	123504296	123504696	+	644	27.0	[8.060418]	[93]	[]	[]	[123504481]	[]
0_29930	chr12	6745667	6746067	+	543	27.0	[7.7617054]	[128]	[]	[]	[6745870]	[]
0_29937	chr12	28542872	28543272	+	698	27.0	[]	[]	[8.349035]	[119]	[]	[28543038]
0_29938	chr12	31718778	31719178	+	642	27.0	[]	[]	[6.64795]	[158]	[]	[31719002]
0_29939	chr12	31756944	31757344	+	639	27.0	[7.9185567]	[82]	[]	[]	[31757126]	[]
0_2994	chr11	57667232	57667632	+	1000	303.0	[]	[]	[11.841372]	[144]	[]	[57667459]
0_29941	chr12	49832748	49833148	+	695	27.0	[8.42165]	[167]	[10.622659]	[109]	[49832979]	[49832921]
0_29947	chr12	57874164	57874564	+	568	27.0	[7.250485]	[215]	[]	[]	[57874394]	[]
0_2995	chr2	70293614	70294014	+	1000	303.0	[7.7140174]	[113]	[]	[]	[70293822]	[]
0_29952	chr12	93242541	93242941	+	558	27.0	[6.4724874]	[116]	[7.8419166]	[138]	[93242727]	[93242749]
0_29955	chr12	108099029	108099429	+	604	27.0	[12.161927]	[96]	[]	[]	[108099218]	[]
0_2996	chr2	142930871	142931271	+	1000	303.0	[11.700283]	[157]	[]	[]	[142931113]	[]
0_29961	chr12	116336690	116337090	+	668	27.0	[6.511657, 6.819938]	[146, 169]	[]	[]	[116336885, 116336908]	[]
0_29965	chr13	40981423	40981823	+	632	27.0	[]	[]	[6.757543]	[154]	[]	[40981656]
0_29966	chr13	46297324	46297724	+	691	27.0	[12.447291]	[154]	[9.105388, 6.5708704]	[72, 133]	[46297561]	[46297479, 46297540]
0_29968	chr13	52782790	52783190	+	640	27.0	[10.85517]	[148]	[]	[]	[52783004]	[]
0_29971	chr13	110575673	110576073	+	578	27.0	[]	[]	[6.5708704]	[126]	[]	[110575873]
0_29973	chr14	20625299	20625699	+	642	27.0	[7.8419166]	[133]	[]	[]	[20625517]	[]
0_29974	chr14	20683802	20684202	+	645	27.0	[]	[]	[7.2887926]	[111]	[]	[20683991]
0_29976	chr14	60724007	60724407	+	610	27.0	[7.138499]	[111]	[]	[]	[60724191]	[]
0_29977	chr14	65132977	65133377	+	589	27.0	[]	[]	[9.204437]	[99]	[]	[65133160]
0_29979	chr14	67987654	67988054	+	589	27.0	[6.7377725, 7.851252]	[77, 102]	[6.9250326]	[120]	[67987824, 67987849]	[67987867]
0_2998	chr5	142356893	142357293	+	1000	303.0	[8.3083725]	[153]	[10.735237, 10.951742]	[104, 137]	[142357126]	[142357077, 142357110]
0_29980	chr14	69728589	69728989	+	700	27.0	[6.8920207, 10.184014]	[142, 164]	[]	[]	[69728742, 69728764]	[]
0_29981	chr14	72723968	72724368	+	687	27.0	[14.455669]	[118]	[]	[]	[72724165]	[]
0_29985	chr15	27045279	27045679	+	579	27.0	[6.8708754]	[113]	[6.7343373]	[162]	[27045461]	[27045510]
0_29986	chr15	29225723	29226123	+	652	27.0	[14.337926]	[114]	[]	[]	[29225922]	[]
0_29989	chr15	41967803	41968203	+	639	27.0	[6.673161]	[151]	[6.5867777]	[132]	[41968045]	[41968026]
0_29990	chr15	42581349	42581749	+	578	27.0	[10.626375]	[243]	[]	[]	[42581599]	[]
0_29991	chr15	45414176	45414576	+	643	27.0	[]	[]	[16.797768]	[154]	[]	[45414397]
0_29994	chr15	52020501	52020901	+	692	27.0	[]	[]	[6.528383, 6.9239902]	[93, 155]	[]	[52020683, 52020745]
0_29996	chr15	58203483	58203883	+	642	27.0	[7.1938577]	[194]	[7.349283]	[141]	[58203690]	[58203637]
0_29999	chr15	75349853	75350253	+	623	27.0	[7.8970804]	[130]	[]	[]	[75350083]	[]
0_300	chr12	122974503	122974903	+	1000	743.0	[]	[]	[11.258278]	[70]	[]	[122974671]
0_30000	chr15	75801934	75802334	+	671	27.0	[]	[]	[8.609644]	[112]	[]	[75802095]
0_30002	chr15	81633907	81634307	+	627	27.0	[6.9461756]	[145]	[]	[]	[81634107]	[]
0_30003	chr15	83192791	83193191	+	593	27.0	[11.543174]	[109]	[]	[]	[83192961]	[]
0_30004	chr15	83362698	83363098	+	646	27.0	[6.610009, 7.8306646]	[141, 154]	[7.8075023]	[111]	[83362906, 83362919]	[83362876]
0_30005	chr15	91561628	91562028	+	584	27.0	[]	[]	[7.759146]	[100]	[]	[91561828]
0_3001	chr1	65420504	65420904	+	1000	302.0	[]	[]	[9.38153]	[85]	[]	[65420685]
0_30013	chr16	55021371	55021771	+	603	27.0	[8.759424]	[115]	[]	[]	[55021548]	[]
0_30016	chr16	66977635	66978035	+	634	27.0	[]	[]	[13.28716, 9.67735]	[103, 185]	[]	[66977804, 66977886]
0_30020	chr16	81623451	81623851	+	615	27.0	[11.645604, 8.016659]	[97, 151]	[]	[]	[81623605, 81623659]	[]
0_30025	chr17	5780484	5780884	+	629	27.0	[8.609644]	[97]	[]	[]	[5780664]	[]
0_30027	chr17	7293130	7293530	+	623	27.0	[8.166533]	[100]	[]	[]	[7293298]	[]
0_30030	chr17	18070826	18071226	+	599	27.0	[7.7146797]	[141]	[]	[]	[18071064]	[]
0_30031	chr17	27569134	27569534	+	593	27.0	[7.8970804]	[83]	[7.6808805]	[150]	[27569308]	[27569375]
0_30033	chr17	30545031	30545431	+	668	27.0	[]	[]	[8.775023]	[134]	[]	[30545239]
0_30034	chr17	34408385	34408785	+	654	27.0	[]	[]	[7.8500643, 11.341048, 6.8605685]	[58, 119, 149]	[]	[34408539, 34408600, 34408630]
0_30038	chr17	40426483	40426883	+	670	27.0	[]	[]	[9.358185]	[74]	[]	[40426651]
0_30043	chr17	49328157	49328557	+	558	27.0	[]	[]	[8.122154]	[166]	[]	[49328329]
0_30045	chr17	61250860	61251260	+	651	27.0	[13.864238]	[149]	[]	[]	[61251093]	[]
0_30046	chr17	66296151	66296551	+	629	27.0	[]	[]	[8.489597]	[59]	[]	[66296304]
0_30048	chr17	75633794	75634194	+	552	27.0	[]	[]	[9.1815815]	[124]	[]	[75633952]
0_30062	chr18	37230691	37231091	+	545	27.0	[]	[]	[10.353631, 8.9971]	[167, 199]	[]	[37230892, 37230924]
0_30069	chr19	4557369	4557769	+	646	27.0	[7.627393, 6.7648544]	[151, 166]	[]	[]	[4557586, 4557601]	[]
0_30077	chr19	14527414	14527814	+	569	27.0	[11.07903]	[78]	[]	[]	[14527591]	[]
0_30078	chr19	18590442	18590842	+	634	27.0	[9.115549]	[156]	[]	[]	[18590648]	[]
0_30079	chr19	32403424	32403824	+	650	27.0	[]	[]	[10.85517]	[142]	[]	[32403657]
0_30081	chr19	35534046	35534446	+	623	27.0	[7.455185]	[183]	[]	[]	[35534243]	[]
0_30084	chr19	42108562	42108962	+	555	27.0	[]	[]	[7.6871657]	[139]	[]	[42108777]
0_30085	chr19	44914146	44914546	+	568	27.0	[7.2982693]	[146]	[6.5963306]	[76]	[44914375]	[44914305]
0_30091	chr19	51169110	51169510	+	632	27.0	[]	[]	[6.5671253]	[141]	[]	[51169331]
0_30092	chr19	51253407	51253807	+	571	27.0	[9.887399]	[139]	[12.447291]	[97]	[51253612]	[51253570]
0_30098	chr19	56567243	56567643	+	657	27.0	[10.539888]	[146]	[]	[]	[56567467]	[]
0_30099	chr2	8023261	8023661	+	668	27.0	[]	[]	[13.885272, 12.75817]	[107, 155]	[]	[8023425, 8023473]
0_3010	chr6	19999700	20000100	+	1000	302.0	[14.504025, 11.10404]	[87, 137]	[12.187773]	[69]	[19999877, 19999927]	[19999859]
0_30100	chr2	11875434	11875834	+	674	27.0	[14.455669]	[141]	[]	[]	[11875648]	[]
0_30103	chr2	26396792	26397192	+	626	27.0	[8.747017]	[202]	[]	[]	[26397033]	[]
0_30109	chr2	40014546	40014946	+	611	27.0	[6.6108036]	[188]	[]	[]	[40014742]	[]
0_3011	chr7	20835111	20835511	+	1000	302.0	[9.784637]	[52]	[11.10404]	[103]	[20835262]	[20835313]
0_30112	chr2	60515703	60516103	+	647	27.0	[]	[]	[16.797768]	[89]	[]	[60515892]
0_30115	chr2	71452872	71453272	+	645	27.0	[]	[]	[6.734197]	[93]	[]	[71453037]
0_30116	chr2	111375349	111375749	+	571	27.0	[]	[]	[15.100268]	[71]	[]	[111375519]
0_30119	chr2	144216032	144216432	+	665	27.0	[11.124158]	[116]	[]	[]	[144216244]	[]
0_30123	chr2	168713226	168713626	+	640	27.0	[6.5081735]	[147]	[]	[]	[168713441]	[]
0_30124	chr2	170248861	170249261	+	590	27.0	[8.273811]	[162]	[]	[]	[170249038]	[]
0_30129	chr2	214865369	214865769	+	589	27.0	[]	[]	[13.315012]	[108]	[]	[214865572]
0_3013	chr12	108514992	108515392	+	1000	301.0	[]	[]	[8.08774]	[89]	[]	[108515180]
0_30130	chr2	215830147	215830547	+	564	27.0	[]	[]	[8.59015]	[152]	[]	[215830350]
0_30132	chr2	218301198	218301598	+	605	27.0	[8.234558]	[116]	[7.0517845]	[164]	[218301361]	[218301409]
0_30134	chr2	222709248	222709648	+	634	27.0	[]	[]	[6.5867777]	[92]	[]	[222709418]
0_30135	chr2	222738730	222739130	+	577	27.0	[11.570496]	[168]	[]	[]	[222738960]	[]
0_30138	chr20	836706	837106	+	553	27.0	[6.9985275]	[73]	[]	[]	[836870]	[]
0_30141	chr20	3446795	3447195	+	661	27.0	[]	[]	[7.009764]	[62]	[]	[3446956]
0_30142	chr20	4091810	4092210	+	553	27.0	[12.187773]	[105]	[]	[]	[4091977]	[]
0_30144	chr20	17910719	17911119	+	555	27.0	[]	[]	[7.7617054]	[96]	[]	[17910891]
0_30147	chr20	37833457	37833857	+	596	27.0	[14.504025]	[122]	[]	[]	[37833610]	[]
0_30151	chr20	48910382	48910782	+	667	27.0	[12.161927, 8.775023]	[100, 191]	[]	[]	[48910533, 48910624]	[]
0_30154	chr20	50383229	50383629	+	548	27.0	[8.588806]	[130]	[]	[]	[50383452]	[]
0_30155	chr20	51026351	51026751	+	554	27.0	[7.8698606]	[152]	[]	[]	[51026512]	[]
0_3016	chr22	24434611	24435011	+	1000	301.0	[10.951742]	[118]	[]	[]	[24434822]	[]
0_30168	chr22	19944854	19945254	+	583	27.0	[]	[]	[6.7283473]	[140]	[]	[19945045]
0_30177	chr22	21835052	21835452	+	641	27.0	[]	[]	[8.677165]	[87]	[]	[21835215]
0_30180	chr22	21996860	21997260	+	584	27.0	[]	[]	[7.0034285]	[195]	[]	[21997089]
0_30185	chr22	23020862	23021262	+	646	27.0	[]	[]	[6.592336]	[177]	[]	[23021086]
0_30188	chr22	26590040	26590440	+	630	27.0	[]	[]	[6.9503016]	[126]	[]	[26590256]
0_30189	chr22	29751154	29751554	+	609	27.0	[]	[]	[14.022644]	[104]	[]	[29751355]
0_30190	chr22	30181679	30182079	+	658	27.0	[]	[]	[13.315012]	[162]	[]	[30181893]
0_30195	chr3	4853037	4853437	+	556	27.0	[]	[]	[9.8456745]	[135]	[]	[4853236]
0_30196	chr3	5431997	5432397	+	643	27.0	[]	[]	[6.773451]	[158]	[]	[5432188]
0_30198	chr3	9690912	9691312	+	654	27.0	[7.822742]	[126]	[9.094515, 9.544402]	[100, 109]	[9691102]	[9691076, 9691085]
0_3020	chr17	31094777	31095177	+	1000	300.0	[13.315012]	[101]	[]	[]	[31094976]	[]
0_30201	chr3	24377296	24377696	+	660	27.0	[]	[]	[16.797768]	[92]	[]	[24377469]
