#PeakID(python identify_motif.py ./ENCODE_processed_files/IRF9_idr.fa IRF9 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
432_7179	chr19	16874820	16875220	+	1000	34.5	[]	[]	[3.555442, 3.555442, 2.3437617, 1.1206943, 7.7850776, 6.660635, 3.555442, 2.3817942, 7.7079825, 7.7850776]	[129, 134, 144, 145, 150, 186, 196, 201, 202, 207]	[]	[16874987, 16874992, 16875002, 16875003, 16875008, 16875044, 16875054, 16875059, 16875060, 16875065]
432_7191	chr2	27005995	27006395	+	1000	34.5	[-1.393164, 2.3583596, -0.7468332, -0.37191042]	[157, 162, 168, 174]	[]	[]	[27006186, 27006191, 27006197, 27006203]	[]
432_7194	chr2	71469824	71470224	+	887	34.5	[1.1977893, -1.1484506]	[87, 109]	[]	[]	[71470008, 71470030]	[]
432_7200	chr2	177252785	177253185	+	955	34.5	[-1.7101663]	[192]	[]	[]	[177252992]	[]
432_7201	chr2	214865361	214865761	+	1000	34.5	[2.7396991]	[133]	[]	[]	[214865566]	[]
432_7221	chr22	20775427	20775827	+	783	34.5	[]	[]	[8.196128, -0.8043692]	[113, 182]	[]	[20775581, 20775650]
432_7224	chr22	21705486	21705886	+	1000	34.5	[]	[]	[-1.2033722]	[129]	[]	[21705689]
432_723	chr7	74159908	74160308	+	1000	84.5	[-0.048248388]	[94]	[]	[]	[74160091]	[]
432_7248	chr3	17779688	17780088	+	1000	34.5	[5.5818157, 0.793214]	[114, 178]	[]	[]	[17779863, 17779927]	[]
432_7249	chr3	19931829	19932229	+	1000	34.5	[1.088647, 8.019443]	[162, 184]	[]	[]	[19932039, 19932061]	[]
432_7253	chr3	135513372	135513772	+	1000	34.5	[-1.7931048]	[114]	[]	[]	[135513551]	[]
432_726	chr11	126353071	126353471	+	1000	84.0	[2.57435]	[105]	[]	[]	[126353273]	[]
432_7266	chr5	43109302	43109702	+	1000	34.5	[-0.4824271]	[103]	[]	[]	[43109465]	[]
432_727	chr12	31618114	31618514	+	1000	84.0	[3.385075, -0.88990176]	[99, 105]	[3.654215]	[70]	[31618308, 31618314]	[31618279]
432_7277	chr6	27470046	27470446	+	1000	34.5	[-1.9076002, 0.7953068]	[119, 144]	[]	[]	[27470255, 27470280]	[]
432_7279	chr6	28221624	28222024	+	685	34.5	[]	[]	[0.1885271]	[131]	[]	[28221818]
432_728	chr15	56203318	56203718	+	1000	84.0	[6.53904]	[109]	[]	[]	[56203516]	[]
432_7282	chr6	36579544	36579944	+	705	34.5	[5.4745245]	[70]	[]	[]	[36579704]	[]
432_7289	chr6	136234664	136235064	+	963	34.5	[]	[]	[-0.26685846]	[232]	[]	[136234901]
432_7300	chr7	22350880	22351280	+	1000	34.5	[]	[]	[1.7229904, -1.8042145]	[200, 206]	[]	[22351115, 22351121]
432_7306	chr7	65369800	65370200	+	1000	34.5	[-1.9074036, 1.9918739]	[127, 132]	[]	[]	[65370023, 65370028]	[]
432_7326	chr9	14478812	14479212	+	905	34.5	[0.0063397405]	[157]	[]	[]	[14479056]	[]
432_7334	chr9	130953675	130954075	+	984	34.5	[1.9731658]	[99]	[]	[]	[130953845]	[]
432_7335	chr9	130980957	130981357	+	916	34.5	[2.049149, 1.0623322]	[172, 178]	[]	[]	[130981188, 130981194]	[]
432_7339	chr9	131265032	131265432	+	820	34.5	[]	[]	[0.29295543]	[166]	[]	[131265280]
432_7359	chr1	33036999	33037399	+	1000	34.0	[-0.611827]	[148]	[]	[]	[33037181]	[]
432_737	chr18	3649917	3650317	+	1000	83.5	[-1.9610956]	[103]	[]	[]	[3650118]	[]
432_7373	chr1	174849077	174849477	+	1000	34.0	[]	[]	[2.2904568, -1.2262068]	[152, 158]	[]	[174849273, 174849279]
432_7379	chr1	209827383	209827783	+	678	34.0	[]	[]	[7.0690947]	[126]	[]	[209827570]
432_7381	chr1	224998140	224998540	+	869	34.0	[]	[]	[11.471286, -1.804244]	[116, 122]	[]	[224998316, 224998322]
432_7386	chr1	241551978	241552378	+	1000	34.0	[-0.6124337]	[152]	[]	[]	[241552220]	[]
432_7393	chr10	73715248	73715648	+	1000	34.0	[]	[]	[2.5391715]	[94]	[]	[73715440]
432_74	chr22	22063071	22063471	+	1000	238.0	[]	[]	[0.753348, 3.720729]	[77, 83]	[]	[22063247, 22063253]
432_740	chr3	49238412	49238812	+	1000	83.5	[0.15248585]	[160]	[]	[]	[49238659]	[]
432_7403	chr12	51033446	51033846	+	817	34.0	[-1.343374, 2.3583596, 5.690177]	[152, 157, 163]	[]	[]	[51033684, 51033689, 51033695]	[]
432_7407	chr12	96035672	96036072	+	1000	34.0	[]	[]	[-1.2390741]	[123]	[]	[96035892]
432_741	chr4	112113028	112113428	+	1000	83.5	[]	[]	[-0.38382837]	[135]	[]	[112113260]
432_7417	chr14	64266223	64266623	+	1000	34.0	[15.649274, 3.5566728]	[117, 123]	[]	[]	[64266404, 64266410]	[]
432_7433	chr16	75434760	75435160	+	978	34.0	[]	[]	[10.142731, -1.1410062]	[76, 81]	[]	[75434915, 75434920]
432_7445	chr18	9825450	9825850	+	991	34.0	[]	[]	[-1.1407208]	[84]	[]	[9825631]
432_7449	chr19	13147213	13147613	+	914	34.0	[]	[]	[-0.0630262]	[82]	[]	[13147394]
432_745	chr9	114557728	114558128	+	1000	83.5	[-0.9981088]	[110]	[]	[]	[114557929]	[]
432_7456	chr19	52269418	52269818	+	1000	34.0	[]	[]	[-1.5781186]	[127]	[]	[52269635]
432_7459	chr2	12060038	12060438	+	863	34.0	[]	[]	[-0.94068784, 0.3097661]	[139, 161]	[]	[12060241, 12060263]
432_7465	chr2	46967144	46967544	+	1000	34.0	[6.3208423]	[165]	[]	[]	[46967370]	[]
432_7471	chr2	157453895	157454295	+	800	34.0	[]	[]	[0.34787607]	[105]	[]	[157454086]
432_7474	chr2	235171502	235171902	+	644	34.0	[]	[]	[0.6861154, 7.407193]	[163, 169]	[]	[235171742, 235171748]
432_7480	chr20	31053476	31053876	+	1000	34.0	[-1.3457521]	[107]	[]	[]	[31053680]	[]
432_7482	chr20	50166239	50166639	+	1000	34.0	[]	[]	[-1.6036699]	[73]	[]	[50166398]
432_7489	chr21	44014351	44014751	+	1000	34.0	[]	[]	[-0.26685846]	[141]	[]	[44014586]
432_7491	chr21	46638183	46638583	+	1000	34.0	[]	[]	[0.17463575]	[81]	[]	[46638347]
432_7493	chr22	19791847	19792247	+	1000	34.0	[-1.7146083]	[107]	[]	[]	[19792035]	[]
432_7499	chr22	21105277	21105677	+	1000	34.0	[]	[]	[0.80016625]	[165]	[]	[21105450]
432_7503	chr22	21797946	21798346	+	1000	34.0	[-0.84541136]	[77]	[]	[]	[21798118]	[]
432_7506	chr22	22013425	22013825	+	1000	34.0	[5.872976]	[151]	[]	[]	[22013674]	[]
432_7509	chr22	22113695	22114095	+	1000	34.0	[-1.3101356]	[79]	[]	[]	[22113853]	[]
432_7512	chr22	22162147	22162547	+	1000	34.0	[-1.5381763]	[91]	[]	[]	[22162299]	[]
432_7516	chr22	22852003	22852403	+	1000	34.0	[]	[]	[4.747977]	[112]	[]	[22852208]
432_7523	chr22	25672685	25673085	+	1000	34.0	[]	[]	[-1.7997254, 4.823855]	[77, 84]	[]	[25672860, 25672867]
432_7529	chr3	139135677	139136077	+	792	34.0	[]	[]	[-1.04116]	[183]	[]	[139135903]
432_753	chr9	131078282	131078682	+	1000	83.0	[-0.6779089, -0.6779089, -1.3460748]	[108, 113, 119]	[]	[]	[131078486, 131078491, 131078497]	[]
432_7532	chr3	170027704	170028104	+	995	34.0	[]	[]	[-0.048248388]	[77]	[]	[170027858]
432_7533	chr3	186901245	186901645	+	775	34.0	[]	[]	[0.4795725]	[131]	[]	[186901467]
432_7534	chr4	4323937	4324337	+	979	34.0	[-1.5195681]	[172]	[-0.13573144]	[184]	[4324136]	[4324148]
432_7536	chr4	68864490	68864890	+	1000	34.0	[2.250599, 2.3587108]	[118, 124]	[]	[]	[68864707, 68864713]	[]
432_7538	chr4	75834361	75834761	+	889	34.0	[]	[]	[14.267195]	[113]	[]	[75834555]
432_7550	chr5	32369483	32369883	+	1000	34.0	[1.3465389]	[121]	[]	[]	[32369654]	[]
432_7559	chr5	109560575	109560975	+	799	34.0	[]	[]	[-1.2980614]	[143]	[]	[109560788]
432_756	chr20	401892	402292	+	1000	82.5	[2.8088064]	[143]	[]	[]	[402135]	[]
432_7571	chr6	15097145	15097545	+	1000	34.0	[]	[]	[0.09101324]	[139]	[]	[15097366]
432_7574	chr6	28944307	28944707	+	794	34.0	[-1.4048499]	[137]	[-1.583841]	[106]	[28944501]	[28944470]
432_7584	chr6	131646186	131646586	+	980	34.0	[]	[]	[-1.064267]	[110]	[]	[131646339]
432_7590	chr6	164340738	164341138	+	913	34.0	[]	[]	[-1.8677844]	[147]	[]	[164340952]
432_7592	chr7	2399772	2400172	+	1000	34.0	[-0.19367513, -0.26685846, 1.4531196, -1.4192581]	[83, 89, 103, 104]	[]	[]	[2399933, 2399939, 2399953, 2399954]	[]
432_7595	chr7	73530785	73531185	+	745	34.0	[]	[]	[2.0818512, -0.56840825]	[90, 96]	[]	[73530940, 73530946]
432_7600	chr7	128861022	128861422	+	1000	34.0	[-1.2972231]	[161]	[]	[]	[128861259]	[]
432_7602	chr7	135941711	135942111	+	1000	34.0	[]	[]	[14.3183365]	[175]	[]	[135941908]
432_7608	chr8	47848382	47848782	+	969	34.0	[-1.567582]	[147]	[]	[]	[47848628]	[]
432_7610	chr8	66667220	66667620	+	789	34.0	[]	[]	[-1.0792065]	[139]	[]	[66667458]
432_762	chr6	67889069	67889469	+	1000	82.5	[]	[]	[-0.8379959]	[56]	[]	[67889221]
432_7627	chrX	40644727	40645127	+	1000	34.0	[2.9357576, 15.805941]	[71, 77]	[]	[]	[40644893, 40644899]	[]
432_7633	chr1	24501914	24502314	+	1000	33.5	[5.729333]	[181]	[]	[]	[24502133]	[]
432_7635	chr1	27027179	27027579	+	804	33.5	[0.1765357]	[184]	[]	[]	[27027389]	[]
432_7637	chr1	35881954	35882354	+	956	33.5	[-0.7690053]	[180]	[]	[]	[35882139]	[]
432_7638	chr1	39115551	39115951	+	982	33.5	[2.4683998]	[166]	[]	[]	[39115724]	[]
432_764	chr1	143254063	143254463	+	1000	82.0	[]	[]	[-1.4737619]	[97]	[]	[143254259]
432_7640	chr1	40167307	40167707	+	907	33.5	[]	[]	[9.348528]	[115]	[]	[40167514]
432_7645	chr1	52329735	52330135	+	594	33.5	[-0.7441324, -1.3460748]	[86, 92]	[]	[]	[52329900, 52329906]	[]
432_7654	chr1	166490425	166490825	+	1000	33.5	[-0.595699]	[173]	[]	[]	[166490645]	[]
432_7657	chr1	192977346	192977746	+	557	33.5	[]	[]	[-1.6332846]	[174]	[]	[192977555]
432_7659	chr1	207308403	207308803	+	847	33.5	[0.97306836]	[121]	[]	[]	[207308586]	[]
432_766	chr1	167491843	167492243	+	1000	82.0	[]	[]	[17.327286]	[67]	[]	[167492005]
432_7660	chr1	222464936	222465336	+	992	33.5	[0.4988312]	[152]	[]	[]	[222465150]	[]
432_7662	chr1	224204823	224205223	+	970	33.5	[]	[]	[2.486426]	[88]	[]	[224205007]
432_7666	chr1	235112409	235112809	+	961	33.5	[2.0357003, -1.7628475]	[190, 195]	[]	[]	[235112651, 235112656]	[]
432_7669	chr1	248826797	248827197	+	1000	33.5	[]	[]	[-0.99083114]	[213]	[]	[248827046]
432_7674	chr10	22683394	22683794	+	953	33.5	[3.8233726]	[107]	[]	[]	[22683554]	[]
432_7678	chr10	63115857	63116257	+	852	33.5	[-1.6070526]	[147]	[]	[]	[63116060]	[]
432_7687	chr11	67510799	67511199	+	1000	33.5	[]	[]	[-0.048248388]	[114]	[]	[67511000]
432_7689	chr11	117327370	117327770	+	1000	33.5	[]	[]	[-0.39192796]	[174]	[]	[117327606]
432_769	chr2	61288322	61288722	+	1000	82.0	[-1.3366947]	[94]	[]	[]	[61288507]	[]
432_770	chr2	241279418	241279818	+	1000	82.0	[-1.9434134]	[56]	[]	[]	[241279570]	[]
432_7700	chr12	112734863	112735263	+	1000	33.5	[14.020457]	[207]	[]	[]	[112735089]	[]
432_7705	chr12	124940878	124941278	+	917	33.5	[]	[]	[-1.5408636]	[146]	[]	[124941062]
432_7706	chr13	24625282	24625682	+	1000	33.5	[13.462886]	[132]	[]	[]	[24625492]	[]
432_7711	chr14	90803623	90804023	+	857	33.5	[-0.3301782]	[196]	[]	[]	[90803864]	[]
432_7714	chr15	44735149	44735549	+	1000	33.5	[-1.3333253, -0.34395346, 1.4499074, 2.2751873, 4.1295204]	[151, 155, 161, 190, 214]	[]	[]	[44735318, 44735322, 44735328, 44735357, 44735381]	[]
432_7715	chr15	49169665	49170065	+	1000	33.5	[1.1868278, 6.513703]	[124, 130]	[]	[]	[49169874, 49169880]	[]
432_7728	chr17	34452763	34453163	+	974	33.5	[]	[]	[-1.8758008]	[88]	[]	[34452919]
432_7735	chr17_GL000205v2_random	52990	53390	+	932	33.5	[]	[]	[0.1811032, 5.7980623]	[173, 179]	[]	[53225, 53231]
432_7738	chr18	62506197	62506597	+	558	33.5	[]	[]	[-0.53348017, 25.244028, 3.4873395, 2.8888083]	[83, 135, 141, 146]	[]	[62506369, 62506421, 62506427, 62506432]
432_7745	chr19	12984145	12984545	+	848	33.5	[1.2310363]	[121]	[1.1000621]	[99]	[12984358]	[12984336]
432_7750	chr19	45640062	45640462	+	825	33.5	[]	[]	[1.6859348, -0.6779089, 4.563871]	[106, 112, 117]	[]	[45640214, 45640220, 45640225]
432_7762	chr2	74072559	74072959	+	847	33.5	[]	[]	[-0.85249335]	[133]	[]	[74072787]
432_7765	chr2	86189281	86189681	+	815	33.5	[0.88357335]	[148]	[]	[]	[86189528]	[]
432_7782	chr21	36321076	36321476	+	993	33.5	[]	[]	[3.7286935]	[186]	[]	[36321285]
432_7789	chr22	20524504	20524904	+	617	33.5	[]	[]	[-0.4197443]	[155]	[]	[20524740]
432_779	chr1	212478123	212478523	+	1000	81.5	[]	[]	[14.267195]	[98]	[]	[212478304]
432_7797	chr22	21905507	21905907	+	996	33.5	[]	[]	[-1.2441632]	[224]	[]	[21905749]
432_7802	chr22	22717409	22717809	+	1000	33.5	[]	[]	[-0.94899297]	[190]	[]	[22717611]
432_7808	chr3	13457622	13458022	+	812	33.5	[]	[]	[-1.5755879, 12.0065155]	[101, 107]	[]	[13457786, 13457792]
432_781	chr11	61639768	61640168	+	1000	81.5	[-0.048248388]	[112]	[]	[]	[61639964]	[]
432_7816	chr3	129238909	129239309	+	965	33.5	[]	[]	[-0.4635843]	[120]	[]	[129239093]
432_7817	chr3	143183076	143183476	+	739	33.5	[2.969867]	[107]	[]	[]	[143183276]	[]
432_7818	chr3	151675815	151676215	+	1000	33.5	[2.3075414]	[78]	[]	[]	[151675982]	[]
432_7828	chr5	19241645	19242045	+	766	33.5	[]	[]	[0.10202993]	[101]	[]	[19241841]
432_7831	chr5	69091705	69092105	+	1000	33.5	[2.0573492, 0.32981953, 0.3069551]	[110, 116, 122]	[]	[]	[69091895, 69091901, 69091907]	[]
432_784	chr19	32686839	32687239	+	1000	81.5	[0.9784671]	[167]	[]	[]	[32687072]	[]
432_7846	chr6	27176917	27177317	+	961	33.5	[1.2596645]	[165]	[]	[]	[27177168]	[]
432_7853	chr6	38796421	38796821	+	945	33.5	[]	[]	[2.3990126, 0.09909421]	[142, 148]	[]	[38796645, 38796651]
432_786	chr22	38771869	38772269	+	1000	81.5	[-0.12498755]	[120]	[]	[]	[38772072]	[]
432_7868	chr6	158921076	158921476	+	856	33.5	[]	[]	[1.2447615]	[114]	[]	[158921286]
432_7903	chr8	95093115	95093515	+	826	33.5	[-0.8225469]	[150]	[]	[]	[95093345]	[]
432_791	chr1	194298026	194298426	+	1000	81.0	[]	[]	[-0.041146778]	[75]	[]	[194298191]
432_7910	chr9	113884557	113884957	+	874	33.5	[2.7630918]	[122]	[-1.466231]	[107]	[113884757]	[113884742]
432_7914	chr9	130927908	130928308	+	887	33.5	[2.343068]	[185]	[]	[]	[130928107]	[]
432_7922	chrX	282153	282553	+	1000	33.5	[8.259502, 0.33238313, -0.6779089, -1.3460748, 2.7332826]	[121, 144, 149, 155, 160]	[]	[]	[282361, 282384, 282389, 282395, 282400]	[]
432_7930	chr1	10511162	10511562	+	985	33.0	[]	[]	[-1.6231034]	[122]	[]	[10511320]
432_794	chr19	28606384	28606784	+	1000	81.0	[0.18177497]	[82]	[]	[]	[28606550]	[]
432_7941	chr1	28065777	28066177	+	691	33.0	[0.48706633]	[172]	[]	[]	[28065985]	[]
432_7946	chr1	44677120	44677520	+	976	33.0	[]	[]	[0.8782729]	[168]	[]	[44677369]
432_7947	chr1	45687189	45687589	+	990	33.0	[7.9344563]	[195]	[]	[]	[45687393]	[]
432_7964	chr1	168178367	168178767	+	819	33.0	[-1.2701907]	[211]	[]	[]	[168178601]	[]
432_7965	chr1	169309515	169309915	+	938	33.0	[]	[]	[-0.3450236, 13.545705]	[118, 124]	[]	[169309720, 169309726]
432_7979	chr1	247360091	247360491	+	933	33.0	[0.022856206]	[175]	[]	[]	[247360284]	[]
432_7986	chr10	69228735	69229135	+	744	33.0	[-1.3333253, 4.1295204, 2.57435]	[179, 193, 223]	[]	[]	[69228935, 69228949, 69228979]	[]
432_7992	chr10	72030137	72030537	+	944	33.0	[1.8875533]	[176]	[]	[]	[72030383]	[]
432_7994	chr10	73661236	73661636	+	895	33.0	[]	[]	[4.9554687]	[102]	[]	[73661438]
432_7995	chr10	86759336	86759736	+	924	33.0	[8.590393, 0.0035093923]	[153, 154]	[]	[]	[86759531, 86759532]	[]
432_7998	chr10	131897428	131897828	+	713	33.0	[]	[]	[-1.0912224]	[97]	[]	[131897621]
432_8001	chr11	47680579	47680979	+	943	33.0	[-0.6779089, -0.6779089, -0.6779089, -0.6779089, -0.6779089, -0.6779089]	[157, 162, 167, 172, 177, 182]	[]	[]	[47680787, 47680792, 47680797, 47680802, 47680807, 47680812]	[]
432_8009	chr11	123063242	123063642	+	856	33.0	[-1.5898883]	[103]	[]	[]	[123063398]	[]
432_8012	chr12	32054569	32054969	+	909	33.0	[-0.048248388]	[105]	[]	[]	[32054771]	[]
432_8015	chr12	62368399	62368799	+	714	33.0	[]	[]	[3.2330317]	[169]	[]	[62368644]
432_8016	chr12	91836658	91837058	+	684	33.0	[]	[]	[14.267195]	[114]	[]	[91836870]
432_8032	chr12	133181284	133181684	+	573	33.0	[]	[]	[1.4030017]	[89]	[]	[133181445]
432_8035	chr13	91057513	91057913	+	784	33.0	[-1.6718131]	[70]	[]	[]	[91057670]	[]
432_8036	chr13	92293934	92294334	+	984	33.0	[]	[]	[0.622526, 1.0974423]	[130, 158]	[]	[92294148, 92294176]
432_8039	chr14	31038796	31039196	+	985	33.0	[]	[]	[-0.26685846]	[152]	[]	[31038967]
432_8041	chr14	70848852	70849252	+	990	33.0	[3.4050288]	[87]	[]	[]	[70849039]	[]
432_805	chr15	51634821	51635221	+	1000	80.5	[1.961225]	[71]	[]	[]	[51634988]	[]
432_8057	chr17	63848809	63849209	+	980	33.0	[-1.2669989]	[72]	[]	[]	[63848971]	[]
432_8061	chr17	76179682	76180082	+	845	33.0	[]	[]	[10.07608]	[216]	[]	[76179907]
432_8063	chr18	874261	874661	+	966	33.0	[]	[]	[13.126328]	[111]	[]	[874421]
432_8066	chr18	11941545	11941945	+	590	33.0	[-0.048248388]	[83]	[]	[]	[11941719]	[]
432_8070	chr19	1905635	1906035	+	982	33.0	[]	[]	[2.1388223]	[105]	[]	[1905818]
432_8073	chr19	21602938	21603338	+	1000	33.0	[]	[]	[-1.9914508]	[187]	[]	[21603137]
432_8074	chr19	35166591	35166991	+	990	33.0	[]	[]	[2.9924092]	[114]	[]	[35166779]
432_8087	chr2	62561618	62562018	+	1000	33.0	[5.9144096]	[130]	[]	[]	[62561835]	[]
432_809	chr22	19643506	19643906	+	1000	80.5	[]	[]	[0.1558382]	[67]	[]	[19643670]
432_8100	chr2	203032143	203032543	+	838	33.0	[]	[]	[0.20278727]	[66]	[]	[203032295]
432_8104	chr20	35743939	35744339	+	726	33.0	[2.57435, 3.3398488, -1.5447785]	[56, 66, 115]	[]	[]	[35744091, 35744101, 35744150]	[]
432_8109	chr20	63624424	63624824	+	986	33.0	[0.46313187]	[142]	[]	[]	[63624666]	[]
432_8111	chr21	14383775	14384175	+	868	33.0	[0.25544086]	[64]	[]	[]	[14383926]	[]
432_8114	chr21	33332134	33332534	+	866	33.0	[0.30607665]	[169]	[]	[]	[33332360]	[]
432_8118	chr22	19814942	19815342	+	916	33.0	[4.022668]	[174]	[]	[]	[19815158]	[]
432_812	chr9	77892948	77893348	+	1000	80.5	[0.9784671]	[102]	[]	[]	[77893126]	[]
432_8126	chr22	21747755	21748155	+	866	33.0	[-1.343374, 2.3583596, 9.822085]	[88, 93, 99]	[]	[]	[21747907, 21747912, 21747918]	[]
432_8149	chr3	39288227	39288627	+	907	33.0	[]	[]	[5.9268465]	[113]	[]	[39288395]
432_8155	chr3	141894805	141895205	+	912	33.0	[]	[]	[-1.8787203]	[128]	[]	[141895009]
432_8158	chr3	171470593	171470993	+	930	33.0	[]	[]	[1.4381524]	[162]	[]	[171470768]
432_816	chr14	24007970	24008370	+	1000	80.0	[1.2488117]	[135]	[]	[]	[24008179]	[]
432_8176	chr5	62232239	62232639	+	853	33.0	[]	[]	[9.078183, 1.7555652]	[123, 129]	[]	[62232447, 62232453]
432_8179	chr5	131746813	131747213	+	966	33.0	[]	[]	[-0.68827295]	[160]	[]	[131746999]
432_818	chr15	75065961	75066361	+	1000	80.0	[]	[]	[1.1361729, -0.51570153]	[55, 116]	[]	[75066116, 75066177]
432_8187	chr6	27687990	27688390	+	896	33.0	[]	[]	[5.4972734]	[155]	[]	[27688233]
432_8189	chr6	30516546	30516946	+	917	33.0	[]	[]	[2.996079, 0.7805457]	[126, 147]	[]	[30516699, 30516720]
432_8190	chr6	30716041	30716441	+	916	33.0	[]	[]	[0.19089793, 2.9201393]	[138, 150]	[]	[30716200, 30716212]
432_8193	chr6	41942284	41942684	+	925	33.0	[-0.7819464]	[187]	[]	[]	[41942508]	[]
432_8204	chr7	2303333	2303733	+	834	33.0	[]	[]	[-0.99524915]	[148]	[]	[2303549]
432_821	chr2	105467683	105468083	+	1000	80.0	[-0.048248388]	[123]	[]	[]	[105467878]	[]
432_8213	chr7	107319834	107320234	+	952	33.0	[2.2138066]	[145]	[]	[]	[107319994]	[]
432_8214	chr7	112495935	112496335	+	850	33.0	[-0.349449]	[53]	[]	[]	[112496088]	[]
432_8219	chr7	129678512	129678912	+	899	33.0	[1.8261722]	[191]	[]	[]	[129678748]	[]
432_8221	chr7	137986523	137986923	+	1000	33.0	[8.718511]	[88]	[]	[]	[137986694]	[]
432_8222	chr7	140188405	140188805	+	1000	33.0	[4.883604, 0.72451985]	[171, 185]	[]	[]	[140188602, 140188616]	[]
432_8226	chr7	158856061	158856461	+	891	33.0	[]	[]	[-1.0040818]	[198]	[]	[158856273]
432_8228	chr8	23063371	23063771	+	679	33.0	[]	[]	[8.112234e-06]	[99]	[]	[23063540]
432_823	chr21	42970925	42971325	+	1000	80.0	[2.8290775, 1.0761943]	[118, 155]	[]	[]	[42971114, 42971151]	[]
432_8231	chr8	67467428	67467828	+	837	33.0	[]	[]	[2.6121202]	[66]	[]	[67467585]
432_8236	chr9	62799299	62799699	+	894	33.0	[-0.20159929]	[151]	[]	[]	[62799530]	[]
432_8246	chr9	130868260	130868660	+	986	33.0	[0.29008833]	[151]	[-0.19367513]	[188]	[130868472]	[130868509]
432_8252	chrUn_GL000219v1	92315	92715	+	996	33.0	[8.66138]	[199]	[]	[]	[92522]	[]
432_8255	chrX	48941362	48941762	+	1000	33.0	[]	[]	[-2.003858]	[97]	[]	[48941536]
432_8258	chrX	103385312	103385712	+	996	33.0	[-1.3620871]	[122]	[]	[]	[103385534]	[]
432_8259	chrX	118884516	118884916	+	959	33.0	[1.9526148, 6.8502994, 4.3147817]	[134, 140, 183]	[]	[]	[118884712, 118884718, 118884761]	[]
432_8260	chrX	125404684	125405084	+	927	33.0	[1.3290766, -0.9019813, 0.12250609]	[85, 91, 116]	[]	[]	[125404839, 125404845, 125404870]	[]
432_8269	chr1	28329092	28329492	+	930	32.5	[]	[]	[11.30016]	[184]	[]	[28329311]
432_8301	chr1	226938908	226939308	+	957	32.5	[]	[]	[9.642867, 2.4123168]	[143, 149]	[]	[226939150, 226939156]
432_8305	chr1	235366893	235367293	+	912	32.5	[]	[]	[-0.84637463]	[56]	[]	[235367045]
432_8310	chr10	24916444	24916844	+	819	32.5	[]	[]	[2.3913047]	[140]	[]	[24916640]
432_8317	chr10	71980242	71980642	+	561	32.5	[-0.83065027]	[150]	[]	[]	[71980456]	[]
432_8321	chr10	87743179	87743579	+	971	32.5	[]	[]	[-1.7675589]	[63]	[]	[87743334]
432_8327	chr11	46967918	46968318	+	983	32.5	[]	[]	[6.952693]	[166]	[]	[46968155]
432_8328	chr11	59669725	59670125	+	973	32.5	[]	[]	[0.5443589, 1.461319]	[118, 124]	[]	[59669932, 59669938]
432_8330	chr11	64413442	64413842	+	947	32.5	[6.53904]	[188]	[]	[]	[64413662]	[]
432_8331	chr11	64888876	64889276	+	800	32.5	[6.4515567]	[202]	[]	[]	[64889107]	[]
432_8337	chr12	56988150	56988550	+	826	32.5	[-0.038004268]	[114]	[]	[]	[56988333]	[]
432_8338	chr12	71752809	71753209	+	575	32.5	[]	[]	[-1.8969585]	[111]	[]	[71752969]
432_8343	chr12	116359681	116360081	+	962	32.5	[]	[]	[0.793214, 4.1295204]	[70, 88]	[]	[116359833, 116359851]
432_8348	chr13	49495653	49496053	+	937	32.5	[-1.0544049]	[201]	[]	[]	[49495901]	[]
432_8350	chr13	107987932	107988332	+	721	32.5	[]	[]	[2.5990624]	[126]	[]	[107988151]
432_8351	chr14	68483955	68484355	+	891	32.5	[-1.2721201]	[114]	[]	[]	[68484139]	[]
432_8367	chr16	85046800	85047200	+	968	32.5	[]	[]	[0.3460175]	[143]	[]	[85047042]
432_8377	chr17	28877156	28877556	+	974	32.5	[]	[]	[-1.5977956]	[160]	[]	[28877393]
432_8382	chr17	45228959	45229359	+	976	32.5	[]	[]	[0.24503458]	[87]	[]	[45229146]
432_8384	chr17	56918976	56919376	+	927	32.5	[]	[]	[-0.32290897]	[153]	[]	[56919153]
432_8385	chr17	60082442	60082842	+	900	32.5	[-1.30828, 7.8916764]	[107, 113]	[]	[]	[60082600, 60082606]	[]
432_8386	chr17	64391196	64391596	+	922	32.5	[0.24005595]	[137]	[]	[]	[64391355]	[]
432_8389	chr17	75191604	75192004	+	961	32.5	[6.7062583]	[96]	[]	[]	[75191789]	[]
432_8399	chr19	12722557	12722957	+	919	32.5	[]	[]	[8.802694]	[104]	[]	[12722753]
432_8405	chr19	40463615	40464015	+	859	32.5	[]	[]	[3.8233726]	[111]	[]	[40463792]
432_8417	chr2	58516076	58516476	+	902	32.5	[]	[]	[5.0212135]	[167]	[]	[58516325]
432_842	chr16	66899629	66900029	+	1000	79.0	[7.349979]	[176]	[]	[]	[66899875]	[]
432_8421	chr2	69893716	69894116	+	924	32.5	[1.9368755]	[90]	[]	[]	[69893870]	[]
432_8432	chr2	156702425	156702825	+	900	32.5	[4.2442102]	[87]	[]	[]	[156702586]	[]
432_8440	chr2	237942011	237942411	+	562	32.5	[]	[]	[0.8895278, -1.6325747]	[195, 196]	[]	[237942240, 237942241]
