#PeakID(python identify_motif.py ./ENCODE_processed_files/SP1_idr.fa SP1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
328_748	chr21	17819324	17819724	+	1000	207.0	[5.894689]	[151]	[]	[]	[17819487]	[]
328_7482	chr14	100621841	100622241	+	896	42.5	[8.912414]	[100]	[10.626574]	[135]	[100622022]	[100622057]
328_7483	chr15	30791214	30791614	+	973	42.5	[18.99463, 4.7916613]	[135, 170]	[]	[]	[30791421, 30791456]	[]
328_7485	chr15	101251813	101252213	+	901	42.5	[6.4102607]	[105]	[]	[]	[101251977]	[]
328_7487	chr16	31032987	31033387	+	995	42.5	[]	[]	[10.466357]	[95]	[]	[31033159]
328_7488	chr17	27575176	27575576	+	688	42.5	[]	[]	[2.5372634, 11.105569]	[147, 187]	[]	[27575353, 27575393]
328_749	chr11	64241229	64241629	+	1000	206.5	[]	[]	[14.600357, 7.9623203, 4.40002]	[121, 143, 185]	[]	[64241402, 64241424, 64241466]
328_7490	chr17	43021130	43021530	+	617	42.5	[3.7468646]	[132]	[10.257266]	[216]	[43021288]	[43021372]
328_7491	chr17	81484263	81484663	+	940	42.5	[]	[]	[4.9807687]	[181]	[]	[81484478]
328_7494	chr19	11243321	11243721	+	639	42.5	[14.641457, 14.641457, 14.464849]	[95, 128, 148]	[]	[]	[11243487, 11243520, 11243540]	[]
328_7495	chr19	13152822	13153222	+	825	42.5	[]	[]	[9.979842]	[73]	[]	[13152990]
328_7496	chr19	36573011	36573411	+	831	42.5	[]	[]	[3.4908597]	[116]	[]	[36573210]
328_7498	chr19	46850105	46850505	+	678	42.5	[6.300027]	[108]	[]	[]	[46850313]	[]
328_7499	chr19	50606048	50606448	+	979	42.5	[]	[]	[3.0491993]	[164]	[]	[50606286]
328_750	chr12	92929205	92929605	+	1000	206.5	[7.3215218]	[110]	[12.176909, 11.366746, 6.8755627]	[94, 139, 154]	[92929372]	[92929356, 92929401, 92929416]
328_7500	chr2	44361657	44362057	+	914	42.5	[]	[]	[2.5453591]	[223]	[]	[44361906]
328_7501	chr2	63588722	63589122	+	990	42.5	[]	[]	[7.91501]	[123]	[]	[63588922]
328_7502	chr2	126644758	126645158	+	869	42.5	[5.717909, 6.1854744]	[205, 282]	[]	[]	[126644923, 126645000]	[]
328_7503	chr2	210002368	210002768	+	872	42.5	[]	[]	[16.804495]	[107]	[]	[210002572]
328_7504	chr2	230712638	230713038	+	706	42.5	[]	[]	[7.396041]	[94]	[]	[230712798]
328_7506	chr20	62386810	62387210	+	990	42.5	[]	[]	[3.6218154]	[151]	[]	[62387029]
328_7507	chr21	45360252	45360652	+	836	42.5	[8.299807]	[186]	[9.188223, 4.291308]	[137, 180]	[45360496]	[45360447, 45360490]
328_751	chr14	24114566	24114966	+	1000	206.5	[]	[]	[15.4701605, 2.8834867]	[121, 127]	[]	[24114762, 24114768]
328_7510	chr22	19975079	19975479	+	875	42.5	[5.520202]	[132]	[]	[]	[19975282]	[]
328_7518	chr3	4986692	4987092	+	874	42.5	[]	[]	[4.2179847]	[131]	[]	[4986891]
328_7519	chr3	43105857	43106257	+	751	42.5	[]	[]	[3.1761935]	[149]	[]	[43106063]
328_752	chr19	48492933	48493333	+	1000	206.5	[]	[]	[3.6621833]	[222]	[]	[48493168]
328_7520	chr3	129026915	129027315	+	621	42.5	[4.353435]	[229]	[]	[]	[129027102]	[]
328_7525	chr4	183098825	183099225	+	956	42.5	[]	[]	[9.42933]	[135]	[]	[183099016]
328_7526	chr5	43389719	43390119	+	926	42.5	[6.620279]	[188]	[]	[]	[43389940]	[]
328_7528	chr5	132227613	132228013	+	959	42.5	[]	[]	[5.9579506]	[85]	[]	[132227773]
328_7529	chr5	141849642	141850042	+	1000	42.5	[]	[]	[5.131458]	[115]	[]	[141849837]
328_753	chr6	30571133	30571533	+	1000	206.5	[4.107438, 16.097958, 16.50567]	[69, 89, 111]	[14.69308]	[157]	[30571289, 30571309, 30571331]	[30571377]
328_7534	chr6	44074470	44074870	+	677	42.5	[3.5345633]	[160]	[]	[]	[44074711]	[]
328_7537	chr7	92245432	92245832	+	906	42.5	[4.6917143]	[198]	[]	[]	[92245660]	[]
328_7540	chr7	128697258	128697658	+	608	42.5	[]	[]	[2.8181272]	[144]	[]	[128697499]
328_7542	chr7	140924850	140925250	+	985	42.5	[]	[]	[3.310904]	[133]	[]	[140925076]
328_7544	chr7	151232185	151232585	+	984	42.5	[]	[]	[2.9550562, 5.190157]	[134, 177]	[]	[151232379, 151232422]
328_7545	chr7	155290985	155291385	+	994	42.5	[7.9441514]	[143]	[]	[]	[155291221]	[]
328_7548	chr8	52714338	52714738	+	717	42.5	[10.809716]	[158]	[]	[]	[52714550]	[]
328_7549	chr8	144078299	144078699	+	999	42.5	[]	[]	[5.131458, 2.6213946]	[139, 145]	[]	[144078498, 144078504]
328_755	chr1	244451901	244452301	+	1000	206.0	[18.99463]	[114]	[]	[]	[244452096]	[]
328_7551	chr9	136793285	136793685	+	798	42.5	[]	[]	[2.9440854]	[162]	[]	[136793515]
328_7553	chr1	3796396	3796796	+	779	42.0	[]	[]	[7.2025275, 6.120176]	[117, 144]	[]	[3796608, 3796635]
328_7554	chr1	9768066	9768466	+	813	42.0	[]	[]	[14.03404, 14.03404]	[98, 160]	[]	[9768229, 9768291]
328_7555	chr1	10474591	10474991	+	683	42.0	[3.4476094]	[215]	[]	[]	[10474830]	[]
328_7556	chr1	16636042	16636442	+	935	42.0	[]	[]	[7.8257203]	[180]	[]	[16636195]
328_7558	chr1	44807660	44808060	+	988	42.0	[]	[]	[6.3475566]	[171]	[]	[44807890]
328_756	chr10	97687236	97687636	+	1000	206.0	[8.299807]	[114]	[12.652886]	[98]	[97687420]	[97687404]
328_7564	chr1	213015459	213015859	+	951	42.0	[]	[]	[5.3839025]	[88]	[]	[213015633]
328_7565	chr1	222617459	222617859	+	959	42.0	[]	[]	[4.033888]	[124]	[]	[222617610]
328_7567	chr1	226680040	226680440	+	766	42.0	[]	[]	[5.6976986, 6.7657094]	[107, 118]	[]	[226680243, 226680254]
328_757	chr16	4416502	4416902	+	1000	206.0	[16.50567, 6.0650086, 4.5239453]	[143, 156, 185]	[]	[]	[4416685, 4416698, 4416727]	[]
328_7570	chr10	102055994	102056394	+	969	42.0	[6.0987034]	[182]	[]	[]	[102056206]	[]
328_7572	chr11	5624730	5625130	+	974	42.0	[]	[]	[4.4522305]	[256]	[]	[5624945]
328_7573	chr11	64571575	64571975	+	673	42.0	[]	[]	[5.699923]	[226]	[]	[64571821]
328_7576	chr13	114054239	114054639	+	622	42.0	[]	[]	[9.670113, 9.670113, 8.336002]	[176, 198, 220]	[]	[114054443, 114054465, 114054487]
328_7577	chr15	28848492	28848892	+	758	42.0	[]	[]	[18.99463]	[96]	[]	[28848688]
328_7578	chr15	40045041	40045441	+	940	42.0	[8.822666]	[65]	[6.4459224]	[100]	[40045198]	[40045233]
328_7579	chr15	43371367	43371767	+	673	42.0	[]	[]	[7.437056, 6.911881, 6.01579]	[140, 161, 228]	[]	[43371519, 43371540, 43371607]
328_7581	chr17	5191705	5192105	+	562	42.0	[3.7838936, 6.806243]	[131, 136]	[]	[]	[5191894, 5191899]	[]
328_7582	chr17	75182965	75183365	+	985	42.0	[5.49914]	[106]	[4.9468346, 11.315562]	[131, 147]	[75183138]	[75183163, 75183179]
328_7587	chr19	17424983	17425383	+	972	42.0	[4.440531]	[162]	[6.7906265, 10.20616]	[107, 133]	[17425193]	[17425138, 17425164]
328_759	chr7	150379010	150379410	+	1000	206.0	[2.6326506]	[132]	[]	[]	[150379175]	[]
328_7593	chr19	51390373	51390773	+	979	42.0	[]	[]	[5.8181257, 4.150653, 13.196668, 5.8020444]	[162, 168, 183, 188]	[]	[51390583, 51390589, 51390604, 51390609]
328_7594	chr19	52857575	52857975	+	879	42.0	[]	[]	[11.755479]	[86]	[]	[52857743]
328_7595	chr2	26763933	26764333	+	663	42.0	[3.4805577]	[223]	[2.587691, 5.2112308]	[212, 233]	[26764151]	[26764140, 26764161]
328_7596	chr2	43226611	43227011	+	975	42.0	[]	[]	[2.6017797, 5.171424]	[119, 140]	[]	[43226788, 43226809]
328_7598	chr2	174486715	174487115	+	952	42.0	[2.9914837]	[224]	[]	[]	[174486954]	[]
328_7600	chr20	35171739	35172139	+	766	42.0	[]	[]	[6.4301333]	[136]	[]	[35171917]
328_7602	chr20	49936272	49936672	+	965	42.0	[]	[]	[3.3121574]	[166]	[]	[49936451]
328_7603	chr21	5250224	5250624	+	890	42.0	[]	[]	[4.070229]	[175]	[]	[5250387]
328_7606	chr21	45555794	45556194	+	948	42.0	[2.738462]	[151]	[]	[]	[45556005]	[]
328_7610	chr22	21812272	21812672	+	725	42.0	[]	[]	[3.1181176]	[187]	[]	[21812515]
328_7616	chr22	23217586	23217986	+	628	42.0	[7.4687533]	[232]	[]	[]	[23217823]	[]
328_7617	chr3	15186590	15186990	+	932	42.0	[]	[]	[2.6053057]	[202]	[]	[15186811]
328_7618	chr3	46022933	46023333	+	710	42.0	[]	[]	[9.085292, 7.956109]	[138, 151]	[]	[46023144, 46023157]
328_762	chr19	17209604	17210004	+	1000	205.5	[]	[]	[7.8137197, 16.858782, 6.058219, 19.091042, 6.266765]	[108, 120, 150, 165, 181]	[]	[17209764, 17209776, 17209806, 17209821, 17209837]
328_7620	chr3	52536322	52536722	+	970	42.0	[]	[]	[3.16759]	[114]	[]	[52536526]
328_7621	chr3	150600766	150601166	+	938	42.0	[8.836033]	[116]	[]	[]	[150600953]	[]
328_7624	chr4	73258488	73258888	+	976	42.0	[]	[]	[10.602403, 5.223628, 7.426582]	[177, 182, 184]	[]	[73258696, 73258701, 73258703]
328_7627	chr5	96935706	96936106	+	963	42.0	[6.098089, 19.063852, 3.5593646]	[88, 99, 118]	[11.233264]	[72]	[96935880, 96935891, 96935910]	[96935864]
328_7629	chr6	3650910	3651310	+	810	42.0	[3.0192583]	[172]	[]	[]	[3651095]	[]
328_763	chr1	31644757	31645157	+	1000	205.0	[7.860457]	[83]	[3.7034364]	[107]	[31644912]	[31644936]
328_7632	chr6	33345270	33345670	+	966	42.0	[3.2326558, 7.1622066]	[205, 210]	[8.177052]	[187]	[33345496, 33345501]	[33345478]
328_7639	chr8	41578218	41578618	+	966	42.0	[2.575686, 5.840709]	[88, 126]	[]	[]	[41578388, 41578426]	[]
328_7640	chr9	77177083	77177483	+	950	42.0	[3.7234108]	[132]	[2.5406535, 14.13605]	[109, 175]	[77177259]	[77177236, 77177302]
328_7642	chr9	99104724	99105124	+	714	42.0	[8.8463125]	[102]	[4.664353, 6.030915, 15.7789755]	[81, 87, 123]	[99104906]	[99104885, 99104891, 99104927]
328_7643	chr9	128254216	128254616	+	968	42.0	[5.50603]	[168]	[]	[]	[128254444]	[]
328_7646	chrX	123732862	123733262	+	753	42.0	[8.919923]	[153]	[]	[]	[123733082]	[]
328_7647	chrX	154428342	154428742	+	782	42.0	[]	[]	[3.6213858]	[95]	[]	[154428532]
328_7648	chr1	6075758	6076158	+	862	41.5	[19.083261]	[190]	[]	[]	[6075969]	[]
328_7650	chr1	42958741	42959141	+	803	41.5	[5.11641]	[92]	[6.266765, 14.325035, 4.032992]	[135, 148, 176]	[42958900]	[42958943, 42958956, 42958984]
328_7651	chr1	47192892	47193292	+	726	41.5	[]	[]	[3.98596]	[116]	[]	[47193074]
328_7653	chr1	164558607	164559007	+	941	41.5	[3.3160655]	[254]	[]	[]	[164558847]	[]
328_7654	chr1	169106075	169106475	+	962	41.5	[]	[]	[7.8031883, 4.733863, 3.787921]	[111, 132, 159]	[]	[169106263, 169106284, 169106311]
328_7658	chr10	70589847	70590247	+	825	41.5	[]	[]	[3.6979275]	[212]	[]	[70590061]
328_7660	chr10	80079018	80079418	+	764	41.5	[]	[]	[2.618266, 7.6930723, 4.2444663, 5.863351]	[113, 118, 123, 177]	[]	[80079193, 80079198, 80079203, 80079257]
328_7663	chr12	13000094	13000494	+	563	41.5	[]	[]	[3.9814425, 12.70108, 3.0613635, 17.10516, 8.462228]	[74, 86, 99, 112, 125]	[]	[13000265, 13000277, 13000290, 13000303, 13000316]
328_7664	chr12	42144733	42145133	+	894	41.5	[12.92931, 7.0087113]	[97, 102]	[]	[]	[42144909, 42144914]	[]
328_7665	chr12	56125818	56126218	+	955	41.5	[]	[]	[5.285962]	[81]	[]	[56125974]
328_767	chr19	19776297	19776697	+	1000	204.5	[3.874635]	[210]	[]	[]	[19776542]	[]
328_7671	chr14	105398236	105398636	+	911	41.5	[11.297674]	[229]	[]	[]	[105398450]	[]
328_7673	chr15	99565741	99566141	+	938	41.5	[]	[]	[3.5897465]	[102]	[]	[99565943]
328_7674	chr16	25015240	25015640	+	751	41.5	[6.5329266]	[120]	[]	[]	[25015409]	[]
328_7678	chr16	85234576	85234976	+	811	41.5	[10.731344, 10.945224]	[87, 98]	[]	[]	[85234735, 85234746]	[]
328_7679	chr16	85567278	85567678	+	772	41.5	[2.7740014]	[79]	[]	[]	[85567439]	[]
328_768	chr19	35748247	35748647	+	1000	204.5	[3.732328]	[134]	[7.7304635]	[148]	[35748432]	[35748446]
328_7680	chr17	7445303	7445703	+	783	41.5	[]	[]	[19.063852]	[147]	[]	[7445493]
328_7682	chr18	1521752	1522152	+	949	41.5	[]	[]	[5.0788903]	[159]	[]	[1521958]
328_7688	chr19	17246179	17246579	+	707	41.5	[3.8320959]	[232]	[3.3119469]	[226]	[17246388]	[17246382]
328_769	chr19	50724830	50725230	+	1000	204.5	[12.5737095, 15.49735]	[74, 96]	[4.0527024]	[120]	[50724985, 50725007]	[50725031]
328_7694	chr19	50361195	50361595	+	953	41.5	[8.163978, 8.121862, 5.267304, 8.121862, 9.927748]	[71, 91, 113, 135, 157]	[]	[]	[50361350, 50361370, 50361392, 50361414, 50361436]	[]
328_7698	chr2	127701030	127701430	+	949	41.5	[10.680973]	[131]	[]	[]	[127701216]	[]
328_7699	chr2	147844004	147844404	+	933	41.5	[2.7858822]	[105]	[]	[]	[147844205]	[]
328_77	chr22	20020846	20021246	+	1000	473.0	[10.413139]	[80]	[]	[]	[20021013]	[]
328_770	chr22	49657398	49657798	+	1000	204.5	[9.509105, 3.8814056, 9.23521]	[118, 147, 152]	[]	[]	[49657593, 49657622, 49657627]	[]
328_7700	chr2	169798787	169799187	+	736	41.5	[]	[]	[3.8434744]	[127]	[]	[169798943]
328_7702	chr20	62776544	62776944	+	625	41.5	[3.2038732]	[115]	[]	[]	[62776726]	[]
328_7703	chr20	63739227	63739627	+	594	41.5	[3.7253673]	[183]	[]	[]	[63739456]	[]
328_771	chr13	52012012	52012412	+	1000	204.0	[17.043718, 4.328536, 5.6500025]	[62, 77, 95]	[]	[]	[52012167, 52012182, 52012200]	[]
328_7717	chr3	43671032	43671432	+	800	41.5	[2.6827857]	[185]	[]	[]	[43671276]	[]
328_7719	chr3	185253980	185254380	+	582	41.5	[3.527146]	[81]	[3.0060165]	[79]	[185254134]	[185254132]
328_772	chr16	67806806	67807206	+	1000	204.0	[12.709217]	[151]	[13.2124195]	[133]	[67807036]	[67807018]
328_7720	chr3	186567095	186567495	+	825	41.5	[10.419625]	[231]	[]	[]	[186567331]	[]
328_7724	chr4	118278478	118278878	+	961	41.5	[12.775146]	[128]	[7.7883935, 2.804838, 5.1861296]	[90, 100, 105]	[118278681]	[118278643, 118278653, 118278658]
328_7725	chr4	174283209	174283609	+	879	41.5	[]	[]	[8.50657]	[189]	[]	[174283454]
328_773	chr19	6515931	6516331	+	1000	204.0	[]	[]	[11.218426, 19.091042, 7.384339]	[84, 118, 158]	[]	[6516082, 6516116, 6516156]
328_7730	chr6	3162612	3163012	+	951	41.5	[]	[]	[4.135001]	[138]	[]	[3162803]
328_7735	chr6	35805087	35805487	+	828	41.5	[2.540941, 17.300081, 3.2530706]	[61, 90, 137]	[]	[]	[35805238, 35805267, 35805314]	[]
328_7737	chr6	44064518	44064918	+	870	41.5	[]	[]	[6.085369]	[149]	[]	[44064682]
328_7738	chr6	166342350	166342750	+	778	41.5	[5.061357, 3.624469]	[95, 134]	[]	[]	[166342542, 166342581]	[]
328_7739	chr7	73793623	73794023	+	706	41.5	[14.134495]	[78]	[]	[]	[73793784]	[]
328_774	chr4	151099420	151099820	+	1000	204.0	[11.51787]	[62]	[]	[]	[151099581]	[]
328_7744	chr7	120987638	120988038	+	649	41.5	[]	[]	[13.919825]	[122]	[]	[120987846]
328_7746	chr8	30658103	30658503	+	957	41.5	[4.8253326]	[129]	[]	[]	[30658289]	[]
328_7750	chr9	131110085	131110485	+	688	41.5	[2.5677137]	[161]	[]	[]	[131110317]	[]
328_7751	chr9	137205358	137205758	+	741	41.5	[3.3121574, 2.5645936, 2.6532345, 4.107323]	[172, 181, 213, 219]	[]	[]	[137205533, 137205542, 137205574, 137205580]	[]
328_7753	chrX	71532814	71533214	+	716	41.5	[]	[]	[2.8327641]	[144]	[]	[71533005]
328_7756	chr1	36099550	36099950	+	947	41.0	[]	[]	[3.0679326, 2.7374046, 8.4965315]	[171, 189, 233]	[]	[36099703, 36099721, 36099765]
328_7760	chr1	150515416	150515816	+	862	41.0	[9.485776]	[189]	[]	[]	[150515641]	[]
328_7761	chr1	151399305	151399705	+	899	41.0	[2.8581004]	[81]	[]	[]	[151399462]	[]
328_7762	chr1	171485307	171485707	+	926	41.0	[]	[]	[5.9618087]	[119]	[]	[171485458]
328_7766	chr1	213045645	213046045	+	811	41.0	[]	[]	[2.773588]	[173]	[]	[213045838]
328_7768	chr11	832419	832819	+	946	41.0	[]	[]	[2.807954, 3.8036225, 3.79752]	[92, 123, 140]	[]	[832610, 832641, 832658]
328_777	chr2	74178683	74179083	+	1000	203.5	[4.02543]	[156]	[]	[]	[74178931]	[]
328_7770	chr11	45918675	45919075	+	841	41.0	[]	[]	[9.1472845, 4.133837]	[104, 115]	[]	[45918874, 45918885]
328_7774	chr11	124739667	124740067	+	736	41.0	[9.456547]	[132]	[12.790988]	[109]	[124739853]	[124739830]
328_7775	chr12	106986751	106987151	+	940	41.0	[5.3910794]	[95]	[]	[]	[106986932]	[]
328_7779	chr14	58427495	58427895	+	941	41.0	[3.5659657]	[228]	[4.145775]	[172]	[58427728]	[58427672]
328_778	chr2	218270051	218270451	+	1000	203.5	[]	[]	[9.14658, 9.132642]	[210, 215]	[]	[218270288, 218270293]
328_7780	chr14	59484284	59484684	+	890	41.0	[]	[]	[6.2847805]	[152]	[]	[59484493]
328_7781	chr14	92759229	92759629	+	740	41.0	[20.262814]	[112]	[]	[]	[92759438]	[]
328_7783	chr15	41513663	41514063	+	903	41.0	[20.29]	[116]	[5.1239514]	[156]	[41513865]	[41513905]
328_7784	chr15	42208144	42208544	+	918	41.0	[6.316211, 11.571341]	[86, 109]	[]	[]	[42208320, 42208343]	[]
328_7785	chr15	43800297	43800697	+	748	41.0	[11.366746]	[152]	[3.0557384]	[134]	[43800534]	[43800516]
328_7786	chr15	56887227	56887627	+	902	41.0	[4.9762764]	[141]	[2.6651227]	[187]	[56887383]	[56887429]
328_7787	chr15	65185347	65185747	+	703	41.0	[]	[]	[3.260898]	[163]	[]	[65185512]
328_7788	chr15	65517542	65517942	+	929	41.0	[]	[]	[3.6905775]	[156]	[]	[65517756]
328_7790	chr15	101086595	101086995	+	857	41.0	[]	[]	[3.586833, 4.257311]	[102, 107]	[]	[101086746, 101086751]
328_7794	chr16	74774674	74775074	+	675	41.0	[2.8487737]	[164]	[7.3215218]	[209]	[74774880]	[74774925]
328_7795	chr16	81451881	81452281	+	839	41.0	[6.7678]	[212]	[]	[]	[81452110]	[]
328_7799	chr18	13035283	13035683	+	619	41.0	[3.2677367]	[154]	[]	[]	[13035510]	[]
328_78	chr19	2151526	2151926	+	1000	472.5	[5.331265]	[102]	[]	[]	[2151727]	[]
328_780	chr6	43427613	43428013	+	1000	203.5	[]	[]	[15.99316, 4.8779597]	[125, 130]	[]	[43427826, 43427831]
328_7801	chr19	4329314	4329714	+	811	41.0	[6.965428, 8.103801]	[135, 161]	[]	[]	[4329532, 4329558]	[]
328_7802	chr19	8005903	8006303	+	818	41.0	[]	[]	[10.841833]	[158]	[]	[8006103]
328_7803	chr19	11339528	11339928	+	858	41.0	[]	[]	[4.8171873, 3.232521, 15.164234, 10.886182]	[87, 88, 99, 123]	[]	[11339704, 11339705, 11339716, 11339740]
328_7805	chr19	19034300	19034700	+	945	41.0	[5.13217]	[114]	[3.7233086, 12.674122]	[100, 152]	[19034487]	[19034473, 19034525]
328_7806	chr19	21081934	21082334	+	780	41.0	[]	[]	[4.8368397]	[83]	[]	[21082093]
328_7807	chr19	44844726	44845126	+	782	41.0	[4.260466, 6.2407565]	[66, 71]	[3.67545]	[106]	[44844879, 44844884]	[44844919]
328_7808	chr19	47240863	47241263	+	947	41.0	[4.3353176]	[103]	[]	[]	[47241066]	[]
328_7809	chr19	47438786	47439186	+	814	41.0	[5.1852937]	[132]	[15.551185]	[125]	[47439006]	[47438999]
328_781	chr7	21427180	21427580	+	1000	203.5	[6.1747403]	[204]	[6.164221]	[137]	[21427411]	[21427344]
328_7810	chr19	48333817	48334217	+	719	41.0	[]	[]	[6.9385066]	[75]	[]	[48333979]
328_7812	chr2	3493684	3494084	+	929	41.0	[6.3993716]	[173]	[]	[]	[3493911]	[]
328_7813	chr2	46753635	46754035	+	801	41.0	[]	[]	[11.105569]	[147]	[]	[46753859]
328_7816	chr2	112481693	112482093	+	663	41.0	[8.994743]	[213]	[]	[]	[112481888]	[]
328_7817	chr2	148645308	148645708	+	629	41.0	[]	[]	[10.737618, 3.78618]	[173, 189]	[]	[148645511, 148645527]
328_7818	chr2	186486285	186486685	+	681	41.0	[3.3308883, 5.674601, 9.570638]	[162, 165, 201]	[]	[]	[186486463, 186486466, 186486502]	[]
328_7819	chr2	207798519	207798919	+	941	41.0	[11.105569]	[99]	[]	[]	[207798704]	[]
328_782	chr6	89080499	89080899	+	1000	203.0	[]	[]	[2.8874595, 5.553004, 10.357129, 9.121016]	[104, 110, 115, 149]	[]	[89080690, 89080696, 89080701, 89080735]
328_7820	chr20	50321228	50321628	+	793	41.0	[5.6198792]	[233]	[]	[]	[50321449]	[]
328_7822	chr21	43938907	43939307	+	920	41.0	[]	[]	[4.966758]	[152]	[]	[43939065]
328_7823	chr22	20026956	20027356	+	712	41.0	[]	[]	[6.924649]	[138]	[]	[20027147]
328_783	chr7	73738753	73739153	+	1000	203.0	[10.809716, 8.417766]	[148, 160]	[]	[]	[73738970, 73738982]	[]
328_7830	chr22	23913879	23914279	+	656	41.0	[]	[]	[15.368152, 5.0069294]	[126, 161]	[]	[23914070, 23914105]
328_7831	chr22	37676955	37677355	+	597	41.0	[10.56805]	[88]	[13.450027]	[77]	[37677130]	[37677119]
328_7832	chr3	3126716	3127116	+	828	41.0	[3.938113]	[68]	[7.2747416]	[142]	[3126875]	[3126949]
328_7834	chr3	12868032	12868432	+	792	41.0	[4.181499]	[114]	[]	[]	[12868228]	[]
328_7836	chr3	57597278	57597678	+	806	41.0	[]	[]	[6.706997]	[223]	[]	[57597513]
328_7837	chr3	130184300	130184700	+	684	41.0	[]	[]	[7.564832, 7.129706]	[92, 124]	[]	[130184486, 130184518]
328_7838	chr4	146522040	146522440	+	783	41.0	[2.7633362, 4.516856]	[121, 127]	[3.928766]	[191]	[146522216, 146522222]	[146522286]
328_7839	chr5	36151767	36152167	+	796	41.0	[3.117513]	[123]	[2.8959944]	[140]	[36151937]	[36151954]
328_784	chr1	6199475	6199875	+	1000	202.5	[14.937468]	[99]	[]	[]	[6199671]	[]
328_7841	chr5	140639401	140639801	+	927	41.0	[]	[]	[2.8340764, 2.5616846]	[140, 197]	[]	[140639572, 140639629]
328_7842	chr5	177554490	177554890	+	609	41.0	[4.0638986]	[203]	[]	[]	[177554713]	[]
328_7843	chr6	1488414	1488814	+	942	41.0	[8.992656]	[117]	[9.642923]	[160]	[1488582]	[1488625]
328_7845	chr6	2987531	2987931	+	926	41.0	[]	[]	[10.923823]	[189]	[]	[2987734]
328_7849	chr6	28758343	28758743	+	930	41.0	[]	[]	[3.0602589]	[89]	[]	[28758511]
328_785	chr1	24642855	24643255	+	1000	202.5	[]	[]	[6.821514]	[93]	[]	[24643022]
328_7852	chr6	43635494	43635894	+	875	41.0	[6.5193963]	[203]	[]	[]	[43635742]	[]
328_7855	chr6	142030303	142030703	+	929	41.0	[4.000962]	[212]	[9.504412]	[162]	[142030544]	[142030494]
328_7858	chr7	146018900	146019300	+	900	41.0	[5.024688, 6.349673]	[94, 158]	[]	[]	[146019086, 146019150]	[]
328_7859	chr8	27491035	27491435	+	875	41.0	[4.360254]	[112]	[]	[]	[27491196]	[]
328_786	chr18	79068974	79069374	+	1000	202.5	[]	[]	[15.34917]	[235]	[]	[79069221]
328_7860	chr8	66113887	66114287	+	665	41.0	[5.390358, 4.650835, 7.833001, 3.1986797]	[206, 207, 209, 210]	[]	[]	[66114077, 66114078, 66114080, 66114081]	[]
328_7863	chr9	130849483	130849883	+	800	41.0	[]	[]	[5.285962]	[128]	[]	[130849701]
328_7869	chrX	283093	283493	+	798	41.0	[]	[]	[4.4984655]	[148]	[]	[283320]
328_787	chr19	38899588	38899988	+	1000	202.5	[]	[]	[9.090024, 2.7502935]	[109, 156]	[]	[38899776, 38899823]
328_7872	chr1	22641900	22642300	+	695	40.5	[]	[]	[7.2055416]	[196]	[]	[22642149]
328_7877	chr1	52552601	52553001	+	807	40.5	[14.134553]	[124]	[]	[]	[52552811]	[]
328_788	chr22	19723304	19723704	+	1000	202.5	[]	[]	[8.043214, 10.413139]	[103, 114]	[]	[19723479, 19723490]
328_7882	chr1	161749450	161749850	+	924	40.5	[13.332175]	[114]	[]	[]	[161749642]	[]
328_7885	chr11	910946	911346	+	834	40.5	[5.547369]	[208]	[]	[]	[911185]	[]
328_7889	chr11	65506806	65507206	+	887	40.5	[]	[]	[6.980511]	[75]	[]	[65506960]
328_789	chr8	80030062	80030462	+	1000	202.5	[]	[]	[9.861541]	[142]	[]	[80030299]
328_7891	chr12	56752333	56752733	+	852	40.5	[6.0551887]	[208]	[]	[]	[56752542]	[]
328_7892	chr12	70242932	70243332	+	636	40.5	[9.282294]	[318]	[]	[]	[70243161]	[]
328_7895	chr13	94596152	94596552	+	686	40.5	[3.518918, 4.299918]	[120, 129]	[10.758533]	[113]	[94596314, 94596323]	[94596307]
328_7898	chr15	39920758	39921158	+	931	40.5	[12.37228]	[231]	[4.7077975]	[194]	[39920989]	[39920952]
328_790	chr19	49533931	49534331	+	1000	202.0	[]	[]	[16.50567, 17.300081, 12.282493]	[90, 108, 121]	[]	[49534118, 49534136, 49534149]
328_7903	chr17	16380817	16381217	+	892	40.5	[]	[]	[6.1228776]	[67]	[]	[16380983]
328_7908	chr17	81519373	81519773	+	658	40.5	[]	[]	[2.758658, 10.758533]	[148, 246]	[]	[81519524, 81519622]
328_791	chr19	55452991	55453391	+	1000	202.0	[3.6452556, 5.332285]	[84, 89]	[]	[]	[55453172, 55453177]	[]
328_7912	chr19	13839411	13839811	+	745	40.5	[2.743033]	[150]	[4.085811]	[112]	[13839604]	[13839566]
328_7913	chr19	17234776	17235176	+	924	40.5	[13.242919, 15.29893]	[140, 170]	[6.5719643]	[155]	[17234979, 17235009]	[17234994]
328_792	chr3	12664066	12664466	+	1000	202.0	[19.063852]	[109]	[16.019585]	[121]	[12664267]	[12664279]
328_7922	chr22	19989040	19989440	+	857	40.5	[]	[]	[4.740756]	[149]	[]	[19989201]
328_7928	chr22	23232158	23232558	+	740	40.5	[]	[]	[3.4644043]	[123]	[]	[23232367]
