#PeakID(python scan_motif.py ./ENCODE_processed_files/NR2F1_idr.fa NR2F1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
504_5692	chr15	40330488	40330888	+	1000	108.5	[5.7237425]	[67]	[]	[]	[40330650]	[]
504_5696	chr16	19111292	19111692	+	1000	108.5	[12.247973]	[108]	[11.876825]	[146]	[19111475]	[19111513]
504_57	chr11	34603532	34603932	+	1000	682.0	[]	[]	[12.247973]	[115]	[]	[34603732]
504_570	chr17	74868403	74868803	+	1000	366.5	[7.6574984]	[118]	[]	[]	[74868592]	[]
504_5700	chr19	1254533	1254933	+	1000	108.5	[7.6574984]	[105]	[8.580908, 11.876825, 12.247973]	[66, 134, 142]	[1254724]	[1254685, 1254753, 1254761]
504_5702	chr19	10474870	10475270	+	1000	108.5	[]	[]	[6.0948906]	[294]	[]	[10475103]
504_5704	chr19	16823107	16823507	+	1000	108.5	[8.79676]	[256]	[]	[]	[16823344]	[]
504_5705	chr2	42957100	42957500	+	1000	108.5	[8.580908]	[158]	[12.247973]	[100]	[42957324]	[42957266]
504_5707	chr2	112790298	112790698	+	1000	108.5	[12.247973]	[88]	[]	[]	[112790483]	[]
504_5709	chr22	22788091	22788491	+	1000	108.5	[10.737563]	[218]	[]	[]	[22788318]	[]
504_571	chr5	150050159	150050559	+	1000	366.5	[]	[]	[11.876825]	[152]	[]	[150050380]
504_5711	chr3	67654546	67654946	+	1000	108.5	[]	[]	[10.737563]	[104]	[]	[67654737]
504_5713	chr6	25958552	25958952	+	1000	108.5	[]	[]	[8.580908]	[169]	[]	[25958788]
504_5714	chr6	113920935	113921335	+	1000	108.5	[11.108711]	[160]	[]	[]	[113921163]	[]
504_5716	chr7	16263357	16263757	+	1000	108.5	[11.876825]	[229]	[]	[]	[16263536]	[]
504_5717	chr7	16645311	16645711	+	1000	108.5	[7.6574984]	[204]	[]	[]	[16645542]	[]
504_5718	chr7	100247836	100248236	+	1000	108.5	[]	[]	[10.737563]	[253]	[]	[100248078]
504_572	chr6	106924691	106925091	+	1000	366.5	[]	[]	[10.737563, 8.79676]	[75, 82]	[]	[106924863, 106924870]
504_5721	chr8	144373075	144373475	+	1000	108.5	[11.876825, 11.876825, 11.876825, 11.876825]	[115, 135, 155, 175]	[]	[]	[144373258, 144373278, 144373298, 144373318]	[]
504_5722	chr1	55276074	55276474	+	1000	108.0	[11.876825]	[162]	[]	[]	[55276245]	[]
504_5723	chr1	65811999	65812399	+	1000	108.0	[]	[]	[12.247973]	[107]	[]	[65812203]
504_5725	chr10	79270537	79270937	+	1000	108.0	[11.876825]	[71]	[]	[]	[79270704]	[]
504_573	chr7	138243489	138243889	+	1000	366.5	[12.247973]	[150]	[]	[]	[138243698]	[]
504_5730	chr16	19307622	19308022	+	1000	108.0	[11.876825]	[116]	[]	[]	[19307818]	[]
504_574	chrX	109859661	109860061	+	1000	366.5	[11.876825]	[162]	[]	[]	[109859891]	[]
504_5741	chr22	30438657	30439057	+	1000	108.0	[]	[]	[11.876825, 10.737563]	[75, 82]	[]	[30438813, 30438820]
504_5742	chr3	5607207	5607607	+	1000	108.0	[8.79676]	[189]	[]	[]	[5607415]	[]
504_5745	chr4	54568187	54568587	+	1000	108.0	[]	[]	[8.79676, 11.876825]	[114, 182]	[]	[54568358, 54568426]
504_5747	chr6	14738529	14738929	+	1000	108.0	[]	[]	[12.247973]	[105]	[]	[14738710]
504_5750	chr6	139518175	139518575	+	1000	108.0	[11.876825, 11.876825]	[125, 149]	[]	[]	[139518399, 139518423]	[]
504_5751	chr7	73357860	73358260	+	1000	108.0	[5.7237425]	[141]	[11.876825]	[165]	[73358063]	[73358087]
504_5752	chr7	133883980	133884380	+	1000	108.0	[11.876825]	[115]	[5.9149733]	[153]	[133884176]	[133884214]
504_5753	chr8	48466628	48467028	+	1000	108.0	[]	[]	[11.108711]	[71]	[]	[48466796]
504_5754	chr9	132789718	132790118	+	1000	108.0	[]	[]	[12.247973]	[191]	[]	[132789926]
504_5755	chr1	116881838	116882238	+	1000	107.5	[]	[]	[12.247973]	[189]	[]	[116882080]
504_576	chr6	79544855	79545255	+	1000	366.0	[12.247973]	[123]	[]	[]	[79545060]	[]
504_5762	chr11	87037721	87038121	+	1000	107.5	[]	[]	[12.247973]	[138]	[]	[87037919]
504_5764	chr12	89390854	89391254	+	1000	107.5	[11.876825, 6.0948906]	[90, 141]	[]	[]	[89391030, 89391081]	[]
504_5766	chr15	72141683	72142083	+	1000	107.5	[12.247973]	[90]	[]	[]	[72141862]	[]
504_5767	chr16	56885738	56886138	+	1000	107.5	[8.580908, 8.580908]	[108, 157]	[5.7237425]	[171]	[56885913, 56885962]	[56885976]
504_5768	chr16	90169931	90170331	+	1000	107.5	[11.876825, 11.876825, 11.876825]	[104, 153, 202]	[]	[]	[90170084, 90170133, 90170182]	[]
504_5769	chr17	56863954	56864354	+	1000	107.5	[]	[]	[7.6574984, 7.6574984]	[138, 154]	[]	[56864182, 56864198]
504_577	chr7	150787542	150787942	+	1000	366.0	[12.247973]	[83]	[]	[]	[150787722]	[]
504_5770	chr18	8913721	8914121	+	1000	107.5	[]	[]	[11.108711]	[301]	[]	[8913934]
504_5771	chr19	8022320	8022720	+	1000	107.5	[7.441646]	[152]	[]	[]	[8022522]	[]
504_5772	chr19	44113171	44113571	+	1000	107.5	[5.7237425]	[82]	[]	[]	[44113352]	[]
504_5773	chr2	10275460	10275860	+	1000	107.5	[11.876825]	[95]	[]	[]	[10275638]	[]
504_5774	chr2	23380734	23381134	+	1000	107.5	[]	[]	[11.876825]	[70]	[]	[23380896]
504_5775	chr2	43184203	43184603	+	1000	107.5	[]	[]	[11.876825, 11.876825]	[147, 177]	[]	[43184418, 43184448]
504_5776	chr2	47119960	47120360	+	1000	107.5	[12.247973, 11.876825]	[55, 63]	[]	[]	[47120115, 47120123]	[]
504_5777	chr2	131812591	131812991	+	1000	107.5	[]	[]	[11.108711, 12.247973, 7.6574984, 11.108711, 11.108711]	[103, 109, 115, 136, 156]	[]	[131812746, 131812752, 131812758, 131812779, 131812799]
504_578	chr1	18807271	18807671	+	1000	365.5	[]	[]	[11.876825]	[129]	[]	[18807498]
504_5782	chr20	1633480	1633880	+	1000	107.5	[]	[]	[8.79676, 7.6574984]	[139, 150]	[]	[1633679, 1633690]
504_5785	chr3	51983315	51983715	+	1000	107.5	[]	[]	[6.0331016, 6.0331016]	[107, 119]	[]	[51983495, 51983507]
504_5786	chr3	193788124	193788524	+	1000	107.5	[10.737563]	[142]	[]	[]	[193788351]	[]
504_5788	chr5	43437096	43437496	+	1000	107.5	[7.6574984, 11.108711, 10.737563, 11.876825]	[62, 69, 126, 134]	[]	[]	[43437249, 43437256, 43437313, 43437321]	[]
504_579	chr11	62889852	62890252	+	1000	365.5	[]	[]	[12.247973]	[150]	[]	[62890010]
504_5791	chr7	156866748	156867148	+	1000	107.5	[]	[]	[11.876825]	[153]	[]	[156866971]
504_5794	chr9	125473207	125473607	+	1000	107.5	[]	[]	[12.247973]	[103]	[]	[125473373]
504_5796	chr9	129145866	129146266	+	1000	107.5	[]	[]	[12.247973, 10.737563]	[194, 201]	[]	[129146070, 129146077]
504_5798	chr9	130768385	130768785	+	1000	107.5	[]	[]	[11.108711]	[237]	[]	[130768628]
504_58	chr20	36183140	36183540	+	1000	680.5	[12.247973]	[99]	[]	[]	[36183332]	[]
504_580	chr12	93314480	93314880	+	1000	365.5	[]	[]	[12.247973]	[100]	[]	[93314674]
504_5801	chr1	193111579	193111979	+	1000	107.0	[]	[]	[6.4042497]	[165]	[]	[193111803]
504_5802	chr11	71448754	71449154	+	1000	107.0	[]	[]	[7.441646]	[212]	[]	[71448935]
504_5803	chr11	73983294	73983694	+	1000	107.0	[]	[]	[11.876825]	[268]	[]	[73983536]
504_5805	chr14	93036147	93036547	+	1000	107.0	[12.247973]	[75]	[]	[]	[93036322]	[]
504_5806	chr15	40909698	40910098	+	1000	107.0	[]	[]	[12.247973, 10.737563]	[123, 130]	[]	[40909906, 40909913]
504_5807	chr16	27243062	27243462	+	1000	107.0	[11.876825]	[177]	[6.0948906]	[109]	[27243308]	[27243240]
504_581	chr7	158858226	158858626	+	1000	365.5	[11.108711, 10.737563]	[110, 119]	[]	[]	[158858416, 158858425]	[]
504_5810	chr19	19597880	19598280	+	1000	107.0	[12.247973]	[61]	[]	[]	[19598035]	[]
504_5813	chr21	29613800	29614200	+	938	107.0	[10.737563, 8.79676]	[165, 183]	[]	[]	[29614019, 29614037]	[]
504_5816	chr22	22565977	22566377	+	1000	107.0	[10.737563]	[119]	[]	[]	[22566192]	[]
504_5817	chr22	45169955	45170355	+	1000	107.0	[]	[]	[12.247973]	[121]	[]	[45170132]
504_5819	chr3	14408228	14408628	+	1000	107.0	[]	[]	[11.876825]	[92]	[]	[14408397]
504_582	chr22	21755795	21756195	+	1000	365.0	[]	[]	[11.876825]	[111]	[]	[21755979]
504_5820	chr3	184742289	184742689	+	1000	107.0	[]	[]	[7.6574984]	[156]	[]	[184742500]
504_5821	chr5	138538886	138539286	+	1000	107.0	[]	[]	[12.247973]	[143]	[]	[138539060]
504_5823	chr7	4683382	4683782	+	1000	107.0	[8.580908, 11.108711]	[167, 201]	[8.580908]	[216]	[4683571, 4683605]	[4683620]
504_5829	chr1	58754846	58755246	+	1000	106.5	[10.737563]	[189]	[]	[]	[58755077]	[]
504_583	chr3	45464419	45464819	+	1000	364.5	[]	[]	[11.108711, 11.876825]	[112, 130]	[]	[45464618, 45464636]
504_5832	chr1	208226496	208226896	+	1000	106.5	[6.4042497]	[192]	[]	[]	[208226695]	[]
504_5835	chr11	116990183	116990583	+	1000	106.5	[12.247973]	[144]	[]	[]	[116990407]	[]
504_5837	chr12	32258424	32258824	+	1000	106.5	[12.247973]	[128]	[]	[]	[32258649]	[]
504_5838	chr14	29650637	29651037	+	1000	106.5	[]	[]	[12.247973]	[89]	[]	[29650804]
504_5839	chr16	21520047	21520447	+	1000	106.5	[11.108711]	[124]	[]	[]	[21520229]	[]
504_584	chr7	99833254	99833654	+	1000	364.5	[]	[]	[12.247973]	[127]	[]	[99833460]
504_5841	chr17	2401201	2401601	+	1000	106.5	[7.441646]	[250]	[]	[]	[2401448]	[]
504_5842	chr17	82230811	82231211	+	953	106.5	[]	[]	[10.737563]	[195]	[]	[82231030]
504_5843	chr19	8240367	8240767	+	1000	106.5	[]	[]	[10.737563]	[87]	[]	[8240530]
504_5845	chr19	38851134	38851534	+	1000	106.5	[10.737563]	[158]	[]	[]	[38851359]	[]
504_5846	chr19	39258287	39258687	+	1000	106.5	[12.247973]	[107]	[]	[]	[39258478]	[]
504_5847	chr2	677527	677927	+	1000	106.5	[11.108711]	[185]	[]	[]	[677709]	[]
504_5848	chr2	103525750	103526150	+	1000	106.5	[11.108711]	[157]	[]	[]	[103525968]	[]
504_5849	chr20	29884338	29884738	+	1000	106.5	[6.0948906]	[158]	[]	[]	[29884583]	[]
504_585	chr22	35742334	35742734	+	1000	364.0	[12.247973]	[139]	[]	[]	[35742565]	[]
504_5850	chr20	45373522	45373922	+	1000	106.5	[]	[]	[12.247973]	[212]	[]	[45373758]
504_5856	chr4	3079364	3079764	+	1000	106.5	[11.876825]	[269]	[]	[]	[3079606]	[]
504_5858	chr4	153799696	153800096	+	1000	106.5	[]	[]	[12.247973]	[101]	[]	[153799890]
504_5859	chr4	159151208	159151608	+	1000	106.5	[]	[]	[7.6574984]	[194]	[]	[159151375]
504_586	chr4	143513438	143513838	+	1000	364.0	[]	[]	[11.876825, 7.441646]	[128, 137]	[]	[143513638, 143513647]
504_5861	chr5	173736930	173737330	+	1000	106.5	[12.247973]	[156]	[7.6574984]	[200]	[173737135]	[173737179]
504_5864	chr6	36320358	36320758	+	1000	106.5	[]	[]	[11.876825]	[156]	[]	[36320603]
504_5866	chr6	112947496	112947896	+	1000	106.5	[]	[]	[11.876825]	[90]	[]	[112947675]
504_5867	chr7	88233853	88234253	+	1000	106.5	[]	[]	[11.876825]	[127]	[]	[88234058]
504_5869	chr7	130903528	130903928	+	1000	106.5	[8.79676]	[192]	[8.580908]	[154]	[130903772]	[130903734]
504_587	chr7	66920958	66921358	+	1000	363.0	[11.876825]	[132]	[]	[]	[66921178]	[]
504_5870	chr8	144804911	144805311	+	1000	106.5	[12.247973]	[227]	[]	[]	[144805140]	[]
504_5872	chr1	22285538	22285938	+	1000	106.0	[]	[]	[11.876825, 11.108711]	[71, 106]	[]	[22285697, 22285732]
504_5875	chr10	50577828	50578228	+	1000	106.0	[12.247973]	[241]	[]	[]	[50578076]	[]
504_5877	chr12	75944585	75944985	+	1000	106.0	[6.0948906]	[96]	[12.247973]	[163]	[75944768]	[75944835]
504_5878	chr12	121709933	121710333	+	1000	106.0	[11.876825]	[243]	[]	[]	[121710182]	[]
504_5879	chr14	96808873	96809273	+	1000	106.0	[10.737563]	[85]	[]	[]	[96809031]	[]
504_588	chr14	68295366	68295766	+	1000	362.0	[]	[]	[12.247973]	[82]	[]	[68295533]
504_5880	chr15	51286601	51287001	+	1000	106.0	[]	[]	[10.737563]	[227]	[]	[51286851]
504_5881	chr15	55288111	55288511	+	1000	106.0	[11.876825]	[106]	[]	[]	[55288305]	[]
504_5882	chr15	60423925	60424325	+	1000	106.0	[12.247973]	[136]	[]	[]	[60424160]	[]
504_5884	chr17	80178172	80178572	+	1000	106.0	[10.737563]	[127]	[]	[]	[80178357]	[]
504_5886	chr20	4129262	4129662	+	1000	106.0	[]	[]	[8.79676]	[124]	[]	[4129477]
504_5887	chr20	5625021	5625421	+	1000	106.0	[12.247973]	[85]	[]	[]	[5625200]	[]
504_5889	chr22	21098155	21098555	+	1000	106.0	[11.108711]	[174]	[]	[]	[21098310]	[]
504_5891	chr22	29072520	29072920	+	1000	106.0	[7.6574984, 10.737563]	[152, 181]	[]	[]	[29072673, 29072702]	[]
504_5892	chr3	60304093	60304493	+	1000	106.0	[10.737563]	[73]	[]	[]	[60304244]	[]
504_5894	chr3	158200947	158201347	+	1000	106.0	[]	[]	[12.247973]	[119]	[]	[158201136]
504_5895	chr3	183222648	183223048	+	1000	106.0	[12.247973]	[119]	[]	[]	[183222850]	[]
504_5897	chr6	7693772	7694172	+	1000	106.0	[]	[]	[11.876825]	[92]	[]	[7693935]
504_5898	chr6	35259225	35259625	+	1000	106.0	[]	[]	[7.441646]	[119]	[]	[35259442]
504_59	chr2	68135456	68135856	+	1000	676.5	[]	[]	[12.247973]	[125]	[]	[68135658]
504_590	chr19	51507763	51508163	+	1000	361.5	[12.247973]	[145]	[]	[]	[51507989]	[]
504_5901	chr7	16562843	16563243	+	1000	106.0	[]	[]	[12.247973, 7.441646]	[100, 119]	[]	[16563001, 16563020]
504_5902	chr8	42412417	42412817	+	1000	106.0	[11.108711]	[160]	[11.876825]	[115]	[42412654]	[42412609]
504_5905	chrX	44314163	44314563	+	1000	106.0	[12.247973]	[229]	[]	[]	[44314366]	[]
504_5906	chr1	136546	136946	+	1000	105.5	[]	[]	[11.876825, 11.876825]	[66, 114]	[]	[136705, 136753]
504_5907	chr1	6045153	6045553	+	1000	105.5	[10.737563]	[110]	[11.108711, 11.108711]	[102, 117]	[6045335]	[6045327, 6045342]
504_5909	chr1	62338350	62338750	+	1000	105.5	[5.7237425]	[164]	[6.4042497]	[138]	[62338582]	[62338556]
504_591	chr1	99599736	99600136	+	1000	361.0	[10.737563, 7.6574984]	[106, 116]	[]	[]	[99599931, 99599941]	[]
504_5911	chr1	157325231	157325631	+	1000	105.5	[]	[]	[8.580908]	[174]	[]	[157325479]
504_5914	chr11	3515790	3516190	+	1000	105.5	[10.737563]	[147]	[8.79676, 11.876825]	[131, 140]	[3516028]	[3516012, 3516021]
504_5915	chr11	20357143	20357543	+	1000	105.5	[11.876825]	[195]	[11.876825]	[131]	[20357379]	[20357315]
504_5917	chr11	65371157	65371557	+	1000	105.5	[5.7237425]	[176]	[]	[]	[65371338]	[]
504_5918	chr11	67436519	67436919	+	1000	105.5	[]	[]	[12.247973]	[109]	[]	[67436713]
504_5919	chr11	68974697	68975097	+	1000	105.5	[]	[]	[11.876825]	[125]	[]	[68974898]
504_5921	chr12	131351549	131351949	+	1000	105.5	[]	[]	[8.580908, 7.6574984, 8.79676]	[125, 137, 169]	[]	[131351702, 131351714, 131351746]
504_5922	chr14	77416086	77416486	+	1000	105.5	[11.108711, 12.247973]	[84, 108]	[]	[]	[77416264, 77416288]	[]
504_5923	chr15	44297205	44297605	+	1000	105.5	[]	[]	[7.6574984]	[240]	[]	[44297403]
504_5925	chr16	1378937	1379337	+	1000	105.5	[10.737563]	[173]	[]	[]	[1379141]	[]
504_5928	chr17	81133337	81133737	+	1000	105.5	[]	[]	[11.876825, 10.737563]	[103, 127]	[]	[81133520, 81133544]
504_5929	chr19	3034683	3035083	+	1000	105.5	[11.108711, 11.108711]	[104, 114]	[]	[]	[3034880, 3034890]	[]
504_593	chr17	27570179	27570579	+	1000	360.5	[]	[]	[11.876825]	[107]	[]	[27570384]
504_5932	chr2	120912673	120913073	+	1000	105.5	[11.876825]	[139]	[]	[]	[120912867]	[]
504_5933	chr2	239294627	239295027	+	1000	105.5	[11.108711, 8.580908]	[95, 115]	[]	[]	[239294810, 239294830]	[]
504_5934	chr20	29875291	29875691	+	1000	105.5	[8.79676, 10.737563]	[140, 147]	[]	[]	[29875524, 29875531]	[]
504_5936	chr20	49535086	49535486	+	694	105.5	[]	[]	[8.580908]	[139]	[]	[49535325]
504_5938	chr22	23290148	23290548	+	1000	105.5	[]	[]	[11.876825]	[116]	[]	[23290315]
504_5939	chr3	14371837	14372237	+	1000	105.5	[]	[]	[8.580908]	[109]	[]	[14372030]
504_594	chr18	45666490	45666890	+	1000	360.0	[]	[]	[12.247973, 12.247973]	[92, 98]	[]	[45666652, 45666658]
504_5940	chr3	38317120	38317520	+	1000	105.5	[12.247973, 11.876825]	[136, 143]	[]	[]	[38317327, 38317334]	[]
504_5941	chr3	73255453	73255853	+	1000	105.5	[8.580908]	[108]	[11.876825]	[120]	[73255625]	[73255637]
504_5942	chr4	54571246	54571646	+	1000	105.5	[]	[]	[5.7237425]	[220]	[]	[54571489]
504_5944	chr6	7537790	7538190	+	1000	105.5	[8.79676]	[169]	[12.247973]	[163]	[7538024]	[7538018]
504_5945	chr6	36673177	36673577	+	1000	105.5	[12.247973]	[98]	[]	[]	[36673361]	[]
504_5946	chr6	169916242	169916642	+	1000	105.5	[8.580908]	[141]	[]	[]	[169916420]	[]
504_5947	chr7	151010926	151011326	+	1000	105.5	[8.79676]	[224]	[]	[]	[151011119]	[]
504_5948	chr8	22368008	22368408	+	1000	105.5	[]	[]	[8.580908, 11.108711]	[323, 328]	[]	[22368244, 22368249]
504_5949	chr8	77000156	77000556	+	1000	105.5	[7.441646]	[181]	[]	[]	[77000342]	[]
504_595	chr21	43591668	43592068	+	1000	360.0	[8.79676, 8.79676, 8.580908]	[114, 134, 142]	[]	[]	[43591869, 43591889, 43591897]	[]
504_5953	chr9	76456290	76456690	+	1000	105.5	[]	[]	[12.247973]	[156]	[]	[76456541]
504_5956	chr1	35769993	35770393	+	1000	105.0	[]	[]	[12.247973]	[131]	[]	[35770207]
504_5957	chr1	180131526	180131926	+	1000	105.0	[]	[]	[11.876825]	[135]	[]	[180131730]
504_5958	chr1	242033322	242033722	+	1000	105.0	[10.737563, 10.737563]	[86, 96]	[]	[]	[242033496, 242033506]	[]
504_5959	chr10	61896926	61897326	+	1000	105.0	[]	[]	[5.7237425, 7.441646]	[99, 127]	[]	[61897119, 61897147]
504_596	chr5	78915149	78915549	+	1000	359.5	[]	[]	[12.247973]	[79]	[]	[78915318]
504_5960	chr10	74231337	74231737	+	1000	105.0	[]	[]	[12.247973]	[121]	[]	[74231552]
504_5963	chr11	12853507	12853907	+	1000	105.0	[]	[]	[10.737563]	[97]	[]	[12853700]
504_5964	chr11	87190949	87191349	+	1000	105.0	[]	[]	[11.876825]	[80]	[]	[87191116]
504_5966	chr14	20578963	20579363	+	1000	105.0	[11.108711]	[95]	[]	[]	[20579143]	[]
504_5967	chr14	99572424	99572824	+	1000	105.0	[]	[]	[8.580908]	[152]	[]	[99572654]
504_5969	chr16	68760802	68761202	+	1000	105.0	[8.79676]	[135]	[]	[]	[68761014]	[]
504_5971	chr19	45455834	45456234	+	1000	105.0	[10.737563]	[244]	[10.737563]	[185]	[45456085]	[45456026]
504_5972	chr20	38962288	38962688	+	1000	105.0	[]	[]	[11.876825]	[169]	[]	[38962506]
504_5976	chr3	146507279	146507679	+	1000	105.0	[11.876825]	[127]	[]	[]	[146507499]	[]
504_598	chr7	116610131	116610531	+	1000	359.5	[7.6574984]	[85]	[8.580908]	[92]	[116610294]	[116610301]
504_5983	chr8	93873879	93874279	+	1000	105.0	[]	[]	[11.876825]	[160]	[]	[93874122]
504_5986	chr1	201172971	201173371	+	1000	104.5	[]	[]	[11.876825]	[61]	[]	[201173132]
504_5987	chr1	207746378	207746778	+	1000	104.5	[5.7237425]	[103]	[]	[]	[207746560]	[]
504_5989	chr10	3048665	3049065	+	1000	104.5	[]	[]	[6.4042497]	[171]	[]	[3048891]
504_599	chr16	11100406	11100806	+	1000	359.0	[]	[]	[11.876825, 11.108711]	[100, 147]	[]	[11100599, 11100646]
504_5992	chr10	93702458	93702858	+	1000	104.5	[]	[]	[6.4042497]	[104]	[]	[93702645]
504_5993	chr11	17354478	17354878	+	1000	104.5	[8.79676]	[143]	[11.108711]	[124]	[17354716]	[17354697]
504_5997	chr12	50933328	50933728	+	1000	104.5	[11.108711]	[131]	[]	[]	[50933543]	[]
504_5998	chr12	75954048	75954448	+	1000	104.5	[]	[]	[11.876825]	[206]	[]	[75954279]
504_5999	chr12	124681377	124681777	+	1000	104.5	[]	[]	[7.441646]	[106]	[]	[124681558]
504_6	chr9	130854078	130854478	+	1000	853.0	[]	[]	[8.79676]	[161]	[]	[130854299]
504_60	chr17	59365481	59365881	+	1000	675.5	[]	[]	[8.580908, 7.6574984]	[118, 126]	[]	[59365695, 59365703]
504_6000	chr13	42174310	42174710	+	1000	104.5	[12.247973]	[280]	[]	[]	[42174537]	[]
504_6003	chr16	18560399	18560799	+	1000	104.5	[]	[]	[11.876825, 11.876825]	[113, 120]	[]	[18560597, 18560604]
504_6004	chr17	4987569	4987969	+	1000	104.5	[10.737563]	[186]	[]	[]	[4987738]	[]
504_6005	chr17	46742865	46743265	+	1000	104.5	[]	[]	[11.876825]	[142]	[]	[46743103]
504_6009	chr19	10289286	10289686	+	747	104.5	[10.737563]	[196]	[7.441646]	[162]	[10289474]	[10289440]
504_601	chr3	46400173	46400573	+	1000	359.0	[11.876825]	[108]	[]	[]	[46400371]	[]
504_6010	chr19	13143155	13143555	+	1000	104.5	[11.876825]	[110]	[]	[]	[13143360]	[]
504_6011	chr19	14139902	14140302	+	1000	104.5	[]	[]	[11.876825]	[112]	[]	[14140080]
504_6013	chr2	175935616	175936016	+	1000	104.5	[]	[]	[12.247973]	[196]	[]	[175935847]
504_6015	chr2	226838207	226838607	+	1000	104.5	[8.79676]	[119]	[]	[]	[226838409]	[]
504_6016	chr20	64286617	64287017	+	1000	104.5	[11.108711, 11.108711, 11.108711, 11.108711, 11.108711, 11.108711]	[119, 125, 131, 137, 143, 156]	[]	[]	[64286828, 64286834, 64286840, 64286846, 64286852, 64286865]	[]
504_6017	chr21	35507068	35507468	+	1000	104.5	[]	[]	[11.876825]	[137]	[]	[35507272]
504_6019	chr3	14538464	14538864	+	1000	104.5	[11.876825]	[142]	[8.580908]	[96]	[14538688]	[14538642]
504_602	chr7	77122160	77122560	+	1000	359.0	[]	[]	[8.580908]	[74]	[]	[77122332]
504_6020	chr3	17339285	17339685	+	1000	104.5	[]	[]	[7.6574984]	[115]	[]	[17339466]
504_6021	chr3	178319044	178319444	+	838	104.5	[]	[]	[12.247973]	[131]	[]	[178319263]
504_6022	chr3	196842949	196843349	+	1000	104.5	[]	[]	[8.580908, 11.876825]	[110, 127]	[]	[196843100, 196843117]
504_6023	chr4	76090194	76090594	+	1000	104.5	[]	[]	[8.79676]	[194]	[]	[76090424]
504_6027	chr6	34197681	34198081	+	1000	104.5	[6.0948906]	[160]	[12.247973]	[137]	[34197920]	[34197897]
504_6031	chr7	67359972	67360372	+	1000	104.5	[11.876825, 8.580908]	[110, 127]	[]	[]	[67360170, 67360187]	[]
504_6032	chr8	61728578	61728978	+	1000	104.5	[11.876825, 12.247973]	[233, 240]	[]	[]	[61728820, 61728827]	[]
504_6033	chr8	115658152	115658552	+	873	104.5	[10.737563]	[157]	[10.737563]	[111]	[115658373]	[115658327]
504_6034	chr8	129053062	129053462	+	1000	104.5	[]	[]	[8.580908]	[164]	[]	[129053282]
504_6035	chr9	36903747	36904147	+	1000	104.5	[11.876825]	[118]	[]	[]	[36903945]	[]
504_6037	chrX	152177003	152177403	+	1000	104.5	[7.441646]	[212]	[]	[]	[152177237]	[]
504_6039	chr1	37860298	37860698	+	1000	104.0	[10.737563, 8.580908]	[140, 154]	[]	[]	[37860524, 37860538]	[]
504_604	chr13	97259948	97260348	+	1000	358.5	[]	[]	[11.876825]	[135]	[]	[97260163]
504_6041	chr1	52075693	52076093	+	1000	104.0	[]	[]	[11.876825]	[167]	[]	[52075892]
504_6043	chr1	67437955	67438355	+	1000	104.0	[8.79676, 11.108711]	[107, 132]	[]	[]	[67438141, 67438166]	[]
504_6045	chr1	193568472	193568872	+	1000	104.0	[7.6574984]	[169]	[10.737563]	[155]	[193568642]	[193568628]
504_6046	chr1	219121041	219121441	+	777	104.0	[]	[]	[8.580908]	[141]	[]	[219121201]
504_6047	chr10	68720898	68721298	+	1000	104.0	[5.7237425, 5.9149733]	[276, 300]	[]	[]	[68721122, 68721146]	[]
504_6049	chr11	236379	236779	+	1000	104.0	[11.876825]	[119]	[]	[]	[236572]	[]
504_6050	chr12	106774176	106774576	+	1000	104.0	[11.108711]	[275]	[]	[]	[106774357]	[]
504_6052	chr13	22040781	22041181	+	1000	104.0	[]	[]	[8.580908]	[215]	[]	[22041029]
504_6056	chr15	50003723	50004123	+	1000	104.0	[5.7237425]	[107]	[7.6574984, 10.737563]	[131, 151]	[50003918]	[50003942, 50003962]
504_6057	chr15	63226851	63227251	+	1000	104.0	[11.876825]	[103]	[]	[]	[63227024]	[]
504_606	chr2	118738987	118739387	+	1000	358.5	[11.876825]	[92]	[11.108711]	[83]	[118739166]	[118739157]
504_6061	chr18	32018204	32018604	+	1000	104.0	[8.79676, 8.79676]	[67, 74]	[]	[]	[32018364, 32018371]	[]
504_6062	chr2	105477165	105477565	+	950	104.0	[]	[]	[11.876825]	[158]	[]	[105477365]
504_6067	chr3	136835081	136835481	+	1000	104.0	[]	[]	[12.247973]	[117]	[]	[136835275]
504_6068	chr3	169109472	169109872	+	1000	104.0	[]	[]	[12.247973]	[82]	[]	[169109643]
504_607	chr3	196620165	196620565	+	1000	358.0	[8.580908]	[116]	[10.737563]	[110]	[196620378]	[196620372]
504_6071	chr6	33171052	33171452	+	1000	104.0	[11.876825, 12.247973]	[99, 112]	[]	[]	[33171240, 33171253]	[]
504_6072	chr6	124977495	124977895	+	1000	104.0	[12.247973]	[66]	[8.580908]	[110]	[124977649]	[124977693]
504_6076	chr9	93060885	93061285	+	1000	104.0	[8.580908]	[123]	[]	[]	[93061097]	[]
504_6077	chr9	94726497	94726897	+	1000	104.0	[]	[]	[7.441646]	[145]	[]	[94726726]
504_6079	chrX	120021936	120022336	+	1000	104.0	[8.79676]	[171]	[]	[]	[120022145]	[]
504_608	chr1	46527860	46528260	+	1000	357.5	[12.247973]	[130]	[8.79676]	[174]	[46528040]	[46528084]
