#PeakID(python identify_motif.py ./ENCODE_processed_files/MYC_idr.fa MYC --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
640_4131	chr16	15574092	15574492	+	1000	139.0	[8.334265, 9.859796]	[96, 115]	[7.5613456, 12.820818]	[97, 116]	[15574282, 15574301]	[15574283, 15574302]
640_41312	chr3	111667943	111668343	+	600	24.0	[9.859796]	[105]	[12.820818]	[106]	[111668137]	[111668138]
640_41314	chr3	112759209	112759609	+	563	24.0	[7.5613456, 9.081068]	[111, 128]	[]	[]	[112759417, 112759434]	[]
640_41322	chr3	136958876	136959276	+	615	24.0	[]	[]	[9.081068]	[154]	[]	[136959121]
640_41328	chr3	142844335	142844735	+	581	24.0	[7.3538165]	[69]	[7.3538165]	[129]	[142844495]	[142844555]
640_4133	chr16	50279122	50279522	+	1000	139.0	[12.820818]	[87]	[9.3206]	[88]	[50279301]	[50279302]
640_41330	chr3	151903550	151903950	+	623	24.0	[7.3805842]	[159]	[7.981569]	[160]	[151903794]	[151903795]
640_41339	chr3	185341858	185342258	+	596	24.0	[12.820818, 9.081068]	[125, 160]	[9.3206]	[126]	[185342063, 185342098]	[185342064]
640_41344	chr3	193968331	193968731	+	565	24.0	[8.415787]	[171]	[9.081068]	[172]	[193968575]	[193968576]
640_41345	chr3	195028763	195029163	+	596	24.0	[]	[]	[9.081068]	[158]	[]	[195028996]
640_4135	chr16	71289253	71289653	+	1000	139.0	[9.3206]	[90]	[9.957076]	[91]	[71289442]	[71289443]
640_41350	chr4	2394550	2394950	+	623	24.0	[9.957076]	[171]	[9.859796]	[172]	[2394746]	[2394747]
640_4136	chr17	7296296	7296696	+	1000	139.0	[12.820818]	[105]	[9.957076]	[106]	[7296472]	[7296473]
640_41361	chr4	74321582	74321982	+	619	24.0	[]	[]	[9.081068]	[107]	[]	[74321785]
640_41363	chr4	75915954	75916354	+	594	24.0	[]	[]	[8.334265]	[105]	[]	[75916151]
640_41364	chr4	76233089	76233489	+	551	24.0	[9.081068]	[90]	[]	[]	[76233268]	[]
640_41369	chr4	106314909	106315309	+	597	24.0	[7.981569]	[130]	[]	[]	[106315110]	[]
640_41377	chr4	152683886	152684286	+	599	24.0	[9.859796]	[101]	[12.820818]	[102]	[152684059]	[152684060]
640_41380	chr5	3114423	3114823	+	600	24.0	[12.820818]	[137]	[12.820818]	[138]	[3114641]	[3114642]
640_41396	chr5	94041152	94041552	+	648	24.0	[12.820818]	[117]	[12.820818]	[118]	[94041367]	[94041368]
640_41404	chr5	131186558	131186958	+	579	24.0	[]	[]	[8.334265]	[57]	[]	[131186710]
640_41411	chr5	139844375	139844775	+	550	24.0	[8.334265]	[143]	[7.5613456]	[144]	[139844581]	[139844582]
640_41417	chr5	154968925	154969325	+	621	24.0	[9.081068]	[110]	[]	[]	[154969133]	[]
640_41419	chr5	173659412	173659812	+	636	24.0	[12.820818, 12.820818]	[96, 130]	[12.820818, 9.3206]	[97, 131]	[173659607, 173659641]	[173659608, 173659642]
640_4142	chr19	15379892	15380292	+	1000	139.0	[8.344066]	[111]	[8.415534, 7.3984704]	[112, 143]	[15380091]	[15380092, 15380123]
640_41421	chr5	173909203	173909603	+	587	24.0	[7.981569]	[154]	[]	[]	[173909449]	[]
640_41422	chr5	175480318	175480718	+	556	24.0	[8.415787]	[97]	[9.081068]	[98]	[175480493]	[175480494]
640_41425	chr5	178668555	178668955	+	603	24.0	[]	[]	[8.415787]	[102]	[]	[178668756]
640_4143	chr19	34172079	34172479	+	1000	139.0	[7.3805842]	[90]	[7.981569, 8.415534]	[91, 125]	[34172262]	[34172263, 34172297]
640_41434	chr6	7921494	7921894	+	585	24.0	[9.3206]	[151]	[9.859796]	[152]	[7921684]	[7921685]
640_41438	chr6	13612936	13613336	+	611	24.0	[12.820818]	[158]	[12.820818]	[159]	[13613186]	[13613187]
640_4144	chr2	38523735	38524135	+	1000	139.0	[9.957076]	[127]	[12.820818]	[128]	[38523958]	[38523959]
640_41440	chr6	14474930	14475330	+	567	24.0	[]	[]	[7.5613456]	[135]	[]	[14475151]
640_41453	chr6	33822572	33822972	+	606	24.0	[9.081068]	[86]	[]	[]	[33822754]	[]
640_41455	chr6	35307099	35307499	+	628	24.0	[9.3206]	[126]	[9.3206]	[127]	[35307312]	[35307313]
640_41459	chr6	36139381	36139781	+	638	24.0	[7.1483927]	[91]	[8.334265]	[124]	[36139570]	[36139603]
640_41461	chr6	39247593	39247993	+	595	24.0	[9.081068]	[119]	[8.415787]	[120]	[39247806]	[39247807]
640_41468	chr6	75345306	75345706	+	590	24.0	[7.3538165]	[226]	[]	[]	[75345556]	[]
640_41469	chr6	75781807	75782207	+	603	24.0	[12.820818]	[105]	[9.859796]	[106]	[75781979]	[75781980]
640_41471	chr6	84551831	84552231	+	600	24.0	[8.415787]	[132]	[9.081068]	[133]	[84552059]	[84552060]
640_41472	chr6	104670820	104671220	+	597	24.0	[]	[]	[9.081068]	[154]	[]	[104671067]
640_41476	chr6	119310357	119310757	+	596	24.0	[]	[]	[7.1483927]	[86]	[]	[119310540]
640_41486	chr6	149233989	149234389	+	569	24.0	[]	[]	[9.081068]	[98]	[]	[149234154]
640_41487	chr6	158938195	158938595	+	602	24.0	[12.820818]	[126]	[8.334265, 12.820818]	[85, 127]	[158938417]	[158938376, 158938418]
640_41499	chr7	26089542	26089942	+	621	24.0	[9.081068]	[183]	[8.415787]	[184]	[26089777]	[26089778]
640_41518	chr7	103994246	103994646	+	595	24.0	[]	[]	[8.415787]	[129]	[]	[103994465]
640_41521	chr7	106582377	106582777	+	603	24.0	[9.081068]	[188]	[]	[]	[106582624]	[]
640_41525	chr7	129853022	129853422	+	619	24.0	[]	[]	[7.5613456]	[142]	[]	[129853178]
640_41529	chr7	139505580	139505980	+	620	24.0	[]	[]	[8.334265, 7.5613456]	[101, 122]	[]	[139505764, 139505785]
640_41542	chr7	157608288	157608688	+	606	24.0	[7.981569]	[129]	[]	[]	[157608505]	[]
640_41546	chr8	8227835	8228235	+	646	24.0	[7.3538165, 9.081068]	[65, 116]	[8.415787]	[117]	[8227999, 8228050]	[8228051]
640_41552	chr8	26659131	26659531	+	572	24.0	[7.3805842]	[90]	[7.981569]	[91]	[26659309]	[26659310]
640_41558	chr8	38135814	38136214	+	544	24.0	[9.957076]	[86]	[12.820818]	[87]	[38135993]	[38135994]
640_41562	chr8	57205629	57206029	+	627	24.0	[]	[]	[8.344066]	[130]	[]	[57205825]
640_41563	chr8	57978243	57978643	+	595	24.0	[12.820818]	[133]	[12.820818]	[134]	[57978473]	[57978474]
640_41566	chr8	90643072	90643472	+	568	24.0	[9.859796]	[187]	[9.859796]	[188]	[90643288]	[90643289]
640_41574	chr8	104319631	104320031	+	609	24.0	[]	[]	[9.081068]	[145]	[]	[104319865]
640_41591	chr9	71955229	71955629	+	635	24.0	[9.081068]	[92]	[]	[]	[71955412]	[]
640_41599	chr9	113581891	113582291	+	594	24.0	[9.859796]	[127]	[9.859796]	[128]	[113582090]	[113582091]
640_41602	chr9	121498170	121498570	+	557	24.0	[8.415787]	[78]	[]	[]	[121498334]	[]
640_41603	chr9	122944248	122944648	+	588	24.0	[]	[]	[7.5613456]	[166]	[]	[122944453]
640_41604	chr9	125067263	125067663	+	569	24.0	[9.081068, 12.820818]	[84, 114]	[9.3206]	[115]	[125067427, 125067457]	[125067458]
640_41605	chr9	128082187	128082587	+	637	24.0	[]	[]	[8.334265]	[111]	[]	[128082377]
640_41606	chr9	128311441	128311841	+	626	24.0	[9.3206]	[54]	[12.820818]	[55]	[128311593]	[128311594]
640_41609	chr9	129702332	129702732	+	603	24.0	[12.820818]	[203]	[9.957076]	[204]	[129702582]	[129702583]
640_4161	chr4	185115903	185116303	+	1000	139.0	[8.415787, 9.081068]	[87, 154]	[9.081068]	[88]	[185116086, 185116153]	[185116087]
640_41618	chrX	323695	324095	+	590	24.0	[7.5613456]	[109]	[8.334265]	[110]	[323901]	[323902]
640_41621	chrX	17919831	17920231	+	558	24.0	[9.957076]	[80]	[9.859796]	[81]	[17920006]	[17920007]
640_41626	chrX	40111771	40112171	+	588	24.0	[]	[]	[9.081068]	[76]	[]	[40111938]
640_41631	chrX	72388604	72389004	+	660	24.0	[9.081068]	[153]	[]	[]	[72388822]	[]
640_41636	chrX	154408365	154408765	+	604	24.0	[9.081068]	[188]	[8.415787]	[189]	[154408597]	[154408598]
640_41643	chr1	9784515	9784915	+	558	23.0	[]	[]	[8.334265]	[122]	[]	[9784728]
640_41647	chr1	19315407	19315807	+	549	23.0	[8.334265]	[204]	[7.5613456]	[205]	[19315620]	[19315621]
640_41653	chr1	28860227	28860627	+	585	23.0	[]	[]	[9.081068]	[91]	[]	[28860412]
640_4166	chr6	155314908	155315308	+	1000	139.0	[12.820818]	[118]	[9.3206]	[119]	[155315116]	[155315117]
640_41678	chr1	117559829	117560229	+	573	23.0	[]	[]	[9.081068]	[106]	[]	[117560028]
640_41679	chr1	143803821	143804221	+	547	23.0	[]	[]	[8.415534]	[174]	[]	[143804069]
640_41684	chr1	151945709	151946109	+	546	23.0	[]	[]	[7.3538165]	[146]	[]	[151945922]
640_41685	chr1	154196982	154197382	+	542	23.0	[7.2921777]	[126]	[]	[]	[154197137]	[]
640_4169	chr8	1823577	1823977	+	1000	139.0	[8.344066, 12.820818]	[55, 109]	[12.820818]	[110]	[1823732, 1823786]	[1823787]
640_41703	chr1	207202397	207202797	+	583	23.0	[9.859796]	[171]	[9.3206]	[172]	[207202633]	[207202634]
640_41705	chr1	211648961	211649361	+	558	23.0	[7.3984704]	[102]	[]	[]	[211649150]	[]
640_41714	chr1	219147698	219148098	+	581	23.0	[]	[]	[7.5613456]	[143]	[]	[219147922]
640_4172	chr9	131057819	131058219	+	1000	139.0	[]	[]	[8.334265]	[108]	[]	[131058019]
640_41726	chr1	236451967	236452367	+	565	23.0	[]	[]	[7.3538165]	[140]	[]	[236452203]
640_41746	chr10	74817087	74817487	+	578	23.0	[9.081068]	[101]	[]	[]	[74817264]	[]
640_41752	chr10	97037271	97037671	+	581	23.0	[]	[]	[7.3984704]	[98]	[]	[97037437]
640_41759	chr11	1744461	1744861	+	560	23.0	[9.081068, 9.859796]	[71, 116]	[8.415787, 12.820818]	[72, 117]	[1744630, 1744675]	[1744631, 1744676]
640_41770	chr11	66112079	66112479	+	546	23.0	[8.415787]	[125]	[9.081068]	[126]	[66112300]	[66112301]
640_41777	chr11	93491251	93491651	+	572	23.0	[7.3984704]	[133]	[]	[]	[93491481]	[]
640_41778	chr11	95154433	95154833	+	597	23.0	[]	[]	[8.334265]	[150]	[]	[95154666]
640_4178	chr1	40863521	40863921	+	1000	138.0	[9.081068]	[130]	[]	[]	[40863744]	[]
640_41780	chr11	108340932	108341332	+	561	23.0	[8.334265]	[135]	[]	[]	[108341158]	[]
640_41781	chr11	108555434	108555834	+	582	23.0	[12.820818, 7.981569]	[138, 157]	[9.859796, 7.3805842]	[139, 158]	[108555631, 108555650]	[108555632, 108555651]
640_41784	chr11	116776383	116776783	+	556	23.0	[]	[]	[7.5613456]	[136]	[]	[116776615]
640_41799	chr12	64671707	64672107	+	573	23.0	[]	[]	[7.3538165]	[60]	[]	[64671861]
640_41805	chr12	92304741	92305141	+	577	23.0	[9.859796]	[62]	[12.820818]	[63]	[92304902]	[92304903]
640_41812	chr12	101829937	101830337	+	557	23.0	[7.5613456]	[90]	[]	[]	[101830113]	[]
640_41815	chr12	109845319	109845719	+	556	23.0	[]	[]	[7.4328523]	[91]	[]	[109845488]
640_41817	chr12	117890132	117890532	+	555	23.0	[8.415787]	[148]	[]	[]	[117890362]	[]
640_41829	chr13	107854893	107855293	+	560	23.0	[8.415787]	[152]	[]	[]	[107855129]	[]
640_4183	chr11	66052080	66052480	+	1000	138.0	[]	[]	[7.2921777]	[151]	[]	[66052292]
640_41831	chr14	50044913	50045313	+	601	23.0	[8.415787]	[121]	[9.081068]	[122]	[50045120]	[50045121]
640_41845	chr15	42059696	42060096	+	563	23.0	[8.334265]	[140]	[7.3538165]	[111]	[42059902]	[42059873]
640_41846	chr15	42066470	42066870	+	601	23.0	[9.3206]	[118]	[9.3206]	[119]	[42066660]	[42066661]
640_41849	chr15	62344907	62345307	+	563	23.0	[8.334265]	[158]	[]	[]	[62345141]	[]
640_41852	chr15	65743663	65744063	+	544	23.0	[]	[]	[8.415787]	[143]	[]	[65743877]
640_41857	chr15	78195615	78196015	+	588	23.0	[8.334265]	[122]	[8.334265]	[105]	[78195831]	[78195814]
640_41858	chr15	78455677	78456077	+	567	23.0	[]	[]	[9.081068]	[138]	[]	[78455911]
640_41860	chr15	92631712	92632112	+	580	23.0	[7.4328523]	[124]	[]	[]	[92631920]	[]
640_41871	chr16	78742467	78742867	+	580	23.0	[]	[]	[9.081068]	[155]	[]	[78742706]
640_41872	chr16	79844408	79844808	+	611	23.0	[]	[]	[9.081068]	[177]	[]	[79844620]
640_41874	chr16	86428732	86429132	+	584	23.0	[9.081068]	[155]	[9.081068]	[100]	[86428965]	[86428910]
640_4188	chr12	122500803	122501203	+	1000	138.0	[]	[]	[7.3984704]	[94]	[]	[122500989]
640_41883	chr17	45954079	45954479	+	553	23.0	[12.820818]	[119]	[12.820818]	[120]	[45954291]	[45954292]
640_41885	chr17	46113124	46113524	+	541	23.0	[12.820818]	[91]	[9.859796]	[92]	[46113305]	[46113306]
640_41894	chr17	67855767	67856167	+	580	23.0	[7.3805842]	[126]	[7.981569]	[127]	[67855985]	[67855986]
640_419	chr10	43407652	43408052	+	1000	345.0	[12.820818]	[145]	[9.3206]	[146]	[43407886]	[43407887]
640_41902	chr18	22302131	22302531	+	570	23.0	[]	[]	[8.415787]	[135]	[]	[22302357]
640_41903	chr18	34864822	34865222	+	560	23.0	[8.415787, 9.081068, 8.415787]	[135, 154, 168]	[]	[]	[34864998, 34865017, 34865031]	[]
640_41904	chr18	46320262	46320662	+	567	23.0	[9.3206]	[140]	[9.957076]	[141]	[46320490]	[46320491]
640_41905	chr18	56117014	56117414	+	563	23.0	[9.3206]	[163]	[12.820818]	[164]	[56117223]	[56117224]
640_41906	chr18	58157962	58158362	+	583	23.0	[]	[]	[9.081068]	[117]	[]	[58158157]
640_41919	chr19	14015375	14015775	+	590	23.0	[]	[]	[9.081068]	[115]	[]	[14015581]
640_41923	chr19	18593298	18593698	+	545	23.0	[12.820818]	[157]	[12.820818]	[158]	[18593530]	[18593531]
640_41931	chr19	45283515	45283915	+	565	23.0	[9.859796]	[118]	[12.820818]	[119]	[45283682]	[45283683]
640_41933	chr19	47562580	47562980	+	592	23.0	[9.957076]	[133]	[9.859796]	[134]	[47562795]	[47562796]
640_41936	chr19	49819024	49819424	+	574	23.0	[7.981569]	[102]	[7.3805842]	[103]	[49819192]	[49819193]
640_41939	chr19	51097357	51097757	+	570	23.0	[7.3538165]	[174]	[]	[]	[51097607]	[]
640_4194	chr15	70439431	70439831	+	1000	138.0	[12.820818]	[121]	[9.3206]	[122]	[70439647]	[70439648]
640_41941	chr19	51779716	51780116	+	597	23.0	[7.5613456]	[123]	[7.1483927]	[203]	[51779868]	[51779948]
640_41946	chr2	15538814	15539214	+	587	23.0	[12.820818]	[100]	[12.820818]	[101]	[15539009]	[15539010]
640_41950	chr2	48178504	48178904	+	563	23.0	[12.820818, 9.081068]	[115, 128]	[12.820818]	[116]	[48178694, 48178707]	[48178695]
640_4196	chr17	4949680	4950080	+	1000	138.0	[9.957076]	[133]	[12.820818]	[134]	[4949890]	[4949891]
640_41960	chr2	121641361	121641761	+	560	23.0	[8.334265]	[165]	[]	[]	[121641593]	[]
640_41961	chr2	121651485	121651885	+	540	23.0	[]	[]	[7.3538165]	[180]	[]	[121651720]
640_41966	chr2	169422133	169422533	+	584	23.0	[]	[]	[7.5613456]	[144]	[]	[169422328]
640_41967	chr2	169551463	169551863	+	573	23.0	[9.957076]	[188]	[9.957076]	[189]	[169551664]	[169551665]
640_41968	chr2	170018172	170018572	+	591	23.0	[9.081068]	[109]	[]	[]	[170018380]	[]
640_41977	chr2	187499916	187500316	+	546	23.0	[]	[]	[8.334265]	[116]	[]	[187500131]
640_41978	chr2	196106509	196106909	+	590	23.0	[9.081068]	[163]	[]	[]	[196106707]	[]
640_41985	chr2	241546724	241547124	+	566	23.0	[8.415787]	[135]	[9.081068]	[136]	[241546901]	[241546902]
640_41986	chr20	3076767	3077167	+	552	23.0	[8.334265]	[141]	[7.5613456]	[142]	[3076992]	[3076993]
640_41989	chr20	16201025	16201425	+	569	23.0	[8.415787]	[117]	[]	[]	[16201239]	[]
640_41990	chr20	19631377	19631777	+	562	23.0	[9.3206]	[119]	[12.820818, 7.981569]	[120, 165]	[19631579]	[19631580, 19631625]
640_42	chr2	171999786	172000186	+	1000	563.0	[12.820818, 8.334265, 7.3984704]	[66, 105, 144]	[9.3206, 8.344066]	[67, 130]	[171999951, 171999990, 172000029]	[171999952, 172000015]
640_4200	chr17	48997099	48997499	+	1000	138.0	[12.820818]	[194]	[12.820818]	[195]	[48997348]	[48997349]
640_42001	chr20	53657679	53658079	+	559	23.0	[8.415787]	[59]	[]	[]	[53657836]	[]
640_42006	chr20	58233874	58234274	+	596	23.0	[]	[]	[7.4328523]	[159]	[]	[58234109]
640_42008	chr20	63909683	63910083	+	553	23.0	[7.981569]	[181]	[7.3805842]	[182]	[63909915]	[63909916]
640_42010	chr21	14744513	14744913	+	576	23.0	[7.3984704]	[109]	[]	[]	[14744695]	[]
640_42024	chr22	20003318	20003718	+	614	23.0	[7.3538165]	[167]	[]	[]	[20003531]	[]
640_42027	chr22	20447692	20448092	+	567	23.0	[9.3206, 9.3206]	[128, 161]	[9.859796, 9.957076]	[129, 162]	[20447887, 20447920]	[20447888, 20447921]
640_42044	chr22	22839780	22840180	+	598	23.0	[8.334265]	[98]	[]	[]	[22839970]	[]
640_42058	chr3	10594910	10595310	+	540	23.0	[7.5613456]	[82]	[]	[]	[10595086]	[]
640_42062	chr3	33940093	33940493	+	584	23.0	[]	[]	[7.3984704, 8.415787]	[127, 160]	[]	[33940303, 33940336]
640_42066	chr3	46386161	46386561	+	556	23.0	[7.5613456]	[112]	[]	[]	[46386329]	[]
640_4207	chr20	64079522	64079922	+	1000	138.0	[8.344066, 12.820818]	[71, 114]	[12.820818]	[115]	[64079692, 64079735]	[64079736]
640_42074	chr3	119320666	119321066	+	564	23.0	[12.820818]	[142]	[9.859796]	[143]	[119320834]	[119320835]
640_42075	chr3	123365755	123366155	+	556	23.0	[]	[]	[9.081068]	[139]	[]	[123365975]
640_42076	chr3	136787425	136787825	+	586	23.0	[7.5613456, 9.957076]	[126, 133]	[8.334265, 12.820818]	[127, 134]	[136787647, 136787654]	[136787648, 136787655]
640_42081	chr3	153072334	153072734	+	543	23.0	[]	[]	[7.1483927]	[143]	[]	[153072540]
640_42087	chr3	183381199	183381599	+	581	23.0	[7.1483927]	[124]	[]	[]	[183381386]	[]
640_42091	chr4	4781769	4782169	+	569	23.0	[8.415787]	[113]	[9.081068]	[114]	[4781967]	[4781968]
640_42098	chr4	39306382	39306782	+	586	23.0	[8.334265]	[110]	[]	[]	[39306588]	[]
640_4210	chr22	19855683	19856083	+	1000	138.0	[7.4328523]	[114]	[]	[]	[19855880]	[]
640_42102	chr4	73450727	73451127	+	558	23.0	[]	[]	[8.415787]	[156]	[]	[73450925]
640_42111	chr4	139099374	139099774	+	545	23.0	[7.5613456]	[109]	[8.334265]	[110]	[139099570]	[139099571]
640_42116	chr5	10579964	10580364	+	567	23.0	[8.415787]	[166]	[]	[]	[10580155]	[]
640_42117	chr5	30040480	30040880	+	593	23.0	[7.5613456]	[130]	[8.334265]	[131]	[30040694]	[30040695]
640_42120	chr5	68426263	68426663	+	566	23.0	[8.415787]	[163]	[8.334265, 9.081068]	[93, 164]	[68426497]	[68426427, 68426498]
640_42124	chr5	104189885	104190285	+	565	23.0	[9.859796]	[94]	[9.957076]	[95]	[104190055]	[104190056]
640_4213	chr3	46393531	46393931	+	1000	138.0	[9.859796]	[108]	[9.957076]	[109]	[46393734]	[46393735]
640_4214	chr3	115783848	115784248	+	1000	138.0	[8.344066]	[98]	[8.415534]	[99]	[115784045]	[115784046]
640_42142	chr5	173920893	173921293	+	550	23.0	[]	[]	[8.415787]	[146]	[]	[173921110]
640_42151	chr6	11771600	11772000	+	547	23.0	[12.820818]	[189]	[9.3206]	[190]	[11771835]	[11771836]
640_42158	chr6	20533584	20533984	+	571	23.0	[]	[]	[9.081068]	[141]	[]	[20533798]
640_42160	chr6	22046323	22046723	+	553	23.0	[9.859796]	[90]	[12.820818, 7.3538165]	[91, 105]	[22046492]	[22046493, 22046507]
640_42169	chr6	33144325	33144725	+	546	23.0	[9.081068]	[108]	[]	[]	[33144516]	[]
640_42183	chr6	133923935	133924335	+	545	23.0	[8.415787]	[118]	[9.081068]	[119]	[133924121]	[133924122]
640_42186	chr6	135305738	135306138	+	565	23.0	[8.415787]	[173]	[9.081068]	[174]	[135305974]	[135305975]
640_42188	chr6	142542994	142543394	+	565	23.0	[7.981569]	[113]	[]	[]	[142543170]	[]
640_42194	chr6	146957453	146957853	+	548	23.0	[9.859796]	[131]	[9.3206]	[132]	[146957659]	[146957660]
640_42197	chr6	150279549	150279949	+	599	23.0	[8.415787]	[74]	[]	[]	[150279709]	[]
640_42202	chr6	160797421	160797821	+	593	23.0	[9.081068]	[105]	[8.415787]	[106]	[160797623]	[160797624]
640_42216	chr7	75614972	75615372	+	550	23.0	[]	[]	[9.081068]	[135]	[]	[75615197]
640_42217	chr7	75798774	75799174	+	598	23.0	[8.334265]	[176]	[7.5613456]	[177]	[75798979]	[75798980]
640_4222	chr6	42214735	42215135	+	1000	138.0	[8.415787]	[74]	[]	[]	[42214902]	[]
640_42225	chr7	103051525	103051925	+	607	23.0	[8.334265]	[134]	[7.5613456]	[135]	[103051725]	[103051726]
640_42228	chr7	106739612	106740012	+	564	23.0	[]	[]	[9.081068]	[148]	[]	[106739818]
640_4223	chr6	89009669	89010069	+	1000	138.0	[8.415787]	[71]	[]	[]	[89009840]	[]
640_42238	chr7	129793472	129793872	+	579	23.0	[8.334265]	[158]	[8.334265]	[104]	[129793706]	[129793652]
640_42253	chr8	26637567	26637967	+	570	23.0	[12.820818, 8.415787]	[92, 123]	[9.3206]	[93]	[26637744, 26637775]	[26637745]
640_42255	chr8	38138193	38138593	+	566	23.0	[8.415787]	[84]	[]	[]	[38138347]	[]
640_42272	chr8	100907761	100908161	+	607	23.0	[9.957076]	[97]	[12.820818]	[98]	[100907941]	[100907942]
640_42274	chr8	102813084	102813484	+	553	23.0	[7.5613456]	[72]	[]	[]	[102813251]	[]
640_4228	chr7	73851445	73851845	+	1000	138.0	[9.957076]	[77]	[9.859796]	[78]	[73851617]	[73851618]
640_42283	chr8	143843940	143844340	+	573	23.0	[7.3538165]	[174]	[]	[]	[143844176]	[]
640_42293	chr9	99296685	99297085	+	541	23.0	[12.820818]	[110]	[12.820818]	[111]	[99296867]	[99296868]
640_42294	chr9	100427476	100427876	+	540	23.0	[7.5613456]	[167]	[]	[]	[100427700]	[]
640_42301	chr9	130880862	130881262	+	583	23.0	[7.5613456]	[180]	[8.334265, 9.081068]	[181, 200]	[130881065]	[130881066, 130881085]
640_42302	chr9	130924586	130924986	+	550	23.0	[7.5613456, 7.3984704]	[82, 100]	[8.334265]	[83]	[130924740, 130924758]	[130924741]
640_42309	chrUn_GL000216v2	140915	141315	+	585	23.0	[7.981569]	[62]	[7.3805842, 7.5613456]	[63, 94]	[141076]	[141077, 141108]
640_4231	chr7	134358209	134358609	+	1000	138.0	[9.859796, 8.334265]	[66, 116]	[12.820818, 7.5613456]	[67, 117]	[134358374, 134358424]	[134358375, 134358425]
640_42333	chrX	154822025	154822425	+	575	23.0	[8.415787, 9.081068]	[88, 100]	[8.415787]	[101]	[154822209, 154822221]	[154822222]
640_42349	chr1	181190613	181191013	+	548	22.0	[7.1483927]	[169]	[]	[]	[181190849]	[]
640_42353	chr1	205458920	205459320	+	543	22.0	[7.3805842]	[58]	[]	[]	[205459076]	[]
640_4236	chr1	26584171	26584571	+	1000	137.0	[12.820818]	[154]	[9.859796]	[155]	[26584420]	[26584421]
640_42361	chr10	70597554	70597954	+	542	22.0	[7.1483927, 8.415787]	[132, 159]	[]	[]	[70597775, 70597802]	[]
640_42364	chr10	71313408	71313808	+	562	22.0	[9.859796]	[105]	[12.820818]	[106]	[71313601]	[71313602]
640_42366	chr10	80383022	80383422	+	551	22.0	[9.081068]	[108]	[8.415787]	[109]	[80383222]	[80383223]
640_4237	chr1	53325922	53326322	+	1000	137.0	[8.415787]	[112]	[]	[]	[53326126]	[]
640_42379	chr12	31653141	31653541	+	561	22.0	[]	[]	[7.3538165]	[92]	[]	[31653329]
640_42380	chr12	49553496	49553896	+	553	22.0	[7.5613456]	[82]	[8.334265]	[83]	[49553672]	[49553673]
640_42381	chr12	57849077	57849477	+	541	22.0	[]	[]	[7.3538165]	[159]	[]	[57849324]
640_4239	chr1	207746329	207746729	+	1000	137.0	[]	[]	[9.081068]	[117]	[]	[207746543]
640_42393	chr15	45583880	45584280	+	545	22.0	[8.415787]	[152]	[]	[]	[45584092]	[]
640_424	chr15	95559868	95560268	+	1000	344.0	[12.820818]	[108]	[9.957076]	[109]	[95560072]	[95560073]
640_4240	chr1	223628201	223628601	+	1000	137.0	[12.820818]	[147]	[12.820818]	[148]	[223628439]	[223628440]
640_42401	chr16	15511142	15511542	+	556	22.0	[7.5613456]	[117]	[8.334265]	[118]	[15511348]	[15511349]
640_42405	chr17	27657612	27658012	+	549	22.0	[9.081068]	[173]	[]	[]	[27657834]	[]
640_42408	chr17	46777899	46778299	+	548	22.0	[9.957076]	[104]	[12.820818]	[105]	[46778078]	[46778079]
640_42410	chr17	50731573	50731973	+	557	22.0	[]	[]	[8.415787]	[90]	[]	[50731761]
640_42415	chr18	9406201	9406601	+	574	22.0	[12.820818]	[123]	[12.820818]	[124]	[9406387]	[9406388]
640_42418	chr18	35155638	35156038	+	567	22.0	[]	[]	[9.081068]	[128]	[]	[35155858]
640_42420	chr19	5683192	5683592	+	554	22.0	[9.081068, 12.820818]	[94, 164]	[9.957076]	[165]	[5683351, 5683421]	[5683422]
640_42434	chr2	219407582	219407982	+	541	22.0	[9.081068]	[128]	[]	[]	[219407789]	[]
640_42437	chr20	32344921	32345321	+	552	22.0	[7.981569]	[129]	[7.3805842]	[130]	[32345138]	[32345139]
640_42441	chr21	33967087	33967487	+	540	22.0	[9.081068]	[156]	[]	[]	[33967307]	[]
640_42449	chr3	32597754	32598154	+	547	22.0	[9.081068]	[152]	[]	[]	[32597977]	[]
640_4245	chr11	44333146	44333546	+	1000	137.0	[7.3984704, 9.081068]	[76, 84]	[]	[]	[44333322, 44333330]	[]
640_42452	chr3	47476549	47476949	+	553	22.0	[8.334265]	[142]	[]	[]	[47476773]	[]
640_4247	chr11	78417813	78418213	+	1000	137.0	[]	[]	[8.415534]	[119]	[]	[78418012]
640_42470	chr5	54895707	54896107	+	566	22.0	[8.334265]	[105]	[]	[]	[54895904]	[]
640_42485	chr7	415525	415925	+	558	22.0	[9.859796]	[90]	[9.859796, 8.415534]	[91, 126]	[415714]	[415715, 415750]
640_42494	chr8	73892962	73893362	+	566	22.0	[9.3206]	[132]	[9.859796]	[133]	[73893177]	[73893178]
640_425	chr3	37994210	37994610	+	1000	344.0	[7.3805842]	[123]	[]	[]	[37994422]	[]
640_42503	chr9	93071554	93071954	+	542	22.0	[9.3206]	[133]	[9.3206]	[134]	[93071740]	[93071741]
