#PeakID(python identify_motif.py ./ENCODE_processed_files/NFE2_idr.fa NFE2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
314_7093	chr6	53326589	53326989	+	1000	122.0	[6.7177763]	[97]	[6.01237]	[97]	[53326786]	[53326786]
314_7104	chr8	115658105	115658505	+	1000	122.0	[5.983505]	[93]	[6.64487]	[93]	[115658296]	[115658296]
314_7107	chrX	41560982	41561382	+	1000	122.0	[10.383591]	[103]	[8.735081]	[103]	[41561181]	[41561181]
314_711	chr2	158505540	158505940	+	1000	356.0	[6.7177763]	[94]	[6.01237]	[94]	[158505733]	[158505733]
314_7112	chr1	86708912	86709312	+	1000	121.0	[7.284498]	[98]	[8.096313]	[98]	[86709096]	[86709096]
314_7117	chr1	228400592	228400992	+	1000	121.0	[3.825743]	[110]	[]	[]	[228400796]	[]
314_7119	chr1	235504770	235505170	+	1000	121.0	[13.2684965]	[104]	[12.570218]	[104]	[235504969]	[235504969]
314_712	chr20	51617333	51617733	+	1000	356.0	[4.392465, 4.225003]	[99, 160]	[4.268303, 4.326686]	[99, 160]	[51617523, 51617584]	[51617523, 51617584]
314_7122	chr10	3803383	3803783	+	1000	121.0	[]	[]	[3.7825878]	[125]	[]	[3803606]
314_7126	chr10	91702688	91703088	+	1000	121.0	[3.7824428, 3.8951416]	[101, 117]	[]	[]	[91702888, 91702904]	[]
314_7130	chr11	69297375	69297775	+	1000	121.0	[8.742208, 3.825743]	[152, 177]	[10.376464]	[152]	[69297600, 69297625]	[69297600]
314_7131	chr11	124382846	124383246	+	1000	121.0	[]	[]	[3.8185804]	[100]	[]	[124383044]
314_7134	chr12	131784133	131784533	+	1000	121.0	[8.735081]	[98]	[10.383591]	[98]	[131784327]	[131784327]
314_7136	chr14	23078669	23079069	+	1000	121.0	[3.825743]	[110]	[]	[]	[23078868]	[]
314_7139	chr15	59685712	59686112	+	1000	121.0	[7.6537538]	[97]	[5.076393]	[97]	[59685902]	[59685902]
314_7158	chr2	28276077	28276477	+	1000	121.0	[11.627113]	[145]	[14.211601]	[145]	[28276307]	[28276307]
314_7172	chr4	78644694	78645094	+	1000	121.0	[10.390682]	[90]	[8.691563]	[90]	[78644871]	[78644871]
314_7174	chr5	38806792	38807192	+	1000	121.0	[8.735081]	[107]	[10.383591]	[107]	[38806998]	[38806998]
314_7176	chr5	121746725	121747125	+	1000	121.0	[16.93431]	[114]	[15.292928]	[114]	[121746928]	[121746928]
314_7187	chr7	142964443	142964843	+	1000	121.0	[3.8293622, 11.627113]	[77, 99]	[14.211601]	[99]	[142964613, 142964635]	[142964635]
314_7189	chr8	15735060	15735460	+	1000	121.0	[4.195397, 6.7177763]	[65, 107]	[4.468991, 6.01237]	[65, 107]	[15735217, 15735259]	[15735217, 15735259]
314_7194	chr9	114551929	114552329	+	1000	121.0	[5.0034866, 11.627113]	[84, 128]	[7.587974, 14.211601]	[84, 128]	[114552109, 114552153]	[114552109, 114552153]
314_7201	chr1	19312545	19312945	+	1000	120.0	[6.01237]	[108]	[6.7177763]	[108]	[19312744]	[19312744]
314_7203	chr1	45329468	45329868	+	1000	120.0	[3.8469152, 8.742208]	[83, 108]	[10.376464]	[108]	[45329651, 45329676]	[45329676]
314_7215	chr11	34652121	34652521	+	1000	120.0	[16.93431, 5.9688525]	[108, 152]	[15.292928, 6.64487]	[108, 152]	[34652319, 34652363]	[34652319, 34652363]
314_7218	chr11	124396848	124397248	+	1000	120.0	[8.735081]	[105]	[10.383591]	[105]	[124397052]	[124397052]
314_722	chr11	100863211	100863611	+	1000	354.0	[]	[]	[3.7968774]	[98]	[]	[100863409]
314_7228	chr17	43021023	43021423	+	1000	120.0	[6.01237]	[96]	[6.7177763]	[96]	[43021219]	[43021219]
314_7241	chr3	172307117	172307517	+	1000	120.0	[12.570218]	[110]	[13.2684965]	[110]	[172307324]	[172307324]
314_7242	chr3	178439507	178439907	+	1000	120.0	[8.742208]	[100]	[10.376464]	[100]	[178439701]	[178439701]
314_7245	chr5	17400939	17401339	+	1000	120.0	[8.76338]	[84]	[10.310684]	[84]	[17401123]	[17401123]
314_7248	chr6	7847454	7847854	+	1000	120.0	[6.01237]	[109]	[6.7177763]	[109]	[7847651]	[7847651]
314_7249	chr6	30496486	30496886	+	1000	120.0	[13.2684965]	[122]	[12.570218]	[122]	[30496694]	[30496694]
314_725	chr8	630867	631267	+	1000	354.0	[10.376464, 7.6537538]	[101, 140]	[8.742208, 5.076393]	[101, 140]	[631063, 631102]	[631063, 631102]
314_7262	chr8	97294237	97294637	+	1000	120.0	[10.383591]	[91]	[8.735081]	[91]	[97294421]	[97294421]
314_7265	chr9	83981555	83981955	+	1000	120.0	[4.261176]	[104]	[4.399592]	[104]	[83981753]	[83981753]
314_7268	chrX	16120426	16120826	+	1000	120.0	[8.735081]	[98]	[10.383591]	[98]	[16120623]	[16120623]
314_7271	chr1	101077874	101078274	+	1000	119.0	[6.01237]	[102]	[6.7177763]	[102]	[101078075]	[101078075]
314_7275	chr1	183022299	183022699	+	1000	119.0	[8.735081, 6.7177763]	[75, 104]	[10.383591, 6.01237]	[75, 104]	[183022472, 183022501]	[183022472, 183022501]
314_7276	chr1	191498273	191498673	+	1000	119.0	[10.819023]	[119]	[10.950313]	[119]	[191498487]	[191498487]
314_7277	chr10	3548690	3549090	+	1000	119.0	[8.735081]	[101]	[10.383591]	[101]	[3548891]	[3548891]
314_7285	chr11	13873259	13873659	+	1000	119.0	[6.01237]	[109]	[6.7177763]	[109]	[13873463]	[13873463]
314_7288	chr12	6278624	6279024	+	1000	119.0	[10.376464, 7.6537538]	[95, 116]	[8.742208, 5.076393]	[95, 116]	[6278818, 6278839]	[6278818, 6278839]
314_729	chr13	50208880	50209280	+	1000	353.0	[5.076393]	[105]	[7.6537538]	[105]	[50209083]	[50209083]
314_7290	chr12	46473585	46473985	+	1000	119.0	[8.742208]	[107]	[10.376464]	[107]	[46473786]	[46473786]
314_7291	chr12	53421538	53421938	+	1000	119.0	[8.68418]	[54]	[10.318143]	[54]	[53421691]	[53421691]
314_7293	chr12	57167067	57167467	+	1000	119.0	[10.376464]	[98]	[8.742208]	[98]	[57167264]	[57167264]
314_7296	chr13	24630725	24631125	+	1000	119.0	[6.7177763]	[94]	[3.796015, 6.01237]	[67, 94]	[24630919]	[24630892, 24630919]
314_73	chr16	16022024	16022424	+	1000	512.0	[6.01237, 10.383591]	[89, 139]	[6.7177763, 8.735081]	[89, 139]	[16022209, 16022259]	[16022209, 16022259]
314_730	chr15	101451356	101451756	+	1000	353.0	[]	[]	[3.7819347]	[92]	[]	[101451539]
314_7301	chr15	29113542	29113942	+	1000	119.0	[5.076393]	[99]	[7.6537538]	[99]	[29113740]	[29113740]
314_7313	chr18	48543184	48543584	+	1000	119.0	[7.6537538]	[129]	[5.076393]	[129]	[48543398]	[48543398]
314_7319	chr2	46325312	46325712	+	1000	119.0	[14.211601]	[107]	[11.627113]	[107]	[46325493]	[46325493]
314_7329	chr3	81684727	81685127	+	1000	119.0	[5.946591, 10.383591]	[72, 108]	[6.6671314, 8.735081]	[72, 108]	[81684891, 81684927]	[81684891, 81684927]
314_7334	chr4	81454515	81454915	+	1000	119.0	[6.7177763, 16.93431]	[104, 116]	[6.01237, 15.292928]	[104, 116]	[81454715, 81454727]	[81454715, 81454727]
314_7339	chr6	3813130	3813530	+	1000	119.0	[6.7177763]	[118]	[6.01237]	[118]	[3813340]	[3813340]
314_734	chr5	111530222	111530622	+	1000	353.0	[7.6537538]	[91]	[5.076393]	[91]	[111530405]	[111530405]
314_7348	chr7	83468273	83468673	+	1000	119.0	[7.6537538]	[106]	[5.076393]	[106]	[83468474]	[83468474]
314_7350	chr7	135650812	135651212	+	1000	119.0	[5.0034866]	[71]	[7.587974]	[71]	[135650972]	[135650972]
314_7357	chr9	108163625	108164025	+	1000	119.0	[6.7177763]	[88]	[6.01237]	[88]	[108163813]	[108163813]
314_7360	chrX	38880447	38880847	+	1000	119.0	[6.01237]	[103]	[6.7177763]	[103]	[38880648]	[38880648]
314_7364	chr1	24294322	24294722	+	1000	118.0	[8.735081, 8.735081]	[102, 122]	[10.383591, 10.383591]	[102, 122]	[24294521, 24294541]	[24294521, 24294541]
314_7366	chr1	51750224	51750624	+	1000	118.0	[16.93431]	[100]	[15.292928]	[100]	[51750421]	[51750421]
314_7372	chr1	209884650	209885050	+	1000	118.0	[5.076393]	[99]	[7.6537538]	[99]	[209884847]	[209884847]
314_738	chr2	197929282	197929682	+	1000	352.0	[10.545787]	[129]	[8.904404]	[129]	[197929503]	[197929503]
314_7380	chr11	17921927	17922327	+	1000	118.0	[]	[]	[3.825743]	[94]	[]	[17922121]
314_7382	chr11	22792504	22792904	+	1000	118.0	[8.742208]	[140]	[10.376464]	[140]	[22792725]	[22792725]
314_7385	chr11	96279592	96279992	+	1000	118.0	[10.376464]	[100]	[8.742208]	[100]	[96279789]	[96279789]
314_7390	chr13	49540598	49540998	+	1000	118.0	[13.2684965, 7.6679726]	[91, 108]	[12.570218, 5.0257483]	[91, 108]	[49540780, 49540797]	[49540780, 49540797]
314_7393	chr17	6998895	6999295	+	1000	118.0	[16.93431]	[121]	[15.292928]	[121]	[6999104]	[6999104]
314_7394	chr17	11950767	11951167	+	1000	118.0	[6.01237]	[117]	[6.7177763]	[117]	[11950977]	[11950977]
314_7396	chr17	63275354	63275754	+	1000	118.0	[6.01237]	[109]	[6.7177763]	[109]	[63275551]	[63275551]
314_7398	chr18	35732646	35733046	+	1000	118.0	[10.383591]	[102]	[8.735081]	[102]	[35732845]	[35732845]
314_7413	chr20	22390204	22390604	+	1000	118.0	[4.392465]	[102]	[4.268303]	[102]	[22390399]	[22390399]
314_7415	chr21	34938060	34938460	+	1000	118.0	[8.735081, 6.7389483]	[107, 137]	[10.383591, 5.946591]	[107, 137]	[34938263, 34938293]	[34938263, 34938293]
314_7425	chr4	76090135	76090535	+	1000	118.0	[7.284498]	[123]	[8.096313]	[123]	[76090328]	[76090328]
314_7426	chr4	143855989	143856389	+	1000	118.0	[3.923441]	[109]	[]	[]	[143856196]	[]
314_744	chrX	15493094	15493494	+	1000	352.0	[6.7177763]	[107]	[6.01237]	[107]	[15493298]	[15493298]
314_7442	chr7	116165761	116166161	+	1000	118.0	[7.6537538]	[101]	[5.076393]	[101]	[116165949]	[116165949]
314_7452	chr9	132270185	132270585	+	1000	118.0	[10.383591, 10.383591]	[113, 152]	[3.951766, 8.735081, 3.951766, 8.735081]	[90, 113, 129, 152]	[132270387, 132270426]	[132270364, 132270387, 132270403, 132270426]
314_7453	chrX	115023095	115023495	+	1000	118.0	[10.383591]	[108]	[8.735081]	[108]	[115023300]	[115023300]
314_7462	chr1	164772668	164773068	+	1000	117.0	[3.825743, 6.7389483]	[117, 136]	[5.946591]	[136]	[164772878, 164772897]	[164772897]
314_7468	chr1	240498994	240499394	+	1000	117.0	[8.735081]	[97]	[10.383591]	[97]	[240499191]	[240499191]
314_7471	chr10	67666432	67666832	+	1000	117.0	[6.64487, 3.7819347]	[73, 93]	[5.946591]	[73]	[67666592, 67666612]	[67666592]
314_7472	chr10	96320118	96320518	+	1000	117.0	[8.735081]	[97]	[10.383591]	[97]	[96320315]	[96320315]
314_7476	chr11	57424720	57425120	+	1000	117.0	[10.376464]	[150]	[8.742208]	[150]	[57424967]	[57424967]
314_7478	chr11	78139665	78140065	+	1000	117.0	[]	[]	[3.9022686]	[115]	[]	[78139864]
314_748	chr16	74988989	74989389	+	1000	351.0	[4.195397]	[106]	[4.468991]	[106]	[74989194]	[74989194]
314_7485	chr14	20219022	20219422	+	1000	117.0	[10.383591]	[110]	[8.735081]	[110]	[20219231]	[20219231]
314_7486	chr14	21026864	21027264	+	1000	117.0	[10.383591]	[91]	[8.735081]	[91]	[21027055]	[21027055]
314_749	chr18	60053684	60054084	+	1000	351.0	[15.292928, 6.01237]	[86, 96]	[16.93431, 6.7177763]	[86, 96]	[60053859, 60053869]	[60053859, 60053869]
314_7491	chr16	57628272	57628672	+	1000	117.0	[8.735081, 14.211601]	[75, 154]	[10.383591, 11.627113]	[75, 154]	[57628437, 57628516]	[57628437, 57628516]
314_7493	chr17	45123999	45124399	+	1000	117.0	[5.946591, 8.904404]	[92, 118]	[6.64487, 10.545787]	[92, 118]	[45124187, 45124213]	[45124187, 45124213]
314_7494	chr17	51456894	51457294	+	1000	117.0	[8.742208]	[128]	[10.376464]	[128]	[51457122]	[51457122]
314_7509	chr20	32681337	32681737	+	1000	117.0	[]	[]	[3.825743]	[141]	[]	[32681563]
314_7517	chr22	31295835	31296235	+	1000	117.0	[4.195397]	[149]	[4.326686]	[149]	[31296081]	[31296081]
314_7524	chr3	141369401	141369801	+	1000	117.0	[]	[]	[3.7822251, 3.825743]	[104, 116]	[]	[141369604, 141369616]
314_7532	chr5	141604270	141604670	+	1000	117.0	[6.7177763]	[96]	[6.01237]	[96]	[141604464]	[141604464]
314_7533	chr5	149921580	149921980	+	1000	117.0	[8.742208]	[105]	[10.376464]	[105]	[149921784]	[149921784]
314_7537	chr6	44058438	44058838	+	1000	117.0	[10.545787]	[140]	[8.904404]	[140]	[44058647]	[44058647]
314_7539	chr6	125983566	125983966	+	1000	117.0	[8.735081]	[107]	[10.383591]	[107]	[125983767]	[125983767]
314_7540	chr7	101817853	101818253	+	1000	117.0	[]	[]	[3.8185804]	[99]	[]	[101818048]
314_7541	chr7	134083955	134084355	+	1000	117.0	[16.93431]	[88]	[15.292928]	[88]	[134084141]	[134084141]
314_7549	chr9	26947038	26947438	+	1000	117.0	[3.7822251]	[156]	[]	[]	[26947282]	[]
314_755	chr1	222240520	222240920	+	1000	350.0	[7.624888]	[99]	[5.0034866]	[99]	[222240709]	[222240709]
314_7550	chr9	72363987	72364387	+	1000	117.0	[8.735081]	[122]	[10.383591]	[122]	[72364198]	[72364198]
314_7551	chr9	130187147	130187547	+	1000	117.0	[12.570218]	[100]	[13.2684965]	[100]	[130187342]	[130187342]
314_7554	chrX	124023729	124024129	+	1000	117.0	[10.383591]	[111]	[8.735081]	[111]	[124023931]	[124023931]
314_7564	chr1	211515279	211515679	+	1000	116.0	[6.01237]	[94]	[6.7177763]	[94]	[211515463]	[211515463]
314_7576	chr13	29402331	29402731	+	1000	116.0	[4.392465]	[102]	[4.268303]	[102]	[29402533]	[29402533]
314_758	chr20	50029973	50030373	+	1000	350.0	[6.7177763]	[98]	[6.01237]	[98]	[50030168]	[50030168]
314_7583	chr16	15899636	15900036	+	1000	116.0	[13.2684965]	[114]	[12.570218]	[114]	[15899848]	[15899848]
314_7587	chr16	88315676	88316076	+	1000	116.0	[6.01237]	[102]	[6.7177763]	[102]	[88315878]	[88315878]
314_759	chr5	95773744	95774144	+	1000	350.0	[10.383591]	[106]	[8.735081]	[106]	[95773946]	[95773946]
314_7590	chr18	3512008	3512408	+	1000	116.0	[16.93431]	[112]	[15.292928]	[112]	[3512199]	[3512199]
314_7598	chr2	152580718	152581118	+	1000	116.0	[10.376464]	[94]	[8.742208]	[94]	[152580900]	[152580900]
314_7601	chr20	45071268	45071668	+	1000	116.0	[8.735081]	[87]	[10.383591]	[87]	[45071447]	[45071447]
314_761	chr9	98248751	98249151	+	1000	350.0	[]	[]	[3.8951416]	[150]	[]	[98249000]
314_7613	chr4	54784148	54784548	+	1000	116.0	[3.8611343]	[104]	[]	[]	[54784350]	[]
314_7621	chr5	68434209	68434609	+	1000	116.0	[7.6537538]	[104]	[5.076393]	[104]	[68434406]	[68434406]
314_7628	chr6	24667070	24667470	+	1000	116.0	[10.383591]	[105]	[8.735081]	[105]	[24667273]	[24667273]
314_763	chr14	58171062	58171462	+	1000	349.0	[6.01237]	[95]	[6.7177763, 3.825743]	[95, 116]	[58171255]	[58171255, 58171276]
314_7631	chr6	51025091	51025491	+	1000	116.0	[4.261176, 10.332946]	[86, 118]	[4.399592, 8.749299]	[86, 118]	[51025276, 51025308]	[51025276, 51025308]
314_7637	chr6	166409346	166409746	+	1000	116.0	[]	[]	[3.825743]	[101]	[]	[166409546]
314_7647	chr8	128554674	128555074	+	1000	116.0	[10.950313]	[95]	[10.819023]	[95]	[128554869]	[128554869]
314_765	chr2	157838439	157838839	+	1000	349.0	[11.627113]	[114]	[14.211601]	[114]	[157838647]	[157838647]
314_7655	chr1	19204653	19205053	+	1000	115.0	[8.742208]	[100]	[10.376464]	[100]	[19204845]	[19204845]
314_766	chr2	191950488	191950888	+	1000	349.0	[10.383591]	[103]	[8.735081]	[103]	[191950684]	[191950684]
314_7663	chr10	50325381	50325781	+	1000	115.0	[10.310684, 7.587974]	[118, 146]	[8.706215, 5.1457915]	[118, 146]	[50325589, 50325617]	[50325589, 50325617]
314_7673	chr11	96658396	96658796	+	1000	115.0	[]	[]	[3.7822251]	[100]	[]	[96658592]
314_7675	chr11	122856449	122856849	+	1000	115.0	[7.6028533]	[63]	[5.0109453]	[63]	[122856602]	[122856602]
314_7677	chr12	94074643	94075043	+	1000	115.0	[4.392465]	[113]	[4.268303]	[113]	[94074849]	[94074849]
314_7678	chr12	100189941	100190341	+	1000	115.0	[8.735081]	[101]	[10.383591]	[101]	[100190129]	[100190129]
314_7680	chr12	113271852	113272252	+	1000	115.0	[8.735081]	[95]	[10.383591]	[95]	[113272043]	[113272043]
314_7687	chr15	74291099	74291499	+	1000	115.0	[6.64487]	[109]	[5.946591]	[109]	[74291305]	[74291305]
314_7689	chr16	30539585	30539985	+	1000	115.0	[8.698907, 4.261176]	[76, 111]	[10.310684, 4.399592]	[76, 111]	[30539753, 30539788]	[30539753, 30539788]
314_7693	chr17	13594705	13595105	+	1000	115.0	[3.8469152]	[147]	[]	[]	[13594936]	[]
314_7698	chr18	3323953	3324353	+	1000	115.0	[8.742208]	[107]	[10.376464]	[107]	[3324158]	[3324158]
314_7699	chr19	44025134	44025534	+	1000	115.0	[8.706215]	[135]	[10.310684]	[135]	[44025368]	[44025368]
314_77	chr10	49165973	49166373	+	1000	509.0	[5.1457915]	[115]	[7.587974]	[115]	[49166187]	[49166187]
314_7715	chr3	122680526	122680926	+	1000	115.0	[3.7968774]	[106]	[]	[]	[122680732]	[]
314_7719	chr3	196631597	196631997	+	1000	115.0	[4.348947, 8.742208]	[59, 89]	[4.195397, 10.376464]	[59, 89]	[196631748, 196631778]	[196631748, 196631778]
314_772	chr22	41512773	41513173	+	1000	348.0	[]	[]	[3.825743]	[96]	[]	[41512968]
314_7727	chr5	136153849	136154249	+	1000	115.0	[]	[]	[3.7968774]	[116]	[]	[136154055]
314_7743	chr9	130860837	130861237	+	1000	115.0	[13.2684965]	[102]	[12.570218]	[102]	[130861032]	[130861032]
314_7746	chr1	23473431	23473831	+	1000	114.0	[8.735081]	[102]	[10.383591]	[102]	[23473629]	[23473629]
314_7750	chr1	112263392	112263792	+	1000	114.0	[8.742208, 5.018366]	[87, 144]	[10.376464, 7.5954328]	[87, 144]	[112263573, 112263630]	[112263573, 112263630]
314_7753	chr1	244273801	244274201	+	1000	114.0	[16.93431]	[107]	[15.292928]	[107]	[244274003]	[244274003]
314_7761	chr10	125113963	125114363	+	1000	114.0	[3.7822251]	[89]	[]	[]	[125114144]	[]
314_777	chr1	182795599	182795999	+	1000	347.0	[5.946591]	[68]	[6.64487]	[68]	[182795766]	[182795766]
314_7772	chr12	123967085	123967485	+	1000	114.0	[10.383591]	[96]	[8.735081]	[96]	[123967278]	[123967278]
314_7781	chr17	31340204	31340604	+	1000	114.0	[]	[]	[3.8442411]	[122]	[]	[31340398]
314_7791	chr18	79217858	79218258	+	1000	114.0	[8.735081, 6.7248683]	[96, 119]	[10.383591, 5.9688525]	[96, 119]	[79218050, 79218073]	[79218050, 79218073]
314_7792	chr19	604918	605318	+	1000	114.0	[3.8516235]	[52]	[]	[]	[605070]	[]
314_7795	chr2	69642554	69642954	+	1000	114.0	[14.211601]	[94]	[11.627113]	[94]	[69642742]	[69642742]
314_7797	chr2	224009912	224010312	+	1000	114.0	[10.383591]	[126]	[8.735081]	[126]	[224010122]	[224010122]
314_7825	chr6	161406604	161407004	+	1000	114.0	[4.430499, 4.348947]	[72, 147]	[4.561788, 3.8185804, 4.195397]	[72, 82, 147]	[161406772, 161406847]	[161406772, 161406782, 161406847]
314_783	chr22	44676763	44677163	+	1000	346.0	[8.735081]	[102]	[10.383591]	[102]	[44676963]	[44676963]
314_7835	chr9	93198527	93198927	+	1000	114.0	[]	[]	[3.7822251]	[97]	[]	[93198718]
314_7836	chr9	128078986	128079386	+	1000	114.0	[4.326686, 16.93431]	[95, 102]	[4.217658, 15.292928]	[95, 102]	[128079172, 128079179]	[128079172, 128079179]
314_7851	chr10	72308548	72308948	+	1000	113.0	[8.735081]	[90]	[10.383591]	[90]	[72308726]	[72308726]
314_7854	chr10	132684968	132685368	+	1000	113.0	[6.01237]	[100]	[4.0162387, 6.7177763]	[70, 100]	[132685163]	[132685133, 132685163]
314_7860	chr12	1880443	1880843	+	1000	113.0	[8.735081]	[113]	[10.383591]	[113]	[1880650]	[1880650]
314_7861	chr12	33752876	33753276	+	1000	113.0	[5.076393]	[112]	[3.7897503, 7.6537538]	[80, 112]	[33753078]	[33753046, 33753078]
314_7867	chr14	104805335	104805735	+	1000	113.0	[10.383591]	[113]	[8.735081]	[113]	[104805543]	[104805543]
314_7874	chr17	21066445	21066845	+	1000	113.0	[10.383591]	[85]	[8.735081]	[85]	[21066626]	[21066626]
314_7876	chr19	47035446	47035846	+	1000	113.0	[7.153209]	[73]	[8.227603]	[73]	[47035608]	[47035608]
314_7877	chr2	9629171	9629571	+	1000	113.0	[4.561788]	[128]	[4.430499]	[128]	[9629397]	[9629397]
314_7885	chr2	112187811	112188211	+	1000	113.0	[3.9022686]	[77]	[3.9590735]	[145]	[112187985]	[112188053]
314_7887	chr2	144357910	144358310	+	1000	113.0	[4.356292, 10.383591]	[96, 114]	[4.195397, 8.735081]	[96, 114]	[144358104, 144358122]	[144358104, 144358122]
314_7889	chr2	231365225	231365625	+	1000	113.0	[8.735081]	[102]	[10.383591]	[102]	[231365425]	[231365425]
314_790	chrX	40434936	40435336	+	1000	346.0	[4.268303]	[112]	[4.392465]	[112]	[40435143]	[40435143]
314_7905	chr6	7058355	7058755	+	1000	113.0	[6.64487]	[96]	[5.983505]	[96]	[7058538]	[7058538]
314_791	chr1	27145931	27146331	+	1000	345.0	[10.383591]	[111]	[8.735081]	[111]	[27146136]	[27146136]
314_7916	chr8	42502908	42503308	+	1000	113.0	[3.7968774]	[111]	[]	[]	[42503105]	[]
314_7922	chr9	120876405	120876805	+	1000	113.0	[10.819023]	[112]	[10.950313]	[112]	[120876616]	[120876616]
314_7927	chr1	205284673	205285073	+	1000	112.0	[14.211601, 5.1457915]	[95, 106]	[11.627113, 7.587974]	[95, 106]	[205284859, 205284870]	[205284859, 205284870]
314_793	chr16	83952948	83953348	+	1000	345.0	[7.6537538]	[95]	[5.076393]	[95]	[83953142]	[83953142]
314_7930	chr10	47406836	47407236	+	1000	112.0	[10.318143]	[91]	[8.68418]	[91]	[47407011]	[47407011]
314_7934	chr12	21413601	21414001	+	1000	112.0	[3.8293622, 12.570218]	[65, 95]	[13.2684965]	[95]	[21413765, 21413795]	[21413795]
314_7937	chr12	100141620	100142020	+	1000	112.0	[8.735081]	[87]	[10.383591]	[87]	[100141804]	[100141804]
314_7941	chr12	120539307	120539707	+	1000	112.0	[4.399592]	[95]	[4.261176]	[95]	[120539495]	[120539495]
314_7946	chr15	66323241	66323641	+	1000	112.0	[5.033093]	[148]	[7.587974]	[148]	[66323478]	[66323478]
314_7950	chr16	88151141	88151541	+	1000	112.0	[6.7177763]	[107]	[6.01237]	[107]	[88151341]	[88151341]
314_796	chr6	10347746	10348146	+	1000	345.0	[13.2684965, 4.399592]	[82, 115]	[12.570218, 4.261176]	[82, 115]	[10347919, 10347952]	[10347919, 10347952]
314_7967	chr22	20750534	20750934	+	1000	112.0	[10.383591]	[109]	[8.735081]	[109]	[20750736]	[20750736]
314_7972	chr3	37175109	37175509	+	1000	112.0	[6.01237]	[101]	[6.7177763]	[101]	[37175309]	[37175309]
314_7974	chr3	169931836	169932236	+	1000	112.0	[5.0621037]	[96]	[7.646591]	[96]	[169932012]	[169932012]
314_7976	chr3	177810040	177810440	+	1000	112.0	[10.383591]	[114]	[8.735081]	[114]	[177810253]	[177810253]
314_7977	chr3	196650866	196651266	+	1000	112.0	[12.570218]	[114]	[13.2684965]	[114]	[196651080]	[196651080]
314_80	chr17	81923419	81923819	+	1000	508.0	[3.825743]	[99]	[3.9807768]	[89]	[81923616]	[81923606]
314_8003	chr7	142297959	142298359	+	1000	112.0	[8.735081]	[128]	[10.383591]	[128]	[142298177]	[142298177]
314_8006	chr8	58659656	58660056	+	1000	112.0	[6.7177763]	[98]	[6.01237]	[98]	[58659852]	[58659852]
314_8007	chr8	95190544	95190944	+	1000	112.0	[8.742208]	[98]	[10.376464]	[98]	[95190736]	[95190736]
314_8011	chr8	144100337	144100737	+	1000	112.0	[7.6537538]	[99]	[5.076393]	[99]	[144100528]	[144100528]
314_8033	chr10	80717982	80718382	+	1000	111.0	[6.01237]	[102]	[6.7177763]	[102]	[80718182]	[80718182]
314_8035	chr11	35030663	35031063	+	1000	111.0	[8.698907, 10.376464]	[105, 152]	[10.310684, 8.742208]	[105, 152]	[35030855, 35030902]	[35030855, 35030902]
314_8036	chr11	65491823	65492223	+	1000	111.0	[13.2684965]	[92]	[12.570218]	[92]	[65492004]	[65492004]
314_8037	chr11	65915627	65916027	+	1000	111.0	[10.383591]	[109]	[8.735081]	[109]	[65915830]	[65915830]
314_8039	chr11	73779657	73780057	+	1000	111.0	[16.93431]	[106]	[15.292928]	[106]	[73779858]	[73779858]
314_8043	chr12	44889183	44889583	+	1000	111.0	[15.292928]	[99]	[16.93431]	[99]	[44889375]	[44889375]
314_8052	chr16	25607999	25608399	+	1000	111.0	[]	[]	[3.8185804]	[100]	[]	[25608198]
314_8057	chr17	59786443	59786843	+	1000	111.0	[3.8033974, 8.904404]	[99, 156]	[10.545787]	[156]	[59786615, 59786672]	[59786672]
314_8069	chr2	157261312	157261712	+	1000	111.0	[8.742208]	[91]	[10.376464]	[91]	[157261491]	[157261491]
314_8070	chr21	30227756	30228156	+	1000	111.0	[13.2684965]	[83]	[12.570218]	[83]	[30227938]	[30227938]
314_8071	chr21	34987054	34987454	+	1000	111.0	[7.284498]	[59]	[8.096313]	[59]	[34987213]	[34987213]
314_8075	chr22	46013428	46013828	+	1000	111.0	[5.076393]	[93]	[7.6537538, 3.825743]	[93, 105]	[46013620]	[46013620, 46013632]
314_8077	chr3	71466485	71466885	+	1000	111.0	[3.825743]	[97]	[]	[]	[71466673]	[]
314_8087	chr4	123361373	123361773	+	1000	111.0	[8.691563]	[105]	[10.310684]	[105]	[123361578]	[123361578]
314_8098	chr7	135662917	135663317	+	1000	111.0	[8.742208]	[100]	[10.376464]	[100]	[135663111]	[135663111]
314_8099	chr8	10795903	10796303	+	1000	111.0	[3.7822251]	[140]	[]	[]	[10796135]	[]
314_8107	chr8	101751627	101752027	+	1000	111.0	[10.383591]	[94]	[8.735081]	[94]	[101751817]	[101751817]
314_811	chr11	3437424	3437824	+	1000	342.0	[4.392465]	[103]	[4.268303]	[103]	[3437615]	[3437615]
314_8111	chr8	141289230	141289630	+	1000	111.0	[5.96147]	[92]	[6.6817837]	[92]	[141289411]	[141289411]
314_812	chr11	10490571	10490971	+	1000	342.0	[8.735081]	[92]	[10.383591]	[92]	[10490763]	[10490763]
314_8124	chr1	183702110	183702510	+	1000	110.0	[10.383591]	[98]	[8.735081]	[98]	[183702302]	[183702302]
