#PeakID(python identify_motif.py ./ENCODE_processed_files/FOXA3_idr.fa FOXA3 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
876_6390	chr10	22086691	22087091	+	1000	52.0	[8.182752]	[134]	[12.570299]	[161]	[22086900]	[22086927]
876_6393	chr10	84293627	84294027	+	1000	52.0	[]	[]	[7.5891633]	[119]	[]	[84293833]
876_6394	chr10	102988914	102989314	+	1000	52.0	[8.84223]	[90]	[]	[]	[102989071]	[]
876_6396	chr11	47003455	47003855	+	1000	52.0	[]	[]	[9.252844]	[139]	[]	[47003692]
876_6399	chr11	115791280	115791680	+	1000	52.0	[8.361351]	[103]	[]	[]	[115791478]	[]
876_6400	chr11	118012216	118012616	+	1000	52.0	[]	[]	[7.676677]	[67]	[]	[118012380]
876_6401	chr11	119100179	119100579	+	1000	52.0	[7.676677]	[156]	[]	[]	[119100389]	[]
876_6409	chr13	91398090	91398490	+	1000	52.0	[]	[]	[7.5891633]	[179]	[]	[91398311]
876_6412	chr13	107919553	107919953	+	1000	52.0	[]	[]	[9.53014, 10.2047415]	[123, 196]	[]	[107919728, 107919801]
876_6413	chr13	110981944	110982344	+	1000	52.0	[10.2047415]	[102]	[]	[]	[110982144]	[]
876_6414	chr15	37056170	37056570	+	1000	52.0	[]	[]	[9.53014]	[109]	[]	[37056362]
876_6419	chr16	3804417	3804817	+	1000	52.0	[]	[]	[12.570299, 10.2047415]	[103, 143]	[]	[3804597, 3804637]
876_6424	chr17	80667459	80667859	+	1000	52.0	[]	[]	[8.182752, 8.361351]	[113, 149]	[]	[80667631, 80667667]
876_6426	chr18	35040862	35041262	+	1000	52.0	[9.252844]	[181]	[9.252844]	[178]	[35041097]	[35041094]
876_6432	chr2	148561347	148561747	+	1000	52.0	[7.676677]	[97]	[]	[]	[148561541]	[]
876_6458	chr3	186752960	186753360	+	1000	52.0	[]	[]	[12.570299]	[95]	[]	[186753147]
876_6463	chr5	79235294	79235694	+	1000	52.0	[12.570299]	[111]	[]	[]	[79235499]	[]
876_6470	chr6	13979472	13979872	+	1000	52.0	[10.2047415]	[164]	[8.182752, 8.182752]	[156, 174]	[13979639]	[13979631, 13979649]
876_6501	chr9	131191593	131191993	+	1000	52.0	[]	[]	[10.2047415]	[195]	[]	[131191828]
876_651	chr21	46323947	46324347	+	1000	176.0	[10.2047415]	[117]	[]	[]	[46324159]	[]
876_6516	chr1	212285629	212286029	+	1000	51.5	[8.361351]	[106]	[]	[]	[212285828]	[]
876_6517	chr1	223873111	223873511	+	1000	51.5	[7.677661]	[172]	[8.361351]	[199]	[223873329]	[223873356]
876_6518	chr1	226940101	226940501	+	1000	51.5	[12.570299]	[93]	[]	[]	[226940292]	[]
876_6521	chr1	234957327	234957727	+	1000	51.5	[]	[]	[8.84223]	[157]	[]	[234957566]
876_6529	chr11	96213502	96213902	+	1000	51.5	[]	[]	[10.2047415]	[63]	[]	[96213654]
876_6530	chr11	117072508	117072908	+	1000	51.5	[7.5891633]	[73]	[]	[]	[117072675]	[]
876_6531	chr12	12398284	12398684	+	1000	51.5	[]	[]	[12.570299]	[114]	[]	[12398488]
876_6532	chr12	38892124	38892524	+	1000	51.5	[12.570299]	[96]	[]	[]	[38892311]	[]
876_654	chr8	274294	274694	+	1000	176.0	[]	[]	[12.570299]	[104]	[]	[274475]
876_6557	chr20	50455641	50456041	+	1000	51.5	[12.570299]	[128]	[]	[]	[50455862]	[]
876_6561	chr22	20782124	20782524	+	1000	51.5	[8.182752, 12.570299]	[86, 117]	[]	[]	[20782291, 20782322]	[]
876_6563	chr22	22041644	22042044	+	1000	51.5	[7.7748694]	[143]	[]	[]	[22041833]	[]
876_6568	chr22	23124275	23124675	+	1000	51.5	[9.53014]	[208]	[]	[]	[23124521]	[]
876_6575	chr5	61182450	61182850	+	1000	51.5	[8.361351]	[112]	[]	[]	[61182650]	[]
876_6576	chr5	96661742	96662142	+	1000	51.5	[8.264141]	[107]	[]	[]	[96661941]	[]
876_6581	chr6	15244732	15245132	+	1000	51.5	[9.252844]	[115]	[]	[]	[15244935]	[]
876_6585	chr6	75524255	75524655	+	1000	51.5	[8.182752]	[133]	[12.570299]	[103]	[75524466]	[75524436]
876_6588	chr6	134373380	134373780	+	1000	51.5	[]	[]	[9.53014]	[124]	[]	[134373592]
876_659	chr1	1782937	1783337	+	1000	175.0	[]	[]	[10.2047415]	[95]	[]	[1783128]
876_6590	chr6	137811881	137812281	+	1000	51.5	[9.53014]	[160]	[]	[]	[137812123]	[]
876_6592	chr7	25846599	25846999	+	1000	51.5	[8.361351]	[165]	[9.53014]	[94]	[25846830]	[25846759]
876_6594	chr7	66326750	66327150	+	1000	51.5	[12.570299]	[132]	[]	[]	[66326978]	[]
876_6597	chr7	135409753	135410153	+	1000	51.5	[]	[]	[8.264141]	[112]	[]	[135409957]
876_6599	chr8	79890620	79891020	+	1000	51.5	[]	[]	[12.570299]	[95]	[]	[79890791]
876_661	chr4	10181284	10181684	+	1000	175.0	[10.2047415]	[97]	[]	[]	[10181479]	[]
876_6612	chrUn_GL000224v1	54750	55150	+	1000	51.5	[7.5891633]	[88]	[]	[]	[54927]	[]
876_6617	chr1	110003672	110004072	+	1000	51.0	[]	[]	[12.570299]	[134]	[]	[110003856]
876_6618	chr1	111139229	111139629	+	1000	51.0	[12.570299]	[101]	[]	[]	[111139410]	[]
876_662	chr6	56868696	56869096	+	1000	175.0	[12.570299]	[96]	[]	[]	[56868890]	[]
876_6628	chr10	6086374	6086774	+	1000	51.0	[]	[]	[12.570299]	[89]	[]	[6086538]
876_6629	chr10	11163117	11163517	+	1000	51.0	[8.361351, 7.578352]	[116, 126]	[]	[]	[11163332, 11163342]	[]
876_6630	chr10	24762158	24762558	+	1000	51.0	[8.84223]	[99]	[8.361351]	[158]	[24762319]	[24762378]
876_6632	chr11	96508264	96508664	+	1000	51.0	[12.570299]	[97]	[8.264141]	[130]	[96508452]	[96508485]
876_6635	chr12	46371710	46372110	+	1000	51.0	[]	[]	[12.570299]	[154]	[]	[46371951]
876_6645	chr15	63198645	63199045	+	1000	51.0	[]	[]	[9.53014]	[115]	[]	[63198823]
876_6649	chr16	80540828	80541228	+	1000	51.0	[]	[]	[8.361351]	[119]	[]	[80541018]
876_6651	chr17	50944573	50944973	+	1000	51.0	[]	[]	[8.361351]	[151]	[]	[50944799]
876_6654	chr17	76791307	76791707	+	1000	51.0	[7.676677]	[101]	[]	[]	[76791504]	[]
876_6659	chr2	11722761	11723161	+	1000	51.0	[8.361351]	[91]	[]	[]	[11722935]	[]
876_666	chr4	128635302	128635702	+	1000	174.5	[]	[]	[8.361351]	[102]	[]	[128635503]
876_6662	chr2	55616567	55616967	+	1000	51.0	[10.2047415]	[137]	[]	[]	[55616799]	[]
876_6666	chr2	120466062	120466462	+	1000	51.0	[12.570299]	[148]	[]	[]	[120466284]	[]
876_6668	chr2	170270287	170270687	+	1000	51.0	[]	[]	[12.570299]	[115]	[]	[170270498]
876_6670	chr2	191869159	191869559	+	1000	51.0	[8.361351, 12.570299]	[97, 175]	[8.182752]	[166]	[191869319, 191869397]	[191869388]
876_668	chr3	186888465	186888865	+	1000	174.0	[]	[]	[8.361351]	[112]	[]	[186888669]
876_6686	chr3	32709319	32709719	+	1000	51.0	[]	[]	[7.578352]	[145]	[]	[32709503]
876_6693	chr4	38382402	38382802	+	1000	51.0	[8.84223, 9.53014]	[69, 105]	[]	[]	[38382568, 38382604]	[]
876_6701	chr6	27130746	27131146	+	1000	51.0	[8.361351]	[114]	[]	[]	[27130916]	[]
876_6706	chr6	106628792	106629192	+	1000	51.0	[9.252844, 12.570299]	[127, 153]	[]	[]	[106628997, 106629023]	[]
876_6709	chr7	22234194	22234594	+	1000	51.0	[9.252844]	[149]	[]	[]	[22234410]	[]
876_6713	chr7	107078473	107078873	+	1000	51.0	[]	[]	[12.570299]	[109]	[]	[107078670]
876_6715	chr7	117122534	117122934	+	1000	51.0	[8.182752]	[135]	[]	[]	[117122746]	[]
876_6723	chr8	128309072	128309472	+	1000	51.0	[8.361351]	[140]	[]	[]	[128309298]	[]
876_6725	chr9	113929730	113930130	+	1000	51.0	[]	[]	[9.53014]	[148]	[]	[113929953]
876_6726	chr9	123741161	123741561	+	1000	51.0	[8.361351]	[161]	[]	[]	[123741385]	[]
876_673	chr2	168936080	168936480	+	1000	173.5	[8.361351]	[97]	[]	[]	[168936276]	[]
876_6739	chr1	109389927	109390327	+	1000	50.5	[]	[]	[8.361351]	[97]	[]	[109390081]
876_6741	chr1	150568073	150568473	+	1000	50.5	[12.570299]	[107]	[]	[]	[150568269]	[]
876_675	chr21	35953559	35953959	+	1000	173.5	[8.361351, 10.2047415]	[102, 134]	[]	[]	[35953743, 35953775]	[]
876_6756	chr11	102346525	102346925	+	1000	50.5	[]	[]	[12.570299]	[125]	[]	[102346711]
876_6758	chr12	6235509	6235909	+	1000	50.5	[]	[]	[12.570299]	[126]	[]	[6235726]
876_6762	chr12	122500094	122500494	+	1000	50.5	[]	[]	[9.252844]	[154]	[]	[122500338]
876_6763	chr12	123233195	123233595	+	1000	50.5	[12.570299]	[99]	[]	[]	[123233387]	[]
876_6768	chr15	66369845	66370245	+	1000	50.5	[]	[]	[12.570299]	[162]	[]	[66370044]
876_677	chr3	158408162	158408562	+	1000	173.5	[12.570299, 8.361351]	[62, 97]	[]	[]	[158408316, 158408351]	[]
876_6770	chr15	99177376	99177776	+	1000	50.5	[]	[]	[12.570299]	[99]	[]	[99177571]
876_6772	chr16	79915256	79915656	+	1000	50.5	[]	[]	[10.2047415]	[113]	[]	[79915463]
876_6775	chr17	37519595	37519995	+	1000	50.5	[9.53014]	[108]	[]	[]	[37519795]	[]
876_6785	chr2	54544007	54544407	+	1000	50.5	[]	[]	[12.570299]	[74]	[]	[54544175]
876_6789	chr2	156580518	156580918	+	1000	50.5	[8.84223]	[84]	[]	[]	[156580682]	[]
876_6791	chr2	170362194	170362594	+	1000	50.5	[]	[]	[9.53014]	[142]	[]	[170362405]
876_681	chr3	179147172	179147572	+	1000	173.0	[8.361351]	[105]	[]	[]	[179147377]	[]
876_6812	chr3	112794763	112795163	+	904	50.5	[]	[]	[12.570299]	[101]	[]	[112794960]
876_6813	chr3	149248085	149248485	+	559	50.5	[10.2047415]	[75]	[7.578352]	[161]	[149248244]	[149248330]
876_6814	chr3	151283983	151284383	+	1000	50.5	[]	[]	[8.361351]	[126]	[]	[151284204]
876_6824	chr6	26193599	26193999	+	1000	50.5	[12.570299]	[100]	[]	[]	[26193787]	[]
876_683	chr8	98526721	98527121	+	1000	173.0	[12.570299]	[103]	[]	[]	[98526923]	[]
876_6844	chr7	135800951	135801351	+	1000	50.5	[12.570299]	[134]	[]	[]	[135801173]	[]
876_6847	chr8	42267537	42267937	+	1000	50.5	[12.570299, 8.182752]	[83, 141]	[]	[]	[42267715, 42267773]	[]
876_685	chr1	176073513	176073913	+	1000	172.5	[12.570299]	[107]	[8.84223]	[81]	[176073718]	[176073692]
876_6868	chr1	117339862	117340262	+	1000	50.0	[]	[]	[12.570299]	[132]	[]	[117340092]
876_6870	chr1	125168751	125169151	+	1000	50.0	[]	[]	[7.5891633]	[110]	[]	[125168909]
876_6874	chr1	200372096	200372496	+	1000	50.0	[8.361351]	[108]	[]	[]	[200372304]	[]
876_6894	chr11	72793515	72793915	+	1000	50.0	[]	[]	[12.570299]	[109]	[]	[72793722]
876_6898	chr12	32644409	32644809	+	1000	50.0	[]	[]	[8.009179]	[78]	[]	[32644585]
876_6901	chr12	70756151	70756551	+	1000	50.0	[10.2047415]	[81]	[]	[]	[70756327]	[]
876_6909	chr14	61711476	61711876	+	1000	50.0	[]	[]	[12.570299]	[123]	[]	[61711693]
876_6910	chr14	68762857	68763257	+	1000	50.0	[9.53014]	[92]	[]	[]	[68763038]	[]
876_6911	chr15	32838816	32839216	+	1000	50.0	[]	[]	[12.570299]	[86]	[]	[32839001]
876_6912	chr15	37221423	37221823	+	1000	50.0	[12.570299]	[124]	[]	[]	[37221616]	[]
876_6923	chr17	61810090	61810490	+	1000	50.0	[8.361351]	[78]	[]	[]	[61810267]	[]
876_6926	chr18	58324819	58325219	+	1000	50.0	[]	[]	[8.361351]	[94]	[]	[58325010]
876_6937	chr2	168795987	168796387	+	1000	50.0	[12.570299]	[62]	[]	[]	[168796148]	[]
876_6938	chr2	175036568	175036968	+	1000	50.0	[9.252844]	[120]	[8.009179]	[153]	[175036776]	[175036809]
876_694	chr7	116218012	116218412	+	1000	171.5	[12.570299]	[170]	[9.53014]	[132]	[116218247]	[116218209]
876_6954	chr3	3179502	3179902	+	1000	50.0	[]	[]	[12.570299]	[95]	[]	[3179691]
876_696	chr11	62012491	62012891	+	1000	171.0	[12.570299]	[93]	[]	[]	[62012675]	[]
876_6963	chr3	142447227	142447627	+	1000	50.0	[12.570299]	[95]	[]	[]	[142447416]	[]
876_697	chr12	106301655	106302055	+	1000	171.0	[]	[]	[10.2047415]	[98]	[]	[106301844]
876_6971	chr4	88803574	88803974	+	1000	50.0	[12.570299]	[136]	[]	[]	[88803785]	[]
876_6974	chr4	159175486	159175886	+	1000	50.0	[]	[]	[8.361351, 10.2047415]	[97, 174]	[]	[159175647, 159175724]
876_6980	chr5	53253604	53254004	+	1000	50.0	[9.53014]	[147]	[]	[]	[53253841]	[]
876_6999	chr6	126123350	126123750	+	1000	50.0	[10.2047415, 9.53014]	[107, 111]	[]	[]	[126123552, 126123556]	[]
876_700	chr12	47316459	47316859	+	1000	170.5	[12.570299]	[106]	[]	[]	[47316651]	[]
876_7006	chr7	103630195	103630595	+	1000	50.0	[9.53014]	[113]	[]	[]	[103630405]	[]
876_7014	chr9	129656778	129657178	+	1000	50.0	[]	[]	[10.2047415]	[107]	[]	[129656965]
876_702	chr6	4727645	4728045	+	1000	170.5	[]	[]	[8.361351]	[123]	[]	[4727853]
876_7020	chr9	131198820	131199220	+	1000	50.0	[]	[]	[7.7748694]	[193]	[]	[131199034]
876_7031	chr1	110875054	110875454	+	1000	49.5	[]	[]	[12.570299]	[141]	[]	[110875245]
876_7043	chr10	60942593	60942993	+	1000	49.5	[]	[]	[8.84223, 10.2047415]	[81, 133]	[]	[60942748, 60942800]
876_7047	chr10	102599608	102600008	+	1000	49.5	[10.2047415]	[68]	[10.2047415]	[73]	[102599767]	[102599772]
876_705	chr3	172750294	172750694	+	1000	170.0	[10.2047415]	[93]	[12.570299]	[83]	[172750478]	[172750468]
876_7051	chr12	53999838	54000238	+	1000	49.5	[10.2047415]	[108]	[]	[]	[54000041]	[]
876_7057	chr13	107870710	107871110	+	1000	49.5	[]	[]	[9.53014]	[103]	[]	[107870865]
876_7058	chr13	109792717	109793117	+	1000	49.5	[9.53014, 12.570299, 7.7748694]	[68, 100, 140]	[]	[]	[109792884, 109792916, 109792956]	[]
876_7059	chr13	113139016	113139416	+	1000	49.5	[9.252844]	[75]	[12.570299]	[128]	[113139176]	[113139229]
876_7064	chr17	7579220	7579620	+	1000	49.5	[]	[]	[8.361351]	[148]	[]	[7579444]
876_7070	chr18	3512054	3512454	+	1000	49.5	[]	[]	[7.7748694]	[118]	[]	[3512265]
876_7074	chr19	36114144	36114544	+	1000	49.5	[]	[]	[8.361351]	[114]	[]	[36114358]
876_7089	chr2	177893889	177894289	+	1000	49.5	[9.53014]	[138]	[9.53014]	[151]	[177894075]	[177894088]
876_7098	chr21	36188047	36188447	+	1000	49.5	[]	[]	[12.570299]	[102]	[]	[36188241]
876_7099	chr22	16605066	16605466	+	1000	49.5	[10.2047415]	[117]	[]	[]	[16605248]	[]
876_711	chr6	137926188	137926588	+	1000	169.0	[8.361351]	[98]	[]	[]	[137926382]	[]
876_7114	chr3	172320965	172321365	+	1000	49.5	[]	[]	[7.578352, 8.361351]	[76, 114]	[]	[172321138, 172321176]
876_7118	chr5	14720480	14720880	+	1000	49.5	[]	[]	[9.53014]	[128]	[]	[14720681]
876_7120	chr5	93915072	93915472	+	1000	49.5	[8.009179]	[154]	[12.570299]	[101]	[93915308]	[93915255]
876_7121	chr5	95669400	95669800	+	1000	49.5	[7.7748694]	[117]	[]	[]	[95669580]	[]
876_7124	chr5	143964938	143965338	+	1000	49.5	[]	[]	[12.570299]	[132]	[]	[143965168]
876_7126	chr6	7143354	7143754	+	1000	49.5	[]	[]	[8.361351]	[153]	[]	[7143520]
876_7131	chr6	25535380	25535780	+	1000	49.5	[8.361351, 8.182752]	[87, 158]	[]	[]	[25535536, 25535607]	[]
876_7132	chr6	26121233	26121633	+	1000	49.5	[9.53014]	[229]	[]	[]	[26121483]	[]
876_7150	chr7	123783819	123784219	+	1000	49.5	[]	[]	[9.252844]	[127]	[]	[123784027]
876_7154	chr8	102257078	102257478	+	1000	49.5	[7.677661]	[162]	[7.677661]	[161]	[102257322]	[102257321]
876_7158	chr9	112033589	112033989	+	1000	49.5	[12.570299]	[124]	[]	[]	[112033803]	[]
876_7167	chrX	8067784	8068184	+	1000	49.5	[]	[]	[10.2047415]	[97]	[]	[8067948]
876_7168	chrX	110268840	110269240	+	1000	49.5	[12.570299, 7.676677, 7.578352]	[135, 160, 177]	[]	[]	[110269035, 110269060, 110269077]	[]
876_719	chr5	126883805	126884205	+	1000	168.0	[]	[]	[12.570299]	[88]	[]	[126883981]
876_7193	chr10	15703443	15703843	+	1000	49.0	[]	[]	[7.578352]	[93]	[]	[15703633]
876_7206	chr11	86477742	86478142	+	1000	49.0	[8.361351]	[117]	[]	[]	[86477940]	[]
876_721	chr5	124599630	124600030	+	1000	167.5	[8.84223, 8.84223]	[111, 135]	[8.84223]	[132]	[124599825, 124599849]	[124599846]
876_7214	chr12	114813172	114813572	+	1000	49.0	[8.361351, 9.53014]	[91, 145]	[]	[]	[114813356, 114813410]	[]
876_7215	chr12	120719077	120719477	+	1000	49.0	[]	[]	[8.009179]	[99]	[]	[120719272]
876_7224	chr16	19417686	19418086	+	1000	49.0	[12.570299]	[90]	[]	[]	[19417875]	[]
876_724	chr17	28172990	28173390	+	1000	167.0	[]	[]	[7.7748694]	[109]	[]	[28173188]
876_7240	chr2	101831517	101831917	+	1000	49.0	[]	[]	[9.53014]	[76]	[]	[101831681]
876_7242	chr2	145777405	145777805	+	1000	49.0	[12.570299, 10.2047415]	[110, 139]	[]	[]	[145777599, 145777628]	[]
876_7262	chr3	58059513	58059913	+	1000	49.0	[]	[]	[9.252844, 9.53014]	[108, 121]	[]	[58059700, 58059713]
876_7263	chr3	72152833	72153233	+	1000	49.0	[]	[]	[10.2047415]	[121]	[]	[72153039]
876_7274	chr5	54785645	54786045	+	1000	49.0	[12.570299]	[110]	[]	[]	[54785838]	[]
876_7278	chr5	149212264	149212664	+	1000	49.0	[9.252844]	[135]	[]	[]	[149212462]	[]
876_7279	chr6	1251705	1252105	+	1000	49.0	[]	[]	[12.570299]	[117]	[]	[1251918]
876_7290	chr6	160992738	160993138	+	1000	49.0	[8.264141]	[95]	[]	[]	[160992931]	[]
876_7311	chr8	129514331	129514731	+	1000	49.0	[]	[]	[8.361351]	[131]	[]	[129514551]
876_7319	chrX	49862123	49862523	+	1000	49.0	[8.361351]	[100]	[]	[]	[49862307]	[]
876_734	chr12	124906660	124907060	+	1000	166.0	[12.570299]	[88]	[]	[]	[124906847]	[]
876_7343	chr1	207822734	207823134	+	1000	48.5	[12.570299]	[147]	[]	[]	[207822958]	[]
876_735	chr6	139586402	139586802	+	1000	166.0	[]	[]	[12.570299]	[108]	[]	[139586610]
876_7351	chr10	110376478	110376878	+	1000	48.5	[12.570299]	[160]	[]	[]	[110376711]	[]
876_7377	chr15	67833840	67834240	+	1000	48.5	[10.2047415]	[113]	[]	[]	[67834045]	[]
876_7381	chr16	77230995	77231395	+	1000	48.5	[]	[]	[12.570299]	[107]	[]	[77231170]
876_7394	chr2	122135580	122135980	+	976	48.5	[]	[]	[7.764176, 8.361351]	[131, 141]	[]	[122135784, 122135794]
876_7398	chr2	173210589	173210989	+	1000	48.5	[]	[]	[12.570299]	[156]	[]	[173210832]
876_7404	chr22	21828595	21828995	+	1000	48.5	[]	[]	[8.84223]	[150]	[]	[21828763]
876_7412	chr22	22896334	22896734	+	1000	48.5	[7.7748694]	[139]	[12.570299]	[93]	[22896558]	[22896512]
876_7429	chr4	139266561	139266961	+	1000	48.5	[]	[]	[7.553737]	[206]	[]	[139266805]
876_7437	chr6	1702746	1703146	+	1000	48.5	[]	[]	[8.361351]	[79]	[]	[1702913]
876_744	chr4	76969503	76969903	+	1000	165.0	[12.570299]	[101]	[]	[]	[76969704]	[]
876_7447	chr6	139625316	139625716	+	1000	48.5	[8.361351]	[140]	[10.2047415]	[160]	[139625535]	[139625555]
876_7450	chr7	13948047	13948447	+	1000	48.5	[10.2047415]	[135]	[]	[]	[13948242]	[]
876_7451	chr7	25777858	25778258	+	1000	48.5	[]	[]	[12.570299, 7.7748694]	[91, 122]	[]	[25778043, 25778074]
876_7452	chr7	92560579	92560979	+	1000	48.5	[]	[]	[9.53014, 8.264141]	[58, 72]	[]	[92560737, 92560751]
876_746	chr2	71882957	71883357	+	1000	164.5	[]	[]	[12.570299]	[93]	[]	[71883143]
876_7486	chr1	26127550	26127950	+	1000	48.0	[]	[]	[12.570299]	[138]	[]	[26127742]
876_749	chr1	64864043	64864443	+	1000	164.0	[]	[]	[8.182752]	[133]	[]	[64864265]
876_7498	chr1	207811967	207812367	+	1000	48.0	[12.570299]	[118]	[]	[]	[207812156]	[]
876_7509	chr10	118483032	118483432	+	1000	48.0	[]	[]	[12.570299]	[102]	[]	[118483223]
876_751	chr18	3447806	3448206	+	1000	164.0	[]	[]	[9.252844]	[96]	[]	[3447988]
876_7510	chr11	20031022	20031422	+	1000	48.0	[12.570299]	[126]	[]	[]	[20031228]	[]
876_7511	chr11	34105084	34105484	+	1000	48.0	[7.578352]	[188]	[]	[]	[34105331]	[]
876_7515	chr11	102451423	102451823	+	1000	48.0	[]	[]	[8.264141, 10.2047415]	[120, 178]	[]	[102451610, 102451668]
876_7516	chr11	118236556	118236956	+	1000	48.0	[]	[]	[10.2047415]	[103]	[]	[118236750]
876_7517	chr11	124079579	124079979	+	1000	48.0	[7.676677]	[147]	[]	[]	[124079757]	[]
876_7527	chr15	52009055	52009455	+	1000	48.0	[]	[]	[10.2047415]	[110]	[]	[52009248]
876_754	chr9	17795813	17796213	+	1000	164.0	[]	[]	[12.570299]	[84]	[]	[17795997]
876_7542	chr19	51568280	51568680	+	1000	48.0	[9.53014]	[119]	[]	[]	[51568452]	[]
876_7547	chr2	65055754	65056154	+	1000	48.0	[12.570299]	[118]	[]	[]	[65055959]	[]
876_7555	chr20	31670668	31671068	+	1000	48.0	[9.53014, 9.53014]	[124, 166]	[]	[]	[31670840, 31670882]	[]
876_7576	chr3	15805574	15805974	+	1000	48.0	[]	[]	[7.578352, 12.570299]	[173, 184]	[]	[15805793, 15805804]
876_7586	chr4	26623004	26623404	+	1000	48.0	[]	[]	[12.570299]	[149]	[]	[26623236]
876_7591	chr4	150574668	150575068	+	1000	48.0	[]	[]	[9.252844]	[101]	[]	[150574867]
876_7594	chr5	78908119	78908519	+	1000	48.0	[9.53014]	[132]	[]	[]	[78908344]	[]
876_7595	chr5	80078889	80079289	+	966	48.0	[9.252844]	[85]	[]	[]	[80079063]	[]
876_7597	chr5	83718251	83718651	+	1000	48.0	[10.2047415]	[164]	[]	[]	[83718453]	[]
876_7601	chr6	25726599	25726999	+	1000	48.0	[]	[]	[12.570299, 8.84223]	[118, 158]	[]	[25726780, 25726820]
876_7608	chr6	89047385	89047785	+	1000	48.0	[12.570299]	[99]	[]	[]	[89047582]	[]
876_7609	chr6	89372473	89372873	+	1000	48.0	[]	[]	[12.570299]	[131]	[]	[89372693]
876_7610	chr6	100376147	100376547	+	1000	48.0	[12.570299]	[108]	[]	[]	[100376354]	[]
876_7613	chr6	147195076	147195476	+	1000	48.0	[10.2047415]	[121]	[]	[]	[147195294]	[]
876_7616	chr7	12689806	12690206	+	1000	48.0	[]	[]	[12.570299]	[129]	[]	[12689958]
876_7619	chr7	23760007	23760407	+	1000	48.0	[7.553737]	[95]	[]	[]	[23760173]	[]
876_7623	chr7	90345956	90346356	+	1000	48.0	[12.570299]	[90]	[]	[]	[90346130]	[]
876_7624	chr7	93232036	93232436	+	1000	48.0	[]	[]	[10.2047415]	[158]	[]	[93232206]
876_7629	chr7	137949456	137949856	+	1000	48.0	[8.361351]	[92]	[12.570299]	[143]	[137949648]	[137949699]
876_7634	chr8	54336237	54336637	+	1000	48.0	[]	[]	[9.53014]	[77]	[]	[54336396]
876_7635	chr8	93694070	93694470	+	1000	48.0	[10.2047415]	[179]	[]	[]	[93694318]	[]
876_7637	chr9	37465452	37465852	+	1000	48.0	[]	[]	[12.570299]	[100]	[]	[37465627]
876_7654	chr1	116632678	116633078	+	1000	47.5	[]	[]	[12.570299]	[134]	[]	[116632884]
876_7656	chr1	185733900	185734300	+	1000	47.5	[9.252844]	[114]	[]	[]	[185734073]	[]
876_7657	chr1	207103951	207104351	+	1000	47.5	[12.570299]	[151]	[]	[]	[207104157]	[]
876_766	chr18	57141599	57141999	+	1000	162.0	[]	[]	[8.361351]	[107]	[]	[57141801]
876_7668	chr10	70578321	70578721	+	1000	47.5	[]	[]	[9.252844]	[130]	[]	[70578534]
876_7669	chr11	8826474	8826874	+	1000	47.5	[8.361351]	[123]	[]	[]	[8826663]	[]
876_7670	chr11	48019589	48019989	+	1000	47.5	[9.252844]	[113]	[9.252844]	[110]	[48019791]	[48019788]
876_7673	chr12	47271716	47272116	+	1000	47.5	[8.361351, 12.570299]	[81, 103]	[]	[]	[47271897, 47271919]	[]
876_768	chr7	107743429	107743829	+	1000	162.0	[]	[]	[12.570299]	[104]	[]	[107743631]
876_7682	chr14	91875870	91876270	+	1000	47.5	[12.570299]	[105]	[]	[]	[91876072]	[]
876_7692	chr17	42319977	42320377	+	1000	47.5	[9.53014]	[61]	[]	[]	[42320133]	[]
876_7695	chr18	6747635	6748035	+	1000	47.5	[]	[]	[12.570299]	[146]	[]	[6747859]
876_7696	chr18	9094647	9095047	+	1000	47.5	[10.2047415]	[178]	[]	[]	[9094881]	[]
876_770	chr10	11757451	11757851	+	1000	161.5	[8.361351]	[115]	[]	[]	[11757651]	[]
876_7707	chr2	101699797	101700197	+	889	47.5	[]	[]	[8.84223]	[96]	[]	[101699992]
876_7711	chr2	200077108	200077508	+	1000	47.5	[9.53014]	[88]	[12.570299]	[159]	[200077259]	[200077330]
876_7713	chr2	208546106	208546506	+	1000	47.5	[]	[]	[12.570299]	[105]	[]	[208546296]
876_7714	chr2	227617085	227617485	+	1000	47.5	[12.570299]	[127]	[]	[]	[227617289]	[]
876_7716	chr20	4192345	4192745	+	1000	47.5	[]	[]	[12.570299]	[103]	[]	[4192513]
876_772	chr17	43172033	43172433	+	1000	161.5	[]	[]	[12.570299, 7.7748694]	[94, 136]	[]	[43172224, 43172266]
876_7736	chr3	71398034	71398434	+	1000	47.5	[8.361351]	[136]	[]	[]	[71398250]	[]
876_7738	chr3	100899488	100899888	+	1000	47.5	[10.2047415]	[176]	[]	[]	[100899717]	[]
876_774	chr5	179818972	179819372	+	1000	161.5	[]	[]	[12.570299]	[113]	[]	[179819185]
876_7761	chr6	88171305	88171705	+	1000	47.5	[8.182752]	[81]	[]	[]	[88171471]	[]
876_7785	chr1	32394254	32394654	+	857	47.0	[]	[]	[10.2047415]	[86]	[]	[32394437]
876_779	chr1	101136622	101137022	+	1000	161.0	[10.2047415]	[99]	[]	[]	[101136810]	[]
