#PeakID(python identify_motif.py ./ENCODE_processed_files/MEIS2_idr.fa MEIS2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
596_578	chr10	22386494	22386894	+	1000	911.0	[]	[]	[11.310461]	[92]	[]	[22386680]
596_5783	chr5	62329111	62329511	+	1000	219.0	[]	[]	[7.705946]	[102]	[]	[62329302]
596_5784	chr5	153742007	153742407	+	1000	219.0	[]	[]	[7.4989777]	[98]	[]	[153742178]
596_5786	chr8	90187697	90188097	+	1000	219.0	[]	[]	[7.4989777]	[128]	[]	[90187914]
596_5788	chr9	96618206	96618606	+	1000	219.0	[]	[]	[11.310461]	[86]	[]	[96618390]
596_5790	chrX	66011940	66012340	+	1000	219.0	[]	[]	[7.4989777, 7.705946]	[104, 110]	[]	[66012141, 66012147]
596_5792	chr10	16931925	16932325	+	1000	218.5	[7.239613]	[98]	[7.705946]	[87]	[16932109]	[16932098]
596_5793	chr10	21195156	21195556	+	1000	218.5	[11.310461]	[104]	[7.4989777]	[161]	[21195330]	[21195387]
596_5795	chr16	69267704	69268104	+	1000	218.5	[]	[]	[11.310461]	[126]	[]	[69267910]
596_5797	chr2	68910243	68910643	+	1000	218.5	[11.310461]	[74]	[]	[]	[68910413]	[]
596_5798	chr20	50558614	50559014	+	1000	218.5	[]	[]	[11.310461, 7.4989777]	[101, 112]	[]	[50558814, 50558825]
596_58	chr1	116420346	116420746	+	1000	1528.0	[11.310461]	[126]	[11.310461]	[102]	[116420563]	[116420539]
596_580	chr21	35106196	35106596	+	1000	910.0	[11.310461]	[117]	[11.310461]	[90]	[35106405]	[35106378]
596_5802	chr9	92115288	92115688	+	1000	218.5	[11.310461]	[120]	[]	[]	[92115508]	[]
596_5805	chr12	33752928	33753328	+	1000	218.0	[7.705946, 11.310461]	[84, 118]	[11.310461]	[138]	[33753098, 33753132]	[33753152]
596_5806	chr13	30049697	30050097	+	1000	218.0	[11.310461]	[117]	[]	[]	[30049861]	[]
596_5811	chr2	8678849	8679249	+	1000	218.0	[]	[]	[11.310461]	[101]	[]	[8679038]
596_5812	chr2	16700852	16701252	+	1000	218.0	[11.310461, 11.310461]	[106, 148]	[]	[]	[16701054, 16701096]	[]
596_5814	chr3	81713060	81713460	+	1000	218.0	[11.310461]	[145]	[]	[]	[81713283]	[]
596_5816	chr6	3158194	3158594	+	1000	218.0	[]	[]	[7.705946, 7.705946]	[61, 105]	[]	[3158352, 3158396]
596_5817	chr6	166344956	166345356	+	1000	218.0	[11.310461]	[107]	[]	[]	[166345160]	[]
596_5818	chr6	167100130	167100530	+	1000	218.0	[11.310461]	[105]	[]	[]	[167100315]	[]
596_5820	chr9	33687827	33688227	+	1000	218.0	[7.4989777]	[110]	[]	[]	[33688035]	[]
596_5821	chr9	128049834	128050234	+	1000	218.0	[11.310461]	[103]	[]	[]	[128050034]	[]
596_5822	chrX	149853930	149854330	+	1000	218.0	[11.310461]	[136]	[]	[]	[149854154]	[]
596_5823	chr1	65267650	65268050	+	1000	217.5	[11.310461]	[117]	[]	[]	[65267852]	[]
596_5824	chr1	185293948	185294348	+	1000	217.5	[]	[]	[11.310461]	[103]	[]	[185294132]
596_5825	chr1	228490424	228490824	+	1000	217.5	[]	[]	[11.310461, 7.705946]	[99, 149]	[]	[228490616, 228490666]
596_5826	chr12	98439978	98440378	+	1000	217.5	[7.705946]	[101]	[]	[]	[98440172]	[]
596_5827	chr12	111828596	111828996	+	1000	217.5	[11.310461, 11.310461]	[102, 123]	[]	[]	[111828794, 111828815]	[]
596_5828	chr16	88770862	88771262	+	1000	217.5	[]	[]	[11.310461]	[103]	[]	[88771064]
596_5829	chr18	3596628	3597028	+	1000	217.5	[]	[]	[7.705946, 11.310461]	[128, 138]	[]	[3596837, 3596847]
596_583	chr3	36958036	36958436	+	1000	908.5	[]	[]	[11.310461, 11.310461]	[124, 131]	[]	[36958242, 36958249]
596_5831	chr19	12401088	12401488	+	1000	217.5	[11.310461]	[104]	[]	[]	[12401268]	[]
596_5832	chr3	128830777	128831177	+	1000	217.5	[]	[]	[7.239613]	[135]	[]	[128831011]
596_5834	chr3	193794197	193794597	+	1000	217.5	[11.310461]	[91]	[]	[]	[193794369]	[]
596_5835	chr4	139154540	139154940	+	1000	217.5	[7.705946]	[124]	[]	[]	[139154752]	[]
596_5837	chr6	15066682	15067082	+	1000	217.5	[7.4989777]	[151]	[7.4989777]	[80]	[15066908]	[15066837]
596_5839	chrX	75152209	75152609	+	1000	217.5	[]	[]	[11.310461]	[135]	[]	[75152422]
596_5842	chr10	6464968	6465368	+	1000	217.0	[]	[]	[7.239613]	[163]	[]	[6465217]
596_5843	chr10	60989369	60989769	+	1000	217.0	[11.310461]	[132]	[]	[]	[60989590]	[]
596_5845	chr11	44569181	44569581	+	1000	217.0	[7.239613]	[130]	[11.310461]	[106]	[44569390]	[44569366]
596_5846	chr16	46748223	46748623	+	1000	217.0	[11.310461, 7.239613]	[108, 152]	[]	[]	[46748417, 46748461]	[]
596_5847	chr17	45903054	45903454	+	1000	217.0	[]	[]	[7.705946]	[96]	[]	[45903250]
596_585	chr10	50326738	50327138	+	1000	906.5	[]	[]	[7.705946]	[98]	[]	[50326921]
596_5851	chr2	219286150	219286550	+	1000	217.0	[]	[]	[7.4989777]	[78]	[]	[219286321]
596_5852	chr22	23443953	23444353	+	1000	217.0	[11.310461, 7.4989777]	[79, 143]	[]	[]	[23444127, 23444191]	[]
596_5853	chr5	79346518	79346918	+	1000	217.0	[7.705946]	[132]	[11.310461]	[90]	[79346733]	[79346691]
596_5856	chr9	135959897	135960297	+	1000	217.0	[]	[]	[11.310461]	[128]	[]	[135960092]
596_5857	chr1	51740661	51741061	+	1000	216.5	[]	[]	[11.310461]	[139]	[]	[51740861]
596_5861	chr11	86034729	86035129	+	1000	216.5	[11.310461]	[119]	[]	[]	[86034947]	[]
596_5864	chr2	37561848	37562248	+	1000	216.5	[7.4989777]	[149]	[]	[]	[37562061]	[]
596_5866	chr21	14569819	14570219	+	1000	216.5	[7.705946]	[94]	[7.4989777]	[101]	[14570006]	[14570013]
596_5869	chr6	7147406	7147806	+	1000	216.5	[11.310461]	[83]	[]	[]	[7147584]	[]
596_5872	chr8	17927929	17928329	+	1000	216.5	[]	[]	[11.310461]	[87]	[]	[17928094]
596_5873	chrX	154819451	154819851	+	1000	216.5	[11.310461]	[197]	[]	[]	[154819667]	[]
596_5874	chr1	28395131	28395531	+	1000	216.0	[]	[]	[7.4989777]	[107]	[]	[28395313]
596_5877	chr1	165836720	165837120	+	1000	216.0	[7.705946]	[96]	[7.705946]	[116]	[165836903]	[165836923]
596_5878	chr10	47323911	47324311	+	1000	216.0	[7.4989777]	[92]	[7.705946]	[99]	[47324096]	[47324103]
596_5879	chr14	65043108	65043508	+	1000	216.0	[7.239613]	[140]	[]	[]	[65043328]	[]
596_588	chr8	90167998	90168398	+	1000	905.0	[]	[]	[7.705946]	[107]	[]	[90168190]
596_5880	chr15	65110677	65111077	+	1000	216.0	[]	[]	[11.310461]	[96]	[]	[65110868]
596_5881	chr17	67818138	67818538	+	1000	216.0	[7.705946]	[105]	[]	[]	[67818337]	[]
596_5884	chr19	55461658	55462058	+	1000	216.0	[]	[]	[11.310461]	[130]	[]	[55461875]
596_5885	chr20	22928741	22929141	+	1000	216.0	[]	[]	[7.239613]	[139]	[]	[22928980]
596_5886	chr20	50137215	50137615	+	1000	216.0	[7.239613, 11.310461]	[56, 110]	[]	[]	[50137367, 50137421]	[]
596_5890	chr3	49786521	49786921	+	1000	216.0	[]	[]	[7.705946]	[69]	[]	[49786678]
596_5892	chr3	183584890	183585290	+	1000	216.0	[7.239613]	[88]	[]	[]	[183585068]	[]
596_5893	chr5	81958201	81958601	+	1000	216.0	[11.310461]	[176]	[]	[]	[81958441]	[]
596_5895	chr6	20454183	20454583	+	1000	216.0	[7.239613]	[139]	[]	[]	[20454415]	[]
596_5897	chr6	150145872	150146272	+	1000	216.0	[]	[]	[7.239613]	[119]	[]	[150146071]
596_5899	chr1	148334852	148335252	+	1000	215.5	[11.310461]	[105]	[7.239613]	[98]	[148335012]	[148335005]
596_59	chr20	22414233	22414633	+	1000	1525.5	[11.310461, 7.239613]	[105, 142]	[7.239613]	[59]	[22414431, 22414468]	[22414385]
596_590	chr17	78631923	78632323	+	1000	904.0	[]	[]	[11.310461]	[117]	[]	[78632137]
596_5900	chr1	207407689	207408089	+	1000	215.5	[]	[]	[7.705946, 11.310461]	[77, 105]	[]	[207407863, 207407891]
596_5903	chr13	108769526	108769926	+	1000	215.5	[7.4989777]	[154]	[]	[]	[108769755]	[]
596_5904	chr16	71952817	71953217	+	1000	215.5	[7.4989777, 11.310461]	[122, 146]	[]	[]	[71953013, 71953037]	[]
596_5905	chr19	12162745	12163145	+	1000	215.5	[]	[]	[11.310461, 11.310461]	[84, 97]	[]	[12162917, 12162930]
596_5906	chr19	39351451	39351851	+	1000	215.5	[]	[]	[11.310461]	[152]	[]	[39351694]
596_5909	chr21	33947714	33948114	+	1000	215.5	[7.239613, 7.4989777]	[96, 106]	[]	[]	[33947904, 33947914]	[]
596_591	chr17	5526762	5527162	+	1000	903.5	[]	[]	[7.705946]	[121]	[]	[5526982]
596_5912	chr3	155282873	155283273	+	1000	215.5	[]	[]	[7.239613, 7.239613]	[96, 153]	[]	[155283028, 155283085]
596_5914	chr5	8461551	8461951	+	1000	215.5	[11.310461]	[92]	[7.705946]	[63]	[8461738]	[8461709]
596_5917	chr8	129583133	129583533	+	1000	215.5	[11.310461]	[104]	[]	[]	[129583315]	[]
596_5918	chr1	27867206	27867606	+	1000	215.0	[]	[]	[7.4989777]	[174]	[]	[27867438]
596_592	chr5	173839107	173839507	+	1000	902.5	[]	[]	[11.310461, 11.310461]	[70, 92]	[]	[173839266, 173839288]
596_5920	chr11	65215488	65215888	+	1000	215.0	[]	[]	[7.4989777, 11.310461, 7.705946]	[76, 100, 136]	[]	[65215658, 65215682, 65215718]
596_5924	chr17	8435601	8436001	+	1000	215.0	[7.705946]	[186]	[]	[]	[8435782]	[]
596_5925	chr2	8934294	8934694	+	1000	215.0	[7.705946]	[123]	[]	[]	[8934516]	[]
596_5926	chr2	169964755	169965155	+	1000	215.0	[11.310461]	[115]	[]	[]	[169964961]	[]
596_5927	chr2	204541556	204541956	+	1000	215.0	[7.239613]	[150]	[]	[]	[204541796]	[]
596_5929	chr20	47319006	47319406	+	1000	215.0	[]	[]	[11.310461]	[82]	[]	[47319164]
596_5930	chr20	50981387	50981787	+	1000	215.0	[11.310461]	[106]	[]	[]	[50981578]	[]
596_5933	chr5	139669919	139670319	+	1000	215.0	[]	[]	[11.310461]	[58]	[]	[139670072]
596_5934	chr5	171953857	171954257	+	1000	215.0	[7.239613]	[157]	[11.310461]	[82]	[171954106]	[171954031]
596_5936	chr8	30616500	30616900	+	1000	215.0	[]	[]	[7.4989777, 11.310461]	[84, 105]	[]	[30616662, 30616683]
596_5937	chr1	16164241	16164641	+	1000	214.5	[11.310461]	[179]	[]	[]	[16164483]	[]
596_5938	chr1	67682561	67682961	+	1000	214.5	[7.4989777]	[132]	[]	[]	[67682766]	[]
596_5941	chr10	75022225	75022625	+	1000	214.5	[11.310461]	[125]	[]	[]	[75022430]	[]
596_5942	chr11	14337092	14337492	+	1000	214.5	[7.705946]	[130]	[]	[]	[14337317]	[]
596_5943	chr11	33159566	33159966	+	1000	214.5	[7.4989777]	[133]	[]	[]	[33159751]	[]
596_5946	chr2	80410363	80410763	+	1000	214.5	[]	[]	[11.310461, 7.4989777]	[56, 78]	[]	[80410516, 80410538]
596_595	chr12	116547890	116548290	+	1000	901.5	[7.705946]	[103]	[11.310461]	[82]	[116548070]	[116548049]
596_5950	chr5	78915212	78915612	+	1000	214.5	[]	[]	[7.239613]	[139]	[]	[78915429]
596_5951	chr7	106216427	106216827	+	1000	214.5	[7.705946]	[119]	[]	[]	[106216642]	[]
596_5953	chr9	113572114	113572514	+	1000	214.5	[11.310461, 7.239613]	[80, 141]	[]	[]	[113572293, 113572354]	[]
596_5955	chr1	9289035	9289435	+	1000	214.0	[7.4989777]	[76]	[]	[]	[9289201]	[]
596_5956	chr1	24847994	24848394	+	1000	214.0	[]	[]	[11.310461]	[137]	[]	[24848226]
596_5958	chr13	59681898	59682298	+	951	214.0	[7.4989777]	[125]	[]	[]	[59682115]	[]
596_5960	chr18	903638	904038	+	1000	214.0	[]	[]	[11.310461]	[134]	[]	[903870]
596_5962	chr4	8479131	8479531	+	1000	214.0	[]	[]	[7.705946]	[95]	[]	[8479325]
596_5963	chr4	88285070	88285470	+	1000	214.0	[]	[]	[7.239613]	[109]	[]	[88285275]
596_5965	chr6	26025674	26026074	+	1000	214.0	[]	[]	[11.310461]	[170]	[]	[26025906]
596_5966	chr6	119137478	119137878	+	1000	214.0	[]	[]	[11.310461, 7.4989777]	[132, 143]	[]	[119137697, 119137708]
596_5969	chr7	92534564	92534964	+	1000	214.0	[11.310461]	[104]	[]	[]	[92534766]	[]
596_5973	chr9	97960744	97961144	+	1000	214.0	[]	[]	[11.310461]	[138]	[]	[97960939]
596_5975	chr1	59505547	59505947	+	1000	213.5	[7.239613]	[153]	[]	[]	[59505786]	[]
596_5977	chr11	3831642	3832042	+	1000	213.5	[11.310461]	[124]	[]	[]	[3831826]	[]
596_5978	chr12	96452552	96452952	+	1000	213.5	[]	[]	[7.4989777]	[141]	[]	[96452785]
596_598	chr11	61287441	61287841	+	1000	901.0	[11.310461]	[123]	[]	[]	[61287654]	[]
596_5980	chr16	84879806	84880206	+	1000	213.5	[7.705946]	[125]	[]	[]	[84880001]	[]
596_5983	chr2	177206091	177206491	+	1000	213.5	[]	[]	[7.4989777]	[149]	[]	[177206292]
596_5986	chr22	39946609	39947009	+	1000	213.5	[]	[]	[7.705946]	[111]	[]	[39946805]
596_5987	chr3	33915800	33916200	+	1000	213.5	[]	[]	[11.310461, 11.310461]	[137, 143]	[]	[33916019, 33916025]
596_5988	chr3	50590528	50590928	+	1000	213.5	[]	[]	[11.310461]	[97]	[]	[50590715]
596_599	chr2	109214023	109214423	+	1000	901.0	[]	[]	[11.310461]	[89]	[]	[109214212]
596_5991	chr6	47242451	47242851	+	1000	213.5	[7.239613]	[154]	[]	[]	[47242683]	[]
596_5993	chr1	36374459	36374859	+	1000	213.0	[]	[]	[7.705946]	[90]	[]	[36374610]
596_5998	chr18	31785372	31785772	+	1000	213.0	[11.310461]	[117]	[]	[]	[31785573]	[]
596_60	chr1	51429934	51430334	+	1000	1519.5	[7.4989777]	[81]	[11.310461]	[133]	[51430113]	[51430165]
596_600	chr20	62822724	62823124	+	1000	900.0	[]	[]	[7.239613]	[93]	[]	[62822915]
596_6001	chr2	53769253	53769653	+	1000	213.0	[]	[]	[11.310461]	[159]	[]	[53769488]
596_6004	chr3	25428051	25428451	+	1000	213.0	[11.310461]	[118]	[]	[]	[25428264]	[]
596_6006	chr3	88075478	88075878	+	1000	213.0	[]	[]	[7.4989777, 7.239613]	[68, 98]	[]	[88075645, 88075675]
596_6007	chr5	108762705	108763105	+	1000	213.0	[]	[]	[7.239613]	[80]	[]	[108762884]
596_6011	chr1	172499631	172500031	+	1000	212.5	[7.705946, 7.4989777, 7.705946]	[108, 137, 143]	[]	[]	[172499819, 172499848, 172499854]	[]
596_6013	chr14	36264591	36264991	+	1000	212.5	[7.4989777]	[65]	[]	[]	[36264744]	[]
596_6014	chr14	58427476	58427876	+	1000	212.5	[]	[]	[7.4989777]	[216]	[]	[58427723]
596_6016	chr16	29995456	29995856	+	1000	212.5	[11.310461]	[138]	[]	[]	[29995668]	[]
596_6019	chr19	51397380	51397780	+	1000	212.5	[11.310461]	[110]	[]	[]	[51397577]	[]
596_6022	chr20	8853799	8854199	+	1000	212.5	[7.239613]	[101]	[]	[]	[8853990]	[]
596_6025	chr4	26307007	26307407	+	1000	212.5	[]	[]	[11.310461]	[73]	[]	[26307172]
596_6026	chr4	121790982	121791382	+	1000	212.5	[]	[]	[7.4989777]	[152]	[]	[121791212]
596_6028	chr6	105522595	105522995	+	1000	212.5	[7.239613]	[134]	[]	[]	[105522819]	[]
596_6029	chr7	65006579	65006979	+	1000	212.5	[11.310461]	[212]	[]	[]	[65006809]	[]
596_6030	chr7	121437906	121438306	+	1000	212.5	[7.4989777]	[113]	[]	[]	[121438116]	[]
596_6031	chr8	142940042	142940442	+	1000	212.5	[]	[]	[7.239613]	[169]	[]	[142940289]
596_6033	chr1	28323763	28324163	+	1000	212.0	[7.705946]	[163]	[]	[]	[28324004]	[]
596_6035	chr1	157274694	157275094	+	1000	212.0	[11.310461]	[104]	[]	[]	[157274870]	[]
596_6036	chr1	244341522	244341922	+	1000	212.0	[11.310461]	[169]	[]	[]	[244341756]	[]
596_6037	chr11	3379090	3379490	+	1000	212.0	[11.310461]	[131]	[]	[]	[3379285]	[]
596_6038	chr11	67354480	67354880	+	1000	212.0	[]	[]	[11.310461]	[129]	[]	[67354706]
596_6040	chr17	42024908	42025308	+	1000	212.0	[]	[]	[11.310461]	[129]	[]	[42025113]
596_6042	chr18	22559785	22560185	+	1000	212.0	[11.310461]	[93]	[]	[]	[22559967]	[]
596_6043	chr19	38850453	38850853	+	1000	212.0	[11.310461]	[162]	[]	[]	[38850695]	[]
596_6044	chr2	3584130	3584530	+	1000	212.0	[11.310461]	[94]	[]	[]	[3584312]	[]
596_6045	chr2	159595709	159596109	+	1000	212.0	[]	[]	[7.239613]	[87]	[]	[159595895]
596_6046	chr2	201901808	201902208	+	1000	212.0	[11.310461]	[77]	[7.705946]	[83]	[201901978]	[201901984]
596_6047	chr2	201907141	201907541	+	1000	212.0	[]	[]	[7.705946, 11.310461]	[88, 130]	[]	[201907313, 201907355]
596_6049	chr3	130006019	130006419	+	1000	212.0	[]	[]	[11.310461]	[112]	[]	[130006217]
596_605	chr9	128445767	128446167	+	1000	896.0	[7.239613]	[101]	[]	[]	[128445964]	[]
596_6051	chr4	88957566	88957966	+	1000	212.0	[11.310461]	[101]	[]	[]	[88957725]	[]
596_6054	chr6	27174932	27175332	+	1000	212.0	[]	[]	[7.4989777]	[156]	[]	[27175161]
596_6056	chr7	27662743	27663143	+	1000	212.0	[]	[]	[11.310461]	[181]	[]	[27662986]
596_6057	chr7	39735945	39736345	+	1000	212.0	[7.4989777]	[119]	[]	[]	[39736157]	[]
596_6058	chr7	151232241	151232641	+	1000	212.0	[11.310461]	[151]	[]	[]	[151232469]	[]
596_606	chr12	54359106	54359506	+	1000	895.5	[]	[]	[11.310461, 11.310461]	[58, 99]	[]	[54359264, 54359305]
596_6062	chr10	71806678	71807078	+	1000	211.5	[7.239613, 11.310461]	[108, 120]	[]	[]	[71806883, 71806895]	[]
596_6067	chr2	241665709	241666109	+	1000	211.5	[]	[]	[11.310461, 11.310461, 11.310461, 11.310461, 11.310461, 11.310461, 11.310461, 11.310461]	[57, 68, 75, 85, 92, 98, 104, 111]	[]	[241665864, 241665875, 241665882, 241665892, 241665899, 241665905, 241665911, 241665918]
596_6069	chr22	38163874	38164274	+	1000	211.5	[]	[]	[7.239613]	[101]	[]	[38164069]
596_607	chr12	12190519	12190919	+	1000	894.5	[7.239613]	[145]	[11.310461]	[132]	[12190763]	[12190750]
596_6072	chr8	58656877	58657277	+	1000	211.5	[]	[]	[11.310461]	[125]	[]	[58657086]
596_6077	chr2	62287802	62288202	+	1000	211.0	[]	[]	[11.310461]	[115]	[]	[62288008]
596_6079	chr2	174395550	174395950	+	1000	211.0	[11.310461]	[95]	[11.310461]	[147]	[174395738]	[174395790]
596_6081	chr20	61956359	61956759	+	1000	211.0	[11.310461]	[104]	[]	[]	[61956560]	[]
596_6082	chr4	140096156	140096556	+	1000	211.0	[11.310461]	[103]	[]	[]	[140096350]	[]
596_6083	chr7	140675320	140675720	+	1000	211.0	[]	[]	[7.705946]	[105]	[]	[140675517]
596_6084	chr8	17362959	17363359	+	1000	211.0	[11.310461, 7.705946]	[112, 163]	[]	[]	[17363156, 17363207]	[]
596_6085	chr9	19161550	19161950	+	1000	211.0	[]	[]	[7.239613]	[75]	[]	[19161711]
596_6088	chr1	230542003	230542403	+	1000	210.5	[11.310461]	[117]	[]	[]	[230542213]	[]
596_609	chr3	71050600	71051000	+	1000	893.0	[7.4989777]	[66]	[11.310461]	[98]	[71050762]	[71050794]
596_6090	chr15	34366165	34366565	+	1000	210.5	[11.310461]	[100]	[]	[]	[34366364]	[]
596_6091	chr16	67356406	67356806	+	1000	210.5	[]	[]	[7.705946]	[107]	[]	[67356602]
596_6092	chr19	29606050	29606450	+	1000	210.5	[]	[]	[7.239613]	[129]	[]	[29606230]
596_6097	chr5	82386522	82386922	+	1000	210.5	[]	[]	[11.310461]	[89]	[]	[82386711]
596_6098	chr5	82388875	82389275	+	1000	210.5	[11.310461]	[137]	[]	[]	[82389073]	[]
596_6099	chr5	90741163	90741563	+	1000	210.5	[]	[]	[7.4989777]	[51]	[]	[90741314]
596_610	chr22	26404837	26405237	+	1000	892.0	[]	[]	[11.310461]	[95]	[]	[26405032]
596_6101	chr6	14166900	14167300	+	1000	210.5	[]	[]	[7.705946]	[114]	[]	[14167095]
596_6103	chr6	36027289	36027689	+	1000	210.5	[]	[]	[7.4989777]	[107]	[]	[36027480]
596_6104	chr7	5628170	5628570	+	1000	210.5	[]	[]	[11.310461]	[97]	[]	[5628351]
596_6107	chr8	15417236	15417636	+	1000	210.5	[]	[]	[7.705946]	[157]	[]	[15417469]
596_6108	chr9	108182823	108183223	+	1000	210.5	[7.239613]	[101]	[]	[]	[108183002]	[]
596_611	chr9	34652076	34652476	+	1000	891.5	[]	[]	[7.4989777, 11.310461]	[96, 156]	[]	[34652261, 34652321]
596_6110	chr1	205157257	205157657	+	1000	210.0	[]	[]	[7.4989777]	[205]	[]	[205157410]
596_6111	chr10	8314450	8314850	+	1000	210.0	[7.4989777, 7.705946]	[72, 144]	[]	[]	[8314604, 8314676]	[]
596_6115	chr2	142938207	142938607	+	1000	210.0	[7.239613]	[139]	[]	[]	[142938430]	[]
596_6116	chr2	159612553	159612953	+	1000	210.0	[7.705946]	[81]	[11.310461]	[125]	[159612723]	[159612767]
596_612	chr11	57340213	57340613	+	1000	890.5	[11.310461]	[112]	[]	[]	[57340420]	[]
596_6120	chr6	56955164	56955564	+	1000	210.0	[11.310461]	[112]	[]	[]	[56955374]	[]
596_6121	chr7	27071626	27072026	+	1000	210.0	[]	[]	[11.310461]	[134]	[]	[27071829]
596_6122	chr8	128083832	128084232	+	1000	210.0	[]	[]	[7.4989777]	[107]	[]	[128084028]
596_6124	chr1	5885797	5886197	+	1000	209.5	[7.4989777]	[133]	[]	[]	[5886014]	[]
596_6125	chr1	181142582	181142982	+	1000	209.5	[]	[]	[7.4989777]	[90]	[]	[181142748]
596_6128	chr15	83462817	83463217	+	1000	209.5	[]	[]	[11.310461]	[143]	[]	[83463046]
596_6129	chr17	29726836	29727236	+	1000	209.5	[]	[]	[7.239613]	[97]	[]	[29727012]
596_6132	chr2	12577572	12577972	+	1000	209.5	[11.310461]	[108]	[]	[]	[12577748]	[]
596_6134	chr21	44339189	44339589	+	1000	209.5	[7.705946]	[90]	[]	[]	[44339376]	[]
596_6137	chr4	138983678	138984078	+	1000	209.5	[11.310461]	[114]	[]	[]	[138983884]	[]
596_6138	chr6	100271586	100271986	+	1000	209.5	[]	[]	[11.310461]	[117]	[]	[100271791]
596_6139	chr6	119482876	119483276	+	1000	209.5	[11.310461]	[116]	[7.705946]	[137]	[119483091]	[119483112]
596_6141	chr7	103660516	103660916	+	1000	209.5	[7.705946, 7.239613]	[122, 146]	[]	[]	[103660711, 103660735]	[]
596_6148	chr16	85474708	85475108	+	1000	209.0	[11.310461]	[111]	[]	[]	[85474912]	[]
596_6149	chr18	56651170	56651570	+	1000	209.0	[]	[]	[7.705946]	[89]	[]	[56651354]
596_615	chr4	83630024	83630424	+	1000	887.5	[]	[]	[7.4989777]	[94]	[]	[83630217]
596_6150	chr19	6460493	6460893	+	1000	209.0	[11.310461]	[118]	[]	[]	[6460675]	[]
596_6152	chr2	201254444	201254844	+	1000	209.0	[]	[]	[7.705946]	[93]	[]	[201254629]
596_6153	chr20	625244	625644	+	1000	209.0	[7.4989777]	[97]	[7.705946]	[126]	[625409]	[625438]
596_6154	chr3	152234653	152235053	+	1000	209.0	[]	[]	[11.310461, 7.239613]	[109, 128]	[]	[152234835, 152234854]
596_6155	chr4	687102	687502	+	1000	209.0	[]	[]	[7.705946]	[118]	[]	[687313]
596_6156	chr5	133049613	133050013	+	1000	209.0	[]	[]	[11.310461]	[139]	[]	[133049837]
596_6157	chr6	87366392	87366792	+	1000	209.0	[]	[]	[7.705946]	[147]	[]	[87366634]
596_616	chr5	65966531	65966931	+	1000	887.5	[11.310461, 11.310461]	[100, 152]	[]	[]	[65966730, 65966782]	[]
596_6160	chr7	133980795	133981195	+	1000	209.0	[7.705946]	[112]	[]	[]	[133980970]	[]
596_6161	chr8	98605622	98606022	+	1000	209.0	[]	[]	[7.4989777]	[98]	[]	[98605807]
596_6162	chr10	110774104	110774504	+	1000	208.5	[]	[]	[7.705946, 7.239613]	[119, 150]	[]	[110774303, 110774334]
596_6164	chr13	39021084	39021484	+	1000	208.5	[11.310461]	[121]	[11.310461]	[81]	[39021304]	[39021264]
596_6165	chr14	72742066	72742466	+	1000	208.5	[7.705946]	[65]	[]	[]	[72742222]	[]
596_6166	chr16	11084544	11084944	+	1000	208.5	[]	[]	[7.239613]	[102]	[]	[11084735]
596_6168	chr17	40100503	40100903	+	1000	208.5	[7.705946]	[192]	[]	[]	[40100729]	[]
596_6170	chr17	48631123	48631523	+	1000	208.5	[]	[]	[11.310461]	[123]	[]	[48631324]
596_6174	chr22	21987864	21988264	+	1000	208.5	[11.310461]	[120]	[]	[]	[21988071]	[]
596_6176	chr5	171534068	171534468	+	1000	208.5	[11.310461]	[100]	[7.239613]	[72]	[171534257]	[171534229]
596_6177	chr6	110826203	110826603	+	1000	208.5	[7.4989777]	[134]	[7.705946]	[111]	[110826418]	[110826395]
596_6178	chr7	55348446	55348846	+	1000	208.5	[7.705946, 11.310461]	[69, 132]	[]	[]	[55348604, 55348667]	[]
596_6179	chr7	136062967	136063367	+	1000	208.5	[7.239613]	[97]	[11.310461]	[168]	[136063130]	[136063201]
596_618	chr3	72339040	72339440	+	1000	886.5	[11.310461]	[139]	[]	[]	[72339250]	[]
596_6182	chrX	48867899	48868299	+	1000	208.5	[]	[]	[7.239613]	[110]	[]	[48868094]
596_6183	chr1	184390787	184391187	+	1000	208.0	[11.310461]	[96]	[]	[]	[184390983]	[]
596_6185	chr15	64246813	64247213	+	1000	208.0	[]	[]	[7.4989777, 11.310461]	[106, 140]	[]	[64246988, 64247022]
596_6188	chr17	76484710	76485110	+	1000	208.0	[7.4989777]	[93]	[]	[]	[76484895]	[]
596_6189	chr2	69833766	69834166	+	1000	208.0	[]	[]	[7.705946]	[116]	[]	[69833976]
596_619	chr6	45445773	45446173	+	1000	886.5	[7.705946]	[101]	[11.310461]	[67]	[45445974]	[45445940]
596_6190	chr2	218307701	218308101	+	1000	208.0	[7.4989777]	[114]	[7.4989777]	[69]	[218307907]	[218307862]
596_6192	chr20	46574216	46574616	+	1000	208.0	[11.310461]	[99]	[]	[]	[46574413]	[]
596_6193	chr21	31403721	31404121	+	1000	208.0	[11.310461]	[83]	[]	[]	[31403902]	[]
596_6194	chr22	37310059	37310459	+	1000	208.0	[]	[]	[7.239613]	[112]	[]	[37310262]
596_6195	chr3	50632405	50632805	+	1000	208.0	[]	[]	[7.4989777]	[120]	[]	[50632605]
