#PeakID(python identify_motif.py ./ENCODE_processed_files/CTCF_idr.fa CTCF --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
322_4661	chr5	159133135	159133535	+	1000	302.0	[]	[]	[14.413772]	[116]	[]	[159133341]
322_46610	chr5	157294706	157295106	+	752	43.0	[11.957249]	[93]	[]	[]	[157294889]	[]
322_46611	chr5	173970906	173971306	+	1000	43.0	[6.1124654]	[108]	[]	[]	[173971102]	[]
322_46613	chr5	180558272	180558672	+	1000	43.0	[]	[]	[8.292044]	[129]	[]	[180558485]
322_46616	chr6	1336232	1336632	+	1000	43.0	[]	[]	[7.186353]	[116]	[]	[1336441]
322_46617	chr6	2482780	2483180	+	1000	43.0	[6.743736]	[112]	[11.162094]	[112]	[2482976]	[2482976]
322_46618	chr6	8539413	8539813	+	1000	43.0	[14.096539]	[158]	[]	[]	[8539628]	[]
322_46619	chr6	14149352	14149752	+	1000	43.0	[]	[]	[11.732981]	[117]	[]	[14149544]
322_46620	chr6	15248871	15249271	+	1000	43.0	[]	[]	[4.669036]	[86]	[]	[15249051]
322_46631	chr6	32240578	32240978	+	1000	43.0	[12.984168]	[131]	[]	[]	[32240794]	[]
322_46633	chr6	40250005	40250405	+	882	43.0	[9.314723]	[101]	[5.1109943]	[100]	[40250191]	[40250190]
322_46635	chr6	42198035	42198435	+	1000	43.0	[]	[]	[4.7741294, 13.967212]	[79, 126]	[]	[42198206, 42198253]
322_46636	chr6	42698292	42698692	+	1000	43.0	[6.068257, 10.2793045]	[84, 114]	[6.488545, 10.02996]	[81, 114]	[42698471, 42698501]	[42698468, 42698501]
322_4664	chr6	110039410	110039810	+	1000	302.0	[13.237999]	[79]	[18.941595, 5.807123]	[92, 102]	[110039589]	[110039602, 110039612]
322_46641	chr6	56995359	56995759	+	1000	43.0	[4.841231]	[99]	[9.643954]	[96]	[56995556]	[56995553]
322_46642	chr6	57089797	57090197	+	1000	43.0	[5.740266]	[104]	[]	[]	[57089961]	[]
322_46644	chr6	70551550	70551950	+	1000	43.0	[14.5962105]	[118]	[]	[]	[70551760]	[]
322_46645	chr6	80330092	80330492	+	1000	43.0	[]	[]	[12.654956]	[81]	[]	[80330254]
322_46647	chr6	87364970	87365370	+	1000	43.0	[8.440612]	[127]	[]	[]	[87365171]	[]
322_46648	chr6	89239287	89239687	+	1000	43.0	[17.063461]	[113]	[]	[]	[89239494]	[]
322_46649	chr6	107079403	107079803	+	716	43.0	[]	[]	[12.526348]	[97]	[]	[107079567]
322_46650	chr6	108622859	108623259	+	1000	43.0	[7.4618044]	[91]	[]	[]	[108623047]	[]
322_46653	chr6	129733333	129733733	+	905	43.0	[]	[]	[9.604795]	[82]	[]	[129733514]
322_46656	chr6	143409406	143409806	+	1000	43.0	[8.372666]	[140]	[11.917821, 6.6205525]	[129, 140]	[143409628]	[143409617, 143409628]
322_46657	chr6	150015203	150015603	+	1000	43.0	[]	[]	[8.897353]	[87]	[]	[150015387]
322_46659	chr6	160991379	160991779	+	1000	43.0	[]	[]	[5.974327]	[101]	[]	[160991569]
322_46661	chr6	169720177	169720577	+	1000	43.0	[15.195371]	[112]	[]	[]	[169720379]	[]
322_46662	chr7	88237	88637	+	1000	43.0	[]	[]	[5.278297, 11.8124275]	[90, 124]	[]	[88391, 88425]
322_46669	chr7	34091312	34091712	+	768	43.0	[16.893343]	[108]	[12.250298]	[108]	[34091506]	[34091506]
322_4667	chr7	134327891	134328291	+	1000	302.0	[]	[]	[17.138672]	[96]	[]	[134328084]
322_46670	chr7	43763205	43763605	+	1000	43.0	[9.417909]	[220]	[]	[]	[43763434]	[]
322_46673	chr7	54678794	54679194	+	1000	43.0	[]	[]	[12.670683]	[116]	[]	[54679008]
322_46674	chr7	64946765	64947165	+	1000	43.0	[]	[]	[17.381739]	[101]	[]	[64946954]
322_46675	chr7	66522550	66522950	+	733	43.0	[10.321422]	[105]	[10.658891]	[105]	[66522752]	[66522752]
322_46676	chr7	75994358	75994758	+	1000	43.0	[4.858978]	[152]	[]	[]	[75994585]	[]
322_46677	chr7	96827675	96828075	+	1000	43.0	[]	[]	[12.174431]	[114]	[]	[96827887]
322_46678	chr7	100109755	100110155	+	1000	43.0	[5.8914967, 13.813173]	[86, 89]	[]	[]	[100109941, 100109944]	[]
322_4668	chr7	140493061	140493461	+	1000	302.0	[]	[]	[12.058704]	[106]	[]	[140493266]
322_46680	chr7	100673446	100673846	+	838	43.0	[]	[]	[5.243845]	[137]	[]	[100673672]
322_46683	chr7	107039208	107039608	+	1000	43.0	[]	[]	[10.158731]	[114]	[]	[107039401]
322_46685	chr7	111800324	111800724	+	998	43.0	[6.0831156]	[136]	[5.592383]	[93]	[111800560]	[111800517]
322_46686	chr7	116495684	116496084	+	638	43.0	[7.6456695]	[100]	[11.6511135]	[99]	[116495872]	[116495871]
322_46687	chr7	129499264	129499664	+	1000	43.0	[]	[]	[8.189203]	[94]	[]	[129499456]
322_46689	chr7	135341025	135341425	+	1000	43.0	[15.503013]	[106]	[]	[]	[135341231]	[]
322_4669	chr7	158353968	158354368	+	1000	302.0	[]	[]	[16.33747]	[82]	[]	[158354150]
322_46691	chr7	140899785	140900185	+	1000	43.0	[9.939935]	[120]	[]	[]	[140899985]	[]
322_46692	chr7	148979028	148979428	+	1000	43.0	[7.272188]	[158]	[]	[]	[148979269]	[]
322_46694	chr7	154759959	154760359	+	827	43.0	[]	[]	[5.986544, 8.964952]	[132, 135]	[]	[154760171, 154760174]
322_46698	chr8	12708580	12708980	+	1000	43.0	[13.931591]	[70]	[]	[]	[12708732]	[]
322_46699	chr8	22088874	22089274	+	1000	43.0	[5.11253, 7.850787]	[134, 167]	[7.2388096, 8.205047]	[98, 131]	[22089086, 22089119]	[22089050, 22089083]
322_467	chrX	12771467	12771867	+	1000	525.0	[7.6622567]	[56]	[18.731033, 6.9027076]	[76, 130]	[12771623]	[12771643, 12771697]
322_46700	chr8	22716044	22716444	+	992	43.0	[6.4382296]	[103]	[]	[]	[22716241]	[]
322_46701	chr8	22928876	22929276	+	1000	43.0	[5.6182985]	[83]	[8.660242]	[82]	[22929053]	[22929052]
322_46702	chr8	23291671	23292071	+	889	43.0	[5.577873]	[143]	[9.761398, 7.0434365]	[117, 140]	[23291883]	[23291857, 23291880]
322_46705	chr8	33469295	33469695	+	1000	43.0	[14.4933405]	[95]	[]	[]	[33469479]	[]
322_46711	chr8	65132739	65133139	+	1000	43.0	[19.240995]	[99]	[]	[]	[65132927]	[]
322_46713	chr8	70127769	70128169	+	1000	43.0	[]	[]	[10.14264, 9.8299885]	[97, 134]	[]	[70127959, 70127996]
322_46715	chr8	91455426	91455826	+	1000	43.0	[11.873844]	[97]	[]	[]	[91455616]	[]
322_46717	chr8	99682440	99682840	+	1000	43.0	[8.625661]	[97]	[]	[]	[99682629]	[]
322_46719	chr8	102123714	102124114	+	907	43.0	[]	[]	[13.167857]	[85]	[]	[102123882]
322_4672	chr8	123486503	123486903	+	1000	302.0	[7.404167]	[106]	[]	[]	[123486706]	[]
322_46720	chr8	103207309	103207709	+	1000	43.0	[]	[]	[5.513968, 14.300896]	[95, 105]	[]	[103207501, 103207511]
322_46721	chr8	123045432	123045832	+	642	43.0	[7.6914134]	[93]	[]	[]	[123045621]	[]
322_46722	chr8	124173936	124174336	+	1000	43.0	[4.416989]	[56]	[6.3441205, 9.445423]	[89, 99]	[124174088]	[124174121, 124174131]
322_46723	chr8	124246947	124247347	+	1000	43.0	[5.4105005]	[103]	[]	[]	[124247150]	[]
322_46725	chr8	129539117	129539517	+	777	43.0	[6.448773, 10.667578]	[91, 94]	[]	[]	[129539305, 129539308]	[]
322_46727	chr9	2336057	2336457	+	1000	43.0	[17.184042]	[114]	[]	[]	[2336263]	[]
322_46728	chr9	5574999	5575399	+	1000	43.0	[]	[]	[7.404167]	[113]	[]	[5575200]
322_46734	chr9	72960430	72960830	+	1000	43.0	[]	[]	[6.634363]	[96]	[]	[72960624]
322_46739	chr9	112334416	112334816	+	1000	43.0	[]	[]	[7.2788763]	[116]	[]	[112334620]
322_4674	chr1	18234758	18235158	+	1000	301.0	[4.7172694, 8.514552]	[64, 102]	[10.131941, 5.519157, 17.121023]	[61, 64, 101]	[18234914, 18234952]	[18234911, 18234914, 18234951]
322_46740	chr9	112366537	112366937	+	644	43.0	[5.0616255]	[117]	[14.063641]	[117]	[112366753]	[112366753]
322_46741	chr9	116284495	116284895	+	710	43.0	[4.377164]	[101]	[]	[]	[116284689]	[]
322_46746	chr9	128662999	128663399	+	1000	43.0	[]	[]	[8.969327]	[151]	[]	[128663237]
322_46749	chr9	130827276	130827676	+	1000	43.0	[5.0552964]	[179]	[]	[]	[130827485]	[]
322_46750	chr9	130830737	130831137	+	1000	43.0	[13.349171]	[99]	[]	[]	[130830910]	[]
322_46753	chr9	131023277	131023677	+	1000	43.0	[]	[]	[6.6008325]	[158]	[]	[131023509]
322_46758	chr9	131269216	131269616	+	1000	43.0	[]	[]	[7.7519784]	[106]	[]	[131269401]
322_46761	chrUn_GL000216v2	155237	155637	+	1000	43.0	[]	[]	[11.628788, 4.407406]	[77, 146]	[]	[155412, 155481]
322_46762	chrX	13690829	13691229	+	1000	43.0	[8.32529, 4.8420672]	[88, 117]	[5.2781005, 13.587357]	[88, 116]	[13691013, 13691042]	[13691013, 13691041]
322_46763	chrX	19040353	19040753	+	738	43.0	[14.291748]	[94]	[]	[]	[19040544]	[]
322_46765	chrX	37495733	37496133	+	1000	43.0	[10.40358]	[107]	[]	[]	[37495936]	[]
322_46768	chrX	40177150	40177550	+	1000	43.0	[5.3133802]	[95]	[4.718431]	[95]	[40177325]	[40177325]
322_46769	chrX	56026169	56026569	+	1000	43.0	[8.242199]	[105]	[]	[]	[56026362]	[]
322_46775	chrX	108134716	108135116	+	1000	43.0	[4.908176, 9.762508]	[100, 103]	[9.108548]	[100]	[108134912, 108134915]	[108134912]
322_46776	chrX	112368386	112368786	+	1000	43.0	[5.1730638]	[96]	[16.152098]	[95]	[112368577]	[112368576]
322_46778	chrX	134461448	134461848	+	1000	43.0	[]	[]	[6.754989]	[88]	[]	[134461631]
322_46779	chrX	140701450	140701850	+	1000	43.0	[19.988747]	[113]	[]	[]	[140701653]	[]
322_46781	chrX	154428805	154429205	+	1000	43.0	[]	[]	[9.994823]	[104]	[]	[154429009]
322_46786	chr1	6227181	6227581	+	1000	42.0	[7.6306005]	[118]	[]	[]	[6227377]	[]
322_46787	chr1	6613616	6614016	+	1000	42.0	[]	[]	[11.39393]	[98]	[]	[6613809]
322_46788	chr1	6944387	6944787	+	1000	42.0	[]	[]	[5.5134487, 8.237995]	[88, 119]	[]	[6944563, 6944594]
322_46789	chr1	9294989	9295389	+	1000	42.0	[7.1961455, 11.178191]	[84, 103]	[]	[]	[9295158, 9295177]	[]
322_4679	chr1	204431293	204431693	+	1000	301.0	[20.54348]	[106]	[]	[]	[204431498]	[]
322_46791	chr1	16237112	16237512	+	1000	42.0	[]	[]	[4.5451655]	[86]	[]	[16237295]
322_46793	chr1	22286570	22286970	+	1000	42.0	[12.695249]	[80]	[6.363957]	[79]	[22286745]	[22286744]
322_46794	chr1	22542869	22543269	+	1000	42.0	[11.828674, 4.636988]	[77, 97]	[]	[]	[22543038, 22543058]	[]
322_46797	chr1	26339165	26339565	+	1000	42.0	[]	[]	[13.890531]	[113]	[]	[26339375]
322_468	chr3	12706465	12706865	+	1000	523.0	[15.653426, 8.385768]	[82, 130]	[]	[]	[12706646, 12706694]	[]
322_4680	chr1	206606854	206607254	+	1000	301.0	[9.260031, 8.840559]	[119, 122]	[]	[]	[206607070, 206607073]	[]
322_46801	chr1	32127857	32128257	+	1000	42.0	[]	[]	[9.166739]	[173]	[]	[32128090]
322_46803	chr1	37478339	37478739	+	1000	42.0	[15.620933]	[93]	[]	[]	[37478529]	[]
322_46809	chr1	100134867	100135267	+	1000	42.0	[5.4549303]	[56]	[10.148613]	[117]	[100135023]	[100135084]
322_46811	chr1	111669908	111670308	+	1000	42.0	[]	[]	[11.251191]	[139]	[]	[111670142]
322_46812	chr1	114093530	114093930	+	925	42.0	[13.323034]	[117]	[6.4931016]	[117]	[114093737]	[114093737]
322_46815	chr1	147492196	147492596	+	1000	42.0	[]	[]	[13.3238535]	[109]	[]	[147492396]
322_46817	chr1	152745207	152745607	+	733	42.0	[15.00568]	[91]	[]	[]	[152745396]	[]
322_4682	chr10	13161167	13161567	+	1000	301.0	[17.057653]	[81]	[]	[]	[13161348]	[]
322_46825	chr1	183670205	183670605	+	1000	42.0	[]	[]	[8.496583]	[83]	[]	[183670387]
322_46827	chr1	194524772	194525172	+	1000	42.0	[8.741048]	[105]	[]	[]	[194524964]	[]
322_46829	chr1	198602256	198602656	+	1000	42.0	[4.9963703]	[68]	[8.575066]	[89]	[198602414]	[198602435]
322_4683	chr10	75022278	75022678	+	1000	301.0	[4.723072]	[116]	[18.68968]	[105]	[75022485]	[75022474]
322_46832	chr1	202210338	202210738	+	1000	42.0	[]	[]	[6.278739]	[66]	[]	[202210497]
322_46834	chr1	204974318	204974718	+	1000	42.0	[9.170526]	[82]	[17.54324]	[82]	[204974493]	[204974493]
322_46835	chr1	206040319	206040719	+	1000	42.0	[10.195224]	[113]	[4.3794775]	[149]	[206040513]	[206040549]
322_46836	chr1	206278635	206279035	+	666	42.0	[8.775478]	[78]	[4.547344]	[151]	[206278813]	[206278886]
322_46837	chr1	208219910	208220310	+	1000	42.0	[]	[]	[7.29423]	[129]	[]	[208220093]
322_46839	chr1	221993557	221993957	+	928	42.0	[]	[]	[13.520264]	[100]	[]	[221993753]
322_46840	chr1	224170630	224171030	+	1000	42.0	[14.705626]	[129]	[]	[]	[224170850]	[]
322_46841	chr1	226009473	226009873	+	1000	42.0	[]	[]	[5.0484123]	[102]	[]	[226009670]
322_46842	chr1	226364424	226364824	+	1000	42.0	[13.628525, 4.7707076]	[80, 144]	[]	[]	[226364594, 226364658]	[]
322_46844	chr1	228493700	228494100	+	1000	42.0	[]	[]	[9.273741, 4.502843]	[91, 153]	[]	[228493888, 228493950]
322_46846	chr1	231159702	231160102	+	725	42.0	[]	[]	[7.4039454]	[117]	[]	[231159905]
322_46847	chr1	234089380	234089780	+	1000	42.0	[9.590193]	[101]	[8.449079, 7.458708]	[100, 148]	[234089577]	[234089576, 234089624]
322_46850	chr10	7016069	7016469	+	922	42.0	[]	[]	[8.219102]	[102]	[]	[7016267]
322_46851	chr10	14953535	14953935	+	902	42.0	[]	[]	[5.971979]	[153]	[]	[14953786]
322_46852	chr10	15898014	15898414	+	1000	42.0	[6.299262]	[119]	[]	[]	[15898220]	[]
322_46853	chr10	25934845	25935245	+	1000	42.0	[12.713182]	[116]	[8.190411, 9.375757]	[113, 116]	[25935043]	[25935040, 25935043]
322_46854	chr10	26627328	26627728	+	1000	42.0	[8.707552]	[97]	[]	[]	[26627517]	[]
322_46855	chr10	43093402	43093802	+	1000	42.0	[6.4487095]	[82]	[10.939582, 14.092275]	[82, 85]	[43093578]	[43093578, 43093581]
322_46856	chr10	43922656	43923056	+	1000	42.0	[9.779763]	[90]	[]	[]	[43922844]	[]
322_46858	chr10	58962979	58963379	+	1000	42.0	[4.8474755]	[65]	[6.0547605]	[124]	[58963132]	[58963191]
322_46859	chr10	71134956	71135356	+	1000	42.0	[10.596992]	[88]	[]	[]	[71135136]	[]
322_4686	chr11	58653984	58654384	+	1000	301.0	[20.571922]	[88]	[]	[]	[58654171]	[]
322_46860	chr10	74771040	74771440	+	1000	42.0	[]	[]	[7.2408676]	[110]	[]	[74771233]
322_46861	chr10	80457907	80458307	+	930	42.0	[11.706049]	[104]	[5.8999276]	[90]	[80458105]	[80458091]
322_46862	chr10	87436103	87436503	+	1000	42.0	[]	[]	[16.3927]	[76]	[]	[87436278]
322_46865	chr10	99547976	99548376	+	1000	42.0	[]	[]	[15.392202]	[83]	[]	[99548150]
322_46866	chr10	99732600	99733000	+	1000	42.0	[6.0934625]	[121]	[6.9626384]	[170]	[99732797]	[99732846]
322_46867	chr10	103062881	103063281	+	797	42.0	[]	[]	[15.829252]	[98]	[]	[103063074]
322_46868	chr10	103507307	103507707	+	944	42.0	[12.703678]	[113]	[]	[]	[103507509]	[]
322_46869	chr10	111098700	111099100	+	1000	42.0	[5.087699]	[97]	[14.178605]	[97]	[111098897]	[111098897]
322_46871	chr10	118799809	118800209	+	891	42.0	[]	[]	[4.9266276, 8.641267]	[107, 110]	[]	[118799997, 118800000]
322_46872	chr10	128843987	128844387	+	1000	42.0	[]	[]	[9.754306]	[97]	[]	[128844183]
322_46873	chr10	132311401	132311801	+	668	42.0	[6.3646145]	[125]	[]	[]	[132311599]	[]
322_46874	chr11	2269897	2270297	+	1000	42.0	[]	[]	[5.039967]	[113]	[]	[2270088]
322_46875	chr11	3094906	3095306	+	1000	42.0	[8.154717]	[95]	[]	[]	[3095095]	[]
322_46876	chr11	13207236	13207636	+	1000	42.0	[]	[]	[6.8017306]	[131]	[]	[13207444]
322_46877	chr11	17036661	17037061	+	993	42.0	[13.2160845, 4.611947]	[106, 147]	[]	[]	[17036859, 17036900]	[]
322_46878	chr11	17826986	17827386	+	887	42.0	[8.936376]	[113]	[6.242205, 15.473846]	[62, 112]	[17827193]	[17827142, 17827192]
322_4688	chr11	88103621	88104021	+	1000	301.0	[13.540117, 5.130896]	[79, 102]	[]	[]	[88103799, 88103822]	[]
322_46881	chr11	26522884	26523284	+	1000	42.0	[17.562578]	[106]	[4.7982187]	[106]	[26523089]	[26523089]
322_46883	chr11	46305318	46305718	+	906	42.0	[10.298513]	[127]	[8.357724]	[55]	[46305544]	[46305472]
322_46884	chr11	57756875	57757275	+	1000	42.0	[17.30987, 8.0510645]	[103, 106]	[]	[]	[57757058, 57757061]	[]
322_46885	chr11	61580552	61580952	+	1000	42.0	[6.373704, 5.3255744]	[101, 120]	[]	[]	[61580748, 61580767]	[]
322_46886	chr11	61791886	61792286	+	1000	42.0	[12.894764]	[117]	[]	[]	[61792101]	[]
322_46889	chr11	63681269	63681669	+	1000	42.0	[]	[]	[5.5712953, 9.113054]	[60, 102]	[]	[63681426, 63681468]
322_4689	chr12	57112280	57112680	+	1000	301.0	[]	[]	[16.177086]	[114]	[]	[57112493]
322_46890	chr11	65476211	65476611	+	1000	42.0	[4.3650723]	[131]	[6.076909]	[109]	[65476433]	[65476411]
322_46894	chr11	73356956	73357356	+	1000	42.0	[14.170258]	[109]	[]	[]	[73357162]	[]
322_46898	chr11	116715363	116715763	+	1000	42.0	[6.5985723]	[111]	[4.7140546]	[72]	[116715571]	[116715532]
322_4690	chr14	50532502	50532902	+	1000	301.0	[]	[]	[7.3524537]	[103]	[]	[50532696]
322_46900	chr11	125918465	125918865	+	1000	42.0	[12.343925]	[121]	[]	[]	[125918672]	[]
322_46901	chr11	126062776	126063176	+	1000	42.0	[6.449532, 6.102754]	[86, 126]	[]	[]	[126062954, 126062994]	[]
322_46906	chr12	8562291	8562691	+	1000	42.0	[]	[]	[12.676494]	[118]	[]	[8562501]
322_46909	chr12	15532402	15532802	+	1000	42.0	[13.741684]	[69]	[5.035446]	[149]	[15532566]	[15532646]
322_4691	chr16	71499760	71500160	+	1000	301.0	[]	[]	[13.080249]	[96]	[]	[71499952]
322_46912	chr12	47223293	47223693	+	1000	42.0	[9.0369835]	[115]	[]	[]	[47223484]	[]
322_46914	chr12	51520560	51520960	+	1000	42.0	[4.6859426]	[84]	[]	[]	[51520736]	[]
322_46916	chr12	54489819	54490219	+	1000	42.0	[]	[]	[14.053358, 9.672284]	[83, 145]	[]	[54490002, 54490064]
322_46917	chr12	56501179	56501579	+	1000	42.0	[]	[]	[16.390333]	[144]	[]	[56501418]
322_46919	chr12	91620900	91621300	+	1000	42.0	[9.787228]	[142]	[]	[]	[91621113]	[]
322_46920	chr12	92926984	92927384	+	1000	42.0	[9.85603, 12.914019]	[83, 126]	[5.6276636, 10.526626]	[82, 161]	[92927137, 92927180]	[92927136, 92927215]
322_46921	chr12	93896430	93896830	+	1000	42.0	[11.842527]	[124]	[]	[]	[93896644]	[]
322_46922	chr12	93943889	93944289	+	1000	42.0	[]	[]	[8.715405]	[94]	[]	[93944080]
322_46923	chr12	95351689	95352089	+	876	42.0	[11.381981]	[136]	[]	[]	[95351915]	[]
322_46924	chr12	96500647	96501047	+	1000	42.0	[]	[]	[6.422688]	[129]	[]	[96500866]
322_46925	chr12	106896999	106897399	+	1000	42.0	[]	[]	[12.656512]	[131]	[]	[106897224]
322_46927	chr12	110858816	110859216	+	1000	42.0	[]	[]	[4.942391, 13.382658]	[89, 99]	[]	[110858991, 110859001]
322_46929	chr12	116385696	116386096	+	1000	42.0	[6.4860106]	[108]	[6.168954]	[105]	[116385885]	[116385882]
322_4693	chr16	85245616	85246016	+	1000	301.0	[15.960033]	[94]	[]	[]	[85245804]	[]
322_46930	chr12	118853615	118854015	+	1000	42.0	[13.137174]	[111]	[12.910114]	[111]	[118853826]	[118853826]
322_46932	chr12	123859005	123859405	+	955	42.0	[11.999945, 4.8794136]	[126, 129]	[]	[]	[123859211, 123859214]	[]
322_46935	chr12	125332891	125333291	+	1000	42.0	[5.752174]	[87]	[]	[]	[125333078]	[]
322_46936	chr12	131390279	131390679	+	838	42.0	[5.630195]	[137]	[8.457111]	[102]	[131390515]	[131390480]
322_46941	chr13	38866571	38866971	+	677	42.0	[11.200879]	[108]	[4.8272834, 4.392142]	[108, 129]	[38866765]	[38866765, 38866786]
322_46942	chr13	50915571	50915971	+	1000	42.0	[5.962043]	[119]	[10.359101]	[119]	[50915763]	[50915763]
322_46943	chr13	76956766	76957166	+	1000	42.0	[]	[]	[17.883934]	[95]	[]	[76956954]
322_46944	chr13	81061230	81061630	+	718	42.0	[15.859923]	[84]	[]	[]	[81061403]	[]
322_46945	chr13	92530376	92530776	+	1000	42.0	[]	[]	[7.163597]	[80]	[]	[92530546]
322_46949	chr14	33184579	33184979	+	1000	42.0	[10.989956, 6.113342]	[107, 137]	[]	[]	[33184773, 33184803]	[]
322_46950	chr14	35963180	35963580	+	1000	42.0	[15.040702]	[87]	[4.8663983]	[87]	[35963366]	[35963366]
322_46951	chr14	36105354	36105754	+	1000	42.0	[7.715908]	[102]	[5.412433]	[102]	[36105535]	[36105535]
322_46952	chr14	63493182	63493582	+	1000	42.0	[13.853066]	[117]	[]	[]	[63493380]	[]
322_46953	chr14	66610057	66610457	+	728	42.0	[15.697737]	[72]	[]	[]	[66610229]	[]
322_46954	chr14	67447780	67448180	+	1000	42.0	[11.247759]	[111]	[]	[]	[67447989]	[]
322_46955	chr14	68523993	68524393	+	1000	42.0	[6.9319215]	[124]	[]	[]	[68524213]	[]
322_4696	chr17	45277187	45277587	+	1000	301.0	[11.818617]	[84]	[]	[]	[45277367]	[]
322_46967	chr15	33226587	33226987	+	1000	42.0	[13.263588, 17.113379]	[90, 104]	[10.063978, 7.033546]	[90, 103]	[33226776, 33226790]	[33226776, 33226789]
322_46968	chr15	44550306	44550706	+	1000	42.0	[]	[]	[11.619161]	[121]	[]	[44550523]
322_46969	chr15	48696945	48697345	+	1000	42.0	[]	[]	[11.027254]	[106]	[]	[48697150]
322_46970	chr15	58760962	58761362	+	1000	42.0	[]	[]	[8.9298115]	[95]	[]	[58761157]
322_46972	chr15	64143299	64143699	+	1000	42.0	[]	[]	[14.639912]	[98]	[]	[64143489]
322_46974	chr15	66007670	66008070	+	1000	42.0	[9.149858]	[108]	[]	[]	[66007867]	[]
322_46975	chr15	67906398	67906798	+	1000	42.0	[16.136488]	[90]	[]	[]	[67906579]	[]
322_46977	chr15	76732314	76732714	+	1000	42.0	[15.75472]	[91]	[]	[]	[76732502]	[]
322_46978	chr15	77768112	77768512	+	841	42.0	[4.395175, 7.2993402, 4.909726]	[118, 121, 142]	[10.472981]	[118]	[77768316, 77768319, 77768340]	[77768316]
322_4698	chr18	8654485	8654885	+	1000	301.0	[14.334865, 7.0922847]	[109, 112]	[]	[]	[8654685, 8654688]	[]
322_46980	chr15	82809812	82810212	+	1000	42.0	[9.161039, 6.412299]	[94, 97]	[]	[]	[82809996, 82809999]	[]
322_46981	chr15	89081874	89082274	+	1000	42.0	[9.690437, 12.344111]	[68, 105]	[10.578023, 6.4631896]	[104, 161]	[89082031, 89082068]	[89082067, 89082124]
322_46987	chr16	2205618	2206018	+	925	42.0	[]	[]	[11.216898]	[108]	[]	[2205780]
322_46989	chr16	5058486	5058886	+	980	42.0	[4.512535]	[111]	[10.409333]	[85]	[5058697]	[5058671]
322_4699	chr19	18161243	18161643	+	1000	301.0	[18.460436]	[127]	[12.241355, 4.6715903, 4.812504]	[77, 127, 140]	[18161470]	[18161420, 18161470, 18161483]
322_46990	chr16	16960782	16961182	+	1000	42.0	[5.965705]	[89]	[]	[]	[16960969]	[]
322_46991	chr16	23244132	23244532	+	1000	42.0	[]	[]	[12.9410305]	[107]	[]	[23244327]
322_46994	chr16	31660958	31661358	+	811	42.0	[5.333053]	[133]	[10.600215, 6.798299]	[93, 132]	[31661178]	[31661138, 31661177]
322_46995	chr16	33920699	33921099	+	799	42.0	[18.241037]	[112]	[5.6276097]	[111]	[33920908]	[33920907]
322_46998	chr16	58005199	58005599	+	1000	42.0	[]	[]	[16.390333]	[141]	[]	[58005432]
322_47	chr1	32712173	32712573	+	1000	706.0	[19.241957, 4.7643957]	[56, 115]	[5.813878, 4.602388]	[56, 86]	[32712329, 32712388]	[32712329, 32712359]
322_470	chr17	75201716	75202116	+	1000	522.0	[10.650044]	[71]	[16.037937, 9.565787]	[70, 135]	[75201884]	[75201883, 75201948]
322_4700	chr19	19139626	19140026	+	1000	301.0	[6.3943343]	[92]	[14.229666, 6.537713]	[89, 92]	[19139814]	[19139811, 19139814]
322_47001	chr16	67431092	67431492	+	986	42.0	[6.830063, 4.325549]	[93, 170]	[14.954245]	[170]	[67431264, 67431341]	[67431341]
322_47006	chr16	81081510	81081910	+	1000	42.0	[14.094113, 14.296656]	[93, 96]	[]	[]	[81081695, 81081698]	[]
322_47008	chr16	87056120	87056520	+	1000	42.0	[]	[]	[5.7938566]	[104]	[]	[87056314]
322_47009	chr16	87866723	87867123	+	1000	42.0	[5.0260735]	[84]	[4.7871237]	[84]	[87866897]	[87866897]
322_4701	chr19	40523255	40523655	+	1000	301.0	[14.568222]	[79]	[]	[]	[40523430]	[]
322_47011	chr17	2058478	2058878	+	784	42.0	[15.033287]	[114]	[9.557365]	[138]	[2058679]	[2058703]
322_47012	chr17	4002261	4002661	+	1000	42.0	[10.571676]	[89]	[8.251878]	[100]	[4002448]	[4002459]
322_47013	chr17	6420359	6420759	+	1000	42.0	[6.8948092]	[130]	[4.655437, 15.8159685]	[73, 105]	[6420574]	[6420517, 6420549]
322_47014	chr17	7416296	7416696	+	1000	42.0	[]	[]	[11.467538, 5.748126]	[116, 126]	[]	[7416499, 7416509]
322_47017	chr17	29042615	29043015	+	1000	42.0	[15.700204]	[94]	[]	[]	[29042807]	[]
322_4702	chr19	49672303	49672703	+	1000	301.0	[7.3872085]	[128]	[17.903578]	[103]	[49672530]	[49672505]
322_47020	chr17	47714232	47714632	+	1000	42.0	[]	[]	[15.883886]	[101]	[]	[47714433]
322_47022	chr17	59463824	59464224	+	1000	42.0	[12.842353]	[96]	[]	[]	[59464014]	[]
322_47023	chr17	65093927	65094327	+	1000	42.0	[14.241316]	[106]	[4.802112]	[106]	[65094132]	[65094132]
322_47025	chr17	68534095	68534495	+	1000	42.0	[17.164282]	[102]	[]	[]	[68534285]	[]
