#PeakID(python identify_motif.py ./ENCODE_processed_files/NR2C1_idr.fa NR2C1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
768_6963	chr6	3053887	3054287	+	1000	65.5	[10.371254]	[136]	[]	[]	[3054043]	[]
768_6973	chr7	131276182	131276582	+	1000	65.5	[10.371254]	[250]	[]	[]	[131276383]	[]
768_6974	chr7	135663406	135663806	+	1000	65.5	[]	[]	[10.371254]	[147]	[]	[135663571]
768_6975	chr7	140322463	140322863	+	1000	65.5	[]	[]	[10.371254]	[154]	[]	[140322709]
768_6984	chr1	91706059	91706459	+	1000	65.0	[10.371254, 10.371254]	[179, 193]	[]	[]	[91706279, 91706293]	[]
768_6989	chr1	120942375	120942775	+	1000	65.0	[]	[]	[10.371254]	[123]	[]	[120942533]
768_6991	chr1	203005410	203005810	+	1000	65.0	[7.9191227]	[208]	[]	[]	[203005639]	[]
768_6995	chr10	15097010	15097410	+	1000	65.0	[7.9191227]	[117]	[10.371254]	[157]	[15097197]	[15097237]
768_6998	chr10	73879598	73879998	+	1000	65.0	[]	[]	[7.9514318]	[105]	[]	[73879799]
768_7004	chr12	110096000	110096400	+	773	65.0	[]	[]	[7.9514318]	[168]	[]	[110096184]
768_7012	chr17	74494771	74495171	+	1000	65.0	[]	[]	[10.371254, 10.371254]	[107, 128]	[]	[74494963, 74494984]
768_702	chr6	33295627	33296027	+	1000	466.5	[10.371254]	[75]	[]	[]	[33295801]	[]
768_7021	chr19	41843431	41843831	+	1000	65.0	[10.371254]	[214]	[]	[]	[41843626]	[]
768_7022	chr19	41929136	41929536	+	1000	65.0	[10.371254]	[182]	[]	[]	[41929364]	[]
768_703	chr3	9362853	9363253	+	1000	466.0	[]	[]	[10.371254]	[119]	[]	[9363068]
768_7036	chr3	19967208	19967608	+	1000	65.0	[]	[]	[10.371254]	[107]	[]	[19967372]
768_7040	chr5	126514190	126514590	+	1000	65.0	[10.371254]	[148]	[]	[]	[126514373]	[]
768_7041	chr5	150615967	150616367	+	1000	65.0	[]	[]	[10.338945]	[175]	[]	[150616204]
768_7049	chr7	139852840	139853240	+	929	65.0	[]	[]	[10.338945]	[122]	[]	[139853056]
768_7054	chr9	130738886	130739286	+	1000	65.0	[]	[]	[10.371254]	[171]	[]	[130739121]
768_7064	chr10	1048964	1049364	+	1000	64.5	[10.338945]	[179]	[]	[]	[1049152]	[]
768_7072	chr13	75549433	75549833	+	1000	64.5	[]	[]	[10.371254]	[174]	[]	[75549638]
768_7076	chr15	70249598	70249998	+	862	64.5	[]	[]	[10.338945]	[156]	[]	[70249829]
768_708	chr7	138314052	138314452	+	1000	458.5	[]	[]	[7.9514318, 10.371254]	[75, 82]	[]	[138314218, 138314225]
768_7093	chr19	10199195	10199595	+	1000	64.5	[]	[]	[10.371254]	[193]	[]	[10199428]
768_7094	chr19	10881367	10881767	+	1000	64.5	[10.371254, 10.371254]	[69, 115]	[10.371254]	[125]	[10881529, 10881575]	[10881585]
768_7096	chr19	39839665	39840065	+	1000	64.5	[]	[]	[10.338945]	[92]	[]	[39839854]
768_7097	chr19	45506074	45506474	+	1000	64.5	[10.371254]	[137]	[]	[]	[45506283]	[]
768_71	chr14	24442731	24443131	+	1000	1180.0	[]	[]	[10.338945, 7.9191227]	[67, 80]	[]	[24442894, 24442907]
768_7102	chr2	98441652	98442052	+	1000	64.5	[10.371254]	[207]	[]	[]	[98441900]	[]
768_7106	chr22	22527079	22527479	+	1000	64.5	[]	[]	[10.371254]	[134]	[]	[22527257]
768_7107	chr22	29195691	29196091	+	1000	64.5	[10.338945]	[127]	[]	[]	[29195908]	[]
768_7114	chr4	158902614	158903014	+	987	64.5	[7.9514318]	[156]	[7.9514318]	[160]	[158902856]	[158902860]
768_713	chr7	73308670	73309070	+	1000	456.0	[10.338945]	[96]	[7.9514318]	[109]	[73308856]	[73308869]
768_7131	chr7	96359828	96360228	+	1000	64.5	[]	[]	[10.338945]	[112]	[]	[96360034]
768_7138	chrX	23756143	23756543	+	1000	64.5	[]	[]	[10.338945]	[150]	[]	[23756384]
768_714	chr11	126328934	126329334	+	1000	455.5	[]	[]	[10.371254, 10.371254, 10.371254]	[121, 128, 142]	[]	[126329152, 126329159, 126329173]
768_7145	chr1	27074158	27074558	+	1000	64.0	[]	[]	[10.338945]	[143]	[]	[27074389]
768_7156	chr10	21175858	21176258	+	1000	64.0	[]	[]	[7.9514318]	[171]	[]	[21176087]
768_7157	chr10	45118933	45119333	+	959	64.0	[]	[]	[10.371254, 10.338945, 10.371254]	[107, 114, 124]	[]	[45119108, 45119115, 45119125]
768_7159	chr10	71882815	71883215	+	1000	64.0	[]	[]	[10.371254]	[120]	[]	[71883024]
768_7168	chr12	124681380	124681780	+	1000	64.0	[]	[]	[10.338945]	[161]	[]	[124681558]
768_7180	chr17	42024698	42025098	+	1000	64.0	[]	[]	[10.338945]	[138]	[]	[42024903]
768_7184	chr19	21594015	21594415	+	660	64.0	[]	[]	[10.371254]	[84]	[]	[21594180]
768_719	chr5	68423203	68423603	+	1000	452.5	[10.371254]	[113]	[10.371254]	[163]	[68423393]	[68423443]
768_7191	chr2	157751686	157752086	+	1000	64.0	[10.371254]	[164]	[]	[]	[157751888]	[]
768_7193	chr2	173354513	173354913	+	1000	64.0	[10.371254, 7.9191227]	[171, 189]	[]	[]	[173354708, 173354726]	[]
768_7196	chr22	39246820	39247220	+	1000	64.0	[10.338945]	[85]	[10.371254, 10.371254]	[93, 99]	[39246989]	[39246997, 39247003]
768_7198	chr3	52081125	52081525	+	907	64.0	[]	[]	[10.338945]	[120]	[]	[52081328]
768_7205	chr5	133936629	133937029	+	1000	64.0	[]	[]	[10.371254]	[72]	[]	[133936787]
768_7207	chr5	139635614	139636014	+	1000	64.0	[10.371254]	[74]	[]	[]	[139635786]	[]
768_7212	chr6	36118367	36118767	+	1000	64.0	[]	[]	[7.9514318]	[200]	[]	[36118575]
768_7213	chr6	41584944	41585344	+	766	64.0	[]	[]	[10.371254]	[230]	[]	[41585185]
768_7214	chr6	107028315	107028715	+	1000	64.0	[]	[]	[10.371254]	[129]	[]	[107028534]
768_7215	chr6	143806330	143806730	+	1000	64.0	[]	[]	[10.371254]	[65]	[]	[143806481]
768_7219	chr7	140205666	140206066	+	1000	64.0	[7.9191227]	[168]	[]	[]	[140205843]	[]
768_7230	chr9	116425251	116425651	+	910	64.0	[10.371254, 10.338945, 10.371254]	[79, 101, 106]	[]	[]	[116425412, 116425434, 116425439]	[]
768_7231	chr9	124743554	124743954	+	1000	64.0	[10.371254]	[137]	[]	[]	[124743783]	[]
768_7238	chr1	19407688	19408088	+	1000	63.5	[]	[]	[10.338945]	[232]	[]	[19407897]
768_7241	chr1	31964055	31964455	+	953	63.5	[10.371254]	[167]	[]	[]	[31964295]	[]
768_7245	chr1	160949296	160949696	+	1000	63.5	[]	[]	[10.371254]	[209]	[]	[160949541]
768_7246	chr1	179363245	179363645	+	1000	63.5	[10.371254]	[186]	[7.9514318]	[241]	[179363400]	[179363455]
768_7250	chr1	224930454	224930854	+	1000	63.5	[]	[]	[7.9514318]	[132]	[]	[224930660]
768_7256	chr10	71868209	71868609	+	1000	63.5	[10.338945, 10.338945]	[216, 257]	[]	[]	[71868398, 71868439]	[]
768_7257	chr10	103612469	103612869	+	1000	63.5	[10.338945]	[171]	[]	[]	[103612719]	[]
768_7260	chr11	66288371	66288771	+	954	63.5	[]	[]	[10.371254]	[117]	[]	[66288565]
768_7270	chr16	69762062	69762462	+	619	63.5	[10.338945]	[146]	[]	[]	[69762291]	[]
768_7275	chr17	50106423	50106823	+	1000	63.5	[10.338945, 10.338945]	[121, 128]	[]	[]	[50106622, 50106629]	[]
768_7286	chr2	55618677	55619077	+	1000	63.5	[]	[]	[10.338945]	[139]	[]	[55618898]
768_7295	chr3	67654496	67654896	+	1000	63.5	[10.338945]	[92]	[10.338945]	[163]	[67654666]	[67654737]
768_7303	chr5	95857313	95857713	+	1000	63.5	[]	[]	[10.371254, 10.338945]	[113, 120]	[]	[95857471, 95857478]
768_7308	chr6	27592620	27593020	+	973	63.5	[]	[]	[7.9514318]	[137]	[]	[27592845]
768_7322	chr9	37465785	37466185	+	1000	63.5	[]	[]	[10.338945]	[129]	[]	[37465949]
768_7323	chr9	37802309	37802709	+	1000	63.5	[7.9514318]	[125]	[]	[]	[37802508]	[]
768_7329	chr1	9163510	9163910	+	542	63.0	[]	[]	[10.338945]	[137]	[]	[9163686]
768_733	chr19	727156	727556	+	1000	442.0	[]	[]	[10.338945, 10.338945, 10.371254, 10.338945, 10.338945, 10.371254, 10.338945, 10.338945]	[63, 87, 93, 98, 116, 122, 134, 146]	[]	[727307, 727331, 727337, 727342, 727360, 727366, 727378, 727390]
768_7348	chr11	6653634	6654034	+	947	63.0	[10.371254, 10.371254, 10.371254]	[105, 119, 130]	[]	[]	[6653834, 6653848, 6653859]	[]
768_7349	chr11	36115422	36115822	+	857	63.0	[]	[]	[10.371254]	[76]	[]	[36115580]
768_7352	chr12	49267596	49267996	+	1000	63.0	[10.371254]	[133]	[]	[]	[49267805]	[]
768_7356	chr12	111402666	111403066	+	1000	63.0	[]	[]	[7.9514318]	[223]	[]	[111402887]
768_7359	chr12	132608259	132608659	+	1000	63.0	[10.371254]	[101]	[10.338945]	[145]	[132608417]	[132608461]
768_736	chr7	134127128	134127528	+	1000	437.0	[10.338945]	[107]	[7.9514318]	[144]	[134127335]	[134127372]
768_7365	chr15	44297158	44297558	+	851	63.0	[]	[]	[10.338945]	[206]	[]	[44297403]
768_7371	chr16	84593939	84594339	+	1000	63.0	[10.338945]	[81]	[]	[]	[84594097]	[]
768_7374	chr17	76636802	76637202	+	933	63.0	[]	[]	[10.371254]	[86]	[]	[76636960]
768_7378	chr19	19170376	19170776	+	1000	63.0	[]	[]	[10.371254, 7.9191227, 10.338945, 10.338945]	[100, 112, 119, 130]	[]	[19170541, 19170553, 19170560, 19170571]
768_7381	chr19	55080340	55080740	+	1000	63.0	[7.9191227]	[191]	[]	[]	[55080582]	[]
768_7386	chr20	823458	823858	+	1000	63.0	[10.371254]	[175]	[]	[]	[823671]	[]
768_7393	chr22	21098150	21098550	+	1000	63.0	[10.338945]	[87]	[]	[]	[21098311]	[]
768_7407	chr5	61744781	61745181	+	726	63.0	[]	[]	[10.338945]	[125]	[]	[61744986]
768_7410	chr5	149887817	149888217	+	912	63.0	[10.371254]	[173]	[]	[]	[149888065]	[]
768_7412	chr6	2970717	2971117	+	1000	63.0	[]	[]	[7.9514318]	[124]	[]	[2970902]
768_7428	chr8	28093123	28093523	+	1000	63.0	[10.338945]	[203]	[]	[]	[28093359]	[]
768_7429	chr8	42181197	42181597	+	1000	63.0	[10.371254, 10.338945]	[100, 149]	[]	[]	[42181385, 42181434]	[]
768_743	chr3	14274445	14274845	+	1000	435.0	[10.338945]	[93]	[]	[]	[14274636]	[]
768_7430	chr8	94720985	94721385	+	1000	63.0	[]	[]	[10.371254]	[136]	[]	[94721173]
768_7432	chr9	38170896	38171296	+	568	63.0	[10.371254]	[161]	[]	[]	[38171127]	[]
768_744	chr6	4620596	4620996	+	1000	435.0	[10.371254, 10.338945]	[123, 130]	[]	[]	[4620809, 4620816]	[]
768_7441	chr1	109657970	109658370	+	928	62.5	[]	[]	[10.338945, 10.371254]	[78, 85]	[]	[109658126, 109658133]
768_7443	chr1	161404223	161404623	+	1000	62.5	[10.371254]	[164]	[]	[]	[161404473]	[]
768_7449	chr10	89332007	89332407	+	1000	62.5	[10.371254]	[131]	[]	[]	[89332216]	[]
768_7451	chr11	17186848	17187248	+	598	62.5	[10.371254]	[129]	[]	[]	[17187003]	[]
768_7455	chr11	65174102	65174502	+	984	62.5	[10.371254]	[157]	[]	[]	[65174345]	[]
768_7456	chr11	67436500	67436900	+	1000	62.5	[]	[]	[10.371254]	[147]	[]	[67436713]
768_7465	chr14	81303322	81303722	+	1000	62.5	[10.371254]	[166]	[]	[]	[81303552]	[]
768_7468	chr16	4415446	4415846	+	1000	62.5	[10.338945, 10.371254]	[117, 127]	[]	[]	[4415658, 4415668]	[]
768_7478	chr17	76252895	76253295	+	1000	62.5	[]	[]	[10.371254]	[111]	[]	[76253059]
768_7484	chr19	21128814	21129214	+	614	62.5	[10.371254]	[107]	[]	[]	[21129000]	[]
768_749	chr20	36885356	36885756	+	1000	431.0	[10.371254, 10.371254]	[83, 90]	[]	[]	[36885533, 36885540]	[]
768_7492	chr22	19695589	19695989	+	1000	62.5	[7.9191227]	[148]	[]	[]	[19695836]	[]
768_7495	chr22	23265916	23266316	+	1000	62.5	[]	[]	[10.371254]	[130]	[]	[23266072]
768_75	chr8	109539925	109540325	+	1000	1175.5	[10.338945]	[102]	[10.371254]	[111]	[109540123]	[109540132]
768_750	chr15	74615841	74616241	+	1000	428.5	[]	[]	[7.9514318, 10.338945, 10.371254]	[102, 116, 158]	[]	[74616033, 74616047, 74616089]
768_7500	chr4	190111331	190111731	+	1000	62.5	[]	[]	[10.371254]	[194]	[]	[190111528]
768_7503	chr5	176185058	176185458	+	1000	62.5	[10.371254]	[123]	[]	[]	[176185262]	[]
768_751	chr22	20867355	20867755	+	1000	428.0	[]	[]	[10.371254]	[147]	[]	[20867589]
768_7510	chr7	44796618	44797018	+	1000	62.5	[7.9514318, 7.9191227]	[185, 234]	[]	[]	[44796792, 44796841]	[]
768_7517	chr8	60516756	60517156	+	1000	62.5	[7.9191227]	[101]	[]	[]	[60516945]	[]
768_752	chr5	892657	893057	+	1000	427.5	[10.338945]	[99]	[]	[]	[892855]	[]
768_7520	chr9	97503403	97503803	+	1000	62.5	[]	[]	[10.338945]	[91]	[]	[97503586]
768_7524	chr1	1883451	1883851	+	1000	62.0	[]	[]	[10.338945]	[175]	[]	[1883602]
768_7526	chr1	17487702	17488102	+	870	62.0	[]	[]	[10.371254]	[169]	[]	[17487861]
768_7527	chr1	21320102	21320502	+	1000	62.0	[10.371254]	[98]	[]	[]	[21320273]	[]
768_7528	chr1	26387337	26387737	+	1000	62.0	[]	[]	[10.371254, 10.338945]	[79, 93]	[]	[26387504, 26387518]
768_7530	chr1	32200342	32200742	+	1000	62.0	[7.9514318, 10.371254]	[85, 157]	[]	[]	[32200507, 32200579]	[]
768_7532	chr1	39816748	39817148	+	795	62.0	[10.371254]	[109]	[]	[]	[39816902]	[]
768_7535	chr1	90811457	90811857	+	1000	62.0	[]	[]	[10.371254]	[116]	[]	[90811616]
768_755	chr8	28244550	28244950	+	1000	426.5	[10.371254, 10.338945, 10.371254]	[96, 103, 110]	[]	[]	[28244746, 28244753, 28244760]	[]
768_7552	chr14	71358842	71359242	+	1000	62.0	[]	[]	[10.371254]	[112]	[]	[71359044]
768_7553	chr15	63109854	63110254	+	1000	62.0	[]	[]	[10.371254]	[164]	[]	[63110070]
768_7559	chr16	85316404	85316804	+	1000	62.0	[10.371254]	[158]	[]	[]	[85316609]	[]
768_7563	chr18	12302407	12302807	+	1000	62.0	[]	[]	[10.338945]	[105]	[]	[12302597]
768_7565	chr19	1247278	1247678	+	1000	62.0	[]	[]	[10.338945]	[166]	[]	[1247488]
768_7566	chr19	8022339	8022739	+	643	62.0	[10.338945]	[103]	[]	[]	[8022523]	[]
768_7574	chr2	73069063	73069463	+	1000	62.0	[]	[]	[10.338945]	[242]	[]	[73069281]
768_7576	chr21	32555021	32555421	+	1000	62.0	[10.371254]	[151]	[]	[]	[32555252]	[]
768_7579	chr22	21608882	21609282	+	1000	62.0	[]	[]	[10.371254]	[172]	[]	[21609126]
768_7580	chr22	23185796	23186196	+	1000	62.0	[]	[]	[10.371254]	[94]	[]	[23185958]
768_7584	chr3	42603738	42604138	+	996	62.0	[]	[]	[10.371254]	[169]	[]	[42603964]
768_7596	chr5	135116694	135117094	+	1000	62.0	[]	[]	[10.371254]	[153]	[]	[135116859]
768_7609	chr7	75921451	75921851	+	963	62.0	[]	[]	[10.338945, 10.338945]	[90, 101]	[]	[75921625, 75921636]
768_7612	chr7	128427093	128427493	+	955	62.0	[10.371254]	[143]	[]	[]	[128427250]	[]
768_7615	chr8	90279812	90280212	+	678	62.0	[10.371254]	[123]	[]	[]	[90280016]	[]
768_762	chr16	4351079	4351479	+	1000	422.5	[10.338945, 10.371254]	[155, 162]	[]	[]	[4351307, 4351314]	[]
768_7621	chr9	131252806	131253206	+	1000	62.0	[]	[]	[7.9514318]	[174]	[]	[131253035]
768_764	chr4	8701550	8701950	+	1000	421.5	[10.371254, 7.9514318, 10.371254, 10.371254]	[155, 162, 169, 176]	[]	[]	[8701764, 8701771, 8701778, 8701785]	[]
768_7640	chr10	5480238	5480638	+	1000	61.5	[10.371254]	[167]	[]	[]	[5480423]	[]
768_7644	chr10	117481883	117482283	+	1000	61.5	[10.371254, 10.371254, 10.371254]	[75, 82, 131]	[]	[]	[117482047, 117482054, 117482103]	[]
768_7652	chr15	36195419	36195819	+	1000	61.5	[10.338945, 10.338945]	[123, 182]	[]	[]	[36195581, 36195640]	[]
768_7654	chr15	43492902	43493302	+	1000	61.5	[7.9514318]	[146]	[]	[]	[43493116]	[]
768_7664	chr19	6075754	6076154	+	805	61.5	[10.371254]	[76]	[]	[]	[6075917]	[]
768_7665	chr19	11596816	11597216	+	1000	61.5	[10.371254]	[187]	[]	[]	[11596995]	[]
768_7666	chr19	35309494	35309894	+	1000	61.5	[7.9191227, 10.371254]	[177, 188]	[]	[]	[35309688, 35309699]	[]
768_7669	chr19	41706690	41707090	+	1000	61.5	[10.338945]	[150]	[10.371254]	[102]	[41706926]	[41706878]
768_7671	chr19	47112185	47112585	+	997	61.5	[]	[]	[10.371254]	[177]	[]	[47112420]
768_7673	chr19	52936906	52937306	+	1000	61.5	[]	[]	[10.371254]	[157]	[]	[52937099]
768_7674	chr2	42954185	42954585	+	1000	61.5	[10.338945, 10.371254]	[157, 164]	[10.371254]	[120]	[42954426, 42954433]	[42954389]
768_7676	chr2	117470286	117470686	+	659	61.5	[]	[]	[10.371254, 10.371254]	[111, 154]	[]	[117470479, 117470522]
768_7679	chr2	241586875	241587275	+	1000	61.5	[10.371254]	[132]	[]	[]	[241587094]	[]
768_7683	chr21	38112740	38113140	+	1000	61.5	[7.9191227]	[175]	[]	[]	[38112978]	[]
768_7685	chr21	46518956	46519356	+	1000	61.5	[10.371254]	[171]	[]	[]	[46519194]	[]
768_7693	chr22	40043939	40044339	+	1000	61.5	[]	[]	[10.338945]	[98]	[]	[40044117]
768_7696	chr3	49429425	49429825	+	907	61.5	[]	[]	[10.371254]	[157]	[]	[49429651]
768_7697	chr3	195543031	195543431	+	1000	61.5	[]	[]	[7.9191227, 10.338945]	[122, 189]	[]	[195543193, 195543260]
768_77	chr12	121888423	121888823	+	1000	1174.5	[10.338945]	[137]	[]	[]	[121888644]	[]
768_7709	chr6	28982891	28983291	+	1000	61.5	[]	[]	[10.338945]	[111]	[]	[28983074]
768_771	chr12	56300454	56300854	+	1000	415.0	[]	[]	[10.371254, 7.9514318]	[65, 125]	[]	[56300617, 56300677]
768_7723	chr7	152370744	152371144	+	1000	61.5	[10.371254]	[196]	[10.338945]	[170]	[152370966]	[152370940]
768_7727	chr8	79966895	79967295	+	1000	61.5	[10.371254]	[163]	[]	[]	[79967049]	[]
768_7733	chrUn_KI270743v1	168363	168763	+	1000	61.5	[10.338945, 10.338945, 10.338945, 10.338945, 10.338945]	[58, 64, 84, 91, 97]	[]	[]	[168517, 168523, 168543, 168550, 168556]	[]
768_7735	chrX	100994410	100994810	+	987	61.5	[]	[]	[10.371254]	[114]	[]	[100994614]
768_7737	chr1	3625224	3625624	+	1000	61.0	[]	[]	[10.371254]	[87]	[]	[3625378]
768_7745	chr11	9561338	9561738	+	686	61.0	[]	[]	[10.371254]	[154]	[]	[9561532]
768_7746	chr11	47767655	47768055	+	1000	61.0	[10.371254]	[162]	[]	[]	[47767818]	[]
768_7752	chr11	118102667	118103067	+	1000	61.0	[]	[]	[10.371254]	[110]	[]	[118102862]
768_7755	chr13	113219577	113219977	+	1000	61.0	[]	[]	[10.371254]	[166]	[]	[113219745]
768_7756	chr14	23939615	23940015	+	1000	61.0	[10.338945, 7.9514318]	[163, 224]	[]	[]	[23939773, 23939834]	[]
768_7757	chr14	91257423	91257823	+	1000	61.0	[10.338945]	[133]	[]	[]	[91257653]	[]
768_7758	chr15	65837619	65838019	+	1000	61.0	[10.371254]	[121]	[]	[]	[65837840]	[]
768_7777	chr19	19866647	19867047	+	1000	61.0	[7.9191227]	[157]	[10.371254, 10.338945]	[101, 119]	[19866883]	[19866827, 19866845]
768_7780	chr2	11303658	11304058	+	1000	61.0	[]	[]	[10.371254, 10.371254]	[129, 179]	[]	[11303815, 11303865]
768_7783	chr22	20527099	20527499	+	1000	61.0	[]	[]	[10.371254]	[194]	[]	[20527305]
768_7792	chr22	50146801	50147201	+	1000	61.0	[10.371254]	[202]	[]	[]	[50147050]	[]
768_7798	chr6	28566290	28566690	+	993	61.0	[]	[]	[10.338945]	[189]	[]	[28566512]
768_78	chr6	10404437	10404837	+	1000	1174.5	[]	[]	[7.9191227]	[87]	[]	[10404622]
768_7804	chr6	119137038	119137438	+	1000	61.0	[]	[]	[10.371254]	[137]	[]	[119137239]
768_7810	chr7	8303714	8304114	+	1000	61.0	[]	[]	[10.338945, 10.338945]	[70, 130]	[]	[8303866, 8303926]
768_7813	chr7	101085351	101085751	+	1000	61.0	[10.371254]	[161]	[]	[]	[101085549]	[]
768_7814	chr7	121438590	121438990	+	1000	61.0	[]	[]	[10.371254]	[143]	[]	[121438760]
768_7819	chr7	135939156	135939556	+	800	61.0	[10.371254]	[203]	[]	[]	[135939336]	[]
768_782	chr1	12604380	12604780	+	1000	409.5	[]	[]	[10.371254, 10.338945]	[139, 150]	[]	[12604603, 12604614]
768_7820	chr7	139044396	139044796	+	1000	61.0	[10.371254]	[81]	[]	[]	[139044547]	[]
768_7824	chr9	38069723	38070123	+	1000	61.0	[7.9514318]	[178]	[]	[]	[38069922]	[]
768_7825	chr9	101291332	101291732	+	1000	61.0	[]	[]	[10.338945, 10.338945]	[77, 84]	[]	[101291500, 101291507]
768_7830	chr1	9633458	9633858	+	1000	60.5	[10.371254, 10.371254]	[113, 120]	[]	[]	[9633652, 9633659]	[]
768_7831	chr1	21902420	21902820	+	1000	60.5	[]	[]	[10.371254, 10.338945]	[155, 162]	[]	[21902650, 21902657]
768_784	chr1	154353507	154353907	+	1000	409.0	[]	[]	[10.371254]	[157]	[]	[154353686]
768_7840	chr1	207692435	207692835	+	896	60.5	[10.338945]	[203]	[]	[]	[207692670]	[]
768_7842	chr1	223785730	223786130	+	1000	60.5	[]	[]	[10.371254]	[162]	[]	[223785914]
768_7847	chr1	244350550	244350950	+	1000	60.5	[]	[]	[10.371254]	[84]	[]	[244350719]
768_7850	chr10	43430894	43431294	+	1000	60.5	[]	[]	[10.371254]	[146]	[]	[43431106]
768_7851	chr10	50534792	50535192	+	794	60.5	[10.371254]	[136]	[]	[]	[50535019]	[]
768_7857	chr11	12989571	12989971	+	1000	60.5	[7.9514318]	[94]	[]	[]	[12989753]	[]
768_7859	chr11	33927087	33927487	+	1000	60.5	[]	[]	[10.371254, 10.371254]	[115, 156]	[]	[33927270, 33927311]
768_7867	chr12	102629290	102629690	+	1000	60.5	[]	[]	[10.371254]	[104]	[]	[102629452]
768_7871	chr12	124992194	124992594	+	862	60.5	[10.371254]	[217]	[7.9514318]	[210]	[124992436]	[124992429]
768_7873	chr13	49315192	49315592	+	928	60.5	[]	[]	[10.371254, 10.371254]	[162, 169]	[]	[49315401, 49315408]
768_7874	chr15	65733608	65734008	+	1000	60.5	[]	[]	[10.371254]	[88]	[]	[65733775]
768_7875	chr15	88638752	88639152	+	1000	60.5	[7.9191227]	[152]	[]	[]	[88638959]	[]
768_7877	chr16	23596922	23597322	+	946	60.5	[10.338945]	[233]	[]	[]	[23597164]	[]
768_7878	chr16	30090238	30090638	+	703	60.5	[]	[]	[10.338945]	[101]	[]	[30090423]
768_788	chr16	4558059	4558459	+	1000	407.5	[]	[]	[10.338945, 10.338945]	[88, 112]	[]	[4558231, 4558255]
768_7888	chr19	29687201	29687601	+	557	60.5	[10.371254]	[130]	[10.371254]	[107]	[29687428]	[29687405]
768_790	chr4	79210095	79210495	+	1000	407.0	[10.338945]	[105]	[]	[]	[79210300]	[]
768_7902	chr2	88021993	88022393	+	717	60.5	[]	[]	[10.371254]	[93]	[]	[88022185]
768_7903	chr2	201901891	201902291	+	842	60.5	[]	[]	[10.338945]	[143]	[]	[201902042]
768_791	chr7	6577140	6577540	+	1000	407.0	[10.371254]	[129]	[]	[]	[6577351]	[]
768_7913	chr22	23091667	23092067	+	1000	60.5	[]	[]	[10.371254]	[358]	[]	[23091889]
768_7914	chr22	31227751	31228151	+	578	60.5	[10.338945]	[201]	[]	[]	[31227972]	[]
768_7916	chr4	105140928	105141328	+	919	60.5	[10.371254]	[134]	[]	[]	[105141158]	[]
768_7921	chr6	3212621	3213021	+	886	60.5	[10.371254]	[129]	[]	[]	[3212843]	[]
768_7926	chr7	4968198	4968598	+	1000	60.5	[]	[]	[10.371254]	[262]	[]	[4968432]
768_7934	chr7	149690736	149691136	+	953	60.5	[10.338945]	[200]	[]	[]	[149690965]	[]
768_7937	chr8	66954798	66955198	+	1000	60.5	[]	[]	[10.371254]	[173]	[]	[66954975]
768_794	chr19	10879069	10879469	+	1000	406.0	[10.371254]	[95]	[]	[]	[10879226]	[]
768_7940	chr9	105782665	105783065	+	877	60.5	[]	[]	[10.338945]	[117]	[]	[105782866]
768_7942	chr9	130782945	130783345	+	1000	60.5	[]	[]	[10.338945]	[179]	[]	[130783138]
768_7943	chr9	130786209	130786609	+	1000	60.5	[]	[]	[10.338945]	[130]	[]	[130786392]
768_7945	chr9	130834170	130834570	+	978	60.5	[]	[]	[10.371254]	[276]	[]	[130834402]
768_7953	chr1	15792105	15792505	+	857	60.0	[10.338945]	[108]	[]	[]	[15792297]	[]
768_7961	chr1	121080273	121080673	+	947	60.0	[10.371254]	[148]	[]	[]	[121080517]	[]
768_7964	chr10	3336635	3337035	+	1000	60.0	[]	[]	[10.338945]	[161]	[]	[3336864]
768_7975	chr12	49267246	49267646	+	1000	60.0	[10.371254]	[191]	[]	[]	[49267444]	[]
768_7978	chr12	57521026	57521426	+	1000	60.0	[10.371254]	[155]	[]	[]	[57521248]	[]
768_7986	chr16	84881658	84882058	+	1000	60.0	[10.371254]	[182]	[]	[]	[84881896]	[]
768_799	chr1	46442534	46442934	+	1000	402.5	[]	[]	[10.338945]	[148]	[]	[46442753]
768_7999	chr19	23824055	23824455	+	1000	60.0	[]	[]	[10.371254]	[117]	[]	[23824245]
768_8005	chr19	51566663	51567063	+	792	60.0	[10.371254]	[179]	[]	[]	[51566868]	[]
768_8007	chr2	38669046	38669446	+	786	60.0	[]	[]	[7.9191227, 10.371254]	[98, 105]	[]	[38669240, 38669247]
768_8009	chr2	178112161	178112561	+	723	60.0	[10.338945]	[99]	[]	[]	[178112338]	[]
768_8013	chr20	39280847	39281247	+	955	60.0	[]	[]	[10.338945, 10.371254, 10.371254]	[128, 135, 148]	[]	[39281071, 39281078, 39281091]
768_8014	chr20	53919006	53919406	+	957	60.0	[]	[]	[7.9191227]	[158]	[]	[53919212]
768_8019	chr3	5187113	5187513	+	949	60.0	[10.338945]	[218]	[]	[]	[5187340]	[]
768_802	chr6	16263417	16263817	+	1000	401.5	[7.9514318, 7.9514318, 10.371254]	[102, 123, 164]	[]	[]	[16263604, 16263625, 16263666]	[]
