#PeakID(python identify_motif.py ./ENCODE_processed_files/JUNB_idr.fa JUNB --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
771_5732	chr16	2795684	2796084	+	1000	39.0	[13.506975]	[122]	[7.1910195, 15.927315, 7.3033204]	[115, 122, 129]	[2795879]	[2795872, 2795879, 2795886]
771_574	chr19	40666395	40666795	+	1000	102.0	[13.061545, 7.253499, 13.061545]	[80, 94, 131]	[10.770802, 10.770802]	[80, 131]	[40666569, 40666583, 40666620]	[40666569, 40666620]
771_5742	chr16	87303481	87303881	+	1000	39.0	[9.834072]	[82]	[10.276045]	[82]	[87303647]	[87303647]
771_5755	chr17	68089905	68090305	+	1000	39.0	[15.927315]	[111]	[13.506975]	[111]	[68090103]	[68090103]
771_576	chr2	28583910	28584310	+	1000	102.0	[11.882428, 8.124977]	[149, 191]	[9.89249, 10.846566]	[149, 191]	[28584116, 28584158]	[28584116, 28584158]
771_5766	chr18	47158419	47158819	+	789	39.0	[10.861151]	[170]	[13.712336]	[170]	[47158613]	[47158613]
771_5776	chr19	28552937	28553337	+	1000	39.0	[15.927315]	[106]	[13.506975]	[106]	[28553100]	[28553100]
771_5779	chr19	48206744	48207144	+	893	39.0	[10.545317]	[145]	[8.426227]	[145]	[48206970]	[48206970]
771_578	chr2	169670126	169670526	+	1000	102.0	[10.861151]	[103]	[13.712336]	[103]	[169670325]	[169670325]
771_5787	chr2	65567256	65567656	+	1000	39.0	[11.291996]	[98]	[13.28149]	[98]	[65567450]	[65567450]
771_5790	chr2	144703826	144704226	+	1000	39.0	[12.4798975]	[83]	[12.491025]	[83]	[144704004]	[144704004]
771_5792	chr2	177254413	177254813	+	1000	39.0	[]	[]	[6.8059897]	[108]	[]	[177254613]
771_5793	chr2	191647857	191648257	+	698	39.0	[13.506975]	[87]	[15.927315]	[87]	[191648038]	[191648038]
771_5795	chr2	230667268	230667668	+	1000	39.0	[6.7159123]	[140]	[]	[]	[230667433]	[]
771_5796	chr2	233426609	233427009	+	933	39.0	[8.124977]	[102]	[10.846566]	[102]	[233426765]	[233426765]
771_5798	chr20	32325775	32326175	+	1000	39.0	[8.426227]	[133]	[7.8418097, 10.545317]	[82, 133]	[32325998]	[32325947, 32325998]
771_5804	chr20	50423130	50423530	+	1000	39.0	[7.531723]	[164]	[]	[]	[50423326]	[]
771_5807	chr21	39483960	39484360	+	1000	39.0	[10.325372]	[151]	[7.9050317]	[151]	[39484190]	[39484190]
771_5809	chr22	19463458	19463858	+	1000	39.0	[10.325372]	[165]	[7.9050317]	[165]	[19463679]	[19463679]
771_5817	chr22	21776748	21777148	+	1000	39.0	[8.85852]	[171]	[8.747505]	[171]	[21776942]	[21776942]
771_5819	chr22	21817860	21818260	+	1000	39.0	[7.4102755]	[182]	[7.0978985]	[182]	[21818091]	[21818091]
771_582	chr8	55847819	55848219	+	1000	102.0	[10.770802]	[92]	[13.061545]	[92]	[55848010]	[55848010]
771_5827	chr22	40682978	40683378	+	1000	39.0	[8.124977]	[103]	[10.846566]	[103]	[40683168]	[40683168]
771_583	chr9	37840577	37840977	+	1000	102.0	[10.545317, 10.545317]	[83, 102]	[8.426227, 8.426227]	[83, 102]	[37840753, 37840772]	[37840753, 37840772]
771_5833	chr3	37213005	37213405	+	1000	39.0	[11.066511]	[153]	[8.646172]	[153]	[37213233]	[37213233]
771_5841	chr3	157115261	157115661	+	732	39.0	[]	[]	[7.976533]	[72]	[]	[157115427]
771_5844	chr3	179265899	179266299	+	1000	39.0	[]	[]	[6.406234]	[118]	[]	[179266117]
771_5850	chr4	6732612	6733012	+	679	39.0	[10.846566]	[76]	[8.124977]	[76]	[6732787]	[6732787]
771_5858	chr4	83558690	83559090	+	1000	39.0	[15.927315]	[131]	[13.506975]	[131]	[83558905]	[83558905]
771_586	chr1	173355184	173355584	+	1000	101.0	[13.191141]	[118]	[10.641206]	[118]	[173355395]	[173355395]
771_5865	chr5	103057177	103057577	+	1000	39.0	[9.885598]	[150]	[12.183796, 7.232081]	[150, 160]	[103057405]	[103057405, 103057415]
771_5867	chr5	138488482	138488882	+	1000	39.0	[8.426227]	[195]	[10.545317]	[195]	[138488729]	[138488729]
771_5868	chr5	140399885	140400285	+	918	39.0	[8.646172]	[192]	[11.066511]	[192]	[140400121]	[140400121]
771_5871	chr5	157464449	157464849	+	1000	39.0	[15.927315]	[110]	[6.4833126, 13.506975]	[99, 110]	[157464641]	[157464630, 157464641]
771_5873	chr6	4637760	4638160	+	597	39.0	[15.927315, 11.291996]	[71, 125]	[13.506975, 13.28149]	[71, 125]	[4637926, 4637980]	[4637926, 4637980]
771_5876	chr6	17993479	17993879	+	1000	39.0	[7.027282]	[151]	[6.91942, 9.440167]	[120, 151]	[17993723]	[17993692, 17993723]
771_5878	chr6	24743540	24743940	+	955	39.0	[15.927315]	[138]	[13.506975]	[138]	[24743765]	[24743765]
771_588	chr12	57280175	57280575	+	1000	101.0	[11.066511]	[124]	[8.646172]	[124]	[57280349]	[57280349]
771_5898	chr6	146854763	146855163	+	1000	39.0	[]	[]	[7.1737247]	[150]	[]	[146855013]
771_5900	chr6	161226120	161226520	+	1000	39.0	[]	[]	[6.4833126]	[156]	[]	[161226278]
771_5907	chr7	74355138	74355538	+	752	39.0	[7.399148, 13.712336]	[118, 150]	[7.109026, 10.861151]	[118, 150]	[74355307, 74355339]	[74355307, 74355339]
771_5909	chr7	100243398	100243798	+	884	39.0	[13.061545]	[113]	[10.770802, 7.325743]	[113, 132]	[100243604]	[100243604, 100243623]
771_591	chr19	13851101	13851501	+	1000	101.0	[8.646172, 7.2397733]	[109, 134]	[11.066511, 9.968816]	[109, 134]	[13851309, 13851334]	[13851309, 13851334]
771_5911	chr7	104224332	104224732	+	746	39.0	[10.846566, 15.927315]	[106, 120]	[8.124977, 13.506975]	[106, 120]	[104224538, 104224552]	[104224538, 104224552]
771_5915	chr7	130218183	130218583	+	1000	39.0	[13.506975]	[126]	[15.927315]	[126]	[130218396]	[130218396]
771_5920	chr7	139334736	139335136	+	551	39.0	[12.4798975]	[140]	[12.491025]	[140]	[139334955]	[139334955]
771_5921	chr7	139854108	139854508	+	1000	39.0	[11.291996, 7.746147]	[87, 129]	[13.28149]	[87]	[139854281, 139854323]	[139854281]
771_5922	chr7	140696426	140696826	+	1000	39.0	[7.1393647]	[85]	[]	[]	[140696587]	[]
771_5929	chr8	15636053	15636453	+	1000	39.0	[6.8016787]	[87]	[]	[]	[15636228]	[]
771_5930	chr8	30731227	30731627	+	1000	39.0	[10.276045]	[121]	[9.834072]	[121]	[30731435]	[30731435]
771_5931	chr8	52706732	52707132	+	795	39.0	[10.861151]	[111]	[13.712336]	[111]	[52706942]	[52706942]
771_5937	chr9	99075340	99075740	+	1000	39.0	[7.3206153]	[92]	[8.569311]	[165]	[99075492]	[99075565]
771_5941	chr9	130765264	130765664	+	1000	39.0	[]	[]	[6.6093717]	[170]	[]	[130765471]
771_5947	chr9	130830586	130830986	+	1000	39.0	[6.6684]	[124]	[6.337772]	[124]	[130830744]	[130830744]
771_595	chr2	65006461	65006861	+	1000	101.0	[11.066511, 13.061545]	[121, 143]	[8.646172, 10.770802]	[121, 143]	[65006668, 65006690]	[65006668, 65006690]
771_5954	chr9	136882532	136882932	+	1000	39.0	[8.646172]	[92]	[11.066511]	[92]	[136882711]	[136882711]
771_5959	chrX	123824900	123825300	+	1000	39.0	[6.5979047, 13.28149]	[86, 106]	[11.291996]	[106]	[123825070, 123825090]	[123825090]
771_5964	chr1	10074408	10074808	+	1000	38.0	[8.124977, 7.0369763]	[84, 101]	[10.846566, 6.577028]	[84, 117]	[10074583, 10074600]	[10074583, 10074616]
771_5965	chr1	10474736	10475136	+	1000	38.0	[6.5963187]	[131]	[9.576656]	[131]	[10474947]	[10474947]
771_5967	chr1	11796425	11796825	+	1000	38.0	[7.5641775]	[77]	[]	[]	[11796595]	[]
771_5968	chr1	11929755	11930155	+	1000	38.0	[]	[]	[6.91942]	[127]	[]	[11929959]
771_5977	chr1	26745170	26745570	+	678	38.0	[10.641206]	[163]	[13.191141]	[163]	[26745416]	[26745416]
771_5979	chr1	28112686	28113086	+	1000	38.0	[7.2397733]	[117]	[9.968816]	[117]	[28112895]	[28112895]
771_598	chr5	173839289	173839689	+	1000	101.0	[11.066511]	[126]	[8.646172]	[126]	[173839490]	[173839490]
771_5991	chr1	40036578	40036978	+	1000	38.0	[7.9050317]	[127]	[10.325372]	[127]	[40036782]	[40036782]
771_600	chr7	2757860	2758260	+	1000	101.0	[10.861151, 10.641206]	[98, 129]	[13.712336, 13.191141]	[98, 129]	[2758047, 2758078]	[2758047, 2758078]
771_6009	chr1	172637519	172637919	+	1000	38.0	[15.927315, 7.824515]	[127, 153]	[13.506975]	[127]	[172637738, 172637764]	[172637738]
771_6011	chr1	174204876	174205276	+	1000	38.0	[10.861151]	[136]	[13.712336]	[136]	[174205092]	[174205092]
771_6014	chr1	212857612	212858012	+	1000	38.0	[]	[]	[6.6615605]	[93]	[]	[212857795]
771_6015	chr1	224080091	224080491	+	662	38.0	[7.232081, 7.1393647]	[69, 110]	[6.8016787]	[83]	[224080246, 224080287]	[224080260]
771_6021	chr1	235642347	235642747	+	1000	38.0	[13.506975]	[107]	[15.927315]	[107]	[235642538]	[235642538]
771_6022	chr1	244366892	244367292	+	1000	38.0	[9.75485]	[160]	[9.614127]	[160]	[244367126]	[244367126]
771_6027	chr10	5474617	5475017	+	851	38.0	[15.927315, 8.490399]	[108, 130]	[13.506975]	[108]	[5474818, 5474840]	[5474818]
771_6029	chr10	15627644	15628044	+	1000	38.0	[7.2471085, 8.124977]	[93, 103]	[9.667006, 10.846566]	[93, 103]	[15627837, 15627847]	[15627837, 15627847]
771_603	chr7	44639138	44639538	+	1000	101.0	[13.712336]	[142]	[10.861151]	[142]	[44639368]	[44639368]
771_6035	chr10	61757536	61757936	+	1000	38.0	[11.291996]	[124]	[13.28149]	[124]	[61757755]	[61757755]
771_6043	chr10	77350681	77351081	+	1000	38.0	[10.846566, 8.562418]	[108, 120]	[8.124977]	[108]	[77350876, 77350888]	[77350876]
771_6044	chr10	79180780	79181180	+	1000	38.0	[13.712336]	[152]	[10.861151]	[152]	[79181012]	[79181012]
771_6046	chr10	101588907	101589307	+	1000	38.0	[13.712336]	[187]	[10.861151]	[187]	[101589146]	[101589146]
771_6047	chr10	132320094	132320494	+	1000	38.0	[9.462089]	[117]	[12.31283]	[117]	[132320305]	[132320305]
771_605	chr1	8873558	8873958	+	1000	100.0	[11.066511, 10.846566]	[108, 122]	[8.646172, 8.124977]	[108, 122]	[8873764, 8873778]	[8873764, 8873778]
771_6051	chr11	36431762	36432162	+	978	38.0	[10.846566, 7.6302204]	[118, 184]	[8.124977, 7.619093]	[118, 184]	[36431947, 36432013]	[36431947, 36432013]
771_6053	chr11	64207463	64207863	+	963	38.0	[10.846566]	[131]	[8.124977]	[131]	[64207636]	[64207636]
771_6055	chr11	69444263	69444663	+	1000	38.0	[]	[]	[6.3543315]	[179]	[]	[69444485]
771_6056	chr11	75813517	75813917	+	659	38.0	[15.927315]	[215]	[13.506975]	[215]	[75813762]	[75813762]
771_606	chr1	28500993	28501393	+	1000	100.0	[13.28149]	[99]	[11.291996]	[99]	[28501184]	[28501184]
771_6061	chr12	6336145	6336545	+	1000	38.0	[10.846566]	[122]	[8.124977]	[122]	[6336345]	[6336345]
771_6062	chr12	19273922	19274322	+	1000	38.0	[7.3033204, 6.570135, 9.763456]	[105, 116, 123]	[12.305938]	[123]	[19274103, 19274114, 19274121]	[19274121]
771_6063	chr12	25615045	25615445	+	1000	38.0	[10.641206]	[119]	[13.191141]	[119]	[25615241]	[25615241]
771_6064	chr12	30529466	30529866	+	1000	38.0	[13.712336]	[115]	[10.861151]	[115]	[30529679]	[30529679]
771_6065	chr12	46664935	46665335	+	1000	38.0	[13.191141, 9.447621]	[119, 141]	[10.641206, 7.0198283]	[119, 141]	[46665146, 46665168]	[46665146, 46665168]
771_6068	chr12	89619116	89619516	+	603	38.0	[11.066511]	[171]	[8.646172]	[171]	[89619341]	[89619341]
771_6069	chr12	91920179	91920579	+	1000	38.0	[9.885598]	[135]	[12.183796]	[135]	[91920401]	[91920401]
771_607	chr1	42967063	42967463	+	1000	100.0	[10.545317, 13.191141]	[123, 146]	[8.426227, 10.641206]	[123, 146]	[42967274, 42967297]	[42967274, 42967297]
771_6075	chr12	106975089	106975489	+	717	38.0	[13.28149]	[94]	[11.291996]	[94]	[106975282]	[106975282]
771_6076	chr12	108482838	108483238	+	716	38.0	[8.426227]	[175]	[10.545317]	[175]	[108483078]	[108483078]
771_6077	chr12	111413588	111413988	+	894	38.0	[15.927315]	[108]	[13.506975]	[108]	[111413790]	[111413790]
771_6078	chr12	113416097	113416497	+	1000	38.0	[9.885598, 7.6843505]	[146, 153]	[12.183796, 9.78519]	[146, 153]	[113416335, 113416342]	[113416335, 113416342]
771_608	chr1	100347333	100347733	+	1000	100.0	[13.506975]	[161]	[15.927315]	[161]	[100347568]	[100347568]
771_6089	chr16	1293923	1294323	+	1000	38.0	[10.846566]	[202]	[8.124977]	[202]	[1294172]	[1294172]
771_609	chr1	109895781	109896181	+	1000	100.0	[11.066511]	[90]	[8.646172]	[90]	[109895967]	[109895967]
771_6090	chr16	1832728	1833128	+	1000	38.0	[7.5734572]	[193]	[]	[]	[1832962]	[]
771_6094	chr16	31253609	31254009	+	1000	38.0	[8.124977]	[120]	[10.846566]	[120]	[31253814]	[31253814]
771_6095	chr16	56262025	56262425	+	1000	38.0	[8.646172]	[119]	[11.066511]	[119]	[56262235]	[56262235]
771_6097	chr16	74594460	74594860	+	939	38.0	[]	[]	[6.413127]	[172]	[]	[74594690]
771_6099	chr16	81181218	81181618	+	1000	38.0	[6.8162637]	[168]	[10.097851]	[168]	[81181467]	[81181467]
771_6108	chr17	31314204	31314604	+	1000	38.0	[8.124977]	[183]	[7.473444, 10.846566]	[131, 183]	[31314446]	[31314394, 31314446]
771_6110	chr17	45339602	45340002	+	1000	38.0	[10.861151]	[142]	[13.712336]	[142]	[45339822]	[45339822]
771_6118	chr17	82345137	82345537	+	1000	38.0	[6.91942]	[115]	[7.452026]	[144]	[82345318]	[82345347]
771_612	chr15	72228419	72228819	+	1000	100.0	[9.885598]	[99]	[12.183796]	[99]	[72228618]	[72228618]
771_6120	chr18	23528585	23528985	+	1000	38.0	[13.061545]	[98]	[10.770802]	[98]	[23528766]	[23528766]
771_6125	chr19	40219769	40220169	+	998	38.0	[10.770802]	[241]	[13.061545]	[241]	[40220013]	[40220013]
771_6130	chr19	48589046	48589446	+	1000	38.0	[9.763456]	[128]	[12.305938]	[128]	[48589248]	[48589248]
771_6131	chr19	51784839	51785239	+	715	38.0	[7.3206153, 10.545317]	[128, 163]	[8.426227]	[163]	[51785043, 51785078]	[51785078]
771_6134	chr1_KI270713v1_random	33354	33754	+	1000	38.0	[7.109026]	[115]	[7.399148]	[115]	[33548]	[33548]
771_6138	chr2	64750746	64751146	+	1000	38.0	[11.066511]	[90]	[8.646172]	[90]	[64750928]	[64750928]
771_614	chr19	18374405	18374805	+	1000	100.0	[13.191141]	[111]	[10.641206]	[111]	[18374603]	[18374603]
771_6141	chr2	74831847	74832247	+	1000	38.0	[7.52174, 11.291996]	[66, 135]	[13.28149]	[135]	[74832007, 74832076]	[74832076]
771_6143	chr2	90399064	90399464	+	1000	38.0	[]	[]	[6.3611712]	[138]	[]	[90399302]
771_615	chr19	45424263	45424663	+	1000	100.0	[10.325372]	[135]	[7.9050317, 7.6011157]	[135, 201]	[45424441]	[45424441, 45424507]
771_6150	chr2	187580664	187581064	+	1000	38.0	[12.491025]	[55]	[12.4798975]	[55]	[187580815]	[187580815]
771_6151	chr2	201532663	201533063	+	799	38.0	[9.462089]	[134]	[12.31283]	[134]	[201532839]	[201532839]
771_6152	chr2	223041468	223041868	+	626	38.0	[13.506975]	[133]	[15.927315]	[133]	[223041684]	[223041684]
771_6153	chr2	235485303	235485703	+	783	38.0	[13.506975]	[138]	[15.927315]	[138]	[235485522]	[235485522]
771_6154	chr2	237465500	237465900	+	1000	38.0	[9.8452, 6.8016787]	[117, 168]	[10.264917]	[117]	[237465700, 237465751]	[237465700]
771_6155	chr2	241965788	241966188	+	1000	38.0	[13.506975]	[131]	[15.927315]	[131]	[241966008]	[241966008]
771_616	chr2	157929983	157930383	+	1000	100.0	[7.677511]	[167]	[9.236603]	[167]	[157930203]	[157930203]
771_6164	chr22	19776590	19776990	+	1000	38.0	[7.789663]	[201]	[10.0394945]	[201]	[19776819]	[19776819]
771_6168	chr22	20954327	20954727	+	1000	38.0	[]	[]	[7.3206153]	[155]	[]	[20954568]
771_6172	chr22	21759722	21760122	+	1000	38.0	[7.91695]	[209]	[10.391972]	[209]	[21759942]	[21759942]
771_6175	chr22	22107823	22108223	+	1000	38.0	[6.650433]	[126]	[]	[]	[22107979]	[]
771_6180	chr22	22835977	22836377	+	1000	38.0	[9.236603]	[183]	[7.677511]	[183]	[22836184]	[22836184]
771_6181	chr22	22870966	22871366	+	1000	38.0	[6.4479933, 7.36485]	[117, 126]	[10.104691]	[126]	[22871138, 22871147]	[22871147]
771_6184	chr22	35629918	35630318	+	1000	38.0	[12.4798975, 6.8162637]	[91, 114]	[12.491025, 10.097851]	[91, 114]	[35630092, 35630115]	[35630092, 35630115]
771_6186	chr22	37933852	37934252	+	1000	38.0	[8.646172]	[89]	[11.066511]	[89]	[37934025]	[37934025]
771_6187	chr22	38924332	38924732	+	1000	38.0	[13.28149]	[126]	[11.291996]	[126]	[38924550]	[38924550]
771_6189	chr22	41380239	41380639	+	1000	38.0	[8.646172]	[101]	[11.066511]	[101]	[41380435]	[41380435]
771_6190	chr3	5021681	5022081	+	1000	38.0	[10.545317]	[112]	[8.426227]	[112]	[5021880]	[5021880]
771_6194	chr3	15205705	15206105	+	879	38.0	[]	[]	[8.40005]	[109]	[]	[15205856]
771_6203	chr3	57951411	57951811	+	901	38.0	[10.846566]	[125]	[8.124977]	[125]	[57951609]	[57951609]
771_6205	chr3	131072155	131072555	+	1000	38.0	[9.8452]	[195]	[10.264917]	[195]	[131072399]	[131072399]
771_6206	chr3	132432591	132432991	+	980	38.0	[11.291996]	[131]	[13.28149]	[131]	[132432805]	[132432805]
771_6210	chr3	153081357	153081757	+	1000	38.0	[13.712336]	[166]	[10.861151]	[166]	[153081591]	[153081591]
771_6215	chr3	186938575	186938975	+	953	38.0	[6.475763]	[151]	[]	[]	[186938779]	[]
771_6219	chr4	55503195	55503595	+	1000	38.0	[13.506975, 10.861151]	[90, 150]	[15.927315, 13.712336]	[90, 150]	[55503347, 55503407]	[55503347, 55503407]
771_622	chr7	116949998	116950398	+	1000	100.0	[8.646172]	[79]	[11.066511, 8.004303]	[79, 114]	[116950177]	[116950177, 116950212]
771_6226	chr5	10249381	10249781	+	1000	38.0	[8.124977]	[144]	[10.846566]	[144]	[10249605]	[10249605]
771_623	chr8	125430075	125430475	+	1000	100.0	[8.646172]	[120]	[11.066511]	[120]	[125430282]	[125430282]
771_6230	chr5	77879990	77880390	+	592	38.0	[10.545317, 9.447621]	[107, 188]	[8.426227, 7.0198283]	[107, 188]	[77880142, 77880223]	[77880142, 77880223]
771_6233	chr5	136620042	136620442	+	1000	38.0	[9.576656]	[114]	[6.5963187]	[114]	[136620220]	[136620220]
771_6238	chr5	159337568	159337968	+	1000	38.0	[9.447621]	[83]	[7.0198283]	[83]	[159337729]	[159337729]
771_624	chr9	121281854	121282254	+	1000	100.0	[11.291996, 13.506975]	[96, 115]	[13.28149, 15.927315]	[96, 115]	[121282023, 121282042]	[121282023, 121282042]
771_6247	chr6	14502542	14502942	+	1000	38.0	[7.0198283]	[138]	[6.91942, 9.447621]	[77, 138]	[14502758]	[14502697, 14502758]
771_6249	chr6	15901779	15902179	+	1000	38.0	[11.291996, 7.8418097]	[110, 171]	[13.28149]	[110]	[15901933, 15901994]	[15901933]
771_6251	chr6	24668344	24668744	+	1000	38.0	[]	[]	[7.8418097]	[85]	[]	[24668501]
771_6256	chr6	28269467	28269867	+	1000	38.0	[9.625255, 10.641206]	[169, 218]	[9.743723, 13.191141]	[169, 218]	[28269657, 28269706]	[28269657, 28269706]
771_626	chr1	41870112	41870512	+	1000	99.0	[13.712336, 6.497891, 10.770802, 10.861151]	[68, 76, 88, 128]	[10.861151, 13.061545, 13.712336]	[68, 88, 128]	[41870270, 41870278, 41870290, 41870330]	[41870270, 41870290, 41870330]
771_6260	chr6	31198096	31198496	+	1000	38.0	[11.066511]	[115]	[8.646172]	[115]	[31198304]	[31198304]
771_6268	chr6	44203950	44204350	+	890	38.0	[8.646172]	[85]	[11.066511]	[85]	[44204129]	[44204129]
771_6269	chr6	47135685	47136085	+	1000	38.0	[10.770802, 9.462089]	[100, 124]	[13.061545, 12.31283]	[100, 124]	[47135879, 47135903]	[47135879, 47135903]
771_627	chr1	204417576	204417976	+	1000	99.0	[11.066511]	[109]	[8.646172]	[109]	[204417781]	[204417781]
771_6274	chr6	116492642	116493042	+	1000	38.0	[]	[]	[7.091337, 8.212388]	[89, 111]	[]	[116492793, 116492815]
771_6275	chr6	125942926	125943326	+	1000	38.0	[11.291996]	[135]	[13.28149]	[135]	[125943140]	[125943140]
771_6276	chr6	134235962	134236362	+	1000	38.0	[8.426227]	[104]	[10.545317]	[104]	[134236157]	[134236157]
771_6279	chr6	150559959	150560359	+	707	38.0	[10.545317]	[191]	[8.426227]	[191]	[150560201]	[150560201]
771_6280	chr6	152095163	152095563	+	1000	38.0	[13.506975]	[95]	[15.927315]	[95]	[152095342]	[152095342]
771_6288	chr7	50336119	50336519	+	1000	38.0	[13.506975]	[83]	[15.927315, 7.558171]	[83, 139]	[50336297]	[50336297, 50336353]
771_629	chr11	94136320	94136720	+	1000	99.0	[13.712336]	[113]	[10.861151]	[113]	[94136510]	[94136510]
771_6292	chr7	102440128	102440528	+	1000	38.0	[10.770802]	[135]	[13.061545, 7.4738283]	[135, 154]	[102440346]	[102440346, 102440365]
771_6293	chr7	106023334	106023734	+	989	38.0	[13.191141]	[138]	[10.641206]	[138]	[106023514]	[106023514]
771_631	chr19	909129	909529	+	1000	99.0	[10.846566]	[119]	[8.124977]	[119]	[909345]	[909345]
771_6320	chr7	158863334	158863734	+	1000	38.0	[7.027282]	[73]	[9.440167]	[73]	[158863501]	[158863501]
771_6325	chr8	52695316	52695716	+	1000	38.0	[13.712336]	[89]	[10.861151]	[89]	[52695486]	[52695486]
771_6326	chr8	53884419	53884819	+	1000	38.0	[13.191141]	[162]	[10.641206]	[162]	[53884649]	[53884649]
771_633	chr2	102227705	102228105	+	1000	99.0	[8.176992]	[150]	[]	[]	[102227883]	[]
771_6338	chr9	99059300	99059700	+	1000	38.0	[10.641206]	[159]	[13.191141]	[159]	[99059550]	[99059550]
771_6342	chr9	128783468	128783868	+	629	38.0	[10.770802]	[117]	[13.061545]	[117]	[128783651]	[128783651]
771_635	chr2	157898542	157898942	+	1000	99.0	[13.28149]	[99]	[6.650433, 11.291996]	[86, 99]	[157898735]	[157898722, 157898735]
771_6351	chr9	131010876	131011276	+	1000	38.0	[10.33729]	[103]	[7.9716325]	[103]	[131011042]	[131011042]
771_6355	chr9	131148287	131148687	+	1000	38.0	[]	[]	[7.383095, 6.9073806]	[176, 189]	[]	[131148478, 131148491]
771_6364	chrX	154501428	154501828	+	844	38.0	[11.066511]	[116]	[8.646172]	[116]	[154501644]	[154501644]
771_637	chr3	172129887	172130287	+	1000	99.0	[13.712336]	[87]	[10.861151]	[87]	[172130073]	[172130073]
771_6374	chr1	16641429	16641829	+	1000	37.0	[6.4423046]	[162]	[]	[]	[16641672]	[]
771_6375	chr1	19407765	19408165	+	1000	37.0	[7.7516675]	[139]	[]	[]	[19407962]	[]
771_6392	chr1	43524758	43525158	+	1000	37.0	[]	[]	[6.3611712]	[133]	[]	[43524979]
771_6397	chr1	110412424	110412824	+	1000	37.0	[7.619093]	[157]	[7.6302204]	[157]	[110412632]	[110412632]
771_6400	chr1	121483948	121484348	+	1000	37.0	[13.28149]	[121]	[11.291996]	[121]	[121484155]	[121484155]
771_6401	chr1	143720437	143720837	+	1000	37.0	[7.381787]	[241]	[]	[]	[143720679]	[]
771_6403	chr1	156119486	156119886	+	989	37.0	[13.061545]	[134]	[10.770802]	[134]	[156119714]	[156119714]
771_6405	chr1	157274798	157275198	+	1000	37.0	[12.305938]	[161]	[9.763456]	[161]	[157275041]	[157275041]
771_6412	chr1	173269411	173269811	+	1000	37.0	[7.452026, 8.87654]	[95, 145]	[8.43501]	[145]	[173269600, 173269650]	[173269650]
771_6420	chr1	207935124	207935524	+	701	37.0	[6.671851]	[186]	[6.782992]	[186]	[207935370]	[207935370]
771_6429	chr10	6275296	6275696	+	781	37.0	[11.066511]	[92]	[8.646172]	[92]	[6275484]	[6275484]
771_643	chr8	22227741	22228141	+	1000	99.0	[13.28149]	[119]	[11.291996]	[119]	[22227958]	[22227958]
771_6430	chr10	22681645	22682045	+	1000	37.0	[13.28149]	[123]	[11.291996]	[123]	[22681858]	[22681858]
771_6431	chr10	22683337	22683737	+	1000	37.0	[6.650433]	[152]	[]	[]	[22683496]	[]
771_6439	chr10	72245049	72245449	+	975	37.0	[]	[]	[7.47152]	[130]	[]	[72245240]
771_644	chr1	12528545	12528945	+	1000	98.0	[11.066511]	[112]	[8.646172]	[112]	[12528747]	[12528747]
771_6447	chr11	3345717	3346117	+	984	37.0	[13.061545, 8.270454]	[108, 143]	[10.770802]	[108]	[3345914, 3345949]	[3345914]
771_6453	chr11	59755634	59756034	+	971	37.0	[10.276045]	[101]	[9.834072]	[101]	[59755820]	[59755820]
771_6455	chr11	65181572	65181972	+	847	37.0	[]	[]	[6.500429]	[133]	[]	[65181783]
771_6463	chr11	119590721	119591121	+	1000	37.0	[11.291996]	[179]	[13.28149]	[179]	[119590962]	[119590962]
771_6465	chr12	24759175	24759575	+	988	37.0	[13.061545, 13.712336]	[63, 109]	[10.770802, 10.861151]	[63, 109]	[24759334, 24759380]	[24759334, 24759380]
771_6479	chr12	121743038	121743438	+	1000	37.0	[8.646172]	[181]	[11.066511]	[181]	[121743280]	[121743280]
771_6482	chr14	75025128	75025528	+	908	37.0	[10.545317]	[95]	[8.426227]	[95]	[75025282]	[75025282]
771_6484	chr14	100755598	100755998	+	1000	37.0	[15.927315]	[115]	[13.506975]	[115]	[100755810]	[100755810]
771_6487	chr15	41230937	41231337	+	1000	37.0	[9.75485]	[105]	[9.614127]	[105]	[41231137]	[41231137]
771_6489	chr15	58351972	58352372	+	1000	37.0	[8.446137]	[91]	[8.865413]	[91]	[58352154]	[58352154]
771_649	chr12	52949704	52950104	+	1000	98.0	[10.770802]	[154]	[13.061545]	[154]	[52949934]	[52949934]
771_6492	chr15	84992519	84992919	+	711	37.0	[10.846566]	[151]	[8.124977]	[151]	[84992749]	[84992749]
771_6500	chr16	14630733	14631133	+	973	37.0	[13.712336]	[100]	[10.861151]	[100]	[14630932]	[14630932]
771_6504	chr16	67241220	67241620	+	911	37.0	[10.846566]	[109]	[8.124977]	[109]	[67241388]	[67241388]
771_6513	chr17	34412964	34413364	+	875	37.0	[12.31283]	[164]	[9.462089]	[164]	[34413191]	[34413191]
771_6525	chr17	76484688	76485088	+	1000	37.0	[]	[]	[7.452026]	[163]	[]	[76484885]
771_6527	chr18	9885568	9885968	+	1000	37.0	[]	[]	[7.5137424, 6.5213985]	[124, 181]	[]	[9885719, 9885776]
771_6529	chr18	12621886	12622286	+	920	37.0	[15.927315]	[89]	[13.506975]	[89]	[12622052]	[12622052]
