#PeakID(python identify_motif.py ./ENCODE_processed_files/CEBPB_idr.fa CEBPB --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
878_52975	chr4	184894151	184894551	+	571	32.0	[9.770579]	[102]	[14.523885]	[101]	[184894347]	[184894346]
878_52979	chr5	6716308	6716708	+	577	32.0	[6.3618803]	[86]	[9.546091]	[85]	[6716493]	[6716492]
878_5298	chr8	116877602	116878002	+	1000	170.0	[]	[]	[8.007916]	[100]	[]	[116877802]
878_52998	chr5	53874465	53874865	+	821	32.0	[6.250924]	[124]	[]	[]	[53874684]	[]
878_53008	chr5	81070879	81071279	+	717	32.0	[11.9157095, 9.211636]	[102, 111]	[11.489543]	[101]	[81071075, 81071084]	[81071074]
878_53009	chr5	88934608	88935008	+	793	32.0	[]	[]	[9.762746]	[140]	[]	[88934844]
878_5302	chr9	13205843	13206243	+	1000	170.0	[9.245763, 6.7891088]	[102, 148]	[6.960019]	[101]	[13206041, 13206087]	[13206040]
878_53031	chr5	148623324	148623724	+	854	32.0	[8.832556]	[103]	[11.381051]	[102]	[148623523]	[148623522]
878_53036	chr5	160082891	160083291	+	705	32.0	[8.007916]	[99]	[]	[]	[160083084]	[]
878_53037	chr5	163502722	163503122	+	691	32.0	[6.3967485]	[85]	[]	[]	[163502901]	[]
878_5304	chr9	134783579	134783979	+	1000	170.0	[14.710344]	[99]	[11.330633]	[98]	[134783777]	[134783776]
878_53050	chr6	3835163	3835563	+	861	32.0	[9.684778]	[129]	[9.095225]	[128]	[3835377]	[3835376]
878_53053	chr6	5525203	5525603	+	852	32.0	[6.368189, 6.960019]	[74, 116]	[8.331161, 9.059302]	[73, 115]	[5525364, 5525406]	[5525363, 5525405]
878_53058	chr6	12250382	12250782	+	869	32.0	[8.832556]	[102]	[6.587911, 11.1945915]	[83, 101]	[12250575]	[12250556, 12250574]
878_53068	chr6	16383904	16384304	+	828	32.0	[6.4122977]	[141]	[]	[]	[16384137]	[]
878_5308	chr1	151281518	151281918	+	1000	169.0	[8.145564]	[105]	[6.6318045]	[104]	[151281718]	[151281717]
878_53089	chr6	29553488	29553888	+	864	32.0	[9.770579]	[106]	[14.523885]	[105]	[29553685]	[29553684]
878_53090	chr6	29835924	29836324	+	843	32.0	[11.381051]	[99]	[]	[]	[29836122]	[]
878_53098	chr6	35767158	35767558	+	830	32.0	[12.102169]	[143]	[8.109833, 6.3967485]	[142, 154]	[35767386]	[35767385, 35767397]
878_531	chr11	63689235	63689635	+	1000	488.0	[]	[]	[8.194376, 8.757326]	[105, 138]	[]	[63689440, 63689473]
878_53100	chr6	36368466	36368866	+	813	32.0	[9.437598]	[139]	[6.471978]	[138]	[36368700]	[36368699]
878_53118	chr6	57190216	57190616	+	746	32.0	[12.102169]	[116]	[6.201248, 11.489543]	[103, 115]	[57190422]	[57190409, 57190421]
878_53119	chr6	64727065	64727465	+	786	32.0	[11.440731]	[117]	[14.601852]	[116]	[64727272]	[64727271]
878_53120	chr6	69627616	69628016	+	541	32.0	[]	[]	[8.194376, 8.943787]	[115, 123]	[]	[69627817, 69627825]
878_53122	chr6	72962625	72963025	+	761	32.0	[11.381051]	[140]	[8.832556]	[139]	[72962846]	[72962845]
878_53124	chr6	83952333	83952733	+	849	32.0	[]	[]	[11.381051]	[83]	[]	[83952516]
878_53129	chr6	88551505	88551905	+	749	32.0	[12.102169]	[107]	[11.303083]	[106]	[88551694]	[88551693]
878_53131	chr6	96719921	96720321	+	621	32.0	[]	[]	[8.194376]	[97]	[]	[96720113]
878_53132	chr6	98179216	98179616	+	856	32.0	[]	[]	[8.194376]	[98]	[]	[98179403]
878_53135	chr6	107116556	107116956	+	660	32.0	[]	[]	[6.471978]	[89]	[]	[107116728]
878_53139	chr6	111481828	111482228	+	871	32.0	[8.908765]	[116]	[9.684778]	[115]	[111482030]	[111482029]
878_53142	chr6	118705719	118706119	+	751	32.0	[11.381051]	[117]	[]	[]	[118705924]	[]
878_53147	chr6	134708052	134708452	+	756	32.0	[11.993677]	[87]	[8.219931]	[86]	[134708236]	[134708235]
878_53158	chr6	139188094	139188494	+	807	32.0	[11.303083]	[106]	[7.277224, 11.9157095]	[96, 105]	[139188299]	[139188289, 139188298]
878_53163	chr6	143056593	143056993	+	819	32.0	[6.603461]	[113]	[]	[]	[143056770]	[]
878_53170	chr6	151444498	151444898	+	759	32.0	[8.00134]	[87]	[8.832556]	[86]	[151444685]	[151444684]
878_53174	chr6	157079315	157079715	+	718	32.0	[8.439652]	[83]	[9.637802]	[82]	[157079496]	[157079495]
878_53185	chr6	163176125	163176525	+	834	32.0	[11.489543]	[87]	[12.102169]	[86]	[163176303]	[163176302]
878_53186	chr6	166604938	166605338	+	704	32.0	[8.007916]	[94]	[]	[]	[166605130]	[]
878_53194	chr7	6259038	6259438	+	870	32.0	[]	[]	[7.5933304]	[101]	[]	[6259220]
878_53203	chr7	24477724	24478124	+	636	32.0	[]	[]	[6.2855186]	[107]	[]	[24477919]
878_53204	chr7	28564001	28564401	+	828	32.0	[11.9157095]	[118]	[11.489543]	[117]	[28564201]	[28564200]
878_5321	chr12	6226418	6226818	+	1000	169.0	[11.2542715]	[97]	[14.415392]	[96]	[6226613]	[6226612]
878_53218	chr7	44981143	44981543	+	880	32.0	[9.824262]	[89]	[8.253193]	[88]	[44981325]	[44981324]
878_53219	chr7	46565673	46566073	+	869	32.0	[11.303083]	[109]	[12.102169]	[108]	[46565874]	[46565873]
878_53222	chr7	51228530	51228930	+	800	32.0	[9.446639]	[126]	[6.276478]	[125]	[51228750]	[51228749]
878_53238	chr7	78488107	78488507	+	774	32.0	[11.381051]	[99]	[8.832556]	[98]	[78488302]	[78488301]
878_53241	chr7	88566649	88567049	+	672	32.0	[8.194376]	[93]	[]	[]	[88566839]	[]
878_53243	chr7	91883861	91884261	+	855	32.0	[6.471978, 9.824262]	[142, 160]	[9.437598]	[141]	[91884069, 91884087]	[91884068]
878_53245	chr7	93452382	93452782	+	866	32.0	[11.381051]	[118]	[8.646096]	[117]	[93452583]	[93452582]
878_53247	chr7	95558871	95559271	+	661	32.0	[]	[]	[8.194376]	[104]	[]	[95559064]
878_53249	chr7	97852253	97852653	+	564	32.0	[]	[]	[8.194376]	[104]	[]	[97852455]
878_5325	chr17	43170276	43170676	+	1000	169.0	[6.445345]	[98]	[8.145564]	[97]	[43170472]	[43170471]
878_53261	chr7	105024037	105024437	+	841	32.0	[9.637802]	[104]	[8.439652]	[103]	[105024196]	[105024195]
878_53262	chr7	105213635	105214035	+	810	32.0	[8.613966]	[139]	[]	[]	[105213862]	[]
878_53273	chr7	114910799	114911199	+	832	32.0	[9.546091]	[98]	[9.741591]	[97]	[114910979]	[114910978]
878_53293	chr7	134355826	134356226	+	797	32.0	[12.102169, 6.5052404]	[95, 110]	[11.303083, 7.2681837]	[94, 109]	[134356016, 134356031]	[134356015, 134356030]
878_53301	chr7	137592312	137592712	+	799	32.0	[9.546091]	[121]	[]	[]	[137592514]	[]
878_5331	chr19	50376251	50376651	+	1000	169.0	[8.035466]	[118]	[6.553837]	[117]	[50376458]	[50376457]
878_53325	chr8	17530911	17531311	+	838	32.0	[]	[]	[7.2932425]	[131]	[]	[17531110]
878_53326	chr8	18912542	18912942	+	798	32.0	[6.630858]	[93]	[6.250924]	[151]	[18912708]	[18912766]
878_53339	chr8	52483889	52484289	+	872	32.0	[11.381051]	[103]	[]	[]	[52484080]	[]
878_53340	chr8	52561090	52561490	+	882	32.0	[11.222141]	[100]	[11.440731]	[99]	[52561253]	[52561252]
878_53350	chr8	66453166	66453566	+	718	32.0	[11.222141]	[105]	[8.061021, 9.211636]	[104, 119]	[66453359]	[66453358, 66453373]
878_53351	chr8	66592540	66592940	+	750	32.0	[]	[]	[8.007916]	[148]	[]	[66592773]
878_53355	chr8	81733907	81734307	+	596	32.0	[11.381051]	[120]	[8.646096]	[119]	[81734125]	[81734124]
878_53357	chr8	90120480	90120880	+	871	32.0	[11.14578]	[98]	[11.332239]	[97]	[90120677]	[90120676]
878_5336	chr2	100416974	100417374	+	1000	169.0	[8.832556]	[118]	[11.381051]	[117]	[100417182]	[100417181]
878_53360	chr8	93113364	93113764	+	872	32.0	[]	[]	[8.007916, 6.8294234]	[85, 118]	[]	[93113545, 93113578]
878_53361	chr8	93445232	93445632	+	673	32.0	[]	[]	[8.194376]	[102]	[]	[93445432]
878_53363	chr8	95333852	95334252	+	700	32.0	[8.724064]	[151]	[8.00134, 7.9249783]	[127, 150]	[95334079]	[95334055, 95334078]
878_53364	chr8	95755877	95756277	+	782	32.0	[11.9157095]	[116]	[11.303083]	[115]	[95756091]	[95756090]
878_53372	chr8	116155346	116155746	+	816	32.0	[12.102169]	[98]	[11.489543]	[97]	[116155527]	[116155526]
878_53382	chr8	130302585	130302985	+	866	32.0	[8.302869]	[128]	[]	[]	[130302803]	[]
878_53388	chr8	144829727	144830127	+	877	32.0	[11.303083]	[115]	[11.9157095]	[114]	[144829931]	[144829930]
878_53398	chr9	70097172	70097572	+	723	32.0	[11.440731]	[93]	[8.772876, 14.601852]	[74, 92]	[70097363]	[70097344, 70097362]
878_5340	chr2	219724583	219724983	+	1000	169.0	[7.5933304]	[95]	[]	[]	[219724773]	[]
878_53417	chr9	111458088	111458488	+	555	32.0	[8.253193]	[113]	[6.250924, 9.637802]	[96, 112]	[111458296]	[111458279, 111458295]
878_53429	chr9	126885344	126885744	+	835	32.0	[9.546091]	[97]	[9.555131]	[96]	[126885531]	[126885530]
878_53439	chr9	130861788	130862188	+	658	32.0	[]	[]	[6.665067]	[221]	[]	[130862032]
878_53440	chr9	130892813	130893213	+	818	32.0	[6.451127, 9.576285]	[146, 160]	[]	[]	[130893048, 130893062]	[]
878_53449	chr9	133354757	133355157	+	798	32.0	[9.637802]	[125]	[8.253193]	[124]	[133354966]	[133354965]
878_53455	chrX	13377575	13377975	+	852	32.0	[6.6318045]	[84]	[8.145564]	[83]	[13377758]	[13377757]
878_53456	chrX	13768940	13769340	+	726	32.0	[11.14578]	[122]	[11.14578]	[121]	[13769151]	[13769150]
878_53466	chrX	40103996	40104396	+	895	32.0	[7.7320027]	[108]	[8.287319]	[107]	[40104201]	[40104200]
878_53468	chrX	41226361	41226761	+	774	32.0	[8.280743]	[122]	[12.432437]	[121]	[41226569]	[41226568]
878_5348	chr6	15297911	15298311	+	1000	169.0	[9.576285]	[100]	[7.2932425]	[135]	[15298096]	[15298131]
878_53480	chrX	119790586	119790986	+	856	32.0	[9.0522785, 8.832556]	[70, 127]	[8.00134]	[126]	[119790746, 119790803]	[119790802]
878_53484	chrX	130772442	130772842	+	869	32.0	[11.993677]	[112]	[6.491527]	[135]	[130772654]	[130772677]
878_53494	chrX	145609919	145610319	+	878	32.0	[11.489543]	[98]	[12.102169]	[97]	[145610115]	[145610114]
878_53495	chrX	150047804	150048204	+	663	32.0	[6.740297]	[122]	[11.415177]	[121]	[150047998]	[150047997]
878_535	chr3	5126615	5127015	+	1000	488.0	[12.102169, 6.276478]	[106, 144]	[11.489543, 9.633099]	[105, 143]	[5126818, 5126856]	[5126817, 5126855]
878_53501	chr1	2284238	2284638	+	631	31.0	[8.908765]	[109]	[9.871238]	[108]	[2284446]	[2284445]
878_53503	chr1	4570577	4570977	+	830	31.0	[9.546091]	[98]	[9.741591]	[97]	[4570763]	[4570762]
878_53504	chr1	7895456	7895856	+	835	31.0	[9.871238]	[110]	[9.095225]	[109]	[7895665]	[7895664]
878_53508	chr1	10734932	10735332	+	564	31.0	[]	[]	[8.194376]	[89]	[]	[10735115]
878_53509	chr1	11037568	11037968	+	821	31.0	[6.823235]	[131]	[6.6367755]	[130]	[11037783]	[11037782]
878_53511	chr1	11985875	11986275	+	621	31.0	[8.722458]	[106]	[11.489543]	[105]	[11986079]	[11986078]
878_53525	chr1	21670468	21670868	+	668	31.0	[]	[]	[8.439652]	[80]	[]	[21670628]
878_53538	chr1	26432494	26432894	+	771	31.0	[]	[]	[8.162766]	[176]	[]	[26432729]
878_53541	chr1	27726682	27727082	+	803	31.0	[6.5419445]	[153]	[]	[]	[27726928]	[]
878_53553	chr1	34946156	34946556	+	618	31.0	[6.444551]	[125]	[8.439652]	[124]	[34946345]	[34946344]
878_5357	chr9	73151530	73151930	+	1000	169.0	[]	[]	[8.865818]	[96]	[]	[73151721]
878_53578	chr1	48471200	48471600	+	784	31.0	[14.710344]	[130]	[9.770579]	[129]	[48471417]	[48471416]
878_5359	chrX	132561496	132561896	+	1000	169.0	[14.710344]	[98]	[14.523885]	[97]	[132561687]	[132561686]
878_53590	chr1	70229531	70229931	+	742	31.0	[7.2932425, 8.439652]	[109, 130]	[9.637802]	[129]	[70229719, 70229740]	[70229739]
878_53593	chr1	81073581	81073981	+	823	31.0	[8.253193, 11.489543]	[103, 135]	[9.824262, 12.102169]	[102, 134]	[81073762, 81073794]	[81073761, 81073793]
878_53594	chr1	87719880	87720280	+	781	31.0	[11.489543]	[86]	[12.102169]	[85]	[87720058]	[87720057]
878_53598	chr1	90936741	90937141	+	810	31.0	[9.292248]	[102]	[8.192905]	[101]	[90936933]	[90936932]
878_5360	chr1	12593576	12593976	+	1000	168.0	[11.473993]	[99]	[9.052726]	[98]	[12593771]	[12593770]
878_53603	chr1	92662079	92662479	+	823	31.0	[]	[]	[11.551961]	[87]	[]	[92662249]
878_53604	chr1	92995428	92995828	+	579	31.0	[6.471978]	[110]	[9.437598]	[109]	[92995628]	[92995627]
878_53608	chr1	96419010	96419410	+	797	31.0	[11.489543]	[105]	[12.102169]	[104]	[96419213]	[96419212]
878_5361	chr1	15949671	15950071	+	1000	168.0	[6.444551, 11.228718]	[87, 123]	[6.553837]	[122]	[15949847, 15949883]	[15949882]
878_53619	chr1	112534628	112535028	+	633	31.0	[9.437598]	[121]	[6.471978]	[120]	[112534848]	[112534847]
878_53625	chr1	116515109	116515509	+	828	31.0	[]	[]	[6.3618803]	[98]	[]	[116515301]
878_53628	chr1	117084266	117084666	+	755	31.0	[]	[]	[6.773559]	[95]	[]	[117084458]
878_53631	chr1	121445933	121446333	+	715	31.0	[9.741591]	[81]	[9.359631]	[80]	[121446098]	[121446097]
878_53632	chr1	143207617	143208017	+	868	31.0	[6.937916]	[63]	[6.52079]	[62]	[143207779]	[143207778]
878_53644	chr1	159177290	159177690	+	806	31.0	[6.554649]	[178]	[8.1447]	[177]	[159177531]	[159177530]
878_53646	chr1	161224194	161224594	+	839	31.0	[]	[]	[6.4464245]	[145]	[]	[161224418]
878_53647	chr1	165637461	165637861	+	825	31.0	[9.359631]	[96]	[9.555131]	[95]	[165637657]	[165637656]
878_53653	chr1	172149799	172150199	+	839	31.0	[6.167986, 11.440731]	[86, 106]	[11.222141]	[105]	[172149981, 172150001]	[172150000]
878_53658	chr1	174769908	174770308	+	685	31.0	[]	[]	[8.757326]	[116]	[]	[174770116]
878_53663	chr1	185934496	185934896	+	824	31.0	[]	[]	[8.194376]	[108]	[]	[185934702]
878_53667	chr1	192326337	192326737	+	841	31.0	[6.471978]	[107]	[9.437598]	[106]	[192326541]	[192326540]
878_53669	chr1	194717921	194718321	+	579	31.0	[6.817318, 6.4412866]	[79, 91]	[8.646096]	[90]	[194718096, 194718108]	[194718107]
878_53674	chr1	201751801	201752201	+	618	31.0	[9.824262]	[119]	[]	[]	[201752006]	[]
878_53676	chr1	203007572	203007972	+	827	31.0	[]	[]	[8.254057]	[130]	[]	[203007786]
878_5368	chr10	22618422	22618822	+	1000	168.0	[12.102169]	[96]	[11.489543]	[95]	[22618614]	[22618613]
878_53681	chr1	207045447	207045847	+	818	31.0	[6.471978]	[77]	[]	[]	[207045619]	[]
878_53682	chr1	207805714	207806114	+	600	31.0	[6.3066726]	[100]	[]	[]	[207805899]	[]
878_53684	chr1	209102040	209102440	+	783	31.0	[8.194376]	[124]	[]	[]	[209102250]	[]
878_53685	chr1	209657124	209657524	+	597	31.0	[8.620543]	[126]	[]	[]	[209657339]	[]
878_53688	chr1	218300263	218300663	+	696	31.0	[9.662087]	[109]	[11.440731]	[108]	[218300470]	[218300469]
878_53689	chr1	218443858	218444258	+	833	31.0	[8.194376]	[110]	[]	[]	[218444048]	[]
878_53691	chr1	222546925	222547325	+	775	31.0	[8.908765]	[102]	[9.684778]	[101]	[222547126]	[222547125]
878_53693	chr1	226125126	226125526	+	822	31.0	[]	[]	[6.823235]	[138]	[]	[226125347]
878_53695	chr1	227427758	227428158	+	593	31.0	[6.4962]	[111]	[6.250924]	[120]	[227427950]	[227427959]
878_537	chr1	101101351	101101751	+	1000	487.0	[14.523885]	[99]	[11.330633]	[98]	[101101549]	[101101548]
878_53702	chr1	231124595	231124995	+	836	31.0	[6.740297]	[171]	[8.035466]	[170]	[231124829]	[231124828]
878_53703	chr1	232767404	232767804	+	744	31.0	[11.1945915]	[122]	[8.832556]	[121]	[232767614]	[232767613]
878_53706	chr1	236209324	236209724	+	720	31.0	[8.007916]	[102]	[]	[]	[236209523]	[]
878_53707	chr1	236342889	236343289	+	819	31.0	[8.865818]	[91]	[9.211636]	[90]	[236343073]	[236343072]
878_53712	chr1	246117062	246117462	+	586	31.0	[9.211636]	[91]	[8.865818]	[90]	[246117228]	[246117227]
878_53717	chr10	4201887	4202287	+	626	31.0	[11.381051, 6.576071]	[93, 101]	[8.832556]	[92]	[4202077, 4202085]	[4202076]
878_53725	chr10	11831397	11831797	+	582	31.0	[]	[]	[8.194376]	[107]	[]	[11831590]
878_53737	chr10	22625620	22626020	+	632	31.0	[12.245977]	[121]	[6.720689]	[120]	[22625827]	[22625826]
878_53739	chr10	25530479	25530879	+	851	31.0	[9.437598, 8.194376]	[134, 170]	[6.471978]	[133]	[25530678, 25530714]	[25530677]
878_5375	chr11	18277859	18278259	+	1000	168.0	[12.102169]	[96]	[11.489543, 8.915494]	[95, 103]	[18278049]	[18278048, 18278056]
878_53762	chr10	58385055	58385455	+	802	31.0	[6.368457]	[113]	[]	[]	[58385227]	[]
878_53765	chr10	69172641	69173041	+	831	31.0	[11.303083]	[96]	[12.102169]	[95]	[69172821]	[69172820]
878_53780	chr10	92047712	92048112	+	785	31.0	[14.415392]	[115]	[6.500967]	[114]	[92047895]	[92047894]
878_53783	chr10	93433746	93434146	+	783	31.0	[8.722458]	[159]	[11.489543]	[158]	[93433968]	[93433967]
878_53789	chr10	110725939	110726339	+	702	31.0	[]	[]	[8.194376]	[109]	[]	[110726143]
878_53793	chr10	129853535	129853935	+	753	31.0	[9.741591]	[102]	[9.546091]	[101]	[129853729]	[129853728]
878_53801	chr11	6508861	6509261	+	847	31.0	[11.222141]	[135]	[8.061021]	[134]	[6509064]	[6509063]
878_53808	chr11	16299588	16299988	+	841	31.0	[9.025176]	[179]	[9.0522785]	[178]	[16299829]	[16299828]
878_53809	chr11	16467991	16468391	+	709	31.0	[11.303083]	[101]	[8.722458]	[100]	[16468175]	[16468174]
878_5381	chr12	121771310	121771710	+	1000	168.0	[12.245977]	[111]	[11.473993]	[110]	[121771513]	[121771512]
878_53811	chr11	20459797	20460197	+	555	31.0	[6.30974]	[127]	[]	[]	[20460003]	[]
878_53830	chr11	46210123	46210523	+	858	31.0	[8.722458]	[144]	[8.109833, 9.576285]	[143, 167]	[46210344]	[46210343, 46210367]
878_5384	chr16	48300291	48300691	+	1000	168.0	[]	[]	[8.194376]	[112]	[]	[48300501]
878_53853	chr11	74583851	74584251	+	785	31.0	[8.194376]	[129]	[]	[]	[74584067]	[]
878_5386	chr16	87871425	87871825	+	1000	168.0	[9.714958]	[79]	[8.254057]	[78]	[87871604]	[87871603]
878_53861	chr11	78345841	78346241	+	713	31.0	[]	[]	[8.194376]	[130]	[]	[78346060]
878_53862	chr11	85974116	85974516	+	582	31.0	[6.444551]	[99]	[8.253193]	[98]	[85974302]	[85974301]
878_53889	chr12	12456702	12457102	+	645	31.0	[]	[]	[11.993677]	[103]	[]	[12456894]
878_53892	chr12	18046761	18047161	+	735	31.0	[6.444551]	[135]	[8.439652]	[134]	[18046992]	[18046991]
878_53896	chr12	23580146	23580546	+	830	31.0	[11.993677]	[104]	[8.03347]	[103]	[23580341]	[23580340]
878_539	chr1	119645846	119646246	+	1000	487.0	[8.007916]	[95]	[]	[]	[119646041]	[]
878_53908	chr12	42420019	42420419	+	829	31.0	[]	[]	[6.250924]	[121]	[]	[42420234]
878_53918	chr12	51515008	51515408	+	798	31.0	[11.489543]	[119]	[12.102169]	[118]	[51515213]	[51515212]
878_5393	chr20	53778076	53778476	+	1000	168.0	[11.9157095]	[99]	[11.489543]	[98]	[53778271]	[53778270]
878_53930	chr12	65171098	65171498	+	774	31.0	[8.439652]	[156]	[9.824262]	[155]	[65171332]	[65171331]
878_53933	chr12	69914668	69915068	+	791	31.0	[8.194376]	[112]	[]	[]	[69914877]	[]
878_53944	chr12	86877256	86877656	+	750	31.0	[11.9157095]	[93]	[11.489543]	[92]	[86877449]	[86877448]
878_53947	chr12	91718285	91718685	+	832	31.0	[6.612197, 11.489543]	[94, 133]	[9.162824, 12.102169]	[93, 132]	[91718469, 91718508]	[91718468, 91718507]
878_53958	chr12	108037953	108038353	+	821	31.0	[]	[]	[8.194376]	[136]	[]	[108038167]
878_53963	chr12	111010888	111011288	+	801	31.0	[8.007916]	[122]	[]	[]	[111011092]	[]
878_53980	chr12	127008920	127009320	+	639	31.0	[12.245977]	[139]	[8.280743]	[138]	[127009141]	[127009140]
878_53985	chr13	24923151	24923551	+	646	31.0	[]	[]	[11.551961]	[128]	[]	[24923371]
878_53988	chr13	28718200	28718600	+	594	31.0	[12.102169]	[96]	[6.612197, 11.303083]	[53, 95]	[28718394]	[28718351, 28718393]
878_53992	chr13	35722929	35723329	+	830	31.0	[11.330633]	[120]	[14.523885]	[119]	[35723119]	[35723118]
878_53994	chr13	40608999	40609399	+	739	31.0	[11.381051]	[143]	[8.832556]	[142]	[40609219]	[40609218]
878_53999	chr13	59588169	59588569	+	830	31.0	[6.603461]	[142]	[8.007916]	[114]	[59588402]	[59588374]
878_540	chr10	72272730	72273130	+	1000	487.0	[8.007916]	[152]	[]	[]	[72272978]	[]
878_54016	chr13	113840420	113840820	+	848	31.0	[11.222141]	[148]	[11.2542715]	[147]	[113840642]	[113840641]
878_54017	chr14	20756382	20756782	+	635	31.0	[12.102169]	[120]	[11.489543]	[119]	[20756595]	[20756594]
878_54018	chr14	21534499	21534899	+	792	31.0	[6.6840725]	[86]	[]	[]	[21534671]	[]
878_5402	chr5	131163374	131163774	+	1000	168.0	[11.489543]	[110]	[11.9157095, 8.757326]	[109, 155]	[131163570]	[131163569, 131163615]
878_54020	chr14	22878968	22879368	+	741	31.0	[12.102169]	[121]	[11.489543]	[120]	[22879175]	[22879174]
878_54021	chr14	23147562	23147962	+	834	31.0	[6.3634863]	[98]	[]	[]	[23147754]	[]
878_54033	chr14	61751271	61751671	+	830	31.0	[]	[]	[9.292248]	[106]	[]	[61751473]
878_54041	chr14	89349318	89349718	+	789	31.0	[8.007916]	[109]	[]	[]	[89349522]	[]
878_54043	chr14	93334135	93334535	+	749	31.0	[9.762746]	[108]	[]	[]	[93334337]	[]
878_54056	chr15	35993597	35993997	+	775	31.0	[11.303083]	[102]	[12.102169, 6.225838]	[101, 129]	[35993789]	[35993788, 35993816]
878_54057	chr15	36179878	36180278	+	829	31.0	[8.722458]	[123]	[11.489543]	[122]	[36180077]	[36180076]
878_54059	chr15	39357482	39357882	+	801	31.0	[11.807217]	[87]	[8.219931]	[86]	[39357659]	[39357658]
878_54063	chr15	43621266	43621666	+	735	31.0	[9.437598]	[104]	[6.471978]	[103]	[43621466]	[43621465]
878_54066	chr15	45445319	45445719	+	666	31.0	[8.908765]	[94]	[9.871238]	[93]	[45445507]	[45445506]
878_54067	chr15	48987126	48987526	+	842	31.0	[12.102169, 6.3554845]	[121, 129]	[11.303083]	[120]	[48987322, 48987330]	[48987321]
878_54068	chr15	49926755	49927155	+	814	31.0	[9.359631]	[103]	[9.555131]	[102]	[49926953]	[49926952]
878_5407	chr7	127886164	127886564	+	1000	168.0	[6.500967]	[96]	[14.601852]	[95]	[127886358]	[127886357]
878_54073	chr15	57916043	57916443	+	757	31.0	[7.9525285]	[154]	[11.14578]	[153]	[57916283]	[57916282]
878_54076	chr15	63073709	63074109	+	548	31.0	[6.4931326]	[101]	[]	[]	[63073903]	[]
878_54078	chr15	63695915	63696315	+	833	31.0	[8.194376]	[131]	[]	[]	[63696131]	[]
878_54079	chr15	63890177	63890577	+	688	31.0	[6.601625]	[115]	[8.9867325]	[114]	[63890389]	[63890388]
878_54094	chr15	77057097	77057497	+	847	31.0	[6.444551]	[97]	[]	[]	[77057294]	[]
878_54103	chr15	92548272	92548672	+	806	31.0	[11.303083]	[129]	[12.102169]	[128]	[92548489]	[92548488]
878_5411	chr1	10415366	10415766	+	1000	167.0	[]	[]	[8.116408]	[100]	[]	[10415563]
878_54112	chr16	4474524	4474924	+	623	31.0	[]	[]	[7.053912]	[102]	[]	[4474723]
878_54114	chr16	6077209	6077609	+	715	31.0	[6.553837]	[155]	[11.415177]	[154]	[6077435]	[6077434]
878_54115	chr16	10473235	10473635	+	706	31.0	[8.219931]	[112]	[8.439652, 11.993677]	[91, 111]	[10473441]	[10473420, 10473440]
878_5412	chr1	37858866	37859266	+	1000	167.0	[14.415392]	[97]	[8.061021]	[96]	[37859063]	[37859062]
878_54122	chr16	21227830	21228230	+	804	31.0	[8.722458, 7.5933304]	[144, 165]	[11.303083]	[143]	[21228046, 21228067]	[21228045]
878_54131	chr16	29607461	29607861	+	844	31.0	[9.437598]	[108]	[6.2855186]	[107]	[29607665]	[29607664]
878_54139	chr16	50121574	50121974	+	790	31.0	[11.993677]	[94]	[8.03347]	[93]	[50121768]	[50121767]
878_54141	chr16	50781152	50781552	+	822	31.0	[8.253193]	[74]	[]	[]	[50781325]	[]
878_54146	chr16	57987801	57988201	+	782	31.0	[11.228718]	[107]	[6.553837]	[106]	[57988005]	[57988004]
878_54159	chr16	85912431	85912831	+	841	31.0	[6.587911, 6.554649]	[132, 142]	[8.331161]	[141]	[85912662, 85912672]	[85912671]
878_54173	chr17	28663393	28663793	+	828	31.0	[7.5933304]	[127]	[]	[]	[28663614]	[]
878_5418	chr1	186125014	186125414	+	1000	167.0	[14.415392]	[128]	[11.2542715]	[127]	[186125228]	[186125227]
878_54184	chr17	40131749	40132149	+	842	31.0	[11.303083]	[148]	[11.9157095]	[147]	[40131965]	[40131964]
878_54186	chr17	40936561	40936961	+	754	31.0	[11.303083]	[101]	[12.102169]	[100]	[40936751]	[40936750]
878_54197	chr17	46013713	46014113	+	662	31.0	[12.102169]	[130]	[8.109833]	[129]	[46013929]	[46013928]
878_54200	chr17	48618600	48619000	+	601	31.0	[6.368189]	[148]	[]	[]	[48618840]	[]
878_54211	chr17	65035797	65036197	+	593	31.0	[11.993677]	[133]	[8.219931]	[132]	[65036016]	[65036015]
878_54216	chr17	70169730	70170130	+	788	31.0	[9.546091]	[104]	[9.555131]	[103]	[70169930]	[70169929]
878_5422	chr12	54337195	54337595	+	1000	167.0	[7.277224]	[101]	[]	[]	[54337393]	[]
878_54221	chr17	76147770	76148170	+	755	31.0	[6.444551]	[126]	[8.439652]	[125]	[76147954]	[76147953]
878_54224	chr17	77864386	77864786	+	823	31.0	[8.9867325]	[120]	[6.601625]	[119]	[77864590]	[77864589]
878_5423	chr13	99339998	99340398	+	1000	167.0	[6.415165]	[97]	[8.9867325]	[96]	[99340192]	[99340191]
878_54233	chr18	457413	457813	+	721	31.0	[11.660454]	[112]	[12.245977]	[111]	[457615]	[457614]
