#PeakID(python identify_motif.py ./ENCODE_processed_files/MEIS2_idr.fa MEIS2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
596_32018	chr11	65180811	65181211	+	546	42.0	[7.705946]	[174]	[]	[]	[65181036]	[]
596_3202	chr14	96830994	96831394	+	1000	346.5	[]	[]	[7.4989777]	[122]	[]	[96831215]
596_32023	chr12	95248938	95249338	+	555	42.0	[11.310461]	[107]	[]	[]	[95249132]	[]
596_32026	chr12	121060639	121061039	+	553	42.0	[11.310461]	[80]	[]	[]	[121060794]	[]
596_32028	chr12	123278193	123278593	+	558	42.0	[7.239613]	[105]	[11.310461]	[160]	[123278344]	[123278399]
596_3203	chr2	217370347	217370747	+	1000	346.5	[11.310461, 7.4989777]	[128, 169]	[11.310461, 7.4989777]	[81, 111]	[217370550, 217370591]	[217370503, 217370533]
596_32043	chr17	4721419	4721819	+	553	42.0	[7.705946]	[140]	[]	[]	[4721607]	[]
596_32048	chr17	50458238	50458638	+	560	42.0	[]	[]	[11.310461]	[148]	[]	[50458464]
596_32049	chr17	63431663	63432063	+	556	42.0	[7.4989777]	[72]	[]	[]	[63431820]	[]
596_32057	chr2	12123623	12124023	+	554	42.0	[7.4989777]	[127]	[]	[]	[12123841]	[]
596_32058	chr2	16750597	16750997	+	558	42.0	[7.705946, 7.705946]	[137, 143]	[]	[]	[16750809, 16750815]	[]
596_32059	chr2	27753775	27754175	+	545	42.0	[]	[]	[7.239613]	[126]	[]	[27753934]
596_3207	chr2	69798829	69799229	+	1000	346.0	[]	[]	[7.239613]	[85]	[]	[69799013]
596_32078	chr22	22923351	22923751	+	551	42.0	[11.310461]	[207]	[]	[]	[22923577]	[]
596_32089	chr4	72846713	72847113	+	554	42.0	[11.310461]	[168]	[]	[]	[72846962]	[]
596_32093	chr4	122819739	122820139	+	553	42.0	[7.705946, 7.705946, 7.239613]	[99, 120, 140]	[]	[]	[122819906, 122819927, 122819947]	[]
596_32099	chr5	151283693	151284093	+	551	42.0	[]	[]	[7.239613]	[174]	[]	[151283925]
596_32109	chr6	137853589	137853989	+	554	42.0	[]	[]	[7.4989777]	[177]	[]	[137853830]
596_32118	chr7	129213777	129214177	+	543	42.0	[11.310461]	[225]	[]	[]	[129214019]	[]
596_32120	chr7	148856612	148857012	+	551	42.0	[7.4989777]	[150]	[]	[]	[148856853]	[]
596_32130	chr1	16633938	16634338	+	546	41.5	[7.4989777]	[153]	[]	[]	[16634176]	[]
596_3214	chr10	70600849	70601249	+	1000	345.5	[]	[]	[7.239613]	[103]	[]	[70601050]
596_3216	chr17	27474082	27474482	+	1000	345.5	[]	[]	[7.4989777, 11.310461]	[89, 130]	[]	[27474248, 27474289]
596_32166	chr13	107960917	107961317	+	549	41.5	[]	[]	[7.239613]	[124]	[]	[107961092]
596_3217	chr17	28914559	28914959	+	1000	345.5	[]	[]	[7.239613]	[117]	[]	[28914743]
596_32177	chr17	76787780	76788180	+	548	41.5	[11.310461]	[111]	[]	[]	[76787938]	[]
596_32185	chr19	18733888	18734288	+	550	41.5	[7.4989777]	[117]	[]	[]	[18734080]	[]
596_32187	chr19	47125300	47125700	+	542	41.5	[]	[]	[7.4989777]	[115]	[]	[47125455]
596_3219	chr5	112883180	112883580	+	1000	345.5	[11.310461, 11.310461]	[105, 120]	[]	[]	[112883377, 112883392]	[]
596_32192	chr2	39461280	39461680	+	555	41.5	[]	[]	[7.239613]	[114]	[]	[39461459]
596_3223	chr11	4058218	4058618	+	1000	345.0	[]	[]	[7.239613]	[101]	[]	[4058418]
596_32230	chr6	43667433	43667833	+	547	41.5	[7.4989777]	[80]	[]	[]	[43667601]	[]
596_32235	chr7	93219611	93220011	+	554	41.5	[]	[]	[11.310461]	[163]	[]	[93219805]
596_32241	chr9	35311906	35312306	+	557	41.5	[7.4989777, 11.310461]	[83, 103]	[]	[]	[35312080, 35312100]	[]
596_32246	chrX	103397713	103398113	+	540	41.5	[]	[]	[7.239613]	[167]	[]	[103397929]
596_32248	chr1	9529139	9529539	+	545	41.0	[7.239613]	[159]	[]	[]	[9529376]	[]
596_3225	chr17	6993694	6994094	+	1000	345.0	[7.4989777]	[91]	[]	[]	[6993880]	[]
596_32254	chr1	40394772	40395172	+	549	41.0	[7.4989777]	[191]	[7.239613]	[231]	[40394972]	[40395012]
596_32255	chr1	43013451	43013851	+	541	41.0	[11.310461]	[220]	[]	[]	[43013648]	[]
596_32258	chr1	154594768	154595168	+	542	41.0	[11.310461]	[134]	[]	[]	[154595000]	[]
596_3226	chr19	35380512	35380912	+	1000	345.0	[]	[]	[11.310461]	[138]	[]	[35380734]
596_32271	chr14	77605522	77605922	+	542	41.0	[11.310461, 11.310461]	[106, 127]	[]	[]	[77605676, 77605697]	[]
596_32277	chr15	74463579	74463979	+	542	41.0	[]	[]	[7.239613, 11.310461]	[135, 154]	[]	[74463764, 74463783]
596_3228	chr21	13876926	13877326	+	1000	345.0	[7.239613]	[104]	[]	[]	[13877126]	[]
596_32289	chr2	38474172	38474572	+	544	41.0	[]	[]	[7.705946]	[171]	[]	[38474390]
596_32291	chr2	131618337	131618737	+	550	41.0	[]	[]	[7.705946]	[189]	[]	[131618554]
596_32297	chr21	33196776	33197176	+	544	41.0	[7.239613]	[125]	[]	[]	[33196974]	[]
596_32299	chr21	35614150	35614550	+	542	41.0	[7.239613]	[220]	[]	[]	[35614386]	[]
596_32306	chr3	69082804	69083204	+	546	41.0	[7.239613]	[126]	[]	[]	[69083010]	[]
596_32309	chr5	43609791	43610191	+	544	41.0	[]	[]	[7.239613]	[157]	[]	[43610019]
596_32316	chr6	37207846	37208246	+	543	41.0	[7.4989777]	[176]	[]	[]	[37208056]	[]
596_3232	chr1	27074153	27074553	+	1000	344.5	[]	[]	[11.310461]	[89]	[]	[27074339]
596_32325	chr7	128459333	128459733	+	546	41.0	[]	[]	[7.239613]	[108]	[]	[128459519]
596_32326	chr7	148984591	148984991	+	546	41.0	[]	[]	[7.239613]	[156]	[]	[148984825]
596_32335	chr10	5299700	5300100	+	542	40.5	[11.310461]	[151]	[7.705946]	[197]	[5299900]	[5299946]
596_3235	chr19	9309635	9310035	+	1000	344.5	[7.4989777]	[82]	[]	[]	[9309813]	[]
596_32352	chr6	159969832	159970232	+	540	40.5	[]	[]	[7.239613]	[154]	[]	[159970080]
596_32354	chr9	37992856	37993256	+	543	40.5	[7.4989777]	[131]	[]	[]	[37993087]	[]
596_3238	chrX	152843946	152844346	+	1000	344.5	[11.310461, 7.705946]	[121, 132]	[]	[]	[152844156, 152844167]	[]
596_3241	chr20	4600336	4600736	+	1000	344.0	[7.239613]	[61]	[11.310461]	[91]	[4600495]	[4600525]
596_3242	chr6	150151416	150151816	+	1000	344.0	[11.310461]	[109]	[]	[]	[150151619]	[]
596_3245	chr1	223174964	223175364	+	1000	343.0	[]	[]	[7.705946]	[64]	[]	[223175116]
596_3246	chr11	86176129	86176529	+	1000	343.0	[]	[]	[7.239613, 11.310461]	[111, 117]	[]	[86176317, 86176323]
596_325	chr6	16215392	16215792	+	1000	1145.0	[11.310461]	[106]	[]	[]	[16215592]	[]
596_3256	chr9	272182	272582	+	1000	342.5	[]	[]	[7.705946, 11.310461]	[168, 176]	[]	[272409, 272417]
596_3262	chr3	77179703	77180103	+	1000	342.0	[11.310461]	[124]	[]	[]	[77179927]	[]
596_3263	chr5	36417163	36417563	+	1000	342.0	[11.310461]	[101]	[]	[]	[36417350]	[]
596_3264	chr8	124970779	124971179	+	1000	342.0	[7.239613]	[164]	[]	[]	[124971011]	[]
596_3267	chr3	15310701	15311101	+	1000	341.5	[]	[]	[7.705946, 7.705946]	[99, 118]	[]	[15310855, 15310874]
596_3269	chr6	83160178	83160578	+	1000	341.5	[11.310461]	[103]	[]	[]	[83160348]	[]
596_3270	chr6	163717094	163717494	+	1000	341.5	[]	[]	[11.310461, 11.310461, 7.239613, 11.310461, 11.310461]	[97, 108, 115, 122, 135]	[]	[163717282, 163717293, 163717300, 163717307, 163717320]
596_3275	chr3	37852083	37852483	+	1000	341.0	[7.4989777]	[110]	[]	[]	[37852286]	[]
596_3279	chr10	28822658	28823058	+	1000	340.5	[7.705946]	[105]	[11.310461]	[127]	[28822826]	[28822848]
596_3288	chr1	53367316	53367716	+	1000	340.0	[11.310461]	[107]	[]	[]	[53367522]	[]
596_3290	chr1	227169324	227169724	+	1000	340.0	[]	[]	[11.310461]	[124]	[]	[227169533]
596_3294	chr22	39773891	39774291	+	1000	340.0	[11.310461]	[104]	[]	[]	[39774091]	[]
596_330	chr7	75734599	75734999	+	1000	1142.0	[]	[]	[11.310461]	[113]	[]	[75734798]
596_3300	chr13	52118127	52118527	+	1000	339.5	[7.239613]	[139]	[11.310461, 11.310461]	[99, 117]	[52118356]	[52118316, 52118334]
596_3303	chr1	21294957	21295357	+	1000	339.0	[7.705946]	[164]	[11.310461]	[110]	[21295194]	[21295140]
596_3308	chr2	97911091	97911491	+	1000	339.0	[11.310461, 11.310461, 7.705946]	[64, 70, 150]	[]	[]	[97911252, 97911258, 97911338]	[]
596_331	chr7	150302858	150303258	+	1000	1140.5	[11.310461, 11.310461]	[90, 134]	[]	[]	[150303019, 150303063]	[]
596_3311	chr10	70378127	70378527	+	1000	338.5	[]	[]	[7.4989777]	[132]	[]	[70378356]
596_3315	chr10	113822171	113822571	+	1000	338.0	[7.239613]	[73]	[]	[]	[113822338]	[]
596_3317	chr5	132299890	132300290	+	1000	338.0	[7.239613]	[93]	[]	[]	[132300080]	[]
596_3318	chr1	101276764	101277164	+	1000	337.5	[7.239613]	[172]	[]	[]	[101277013]	[]
596_3319	chr10	50527452	50527852	+	1000	337.5	[7.705946]	[130]	[]	[]	[50527675]	[]
596_332	chr1	85278732	85279132	+	1000	1139.5	[]	[]	[7.4989777]	[85]	[]	[85278901]
596_3321	chr4	126735369	126735769	+	1000	337.5	[]	[]	[11.310461]	[100]	[]	[126735568]
596_3323	chr16	81481384	81481784	+	1000	337.0	[7.4989777]	[152]	[]	[]	[81481628]	[]
596_3325	chr20	45322965	45323365	+	1000	337.0	[]	[]	[11.310461]	[132]	[]	[45323180]
596_3327	chr6	34315735	34316135	+	1000	337.0	[]	[]	[7.239613]	[101]	[]	[34315932]
596_3328	chr6	160691580	160691980	+	1000	337.0	[7.705946]	[106]	[11.310461]	[77]	[160691779]	[160691750]
596_3335	chr6	27495599	27495999	+	1000	336.5	[7.705946]	[88]	[]	[]	[27495768]	[]
596_3346	chr1	25369939	25370339	+	1000	335.0	[]	[]	[11.310461, 7.239613]	[107, 118]	[]	[25370143, 25370154]
596_3350	chr3	134496351	134496751	+	1000	335.0	[11.310461, 11.310461]	[101, 128]	[7.4989777]	[69]	[134496537, 134496564]	[134496505]
596_3351	chr3	186882740	186883140	+	1000	335.0	[]	[]	[11.310461]	[95]	[]	[186882923]
596_3354	chr16	47468096	47468496	+	1000	334.5	[]	[]	[11.310461, 7.239613]	[98, 142]	[]	[47468271, 47468315]
596_3361	chr8	134734776	134735176	+	1000	334.0	[]	[]	[11.310461]	[100]	[]	[134734949]
596_3363	chr12	108563522	108563922	+	1000	333.0	[11.310461]	[139]	[]	[]	[108563753]	[]
596_3364	chr14	54441321	54441721	+	1000	333.0	[7.239613]	[115]	[]	[]	[54441526]	[]
596_3371	chr1	230127033	230127433	+	1000	332.5	[7.705946]	[136]	[]	[]	[230127232]	[]
596_3378	chr10	50439225	50439625	+	1000	332.0	[11.310461, 7.705946]	[115, 125]	[]	[]	[50439424, 50439434]	[]
596_338	chr21	29217726	29218126	+	1000	1132.5	[11.310461, 7.705946]	[87, 145]	[]	[]	[29217885, 29217943]	[]
596_3380	chr2	30150744	30151144	+	1000	332.0	[7.705946]	[106]	[7.239613, 7.705946]	[122, 136]	[30150931]	[30150947, 30150961]
596_3381	chr3	45037726	45038126	+	1000	332.0	[7.705946]	[73]	[]	[]	[45037878]	[]
596_3382	chr3	133456037	133456437	+	1000	332.0	[11.310461]	[136]	[7.239613, 7.239613]	[120, 127]	[133456259]	[133456243, 133456250]
596_3384	chr3	150498009	150498409	+	1000	332.0	[11.310461]	[117]	[7.239613]	[125]	[150498221]	[150498229]
596_3386	chr6	27568279	27568679	+	1000	332.0	[]	[]	[7.4989777]	[124]	[]	[27568501]
596_3387	chr8	26437467	26437867	+	1000	332.0	[11.310461]	[97]	[7.239613]	[145]	[26437662]	[26437710]
596_3388	chr1	31447273	31447673	+	1000	331.5	[]	[]	[7.705946, 7.239613]	[129, 159]	[]	[31447485, 31447515]
596_339	chr9	127742795	127743195	+	1000	1132.5	[]	[]	[11.310461]	[104]	[]	[127742997]
596_3390	chr12	102095702	102096102	+	1000	331.5	[7.705946]	[73]	[]	[]	[102095854]	[]
596_3394	chr4	15164589	15164989	+	1000	331.5	[11.310461]	[98]	[7.239613, 7.239613]	[121, 128]	[15164781]	[15164804, 15164811]
596_3397	chr8	76992873	76993273	+	1000	331.5	[]	[]	[11.310461]	[165]	[]	[76993105]
596_3399	chr9	91807710	91808110	+	1000	331.5	[11.310461, 7.705946]	[90, 97]	[]	[]	[91807880, 91807887]	[]
596_34	chr7	10707548	10707948	+	1000	1568.0	[7.4989777]	[140]	[]	[]	[10707788]	[]
596_3400	chr1	51850480	51850880	+	1000	331.0	[]	[]	[11.310461]	[102]	[]	[51850664]
596_3405	chr17	2624321	2624721	+	1000	331.0	[]	[]	[7.239613]	[96]	[]	[2624516]
596_3412	chr14	81400182	81400582	+	1000	330.5	[]	[]	[11.310461, 7.705946]	[73, 84]	[]	[81400355, 81400366]
596_3415	chr22	21754630	21755030	+	1000	330.5	[]	[]	[7.4989777]	[147]	[]	[21754789]
596_342	chr12	89663452	89663852	+	1000	1128.5	[7.4989777]	[112]	[]	[]	[89663658]	[]
596_3423	chr10	67853439	67853839	+	1000	329.5	[]	[]	[11.310461, 7.4989777]	[97, 111]	[]	[67853629, 67853643]
596_3425	chr18	12741276	12741676	+	1000	329.5	[7.705946]	[100]	[]	[]	[12741475]	[]
596_3429	chr3	65636341	65636741	+	1000	329.5	[7.4989777, 11.310461]	[91, 153]	[]	[]	[65636515, 65636577]	[]
596_3432	chr6	155080028	155080428	+	1000	329.5	[7.705946]	[122]	[]	[]	[155080225]	[]
596_3433	chr8	58776724	58777124	+	1000	329.5	[]	[]	[11.310461]	[104]	[]	[58776915]
596_3437	chr10	98910019	98910419	+	1000	329.0	[11.310461]	[103]	[]	[]	[98910190]	[]
596_3438	chr10	101545891	101546291	+	1000	329.0	[7.4989777]	[152]	[]	[]	[101546131]	[]
596_3442	chr3	45126776	45127176	+	1000	329.0	[7.705946]	[105]	[]	[]	[45126950]	[]
596_3445	chr6	4337102	4337502	+	1000	329.0	[]	[]	[11.310461]	[101]	[]	[4337263]
596_3447	chr7	102441665	102442065	+	1000	329.0	[7.4989777]	[137]	[]	[]	[102441888]	[]
596_345	chr5	10294544	10294944	+	1000	1126.0	[11.310461]	[133]	[]	[]	[10294763]	[]
596_3455	chr4	153773304	153773704	+	1000	328.5	[]	[]	[7.239613]	[100]	[]	[153773478]
596_3458	chr1	84020203	84020603	+	1000	328.0	[]	[]	[7.705946, 7.4989777]	[72, 115]	[]	[84020371, 84020414]
596_3460	chr19	40897267	40897667	+	1000	328.0	[]	[]	[7.4989777, 7.705946]	[138, 147]	[]	[40897470, 40897479]
596_3463	chr22	30183888	30184288	+	1000	328.0	[]	[]	[7.239613]	[129]	[]	[30184060]
596_3466	chr1	21675984	21676384	+	1000	327.5	[7.4989777]	[112]	[]	[]	[21676189]	[]
596_3469	chr16	15473633	15474033	+	1000	327.5	[]	[]	[11.310461]	[85]	[]	[15473797]
596_347	chr1	114388317	114388717	+	1000	1124.5	[]	[]	[11.310461]	[105]	[]	[114388519]
596_3470	chr19	4204651	4205051	+	1000	327.5	[]	[]	[7.4989777]	[91]	[]	[4204831]
596_3472	chr5	88279673	88280073	+	1000	327.5	[]	[]	[11.310461]	[94]	[]	[88279858]
596_3473	chr7	158860915	158861315	+	1000	327.5	[7.239613]	[144]	[11.310461]	[93]	[158861141]	[158861090]
596_3475	chr6	6881799	6882199	+	1000	327.0	[7.239613]	[99]	[]	[]	[6881995]	[]
596_3477	chr17	14019649	14020049	+	1000	326.5	[]	[]	[7.705946]	[84]	[]	[14019819]
596_3480	chr6	125812712	125813112	+	1000	326.5	[]	[]	[7.239613, 7.239613]	[90, 143]	[]	[125812897, 125812950]
596_3483	chr1	95204046	95204446	+	1000	326.0	[11.310461]	[103]	[]	[]	[95204244]	[]
596_3485	chr3	113825109	113825509	+	1000	326.0	[11.310461]	[122]	[]	[]	[113825306]	[]
596_3488	chr18	46278457	46278857	+	1000	325.5	[11.310461]	[124]	[]	[]	[46278675]	[]
596_3496	chr1	89908989	89909389	+	1000	324.5	[11.310461]	[101]	[]	[]	[89909181]	[]
596_3497	chr1	151921717	151922117	+	1000	324.5	[]	[]	[7.705946, 11.310461]	[100, 143]	[]	[151921897, 151921940]
596_3498	chr16	78389232	78389632	+	1000	324.5	[7.4989777]	[162]	[11.310461, 7.4989777]	[81, 93]	[78389481]	[78389400, 78389412]
596_3503	chr19	33124690	33125090	+	1000	324.0	[11.310461]	[129]	[]	[]	[33124898]	[]
596_3504	chr2	119864351	119864751	+	1000	324.0	[7.4989777, 7.4989777]	[99, 107]	[]	[]	[119864547, 119864555]	[]
596_3505	chr2	178238145	178238545	+	1000	324.0	[]	[]	[11.310461]	[89]	[]	[178238325]
596_3510	chr11	72336149	72336549	+	1000	323.5	[7.239613]	[54]	[11.310461]	[84]	[72336300]	[72336330]
596_3517	chr7	116876601	116877001	+	1000	323.5	[7.705946, 11.310461]	[84, 104]	[]	[]	[116876762, 116876782]	[]
596_3518	chr17	57124083	57124483	+	1000	323.0	[11.310461]	[105]	[]	[]	[57124287]	[]
596_3519	chr17	69857487	69857887	+	1000	323.0	[]	[]	[7.4989777]	[90]	[]	[69857667]
596_352	chr1	46158550	46158950	+	1000	1121.0	[7.4989777]	[110]	[7.4989777]	[130]	[46158760]	[46158780]
596_3522	chr1	28412675	28413075	+	1000	322.5	[11.310461]	[116]	[]	[]	[28412883]	[]
596_3523	chr1	194859569	194859969	+	1000	322.5	[]	[]	[11.310461]	[81]	[]	[194859741]
596_3529	chr6	109920993	109921393	+	1000	322.5	[]	[]	[7.4989777, 7.4989777]	[72, 93]	[]	[109921159, 109921180]
596_3533	chr13	26982968	26983368	+	1000	322.0	[]	[]	[7.239613]	[142]	[]	[26983193]
596_3536	chr22	23226920	23227320	+	1000	322.0	[7.4989777]	[113]	[11.310461]	[150]	[23227107]	[23227144]
596_3539	chr5	12757031	12757431	+	1000	322.0	[11.310461]	[104]	[]	[]	[12757234]	[]
596_3543	chr11	12120079	12120479	+	1000	321.5	[11.310461]	[70]	[11.310461]	[98]	[12120249]	[12120277]
596_3544	chr15	101446118	101446518	+	1000	321.5	[]	[]	[7.239613, 7.705946]	[81, 127]	[]	[101446271, 101446317]
596_355	chr12	121743056	121743456	+	1000	1118.5	[]	[]	[7.4989777]	[63]	[]	[121743214]
596_3552	chr8	23516563	23516963	+	1000	321.0	[]	[]	[7.4989777]	[93]	[]	[23516752]
596_3558	chr1	38310020	38310420	+	1000	320.0	[]	[]	[7.239613]	[147]	[]	[38310234]
596_3571	chr7	43768844	43769244	+	1000	319.0	[11.310461]	[117]	[11.310461, 7.239613]	[102, 150]	[43769022]	[43769007, 43769055]
596_3573	chr9	68805496	68805896	+	1000	319.0	[7.4989777]	[132]	[11.310461, 11.310461]	[86, 96]	[68805712]	[68805666, 68805676]
596_3574	chr9	91945292	91945692	+	1000	319.0	[11.310461]	[100]	[]	[]	[91945483]	[]
596_3579	chr19	51350673	51351073	+	1000	318.5	[]	[]	[11.310461]	[81]	[]	[51350841]
596_3580	chr2	169415412	169415812	+	1000	318.5	[]	[]	[7.4989777]	[130]	[]	[169415618]
596_3585	chr1	201571077	201571477	+	1000	318.0	[7.239613]	[108]	[]	[]	[201571280]	[]
596_3586	chr1	208036869	208037269	+	1000	318.0	[11.310461]	[133]	[]	[]	[208037079]	[]
596_3587	chr17	65173509	65173909	+	1000	318.0	[11.310461]	[120]	[]	[]	[65173719]	[]
596_3589	chr5	72597316	72597716	+	1000	318.0	[11.310461]	[64]	[]	[]	[72597469]	[]
596_3597	chr13	102606586	102606986	+	1000	317.0	[]	[]	[11.310461]	[115]	[]	[102606788]
596_3598	chr16	25045990	25046390	+	1000	317.0	[7.705946]	[139]	[]	[]	[25046219]	[]
596_360	chr6	28980901	28981301	+	1000	1115.0	[7.705946]	[113]	[]	[]	[28981111]	[]
596_3606	chr18	49111150	49111550	+	1000	316.0	[11.310461]	[101]	[]	[]	[49111351]	[]
596_3607	chr20	63822369	63822769	+	1000	316.0	[11.310461]	[97]	[]	[]	[63822540]	[]
596_3608	chr22	16599703	16600103	+	1000	316.0	[7.705946]	[92]	[]	[]	[16599867]	[]
596_361	chr5	60978923	60979323	+	1000	1113.0	[7.4989777]	[99]	[]	[]	[60979120]	[]
596_3612	chr1	15323025	15323425	+	1000	315.5	[11.310461]	[106]	[]	[]	[15323221]	[]
596_3615	chr3	43692935	43693335	+	1000	315.5	[]	[]	[7.705946, 11.310461]	[121, 144]	[]	[43693133, 43693156]
596_3616	chr4	56981703	56982103	+	1000	315.5	[11.310461, 7.239613]	[84, 161]	[]	[]	[56981871, 56981948]	[]
596_362	chr11	64335077	64335477	+	1000	1110.0	[11.310461]	[76]	[]	[]	[64335240]	[]
596_3621	chr1	51622446	51622846	+	1000	315.0	[]	[]	[7.4989777]	[84]	[]	[51622616]
596_3622	chr10	17662668	17663068	+	1000	315.0	[11.310461]	[117]	[]	[]	[17662865]	[]
596_3623	chr10	70667281	70667681	+	1000	315.0	[11.310461, 7.705946]	[91, 153]	[]	[]	[70667447, 70667509]	[]
596_3626	chr3	142929905	142930305	+	1000	315.0	[]	[]	[7.239613]	[110]	[]	[142930102]
596_3628	chr11	92048434	92048834	+	1000	314.5	[]	[]	[7.705946]	[120]	[]	[92048648]
596_363	chr1	54327273	54327673	+	1000	1109.5	[11.310461]	[82]	[]	[]	[54327455]	[]
596_3631	chr21	44593979	44594379	+	1000	314.5	[7.4989777]	[87]	[]	[]	[44594158]	[]
596_3632	chr3	14371743	14372143	+	1000	314.5	[7.4989777]	[132]	[]	[]	[14371948]	[]
596_3635	chr6	105811067	105811467	+	1000	314.5	[11.310461]	[106]	[7.705946]	[87]	[105811264]	[105811245]
596_3638	chr18	34860565	34860965	+	1000	314.0	[7.4989777]	[132]	[]	[]	[34860769]	[]
596_3643	chr1	246106332	246106732	+	1000	313.5	[11.310461]	[125]	[]	[]	[246106547]	[]
596_3644	chr10	7186650	7187050	+	1000	313.5	[]	[]	[11.310461]	[108]	[]	[7186841]
596_3645	chr10	92972432	92972832	+	1000	313.5	[]	[]	[11.310461]	[160]	[]	[92972655]
596_3647	chr11	66892181	66892581	+	1000	313.5	[7.4989777]	[128]	[]	[]	[66892375]	[]
596_3651	chr21	42955633	42956033	+	1000	313.5	[7.4989777]	[114]	[]	[]	[42955841]	[]
596_3652	chr22	41603762	41604162	+	1000	313.5	[7.239613]	[117]	[]	[]	[41603964]	[]
596_3654	chr3	11184352	11184752	+	1000	313.5	[]	[]	[11.310461, 7.239613]	[95, 100]	[]	[11184539, 11184544]
596_3656	chr9	129568001	129568401	+	1000	313.5	[11.310461]	[149]	[11.310461]	[98]	[129568241]	[129568190]
596_3659	chr3	17444863	17445263	+	1000	313.0	[7.705946]	[123]	[]	[]	[17445055]	[]
596_3663	chr19	14785167	14785567	+	1000	312.5	[11.310461]	[176]	[]	[]	[14785393]	[]
596_3665	chr7	129914772	129915172	+	1000	312.5	[]	[]	[7.239613]	[99]	[]	[129914969]
596_3666	chr10	22634608	22635008	+	1000	312.0	[7.239613]	[67]	[7.239613, 11.310461]	[92, 140]	[22634772]	[22634797, 22634845]
596_3667	chr16	74563735	74564135	+	1000	312.0	[7.705946]	[101]	[11.310461]	[140]	[74563919]	[74563958]
596_3671	chr6	44204000	44204400	+	1000	312.0	[7.4989777]	[130]	[]	[]	[44204215]	[]
596_3674	chr1	211537262	211537662	+	1000	311.5	[11.310461]	[96]	[]	[]	[211537450]	[]
596_3676	chr11	16337817	16338217	+	1000	311.5	[11.310461, 7.239613]	[74, 99]	[]	[]	[16337984, 16338009]	[]
596_3685	chrX	109920305	109920705	+	1000	311.0	[]	[]	[11.310461]	[73]	[]	[109920471]
596_3687	chr1	205417869	205418269	+	1000	310.5	[7.4989777]	[72]	[]	[]	[205418033]	[]
596_3688	chr4	173449121	173449521	+	1000	310.5	[7.705946]	[144]	[7.4989777, 11.310461]	[106, 112]	[173449343]	[173449305, 173449311]
596_3693	chr2	42903970	42904370	+	1000	310.0	[7.4989777]	[133]	[]	[]	[42904170]	[]
596_3695	chr4	86942373	86942773	+	1000	310.0	[11.310461]	[157]	[]	[]	[86942603]	[]
596_3697	chr9	94878868	94879268	+	1000	310.0	[11.310461]	[114]	[]	[]	[94879075]	[]
596_3700	chr11	45563798	45564198	+	1000	309.5	[]	[]	[7.705946]	[112]	[]	[45564003]
596_3703	chr3	196496171	196496571	+	1000	309.5	[11.310461]	[79]	[]	[]	[196496338]	[]
596_3710	chr7	13920133	13920533	+	1000	309.0	[]	[]	[7.705946]	[105]	[]	[13920311]
596_3711	chr9	101840946	101841346	+	1000	309.0	[]	[]	[7.239613]	[101]	[]	[101841131]
596_3712	chr10	45410888	45411288	+	1000	308.5	[7.239613]	[149]	[11.310461]	[173]	[45411099]	[45411123]
596_3715	chr6	150078738	150079138	+	1000	308.5	[11.310461]	[151]	[]	[]	[150078975]	[]
596_3717	chr10	3684910	3685310	+	1000	308.0	[11.310461]	[100]	[7.705946]	[63]	[3685110]	[3685073]
596_3719	chr22	39658330	39658730	+	1000	308.0	[]	[]	[11.310461]	[144]	[]	[39658561]
596_3723	chr6	68701169	68701569	+	1000	308.0	[7.4989777]	[68]	[]	[]	[68701326]	[]
596_3724	chr7	152382270	152382670	+	1000	308.0	[]	[]	[7.4989777]	[155]	[]	[152382511]
596_3725	chr8	66283981	66284381	+	1000	308.0	[]	[]	[11.310461]	[131]	[]	[66284196]
596_3729	chr15	65778180	65778580	+	1000	307.5	[7.239613]	[142]	[]	[]	[65778401]	[]
596_3732	chr2	138058338	138058738	+	1000	307.5	[]	[]	[11.310461, 7.239613]	[110, 140]	[]	[138058537, 138058567]
596_3734	chr6	109772007	109772407	+	1000	307.5	[]	[]	[11.310461]	[140]	[]	[109772237]
596_3738	chr1	231194907	231195307	+	1000	307.0	[]	[]	[7.239613]	[90]	[]	[231195071]
596_3744	chr6	49888732	49889132	+	1000	307.0	[]	[]	[7.4989777]	[128]	[]	[49888918]
596_3745	chr2	169012162	169012562	+	1000	306.5	[11.310461]	[68]	[11.310461]	[120]	[169012322]	[169012374]
596_3748	chr11	20013714	20014114	+	1000	306.0	[11.310461]	[137]	[]	[]	[20013945]	[]
596_3752	chr2	113822111	113822511	+	1000	306.0	[7.4989777]	[107]	[11.310461, 7.239613]	[118, 148]	[113822286]	[113822297, 113822327]
596_3753	chr21	45360158	45360558	+	1000	306.0	[7.705946]	[109]	[]	[]	[45360350]	[]
596_3758	chr18	9913680	9914080	+	1000	305.5	[11.310461]	[88]	[]	[]	[9913859]	[]
596_3759	chr3	197798735	197799135	+	1000	305.5	[]	[]	[7.239613, 11.310461]	[70, 107]	[]	[197798901, 197798938]
596_3768	chr5	154202560	154202960	+	1000	305.0	[]	[]	[7.4989777]	[131]	[]	[154202775]
