#PeakID(python identify_motif.py ./ENCODE_processed_files/IKZF1_idr.fa IKZF1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
758_761	chr17	42775553	42775953	+	1000	374.5	[6.738754, 7.87297]	[120, 137]	[]	[]	[42775758, 42775775]	[]
758_7613	chr16	18869141	18869541	+	1000	125.5	[6.7416005, 9.802997]	[160, 166]	[7.5565295]	[90]	[18869371, 18869377]	[18869301]
758_7616	chr17	15490783	15491183	+	1000	125.5	[]	[]	[11.127567, 14.245327]	[105, 139]	[]	[15490970, 15491004]
758_7618	chr19	12736647	12737047	+	1000	125.5	[7.652416]	[93]	[7.6377397]	[68]	[12736834]	[12736809]
758_7619	chr19	50332169	50332569	+	1000	125.5	[8.458068]	[147]	[]	[]	[50332399]	[]
758_7623	chr2	189581523	189581923	+	1000	125.5	[10.256007]	[86]	[6.6800203]	[126]	[189581706]	[189581746]
758_7624	chr2	197805763	197806163	+	1000	125.5	[]	[]	[7.037342]	[110]	[]	[197805972]
758_7630	chr3	150761658	150762058	+	1000	125.5	[8.1006775]	[153]	[]	[]	[150761904]	[]
758_7650	chr11	5507955	5508355	+	1000	125.0	[6.780856]	[107]	[]	[]	[5508149]	[]
758_7664	chr2	9234726	9235126	+	1000	125.0	[8.693299]	[138]	[6.743228, 9.543426]	[63, 116]	[9234956]	[9234881, 9234934]
758_7669	chr3	9397107	9397507	+	1000	125.0	[6.7116218]	[124]	[]	[]	[9397323]	[]
758_767	chr17	44095552	44095952	+	1000	373.5	[6.873926, 11.362798, 7.87297, 11.362798]	[76, 120, 125, 142]	[]	[]	[44095718, 44095762, 44095767, 44095784]	[]
758_7671	chr5	10702394	10702794	+	1000	125.0	[8.220124]	[118]	[]	[]	[10702557]	[]
758_7672	chr6	5269994	5270394	+	1000	125.0	[]	[]	[14.245327]	[119]	[]	[5270204]
758_7675	chr8	47513426	47513826	+	1000	125.0	[]	[]	[11.575829]	[67]	[]	[47513582]
758_7677	chr9	122254181	122254581	+	1000	125.0	[10.7555]	[144]	[8.734424, 6.780856]	[102, 172]	[122254375]	[122254333, 122254403]
758_768	chr5	140216436	140216836	+	1000	373.5	[6.780856, 10.256007]	[60, 114]	[6.9204674]	[77]	[140216589, 140216643]	[140216606]
758_7685	chr10	13705685	13706085	+	1000	124.5	[6.738754]	[129]	[10.770176]	[88]	[13705887]	[13705846]
758_7687	chr10	80453567	80453967	+	1000	124.5	[8.245038]	[90]	[]	[]	[80453755]	[]
758_7688	chr10	92290794	92291194	+	1000	124.5	[]	[]	[6.780856]	[93]	[]	[92290964]
758_7696	chr17	3639962	3640362	+	1000	124.5	[]	[]	[9.081597]	[167]	[]	[3640169]
758_7700	chr17	48585474	48585874	+	1000	124.5	[9.957938]	[155]	[7.87297]	[117]	[48585714]	[48585676]
758_7704	chr19	4540043	4540443	+	1000	124.5	[]	[]	[14.245327, 9.919872]	[61, 118]	[]	[4540204, 4540261]
758_7709	chr2	112683819	112684219	+	1000	124.5	[]	[]	[14.245327]	[69]	[]	[112683986]
758_7710	chr2	169141726	169142126	+	1000	124.5	[]	[]	[10.256007]	[107]	[]	[169141933]
758_7717	chr3	28241390	28241790	+	1000	124.5	[6.8930507]	[172]	[]	[]	[28241631]	[]
758_7718	chr3	39106980	39107380	+	1000	124.5	[10.256007]	[142]	[]	[]	[39107212]	[]
758_7722	chr4	78656941	78657341	+	1000	124.5	[]	[]	[14.245327, 9.373037, 11.575829, 11.575829]	[55, 79, 103, 109]	[]	[78657096, 78657120, 78657144, 78657150]
758_7723	chr4	108360040	108360440	+	1000	124.5	[]	[]	[6.7416005]	[148]	[]	[108360280]
758_7724	chr4	121801111	121801511	+	1000	124.5	[]	[]	[8.428089]	[123]	[]	[121801329]
758_7733	chr6	29748930	29749330	+	1000	124.5	[6.7416005]	[130]	[]	[]	[29749146]	[]
758_7742	chr9	128150488	128150888	+	1000	124.5	[10.7555]	[176]	[]	[]	[128150713]	[]
758_7746	chrX	149939836	149940236	+	1000	124.5	[]	[]	[6.780856]	[81]	[]	[149940000]
758_7752	chr1	205630851	205631251	+	1000	124.0	[7.5565295]	[133]	[]	[]	[205631075]	[]
758_7758	chr10	124588704	124589104	+	1000	124.0	[7.250373]	[110]	[]	[]	[124588894]	[]
758_7759	chr11	320722	321122	+	1000	124.0	[]	[]	[10.7555, 7.3734775, 7.220394]	[114, 120, 175]	[]	[320904, 320910, 320965]
758_7760	chr11	9364195	9364595	+	1000	124.0	[8.245038]	[121]	[]	[]	[9364403]	[]
758_7761	chr12	8033208	8033608	+	1000	124.0	[11.575829]	[62]	[7.5865083]	[113]	[8033360]	[8033411]
758_7763	chr14	75539692	75540092	+	1000	124.0	[6.780856]	[114]	[]	[]	[75539890]	[]
758_7767	chr17	16438867	16439267	+	1000	124.0	[]	[]	[9.411099]	[91]	[]	[16439044]
758_7774	chr19	41262315	41262715	+	1000	124.0	[8.693299]	[113]	[]	[]	[41262524]	[]
758_7776	chr2	33437327	33437727	+	1000	124.0	[8.87635, 10.7555, 7.6377397]	[64, 93, 105]	[9.56255]	[141]	[33437487, 33437516, 33437528]	[33437564]
758_7780	chr2	174247881	174248281	+	1000	124.0	[7.3734775, 10.770176]	[95, 164]	[7.3734775]	[130]	[174248041, 174248110]	[174248076]
758_7783	chr22	24091839	24092239	+	1000	124.0	[]	[]	[8.693299]	[75]	[]	[24092003]
758_7786	chr4	72569776	72570176	+	1000	124.0	[]	[]	[7.220394]	[132]	[]	[72569977]
758_7788	chr5	68415467	68415867	+	1000	124.0	[10.7555]	[125]	[8.428089]	[108]	[68415687]	[68415670]
758_7790	chr5	180868955	180869355	+	1000	124.0	[]	[]	[7.87297]	[83]	[]	[180869121]
758_7791	chr6	17930272	17930672	+	1000	124.0	[9.802997, 7.87297, 9.919872]	[119, 124, 140]	[6.780856]	[103]	[17930473, 17930478, 17930494]	[17930457]
758_7797	chr1	21687731	21688131	+	1000	123.5	[6.780856]	[66]	[]	[]	[21687895]	[]
758_7809	chr14	33849119	33849519	+	1000	123.5	[]	[]	[9.438231]	[60]	[]	[33849275]
758_7817	chr17	45902797	45903197	+	1000	123.5	[]	[]	[9.957938]	[73]	[]	[45902961]
758_7818	chr17	48483389	48483789	+	1000	123.5	[9.373037, 8.87635, 7.2884393]	[99, 140, 148]	[]	[]	[48483574, 48483615, 48483623]	[]
758_7829	chr3	24494073	24494473	+	1000	123.5	[6.7661796]	[140]	[7.250373]	[83]	[24494308]	[24494251]
758_7833	chr5	168578842	168579242	+	1000	123.5	[7.2884393]	[83]	[]	[]	[168579024]	[]
758_7835	chr6	30571520	30571920	+	1000	123.5	[7.280349]	[134]	[]	[]	[30571737]	[]
758_7839	chr7	92763568	92763968	+	1000	123.5	[6.673559]	[61]	[]	[]	[92763720]	[]
758_784	chr19	49765473	49765873	+	1000	370.5	[6.780856]	[152]	[]	[]	[49765707]	[]
758_7855	chr10	103967683	103968083	+	1000	123.0	[9.411099]	[131]	[]	[]	[103967909]	[]
758_7857	chr11	33885344	33885744	+	1000	123.0	[7.5565295]	[171]	[]	[]	[33885592]	[]
758_786	chr8	10777279	10777679	+	1000	370.5	[]	[]	[8.245038]	[111]	[]	[10777483]
758_7867	chr12	120230444	120230844	+	1000	123.0	[9.411099]	[155]	[]	[]	[120230607]	[]
758_7874	chr19	43777452	43777852	+	1000	123.0	[]	[]	[10.7555, 8.693299]	[123, 138]	[]	[43777669, 43777684]
758_7878	chr22	19850441	19850841	+	1000	123.0	[6.863072]	[175]	[]	[]	[19850687]	[]
758_7890	chr6	87364521	87364921	+	1000	123.0	[7.1035194]	[162]	[]	[]	[87364765]	[]
758_7893	chr7	100890310	100890710	+	1000	123.0	[6.873926, 11.127567]	[70, 138]	[]	[]	[100890478, 100890546]	[]
758_79	chr9	136662645	136663045	+	1000	676.5	[11.54585]	[93]	[]	[]	[136662832]	[]
758_7903	chr1	151774582	151774982	+	1000	122.5	[14.245327, 8.458068]	[155, 166]	[7.25846]	[132]	[151774820, 151774831]	[151774797]
758_7904	chr1	161226815	161227215	+	1000	122.5	[]	[]	[11.362798, 8.056022]	[82, 108]	[]	[161226995, 161227021]
758_7905	chr1	168093056	168093456	+	1000	122.5	[6.780856]	[79]	[]	[]	[168093207]	[]
758_7906	chr1	173867997	173868397	+	1000	122.5	[8.458068]	[130]	[]	[]	[173868223]	[]
758_7909	chr11	5810398	5810798	+	1000	122.5	[7.6377397]	[90]	[]	[]	[5810568]	[]
758_7910	chr11	19981028	19981428	+	1000	122.5	[9.081597]	[118]	[]	[]	[19981218]	[]
758_792	chr6	84764667	84765067	+	1000	369.0	[9.919872]	[168]	[]	[]	[84764910]	[]
758_7923	chr19	28546230	28546630	+	1000	122.5	[8.734424]	[102]	[]	[]	[28546432]	[]
758_7926	chr2	42917399	42917799	+	1000	122.5	[11.362798]	[86]	[]	[]	[42917562]	[]
758_7930	chr3	193687886	193688286	+	1000	122.5	[]	[]	[9.438231, 6.660896, 6.8930507]	[67, 99, 111]	[]	[193688043, 193688075, 193688087]
758_7931	chr3	196288110	196288510	+	1000	122.5	[]	[]	[10.7555]	[59]	[]	[196288261]
758_7935	chr4	128338632	128339032	+	1000	122.5	[]	[]	[8.87635, 6.773207]	[74, 92]	[]	[128338802, 128338820]
758_7936	chr5	60820665	60821065	+	1000	122.5	[7.6377397]	[140]	[7.220394]	[108]	[60820891]	[60820859]
758_7937	chr5	151772887	151773287	+	1000	122.5	[]	[]	[7.250373]	[119]	[]	[151773075]
758_794	chr3	16304543	16304943	+	1000	368.5	[6.738754]	[61]	[]	[]	[16304698]	[]
758_7941	chr6	33289344	33289744	+	1000	122.5	[]	[]	[6.7661796]	[135]	[]	[33289579]
758_7965	chr12	93569749	93570149	+	1000	122.0	[]	[]	[6.7116218]	[92]	[]	[93569930]
758_7969	chr15	34101387	34101787	+	1000	122.0	[]	[]	[6.6800203]	[66]	[]	[34101551]
758_797	chr7	127823117	127823517	+	1000	368.5	[]	[]	[6.8930507]	[78]	[]	[127823275]
758_7971	chr15	64217126	64217526	+	1000	122.0	[7.87297]	[115]	[]	[]	[64217334]	[]
758_7972	chr17	17081252	17081652	+	1000	122.0	[6.9204674]	[87]	[]	[]	[17081438]	[]
758_7974	chr17	42315590	42315990	+	1000	122.0	[6.6800203]	[125]	[]	[]	[42315812]	[]
758_7992	chr6	10771250	10771650	+	1000	122.0	[8.245038, 7.652416]	[143, 199]	[]	[]	[10771444, 10771500]	[]
758_7997	chrX	155334678	155335078	+	1000	122.0	[6.780856]	[172]	[10.770176]	[151]	[155334915]	[155334894]
758_7999	chr1	43402045	43402445	+	1000	121.5	[7.2884393, 9.919872]	[92, 130]	[]	[]	[43402229, 43402267]	[]
758_8001	chr1	172442346	172442746	+	1000	121.5	[6.780856, 9.919872]	[84, 110]	[]	[]	[172442519, 172442545]	[]
758_8012	chr12	51218564	51218964	+	1000	121.5	[11.575829, 6.773207]	[96, 119]	[]	[]	[51218758, 51218781]	[]
758_8019	chr16	23967079	23967479	+	1000	121.5	[]	[]	[7.6377397, 10.7555]	[90, 105]	[]	[23967257, 23967272]
758_8020	chr16	75043094	75043494	+	1000	121.5	[8.693299]	[148]	[]	[]	[75043337]	[]
758_8039	chr22	21593832	21594232	+	1000	121.5	[]	[]	[8.245038]	[73]	[]	[21593988]
758_8045	chr4	118836460	118836860	+	1000	121.5	[8.87635, 8.056022]	[66, 137]	[]	[]	[118836614, 118836685]	[]
758_8046	chr5	95959254	95959654	+	1000	121.5	[9.373037]	[109]	[]	[]	[95959457]	[]
758_8048	chr5	154520930	154521330	+	1000	121.5	[6.7116218]	[135]	[]	[]	[154521161]	[]
758_805	chr10	32958221	32958621	+	1000	366.5	[8.245038]	[148]	[8.693299]	[95]	[32958462]	[32958409]
758_8051	chr6	32967473	32967873	+	1000	121.5	[7.87297]	[104]	[9.957938]	[169]	[32967653]	[32967718]
758_8054	chr7	106678900	106679300	+	1000	121.5	[6.8930507]	[137]	[]	[]	[106679133]	[]
758_8057	chr7	137935780	137936180	+	1000	121.5	[6.7416005]	[139]	[11.127567]	[90]	[137936013]	[137935964]
758_8059	chr8	8889068	8889468	+	1000	121.5	[7.3734775]	[97]	[]	[]	[8889258]	[]
758_8064	chr1	12541477	12541877	+	1000	121.0	[]	[]	[6.863072]	[173]	[]	[12541722]
758_807	chr11	86069667	86070067	+	1000	366.5	[11.362798, 6.743228]	[103, 122]	[]	[]	[86069868, 86069887]	[]
758_8070	chr1	211616204	211616604	+	1000	121.0	[11.362798]	[120]	[7.037342]	[115]	[211616420]	[211616415]
758_8074	chr11	124953711	124954111	+	1000	121.0	[6.780856]	[136]	[]	[]	[124953939]	[]
758_8075	chr12	6753416	6753816	+	1000	121.0	[]	[]	[8.428089, 7.3734775]	[101, 148]	[]	[6753607, 6753654]
758_8076	chr12	14284512	14284912	+	1000	121.0	[]	[]	[7.5565295]	[142]	[]	[14284737]
758_8078	chr12	126869562	126869962	+	1000	121.0	[9.957938]	[58]	[]	[]	[126869716]	[]
758_8080	chr15	62059616	62060016	+	1000	121.0	[7.6377397]	[83]	[8.458068]	[143]	[62059787]	[62059847]
758_809	chr6	31736400	31736800	+	1000	366.5	[6.7416005, 6.8439474]	[142, 163]	[]	[]	[31736619, 31736640]	[]
758_8094	chr19	49878174	49878574	+	1000	121.0	[9.442706]	[109]	[]	[]	[49878369]	[]
758_8111	chr5	142713341	142713741	+	1000	121.0	[]	[]	[9.411099, 9.438231]	[83, 94]	[]	[142713515, 142713526]
758_8116	chr6	43334457	43334857	+	1000	121.0	[10.7555]	[69]	[8.245038]	[91]	[43334614]	[43334636]
758_8118	chr6	122471972	122472372	+	1000	121.0	[]	[]	[11.575829]	[109]	[]	[122472171]
758_8120	chr6	135084502	135084902	+	1000	121.0	[8.693299]	[73]	[]	[]	[135084671]	[]
758_8124	chr7	137996421	137996821	+	1000	121.0	[14.245327]	[119]	[]	[]	[137996614]	[]
758_8128	chr8	125429104	125429504	+	1000	121.0	[6.685237, 7.220394]	[51, 125]	[]	[]	[125429255, 125429329]	[]
758_8131	chr9	78021737	78022137	+	1000	121.0	[7.652416]	[108]	[7.652416]	[104]	[78021945]	[78021941]
758_8134	chr9	129885702	129886102	+	1000	121.0	[]	[]	[7.037342]	[200]	[]	[129885952]
758_8140	chr1	221716829	221717229	+	1000	120.5	[8.458068]	[85]	[]	[]	[221717014]	[]
758_8147	chr11	74010430	74010830	+	1000	120.5	[6.8930507, 7.220394]	[70, 110]	[]	[]	[74010599, 74010639]	[]
758_815	chr8	58553766	58554166	+	1000	366.0	[7.6377397]	[86]	[7.87297, 6.7661796]	[137, 150]	[58553939]	[58553990, 58554003]
758_8152	chr17	32912221	32912621	+	1000	120.5	[]	[]	[10.256007]	[107]	[]	[32912399]
758_8165	chr20	50521976	50522376	+	1000	120.5	[]	[]	[11.575829, 7.2884393]	[86, 93]	[]	[50522157, 50522164]
758_8168	chr3	177338645	177339045	+	1000	120.5	[11.54585]	[109]	[]	[]	[177338832]	[]
758_817	chr19	10424245	10424645	+	1000	365.5	[7.5865083]	[154]	[]	[]	[10424494]	[]
758_8181	chr8	81858651	81859051	+	1000	120.5	[]	[]	[6.6800203]	[144]	[]	[81858878]
758_8191	chr1	101071366	101071766	+	1000	120.0	[6.8439474]	[94]	[8.458068]	[61]	[101071558]	[101071525]
758_82	chr6	158040414	158040814	+	1000	672.0	[7.5565295]	[112]	[]	[]	[158040623]	[]
758_8202	chr12	76762589	76762989	+	1000	120.0	[]	[]	[11.575829, 10.7555, 6.743228, 8.056022]	[79, 86, 92, 111]	[]	[76762752, 76762759, 76762765, 76762784]
758_8204	chr12	102474489	102474889	+	1000	120.0	[]	[]	[6.780856]	[125]	[]	[102474695]
758_8212	chr17	29663158	29663558	+	1000	120.0	[]	[]	[6.7035384]	[123]	[]	[29663355]
758_8221	chr2	8852122	8852522	+	1000	120.0	[7.25846, 6.738754]	[86, 143]	[]	[]	[8852289, 8852346]	[]
758_8229	chr21	29002357	29002757	+	1000	120.0	[]	[]	[9.373037]	[112]	[]	[29002555]
758_823	chr3	194135927	194136327	+	1000	364.0	[6.8439474]	[134]	[]	[]	[194136149]	[]
758_8230	chr21	32524118	32524518	+	1000	120.0	[]	[]	[9.802997]	[79]	[]	[32524278]
758_8233	chr22	40040841	40041241	+	1000	120.0	[10.7555]	[128]	[]	[]	[40041066]	[]
758_8235	chr3	156483860	156484260	+	1000	120.0	[]	[]	[6.5722647]	[93]	[]	[156484020]
758_8241	chr6	28531720	28532120	+	1000	120.0	[7.220394]	[192]	[7.5565295]	[109]	[28531966]	[28531883]
758_8245	chr7	16657924	16658324	+	1000	120.0	[8.87635]	[155]	[]	[]	[16658154]	[]
758_825	chr1	202553612	202554012	+	1000	363.5	[]	[]	[6.873926, 6.7035384, 7.3734775]	[62, 116, 134]	[]	[202553771, 202553825, 202553843]
758_8273	chr17	81859267	81859667	+	1000	119.5	[]	[]	[8.87635]	[108]	[]	[81859465]
758_8274	chr18	1002610	1003010	+	1000	119.5	[6.743228]	[125]	[]	[]	[1002833]	[]
758_8275	chr19	980461	980861	+	1000	119.5	[6.780856]	[85]	[]	[]	[980646]	[]
758_8276	chr19	2056419	2056819	+	1000	119.5	[]	[]	[8.458068]	[106]	[]	[2056614]
758_8277	chr19	43667777	43668177	+	1000	119.5	[]	[]	[7.87297, 11.127567]	[82, 155]	[]	[43667944, 43668017]
758_8286	chr6	32045850	32046250	+	1000	119.5	[]	[]	[7.5565295]	[101]	[]	[32046048]
758_8287	chr6	137982379	137982779	+	1000	119.5	[6.738754]	[64]	[]	[]	[137982535]	[]
758_829	chr5	89129234	89129634	+	1000	363.5	[]	[]	[6.6800203]	[112]	[]	[89129445]
758_8299	chr1	108747235	108747635	+	1000	119.0	[]	[]	[7.652416]	[79]	[]	[108747392]
758_8309	chr12	51172571	51172971	+	1000	119.0	[8.428089]	[140]	[6.7687325]	[83]	[51172786]	[51172729]
758_8310	chr12	121748396	121748796	+	1000	119.0	[6.8930507]	[72]	[7.5565295]	[168]	[121748549]	[121748645]
758_8311	chr12	122836165	122836565	+	1000	119.0	[7.0754085]	[74]	[7.5565295, 8.428089]	[83, 97]	[122836339]	[122836348, 122836362]
758_8313	chr15	67925234	67925634	+	1000	119.0	[]	[]	[6.8930507, 7.87297, 11.362798]	[81, 106, 121]	[]	[67925400, 67925425, 67925440]
758_8314	chr15	72686401	72686801	+	1000	119.0	[]	[]	[14.245327]	[100]	[]	[72686591]
758_8318	chr19	1857871	1858271	+	1000	119.0	[]	[]	[6.7416005]	[106]	[]	[1858077]
758_832	chr10	118482760	118483160	+	1000	362.5	[11.54585]	[140]	[]	[]	[118482995]	[]
758_8333	chr3	124876412	124876812	+	1000	119.0	[9.373037, 7.87297]	[108, 135]	[]	[]	[124876612, 124876639]	[]
758_8336	chr4	127965275	127965675	+	1000	119.0	[]	[]	[6.780856]	[107]	[]	[127965480]
758_8339	chr5	39266441	39266841	+	1000	119.0	[]	[]	[6.780856]	[88]	[]	[39266592]
758_8341	chr5	72226785	72227185	+	1000	119.0	[]	[]	[7.5565295]	[91]	[]	[72226971]
758_8346	chr7	12719022	12719422	+	1000	119.0	[6.673559]	[134]	[]	[]	[12719215]	[]
758_8355	chrX	107152927	107153327	+	1000	119.0	[]	[]	[6.780856]	[91]	[]	[107153107]
758_8365	chr1	151060952	151061352	+	1000	118.5	[6.738754]	[115]	[]	[]	[151061142]	[]
758_8378	chr15	41233537	41233937	+	1000	118.5	[11.362798]	[149]	[]	[]	[41233774]	[]
758_8394	chr3	4999559	4999959	+	1000	118.5	[11.54585]	[126]	[]	[]	[4999724]	[]
758_8395	chr3	14410606	14411006	+	1000	118.5	[]	[]	[6.743228]	[108]	[]	[14410794]
758_8399	chr4	70688177	70688577	+	1000	118.5	[10.7555]	[231]	[]	[]	[70688425]	[]
758_8400	chr4	82900145	82900545	+	1000	118.5	[]	[]	[6.8930507, 6.780856]	[84, 155]	[]	[82900320, 82900391]
758_8405	chr6	15066624	15067024	+	1000	118.5	[8.458068]	[111]	[]	[]	[15066794]	[]
758_841	chr14	31026901	31027301	+	1000	361.0	[]	[]	[6.773207, 10.7555]	[69, 92]	[]	[31027064, 31027087]
758_8418	chr8	143571378	143571778	+	1000	118.5	[6.8930507]	[162]	[6.8930507]	[126]	[143571616]	[143571580]
758_8420	chr9	131331186	131331586	+	1000	118.5	[]	[]	[8.245038, 7.2884393]	[74, 120]	[]	[131331340, 131331386]
758_8422	chr1	23791558	23791958	+	1000	118.0	[7.6377397, 11.575829]	[79, 127]	[]	[]	[23791722, 23791770]	[]
758_8427	chr10	17427641	17428041	+	1000	118.0	[]	[]	[9.373037]	[64]	[]	[17427798]
758_843	chr2	55050733	55051133	+	1000	361.0	[7.87297]	[130]	[]	[]	[55050948]	[]
758_8434	chr11	65860209	65860609	+	1000	118.0	[11.362798]	[136]	[8.693299]	[94]	[65860433]	[65860391]
758_8435	chr11	68038726	68039126	+	1000	118.0	[]	[]	[6.780856]	[106]	[]	[68038932]
758_8436	chr11	86484185	86484585	+	1000	118.0	[7.25846]	[119]	[]	[]	[86484402]	[]
758_8439	chr12	10722018	10722418	+	1000	118.0	[9.438231]	[196]	[]	[]	[10722262]	[]
758_8446	chr15	75047183	75047583	+	1000	118.0	[]	[]	[6.6800203]	[106]	[]	[75047387]
758_8447	chr15	96325921	96326321	+	1000	118.0	[]	[]	[11.575829]	[153]	[]	[96326135]
758_8450	chr16	85615948	85616348	+	1000	118.0	[]	[]	[6.7416005]	[158]	[]	[85616197]
758_8451	chr17	3974227	3974627	+	1000	118.0	[8.693299]	[121]	[11.362798]	[82]	[3974429]	[3974390]
758_8454	chr17	48961574	48961974	+	1000	118.0	[]	[]	[9.802997]	[88]	[]	[48961754]
758_8458	chr19	507202	507602	+	1000	118.0	[6.7661796]	[75]	[]	[]	[507355]	[]
758_8461	chr19	50649425	50649825	+	1000	118.0	[]	[]	[6.780856, 6.780856]	[151, 168]	[]	[50649637, 50649654]
758_8464	chr20	38948108	38948508	+	1000	118.0	[9.081597]	[118]	[]	[]	[38948306]	[]
758_847	chr7	103074420	103074820	+	1000	361.0	[]	[]	[7.037342]	[115]	[]	[103074629]
758_8472	chr5	109656849	109657249	+	1000	118.0	[11.54585, 10.256007]	[68, 120]	[7.5565295, 7.6377397]	[90, 149]	[109657017, 109657069]	[109657039, 109657098]
758_8476	chr6	30682627	30683027	+	1000	118.0	[]	[]	[7.3734775]	[109]	[]	[30682823]
758_8477	chr6	44076261	44076661	+	1000	118.0	[]	[]	[11.127567]	[158]	[]	[44076491]
758_8480	chr7	116354927	116355327	+	1000	118.0	[8.693299]	[74]	[]	[]	[116355085]	[]
758_8481	chr7	135650848	135651248	+	1000	118.0	[6.743228]	[152]	[]	[]	[135651060]	[]
758_8486	chr9	38069601	38070001	+	1000	118.0	[]	[]	[6.8930507]	[80]	[]	[38069762]
758_8496	chr11	57778481	57778881	+	1000	117.5	[6.660896]	[109]	[]	[]	[57778665]	[]
758_8497	chr11	62025477	62025877	+	1000	117.5	[9.919872]	[110]	[]	[]	[62025680]	[]
758_8498	chr11	118887642	118888042	+	1000	117.5	[6.863072]	[74]	[]	[]	[118887811]	[]
758_8499	chr12	6927553	6927953	+	1000	117.5	[]	[]	[6.8930507, 11.54585]	[104, 163]	[]	[6927745, 6927804]
758_851	chr12	116385746	116386146	+	1000	360.5	[]	[]	[8.708212, 8.1006775]	[127, 139]	[]	[116385966, 116385978]
758_8511	chr2	17830588	17830988	+	1000	117.5	[6.780856]	[104]	[]	[]	[17830782]	[]
758_8512	chr2	237695333	237695733	+	1000	117.5	[11.575829, 8.056022]	[61, 105]	[]	[]	[237695487, 237695531]	[]
758_8514	chr20	32206698	32207098	+	1000	117.5	[]	[]	[7.5565295]	[142]	[]	[32206930]
758_8516	chr20	36556491	36556891	+	1000	117.5	[]	[]	[8.245038]	[77]	[]	[36556666]
758_8520	chr3	38149688	38150088	+	1000	117.5	[]	[]	[6.8401775]	[197]	[]	[38149916]
758_8523	chr5	159208657	159209057	+	1000	117.5	[7.220394, 11.575829]	[141, 175]	[]	[]	[159208863, 159208897]	[]
758_8530	chr7	100428363	100428763	+	1000	117.5	[]	[]	[8.458068, 6.7687325, 11.127567]	[77, 80, 86]	[]	[100428531, 100428534, 100428540]
758_8532	chr7	150956048	150956448	+	1000	117.5	[8.458068]	[85]	[]	[]	[150956228]	[]
758_8543	chr1	42765929	42766329	+	1000	117.0	[11.127567, 6.743228, 9.241764]	[127, 141, 153]	[]	[]	[42766104, 42766118, 42766130]	[]
758_8556	chr12	120474626	120475026	+	1000	117.0	[7.250373]	[84]	[10.256007]	[141]	[120474800]	[120474857]
758_8558	chr13	24932995	24933395	+	1000	117.0	[11.575829]	[126]	[]	[]	[24933208]	[]
758_8559	chr14	23056217	23056617	+	1000	117.0	[6.873926]	[129]	[]	[]	[23056431]	[]
758_8560	chr14	30559015	30559415	+	1000	117.0	[]	[]	[6.8439474]	[57]	[]	[30559166]
758_8561	chr14	73771977	73772377	+	1000	117.0	[]	[]	[10.256007]	[117]	[]	[73772194]
758_857	chr1	100894701	100895101	+	1000	360.0	[7.5565295]	[98]	[11.362798]	[75]	[100894896]	[100894873]
758_8573	chr2	30756199	30756599	+	1000	117.0	[6.7116218]	[134]	[8.87635]	[68]	[30756431]	[30756365]
758_8581	chr3	155232394	155232794	+	1000	117.0	[6.7416005, 6.873926, 11.127567]	[117, 125, 190]	[]	[]	[155232566, 155232574, 155232639]	[]
758_8589	chr5	140664390	140664790	+	1000	117.0	[8.693299]	[130]	[]	[]	[140664593]	[]
758_86	chr16	88773843	88774243	+	1000	666.5	[11.127567]	[145]	[]	[]	[88774086]	[]
758_860	chr2	121074836	121075236	+	1000	359.0	[]	[]	[11.54585]	[105]	[]	[121075038]
758_8605	chrX	107731786	107732186	+	1000	117.0	[9.411099]	[107]	[]	[]	[107731953]	[]
758_8609	chr1	64864026	64864426	+	1000	116.5	[]	[]	[11.127567]	[131]	[]	[64864257]
758_861	chr1	112618945	112619345	+	1000	358.5	[11.362798]	[115]	[]	[]	[112619155]	[]
758_8612	chr1	116571551	116571951	+	1000	116.5	[]	[]	[11.575829, 7.0754085]	[73, 81]	[]	[116571704, 116571712]
758_8617	chr10	73906906	73907306	+	1000	116.5	[6.863072, 6.8930507]	[111, 126]	[]	[]	[73907101, 73907116]	[]
758_8618	chr11	64803485	64803885	+	1000	116.5	[7.037342]	[145]	[]	[]	[64803713]	[]
758_863	chr11	16094275	16094675	+	1000	358.5	[14.245327, 9.438231, 8.693299, 9.957938, 8.693299]	[77, 90, 118, 125, 143]	[]	[]	[16094447, 16094460, 16094488, 16094495, 16094513]	[]
758_8635	chr2	20576772	20577172	+	1000	116.5	[]	[]	[7.5565295]	[126]	[]	[20576992]
758_8639	chr22	19760141	19760541	+	1000	116.5	[10.7555, 6.7416005, 9.957938, 7.2884393]	[89, 113, 135, 145]	[]	[]	[19760317, 19760341, 19760363, 19760373]	[]
758_864	chr22	23183315	23183715	+	1000	358.5	[]	[]	[11.54585]	[78]	[]	[23183487]
758_8640	chr22	40024700	40025100	+	1000	116.5	[]	[]	[8.458068]	[96]	[]	[40024894]
758_8642	chr3	141861032	141861432	+	1000	116.5	[]	[]	[11.127567]	[143]	[]	[141861274]
758_8644	chr3	171829862	171830262	+	1000	116.5	[11.127567]	[120]	[]	[]	[171830073]	[]
758_8645	chr3	185815446	185815846	+	1000	116.5	[]	[]	[8.693299]	[91]	[]	[185815620]
