#PeakID(python identify_motif.py ./ENCODE_processed_files/NFIX_idr.fa NFIX --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
642_6619	chr20	36575175	36575575	+	879	30.5	[7.4974093]	[196]	[8.844542, 7.4974093]	[186, 190]	[36575416]	[36575406, 36575410]
642_6622	chr21	25625029	25625429	+	713	30.5	[8.844542, 8.844542]	[106, 113]	[]	[]	[25625231, 25625238]	[]
642_6629	chr22	19169756	19170156	+	905	30.5	[8.844542]	[183]	[7.4974093]	[102]	[19169995]	[19169914]
642_6630	chr22	19174333	19174733	+	893	30.5	[]	[]	[8.844542]	[202]	[]	[19174560]
642_6635	chr22	19450058	19450458	+	873	30.5	[8.844542]	[119]	[]	[]	[19450248]	[]
642_6641	chr22	19971903	19972303	+	855	30.5	[7.4974093, 8.844542]	[152, 173]	[]	[]	[19972122, 19972143]	[]
642_6642	chr22	20238710	20239110	+	601	30.5	[7.4974093, 7.4974093]	[106, 150]	[]	[]	[20238879, 20238923]	[]
642_6643	chr22	20245918	20246318	+	654	30.5	[]	[]	[7.4974093, 7.4974093]	[113, 163]	[]	[20246106, 20246156]
642_6644	chr22	20298668	20299068	+	677	30.5	[]	[]	[7.4974093, 7.4974093]	[144, 148]	[]	[20298887, 20298891]
642_6654	chr22	21697795	21698195	+	779	30.5	[8.844542]	[164]	[]	[]	[21697991]	[]
642_6673	chr3	4986700	4987100	+	881	30.5	[8.844542]	[147]	[7.4974093]	[191]	[4986860]	[4986904]
642_6681	chr4	10180908	10181308	+	703	30.5	[]	[]	[7.4974093]	[109]	[]	[10181106]
642_6685	chr5	43771609	43772009	+	890	30.5	[8.844542]	[118]	[]	[]	[43771788]	[]
642_6691	chr6	26054614	26055014	+	609	30.5	[8.844542]	[155]	[]	[]	[26054862]	[]
642_6695	chr6	31738281	31738681	+	678	30.5	[]	[]	[8.844542, 7.4974093, 7.4974093]	[154, 158, 162]	[]	[31738506, 31738510, 31738514]
642_6699	chr6	39229068	39229468	+	880	30.5	[8.844542]	[143]	[8.844542, 8.844542]	[140, 149]	[39229277]	[39229274, 39229283]
642_6704	chr6	117938324	117938724	+	882	30.5	[7.4974093]	[126]	[8.844542]	[116]	[117938550]	[117938540]
642_6725	chr8	96620536	96620936	+	651	30.5	[]	[]	[8.844542, 7.4974093]	[80, 128]	[]	[96620706, 96620754]
642_673	chr17	66716573	66716973	+	1000	124.0	[8.844542]	[108]	[7.4974093]	[98]	[66716778]	[66716768]
642_6751	chr1	171485276	171485676	+	816	30.0	[]	[]	[7.4974093]	[165]	[]	[171485520]
642_6755	chr1	205659026	205659426	+	814	30.0	[8.844542]	[184]	[8.844542]	[181]	[205659250]	[205659247]
642_6759	chr1	238919374	238919774	+	721	30.0	[]	[]	[8.844542]	[173]	[]	[238919587]
642_6765	chr10	71191400	71191800	+	823	30.0	[7.4974093]	[148]	[8.844542]	[138]	[71191591]	[71191581]
642_6772	chr11	119087950	119088350	+	755	30.0	[7.4974093, 7.4974093]	[146, 174]	[7.4974093]	[136]	[119088146, 119088174]	[119088136]
642_6775	chr12	26274451	26274851	+	600	30.0	[]	[]	[7.4974093]	[175]	[]	[26274652]
642_6776	chr12	49989770	49990170	+	621	30.0	[8.844542]	[138]	[8.844542]	[128]	[49989956]	[49989946]
642_6777	chr12	52634482	52634882	+	738	30.0	[7.4974093, 8.844542]	[91, 140]	[7.4974093, 8.844542]	[130, 161]	[52634657, 52634706]	[52634696, 52634727]
642_6778	chr12	96047616	96048016	+	862	30.0	[8.844542]	[166]	[8.844542]	[137]	[96047852]	[96047823]
642_6782	chr13	80623195	80623595	+	833	30.0	[]	[]	[8.844542]	[87]	[]	[80623368]
642_6812	chr14	49946650	49947050	+	603	30.0	[8.844542]	[83]	[]	[]	[49946827]	[]
642_6813	chr14	58749022	58749422	+	863	30.0	[8.844542]	[142]	[8.844542]	[132]	[58749259]	[58749249]
642_6819	chr15	75368306	75368706	+	774	30.0	[7.4974093]	[205]	[]	[]	[75368553]	[]
642_6820	chr16	4655224	4655624	+	829	30.0	[7.4974093]	[123]	[7.4974093]	[113]	[4655436]	[4655426]
642_683	chr4	85742009	85742409	+	1000	123.0	[8.844542]	[110]	[7.4974093, 7.4974093]	[100, 107]	[85742218]	[85742208, 85742215]
642_6831	chr19	18386033	18386433	+	767	30.0	[]	[]	[7.4974093]	[219]	[]	[18386283]
642_684	chr1	111745692	111746092	+	1000	122.5	[7.4974093]	[115]	[8.844542, 8.844542]	[64, 105]	[111745902]	[111745851, 111745892]
642_6840	chr2	152508399	152508799	+	776	30.0	[]	[]	[8.844542]	[156]	[]	[152508638]
642_6842	chr2	156999647	157000047	+	822	30.0	[8.844542]	[190]	[]	[]	[156999875]	[]
642_6846	chr2	171434216	171434616	+	824	30.0	[]	[]	[7.4974093]	[66]	[]	[171434381]
642_6848	chr20	41005283	41005683	+	726	30.0	[8.844542]	[66]	[]	[]	[41005441]	[]
642_686	chr13	25584961	25585361	+	1000	122.5	[7.4974093]	[111]	[8.844542]	[101]	[25585172]	[25585162]
642_6864	chr22	19644165	19644565	+	789	30.0	[7.4974093]	[143]	[]	[]	[19644383]	[]
642_687	chr14	58331031	58331431	+	1000	122.5	[]	[]	[8.844542]	[161]	[]	[58331274]
642_6875	chr22	20803892	20804292	+	716	30.0	[7.4974093]	[172]	[7.4974093]	[206]	[20804074]	[20804108]
642_6901	chr4	48698275	48698675	+	697	30.0	[]	[]	[7.4974093]	[169]	[]	[48698475]
642_6903	chr4	159048293	159048693	+	849	30.0	[]	[]	[8.844542]	[180]	[]	[159048515]
642_6904	chr5	1200104	1200504	+	768	30.0	[7.4974093]	[68]	[7.4974093]	[157]	[1200259]	[1200348]
642_6907	chr5	94748162	94748562	+	856	30.0	[8.844542]	[172]	[]	[]	[94748409]	[]
642_6911	chr6	6655096	6655496	+	783	30.0	[]	[]	[7.4974093]	[177]	[]	[6655293]
642_6918	chr6	37818673	37819073	+	834	30.0	[]	[]	[8.844542]	[146]	[]	[37818906]
642_6920	chr6	40882366	40882766	+	833	30.0	[7.4974093, 7.4974093]	[51, 93]	[7.4974093]	[83]	[40882517, 40882559]	[40882549]
642_6921	chr6	44257057	44257457	+	677	30.0	[]	[]	[7.4974093, 7.4974093]	[137, 158]	[]	[44257269, 44257290]
642_6924	chr6	89260852	89261252	+	758	30.0	[]	[]	[7.4974093]	[172]	[]	[89261090]
642_6928	chr6	157515036	157515436	+	804	30.0	[7.4974093]	[131]	[]	[]	[157515258]	[]
642_6937	chr7	127651436	127651836	+	564	30.0	[8.844542]	[203]	[]	[]	[127651678]	[]
642_694	chr6	2770203	2770603	+	1000	122.0	[7.4974093]	[122]	[7.4974093]	[112]	[2770424]	[2770414]
642_6944	chr9	128255332	128255732	+	844	30.0	[]	[]	[7.4974093]	[181]	[]	[128255577]
642_6946	chr9	131214892	131215292	+	860	30.0	[7.4974093]	[225]	[]	[]	[131215119]	[]
642_6957	chr1	16133309	16133709	+	611	29.5	[8.844542]	[76]	[8.844542]	[66]	[16133470]	[16133460]
642_6965	chr1	150010470	150010870	+	817	29.5	[7.4974093]	[76]	[7.4974093]	[97]	[150010629]	[150010650]
642_6967	chr1	156115599	156115999	+	815	29.5	[]	[]	[8.844542, 8.844542]	[86, 156]	[]	[156115773, 156115843]
642_6972	chr1	206680089	206680489	+	739	29.5	[]	[]	[7.4974093]	[81]	[]	[206680255]
642_6973	chr1	209786171	209786571	+	754	29.5	[]	[]	[8.844542, 8.844542]	[100, 110]	[]	[209786352, 209786362]
642_6976	chr1	234772401	234772801	+	805	29.5	[7.4974093]	[180]	[]	[]	[234772636]	[]
642_6981	chr10	1488856	1489256	+	685	29.5	[7.4974093, 7.4974093]	[115, 161]	[7.4974093]	[105]	[1489031, 1489077]	[1489021]
642_6984	chr10	11161100	11161500	+	845	29.5	[8.844542]	[114]	[7.4974093, 8.844542]	[104, 133]	[11161303]	[11161293, 11161322]
642_6985	chr10	35711631	35712031	+	700	29.5	[]	[]	[8.844542]	[102]	[]	[35711824]
642_6986	chr10	59432651	59433051	+	774	29.5	[8.844542]	[105]	[7.4974093]	[95]	[59432827]	[59432817]
642_6990	chr10	84139366	84139766	+	811	29.5	[]	[]	[7.4974093]	[178]	[]	[84139606]
642_6998	chr11	118623312	118623712	+	791	29.5	[7.4974093]	[164]	[8.844542, 8.844542]	[124, 154]	[118623561]	[118623521, 118623551]
642_6999	chr12	13941	14341	+	663	29.5	[7.4974093]	[132]	[7.4974093]	[122]	[14173]	[14163]
642_7005	chr13	80656292	80656692	+	621	29.5	[]	[]	[7.4974093]	[102]	[]	[80656475]
642_7024	chr15	31070912	31071312	+	773	29.5	[7.4974093]	[106]	[7.4974093, 8.844542]	[96, 158]	[31071102]	[31071092, 31071154]
642_7028	chr16	27347985	27348385	+	711	29.5	[7.4974093, 7.4974093]	[68, 120]	[8.844542, 8.844542]	[110, 153]	[27348140, 27348192]	[27348182, 27348225]
642_7030	chr17	27560059	27560459	+	641	29.5	[]	[]	[7.4974093, 7.4974093]	[67, 101]	[]	[27560223, 27560257]
642_7037	chr19	35740770	35741170	+	774	29.5	[]	[]	[7.4974093]	[88]	[]	[35740936]
642_7044	chr2	10121229	10121629	+	820	29.5	[]	[]	[8.844542, 7.4974093]	[105, 129]	[]	[10121432, 10121456]
642_7049	chr2	102082836	102083236	+	557	29.5	[]	[]	[7.4974093]	[196]	[]	[102083066]
642_7050	chr2	123145200	123145600	+	698	29.5	[]	[]	[8.844542]	[126]	[]	[123145414]
642_7052	chr2	162185043	162185443	+	639	29.5	[8.844542]	[108]	[8.844542]	[98]	[162185247]	[162185237]
642_7082	chr22	23112673	23113073	+	766	29.5	[7.4974093]	[133]	[]	[]	[23112835]	[]
642_7092	chr3	49004946	49005346	+	552	29.5	[7.4974093]	[106]	[8.844542]	[96]	[49005146]	[49005136]
642_7093	chr3	79587144	79587544	+	785	29.5	[8.844542]	[164]	[7.4974093]	[154]	[79587369]	[79587359]
642_7094	chr3	167652506	167652906	+	771	29.5	[]	[]	[8.844542]	[108]	[]	[167652702]
642_7095	chr4	3234205	3234605	+	669	29.5	[8.844542]	[132]	[7.4974093, 7.4974093]	[94, 122]	[3234420]	[3234382, 3234410]
642_7099	chr5	99840563	99840963	+	633	29.5	[8.844542]	[147]	[8.844542]	[137]	[99840786]	[99840776]
642_7102	chr5	132963592	132963992	+	787	29.5	[7.4974093]	[130]	[]	[]	[132963805]	[]
642_711	chr5	126913301	126913701	+	1000	120.0	[8.844542]	[110]	[7.4974093]	[100]	[126913508]	[126913498]
642_7116	chr6	137909508	137909908	+	689	29.5	[7.4974093]	[126]	[]	[]	[137909679]	[]
642_7131	chr8	102590626	102591026	+	814	29.5	[7.4974093]	[83]	[]	[]	[102590795]	[]
642_7140	chrX	38801038	38801438	+	545	29.5	[8.844542, 7.4974093, 7.4974093]	[151, 186, 201]	[7.4974093, 8.844542]	[169, 207]	[38801231, 38801266, 38801281]	[38801249, 38801287]
642_7143	chr1	1919535	1919935	+	794	29.0	[]	[]	[7.4974093]	[177]	[]	[1919773]
642_7147	chr1	23344658	23345058	+	554	29.0	[]	[]	[8.844542]	[165]	[]	[23344884]
642_7163	chr1	220089531	220089931	+	714	29.0	[]	[]	[8.844542]	[150]	[]	[220089775]
642_7178	chr11	132142539	132142939	+	780	29.0	[8.844542]	[133]	[8.844542]	[184]	[132142736]	[132142787]
642_7179	chr12	26101277	26101677	+	686	29.0	[8.844542]	[108]	[]	[]	[26101480]	[]
642_7187	chr13	74210644	74211044	+	559	29.0	[8.844542]	[161]	[7.4974093]	[151]	[74210869]	[74210859]
642_7192	chr13	89872688	89873088	+	595	29.0	[8.844542, 7.4974093]	[98, 160]	[7.4974093]	[95]	[89872849, 89872911]	[89872846]
642_7198	chr13	90824103	90824503	+	800	29.0	[]	[]	[8.844542]	[82]	[]	[90824265]
642_72	chr18	27249934	27250334	+	1000	368.0	[8.844542]	[113]	[8.844542]	[103]	[27250141]	[27250131]
642_7211	chr13	92487197	92487597	+	648	29.0	[]	[]	[7.4974093]	[97]	[]	[92487360]
642_7216	chr13	108005066	108005466	+	548	29.0	[7.4974093]	[130]	[]	[]	[108005262]	[]
642_7218	chr14	58298226	58298626	+	749	29.0	[8.844542]	[57]	[]	[]	[58298377]	[]
642_722	chrX	151970070	151970470	+	1000	119.0	[8.844542]	[98]	[7.4974093]	[88]	[151970261]	[151970251]
642_7223	chr15	67091047	67091447	+	634	29.0	[7.4974093]	[149]	[]	[]	[67091293]	[]
642_7225	chr16	29790023	29790423	+	797	29.0	[8.844542]	[115]	[]	[]	[29790190]	[]
642_7229	chr17	32341999	32342399	+	793	29.0	[8.844542]	[103]	[]	[]	[32342171]	[]
642_723	chr3	6602378	6602778	+	1000	118.5	[8.844542]	[93]	[8.844542]	[83]	[6602564]	[6602554]
642_7230	chr17	40314583	40314983	+	775	29.0	[7.4974093]	[105]	[7.4974093, 7.4974093]	[95, 142]	[40314762]	[40314752, 40314799]
642_7232	chr17	76529688	76530088	+	595	29.0	[7.4974093, 7.4974093]	[120, 188]	[8.844542, 8.844542]	[106, 111]	[76529863, 76529931]	[76529849, 76529854]
642_7233	chr17	81860669	81861069	+	568	29.0	[8.844542]	[155]	[8.844542, 8.844542]	[64, 152]	[81860919]	[81860828, 81860916]
642_7234	chr18	814676	815076	+	784	29.0	[8.844542]	[140]	[7.4974093]	[137]	[814887]	[814884]
642_7236	chr18	3447716	3448116	+	756	29.0	[8.844542]	[143]	[]	[]	[3447954]	[]
642_7237	chr18	3597194	3597594	+	780	29.0	[8.844542]	[199]	[]	[]	[3597440]	[]
642_7243	chr2	46034539	46034939	+	756	29.0	[]	[]	[8.844542]	[123]	[]	[46034738]
642_7244	chr2	70212314	70212714	+	777	29.0	[]	[]	[8.844542]	[118]	[]	[70212520]
642_7246	chr2	96734915	96735315	+	808	29.0	[8.844542, 7.4974093, 8.844542]	[70, 87, 141]	[]	[]	[96735068, 96735085, 96735139]	[]
642_725	chr6	143745682	143746082	+	1000	118.5	[8.844542]	[106]	[8.844542]	[96]	[143745882]	[143745872]
642_7253	chr20	6632188	6632588	+	749	29.0	[8.844542]	[163]	[7.4974093]	[153]	[6632405]	[6632395]
642_7255	chr20	53621719	53622119	+	781	29.0	[]	[]	[7.4974093]	[216]	[]	[53621965]
642_7289	chr22	22159354	22159754	+	650	29.0	[]	[]	[7.4974093]	[72]	[]	[22159510]
642_73	chr18	31197764	31198164	+	1000	366.0	[8.844542]	[97]	[8.844542]	[87]	[31197961]	[31197951]
642_7300	chr3	36738777	36739177	+	753	29.0	[7.4974093]	[154]	[7.4974093]	[144]	[36739007]	[36738997]
642_7309	chr4	123361400	123361800	+	757	29.0	[8.844542]	[97]	[7.4974093, 7.4974093]	[87, 94]	[123361568]	[123361558, 123361565]
642_7317	chr6	6886426	6886826	+	803	29.0	[7.4974093]	[130]	[]	[]	[6886602]	[]
642_7321	chr6	30907885	30908285	+	814	29.0	[7.4974093]	[71]	[]	[]	[30908049]	[]
642_7322	chr6	31734437	31734837	+	662	29.0	[7.4974093]	[146]	[]	[]	[31734661]	[]
642_7325	chr6	39975726	39976126	+	736	29.0	[]	[]	[8.844542]	[174]	[]	[39975970]
642_7326	chr6	44057181	44057581	+	561	29.0	[7.4974093]	[158]	[8.844542]	[148]	[44057398]	[44057388]
642_7334	chr6	136783597	136783997	+	680	29.0	[8.844542]	[89]	[7.4974093]	[124]	[136783758]	[136783793]
642_7338	chr6	157203285	157203685	+	767	29.0	[8.844542]	[146]	[8.844542]	[99]	[157203483]	[157203436]
642_734	chr16	75573111	75573511	+	1000	117.5	[8.844542]	[118]	[8.844542]	[108]	[75573317]	[75573307]
642_7342	chr8	17837312	17837712	+	786	29.0	[7.4974093]	[169]	[7.4974093]	[159]	[17837542]	[17837532]
642_7345	chr8	60792861	60793261	+	730	29.0	[8.844542]	[120]	[8.844542]	[178]	[60793020]	[60793078]
642_7347	chr8	128427787	128428187	+	770	29.0	[7.4974093]	[183]	[8.844542]	[180]	[128428030]	[128428027]
642_7355	chrX	2917827	2918227	+	655	29.0	[7.4974093, 7.4974093]	[103, 124]	[7.4974093]	[93]	[2918023, 2918044]	[2918013]
642_7359	chr1	1758757	1759157	+	752	28.5	[]	[]	[8.844542]	[207]	[]	[1758985]
642_7360	chr1	19391122	19391522	+	750	28.5	[7.4974093, 8.844542]	[71, 159]	[]	[]	[19391279, 19391367]	[]
642_7369	chr1	44807880	44808280	+	565	28.5	[]	[]	[7.4974093]	[95]	[]	[44808062]
642_7370	chr1	67646306	67646706	+	644	28.5	[8.844542]	[198]	[]	[]	[67646556]	[]
642_7371	chr1	78537576	78537976	+	617	28.5	[8.844542]	[115]	[7.4974093]	[105]	[78537781]	[78537771]
642_7372	chr1	108199694	108200094	+	547	28.5	[]	[]	[7.4974093]	[86]	[]	[108199858]
642_7381	chr1	202888847	202889247	+	750	28.5	[]	[]	[7.4974093, 7.4974093]	[83, 111]	[]	[202888999, 202889027]
642_7387	chr1	225777650	225778050	+	755	28.5	[]	[]	[8.844542]	[146]	[]	[225777860]
642_7389	chr1	234997161	234997561	+	775	28.5	[]	[]	[7.4974093]	[104]	[]	[234997363]
642_739	chr4	109648207	109648607	+	1000	117.0	[8.844542, 8.844542, 8.844542]	[103, 145, 152]	[8.844542]	[93]	[109648403, 109648445, 109648452]	[109648393]
642_7392	chr1	245874926	245875326	+	644	28.5	[8.844542, 7.4974093]	[108, 166]	[7.4974093]	[156]	[245875083, 245875141]	[245875131]
642_7397	chr11	18492822	18493222	+	575	28.5	[]	[]	[8.844542]	[135]	[]	[18493047]
642_7399	chr12	51994221	51994621	+	752	28.5	[7.4974093, 7.4974093]	[96, 148]	[7.4974093]	[86]	[51994417, 51994469]	[51994407]
642_7406	chr13	89961028	89961428	+	725	28.5	[]	[]	[7.4974093]	[161]	[]	[89961220]
642_742	chr8	120419719	120420119	+	1000	117.0	[]	[]	[8.844542]	[96]	[]	[120419905]
642_7422	chr13	93325014	93325414	+	756	28.5	[7.4974093]	[111]	[]	[]	[93325186]	[]
642_7425	chr15	65794371	65794771	+	780	28.5	[8.844542]	[80]	[8.844542]	[109]	[65794535]	[65794564]
642_7426	chr15	66497553	66497953	+	656	28.5	[8.844542]	[127]	[]	[]	[66497748]	[]
642_7431	chr16	88688017	88688417	+	574	28.5	[8.844542]	[178]	[]	[]	[88688242]	[]
642_7433	chr17	29617790	29618190	+	634	28.5	[7.4974093]	[112]	[7.4974093, 7.4974093]	[98, 182]	[29617969]	[29617955, 29618039]
642_7434	chr17	50053231	50053631	+	558	28.5	[8.844542]	[104]	[7.4974093]	[94]	[50053403]	[50053393]
642_7435	chr17	81418156	81418556	+	702	28.5	[7.4974093]	[98]	[7.4974093, 8.844542]	[72, 88]	[81418352]	[81418326, 81418342]
642_7436	chr17	82330353	82330753	+	759	28.5	[7.4974093, 7.4974093, 8.844542]	[95, 133, 158]	[7.4974093, 7.4974093]	[148, 174]	[82330519, 82330557, 82330582]	[82330572, 82330598]
642_7438	chr18	9870003	9870403	+	769	28.5	[]	[]	[7.4974093]	[137]	[]	[9870215]
642_745	chr15	81752511	81752911	+	1000	116.5	[8.844542]	[101]	[8.844542]	[91]	[81752702]	[81752692]
642_7451	chr20	41895609	41896009	+	561	28.5	[]	[]	[7.4974093]	[97]	[]	[41895805]
642_7455	chr21	35523757	35524157	+	573	28.5	[7.4974093]	[94]	[8.844542]	[84]	[35523938]	[35523928]
642_7467	chr22	20123534	20123934	+	783	28.5	[8.844542, 7.4974093]	[80, 162]	[7.4974093, 7.4974093]	[115, 156]	[20123698, 20123780]	[20123733, 20123774]
642_7469	chr22	20457437	20457837	+	752	28.5	[]	[]	[7.4974093]	[87]	[]	[20457623]
642_747	chr22	23223471	23223871	+	1000	116.5	[]	[]	[7.4974093, 8.844542]	[122, 158]	[]	[23223653, 23223689]
642_7477	chr22	21772341	21772741	+	740	28.5	[7.4974093]	[104]	[]	[]	[21772520]	[]
642_748	chr4	72314810	72315210	+	1000	116.5	[8.844542]	[105]	[8.844542]	[95]	[72315014]	[72315004]
642_7483	chr22	22673163	22673563	+	665	28.5	[7.4974093, 7.4974093, 7.4974093]	[144, 175, 188]	[]	[]	[22673369, 22673400, 22673413]	[]
642_75	chr12	104387197	104387597	+	1000	364.5	[8.844542]	[110]	[7.4974093, 7.4974093]	[100, 125]	[104387404]	[104387394, 104387419]
642_7501	chr5	43121186	43121586	+	753	28.5	[8.844542]	[147]	[]	[]	[43121396]	[]
642_7504	chr5	130290220	130290620	+	714	28.5	[]	[]	[8.844542]	[104]	[]	[130290413]
642_7507	chr6	15602206	15602606	+	770	28.5	[7.4974093]	[77]	[]	[]	[15602383]	[]
642_7509	chr6	28314477	28314877	+	609	28.5	[8.844542, 7.4974093]	[139, 149]	[7.4974093]	[165]	[28314680, 28314690]	[28314706]
642_7517	chr7	604049	604449	+	646	28.5	[7.4974093]	[166]	[7.4974093, 7.4974093]	[102, 190]	[604275]	[604211, 604299]
642_7518	chr7	6015888	6016288	+	564	28.5	[8.844542, 7.4974093]	[73, 142]	[]	[]	[6016060, 6016129]	[]
642_7519	chr7	7688498	7688898	+	734	28.5	[8.844542]	[172]	[]	[]	[7688725]	[]
642_753	chr8	111468149	111468549	+	1000	116.0	[8.844542]	[97]	[8.844542]	[87]	[111468341]	[111468331]
642_7545	chr1	114346524	114346924	+	646	28.0	[7.4974093]	[163]	[]	[]	[114346720]	[]
642_7547	chr1	165543340	165543740	+	698	28.0	[]	[]	[7.4974093, 7.4974093]	[122, 139]	[]	[165543552, 165543569]
642_7554	chr1	203306066	203306466	+	683	28.0	[]	[]	[7.4974093]	[107]	[]	[203306241]
642_7567	chr10	11898178	11898578	+	660	28.0	[7.4974093]	[123]	[7.4974093]	[113]	[11898369]	[11898359]
642_7570	chr10	60978134	60978534	+	726	28.0	[]	[]	[7.4974093]	[159]	[]	[60978308]
642_7575	chr10	73096729	73097129	+	671	28.0	[7.4974093]	[178]	[]	[]	[73096918]	[]
642_7578	chr11	2094267	2094667	+	735	28.0	[7.4974093, 8.844542]	[88, 129]	[7.4974093]	[119]	[2094439, 2094480]	[2094470]
642_7579	chr11	12746614	12747014	+	661	28.0	[7.4974093]	[100]	[7.4974093, 7.4974093]	[69, 90]	[12746804]	[12746773, 12746794]
642_7581	chr11	34586282	34586682	+	661	28.0	[8.844542]	[101]	[]	[]	[34586473]	[]
642_7593	chr13	75715885	75716285	+	676	28.0	[7.4974093]	[105]	[]	[]	[75716045]	[]
642_7598	chr13	80652394	80652794	+	729	28.0	[8.844542]	[118]	[7.4974093]	[103]	[80652581]	[80652566]
642_7604	chr13	89962591	89962991	+	590	28.0	[8.844542]	[165]	[]	[]	[89962832]	[]
642_762	chr15	74776752	74777152	+	1000	114.5	[8.844542]	[103]	[7.4974093, 7.4974093, 8.844542]	[93, 115, 149]	[74776951]	[74776941, 74776963, 74776997]
642_7627	chr14	24160962	24161362	+	593	28.0	[7.4974093]	[156]	[]	[]	[24161172]	[]
642_7630	chr15	64216869	64217269	+	687	28.0	[7.4974093]	[207]	[]	[]	[64217077]	[]
642_7633	chr16	30355218	30355618	+	687	28.0	[7.4974093]	[156]	[]	[]	[30355419]	[]
642_7635	chr17	30707609	30708009	+	585	28.0	[8.844542]	[150]	[8.844542]	[120]	[30707813]	[30707783]
642_764	chr5	72921870	72922270	+	1000	114.5	[8.844542]	[134]	[8.844542]	[124]	[72922084]	[72922074]
642_7640	chr18	3246912	3247312	+	590	28.0	[7.4974093, 7.4974093]	[81, 101]	[]	[]	[3247087, 3247107]	[]
642_7645	chr19	46082221	46082621	+	736	28.0	[]	[]	[8.844542]	[116]	[]	[46082423]
642_7648	chr2	18810936	18811336	+	724	28.0	[8.844542]	[66]	[]	[]	[18811088]	[]
642_7651	chr2	32592024	32592424	+	680	28.0	[8.844542]	[128]	[]	[]	[32592205]	[]
642_7655	chr2	151923261	151923661	+	730	28.0	[]	[]	[8.844542]	[109]	[]	[151923458]
642_7657	chr2	159030761	159031161	+	676	28.0	[]	[]	[7.4974093]	[188]	[]	[159030991]
642_7659	chr2	173910347	173910747	+	553	28.0	[7.4974093]	[143]	[]	[]	[173910568]	[]
642_7668	chr22	19383342	19383742	+	730	28.0	[7.4974093]	[222]	[]	[]	[19383584]	[]
642_7672	chr22	19844675	19845075	+	727	28.0	[7.4974093]	[195]	[]	[]	[19844909]	[]
642_769	chr6	157659568	157659968	+	1000	114.0	[8.844542]	[96]	[7.4974093]	[86]	[157659748]	[157659738]
642_7697	chr22	23286364	23286764	+	688	28.0	[7.4974093]	[72]	[]	[]	[23286519]	[]
642_7704	chr3	38019643	38020043	+	739	28.0	[]	[]	[7.4974093]	[125]	[]	[38019859]
642_7706	chr3	195002030	195002430	+	744	28.0	[8.844542]	[68]	[8.844542]	[134]	[195002192]	[195002258]
642_7707	chr4	55733808	55734208	+	599	28.0	[]	[]	[7.4974093, 8.844542]	[168, 219]	[]	[55734001, 55734052]
642_7712	chr5	138754195	138754595	+	706	28.0	[]	[]	[8.844542]	[86]	[]	[138754377]
642_7714	chr6	2450563	2450963	+	728	28.0	[8.844542]	[128]	[]	[]	[2450776]	[]
642_772	chr1	88682878	88683278	+	1000	113.5	[8.844542]	[137]	[7.4974093]	[127]	[88683101]	[88683091]
642_7728	chr6	37173750	37174150	+	688	28.0	[8.844542]	[194]	[8.844542]	[171]	[37173983]	[37173960]
642_7734	chr6	108558464	108558864	+	678	28.0	[]	[]	[7.4974093]	[131]	[]	[108558663]
642_7735	chr6	108581709	108582109	+	732	28.0	[8.844542]	[99]	[]	[]	[108581889]	[]
642_7742	chr6	170505317	170505717	+	638	28.0	[8.844542, 8.844542]	[100, 161]	[8.844542, 7.4974093]	[120, 151]	[170505478, 170505539]	[170505498, 170505529]
642_7747	chr7	127585477	127585877	+	697	28.0	[8.844542]	[167]	[]	[]	[127585674]	[]
642_7752	chr7	158749928	158750328	+	745	28.0	[]	[]	[7.4974093]	[123]	[]	[158750124]
642_7755	chr8	63169932	63170332	+	577	28.0	[8.844542]	[157]	[]	[]	[63170180]	[]
642_7761	chr9	128276736	128277136	+	740	28.0	[7.4974093, 7.4974093]	[63, 106]	[]	[]	[128276892, 128276935]	[]
642_7764	chr9	131071328	131071728	+	630	28.0	[8.844542, 7.4974093]	[77, 89]	[]	[]	[131071487, 131071499]	[]
642_7767	chrX	49860584	49860984	+	664	28.0	[8.844542, 8.844542]	[99, 106]	[8.844542]	[83]	[49860766, 49860773]	[49860750]
642_7771	chr1	1858038	1858438	+	637	27.5	[7.4974093]	[126]	[]	[]	[1858220]	[]
642_7772	chr1	8878735	8879135	+	633	27.5	[]	[]	[7.4974093]	[112]	[]	[8878942]
642_7773	chr1	12418974	12419374	+	633	27.5	[7.4974093]	[149]	[]	[]	[12419204]	[]
642_779	chr2	149160750	149161150	+	1000	113.0	[7.4974093]	[108]	[8.844542]	[98]	[149160957]	[149160947]
642_7790	chr1	175192034	175192434	+	685	27.5	[]	[]	[7.4974093, 8.844542, 7.4974093]	[61, 85, 114]	[]	[175192187, 175192211, 175192240]
642_7803	chr1	236551844	236552244	+	686	27.5	[7.4974093]	[137]	[]	[]	[236552070]	[]
642_7804	chr1	240493100	240493500	+	623	27.5	[7.4974093]	[123]	[7.4974093]	[113]	[240493315]	[240493305]
642_7817	chr12	31104170	31104570	+	721	27.5	[]	[]	[8.844542]	[177]	[]	[31104421]
