#PeakID(python identify_motif.py ./ENCODE_processed_files/TCF12_idr.fa TCF12 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
368_16125	chr22	37336617	37337017	+	554	38.5	[]	[]	[8.001244]	[131]	[]	[37336833]
368_16129	chr5	139517593	139517993	+	592	38.5	[]	[]	[8.779576]	[219]	[]	[139517830]
368_1615	chr1	211630230	211630630	+	1000	374.0	[]	[]	[8.090539]	[200]	[]	[211630472]
368_16157	chr1	25549455	25549855	+	584	38.0	[8.182954]	[201]	[]	[]	[25549687]	[]
368_16158	chr1	26693211	26693611	+	591	38.0	[8.805163]	[196]	[]	[]	[26693413]	[]
368_1616	chr2	30253047	30253447	+	1000	374.0	[]	[]	[8.891774]	[130]	[]	[30253264]
368_1617	chr5	140217520	140217920	+	1000	373.0	[7.7957826]	[123]	[]	[]	[140217741]	[]
368_16193	chr3	38024363	38024763	+	581	38.0	[]	[]	[8.228404]	[166]	[]	[38024556]
368_16199	chr6	7150549	7150949	+	547	38.0	[]	[]	[8.069409]	[199]	[]	[7150755]
368_16201	chr6	32128108	32128508	+	544	38.0	[]	[]	[8.805163]	[252]	[]	[32128342]
368_16205	chr8	79818455	79818855	+	574	38.0	[]	[]	[8.527855]	[132]	[]	[79818679]
368_16215	chr1	200410090	200410490	+	572	37.5	[]	[]	[8.182954]	[128]	[]	[200410301]
368_16227	chr16	29863409	29863809	+	579	37.5	[]	[]	[8.001244]	[113]	[]	[29863599]
368_16229	chr16	71808555	71808955	+	556	37.5	[8.494345]	[158]	[]	[]	[71808760]	[]
368_16234	chr19	47113485	47113885	+	579	37.5	[]	[]	[8.320784]	[150]	[]	[47113733]
368_1624	chr1	26378437	26378837	+	1000	372.0	[8.090539]	[79]	[]	[]	[26378609]	[]
368_16252	chr6	14211522	14211922	+	563	37.5	[]	[]	[7.7957826]	[176]	[]	[14211704]
368_16262	chr7	150963959	150964359	+	582	37.5	[]	[]	[8.228404, 8.320784, 8.001244]	[65, 96, 117]	[]	[150964113, 150964144, 150964165]
368_16263	chr8	95801755	95802155	+	576	37.5	[8.001244]	[212]	[]	[]	[95801942]	[]
368_16266	chr1	31788209	31788609	+	551	37.0	[8.805163]	[112]	[9.473919]	[99]	[31788412]	[31788399]
368_16279	chr11	47518652	47519052	+	567	37.0	[8.001244]	[141]	[]	[]	[47518872]	[]
368_1628	chr16	85554091	85554491	+	1000	371.5	[]	[]	[7.7957826]	[117]	[]	[85554297]
368_1629	chr18	36200344	36200744	+	1000	371.5	[]	[]	[8.182954, 8.779576]	[70, 79]	[]	[36200496, 36200505]
368_16299	chr5	133245505	133245905	+	571	37.0	[8.320784]	[138]	[]	[]	[133245713]	[]
368_16300	chr6	7106543	7106943	+	570	37.0	[8.228404]	[124]	[8.069409]	[86]	[7106764]	[7106726]
368_16303	chr6	27146448	27146848	+	541	37.0	[7.549868]	[192]	[8.494345]	[177]	[27146652]	[27146637]
368_16306	chr6	41787406	41787806	+	552	37.0	[8.494345]	[204]	[8.182954]	[190]	[41787644]	[41787630]
368_16310	chr9	37903668	37904068	+	547	37.0	[8.968127]	[176]	[9.473919]	[184]	[37903838]	[37903846]
368_16321	chr1	151254451	151254851	+	559	36.5	[8.527855]	[206]	[8.891774]	[249]	[151254632]	[151254675]
368_16323	chr1	235161079	235161479	+	541	36.5	[8.891774]	[154]	[8.891774]	[153]	[235161252]	[235161251]
368_16331	chr17	35559525	35559925	+	565	36.5	[]	[]	[8.228404]	[102]	[]	[35559695]
368_16334	chr2	61538333	61538733	+	548	36.5	[]	[]	[8.182954]	[166]	[]	[61538576]
368_16346	chr6	27617732	27618132	+	549	36.5	[]	[]	[9.473919]	[148]	[]	[27617954]
368_16363	chr1	184036101	184036501	+	543	36.0	[8.968127]	[94]	[]	[]	[184036293]	[]
368_1637	chr3	67017183	67017583	+	1000	370.0	[]	[]	[8.069409]	[135]	[]	[67017408]
368_16378	chr21	32728249	32728649	+	544	36.0	[]	[]	[8.320784]	[161]	[]	[32728431]
368_16401	chr3	33385378	33385778	+	543	35.5	[8.891774]	[164]	[12.567606, 8.891774]	[138, 163]	[33385612]	[33385586, 33385611]
368_16410	chr7	73822477	73822877	+	540	35.5	[]	[]	[8.069409]	[182]	[]	[73822665]
368_1646	chr20	5784785	5785185	+	1000	368.5	[8.182954]	[64]	[8.320784]	[91]	[5784945]	[5784972]
368_1653	chr1	201153730	201154130	+	1000	367.5	[8.320784]	[135]	[]	[]	[201153957]	[]
368_1655	chr2	112055138	112055538	+	1000	367.5	[8.891774]	[124]	[]	[]	[112055362]	[]
368_1656	chr2	177639542	177639942	+	1000	367.5	[8.891774]	[142]	[8.001244]	[161]	[177639772]	[177639791]
368_1663	chr12	56126728	56127128	+	1000	366.5	[8.891774]	[158]	[]	[]	[56126957]	[]
368_1672	chr20	38692814	38693214	+	1000	365.5	[]	[]	[8.494345]	[73]	[]	[38692987]
368_1673	chr5	10734012	10734412	+	1000	365.5	[]	[]	[8.494345]	[135]	[]	[10734224]
368_1685	chr1	87180143	87180543	+	1000	363.5	[]	[]	[8.891774]	[178]	[]	[87180393]
368_1711	chr1	11842245	11842645	+	1000	360.5	[8.001244]	[90]	[8.805163]	[61]	[11842428]	[11842399]
368_172	chr11	57648210	57648610	+	1000	680.0	[]	[]	[8.182954, 12.567606]	[113, 140]	[]	[57648417, 57648444]
368_1728	chr8	128044940	128045340	+	1000	359.0	[8.069409]	[136]	[]	[]	[128045167]	[]
368_1731	chr10	46247842	46248242	+	1000	358.0	[8.320784]	[142]	[]	[]	[46248081]	[]
368_1733	chr21	31735678	31736078	+	1000	358.0	[8.779576]	[78]	[]	[]	[31735851]	[]
368_1747	chr3	182784528	182784928	+	1000	356.5	[8.069409]	[118]	[]	[]	[182784723]	[]
368_1753	chr16	66617796	66618196	+	1000	356.0	[]	[]	[8.779576]	[93]	[]	[66617982]
368_1758	chr1	8004688	8005088	+	1000	355.5	[8.069409]	[55]	[]	[]	[8004840]	[]
368_1767	chr10	123135014	123135414	+	1000	354.5	[8.891774, 8.891774]	[79, 132]	[8.891774]	[131]	[123135176, 123135229]	[123135228]
368_1770	chr6	10771469	10771869	+	1000	354.5	[]	[]	[8.779576]	[108]	[]	[10771668]
368_1776	chr21	29649344	29649744	+	1000	353.5	[7.7957826, 8.891774]	[124, 127]	[]	[]	[29649547, 29649550]	[]
368_1780	chr1	220966814	220967214	+	1000	353.0	[]	[]	[7.549868]	[90]	[]	[220966994]
368_1781	chr10	16996210	16996610	+	1000	353.0	[8.001244]	[65]	[]	[]	[16996368]	[]
368_1797	chr4	54542460	54542860	+	1000	351.5	[]	[]	[12.567606]	[92]	[]	[54542638]
368_180	chr2	54589552	54589952	+	1000	676.5	[8.891774]	[122]	[]	[]	[54589769]	[]
368_1807	chr3	72288948	72289348	+	1000	350.5	[]	[]	[8.090539]	[89]	[]	[72289137]
368_1808	chr5	151465598	151465998	+	1000	350.5	[]	[]	[8.182954]	[183]	[]	[151465823]
368_1842	chr1	228145604	228146004	+	1000	347.0	[8.069409]	[85]	[]	[]	[228145787]	[]
368_1862	chr16	88688127	88688527	+	1000	345.0	[8.968127]	[72]	[]	[]	[88688294]	[]
368_1864	chr4	170007060	170007460	+	1000	345.0	[7.7957826]	[90]	[]	[]	[170007248]	[]
368_1866	chr10	111175793	111176193	+	1000	344.5	[]	[]	[8.891774]	[144]	[]	[111176036]
368_187	chr6	37314768	37315168	+	1000	673.0	[]	[]	[7.549868]	[144]	[]	[37315007]
368_1877	chr6	49736206	49736606	+	1000	343.5	[]	[]	[8.228404]	[120]	[]	[49736410]
368_1887	chr4	81421508	81421908	+	1000	342.5	[8.891774]	[114]	[]	[]	[81421709]	[]
368_1891	chr16	89098488	89098888	+	1000	341.5	[12.567606]	[96]	[8.891774]	[107]	[89098684]	[89098695]
368_1897	chr1	109197993	109198393	+	1000	341.0	[8.527855]	[74]	[]	[]	[109198155]	[]
368_19	chr1	160540120	160540520	+	1000	832.5	[]	[]	[8.891774]	[89]	[]	[160540308]
368_1915	chr1	229148162	229148562	+	1000	340.0	[9.473919, 8.182954]	[145, 156]	[]	[]	[229148398, 229148409]	[]
368_1918	chr4	56389577	56389977	+	1000	340.0	[8.779576]	[146]	[]	[]	[56389821]	[]
368_192	chr11	86151350	86151750	+	1000	668.0	[8.001244, 7.549868]	[66, 119]	[]	[]	[86151512, 86151565]	[]
368_1926	chr10	25766709	25767109	+	1000	338.5	[8.779576]	[136]	[]	[]	[25766940]	[]
368_1933	chr15	72232158	72232558	+	1000	338.0	[]	[]	[8.891774]	[69]	[]	[72232323]
368_1934	chr2	170143049	170143449	+	1000	338.0	[]	[]	[8.228404]	[144]	[]	[170143275]
368_1935	chr11	70419901	70420301	+	1000	337.5	[]	[]	[8.968127]	[154]	[]	[70420138]
368_1956	chrX	151633160	151633560	+	1000	336.0	[8.090539, 8.320784]	[83, 93]	[]	[]	[151633333, 151633343]	[]
368_1976	chr12	57039047	57039447	+	1000	334.0	[8.090539]	[62]	[]	[]	[57039209]	[]
368_1993	chr15	41233433	41233833	+	1000	331.5	[]	[]	[8.001244]	[105]	[]	[41233619]
368_1997	chr5	150026835	150027235	+	1000	331.5	[]	[]	[8.891774]	[153]	[]	[150027069]
368_2004	chr6	87364620	87365020	+	1000	331.0	[]	[]	[7.7957826]	[133]	[]	[87364852]
368_2016	chr7	134660464	134660864	+	1000	329.5	[8.069409, 8.891774]	[110, 149]	[8.182954]	[74]	[134660656, 134660695]	[134660620]
368_2017	chr17	41938136	41938536	+	1000	329.0	[7.7957826, 8.891774]	[78, 81]	[]	[]	[41938293, 41938296]	[]
368_2030	chr5	113084836	113085236	+	1000	328.0	[8.069409]	[87]	[]	[]	[113085014]	[]
368_2035	chr2	42196359	42196759	+	1000	327.0	[]	[]	[8.891774]	[158]	[]	[42196588]
368_2038	chr4	78610463	78610863	+	1000	327.0	[8.001244]	[146]	[]	[]	[78610691]	[]
368_2044	chr18	3596777	3597177	+	1000	326.0	[7.7957826, 8.779576]	[82, 173]	[]	[]	[3596933, 3597024]	[]
368_2049	chr1	227572717	227573117	+	1000	325.5	[8.001244]	[99]	[]	[]	[227572889]	[]
368_2067	chr2	8004215	8004615	+	1000	324.0	[7.7957826]	[89]	[]	[]	[8004397]	[]
368_2068	chr2	48134731	48135131	+	1000	324.0	[]	[]	[8.001244]	[134]	[]	[48134964]
368_207	chr1	121595103	121595503	+	1000	662.0	[]	[]	[8.069409]	[107]	[]	[121595299]
368_2073	chr22	39946565	39946965	+	1000	323.5	[8.891774]	[114]	[]	[]	[39946775]	[]
368_2077	chr11	10899502	10899902	+	1000	323.0	[]	[]	[8.069409, 8.001244, 8.001244]	[64, 99, 126]	[]	[10899663, 10899698, 10899725]
368_2092	chr19	38412881	38413281	+	1000	322.0	[8.182954]	[150]	[]	[]	[38413119]	[]
368_2096	chr1	117659842	117660242	+	1000	321.5	[8.090539]	[123]	[]	[]	[117660059]	[]
368_21	chrM	10514	10914	+	1000	832.0	[9.473919]	[111]	[]	[]	[10670]	[]
368_2103	chr15	55237440	55237840	+	1000	321.0	[8.320784]	[100]	[]	[]	[55237630]	[]
368_2104	chr17	42624155	42624555	+	1000	321.0	[8.891774, 7.549868]	[74, 124]	[]	[]	[42624313, 42624363]	[]
368_2107	chr3	20890067	20890467	+	1000	321.0	[]	[]	[8.891774]	[76]	[]	[20890236]
368_2114	chr4	76301470	76301870	+	1000	320.5	[]	[]	[8.779576]	[107]	[]	[76301675]
368_2119	chr22	23086781	23087181	+	1000	320.0	[8.090539]	[108]	[]	[]	[23086981]	[]
368_2125	chr6	133957885	133958285	+	1000	319.5	[]	[]	[8.001244]	[129]	[]	[133958085]
368_213	chr1	26791558	26791958	+	1000	658.5	[12.567606]	[87]	[]	[]	[26791737]	[]
368_2133	chr11	61920105	61920505	+	1000	318.5	[8.182954]	[141]	[]	[]	[61920329]	[]
368_2139	chr10	113060791	113061191	+	1000	318.0	[]	[]	[7.7957826]	[94]	[]	[113060983]
368_2146	chr9	7067175	7067575	+	1000	318.0	[12.567606]	[131]	[8.968127]	[118]	[7067388]	[7067375]
368_2152	chr7	30897074	30897474	+	1000	317.5	[]	[]	[8.320784]	[105]	[]	[30897271]
368_216	chr3	72144713	72145113	+	1000	654.0	[]	[]	[7.7957826, 7.7957826, 8.182954]	[82, 103, 137]	[]	[72144892, 72144913, 72144947]
368_2179	chr7	150994541	150994941	+	1000	314.0	[]	[]	[7.7957826]	[91]	[]	[150994728]
368_2180	chr8	61076255	61076655	+	1000	314.0	[]	[]	[8.805163]	[67]	[]	[61076414]
368_2181	chr12	6964590	6964990	+	1000	313.5	[8.779576]	[137]	[]	[]	[6964827]	[]
368_220	chr17	27968198	27968598	+	1000	652.5	[9.473919]	[127]	[]	[]	[27968413]	[]
368_2201	chr12	49092206	49092606	+	1000	311.0	[8.320784]	[84]	[]	[]	[49092386]	[]
368_2223	chr5	135173625	135174025	+	1000	310.0	[]	[]	[8.320784]	[112]	[]	[135173834]
368_2224	chr1	45035651	45036051	+	1000	309.5	[8.001244]	[126]	[]	[]	[45035866]	[]
368_2239	chr7	103919323	103919723	+	1000	309.0	[8.228404]	[126]	[]	[]	[103919538]	[]
368_2248	chr10	73956500	73956900	+	1000	308.0	[]	[]	[8.891774]	[111]	[]	[73956690]
368_225	chr2	83971545	83971945	+	1000	650.0	[8.001244]	[162]	[]	[]	[83971792]	[]
368_2259	chr19	16086363	16086763	+	1000	307.5	[8.001244]	[137]	[8.182954, 8.001244]	[85, 102]	[16086589]	[16086537, 16086554]
368_2275	chr2	67993355	67993755	+	1000	306.5	[8.891774]	[115]	[]	[]	[67993539]	[]
368_2277	chr2	177693905	177694305	+	1000	306.0	[]	[]	[8.228404]	[126]	[]	[177694129]
368_228	chr9	133004112	133004512	+	1000	649.5	[]	[]	[7.7957826]	[77]	[]	[133004263]
368_2282	chr10	98236872	98237272	+	1000	305.5	[8.891774]	[122]	[12.567606]	[163]	[98237081]	[98237122]
368_2283	chr11	61151832	61152232	+	1000	305.5	[]	[]	[8.891774]	[79]	[]	[61152010]
368_2290	chr5	177529195	177529595	+	1000	305.5	[]	[]	[8.182954]	[88]	[]	[177529374]
368_2294	chr7	64914617	64915017	+	1000	305.0	[8.001244]	[69]	[9.473919, 12.567606]	[101, 140]	[64914777]	[64914809, 64914848]
368_2300	chr1	44044097	44044497	+	1000	304.0	[]	[]	[8.320784]	[135]	[]	[44044326]
368_2305	chrX	130594389	130594789	+	1000	304.0	[7.7957826, 7.549868, 8.805163]	[108, 124, 144]	[7.549868]	[102]	[130594593, 130594609, 130594629]	[130594587]
368_2317	chr21	34190588	34190988	+	1000	302.5	[12.567606]	[92]	[]	[]	[34190750]	[]
368_2327	chr20	37526362	37526762	+	1000	301.5	[]	[]	[8.090539]	[148]	[]	[37526588]
368_2330	chr3	158679467	158679867	+	1000	301.5	[]	[]	[8.090539]	[171]	[]	[158679694]
368_2332	chr8	105520455	105520855	+	1000	301.5	[8.805163]	[59]	[8.805163, 8.001244]	[58, 72]	[105520614]	[105520613, 105520627]
368_2335	chr15	95684633	95685033	+	1000	301.0	[8.001244]	[104]	[]	[]	[95684829]	[]
368_2352	chr11	14657072	14657472	+	1000	299.5	[8.182954]	[108]	[]	[]	[14657267]	[]
368_2353	chr12	68474495	68474895	+	1000	299.5	[]	[]	[7.549868]	[95]	[]	[68474686]
368_2357	chr12	56377176	56377576	+	1000	298.5	[]	[]	[8.069409]	[179]	[]	[56377420]
368_236	chr19	13069604	13070004	+	1000	646.0	[]	[]	[7.7957826]	[134]	[]	[13069829]
368_2366	chr5	39117394	39117794	+	1000	298.0	[8.182954]	[111]	[]	[]	[39117597]	[]
368_238	chr3	139299480	139299880	+	1000	645.5	[8.320784]	[142]	[]	[]	[139299721]	[]
368_239	chr16	15521895	15522295	+	1000	645.0	[8.069409, 8.968127]	[63, 144]	[8.228404]	[118]	[15522057, 15522138]	[15522112]
368_240	chr8	102590881	102591281	+	1000	644.5	[]	[]	[8.090539]	[134]	[]	[102591112]
368_2400	chr1	202076035	202076435	+	1000	295.5	[]	[]	[8.891774]	[125]	[]	[202076257]
368_2417	chr1	101128422	101128822	+	1000	294.0	[]	[]	[8.891774]	[89]	[]	[101128585]
368_2420	chr11	83007913	83008313	+	1000	294.0	[9.473919]	[66]	[]	[]	[83008079]	[]
368_2424	chr10	4822229	4822629	+	1000	293.5	[]	[]	[8.069409]	[71]	[]	[4822392]
368_245	chr16	88992426	88992826	+	1000	641.5	[]	[]	[8.228404]	[60]	[]	[88992586]
368_2450	chr3	179615433	179615833	+	1000	292.0	[8.001244]	[82]	[]	[]	[179615605]	[]
368_2462	chr1	180933196	180933596	+	1000	290.5	[]	[]	[8.228404]	[155]	[]	[180933443]
368_2469	chr18	30676051	30676451	+	1000	290.0	[8.001244]	[82]	[]	[]	[30676229]	[]
368_2472	chr17	66468224	66468624	+	1000	289.5	[8.090539]	[121]	[]	[]	[66468441]	[]
368_2476	chrX	38770206	38770606	+	1000	289.5	[7.7957826]	[90]	[]	[]	[38770393]	[]
368_2477	chr10	93077905	93078305	+	1000	289.0	[]	[]	[8.069409]	[84]	[]	[93078087]
368_2478	chr11	70742593	70742993	+	1000	289.0	[]	[]	[8.779576]	[151]	[]	[70742835]
368_250	chr12	54295690	54296090	+	1000	639.5	[8.228404]	[104]	[]	[]	[54295887]	[]
368_2500	chr7	44147372	44147772	+	1000	287.5	[8.001244]	[152]	[]	[]	[44147589]	[]
368_2505	chr1	175733787	175734187	+	1000	286.5	[]	[]	[7.7957826]	[162]	[]	[175734034]
368_2506	chr10	117411411	117411811	+	1000	286.5	[]	[]	[8.182954]	[112]	[]	[117411621]
368_2509	chr14	95544611	95545011	+	1000	286.5	[12.567606]	[157]	[8.891774]	[95]	[95544839]	[95544777]
368_2536	chr17	42780071	42780471	+	1000	284.0	[]	[]	[8.069409]	[96]	[]	[42780267]
368_2540	chr10	29131959	29132359	+	1000	283.5	[]	[]	[8.069409]	[58]	[]	[29132110]
368_2541	chr10	73648998	73649398	+	1000	283.5	[12.567606]	[104]	[]	[]	[73649194]	[]
368_2556	chr6	10725043	10725443	+	1000	283.0	[]	[]	[8.228404]	[156]	[]	[10725274]
368_2562	chr3	129793900	129794300	+	1000	282.5	[8.891774]	[112]	[]	[]	[129794104]	[]
368_2563	chr7	129750053	129750453	+	1000	282.5	[]	[]	[8.001244]	[122]	[]	[129750273]
368_2570	chr17	80689250	80689650	+	1000	282.0	[]	[]	[8.090539]	[136]	[]	[80689456]
368_2582	chr11	45904551	45904951	+	1000	281.0	[8.779576, 8.968127]	[62, 79]	[]	[]	[45904709, 45904726]	[]
368_2583	chr12	5612574	5612974	+	1000	281.0	[]	[]	[8.228404]	[138]	[]	[5612811]
368_2590	chr15	95929336	95929736	+	1000	280.5	[8.891774]	[123]	[]	[]	[95929549]	[]
368_2593	chr3	50539465	50539865	+	1000	280.5	[]	[]	[8.069409]	[98]	[]	[50539659]
368_26	chr5	160260933	160261333	+	1000	819.5	[8.891774]	[73]	[]	[]	[160261088]	[]
368_262	chr6	135323195	135323595	+	1000	635.5	[]	[]	[8.891774]	[125]	[]	[135323409]
368_2647	chr16	81220467	81220867	+	1000	276.0	[8.779576]	[110]	[]	[]	[81220627]	[]
368_2675	chr2	46439539	46439939	+	1000	274.0	[7.549868, 12.567606]	[72, 131]	[]	[]	[46439710, 46439769]	[]
368_2678	chr8	3107928	3108328	+	1000	274.0	[]	[]	[8.527855]	[149]	[]	[3108164]
368_268	chr1	69540030	69540430	+	1000	634.0	[]	[]	[7.7957826]	[123]	[]	[69540247]
368_2685	chr8	73371635	73372035	+	1000	273.5	[7.7957826]	[132]	[]	[]	[73371852]	[]
368_2690	chr11	113634933	113635333	+	1000	272.5	[8.320784]	[83]	[]	[]	[113635096]	[]
368_2697	chr10	124589135	124589535	+	1000	272.0	[8.320784]	[151]	[7.549868]	[69]	[124589381]	[124589299]
368_2702	chr3	194255717	194256117	+	1000	272.0	[]	[]	[8.779576]	[184]	[]	[194255922]
368_2706	chr2	215619008	215619408	+	1000	271.5	[]	[]	[7.549868]	[140]	[]	[215619231]
368_271	chr9	134338470	134338870	+	1000	634.0	[]	[]	[8.228404, 8.891774, 7.7957826]	[65, 141, 144]	[]	[134338630, 134338706, 134338709]
368_2710	chr1	59967340	59967740	+	1000	271.0	[12.567606]	[101]	[]	[]	[59967532]	[]
368_2742	chr1	214419644	214420044	+	1000	268.5	[]	[]	[8.968127]	[74]	[]	[214419818]
368_2759	chr14	102504304	102504704	+	1000	267.5	[]	[]	[8.069409]	[139]	[]	[102504509]
368_276	chr22	37552660	37553060	+	1000	632.5	[8.001244]	[151]	[8.891774, 8.891774]	[95, 125]	[37552907]	[37552851, 37552881]
368_2761	chr2	10369797	10370197	+	1000	267.5	[]	[]	[9.473919]	[90]	[]	[10369980]
368_2779	chr22	36334318	36334718	+	1000	266.0	[]	[]	[8.228404]	[150]	[]	[36334541]
368_278	chr2	174074752	174075152	+	1000	631.0	[]	[]	[8.320784]	[97]	[]	[174074940]
368_2785	chr5	96932805	96933205	+	1000	265.5	[]	[]	[8.968127]	[144]	[]	[96933011]
368_2790	chr17	29726843	29727243	+	1000	265.0	[8.891774]	[164]	[]	[]	[29727083]	[]
368_2793	chr10	63629960	63630360	+	1000	264.5	[9.473919]	[102]	[]	[]	[63630139]	[]
368_2796	chr2	230659153	230659553	+	1000	264.5	[]	[]	[7.549868]	[146]	[]	[230659396]
368_2800	chr5	169803106	169803506	+	1000	264.5	[]	[]	[8.891774]	[144]	[]	[169803291]
368_2801	chr11	95147426	95147826	+	1000	264.0	[]	[]	[8.228404]	[156]	[]	[95147657]
368_2803	chrX	48794320	48794720	+	1000	264.0	[]	[]	[8.320784]	[142]	[]	[48794507]
368_2812	chr6	119257005	119257405	+	1000	263.5	[]	[]	[12.567606]	[116]	[]	[119257219]
368_2820	chr1	93446962	93447362	+	1000	262.5	[7.7957826]	[89]	[]	[]	[93447150]	[]
368_2821	chr13	114222588	114222988	+	1000	262.5	[]	[]	[8.891774, 8.001244]	[104, 162]	[]	[114222762, 114222820]
368_2824	chr7	127892461	127892861	+	1000	262.5	[8.228404]	[96]	[]	[]	[127892641]	[]
368_283	chr3	37765678	37766078	+	1000	629.0	[8.891774]	[111]	[]	[]	[37765881]	[]
368_2837	chr1	116573369	116573769	+	1000	261.5	[8.891774]	[112]	[8.891774]	[111]	[116573572]	[116573571]
368_2842	chr7	66922184	66922584	+	1000	261.5	[]	[]	[8.090539]	[99]	[]	[66922358]
368_2848	chr16	85377768	85378168	+	1000	261.0	[8.001244]	[142]	[]	[]	[85377999]	[]
368_285	chr16	89004106	89004506	+	1000	628.5	[8.891774]	[62]	[8.891774]	[61]	[89004267]	[89004266]
368_2861	chr12	53379709	53380109	+	1000	260.0	[9.473919]	[149]	[]	[]	[53379887]	[]
368_2868	chr11	46296843	46297243	+	1000	259.5	[8.891774, 8.494345]	[99, 131]	[8.891774]	[98]	[46297042, 46297074]	[46297041]
368_2875	chr5	143245926	143246326	+	1000	259.5	[8.069409, 8.001244]	[92, 119]	[]	[]	[143246104, 143246131]	[]
368_2887	chr11	46541582	46541982	+	1000	258.5	[]	[]	[8.001244]	[167]	[]	[46541832]
368_289	chr22	23223816	23224216	+	1000	627.0	[8.968127]	[92]	[7.7957826]	[147]	[23224006]	[23224061]
368_2906	chr1	246214911	246215311	+	1000	257.0	[]	[]	[8.090539]	[86]	[]	[246215086]
368_2922	chr4	87017546	87017946	+	1000	256.0	[8.090539]	[66]	[]	[]	[87017704]	[]
368_2930	chr4	184451765	184452165	+	1000	255.5	[]	[]	[8.891774]	[62]	[]	[184451920]
368_2940	chr7	128812555	128812955	+	1000	255.0	[8.891774]	[154]	[9.473919, 8.001244]	[108, 165]	[128812792]	[128812746, 128812803]
368_2943	chr9	112093560	112093960	+	1000	255.0	[]	[]	[8.891774]	[201]	[]	[112093806]
368_2966	chr8	102746814	102747214	+	1000	253.5	[]	[]	[8.001244]	[98]	[]	[102746987]
368_2978	chr2	68283408	68283808	+	1000	252.5	[8.891774, 8.069409]	[110, 173]	[]	[]	[68283595, 68283658]	[]
368_2984	chr12	104598807	104599207	+	1000	252.0	[]	[]	[8.02331]	[138]	[]	[104599032]
368_2985	chr12	108691600	108692000	+	1000	252.0	[]	[]	[8.069409]	[98]	[]	[108691785]
368_2989	chrX	40172667	40173067	+	1000	252.0	[8.182954]	[139]	[]	[]	[40172905]	[]
368_2991	chr1	203726482	203726882	+	1000	251.5	[]	[]	[8.779576]	[162]	[]	[203726723]
368_2999	chr9	89606669	89607069	+	1000	251.5	[8.891774]	[133]	[]	[]	[89606902]	[]
368_300	chr16	113403	113803	+	1000	624.0	[]	[]	[8.891774]	[70]	[]	[113568]
368_3009	chr1	43367258	43367658	+	1000	250.5	[7.7957826]	[136]	[]	[]	[43367458]	[]
368_3011	chr11	61834482	61834882	+	1000	250.5	[8.891774]	[142]	[8.891774]	[141]	[61834704]	[61834703]
368_3014	chr18	35458928	35459328	+	1000	250.5	[8.891774, 8.069409]	[55, 82]	[8.891774]	[54]	[35459081, 35459108]	[35459080]
368_3017	chr6	11834120	11834520	+	1000	250.5	[]	[]	[12.567606]	[104]	[]	[11834304]
368_3035	chr1	230143563	230143963	+	1000	249.0	[]	[]	[8.805163]	[118]	[]	[230143757]
368_3044	chr5	126847297	126847697	+	1000	249.0	[8.001244]	[108]	[7.7957826]	[80]	[126847497]	[126847469]
368_3054	chr14	67418887	67419287	+	1000	248.0	[7.549868]	[120]	[]	[]	[67419101]	[]
368_3058	chr16	88976929	88977329	+	1000	247.5	[8.891774]	[116]	[8.891774]	[115]	[88977129]	[88977128]
368_3059	chr17	33874637	33875037	+	1000	247.5	[8.090539]	[99]	[]	[]	[33874831]	[]
368_3060	chr4	10345394	10345794	+	1000	247.5	[]	[]	[8.320784]	[158]	[]	[10345635]
368_3072	chr11	67826393	67826793	+	1000	246.5	[]	[]	[8.001244, 8.069409]	[143, 163]	[]	[67826597, 67826617]
368_3076	chr22	23251819	23252219	+	1000	246.5	[]	[]	[8.320784]	[118]	[]	[23252023]
368_3078	chr8	123514228	123514628	+	1000	246.5	[]	[]	[8.001244]	[149]	[]	[123514475]
368_3093	chr1	218304543	218304943	+	1000	245.0	[8.228404]	[157]	[8.090539]	[94]	[218304793]	[218304730]
368_3098	chr15	43221151	43221551	+	1000	245.0	[8.805163, 8.001244]	[114, 120]	[]	[]	[43221363, 43221369]	[]
368_3100	chr6	108562692	108563092	+	1000	245.0	[8.891774, 8.182954]	[105, 127]	[]	[]	[108562859, 108562881]	[]
368_3105	chr10	26222603	26223003	+	1000	244.5	[]	[]	[8.069409]	[71]	[]	[26222764]
368_3108	chr17	64006663	64007063	+	1000	244.5	[8.805163, 7.7957826]	[89, 95]	[]	[]	[64006843, 64006849]	[]
368_3119	chr7	101233925	101234325	+	1000	244.0	[]	[]	[8.228404, 12.567606, 8.182954]	[118, 128, 153]	[]	[101234135, 101234145, 101234170]
368_3122	chr17	64024182	64024582	+	1000	243.5	[7.549868]	[97]	[]	[]	[64024375]	[]
368_3127	chr1	19479321	19479721	+	1000	243.0	[8.527855]	[128]	[]	[]	[19479513]	[]
368_3128	chr1	204925700	204926100	+	1000	243.0	[]	[]	[7.7957826]	[146]	[]	[204925926]
368_313	chr2	145693132	145693532	+	1000	620.0	[8.320784]	[120]	[]	[]	[145693347]	[]
368_3136	chr6	56511244	56511644	+	1000	243.0	[8.182954, 12.567606]	[112, 135]	[]	[]	[56511440, 56511463]	[]
