#PeakID(python identify_motif.py ./ENCODE_processed_files/TFDP1_idr.fa TFDP1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
964_5056	chr19	2096139	2096539	+	1000	97.0	[12.889068]	[103]	[]	[]	[2096331]	[]
964_5057	chr19	45885629	45886029	+	1000	97.0	[]	[]	[9.4829645]	[121]	[]	[45885799]
964_5058	chr19	54449103	54449503	+	1000	97.0	[8.8998375]	[176]	[]	[]	[54449339]	[]
964_5067	chr3	186827282	186827682	+	1000	97.0	[]	[]	[9.4829645]	[145]	[]	[186827519]
964_5071	chr4	25312555	25312955	+	1000	97.0	[12.889068]	[176]	[]	[]	[25312802]	[]
964_5072	chr4	76213671	76214071	+	1000	97.0	[8.8998375]	[180]	[]	[]	[76213900]	[]
964_5076	chr5	6633029	6633429	+	1000	97.0	[8.653531]	[140]	[8.501586]	[157]	[6633239]	[6633256]
964_5079	chr6	52995142	52995542	+	1000	97.0	[9.4829645]	[153]	[]	[]	[52995334]	[]
964_508	chr17	78214059	78214459	+	1000	285.0	[9.758087]	[127]	[]	[]	[78214284]	[]
964_5081	chr6	135054629	135055029	+	1000	97.0	[]	[]	[12.889068]	[79]	[]	[135054803]
964_5082	chr6	139375167	139375567	+	1000	97.0	[8.8998375]	[61]	[9.4829645]	[120]	[139375323]	[139375382]
964_5090	chr8	70608306	70608706	+	1000	97.0	[]	[]	[8.653531]	[158]	[]	[70608545]
964_5092	chr9	124941025	124941425	+	1000	97.0	[8.169096]	[102]	[]	[]	[124941203]	[]
964_510	chr16	89873166	89873566	+	1000	284.0	[]	[]	[8.8998375]	[161]	[]	[89873365]
964_5101	chr1	241519345	241519745	+	1000	96.0	[8.8998375]	[115]	[9.4829645]	[61]	[241519557]	[241519503]
964_5103	chr10	17643968	17644368	+	1000	96.0	[]	[]	[7.6702986]	[105]	[]	[17644159]
964_511	chr2	6865559	6865959	+	1000	284.0	[9.4829645, 12.889068, 12.889068]	[92, 109, 143]	[]	[]	[6865746, 6865763, 6865797]	[]
964_5112	chr13	20773518	20773918	+	1000	96.0	[]	[]	[8.169096, 7.5797467]	[71, 148]	[]	[20773684, 20773761]
964_5114	chr13	93226606	93227006	+	1000	96.0	[]	[]	[7.5797467]	[203]	[]	[93226816]
964_5117	chr15	84748342	84748742	+	1000	96.0	[]	[]	[9.758087, 9.4829645]	[90, 108]	[]	[84748514, 84748532]
964_5118	chr15	96357105	96357505	+	1000	96.0	[]	[]	[8.519867]	[119]	[]	[96357323]
964_5121	chr16	14974918	14975318	+	1000	96.0	[9.4829645]	[140]	[]	[]	[14975145]	[]
964_5122	chr16	19555319	19555719	+	1000	96.0	[9.4829645, 8.8998375]	[108, 136]	[]	[]	[19555472, 19555500]	[]
964_5130	chr17	47188881	47189281	+	1000	96.0	[9.4829645]	[95]	[7.5367184]	[154]	[47189037]	[47189096]
964_5134	chr18	9136402	9136802	+	1000	96.0	[]	[]	[8.169096, 9.758087, 8.8998375]	[178, 216, 224]	[]	[9136597, 9136635, 9136643]
964_5135	chr19	1039918	1040318	+	1000	96.0	[7.5797467, 7.6702986]	[223, 231]	[]	[]	[1040161, 1040169]	[]
964_5139	chr19	47226483	47226883	+	1000	96.0	[]	[]	[8.8998375]	[69]	[]	[47226643]
964_514	chr9	104094113	104094513	+	1000	284.0	[]	[]	[8.169096]	[110]	[]	[104094323]
964_5147	chr20	64038498	64038898	+	1000	96.0	[]	[]	[8.653531]	[145]	[]	[64038724]
964_5148	chr21	29073527	29073927	+	1000	96.0	[7.817822]	[142]	[]	[]	[29073749]	[]
964_5149	chr21	34073545	34073945	+	1000	96.0	[7.6622133]	[128]	[7.5797467, 12.889068]	[142, 159]	[34073742]	[34073756, 34073773]
964_515	chr1	25875528	25875928	+	1000	283.0	[9.4829645]	[89]	[]	[]	[25875709]	[]
964_5152	chr22	36454928	36455328	+	1000	96.0	[]	[]	[8.8998375]	[61]	[]	[36455079]
964_5153	chr3	12796420	12796820	+	1000	96.0	[9.4829645]	[94]	[]	[]	[12796609]	[]
964_5156	chr3	170908637	170909037	+	1000	96.0	[]	[]	[8.169096]	[129]	[]	[170908841]
964_5158	chr4	102344541	102344941	+	1000	96.0	[9.4829645, 9.758087]	[140, 183]	[]	[]	[102344748, 102344791]	[]
964_516	chr1	197146495	197146895	+	1000	283.0	[]	[]	[7.6702986]	[91]	[]	[197146678]
964_517	chr1	246931874	246932274	+	1000	283.0	[12.889068, 7.5797467]	[107, 145]	[7.817822]	[72]	[246932075, 246932113]	[246932040]
964_5186	chr1	25430098	25430498	+	1000	95.0	[12.889068]	[97]	[]	[]	[25430289]	[]
964_5194	chr1	184037011	184037411	+	1000	95.0	[8.519867]	[112]	[9.758087]	[149]	[184037219]	[184037256]
964_5196	chr10	91798016	91798416	+	1000	95.0	[]	[]	[9.4829645]	[209]	[]	[91798267]
964_52	chr17	75785019	75785419	+	1000	614.0	[12.889068, 9.4829645]	[63, 98]	[]	[]	[75785182, 75785217]	[]
964_5201	chr11	83156565	83156965	+	1000	95.0	[9.4829645]	[106]	[]	[]	[83156733]	[]
964_5202	chr11	96389901	96390301	+	1000	95.0	[12.889068]	[172]	[]	[]	[96390135]	[]
964_5203	chr12	6613962	6614362	+	1000	95.0	[]	[]	[7.5797467, 9.4829645]	[212, 228]	[]	[6614177, 6614193]
964_5205	chr12	45991756	45992156	+	1000	95.0	[]	[]	[8.653531]	[114]	[]	[45991947]
964_5206	chr12	56315856	56316256	+	1000	95.0	[9.758087, 8.653531]	[92, 163]	[]	[]	[56316022, 56316093]	[]
964_5221	chr19	10252008	10252408	+	1000	95.0	[]	[]	[9.4829645]	[166]	[]	[10252226]
964_5227	chr2	175181584	175181984	+	1000	95.0	[8.519867]	[209]	[8.653531]	[115]	[175181832]	[175181738]
964_5228	chr2	207769838	207770238	+	1000	95.0	[]	[]	[8.8998375]	[118]	[]	[207770019]
964_523	chr6	26188939	26189339	+	1000	283.0	[12.889068]	[142]	[]	[]	[26189181]	[]
964_5230	chr20	33489649	33490049	+	1000	95.0	[8.519867]	[106]	[]	[]	[33489824]	[]
964_5231	chr20	56392390	56392790	+	1000	95.0	[7.817822]	[109]	[]	[]	[56392551]	[]
964_5234	chr22	29268361	29268761	+	1000	95.0	[]	[]	[8.169096]	[129]	[]	[29268543]
964_5237	chr22	49959972	49960372	+	1000	95.0	[]	[]	[8.8998375]	[141]	[]	[49960175]
964_5246	chr4	47914576	47914976	+	1000	95.0	[7.5797467]	[53]	[]	[]	[47914727]	[]
964_5249	chr5	32585916	32586316	+	1000	95.0	[7.5797467]	[102]	[8.417865, 8.501586]	[142, 152]	[32586093]	[32586133, 32586143]
964_5251	chr5	69369329	69369729	+	1000	95.0	[8.169096]	[138]	[8.8998375]	[80]	[69369551]	[69369493]
964_5260	chr7	1504273	1504673	+	1000	95.0	[12.889068, 9.4829645]	[104, 176]	[]	[]	[1504440, 1504512]	[]
964_5263	chr8	23528821	23529221	+	1000	95.0	[9.4829645]	[110]	[]	[]	[23529016]	[]
964_5265	chr9	83920765	83921165	+	1000	95.0	[8.501586]	[94]	[]	[]	[83920926]	[]
964_5266	chr9	101398567	101398967	+	1000	95.0	[7.5367184]	[162]	[]	[]	[101398809]	[]
964_527	chr6	159789572	159789972	+	1000	282.0	[8.653531]	[108]	[]	[]	[159789776]	[]
964_5274	chr1	42682819	42683219	+	1000	94.0	[]	[]	[8.8998375]	[137]	[]	[42683008]
964_5275	chr1	44355195	44355595	+	1000	94.0	[]	[]	[9.4829645]	[100]	[]	[44355389]
964_5285	chr1	248825978	248826378	+	1000	94.0	[9.758087]	[114]	[]	[]	[248826158]	[]
964_529	chr16	23678560	23678960	+	1000	281.0	[]	[]	[8.8998375]	[156]	[]	[23678807]
964_5290	chr11	911135	911535	+	1000	94.0	[8.8998375]	[138]	[]	[]	[911306]	[]
964_53	chr3	10026235	10026635	+	1000	611.0	[12.889068]	[100]	[]	[]	[10026435]	[]
964_530	chr19	48170168	48170568	+	1000	281.0	[9.758087]	[171]	[8.653531]	[126]	[48170373]	[48170328]
964_5305	chr14	67819560	67819960	+	1000	94.0	[8.8998375]	[170]	[]	[]	[67819799]	[]
964_531	chr2	165954001	165954401	+	1000	281.0	[12.889068]	[101]	[12.889068]	[65]	[165954195]	[165954159]
964_5313	chr15	90143246	90143646	+	1000	94.0	[]	[]	[9.758087, 8.8998375]	[117, 131]	[]	[90143445, 90143459]
964_5318	chr17	29617782	29618182	+	1000	94.0	[8.519867]	[103]	[8.8998375]	[64]	[29617981]	[29617942]
964_532	chr3	8963241	8963641	+	1000	281.0	[]	[]	[8.8998375]	[125]	[]	[8963453]
964_5328	chr19	49665779	49666179	+	1000	94.0	[12.889068]	[119]	[]	[]	[49665978]	[]
964_533	chr1	53838297	53838697	+	1000	280.0	[]	[]	[9.758087]	[76]	[]	[53838463]
964_5331	chr19	58466771	58467171	+	1000	94.0	[12.889068]	[149]	[]	[]	[58466982]	[]
964_534	chr1	173824222	173824622	+	1000	280.0	[]	[]	[7.5367184]	[74]	[]	[173824395]
964_5342	chr2	177618777	177619177	+	1000	94.0	[]	[]	[8.519867]	[74]	[]	[177618930]
964_535	chr10	67763902	67764302	+	1000	280.0	[12.889068]	[106]	[]	[]	[67764103]	[]
964_5351	chr4	185142813	185143213	+	1000	94.0	[9.758087]	[137]	[]	[]	[185143039]	[]
964_5357	chr6	28923688	28924088	+	1000	94.0	[12.889068]	[71]	[]	[]	[28923844]	[]
964_5360	chr6	36678463	36678863	+	1000	94.0	[]	[]	[9.758087]	[125]	[]	[36678645]
964_5362	chr6	70566856	70567256	+	1000	94.0	[9.4829645]	[92]	[9.4829645]	[132]	[70567033]	[70567073]
964_5368	chr7	30897048	30897448	+	1000	94.0	[12.889068]	[111]	[]	[]	[30897234]	[]
964_537	chr2	26785653	26786053	+	1000	280.0	[]	[]	[12.889068]	[78]	[]	[26785825]
964_5373	chr8	101126250	101126650	+	1000	94.0	[7.5367184]	[160]	[]	[]	[101126455]	[]
964_5374	chr8	144147842	144148242	+	1000	94.0	[12.889068]	[124]	[]	[]	[144148034]	[]
964_5378	chr9	127937636	127938036	+	1000	94.0	[]	[]	[8.8998375, 8.169096]	[90, 147]	[]	[127937822, 127937879]
964_5383	chrX	40109693	40110093	+	1000	94.0	[12.889068]	[114]	[8.8998375]	[149]	[40109878]	[40109913]
964_5384	chrX	153179026	153179426	+	1000	94.0	[]	[]	[12.889068]	[100]	[]	[153179223]
964_539	chr3	31532076	31532476	+	1000	280.0	[8.653531]	[166]	[12.889068, 7.817822]	[89, 146]	[31532315]	[31532238, 31532295]
964_5392	chr1	204411611	204412011	+	1000	93.0	[8.169096]	[162]	[]	[]	[204411858]	[]
964_5397	chr1	236282022	236282422	+	1000	93.0	[9.758087, 8.519867]	[116, 181]	[]	[]	[236282191, 236282256]	[]
964_54	chr20	37095882	37096282	+	1000	608.0	[9.758087]	[59]	[]	[]	[37096034]	[]
964_5401	chr10	58385136	58385536	+	1000	93.0	[]	[]	[9.4829645]	[168]	[]	[58385342]
964_5407	chr11	119320823	119321223	+	1000	93.0	[12.889068, 8.8998375]	[111, 178]	[9.758087]	[155]	[119320985, 119321052]	[119321029]
964_5408	chr11	119334153	119334553	+	1000	93.0	[]	[]	[8.8998375]	[126]	[]	[119334345]
964_5410	chr12	8949665	8950065	+	1000	93.0	[]	[]	[9.758087]	[179]	[]	[8949887]
964_5412	chr12	49090004	49090404	+	1000	93.0	[8.653531, 7.6702986]	[104, 151]	[]	[]	[49090176, 49090223]	[]
964_5418	chr13	102845644	102846044	+	1000	93.0	[9.4829645]	[150]	[]	[]	[102845874]	[]
964_5425	chr16	2339521	2339921	+	1000	93.0	[7.6702986]	[186]	[8.519867]	[146]	[2339753]	[2339713]
964_5433	chr17	68247478	68247878	+	1000	93.0	[]	[]	[8.501586]	[182]	[]	[68247724]
964_5435	chr18	9102494	9102894	+	1000	93.0	[]	[]	[7.817822]	[111]	[]	[9102700]
964_5437	chr18	80034330	80034730	+	1000	93.0	[]	[]	[9.4829645]	[99]	[]	[80034525]
964_5438	chr19	1354583	1354983	+	1000	93.0	[9.4829645, 8.519867]	[94, 159]	[]	[]	[1354744, 1354809]	[]
964_544	chr5	472769	473169	+	1000	279.0	[]	[]	[12.889068]	[84]	[]	[472949]
964_5447	chr19	48795336	48795736	+	1000	93.0	[8.09991]	[159]	[]	[]	[48795572]	[]
964_5448	chr19	49339511	49339911	+	1000	93.0	[8.169096]	[104]	[]	[]	[49339704]	[]
964_5451	chr2	24919516	24919916	+	1000	93.0	[12.889068, 9.4829645]	[89, 139]	[8.8998375, 8.8998375]	[122, 169]	[24919687, 24919737]	[24919720, 24919767]
964_5453	chr2	32356779	32357179	+	1000	93.0	[]	[]	[9.4829645]	[165]	[]	[32356972]
964_5470	chr22	31290687	31291087	+	1000	93.0	[8.8998375]	[148]	[]	[]	[31290935]	[]
964_5475	chr3	197510096	197510496	+	1000	93.0	[9.4829645]	[99]	[]	[]	[197510269]	[]
964_5489	chr6	30690747	30691147	+	1000	93.0	[7.817822]	[156]	[]	[]	[30690976]	[]
964_5490	chr6	43170457	43170857	+	1000	93.0	[8.501586, 7.5797467]	[125, 153]	[]	[]	[43170658, 43170686]	[]
964_5497	chr7	98470418	98470818	+	1000	93.0	[7.6702986]	[152]	[12.889068]	[119]	[98470666]	[98470633]
964_5499	chr7	157336603	157337003	+	1000	93.0	[]	[]	[8.8998375]	[118]	[]	[157336818]
964_55	chrM	6945	7345	+	1000	600.0	[]	[]	[8.501586]	[134]	[]	[7179]
964_5500	chr8	42842655	42843055	+	1000	93.0	[7.817822, 9.758087, 8.501586]	[120, 180, 190]	[]	[]	[42842814, 42842874, 42842884]	[]
964_5504	chr9	133004104	133004504	+	1000	93.0	[]	[]	[7.5797467]	[156]	[]	[133004316]
964_5507	chr1	25782819	25783219	+	1000	92.0	[]	[]	[7.5797467]	[163]	[]	[25783058]
964_5508	chr1	41882057	41882457	+	1000	92.0	[9.4829645, 7.5797467]	[118, 122]	[]	[]	[41882275, 41882279]	[]
964_5509	chr1	51517843	51518243	+	1000	92.0	[7.5367184]	[181]	[]	[]	[51518075]	[]
964_5511	chr1	116373898	116374298	+	1000	92.0	[]	[]	[8.169096]	[117]	[]	[116374058]
964_5512	chr1	153658494	153658894	+	1000	92.0	[]	[]	[8.519867, 8.519867]	[68, 115]	[]	[153658650, 153658697]
964_5518	chr10	131981951	131982351	+	1000	92.0	[9.758087, 8.8998375]	[105, 116]	[]	[]	[131982113, 131982124]	[]
964_5528	chr11	108664833	108665233	+	1000	92.0	[]	[]	[8.653531]	[131]	[]	[108665050]
964_5530	chr12	68332187	68332587	+	1000	92.0	[]	[]	[12.889068, 8.8998375]	[166, 196]	[]	[68332380, 68332410]
964_5531	chr12	118062207	118062607	+	1000	92.0	[]	[]	[12.889068, 9.4829645, 8.8998375]	[108, 146, 167]	[]	[118062396, 118062434, 118062455]
964_5538	chr15	40440525	40440925	+	1000	92.0	[]	[]	[8.8998375]	[127]	[]	[40440727]
964_5539	chr15	63503871	63504271	+	1000	92.0	[9.758087]	[116]	[]	[]	[63504058]	[]
964_5546	chr16	67660055	67660455	+	1000	92.0	[]	[]	[12.889068]	[118]	[]	[67660259]
964_5549	chr17	2711924	2712324	+	1000	92.0	[]	[]	[12.889068]	[166]	[]	[2712175]
964_5551	chr17	38703755	38704155	+	1000	92.0	[8.8998375]	[109]	[]	[]	[38703918]	[]
964_5558	chr19	11089090	11089490	+	1000	92.0	[8.501586]	[130]	[]	[]	[11089301]	[]
964_556	chr11	73983240	73983640	+	1000	277.0	[]	[]	[8.653531]	[128]	[]	[73983453]
964_5560	chr19	32671888	32672288	+	1000	92.0	[]	[]	[12.889068]	[190]	[]	[32672139]
964_5566	chr2	61888443	61888843	+	1000	92.0	[]	[]	[7.6702986]	[148]	[]	[61888667]
964_5568	chr2	218659355	218659755	+	1000	92.0	[]	[]	[12.889068]	[100]	[]	[218659551]
964_557	chr5	65562964	65563364	+	1000	277.0	[]	[]	[8.501586]	[135]	[]	[65563198]
964_5572	chr21	34614965	34615365	+	1000	92.0	[9.4829645]	[242]	[]	[]	[34615210]	[]
964_5576	chr3	129183849	129184249	+	1000	92.0	[]	[]	[12.889068]	[153]	[]	[129184050]
964_5582	chr4	94207743	94208143	+	1000	92.0	[]	[]	[8.8998375]	[119]	[]	[94207932]
964_5584	chr4	139301224	139301624	+	1000	92.0	[]	[]	[8.519867]	[159]	[]	[139301399]
964_5589	chr5	134411730	134412130	+	1000	92.0	[]	[]	[7.5367184]	[100]	[]	[134411893]
964_560	chr12	50025284	50025684	+	1000	276.0	[]	[]	[9.4829645]	[158]	[]	[50025526]
964_5602	chr7	138871121	138871521	+	1000	92.0	[9.4829645]	[84]	[7.5367184]	[137]	[138871286]	[138871339]
964_5604	chr8	22694934	22695334	+	1000	92.0	[]	[]	[9.4829645]	[158]	[]	[22695107]
964_5606	chr8	42271137	42271537	+	1000	92.0	[]	[]	[12.889068]	[130]	[]	[42271358]
964_561	chr15	56465026	56465426	+	1000	276.0	[12.889068]	[125]	[]	[]	[56465245]	[]
964_5613	chr9	129460450	129460850	+	1000	92.0	[]	[]	[7.817822]	[146]	[]	[129460693]
964_5616	chrX	47144811	47145211	+	1000	92.0	[]	[]	[7.5797467]	[167]	[]	[47144984]
964_5620	chr1	3772013	3772413	+	1000	91.0	[]	[]	[8.8998375, 9.4829645]	[100, 153]	[]	[3772185, 3772238]
964_5621	chr1	15358732	15359132	+	1000	91.0	[9.4829645]	[110]	[]	[]	[15358941]	[]
964_5625	chr1	110963291	110963691	+	1000	91.0	[]	[]	[12.889068]	[147]	[]	[110963488]
964_563	chr17	81891615	81892015	+	1000	276.0	[7.6622133]	[123]	[12.889068]	[89]	[81891830]	[81891796]
964_5635	chr10	102461229	102461629	+	1000	91.0	[]	[]	[9.4829645]	[109]	[]	[102461408]
964_5636	chr10	119543170	119543570	+	1000	91.0	[]	[]	[12.889068]	[116]	[]	[119543349]
964_564	chr8	123072469	123072869	+	1000	276.0	[8.519867]	[161]	[8.519867]	[135]	[123072710]	[123072684]
964_5641	chr11	72787354	72787754	+	1000	91.0	[]	[]	[9.4829645]	[188]	[]	[72787577]
964_5642	chr11	73376189	73376589	+	1000	91.0	[]	[]	[8.519867]	[94]	[]	[73376373]
964_5666	chr17	38799577	38799977	+	1000	91.0	[8.169096]	[172]	[]	[]	[38799808]	[]
964_5668	chr17	45385459	45385859	+	1000	91.0	[]	[]	[12.889068]	[134]	[]	[45385668]
964_5671	chr17	82037376	82037776	+	1000	91.0	[]	[]	[8.8998375]	[155]	[]	[82037617]
964_5674	chr19	4065831	4066231	+	1000	91.0	[]	[]	[7.6622133]	[127]	[]	[4066006]
964_5679	chr19	51366357	51366757	+	1000	91.0	[9.758087]	[105]	[]	[]	[51366553]	[]
964_568	chr4	82430224	82430624	+	1000	274.0	[]	[]	[9.4829645, 9.4829645, 12.889068]	[89, 138, 158]	[]	[82430392, 82430441, 82430461]
964_5680	chr19	52922888	52923288	+	1000	91.0	[8.09991]	[140]	[]	[]	[52923121]	[]
964_5681	chr1_KI270711v1_random	9010	9410	+	1000	91.0	[7.6702986]	[150]	[]	[]	[9259]	[]
964_5684	chr2	170816613	170817013	+	1000	91.0	[]	[]	[8.8998375, 8.8998375]	[176, 191]	[]	[170816809, 170816824]
964_5689	chr20	44210315	44210715	+	1000	91.0	[8.09991, 12.889068]	[62, 70]	[]	[]	[44210470, 44210478]	[]
964_569	chr6	32968251	32968651	+	1000	274.0	[]	[]	[9.4829645]	[103]	[]	[32968445]
964_5690	chr20	57329625	57330025	+	1000	91.0	[12.889068]	[85]	[]	[]	[57329788]	[]
964_5695	chr22	23281763	23282163	+	1000	91.0	[7.817822]	[150]	[]	[]	[23282013]	[]
964_5698	chr3	69013668	69014068	+	1000	91.0	[]	[]	[9.4829645]	[187]	[]	[69013910]
964_5699	chr3	112990663	112991063	+	1000	91.0	[]	[]	[8.8998375, 9.4829645]	[76, 107]	[]	[112990816, 112990847]
964_57	chr22	19479703	19480103	+	1000	596.0	[9.4829645]	[97]	[]	[]	[19479899]	[]
964_570	chr9	94166480	94166880	+	1000	274.0	[]	[]	[12.889068]	[101]	[]	[94166651]
964_5702	chr4	1856058	1856458	+	1000	91.0	[]	[]	[8.169096]	[114]	[]	[1856245]
964_5708	chr5	119070887	119071287	+	1000	91.0	[8.519867]	[155]	[]	[]	[119071137]	[]
964_5711	chr5	150050099	150050499	+	1000	91.0	[]	[]	[12.889068]	[146]	[]	[150050320]
964_5712	chr6	3063747	3064147	+	1000	91.0	[8.501586]	[91]	[]	[]	[3063904]	[]
964_5718	chr7	30478447	30478847	+	1000	91.0	[8.519867]	[153]	[]	[]	[30478688]	[]
964_572	chr6	26055205	26055605	+	1000	273.0	[9.758087]	[110]	[]	[]	[26055412]	[]
964_5725	chr8	143815652	143816052	+	1000	91.0	[8.519867, 8.417865]	[122, 147]	[]	[]	[143815868, 143815893]	[]
964_5726	chr9	19102704	19103104	+	1000	91.0	[]	[]	[9.4829645, 8.169096]	[121, 183]	[]	[19102891, 19102953]
964_5733	chrX	101051724	101052124	+	1000	91.0	[9.758087]	[183]	[9.4829645]	[146]	[101051940]	[101051903]
964_5737	chr1	7942373	7942773	+	1000	90.0	[8.09991]	[60]	[9.4829645]	[108]	[7942532]	[7942580]
964_5739	chr1	27830627	27831027	+	1000	90.0	[]	[]	[8.519867, 9.4829645]	[81, 157]	[]	[27830790, 27830866]
964_574	chr19	4909756	4910156	+	1000	272.0	[]	[]	[8.653531]	[131]	[]	[4909985]
964_5740	chr1	32741509	32741909	+	1000	90.0	[8.8998375]	[143]	[9.4829645, 9.4829645, 7.5797467]	[169, 186, 201]	[32741701]	[32741727, 32741744, 32741759]
964_5743	chr1	94417963	94418363	+	1000	90.0	[8.653531]	[60]	[]	[]	[94418120]	[]
964_5746	chr1	162690930	162691330	+	1000	90.0	[7.5797467]	[111]	[]	[]	[162691085]	[]
964_5747	chr1	185316170	185316570	+	1000	90.0	[12.889068]	[112]	[9.4829645, 8.8998375]	[63, 77]	[185316378]	[185316329, 185316343]
964_575	chr5	171387308	171387708	+	1000	272.0	[9.4829645, 9.4829645]	[123, 144]	[]	[]	[171387524, 171387545]	[]
964_5750	chr1	246724688	246725088	+	1000	90.0	[]	[]	[12.889068]	[78]	[]	[246724859]
964_5757	chr11	20364050	20364450	+	1000	90.0	[7.5367184]	[183]	[]	[]	[20364267]	[]
964_5764	chr11	96389180	96389580	+	1000	90.0	[9.758087]	[96]	[]	[]	[96389372]	[]
964_5765	chr11	117098513	117098913	+	1000	90.0	[8.501586]	[112]	[7.5367184]	[157]	[117098690]	[117098735]
964_5767	chr12	96907079	96907479	+	1000	90.0	[9.4829645, 8.169096]	[99, 105]	[]	[]	[96907240, 96907246]	[]
964_577	chr1	32817838	32818238	+	1000	271.0	[9.4829645, 12.889068]	[84, 101]	[]	[]	[32818018, 32818035]	[]
964_5771	chr13	27424453	27424853	+	1000	90.0	[8.653531]	[100]	[8.519867]	[141]	[27424634]	[27424675]
964_5775	chr15	40807284	40807684	+	1000	90.0	[]	[]	[8.169096]	[68]	[]	[40807449]
964_5779	chr15	74100020	74100420	+	1000	90.0	[8.519867]	[113]	[9.758087]	[132]	[74100228]	[74100247]
964_5781	chr16	31094450	31094850	+	1000	90.0	[7.5846877]	[85]	[]	[]	[31094610]	[]
964_5784	chr17	40362660	40363060	+	1000	90.0	[]	[]	[9.758087, 8.169096]	[108, 136]	[]	[40362826, 40362854]
964_5785	chr17	45161444	45161844	+	1000	90.0	[7.817822]	[209]	[]	[]	[45161694]	[]
964_5787	chr17	63549829	63550229	+	1000	90.0	[]	[]	[9.758087]	[119]	[]	[63549995]
964_5791	chr19	2427358	2427758	+	1000	90.0	[8.169096]	[210]	[]	[]	[2427589]	[]
964_5796	chr19	18437853	18438253	+	1000	90.0	[8.8998375]	[148]	[]	[]	[18438017]	[]
964_58	chr4	173334467	173334867	+	1000	596.0	[12.889068]	[89]	[]	[]	[173334647]	[]
964_5801	chr2	64831139	64831539	+	1000	90.0	[8.519867]	[104]	[]	[]	[64831334]	[]
964_581	chr12	65169223	65169623	+	1000	270.0	[]	[]	[12.889068, 9.4829645]	[155, 174]	[]	[65169450, 65169469]
964_5818	chr4	112231346	112231746	+	1000	90.0	[7.5797467]	[144]	[]	[]	[112231504]	[]
964_5819	chr4	112285672	112286072	+	1000	90.0	[]	[]	[9.4829645, 9.4829645, 8.501586]	[83, 91, 112]	[]	[112285825, 112285833, 112285854]
964_5822	chr4	151099492	151099892	+	1000	90.0	[7.6702986]	[153]	[]	[]	[151099687]	[]
964_5823	chr5	217911	218311	+	1000	90.0	[9.758087]	[111]	[]	[]	[218107]	[]
964_5826	chr5	175796829	175797229	+	1000	90.0	[]	[]	[9.4829645]	[96]	[]	[175797004]
964_5827	chr5	176388839	176389239	+	1000	90.0	[7.5797467, 8.8998375]	[179, 212]	[]	[]	[176389021, 176389054]	[]
964_5829	chr6	11537340	11537740	+	1000	90.0	[7.817822]	[144]	[7.5797467]	[76]	[11537571]	[11537503]
964_5837	chr7	19708952	19709352	+	1000	90.0	[]	[]	[8.653531]	[144]	[]	[19709174]
964_5842	chr7	94509816	94510216	+	1000	90.0	[]	[]	[12.889068]	[179]	[]	[94510045]
964_5845	chr8	22604471	22604871	+	1000	90.0	[8.519867, 8.417865]	[57, 89]	[7.6702986]	[84]	[22604622, 22604654]	[22604649]
964_5849	chr8	70402437	70402837	+	1000	90.0	[]	[]	[9.4829645, 12.889068]	[146, 153]	[]	[70402666, 70402673]
964_585	chr16	684103	684503	+	1000	269.0	[8.519867]	[163]	[]	[]	[684353]	[]
964_5854	chrX	20266800	20267200	+	1000	90.0	[]	[]	[12.889068]	[69]	[]	[20266959]
964_5859	chr1	63317092	63317492	+	1000	89.0	[]	[]	[8.501586, 12.889068, 9.4829645]	[78, 92, 123]	[]	[63317268, 63317282, 63317313]
964_586	chr17	42181252	42181652	+	1000	269.0	[]	[]	[12.889068]	[87]	[]	[42181435]
964_5860	chr1	67429501	67429901	+	1000	89.0	[12.889068]	[131]	[]	[]	[67429676]	[]
964_5863	chr1	117366501	117366901	+	1000	89.0	[]	[]	[8.653531]	[155]	[]	[117366684]
964_5866	chr1	150507840	150508240	+	1000	89.0	[9.4829645]	[120]	[]	[]	[150508057]	[]
964_5867	chr1	153946666	153947066	+	1000	89.0	[]	[]	[12.889068]	[90]	[]	[153946853]
964_5868	chr1	156746592	156746992	+	1000	89.0	[]	[]	[12.889068]	[93]	[]	[156746777]
964_587	chr19	796913	797313	+	1000	269.0	[]	[]	[12.889068, 9.4829645]	[92, 136]	[]	[797088, 797132]
964_5871	chr1	219173635	219174035	+	1000	89.0	[7.6702986]	[153]	[9.4829645]	[114]	[219173845]	[219173806]
964_5873	chr1	234528085	234528485	+	1000	89.0	[7.5797467]	[101]	[8.501586]	[137]	[234528245]	[234528281]
964_5874	chr1	235160967	235161367	+	1000	89.0	[7.5797467]	[102]	[]	[]	[235161123]	[]
964_5876	chr10	13415752	13416152	+	1000	89.0	[]	[]	[7.5797467]	[98]	[]	[13415950]
964_5878	chr10	75295054	75295454	+	1000	89.0	[]	[]	[9.758087]	[149]	[]	[75295296]
964_5879	chr10	113679488	113679888	+	1000	89.0	[]	[]	[9.4829645]	[79]	[]	[113679667]
964_588	chr5	8457152	8457552	+	1000	269.0	[8.8998375]	[133]	[]	[]	[8457378]	[]
964_5880	chr11	47248660	47249060	+	1000	89.0	[8.169096]	[155]	[]	[]	[47248877]	[]
