#PeakID(python identify_motif.py ./ENCODE_processed_files/ETS1_idr.fa ETS1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
503_5853	chr19	46784719	46785119	+	1000	59.0	[]	[]	[7.259386]	[102]	[]	[46784915]
503_5857	chr19	55653581	55653981	+	1000	59.0	[]	[]	[11.2133]	[125]	[]	[55653799]
503_586	chr11	78188511	78188911	+	1000	148.0	[]	[]	[7.7103596]	[114]	[]	[78188687]
503_5867	chr2	130380101	130380501	+	1000	59.0	[]	[]	[10.796905]	[164]	[]	[130380333]
503_5874	chr2	235493669	235494069	+	1000	59.0	[7.4008026]	[99]	[]	[]	[235493863]	[]
503_5875	chr20	380600	381000	+	1000	59.0	[8.8909]	[104]	[]	[]	[380800]	[]
503_5902	chr5	36241636	36242036	+	1000	59.0	[6.406941]	[147]	[]	[]	[36241857]	[]
503_5910	chr6	2932303	2932703	+	1000	59.0	[7.349987]	[109]	[]	[]	[2932475]	[]
503_5915	chr6	28104519	28104919	+	1000	59.0	[9.1897955]	[150]	[]	[]	[28104754]	[]
503_5926	chr7	1160025	1160425	+	1000	59.0	[]	[]	[9.467575]	[115]	[]	[1160200]
503_5927	chr7	6483965	6484365	+	1000	59.0	[7.8463583]	[75]	[6.406941]	[131]	[6484132]	[6484188]
503_5932	chr7	131109768	131110168	+	1000	59.0	[]	[]	[7.4008026]	[118]	[]	[131109980]
503_5937	chr8	30727601	30728001	+	1000	59.0	[8.880239, 8.354743]	[58, 143]	[]	[]	[30727754, 30727839]	[]
503_5951	chr1	923653	924053	+	1000	58.0	[9.92478]	[112]	[]	[]	[923823]	[]
503_5954	chr1	31815929	31816329	+	1000	58.0	[]	[]	[7.4008026]	[125]	[]	[31816150]
503_596	chr6	27230378	27230778	+	1000	148.0	[8.423885]	[78]	[]	[]	[27230556]	[]
503_5964	chr1	212152185	212152585	+	1000	58.0	[]	[]	[9.276331]	[152]	[]	[212152426]
503_5966	chr1	228406589	228406989	+	1000	58.0	[8.445345, 8.404206]	[137, 165]	[]	[]	[228406805, 228406833]	[]
503_5969	chr10	35336391	35336791	+	1000	58.0	[8.503526]	[167]	[]	[]	[35336630]	[]
503_5984	chr12	56221886	56222286	+	1000	58.0	[12.327155]	[97]	[]	[]	[56222068]	[]
503_5985	chr12	56224156	56224556	+	1000	58.0	[]	[]	[11.405568, 9.92478]	[89, 128]	[]	[56224326, 56224365]
503_60	chr22	21629223	21629623	+	1000	301.0	[8.423885]	[138]	[]	[]	[21629438]	[]
503_6007	chr16	86664501	86664901	+	1000	58.0	[9.80219]	[94]	[]	[]	[86664686]	[]
503_6011	chr17	38702077	38702477	+	1000	58.0	[6.4167504]	[55]	[]	[]	[38702228]	[]
503_6028	chr19	12544337	12544737	+	1000	58.0	[]	[]	[6.4858923, 6.751365]	[68, 92]	[]	[12544490, 12544514]
503_6033	chr19	42199710	42200110	+	1000	58.0	[]	[]	[11.206739]	[130]	[]	[42199927]
503_6040	chr19	55461350	55461750	+	1000	58.0	[7.7103596]	[71]	[]	[]	[55461511]	[]
503_6043	chr2	42359865	42360265	+	1000	58.0	[7.915865, 8.130486]	[110, 166]	[]	[]	[42360023, 42360079]	[]
503_6055	chr20	3159682	3160082	+	1000	58.0	[]	[]	[12.885004, 9.834179]	[92, 113]	[]	[3159869, 3159890]
503_6056	chr20	35664787	35665187	+	1000	58.0	[11.405568]	[186]	[]	[]	[35665002]	[]
503_6057	chr20	47364965	47365365	+	1000	58.0	[10.310211]	[125]	[]	[]	[47365187]	[]
503_6058	chr20	57451897	57452297	+	1000	58.0	[9.933497]	[76]	[]	[]	[57452062]	[]
503_6065	chr22	19695690	19696090	+	1000	58.0	[10.389162]	[78]	[]	[]	[19695847]	[]
503_6066	chr22	19943602	19944002	+	1000	58.0	[]	[]	[8.830775]	[112]	[]	[19943801]
503_6067	chr22	22955880	22956280	+	1000	58.0	[]	[]	[6.8936343]	[139]	[]	[22956098]
503_6068	chr22	23750963	23751363	+	1000	58.0	[]	[]	[11.405568]	[115]	[]	[23751163]
503_6073	chr3	72848263	72848663	+	1000	58.0	[9.834179, 10.310211]	[167, 189]	[11.455031]	[154]	[72848464, 72848486]	[72848451]
503_6082	chr5	81851811	81852211	+	1000	58.0	[11.405568]	[168]	[]	[]	[81852060]	[]
503_6086	chr5	133051879	133052279	+	1000	58.0	[6.993913]	[161]	[]	[]	[133052129]	[]
503_609	chr7	99438661	99439061	+	1000	147.0	[]	[]	[6.4858923]	[67]	[]	[99438821]
503_6092	chr6	26286336	26286736	+	1000	58.0	[10.421151]	[107]	[]	[]	[26286539]	[]
503_6095	chr6	27753248	27753648	+	1000	58.0	[]	[]	[7.896186]	[85]	[]	[27753401]
503_6111	chr6	143060780	143061180	+	1000	58.0	[]	[]	[6.593675]	[123]	[]	[143060981]
503_6116	chr7	39623304	39623704	+	1000	58.0	[12.327155]	[149]	[]	[]	[39623515]	[]
503_6133	chr9	14395733	14396133	+	1000	58.0	[7.099728]	[139]	[]	[]	[14395965]	[]
503_6136	chr9	131103702	131104102	+	1000	58.0	[]	[]	[9.1897955]	[165]	[]	[131103926]
503_6152	chr1	112675098	112675498	+	1000	57.0	[6.486581]	[153]	[]	[]	[112675315]	[]
503_6154	chr1	153922525	153922925	+	1000	57.0	[]	[]	[6.406941]	[140]	[]	[153922750]
503_6167	chr10	32055376	32055776	+	1000	57.0	[]	[]	[7.2925353]	[167]	[]	[32055624]
503_6170	chr10	78029332	78029732	+	1000	57.0	[]	[]	[7.8463583, 7.7851515]	[175, 181]	[]	[78029554, 78029560]
503_6173	chr11	268722	269122	+	1000	57.0	[9.80219]	[118]	[]	[]	[268932]	[]
503_6175	chr11	9460844	9461244	+	1000	57.0	[]	[]	[10.389162]	[113]	[]	[9461018]
503_6182	chr11	72752206	72752606	+	1000	57.0	[]	[]	[8.404206]	[149]	[]	[72752439]
503_6192	chr12	56189498	56189898	+	1000	57.0	[]	[]	[7.4008026]	[114]	[]	[56189707]
503_6198	chr14	23306623	23307023	+	1000	57.0	[6.892782]	[189]	[]	[]	[23306858]	[]
503_6201	chr15	22838530	22838930	+	1000	57.0	[7.4201775]	[116]	[]	[]	[22838707]	[]
503_6203	chr15	42495420	42495820	+	1000	57.0	[8.722507]	[91]	[]	[]	[42495598]	[]
503_6204	chr15	64460320	64460720	+	1000	57.0	[]	[]	[7.3395963]	[158]	[]	[64460562]
503_6205	chr15	74987929	74988329	+	1000	57.0	[]	[]	[6.406941]	[190]	[]	[74988169]
503_6207	chr16	4847472	4847872	+	1000	57.0	[]	[]	[9.783327]	[159]	[]	[4847637]
503_6209	chr16	58001244	58001644	+	1000	57.0	[6.882673]	[101]	[11.455031]	[90]	[58001418]	[58001407]
503_621	chr4	499016	499416	+	1000	146.0	[11.455031]	[150]	[]	[]	[499264]	[]
503_6218	chr17	35119664	35120064	+	1000	57.0	[]	[]	[9.975595]	[123]	[]	[35119855]
503_623	chr7	135662182	135662582	+	1000	146.0	[]	[]	[9.467575]	[153]	[]	[135662419]
503_6245	chr19	53867451	53867851	+	1000	57.0	[]	[]	[8.261184]	[122]	[]	[53867630]
503_6261	chr20	33994311	33994711	+	1000	57.0	[]	[]	[11.455031]	[185]	[]	[33994545]
503_6269	chr22	17786471	17786871	+	1000	57.0	[]	[]	[9.80219]	[81]	[]	[17786638]
503_627	chr1	228367782	228368182	+	1000	145.0	[]	[]	[13.371697]	[133]	[]	[228368007]
503_6281	chr22	29388343	29388743	+	1000	57.0	[9.834179]	[119]	[14.901949]	[147]	[29388557]	[29388585]
503_629	chr15	57322106	57322506	+	1000	145.0	[]	[]	[11.819135]	[107]	[]	[57322310]
503_6294	chr3	196140163	196140563	+	1000	57.0	[]	[]	[10.897183]	[138]	[]	[196140387]
503_6300	chr5	12574596	12574996	+	1000	57.0	[6.4371176, 9.975595]	[104, 121]	[]	[]	[12574795, 12574812]	[]
503_6308	chr5	181028005	181028405	+	1000	57.0	[8.372218]	[150]	[]	[]	[181028240]	[]
503_6310	chr6	10404372	10404772	+	1000	57.0	[]	[]	[9.834179]	[123]	[]	[10404571]
503_6317	chr6	43454585	43454985	+	1000	57.0	[6.993913]	[128]	[]	[]	[43454763]	[]
503_6319	chr6	90586851	90587251	+	1000	57.0	[]	[]	[14.901949]	[160]	[]	[90587092]
503_6320	chr6	125153524	125153924	+	1000	57.0	[6.993913]	[152]	[]	[]	[125153770]	[]
503_6342	chr8	143289365	143289765	+	1000	57.0	[12.885004]	[153]	[]	[]	[143289607]	[]
503_6373	chr1	111619900	111620300	+	1000	56.0	[6.9121566]	[159]	[]	[]	[111620106]	[]
503_6378	chr1	156591490	156591890	+	1000	56.0	[]	[]	[10.150553]	[127]	[]	[156591700]
503_6391	chr11	119084700	119085100	+	1000	56.0	[12.885004]	[157]	[]	[]	[119084876]	[]
503_6402	chr14	96502136	96502536	+	1000	56.0	[]	[]	[7.2925353]	[82]	[]	[96502304]
503_6406	chr15	40323329	40323729	+	1000	56.0	[]	[]	[11.580525]	[204]	[]	[40323570]
503_6408	chr15	59689127	59689527	+	1000	56.0	[9.834179]	[112]	[]	[]	[59689331]	[]
503_6415	chr16	3611568	3611968	+	1000	56.0	[8.404206]	[162]	[13.471976, 6.993913]	[135, 178]	[3611762]	[3611735, 3611778]
503_6421	chr16	85047153	85047553	+	1000	56.0	[]	[]	[10.698719, 6.892782]	[192, 199]	[]	[85047374, 85047381]
503_644	chr1	167714511	167714911	+	1000	144.0	[]	[]	[7.750857]	[157]	[]	[167714753]
503_6447	chr19	34254308	34254708	+	1000	56.0	[7.499129]	[174]	[14.901949]	[186]	[34254545]	[34254557]
503_6457	chr19	57916463	57916863	+	1000	56.0	[6.8936343]	[113]	[]	[]	[57916669]	[]
503_6464	chr2	74958667	74959067	+	1000	56.0	[10.897183]	[101]	[]	[]	[74958859]	[]
503_647	chr12	133181265	133181665	+	1000	144.0	[]	[]	[7.081232]	[133]	[]	[133181481]
503_6472	chr20	32686009	32686409	+	1000	56.0	[]	[]	[11.819135]	[164]	[]	[32686230]
503_6484	chr22	42519543	42519943	+	1000	56.0	[]	[]	[7.259386]	[134]	[]	[42519765]
503_6488	chr3	51995777	51996177	+	1000	56.0	[8.681774, 7.3395963]	[71, 127]	[]	[]	[51995936, 51995992]	[]
503_6493	chr3	112561683	112562083	+	1000	56.0	[]	[]	[9.1897955]	[178]	[]	[112561894]
503_6494	chr3	125375156	125375556	+	1000	56.0	[7.2925353]	[149]	[6.406941]	[114]	[125375393]	[125375358]
503_650	chr19	2456831	2457231	+	1000	144.0	[12.885004]	[118]	[]	[]	[2457045]	[]
503_6513	chr5	112922041	112922441	+	1000	56.0	[7.151523]	[117]	[]	[]	[112922228]	[]
503_6514	chr5	133052641	133053041	+	1000	56.0	[7.3395963]	[131]	[]	[]	[133052860]	[]
503_652	chr20	63653152	63653552	+	1000	144.0	[14.393928]	[84]	[]	[]	[63653325]	[]
503_6522	chr6	27777689	27778089	+	1000	56.0	[10.421151]	[112]	[6.6393065]	[90]	[27777898]	[27777876]
503_6525	chr6	31836206	31836606	+	1000	56.0	[]	[]	[7.4008026]	[80]	[]	[31836362]
503_6530	chr6	85679037	85679437	+	1000	56.0	[7.6478944]	[171]	[]	[]	[85679280]	[]
503_6538	chr7	100626639	100627039	+	1000	56.0	[9.875317]	[127]	[]	[]	[100626849]	[]
503_654	chr6	170554128	170554528	+	1000	144.0	[9.834179]	[130]	[]	[]	[170554333]	[]
503_6544	chr8	89902395	89902795	+	1000	56.0	[10.421151]	[153]	[]	[]	[89902599]	[]
503_655	chr9	127785840	127786240	+	1000	144.0	[12.885004, 9.834179]	[104, 122]	[]	[]	[127786021, 127786039]	[]
503_6552	chr9	131098713	131099113	+	1000	56.0	[7.2925353]	[222]	[]	[]	[131098963]	[]
503_6556	chrX	21839381	21839781	+	1000	56.0	[]	[]	[14.393928]	[89]	[]	[21839536]
503_6558	chrX	71103216	71103616	+	1000	56.0	[]	[]	[11.819135]	[134]	[]	[71103425]
503_657	chr1	224356614	224357014	+	1000	143.0	[]	[]	[6.406941]	[107]	[]	[224356797]
503_6570	chr1	116667500	116667900	+	1000	55.0	[]	[]	[7.8463583]	[104]	[]	[116667696]
503_658	chr15	38252084	38252484	+	1000	143.0	[]	[]	[8.404206]	[116]	[]	[38252297]
503_6582	chr10	80459035	80459435	+	1000	55.0	[]	[]	[7.259386]	[150]	[]	[80459194]
503_659	chr15	74889816	74890216	+	1000	143.0	[]	[]	[8.214487]	[87]	[]	[74889990]
503_6600	chr12	22046061	22046461	+	1000	55.0	[9.875317]	[146]	[]	[]	[22046264]	[]
503_6601	chr12	22625045	22625445	+	1000	55.0	[7.081232]	[59]	[]	[]	[22625198]	[]
503_6616	chr14	60248870	60249270	+	1000	55.0	[]	[]	[9.875317]	[128]	[]	[60249094]
503_6620	chr14	77616439	77616839	+	1000	55.0	[14.393928]	[162]	[]	[]	[77616677]	[]
503_6622	chr14	102552050	102552450	+	1000	55.0	[]	[]	[8.819032]	[147]	[]	[102552293]
503_6627	chr15	62390269	62390669	+	1000	55.0	[]	[]	[8.880239]	[157]	[]	[62390494]
503_6629	chr15	63895218	63895618	+	1000	55.0	[]	[]	[9.276331]	[148]	[]	[63895432]
503_6643	chr17	5191817	5192217	+	1000	55.0	[]	[]	[11.580525]	[164]	[]	[5192048]
503_6661	chr19	10420927	10421327	+	1000	55.0	[6.8739552]	[75]	[]	[]	[10421099]	[]
503_6674	chr19	57559676	57560076	+	1000	55.0	[12.885004]	[99]	[]	[]	[57559852]	[]
503_6684	chr2	173075681	173076081	+	1000	55.0	[9.913131]	[172]	[]	[]	[173075892]	[]
503_6687	chr2	218216928	218217328	+	1000	55.0	[11.343102, 11.851124, 11.851124]	[67, 106, 124]	[]	[]	[218217085, 218217124, 218217142]	[]
503_6690	chr20	49812649	49813049	+	1000	55.0	[10.421151, 11.455031]	[116, 123]	[]	[]	[49812848, 49812855]	[]
503_6693	chr20	63978726	63979126	+	1000	55.0	[]	[]	[9.80219]	[100]	[]	[63978922]
503_6699	chr3	33277296	33277696	+	1000	55.0	[]	[]	[7.1638846]	[106]	[]	[33277477]
503_6702	chr3	129249431	129249831	+	1000	55.0	[11.405568]	[88]	[]	[]	[129249614]	[]
503_6704	chr3	150408489	150408889	+	1000	55.0	[]	[]	[7.896186]	[142]	[]	[150408648]
503_671	chr18	21612074	21612474	+	1000	142.0	[8.819032]	[74]	[7.896186]	[108]	[21612246]	[21612280]
503_6713	chr4	153344548	153344948	+	1000	55.0	[10.421151]	[122]	[]	[]	[153344714]	[]
503_6729	chr6	27295250	27295650	+	1000	55.0	[]	[]	[6.993913, 6.6958017]	[85, 126]	[]	[27295427, 27295468]
503_6732	chr6	30955510	30955910	+	1000	55.0	[11.455031]	[73]	[]	[]	[30955675]	[]
503_6741	chr6	75284567	75284967	+	1000	55.0	[7.7851515]	[140]	[]	[]	[75284783]	[]
503_6746	chr7	44995122	44995522	+	1000	55.0	[7.0677395, 6.892782, 8.880239]	[60, 94, 125]	[]	[]	[44995281, 44995315, 44995346]	[]
503_6761	chr8	143733945	143734345	+	1000	55.0	[11.405568]	[96]	[7.916553]	[119]	[143734105]	[143734128]
503_6774	chrX	20266779	20267179	+	1000	55.0	[]	[]	[11.851124]	[137]	[]	[20267006]
503_6776	chrX	111680982	111681382	+	1000	55.0	[]	[]	[10.846732]	[131]	[]	[111681179]
503_6778	chr1	1349578	1349978	+	1000	54.0	[8.8909]	[122]	[]	[]	[1349748]	[]
503_6782	chr1	9910632	9911032	+	1000	54.0	[6.8315754]	[228]	[]	[]	[9910861]	[]
503_6785	chr1	19882362	19882762	+	1000	54.0	[8.681774]	[114]	[]	[]	[19882557]	[]
503_6800	chr1	119648101	119648501	+	1000	54.0	[]	[]	[10.897183, 8.322755]	[111, 137]	[]	[119648270, 119648296]
503_6805	chr1	179025479	179025879	+	1000	54.0	[6.6215615]	[64]	[]	[]	[179025634]	[]
503_6818	chr10	71797718	71798118	+	1000	54.0	[7.885317]	[147]	[7.0065327]	[144]	[71797953]	[71797950]
503_6821	chr10	93496453	93496853	+	1000	54.0	[9.975595]	[66]	[]	[]	[93496617]	[]
503_6822	chr10	96090109	96090509	+	1000	54.0	[9.975595]	[103]	[]	[]	[96090300]	[]
503_6833	chr11	68003858	68004258	+	1000	54.0	[]	[]	[7.259386]	[202]	[]	[68004102]
503_6834	chr11	69444359	69444759	+	1000	54.0	[]	[]	[10.897548]	[99]	[]	[69444557]
503_6839	chr12	95858721	95859121	+	1000	54.0	[6.615002]	[151]	[]	[]	[95858914]	[]
503_6840	chr12	106955725	106956125	+	1000	54.0	[]	[]	[7.475481]	[102]	[]	[106955923]
503_6842	chr12	108628414	108628814	+	1000	54.0	[]	[]	[8.830775]	[125]	[]	[108628587]
503_6846	chr13	113490708	113491108	+	1000	54.0	[8.830775]	[165]	[]	[]	[113490941]	[]
503_6862	chr15	80989634	80990034	+	1000	54.0	[]	[]	[8.631947]	[200]	[]	[80989863]
503_6871	chr16	66516759	66517159	+	1000	54.0	[10.897183, 12.327155]	[114, 160]	[]	[]	[66516931, 66516977]	[]
503_6882	chr17	45332934	45333334	+	1000	54.0	[]	[]	[7.8463583]	[120]	[]	[45333152]
503_689	chr1	161132458	161132858	+	1000	140.0	[]	[]	[8.445345]	[162]	[]	[161132622]
503_6891	chr19	610681	611081	+	1000	54.0	[11.455031]	[165]	[]	[]	[610875]	[]
503_6895	chr19	3606233	3606633	+	1000	54.0	[9.92478]	[124]	[]	[]	[3606457]	[]
503_69	chr16	30923134	30923534	+	1000	293.0	[]	[]	[6.406941]	[72]	[]	[30923304]
503_6904	chr19	35641516	35641916	+	1000	54.0	[12.376983]	[123]	[8.261184]	[135]	[35641723]	[35641735]
503_6907	chr19	46413387	46413787	+	1000	54.0	[10.310211]	[190]	[]	[]	[46413581]	[]
503_6908	chr19	46629681	46630081	+	1000	54.0	[7.259386]	[101]	[7.2583613]	[74]	[46629874]	[46629847]
503_6910	chr19	48875218	48875618	+	1000	54.0	[6.892782]	[155]	[]	[]	[48875413]	[]
503_6913	chr19	51546694	51547094	+	1000	54.0	[]	[]	[8.423885]	[65]	[]	[51546858]
503_6935	chr21	37073117	37073517	+	1000	54.0	[7.4201775]	[127]	[]	[]	[37073288]	[]
503_6936	chr21	42923896	42924296	+	1000	54.0	[12.885004]	[99]	[]	[]	[42924093]	[]
503_6947	chr3	13479801	13480201	+	1000	54.0	[]	[]	[7.3731055]	[193]	[]	[13480019]
503_6949	chr3	15378173	15378573	+	1000	54.0	[]	[]	[11.405568]	[81]	[]	[15378332]
503_695	chr19	35748170	35748570	+	1000	140.0	[7.4008026]	[138]	[]	[]	[35748398]	[]
503_6950	chr3	20039839	20040239	+	1000	54.0	[7.277131]	[116]	[]	[]	[20040031]	[]
503_6956	chr3	184155197	184155597	+	1000	54.0	[10.835977, 10.421151]	[119, 161]	[]	[]	[184155397, 184155439]	[]
503_6975	chr5	132830528	132830928	+	1000	54.0	[]	[]	[6.780644]	[132]	[]	[132830712]
503_6977	chr5	142325638	142326038	+	1000	54.0	[7.8463583]	[151]	[]	[]	[142325810]	[]
503_6978	chr5	150115476	150115876	+	1000	54.0	[10.897183]	[160]	[]	[]	[150115677]	[]
503_6982	chr5	172983603	172984003	+	1000	54.0	[]	[]	[8.830775]	[168]	[]	[172983802]
503_6984	chr5	179907633	179908033	+	1000	54.0	[7.766382]	[177]	[]	[]	[179907856]	[]
503_6985	chr6	13328318	13328718	+	1000	54.0	[6.780644]	[129]	[]	[]	[13328530]	[]
503_7007	chr7	131108006	131108406	+	1000	54.0	[6.993913]	[164]	[]	[]	[131108254]	[]
503_701	chr6	159968697	159969097	+	1000	140.0	[]	[]	[10.897183]	[146]	[]	[159968926]
503_7016	chr8	102653960	102654360	+	1000	54.0	[8.372218]	[161]	[9.005733]	[206]	[102654152]	[102654197]
503_7019	chr9	95317564	95317964	+	1000	54.0	[9.834179]	[151]	[]	[]	[95317807]	[]
503_7022	chr9	128504531	128504931	+	1000	54.0	[9.975595]	[96]	[]	[]	[128504710]	[]
503_7026	chr9	130993276	130993676	+	1000	54.0	[9.783327, 9.276331]	[113, 143]	[]	[]	[130993448, 130993478]	[]
503_7030	chrX	66015153	66015553	+	1000	54.0	[]	[]	[10.705278]	[137]	[]	[66015364]
503_7049	chr1	116687200	116687600	+	1000	53.0	[10.897183]	[131]	[]	[]	[116687384]	[]
503_7068	chr10	28822653	28823053	+	1000	53.0	[]	[]	[7.57576]	[76]	[]	[28822820]
503_7069	chr10	121975040	121975440	+	1000	53.0	[9.834179]	[86]	[]	[]	[121975195]	[]
503_7074	chr11	58578087	58578487	+	1000	53.0	[9.467575]	[106]	[]	[]	[58578242]	[]
503_7076	chr11	65575891	65576291	+	1000	53.0	[6.892782]	[96]	[]	[]	[65576051]	[]
503_7077	chr11	67288861	67289261	+	1000	53.0	[]	[]	[7.5145535]	[106]	[]	[67289024]
503_7078	chr11	67436398	67436798	+	1000	53.0	[7.2023387]	[156]	[]	[]	[67436622]	[]
503_7091	chr12	109461136	109461536	+	1000	53.0	[12.327155]	[106]	[10.310211]	[126]	[109461341]	[109461361]
503_7094	chr12	123383496	123383896	+	1000	53.0	[]	[]	[8.503526]	[195]	[]	[123383738]
503_7096	chr13	76991980	76992380	+	1000	53.0	[]	[]	[7.4008026]	[121]	[]	[76992168]
503_7100	chr14	105398283	105398683	+	1000	53.0	[13.471976]	[180]	[]	[]	[105398507]	[]
503_7105	chr16	52870	53270	+	1000	53.0	[8.631947]	[98]	[]	[]	[53058]	[]
503_7106	chr16	680188	680588	+	1000	53.0	[12.885004]	[117]	[7.916553]	[123]	[680392]	[680398]
503_7124	chr17	29589500	29589900	+	1000	53.0	[7.208534]	[182]	[]	[]	[29589732]	[]
503_7138	chr17	80260109	80260509	+	1000	53.0	[]	[]	[9.975595]	[200]	[]	[80260353]
503_714	chr20	32357998	32358398	+	1000	139.0	[8.155915]	[69]	[7.5145535]	[130]	[32358157]	[32358218]
503_7146	chr19	11197590	11197990	+	1000	53.0	[]	[]	[6.406941]	[114]	[]	[11197789]
503_7161	chr19	49527566	49527966	+	1000	53.0	[]	[]	[8.214487]	[69]	[]	[49527719]
503_7163	chr19	50657839	50658239	+	1000	53.0	[]	[]	[8.8909]	[172]	[]	[50658074]
503_7165	chr2	21228506	21228906	+	1000	53.0	[8.372218]	[75]	[]	[]	[21228675]	[]
503_7169	chr2	42967943	42968343	+	1000	53.0	[9.326159]	[106]	[]	[]	[42968147]	[]
503_717	chr7	102441589	102441989	+	1000	139.0	[]	[]	[9.676489]	[166]	[]	[102441837]
503_7179	chr2	130229131	130229531	+	1000	53.0	[9.196355, 12.885004]	[95, 127]	[]	[]	[130229313, 130229345]	[]
503_7204	chr3	123585024	123585424	+	1000	53.0	[]	[]	[6.993913]	[166]	[]	[123585266]
503_7212	chr3	194141249	194141649	+	1000	53.0	[9.80219]	[99]	[]	[]	[194141434]	[]
503_7215	chr4	6574994	6575394	+	1000	53.0	[11.405568]	[129]	[]	[]	[6575171]	[]
503_722	chr9	129802947	129803347	+	1000	139.0	[9.834179, 9.276331]	[99, 116]	[]	[]	[129803124, 129803141]	[]
503_7227	chr5	172178252	172178652	+	1000	53.0	[6.993913]	[137]	[]	[]	[172178489]	[]
503_7232	chr6	32131509	32131909	+	1000	53.0	[]	[]	[6.406941]	[115]	[]	[32131711]
503_7245	chr7	44999692	45000092	+	1000	53.0	[]	[]	[10.947011]	[176]	[]	[44999901]
503_7246	chr7	73734698	73735098	+	1000	53.0	[12.885004]	[140]	[]	[]	[73734921]	[]
503_726	chr12	56316165	56316565	+	1000	138.0	[10.389162, 7.4008026]	[91, 108]	[]	[]	[56316347, 56316364]	[]
503_7265	chr9	131149323	131149723	+	1000	53.0	[]	[]	[9.366932]	[156]	[]	[131149570]
503_7270	chrX	38770122	38770522	+	1000	53.0	[11.455031]	[108]	[]	[]	[38770298]	[]
503_7274	chrX	130339613	130340013	+	1000	53.0	[]	[]	[8.404206]	[115]	[]	[130339789]
503_7279	chr1	11650351	11650751	+	1000	52.0	[9.005733]	[83]	[]	[]	[11650508]	[]
503_7282	chr1	37922875	37923275	+	1000	52.0	[7.4008026]	[57]	[]	[]	[37923027]	[]
503_7288	chr1	115641794	115642194	+	1000	52.0	[10.897183, 7.6478944]	[123, 129]	[]	[]	[115641951, 115641957]	[]
503_7300	chr1	210373968	210374368	+	1000	52.0	[7.2088985]	[242]	[]	[]	[210374211]	[]
503_7306	chr10	14959817	14960217	+	1000	52.0	[9.1897955]	[70]	[]	[]	[14959977]	[]
503_731	chr6	27020141	27020541	+	1000	138.0	[11.354753, 14.901949]	[52, 86]	[]	[]	[27020292, 27020326]	[]
503_7312	chr10	73879615	73880015	+	1000	52.0	[8.631947]	[150]	[]	[]	[73879865]	[]
503_7314	chr10	97334468	97334868	+	1000	52.0	[6.924771]	[116]	[]	[]	[97334669]	[]
503_7316	chr11	406815	407215	+	1000	52.0	[13.471976]	[212]	[]	[]	[407060]	[]
503_7317	chr11	3797115	3797515	+	1000	52.0	[7.7103596]	[153]	[]	[]	[3797341]	[]
503_7318	chr11	3854954	3855354	+	1000	52.0	[6.406941]	[197]	[]	[]	[3855157]	[]
503_7321	chr11	33257210	33257610	+	1000	52.0	[]	[]	[6.406941]	[105]	[]	[33257403]
503_7325	chr11	57335706	57336106	+	1000	52.0	[13.471976]	[83]	[]	[]	[57335864]	[]
503_7327	chr11	62124347	62124747	+	1000	52.0	[]	[]	[11.072505]	[141]	[]	[62124578]
503_7337	chr11	102452476	102452876	+	1000	52.0	[7.349987]	[66]	[]	[]	[102452634]	[]
503_7343	chr12	6867402	6867802	+	1000	52.0	[8.830775, 8.404206]	[80, 119]	[]	[]	[6867577, 6867616]	[]
503_7344	chr12	47215448	47215848	+	1000	52.0	[]	[]	[10.389162]	[164]	[]	[47215691]
503_7348	chr12	55829373	55829773	+	1000	52.0	[]	[]	[8.404206]	[152]	[]	[55829588]
503_7349	chr12	57280221	57280621	+	1000	52.0	[10.310211]	[99]	[]	[]	[57280413]	[]
503_735	chr15	74461003	74461403	+	1000	137.0	[10.947011, 14.393928]	[67, 74]	[]	[]	[74461170, 74461177]	[]
503_7351	chr12	122974515	122974915	+	1000	52.0	[14.901949, 13.471976]	[78, 162]	[]	[]	[122974671, 122974755]	[]
503_7359	chr14	39170185	39170585	+	1000	52.0	[]	[]	[14.901949]	[121]	[]	[39170403]
503_740	chr3	157159995	157160395	+	1000	137.0	[7.1580825]	[79]	[8.404206]	[129]	[157160166]	[157160216]
503_7409	chr19	16584276	16584676	+	1000	52.0	[11.819135]	[78]	[]	[]	[16584447]	[]
503_7415	chr19	44553752	44554152	+	1000	52.0	[12.327155]	[120]	[]	[]	[44553971]	[]
503_7419	chr19	51468030	51468430	+	1000	52.0	[6.7925034]	[175]	[6.751365, 8.631947]	[90, 146]	[51468278]	[51468193, 51468249]
503_7430	chr2	84905567	84905967	+	1000	52.0	[7.367616]	[160]	[6.973274]	[107]	[84905815]	[84905762]
503_7434	chr20	44910093	44910493	+	1000	52.0	[]	[]	[7.1016955, 6.406941]	[85, 151]	[]	[44910250, 44910316]
503_7442	chr3	46488664	46489064	+	1000	52.0	[]	[]	[7.915865]	[134]	[]	[46488891]
503_7447	chr3	179451206	179451606	+	1000	52.0	[]	[]	[6.993913]	[127]	[]	[179451378]
503_7452	chr4	78599869	78600269	+	1000	52.0	[10.389162]	[70]	[]	[]	[78600030]	[]
503_7486	chr7	30134833	30135233	+	1000	52.0	[6.8936343]	[73]	[]	[]	[30134993]	[]
