#PeakID(python identify_motif.py ./ENCODE_processed_files/IKZF1_idr.fa IKZF1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
758_8675	chr12	112516976	112517376	+	1000	116.0	[14.245327]	[131]	[6.780856]	[144]	[112517189]	[112517202]
758_868	chr7	151008004	151008404	+	1000	358.0	[11.127567, 6.9204674]	[79, 117]	[]	[]	[151008174, 151008212]	[]
758_8681	chr15	75112245	75112645	+	1000	116.0	[6.738754, 6.8401775]	[112, 141]	[]	[]	[75112443, 75112472]	[]
758_8682	chr16	252626	253026	+	1000	116.0	[]	[]	[7.037342]	[90]	[]	[252806]
758_8683	chr16	31181094	31181494	+	1000	116.0	[]	[]	[8.428089, 11.54585]	[102, 125]	[]	[31181294, 31181317]
758_8686	chr17	75027909	75028309	+	1000	116.0	[9.438231]	[72]	[11.127567]	[134]	[75028079]	[75028141]
758_8687	chr19	12734741	12735141	+	1000	116.0	[]	[]	[6.8930507]	[70]	[]	[12734899]
758_8690	chr2	23942142	23942542	+	1000	116.0	[8.056022]	[55]	[]	[]	[23942296]	[]
758_8695	chr20	38854698	38855098	+	1000	116.0	[]	[]	[10.7555]	[85]	[]	[38854850]
758_8700	chr4	99089779	99090179	+	1000	116.0	[]	[]	[7.0754085]	[157]	[]	[99090030]
758_8701	chr4	109027061	109027461	+	1000	116.0	[8.458068, 9.081597]	[161, 174]	[]	[]	[109027299, 109027312]	[]
758_8702	chr5	126525616	126526016	+	1000	116.0	[8.245038]	[133]	[9.438231]	[95]	[126525843]	[126525805]
758_8703	chr5	135116796	135117196	+	1000	116.0	[7.280349, 8.693299]	[79, 143]	[]	[]	[135116964, 135117028]	[]
758_8705	chr6	27532114	27532514	+	1000	116.0	[]	[]	[8.734424]	[98]	[]	[27532296]
758_8710	chr6	151229283	151229683	+	1000	116.0	[6.7416005]	[85]	[6.780856]	[103]	[151229452]	[151229470]
758_8713	chr7	101862260	101862660	+	1000	116.0	[]	[]	[6.673559]	[134]	[]	[101862469]
758_8716	chr7	135939282	135939682	+	1000	116.0	[]	[]	[14.245327]	[118]	[]	[135939500]
758_8717	chr9	34995660	34996060	+	1000	116.0	[]	[]	[6.660896]	[73]	[]	[34995833]
758_872	chr6	146883893	146884293	+	1000	357.5	[8.245038]	[107]	[6.7687325, 7.5565295, 6.8930507]	[69, 75, 157]	[146884088]	[146884050, 146884056, 146884138]
758_8721	chr1	2586637	2587037	+	1000	115.5	[9.56255]	[125]	[]	[]	[2586841]	[]
758_8722	chr1	15692232	15692632	+	1000	115.5	[]	[]	[8.693299]	[112]	[]	[15692418]
758_8723	chr1	45225603	45226003	+	1000	115.5	[7.87297, 7.6377397]	[105, 158]	[]	[]	[45225778, 45225831]	[]
758_8724	chr1	54121282	54121682	+	1000	115.5	[9.241764, 6.738754]	[64, 140]	[]	[]	[54121437, 54121513]	[]
758_8728	chr10	104254606	104255006	+	1000	115.5	[8.458068]	[153]	[]	[]	[104254830]	[]
758_8729	chr10	118504288	118504688	+	1000	115.5	[7.2884393, 11.575829]	[84, 90]	[]	[]	[118504463, 118504469]	[]
758_8731	chr11	125074811	125075211	+	1000	115.5	[7.250373]	[161]	[]	[]	[125075055]	[]
758_8734	chr14	22897402	22897802	+	1000	115.5	[6.8401775]	[84]	[]	[]	[22897582]	[]
758_874	chr1	42818966	42819366	+	1000	357.0	[6.873926]	[93]	[]	[]	[42819152]	[]
758_8740	chr17	47649743	47650143	+	1000	115.5	[]	[]	[7.6377397]	[135]	[]	[47649955]
758_8742	chr19	42207716	42208116	+	1000	115.5	[]	[]	[6.7687325]	[126]	[]	[42207936]
758_8744	chr2	9703730	9704130	+	1000	115.5	[]	[]	[11.575829, 6.780856]	[125, 146]	[]	[9703950, 9703971]
758_8749	chr3	11255521	11255921	+	1000	115.5	[9.442706]	[83]	[]	[]	[11255695]	[]
758_8753	chr3	100089798	100090198	+	1000	115.5	[7.25846]	[162]	[]	[]	[100090045]	[]
758_8758	chr5	88827211	88827611	+	1000	115.5	[]	[]	[7.6377397]	[150]	[]	[88827453]
758_8760	chr5	133967747	133968147	+	1000	115.5	[]	[]	[7.220394]	[155]	[]	[133967979]
758_8761	chr5	149959415	149959815	+	1000	115.5	[7.0754085]	[83]	[]	[]	[149959597]	[]
758_8762	chr6	20414545	20414945	+	1000	115.5	[]	[]	[8.734424, 9.081597, 6.7661796]	[85, 91, 99]	[]	[20414719, 20414725, 20414733]
758_8766	chr7	12590647	12591047	+	1000	115.5	[7.5865083]	[171]	[8.056022]	[122]	[12590870]	[12590821]
758_8768	chr9	19174376	19174776	+	1000	115.5	[]	[]	[7.6377397, 7.87297, 6.7661796, 7.87297]	[124, 132, 163, 193]	[]	[19174553, 19174561, 19174592, 19174622]
758_8770	chr1	37476595	37476995	+	1000	115.0	[6.863072]	[137]	[14.245327]	[149]	[37476829]	[37476841]
758_8773	chr1	154970861	154971261	+	1000	115.0	[8.245038]	[118]	[]	[]	[154971059]	[]
758_8776	chr11	62602128	62602528	+	1000	115.0	[6.780856, 6.780856]	[109, 147]	[]	[]	[62602336, 62602374]	[]
758_8777	chr11	114148017	114148417	+	1000	115.0	[]	[]	[7.250373]	[118]	[]	[114148230]
758_8778	chr11	114251515	114251915	+	1000	115.0	[]	[]	[7.037342]	[101]	[]	[114251709]
758_8780	chr12	12800419	12800819	+	1000	115.0	[]	[]	[9.919872]	[154]	[]	[12800650]
758_8782	chr12	57008932	57009332	+	1000	115.0	[]	[]	[6.6800203]	[62]	[]	[57009083]
758_8783	chr12	83196632	83197032	+	1000	115.0	[]	[]	[6.780856]	[96]	[]	[83196821]
758_8785	chr13	49313913	49314313	+	1000	115.0	[6.780856]	[101]	[]	[]	[49314110]	[]
758_8786	chr14	20177291	20177691	+	1000	115.0	[7.652416]	[97]	[]	[]	[20177487]	[]
758_8789	chr15	67107030	67107430	+	1000	115.0	[8.056022]	[106]	[]	[]	[67107231]	[]
758_8792	chr16	3183902	3184302	+	1000	115.0	[7.6377397]	[130]	[]	[]	[3184121]	[]
758_8794	chr17	31095288	31095688	+	1000	115.0	[7.87297]	[93]	[]	[]	[31095480]	[]
758_8795	chr17	42408118	42408518	+	1000	115.0	[]	[]	[7.3734775]	[108]	[]	[42408315]
758_880	chr8	97778334	97778734	+	1000	356.5	[7.5565295]	[135]	[]	[]	[97778559]	[]
758_8800	chr19	1203402	1203802	+	1000	115.0	[6.8401775]	[182]	[]	[]	[1203648]	[]
758_8801	chr19	3369509	3369909	+	1000	115.0	[11.575829]	[58]	[]	[]	[3369663]	[]
758_8802	chr19	6863333	6863733	+	1000	115.0	[8.87635, 8.056022]	[76, 95]	[]	[]	[6863508, 6863527]	[]
758_8806	chr2	47241704	47242104	+	1000	115.0	[]	[]	[6.6800203]	[82]	[]	[47241886]
758_881	chr1	155692107	155692507	+	1000	356.0	[]	[]	[8.458068]	[71]	[]	[155692278]
758_8811	chr22	21667083	21667483	+	1000	115.0	[]	[]	[8.245038]	[94]	[]	[21667264]
758_8815	chr22	27594725	27595125	+	1000	115.0	[]	[]	[9.081597, 8.056022]	[70, 76]	[]	[27594883, 27594889]
758_8817	chr3	45104390	45104790	+	1000	115.0	[8.458068]	[120]	[]	[]	[45104606]	[]
758_8820	chr3	60277607	60278007	+	1000	115.0	[]	[]	[6.6800203]	[111]	[]	[60277816]
758_8822	chr4	133598633	133599033	+	1000	115.0	[]	[]	[14.245327]	[64]	[]	[133598789]
758_8828	chr5	103259743	103260143	+	1000	115.0	[]	[]	[6.7416005]	[118]	[]	[103259949]
758_8830	chr5	180809635	180810035	+	1000	115.0	[]	[]	[10.770176]	[131]	[]	[180809850]
758_8832	chr6	28224416	28224816	+	1000	115.0	[8.734424, 10.7555, 8.245038, 11.575829]	[69, 83, 107, 135]	[]	[]	[28224581, 28224595, 28224619, 28224647]	[]
758_884	chr16	85382098	85382498	+	1000	356.0	[6.660896]	[151]	[7.280349]	[81]	[85382346]	[85382276]
758_8840	chr7	151228300	151228700	+	1000	115.0	[7.6377397]	[100]	[]	[]	[151228497]	[]
758_8841	chr9	14395643	14396043	+	1000	115.0	[]	[]	[7.652416]	[101]	[]	[14395833]
758_8845	chr1	37556929	37557329	+	1000	114.5	[7.037342]	[130]	[]	[]	[37557148]	[]
758_8846	chr1	39179020	39179420	+	1000	114.5	[]	[]	[7.87297]	[122]	[]	[39179229]
758_8847	chr1	100785725	100786125	+	1000	114.5	[9.919872]	[94]	[]	[]	[100785916]	[]
758_885	chr4	87422271	87422671	+	1000	356.0	[]	[]	[9.442706, 7.5865083, 7.87297, 8.87635]	[62, 68, 87, 92]	[]	[87422424, 87422430, 87422449, 87422454]
758_8850	chr1	162709127	162709527	+	1000	114.5	[14.245327]	[120]	[]	[]	[162709347]	[]
758_8852	chr1	225961666	225962066	+	1000	114.5	[]	[]	[7.6377397]	[67]	[]	[225961828]
758_8854	chr11	46278754	46279154	+	1000	114.5	[]	[]	[6.7687325]	[96]	[]	[46278931]
758_8857	chr11	76074126	76074526	+	1000	114.5	[6.780856]	[149]	[7.25846]	[61]	[76074367]	[76074279]
758_886	chr12	93316025	93316425	+	1000	355.5	[]	[]	[11.575829]	[84]	[]	[93316187]
758_8861	chr12	108744052	108744452	+	1000	114.5	[10.7555, 11.575829, 9.957938, 7.87297, 7.6377397]	[105, 112, 128, 132, 148]	[]	[]	[108744246, 108744253, 108744269, 108744273, 108744289]	[]
758_8862	chr14	23123384	23123784	+	1000	114.5	[]	[]	[9.56255]	[92]	[]	[23123559]
758_8867	chr16	9089863	9090263	+	1000	114.5	[9.438231, 6.7687325, 8.458068, 8.245038]	[86, 105, 111, 143]	[]	[]	[9090031, 9090050, 9090056, 9090088]	[]
758_8878	chr22	36480024	36480424	+	1000	114.5	[7.3734775]	[151]	[]	[]	[36480255]	[]
758_8879	chr22	49657444	49657844	+	1000	114.5	[]	[]	[8.458068]	[137]	[]	[49657657]
758_8882	chr3	42179034	42179434	+	1000	114.5	[]	[]	[11.362798]	[66]	[]	[42179193]
758_8883	chr3	101146984	101147384	+	1000	114.5	[7.5565295]	[113]	[]	[]	[101147187]	[]
758_8886	chr4	184386424	184386824	+	1000	114.5	[7.3734775]	[155]	[]	[]	[184386674]	[]
758_889	chr8	38081931	38082331	+	1000	355.5	[11.127567]	[100]	[]	[]	[38082127]	[]
758_8890	chr6	26311430	26311830	+	1000	114.5	[7.652416]	[118]	[]	[]	[26311628]	[]
758_8895	chr7	139117554	139117954	+	1000	114.5	[]	[]	[8.1006775]	[86]	[]	[139117710]
758_8898	chr8	37673616	37674016	+	1000	114.5	[6.743228]	[66]	[]	[]	[37673772]	[]
758_890	chr19	3374460	3374860	+	1000	355.0	[8.458068]	[73]	[]	[]	[3374625]	[]
758_8901	chr9	98277052	98277452	+	1000	114.5	[7.5565295]	[100]	[7.280349]	[89]	[98277252]	[98277241]
758_8908	chr1	38744512	38744912	+	1000	114.0	[]	[]	[11.54585]	[118]	[]	[38744726]
758_8909	chr1	65476318	65476718	+	1000	114.0	[]	[]	[7.250373, 8.245038]	[95, 121]	[]	[65476513, 65476539]
758_891	chr7	66100092	66100492	+	1000	355.0	[7.6377397]	[98]	[]	[]	[66100287]	[]
758_8913	chr1	147245019	147245419	+	1000	114.0	[6.7416005]	[157]	[]	[]	[147245267]	[]
758_8915	chr1	167629408	167629808	+	1000	114.0	[8.693299]	[173]	[9.919872, 8.458068, 6.780856]	[85, 94, 160]	[167629658]	[167629570, 167629579, 167629645]
758_8919	chr1	230984174	230984574	+	1000	114.0	[]	[]	[11.575829]	[135]	[]	[230984406]
758_892	chr7	129150248	129150648	+	1000	355.0	[6.9204674]	[160]	[]	[]	[129150499]	[]
758_8921	chr10	45471979	45472379	+	1000	114.0	[7.5565295]	[102]	[]	[]	[45472163]	[]
758_8924	chr11	66883218	66883618	+	1000	114.0	[7.220394]	[150]	[]	[]	[66883449]	[]
758_8926	chr11	118241046	118241446	+	1000	114.0	[]	[]	[11.127567]	[139]	[]	[118241246]
758_8930	chr15	74905911	74906311	+	1000	114.0	[7.280349]	[99]	[11.575829]	[118]	[74906109]	[74906128]
758_8932	chr16	25633509	25633909	+	1000	114.0	[6.685237, 9.957938]	[147, 164]	[]	[]	[25633733, 25633750]	[]
758_8934	chr17	31924340	31924740	+	1000	114.0	[]	[]	[7.5565295]	[174]	[]	[31924574]
758_8936	chr17	75487279	75487679	+	1000	114.0	[6.863072]	[144]	[11.575829, 6.8930507]	[74, 122]	[75487514]	[75487444, 75487492]
758_8937	chr17	77122413	77122813	+	1000	114.0	[]	[]	[8.056022]	[119]	[]	[77122614]
758_8938	chr17	82452082	82452482	+	1000	114.0	[]	[]	[7.87297, 11.127567]	[88, 105]	[]	[82452270, 82452287]
758_8939	chr19	1246600	1247000	+	1000	114.0	[]	[]	[6.780856]	[108]	[]	[1246805]
758_8940	chr19	15837407	15837807	+	1000	114.0	[6.7035384, 8.056022, 7.6377397]	[124, 146, 153]	[]	[]	[15837605, 15837627, 15837634]	[]
758_8943	chr2	30481461	30481861	+	1000	114.0	[6.8930507]	[156]	[]	[]	[30481710]	[]
758_8945	chr2	39150332	39150732	+	1000	114.0	[6.7687325]	[142]	[]	[]	[39150556]	[]
758_8947	chr20	35186868	35187268	+	1000	114.0	[]	[]	[7.6377397]	[66]	[]	[35187029]
758_8948	chr21	21193191	21193591	+	1000	114.0	[7.0754085, 9.56255]	[82, 133]	[]	[]	[21193367, 21193418]	[]
758_8949	chr21	31714961	31715361	+	1000	114.0	[]	[]	[6.7661796]	[66]	[]	[31715127]
758_895	chr8	98768707	98769107	+	1000	354.5	[]	[]	[11.127567]	[81]	[]	[98768866]
758_8950	chr22	21640713	21641113	+	1000	114.0	[10.256007]	[136]	[]	[]	[21640946]	[]
758_8951	chr22	36086186	36086586	+	1000	114.0	[7.220394]	[114]	[6.7416005]	[104]	[36086394]	[36086384]
758_8952	chr3	4474688	4475088	+	1000	114.0	[]	[]	[9.411099]	[143]	[]	[4474922]
758_8954	chr3	125353105	125353505	+	1000	114.0	[6.7687325]	[115]	[8.056022]	[124]	[125353317]	[125353326]
758_8955	chr3	196500203	196500603	+	1000	114.0	[]	[]	[6.773207]	[192]	[]	[196500424]
758_8956	chr3	198030103	198030503	+	1000	114.0	[]	[]	[11.575829, 8.734424]	[74, 96]	[]	[198030265, 198030287]
758_896	chr1	99771490	99771890	+	1000	354.0	[]	[]	[7.652416]	[107]	[]	[99771697]
758_8968	chr6	52303900	52304300	+	1000	114.0	[8.708212, 6.6800203]	[106, 111]	[]	[]	[52304095, 52304100]	[]
758_8969	chr7	32680815	32681215	+	1000	114.0	[6.780856]	[90]	[9.56255]	[104]	[32681002]	[32681016]
758_8972	chr7	158831625	158832025	+	1000	114.0	[8.87635]	[143]	[10.256007, 11.127567]	[133, 179]	[158831834]	[158831824, 158831870]
758_8977	chrX	66019224	66019624	+	1000	114.0	[]	[]	[10.770176, 8.245038]	[111, 138]	[]	[66019425, 66019452]
758_898	chr16	84139405	84139805	+	1000	354.0	[7.6377397]	[69]	[]	[]	[84139570]	[]
758_8981	chr1	53046944	53047344	+	1000	113.5	[7.1035194]	[186]	[6.8930507]	[111]	[53047194]	[53047119]
758_8983	chr1	156815331	156815731	+	1000	113.5	[7.652416]	[156]	[]	[]	[156815564]	[]
758_8986	chr1	203301326	203301726	+	1000	113.5	[8.458068, 6.7687325, 8.458068, 8.245038, 11.127567, 8.693299]	[68, 74, 80, 89, 109, 132]	[]	[]	[203301482, 203301488, 203301494, 203301503, 203301523, 203301546]	[]
758_8987	chr1	206766296	206766696	+	1000	113.5	[]	[]	[7.1035194]	[73]	[]	[206766449]
758_8988	chr1	223785749	223786149	+	1000	113.5	[6.863072, 7.87297]	[138, 161]	[]	[]	[223785968, 223785991]	[]
758_899	chr8	39038076	39038476	+	1000	354.0	[]	[]	[6.7416005, 6.773207, 11.362798]	[54, 74, 114]	[]	[39038228, 39038248, 39038288]
758_8994	chr11	45823382	45823782	+	1000	113.5	[]	[]	[7.652416]	[123]	[]	[45823602]
758_8995	chr11	65150672	65151072	+	1000	113.5	[]	[]	[8.458068, 7.25846]	[80, 126]	[]	[65150838, 65150884]
758_900	chr6	95519169	95519569	+	1000	353.5	[8.1006775]	[154]	[]	[]	[95519407]	[]
758_901	chr12	116492810	116493210	+	1000	353.0	[6.8401775]	[103]	[]	[]	[116492999]	[]
758_9011	chr20	45450400	45450800	+	1000	113.5	[]	[]	[7.250373]	[160]	[]	[45450640]
758_9015	chr22	32572309	32572709	+	1000	113.5	[]	[]	[7.6377397, 10.7555, 7.2884393, 7.6377397]	[54, 77, 106, 121]	[]	[32572461, 32572484, 32572513, 32572528]
758_9017	chr3	141782368	141782768	+	1000	113.5	[10.256007]	[145]	[]	[]	[141782611]	[]
758_9020	chr4	78715480	78715880	+	1000	113.5	[14.245327, 7.6377397]	[72, 80]	[]	[]	[78715636, 78715644]	[]
758_9023	chr5	95723523	95723923	+	1000	113.5	[]	[]	[11.362798]	[111]	[]	[95723725]
758_9025	chr6	14797887	14798287	+	1000	113.5	[10.7555, 7.87297, 8.458068]	[112, 146, 162]	[]	[]	[14798077, 14798111, 14798127]	[]
758_9026	chr6	26201447	26201847	+	1000	113.5	[]	[]	[6.780856]	[104]	[]	[26201638]
758_9028	chr6	35158437	35158837	+	1000	113.5	[]	[]	[8.458068]	[136]	[]	[35158666]
758_9029	chr6	110965695	110966095	+	1000	113.5	[9.919872]	[85]	[]	[]	[110965875]	[]
758_9030	chr6	111792249	111792649	+	1000	113.5	[]	[]	[6.8439474]	[106]	[]	[111792435]
758_9034	chr7	40059100	40059500	+	1000	113.5	[]	[]	[7.5565295]	[143]	[]	[40059331]
758_9036	chr7	128862548	128862948	+	1000	113.5	[]	[]	[9.081597]	[139]	[]	[128862757]
758_9040	chr8	140999992	141000392	+	1000	113.5	[9.543426, 6.7661796, 6.7687325]	[62, 78, 154]	[]	[]	[141000144, 141000160, 141000236]	[]
758_9042	chr9	83622754	83623154	+	1000	113.5	[11.575829, 6.8930507, 8.693299]	[88, 95, 111]	[]	[]	[83622938, 83622945, 83622961]	[]
758_9045	chr9	123549063	123549463	+	1000	113.5	[]	[]	[11.575829]	[90]	[]	[123549239]
758_9048	chrX	66008550	66008950	+	1000	113.5	[]	[]	[6.8401775]	[124]	[]	[66008754]
758_9052	chr1	89703541	89703941	+	1000	113.0	[9.957938]	[70]	[]	[]	[89703708]	[]
758_9057	chr10	32055413	32055813	+	1000	113.0	[6.780856]	[160]	[]	[]	[32055664]	[]
758_9058	chr10	72222824	72223224	+	1000	113.0	[]	[]	[9.442706]	[106]	[]	[72223021]
758_9059	chr11	10406220	10406620	+	1000	113.0	[]	[]	[9.56255]	[96]	[]	[10406402]
758_9064	chr11	117220030	117220430	+	1000	113.0	[6.9204674]	[86]	[6.7661796]	[150]	[117220209]	[117220273]
758_9065	chr11	134868489	134868889	+	1000	113.0	[8.458068]	[140]	[7.5565295]	[130]	[134868712]	[134868702]
758_9066	chr12	401610	402010	+	1000	113.0	[8.458068]	[153]	[]	[]	[401832]	[]
758_9068	chr12	123807650	123808050	+	1000	113.0	[6.8930507, 8.693299, 14.245327, 6.8930507]	[111, 119, 153, 159]	[]	[]	[123807830, 123807838, 123807872, 123807878]	[]
758_9070	chr14	96774801	96775201	+	1000	113.0	[]	[]	[8.458068, 6.738754]	[64, 67]	[]	[96774957, 96774960]
758_9075	chr19	3047659	3048059	+	1000	113.0	[]	[]	[7.0754085]	[127]	[]	[3047883]
758_9077	chr19	40434142	40434542	+	1000	113.0	[]	[]	[6.7687325, 6.7416005]	[91, 133]	[]	[40434309, 40434351]
758_9081	chr19	49728205	49728605	+	1000	113.0	[6.685237, 6.738754]	[107, 165]	[]	[]	[49728385, 49728443]	[]
758_9082	chr19	50646333	50646733	+	1000	113.0	[7.037342]	[102]	[]	[]	[50646530]	[]
758_9091	chr22	21859669	21860069	+	1000	113.0	[8.87635, 9.56255]	[59, 121]	[]	[]	[21859824, 21859886]	[]
758_9095	chr4	48290378	48290778	+	1000	113.0	[]	[]	[11.127567]	[61]	[]	[48290534]
758_9098	chr6	26532771	26533171	+	1000	113.0	[]	[]	[9.438231]	[129]	[]	[26532945]
758_9103	chr7	140275212	140275612	+	1000	113.0	[8.428089]	[97]	[]	[]	[140275407]	[]
758_9105	chr9	19161537	19161937	+	1000	113.0	[6.863072]	[61]	[]	[]	[19161698]	[]
758_9108	chr1	25239650	25240050	+	1000	112.5	[7.5565295]	[82]	[9.442706]	[125]	[25239828]	[25239871]
758_9109	chr1	75677810	75678210	+	1000	112.5	[10.256007]	[106]	[]	[]	[75678008]	[]
758_9111	chr1	156337249	156337649	+	1000	112.5	[10.7555]	[109]	[]	[]	[156337442]	[]
758_9112	chr1	156379469	156379869	+	1000	112.5	[11.362798]	[86]	[6.780856]	[103]	[156379643]	[156379660]
758_9115	chr10	97037375	97037775	+	1000	112.5	[7.87297]	[113]	[]	[]	[97037579]	[]
758_9118	chr12	32029400	32029800	+	1000	112.5	[7.87297, 7.87297, 6.8930507, 7.87297, 7.87297, 7.87297, 7.87297, 7.2884393]	[84, 92, 103, 120, 129, 137, 142, 152]	[]	[]	[32029567, 32029575, 32029586, 32029603, 32029612, 32029620, 32029625, 32029635]	[]
758_9119	chr12	53355100	53355500	+	1000	112.5	[8.245038, 7.87297]	[118, 149]	[]	[]	[53355317, 53355348]	[]
758_912	chr3	141849020	141849420	+	1000	351.0	[9.373037, 6.7687325]	[75, 138]	[]	[]	[141849194, 141849257]	[]
758_9121	chr12	126907938	126908338	+	1000	112.5	[6.780856]	[131]	[6.780856]	[151]	[126908134]	[126908154]
758_9122	chr13	60229597	60229997	+	1000	112.5	[]	[]	[6.780856]	[110]	[]	[60229798]
758_9125	chr14	68479255	68479655	+	1000	112.5	[8.87635, 7.87297, 6.863072]	[109, 114, 140]	[]	[]	[68479454, 68479459, 68479485]	[]
758_9128	chr16	50039097	50039497	+	1000	112.5	[7.2884393, 9.411099, 6.685237]	[102, 109, 120]	[]	[]	[50039288, 50039295, 50039306]	[]
758_9130	chr19	4577322	4577722	+	1000	112.5	[]	[]	[10.770176]	[91]	[]	[4577510]
758_9137	chr19	55080244	55080644	+	1000	112.5	[8.690641]	[134]	[]	[]	[55080472]	[]
758_9139	chr2	108625281	108625681	+	1000	112.5	[]	[]	[9.56255]	[87]	[]	[108625466]
758_9141	chr2	183207113	183207513	+	1000	112.5	[7.5565295]	[120]	[]	[]	[183207325]	[]
758_9143	chr2	218407346	218407746	+	1000	112.5	[7.250373]	[84]	[]	[]	[218407526]	[]
758_9147	chr3	69691102	69691502	+	1000	112.5	[6.863072]	[56]	[]	[]	[69691257]	[]
758_915	chr15	80155872	80156272	+	1000	350.5	[10.770176]	[93]	[]	[]	[80156056]	[]
758_9156	chr5	140358894	140359294	+	1000	112.5	[6.780856]	[58]	[]	[]	[140359046]	[]
758_9157	chr5	140726110	140726510	+	1000	112.5	[8.245038]	[123]	[]	[]	[140726322]	[]
758_9159	chr6	28212910	28213310	+	1000	112.5	[6.780856]	[137]	[]	[]	[28213140]	[]
758_9164	chr6	157811431	157811831	+	1000	112.5	[6.863072]	[109]	[]	[]	[157811639]	[]
758_9169	chr7	143507088	143507488	+	1000	112.5	[]	[]	[7.0754085]	[148]	[]	[143507333]
758_917	chr19	40715625	40716025	+	1000	350.5	[7.037342]	[71]	[]	[]	[40715793]	[]
758_9172	chr8	61809934	61810334	+	1000	112.5	[]	[]	[8.056022]	[85]	[]	[61810117]
758_9183	chr11	3091844	3092244	+	1000	112.0	[]	[]	[6.7416005]	[99]	[]	[3092039]
758_9191	chr13	107900766	107901166	+	1000	112.0	[]	[]	[6.8439474]	[100]	[]	[107900944]
758_9194	chr16	67268212	67268612	+	1000	112.0	[]	[]	[9.919872]	[146]	[]	[67268455]
758_9195	chr16	69754830	69755230	+	1000	112.0	[10.256007]	[64]	[]	[]	[69754988]	[]
758_9198	chr17	62163839	62164239	+	1000	112.0	[]	[]	[9.919872]	[133]	[]	[62164046]
758_9203	chr2	58711253	58711653	+	1000	112.0	[]	[]	[11.362798]	[109]	[]	[58711452]
758_9204	chr2	157898199	157898599	+	1000	112.0	[8.693299, 8.693299, 8.458068]	[108, 129, 148]	[]	[]	[157898390, 157898411, 157898430]	[]
758_9207	chr22	39818078	39818478	+	1000	112.0	[]	[]	[8.245038]	[129]	[]	[39818286]
758_9209	chr3	57805717	57806117	+	1000	112.0	[]	[]	[6.873926]	[153]	[]	[57805952]
758_9216	chr6	658234	658634	+	1000	112.0	[]	[]	[6.780856]	[71]	[]	[658394]
758_9217	chr6	3022723	3023123	+	1000	112.0	[]	[]	[6.7687325, 8.458068]	[106, 121]	[]	[3022928, 3022943]
758_9220	chr6	109351782	109352182	+	1000	112.0	[]	[]	[11.575829, 8.87635, 8.458068]	[102, 108, 145]	[]	[109351981, 109351987, 109352024]
758_9224	chr7	102988116	102988516	+	1000	112.0	[7.220394]	[99]	[]	[]	[102988282]	[]
758_9227	chr7	131330286	131330686	+	1000	112.0	[11.575829]	[97]	[]	[]	[131330471]	[]
758_9229	chr9	96681112	96681512	+	1000	112.0	[]	[]	[11.54585]	[162]	[]	[96681341]
758_923	chr1	234546800	234547200	+	1000	350.0	[6.8930507, 7.6377397]	[80, 140]	[]	[]	[234546961, 234547021]	[]
758_9232	chrX	120250396	120250796	+	1000	112.0	[]	[]	[10.7555]	[105]	[]	[120250579]
758_9233	chr1	12168542	12168942	+	1000	111.5	[]	[]	[7.037342]	[58]	[]	[12168695]
758_9239	chr1	109100607	109101007	+	1000	111.5	[]	[]	[10.7555]	[115]	[]	[109100818]
758_924	chr13	46120111	46120511	+	1000	350.0	[]	[]	[8.87635]	[108]	[]	[46120319]
758_9243	chr1	200802846	200803246	+	1000	111.5	[]	[]	[11.127567]	[93]	[]	[200803037]
758_9245	chr1	227311651	227312051	+	1000	111.5	[]	[]	[6.7687325]	[116]	[]	[227311849]
758_9246	chr1	234680425	234680825	+	1000	111.5	[6.8930507, 10.7555, 7.0754085, 7.6377397, 7.87297, 7.0754085]	[112, 138, 147, 154, 167, 176]	[]	[]	[234680601, 234680627, 234680636, 234680643, 234680656, 234680665]	[]
758_9252	chr12	6995972	6996372	+	1000	111.5	[]	[]	[6.780856]	[122]	[]	[6996185]
758_9254	chr12	76379299	76379699	+	1000	111.5	[]	[]	[8.458068]	[111]	[]	[76379507]
758_9257	chr15	37100550	37100950	+	1000	111.5	[9.56255, 6.6800203]	[146, 180]	[]	[]	[37100763, 37100797]	[]
758_9258	chr15	63986754	63987154	+	1000	111.5	[]	[]	[7.250373]	[85]	[]	[63986928]
758_926	chr17	59290244	59290644	+	1000	349.5	[]	[]	[11.575829, 11.575829]	[83, 115]	[]	[59290416, 59290448]
758_9265	chr17	78263181	78263581	+	1000	111.5	[]	[]	[14.245327]	[152]	[]	[78263406]
758_9266	chr17	82021968	82022368	+	1000	111.5	[6.780856, 9.56255]	[102, 108]	[]	[]	[82022168, 82022174]	[]
758_9268	chr19	2884126	2884526	+	1000	111.5	[]	[]	[8.056022]	[85]	[]	[2884311]
758_927	chr1	30727780	30728180	+	1000	349.0	[]	[]	[9.438231]	[124]	[]	[30728003]
758_9270	chr19	21127033	21127433	+	1000	111.5	[7.25846]	[121]	[]	[]	[21127250]	[]
758_9274	chr2	174059415	174059815	+	1000	111.5	[]	[]	[8.87635]	[135]	[]	[174059587]
758_928	chr12	121933849	121934249	+	1000	349.0	[8.693299, 7.5565295]	[111, 153]	[]	[]	[121934056, 121934098]	[]
