#PeakID(python identify_motif.py ./ENCODE_processed_files/SOX6_idr.fa SOX6 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
986_44417	chr13	44436968	44437368	+	763	39.0	[]	[]	[6.2220955]	[77]	[]	[44437122]
986_44418	chr13	45253453	45253853	+	671	39.0	[11.78397]	[152]	[]	[]	[45253692]	[]
986_44422	chr13	99327232	99327632	+	773	39.0	[12.880307]	[80]	[]	[]	[99327388]	[]
986_44425	chr14	30363470	30363870	+	758	39.0	[]	[]	[6.2220955]	[102]	[]	[30363664]
986_44426	chr14	31902018	31902418	+	718	39.0	[6.3845105, 6.2220955]	[75, 104]	[]	[]	[31902173, 31902202]	[]
986_4443	chr6	27479463	27479863	+	1000	140.0	[]	[]	[9.76354]	[88]	[]	[27479618]
986_44430	chr14	65422047	65422447	+	765	39.0	[9.072583]	[93]	[]	[]	[65422232]	[]
986_44436	chr15	34688198	34688598	+	756	39.0	[]	[]	[9.925955]	[137]	[]	[34688419]
986_44437	chr15	39801938	39802338	+	684	39.0	[6.3845105]	[132]	[]	[]	[39802133]	[]
986_44442	chr15	50256319	50256719	+	631	39.0	[9.315548]	[151]	[]	[]	[50256556]	[]
986_44443	chr15	55846208	55846608	+	766	39.0	[]	[]	[9.315548]	[121]	[]	[55846369]
986_44445	chr15	63392725	63393125	+	758	39.0	[]	[]	[6.6004295]	[192]	[]	[63392929]
986_44446	chr15	63857108	63857508	+	720	39.0	[10.006505]	[182]	[]	[]	[63857324]	[]
986_44448	chr15	69158392	69158792	+	747	39.0	[9.153132]	[84]	[]	[]	[69158559]	[]
986_44450	chr15	80070818	80071218	+	674	39.0	[]	[]	[6.3845105]	[90]	[]	[80070994]
986_44453	chr15	83248344	83248744	+	731	39.0	[]	[]	[8.665914]	[111]	[]	[83248547]
986_44456	chr15	89399788	89400188	+	764	39.0	[]	[]	[11.78397]	[146]	[]	[89400011]
986_44457	chr15	92899467	92899867	+	659	39.0	[]	[]	[11.946385]	[165]	[]	[92899658]
986_4446	chr7	1775440	1775840	+	1000	140.0	[10.16892]	[81]	[]	[]	[1775610]	[]
986_44465	chr16	14402613	14403013	+	741	39.0	[6.2220955]	[65]	[]	[]	[14402764]	[]
986_44467	chr16	30615855	30616255	+	769	39.0	[6.3845105]	[208]	[]	[]	[30616092]	[]
986_44473	chr16	66875467	66875867	+	717	39.0	[7.6431108]	[103]	[]	[]	[66875641]	[]
986_44474	chr16	69796527	69796927	+	697	39.0	[11.78397]	[145]	[]	[]	[69796772]	[]
986_44476	chr16	70745901	70746301	+	746	39.0	[]	[]	[9.315548]	[123]	[]	[70746065]
986_44478	chr16	81723051	81723451	+	742	39.0	[8.908878]	[221]	[]	[]	[81723277]	[]
986_4448	chr7	149028551	149028951	+	1000	140.0	[]	[]	[11.946385]	[187]	[]	[149028802]
986_44480	chr16	83953998	83954398	+	702	39.0	[]	[]	[8.665914]	[131]	[]	[83954162]
986_44486	chr17	28839872	28840272	+	770	39.0	[6.2220955]	[156]	[]	[]	[28840086]	[]
986_4449	chr8	8777667	8778067	+	1000	140.0	[]	[]	[6.2220955, 8.910168]	[71, 94]	[]	[8777828, 8777851]
986_44495	chr17	48181649	48182049	+	580	39.0	[13.042722]	[121]	[]	[]	[48181804]	[]
986_44496	chr17	48310832	48311232	+	652	39.0	[6.3845105]	[93]	[]	[]	[48311007]	[]
986_44497	chr17	48579224	48579624	+	656	39.0	[]	[]	[10.006505]	[89]	[]	[48579392]
986_44498	chr17	48620609	48621009	+	715	39.0	[]	[]	[6.2220955]	[129]	[]	[48620827]
986_445	chr1	205157167	205157567	+	1000	424.0	[]	[]	[9.153132]	[139]	[]	[205157394]
986_44501	chr17	59705949	59706349	+	620	39.0	[6.3845105, 12.026935]	[162, 166]	[]	[]	[59706188, 59706192]	[]
986_44502	chr17	59754472	59754872	+	719	39.0	[9.315548]	[210]	[]	[]	[59754711]	[]
986_44503	chr17	59792169	59792569	+	732	39.0	[12.18935]	[156]	[]	[]	[59792363]	[]
986_44504	chr17	60361870	60362270	+	566	39.0	[6.2220955]	[136]	[]	[]	[60362086]	[]
986_44507	chr17	65092259	65092659	+	648	39.0	[6.3845105, 12.18935]	[120, 138]	[6.3845105]	[154]	[65092458, 65092476]	[65092492]
986_44510	chr17	74987157	74987557	+	598	39.0	[]	[]	[10.16892]	[122]	[]	[74987373]
986_44515	chr17	77610035	77610435	+	772	39.0	[]	[]	[6.3118367]	[198]	[]	[77610240]
986_44516	chr17	79741953	79742353	+	752	39.0	[]	[]	[7.8125415]	[153]	[]	[79742177]
986_4452	chr1	24642760	24643160	+	1000	139.5	[]	[]	[6.7628446]	[162]	[]	[24642988]
986_44522	chr18	2875544	2875944	+	721	39.0	[6.2220955]	[146]	[]	[]	[2875786]	[]
986_44526	chr18	9348339	9348739	+	742	39.0	[7.2768254]	[113]	[6.3845105]	[110]	[9348552]	[9348549]
986_44530	chr18	12233387	12233787	+	765	39.0	[6.4666862]	[158]	[]	[]	[12233605]	[]
986_44550	chr19	35135512	35135912	+	748	39.0	[6.6004295]	[178]	[]	[]	[35135761]	[]
986_44551	chr19	36238967	36239367	+	762	39.0	[11.946385]	[170]	[]	[]	[36239196]	[]
986_44553	chr19	38807692	38808092	+	759	39.0	[7.805526]	[118]	[]	[]	[38807894]	[]
986_44555	chr19	39102099	39102499	+	595	39.0	[]	[]	[7.6431108]	[111]	[]	[39102297]
986_44560	chr19	42034716	42035116	+	747	39.0	[]	[]	[6.6004295]	[100]	[]	[42034876]
986_44561	chr19	42133017	42133417	+	761	39.0	[]	[]	[6.2220955]	[179]	[]	[42133263]
986_44564	chr19	47099429	47099829	+	612	39.0	[]	[]	[9.153132]	[165]	[]	[47099667]
986_4457	chr10	101575876	101576276	+	1000	139.5	[6.2220955]	[101]	[]	[]	[101576073]	[]
986_44572	chr19	57727373	57727773	+	683	39.0	[]	[]	[9.315548]	[227]	[]	[57727607]
986_44576	chr2	11719516	11719916	+	733	39.0	[8.658898]	[108]	[]	[]	[11719698]	[]
986_44577	chr2	11951466	11951866	+	707	39.0	[6.2220955]	[92]	[]	[]	[11951637]	[]
986_44579	chr2	26991192	26991592	+	593	39.0	[]	[]	[10.006505]	[121]	[]	[26991371]
986_4458	chr12	56118016	56118416	+	1000	139.5	[6.261038]	[149]	[]	[]	[56118262]	[]
986_44586	chr2	64649701	64650101	+	571	39.0	[]	[]	[6.2220955]	[143]	[]	[64649930]
986_44592	chr2	71333628	71334028	+	763	39.0	[]	[]	[6.2220955]	[141]	[]	[71333827]
986_44595	chr2	76387316	76387716	+	766	39.0	[]	[]	[9.925955]	[166]	[]	[76387545]
986_44597	chr2	85353171	85353571	+	736	39.0	[]	[]	[9.76354]	[161]	[]	[85353409]
986_44598	chr2	86079834	86080234	+	766	39.0	[]	[]	[6.2220955]	[178]	[]	[86080067]
986_4460	chr15	63514432	63514832	+	1000	139.5	[9.925955]	[122]	[6.2220955, 7.0770936]	[81, 101]	[63514645]	[63514604, 63514624]
986_44603	chr2	121539081	121539481	+	660	39.0	[]	[]	[12.880307]	[116]	[]	[121539284]
986_44604	chr2	134774882	134775282	+	777	39.0	[]	[]	[6.3923864]	[104]	[]	[134775079]
986_44607	chr2	144486954	144487354	+	629	39.0	[6.3845105]	[71]	[]	[]	[144487108]	[]
986_44610	chr2	169789882	169790282	+	760	39.0	[]	[]	[6.6004295]	[153]	[]	[169790107]
986_44614	chr2	189522542	189522942	+	663	39.0	[]	[]	[6.2220955]	[172]	[]	[189522779]
986_44619	chr2	216987195	216987595	+	769	39.0	[]	[]	[6.2220955]	[204]	[]	[216987444]
986_44620	chr2	227406661	227407061	+	618	39.0	[6.3845105]	[121]	[6.2220955]	[85]	[227406881]	[227406845]
986_44622	chr2	241844220	241844620	+	584	39.0	[6.8433943]	[228]	[]	[]	[241844465]	[]
986_44623	chr20	258937	259337	+	648	39.0	[12.799757]	[162]	[6.2220955]	[185]	[259152]	[259175]
986_44624	chr20	3510145	3510545	+	549	39.0	[12.026935, 6.2220955]	[113, 176]	[]	[]	[3510314, 3510377]	[]
986_44626	chr20	5788353	5788753	+	732	39.0	[6.3845105]	[75]	[6.2220955]	[72]	[5788525]	[5788522]
986_44628	chr20	21618712	21619112	+	682	39.0	[6.3845105]	[104]	[]	[]	[21618887]	[]
986_44629	chr20	22386078	22386478	+	747	39.0	[8.665914]	[121]	[]	[]	[22386257]	[]
986_44632	chr20	35855065	35855465	+	772	39.0	[6.4234533]	[123]	[]	[]	[35855285]	[]
986_44641	chr21	10341899	10342299	+	683	39.0	[]	[]	[9.315548]	[140]	[]	[10342134]
986_44642	chr21	19441068	19441468	+	770	39.0	[]	[]	[12.18935]	[160]	[]	[19441297]
986_44643	chr21	21179649	21180049	+	747	39.0	[]	[]	[9.315548]	[190]	[]	[21179876]
986_44644	chr21	34592218	34592618	+	766	39.0	[]	[]	[6.3845105]	[131]	[]	[34592446]
986_44648	chr21	38848146	38848546	+	734	39.0	[]	[]	[6.7628446]	[103]	[]	[38848301]
986_44655	chr22	19676059	19676459	+	769	39.0	[6.2220955]	[159]	[]	[]	[19676236]	[]
986_4466	chr2	157477350	157477750	+	1000	139.5	[]	[]	[9.925955]	[85]	[]	[157477525]
986_44660	chr22	20810006	20810406	+	568	39.0	[]	[]	[6.3845105]	[107]	[]	[20810176]
986_44665	chr22	22024465	22024865	+	763	39.0	[]	[]	[7.3200583]	[83]	[]	[22024643]
986_44669	chr22	22614375	22614775	+	739	39.0	[6.2220955]	[121]	[]	[]	[22614566]	[]
986_4467	chr3	128010236	128010636	+	1000	139.5	[7.805526, 12.18935]	[166, 175]	[]	[]	[128010460, 128010469]	[]
986_44673	chr22	22921786	22922186	+	717	39.0	[]	[]	[12.026935, 6.3845105]	[154, 188]	[]	[22921980, 22922014]
986_44679	chr22	37149942	37150342	+	778	39.0	[8.496483]	[144]	[]	[]	[37150137]	[]
986_44681	chr22	39363764	39364164	+	652	39.0	[12.880307]	[137]	[]	[]	[39363939]	[]
986_44691	chr3	41200755	41201155	+	615	39.0	[6.4666862]	[132]	[]	[]	[41200984]	[]
986_44693	chr3	44321251	44321651	+	752	39.0	[]	[]	[10.16892]	[124]	[]	[44321466]
986_44697	chr3	46484958	46485358	+	752	39.0	[11.946385]	[129]	[]	[]	[46485180]	[]
986_44699	chr3	72851330	72851730	+	728	39.0	[]	[]	[13.042722, 6.3845105]	[107, 122]	[]	[72851510, 72851525]
986_447	chr1	233635925	233636325	+	1000	423.0	[]	[]	[6.3845105]	[72]	[]	[233636093]
986_44700	chr3	100665179	100665579	+	643	39.0	[13.042722]	[154]	[]	[]	[100665390]	[]
986_44701	chr3	101513207	101513607	+	756	39.0	[6.4234533]	[158]	[]	[]	[101513448]	[]
986_44705	chr3	130345416	130345816	+	739	39.0	[]	[]	[12.18935]	[165]	[]	[130345638]
986_44706	chr3	183050634	183051034	+	740	39.0	[]	[]	[6.4666862, 6.3845105]	[89, 138]	[]	[183050812, 183050861]
986_4471	chr6	25535284	25535684	+	1000	139.5	[6.2220955]	[125]	[6.3845105]	[153]	[25535497]	[25535525]
986_44711	chr4	4384854	4385254	+	747	39.0	[12.637342]	[99]	[]	[]	[4385039]	[]
986_44713	chr4	10183738	10184138	+	543	39.0	[7.6431108]	[147]	[]	[]	[10183961]	[]
986_44715	chr4	39319670	39320070	+	755	39.0	[]	[]	[11.78397]	[80]	[]	[39319844]
986_44717	chr4	48776403	48776803	+	754	39.0	[]	[]	[6.2220955, 12.18935, 6.3118367]	[92, 132, 139]	[]	[48776582, 48776622, 48776629]
986_44718	chr4	56958245	56958645	+	584	39.0	[8.665914]	[78]	[]	[]	[56958396]	[]
986_44719	chr4	74085748	74086148	+	746	39.0	[]	[]	[7.2768254]	[157]	[]	[74085919]
986_4472	chr6	26075036	26075436	+	1000	139.5	[7.3200583]	[82]	[6.2220955]	[79]	[26075218]	[26075215]
986_44722	chr4	94351296	94351696	+	755	39.0	[6.2220955]	[131]	[12.799757]	[80]	[94351509]	[94351458]
986_44723	chr4	98643117	98643517	+	714	39.0	[6.3845105]	[124]	[8.665914]	[132]	[98643337]	[98643345]
986_44729	chr4	127781560	127781960	+	721	39.0	[]	[]	[12.637342]	[106]	[]	[127781748]
986_44730	chr4	138178530	138178930	+	636	39.0	[9.925955, 12.799757]	[92, 104]	[]	[]	[138178719, 138178731]	[]
986_44731	chr4	143399325	143399725	+	609	39.0	[9.315548]	[94]	[9.153132]	[173]	[143399484]	[143399563]
986_44733	chr4	152674116	152674516	+	570	39.0	[]	[]	[6.2220955]	[177]	[]	[152674305]
986_44736	chr5	32590221	32590621	+	659	39.0	[]	[]	[6.3845105, 7.0058093]	[144, 161]	[]	[32590425, 32590442]
986_44740	chr5	82720182	82720582	+	709	39.0	[]	[]	[12.799757]	[153]	[]	[82720429]
986_44741	chr5	91192911	91193311	+	733	39.0	[10.16892]	[106]	[]	[]	[91193115]	[]
986_44746	chr5	123471395	123471795	+	747	39.0	[6.2220955]	[144]	[]	[]	[123471593]	[]
986_44747	chr5	132467607	132468007	+	781	39.0	[]	[]	[6.3845105]	[153]	[]	[132467804]
986_4475	chr7	2399955	2400355	+	1000	139.5	[]	[]	[6.2220955]	[98]	[]	[2400111]
986_44756	chr5	151239215	151239615	+	740	39.0	[]	[]	[7.2768254]	[93]	[]	[151239398]
986_44757	chr5	164354337	164354737	+	742	39.0	[]	[]	[7.3200583]	[121]	[]	[164354512]
986_4476	chr7	77799473	77799873	+	1000	139.5	[9.76354]	[90]	[]	[]	[77799657]	[]
986_44762	chr5	179608390	179608790	+	769	39.0	[9.153132]	[172]	[]	[]	[179608624]	[]
986_44764	chr6	3172762	3173162	+	767	39.0	[6.3845105]	[199]	[]	[]	[3172977]	[]
986_44767	chr6	6685338	6685738	+	702	39.0	[6.3845105, 6.2220955]	[97, 153]	[]	[]	[6685531, 6685587]	[]
986_44775	chr6	27097180	27097580	+	751	39.0	[8.665914]	[71]	[]	[]	[27097346]	[]
986_4478	chr8	41828462	41828862	+	1000	139.5	[6.3118367]	[99]	[]	[]	[41828655]	[]
986_44783	chr6	35469618	35470018	+	754	39.0	[7.0058093]	[110]	[]	[]	[35469796]	[]
986_44791	chr6	85126914	85127314	+	685	39.0	[8.496483]	[152]	[]	[]	[85127132]	[]
986_44799	chr6	136740163	136740563	+	633	39.0	[12.026935]	[175]	[]	[]	[136740364]	[]
986_448	chr6	36350795	36351195	+	1000	423.0	[]	[]	[12.026935]	[148]	[]	[36351034]
986_44800	chr6	139376604	139377004	+	741	39.0	[]	[]	[9.072583]	[185]	[]	[139376833]
986_44801	chr6	139378712	139379112	+	704	39.0	[12.026935]	[127]	[]	[]	[139378898]	[]
986_44802	chr6	140203520	140203920	+	756	39.0	[6.4234533]	[181]	[]	[]	[140203727]	[]
986_44803	chr6	156953513	156953913	+	779	39.0	[12.026935]	[133]	[]	[]	[156953737]	[]
986_44805	chr6	158115351	158115751	+	732	39.0	[12.026935]	[91]	[]	[]	[158115531]	[]
986_44806	chr6	158956955	158957355	+	663	39.0	[]	[]	[6.2220955]	[145]	[]	[158957158]
986_44808	chr6	160160370	160160770	+	763	39.0	[]	[]	[9.315548]	[98]	[]	[160160540]
986_44811	chr7	5424908	5425308	+	635	39.0	[6.2237215]	[117]	[]	[]	[5425111]	[]
986_44812	chr7	8387827	8388227	+	574	39.0	[7.805526]	[180]	[]	[]	[8388043]	[]
986_44815	chr7	22348310	22348710	+	679	39.0	[]	[]	[13.042722]	[148]	[]	[22348557]
986_44826	chr7	45154584	45154984	+	670	39.0	[6.2220955]	[99]	[7.1144104]	[79]	[45154771]	[45154751]
986_4483	chr1	67979219	67979619	+	1000	139.0	[]	[]	[11.78397]	[142]	[]	[67979439]
986_44830	chr7	93055594	93055994	+	756	39.0	[12.880307]	[181]	[]	[]	[93055841]	[]
986_44832	chr7	100111113	100111513	+	542	39.0	[9.315548]	[163]	[]	[]	[100111355]	[]
986_44833	chr7	106110323	106110723	+	677	39.0	[]	[]	[6.2220955]	[147]	[]	[106110505]
986_44835	chr7	107100137	107100537	+	658	39.0	[13.042722, 6.5548015]	[107, 131]	[]	[]	[107100341, 107100365]	[]
986_44836	chr7	116180267	116180667	+	738	39.0	[]	[]	[6.3845105]	[170]	[]	[116180515]
986_44837	chr7	116967411	116967811	+	689	39.0	[7.0058093]	[130]	[]	[]	[116967640]	[]
986_44839	chr7	123536884	123537284	+	731	39.0	[6.2220955]	[234]	[]	[]	[123537127]	[]
986_44840	chr7	127894531	127894931	+	566	39.0	[]	[]	[6.3845105]	[119]	[]	[127894744]
986_44842	chr7	129344449	129344849	+	587	39.0	[]	[]	[12.18935]	[168]	[]	[129344655]
986_44843	chr7	130133378	130133778	+	740	39.0	[12.799757]	[183]	[]	[]	[130133597]	[]
986_4485	chr11	70313055	70313455	+	1000	139.0	[6.2220955]	[132]	[6.3923864, 12.799757, 6.2220955]	[106, 129, 143]	[70313273]	[70313247, 70313270, 70313284]
986_44852	chr7	142412573	142412973	+	762	39.0	[6.4234533]	[105]	[]	[]	[142412776]	[]
986_44853	chr7	144256052	144256452	+	697	39.0	[]	[]	[8.496483]	[122]	[]	[144256243]
986_44857	chr7	151443123	151443523	+	718	39.0	[6.8433943]	[114]	[]	[]	[151443319]	[]
986_44858	chr7	152363760	152364160	+	709	39.0	[10.006505, 10.006505]	[112, 131]	[]	[]	[152363928, 152363947]	[]
986_44862	chr8	8358630	8359030	+	725	39.0	[]	[]	[6.2220955, 12.18935]	[153, 163]	[]	[8358865, 8358875]
986_44863	chr8	8788898	8789298	+	763	39.0	[]	[]	[8.910168]	[100]	[]	[8789058]
986_44865	chr8	20223676	20224076	+	622	39.0	[]	[]	[10.006505]	[178]	[]	[20223861]
986_44868	chr8	28072772	28073172	+	624	39.0	[7.2768254]	[119]	[]	[]	[28072988]	[]
986_44873	chr8	42957330	42957730	+	774	39.0	[6.2220955, 6.2220955]	[118, 149]	[]	[]	[42957539, 42957570]	[]
986_44876	chr8	96620602	96621002	+	716	39.0	[11.946385]	[70]	[]	[]	[96620758]	[]
986_44877	chr8	104776790	104777190	+	767	39.0	[6.2220955]	[104]	[]	[]	[104776956]	[]
986_44879	chr8	123038248	123038648	+	709	39.0	[]	[]	[6.8433943]	[122]	[]	[123038417]
986_4488	chr12	110060221	110060621	+	1000	139.0	[8.496483]	[125]	[]	[]	[110060418]	[]
986_44881	chr8	124455894	124456294	+	618	39.0	[7.8125415, 8.496483]	[117, 150]	[]	[]	[124456077, 124456110]	[]
986_44882	chr8	124575263	124575663	+	612	39.0	[]	[]	[6.7628446]	[130]	[]	[124575443]
986_44884	chr8	127910782	127911182	+	655	39.0	[7.0770936]	[118]	[]	[]	[127910938]	[]
986_44885	chr8	129752906	129753306	+	777	39.0	[6.3845105]	[94]	[]	[]	[129753079]	[]
986_44888	chr8	145027419	145027819	+	594	39.0	[]	[]	[6.3845105]	[80]	[]	[145027575]
986_44892	chr9	75027506	75027906	+	745	39.0	[6.2220955]	[96]	[]	[]	[75027671]	[]
986_44896	chr9	112530859	112531259	+	761	39.0	[9.315548]	[152]	[6.2220955]	[99]	[112531090]	[112531037]
986_449	chrX	47817430	47817830	+	1000	422.5	[13.042722]	[121]	[]	[]	[47817644]	[]
986_4490	chr16	9598062	9598462	+	1000	139.0	[]	[]	[6.4234533]	[144]	[]	[9598305]
986_44901	chr9	122453051	122453451	+	728	39.0	[6.3845105]	[183]	[]	[]	[122453286]	[]
986_44902	chr9	124698255	124698655	+	584	39.0	[]	[]	[8.908878]	[162]	[]	[124698494]
986_44905	chr9	127970317	127970717	+	695	39.0	[9.315548]	[148]	[]	[]	[127970534]	[]
986_44909	chr9	136655873	136656273	+	733	39.0	[9.925955]	[114]	[]	[]	[136656061]	[]
986_4492	chr2	32168555	32168955	+	1000	139.0	[]	[]	[9.153132]	[97]	[]	[32168740]
986_44925	chr1	8249819	8250219	+	710	38.5	[]	[]	[6.7628446]	[121]	[]	[8250039]
986_44927	chr1	9142136	9142536	+	672	38.5	[12.637342]	[209]	[]	[]	[9142350]	[]
986_4494	chr21	33683179	33683579	+	1000	139.0	[6.3845105]	[154]	[]	[]	[33683413]	[]
986_44945	chr1	65504310	65504710	+	754	38.5	[7.0770936]	[165]	[]	[]	[65504560]	[]
986_4495	chr21	34583316	34583716	+	1000	139.0	[]	[]	[6.2220955]	[107]	[]	[34583523]
986_44953	chr1	116382777	116383177	+	768	38.5	[8.055507]	[180]	[6.7628446]	[131]	[116383019]	[116382970]
986_44957	chr1	149848563	149848963	+	671	38.5	[]	[]	[6.5548015]	[174]	[]	[149848748]
986_4496	chr22	23173898	23174298	+	1000	139.0	[12.880307]	[89]	[]	[]	[23174082]	[]
986_44962	chr1	160664693	160665093	+	714	38.5	[6.7628446]	[177]	[]	[]	[160664937]	[]
986_44964	chr1	165832291	165832691	+	692	38.5	[]	[]	[8.496483]	[152]	[]	[165832540]
986_44965	chr1	166478900	166479300	+	588	38.5	[]	[]	[6.3118367, 6.5548015]	[141, 219]	[]	[166479051, 166479129]
986_44966	chr1	167603930	167604330	+	642	38.5	[6.3118367, 13.042722]	[132, 144]	[]	[]	[167604136, 167604148]	[]
986_44970	chr1	171479990	171480390	+	708	38.5	[6.4234533]	[96]	[]	[]	[171480143]	[]
986_44981	chr1	196361065	196361465	+	688	38.5	[]	[]	[8.055507]	[56]	[]	[196361221]
986_4499	chr4	174320409	174320809	+	1000	139.0	[]	[]	[12.18935]	[111]	[]	[174320619]
986_44990	chr1	223696374	223696774	+	557	38.5	[]	[]	[6.7628446]	[106]	[]	[223696579]
986_44991	chr1	224509938	224510338	+	629	38.5	[7.0058093]	[103]	[]	[]	[224510100]	[]
986_44992	chr1	226216016	226216416	+	719	38.5	[6.3923864]	[188]	[]	[]	[226216261]	[]
986_44993	chr1	227417755	227418155	+	764	38.5	[]	[]	[10.006505, 6.2220955]	[106, 163]	[]	[227417916, 227417973]
986_44997	chr1	244836786	244837186	+	613	38.5	[]	[]	[6.3845105]	[159]	[]	[244837021]
986_44998	chr1	246141148	246141548	+	654	38.5	[]	[]	[12.18935, 6.5548015]	[220, 230]	[]	[246141389, 246141399]
986_450	chr20	34713399	34713799	+	1000	422.0	[]	[]	[12.880307]	[107]	[]	[34713594]
986_45001	chr10	15684754	15685154	+	592	38.5	[6.3845105]	[150]	[13.042722]	[111]	[15684999]	[15684960]
986_45002	chr10	21519964	21520364	+	577	38.5	[8.910168]	[70]	[12.799757]	[151]	[21520125]	[21520206]
986_45004	chr10	22318464	22318864	+	736	38.5	[]	[]	[6.2220955]	[67]	[]	[22318619]
986_45006	chr10	28756616	28757016	+	606	38.5	[]	[]	[10.006505]	[155]	[]	[28756857]
986_4501	chr6	88301878	88302278	+	1000	139.0	[10.16892]	[67]	[]	[]	[88302033]	[]
986_45014	chr10	50334300	50334700	+	632	38.5	[8.658898, 6.3845105]	[90, 176]	[6.3118367]	[128]	[50334463, 50334549]	[50334501]
986_45017	chr10	70162759	70163159	+	687	38.5	[6.5548015]	[88]	[]	[]	[70162922]	[]
986_45022	chr10	74353997	74354397	+	624	38.5	[12.880307]	[85]	[]	[]	[74354181]	[]
986_45024	chr10	80449680	80450080	+	734	38.5	[]	[]	[12.026935]	[124]	[]	[80449851]
986_4503	chr7	13981065	13981465	+	1000	139.0	[6.3845105]	[76]	[]	[]	[13981234]	[]
986_45039	chr11	15580029	15580429	+	740	38.5	[]	[]	[11.946385]	[81]	[]	[15580190]
986_45046	chr11	64767652	64768052	+	597	38.5	[12.799757]	[212]	[]	[]	[64767897]	[]
986_45047	chr11	67177476	67177876	+	660	38.5	[]	[]	[8.658898]	[140]	[]	[67177639]
986_45048	chr11	73140442	73140842	+	581	38.5	[6.2220955]	[89]	[]	[]	[73140626]	[]
986_45055	chr11	95725175	95725575	+	749	38.5	[]	[]	[7.0770936]	[124]	[]	[95725388]
986_45056	chr11	96309056	96309456	+	757	38.5	[8.908878]	[110]	[8.496483]	[134]	[96309220]	[96309244]
986_45063	chr12	11826594	11826994	+	646	38.5	[]	[]	[11.78397]	[126]	[]	[11826791]
986_45069	chr12	49015248	49015648	+	740	38.5	[9.315548]	[177]	[6.3845105]	[195]	[49015429]	[49015447]
986_4507	chr9	35728424	35728824	+	1000	139.0	[6.2220955, 6.2220955]	[86, 131]	[]	[]	[35728600, 35728645]	[]
986_45070	chr12	49222535	49222935	+	613	38.5	[]	[]	[6.2220955]	[154]	[]	[49222773]
986_45075	chr12	50841781	50842181	+	749	38.5	[7.0058093]	[99]	[]	[]	[50841977]	[]
986_45077	chr12	52976083	52976483	+	687	38.5	[]	[]	[7.0058093]	[209]	[]	[52976305]
986_45079	chr12	53618116	53618516	+	666	38.5	[]	[]	[6.2220955]	[213]	[]	[53618367]
986_45082	chr12	56077926	56078326	+	725	38.5	[6.3845105, 9.315548, 9.315548]	[80, 85, 91]	[9.315548, 13.042722]	[72, 77]	[56078094, 56078099, 56078105]	[56078086, 56078091]
986_45083	chr12	64679397	64679797	+	655	38.5	[]	[]	[6.3845105]	[152]	[]	[64679644]
986_45084	chr12	72465944	72466344	+	744	38.5	[6.5548015]	[109]	[]	[]	[72466147]	[]
986_45086	chr12	106778219	106778619	+	653	38.5	[9.315548]	[117]	[]	[]	[106778431]	[]
986_45087	chr12	108270577	108270977	+	737	38.5	[]	[]	[9.315548]	[98]	[]	[108270771]
986_45089	chr12	108633715	108634115	+	720	38.5	[13.042722]	[176]	[]	[]	[108633952]	[]
986_4509	chr1	8703292	8703692	+	1000	138.5	[]	[]	[8.908878]	[141]	[]	[8703525]
986_45092	chr12	121018094	121018494	+	750	38.5	[7.0770936]	[148]	[]	[]	[121018327]	[]
986_45093	chr12	127147844	127148244	+	726	38.5	[8.496483]	[83]	[]	[]	[127148003]	[]
986_45095	chr12	127271794	127272194	+	633	38.5	[7.2768254]	[116]	[]	[]	[127271983]	[]
986_45101	chr13	36862407	36862807	+	641	38.5	[12.18935]	[114]	[]	[]	[36862586]	[]
986_45103	chr13	50909474	50909874	+	730	38.5	[6.6004295]	[102]	[6.2220955]	[149]	[50909640]	[50909687]
986_45108	chr13	107932771	107933171	+	749	38.5	[]	[]	[7.0058093]	[100]	[]	[107932935]
986_45109	chr13	111039675	111040075	+	701	38.5	[12.880307]	[138]	[]	[]	[111039892]	[]
986_45114	chr14	53279069	53279469	+	745	38.5	[]	[]	[10.006505]	[84]	[]	[53279222]
986_45119	chr14	77613305	77613705	+	605	38.5	[6.5548015]	[135]	[]	[]	[77613491]	[]
986_45126	chr15	39877668	39878068	+	731	38.5	[]	[]	[13.042722]	[199]	[]	[39877916]
986_45127	chr15	40470319	40470719	+	745	38.5	[6.2220955]	[162]	[]	[]	[40470513]	[]
986_45131	chr15	55991976	55992376	+	678	38.5	[6.2220955, 10.16892]	[191, 198]	[]	[]	[55992213, 55992220]	[]
986_45133	chr15	71237659	71238059	+	696	38.5	[6.2220955]	[95]	[]	[]	[71237837]	[]
986_45135	chr15	73196170	73196570	+	764	38.5	[6.5548015]	[88]	[]	[]	[73196324]	[]
986_45142	chr15	96392334	96392734	+	691	38.5	[]	[]	[7.2768254]	[125]	[]	[96392519]
986_45144	chr15	101258161	101258561	+	709	38.5	[]	[]	[12.799757]	[125]	[]	[101258383]
986_45146	chr16	5668578	5668978	+	693	38.5	[9.315548, 6.2220955]	[67, 108]	[]	[]	[5668745, 5668786]	[]
986_45148	chr16	15482240	15482640	+	734	38.5	[6.3845105]	[140]	[]	[]	[15482460]	[]
986_45150	chr16	21041517	21041917	+	728	38.5	[12.18935]	[68]	[]	[]	[21041674]	[]
