#PeakID(python identify_motif.py ./ENCODE_processed_files/PKNOX1_idr.fa PKNOX1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
36_6158	chr1	40004833	40005233	+	1000	196.0	[]	[]	[14.959101]	[104]	[]	[40005037]
36_6160	chr11	73629916	73630316	+	1000	196.0	[14.492824]	[110]	[]	[]	[73630124]	[]
36_6161	chr12	11927284	11927684	+	1000	196.0	[13.296596]	[116]	[]	[]	[11927485]	[]
36_6162	chr12	47079377	47079777	+	1000	196.0	[]	[]	[7.9360037, 9.761811, 12.799472]	[86, 96, 100]	[]	[47079528, 47079538, 47079542]
36_6164	chr16	56356033	56356433	+	1000	196.0	[10.324151, 13.171939]	[88, 92]	[]	[]	[56356215, 56356219]	[]
36_6165	chr16	69865579	69865979	+	1000	196.0	[8.416778]	[58]	[12.430346]	[97]	[69865737]	[69865776]
36_6168	chr22	39658336	39658736	+	1000	196.0	[]	[]	[7.6486344]	[83]	[]	[39658506]
36_6169	chr3	142574588	142574988	+	1000	196.0	[]	[]	[14.610782]	[95]	[]	[142574777]
36_617	chr8	124474546	124474946	+	1000	804.5	[13.171939]	[97]	[]	[]	[124474737]	[]
36_6171	chr8	124636357	124636757	+	1000	196.0	[7.117401]	[143]	[]	[]	[124636596]	[]
36_6174	chr10	78441688	78442088	+	1000	195.5	[]	[]	[9.911993]	[88]	[]	[78441876]
36_6179	chr19	8418647	8419047	+	1000	195.5	[13.296596]	[99]	[]	[]	[8418844]	[]
36_6180	chr22	40399239	40399639	+	1000	195.5	[]	[]	[9.761811]	[124]	[]	[40399458]
36_6182	chr5	108266248	108266648	+	1000	195.5	[]	[]	[8.983733]	[120]	[]	[108266457]
36_6185	chr6	63572151	63572551	+	1000	195.5	[7.601135]	[97]	[]	[]	[63572347]	[]
36_6186	chr6	73461503	73461903	+	1000	195.5	[]	[]	[11.857753]	[146]	[]	[73461706]
36_6194	chr20	399431	399831	+	1000	195.0	[]	[]	[9.018479]	[111]	[]	[399640]
36_6195	chr20	47194364	47194764	+	1000	195.0	[]	[]	[14.492824]	[90]	[]	[47194538]
36_6197	chr3	151836977	151837377	+	1000	195.0	[]	[]	[10.053806]	[99]	[]	[151837172]
36_6198	chr3	194255354	194255754	+	1000	195.0	[]	[]	[8.391615]	[152]	[]	[194255554]
36_62	chr19	11597149	11597549	+	1000	960.0	[]	[]	[10.308315]	[109]	[]	[11597349]
36_6200	chr4	139312704	139313104	+	1000	195.0	[12.430346]	[95]	[]	[]	[139312892]	[]
36_6201	chr6	119446315	119446715	+	1000	195.0	[]	[]	[7.3857517, 13.520257]	[103, 107]	[]	[119446516, 119446520]
36_6203	chr7	44609272	44609672	+	1000	195.0	[14.492824]	[127]	[]	[]	[44609484]	[]
36_6204	chr9	109117871	109118271	+	1000	195.0	[]	[]	[9.336362]	[109]	[]	[109118072]
36_6205	chr1	1763608	1764008	+	1000	194.5	[]	[]	[14.492824]	[103]	[]	[1763811]
36_621	chr4	2261957	2262357	+	1000	803.5	[7.16454]	[81]	[]	[]	[2262137]	[]
36_6211	chr13	80361916	80362316	+	1000	194.5	[]	[]	[9.263993, 11.459053]	[97, 132]	[]	[80362074, 80362109]
36_6212	chr15	82646218	82646618	+	1000	194.5	[]	[]	[10.851724]	[122]	[]	[82646425]
36_6215	chr19	8575313	8575713	+	1000	194.5	[8.301034]	[146]	[12.830319]	[100]	[8575555]	[8575509]
36_6220	chr3	24483929	24484329	+	1000	194.5	[]	[]	[10.831086, 9.794609]	[102, 106]	[]	[24484109, 24484113]
36_6222	chr6	97394214	97394614	+	1000	194.5	[]	[]	[14.959101]	[120]	[]	[97394422]
36_6231	chr12	106941482	106941882	+	1000	194.0	[7.77956]	[119]	[]	[]	[106941695]	[]
36_6232	chr14	35861521	35861921	+	1000	194.0	[12.638885]	[103]	[]	[]	[35861718]	[]
36_6237	chr2	32012853	32013253	+	1000	194.0	[]	[]	[14.492824]	[102]	[]	[32013047]
36_624	chr18	51197734	51198134	+	1000	803.0	[7.7953963]	[75]	[8.614963]	[101]	[51197909]	[51197935]
36_6240	chr3	9402795	9403195	+	1000	194.0	[8.121894]	[74]	[8.215993]	[106]	[9402952]	[9402984]
36_6244	chr4	5144376	5144776	+	1000	194.0	[]	[]	[7.654458]	[107]	[]	[5144571]
36_6246	chr6	35490922	35491322	+	1000	194.0	[14.492824, 12.082027, 8.30987]	[101, 105, 129]	[]	[]	[35491122, 35491126, 35491150]	[]
36_625	chr19	21020349	21020749	+	1000	803.0	[]	[]	[13.520257]	[81]	[]	[21020530]
36_6252	chr1	23539595	23539995	+	1000	193.5	[7.167125]	[217]	[7.77956]	[193]	[23539846]	[23539822]
36_6254	chr12	49264669	49265069	+	1000	193.5	[]	[]	[11.857753]	[182]	[]	[49264919]
36_6255	chr12	106839352	106839752	+	1000	193.5	[]	[]	[12.290566]	[104]	[]	[106839555]
36_6259	chr16	56744951	56745351	+	1000	193.5	[12.799472]	[119]	[]	[]	[56745150]	[]
36_626	chr3	128548671	128549071	+	1000	803.0	[]	[]	[7.737102]	[61]	[]	[128548832]
36_6261	chr2	177593981	177594381	+	1000	193.5	[9.236158, 7.48357]	[105, 122]	[8.0269785]	[88]	[177594185, 177594202]	[177594168]
36_6262	chr2	230341781	230342181	+	1000	193.5	[10.270717, 8.726171]	[109, 113]	[]	[]	[230341979, 230341983]	[]
36_6269	chr1	32725149	32725549	+	1000	193.0	[9.697288]	[125]	[8.726171]	[162]	[32725338]	[32725375]
36_6270	chr10	94165293	94165693	+	1000	193.0	[]	[]	[12.172607]	[107]	[]	[94165497]
36_6273	chr13	109786438	109786838	+	1000	193.0	[7.165457]	[60]	[]	[]	[109786595]	[]
36_6274	chr15	67661204	67661604	+	1000	193.0	[11.925329]	[112]	[]	[]	[67661412]	[]
36_6278	chr19	54200579	54200979	+	1000	193.0	[8.50106]	[96]	[]	[]	[54200774]	[]
36_6279	chr2	42913193	42913593	+	1000	193.0	[9.263993]	[157]	[]	[]	[42913428]	[]
36_6283	chr3	37666598	37666998	+	1000	193.0	[10.97638]	[137]	[14.959101]	[99]	[37666835]	[37666797]
36_6286	chr5	10315846	10316246	+	1000	193.0	[]	[]	[8.853726]	[100]	[]	[10316040]
36_6287	chr5	135395460	135395860	+	1000	193.0	[7.399222]	[79]	[]	[]	[135395636]	[]
36_6290	chr7	120984987	120985387	+	1000	193.0	[]	[]	[10.724771]	[155]	[]	[120985175]
36_6291	chr8	7133070	7133470	+	1000	193.0	[]	[]	[11.459053]	[101]	[]	[7133260]
36_6292	chr9	124143917	124144317	+	1000	193.0	[11.459053]	[102]	[]	[]	[124144099]	[]
36_6294	chr1	31170833	31171233	+	1000	192.5	[7.7539153, 8.363305]	[138, 226]	[]	[]	[31170991, 31171079]	[]
36_6296	chr11	12018055	12018455	+	1000	192.5	[]	[]	[14.492824]	[98]	[]	[12018250]
36_63	chr21	42974450	42974850	+	1000	959.5	[9.283028]	[104]	[14.492824]	[123]	[42974651]	[42974670]
36_630	chr21	33122093	33122493	+	1000	801.5	[12.290566]	[92]	[]	[]	[33122285]	[]
36_6305	chr8	96211783	96212183	+	1000	192.5	[13.265748]	[105]	[]	[]	[96211981]	[]
36_6307	chr1	172718909	172719309	+	1000	192.0	[]	[]	[12.082027]	[111]	[]	[172719101]
36_6308	chr1	195962045	195962445	+	1000	192.0	[]	[]	[14.610782]	[106]	[]	[195962249]
36_6311	chr11	102733219	102733619	+	1000	192.0	[]	[]	[12.799472]	[97]	[]	[102733409]
36_6312	chr12	113314015	113314415	+	1000	192.0	[]	[]	[8.003936, 7.0650244, 12.269929]	[89, 95, 99]	[]	[113314189, 113314195, 113314199]
36_6315	chr17	27474071	27474471	+	1000	192.0	[]	[]	[9.145273]	[162]	[]	[27474289]
36_6317	chr19	45440832	45441232	+	1000	192.0	[7.6738567]	[89]	[]	[]	[45441015]	[]
36_6324	chr6	137248683	137249083	+	1000	192.0	[7.9505005, 8.355804]	[85, 163]	[]	[]	[137248850, 137248928]	[]
36_6327	chr1	145979719	145980119	+	1000	191.5	[]	[]	[7.522055]	[111]	[]	[145979910]
36_6328	chr1	168287221	168287621	+	1000	191.5	[]	[]	[10.053806]	[133]	[]	[168287444]
36_6329	chr1	208224266	208224666	+	1000	191.5	[]	[]	[14.492824]	[96]	[]	[208224457]
36_6333	chr11	125164587	125164987	+	1000	191.5	[8.857578]	[82]	[10.597214, 13.044986]	[67, 100]	[125164764]	[125164749, 125164782]
36_6335	chr15	28904336	28904736	+	1000	191.5	[12.213435]	[102]	[]	[]	[28904525]	[]
36_6339	chr20	460207	460607	+	1000	191.5	[]	[]	[7.8360543]	[124]	[]	[460426]
36_634	chr12	56437702	56438102	+	1000	800.0	[]	[]	[10.831086]	[98]	[]	[56437892]
36_6340	chr3	17443175	17443575	+	1000	191.5	[10.945533]	[92]	[7.7875047]	[177]	[17443330]	[17443415]
36_6341	chr3	33798424	33798824	+	1000	191.5	[]	[]	[10.956583, 10.472958, 9.428282, 8.802254]	[125, 129, 133, 141]	[]	[33798621, 33798625, 33798629, 33798637]
36_6344	chr7	127837876	127838276	+	1000	191.5	[11.391476]	[136]	[]	[]	[127838078]	[]
36_6345	chr8	101126717	101127117	+	1000	191.5	[]	[]	[8.668286]	[98]	[]	[101126907]
36_6351	chr16	29708904	29709304	+	1000	191.0	[10.29932]	[108]	[]	[]	[29709109]	[]
36_6353	chr16	87167461	87167861	+	1000	191.0	[]	[]	[14.610782]	[102]	[]	[87167653]
36_6357	chr21	45815273	45815673	+	1000	191.0	[7.3310385, 10.364809, 7.3310385, 7.3310385]	[93, 100, 118, 147]	[]	[]	[45815464, 45815471, 45815489, 45815518]	[]
36_636	chr8	143430671	143431071	+	1000	799.5	[]	[]	[13.265748]	[108]	[]	[143430873]
36_6360	chr7	106075907	106076307	+	606	191.0	[14.610782]	[110]	[]	[]	[106076109]	[]
36_6362	chr8	42472978	42473378	+	1000	191.0	[8.122609]	[156]	[]	[]	[42473216]	[]
36_6363	chr1	20197452	20197852	+	1000	190.5	[]	[]	[10.479256]	[99]	[]	[20197647]
36_6365	chr11	126345935	126346335	+	1000	190.5	[]	[]	[10.347194, 9.815247]	[109, 113]	[]	[126346134, 126346138]
36_6367	chr12	127125822	127126222	+	1000	190.5	[]	[]	[7.0197973]	[59]	[]	[127125974]
36_6368	chr13	102457369	102457769	+	1000	190.5	[12.638885]	[118]	[]	[]	[102457579]	[]
36_6374	chr16	73616162	73616562	+	1000	190.5	[7.995231, 10.821276]	[58, 85]	[12.638885]	[101]	[73616313, 73616340]	[73616356]
36_6375	chr19	2648518	2648918	+	1000	190.5	[7.3310385]	[143]	[12.830319]	[105]	[2648760]	[2648722]
36_6376	chr19	35822318	35822718	+	1000	190.5	[14.492824, 7.7705655]	[101, 150]	[]	[]	[35822512, 35822561]	[]
36_6378	chr2	69683208	69683608	+	827	190.5	[7.619144]	[89]	[]	[]	[69683373]	[]
36_6382	chr20	62787834	62788234	+	1000	190.5	[]	[]	[12.799472]	[143]	[]	[62788039]
36_6387	chr7	155290973	155291373	+	1000	190.5	[7.8184385]	[78]	[7.9133544, 7.220449]	[85, 108]	[155291144]	[155291151, 155291174]
36_6388	chr8	10799742	10800142	+	1000	190.5	[7.313423]	[159]	[7.304035]	[98]	[10799985]	[10799924]
36_639	chr22	36776105	36776505	+	1000	799.0	[]	[]	[7.1203933]	[102]	[]	[36776298]
36_6390	chr8	98980977	98981377	+	1000	190.5	[8.215993]	[154]	[8.661665]	[119]	[98981207]	[98981172]
36_6392	chr9	123255733	123256133	+	1000	190.5	[]	[]	[13.296596]	[93]	[]	[123255914]
36_6395	chr1	25355839	25356239	+	1000	190.0	[]	[]	[7.265854]	[187]	[]	[25356039]
36_6396	chr1	150161884	150162284	+	1000	190.0	[]	[]	[7.6738567, 14.610782]	[99, 103]	[]	[150162078, 150162082]
36_6397	chr1	165698368	165698768	+	1000	190.0	[11.391476, 7.824388]	[99, 126]	[]	[]	[165698558, 165698585]	[]
36_640	chr19	19668502	19668902	+	1000	798.5	[]	[]	[9.640319, 10.472958]	[100, 136]	[]	[19668701, 19668737]
36_6400	chr11	86176150	86176550	+	1000	190.0	[7.2408113]	[152]	[]	[]	[86176383]	[]
36_6401	chr11	105515435	105515835	+	1000	190.0	[]	[]	[10.164401]	[139]	[]	[105515651]
36_6409	chr16	55464350	55464750	+	1000	190.0	[7.625756, 14.959101]	[67, 96]	[]	[]	[55464513, 55464542]	[]
36_641	chr19	48872013	48872413	+	1000	798.5	[14.959101]	[104]	[]	[]	[48872216]	[]
36_6413	chr3	12782492	12782892	+	1000	190.0	[9.039978]	[126]	[]	[]	[12782709]	[]
36_6417	chr7	108529348	108529748	+	1000	190.0	[14.610782]	[98]	[]	[]	[108529543]	[]
36_642	chr22	25235863	25236263	+	1000	798.5	[]	[]	[13.171939]	[127]	[]	[25236082]
36_6422	chr1	208184363	208184763	+	1000	189.5	[]	[]	[10.790428]	[163]	[]	[208184588]
36_6428	chr12	116360855	116361255	+	1000	189.5	[8.149453, 9.741174]	[99, 103]	[]	[]	[116361052, 116361056]	[]
36_6431	chr16	4918901	4919301	+	1000	189.5	[14.492824]	[100]	[]	[]	[4919100]	[]
36_6435	chr19	23817561	23817961	+	1000	189.5	[8.668286]	[123]	[]	[]	[23817777]	[]
36_6440	chr3	172680664	172681064	+	965	189.5	[8.876314, 10.851724]	[89, 93]	[]	[]	[172680852, 172680856]	[]
36_6444	chr6	151765465	151765865	+	1000	189.5	[]	[]	[11.459053]	[117]	[]	[151765675]
36_6449	chr10	72637447	72637847	+	1000	189.0	[]	[]	[9.175945]	[178]	[]	[72637649]
36_645	chr10	73930713	73931113	+	1000	798.0	[11.925329]	[98]	[]	[]	[73930909]	[]
36_6455	chr15	101446034	101446434	+	1000	189.0	[7.727292]	[190]	[10.29932]	[200]	[101446261]	[101446271]
36_6457	chr18	8982387	8982787	+	1000	189.0	[7.0728245]	[116]	[]	[]	[8982588]	[]
36_6458	chr2	8923251	8923651	+	914	189.0	[]	[]	[12.48378]	[130]	[]	[8923459]
36_6459	chr21	36109893	36110293	+	1000	189.0	[]	[]	[12.799472]	[126]	[]	[36110088]
36_6460	chr22	21986449	21986849	+	1000	189.0	[]	[]	[12.799472]	[131]	[]	[21986649]
36_6462	chr3	138694341	138694741	+	1000	189.0	[]	[]	[7.871874]	[116]	[]	[138694549]
36_6466	chr5	112958703	112959103	+	1000	189.0	[]	[]	[13.296596]	[103]	[]	[112958906]
36_6470	chr6	119470894	119471294	+	1000	189.0	[14.610782]	[109]	[]	[]	[119471093]	[]
36_6472	chr1	40633543	40633943	+	1000	188.5	[11.925329]	[117]	[]	[]	[40633754]	[]
36_6474	chr10	110919128	110919528	+	1000	188.5	[]	[]	[9.7657]	[148]	[]	[110919283]
36_6477	chr18	34860611	34861011	+	1000	188.5	[10.355815, 8.022175]	[129, 133]	[]	[]	[34860781, 34860785]	[]
36_6479	chr19	51354650	51355050	+	1000	188.5	[14.610782]	[97]	[]	[]	[51354846]	[]
36_6481	chr20	4119468	4119868	+	1000	188.5	[]	[]	[7.871874]	[134]	[]	[4119686]
36_6482	chr3	11770441	11770841	+	1000	188.5	[10.821276, 9.294079]	[80, 121]	[]	[]	[11770618, 11770659]	[]
36_6483	chr3	93981636	93982036	+	1000	188.5	[12.172607]	[123]	[]	[]	[93981840]	[]
36_6488	chr7	1926421	1926821	+	1000	188.5	[8.3229685]	[162]	[14.959101]	[92]	[1926667]	[1926597]
36_6492	chrX	136200391	136200791	+	1000	188.5	[]	[]	[7.9540124, 14.959101]	[108, 112]	[]	[136200590, 136200594]
36_6497	chr12	62232184	62232584	+	1000	188.0	[9.7657]	[181]	[]	[]	[62232432]	[]
36_6498	chr14	75559436	75559836	+	1000	188.0	[]	[]	[14.959101]	[100]	[]	[75559630]
36_6499	chr15	78358113	78358513	+	1000	188.0	[10.76784]	[88]	[7.625756]	[104]	[78358301]	[78358317]
36_6500	chr16	16120932	16121332	+	1000	188.0	[]	[]	[9.191207]	[119]	[]	[16121137]
36_6501	chr16	16905808	16906208	+	1000	188.0	[]	[]	[13.265748]	[111]	[]	[16906005]
36_6504	chr4	38576888	38577288	+	1000	188.0	[10.388675]	[111]	[]	[]	[38577093]	[]
36_6510	chr6	21971561	21971961	+	1000	188.0	[9.941039]	[147]	[]	[]	[21971799]	[]
36_6511	chr6	29964827	29965227	+	1000	188.0	[7.354904]	[145]	[]	[]	[29965053]	[]
36_6513	chr6	157861791	157862191	+	1000	188.0	[7.4649982]	[141]	[]	[]	[157862019]	[]
36_6514	chr7	100344638	100345038	+	1000	188.0	[7.8360543]	[164]	[]	[]	[100344810]	[]
36_6521	chr14	65043123	65043523	+	1000	187.5	[11.747158]	[103]	[]	[]	[65043324]	[]
36_6522	chr17	45384015	45384415	+	622	187.5	[7.354904, 7.8090506]	[103, 145]	[12.430346]	[94]	[45384215, 45384257]	[45384206]
36_6523	chr17	59218222	59218622	+	914	187.5	[]	[]	[9.218403]	[93]	[]	[59218403]
36_6524	chr19	29277103	29277503	+	1000	187.5	[9.168581, 7.0874286]	[73, 141]	[]	[]	[29277275, 29277343]	[]
36_6525	chr2	48605795	48606195	+	1000	187.5	[]	[]	[11.747158]	[134]	[]	[48606004]
36_6530	chr3	119595943	119596343	+	1000	187.5	[12.48378, 10.482768]	[100, 104]	[]	[]	[119596136, 119596140]	[]
36_6531	chr3	124878891	124879291	+	1000	187.5	[]	[]	[7.797315, 7.8804946]	[83, 87]	[]	[124879062, 124879066]
36_6536	chr7	136064126	136064526	+	1000	187.5	[]	[]	[10.388675, 10.388675]	[166, 176]	[]	[136064359, 136064369]
36_6537	chr8	15533724	15534124	+	1000	187.5	[8.210917]	[146]	[]	[]	[15533954]	[]
36_654	chr22	17673181	17673581	+	1000	796.0	[]	[]	[7.2294436, 10.838625]	[146, 152]	[]	[17673396, 17673402]
36_6540	chr1	21916850	21917250	+	1000	187.0	[]	[]	[7.175591]	[115]	[]	[21917056]
36_6541	chr1	39196897	39197297	+	1000	187.0	[9.263993]	[144]	[7.6007266, 7.219651]	[120, 141]	[39197120]	[39197096, 39197117]
36_6542	chr1	117732071	117732471	+	1000	187.0	[10.569666, 14.610782]	[90, 94]	[]	[]	[117732258, 117732262]	[]
36_6544	chr11	120853434	120853834	+	1000	187.0	[14.959101]	[90]	[]	[]	[120853621]	[]
36_6547	chr17	80262158	80262558	+	1000	187.0	[8.085421]	[117]	[]	[]	[80262375]	[]
36_6549	chr2	177584279	177584679	+	1000	187.0	[]	[]	[14.959101]	[113]	[]	[177584486]
36_6552	chr3	5520278	5520678	+	1000	187.0	[7.7539153, 9.68468]	[75, 154]	[8.0269785]	[72]	[5520450, 5520529]	[5520447]
36_6554	chr3	129790882	129791282	+	1000	187.0	[7.0650244, 12.638885]	[80, 92]	[]	[]	[129791060, 129791072]	[]
36_6558	chr7	88689811	88690211	+	1000	187.0	[8.317065]	[86]	[]	[]	[88689962]	[]
36_6559	chr7	135517094	135517494	+	1000	187.0	[10.479256, 7.6356454]	[85, 151]	[]	[]	[135517271, 135517337]	[]
36_656	chr22	37186235	37186635	+	1000	795.5	[]	[]	[12.638885, 13.296596]	[100, 118]	[]	[37186435, 37186453]
36_6560	chr8	143996180	143996580	+	1000	187.0	[8.301034]	[136]	[14.959101]	[107]	[143996415]	[143996386]
36_6561	chr9	95048348	95048748	+	1000	187.0	[12.91743]	[89]	[]	[]	[95048523]	[]
36_6562	chrX	2159382	2159782	+	1000	187.0	[]	[]	[8.085421, 7.63498]	[139, 143]	[]	[2159594, 2159598]
36_6563	chr10	61000819	61001219	+	1000	186.5	[14.610782]	[85]	[]	[]	[61000990]	[]
36_6567	chr12	108265477	108265877	+	1000	186.5	[11.747158]	[88]	[]	[]	[108265659]	[]
36_6574	chr17	74532123	74532523	+	1000	186.5	[10.29932]	[87]	[]	[]	[74532306]	[]
36_6578	chr2	135899583	135899983	+	1000	186.5	[8.317065]	[108]	[7.7875047]	[157]	[135899785]	[135899834]
36_658	chr10	75109032	75109432	+	1000	794.5	[13.265748]	[106]	[7.5943837]	[75]	[75109231]	[75109200]
36_6580	chr2	223723959	223724359	+	1000	186.5	[8.60517]	[87]	[9.074489]	[170]	[223724114]	[223724197]
36_6582	chr3	52220483	52220883	+	1000	186.5	[]	[]	[12.830319]	[98]	[]	[52220676]
36_6585	chr6	146850349	146850749	+	1000	186.5	[7.797315]	[129]	[]	[]	[146850566]	[]
36_6587	chr9	130841873	130842273	+	1000	186.5	[7.552109]	[193]	[]	[]	[130842063]	[]
36_6589	chr1	155536324	155536724	+	1000	186.0	[]	[]	[9.606707]	[84]	[]	[155536490]
36_659	chr11	63974200	63974600	+	1000	794.5	[]	[]	[10.29932]	[105]	[]	[63974400]
36_6592	chr12	104792479	104792879	+	1000	186.0	[]	[]	[10.97638]	[116]	[]	[104792688]
36_6600	chr19	51224396	51224796	+	1000	186.0	[8.907162]	[159]	[14.492824]	[121]	[51224601]	[51224563]
36_6602	chr4	163484839	163485239	+	1000	186.0	[13.265748]	[99]	[]	[]	[163485031]	[]
36_6608	chr1	44044183	44044583	+	1000	185.5	[9.218403, 7.8184385]	[83, 108]	[]	[]	[44044360, 44044385]	[]
36_6612	chr1	161400376	161400776	+	1000	185.5	[12.799472]	[106]	[]	[]	[161400576]	[]
36_6614	chr10	35089550	35089950	+	1000	185.5	[]	[]	[10.576577]	[98]	[]	[35089747]
36_6616	chr10	48474771	48475171	+	1000	185.5	[]	[]	[9.137733]	[59]	[]	[48474929]
36_6619	chr11	75063917	75064317	+	1000	185.5	[12.172607]	[103]	[]	[]	[75064117]	[]
36_6620	chr12	120356454	120356854	+	1000	185.5	[13.265748]	[105]	[]	[]	[120356653]	[]
36_6621	chr15	58058069	58058469	+	1000	185.5	[11.785644]	[109]	[]	[]	[58058263]	[]
36_6622	chr16	75558087	75558487	+	1000	185.5	[]	[]	[8.085421]	[106]	[]	[75558292]
36_6624	chr2	158214441	158214841	+	1000	185.5	[]	[]	[8.004651]	[179]	[]	[158214682]
36_6625	chr2	230412828	230413228	+	1000	185.5	[7.6356454, 9.446291, 8.085421]	[99, 130, 134]	[]	[]	[230413001, 230413032, 230413036]	[]
36_6628	chr3	155179313	155179713	+	1000	185.5	[]	[]	[7.2228217]	[100]	[]	[155179493]
36_663	chr20	34516168	34516568	+	1000	793.0	[10.76784]	[84]	[]	[]	[34516352]	[]
36_6632	chr7	4416420	4416820	+	1000	185.5	[10.355815]	[67]	[]	[]	[4416581]	[]
36_6636	chr9	97980892	97981292	+	759	185.5	[12.91743]	[96]	[]	[]	[97981087]	[]
36_6637	chr1	47794496	47794896	+	1000	185.0	[]	[]	[13.265748]	[100]	[]	[47794696]
36_6638	chr1	248892544	248892944	+	1000	185.0	[7.2228217]	[131]	[]	[]	[248892768]	[]
36_6639	chr10	17435897	17436297	+	1000	185.0	[]	[]	[14.492824]	[126]	[]	[17436111]
36_664	chr5	172420520	172420920	+	1000	792.5	[9.112087]	[109]	[]	[]	[172420726]	[]
36_6640	chr11	61151607	61152007	+	1000	185.0	[]	[]	[11.200042]	[103]	[]	[61151798]
36_6644	chr2	169925962	169926362	+	1000	185.0	[8.026925, 7.6738567]	[127, 131]	[]	[]	[169926168, 169926172]	[]
36_6645	chr2	231479404	231479804	+	1000	185.0	[]	[]	[12.638885]	[116]	[]	[231479582]
36_6646	chr5	150578056	150578456	+	1000	185.0	[12.290566]	[146]	[7.1821637]	[92]	[150578275]	[150578221]
36_6652	chr10	6525639	6526039	+	1000	184.5	[]	[]	[7.2228217]	[107]	[]	[6525830]
36_6653	chr10	72816532	72816932	+	1000	184.5	[12.172607]	[105]	[]	[]	[72816732]	[]
36_6656	chr12	118330418	118330818	+	1000	184.5	[11.382482, 9.236158]	[85, 145]	[]	[]	[118330593, 118330653]	[]
36_6657	chr14	102592311	102592711	+	1000	184.5	[7.9360037]	[61]	[]	[]	[102592463]	[]
36_6658	chr15	40038999	40039399	+	1000	184.5	[]	[]	[7.4752293]	[141]	[]	[40039222]
36_6659	chr17	82170535	82170935	+	1000	184.5	[9.445717]	[109]	[7.6093335, 7.7875047]	[88, 125]	[82170741]	[82170720, 82170757]
36_666	chr1	153963450	153963850	+	1000	791.5	[7.601135]	[94]	[]	[]	[153963644]	[]
36_6661	chr19	47648215	47648615	+	1000	184.5	[]	[]	[12.135462]	[154]	[]	[47648387]
36_6662	chr2	102227653	102228053	+	1000	184.5	[]	[]	[10.270717, 10.479597]	[69, 91]	[]	[102227806, 102227828]
36_6663	chr20	32364824	32365224	+	1000	184.5	[]	[]	[14.959101]	[110]	[]	[32365033]
36_6665	chr22	50118618	50119018	+	1000	184.5	[]	[]	[7.7032223, 7.765777]	[100, 126]	[]	[50118797, 50118823]
36_6669	chr5	173691949	173692349	+	1000	184.5	[7.8494177]	[114]	[]	[]	[173692145]	[]
36_6670	chr6	13929369	13929769	+	1000	184.5	[]	[]	[14.959101]	[88]	[]	[13929555]
36_6673	chr6	27592793	27593193	+	1000	184.5	[]	[]	[10.516231]	[113]	[]	[27593004]
36_6675	chr6	158742925	158743325	+	1000	184.5	[12.213435]	[93]	[]	[]	[158743115]	[]
36_6676	chr9	99389618	99390018	+	1000	184.5	[]	[]	[14.959101]	[131]	[]	[99389835]
36_6680	chr11	3237126	3237526	+	1000	184.0	[10.270717]	[90]	[8.085421]	[103]	[3237298]	[3237311]
36_6681	chr11	66950031	66950431	+	1000	184.0	[9.048256]	[98]	[]	[]	[66950184]	[]
36_6683	chr16	67268195	67268595	+	1000	184.0	[7.871874]	[102]	[]	[]	[67268395]	[]
36_6684	chr17	73541543	73541943	+	1000	184.0	[14.492824]	[107]	[]	[]	[73541740]	[]
36_6686	chr19	45094145	45094545	+	1000	184.0	[]	[]	[14.610782, 10.569666]	[122, 126]	[]	[45094360, 45094364]
36_6689	chr3	69209353	69209753	+	1000	184.0	[14.492824]	[114]	[]	[]	[69209558]	[]
36_6692	chrX	47047982	47048382	+	1000	184.0	[]	[]	[7.2228217]	[115]	[]	[47048181]
36_6693	chr1	22279672	22280072	+	1000	183.5	[14.492824]	[135]	[7.871874]	[97]	[22279889]	[22279851]
36_6698	chr14	103943659	103944059	+	1000	183.5	[8.614963]	[106]	[]	[]	[103943849]	[]
36_67	chr12	122064797	122065197	+	1000	952.5	[12.638885]	[91]	[]	[]	[122064988]	[]
36_6701	chr2	12493130	12493530	+	1000	183.5	[8.267412]	[57]	[]	[]	[12493282]	[]
36_6702	chr2	48120794	48121194	+	1000	183.5	[8.983733]	[87]	[]	[]	[48120978]	[]
36_6704	chr22	19419362	19419762	+	1000	183.5	[]	[]	[7.643009]	[161]	[]	[19419585]
36_6712	chr10	50602005	50602405	+	1000	183.0	[]	[]	[14.959101, 9.263231]	[89, 105]	[]	[50602193, 50602209]
36_6713	chr11	44911218	44911618	+	1000	183.0	[11.459053]	[99]	[7.48246]	[125]	[44911416]	[44911442]
36_6717	chr11	72326431	72326831	+	1000	183.0	[12.799472]	[97]	[]	[]	[72326628]	[]
36_6720	chr16	12421709	12422109	+	1000	183.0	[]	[]	[10.991502, 10.991502, 10.991502, 10.991502]	[62, 82, 102, 122]	[]	[12421871, 12421891, 12421911, 12421931]
36_6721	chr17	78308106	78308506	+	1000	183.0	[7.728283]	[70]	[14.610782]	[132]	[78308270]	[78308332]
36_6725	chr2	218333042	218333442	+	1000	183.0	[]	[]	[10.110129]	[121]	[]	[218333240]
36_6726	chr22	25447796	25448196	+	1000	183.0	[12.948277]	[99]	[]	[]	[25447989]	[]
