#PeakID(python identify_motif.py ./ENCODE_processed_files/TCF3_idr.fa TCF3 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
203_61325	chr19	40862551	40862951	+	727	28.0	[8.235647]	[216]	[]	[]	[40862782]	[]
203_61327	chr19	43581454	43581854	+	683	28.0	[9.540733]	[162]	[]	[]	[43581691]	[]
203_61328	chr19	44846235	44846635	+	707	28.0	[8.386223]	[164]	[]	[]	[44846442]	[]
203_61329	chr19	45326401	45326801	+	591	28.0	[7.8880606]	[196]	[]	[]	[45326610]	[]
203_61334	chr19	48713825	48714225	+	764	28.0	[]	[]	[9.540733]	[95]	[]	[48714002]
203_61335	chr19	48860392	48860792	+	701	28.0	[8.332749]	[208]	[]	[]	[48860618]	[]
203_61337	chr19	49086445	49086845	+	702	28.0	[8.643063]	[166]	[]	[]	[49086647]	[]
203_61339	chr19	49198832	49199232	+	604	28.0	[12.754859]	[91]	[]	[]	[49199023]	[]
203_6134	chr11	65371259	65371659	+	1000	201.0	[8.332749]	[108]	[7.5073967]	[129]	[65371448]	[65371469]
203_61343	chr19	50964669	50965069	+	688	28.0	[7.5855]	[102]	[]	[]	[50964852]	[]
203_61351	chr19	55141186	55141586	+	723	28.0	[8.332749]	[90]	[12.754859]	[142]	[55141362]	[55141414]
203_61352	chr19	55211053	55211453	+	699	28.0	[8.52607]	[124]	[]	[]	[55211248]	[]
203_61355	chr19	55574815	55575215	+	721	28.0	[]	[]	[7.5855]	[65]	[]	[55574967]
203_61357	chr19	56171821	56172221	+	760	28.0	[8.643063]	[128]	[]	[]	[56172045]	[]
203_61361	chr2	3564465	3564865	+	605	28.0	[8.332749]	[200]	[]	[]	[3564700]	[]
203_61362	chr2	8925541	8925941	+	599	28.0	[]	[]	[8.498569]	[149]	[]	[8925789]
203_61363	chr2	11273625	11274025	+	712	28.0	[]	[]	[8.332749]	[161]	[]	[11273855]
203_61365	chr2	11477985	11478385	+	715	28.0	[]	[]	[8.272243]	[139]	[]	[11478186]
203_61368	chr2	17506675	17507075	+	732	28.0	[]	[]	[7.5855]	[85]	[]	[17506846]
203_61374	chr2	32922142	32922542	+	692	28.0	[7.8923073, 8.272243]	[70, 98]	[]	[]	[32922303, 32922331]	[]
203_61387	chr2	64257366	64257766	+	719	28.0	[8.801346]	[123]	[8.272243]	[132]	[64257569]	[64257578]
203_61392	chr2	69933781	69934181	+	711	28.0	[]	[]	[7.5855]	[118]	[]	[69933977]
203_61397	chr2	85504660	85505060	+	722	28.0	[]	[]	[8.498569]	[121]	[]	[85504853]
203_61408	chr2	119679057	119679457	+	726	28.0	[]	[]	[8.332749]	[145]	[]	[119679222]
203_61410	chr2	134917427	134917827	+	705	28.0	[8.332749]	[78]	[]	[]	[134917582]	[]
203_61413	chr2	144370274	144370674	+	595	28.0	[8.386223]	[142]	[]	[]	[144370491]	[]
203_61414	chr2	156459688	156460088	+	601	28.0	[8.643063]	[120]	[8.643063]	[119]	[156459897]	[156459896]
203_61422	chr2	169729702	169730102	+	715	28.0	[]	[]	[8.52607]	[152]	[]	[169729943]
203_61428	chr2	175170639	175171039	+	732	28.0	[8.272243]	[103]	[]	[]	[175170828]	[]
203_61429	chr2	177245747	177246147	+	726	28.0	[7.5073967]	[151]	[]	[]	[177245958]	[]
203_6143	chr17	64231713	64232113	+	1000	201.0	[8.679044]	[146]	[12.754859]	[98]	[64231956]	[64231908]
203_61435	chr2	190680237	190680637	+	598	28.0	[8.643063]	[113]	[]	[]	[190680406]	[]
203_61437	chr2	191580981	191581381	+	615	28.0	[8.235647]	[137]	[8.643063]	[146]	[191581216]	[191581225]
203_6144	chr1_KI270713v1_random	29821	30221	+	1000	201.0	[8.643063]	[95]	[8.643063]	[94]	[30015]	[30014]
203_61451	chr2	215789791	215790191	+	692	28.0	[]	[]	[8.386223]	[138]	[]	[215790028]
203_61458	chr2	223640743	223641143	+	735	28.0	[8.272243]	[63]	[]	[]	[223640904]	[]
203_61460	chr2	224585716	224586116	+	715	28.0	[]	[]	[8.498569]	[144]	[]	[224585950]
203_61469	chr2	241781242	241781642	+	694	28.0	[8.52607]	[101]	[]	[]	[241781420]	[]
203_6147	chr22	19909841	19910241	+	1000	201.0	[8.235647]	[78]	[]	[]	[19910004]	[]
203_61471	chr2	241882324	241882724	+	632	28.0	[]	[]	[8.801346]	[169]	[]	[241882556]
203_61480	chr20	4081265	4081665	+	579	28.0	[]	[]	[12.754859]	[93]	[]	[4081453]
203_61484	chr20	17504499	17504899	+	667	28.0	[]	[]	[8.272243]	[139]	[]	[17504732]
203_61494	chr20	34110943	34111343	+	731	28.0	[7.8880606]	[129]	[]	[]	[34111134]	[]
203_6150	chr3	155276058	155276458	+	1000	201.0	[]	[]	[8.386223]	[85]	[]	[155276238]
203_61513	chr20	56413280	56413680	+	575	28.0	[]	[]	[12.754859]	[67]	[]	[56413442]
203_61517	chr20	62239489	62239889	+	575	28.0	[8.498569]	[214]	[]	[]	[62239719]	[]
203_61535	chr21	38039378	38039778	+	705	28.0	[8.235647]	[85]	[7.8923073]	[101]	[38039547]	[38039563]
203_61537	chr21	38832963	38833363	+	712	28.0	[8.498569]	[153]	[]	[]	[38833197]	[]
203_61539	chr21	42148157	42148557	+	643	28.0	[12.754859]	[118]	[]	[]	[42148370]	[]
203_61543	chr21	44019601	44020001	+	717	28.0	[12.754859, 8.643063]	[93, 169]	[]	[]	[44019763, 44019839]	[]
203_61552	chr22	16786336	16786736	+	725	28.0	[8.643063]	[213]	[8.643063]	[212]	[16786561]	[16786560]
203_61553	chr22	17679230	17679630	+	756	28.0	[8.801346]	[158]	[]	[]	[17679414]	[]
203_61557	chr22	19325381	19325781	+	594	28.0	[12.754859]	[148]	[]	[]	[19325538]	[]
203_6157	chr7	87330984	87331384	+	1000	201.0	[8.52607]	[69]	[8.643063]	[94]	[87331142]	[87331167]
203_61578	chr22	22678215	22678615	+	726	28.0	[]	[]	[8.235647]	[109]	[]	[22678424]
203_61579	chr22	22852720	22853120	+	637	28.0	[]	[]	[8.235647]	[113]	[]	[22852925]
203_6159	chr8	67255538	67255938	+	1000	201.0	[8.643063]	[68]	[]	[]	[67255706]	[]
203_61603	chr3	5001303	5001703	+	750	28.0	[8.52607]	[77]	[]	[]	[5001476]	[]
203_61607	chr3	10945616	10946016	+	550	28.0	[]	[]	[8.272243]	[213]	[]	[10945861]
203_61610	chr3	14398685	14399085	+	665	28.0	[]	[]	[8.386223]	[113]	[]	[14398895]
203_61612	chr3	16553855	16554255	+	688	28.0	[]	[]	[7.8880606]	[72]	[]	[16554024]
203_61617	chr3	36923994	36924394	+	703	28.0	[]	[]	[8.272243]	[64]	[]	[36924153]
203_61618	chr3	36987464	36987864	+	725	28.0	[8.498569]	[123]	[]	[]	[36987678]	[]
203_61623	chr3	45058795	45059195	+	728	28.0	[8.498569]	[79]	[]	[]	[45058966]	[]
203_61625	chr3	45381470	45381870	+	671	28.0	[]	[]	[7.5073967]	[125]	[]	[45381652]
203_61627	chr3	46416025	46416425	+	636	28.0	[8.272243]	[97]	[8.235647]	[107]	[46416220]	[46416230]
203_61635	chr3	58237844	58238244	+	671	28.0	[8.332749]	[197]	[]	[]	[58238084]	[]
203_61637	chr3	67473655	67474055	+	578	28.0	[8.332749]	[138]	[]	[]	[67473839]	[]
203_61644	chr3	100068784	100069184	+	659	28.0	[]	[]	[12.754859]	[77]	[]	[100068942]
203_61650	chr3	119206813	119207213	+	540	28.0	[12.754859]	[91]	[]	[]	[119206993]	[]
203_61653	chr3	128133506	128133906	+	649	28.0	[8.643063]	[160]	[]	[]	[128133706]	[]
203_61655	chr3	129424212	129424612	+	603	28.0	[8.332749]	[159]	[]	[]	[129424429]	[]
203_61680	chr3	171804515	171804915	+	714	28.0	[8.498569]	[126]	[]	[]	[171804724]	[]
203_61685	chr3	183438768	183439168	+	691	28.0	[]	[]	[7.5073967]	[131]	[]	[183438988]
203_61687	chr3	185362787	185363187	+	694	28.0	[]	[]	[8.235647]	[153]	[]	[185363012]
203_61692	chr3	186540568	186540968	+	747	28.0	[]	[]	[8.386223]	[207]	[]	[186540811]
203_61693	chr3	186925731	186926131	+	599	28.0	[]	[]	[7.8923073]	[101]	[]	[186925909]
203_61694	chr3	186956274	186956674	+	594	28.0	[8.498569]	[154]	[8.498569]	[108]	[186956525]	[186956479]
203_61701	chr3	196974511	196974911	+	723	28.0	[8.52607]	[126]	[8.332749]	[159]	[196974718]	[196974751]
203_61703	chr3	197751052	197751452	+	608	28.0	[]	[]	[8.272243]	[124]	[]	[197751210]
203_6171	chr12	111185334	111185734	+	1000	200.0	[8.643063]	[103]	[8.332749]	[119]	[111185536]	[111185552]
203_61714	chr4	15149872	15150272	+	603	28.0	[8.643063]	[156]	[]	[]	[15150061]	[]
203_6173	chr17	57342958	57343358	+	1000	200.0	[]	[]	[8.235647]	[141]	[]	[57343199]
203_61731	chr4	80208229	80208629	+	694	28.0	[8.498569]	[145]	[]	[]	[80208401]	[]
203_61742	chr4	122920499	122920899	+	708	28.0	[8.52607, 8.52607]	[109, 146]	[]	[]	[122920689, 122920726]	[]
203_6175	chr2	64915183	64915583	+	1000	200.0	[8.272243]	[104]	[]	[]	[64915378]	[]
203_61757	chr4	184447681	184448081	+	684	28.0	[]	[]	[9.166563]	[159]	[]	[184447930]
203_61764	chr5	5494680	5495080	+	619	28.0	[8.332749]	[97]	[12.754859]	[155]	[5494857]	[5494915]
203_61766	chr5	7927757	7928157	+	670	28.0	[12.754859, 7.5855]	[167, 218]	[]	[]	[7927949, 7928000]	[]
203_61767	chr5	10334728	10335128	+	752	28.0	[8.52607]	[173]	[]	[]	[10334956]	[]
203_61769	chr5	10734780	10735180	+	730	28.0	[8.679044, 8.235647]	[64, 134]	[]	[]	[10734934, 10735004]	[]
203_6177	chr2	217827599	217827999	+	1000	200.0	[]	[]	[12.754859]	[141]	[]	[217827823]
203_61770	chr5	10755795	10756195	+	610	28.0	[8.52607]	[155]	[]	[]	[10756020]	[]
203_61772	chr5	16421508	16421908	+	709	28.0	[8.332749]	[147]	[]	[]	[16421755]	[]
203_61773	chr5	42584199	42584599	+	586	28.0	[]	[]	[7.8880606, 8.235647]	[87, 163]	[]	[42584354, 42584430]
203_61774	chr5	53553022	53553422	+	547	28.0	[8.52607]	[203]	[]	[]	[53553237]	[]
203_61776	chr5	54315133	54315533	+	705	28.0	[8.52607]	[130]	[]	[]	[54315327]	[]
203_61779	chr5	61598111	61598511	+	627	28.0	[8.643063, 8.272243]	[151, 163]	[8.52607, 8.643063]	[115, 150]	[61598332, 61598344]	[61598296, 61598331]
203_61785	chr5	79346446	79346846	+	745	28.0	[]	[]	[9.540733]	[98]	[]	[79346605]
203_61789	chr5	90741020	90741420	+	608	28.0	[7.5855]	[124]	[]	[]	[90741195]	[]
203_6179	chr20	266604	267004	+	1000	200.0	[8.679044]	[131]	[]	[]	[266817]	[]
203_61803	chr5	135104712	135105112	+	690	28.0	[12.754859]	[167]	[]	[]	[135104930]	[]
203_61810	chr5	139698753	139699153	+	671	28.0	[8.801346]	[78]	[]	[]	[139698926]	[]
203_61814	chr5	145787499	145787899	+	660	28.0	[]	[]	[8.643063]	[80]	[]	[145787667]
203_61815	chr5	148397891	148398291	+	601	28.0	[]	[]	[7.8923073]	[119]	[]	[148398088]
203_61822	chr5	157668893	157669293	+	610	28.0	[8.272243]	[85]	[]	[]	[157669058]	[]
203_6183	chr5	10762776	10763176	+	1000	200.0	[8.498569]	[106]	[8.235647, 8.52607]	[133, 143]	[10762976]	[10763003, 10763013]
203_61837	chr6	1523989	1524389	+	609	28.0	[9.540733]	[156]	[]	[]	[1524223]	[]
203_61839	chr6	3119461	3119861	+	696	28.0	[8.498569]	[129]	[8.498569]	[166]	[3119657]	[3119694]
203_61844	chr6	3738731	3739131	+	563	28.0	[]	[]	[8.386223]	[85]	[]	[3738906]
203_61847	chr6	6658849	6659249	+	741	28.0	[8.235647]	[77]	[]	[]	[6659019]	[]
203_61851	chr6	11692979	11693379	+	542	28.0	[]	[]	[8.332749]	[95]	[]	[11693165]
203_61856	chr6	15337221	15337621	+	685	28.0	[8.332749]	[133]	[]	[]	[15337401]	[]
203_61859	chr6	20410592	20410992	+	678	28.0	[]	[]	[8.52607]	[99]	[]	[20410758]
203_6186	chr5	74616471	74616871	+	1000	200.0	[8.643063]	[122]	[]	[]	[74616690]	[]
203_61860	chr6	20457294	20457694	+	597	28.0	[]	[]	[8.52607]	[117]	[]	[20457461]
203_61863	chr6	27150093	27150493	+	744	28.0	[]	[]	[8.272243]	[141]	[]	[27150303]
203_61864	chr6	27374331	27374731	+	694	28.0	[7.8880606]	[153]	[7.5073967]	[180]	[27374547]	[27374574]
203_61866	chr6	27651346	27651746	+	736	28.0	[]	[]	[8.272243]	[114]	[]	[27651527]
203_61878	chr6	34300230	34300630	+	608	28.0	[]	[]	[8.272243]	[75]	[]	[34300392]
203_6188	chr6	16044163	16044563	+	1000	200.0	[7.8880606]	[137]	[]	[]	[16044387]	[]
203_61882	chr6	35396727	35397127	+	675	28.0	[8.643063]	[100]	[]	[]	[35396925]	[]
203_61883	chr6	36598320	36598720	+	726	28.0	[8.272243]	[125]	[]	[]	[36598540]	[]
203_61886	chr6	42232021	42232421	+	674	28.0	[]	[]	[7.5855]	[187]	[]	[42232252]
203_6189	chr6	37083472	37083872	+	1000	200.0	[7.5855]	[123]	[]	[]	[37083687]	[]
203_61893	chr6	45450749	45451149	+	595	28.0	[]	[]	[8.272243]	[135]	[]	[45450984]
203_61895	chr6	51144512	51144912	+	614	28.0	[7.5855]	[102]	[]	[]	[51144704]	[]
203_61901	chr6	79234428	79234828	+	744	28.0	[8.643063]	[176]	[8.643063]	[175]	[79234642]	[79234641]
203_61902	chr6	79404597	79404997	+	671	28.0	[]	[]	[8.498569, 12.754859]	[84, 133]	[]	[79404780, 79404829]
203_61906	chr6	90186561	90186961	+	607	28.0	[]	[]	[12.754859]	[136]	[]	[90186721]
203_61912	chr6	109048062	109048462	+	693	28.0	[7.5855]	[151]	[8.52607]	[129]	[109048307]	[109048285]
203_61916	chr6	110620106	110620506	+	581	28.0	[8.235647]	[171]	[]	[]	[110620337]	[]
203_61923	chr6	125904926	125905326	+	639	28.0	[7.8923073]	[152]	[]	[]	[125905148]	[]
203_61937	chr6	143069031	143069431	+	655	28.0	[12.754859]	[134]	[]	[]	[143069259]	[]
203_61946	chr6	149432742	149433142	+	714	28.0	[8.235647]	[79]	[]	[]	[149432896]	[]
203_61948	chr6	150221876	150222276	+	672	28.0	[12.754859]	[84]	[]	[]	[150222041]	[]
203_61953	chr6	157614013	157614413	+	748	28.0	[8.332749]	[169]	[]	[]	[157614253]	[]
203_61960	chr6	163580913	163581313	+	605	28.0	[7.5073967]	[85]	[8.498569]	[166]	[163581064]	[163581145]
203_61961	chr6	164040110	164040510	+	661	28.0	[8.272243]	[89]	[8.801346]	[114]	[164040274]	[164040299]
203_61962	chr6	166275618	166276018	+	616	28.0	[8.272243, 8.801346]	[96, 151]	[]	[]	[166275769, 166275824]	[]
203_61969	chr7	875459	875859	+	644	28.0	[]	[]	[7.8923073, 12.754859]	[116, 147]	[]	[875668, 875699]
203_6197	chr8	66101217	66101617	+	1000	200.0	[7.5855]	[105]	[]	[]	[66101417]	[]
203_61971	chr7	5418506	5418906	+	600	28.0	[12.754859]	[189]	[8.332749]	[162]	[5418745]	[5418718]
203_61979	chr7	16419877	16420277	+	668	28.0	[]	[]	[8.498569]	[140]	[]	[16420062]
203_6199	chr8	96878508	96878908	+	1000	200.0	[]	[]	[8.498569]	[99]	[]	[96878704]
203_61999	chr7	54774159	54774559	+	606	28.0	[12.754859]	[104]	[]	[]	[54774358]	[]
203_62000	chr7	55483129	55483529	+	721	28.0	[]	[]	[12.754859]	[128]	[]	[55483334]
203_62002	chr7	66541095	66541495	+	636	28.0	[8.235647]	[126]	[]	[]	[66541284]	[]
203_62004	chr7	69874453	69874853	+	725	28.0	[]	[]	[7.5855, 8.386223]	[113, 126]	[]	[69874615, 69874628]
203_62006	chr7	73520313	73520713	+	649	28.0	[8.332749]	[152]	[]	[]	[73520556]	[]
203_62007	chr7	74084645	74085045	+	614	28.0	[8.272243, 8.332749]	[176, 206]	[]	[]	[74084835, 74084865]	[]
203_62009	chr7	74649371	74649771	+	699	28.0	[]	[]	[8.52607]	[194]	[]	[74649614]
203_6201	chr1	43345180	43345580	+	1000	199.0	[]	[]	[8.332749]	[54]	[]	[43345331]
203_62010	chr7	75938827	75939227	+	747	28.0	[8.272243]	[171]	[]	[]	[75939034]	[]
203_62011	chr7	76265371	76265771	+	597	28.0	[]	[]	[8.272243]	[174]	[]	[76265603]
203_62015	chr7	87133640	87134040	+	683	28.0	[]	[]	[8.235647]	[213]	[]	[87133871]
203_62023	chr7	99125472	99125872	+	733	28.0	[8.272243]	[159]	[7.5855]	[114]	[99125718]	[99125673]
203_62024	chr7	99143727	99144127	+	620	28.0	[]	[]	[8.801346]	[160]	[]	[99143935]
203_62027	chr7	103146274	103146674	+	617	28.0	[]	[]	[7.5855]	[204]	[]	[103146505]
203_62033	chr7	106532191	106532591	+	741	28.0	[]	[]	[12.754859, 8.272243, 8.332749]	[81, 125, 140]	[]	[106532355, 106532399, 106532414]
203_62034	chr7	106540491	106540891	+	748	28.0	[]	[]	[8.52607]	[67]	[]	[106540646]
203_62037	chr7	112150788	112151188	+	711	28.0	[]	[]	[7.5855]	[143]	[]	[112150995]
203_6204	chr1	109181080	109181480	+	1000	199.0	[]	[]	[8.332749, 12.754859]	[71, 99]	[]	[109181250, 109181278]
203_62043	chr7	123738233	123738633	+	668	28.0	[7.5855]	[98]	[]	[]	[123738428]	[]
203_62047	chr7	129051826	129052226	+	692	28.0	[]	[]	[8.272243]	[138]	[]	[129051995]
203_62049	chr7	129532314	129532714	+	735	28.0	[]	[]	[8.498569]	[135]	[]	[129532535]
203_6205	chr1	113779553	113779953	+	1000	199.0	[]	[]	[12.754859]	[161]	[]	[113779792]
203_62060	chr7	135512129	135512529	+	690	28.0	[]	[]	[8.332749]	[132]	[]	[135512337]
203_62063	chr7	138870986	138871386	+	760	28.0	[]	[]	[8.332749]	[129]	[]	[138871215]
203_62066	chr7	140241082	140241482	+	712	28.0	[]	[]	[9.540733, 8.498569, 8.498569]	[77, 125, 132]	[]	[140241251, 140241299, 140241306]
203_62078	chr7	149772988	149773388	+	734	28.0	[8.801346]	[178]	[]	[]	[149773195]	[]
203_6208	chr10	5472315	5472715	+	1000	199.0	[8.332749]	[106]	[]	[]	[5472514]	[]
203_62084	chr8	1892443	1892843	+	641	28.0	[]	[]	[7.8880606, 8.498569, 9.540733]	[62, 101, 132]	[]	[1892598, 1892637, 1892668]
203_62092	chr8	22088809	22089209	+	698	28.0	[8.332749]	[200]	[]	[]	[22089030]	[]
203_62095	chr8	27279017	27279417	+	733	28.0	[8.643063]	[98]	[]	[]	[27279188]	[]
203_62097	chr8	28401443	28401843	+	561	28.0	[]	[]	[8.498569]	[110]	[]	[28401615]
203_62129	chr8	107336216	107336616	+	710	28.0	[]	[]	[9.166563]	[186]	[]	[107336435]
203_62133	chr8	123057732	123058132	+	708	28.0	[7.5073967]	[113]	[]	[]	[123057886]	[]
203_62134	chr8	123168756	123169156	+	692	28.0	[8.332749]	[114]	[]	[]	[123168968]	[]
203_62139	chr8	127829979	127830379	+	593	28.0	[]	[]	[8.235647]	[176]	[]	[127830210]
203_62145	chr8	129618669	129619069	+	709	28.0	[]	[]	[8.52607]	[67]	[]	[129618832]
203_62148	chr8	140633430	140633830	+	648	28.0	[]	[]	[12.754859]	[164]	[]	[140633640]
203_62155	chr8	144203364	144203764	+	723	28.0	[8.801346]	[199]	[]	[]	[144203606]	[]
203_62160	chr9	14515792	14516192	+	734	28.0	[12.754859]	[157]	[]	[]	[14516041]	[]
203_62168	chr9	77807157	77807557	+	694	28.0	[8.643063]	[164]	[]	[]	[77807393]	[]
203_6217	chr18	2994668	2995068	+	1000	199.0	[]	[]	[8.643063]	[64]	[]	[2994831]
203_62170	chr9	92610192	92610592	+	611	28.0	[8.272243]	[88]	[]	[]	[92610345]	[]
203_62178	chr9	111903697	111904097	+	577	28.0	[]	[]	[8.52607]	[155]	[]	[111903855]
203_62179	chr9	112178415	112178815	+	585	28.0	[8.498569]	[170]	[]	[]	[112178641]	[]
203_62180	chr9	120580851	120581251	+	744	28.0	[8.679044]	[184]	[]	[]	[120581096]	[]
203_62185	chr9	125176643	125177043	+	735	28.0	[8.235647]	[163]	[]	[]	[125176854]	[]
203_62189	chr9	127809931	127810331	+	719	28.0	[]	[]	[12.754859]	[91]	[]	[127810103]
203_62193	chr9	128337969	128338369	+	709	28.0	[12.754859]	[206]	[12.754859]	[169]	[128338189]	[128338152]
203_62206	chr9	137422288	137422688	+	618	28.0	[12.754859]	[190]	[]	[]	[137422501]	[]
203_62208	chrX	989848	990248	+	599	28.0	[7.5855]	[152]	[]	[]	[990051]	[]
203_62211	chrX	16882778	16883178	+	651	28.0	[]	[]	[8.272243]	[149]	[]	[16882952]
203_62214	chrX	41116857	41117257	+	713	28.0	[7.8880606]	[179]	[]	[]	[41117045]	[]
203_62225	chrX	109890841	109891241	+	663	28.0	[]	[]	[7.5855]	[151]	[]	[109890999]
203_62232	chrX	129759985	129760385	+	614	28.0	[8.801346]	[149]	[]	[]	[129760168]	[]
203_62234	chrX	134974633	134975033	+	679	28.0	[8.643063]	[81]	[8.643063]	[80]	[134974807]	[134974806]
203_62245	chr1	2392998	2393398	+	663	27.0	[7.5855]	[157]	[]	[]	[2393220]	[]
203_62255	chr1	11337379	11337779	+	629	27.0	[]	[]	[9.540733]	[112]	[]	[11337573]
203_62264	chr1	19253227	19253627	+	644	27.0	[]	[]	[8.272243]	[153]	[]	[19253463]
203_62267	chr1	20440726	20441126	+	655	27.0	[]	[]	[8.498569]	[88]	[]	[20440911]
203_62270	chr1	21439780	21440180	+	627	27.0	[8.643063, 7.5073967]	[92, 148]	[]	[]	[21439941, 21439997]	[]
203_62272	chr1	21935259	21935659	+	673	27.0	[]	[]	[8.386223]	[131]	[]	[21935477]
203_62278	chr1	23914057	23914457	+	669	27.0	[8.332749]	[95]	[8.52607]	[80]	[23914252]	[23914237]
203_62279	chr1	24502229	24502629	+	701	27.0	[]	[]	[8.332749]	[153]	[]	[24502450]
203_62289	chr1	26380802	26381202	+	637	27.0	[7.8923073]	[161]	[]	[]	[26381018]	[]
203_62291	chr1	27504635	27505035	+	640	27.0	[7.5073967]	[83]	[]	[]	[27504808]	[]
203_62295	chr1	28359644	28360044	+	681	27.0	[]	[]	[12.754859]	[125]	[]	[28359841]
203_62298	chr1	28925396	28925796	+	655	27.0	[]	[]	[7.8880606]	[124]	[]	[28925614]
203_62301	chr1	30847183	30847583	+	642	27.0	[]	[]	[12.754859]	[233]	[]	[30847421]
203_62304	chr1	32247349	32247749	+	609	27.0	[8.643063]	[82]	[8.643063]	[81]	[32247524]	[32247523]
203_62312	chr1	38319080	38319480	+	662	27.0	[8.332749]	[181]	[]	[]	[38319304]	[]
203_6232	chr5	140623047	140623447	+	1000	199.0	[8.643063]	[112]	[8.643063]	[111]	[140623258]	[140623257]
203_62325	chr1	43465656	43466056	+	596	27.0	[]	[]	[8.52607]	[121]	[]	[43465854]
203_6233	chr6	3196786	3197186	+	1000	199.0	[]	[]	[8.498569]	[84]	[]	[3196967]
203_62337	chr1	54505436	54505836	+	629	27.0	[7.5073967]	[120]	[]	[]	[54505638]	[]
203_62348	chr1	92410679	92411079	+	655	27.0	[7.5073967]	[294]	[]	[]	[92410908]	[]
203_62351	chr1	99757867	99758267	+	681	27.0	[]	[]	[7.8880606]	[137]	[]	[99758098]
203_62352	chr1	100184390	100184790	+	654	27.0	[]	[]	[8.332749]	[179]	[]	[100184610]
203_62353	chr1	100858285	100858685	+	710	27.0	[]	[]	[7.8923073]	[139]	[]	[100858501]
203_6236	chr6	34714664	34715064	+	1000	199.0	[8.332749]	[115]	[]	[]	[34714873]	[]
203_62364	chr1	112646223	112646623	+	612	27.0	[8.498569]	[139]	[]	[]	[112646445]	[]
203_62368	chr1	116691661	116692061	+	681	27.0	[8.332749]	[183]	[8.332749]	[133]	[116691868]	[116691818]
203_62373	chr1	150241998	150242398	+	687	27.0	[9.540733]	[104]	[9.540733]	[103]	[150242192]	[150242191]
203_62374	chr1	150543563	150543963	+	611	27.0	[8.643063]	[145]	[8.643063]	[144]	[150543805]	[150543804]
203_62376	chr1	153922525	153922925	+	587	27.0	[8.272243]	[109]	[]	[]	[153922730]	[]
203_62385	chr1	161609676	161610076	+	677	27.0	[]	[]	[8.52607]	[84]	[]	[161609850]
203_62394	chr1	169896131	169896531	+	631	27.0	[8.332749]	[84]	[]	[]	[169896285]	[]
203_62399	chr1	179042584	179042984	+	667	27.0	[]	[]	[7.5073967]	[137]	[]	[179042818]
203_62402	chr1	180600498	180600898	+	570	27.0	[]	[]	[8.332749]	[120]	[]	[180600713]
203_6242	chr8	47372081	47372481	+	1000	199.0	[]	[]	[8.679044]	[166]	[]	[47372324]
203_62431	chr1	202939071	202939471	+	646	27.0	[8.643063]	[154]	[]	[]	[202939227]	[]
203_62436	chr1	205447918	205448318	+	588	27.0	[8.679044]	[149]	[]	[]	[205448104]	[]
203_6244	chr9	32554093	32554493	+	1000	199.0	[8.235647]	[86]	[]	[]	[32554276]	[]
203_6245	chr9	34606166	34606566	+	1000	199.0	[8.332749]	[144]	[]	[]	[34606409]	[]
203_62459	chr1	229341299	229341699	+	676	27.0	[8.679044]	[85]	[]	[]	[229341475]	[]
203_62460	chr1	229347531	229347931	+	671	27.0	[8.643063]	[215]	[8.498569]	[222]	[229347760]	[229347767]
203_62461	chr1	231354293	231354693	+	569	27.0	[8.52607]	[76]	[]	[]	[231354467]	[]
203_62465	chr1	234624707	234625107	+	689	27.0	[8.235647]	[154]	[]	[]	[234624952]	[]
203_62471	chr1	235820041	235820441	+	704	27.0	[]	[]	[8.235647]	[124]	[]	[235820262]
203_62474	chr1	244397143	244397543	+	645	27.0	[8.643063]	[91]	[8.643063]	[90]	[244397298]	[244397297]
203_62488	chr10	7260382	7260782	+	607	27.0	[]	[]	[8.235647]	[129]	[]	[7260566]
203_62491	chr10	12051267	12051667	+	588	27.0	[7.5073967]	[86]	[]	[]	[12051448]	[]
203_62497	chr10	22103717	22104117	+	650	27.0	[]	[]	[12.754859]	[96]	[]	[22103909]
203_62499	chr10	24727831	24728231	+	706	27.0	[8.332749]	[123]	[]	[]	[24728042]	[]
203_625	chr16	89719003	89719403	+	1000	589.0	[12.754859]	[106]	[8.272243]	[71]	[89719202]	[89719167]
203_62501	chr10	24916433	24916833	+	565	27.0	[7.5855]	[168]	[]	[]	[24916666]	[]
203_62505	chr10	30550987	30551387	+	601	27.0	[8.272243]	[179]	[8.235647]	[115]	[30551224]	[30551160]
203_62507	chr10	32447558	32447958	+	713	27.0	[8.52607]	[132]	[]	[]	[32447774]	[]
203_62518	chr10	48494410	48494810	+	596	27.0	[8.235647]	[79]	[]	[]	[48494576]	[]
203_62521	chr10	49238051	49238451	+	607	27.0	[]	[]	[8.643063]	[191]	[]	[49238293]
203_62523	chr10	63102027	63102427	+	666	27.0	[8.498569]	[155]	[]	[]	[63102251]	[]
203_62524	chr10	63102759	63103159	+	711	27.0	[7.5855]	[134]	[]	[]	[63102915]	[]
203_62526	chr10	67855440	67855840	+	663	27.0	[9.166563]	[130]	[]	[]	[67855637]	[]
203_62530	chr10	72282283	72282683	+	648	27.0	[8.679044]	[133]	[12.754859]	[222]	[72282443]	[72282532]
