#PeakID(python identify_motif.py ./ENCODE_processed_files/FOXA3_idr.fa FOXA3 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
876_6219	chr3	72953476	72953876	+	1000	53.0	[]	[]	[10.2047415]	[135]	[]	[72953693]
876_622	chr7	76108502	76108902	+	1000	179.5	[]	[]	[10.2047415]	[97]	[]	[76108693]
876_6220	chr3	157282553	157282953	+	1000	53.0	[8.361351]	[97]	[]	[]	[157282740]	[]
876_6221	chr3	170815381	170815781	+	1000	53.0	[]	[]	[12.570299]	[108]	[]	[170815586]
876_6222	chr3	177062371	177062771	+	1000	53.0	[12.570299]	[126]	[7.7748694]	[144]	[177062578]	[177062596]
876_6223	chr3	178988348	178988748	+	1000	53.0	[12.570299]	[85]	[]	[]	[178988533]	[]
876_6224	chr3	183361107	183361507	+	1000	53.0	[]	[]	[8.84223]	[105]	[]	[183361278]
876_6226	chr4	74096498	74096898	+	1000	53.0	[7.553737]	[102]	[]	[]	[74096655]	[]
876_623	chr1	186082315	186082715	+	1000	179.0	[]	[]	[8.361351]	[98]	[]	[186082513]
876_6233	chr5	172144284	172144684	+	1000	53.0	[8.361351]	[110]	[]	[]	[172144479]	[]
876_6234	chr6	14747792	14748192	+	1000	53.0	[10.2047415]	[95]	[]	[]	[14747980]	[]
876_6235	chr6	17714143	17714543	+	1000	53.0	[8.84223]	[124]	[]	[]	[17714363]	[]
876_6236	chr6	31397915	31398315	+	1000	53.0	[]	[]	[8.361351]	[116]	[]	[31398122]
876_6240	chr7	22559852	22560252	+	1000	53.0	[8.361351]	[119]	[8.009179]	[77]	[22560051]	[22560009]
876_6241	chr7	28649875	28650275	+	1000	53.0	[9.252844]	[133]	[9.252844]	[130]	[28650079]	[28650076]
876_6244	chr7	129875863	129876263	+	1000	53.0	[]	[]	[10.2047415]	[206]	[]	[129876093]
876_6248	chr8	110928662	110929062	+	1000	53.0	[]	[]	[8.361351]	[144]	[]	[110928880]
876_625	chr4	158902600	158903000	+	1000	179.0	[]	[]	[12.570299]	[80]	[]	[158902775]
876_6250	chr9	99499012	99499412	+	1000	53.0	[12.570299]	[100]	[]	[]	[99499209]	[]
876_6251	chr9	111892084	111892484	+	1000	53.0	[8.264141, 9.53014]	[111, 149]	[]	[]	[111892286, 111892324]	[]
876_6255	chr9	137482024	137482424	+	1000	53.0	[8.182752]	[82]	[12.570299]	[126]	[137482190]	[137482234]
876_6257	chrX	137080196	137080596	+	1000	53.0	[]	[]	[12.570299]	[105]	[]	[137080400]
876_6258	chr1	39158232	39158632	+	1000	52.5	[12.570299]	[110]	[9.53014]	[145]	[39158406]	[39158441]
876_626	chr8	101051650	101052050	+	1000	179.0	[12.570299]	[93]	[]	[]	[101051839]	[]
876_6260	chr1	51660950	51661350	+	1000	52.5	[]	[]	[7.676677]	[140]	[]	[51661187]
876_6261	chr1	89022169	89022569	+	1000	52.5	[7.5891633, 8.361351, 8.361351]	[104, 119, 134]	[]	[]	[89022351, 89022366, 89022381]	[]
876_6267	chr1	153967714	153968114	+	1000	52.5	[]	[]	[12.570299]	[130]	[]	[153967907]
876_6268	chr1	162152292	162152692	+	1000	52.5	[7.578352]	[158]	[8.361351]	[114]	[162152543]	[162152499]
876_6269	chr1	197939174	197939574	+	1000	52.5	[8.182752]	[169]	[]	[]	[197939396]	[]
876_627	chr11	95512610	95513010	+	1000	178.5	[12.570299]	[106]	[7.5891633]	[77]	[95512800]	[95512771]
876_6270	chr1	212488421	212488821	+	1000	52.5	[]	[]	[7.553737, 10.2047415]	[107, 114]	[]	[212488594, 212488601]
876_6274	chr10	80493398	80493798	+	1000	52.5	[7.553737]	[146]	[]	[]	[80493605]	[]
876_6275	chr10	96677412	96677812	+	1000	52.5	[12.570299]	[141]	[]	[]	[96677646]	[]
876_6276	chr11	4175602	4176002	+	1000	52.5	[]	[]	[12.570299]	[102]	[]	[4175798]
876_6277	chr11	26965428	26965828	+	1000	52.5	[12.570299]	[56]	[]	[]	[26965583]	[]
876_6278	chr12	30847149	30847549	+	1000	52.5	[]	[]	[12.570299]	[95]	[]	[30847329]
876_6279	chr12	79045004	79045404	+	1000	52.5	[]	[]	[12.570299]	[106]	[]	[79045173]
876_628	chr19	40623786	40624186	+	1000	178.5	[8.361351]	[105]	[]	[]	[40623986]	[]
876_6280	chr12	85317783	85318183	+	1000	52.5	[]	[]	[12.570299]	[111]	[]	[85317986]
876_6281	chr13	73264490	73264890	+	1000	52.5	[]	[]	[8.361351]	[107]	[]	[73264688]
876_6282	chr13	80152168	80152568	+	1000	52.5	[12.570299]	[111]	[]	[]	[80152370]	[]
876_6283	chr13	108006144	108006544	+	1000	52.5	[9.252844]	[86]	[]	[]	[108006330]	[]
876_6284	chr14	103314437	103314837	+	1000	52.5	[]	[]	[12.570299]	[148]	[]	[103314644]
876_6285	chr16	58451967	58452367	+	1000	52.5	[10.2047415]	[172]	[]	[]	[58452206]	[]
876_6288	chr18	35827560	35827960	+	1000	52.5	[]	[]	[8.361351]	[73]	[]	[35827724]
876_6289	chr19	16328456	16328856	+	1000	52.5	[10.2047415]	[111]	[]	[]	[16328663]	[]
876_629	chr2	217289820	217290220	+	1000	178.5	[7.5891633]	[57]	[8.361351]	[91]	[217289976]	[217290010]
876_6290	chr19	48614650	48615050	+	1000	52.5	[12.570299]	[120]	[]	[]	[48614868]	[]
876_6291	chr2	13020452	13020852	+	1000	52.5	[8.361351]	[132]	[]	[]	[13020669]	[]
876_6292	chr2	30904424	30904824	+	1000	52.5	[12.570299]	[198]	[]	[]	[30904666]	[]
876_6293	chr2	37928312	37928712	+	1000	52.5	[]	[]	[10.2047415]	[121]	[]	[37928518]
876_6294	chr2	56025764	56026164	+	1000	52.5	[9.252844]	[128]	[]	[]	[56025988]	[]
876_6296	chr2	108360775	108361175	+	1000	52.5	[8.009179]	[58]	[12.570299]	[101]	[108360929]	[108360972]
876_6297	chr2	127898174	127898574	+	1000	52.5	[8.361351, 9.53014]	[138, 160]	[]	[]	[127898386, 127898408]	[]
876_63	chr17	78665932	78666332	+	1000	528.5	[]	[]	[8.361351]	[102]	[]	[78666132]
876_630	chr7	13092249	13092649	+	1000	178.5	[]	[]	[12.570299]	[112]	[]	[13092450]
876_6301	chr21	39317297	39317697	+	1000	52.5	[7.676677]	[207]	[]	[]	[39317535]	[]
876_6304	chr22	21003956	21004356	+	1000	52.5	[8.361351]	[147]	[]	[]	[21004111]	[]
876_6306	chr22	21619453	21619853	+	1000	52.5	[]	[]	[10.2047415]	[188]	[]	[21619699]
876_631	chr10	21194361	21194761	+	1000	178.0	[]	[]	[12.570299]	[103]	[]	[21194563]
876_6314	chr22	39145606	39146006	+	1000	52.5	[9.53014, 12.570299]	[74, 117]	[]	[]	[39145768, 39145811]	[]
876_6315	chr3	4533705	4534105	+	1000	52.5	[]	[]	[9.53014]	[103]	[]	[4533898]
876_632	chr11	78281509	78281909	+	1000	178.0	[12.570299]	[93]	[]	[]	[78281702]	[]
876_6320	chr3	150712289	150712689	+	1000	52.5	[12.570299]	[128]	[]	[]	[150712510]	[]
876_6323	chr4	3931970	3932370	+	1000	52.5	[]	[]	[12.570299, 7.553737]	[115, 128]	[]	[3932173, 3932186]
876_6325	chr4	122365006	122365406	+	1000	52.5	[12.570299]	[104]	[]	[]	[122365203]	[]
876_6329	chr5	86615753	86616153	+	1000	52.5	[7.578352]	[84]	[10.2047415]	[104]	[86615936]	[86615956]
876_633	chr5	68549282	68549682	+	1000	178.0	[7.7748694]	[160]	[]	[]	[68549527]	[]
876_6331	chr5	135894835	135895235	+	1000	52.5	[]	[]	[10.2047415]	[112]	[]	[135895028]
876_6332	chr6	15266488	15266888	+	1000	52.5	[8.84223]	[117]	[8.84223]	[114]	[15266697]	[15266694]
876_6334	chr6	33982988	33983388	+	1000	52.5	[12.570299]	[135]	[]	[]	[33983204]	[]
876_6336	chr6	135174096	135174496	+	1000	52.5	[12.570299]	[106]	[9.53014]	[117]	[135174292]	[135174303]
876_6338	chr6	156780365	156780765	+	1000	52.5	[10.2047415]	[146]	[]	[]	[156780596]	[]
876_634	chr12	109461215	109461615	+	1000	177.5	[12.570299]	[120]	[]	[]	[109461427]	[]
876_6344	chr7	116212214	116212614	+	1000	52.5	[7.553737, 8.264141]	[68, 80]	[]	[]	[116212375, 116212387]	[]
876_6345	chr7	123643733	123644133	+	1000	52.5	[]	[]	[12.570299]	[94]	[]	[123643891]
876_6346	chr7	129007574	129007974	+	1000	52.5	[7.677661]	[108]	[]	[]	[129007755]	[]
876_6347	chr7	130917558	130917958	+	1000	52.5	[7.5891633]	[96]	[10.2047415]	[116]	[130917744]	[130917764]
876_6348	chr7	140275374	140275774	+	1000	52.5	[]	[]	[8.361351, 8.84223, 9.53014]	[87, 102, 152]	[]	[140275529, 140275544, 140275594]
876_635	chr16	4244430	4244830	+	1000	177.5	[12.570299]	[97]	[]	[]	[4244613]	[]
876_6352	chr8	60899747	60900147	+	624	52.5	[]	[]	[12.570299]	[88]	[]	[60899929]
876_6353	chr8	66430448	66430848	+	1000	52.5	[]	[]	[7.7748694]	[80]	[]	[66430600]
876_6355	chr8	129573030	129573430	+	1000	52.5	[10.2047415]	[149]	[]	[]	[129573272]	[]
876_6356	chr8	132676908	132677308	+	1000	52.5	[12.570299]	[89]	[7.5891633]	[153]	[132677090]	[132677154]
876_6357	chr9	518513	518913	+	1000	52.5	[]	[]	[12.570299]	[100]	[]	[518712]
876_6358	chr9	7067194	7067594	+	1000	52.5	[]	[]	[7.5891633]	[153]	[]	[7067435]
876_6359	chr9	64117315	64117715	+	1000	52.5	[12.570299]	[139]	[]	[]	[64117530]	[]
876_6360	chr9	100140881	100141281	+	1000	52.5	[7.553737, 12.570299]	[88, 101]	[]	[]	[100141067, 100141080]	[]
876_6364	chr9	130799227	130799627	+	1000	52.5	[7.676677]	[198]	[8.264141]	[133]	[130799461]	[130799396]
876_6365	chr9	131144598	131144998	+	1000	52.5	[]	[]	[10.2047415]	[131]	[]	[131144810]
876_6367	chrUn_GL000224v1	19464	19864	+	1000	52.5	[]	[]	[9.53014]	[125]	[]	[19623]
876_637	chr3	171013769	171014169	+	1000	177.5	[]	[]	[8.361351]	[152]	[]	[171014011]
876_6370	chrX	148661026	148661426	+	1000	52.5	[12.570299]	[189]	[]	[]	[148661266]	[]
876_6372	chr1	25355757	25356157	+	1000	52.0	[]	[]	[8.361351]	[109]	[]	[25355966]
876_6374	chr1	43134143	43134543	+	1000	52.0	[]	[]	[9.53014]	[131]	[]	[43134361]
876_6376	chr1	117821746	117822146	+	1000	52.0	[]	[]	[12.570299]	[126]	[]	[117821959]
876_6378	chr1	144546301	144546701	+	1000	52.0	[7.578352]	[125]	[]	[]	[144546507]	[]
876_6379	chr1	161165794	161166194	+	1000	52.0	[]	[]	[8.361351]	[106]	[]	[161165988]
876_638	chr7	107168438	107168838	+	1000	177.5	[]	[]	[12.570299]	[86]	[]	[107168619]
876_6380	chr1	171817638	171818038	+	1000	52.0	[]	[]	[8.361351]	[89]	[]	[171817819]
876_6381	chr1	172933800	172934200	+	1000	52.0	[9.252844]	[214]	[]	[]	[172934018]	[]
876_6384	chr1	201375192	201375592	+	715	52.0	[]	[]	[12.570299]	[123]	[]	[201375407]
876_6387	chr1	234724512	234724912	+	1000	52.0	[9.53014]	[164]	[]	[]	[234724717]	[]
876_6388	chr1	241829360	241829760	+	1000	52.0	[10.2047415, 10.2047415]	[65, 115]	[]	[]	[241829519, 241829569]	[]
876_639	chr1	84583227	84583627	+	1000	177.0	[12.570299]	[97]	[]	[]	[84583419]	[]
876_6390	chr10	22086691	22087091	+	1000	52.0	[8.182752]	[134]	[12.570299]	[161]	[22086900]	[22086927]
876_6392	chr10	79452136	79452536	+	1000	52.0	[]	[]	[12.570299]	[146]	[]	[79452357]
876_6393	chr10	84293627	84294027	+	1000	52.0	[]	[]	[7.5891633]	[119]	[]	[84293833]
876_6394	chr10	102988914	102989314	+	1000	52.0	[8.84223]	[90]	[]	[]	[102989071]	[]
876_6396	chr11	47003455	47003855	+	1000	52.0	[]	[]	[9.252844]	[139]	[]	[47003692]
876_6397	chr11	59566141	59566541	+	1000	52.0	[]	[]	[8.361351, 7.764176, 7.764176]	[99, 108, 128]	[]	[59566298, 59566307, 59566327]
876_6399	chr11	115791280	115791680	+	1000	52.0	[8.361351]	[103]	[]	[]	[115791478]	[]
876_640	chr11	59681118	59681518	+	1000	177.0	[]	[]	[8.361351]	[105]	[]	[59681321]
876_6400	chr11	118012216	118012616	+	1000	52.0	[]	[]	[7.676677]	[67]	[]	[118012380]
876_6401	chr11	119100179	119100579	+	1000	52.0	[7.676677]	[156]	[]	[]	[119100389]	[]
876_6402	chr12	2135654	2136054	+	1000	52.0	[]	[]	[12.570299]	[107]	[]	[2135859]
876_6403	chr12	25276580	25276980	+	1000	52.0	[8.182752, 8.264141]	[96, 124]	[12.570299]	[112]	[25276771, 25276799]	[25276787]
876_6406	chr12	108265555	108265955	+	1000	52.0	[]	[]	[8.009179, 12.570299]	[78, 88]	[]	[108265719, 108265729]
876_6409	chr13	91398090	91398490	+	1000	52.0	[]	[]	[7.5891633]	[179]	[]	[91398311]
876_641	chr18	21735544	21735944	+	1000	177.0	[12.570299]	[101]	[]	[]	[21735743]	[]
876_6410	chr13	92477718	92478118	+	1000	52.0	[8.264141, 8.264141]	[150, 215]	[]	[]	[92477876, 92477941]	[]
876_6411	chr13	100698336	100698736	+	1000	52.0	[12.570299]	[154]	[]	[]	[100698562]	[]
876_6412	chr13	107919553	107919953	+	1000	52.0	[]	[]	[9.53014, 10.2047415]	[123, 196]	[]	[107919728, 107919801]
876_6413	chr13	110981944	110982344	+	1000	52.0	[10.2047415]	[102]	[]	[]	[110982144]	[]
876_6414	chr15	37056170	37056570	+	1000	52.0	[]	[]	[9.53014]	[109]	[]	[37056362]
876_6415	chr15	42286437	42286837	+	1000	52.0	[]	[]	[12.570299]	[96]	[]	[42286627]
876_6416	chr15	44812116	44812516	+	1000	52.0	[]	[]	[12.570299]	[89]	[]	[44812288]
876_6419	chr16	3804417	3804817	+	1000	52.0	[]	[]	[12.570299, 10.2047415]	[103, 143]	[]	[3804597, 3804637]
876_642	chr3	186109030	186109430	+	1000	177.0	[]	[]	[12.570299]	[107]	[]	[186109231]
876_6420	chr16	47774696	47775096	+	1000	52.0	[]	[]	[12.570299]	[93]	[]	[47774882]
876_6421	chr17	7097987	7098387	+	1000	52.0	[7.578352]	[93]	[]	[]	[7098157]	[]
876_6422	chr17	66462897	66463297	+	1000	52.0	[]	[]	[12.570299]	[84]	[]	[66463079]
876_6424	chr17	80667459	80667859	+	1000	52.0	[]	[]	[8.182752, 8.361351]	[113, 149]	[]	[80667631, 80667667]
876_6425	chr18	2302797	2303197	+	1000	52.0	[10.2047415]	[132]	[]	[]	[2303000]	[]
876_6426	chr18	35040862	35041262	+	1000	52.0	[9.252844]	[181]	[9.252844]	[178]	[35041097]	[35041094]
876_6427	chr18	57776629	57777029	+	1000	52.0	[8.361351]	[123]	[]	[]	[57776839]	[]
876_6428	chr19	4247511	4247911	+	1000	52.0	[]	[]	[7.7748694]	[105]	[]	[4247706]
876_6429	chr2	16614167	16614567	+	1000	52.0	[]	[]	[8.182752]	[71]	[]	[16614335]
876_643	chr6	3139168	3139568	+	1000	177.0	[8.84223]	[73]	[8.84223, 8.361351]	[70, 109]	[3139339]	[3139336, 3139375]
876_6430	chr2	55842013	55842413	+	1000	52.0	[]	[]	[12.570299]	[108]	[]	[55842202]
876_6431	chr2	120251710	120252110	+	1000	52.0	[7.677661]	[289]	[]	[]	[120251934]	[]
876_6432	chr2	148561347	148561747	+	1000	52.0	[7.676677]	[97]	[]	[]	[148561541]	[]
876_6434	chr2	168797254	168797654	+	1000	52.0	[9.53014]	[101]	[]	[]	[168797423]	[]
876_6435	chr2	169135747	169136147	+	1000	52.0	[10.2047415]	[173]	[7.553737]	[91]	[169135984]	[169135902]
876_6437	chr2	191599422	191599822	+	1000	52.0	[9.53014]	[110]	[]	[]	[191599624]	[]
876_6438	chr20	50434701	50435101	+	1000	52.0	[]	[]	[12.570299]	[124]	[]	[50434921]
876_6439	chr20	55094233	55094633	+	1000	52.0	[]	[]	[12.570299]	[100]	[]	[55094429]
876_644	chr19	54209875	54210275	+	1000	176.5	[]	[]	[9.53014, 7.578352]	[107, 118]	[]	[54210082, 54210093]
876_6446	chr22	22027865	22028265	+	1000	52.0	[9.53014]	[88]	[]	[]	[22028040]	[]
876_6448	chr22	22968916	22969316	+	1000	52.0	[8.009179]	[55]	[]	[]	[22969069]	[]
876_645	chr3	182426367	182426767	+	1000	176.5	[12.570299]	[92]	[]	[]	[182426559]	[]
876_6452	chr22	35064549	35064949	+	1000	52.0	[8.361351]	[103]	[]	[]	[35064746]	[]
876_6455	chr3	129399590	129399990	+	1000	52.0	[10.2047415]	[112]	[]	[]	[129399801]	[]
876_6456	chr3	183988081	183988481	+	1000	52.0	[8.264141]	[119]	[]	[]	[183988260]	[]
876_6457	chr3	184911596	184911996	+	1000	52.0	[8.361351]	[172]	[]	[]	[184911830]	[]
876_6458	chr3	186752960	186753360	+	1000	52.0	[]	[]	[12.570299]	[95]	[]	[186753147]
876_6459	chr4	14866542	14866942	+	1000	52.0	[]	[]	[9.252844, 12.570299]	[68, 151]	[]	[14866704, 14866787]
876_646	chr3	184793638	184794038	+	1000	176.5	[7.677661]	[79]	[8.009179]	[122]	[184793811]	[184793854]
876_6460	chr4	56387011	56387411	+	1000	52.0	[9.252844]	[110]	[]	[]	[56387181]	[]
876_6463	chr5	79235294	79235694	+	1000	52.0	[12.570299]	[111]	[]	[]	[79235499]	[]
876_6465	chr5	126520325	126520725	+	1000	52.0	[]	[]	[10.2047415]	[131]	[]	[126520545]
876_6466	chr5	159464025	159464425	+	1000	52.0	[10.2047415]	[104]	[]	[]	[159464187]	[]
876_647	chr7	123594760	123595160	+	1000	176.5	[]	[]	[12.570299]	[107]	[]	[123594966]
876_6470	chr6	13979472	13979872	+	1000	52.0	[10.2047415]	[164]	[8.182752, 8.182752]	[156, 174]	[13979639]	[13979631, 13979649]
876_6471	chr6	26537851	26538251	+	1000	52.0	[]	[]	[10.2047415]	[109]	[]	[26538024]
876_6472	chr6	28563503	28563903	+	1000	52.0	[12.570299]	[168]	[]	[]	[28563737]	[]
876_6478	chr6	114975753	114976153	+	1000	52.0	[]	[]	[12.570299]	[99]	[]	[114975929]
876_6479	chr6	129679455	129679855	+	1000	52.0	[12.570299]	[116]	[]	[]	[129679655]	[]
876_648	chr1	38969065	38969465	+	1000	176.0	[7.578352]	[79]	[12.570299]	[102]	[38969232]	[38969255]
876_6480	chr6	136611230	136611630	+	1000	52.0	[]	[]	[8.361351]	[164]	[]	[136611443]
876_6482	chr7	12475260	12475660	+	1000	52.0	[]	[]	[8.361351]	[117]	[]	[12475468]
876_6484	chr7	103135343	103135743	+	1000	52.0	[7.677661]	[75]	[7.677661]	[74]	[103135509]	[103135508]
876_6485	chr7	123757055	123757455	+	1000	52.0	[]	[]	[8.361351]	[89]	[]	[123757238]
876_6489	chr7	157490407	157490807	+	1000	52.0	[]	[]	[8.84223]	[110]	[]	[157490582]
876_649	chr12	7907081	7907481	+	1000	176.0	[]	[]	[10.2047415]	[106]	[]	[7907286]
876_6490	chr8	15572917	15573317	+	1000	52.0	[7.7748694]	[59]	[]	[]	[15573072]	[]
876_6491	chr8	22915376	22915776	+	1000	52.0	[]	[]	[10.2047415]	[133]	[]	[22915600]
876_6492	chr8	53750987	53751387	+	1000	52.0	[12.570299]	[97]	[]	[]	[53751179]	[]
876_6493	chr8	90164395	90164795	+	1000	52.0	[9.252844]	[131]	[9.252844]	[128]	[90164606]	[90164603]
876_6494	chr9	36301232	36301632	+	1000	52.0	[]	[]	[12.570299]	[116]	[]	[36301415]
876_6496	chr9	97084642	97085042	+	1000	52.0	[]	[]	[8.264141]	[141]	[]	[97084869]
876_6498	chr9	129491526	129491926	+	1000	52.0	[9.53014]	[173]	[]	[]	[129491766]	[]
876_6501	chr9	131191593	131191993	+	1000	52.0	[]	[]	[10.2047415]	[195]	[]	[131191828]
876_6503	chrX	75188373	75188773	+	1000	52.0	[]	[]	[12.570299]	[124]	[]	[75188575]
876_6507	chr1	110962065	110962465	+	1000	51.5	[9.252844]	[181]	[]	[]	[110962252]	[]
876_6509	chr1	147084520	147084920	+	1000	51.5	[12.570299]	[107]	[]	[]	[147084724]	[]
876_651	chr21	46323947	46324347	+	1000	176.0	[10.2047415]	[117]	[]	[]	[46324159]	[]
876_6510	chr1	160658097	160658497	+	1000	51.5	[10.2047415]	[85]	[8.182752]	[158]	[160658249]	[160658322]
876_6514	chr1	181905906	181906306	+	1000	51.5	[7.553737]	[104]	[9.53014]	[111]	[181906103]	[181906110]
876_6516	chr1	212285629	212286029	+	1000	51.5	[8.361351]	[106]	[]	[]	[212285828]	[]
876_6517	chr1	223873111	223873511	+	1000	51.5	[7.677661]	[172]	[8.361351]	[199]	[223873329]	[223873356]
876_6518	chr1	226940101	226940501	+	1000	51.5	[12.570299]	[93]	[]	[]	[226940292]	[]
876_6519	chr1	231073332	231073732	+	1000	51.5	[7.676677]	[72]	[]	[]	[231073490]	[]
876_652	chr3	141703370	141703770	+	1000	176.0	[8.009179]	[76]	[12.570299]	[119]	[141703541]	[141703584]
876_6520	chr1	234558374	234558774	+	1000	51.5	[9.252844]	[87]	[]	[]	[234558549]	[]
876_6521	chr1	234957327	234957727	+	1000	51.5	[]	[]	[8.84223]	[157]	[]	[234957566]
876_6523	chr10	74055988	74056388	+	1000	51.5	[7.677661]	[146]	[8.182752]	[126]	[74056228]	[74056208]
876_6524	chr10	119784707	119785107	+	1000	51.5	[10.2047415]	[107]	[]	[]	[119784913]	[]
876_6526	chr11	36453642	36454042	+	1000	51.5	[12.570299]	[143]	[]	[]	[36453857]	[]
876_6527	chr11	62653284	62653684	+	1000	51.5	[7.553737]	[155]	[]	[]	[62653524]	[]
876_6528	chr11	65479207	65479607	+	1000	51.5	[7.764176]	[76]	[12.570299, 7.553737]	[119, 159]	[65479374]	[65479417, 65479457]
876_6529	chr11	96213502	96213902	+	1000	51.5	[]	[]	[10.2047415]	[63]	[]	[96213654]
876_6530	chr11	117072508	117072908	+	1000	51.5	[7.5891633]	[73]	[]	[]	[117072675]	[]
876_6531	chr12	12398284	12398684	+	1000	51.5	[]	[]	[12.570299]	[114]	[]	[12398488]
876_6532	chr12	38892124	38892524	+	1000	51.5	[12.570299]	[96]	[]	[]	[38892311]	[]
876_6536	chr12	102383546	102383946	+	1000	51.5	[12.570299]	[100]	[8.009179]	[143]	[102383725]	[102383768]
876_6538	chr13	91546848	91547248	+	1000	51.5	[12.570299]	[200]	[]	[]	[91547097]	[]
876_654	chr8	274294	274694	+	1000	176.0	[]	[]	[12.570299]	[104]	[]	[274475]
876_6542	chr14	71339669	71340069	+	1000	51.5	[9.53014]	[82]	[]	[]	[71339841]	[]
876_6543	chr14	95523104	95523504	+	1000	51.5	[12.570299]	[187]	[]	[]	[95523338]	[]
876_6545	chr15	63551438	63551838	+	1000	51.5	[]	[]	[12.570299]	[106]	[]	[63551613]
876_6547	chr15	82287128	82287528	+	1000	51.5	[8.182752]	[132]	[]	[]	[82287326]	[]
876_6551	chr18	31808949	31809349	+	1000	51.5	[]	[]	[12.570299, 7.553737]	[121, 134]	[]	[31809160, 31809173]
876_6552	chr19	32787444	32787844	+	1000	51.5	[]	[]	[12.570299]	[93]	[]	[32787603]
876_6553	chr2	29042735	29043135	+	1000	51.5	[]	[]	[12.570299]	[128]	[]	[29042949]
876_6557	chr20	50455641	50456041	+	1000	51.5	[12.570299]	[128]	[]	[]	[50455862]	[]
876_656	chr1	185892680	185893080	+	1000	175.5	[]	[]	[12.570299]	[91]	[]	[185892863]
876_6560	chr22	20453225	20453625	+	1000	51.5	[]	[]	[10.2047415]	[142]	[]	[20453467]
876_6561	chr22	20782124	20782524	+	1000	51.5	[8.182752, 12.570299]	[86, 117]	[]	[]	[20782291, 20782322]	[]
876_6563	chr22	22041644	22042044	+	1000	51.5	[7.7748694]	[143]	[]	[]	[22041833]	[]
876_6568	chr22	23124275	23124675	+	1000	51.5	[9.53014]	[208]	[]	[]	[23124521]	[]
876_6570	chr3	184742305	184742705	+	1000	51.5	[]	[]	[10.2047415]	[98]	[]	[184742491]
876_6575	chr5	61182450	61182850	+	1000	51.5	[8.361351]	[112]	[]	[]	[61182650]	[]
876_6576	chr5	96661742	96662142	+	1000	51.5	[8.264141]	[107]	[]	[]	[96661941]	[]
876_6577	chr5	103114405	103114805	+	1000	51.5	[9.252844]	[101]	[]	[]	[103114567]	[]
876_6578	chr5	153978962	153979362	+	1000	51.5	[]	[]	[8.361351]	[138]	[]	[153979191]
876_6579	chr5	170224407	170224807	+	1000	51.5	[]	[]	[12.570299]	[112]	[]	[170224614]
876_658	chr3	128829926	128830326	+	1000	175.5	[7.553737, 12.570299]	[103, 116]	[]	[]	[128830124, 128830137]	[]
876_6581	chr6	15244732	15245132	+	1000	51.5	[9.252844]	[115]	[]	[]	[15244935]	[]
876_6585	chr6	75524255	75524655	+	1000	51.5	[8.182752]	[133]	[12.570299]	[103]	[75524466]	[75524436]
876_6586	chr6	104402628	104403028	+	1000	51.5	[]	[]	[8.84223]	[70]	[]	[104402794]
876_6588	chr6	134373380	134373780	+	1000	51.5	[]	[]	[9.53014]	[124]	[]	[134373592]
876_6589	chr6	136604914	136605314	+	1000	51.5	[]	[]	[12.570299]	[99]	[]	[136605102]
876_659	chr1	1782937	1783337	+	1000	175.0	[]	[]	[10.2047415]	[95]	[]	[1783128]
876_6590	chr6	137811881	137812281	+	1000	51.5	[9.53014]	[160]	[]	[]	[137812123]	[]
876_6592	chr7	25846599	25846999	+	1000	51.5	[8.361351]	[165]	[9.53014]	[94]	[25846830]	[25846759]
876_6593	chr7	29795762	29796162	+	1000	51.5	[12.570299]	[127]	[]	[]	[29795983]	[]
876_6594	chr7	66326750	66327150	+	1000	51.5	[12.570299]	[132]	[]	[]	[66326978]	[]
876_6597	chr7	135409753	135410153	+	1000	51.5	[]	[]	[8.264141]	[112]	[]	[135409957]
876_6599	chr8	79890620	79891020	+	1000	51.5	[]	[]	[12.570299]	[95]	[]	[79890791]
876_660	chr12	89678238	89678638	+	1000	175.0	[]	[]	[10.2047415]	[109]	[]	[89678445]
876_6602	chr9	19557352	19557752	+	1000	51.5	[]	[]	[8.361351]	[95]	[]	[19557545]
876_6603	chr9	112332825	112333225	+	1000	51.5	[12.570299]	[107]	[]	[]	[112333031]	[]
876_6605	chr9	128445726	128446126	+	1000	51.5	[10.2047415]	[106]	[]	[]	[128445930]	[]
876_6606	chr9	130764310	130764710	+	1000	51.5	[]	[]	[8.182752]	[114]	[]	[130764477]
876_6608	chr9	131084947	131085347	+	891	51.5	[]	[]	[8.182752]	[155]	[]	[131085169]
876_661	chr4	10181284	10181684	+	1000	175.0	[10.2047415]	[97]	[]	[]	[10181479]	[]
876_6610	chr9	131194379	131194779	+	1000	51.5	[8.009179]	[148]	[]	[]	[131194616]	[]
876_6612	chrUn_GL000224v1	54750	55150	+	1000	51.5	[7.5891633]	[88]	[]	[]	[54927]	[]
876_6614	chrX	148128860	148129260	+	1000	51.5	[]	[]	[12.570299]	[66]	[]	[148129016]
876_6615	chr1	2801551	2801951	+	1000	51.0	[8.361351]	[100]	[]	[]	[2801749]	[]
876_6616	chr1	50872265	50872665	+	1000	51.0	[12.570299]	[142]	[]	[]	[50872499]	[]
