#PeakID(python identify_motif.py ./ENCODE_processed_files/PBX2_idr.fa PBX2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
919_6629	chr1	2059292	2059692	+	1000	33.0	[10.434889]	[115]	[]	[]	[2059490]	[]
919_663	chr4	139082921	139083321	+	1000	140.0	[]	[]	[12.843303]	[111]	[]	[139083126]
919_6633	chr1	19752070	19752470	+	1000	33.0	[9.015262]	[101]	[]	[]	[19752253]	[]
919_6638	chr1	26865112	26865512	+	1000	33.0	[8.698377, 7.483721]	[76, 80]	[7.9707575]	[135]	[26865286, 26865290]	[26865345]
919_664	chr5	5422139	5422539	+	1000	140.0	[]	[]	[10.668542]	[89]	[]	[5422325]
919_6647	chr1	87328263	87328663	+	1000	33.0	[]	[]	[10.242963]	[124]	[]	[87328472]
919_6648	chr1	93552613	93553013	+	1000	33.0	[]	[]	[7.983867]	[109]	[]	[93552820]
919_665	chr5	56123831	56124231	+	1000	140.0	[8.70122]	[87]	[]	[]	[56123999]	[]
919_6650	chr1	112705157	112705557	+	1000	33.0	[]	[]	[8.359376]	[76]	[]	[112705332]
919_6654	chr1	143234262	143234662	+	1000	33.0	[]	[]	[7.5991683]	[91]	[]	[143234451]
919_6659	chr1	161198903	161199303	+	1000	33.0	[7.597396]	[108]	[]	[]	[161199103]	[]
919_6660	chr1	167442175	167442575	+	1000	33.0	[]	[]	[10.25316]	[125]	[]	[167442393]
919_6664	chr1	200620519	200620919	+	1000	33.0	[7.597396]	[178]	[]	[]	[200620767]	[]
919_6667	chr1	204712205	204712605	+	1000	33.0	[]	[]	[11.98683]	[165]	[]	[204712413]
919_667	chr16	19067270	19067670	+	1000	139.0	[15.3284025]	[93]	[]	[]	[19067461]	[]
919_6673	chr1	226804754	226805154	+	1000	33.0	[8.4530525]	[125]	[]	[]	[226804960]	[]
919_6686	chr10	21052034	21052434	+	1000	33.0	[]	[]	[6.9043694, 8.129065]	[75, 133]	[]	[21052194, 21052252]
919_669	chr19	15452107	15452507	+	1000	139.0	[9.549196]	[79]	[9.905027]	[93]	[15452286]	[15452300]
919_6692	chr10	49386124	49386524	+	947	33.0	[13.096307]	[133]	[]	[]	[49386347]	[]
919_67	chr1	24415538	24415938	+	1000	320.0	[9.76323]	[93]	[]	[]	[24415730]	[]
919_6700	chr10	95297419	95297819	+	1000	33.0	[6.920084]	[122]	[]	[]	[95297638]	[]
919_6703	chr10	102280641	102281041	+	1000	33.0	[]	[]	[7.983867]	[184]	[]	[102280868]
919_6704	chr10	102478982	102479382	+	1000	33.0	[8.270616]	[127]	[]	[]	[102479206]	[]
919_6707	chr11	3867063	3867463	+	1000	33.0	[10.436662, 6.9128656]	[79, 127]	[7.6729317]	[90]	[3867235, 3867283]	[3867246]
919_6716	chr11	63871925	63872325	+	762	33.0	[]	[]	[10.914621]	[191]	[]	[63872165]
919_672	chr11	66289079	66289479	+	1000	138.0	[9.734841]	[84]	[]	[]	[66289257]	[]
919_6721	chr12	570886	571286	+	1000	33.0	[]	[]	[10.434889]	[103]	[]	[571084]
919_6722	chr12	591179	591579	+	978	33.0	[]	[]	[13.767965]	[120]	[]	[591381]
919_6725	chr12	46480302	46480702	+	1000	33.0	[7.953706]	[127]	[]	[]	[46480524]	[]
919_6726	chr12	49233047	49233447	+	846	33.0	[8.001171]	[116]	[]	[]	[49233261]	[]
919_673	chr18	3623868	3624268	+	1000	138.0	[13.767965]	[94]	[]	[]	[3624062]	[]
919_6730	chr12	56593928	56594328	+	1000	33.0	[]	[]	[11.2828665, 7.760843, 11.2828665, 7.760843]	[104, 115, 140, 151]	[]	[56594107, 56594118, 56594143, 56594154]
919_6732	chr12	71938676	71939076	+	1000	33.0	[]	[]	[7.9346805]	[149]	[]	[71938912]
919_6734	chr12	108700997	108701397	+	1000	33.0	[12.843303]	[100]	[]	[]	[108701191]	[]
919_6739	chr13	48930919	48931319	+	1000	33.0	[7.299099]	[98]	[]	[]	[48931116]	[]
919_6753	chr13	93364234	93364634	+	1000	33.0	[]	[]	[7.3688555]	[136]	[]	[93364459]
919_676	chr5	124662277	124662677	+	1000	138.0	[]	[]	[7.597396]	[89]	[]	[124662460]
919_6760	chr14	96939976	96940376	+	932	33.0	[13.096307]	[107]	[]	[]	[96940178]	[]
919_6762	chr15	64387472	64387872	+	1000	33.0	[8.976292, 7.279904]	[97, 114]	[]	[]	[64387626, 64387643]	[]
919_6763	chr15	65133606	65134006	+	1000	33.0	[8.129065]	[113]	[]	[]	[65133804]	[]
919_6764	chr15	66849975	66850375	+	1000	33.0	[]	[]	[9.370035]	[119]	[]	[66850187]
919_678	chr6	84764452	84764852	+	1000	138.0	[]	[]	[12.475059, 11.295278]	[76, 111]	[]	[84764619, 84764654]
919_6784	chr16	88769487	88769887	+	949	33.0	[]	[]	[7.9515624]	[136]	[]	[88769690]
919_6788	chr17	30323824	30324224	+	992	33.0	[13.096307, 7.9820952]	[131, 140]	[6.8505144]	[144]	[30324045, 30324054]	[30324058]
919_679	chr1	91804677	91805077	+	1000	137.0	[13.767965]	[108]	[]	[]	[91804880]	[]
919_6793	chr17	45147647	45148047	+	1000	33.0	[]	[]	[11.315171]	[133]	[]	[45147879]
919_6794	chr17	48244344	48244744	+	700	33.0	[]	[]	[8.155379]	[98]	[]	[48244532]
919_6797	chr17	82457952	82458352	+	788	33.0	[10.242963]	[108]	[]	[]	[82458153]	[]
919_6798	chr18	1464438	1464838	+	1000	33.0	[8.685505]	[97]	[]	[]	[1464625]	[]
919_680	chr1	150697155	150697555	+	1000	137.0	[]	[]	[7.307082, 7.597396]	[103, 172]	[]	[150697337, 150697406]
919_6806	chr19	11964730	11965130	+	814	33.0	[]	[]	[6.9172416, 13.767965]	[79, 121]	[]	[11964895, 11964937]
919_6813	chr2	25606906	25607306	+	1000	33.0	[13.767965]	[120]	[]	[]	[25607118]	[]
919_6815	chr2	42196176	42196576	+	1000	33.0	[8.141477]	[149]	[11.995326]	[105]	[42196413]	[42196369]
919_6820	chr2	66481175	66481575	+	1000	33.0	[]	[]	[8.129065, 7.169635]	[119, 145]	[]	[66481385, 66481411]
919_6823	chr2	105438342	105438742	+	1000	33.0	[]	[]	[6.7459693]	[95]	[]	[105438524]
919_6826	chr2	159130344	159130744	+	1000	33.0	[7.6864405]	[100]	[6.9218564]	[70]	[159130542]	[159130512]
919_6827	chr2	170873239	170873639	+	1000	33.0	[]	[]	[8.4530525]	[92]	[]	[170873415]
919_6828	chr2	219510185	219510585	+	1000	33.0	[8.013846]	[120]	[10.434889]	[93]	[219510397]	[219510370]
919_6835	chr20	53149067	53149467	+	1000	33.0	[9.765003, 10.25316, 7.0460954]	[75, 111, 162]	[7.417628]	[129]	[53149228, 53149264, 53149315]	[53149282]
919_6836	chr21	36150295	36150695	+	1000	33.0	[10.25316]	[154]	[]	[]	[36150529]	[]
919_684	chr6	100228835	100229235	+	1000	137.0	[7.457406, 15.3284025]	[55, 109]	[]	[]	[100228986, 100229040]	[]
919_6841	chr22	19258352	19258752	+	1000	33.0	[7.953706]	[158]	[]	[]	[19258578]	[]
919_6854	chr22	19896898	19897298	+	1000	33.0	[9.734841]	[194]	[]	[]	[19897127]	[]
919_686	chr11	64335030	64335430	+	1000	136.0	[11.2828665]	[116]	[]	[]	[64335236]	[]
919_687	chr14	75063872	75064272	+	1000	136.0	[]	[]	[8.138656, 7.9622016]	[98, 107]	[]	[75064068, 75064077]
919_6883	chr22	21008719	21009119	+	1000	33.0	[7.597396]	[178]	[]	[]	[21008933]	[]
919_689	chr2	97663375	97663775	+	1000	136.0	[]	[]	[13.767965]	[101]	[]	[97663574]
919_690	chr4	1043579	1043979	+	1000	136.0	[7.990104]	[90]	[]	[]	[1043763]	[]
919_691	chr7	23013924	23014324	+	1000	136.0	[13.096307]	[63]	[]	[]	[23014084]	[]
919_6928	chr22	22783463	22783863	+	1000	33.0	[]	[]	[7.249742]	[80]	[]	[22783632]
919_693	chr9	125241401	125241801	+	1000	136.0	[]	[]	[8.721576]	[106]	[]	[125241606]
919_6943	chr3	14262203	14262603	+	1000	33.0	[7.9622016]	[122]	[]	[]	[14262422]	[]
919_6946	chr3	46565584	46565984	+	1000	33.0	[]	[]	[15.3284025]	[94]	[]	[46565767]
919_6949	chr3	69724795	69725195	+	1000	33.0	[11.295278]	[125]	[]	[]	[69725017]	[]
919_6950	chr3	142817890	142818290	+	1000	33.0	[6.8317285]	[87]	[]	[]	[142818073]	[]
919_6957	chr4	44713143	44713543	+	764	33.0	[6.951835]	[100]	[]	[]	[44713337]	[]
919_6959	chr4	159042225	159042625	+	1000	33.0	[]	[]	[6.920084]	[155]	[]	[159042469]
919_6963	chr5	56983914	56984314	+	1000	33.0	[10.1405115]	[140]	[]	[]	[56984139]	[]
919_6965	chr5	82313093	82313493	+	1000	33.0	[13.767965]	[99]	[]	[]	[82313287]	[]
919_697	chr3	172106941	172107341	+	1000	135.0	[]	[]	[15.3284025]	[111]	[]	[172107142]
919_6974	chr5	142248924	142249324	+	1000	33.0	[]	[]	[9.45908]	[110]	[]	[142249131]
919_698	chr7	64665813	64666213	+	1000	135.0	[]	[]	[13.767965]	[99]	[]	[64666012]
919_6983	chr6	3650859	3651259	+	1000	33.0	[]	[]	[8.270616, 8.359376]	[108, 112]	[]	[3651059, 3651063]
919_6986	chr6	15247165	15247565	+	1000	33.0	[11.995326]	[143]	[]	[]	[15247384]	[]
919_6987	chr6	15378922	15379322	+	1000	33.0	[8.655526]	[144]	[]	[]	[15379151]	[]
919_6990	chr6	25556423	25556823	+	957	33.0	[]	[]	[10.748932]	[66]	[]	[25556582]
919_6992	chr6	30060515	30060915	+	1000	33.0	[]	[]	[9.734841]	[106]	[]	[30060718]
919_700	chr1	117121966	117122366	+	1000	134.0	[]	[]	[6.9234715]	[106]	[]	[117122172]
919_7004	chr6	49462974	49463374	+	1000	33.0	[]	[]	[7.9084163]	[102]	[]	[49463169]
919_7005	chr6	68719738	68720138	+	1000	33.0	[15.3284025]	[90]	[]	[]	[68719927]	[]
919_7007	chr6	88248710	88249110	+	1000	33.0	[13.767965]	[119]	[]	[]	[88248906]	[]
919_7011	chr6	143060014	143060414	+	1000	33.0	[15.3284025]	[147]	[]	[]	[143060248]	[]
919_7021	chr7	99881319	99881719	+	1000	33.0	[]	[]	[12.174601]	[109]	[]	[99881515]
919_7029	chr7	123680525	123680925	+	1000	33.0	[7.3269696]	[148]	[13.547267]	[117]	[123680767]	[123680736]
919_7030	chr7	127652066	127652466	+	1000	33.0	[10.215962]	[162]	[]	[]	[127652317]	[]
919_7031	chr7	130904016	130904416	+	1000	33.0	[13.767965]	[105]	[]	[]	[130904202]	[]
919_7036	chr7	148983281	148983681	+	1000	33.0	[]	[]	[7.335466]	[144]	[]	[148983514]
919_7039	chr7	151142596	151142996	+	1000	33.0	[]	[]	[13.767965]	[110]	[]	[151142798]
919_7044	chr8	47659778	47660178	+	1000	33.0	[]	[]	[8.001171]	[159]	[]	[47660013]
919_7049	chr8	90194142	90194542	+	1000	33.0	[]	[]	[9.133486]	[71]	[]	[90194302]
919_705	chr7	129958564	129958964	+	1000	134.0	[9.45908]	[135]	[]	[]	[129958778]	[]
919_7071	chrX	20266829	20267229	+	1000	33.0	[]	[]	[8.942274]	[115]	[]	[20267040]
919_7073	chrX	153944460	153944860	+	1000	33.0	[7.781394]	[99]	[13.767965]	[103]	[153944657]	[153944661]
919_708	chr15	67720507	67720907	+	1000	133.0	[]	[]	[9.905027]	[103]	[]	[67720701]
919_7082	chr1	9929312	9929712	+	1000	32.0	[6.798939]	[124]	[]	[]	[9929528]	[]
919_7094	chr1	36386591	36386991	+	689	32.0	[]	[]	[7.990104]	[161]	[]	[36386770]
919_7101	chr1	44985592	44985992	+	1000	32.0	[]	[]	[7.9515624]	[87]	[]	[44985751]
919_7108	chr1	109620851	109621251	+	1000	32.0	[]	[]	[6.8849363]	[132]	[]	[109621069]
919_7126	chr1	208170203	208170603	+	1000	32.0	[15.3284025]	[122]	[]	[]	[208170403]	[]
919_7127	chr1	208189092	208189492	+	1000	32.0	[7.781394]	[90]	[13.767965]	[94]	[208189266]	[208189270]
919_7133	chr1	234553376	234553776	+	1000	32.0	[8.787421]	[128]	[]	[]	[234553581]	[]
919_7139	chr10	30436148	30436548	+	913	32.0	[8.290325]	[162]	[]	[]	[30436374]	[]
919_7144	chr10	63464406	63464806	+	1000	32.0	[]	[]	[9.734841]	[92]	[]	[63464587]
919_7149	chr10	94402157	94402557	+	801	32.0	[10.2141905]	[90]	[]	[]	[94402347]	[]
919_715	chr17	14300837	14301237	+	1000	132.0	[]	[]	[7.677944]	[94]	[]	[14301023]
919_7154	chr11	3859460	3859860	+	1000	32.0	[7.94979]	[92]	[9.715816]	[74]	[3859651]	[3859633]
919_7157	chr11	34478834	34479234	+	1000	32.0	[]	[]	[13.096307, 7.279904]	[81, 124]	[]	[34479014, 34479057]
919_7163	chr11	86245245	86245645	+	1000	32.0	[]	[]	[13.767965]	[110]	[]	[86245449]
919_7164	chr11	130002774	130003174	+	1000	32.0	[7.457406]	[91]	[]	[]	[130002959]	[]
919_7165	chr12	6753490	6753890	+	982	32.0	[6.9739804]	[87]	[]	[]	[6753676]	[]
919_7179	chr13	91318885	91319285	+	1000	32.0	[6.6969604]	[160]	[]	[]	[91319122]	[]
919_7192	chr15	36887066	36887466	+	1000	32.0	[8.685505]	[154]	[7.5889]	[93]	[36887295]	[36887234]
919_7194	chr15	40323125	40323525	+	1000	32.0	[]	[]	[8.129065]	[88]	[]	[40323303]
919_7197	chr15	56886395	56886795	+	1000	32.0	[]	[]	[15.3284025, 6.928093]	[101, 157]	[]	[56886569, 56886625]
919_720	chr21	29024731	29025131	+	1000	132.0	[]	[]	[7.457406]	[116]	[]	[29024941]
919_7201	chr15	65054267	65054667	+	1000	32.0	[10.215962]	[153]	[9.549196]	[124]	[65054509]	[65054480]
919_721	chr21	45592269	45592669	+	1000	132.0	[]	[]	[13.767965]	[97]	[]	[45592466]
919_7216	chr16	69330475	69330875	+	939	32.0	[7.9820952]	[123]	[]	[]	[69330688]	[]
919_723	chr4	82284729	82285129	+	1000	132.0	[]	[]	[11.995326]	[97]	[]	[82284925]
919_7236	chr17	48492680	48493080	+	1000	32.0	[8.880494]	[110]	[]	[]	[48492836]	[]
919_7239	chr17	59829221	59829621	+	1000	32.0	[]	[]	[7.0993586]	[107]	[]	[59829426]
919_7243	chr17	82260373	82260773	+	1000	32.0	[9.45908]	[145]	[]	[]	[82260603]	[]
919_7247	chr18	3602905	3603305	+	1000	32.0	[7.0460954]	[131]	[]	[]	[3603069]	[]
919_7249	chr18	22102932	22103332	+	793	32.0	[]	[]	[11.98683]	[128]	[]	[22103149]
919_7255	chr19	6753527	6753927	+	1000	32.0	[8.138656]	[117]	[]	[]	[6753738]	[]
919_726	chr11	59171462	59171862	+	1000	131.0	[9.063183]	[98]	[]	[]	[59171659]	[]
919_7266	chr19	50739124	50739524	+	1000	32.0	[13.767965]	[91]	[]	[]	[50739307]	[]
919_7269	chr2	3805152	3805552	+	1000	32.0	[15.3284025, 12.843303]	[94, 110]	[]	[]	[3805345, 3805361]	[]
919_7278	chr2	105449240	105449640	+	1000	32.0	[8.464807]	[92]	[]	[]	[105449422]	[]
919_7279	chr2	108594918	108595318	+	1000	32.0	[]	[]	[6.744197]	[147]	[]	[108595139]
919_7285	chr2	169189142	169189542	+	1000	32.0	[10.668542]	[95]	[]	[]	[169189335]	[]
919_7291	chr20	23311926	23312326	+	791	32.0	[]	[]	[7.677944]	[109]	[]	[23312107]
919_7294	chr20	36951539	36951939	+	1000	32.0	[7.279904, 6.656883, 9.765003]	[148, 184, 216]	[]	[]	[36951704, 36951740, 36951772]	[]
919_7300	chr21	37339013	37339413	+	1000	32.0	[8.70122]	[152]	[]	[]	[37339228]	[]
919_7302	chr21	42371111	42371511	+	691	32.0	[]	[]	[10.434889]	[105]	[]	[42371301]
919_732	chr12	131129164	131129564	+	1000	130.0	[13.767965, 13.767965, 13.767965, 13.767965]	[63, 94, 125, 156]	[]	[]	[131129321, 131129352, 131129383, 131129414]	[]
919_733	chr17	60601911	60602311	+	1000	130.0	[10.930472]	[96]	[]	[]	[60602106]	[]
919_7332	chr22	19870226	19870626	+	1000	32.0	[9.734841]	[167]	[]	[]	[19870441]	[]
919_735	chr5	140346692	140347092	+	1000	130.0	[8.698377]	[115]	[11.98683]	[97]	[140346903]	[140346885]
919_736	chr5	151080883	151081283	+	1000	130.0	[7.9820952]	[103]	[]	[]	[151081080]	[]
919_7363	chr22	20988614	20989014	+	604	32.0	[8.655526]	[126]	[6.744197]	[90]	[20988827]	[20988791]
919_7366	chr22	21030963	21031363	+	1000	32.0	[10.25316]	[137]	[6.682185]	[126]	[21031193]	[21031182]
919_7389	chr22	22395253	22395653	+	1000	32.0	[8.655526]	[153]	[]	[]	[22395491]	[]
919_7407	chr3	3189068	3189468	+	1000	32.0	[10.668542]	[90]	[]	[]	[3189253]	[]
919_741	chr17	22310621	22311021	+	1000	129.0	[10.434889]	[91]	[]	[]	[22310810]	[]
919_7410	chr3	10292791	10293191	+	1000	32.0	[6.9863925]	[157]	[]	[]	[10293012]	[]
919_7414	chr3	13459609	13460009	+	1000	32.0	[]	[]	[7.6729317, 9.370035]	[80, 84]	[]	[13459788, 13459792]
919_7417	chr3	43769804	43770204	+	1000	32.0	[9.549196]	[127]	[]	[]	[43770003]	[]
919_7428	chr4	109148485	109148885	+	1000	32.0	[7.3372383]	[87]	[11.98683]	[106]	[109148663]	[109148682]
919_743	chr19	2977094	2977494	+	1000	129.0	[13.767965]	[105]	[]	[]	[2977296]	[]
919_7432	chr4	150572964	150573364	+	864	32.0	[7.2239294]	[123]	[]	[]	[150573163]	[]
919_7439	chr5	69234552	69234952	+	1000	32.0	[11.98683]	[89]	[]	[]	[69234729]	[]
919_744	chr19	11639517	11639917	+	1000	129.0	[]	[]	[15.3284025]	[135]	[]	[11639737]
919_7440	chr5	104015781	104016181	+	904	32.0	[10.25316, 6.719383]	[109, 147]	[]	[]	[104015957, 104015995]	[]
919_7441	chr5	112737693	112738093	+	1000	32.0	[]	[]	[7.417628]	[116]	[]	[112737881]
919_7448	chr5	154199230	154199630	+	942	32.0	[]	[]	[15.3284025]	[107]	[]	[154199436]
919_7451	chr6	14639183	14639583	+	1000	32.0	[7.9820952, 7.6729317]	[121, 168]	[]	[]	[14639366, 14639413]	[]
919_7459	chr6	27667654	27668054	+	1000	32.0	[13.767965]	[93]	[]	[]	[27667843]	[]
919_7462	chr6	30557247	30557647	+	1000	32.0	[]	[]	[7.365663]	[138]	[]	[30557482]
919_7473	chr6	84547471	84547871	+	1000	32.0	[7.7142496]	[91]	[]	[]	[84547654]	[]
919_7478	chr6	142885294	142885694	+	1000	32.0	[]	[]	[9.370035]	[150]	[]	[142885523]
919_7479	chr6	144095456	144095856	+	1000	32.0	[]	[]	[8.290325]	[145]	[]	[144095688]
919_748	chr5	78779789	78780189	+	1000	129.0	[]	[]	[6.928093]	[123]	[]	[78780009]
919_7480	chr6	144123787	144124187	+	1000	32.0	[13.767965, 7.483721]	[92, 124]	[]	[]	[144123977, 144124009]	[]
919_7482	chr6	146991176	146991576	+	1000	32.0	[7.757864]	[194]	[]	[]	[146991390]	[]
919_7495	chr7	107480870	107481270	+	1000	32.0	[9.765003]	[120]	[9.549196, 10.436662]	[109, 118]	[107481070]	[107481059, 107481068]
919_750	chr1	42846283	42846683	+	1000	128.0	[]	[]	[7.471763]	[133]	[]	[42846505]
919_7506	chr7	139427197	139427597	+	960	32.0	[]	[]	[13.096307]	[120]	[]	[139427411]
919_7508	chr7	141003350	141003750	+	1000	32.0	[]	[]	[15.3284025]	[99]	[]	[141003529]
919_7513	chr7	151246951	151247351	+	1000	32.0	[]	[]	[13.767965]	[69]	[]	[151247119]
919_7515	chr7	159146574	159146974	+	1000	32.0	[]	[]	[9.905027, 8.123892]	[75, 119]	[]	[159146742, 159146786]
919_752	chr10	25174464	25174864	+	1000	128.0	[15.3284025]	[93]	[]	[]	[25174655]	[]
919_7523	chr8	123041489	123041889	+	1000	32.0	[13.547267]	[102]	[]	[]	[123041660]	[]
919_7527	chr9	87793423	87793823	+	1000	32.0	[15.3284025]	[119]	[]	[]	[87793630]	[]
919_753	chr13	52011957	52012357	+	1000	128.0	[]	[]	[15.3284025]	[108]	[]	[52012157]
919_7534	chr9	129570566	129570966	+	1000	32.0	[]	[]	[13.547267]	[106]	[]	[129570771]
919_7549	chrX	152155742	152156142	+	1000	32.0	[15.3284025]	[124]	[]	[]	[152155950]	[]
919_755	chr19	40714960	40715360	+	1000	128.0	[9.76323]	[109]	[]	[]	[40715166]	[]
919_7556	chr1	11671370	11671770	+	1000	31.0	[8.141477]	[103]	[]	[]	[11671564]	[]
919_757	chr22	19604729	19605129	+	1000	128.0	[13.767965]	[95]	[]	[]	[19604923]	[]
919_7575	chr1	85225158	85225558	+	613	31.0	[]	[]	[12.475059]	[80]	[]	[85225334]
919_7588	chr1	174021675	174022075	+	633	31.0	[6.7459693]	[203]	[]	[]	[174021907]	[]
919_7591	chr1	182334112	182334512	+	1000	31.0	[]	[]	[7.169635, 8.34459]	[122, 126]	[]	[182334327, 182334331]
919_7596	chr1	205679168	205679568	+	1000	31.0	[]	[]	[8.270616]	[136]	[]	[205679359]
919_76	chrX	1492007	1492407	+	1000	311.0	[]	[]	[15.3284025, 15.3284025]	[84, 121]	[]	[1492189, 1492226]
919_7604	chr10	3704940	3705340	+	1000	31.0	[]	[]	[13.096307]	[101]	[]	[3705139]
919_7605	chr10	3755135	3755535	+	1000	31.0	[10.2141905]	[109]	[11.98683]	[120]	[3755340]	[3755351]
919_7607	chr10	6464979	6465379	+	1000	31.0	[]	[]	[13.096307]	[147]	[]	[6465218]
919_7611	chr10	50531402	50531802	+	1000	31.0	[]	[]	[13.767965]	[100]	[]	[50531590]
919_7615	chr10	74150933	74151333	+	1000	31.0	[6.951835]	[136]	[]	[]	[74151138]	[]
919_7622	chr10	103368528	103368928	+	1000	31.0	[]	[]	[7.457406]	[126]	[]	[103368728]
919_7624	chr11	1017158	1017558	+	1000	31.0	[7.9515624]	[124]	[]	[]	[1017351]	[]
919_7625	chr11	2890477	2890877	+	947	31.0	[11.2828665]	[98]	[]	[]	[2890664]	[]
919_7627	chr11	5267024	5267424	+	1000	31.0	[]	[]	[7.299099]	[137]	[]	[5267254]
919_7632	chr11	67354505	67354905	+	599	31.0	[]	[]	[8.942274]	[73]	[]	[67354664]
919_7633	chr11	96012131	96012531	+	917	31.0	[8.464807]	[139]	[]	[]	[96012350]	[]
919_764	chr19	38850489	38850889	+	1000	127.0	[13.547267]	[106]	[]	[]	[38850691]	[]
919_765	chr19	49676697	49677097	+	1000	127.0	[11.295278]	[92]	[]	[]	[49676888]	[]
919_7664	chr13	91402798	91403198	+	805	31.0	[8.441064]	[146]	[]	[]	[91403032]	[]
919_7668	chr13	93320863	93321263	+	1000	31.0	[8.141477]	[147]	[]	[]	[93321089]	[]
919_7678	chr14	68989096	68989496	+	1000	31.0	[13.767965]	[101]	[]	[]	[68989295]	[]
919_7679	chr14	81164190	81164590	+	1000	31.0	[9.942505, 7.2031655]	[93, 156]	[]	[]	[81164360, 81164423]	[]
919_7688	chr15	64459377	64459777	+	572	31.0	[10.434889]	[114]	[]	[]	[64459584]	[]
919_770	chr9	92325748	92326148	+	1000	127.0	[11.2828665]	[109]	[]	[]	[92325953]	[]
919_7700	chr16	68289562	68289962	+	1000	31.0	[10.25316]	[119]	[]	[]	[68289725]	[]
919_7710	chr17	29931167	29931567	+	1000	31.0	[8.161369]	[126]	[]	[]	[29931324]	[]
919_7712	chr17	49760871	49761271	+	1000	31.0	[]	[]	[6.9974184]	[134]	[]	[49761082]
919_772	chr12	119877172	119877572	+	1000	126.0	[10.502711]	[100]	[6.8814974]	[135]	[119877372]	[119877407]
919_7721	chr18	31206840	31207240	+	1000	31.0	[]	[]	[6.8908954]	[104]	[]	[31207040]
919_7722	chr18	35104704	35105104	+	1000	31.0	[]	[]	[7.0993586, 6.8908954]	[96, 112]	[]	[35104880, 35104896]
919_7726	chr19	1436431	1436831	+	569	31.0	[]	[]	[8.0176115]	[207]	[]	[1436679]
919_7728	chr19	4639607	4640007	+	1000	31.0	[]	[]	[7.1611385, 11.98683]	[93, 101]	[]	[4639765, 4639773]
919_773	chr15	69160303	69160703	+	1000	126.0	[]	[]	[10.748932]	[97]	[]	[69160499]
919_7739	chr19	21358658	21359058	+	1000	31.0	[]	[]	[13.096307]	[111]	[]	[21358863]
919_775	chr19	12333559	12333959	+	1000	126.0	[15.3284025, 13.767965]	[71, 143]	[]	[]	[12333711, 12333783]	[]
919_7750	chr19	51571609	51572009	+	1000	31.0	[11.995326]	[85]	[]	[]	[51571793]	[]
919_7752	chr2	443738	444138	+	1000	31.0	[]	[]	[7.59513]	[143]	[]	[443954]
919_7753	chr2	3483170	3483570	+	1000	31.0	[]	[]	[11.98683]	[93]	[]	[3483348]
919_7754	chr2	3518676	3519076	+	1000	31.0	[]	[]	[9.510227]	[98]	[]	[3518870]
919_7762	chr2	68853904	68854304	+	1000	31.0	[7.59513]	[98]	[7.365663]	[68]	[68854095]	[68854065]
919_7763	chr2	71742838	71743238	+	826	31.0	[]	[]	[8.661762]	[110]	[]	[71743046]
919_7768	chr2	130356034	130356434	+	787	31.0	[10.434889]	[73]	[]	[]	[130356202]	[]
919_7773	chr2	170247937	170248337	+	1000	31.0	[11.995326]	[97]	[]	[]	[170248130]	[]
919_7776	chr2	171807062	171807462	+	1000	31.0	[]	[]	[10.393465]	[98]	[]	[171807256]
919_7777	chr2	177694036	177694436	+	1000	31.0	[]	[]	[8.231745]	[78]	[]	[177694207]
919_7787	chr20	33826398	33826798	+	1000	31.0	[]	[]	[8.141477]	[93]	[]	[33826591]
919_7790	chr20	49936607	49937007	+	1000	31.0	[]	[]	[11.315171]	[130]	[]	[49936815]
919_7794	chr21	33684020	33684420	+	1000	31.0	[6.859688]	[165]	[8.141477]	[127]	[33684268]	[33684230]
919_7795	chr21	34190456	34190856	+	1000	31.0	[]	[]	[10.614163]	[95]	[]	[34190648]
919_78	chr1	8878601	8879001	+	1000	308.0	[]	[]	[9.45908]	[95]	[]	[8878794]
919_7807	chr22	19208453	19208853	+	986	31.0	[]	[]	[13.767965]	[106]	[]	[19208641]
919_7820	chr22	19710647	19711047	+	1000	31.0	[7.6186666]	[125]	[6.7459693]	[198]	[19710798]	[19710871]
919_7822	chr22	19785613	19786013	+	1000	31.0	[]	[]	[6.8828864]	[141]	[]	[19785785]
919_7834	chr22	20170308	20170708	+	1000	31.0	[]	[]	[7.169635]	[115]	[]	[20170491]
919_7840	chr22	20446541	20446941	+	1000	31.0	[7.6186666]	[189]	[]	[]	[20446766]	[]
919_7846	chr22	20729173	20729573	+	969	31.0	[]	[]	[8.155379]	[116]	[]	[20729383]
919_7851	chr22	20889204	20889604	+	785	31.0	[]	[]	[9.180952]	[179]	[]	[20889434]
919_7868	chr22	22089228	22089628	+	1000	31.0	[]	[]	[6.809208]	[182]	[]	[22089439]
919_787	chr19	49929791	49930191	+	1000	125.0	[13.547267]	[97]	[]	[]	[49929986]	[]
919_7880	chr22	22670652	22671052	+	992	31.0	[6.798939]	[141]	[]	[]	[22670853]	[]
919_7886	chr22	23112189	23112589	+	1000	31.0	[7.1035852]	[178]	[]	[]	[23112397]	[]
919_7900	chr3	51983005	51983405	+	1000	31.0	[7.94979]	[121]	[]	[]	[51983210]	[]
