#PeakID(python identify_motif.py ./ENCODE_processed_files/CEBPB_idr.fa CEBPB --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
878_49482	chr5	41284954	41285354	+	803	34.0	[11.415177]	[92]	[6.553837]	[91]	[41285123]	[41285122]
878_49483	chr5	43768203	43768603	+	978	34.0	[11.489543]	[99]	[11.9157095]	[98]	[43768400]	[43768399]
878_49484	chr5	53430577	53430977	+	865	34.0	[9.762746]	[102]	[]	[]	[53430773]	[]
878_49486	chr5	55911879	55912279	+	965	34.0	[9.025176]	[95]	[]	[]	[55912040]	[]
878_49487	chr5	57768842	57769242	+	840	34.0	[9.546091]	[100]	[9.741591]	[99]	[57769036]	[57769035]
878_49488	chr5	60719341	60719741	+	777	34.0	[]	[]	[8.194376]	[109]	[]	[60719538]
878_4949	chr19	3384243	3384643	+	1000	178.0	[11.415177]	[106]	[6.553837]	[105]	[3384446]	[3384445]
878_49490	chr5	68239496	68239896	+	946	34.0	[9.251139]	[91]	[]	[]	[68239653]	[]
878_49491	chr5	69520657	69521057	+	963	34.0	[11.523669]	[155]	[10.00991]	[154]	[69520905]	[69520904]
878_49495	chr5	77040409	77040809	+	605	34.0	[8.194376]	[106]	[]	[]	[77040609]	[]
878_49496	chr5	78155577	78155977	+	967	34.0	[11.9157095]	[145]	[11.489543]	[144]	[78155791]	[78155790]
878_49498	chr5	79120181	79120581	+	909	34.0	[6.960019]	[99]	[]	[]	[79120373]	[]
878_49499	chr5	79532515	79532915	+	850	34.0	[11.9157095]	[144]	[11.489543]	[143]	[79532735]	[79532734]
878_495	chr1	23777791	23778191	+	1000	497.0	[8.00134]	[94]	[8.646096]	[93]	[23777985]	[23777984]
878_4950	chr2	138023238	138023638	+	1000	178.0	[8.646096]	[101]	[8.00134]	[100]	[138023437]	[138023436]
878_49500	chr5	79576931	79577331	+	703	34.0	[11.14578, 9.0522785]	[90, 144]	[11.332239, 9.211636]	[89, 143]	[79577117, 79577171]	[79577116, 79577170]
878_49502	chr5	79954569	79954969	+	727	34.0	[9.245763]	[134]	[]	[]	[79954773]	[]
878_49503	chr5	80114802	80115202	+	734	34.0	[9.684778, 6.5549164]	[118, 132]	[8.908765]	[117]	[80115015, 80115029]	[80115014]
878_49504	chr5	80291115	80291515	+	820	34.0	[12.102169]	[130]	[11.303083]	[129]	[80291329]	[80291328]
878_49506	chr5	81342940	81343340	+	922	34.0	[9.82345]	[114]	[11.523669]	[113]	[81343140]	[81343139]
878_49507	chr5	82356106	82356506	+	950	34.0	[8.007916]	[105]	[6.684563]	[83]	[82356310]	[82356288]
878_49508	chr5	83661655	83662055	+	783	34.0	[]	[]	[8.194376]	[107]	[]	[83661856]
878_49509	chr5	86468239	86468639	+	860	34.0	[11.9157095]	[122]	[11.489543]	[121]	[86468450]	[86468449]
878_4951	chr2	166304645	166305045	+	1000	178.0	[11.330633]	[106]	[14.523885]	[105]	[166304848]	[166304847]
878_49510	chr5	90921403	90921803	+	724	34.0	[8.439652]	[142]	[9.824262]	[141]	[90921638]	[90921637]
878_49511	chr5	94485023	94485423	+	857	34.0	[14.601852, 7.053912]	[105, 166]	[8.061021, 8.219931]	[104, 165]	[94485211, 94485272]	[94485210, 94485271]
878_49515	chr5	103065374	103065774	+	823	34.0	[8.194376]	[163]	[]	[]	[103065610]	[]
878_49516	chr5	103415283	103415683	+	964	34.0	[6.553837]	[96]	[11.228718]	[95]	[103415479]	[103415478]
878_49518	chr5	115252389	115252789	+	757	34.0	[11.332239]	[124]	[11.332239]	[123]	[115252596]	[115252595]
878_49519	chr5	119041130	119041530	+	852	34.0	[9.82345]	[105]	[11.523669]	[104]	[119041335]	[119041334]
878_4952	chr2	167939539	167939939	+	1000	178.0	[9.762746, 9.762746]	[92, 123]	[]	[]	[167939727, 167939758]	[]
878_49520	chr5	119063602	119064002	+	952	34.0	[]	[]	[11.381051]	[133]	[]	[119063829]
878_49523	chr5	122658302	122658702	+	942	34.0	[12.102169]	[90]	[11.489543]	[89]	[122658489]	[122658488]
878_49525	chr5	126363715	126364115	+	938	34.0	[12.102169]	[99]	[11.303083]	[98]	[126363909]	[126363908]
878_49528	chr5	131636086	131636486	+	925	34.0	[8.145564]	[134]	[6.6318045]	[133]	[131636300]	[131636299]
878_4953	chr22	17907650	17908050	+	1000	178.0	[8.061021]	[95]	[14.601852]	[94]	[17907844]	[17907843]
878_49531	chr5	132935532	132935932	+	704	34.0	[6.740297]	[104]	[11.415177]	[103]	[132935724]	[132935723]
878_49533	chr5	134455426	134455826	+	769	34.0	[11.9157095]	[102]	[11.303083]	[101]	[134455625]	[134455624]
878_49534	chr5	134931170	134931570	+	973	34.0	[]	[]	[8.194376]	[102]	[]	[134931349]
878_49535	chr5	134993163	134993563	+	841	34.0	[8.881368]	[138]	[8.694908]	[137]	[134993389]	[134993388]
878_49536	chr5	140444134	140444534	+	781	34.0	[]	[]	[8.194376]	[96]	[]	[140444305]
878_49539	chr5	141609561	141609961	+	918	34.0	[11.993677]	[114]	[8.219931]	[113]	[141609767]	[141609766]
878_4954	chr22	20417858	20418258	+	1000	178.0	[9.82345]	[91]	[11.523669]	[90]	[20418041]	[20418040]
878_49540	chr5	142189197	142189597	+	779	34.0	[9.82345]	[95]	[11.523669]	[94]	[142189390]	[142189389]
878_49542	chr5	146196215	146196615	+	924	34.0	[8.302869]	[200]	[7.401735]	[199]	[146196462]	[146196461]
878_49543	chr5	148186569	148186969	+	902	34.0	[12.102169]	[100]	[11.489543]	[99]	[148186767]	[148186766]
878_49544	chr5	150677196	150677596	+	545	34.0	[9.82345]	[93]	[11.523669]	[92]	[150677384]	[150677383]
878_49545	chr5	151105752	151106152	+	953	34.0	[9.770579]	[132]	[11.330633]	[131]	[151105968]	[151105967]
878_49546	chr5	157535026	157535426	+	972	34.0	[]	[]	[6.6429634]	[90]	[]	[157535180]
878_49547	chr5	157920455	157920855	+	928	34.0	[11.523669]	[99]	[9.82345]	[98]	[157920648]	[157920647]
878_49548	chr5	157956539	157956939	+	799	34.0	[8.194376]	[104]	[]	[]	[157956729]	[]
878_49549	chr5	159094857	159095257	+	953	34.0	[9.0522785]	[117]	[]	[]	[159095064]	[]
878_4955	chr3	43690349	43690749	+	1000	178.0	[9.901418]	[100]	[8.254057]	[99]	[43690546]	[43690545]
878_49551	chr5	164359628	164360028	+	879	34.0	[6.471978]	[109]	[9.251139]	[108]	[164359792]	[164359791]
878_49552	chr5	172032047	172032447	+	800	34.0	[]	[]	[8.194376]	[117]	[]	[172032260]
878_49555	chr5	176519668	176520068	+	800	34.0	[9.82345]	[97]	[11.523669]	[96]	[176519857]	[176519856]
878_49556	chr5	177322607	177323007	+	879	34.0	[11.489543]	[102]	[8.722458]	[101]	[177322809]	[177322808]
878_49559	chr5	178086700	178087100	+	836	34.0	[11.523669]	[114]	[9.82345]	[113]	[178086901]	[178086900]
878_49562	chr6	2821586	2821986	+	891	34.0	[11.489543]	[137]	[12.102169]	[136]	[2821808]	[2821807]
878_49564	chr6	3634406	3634806	+	942	34.0	[8.832556]	[120]	[11.381051]	[119]	[3634610]	[3634609]
878_49566	chr6	5259358	5259758	+	952	34.0	[]	[]	[9.437598]	[95]	[]	[5259535]
878_49569	chr6	6159753	6160153	+	827	34.0	[11.33721]	[89]	[9.82345]	[88]	[6159942]	[6159941]
878_4957	chr4	78942425	78942825	+	1000	178.0	[9.82345]	[83]	[11.523669]	[82]	[78942596]	[78942595]
878_4958	chr5	5351372	5351772	+	1000	178.0	[]	[]	[11.415177]	[106]	[]	[5351576]
878_49580	chr6	16261027	16261427	+	759	34.0	[]	[]	[8.757326]	[87]	[]	[16261211]
878_49581	chr6	17510046	17510446	+	947	34.0	[9.555131]	[94]	[9.546091]	[93]	[17510239]	[17510238]
878_49582	chr6	17971291	17971691	+	906	34.0	[]	[]	[7.1067824]	[91]	[]	[17971478]
878_49583	chr6	18041626	18042026	+	839	34.0	[7.463684, 11.523669]	[84, 162]	[6.30974, 10.00991]	[83, 161]	[18041797, 18041875]	[18041796, 18041874]
878_49584	chr6	20508935	20509335	+	937	34.0	[11.807217]	[101]	[8.219931]	[100]	[20509129]	[20509128]
878_4959	chr5	34919024	34919424	+	1000	178.0	[9.82345]	[108]	[11.523669]	[107]	[34919229]	[34919228]
878_49592	chr6	28173335	28173735	+	854	34.0	[11.523669]	[185]	[10.00991]	[184]	[28173578]	[28173577]
878_49594	chr6	28277748	28278148	+	901	34.0	[8.194376, 6.8294234]	[103, 147]	[6.774371]	[110]	[28277949, 28277993]	[28277956]
878_49597	chr6	28733959	28734359	+	951	34.0	[11.523669]	[103]	[9.82345]	[102]	[28734162]	[28734161]
878_49598	chr6	30319434	30319834	+	962	34.0	[6.250924]	[103]	[]	[]	[30319631]	[]
878_496	chr1	26015373	26015773	+	1000	497.0	[14.601852]	[101]	[11.2542715, 6.250924]	[100, 146]	[26015569]	[26015568, 26015614]
878_4960	chr6	15101159	15101559	+	1000	178.0	[11.523669]	[100]	[10.00991]	[99]	[15101356]	[15101355]
878_49600	chr6	30721910	30722310	+	613	34.0	[7.215275]	[98]	[8.302869]	[97]	[30722106]	[30722105]
878_49602	chr6	31521782	31522182	+	921	34.0	[]	[]	[8.194376]	[120]	[]	[31521989]
878_49605	chr6	35749550	35749950	+	612	34.0	[9.82345]	[64]	[11.523669]	[63]	[35749710]	[35749709]
878_49607	chr6	36556273	36556673	+	977	34.0	[9.770579, 8.757326]	[112, 139]	[14.523885]	[111]	[36556482, 36556509]	[36556481]
878_49609	chr6	36733426	36733826	+	980	34.0	[]	[]	[8.007916]	[115]	[]	[36733630]
878_4961	chr6	26389299	26389699	+	1000	178.0	[8.007916]	[132]	[]	[]	[26389515]	[]
878_49610	chr6	36790234	36790634	+	903	34.0	[8.724064, 9.637802]	[82, 133]	[8.439652]	[132]	[36790392, 36790443]	[36790442]
878_49617	chr6	44358422	44358822	+	961	34.0	[11.303083]	[116]	[11.9157095]	[115]	[44358629]	[44358628]
878_49618	chr6	45391924	45392324	+	884	34.0	[11.332239]	[121]	[11.332239]	[120]	[45392123]	[45392122]
878_49619	chr6	47441006	47441406	+	957	34.0	[11.523669]	[126]	[9.82345]	[125]	[47441228]	[47441227]
878_49620	chr6	47532320	47532720	+	939	34.0	[12.102169]	[109]	[8.109833]	[108]	[47532517]	[47532516]
878_49621	chr6	49761412	49761812	+	972	34.0	[7.053912]	[64]	[8.219931]	[63]	[49761566]	[49761565]
878_49623	chr6	49962006	49962406	+	573	34.0	[]	[]	[6.4122977]	[116]	[]	[49962212]
878_49626	chr6	53457419	53457819	+	866	34.0	[6.471978]	[130]	[9.437598]	[129]	[53457630]	[53457629]
878_49627	chr6	57281018	57281418	+	966	34.0	[8.194376]	[136]	[]	[]	[57281246]	[]
878_49628	chr6	63245472	63245872	+	923	34.0	[]	[]	[8.194376]	[114]	[]	[63245672]
878_49629	chr6	66082909	66083309	+	857	34.0	[14.601852]	[100]	[11.440731]	[99]	[66083102]	[66083101]
878_49630	chr6	68237148	68237548	+	761	34.0	[8.646096]	[114]	[11.381051]	[113]	[68237322]	[68237321]
878_49631	chr6	75624975	75625375	+	889	34.0	[11.523669]	[99]	[9.82345]	[98]	[75625169]	[75625168]
878_49634	chr6	80356516	80356916	+	916	34.0	[7.053912, 6.712855, 8.832556]	[92, 133, 150]	[8.219931, 11.381051, 8.757326]	[91, 149, 165]	[80356680, 80356721, 80356738]	[80356679, 80356737, 80356753]
878_49637	chr6	89925774	89926174	+	943	34.0	[8.061021]	[149]	[14.601852]	[148]	[89926021]	[89926020]
878_49638	chr6	100474934	100475334	+	917	34.0	[11.2542715]	[100]	[11.222141]	[99]	[100475134]	[100475133]
878_49639	chr6	104847664	104848064	+	941	34.0	[11.523669]	[126]	[10.00991]	[125]	[104847875]	[104847874]
878_4964	chr7	129698943	129699343	+	1000	178.0	[8.007916]	[91]	[]	[]	[129699132]	[]
878_49641	chr6	105251638	105252038	+	939	34.0	[11.9157095]	[136]	[11.489543]	[135]	[105251851]	[105251850]
878_49642	chr6	106067558	106067958	+	699	34.0	[6.471978, 8.646096]	[80, 144]	[9.437598, 11.1945915]	[79, 143]	[106067737, 106067801]	[106067736, 106067800]
878_49644	chr6	108795951	108796351	+	753	34.0	[11.523669]	[139]	[10.00991]	[138]	[108796189]	[108796188]
878_49645	chr6	109697336	109697736	+	976	34.0	[8.00134]	[140]	[8.646096]	[139]	[109697562]	[109697561]
878_49646	chr6	110300073	110300473	+	935	34.0	[8.832556]	[148]	[11.381051]	[147]	[110300319]	[110300318]
878_49648	chr6	111307341	111307741	+	981	34.0	[8.439652]	[92]	[9.824262]	[91]	[111307508]	[111307507]
878_49649	chr6	111437571	111437971	+	969	34.0	[11.9157095]	[113]	[11.303083, 8.772876]	[112, 143]	[111437774]	[111437773, 111437804]
878_4965	chr8	11886173	11886573	+	1000	178.0	[8.302869]	[97]	[7.215275]	[96]	[11886370]	[11886369]
878_49652	chr6	122470241	122470641	+	633	34.0	[8.646096]	[118]	[11.381051]	[117]	[122470435]	[122470434]
878_49655	chr6	123702940	123703340	+	608	34.0	[9.211636]	[171]	[]	[]	[123703187]	[]
878_49656	chr6	126040851	126041251	+	714	34.0	[9.546091]	[107]	[9.741591]	[106]	[126041040]	[126041039]
878_49657	chr6	130206897	130207297	+	774	34.0	[]	[]	[8.194376]	[112]	[]	[130207101]
878_49658	chr6	134779053	134779453	+	914	34.0	[11.9157095]	[124]	[11.489543]	[123]	[134779275]	[134779274]
878_49659	chr6	137361654	137362054	+	923	34.0	[8.908765, 6.817318]	[106, 170]	[9.871238, 6.8213468]	[105, 169]	[137361834, 137361898]	[137361833, 137361897]
878_4966	chr8	59150943	59151343	+	1000	178.0	[14.710344]	[93]	[14.710344]	[92]	[59151136]	[59151135]
878_49660	chr6	137677685	137678085	+	655	34.0	[9.82345]	[112]	[11.523669]	[111]	[137677885]	[137677884]
878_49661	chr6	137731818	137732218	+	914	34.0	[8.439652]	[140]	[9.824262]	[139]	[137732030]	[137732029]
878_49662	chr6	137826292	137826692	+	882	34.0	[7.9525285]	[96]	[11.332239]	[95]	[137826486]	[137826485]
878_49663	chr6	137907965	137908365	+	650	34.0	[11.1945915]	[121]	[8.646096]	[120]	[137908158]	[137908157]
878_49664	chr6	139623579	139623979	+	907	34.0	[6.751456, 8.722458]	[107, 157]	[6.52079, 11.303083]	[106, 156]	[139623751, 139623801]	[139623750, 139623800]
878_49667	chr6	140435947	140436347	+	963	34.0	[8.253193, 8.832556]	[107, 129]	[6.444551, 11.381051]	[106, 128]	[140436145, 140436167]	[140436144, 140436166]
878_4967	chr8	123858471	123858871	+	1000	178.0	[8.194376]	[98]	[]	[]	[123858662]	[]
878_49670	chr6	145785488	145785888	+	805	34.0	[11.303083]	[110]	[12.102169]	[109]	[145785690]	[145785689]
878_49673	chr6	147229522	147229922	+	962	34.0	[11.1945915]	[95]	[8.832556]	[94]	[147229714]	[147229713]
878_49674	chr6	147456763	147457163	+	940	34.0	[12.102169]	[113]	[11.489543]	[112]	[147456969]	[147456968]
878_49675	chr6	149548006	149548406	+	931	34.0	[9.82345]	[61]	[11.523669]	[60]	[149548162]	[149548161]
878_49676	chr6	149888133	149888533	+	939	34.0	[]	[]	[6.250924]	[108]	[]	[149888336]
878_49678	chr6	150585884	150586284	+	811	34.0	[8.365287]	[120]	[7.053912]	[87]	[150586085]	[150586052]
878_4968	chr9	37185453	37185853	+	1000	178.0	[]	[]	[8.194376]	[103]	[]	[37185654]
878_49680	chr6	151079934	151080334	+	962	34.0	[10.00991]	[100]	[11.523669]	[99]	[151080131]	[151080130]
878_49681	chr6	151428380	151428780	+	942	34.0	[8.194376]	[114]	[]	[]	[151428589]	[]
878_49682	chr6	153644060	153644460	+	968	34.0	[8.194376]	[127]	[]	[]	[153644275]	[]
878_49683	chr6	155819459	155819859	+	853	34.0	[12.102169]	[114]	[11.303083]	[113]	[155819670]	[155819669]
878_49686	chr6	157683120	157683520	+	730	34.0	[8.302869]	[91]	[7.401735]	[90]	[157683305]	[157683304]
878_49687	chr6	157798553	157798953	+	874	34.0	[11.9157095]	[98]	[11.303083]	[97]	[157798740]	[157798739]
878_49688	chr6	159114679	159115079	+	891	34.0	[12.102169]	[109]	[11.303083]	[108]	[159114879]	[159114878]
878_49690	chr6	160972535	160972935	+	972	34.0	[10.00991]	[148]	[11.523669]	[147]	[160972737]	[160972736]
878_49691	chr6	161328672	161329072	+	823	34.0	[9.637802]	[91]	[8.253193]	[90]	[161328854]	[161328853]
878_49696	chr7	2455118	2455518	+	967	34.0	[]	[]	[8.007916]	[94]	[]	[2455311]
878_49697	chr7	5832248	5832648	+	705	34.0	[11.523669]	[90]	[9.82345]	[89]	[5832432]	[5832431]
878_49698	chr7	6176456	6176856	+	821	34.0	[]	[]	[8.194376]	[111]	[]	[6176658]
878_49699	chr7	6965018	6965418	+	960	34.0	[8.109833]	[103]	[7.1624045]	[102]	[6965211]	[6965210]
878_497	chr12	406723	407123	+	1000	497.0	[10.00991]	[78]	[11.523669]	[77]	[406900]	[406899]
878_49701	chr7	7763136	7763536	+	797	34.0	[8.832556]	[91]	[11.381051]	[90]	[7763324]	[7763323]
878_49703	chr7	8744360	8744760	+	841	34.0	[12.102169]	[98]	[8.109833]	[97]	[8744553]	[8744552]
878_49704	chr7	11068420	11068820	+	805	34.0	[11.9157095]	[100]	[11.303083]	[99]	[11068617]	[11068616]
878_49706	chr7	16073726	16074126	+	944	34.0	[12.102169]	[80]	[11.489543]	[79]	[16073887]	[16073886]
878_49709	chr7	22485122	22485522	+	945	34.0	[7.0817237]	[80]	[]	[]	[22485295]	[]
878_49711	chr7	24130656	24131056	+	923	34.0	[12.102169]	[108]	[11.489543]	[107]	[24130863]	[24130862]
878_49712	chr7	24596861	24597261	+	931	34.0	[]	[]	[6.8515267]	[92]	[]	[24597050]
878_49715	chr7	27472533	27472933	+	955	34.0	[11.489543]	[124]	[11.9157095]	[123]	[27472751]	[27472750]
878_49718	chr7	39696051	39696451	+	938	34.0	[8.194376]	[91]	[]	[]	[39696231]	[]
878_49719	chr7	42570953	42571353	+	916	34.0	[]	[]	[8.194376]	[93]	[]	[42571142]
878_4972	chr1	155637452	155637852	+	1000	177.0	[9.871238]	[106]	[8.908765]	[105]	[155637657]	[155637656]
878_49720	chr7	42598122	42598522	+	894	34.0	[11.9157095]	[102]	[11.489543]	[101]	[42598310]	[42598309]
878_49723	chr7	55730825	55731225	+	955	34.0	[9.82345]	[113]	[11.523669]	[112]	[55731038]	[55731037]
878_49725	chr7	65903856	65904256	+	867	34.0	[11.9157095]	[95]	[11.303083, 9.251139]	[94, 140]	[65904050]	[65904049, 65904095]
878_49726	chr7	66024006	66024406	+	846	34.0	[11.523669]	[107]	[10.00991]	[106]	[66024199]	[66024198]
878_49727	chr7	66157105	66157505	+	948	34.0	[6.3830347]	[125]	[]	[]	[66157308]	[]
878_49728	chr7	66200252	66200652	+	821	34.0	[11.523669]	[131]	[9.82345]	[130]	[66200477]	[66200476]
878_49729	chr7	66918702	66919102	+	790	34.0	[8.908765]	[140]	[9.437598, 6.491527]	[110, 139]	[66918935]	[66918905, 66918934]
878_4973	chr1	165738051	165738451	+	1000	177.0	[6.553837]	[97]	[11.415177]	[96]	[165738246]	[165738245]
878_49730	chr7	67194375	67194775	+	910	34.0	[9.82345]	[105]	[11.523669]	[104]	[67194577]	[67194576]
878_49731	chr7	74039537	74039937	+	579	34.0	[11.9157095]	[109]	[11.303083]	[108]	[74039742]	[74039741]
878_49733	chr7	74623523	74623923	+	934	34.0	[9.82345]	[92]	[11.523669]	[91]	[74623715]	[74623714]
878_49734	chr7	74870029	74870429	+	925	34.0	[11.523669]	[96]	[10.00991]	[95]	[74870219]	[74870218]
878_49735	chr7	75069053	75069453	+	917	34.0	[11.523669]	[105]	[9.82345]	[104]	[75069250]	[75069249]
878_49737	chr7	76263990	76264390	+	890	34.0	[14.415392]	[202]	[8.061021]	[201]	[76264240]	[76264239]
878_49739	chr7	77065833	77066233	+	926	34.0	[11.489543]	[119]	[11.9157095]	[118]	[77066044]	[77066043]
878_49740	chr7	83305028	83305428	+	995	34.0	[11.440731]	[157]	[14.415392]	[156]	[83305247]	[83305246]
878_49741	chr7	86970985	86971385	+	927	34.0	[11.228718]	[104]	[6.553837]	[103]	[86971186]	[86971185]
878_49743	chr7	90387442	90387842	+	766	34.0	[9.546091]	[104]	[9.741591]	[103]	[90387645]	[90387644]
878_49744	chr7	92596330	92596730	+	925	34.0	[6.471978]	[135]	[9.251139]	[134]	[92596545]	[92596544]
878_49745	chr7	92681547	92681947	+	877	34.0	[6.471978]	[109]	[9.437598]	[108]	[92681749]	[92681748]
878_49746	chr7	92934905	92935305	+	927	34.0	[8.194376]	[102]	[]	[]	[92935098]	[]
878_49748	chr7	97198586	97198986	+	800	34.0	[6.3618803]	[165]	[6.937916]	[87]	[97198828]	[97198750]
878_49750	chr7	98090931	98091331	+	960	34.0	[11.303083]	[126]	[12.102169]	[125]	[98091146]	[98091145]
878_49752	chr7	99334280	99334680	+	920	34.0	[8.832556]	[114]	[11.381051]	[113]	[99334494]	[99334493]
878_49754	chr7	103082490	103082890	+	957	34.0	[8.03347]	[111]	[11.807217]	[110]	[103082688]	[103082687]
878_49755	chr7	103730901	103731301	+	666	34.0	[8.194376]	[82]	[]	[]	[103731076]	[]
878_49759	chr7	107924966	107925366	+	965	34.0	[7.4068704, 11.332239]	[75, 110]	[7.9525285]	[109]	[107925131, 107925166]	[107925165]
878_49761	chr7	111119817	111120217	+	831	34.0	[8.007916]	[113]	[]	[]	[111120023]	[]
878_49763	chr7	112232953	112233353	+	814	34.0	[9.824262]	[98]	[8.439652]	[97]	[112233150]	[112233149]
878_49768	chr7	120168105	120168505	+	785	34.0	[12.102169]	[109]	[11.489543]	[108]	[120168308]	[120168307]
878_49769	chr7	121153520	121153920	+	969	34.0	[8.646096]	[129]	[11.381051]	[128]	[121153748]	[121153747]
878_4977	chr10	74033246	74033646	+	1000	177.0	[11.9157095]	[102]	[11.303083]	[101]	[74033446]	[74033445]
878_49770	chr7	121276385	121276785	+	985	34.0	[8.1447, 8.253193]	[74, 121]	[6.554649, 9.824262]	[73, 120]	[121276544, 121276591]	[121276543, 121276590]
878_49771	chr7	123417991	123418391	+	751	34.0	[7.5933304]	[140]	[8.194376]	[118]	[123418218]	[123418196]
878_49772	chr7	123949274	123949674	+	949	34.0	[]	[]	[8.007916]	[106]	[]	[123949477]
878_49775	chr7	127983363	127983763	+	852	34.0	[]	[]	[9.637802]	[143]	[]	[127983587]
878_49777	chr7	129198783	129199183	+	682	34.0	[8.865818]	[123]	[9.211636]	[122]	[129198993]	[129198992]
878_49778	chr7	129219087	129219487	+	946	34.0	[8.194376]	[78]	[]	[]	[129219264]	[]
878_4978	chr11	9552061	9552461	+	1000	177.0	[]	[]	[6.8515267]	[104]	[]	[9552264]
878_49782	chr7	131485959	131486359	+	739	34.0	[12.102169]	[124]	[11.489543]	[123]	[131486179]	[131486178]
878_49783	chr7	131567712	131568112	+	739	34.0	[8.194376, 6.250924]	[104, 143]	[]	[]	[131567908, 131567947]	[]
878_49786	chr7	135353812	135354212	+	966	34.0	[8.439652]	[136]	[9.637802]	[135]	[135354028]	[135354027]
878_49788	chr7	135978532	135978932	+	740	34.0	[]	[]	[6.415165]	[65]	[]	[135978689]
878_49790	chr7	138398291	138398691	+	662	34.0	[11.9157095]	[100]	[11.303083]	[99]	[138398459]	[138398458]
878_49791	chr7	138635783	138636183	+	982	34.0	[11.523669]	[97]	[9.82345]	[96]	[138635976]	[138635975]
878_49793	chr7	139803269	139803669	+	925	34.0	[8.194376]	[102]	[6.4412866]	[161]	[139803460]	[139803519]
878_49795	chr7	140856907	140857307	+	927	34.0	[8.253193]	[91]	[9.824262]	[90]	[140857092]	[140857091]
878_49796	chr7	145055580	145055980	+	850	34.0	[12.102169]	[102]	[11.489543]	[101]	[145055779]	[145055778]
878_49798	chr7	148694688	148695088	+	926	34.0	[11.523669]	[106]	[9.82345]	[105]	[148694891]	[148694890]
878_49799	chr7	148712539	148712939	+	822	34.0	[8.586416]	[88]	[]	[]	[148712703]	[]
878_498	chr17	15920696	15921096	+	1000	497.0	[11.9157095]	[99]	[11.489543]	[98]	[15920894]	[15920893]
878_49800	chr7	148917422	148917822	+	968	34.0	[9.82345]	[122]	[11.523669]	[121]	[148917638]	[148917637]
878_49802	chr7	149109701	149110101	+	952	34.0	[11.523669]	[137]	[10.00991]	[136]	[149109934]	[149109933]
878_49803	chr7	149601214	149601614	+	643	34.0	[11.489543]	[114]	[8.722458]	[113]	[149601408]	[149601407]
878_49804	chr7	149686064	149686464	+	945	34.0	[7.401735]	[103]	[8.116408, 9.0522785]	[102, 165]	[149686252]	[149686251, 149686314]
878_49806	chr7	151445667	151446067	+	769	34.0	[9.555131]	[124]	[9.359631]	[123]	[151445874]	[151445873]
878_49807	chr7	152303735	152304135	+	791	34.0	[9.82345]	[110]	[11.523669]	[109]	[152303941]	[152303940]
878_49808	chr7	152541906	152542306	+	966	34.0	[8.832556]	[82]	[11.381051]	[81]	[152542080]	[152542079]
878_49809	chr7	152636424	152636824	+	928	34.0	[9.714958]	[107]	[8.067596]	[106]	[152636623]	[152636622]
878_4981	chr14	68473771	68474171	+	1000	177.0	[9.637802, 6.2855186]	[92, 110]	[6.4412866, 8.439652, 9.251139]	[65, 91, 109]	[68473951, 68473969]	[68473924, 68473950, 68473968]
878_49810	chr7	152653958	152654358	+	880	34.0	[10.00991]	[116]	[11.523669]	[115]	[152654150]	[152654149]
878_49811	chr7	154203046	154203446	+	945	34.0	[9.770579]	[103]	[14.523885]	[102]	[154203248]	[154203247]
878_49812	chr7	155278439	155278839	+	953	34.0	[11.303083]	[135]	[11.9157095]	[134]	[155278664]	[155278663]
878_49818	chr7	158768815	158769215	+	924	34.0	[8.280743]	[97]	[12.245977]	[96]	[158769010]	[158769009]
878_49819	chr7	158949616	158950016	+	965	34.0	[11.523669]	[119]	[10.00991]	[118]	[158949829]	[158949828]
878_49821	chr8	5807934	5808334	+	590	34.0	[11.489543]	[120]	[12.102169]	[119]	[5808153]	[5808152]
878_49824	chr8	21568948	21569348	+	929	34.0	[11.9157095]	[66]	[11.303083]	[65]	[21569114]	[21569113]
878_49825	chr8	23086313	23086713	+	601	34.0	[11.381051]	[140]	[8.832556]	[139]	[23086539]	[23086538]
878_49827	chr8	26243661	26244061	+	680	34.0	[9.82345]	[66]	[11.523669]	[65]	[26243816]	[26243815]
878_49828	chr8	27371883	27372283	+	951	34.0	[6.2855186]	[76]	[9.437598]	[75]	[27372046]	[27372045]
878_49830	chr8	29525750	29526150	+	827	34.0	[8.219931, 6.6429634]	[109, 144]	[11.993677]	[108]	[29525956, 29525991]	[29525955]
878_49831	chr8	36856536	36856936	+	810	34.0	[14.601852]	[97]	[6.359416, 11.440731]	[83, 96]	[36856732]	[36856718, 36856731]
878_49832	chr8	37045658	37046058	+	853	34.0	[11.473993]	[106]	[12.432437]	[105]	[37045830]	[37045829]
878_49834	chr8	38104504	38104904	+	957	34.0	[8.800273]	[130]	[8.613966, 6.415165]	[98, 129]	[38104702]	[38104670, 38104701]
878_49835	chr8	38997714	38998114	+	872	34.0	[8.253193]	[118]	[9.824262]	[117]	[38997918]	[38997917]
878_49836	chr8	40273728	40274128	+	952	34.0	[12.102169]	[96]	[11.489543]	[95]	[40273915]	[40273914]
878_49838	chr8	53955581	53955981	+	799	34.0	[6.740297]	[107]	[11.415177]	[106]	[53955784]	[53955783]
